
[00:00:00.000 --> 00:00:04.000]  當我們面對很多困難的時候
[00:02:45.000 --> 00:02:47.000]  他一聲過來說
[00:02:47.000 --> 00:02:51.000]  我現在真知道主差遣他的使者
[00:02:51.000 --> 00:02:54.000]  救我脫離希律的手
[00:02:54.000 --> 00:02:57.000]  和猶太百姓一切所盼望的
[00:02:57.000 --> 00:02:59.000]  上至於一場
[00:02:59.000 --> 00:03:02.000]  就往那稱呼馬可的約翰
[00:03:02.000 --> 00:03:04.000]  抄身瑪利亞街去
[00:03:04.000 --> 00:03:08.000]  在那裡有好些人聚集好樂
[00:03:08.000 --> 00:03:10.000]  彼得敲外門
[00:03:10.000 --> 00:03:13.000]  有一個使女名叫羅大
[00:03:13.000 --> 00:03:15.000]  出來探聽
[00:03:15.000 --> 00:03:17.000]  彼得的敵人彼得的聲音
[00:03:17.000 --> 00:03:20.000]  求老官彼得顧不得開門
[00:03:20.000 --> 00:03:22.000]  考進去報訴眾人說
[00:03:22.000 --> 00:03:25.000]  彼得站在門外
[00:03:25.000 --> 00:03:27.000]  他們說你是風流
[00:03:27.000 --> 00:03:30.000]  使女極力地說真是他
[00:03:30.000 --> 00:03:33.000]  他們說必是他的天使
[00:03:33.000 --> 00:03:35.000]  彼得拔住地下門
[00:03:35.000 --> 00:03:37.000]  下門開門
[00:03:37.000 --> 00:03:40.000]  看見他就震驚起
[00:03:40.000 --> 00:03:43.000]  彼得擺手不要他們造星
[00:03:43.000 --> 00:03:47.000]  就告訴他們主怎樣領他出監
[00:03:47.000 --> 00:03:52.000]  又說你們把這事告訴雅各和眾弟兄
[00:03:52.000 --> 00:03:55.000]  於是出去往別處去了
[00:03:55.000 --> 00:03:57.000]  早了天亮
[00:03:57.000 --> 00:03:59.000]  兵兵擾亂得閒
[00:03:59.000 --> 00:04:03.000]  不知道彼得和雅女去了
[00:04:03.000 --> 00:04:05.000]  希律找他找不著
[00:04:05.000 --> 00:04:07.000]  就審問看守的人
[00:04:07.000 --> 00:04:10.000]  吩咐把他們拉去殺了
[00:04:10.000 --> 00:04:12.000]  後來希律離開猶太
[00:04:12.000 --> 00:04:14.000]  下凱撒利亞去
[00:04:14.000 --> 00:04:16.000]  住在雅裡
[00:04:16.000 --> 00:04:18.000]  希律老老虛弱
[00:04:18.000 --> 00:04:20.000]  希律的人
[00:04:20.000 --> 00:04:22.000]  打盲那一帶地方
[00:04:22.000 --> 00:04:24.000]  只從黃的地逃得了
[00:04:24.000 --> 00:04:29.000]  因此就逃了黃的內地上
[00:04:29.000 --> 00:04:31.000]  下凱撒利亞
[00:04:31.000 --> 00:04:35.000]  希律在所定的日子穿上朝服
[00:04:35.000 --> 00:04:37.000]  坐在位上
[00:04:37.000 --> 00:04:39.000]  對他們講論一番
[00:04:39.000 --> 00:04:41.000]  大聲喊著說
[00:04:41.000 --> 00:04:43.000]  這是人的聖人
[00:04:43.000 --> 00:04:45.000]  不是人的聖人
[00:04:45.000 --> 00:04:47.000]  希律不歸榮耀給神
[00:04:47.000 --> 00:04:50.000]  所以主的使者納克罰他
[00:04:50.000 --> 00:04:52.000]  他被蟲所咬
[00:04:52.000 --> 00:04:54.000]  氣就絕了
[00:04:54.000 --> 00:05:03.000]  當教會開始發展的時候
[00:05:03.000 --> 00:05:05.000]  教會也會面對困難
[00:05:05.000 --> 00:05:08.000]  正如每一個人一樣
[00:05:08.000 --> 00:05:11.000]  我們知道第一個殉道的基督徒
[00:05:11.000 --> 00:05:13.000]  是史提反
[00:05:13.000 --> 00:05:15.000]  因為他所講的說話
[00:05:15.000 --> 00:05:17.000]  激怒了猶太人
[00:05:17.000 --> 00:05:19.000]  猶太人覺得
[00:05:19.000 --> 00:05:23.000]  這些基督徒背叛他們的祖先
[00:05:23.000 --> 00:05:26.000]  傳講異端邪說
[00:05:26.000 --> 00:05:29.000]  所以開始想除去這些人
[00:05:29.000 --> 00:05:31.000]  當然
[00:05:31.000 --> 00:05:33.000]  這些猶太人
[00:05:33.000 --> 00:05:35.000]  他們殺死史提反
[00:05:35.000 --> 00:05:37.000]  是一個濫用私刑
[00:05:37.000 --> 00:05:39.000]  他們是沒有權利
[00:05:39.000 --> 00:05:41.000]  來施行死刑
[00:05:41.000 --> 00:05:43.000]  所以
[00:05:43.000 --> 00:05:45.000]  當他們殺了史提反之後
[00:05:45.000 --> 00:05:47.000]  他們開始捉拿基督徒
[00:05:47.000 --> 00:05:50.000]  工會有權捉拿基督徒
[00:05:50.000 --> 00:05:52.000]  將他們關在監獄裡
[00:05:52.000 --> 00:05:57.000]  但是他們是沒有權利殺害這些人
[00:05:57.000 --> 00:06:00.000]  所以當他們想釘耶穌
[00:06:00.000 --> 00:06:02.000]  上十字架的時候
[00:06:02.000 --> 00:06:06.000]  他們只能夠將他帶到巡撫
[00:06:06.000 --> 00:06:09.000]  即是羅馬的省長那裡
[00:06:09.000 --> 00:06:12.000]  來要求巡撫
[00:06:12.000 --> 00:06:15.000]  來將他釘死十字架
[00:06:15.000 --> 00:06:19.000]  但是我們在耶穌受審的故事裡面都看到
[00:06:19.000 --> 00:06:21.000]  當比拉多不是很想
[00:06:21.000 --> 00:06:25.000]  自己下命令去判耶穌死罪的時候
[00:06:25.000 --> 00:06:27.000]  他有另一個方法
[00:06:27.000 --> 00:06:29.000]  就是帶他去見希律
[00:06:29.000 --> 00:06:31.000]  希律是另一個人
[00:06:31.000 --> 00:06:33.000]  是可以判人死刑的
[00:06:33.000 --> 00:06:37.000]  因為希律是一個分封王
[00:06:37.000 --> 00:06:39.000]  猶太人裡面
[00:06:39.000 --> 00:06:41.000]  為什麼有分封王呢?
[00:06:41.000 --> 00:06:44.000]  當時不是羅馬在統治世界嗎?
[00:06:44.000 --> 00:06:47.000]  沒錯,是羅馬統治的世界
[00:06:47.000 --> 00:06:51.000]  不過猶太人之所以被羅馬管治
[00:06:51.000 --> 00:06:55.000]  是因為他們的領袖向羅馬人投降
[00:06:55.000 --> 00:07:00.000]  羅馬人沒有真正去征服猶太人
[00:07:00.000 --> 00:07:01.000]  在耶穌的時代
[00:07:01.000 --> 00:07:03.000]  要去到主後70年
[00:07:03.000 --> 00:07:08.000]  羅馬人才正式來征服猶太人
[00:07:08.000 --> 00:07:11.000]  所以因為希律家族
[00:07:11.000 --> 00:07:16.000]  要將猶太地方向羅馬投降的時候
[00:07:16.000 --> 00:07:21.000]  他就被賜予一個特定的利益
[00:07:21.000 --> 00:07:23.000]  他們成為分封王
[00:07:23.000 --> 00:07:25.000]  管理某個地方
[00:07:25.000 --> 00:07:28.000]  這種管理基本上不是行政的權力
[00:07:28.000 --> 00:07:31.000]  而是某個地方的稅收
[00:07:31.000 --> 00:07:34.000]  變成他們自己的財產
[00:07:34.000 --> 00:07:40.000]  所以希律王也有一個判處死刑的權力
[00:07:40.000 --> 00:07:42.000]  正如這裡說
[00:07:42.000 --> 00:07:48.000]  希律因為猶太人喜歡迫害基督徒的時候
[00:07:48.000 --> 00:07:52.000]  他就抓了約翰的哥哥雅各
[00:07:52.000 --> 00:07:55.000]  用刀將他殺了
[00:07:55.000 --> 00:07:58.000]  這個就成為在十二使徒裡面
[00:07:58.000 --> 00:08:00.000]  第一個殉道的使徒
[00:08:00.000 --> 00:08:02.000]  就是這個雅各
[00:08:02.000 --> 00:08:08.000]  希律並不是一個很得民心的領袖
[00:08:08.000 --> 00:08:11.000]  因為基本上他沒有什麼特別的政策
[00:08:11.000 --> 00:08:14.000]  基本上是羅馬人統治這個世界
[00:08:14.000 --> 00:08:18.000]  但是因為他將猶太人出賣給羅馬人
[00:08:18.000 --> 00:08:21.000]  而且羅馬人在猶太地
[00:08:21.000 --> 00:08:24.000]  或者其實所有他們佔領的地方
[00:08:24.000 --> 00:08:25.000]  收很重的稅
[00:08:25.000 --> 00:08:28.000]  令到他們的生活很艱難
[00:08:28.000 --> 00:08:32.000]  所以猶太人對希律不是很喜歡的
[00:08:32.000 --> 00:08:37.000]  甚至間中都會有很多叛亂的事情發生
[00:08:37.000 --> 00:08:39.000]  所以任何一個統治者
[00:08:39.000 --> 00:08:43.000]  如果和百姓太過對立的話
[00:08:43.000 --> 00:08:45.000]  總是會有很多麻煩的
[00:08:45.000 --> 00:08:47.000]  所以他們總會在一些
[00:08:47.000 --> 00:08:50.000]  不傷害自己利益的地方
[00:08:50.000 --> 00:08:54.000]  去和百姓比較和好的相處
[00:08:54.000 --> 00:08:57.000]  或者哄他們開心
[00:08:57.000 --> 00:09:01.000]  當然希律做什麼能夠最令百姓開心呢
[00:09:01.000 --> 00:09:03.000]  就是減收他們的稅
[00:09:03.000 --> 00:09:04.000]  當然他一定不會這樣做
[00:09:04.000 --> 00:09:06.000]  因為自己吃虧
[00:09:06.000 --> 00:09:07.000]  自己有損失的
[00:09:07.000 --> 00:09:09.000]  但是迫害基督徒
[00:09:09.000 --> 00:09:11.000]  卻令猶太人開心
[00:09:11.000 --> 00:09:12.000]  他又不妨做
[00:09:12.000 --> 00:09:15.000]  因為這些事情對他自己又沒有什麼影響
[00:09:15.000 --> 00:09:18.000]  正如今天我們都很想地價低
[00:09:18.000 --> 00:09:20.000]  都很難發生的
[00:09:20.000 --> 00:09:23.000]  因為這件事對政府是有很大影響的
[00:09:23.000 --> 00:09:24.000]  他們一定不願意的
[00:09:24.000 --> 00:09:28.000]  所以做一些又哄到你開心的事情
[00:09:28.000 --> 00:09:30.000]  現在政府都很辛苦的在找這些
[00:09:30.000 --> 00:09:32.000]  又不會影響他
[00:09:32.000 --> 00:09:34.000]  又不會令他自己很不開心
[00:09:34.000 --> 00:09:36.000]  又令你開心的事情
[00:09:36.000 --> 00:09:39.000]  所以希律就抓了雅各
[00:09:39.000 --> 00:09:41.000]  就殺了
[00:09:41.000 --> 00:09:44.000]  接著就抓了彼得
[00:09:44.000 --> 00:09:47.000]  準備將彼得殺了
[00:09:47.000 --> 00:09:49.000]  這個小行傳第十二章
[00:09:49.000 --> 00:09:52.000]  我們在看的是彼得的故事
[00:09:52.000 --> 00:09:54.000]  就不是在看雅各的故事
[00:09:54.000 --> 00:09:58.000]  我們不知道雅各被殺的過程是怎樣
[00:09:58.000 --> 00:10:00.000]  他自己的反應是怎樣
[00:10:00.000 --> 00:10:02.000]  但是我們卻看到彼得
[00:10:02.000 --> 00:10:08.000]  在這一次被抓到監獄裏的時間
[00:10:08.000 --> 00:10:11.000]  他怎樣反應呢
[00:10:11.000 --> 00:10:16.000]  這一次希律是很有決心殺他的
[00:10:16.000 --> 00:10:20.000]  一來這件事是他做過的
[00:10:20.000 --> 00:10:21.000]  已經殺了一個
[00:10:21.000 --> 00:10:24.000]  殺了一個不單不自在就殺多一個
[00:10:24.000 --> 00:10:27.000]  因為殺一個和殺兩個沒有分別的
[00:10:27.000 --> 00:10:30.000]  殺一個和殺八個也沒有分別的
[00:10:30.000 --> 00:10:36.000]  所以謀殺的罪就是這個問題
[00:10:36.000 --> 00:10:39.000]  就是你殺一個人和殺兩個人
[00:10:39.000 --> 00:10:42.000]  基本上因為謀殺是一個最重的刑罰
[00:10:42.000 --> 00:10:45.000]  在很多地方你殺一個人
[00:10:45.000 --> 00:10:48.000]  你就已經要判最重的刑罰
[00:10:48.000 --> 00:10:52.000]  所以殺了一個他不自在就殺多一個
[00:10:52.000 --> 00:10:57.000]  這個就是殺人犯是最恐怖或者最危險的情況
[00:10:57.000 --> 00:11:02.000]  如果在一些刑罰很重的地方也是一樣的
[00:11:02.000 --> 00:11:03.000]  如果有些人說
[00:11:03.000 --> 00:11:06.000]  為什麼我們不可以將其他的罪行
[00:11:06.000 --> 00:11:08.000]  都施以一個最高的刑罰呢
[00:11:08.000 --> 00:11:11.000]  這樣的話這些人就會豁出去
[00:11:11.000 --> 00:11:13.000]  如果一個人搶劫
[00:11:13.000 --> 00:11:15.000]  搶劫在香港很輕罪
[00:11:15.000 --> 00:11:17.000]  所以正常的情況下
[00:11:17.000 --> 00:11:18.000]  他要錢就給他
[00:11:18.000 --> 00:11:19.000]  他不會傷害你的
[00:11:19.000 --> 00:11:22.000]  因為他殺了你他的懲罰很大
[00:11:22.000 --> 00:11:27.000]  但是如果一個人搶劫要判死罪的話
[00:11:27.000 --> 00:11:29.000]  他就順手殺了
[00:11:29.000 --> 00:11:31.000]  因為反正也是
[00:11:31.000 --> 00:11:32.000]  不自在
[00:11:32.000 --> 00:11:33.000]  都搶了
[00:11:33.000 --> 00:11:34.000]  被人抓了也是要死的
[00:11:34.000 --> 00:11:35.000]  順手殺了
[00:11:35.000 --> 00:11:37.000]  而且殺得乾乾淨淨
[00:11:37.000 --> 00:11:38.000]  殺一個也是死
[00:11:38.000 --> 00:11:39.000]  殺兩個也是死
[00:11:39.000 --> 00:11:40.000]  殺十個也是死
[00:11:40.000 --> 00:11:42.000]  所以殺人這件事
[00:11:42.000 --> 00:11:43.000]  或者做這種事
[00:11:43.000 --> 00:11:46.000]  做開他就會不斷地做
[00:11:46.000 --> 00:11:48.000]  因為他已經不需要顧及後果
[00:11:48.000 --> 00:11:51.000]  他已經會有最惡劣的後果
[00:11:51.000 --> 00:11:52.000]  他知道的話
[00:11:52.000 --> 00:11:54.000]  他已經不再控制自己
[00:11:54.000 --> 00:11:55.000]  所以希律殺了一個
[00:11:55.000 --> 00:11:58.000]  殺第二個不會有很大差別
[00:11:58.000 --> 00:12:00.000]  所以這個決心是很大的
[00:12:00.000 --> 00:12:02.000]  彼得也知道
[00:12:02.000 --> 00:12:06.000]  他面對死亡的威脅是很大的
[00:12:06.000 --> 00:12:09.000]  而且希律是很小心
[00:12:09.000 --> 00:12:10.000]  不想他走的
[00:12:10.000 --> 00:12:13.000]  派了四班兵來看守他
[00:12:13.000 --> 00:12:14.000]  每班四個人
[00:12:14.000 --> 00:12:15.000]  總共十六個人
[00:12:15.000 --> 00:12:18.000]  關著他在一個雙重的監獄裡面
[00:12:18.000 --> 00:12:20.000]  因為他出來要經過兩道門
[00:12:20.000 --> 00:12:22.000]  就鎖著他
[00:12:22.000 --> 00:12:24.000]  有兩個兵丁陪著他睡
[00:12:24.000 --> 00:12:26.000]  有兩個兵丁就在門口看守著他
[00:12:26.000 --> 00:12:29.000]  所以基本上彼得是不能走的
[00:12:29.000 --> 00:12:32.000]  或者重要的地方就是
[00:12:32.000 --> 00:12:36.000]  希律的決心是很大的
[00:12:36.000 --> 00:12:38.000]  就不同工會
[00:12:38.000 --> 00:12:39.000]  工會想殺不想殺
[00:12:39.000 --> 00:12:41.000]  真的想殺還要逼他去巡撫
[00:12:41.000 --> 00:12:43.000]  要勸服巡撫肯殺
[00:12:43.000 --> 00:12:46.000]  但是希律就不需要這樣的過程
[00:12:46.000 --> 00:12:47.000]  只不過因為過節
[00:12:47.000 --> 00:12:49.000]  過節不能做這些事
[00:12:49.000 --> 00:12:51.000]  等過了節之後
[00:12:51.000 --> 00:12:53.000]  就可以動手了
[00:12:53.000 --> 00:12:55.000]  彼得在這個狀況裡面
[00:12:55.000 --> 00:12:57.000]  他會怎樣呢
[00:12:57.000 --> 00:13:00.000]  一般人我們遇到這種危險
[00:13:00.000 --> 00:13:02.000]  當然是很害怕
[00:13:02.000 --> 00:13:06.000]  或者我們就在那裡拼命祈禱
[00:13:06.000 --> 00:13:08.000]  希望神幫助我們
[00:13:08.000 --> 00:13:10.000]  救我們
[00:13:10.000 --> 00:13:12.000]  但是彼得聖經說
[00:13:12.000 --> 00:13:13.000]  晚上的時候
[00:13:13.000 --> 00:13:15.000]  他就在那裡睡覺
[00:13:15.000 --> 00:13:17.000]  還睡得很熟
[00:13:17.000 --> 00:13:21.000]  因為當天使顯現要去救他的時候
[00:13:21.000 --> 00:13:23.000]  要叫醒他
[00:13:23.000 --> 00:13:24.000]  不單是叫
[00:13:24.000 --> 00:13:26.000]  叫就叫不醒
[00:13:26.000 --> 00:13:30.000]  還要拍他的肋旁
[00:13:30.000 --> 00:13:33.000]  愚民的意思差不多是打他
[00:13:33.000 --> 00:13:35.000]  打到他起床為止
[00:13:35.000 --> 00:13:37.000]  這些只會在星期天發生的事
[00:13:37.000 --> 00:13:41.000]  你的小朋友不想起床
[00:13:41.000 --> 00:13:43.000]  回教會就叫就叫不醒
[00:13:43.000 --> 00:13:45.000]  打到他起床
[00:13:45.000 --> 00:13:47.000]  或者用一盆冷水澆下去
[00:13:47.000 --> 00:13:49.000]  不過你不會做的
[00:13:49.000 --> 00:13:51.000]  你看卡通片會發生
[00:13:51.000 --> 00:13:56.000]  但是為什麼在坐牢的時間可以這樣呢
[00:13:56.000 --> 00:13:59.000]  他不是經常坐牢的呢
[00:13:59.000 --> 00:14:01.000]  因為是陌生地方
[00:14:01.000 --> 00:14:03.000]  你不要說坐牢
[00:14:03.000 --> 00:14:06.000]  羅馬的牢絕對不是好坐的地方
[00:14:06.000 --> 00:14:08.000]  你要記得
[00:14:08.000 --> 00:14:12.000]  你可能今天突然去一個地方旅行
[00:14:12.000 --> 00:14:15.000]  五星級酒店你住都未必睡得著
[00:14:15.000 --> 00:14:17.000]  但給得睡得著
[00:14:17.000 --> 00:14:22.000]  給得睡得著是不是代表他很有信心
[00:14:22.000 --> 00:14:26.000]  他覺得神會來救他呢
[00:14:26.000 --> 00:14:29.000]  所以就睡得著呢
[00:14:29.000 --> 00:14:31.000]  如果你很知道神會來救你
[00:14:31.000 --> 00:14:33.000]  你就不會睡了
[00:14:33.000 --> 00:14:35.000]  你等著走的嘛
[00:14:35.000 --> 00:14:37.000]  都走得了
[00:14:37.000 --> 00:14:38.000]  走的啦
[00:14:38.000 --> 00:14:39.000]  先使一顯現
[00:14:39.000 --> 00:14:41.000]  你馬上就知道來救我了
[00:14:41.000 --> 00:14:43.000]  準備穿好衣服
[00:14:43.000 --> 00:14:44.000]  不是的
[00:14:44.000 --> 00:14:46.000]  他是沒有準備的
[00:14:46.000 --> 00:14:49.000]  所以不單止沒有穿好衣服
[00:14:49.000 --> 00:14:51.000]  鐵鏈脫落之後
[00:14:51.000 --> 00:14:53.000]  天使幫他穿鞋穿衣服
[00:14:53.000 --> 00:14:55.000]  接著帶他出去
[00:14:55.000 --> 00:14:57.000]  聖經說第九次彼得就跟著
[00:14:57.000 --> 00:14:59.000]  不過他不當是真的
[00:14:59.000 --> 00:15:01.000]  他當是見了異象
[00:15:01.000 --> 00:15:03.000]  不當是真的
[00:15:03.000 --> 00:15:05.000]  他一路走出去之後
[00:15:05.000 --> 00:15:07.000]  到天使走了之後
[00:15:07.000 --> 00:15:11.000]  他先聖經說下面那一頁
[00:15:11.000 --> 00:15:14.000]  聖經說彼得醒過來
[00:15:14.000 --> 00:15:16.000]  第十一節
[00:15:16.000 --> 00:15:18.000]  就說我現在真的知道
[00:15:18.000 --> 00:15:22.000]  神猜他的使者來拯救我
[00:15:22.000 --> 00:15:24.000]  走了才知道
[00:15:24.000 --> 00:15:26.000]  在那裡半夜三更
[00:15:26.000 --> 00:15:28.000]  不知道有沒有今天這麼冷
[00:15:28.000 --> 00:15:30.000]  吹一吹醒一醒
[00:15:30.000 --> 00:15:32.000]  一來睡得太軟了
[00:15:32.000 --> 00:15:36.000]  二來他似乎沒有預料會來救他
[00:15:36.000 --> 00:15:38.000]  醒一醒之後
[00:15:38.000 --> 00:15:40.000]  才想一想去哪裡
[00:15:40.000 --> 00:15:42.000]  聖經說他要想一想
[00:15:42.000 --> 00:15:44.000]  如果我們覺得
[00:15:44.000 --> 00:15:47.000]  神會幫助我們解決困難
[00:15:47.000 --> 00:15:49.000]  我們早就有計劃
[00:15:49.000 --> 00:15:51.000]  經常都很渴望那件事解決
[00:15:51.000 --> 00:15:53.000]  解決之後會發生什麼事
[00:15:53.000 --> 00:15:55.000]  我們已經想好了
[00:15:55.000 --> 00:15:57.000]  一發生就馬上做
[00:15:57.000 --> 00:15:59.000]  有少少跡象都是
[00:15:59.000 --> 00:16:02.000]  例如舊約有一個故事
[00:16:02.000 --> 00:16:04.000]  以利亞求雨的時候
[00:16:04.000 --> 00:16:06.000]  三年八個月沒有下雨
[00:16:06.000 --> 00:16:08.000]  以利亞就祈禱求神降雨
[00:16:08.000 --> 00:16:10.000]  他很有信心神一定會降
[00:16:10.000 --> 00:16:12.000]  所以當他的門徒
[00:16:12.000 --> 00:16:14.000]  在很遠見到一顆很小的雲
[00:16:14.000 --> 00:16:16.000]  就說又下雨了
[00:16:16.000 --> 00:16:18.000]  還不夠雲多
[00:16:18.000 --> 00:16:20.000]  因為這樣才顯明
[00:16:20.000 --> 00:16:22.000]  他很相信會下雨
[00:16:22.000 --> 00:16:24.000]  他盼望會下雨
[00:16:24.000 --> 00:16:26.000]  所以有少少雲
[00:16:26.000 --> 00:16:29.000]  他就知道會下雨
[00:16:29.000 --> 00:16:31.000]  彼得這個情況不是
[00:16:31.000 --> 00:16:33.000]  彼得這個情況如果放在以利亞的故事
[00:16:33.000 --> 00:16:35.000]  就好像雲都來了
[00:16:35.000 --> 00:16:37.000]  他都不覺得會下雨
[00:16:37.000 --> 00:16:39.000]  雲都下雨了
[00:16:39.000 --> 00:16:41.000]  原來真的會下雨
[00:16:41.000 --> 00:16:43.000]  這樣才知道
[00:16:43.000 --> 00:16:45.000]  即是告訴我們
[00:16:45.000 --> 00:16:49.000]  彼得其實在這個狀況裡面
[00:16:49.000 --> 00:16:51.000]  他是不預了出去
[00:16:51.000 --> 00:16:53.000]  他預了
[00:16:53.000 --> 00:16:55.000]  這次是會死的
[00:16:55.000 --> 00:16:57.000]  所以他很安樂
[00:16:57.000 --> 00:16:59.000]  就睡了
[00:16:59.000 --> 00:17:01.000]  不需要想那麼多
[00:17:01.000 --> 00:17:03.000]  不需要準備那麼多
[00:17:03.000 --> 00:17:05.000]  他不是第一次被人抓
[00:17:05.000 --> 00:17:07.000]  雖然以前都放得出來
[00:17:07.000 --> 00:17:09.000]  但這次他又不想放出來
[00:17:09.000 --> 00:17:11.000]  或者他不想放出來
[00:17:11.000 --> 00:17:13.000]  聖經甚至沒有提過
[00:17:13.000 --> 00:17:15.000]  他為自己祈禱
[00:17:15.000 --> 00:17:17.000]  因為前面有說教會為他祈禱
[00:17:17.000 --> 00:17:19.000]  他沒有
[00:17:19.000 --> 00:17:21.000]  為什麼呢
[00:17:21.000 --> 00:17:23.000]  一個很明顯的理由
[00:17:23.000 --> 00:17:25.000]  因為這裡提過
[00:17:25.000 --> 00:17:27.000]  之前希律已經殺了一個使徒
[00:17:27.000 --> 00:17:29.000]  那個叫瓦國
[00:17:29.000 --> 00:17:31.000]  彼得和瓦國
[00:17:31.000 --> 00:17:33.000]  很深關係
[00:17:33.000 --> 00:17:35.000]  我們知道耶穌
[00:17:35.000 --> 00:17:37.000]  是四個一起呼召的
[00:17:37.000 --> 00:17:39.000]  瓦國和他的兄弟約翰
[00:17:39.000 --> 00:17:41.000]  彼得和他的兄弟安德烈
[00:17:41.000 --> 00:17:43.000]  他們四個都是打魚的
[00:17:43.000 --> 00:17:45.000]  他們住在加利利海的旁邊
[00:17:45.000 --> 00:17:47.000]  所以我們可以相信
[00:17:47.000 --> 00:17:49.000]  他們四個自小都認識
[00:17:49.000 --> 00:17:51.000]  同行的
[00:17:51.000 --> 00:17:53.000]  一起在村裡生活的
[00:17:53.000 --> 00:17:55.000]  一起打魚來維生的
[00:17:55.000 --> 00:17:57.000]  他們一起遇見耶穌
[00:17:57.000 --> 00:17:59.000]  如果你是用福音
[00:17:59.000 --> 00:18:01.000]  可能是安德烈遇見
[00:18:01.000 --> 00:18:03.000]  然後耶穌呼召他們
[00:18:03.000 --> 00:18:05.000]  放下魚網
[00:18:05.000 --> 00:18:07.000]  你們要得人如得魚
[00:18:07.000 --> 00:18:09.000]  四個人一同跟從耶穌
[00:18:09.000 --> 00:18:11.000]  學習關於神的
[00:18:11.000 --> 00:18:13.000]  角度的事情
[00:18:13.000 --> 00:18:15.000]  這四個人是很好的朋友
[00:18:15.000 --> 00:18:17.000]  他們甚至被耶穌
[00:18:17.000 --> 00:18:19.000]  很欣賞
[00:18:19.000 --> 00:18:21.000]  耶穌有很多門徒
[00:18:21.000 --> 00:18:23.000]  甚至可能幾百個
[00:18:23.000 --> 00:18:25.000]  但耶穌在當中選了十二個
[00:18:25.000 --> 00:18:27.000]  組成一個群體
[00:18:27.000 --> 00:18:29.000]  包括彼得、安德烈
[00:18:29.000 --> 00:18:31.000]  瓦國、約翰
[00:18:31.000 --> 00:18:33.000]  可能這些都是耶穌早期
[00:18:33.000 --> 00:18:35.000]  呼召的門徒
[00:18:35.000 --> 00:18:37.000]  而且在這十二個門徒裡面
[00:18:37.000 --> 00:18:39.000]  有三個特別
[00:18:39.000 --> 00:18:41.000]  和耶穌親密的
[00:18:41.000 --> 00:18:43.000]  親近的
[00:18:43.000 --> 00:18:45.000]  就是瓦國、約翰
[00:18:45.000 --> 00:18:47.000]  和彼得
[00:18:47.000 --> 00:18:49.000]  因為在耶穌登山變相的時候
[00:18:49.000 --> 00:18:51.000]  只帶了這三個去
[00:18:51.000 --> 00:18:53.000]  在耶穌在黑西瑪利園祈禱的時候
[00:18:53.000 --> 00:18:55.000]  最親近的就是這三個
[00:18:55.000 --> 00:18:57.000]  所以這三個人
[00:18:57.000 --> 00:18:59.000]  是很好的關係
[00:18:59.000 --> 00:19:01.000]  這三個人從小到大
