
[00:00:00.000 --> 00:00:02.800]  只是玩玩遊戲,熱身一下
[00:03:32.000 --> 00:03:34.960]  「求神祝福教會」
[00:03:34.960 --> 00:03:37.760]  「請牧師賜福我們」
[00:03:37.760 --> 00:03:40.160]  想一想哪一句是對的
[00:03:40.160 --> 00:03:40.960]  大家想一想
[00:03:40.960 --> 00:03:43.120]  好了,如果想完了
[00:03:43.120 --> 00:03:44.720]  現在又舉一舉手試一試
[00:03:44.720 --> 00:03:47.040]  這次大家沒有利是派了
[00:03:47.040 --> 00:03:49.280]  覺得第一句是對的請舉手
[00:03:49.280 --> 00:03:50.320]  OK
[00:03:50.320 --> 00:03:52.720]  覺得第二句是對的請舉手
[00:03:52.720 --> 00:03:54.000]  也有人舉手
[00:03:54.000 --> 00:03:55.920]  第三句是對的請舉手
[00:03:55.920 --> 00:03:57.200]  沒有人舉手了
[00:03:57.200 --> 00:03:59.280]  也有,謝謝,謝謝,OK
[00:03:59.280 --> 00:04:01.120]  答案是什麼呢?想知道嗎?
[00:04:01.120 --> 00:04:02.880]  看好了
[00:04:02.880 --> 00:04:04.960]  三個都錯
[00:04:04.960 --> 00:04:07.760]  三個都錯,第一個舉手的要留心聽
[00:04:07.760 --> 00:04:10.720]  爲什麼這樣說呢?
[00:04:10.720 --> 00:04:13.120]  今天我們又講講中文課
[00:04:13.120 --> 00:04:14.720]  什麼叫「祝」呢?
[00:04:14.720 --> 00:04:16.560]  「祝」就是願也
[00:04:16.560 --> 00:04:18.960]  就是要一個願望
[00:04:18.960 --> 00:04:23.120]  祝願、祝賀、期望、祝禱、祝福、祝謝
[00:04:23.120 --> 00:04:26.240]  是代人求因的一個禱告意思
[00:04:26.240 --> 00:04:28.240]  就是代求的
[00:04:28.240 --> 00:04:30.720]  求個因下來
[00:04:30.720 --> 00:04:31.920]  「賜」是什麼呢?
[00:04:31.920 --> 00:04:33.440]  「賜」就是給
[00:04:33.440 --> 00:04:37.440]  「賜與因爲賞賜贈送」的意思
[00:04:37.440 --> 00:04:39.680]  是由上而下的賜贈
[00:04:39.680 --> 00:04:42.000]  供給和賜與
[00:04:42.000 --> 00:04:43.280]  不知道大家明不明白
[00:04:43.280 --> 00:04:45.280]  簡單來說「祝」就是
[00:04:45.280 --> 00:04:48.160]  我們求上帝的福氣
[00:04:48.160 --> 00:04:49.600]  祝福到這個人身上
[00:04:49.600 --> 00:04:53.040]  而「賜福」就是由上帝賜給下來的
[00:04:53.040 --> 00:04:55.520]  差一個字就差很遠了
[00:04:55.520 --> 00:04:57.120]  不知道大家明不明白這個概念
[00:04:57.120 --> 00:04:59.120]  如果我們說神祝福你
[00:04:59.120 --> 00:05:01.520]  即是神也是要求福來
[00:05:01.520 --> 00:05:02.880]  祝福給旁邊的人
[00:05:02.880 --> 00:05:04.960]  那你可以將上帝的位置
[00:05:04.960 --> 00:05:05.920]  降低了
[00:05:05.920 --> 00:05:07.520]  如果牧師賜福你
[00:05:07.520 --> 00:05:08.720]  哇,牧師好厲害
[00:05:08.720 --> 00:05:11.120]  他有很多福氣要賜下來
[00:05:11.120 --> 00:05:13.360]  我們再看看經文幫助我們
[00:05:13.360 --> 00:05:17.040]  最能夠顯示賜福和祝福的分別
[00:05:17.040 --> 00:05:19.760]  在我們《中文聖經》的翻譯非常之好
[00:05:19.760 --> 00:05:24.400]  在《文書記》第六章二十二至二十七節
[00:05:24.400 --> 00:05:25.440]  不如大家一起讀
[00:05:25.440 --> 00:05:26.720]  一二三
[00:05:26.720 --> 00:05:27.520]  耶和華
[00:05:47.040 --> 00:05:54.400]  (讀書)
[00:05:54.400 --> 00:05:59.360]  在這裏你會看到賜福和祝福交替出現
[00:05:59.360 --> 00:06:01.760]  但是很正確的使用
[00:06:01.760 --> 00:06:06.960]  這段經文是耶和華要教導摩西和阿倫
[00:06:06.960 --> 00:06:09.120]  即是阿倫可以叫大祭司
[00:06:09.120 --> 00:06:11.920]  摩西和大祭司是人
[00:06:11.920 --> 00:06:13.600]  你們要做什麼?
[00:06:13.600 --> 00:06:16.480]  你們要這樣爲之的人什麼?
[00:06:16.480 --> 00:06:17.520]  祝福
[00:06:17.520 --> 00:06:19.600]  即是祭司祝福
[00:06:19.600 --> 00:06:20.640]  祭司都是人來的
[00:06:20.640 --> 00:06:21.680]  祝福百姓
[00:06:21.680 --> 00:06:22.800]  祝福以色列民
[00:06:22.800 --> 00:06:24.640]  爲什麼?這個祝福是由誰來的?
[00:06:24.640 --> 00:06:25.840]  當你見到開印號
[00:06:25.840 --> 00:06:27.120]  即是說話當中的說話
[00:06:27.120 --> 00:06:28.480]  你就要講這句話
[00:06:28.480 --> 00:06:30.400]  願耶和華什麼?
[00:06:30.400 --> 00:06:31.600]  賜福給你
[00:06:31.600 --> 00:06:33.760]  是上帝賜福給你們的
[00:06:33.760 --> 00:06:34.720]  保護你
[00:06:34.720 --> 00:06:37.280]  願耶和華使他的力量光照你
[00:06:37.280 --> 00:06:40.560]  這些有很多教會的牧者都是用這句話
[00:06:40.560 --> 00:06:43.280]  來做最後崇拜裏面的祝福
[00:06:43.280 --> 00:06:47.760]  他就要求上帝賜福給大家
[00:06:47.760 --> 00:06:50.720]  但就是神親自賜福給人
[00:06:50.720 --> 00:06:51.760]  賜恩給你
[00:06:51.760 --> 00:06:53.440]  願耶和華向你養念
[00:06:53.440 --> 00:06:54.400]  賜你平安
[00:06:54.400 --> 00:06:55.600]  最後一句
[00:06:55.600 --> 00:06:57.600]  他們要如此奉我的名
[00:06:57.600 --> 00:06:59.200]  爲以色列是什麼?應該是什麼?
[00:06:59.200 --> 00:06:59.680]  祝福
[00:06:59.680 --> 00:07:01.360]  對了,這裏聖經當然對了
[00:07:01.360 --> 00:07:03.600]  就是要爲以色列祝福
[00:07:03.600 --> 00:07:06.880]  爲什麼?他們就是阿倫和大祭司
[00:07:06.880 --> 00:07:08.720]  要奉我耶和華的名
[00:07:08.720 --> 00:07:10.480]  向以色列人祝福
[00:07:10.480 --> 00:07:12.320]  誰賜福給他們?
[00:07:12.320 --> 00:07:13.360]  是神耶和華
[00:07:13.360 --> 00:07:14.960]  我,這個就是指上帝
[00:07:14.960 --> 00:07:16.480]  我要賜福給他們
[00:07:16.480 --> 00:07:17.680]  所以這裏的經文
[00:07:17.680 --> 00:07:20.160]  我們的和派翻譯雖然說很久了
[00:07:20.160 --> 00:07:22.160]  但是祝福和賜福的字
[00:07:22.160 --> 00:07:23.680]  就用得非常正確
[00:07:23.680 --> 00:07:25.440]  非常值得我們留意
[00:07:25.440 --> 00:07:27.200]  再看多一點
[00:07:27.200 --> 00:07:30.240]  在《創世紀》的24章60節那裏
[00:07:30.240 --> 00:07:31.840]  帶出了一個祝福的意思
[00:07:31.840 --> 00:07:33.520]  就是人對人的願望
[00:07:33.520 --> 00:07:34.800]  待人求恩的
[00:07:34.800 --> 00:07:35.840]  採取了祝福
[00:07:35.840 --> 00:07:36.640]  所以他說
[00:07:36.640 --> 00:07:39.040]  他們就給李伯嘉祝福說
[00:07:39.040 --> 00:07:41.040]  願你作千萬人的母
[00:07:41.040 --> 00:07:42.560]  就是在祝福李伯嘉
[00:07:42.560 --> 00:07:44.240]  祝福他
[00:07:44.240 --> 00:07:45.680]  那麼
[00:07:45.680 --> 00:07:46.720]  上帝呢?
[00:07:46.720 --> 00:07:49.200]  上帝就是那位賜給人恩惠的主
[00:07:49.200 --> 00:07:51.520]  或者我們要向上帝求神
[00:07:51.520 --> 00:07:52.800]  賜福給我們
[00:07:52.800 --> 00:07:55.120]  由上而下賜給我們就是賜福
[00:07:55.120 --> 00:07:58.400]  就好像《創世紀》14章19節
[00:07:58.400 --> 00:07:59.600]  有一個人
[00:07:59.600 --> 00:08:01.280]  祝福阿伯蘭
[00:08:01.280 --> 00:08:02.080]  是誰呢?
[00:08:02.080 --> 00:08:03.840]  這個他就是撒冷王
[00:08:03.840 --> 00:08:04.960]  默基使德
[00:08:04.960 --> 00:08:05.920]  爲阿伯蘭
[00:08:05.920 --> 00:08:07.680]  他只能夠祝福
[00:08:07.680 --> 00:08:08.960]  但是他的說話就是
[00:08:08.960 --> 00:08:10.400]  願天地的主
[00:08:10.400 --> 00:08:11.840]  至高的神
[00:08:11.840 --> 00:08:12.640]  什麼?
[00:08:12.640 --> 00:08:13.920]  賜福給阿伯蘭
[00:08:13.920 --> 00:08:14.640]  這個呢
[00:08:14.640 --> 00:08:16.640]  相信聽完應該大家都能夠抓到
[00:08:16.640 --> 00:08:19.120]  賜福和祝福
[00:08:19.120 --> 00:08:20.080]  既然是這樣
[00:08:20.080 --> 00:08:21.520]  所以讓我們體會到
[00:08:21.520 --> 00:08:23.200]  一個心意就是
[00:08:23.200 --> 00:08:25.520]  所有的福氣
[00:08:25.520 --> 00:08:27.040]  是來自哪裏?
[00:08:27.040 --> 00:08:28.320]  來自上帝
[00:08:28.320 --> 00:08:30.880]  上帝就是萬福之源
[00:08:30.880 --> 00:08:32.720]  所以當我們在崇拜的時候
[00:08:32.720 --> 00:08:35.440]  回到我們今年的貴題
[00:08:35.440 --> 00:08:36.640]  重視全人敬拜
[00:08:36.640 --> 00:08:37.600]  在崇拜當中
[00:08:37.600 --> 00:08:40.480]  在我們完結崇拜之前我們要唱讚美詩
[00:08:40.480 --> 00:08:42.800]  讚美詩第一句是什麼?
[00:08:42.800 --> 00:08:46.160]  讚美一神萬福之源
[00:08:46.160 --> 00:08:47.040]  沒錯了
[00:08:47.040 --> 00:08:48.000]  提醒我們
[00:08:48.000 --> 00:08:49.120]  我們不是念口恍惚
[00:08:49.120 --> 00:08:50.000]  聽到詩琴
[00:08:50.000 --> 00:08:51.200]  就唱了
[00:08:51.200 --> 00:08:52.320]  都不知道唱什麼
[00:08:52.320 --> 00:08:53.920]  第一句已經講了
[00:08:53.920 --> 00:08:56.400]  所有福氣的源頭來自哪裏?
[00:08:56.400 --> 00:08:57.920]  這位獨一的真神
[00:08:57.920 --> 00:09:00.880]  讚美一神萬福之源
[00:09:00.880 --> 00:09:02.560]  你看崇拜證月表
[00:09:02.560 --> 00:09:04.080]  最後那兩個環節
[00:09:04.080 --> 00:09:05.280]  都有祝福這個字
[00:09:05.280 --> 00:09:08.640]  是什麼環節?
[00:09:08.640 --> 00:09:09.920]  祝福差遣
[00:09:09.920 --> 00:09:12.560]  和彼此祝福
[00:09:12.560 --> 00:09:14.640]  祝福差遣就是牧師上來了
[00:09:14.640 --> 00:09:15.680]  我做什麼?
[00:09:15.680 --> 00:09:17.680]  我強求上帝
[00:09:17.680 --> 00:09:18.800]  什麼福給你們?
[00:09:18.800 --> 00:09:20.160]  賜福給你們
[00:09:20.160 --> 00:09:21.920]  但牧師其實是在祝福你們
[00:09:21.920 --> 00:09:23.520]  不知道分不分得到
[00:09:23.520 --> 00:09:26.000]  所以我們就是在崇拜當中
[00:09:26.000 --> 00:09:28.800]  我們每個禮拜回到教會
[00:09:28.800 --> 00:09:34.480]  領受這位萬福之源的上帝的福氣
[00:09:34.480 --> 00:09:38.720]  我作爲一個上帝的牧人
[00:09:38.720 --> 00:09:39.920]  或者祭司
[00:09:39.920 --> 00:09:41.680]  或者神的管子
[00:09:41.680 --> 00:09:45.680]  就是要去求上帝賜福給你們
[00:09:45.680 --> 00:09:47.040]  我就要祝福大家
[00:09:47.040 --> 00:09:48.960]  所以就是彼此
[00:09:48.960 --> 00:09:50.720]  就是祝福差遣
[00:09:50.720 --> 00:09:52.080]  那麼祝福呢
[00:09:52.080 --> 00:09:53.440]  彼此祝福呢
[00:09:53.440 --> 00:09:54.960]  就是當大家領受了福氣的時候
[00:09:54.960 --> 00:09:56.080]  應該怎麼樣?
[00:09:56.080 --> 00:09:58.240]  我們都可以祝福旁邊那位
[00:09:58.240 --> 00:10:00.240]  所以我們一會兒崇拜完的時候
[00:10:00.240 --> 00:10:01.840]  今天陳文傑會帶領我們
[00:10:01.840 --> 00:10:03.120]  彼此祝福
[00:10:03.120 --> 00:10:05.360]  我們透過握手,透過問候
[00:10:05.360 --> 00:10:06.400]  你擁抱都可以
[00:10:06.400 --> 00:10:07.600]  透過詩歌
[00:10:07.600 --> 00:10:10.000]  我們能夠彼此互相的祝福
[00:10:10.000 --> 00:10:11.600]  這個就是崇拜
[00:10:11.600 --> 00:10:14.800]  由後至尾的意思
[00:10:14.800 --> 00:10:16.880]  有時呢,譬如這段時間
[00:10:16.880 --> 00:10:20.560]  很多人可能會去外面工作
[00:10:20.560 --> 00:10:22.160]  去外面讀書
[00:10:22.160 --> 00:10:23.440]  我們會祝福我們的朋友
[00:10:23.440 --> 00:10:26.160]  或者祝福我們的家人
[00:10:26.160 --> 00:10:28.160]  願你一帆風順
[00:10:28.160 --> 00:10:29.280]  一路平安
[00:10:29.280 --> 00:10:30.640]  這個願你呢
[00:10:30.640 --> 00:10:32.320]  其實都是一個祝福來的
[00:10:32.320 --> 00:10:34.240]  我們要記住
[00:10:34.240 --> 00:10:36.640]  我們可不可以令一帆風順
[00:10:36.640 --> 00:10:37.600]  一路平安?
[00:10:37.600 --> 00:10:38.320]  不可以
[00:10:38.320 --> 00:10:40.080]  因爲這個能力,這個福氣
[00:10:40.080 --> 00:10:42.320]  是由上帝而來的
[00:10:42.320 --> 00:10:43.520]  我們要祈求
[00:10:43.520 --> 00:10:45.760]  上帝賜福給我們的家人
[00:10:45.760 --> 00:10:47.920]  但我們就能夠祝福他
[00:10:47.920 --> 00:10:49.760]  祝福他能夠一路
[00:10:49.760 --> 00:10:51.760]  一帆風順,一路平安
[00:10:51.760 --> 00:10:53.680]  我們可以有更多的祝福旁邊那位
[00:10:53.680 --> 00:10:55.680]  祝福大家
[00:10:55.680 --> 00:10:57.360]  在年初一,我都收到很多
[00:10:57.360 --> 00:10:59.600]  Word Apps的賀詞
[00:10:59.600 --> 00:11:02.400]  我發覺當中都有一些是有問題的
[00:11:02.400 --> 00:11:05.120]  都是將祝福和賜福混亂了
[00:11:05.120 --> 00:11:06.080]  所以大家都留意了
[00:11:06.080 --> 00:11:08.800]  這是一個除咎營生的第二個教導
[00:11:08.800 --> 00:11:09.920]  如果你再精明一點
[00:11:09.920 --> 00:11:12.640]  你可能會挑戰我的
[00:11:12.640 --> 00:11:13.440]  不是的
[00:11:13.440 --> 00:11:15.280]  我見過經文有說
[00:11:15.280 --> 00:11:19.360]  耶穌祝福五餅二魚的餅
[00:11:19.360 --> 00:11:21.680]  耶穌賜達聖餐的時候都是祝福的
[00:11:21.680 --> 00:11:24.400]  他昇天前向門徒都是祝福的
[00:11:24.400 --> 00:11:25.680]  爲什麼?
[00:11:25.680 --> 00:11:28.880]  因爲耶穌當時仍然以一個人子的身份
[00:11:28.880 --> 00:11:30.000]  在地上
[00:11:30.000 --> 00:11:32.720]  他仍然有一個限制
[00:11:32.720 --> 00:11:34.640]  當他真正昇天的時候
[00:11:34.640 --> 00:11:38.560]  成爲上帝的兒子神的聖子的時候
[00:11:38.560 --> 00:11:39.920]  他就真的是天上的神
[00:11:39.920 --> 00:11:40.880]  所以在經文裏面
[00:11:40.880 --> 00:11:44.080]  你見到有時耶穌都會用祝福這個字眼
[00:11:44.080 --> 00:11:46.080]  好了,聽完這裏
[00:11:46.080 --> 00:11:47.920]  考覈大家
[00:11:47.920 --> 00:11:51.360]  以下哪一句是不正確的呢?
[00:11:51.360 --> 00:11:53.040]  請接受上帝的賜福
[00:11:53.040 --> 00:11:56.240]  願主耶穌基督的恩惠
[00:11:56.240 --> 00:11:59.600]  神大能的手大大的祝福大家
[00:11:59.600 --> 00:12:02.720]  願神賜福給他的說話
[00:12:02.720 --> 00:12:08.640]  覺得第一句是不正確的請舉手
[00:12:08.640 --> 00:12:10.880]  全部人都說你又捉我
[00:12:10.880 --> 00:12:13.200]  現在沒有人夠膽舉手了
[00:12:13.200 --> 00:12:16.000]  請接受上帝的賜福
[00:12:16.000 --> 00:12:17.360]  願主耶穌基督的恩惠
[00:12:17.360 --> 00:12:18.160]  對的請舉手
[00:12:18.160 --> 00:12:19.200]  再想一次
[00:12:19.200 --> 00:12:21.520]  多了些人舉手了
[00:12:21.520 --> 00:12:23.600]  我已經成功了
[00:12:23.600 --> 00:12:26.800]  神大能的手大大的祝福大家
[00:12:26.800 --> 00:12:27.680]  對不對?
[00:12:27.680 --> 00:12:29.840]  對的請舉手
[00:12:29.840 --> 00:12:31.440]  很成功,很感謝主
[00:12:31.440 --> 00:12:33.040]  先給點掌聲大家
[00:12:33.040 --> 00:12:34.880]  很成功
[00:12:34.880 --> 00:12:37.360]  這句就要留意了
[00:12:37.360 --> 00:12:39.760]  願神賜福給他的話
[00:12:39.760 --> 00:12:41.680]  對的請舉手
[00:12:41.680 --> 00:12:43.520]  神賜福
[00:12:43.520 --> 00:12:45.040]  都沒有人舉手
[00:12:45.040 --> 00:12:46.480]  有人舉手了
[00:12:46.480 --> 00:12:50.000]  被我見到了
[00:12:50.000 --> 00:12:51.680]  賜福雖然是對的
[00:12:51.680 --> 00:12:54.800]  但神不需要賜福給他的說話
[00:12:54.800 --> 00:12:56.560]  神的說話用來幹什麼?
[00:12:56.560 --> 00:12:58.480]  神的說話就是一個工具
[00:12:58.480 --> 00:13:00.720]  一個途徑來賜福給你們
[00:13:00.720 --> 00:13:02.960]  神要藉助他的說話賜福給你們
[00:13:02.960 --> 00:13:04.320]  神不需要賜福給他的說話
[00:13:04.320 --> 00:13:07.600]  神的說話需要福氣嗎?
[00:13:07.600 --> 00:13:09.040]  神的說話滿有福氣
[00:13:09.040 --> 00:13:11.840]  但不需要你再求神賜福給他們
[00:13:11.840 --> 00:13:14.080]  這句話通常都是我們
[00:13:14.080 --> 00:13:15.360]  不是我們
[00:13:15.360 --> 00:13:16.800]  可能是外面
[00:13:16.800 --> 00:13:18.320]  讀完經之後
[00:13:18.320 --> 00:13:23.440]  讀經員就說願神賜福他的說話
[00:13:23.440 --> 00:13:25.680]  可能他完了想找句話說
[00:13:25.680 --> 00:13:27.280]  完了想找句話說
[00:13:27.280 --> 00:13:29.120]  不想就這樣讀完經就算了
[00:13:29.120 --> 00:13:31.280]  我在網上找到
[00:13:31.280 --> 00:13:34.320]  秦道慧你給他讀經的有兩個建議
[00:13:34.320 --> 00:13:35.360]  第一就是
[00:13:35.360 --> 00:13:38.560]  願神的話常存在我們心裏
[00:13:38.560 --> 00:13:39.600]  或者
[00:13:39.600 --> 00:13:43.280]  願神賜福給一切進行他教導的人
[00:13:43.280 --> 00:13:44.640]  這樣就OK了
[00:13:44.640 --> 00:13:47.600]  這是第二個除去形身
[00:13:47.600 --> 00:13:49.840]  第三個還有一個
[00:13:49.840 --> 00:13:51.680]  第三個
[00:13:51.680 --> 00:13:57.440]  很大段經文所以不要讀
[00:13:57.440 --> 00:14:00.160]  很熟悉的
[00:14:00.160 --> 00:14:02.000]  我們祈禱
[00:14:02.000 --> 00:14:05.360]  我們既然相信上帝是萬福之源
[00:14:05.360 --> 00:14:06.960]  我們需要好好學習
[00:14:06.960 --> 00:14:10.560]  如何去求神賜福給大家
[00:14:10.560 --> 00:14:12.640]  在整個登山寶藏的第六章
[00:14:12.640 --> 00:14:14.960]  一會兒我們會說的主督文裏面
[00:14:14.960 --> 00:14:16.560]  整個第六章都是帶出了
[00:14:16.560 --> 00:14:20.240]  我們祈禱應該有精神正確的心態
[00:14:20.240 --> 00:14:21.600]  整個第六章都是
[00:14:21.600 --> 00:14:24.000]  所以我們只看主督文是不夠的
[00:14:24.000 --> 00:14:25.840]  去到第六章最後
[00:14:25.840 --> 00:14:27.040]  上帝用這段經文
[00:14:27.040 --> 00:14:30.480]  應該是耶穌用瑪利福音六章二十五至三十三節
[00:14:30.480 --> 00:14:34.080]  去教導我們一個很重要的祈禱功課
[00:14:34.080 --> 00:14:35.760]  大致的經文大家都熟悉
[00:14:35.760 --> 00:14:38.000]  所以我都抽了一些出來
[00:14:38.000 --> 00:14:39.760]  耶穌就說
[00:14:39.760 --> 00:14:41.120]  生命不勝於飲食
[00:14:41.120 --> 00:14:43.040]  身體不勝於衣裳
[00:14:43.040 --> 00:14:45.120]  天上的飛鳥也不種也不收
[00:14:45.120 --> 00:14:46.560]  也不積積在倉裏
[00:14:46.560 --> 00:14:48.480]  你的天父尚且養活他
[00:14:48.480 --> 00:14:50.960]  你們不比飛鳥更加貴重嗎?
[00:14:50.960 --> 00:14:52.960]  你看看野地裏的白花
[00:14:52.960 --> 00:14:54.880]  它不勞苦不仿善
[00:14:54.880 --> 00:14:57.440]  就算在所羅門極榮華的時候
[00:14:57.440 --> 00:15:00.720]  他們所穿戴的都不如這朵花的一朵
[00:15:00.720 --> 00:15:03.120]  野地裏的草今天還在
[00:15:03.120 --> 00:15:05.280]  明天又丟在爐裏
[00:15:05.280 --> 00:15:07.200]  神還給他這樣的裝飾
[00:15:07.200 --> 00:15:08.560]  何妨你們呢?
[00:15:08.560 --> 00:15:09.440]  意思是說
[00:15:09.440 --> 00:15:11.040]  你看到天地萬物
[00:15:11.040 --> 00:15:13.520]  雀鳥、花、草一目
[00:15:13.520 --> 00:15:17.280]  其實你就已經知道上帝有很多的供應在他們身上
[00:15:17.280 --> 00:15:19.040]  所以耶穌說第三十一節
[00:15:19.040 --> 00:15:23.040]  所以不要憂慮說喫什麼、喝什麼、穿什麼
[00:15:23.040 --> 00:15:25.040]  這些都是外邦人祈求的
[00:15:25.040 --> 00:15:27.600]  就好像剛纔Welson幫我們讀的
[00:15:27.600 --> 00:15:31.760]  我們要富貴啊、要吉祥啊、要升職加工資啊
[00:15:31.760 --> 00:15:34.560]  要事事順境啊、要什麼都好了
[00:15:34.560 --> 00:15:37.200]  其實這些需用的一切
[00:15:37.200 --> 00:15:38.560]  天父知不知道?
[00:15:38.560 --> 00:15:39.360]  他都知道
[00:15:39.360 --> 00:15:41.040]  我們一起讀第三十三節
[00:15:41.040 --> 00:15:44.560]  你們要先求他的國和他的義
[00:15:44.560 --> 00:15:48.320]  這些東西都要加級你們了
[00:15:48.320 --> 00:15:50.800]  耶穌教導門徒的禱告
[00:15:50.800 --> 00:15:53.680]  就是要先求他的國和他的義
[00:15:53.680 --> 00:15:56.400]  這些東西都要加級你們了
[00:15:56.400 --> 00:15:57.600]  我們不需要求神
[00:15:57.600 --> 00:16:03.520]  要我們有買到樓啊
[00:16:03.520 --> 00:16:06.720]  或者我們要升職啊
[00:16:06.720 --> 00:16:09.600]  或者我們要中立彩啊
[00:16:09.600 --> 00:16:12.160]  這些上帝會有他的供應給你
[00:16:12.160 --> 00:16:13.760]  所以我們應該怎麼做?
[00:16:13.760 --> 00:16:16.560]  先求他的國和他的義
