
[00:00:00.000 --> 00:00:02.160]  Hello!弟兄姊妹,大家好!
[00:02:15.760 --> 00:02:18.800]  甚至在2月14日
[00:02:18.800 --> 00:02:21.440]  這個神父就被殺了
[00:02:21.440 --> 00:02:23.120]  因此人們為了紀念他
[00:02:23.120 --> 00:02:27.600]  還有很景仰他為愛情所付出的一切
[00:02:27.600 --> 00:02:30.280]  所以往後的日子就定了
[00:02:30.280 --> 00:02:33.080]  2月14日就是成人節
[00:02:33.080 --> 00:02:34.880]  華倫天奴日
[00:02:34.880 --> 00:02:38.080]  一直由西方一直去吹噓
[00:02:38.080 --> 00:02:40.040]  去吹捧的時候
[00:02:40.040 --> 00:02:44.200]  我們出生的一代都很喜歡慶祝成人節
[00:02:44.200 --> 00:02:47.760]  那一天大部分都會和愛女一起
[00:02:47.760 --> 00:02:53.000]  去示愛都很喜歡用2月14日
[00:02:53.000 --> 00:02:54.920]  但今年是尷尬的
[00:02:54.920 --> 00:02:58.000]  今年是初三又是赤口
[00:02:58.000 --> 00:03:00.720]  但那一天又是成人節
[00:03:00.720 --> 00:03:01.640]  所以弟兄姊妹
[00:03:01.640 --> 00:03:04.480]  我不知道你是預備過還是已經過了
[00:03:04.480 --> 00:03:05.880]  是怎樣過的呢
[00:03:05.880 --> 00:03:10.520]  你有沒有擔心出來見面會吵架呢
[00:03:10.520 --> 00:03:11.600]  還是反過來說
[00:03:11.600 --> 00:03:12.600]  我不管了
[00:03:12.600 --> 00:03:15.080]  我們怎樣都要在一起
[00:03:15.080 --> 00:03:16.200]  無論如何
[00:03:16.200 --> 00:03:20.120]  我都預祝大家有一個很愉快的成人節
[00:03:20.120 --> 00:03:21.200]  如果你問我
[00:03:21.200 --> 00:03:23.240]  如果是赤口
[00:03:23.240 --> 00:03:24.440]  遇上成人節
[00:03:24.440 --> 00:03:26.240]  其實都是一件好事
[00:03:26.240 --> 00:03:27.040]  為甚麼
[00:03:27.040 --> 00:03:28.200]  真的恭喜你
[00:03:28.200 --> 00:03:29.520]  就算你吵架了
[00:03:29.520 --> 00:03:31.160]  結尾都是甚麼
[00:03:31.160 --> 00:03:33.360]  都是甜蜜的
[00:03:33.360 --> 00:03:35.600]  但如果反過來說
[00:03:35.600 --> 00:03:36.920]  就是說
[00:03:36.920 --> 00:03:40.560]  你是成人節遇上赤口
[00:03:40.560 --> 00:03:41.280]  為甚麼
[00:03:41.280 --> 00:03:43.000]  就是因為你本來很甜蜜
[00:03:43.000 --> 00:03:46.520]  誰知道因為這件事就變成吵架收場
[00:03:46.520 --> 00:03:48.520]  那就不是太好了
[00:03:48.520 --> 00:03:49.840]  但很有趣的
[00:03:49.840 --> 00:03:52.560]  為甚麼明知道是赤口
[00:03:52.560 --> 00:03:54.480]  但都會吵架呢
[00:03:54.480 --> 00:03:57.680]  很多時候人吵架是怎樣會出現的呢
[00:03:57.680 --> 00:03:59.760]  今天我們先花點時間去想想
[00:03:59.760 --> 00:04:01.080]  如果很簡單地說
[00:04:01.080 --> 00:04:03.720]  吵架一定是要兩個人才能吵成的
[00:04:03.720 --> 00:04:04.920]  你多惡也好
[00:04:04.920 --> 00:04:06.320]  你多不開心也好
[00:04:06.320 --> 00:04:07.400]  你在家吵架
[00:04:07.400 --> 00:04:08.760]  其實是吵不成架的
[00:04:08.760 --> 00:04:09.840]  我自小
[00:04:09.840 --> 00:04:11.080]  我爸爸對著電視機
[00:04:11.080 --> 00:04:11.760]  聽著收音機
[00:04:11.760 --> 00:04:12.560]  他就會吵架
[00:04:12.560 --> 00:04:14.520]  其實都不算是吵架
[00:04:14.520 --> 00:04:16.600]  因為只有他自己一個是吵架
[00:04:16.600 --> 00:04:19.320]  通常他跟我媽一起吵架的時候
[00:04:19.320 --> 00:04:20.800]  家裡就開始
[00:04:20.800 --> 00:04:22.560]  六個大風上
[00:04:22.560 --> 00:04:23.560]  所以簡單來說
[00:04:23.560 --> 00:04:24.240]  甚麼叫做赤口呢
[00:04:24.240 --> 00:04:26.600]  就是要兩個人才能成立的
[00:04:26.600 --> 00:04:27.840]  而吵架的時候
[00:04:27.840 --> 00:04:29.000]  那個情緒是怎樣的呢
[00:04:29.000 --> 00:04:32.400]  通常是很憤憤不平
[00:04:32.400 --> 00:04:34.440]  心裡有些事覺得很冤屈
[00:04:34.440 --> 00:04:35.880]  很不開心
[00:04:35.880 --> 00:04:37.160]  最重要的一件事
[00:04:37.160 --> 00:04:38.800]  就是不吐不快
[00:04:38.800 --> 00:04:40.040]  如果你說我被人氣到
[00:04:40.040 --> 00:04:42.800]  我有些事很不合自己的心意
[00:04:42.800 --> 00:04:43.720]  我忍著
[00:04:43.720 --> 00:04:44.800]  我不出聲
[00:04:44.800 --> 00:04:47.440]  其實吵架是吵不成的
[00:04:47.440 --> 00:04:49.320]  唯有一天就是忍無可忍
[00:04:49.320 --> 00:04:51.880]  兩個人都不吐不快的時候
[00:04:51.880 --> 00:04:53.840]  就會出現吵架
[00:04:53.840 --> 00:04:55.120]  而吵架的時候
[00:04:55.120 --> 00:04:57.080]  最重要的是用甚麼呢
[00:04:57.080 --> 00:04:58.520]  很容易的
[00:04:58.520 --> 00:04:59.800]  就是用說話
[00:04:59.800 --> 00:05:01.840]  說話是會傷人的
[00:05:01.840 --> 00:05:04.000]  說話是會單單打打的
[00:05:04.000 --> 00:05:07.040]  甚至是持風很銳利的
[00:05:07.040 --> 00:05:10.120]  因為吵架背後有個很重要的目的
[00:05:10.120 --> 00:05:11.440]  吵架是想甚麼的
[00:05:11.440 --> 00:05:13.080]  當然是想贏
[00:05:13.080 --> 00:05:16.360]  於是互相交鋒之下
[00:05:16.360 --> 00:05:17.880]  就會越說越過分
[00:05:17.880 --> 00:05:20.800]  因為那個目的是很清晰的
[00:05:20.800 --> 00:05:22.520]  我一定要傷害到你
[00:05:22.520 --> 00:05:24.040]  我一定要打敗你
[00:05:24.040 --> 00:05:25.880]  或者是令你不開心
[00:05:25.880 --> 00:05:27.480]  那我就開心了
[00:05:27.480 --> 00:05:29.040]  所以如果是這樣去看的時候
[00:05:29.040 --> 00:05:33.440]  你知道吵架這麼簡單的行為出現
[00:05:33.440 --> 00:05:35.040]  雖然是千鈞一髮
[00:05:35.040 --> 00:05:37.040]  但是背後所經歷的歷程
[00:05:37.040 --> 00:05:38.760]  都是很真實的
[00:05:38.760 --> 00:05:40.520]  你有不開心的情緒
[00:05:40.520 --> 00:05:42.040]  未必會吵架的
[00:05:42.040 --> 00:05:44.200]  但是如果你落到最底
[00:05:44.200 --> 00:05:45.120]  你就是覺得
[00:05:45.120 --> 00:05:46.440]  我一定要贏的
[00:05:46.440 --> 00:05:49.200]  我一定要擊倒你的
[00:05:49.200 --> 00:05:51.000]  是這個意志的決定
[00:05:51.000 --> 00:05:53.120]  令我們吵得很厲害的
[00:05:53.120 --> 00:05:54.360]  而另外就是說
[00:05:54.360 --> 00:05:56.040]  如果在情人節裡說的
[00:05:56.040 --> 00:05:57.640]  甜言蜜語
[00:05:57.640 --> 00:05:58.600]  我們聖經常說的
[00:05:58.600 --> 00:06:00.000]  叫我們說恩言
[00:06:00.000 --> 00:06:01.600]  能夠祝福人的說話
[00:06:01.600 --> 00:06:02.720]  如果我們說
[00:06:02.720 --> 00:06:05.400]  祝福人的說話是不是很困難呢
[00:06:05.400 --> 00:06:07.640]  我覺得中國人是比較難的
[00:06:07.640 --> 00:06:09.280]  可能我們自小在家裡
[00:06:09.280 --> 00:06:10.320]  聽見爹地媽咪
[00:06:10.320 --> 00:06:13.480]  都是會罵人的機會多的
[00:06:13.480 --> 00:06:14.800]  特別在我家裡
[00:06:14.800 --> 00:06:17.320]  要稱讚其實是比較少的
[00:06:17.320 --> 00:06:18.360]  但是不知道為什麼
[00:06:18.360 --> 00:06:20.200]  當你拍拖的時候
[00:06:20.200 --> 00:06:21.840]  你就會懂得做的
[00:06:21.840 --> 00:06:22.960]  所以在情人節
[00:06:22.960 --> 00:06:25.000]  如果我們說要說甜言蜜語
[00:06:25.000 --> 00:06:26.320]  都是很有趣的
[00:06:26.320 --> 00:06:28.600]  原來都是需要有兩個人的
[00:06:28.600 --> 00:06:29.840]  或者你沒有一個人對著空氣
[00:06:29.840 --> 00:06:31.160]  在那裡自己談情話的
[00:06:31.160 --> 00:06:34.280]  那些我們覺得可能有點精神問題
[00:06:34.280 --> 00:06:34.880]  第二
[00:06:34.880 --> 00:06:37.920]  當你說一些甜言蜜語的時候
[00:06:37.920 --> 00:06:40.040]  或者一些好聽的話的時候
[00:06:40.040 --> 00:06:41.320]  其實你的情緒
[00:06:41.320 --> 00:06:43.400]  跟吵架是完全不同的
[00:06:43.400 --> 00:06:45.560]  因為你的情緒一定是
[00:06:45.560 --> 00:06:48.040]  想盡辦法去
[00:06:48.040 --> 00:06:49.800]  令對方覺得舒服
[00:06:49.800 --> 00:06:50.840]  開心
[00:06:50.840 --> 00:06:52.840]  你很想去表達
[00:06:52.840 --> 00:06:55.360]  就是想對對方好
[00:06:55.360 --> 00:06:58.800]  所以就算你看到情侶
[00:06:58.800 --> 00:07:00.680]  有時候他們都像是藉口
[00:07:00.680 --> 00:07:02.760]  可能女生在發脾氣
[00:07:02.760 --> 00:07:05.120]  但是為什麼不是吵架呢
[00:07:05.120 --> 00:07:07.840]  你看到男生就拼命玩夠了
[00:07:07.840 --> 00:07:10.000]  他會說很多好聽的話
[00:07:10.000 --> 00:07:11.960]  來哄女生
[00:07:11.960 --> 00:07:13.520]  所以就算那個階段
[00:07:13.520 --> 00:07:16.280]  我們知道你們情侶有些爭執
[00:07:16.280 --> 00:07:18.240]  但我們都知道他們不是藉口的
[00:07:18.240 --> 00:07:22.120]  他們應該是打情罵俏
[00:07:22.120 --> 00:07:23.240]  所以就是說
[00:07:23.240 --> 00:07:26.160]  如果我們同樣面對有衝突
[00:07:26.160 --> 00:07:28.520]  而我們說出一些好的話
[00:07:28.520 --> 00:07:31.120]  說出一些情話的時候
[00:07:31.120 --> 00:07:35.440]  那個說話的味道是完全不同的
[00:07:35.440 --> 00:07:36.880]  是比較甜蜜的
[00:07:36.880 --> 00:07:40.000]  而且你看到他會投其所好
[00:07:40.000 --> 00:07:43.080]  就算對方有不事也好
[00:07:43.080 --> 00:07:44.480]  說好話的那個
[00:07:44.480 --> 00:07:45.720]  是盡量什麼
[00:07:45.720 --> 00:07:47.640]  是叫做忍惡揚善
[00:07:47.640 --> 00:07:49.600]  他不好的那些我們不會提的
[00:07:49.600 --> 00:07:51.560]  盡量去提他好的東西
[00:07:51.560 --> 00:07:53.200]  哄回他
[00:07:53.200 --> 00:07:55.160]  而那個目的很清晰的
[00:07:55.160 --> 00:07:56.800]  就是我要哄回對方
[00:07:56.800 --> 00:07:58.480]  令對方好
[00:07:58.480 --> 00:08:00.400]  令對方開心
[00:08:00.400 --> 00:08:01.760]  所以其實
[00:08:01.760 --> 00:08:03.440]  當我們決定說好話
[00:08:03.440 --> 00:08:05.600]  或者是壞話的時候
[00:08:05.600 --> 00:08:06.880]  大家有沒有留意到
[00:08:06.880 --> 00:08:09.640]  其實我們之間腦裏面
[00:08:09.640 --> 00:08:11.960]  決定想些什麼
[00:08:11.960 --> 00:08:13.320]  是很重要的
[00:08:13.320 --> 00:08:15.440]  如果我想哄好你
[00:08:15.440 --> 00:08:17.320]  我想保持這段關係
[00:08:17.320 --> 00:08:19.840]  我很想你開心的
[00:08:19.840 --> 00:08:22.600]  我就會盡量去發掘
[00:08:22.600 --> 00:08:24.640]  我們之間那個好的事情
[00:08:24.640 --> 00:08:27.040]  而且我都會投其所好
[00:08:27.040 --> 00:08:28.680]  我會顧你的需要
[00:08:28.680 --> 00:08:30.600]  多過顧自己的需要
[00:08:30.600 --> 00:08:32.600]  但反過來
[00:08:32.600 --> 00:08:34.320]  如果我要吵架
[00:08:34.320 --> 00:08:37.000]  你發覺問題可能其實是一樣的
[00:08:37.000 --> 00:08:38.880]  衝突仍然存在
[00:08:38.880 --> 00:08:40.120]  問題我只不過是
[00:08:40.120 --> 00:08:42.400]  我不理你的感受
[00:08:42.400 --> 00:08:44.800]  我也不在乎你的需要
[00:08:44.800 --> 00:08:45.960]  我的需要很大
[00:08:45.960 --> 00:08:47.360]  我很不開心
[00:08:47.360 --> 00:08:48.360]  我很憤怒
[00:08:48.360 --> 00:08:49.520]  我很不快
[00:08:49.520 --> 00:08:50.440]  我不說
[00:08:50.440 --> 00:08:51.680]  我是很不舒服
[00:08:51.680 --> 00:08:54.280]  而最終就是當兩個人都這樣想的時候
[00:08:54.280 --> 00:08:56.120]  在那個吵架的過程
[00:08:56.120 --> 00:08:58.320]  就會發生了一場小戰爭
[00:08:58.320 --> 00:08:59.320]  就是說什麼
[00:08:59.320 --> 00:09:00.480]  我一定要贏你
[00:09:00.480 --> 00:09:02.680]  我一定要氣到你
[00:09:02.680 --> 00:09:04.120]  當我們這樣去看的時候
[00:09:04.120 --> 00:09:05.920]  原來很簡單的
[00:09:05.920 --> 00:09:07.640]  無論我們說是藉口也好
[00:09:07.640 --> 00:09:10.520]  在情人節裏面的甜言蜜語也好
[00:09:10.520 --> 00:09:12.360]  本身是出自我們嘴巴的
[00:09:12.360 --> 00:09:15.960]  是我們說話的外顯行為
[00:09:15.960 --> 00:09:17.320]  因為別人看到
[00:09:17.320 --> 00:09:18.800]  別人聽到
[00:09:18.800 --> 00:09:19.920]  但是背後
[00:09:19.920 --> 00:09:22.360]  我們卻經歷了不一樣的歷程
[00:09:22.360 --> 00:09:23.760]  當你吵架的時候
[00:09:23.760 --> 00:09:25.400]  你心裏面的感受
[00:09:25.400 --> 00:09:26.240]  是憤怒
[00:09:26.240 --> 00:09:27.000]  受傷
[00:09:27.000 --> 00:09:27.680]  害怕
[00:09:27.680 --> 00:09:29.640]  或者你覺得很不公平
[00:09:29.640 --> 00:09:32.920]  而最終令到你破口大罵
[00:09:32.920 --> 00:09:35.640]  其實是卸責
[00:09:35.640 --> 00:09:37.960]  因為現在看到所有的惡果
[00:09:37.960 --> 00:09:38.880]  所有的問題
[00:09:38.880 --> 00:09:40.040]  不是我的問題
[00:09:40.040 --> 00:09:41.240]  是你的問題
[00:09:41.240 --> 00:09:44.600]  所以你就會用盡所有的思考方法
[00:09:44.600 --> 00:09:47.000]  將這個責任推給對方
[00:09:47.000 --> 00:09:48.160]  而說話
[00:09:48.160 --> 00:09:50.000]  就是因為這樣出來
[00:09:50.000 --> 00:09:51.840]  就可以與大相關
[00:09:51.840 --> 00:09:55.520]  以及用說話去傷害對方
[00:09:55.520 --> 00:09:57.160]  反過來
[00:09:57.160 --> 00:10:00.480]  同樣可能有事情不是太好發生
[00:10:00.480 --> 00:10:03.520]  但是如果你願意去愛對方
[00:10:03.520 --> 00:10:06.880]  你願意說情話
[00:10:06.880 --> 00:10:07.920]  說出恩言
[00:10:07.920 --> 00:10:10.280]  去祝福對方的時候
[00:10:10.280 --> 00:10:12.640]  你第一面對困難的情況
[00:10:12.640 --> 00:10:14.680]  你的情緒不一定
[00:10:14.680 --> 00:10:16.920]  不是受傷憤怒
[00:10:16.920 --> 00:10:18.560]  不過這是表面的情緒
[00:10:18.560 --> 00:10:21.840]  很快你裏面的情緒會轉了
[00:10:21.840 --> 00:10:23.720]  你會很緊張對方
[00:10:23.720 --> 00:10:25.080]  你可能看到對方在哭
[00:10:25.080 --> 00:10:26.920]  對方在發脾氣的時候
[00:10:26.920 --> 00:10:28.680]  你很珍惜
[00:10:28.680 --> 00:10:30.200]  之間的關係
[00:10:30.200 --> 00:10:32.520]  於是你會嘗試
[00:10:32.520 --> 00:10:35.280]  將自己的負面情緒收回
[00:10:35.280 --> 00:10:37.840]  你的心裏面相信
[00:10:37.840 --> 00:10:40.000]  只要我們彼此相愛
[00:10:40.000 --> 00:10:42.120]  事情是可以解決的
[00:10:42.120 --> 00:10:43.440]  於是你會願意
[00:10:43.440 --> 00:10:45.640]  放下怒氣
[00:10:45.640 --> 00:10:48.760]  調教你的說話語氣
[00:10:48.760 --> 00:10:52.280]  以致盡量收回彼此之間的關係
[00:10:52.280 --> 00:10:54.000]  所以領子妹夢很有趣
[00:10:54.000 --> 00:10:55.560]  我們真的有一把嘴
[00:10:55.560 --> 00:10:57.200]  但是我們的嘴很厲害
[00:10:57.200 --> 00:10:59.840]  我們可以持風銳利殺死人
[00:10:59.840 --> 00:11:03.320]  但是我們又可以甜言蜜語
[00:11:03.320 --> 00:11:05.760]  哄得樹上的小鳥都下來
[00:11:05.760 --> 00:11:08.160]  背後情緒的變化
[00:11:08.160 --> 00:11:09.400]  有人說很難
[00:11:09.400 --> 00:11:10.840]  情緒控制不了
[00:11:10.840 --> 00:11:12.200]  但剛才你看到我的形容
[00:11:12.200 --> 00:11:13.920]  和看到PowerPoint就知道
[00:11:13.920 --> 00:11:15.480]  其實那個變化
[00:11:15.480 --> 00:11:17.240]  是一刻之間的
[00:11:17.240 --> 00:11:19.760]  為什麼有這麼大的改變呢
[00:11:19.760 --> 00:11:22.640]  是在說我們當中的愛有多少
[00:11:22.640 --> 00:11:24.480]  你越愛對方
[00:11:24.480 --> 00:11:26.320]  你就越能夠忍讓
[00:11:26.320 --> 00:11:28.960]  你如果越愛對方
[00:11:28.960 --> 00:11:31.440]  你就越能夠遷就
[00:11:31.440 --> 00:11:33.840]  所以電視劇經常說
[00:11:33.840 --> 00:11:35.600]  家裡不是法庭
[00:11:35.600 --> 00:11:37.480]  不是講理由的時間
[00:11:37.480 --> 00:11:39.160]  因為當有愛的時候
[00:11:39.160 --> 00:11:40.760]  一切的過錯
[00:11:40.760 --> 00:11:42.480]  其實是可以包容的
[00:11:42.480 --> 00:11:43.840]  我們說話
[00:11:43.840 --> 00:11:45.840]  是否沒有能力收回呢
[00:11:45.840 --> 00:11:47.520]  其實我看不是的
[00:11:47.520 --> 00:11:48.480]  大家都是女人
[00:11:48.480 --> 00:11:49.400]  很坦白 姐妹們
[00:11:49.400 --> 00:11:50.680]  我們很多都是
[00:11:50.680 --> 00:11:52.120]  我們對老公說話
[00:11:52.120 --> 00:11:53.800]  可以去得很盡
[00:11:53.800 --> 00:11:55.120]  可以很生氣
[00:11:55.120 --> 00:11:56.600]  可以很頑蠻
[00:11:56.600 --> 00:11:58.920]  但是當一見到子女的時候
[00:11:58.920 --> 00:11:59.840]  你就發覺
[00:11:59.840 --> 00:12:02.400]  你是兩秒之間就已經收了火
[00:12:02.400 --> 00:12:04.520]  你突然間可以很溫柔的
[00:12:04.520 --> 00:12:06.880]  去對著你的小朋友
[00:12:06.880 --> 00:12:10.160]  所以在新年的時候都跟自己說
[00:12:10.160 --> 00:12:11.680]  我們其實是有能力
[00:12:11.680 --> 00:12:13.560]  去說出恩言的
[00:12:13.560 --> 00:12:16.040]  我們是有能力控制自己的情緒
[00:12:16.040 --> 00:12:17.480]  問題是究竟
[00:12:17.480 --> 00:12:18.720]  我們有沒有想過
[00:12:18.720 --> 00:12:20.320]  我們心裡
[00:12:20.320 --> 00:12:22.240]  我們所相信的
[00:12:22.240 --> 00:12:25.800]  我們認為重要的是什麼事情呢
[00:12:25.800 --> 00:12:28.040]  今天我們就特別帶大家
[00:12:28.040 --> 00:12:30.400]  看一看我們史上第一個尺口
[00:12:30.400 --> 00:12:33.280]  在聖經裡面第一個吵架的事件
[00:12:33.280 --> 00:12:35.360]  希望當中都給我們一些反省
[00:12:35.360 --> 00:12:37.080]  和一些祝福
[00:12:37.080 --> 00:12:38.680]  在蒼生基因的時候
[00:12:38.680 --> 00:12:40.040]  我們就見到
[00:12:40.040 --> 00:12:41.920]  其實第一件事發生的
[00:12:41.920 --> 00:12:47.280]  尺口就發生在我們第一代的情侶身上
[00:12:47.280 --> 00:12:49.000]  就是亞當和夏娃
[00:12:49.000 --> 00:12:50.840]  大家對這個故事很熟悉
[00:12:50.840 --> 00:12:54.240]  所以我就不花時間去說詳細的情況
[00:12:54.240 --> 00:12:56.200]  我們就按著我們的主線
[00:12:56.200 --> 00:12:59.120]  來看一看這些經文
[00:12:59.120 --> 00:13:01.280]  尺口其實簡單的說
[00:13:01.280 --> 00:13:02.720]  尺口一定是有原因的
[00:13:02.720 --> 00:13:05.720]  人不會無端端吵架的
[00:13:05.720 --> 00:13:06.800]  而在聖經裡面
[00:13:06.800 --> 00:13:08.760]  亞當和夏娃第一個的爭吵
[00:13:08.760 --> 00:13:10.320]  是出現了什麼事呢
[00:13:10.320 --> 00:13:14.160]  簡單來說就是神命令了人類
[00:13:14.160 --> 00:13:15.720]  有一個第一條誡命
[00:13:15.720 --> 00:13:20.280]  就是不可以吃一棵分別善惡樹的果子
[00:13:20.280 --> 00:13:22.520]  上帝說這個命令的時候
[00:13:22.520 --> 00:13:23.840]  夏娃是沒有出現的
[00:13:23.840 --> 00:13:25.920]  只有亞當
[00:13:25.920 --> 00:13:29.920]  於是亞當就是命令的傳遞者
[00:13:29.920 --> 00:13:32.800]  在第三章我們發現出現了一件事
[00:13:32.800 --> 00:13:36.640]  就是夏娃對於這個命令的理解
[00:13:36.640 --> 00:13:40.120]  和亞當所接受的是有不同的
[00:13:40.120 --> 00:13:41.000]  所以在經文裡面
[00:13:41.000 --> 00:13:43.800]  你看到第二章裡面說
[00:13:43.800 --> 00:13:46.200]  神跟亞當說了一句話
[00:13:46.200 --> 00:13:47.280]  你不可以吃
[00:13:47.280 --> 00:13:50.520]  因為你吃的時候必定死
[00:13:50.520 --> 00:13:52.920]  但是在第三章你看到
[00:13:52.920 --> 00:13:55.800]  夏娃收到的訊息是什麼呢
[00:13:55.800 --> 00:13:57.240]  是我們不可以吃
[00:13:57.240 --> 00:13:59.440]  連摸都不能摸
[00:13:59.440 --> 00:14:01.600]  免得我們死
[00:14:01.600 --> 00:14:02.560]  意思就是說
[00:14:02.560 --> 00:14:06.920]  在整個律例的傳播
[00:14:06.920 --> 00:14:10.120]  就是由亞當告訴夏娃的時候
[00:14:10.120 --> 00:14:13.920]  在溝通上出現了一個嚴重的問題
[00:14:13.920 --> 00:14:16.040]  所以你問為什麼人會吵架
[00:14:16.040 --> 00:14:17.480]  關係為什麼會破裂呢
[00:14:17.480 --> 00:14:19.000]  其實最重要的原因
[00:14:19.000 --> 00:14:22.680]  很多時候都是源自於溝通上的誤會
[00:14:22.680 --> 00:14:24.920]  當我們說一些不說一些
[00:14:24.920 --> 00:14:27.320]  或者我們說了一個大意
[00:14:27.320 --> 00:14:30.600]  我們沒有很認真去說那件事是什麼時候
[00:14:30.600 --> 00:14:33.440]  接收的人的理解就是你錯誤了
[00:14:33.440 --> 00:14:36.520]  所以當夏娃聽到說到處都可以吃
[00:14:36.520 --> 00:14:39.200]  為什麼這棵不可以吃呢
[00:14:39.200 --> 00:14:40.640]  沒有說到為什麼
[00:14:40.640 --> 00:14:43.360]  第二就是也沒有很嚴重警告
[00:14:43.360 --> 00:14:46.960]  原來神說你吃了是必定死的
[00:14:46.960 --> 00:14:49.240]  夏娃好像不是很清楚
[00:14:49.240 --> 00:14:51.080]  或者不是很確定
[00:14:51.080 --> 00:14:54.040]  不是很清楚做錯了有什麼後果
[00:14:54.040 --> 00:14:57.760]  於是當她面對著蛇的引誘的時候
[00:14:57.760 --> 00:15:02.440]  所有的事情就會被這條蛇來動搖
[00:15:02.440 --> 00:15:06.280]  而往往當我們思想男女之間的關係也好
[00:15:06.280 --> 00:15:08.520]  我們家人與家人之間的關係也好
[00:15:08.520 --> 00:15:10.160]  我們都認同的
[00:15:10.160 --> 00:15:12.160]  溝通是很重要的
[00:15:12.160 --> 00:15:14.760]  往往是溝通錯誤才會出事
[00:15:14.760 --> 00:15:18.880]  但當我們發現溝通上出了錯誤的時候怎麼辦呢
[00:15:18.880 --> 00:15:21.040]  究竟是你的錯還是我的錯呢
[00:15:21.040 --> 00:15:25.400]  我們常常都會在你錯我錯這些事件裡面去爭持
[00:15:25.400 --> 00:15:29.200]  但卻沒有解決到那件最重要的事
[00:15:29.200 --> 00:15:31.280]  聖經裡面給我們一個很好的提醒
[00:15:31.280 --> 00:15:35.080]  聖經裡面說原來他們之間的溝通錯誤
[00:15:35.080 --> 00:15:37.640]  本來都未必出現了什麼事
[00:15:37.640 --> 00:15:40.840]  最大的問題是有條蛇的出現
[00:15:40.840 --> 00:15:42.760]  聖經中文譯為蛇
[00:15:42.760 --> 00:15:45.000]  但在很多英文聖經裡面的譯本
