
[00:00:00.000 --> 00:00:07.000]  子弟姊妹,今日我的講題是「他使我安然居住」
[00:02:34.000 --> 00:02:36.000]  其實是很艱難
[00:02:36.000 --> 00:02:38.000]  那種不安
[00:02:38.000 --> 00:02:39.000]  那種痛苦
[00:02:39.000 --> 00:02:41.000]  很難跟別人解釋
[00:02:41.000 --> 00:02:43.000]  很難跟別人分享
[00:02:43.000 --> 00:02:45.000]  他試過有兩次的逃亡
[00:02:45.000 --> 00:02:46.000]  一次就是掃羅
[00:02:46.000 --> 00:02:48.000]  就是追趕他
[00:02:48.000 --> 00:02:51.000]  這個我們看為他的上司追趕他
[00:02:51.000 --> 00:02:53.000]  但這次不同
[00:02:53.000 --> 00:02:55.000]  這次是他的家人
[00:02:55.000 --> 00:02:56.000]  這次是他的兒子
[00:02:56.000 --> 00:02:58.000]  這次是他的親信
[00:02:58.000 --> 00:03:01.000]  這次是一些他信任的人出賣他
[00:03:01.000 --> 00:03:06.000]  眾叛親離
[00:03:06.000 --> 00:03:08.000]  但是不可以頑抗
[00:03:08.000 --> 00:03:09.000]  那種感覺
[00:03:09.000 --> 00:03:11.000]  不知怎樣跟別人說
[00:03:11.000 --> 00:03:12.000]  睡又睡不著
[00:03:12.000 --> 00:03:13.000]  吃又吃不下
[00:03:13.000 --> 00:03:15.000]  簡直是想死
[00:03:15.000 --> 00:03:17.000]  很多事不可以從頭再來
[00:03:17.000 --> 00:03:24.000]  以前很多人前呼後擁出來
[00:03:24.000 --> 00:03:26.000]  但現在就落難
[00:03:26.000 --> 00:03:28.000]  落難他的兒子阿沙龍
[00:03:28.000 --> 00:03:30.000]  去追他
[00:03:30.000 --> 00:03:33.000]  但不過這麼多這種情景下
[00:03:33.000 --> 00:03:35.000]  他竟然不敢頑抗
[00:03:35.000 --> 00:03:37.000]  什麼情況令我們不敢頑抗呢
[00:03:37.000 --> 00:03:40.000]  通常就是我們有些事做得不好
[00:03:40.000 --> 00:03:42.000]  被人追擊的時候都不敢說
[00:03:42.000 --> 00:03:44.000]  或者我們做錯
[00:03:44.000 --> 00:03:46.000]  被人罵
[00:03:46.000 --> 00:03:48.000]  他灰心到極點
[00:03:48.000 --> 00:03:51.000]  甚至他的妃嬪也被人污辱
[00:03:51.000 --> 00:03:53.000]  又殺了他的種子
[00:03:53.000 --> 00:03:54.000]  阿沙龍很厲害
[00:03:54.000 --> 00:03:56.000]  簡直是很可怕
[00:03:56.000 --> 00:03:58.000]  還有追他
[00:03:58.000 --> 00:04:00.000]  追到他荒野
[00:04:00.000 --> 00:04:01.000]  追到貼地
[00:04:01.000 --> 00:04:02.000]  落難
[00:04:02.000 --> 00:04:05.000]  又被親人出賣
[00:04:05.000 --> 00:04:07.000]  你想像一下那種感覺是怎樣
[00:04:07.000 --> 00:04:09.000]  是痛不欲生
[00:04:09.000 --> 00:04:12.000]  是每夜都很難睡覺
[00:04:12.000 --> 00:04:14.000]  其實這種抑鬱這種壓力
[00:04:14.000 --> 00:04:16.000]  我相信這一年
[00:04:16.000 --> 00:04:17.000]  大家都經歷不少
[00:04:17.000 --> 00:04:19.000]  那種感覺是很難過
[00:04:19.000 --> 00:04:21.000]  大衛他是一個勇士
[00:04:21.000 --> 00:04:23.000]  但其實他也是一個音樂家
[00:04:23.000 --> 00:04:25.000]  是一個大情大性的人
[00:04:25.000 --> 00:04:28.000]  良心有很多責備
[00:04:28.000 --> 00:04:30.000]  他知道自己滿身罪惡
[00:04:30.000 --> 00:04:32.000]  以致他不能夠
[00:04:32.000 --> 00:04:35.000]  知道不能夠逃避神的懲罰
[00:04:35.000 --> 00:04:38.000]  一個人欠別人的東西
[00:04:38.000 --> 00:04:40.000]  心裡就會不舒服
[00:04:40.000 --> 00:04:42.000]  等於露宿者
[00:04:42.000 --> 00:04:44.000]  他不用欠別人租
[00:04:44.000 --> 00:04:46.000]  可能他會覺得輕鬆一點
[00:04:46.000 --> 00:04:47.000]  不過當然了
[00:04:47.000 --> 00:04:50.000]  露宿大家就要善待他
[00:04:50.000 --> 00:04:52.000]  因為實在有很多社會的問題
[00:04:52.000 --> 00:04:55.000]  你不能夠只趕他走就可以
[00:04:55.000 --> 00:04:58.000]  其實大衛這個人生
[00:04:58.000 --> 00:05:01.000]  當我們去看他這個人生的掙扎的時候
[00:05:01.000 --> 00:05:03.000]  就等於我們每一個基督徒
[00:05:03.000 --> 00:05:05.000]  在我們人生裡面
[00:05:05.000 --> 00:05:07.000]  經歷苦難的時候
[00:05:07.000 --> 00:05:08.000]  掙扎寫照一樣
[00:05:08.000 --> 00:05:10.000]  就好像我們今天經歷很多
[00:05:10.000 --> 00:05:13.000]  我們都不知道的事的時候
[00:05:13.000 --> 00:05:14.000]  或者很無助的時候
[00:05:14.000 --> 00:05:15.000]  很無奈的時候
[00:05:15.000 --> 00:05:17.000]  或者我們很多失去
[00:05:17.000 --> 00:05:18.000]  很痛苦
[00:05:18.000 --> 00:05:20.000]  覺得很無力的時候
[00:05:20.000 --> 00:05:22.000]  怎樣從谷底反彈呢?
[00:05:22.000 --> 00:05:26.000]  這個我們從大衛這個詩篇
[00:05:26.000 --> 00:05:28.000]  我相信會給到一些答案
[00:05:28.000 --> 00:05:30.000]  給到一些啟示我們
[00:05:30.000 --> 00:05:33.000]  遇上很多不安穩的事情
[00:05:33.000 --> 00:05:36.000]  究竟和每晚不能夠睡覺
[00:05:36.000 --> 00:05:38.000]  究竟大衛怎樣去經過呢?
[00:05:38.000 --> 00:05:40.000]  我們今天就會睡在家裡
[00:05:40.000 --> 00:05:41.000]  張大床很舒服
[00:05:41.000 --> 00:05:43.000]  但當日大衛每晚
[00:05:43.000 --> 00:05:45.000]  可能真的是風餐露宿
[00:05:45.000 --> 00:05:47.000]  睡山洞又未定
[00:05:47.000 --> 00:05:48.000]  睡曠野又未定
[00:05:48.000 --> 00:05:52.000]  舉頭望到的只能夠可能是聖空
[00:05:52.000 --> 00:05:54.000]  在這段聖經裡面
[00:05:54.000 --> 00:05:55.000]  世宗一節是這樣說的
[00:05:55.000 --> 00:05:57.000]  大衛這樣跟神說
[00:05:57.000 --> 00:06:00.000]  顯我為義的神
[00:06:00.000 --> 00:06:02.000]  我呼籲的時候
[00:06:02.000 --> 00:06:04.000]  求祢應運我
[00:06:04.000 --> 00:06:05.000]  在我困苦中
[00:06:05.000 --> 00:06:07.000]  祢使我寬廣
[00:06:07.000 --> 00:06:09.000]  現在求祢連恤我
[00:06:09.000 --> 00:06:12.000]  聽我的禱告
[00:06:12.000 --> 00:06:14.000]  其實真是不容易
[00:06:14.000 --> 00:06:15.000]  連求連開聲
[00:06:15.000 --> 00:06:17.000]  可能你都真的都沒有
[00:06:17.000 --> 00:06:18.000]  你都不想再說
[00:06:18.000 --> 00:06:20.000]  我相信都不是他第一次去說
[00:06:20.000 --> 00:06:21.000]  但這個也是他
[00:06:21.000 --> 00:06:24.000]  一路去經歷這些事的時候
[00:06:24.000 --> 00:06:27.000]  他常常禱告的事來的
[00:06:27.000 --> 00:06:29.000]  但他知道自己有罪
[00:06:29.000 --> 00:06:32.000]  他知道他流了無辜人的血
[00:06:32.000 --> 00:06:35.000]  他拿了拔士巴成為他的妃嬪
[00:06:35.000 --> 00:06:38.000]  甚至將無辜的烏尼亞送上戰場
[00:06:38.000 --> 00:06:40.000]  讓他送死
[00:06:40.000 --> 00:06:42.000]  他沒有管好自己的頭家
[00:06:42.000 --> 00:06:43.000]  令到阿沙隆
[00:06:43.000 --> 00:06:44.000]  令到他種子
[00:06:44.000 --> 00:06:50.000]  互相有很多很多的事發生
[00:06:50.000 --> 00:06:51.000]  很多的事
[00:06:51.000 --> 00:06:54.000]  令到他心裡面壓在心頭
[00:06:54.000 --> 00:06:58.000]  但不過也知道自己不能處理得到
[00:06:58.000 --> 00:07:01.000]  他家裡面有很多很多這些事
[00:07:01.000 --> 00:07:02.000]  他很清楚
[00:07:02.000 --> 00:07:04.000]  因為先知曾經跟他說過
[00:07:04.000 --> 00:07:11.000]  因為你這樣拿了拔士巴回來
[00:07:11.000 --> 00:07:13.000]  流無辜人的血
[00:07:13.000 --> 00:07:15.000]  他告訴他
[00:07:15.000 --> 00:07:17.000]  他的家是永不安寧的
[00:07:17.000 --> 00:07:20.000]  所以其實大衛是知道的
[00:07:20.000 --> 00:07:23.000]  上帝是必會有報應的
[00:07:23.000 --> 00:07:25.000]  能夠安逸
[00:07:25.000 --> 00:07:26.000]  他能夠安逸
[00:07:26.000 --> 00:07:30.000]  其實他知道上帝已經給了他很多面子
[00:07:30.000 --> 00:07:32.000]  延長了很多
[00:07:32.000 --> 00:07:36.000]  阿沙隆殺了和傅爾武的暗戀
[00:07:36.000 --> 00:07:39.000]  同時間也奪了王位
[00:07:39.000 --> 00:07:40.000]  殺了種子
[00:07:40.000 --> 00:07:43.000]  在這種情況裡面
[00:07:43.000 --> 00:07:45.000]  其實大衛很痛苦
[00:07:45.000 --> 00:07:46.000]  很痛苦
[00:07:46.000 --> 00:07:48.000]  每晚不能夠睡
[00:07:48.000 --> 00:07:51.000]  可以怎麼做呢
[00:07:51.000 --> 00:07:52.000]  在這裡
[00:07:52.000 --> 00:07:53.000]  我們看這段聖經的時候
[00:07:53.000 --> 00:07:54.000]  你會看到
[00:07:54.000 --> 00:07:56.000]  其實他很清楚
[00:07:56.000 --> 00:07:58.000]  他自己是屬於上帝的
[00:07:58.000 --> 00:08:00.000]  他是屬於神的
[00:08:00.000 --> 00:08:02.000]  他知道自己有罪
[00:08:02.000 --> 00:08:03.000]  神會追討
[00:08:03.000 --> 00:08:05.000]  但是他知道唯一的源頭
[00:08:05.000 --> 00:08:07.000]  要回到上帝的身邊
[00:08:07.000 --> 00:08:09.000]  在困境裡面
[00:08:09.000 --> 00:08:11.000]  其實有點像我們這樣
[00:08:11.000 --> 00:08:13.000]  又不能去教會
[00:08:13.000 --> 00:08:14.000]  少了去
[00:08:14.000 --> 00:08:16.000]  崇拜又不能夠去
[00:08:16.000 --> 00:08:18.000]  只能夠往上
[00:08:18.000 --> 00:08:20.000]  又或者沒有工作
[00:08:20.000 --> 00:08:22.000]  不過現在已經開始上班了
[00:08:22.000 --> 00:08:23.000]  有些人就會覺得
[00:08:23.000 --> 00:08:24.000]  我幫不了人
[00:08:24.000 --> 00:08:26.000]  又不可以做到什麼
[00:08:26.000 --> 00:08:28.000]  都是一個我們某程度的困境
[00:08:28.000 --> 00:08:29.000]  剛剛又上班了
[00:08:29.000 --> 00:08:31.000]  但是又看到
[00:08:31.000 --> 00:08:34.000]  有很多社會的運動又開始來了
[00:08:34.000 --> 00:08:35.000]  有很多的擔心
[00:08:35.000 --> 00:08:36.000]  有很多的記掛
[00:08:36.000 --> 00:08:39.000]  令到我們很不安
[00:08:39.000 --> 00:08:41.000]  相信在疫情的那段時間裡面
[00:08:41.000 --> 00:08:43.000]  我們就可能忙於
[00:08:43.000 --> 00:08:44.000]  怎樣避疫
[00:08:44.000 --> 00:08:46.000]  怎樣買口罩
[00:08:46.000 --> 00:08:48.000]  買到的口罩又合不合格
[00:08:48.000 --> 00:08:49.000]  我們很多擔心
[00:08:49.000 --> 00:08:50.000]  我們有很多憂愁
[00:08:50.000 --> 00:08:52.000]  現在有這個重用口罩炮
[00:08:52.000 --> 00:08:54.000]  其實我們都很害怕
[00:08:54.000 --> 00:08:56.000]  是不是
[00:08:56.000 --> 00:08:57.000]  然後我們又想想
[00:08:57.000 --> 00:08:59.000]  洗它又會怎樣
[00:08:59.000 --> 00:09:00.000]  不洗它又會怎樣
[00:09:00.000 --> 00:09:01.000]  洗久了又會怎樣
[00:09:01.000 --> 00:09:02.000]  會不會掉東西出來
[00:09:02.000 --> 00:09:03.000]  是不是
[00:09:03.000 --> 00:09:04.000]  有很多東西
[00:09:04.000 --> 00:09:07.000]  都不是我們能夠掌握得到
[00:09:07.000 --> 00:09:09.000]  在今時今日裡面
[00:09:09.000 --> 00:09:12.000]  我們經歷了差不多一年的時間
[00:09:12.000 --> 00:09:13.000]  我相信這個
[00:09:13.000 --> 00:09:15.000]  都給我們有很多的提醒
[00:09:15.000 --> 00:09:16.000]  有很多的訓練
[00:09:16.000 --> 00:09:17.000]  我不知道今天
[00:09:17.000 --> 00:09:18.000]  大家是不是還是沉睡
[00:09:18.000 --> 00:09:19.000]  還是黃茶茶
[00:09:19.000 --> 00:09:21.000]  還是不知道
[00:09:21.000 --> 00:09:24.000]  過著你安逸的生活
[00:09:24.000 --> 00:09:26.000]  在這裡
[00:09:26.000 --> 00:09:27.000]  大衛他知道
[00:09:27.000 --> 00:09:29.000]  他知道自己做得不好
[00:09:29.000 --> 00:09:30.000]  短短的一節裡面
[00:09:30.000 --> 00:09:31.000]  我們會看到
[00:09:31.000 --> 00:09:34.000]  大衛很多心路歷程上的轉變
[00:09:34.000 --> 00:09:35.000]  他看到
[00:09:35.000 --> 00:09:36.000]  他知道
[00:09:36.000 --> 00:09:40.000]  他曾經經歷神的恩典
[00:09:40.000 --> 00:09:42.000]  你有沒有
[00:09:42.000 --> 00:09:43.000]  他知道
[00:09:43.000 --> 00:09:45.000]  神有赦罪之恩
[00:09:45.000 --> 00:09:51.000]  以致他敢去到神的面前再去祈求
[00:09:51.000 --> 00:09:54.000]  他知道神仍然愛他
[00:09:54.000 --> 00:09:56.000]  所以存留他的姓名
[00:09:56.000 --> 00:09:58.000]  他知道神會連恤
[00:09:58.000 --> 00:10:00.000]  會接納他
[00:10:00.000 --> 00:10:03.000]  會聽他祈禱
[00:10:03.000 --> 00:10:05.000]  短短的一節
[00:10:05.000 --> 00:10:06.000]  看到大衛
[00:10:06.000 --> 00:10:07.000]  我們會猜到
[00:10:07.000 --> 00:10:09.000]  為什麼他可以
[00:10:09.000 --> 00:10:12.000]  慢慢慢慢進入一個可以安然睡覺
[00:10:12.000 --> 00:10:14.000]  可以仍依靠上帝
[00:10:14.000 --> 00:10:17.000]  他嫂孫曾曾經幫過他
[00:10:17.000 --> 00:10:19.000]  以致他的心靈
[00:10:19.000 --> 00:10:22.000]  沒有被他那種困擾所鎖住
[00:10:22.000 --> 00:10:23.000]  我們今天其實有時候
[00:10:23.000 --> 00:10:25.000]  都被很多事物
[00:10:25.000 --> 00:10:26.000]  很多環境
[00:10:26.000 --> 00:10:27.000]  鎖住我們的心
[00:10:27.000 --> 00:10:28.000]  令到我們很害怕
[00:10:28.000 --> 00:10:29.000]  很擔心
[00:10:29.000 --> 00:10:32.000]  令到我們很憂愁
[00:10:32.000 --> 00:10:35.000]  每個人看憂愁都很不同
[00:10:35.000 --> 00:10:37.000]  有些人買不到口罩
[00:10:37.000 --> 00:10:39.000]  他很擔心
[00:10:39.000 --> 00:10:40.000]  沒有護目鏡
[00:10:40.000 --> 00:10:43.000]  他又很怕細菌入眼
[00:10:43.000 --> 00:10:44.000]  很多憂慮
[00:10:44.000 --> 00:10:47.000]  很多難題
[00:10:47.000 --> 00:10:48.000]  亦都有些人
[00:10:48.000 --> 00:10:50.000]  他很難
[00:10:50.000 --> 00:10:52.000]  亦都覺得沒有問題
[00:10:52.000 --> 00:10:54.000]  在疫症期間
[00:10:54.000 --> 00:10:55.000]  亦有些頂尖妹妹
[00:10:55.000 --> 00:10:56.000]  很搞笑
[00:10:56.000 --> 00:10:58.000]  特別我們上水的婦女
[00:10:58.000 --> 00:11:00.000]  其實她們很可愛
[00:11:00.000 --> 00:11:02.000]  她們經常問牧師
[00:11:02.000 --> 00:11:04.000]  教會有沒有什麼可以做
[00:11:04.000 --> 00:11:05.000]  現在回不了教會
[00:11:05.000 --> 00:11:06.000]  有沒有事可以做
[00:11:06.000 --> 00:11:07.000]  可以做些什麼
[00:11:07.000 --> 00:11:09.000]  當然這可能都是我們的寫照
[00:11:09.000 --> 00:11:10.000]  如果你沒有問
[00:11:10.000 --> 00:11:13.000]  其實你又不是太關心教會
[00:11:13.000 --> 00:11:14.000]  和周圍的人
[00:11:14.000 --> 00:11:16.000]  其實是否真的沒有事可以做
[00:11:16.000 --> 00:11:18.000]  或者他們沒有做事
[00:11:18.000 --> 00:11:19.000]  其實又不是
[00:11:19.000 --> 00:11:21.000]  教會派了很多次夜
[00:11:21.000 --> 00:11:23.000]  所以其實他們回來
[00:11:23.000 --> 00:11:24.000]  有時又要包夜
[00:11:24.000 --> 00:11:26.000]  有時又要和我送夜
[00:11:26.000 --> 00:11:30.000]  有時又要關心長者各樣
[00:11:30.000 --> 00:11:31.000]  打電話問婦女
[00:11:31.000 --> 00:11:33.000]  我們其實很多事做
[00:11:33.000 --> 00:11:34.000]  你不是一個月問一次
[00:11:34.000 --> 00:11:36.000]  不是問完一次就算
[00:11:36.000 --> 00:11:37.000]  做很多次
[00:11:37.000 --> 00:11:39.000]  來來回回
[00:11:39.000 --> 00:11:42.000]  然後又有網上主日學
[00:11:42.000 --> 00:11:43.000]  其實沒有停
[00:11:43.000 --> 00:11:45.000]  然後我們還有門訓
[00:11:45.000 --> 00:11:47.000]  其實他們很忙
[00:11:47.000 --> 00:11:49.000]  祈禱會又未停過
[00:11:49.000 --> 00:11:50.000]  其實很忙
[00:11:50.000 --> 00:11:51.000]  很忙
[00:11:51.000 --> 00:11:54.000]  但他們就會覺得都不夠
[00:11:54.000 --> 00:11:55.000]  都不夠
[00:11:55.000 --> 00:11:56.000]  事實是這樣
[00:11:56.000 --> 00:11:58.000]  每個人的標準不同
[00:11:58.000 --> 00:12:00.000]  不過在這裡
[00:12:00.000 --> 00:12:02.000]  教我們要知道
[00:12:02.000 --> 00:12:05.000]  神其實很愛我們
[00:12:05.000 --> 00:12:07.000]  原來在這個難題
[00:12:07.000 --> 00:12:09.000]  在這個仇虎裏
[00:12:09.000 --> 00:12:11.000]  我們要知道我們自己是屬於神
[00:12:11.000 --> 00:12:13.000]  我們是神的兒女
[00:12:13.000 --> 00:12:16.000]  我們有一些很特別的特權
[00:12:16.000 --> 00:12:17.000]  你要知道
[00:12:17.000 --> 00:12:19.000]  否則你會很害怕
[00:12:19.000 --> 00:12:23.000]  你忘記了我們是天地主的兒女
[00:12:23.000 --> 00:12:25.000]  你會覺得自己
[00:12:25.000 --> 00:12:27.000]  究竟好像在這個世界
[00:12:27.000 --> 00:12:29.000]  在這個光景裏
[00:12:29.000 --> 00:12:30.000]  要多久呢
[00:12:30.000 --> 00:12:31.000]  會怎樣呢
[00:12:31.000 --> 00:12:32.000]  我們會很混亂
[00:12:32.000 --> 00:12:34.000]  我們心裏會很受煩
[00:12:34.000 --> 00:12:36.000]  你要知道
[00:12:36.000 --> 00:12:38.000]  上帝愛我們
[00:12:38.000 --> 00:12:39.000]  你要知道
[00:12:39.000 --> 00:12:42.000]  上帝仍然以我們為至寶
[00:12:42.000 --> 00:12:44.000]  有人愛你
[00:12:44.000 --> 00:12:45.000]  欣賞你
[00:12:45.000 --> 00:12:46.000]  你就開心些
[00:12:46.000 --> 00:12:47.000]  高興些
[00:12:47.000 --> 00:12:49.000]  等於將來母親節
[00:12:49.000 --> 00:12:52.000]  有子女來探望媽媽
[00:12:52.000 --> 00:12:53.000]  或者帶她去飲茶
[00:12:53.000 --> 00:12:54.000]  就威風些
[00:12:54.000 --> 00:12:55.000]  要多份禮物
[00:12:55.000 --> 00:12:56.000]  更加好
[00:12:56.000 --> 00:12:57.000]  是吧
[00:12:57.000 --> 00:12:58.000]  是很不同的
[00:12:58.000 --> 00:12:59.000]  說出來
[00:12:59.000 --> 00:13:00.000]  跟別人說話的時候
[00:13:00.000 --> 00:13:01.000]  都響些
[00:13:01.000 --> 00:13:03.000]  你不知道有沒有經歷過
[00:13:03.000 --> 00:13:04.000]  有人愛你的時候
[00:13:04.000 --> 00:13:05.000]  那種巴閉
[00:13:05.000 --> 00:13:07.000]  那種傲氣
[00:13:07.000 --> 00:13:08.000]  很不同的
[00:13:08.000 --> 00:13:10.000]  很不同的
[00:13:10.000 --> 00:13:12.000]  我們做神的兒女
[00:13:12.000 --> 00:13:14.000]  其實真的有特權
[00:13:14.000 --> 00:13:15.000]  我們上水的長者
[00:13:15.000 --> 00:13:18.000]  其實都有很多特權
[00:13:18.000 --> 00:13:19.000]  你知道
[00:13:19.000 --> 00:13:20.000]  我們派口罩
[00:13:20.000 --> 00:13:21.000]  要講公平
[00:13:21.000 --> 00:13:22.000]  講公正
[00:13:22.000 --> 00:13:23.000]  對社區
[00:13:23.000 --> 00:13:24.000]  或者對周圍的人
[00:13:24.000 --> 00:13:25.000]  或者對家長
[00:13:25.000 --> 00:13:26.000]  各樣
[00:13:26.000 --> 00:13:28.000]  中心會員
[00:13:28.000 --> 00:13:29.000]  他們來
[00:13:29.000 --> 00:13:31.000]  我們要查他們的證件
[00:13:31.000 --> 00:13:32.000]  如果派給居民
[00:13:32.000 --> 00:13:33.000]  就會看看
[00:13:33.000 --> 00:13:34.000]  他有沒有住戶
[00:13:34.000 --> 00:13:36.000]  正在附近住
[00:13:36.000 --> 00:13:38.000]  是不是老遠來拿
[00:13:38.000 --> 00:13:39.000]  特別在最早期
[00:13:39.000 --> 00:13:41.000]  口罩買都買不到
[00:13:41.000 --> 00:13:42.000]  但我們有
[00:13:42.000 --> 00:13:43.000]  人供應給我們
[00:13:43.000 --> 00:13:44.000]  其實很感恩
[00:13:44.000 --> 00:13:45.000]  實在很感恩
[00:13:45.000 --> 00:13:46.000]  你說
[00:13:46.000 --> 00:13:47.000]  每個人來
[00:13:47.000 --> 00:13:48.000]  要登記
[00:13:48.000 --> 00:13:49.000]  要看
[00:13:49.000 --> 00:13:50.000]  要看他們的證件
[00:13:50.000 --> 00:13:51.000]  要查路
[00:13:51.000 --> 00:13:52.000]  很慘的
[00:13:52.000 --> 00:13:53.000]  但我們的長者不是
[00:13:53.000 --> 00:13:55.000]  有專人打電話給他們
[00:13:55.000 --> 00:13:57.000]  然後我們還要送過去
[00:13:57.000 --> 00:13:58.000]  怕他們
[00:13:58.000 --> 00:13:59.000]  因為他們很老
[00:13:59.000 --> 00:14:01.000]  動不動都八九十歲
[00:14:01.000 --> 00:14:03.000]  我們很擔心他們出門
[00:14:03.000 --> 00:14:04.000]  真的有病的時候
[00:14:04.000 --> 00:14:05.000]  怎麼辦呢
[00:14:05.000 --> 00:14:07.000]  所以他們很尊貴
[00:14:07.000 --> 00:14:08.000]  很不同
[00:14:08.000 --> 00:14:09.000]  但公然
[00:14:09.000 --> 00:14:10.000]  年輕的頂尖妹
[00:14:10.000 --> 00:14:11.000]  就沒有這種
[00:14:11.000 --> 00:14:13.000]  沒有這種特權
[00:14:13.000 --> 00:14:15.000]  事實
[00:14:15.000 --> 00:14:16.000]  我們都一樣
[00:14:16.000 --> 00:14:18.000]  上帝看我們
[00:14:18.000 --> 00:14:20.000]  不是普通人
[00:14:20.000 --> 00:14:22.000]  是有不同的看待
[00:14:22.000 --> 00:14:25.000]  他將我們分別出來
[00:14:25.000 --> 00:14:27.000]  為一個
[00:14:27.000 --> 00:14:28.000]  為他所愛
[00:14:28.000 --> 00:14:30.000]  所致寶
[00:14:30.000 --> 00:14:32.000]  分別虔誠人歸自己
[00:14:32.000 --> 00:14:34.000]  聖經裏面提到
[00:14:34.000 --> 00:14:36.000]  你們這些上流人
[00:14:36.000 --> 00:14:38.000]  你們將我的尊榮
[00:14:38.000 --> 00:14:40.000]  變為羞辱到何時呢
[00:14:40.000 --> 00:14:41.000]  你們所喜愛的虛妄
[00:14:41.000 --> 00:14:42.000]  尋找虛假
[00:14:42.000 --> 00:14:44.000]  又到何時呢
[00:14:44.000 --> 00:14:46.000]  你們要知道
[00:14:46.000 --> 00:14:49.000]  耶和華已經分別虔誠人歸他自己
[00:14:49.000 --> 00:14:51.000]  我求告耶和華
[00:14:51.000 --> 00:14:52.000]  他必聽我
[00:14:52.000 --> 00:14:54.000]  你們應當敬畏
[00:14:54.000 --> 00:14:56.000]  不可犯罪
[00:14:56.000 --> 00:14:57.000]  在床上的時候
[00:14:57.000 --> 00:14:58.000]  要心裏思想
[00:14:58.000 --> 00:15:00.000]  並要肅靜
[00:15:00.000 --> 00:15:02.000]  當獻上公義的祭
[00:15:02.000 --> 00:15:04.000]  又當倚靠耶和華
[00:15:04.000 --> 00:15:08.000]  我們每一個都被上帝分別出來
[00:15:08.000 --> 00:15:10.000]  我們自己要知道
[00:15:10.000 --> 00:15:13.000]  那些令我們受苦的人
[00:15:13.000 --> 00:15:15.000]  其實他們都應該要知道
[00:15:15.000 --> 00:15:18.000]  或許在過程裏
[00:15:18.000 --> 00:15:19.000]  我們以為不知道
[00:15:19.000 --> 00:15:21.000]  但上帝是知道
