
[00:00:00.000 --> 00:00:05.000]  我上次跟大家講了《雅歌》是一本很奇怪的書
[00:06:16.400 --> 00:06:18.200]  耶穌基督在世的時候
[00:06:18.200 --> 00:06:22.000]  祂時時與門徒親嘴
[00:06:22.000 --> 00:06:27.000]  所以最後當猶太人用親嘴出賣耶穌基督
[00:06:27.000 --> 00:06:28.800]  耶穌基督很傷心
[00:06:28.800 --> 00:06:31.800]  在《路加福音》的二十二章四十八節
[00:06:31.800 --> 00:06:32.800]  祂問猶太人
[00:06:32.800 --> 00:06:40.400]  祂說你要用親嘴來做暗號出賣人子嗎?
[00:06:40.400 --> 00:06:44.000]  我們看到《經文》的書拉密
[00:06:44.000 --> 00:06:47.200]  是注意到牧羊人的名字
[00:06:47.200 --> 00:06:49.600]  我們知道猶太人的名字
[00:06:49.600 --> 00:06:52.400]  和他的品格和性格
[00:06:52.400 --> 00:06:55.200]  都有密切的連帶關係
[00:06:55.200 --> 00:06:58.200]  我時時都說雅各這個人
[00:06:58.200 --> 00:07:01.200]  這個人的名字就是抓住的意思
[00:07:01.200 --> 00:07:04.600]  未出娘胎已經抓住哥哥的腳
[00:07:04.600 --> 00:07:05.600]  不讓哥哥出世
[00:07:05.600 --> 00:07:07.800]  希望自己做長子
[00:07:07.800 --> 00:07:10.800]  出世之後仍然不斷抓
[00:07:10.800 --> 00:07:14.600]  希望得到哥哥長子的名分
[00:07:14.600 --> 00:07:17.200]  最後神幫他改了名字
[00:07:17.200 --> 00:07:18.600]  叫他做以色列
[00:07:18.600 --> 00:07:21.800]  成為了十二支派之父
[00:07:21.800 --> 00:07:25.000]  另外一個例子就是大衛
[00:07:25.000 --> 00:07:28.800]  大衛名字的意思就是被愛
[00:07:28.800 --> 00:07:31.400]  在《撒姆爾上》十三章十四節
[00:07:31.400 --> 00:07:33.600]  真的告訴我們
[00:07:33.600 --> 00:07:36.000]  他是最合神心意的人
[00:07:36.000 --> 00:07:39.200]  他是被神所愛的人
[00:07:39.200 --> 00:07:41.000]  我們看到書拉密
[00:07:41.000 --> 00:07:45.200]  他沒有在談感戀愛就盲目了
[00:07:45.200 --> 00:07:47.400]  我們現在看到很多男女
[00:07:47.400 --> 00:07:49.000]  在談情的時候
[00:07:49.000 --> 00:07:52.200]  對方的弱點是怎樣一點都看不到
[00:07:52.200 --> 00:07:56.800]  但是書拉密能夠看得到對方的名譽和向高
[00:07:56.800 --> 00:08:03.000]  他注意到牧羊人的性格和品格
[00:08:03.000 --> 00:08:05.000]  今天要和大家講
[00:08:05.000 --> 00:08:08.600]  就是書拉密和所羅門王
[00:08:08.600 --> 00:08:11.400]  或者牧羊人之間的愛
[00:08:11.400 --> 00:08:15.000]  我們看到無論是中文還是英文
[00:08:15.000 --> 00:08:17.200]  都是一個「愛」字
[00:08:17.200 --> 00:08:18.600]  英文就是Love
[00:08:18.600 --> 00:08:20.200]  中文就是愛
[00:08:20.200 --> 00:08:22.400]  什麼愛都是這個愛
[00:08:22.400 --> 00:08:25.000]  但是原來希臘文不是這樣
[00:08:25.000 --> 00:08:29.000]  希臘文有七個不同的「愛」字來表達
[00:08:29.000 --> 00:08:32.400]  但是其中三個是我們時常說的
[00:08:32.400 --> 00:08:36.600]  就是Eros, Phileo和Agape
[00:08:36.600 --> 00:08:41.200]  原來在希伯來文也有同樣三個字
[00:08:41.200 --> 00:08:45.800]  Dot這個字代表和Eros一樣
[00:08:45.800 --> 00:08:50.000]  是情慾是性愛的愛
[00:08:50.000 --> 00:08:54.800]  而Phileo就是友愛、關懷、愛護
[00:08:54.800 --> 00:08:57.400]  我們說Phileo就是慢慢演變成
[00:08:57.400 --> 00:08:59.800]  我們Philadelphia這個城市
[00:08:59.800 --> 00:09:02.200]  弟兄之愛的城市
[00:09:02.200 --> 00:09:06.600]  這個字在希伯來文就是Raya這個字
[00:09:06.600 --> 00:09:11.600]  另外第三個就是最高級的愛
[00:09:11.600 --> 00:09:13.400]  就是Agape這個字
[00:09:13.400 --> 00:09:16.800]  原來希伯來文也有同樣的字
[00:09:16.800 --> 00:09:18.800]  就是Ahab這個字
[00:09:18.800 --> 00:09:23.600]  是付出的愛、犧牲的愛、無條件的愛
[00:09:23.600 --> 00:09:25.400]  我們首先看一看
[00:09:25.400 --> 00:09:29.600]  這個情慾的愛這個字就是Dot
[00:09:29.600 --> 00:09:32.000]  在雅歌的一章二節
[00:09:32.000 --> 00:09:36.000]  說牧羊人的愛情比酒更美
[00:09:36.000 --> 00:09:38.600]  就是用到這個Dot這個字
[00:09:38.600 --> 00:09:41.400]  這個字是充滿色情
[00:09:41.400 --> 00:09:46.800]  同一個字根是用在醉酒、搖擺
[00:09:46.800 --> 00:09:49.000]  推動撫摸
[00:09:49.000 --> 00:09:53.600]  你看到這個字是充滿色情的意味在裏面
[00:09:53.600 --> 00:09:56.400]  我們不妨看看在針研
[00:09:56.400 --> 00:09:58.400]  這個字也是同樣出現
[00:09:58.400 --> 00:10:00.000]  也是負面的
[00:10:00.000 --> 00:10:04.200]  我們知道針研和雅歌都是所羅門王所作
[00:10:04.200 --> 00:10:06.800]  在針研的七章十八節
[00:10:06.800 --> 00:10:09.400]  所羅門王警告自己的兒子
[00:10:09.400 --> 00:10:12.400]  要小心那些不正經的女人
[00:10:12.400 --> 00:10:18.200]  他們會跟你說:你來我們可以飽享愛情
[00:10:18.200 --> 00:10:23.000]  直到早晨我們可以彼此相愛歡樂
[00:10:23.000 --> 00:10:27.400]  這個飽享愛情這個字就是Dot這個字
[00:10:27.400 --> 00:10:31.200]  用在這裡是負面的
[00:10:31.200 --> 00:10:35.600]  但這個字不是每次出現都是負面的
[00:10:35.600 --> 00:10:40.000]  在以西傑書的十六章第八節是正面的
[00:10:40.000 --> 00:10:42.800]  在那裏是有承諾的
[00:10:42.800 --> 00:10:47.600]  是有責任的範圍裏面是正面的
[00:10:47.600 --> 00:10:51.200]  例如以西傑書的十六章第八節
[00:10:51.200 --> 00:10:54.000]  神說:我從你的旁邊經過
[00:10:54.000 --> 00:10:56.600]  看見你的時候正動愛情
[00:10:56.600 --> 00:10:59.600]  使用衣襟搭在你的身上
[00:10:59.600 --> 00:11:01.200]  遮蓋你的赤體
[00:11:01.200 --> 00:11:02.800]  又向你起誓
[00:11:02.800 --> 00:11:04.000]  與你結盟
[00:11:04.000 --> 00:11:05.600]  你就歸於我
[00:11:05.600 --> 00:11:08.400]  這是主耶和華說的
[00:11:08.400 --> 00:11:12.000]  這裏是說到神與以色列人的關係
[00:11:12.000 --> 00:11:15.400]  神說:我最初的時候你是赤身露體
[00:11:15.400 --> 00:11:19.000]  是我將我的衣襟搭在你的身上
[00:11:19.000 --> 00:11:22.400]  就是在這裏意念著一個人一個男人
[00:11:22.400 --> 00:11:24.800]  用衣襟搭在女人身上
[00:11:24.800 --> 00:11:27.600]  猶太人傳統的意思
[00:11:27.600 --> 00:11:30.400]  就是要娶對方為妻
[00:11:30.400 --> 00:11:34.800]  我們見到在路德記有發生這件事
[00:11:34.800 --> 00:11:39.800]  路德走到波亞斯的地方
[00:11:39.800 --> 00:11:44.000]  然後將波亞斯的衣襟搭在自己的身上
[00:11:44.000 --> 00:11:47.600]  就是問波亞斯你願不願意娶我為妻
[00:11:47.600 --> 00:11:50.800]  波亞斯馬上明白了這個意思
[00:11:50.800 --> 00:11:53.800]  就向路德回答
[00:11:53.800 --> 00:11:55.800]  所以我們見到這個字
[00:11:55.800 --> 00:12:00.000]  若是用在有承諾有責任是正面的
[00:12:00.000 --> 00:12:02.000]  在《述語雅歌》裏面
[00:12:02.000 --> 00:12:03.800]  這個字重複出現
[00:12:03.800 --> 00:12:06.400]  每一次的出現都是正面
[00:12:06.400 --> 00:12:12.200]  不是代表負面或是淫邪的事
[00:12:12.200 --> 00:12:15.000]  另外第二個字
[00:12:15.000 --> 00:12:17.800]  就是比較高級的愛
[00:12:17.800 --> 00:12:19.400]  就是阿喀這個字
[00:12:19.400 --> 00:12:21.000]  是付出的愛
[00:12:21.000 --> 00:12:25.400]  和希臘文的Agape是同一個意思
[00:12:25.400 --> 00:12:30.400]  其實中國人的文字和希伯來文的文字
[00:12:30.400 --> 00:12:32.000]  有相似的地方
[00:12:32.000 --> 00:12:34.200]  都是象形文字
[00:12:34.200 --> 00:12:37.000]  我們知道中文是象形文字
[00:12:37.000 --> 00:12:38.800]  例如日頭的日字
[00:12:38.800 --> 00:12:40.400]  本來是一個圓圈
[00:12:40.400 --> 00:12:41.800]  好像太陽一樣
[00:12:41.800 --> 00:12:43.200]  中間有一點
[00:12:43.200 --> 00:12:44.800]  不知道是不是Sunspot
[00:12:44.800 --> 00:12:46.800]  就變成了我們的正階
[00:12:46.800 --> 00:12:49.400]  四四方方的日字
[00:12:49.400 --> 00:12:52.200]  月字是鵝眉月
[00:12:52.200 --> 00:12:54.800]  慢慢變成我們的月字
[00:12:54.800 --> 00:12:57.600]  山字是三座山
[00:12:57.600 --> 00:12:59.600]  中間那座比較高一點
[00:12:59.600 --> 00:13:01.400]  就變成了山字
[00:13:01.400 --> 00:13:03.000]  但是不足的地方
[00:13:03.000 --> 00:13:04.800]  就是你雖然看到的字
[00:13:04.800 --> 00:13:07.200]  你能夠明白什麼意思
[00:13:07.200 --> 00:13:11.000]  你不能夠知道怎麼讀這個字
[00:13:11.000 --> 00:13:15.200]  但是你說中文字有部首
[00:13:15.200 --> 00:13:17.800]  有字旁可以幫你
[00:13:17.800 --> 00:13:20.800]  但如果你不是從小就懂得中文的話
[00:13:20.800 --> 00:13:22.800]  你就算有字旁有部首
[00:13:22.800 --> 00:13:24.800]  你都不知道怎麼讀
[00:13:24.800 --> 00:13:28.000]  但是猶太人的希伯來文就很有趣
[00:13:28.000 --> 00:13:32.000]  不單止是象形文字還是字母
[00:13:32.000 --> 00:13:34.000]  你將字母加在一起
[00:13:34.000 --> 00:13:35.200]  成為不同的字
[00:13:35.200 --> 00:13:37.600]  你能夠知道是什麼意思
[00:13:37.600 --> 00:13:39.800]  不單止知道什麼意思
[00:13:39.800 --> 00:13:41.600]  還可以懂得讀
[00:13:41.600 --> 00:13:44.400]  例如A字是Eliph
[00:13:44.400 --> 00:13:45.400]  是什麼?
[00:13:45.400 --> 00:13:48.200]  古字是一個牛頭
[00:13:48.200 --> 00:13:50.800]  當然現代的字不同了寫法
[00:13:50.800 --> 00:13:52.800]  但是古代的字是牛頭
[00:13:52.800 --> 00:13:54.200]  代表力量
[00:13:54.200 --> 00:13:55.200]  代表領袖
[00:13:55.200 --> 00:13:57.000]  代表首先
[00:13:57.000 --> 00:13:58.800]  耶穌基督說我是首先的
[00:13:58.800 --> 00:13:59.800]  我是末後的
[00:13:59.800 --> 00:14:02.200]  就是Alpha Omega
[00:14:02.200 --> 00:14:06.800]  這個Eliph就是代表力量領袖首先
[00:14:06.800 --> 00:14:09.200]  Beth第二個字母B
[00:14:09.200 --> 00:14:12.800]  Beth就是代表屋或者是家
[00:14:12.800 --> 00:14:14.000]  你看它的古字
[00:14:14.000 --> 00:14:17.400]  真的跟家裡的一間屋很相似
[00:14:17.400 --> 00:14:20.000]  我們說伯利恆Bethlehem
[00:14:20.000 --> 00:14:22.800]  就是這個字其中的一部分
[00:14:22.800 --> 00:14:26.600]  Bethlehem就是麵包之屋的意思
[00:14:26.600 --> 00:14:28.200]  所以你將這些字加在一起
[00:14:28.200 --> 00:14:30.400]  你就能夠知道是什麼意思
[00:14:30.400 --> 00:14:32.000]  還可以懂得讀
[00:14:32.000 --> 00:14:33.400]  我們看到
[00:14:33.400 --> 00:14:36.600]  如果你將A加B就很有趣了
[00:14:36.600 --> 00:14:37.600]  Abba
[00:14:37.600 --> 00:14:38.600]  阿巴父
[00:14:38.600 --> 00:14:40.600]  我們時時都說阿巴父
[00:14:40.600 --> 00:14:41.800]  我們的父親
[00:14:41.800 --> 00:14:42.800]  在哪裡來的?
[00:14:42.800 --> 00:14:44.400]  將A加B
[00:14:44.400 --> 00:14:45.800]  B是家裡
[00:14:45.800 --> 00:14:48.000]  家裡的領袖是誰?
[00:14:48.000 --> 00:14:49.200]  是爸爸
[00:14:49.200 --> 00:14:53.600]  所以Abba就是阿巴父的意思
[00:14:53.600 --> 00:14:56.000]  Abraham也很有趣
[00:14:56.000 --> 00:14:57.800]  就是阿巴拉罕
[00:14:57.800 --> 00:14:59.200]  就是多國之父
[00:14:59.200 --> 00:15:02.400]  因為有AB開始
[00:15:02.400 --> 00:15:03.800]  其實
[00:15:03.800 --> 00:15:08.400]  猶太人對第五個字母都很看重
[00:15:08.400 --> 00:15:11.000]  原來在他們的經典著作
[00:15:11.000 --> 00:15:12.000]  Torment
[00:15:12.000 --> 00:15:13.000]  塔勒木
[00:15:13.000 --> 00:15:16.800]  講到神是用第五個字母的H字
[00:15:16.800 --> 00:15:19.600]  來創造宇宙萬物
[00:15:19.600 --> 00:15:21.400]  為什麼這麼奇怪?
[00:15:21.400 --> 00:15:23.400]  因為H字的發音是
[00:15:23.400 --> 00:15:26.800]  Heh 好像噴一口氣出來
[00:15:26.800 --> 00:15:28.800]  所以猶太人的拉比說
[00:15:28.800 --> 00:15:32.400]  神是用H字來創造宇宙萬物
[00:15:32.400 --> 00:15:34.800]  這不是說沒有聖經根據
[00:15:34.800 --> 00:15:36.600]  如果你們記得的話
[00:15:36.600 --> 00:15:38.400]  神創造了阿當
[00:15:38.400 --> 00:15:40.200]  是用泥土來做
[00:15:40.200 --> 00:15:43.200]  然後在他的鼻子裡吐一口氣
[00:15:43.200 --> 00:15:44.400]  Heh
[00:15:44.400 --> 00:15:46.800]  就是將他的靈放在阿當身上
[00:15:46.800 --> 00:15:49.800]  以致他成為有靈的活人
[00:15:49.800 --> 00:15:52.400]  是有聖經的根據
[00:15:52.400 --> 00:15:53.800]  我們看到
[00:15:53.800 --> 00:15:57.600]  就好像在創世紀的第十七章
[00:15:57.600 --> 00:16:04.200]  講到神是為了亞伯蘭和撒萊來改名
[00:16:04.200 --> 00:16:06.600]  本來亞伯蘭Abraham
[00:16:06.600 --> 00:16:10.800]  這個名字加多個H就變成Abraham
[00:16:10.800 --> 00:16:14.600]  由尊貴之父就變成多國之父
[00:16:14.600 --> 00:16:16.600]  Abraham變成Abraham
[00:16:16.600 --> 00:16:18.200]  撒萊呢?
[00:16:18.200 --> 00:16:20.600]  由公主變成多國之母
[00:16:20.600 --> 00:16:23.800]  Sarah變成了Sarah
[00:16:23.800 --> 00:16:25.600]  猶太人的拉比說
[00:16:25.600 --> 00:16:29.200]  就是從這個最神聖的名字
[00:16:29.200 --> 00:16:32.200]  「我是自由」永有四個字母
[00:16:32.200 --> 00:16:33.800]  YHWH
[00:16:33.800 --> 00:16:39.000]  其中兩個H就給了Abraham和撒萊
[00:16:39.000 --> 00:16:40.600]  很有趣
[00:16:40.600 --> 00:16:42.400]  如果我們將這個H
[00:16:42.400 --> 00:16:46.000]  放在「爸爸」這個字當中
[00:16:46.000 --> 00:16:48.000]  變成什麼?
[00:16:48.000 --> 00:16:52.400]  將那口氣,將那個「靈」放在「Abra」這個字
[00:16:52.400 --> 00:16:54.800]  就變成了「Ahab」這個字
[00:16:54.800 --> 00:16:57.400]  就是我們所說的付出的愛
[00:16:57.400 --> 00:16:59.800]  是父愛,是天父的愛
[00:16:59.800 --> 00:17:04.400]  這個字和希臘文的Agape是一樣
[00:17:04.400 --> 00:17:06.400]  是無條件的愛
[00:17:06.400 --> 00:17:10.000]  這個字在舊約一共出現了160次
[00:17:10.000 --> 00:17:13.600]  有19次是用在情人之間的愛
[00:17:13.600 --> 00:17:17.800]  有12次是用在朋友之間的愛
[00:17:17.800 --> 00:17:22.600]  無論是Dot或是Ahab
[00:17:22.600 --> 00:17:25.800]  如果是有承諾、有責任感的
[00:17:25.800 --> 00:17:27.000]  是聖潔的
[00:17:27.000 --> 00:17:30.000]  這是雅歌教我們的信息
[00:17:30.000 --> 00:17:34.800]  在雅歌的三章五節、五章八節、八章四節
[00:17:34.800 --> 00:17:38.600]  都有重複出現這個主題
[00:17:38.600 --> 00:17:43.600]  第三種不同的愛就是Raya這個字
[00:17:43.600 --> 00:17:50.000]  Raya這個字和希臘文的Faleo這個字是一樣的意思
[00:17:50.000 --> 00:17:53.200]  是朋友之間的愛,是友愛
[00:17:53.200 --> 00:17:57.400]  剛才周長老和Sally所讀的經文
[00:17:57.400 --> 00:17:59.800]  一章九節、一章十五節
[00:17:59.800 --> 00:18:05.600]  這個牧羊人叫這個書拉蜜做「我的佳偶」
[00:18:05.600 --> 00:18:09.800]  我的佳偶就是我的同伴、我的好朋友、我的情人
[00:18:09.800 --> 00:18:13.200]  所以這裡是用了Raya這個字
[00:18:13.200 --> 00:18:20.200]  我們看到在雅歌裡三個愛字都有被用到
[00:18:20.200 --> 00:18:23.800]  在不同的情況
[00:18:23.800 --> 00:18:26.200]  我們剛才說了
[00:18:26.200 --> 00:18:28.400]  書拉蜜有兩個願望
[00:18:28.400 --> 00:18:31.600]  第一個就是她的情人和自己親嘴
[00:18:31.600 --> 00:18:37.200]  第二個願望就是希望牧羊人能夠帶領她進入內室
[00:18:37.200 --> 00:18:40.000]  在雅歌的一章四節
[00:18:40.000 --> 00:18:44.000]  願你吸引我,我們就快跑跟隨你
[00:18:44.000 --> 00:18:46.200]  王帶我進了內室
[00:18:46.200 --> 00:18:48.600]  我們必因你歡喜快樂
[00:18:48.600 --> 00:18:51.000]  我們要稱讚你的愛情
[00:18:51.000 --> 00:18:53.200]  聖恥稱讚美酒
[00:18:53.200 --> 00:18:56.600]  他們愛你是理所當然的
[00:18:56.600 --> 00:18:58.600]  就是因為這節的經文
[00:18:58.600 --> 00:19:03.000]  我相信被人誤會了是三國戀愛
[00:19:03.000 --> 00:19:07.800]  因為這裡說了「王帶我進入內室」
[00:19:07.800 --> 00:19:12.800]  這個「王」字在雅歌的一章十二節也有出現
[00:19:12.800 --> 00:19:16.800]  「王坐直」的時候兩次出現
[00:19:16.800 --> 00:19:18.200]  所以有人說
[00:19:18.200 --> 00:19:22.000]  不單止這個故事是有關牧羊人和書拉蜜
[00:19:22.000 --> 00:19:25.200]  也有第三者就是所羅門王
[00:19:25.200 --> 00:19:28.200]  就算你是用異人的版本
[00:19:28.200 --> 00:19:29.800]  有人可能也會覺得
[00:19:29.800 --> 00:19:34.400]  咦?好像書拉蜜知道牧羊人就是所羅門王
[00:19:34.400 --> 00:19:36.800]  但我相信這裡不是這樣
[00:19:36.800 --> 00:19:38.600]  我相信這裡所說的
[00:19:38.600 --> 00:19:42.000]  就好像彼得前書的三章六節
[00:19:42.000 --> 00:19:47.200]  說撒萊是叫阿伯蘭做我的主
[00:19:47.200 --> 00:19:50.800]  叫自己親愛的丈夫做我的主
[00:19:50.800 --> 00:19:55.200]  這裡雖然書拉蜜和牧羊人還沒有結婚
[00:19:55.200 --> 00:19:57.600]  但可能已經私定終身
[00:19:57.600 --> 00:20:01.400]  所以書拉蜜是叫牧羊人做我的主
[00:20:01.400 --> 00:20:03.200]  我的王
[00:20:03.200 --> 00:20:08.400]  為什麼我認為書拉蜜不知道牧羊人是所羅門王?
[00:20:08.400 --> 00:20:10.600]  一章七節其實很重要
[00:20:10.600 --> 00:20:12.000]  稍後我們會看到
[00:20:12.000 --> 00:20:15.000]  她不知道牧羊人從何而來
[00:20:15.000 --> 00:20:17.400]  如果她知道牧羊人是所羅門王
[00:20:17.400 --> 00:20:23.000]  她當然知道牧羊人是在耶路撒冷的王宮裡
[00:20:23.000 --> 00:20:25.200]  經文兩次提到
[00:20:25.200 --> 00:20:30.400]  書拉蜜稱讚牧羊人的愛比酒更好
[00:20:30.400 --> 00:20:33.400]  一章二節一章四節
[00:20:33.400 --> 00:20:38.400]  其實酒帶來的歡樂是很膚淺很暫時
[00:20:38.400 --> 00:20:42.800]  我們中國人常說今朝有酒今朝醉
[00:20:42.800 --> 00:20:44.800]  借酒消愁又如何?
[00:20:44.800 --> 00:20:46.800]  愁更愁
[00:20:46.800 --> 00:20:49.200]  所以是很短暫很膚淺
