
[00:00:00.000 --> 00:00:01.800]  約翰福音第四章四十三節
[00:02:24.800 --> 00:02:27.200]  第四章43節至54節
[00:02:27.200 --> 00:02:28.400]  什麼叫信
[00:02:28.400 --> 00:02:30.000]  西人說看到就信
[00:02:30.000 --> 00:02:31.400]  Seeing is believing
[00:02:31.400 --> 00:02:32.200]  是嗎
[00:02:32.200 --> 00:02:33.600]  很多時候都未必
[00:02:33.600 --> 00:02:36.200]  很多時候你看到都不信
[00:02:36.200 --> 00:02:38.200]  在1945年6月
[00:02:38.200 --> 00:02:40.600]  當時民軍節節勝利
[00:02:40.600 --> 00:02:43.800]  再加上蘇聯的軍隊也都加入了戰圈
[00:02:43.800 --> 00:02:46.600]  進佔中國的東北三省
[00:02:46.600 --> 00:02:48.200]  日本就敗退
[00:02:48.200 --> 00:02:51.800]  其實日本投降只是時日的問題
[00:02:51.800 --> 00:02:54.800]  到了1945年7月26號
[00:02:54.800 --> 00:02:56.800]  以美國為首的民軍
[00:02:56.800 --> 00:02:59.000]  加上英國和中國
[00:02:59.000 --> 00:03:03.600]  就在美國的一艘戰艦裡面
[00:03:03.600 --> 00:03:06.000]  向日本發出最後通牒
[00:03:06.000 --> 00:03:08.200]  要求日本軍隊投降
[00:03:08.200 --> 00:03:11.200]  當時日本的首相陵木
[00:03:11.200 --> 00:03:13.400]  立即召開內閣會議
[00:03:13.400 --> 00:03:16.400]  外相Togo就覺得條件不是很差
[00:03:16.400 --> 00:03:18.800]  就極力推止接受這個投降
[00:03:18.800 --> 00:03:23.400]  事實上看歷史稱為Postum的Ultimatum
[00:03:23.400 --> 00:03:27.000]  就是Postum發出的最後通牒
[00:03:27.000 --> 00:03:28.600]  也都不是很苛刻
[00:03:28.600 --> 00:03:32.200]  只是要求軍隊無條件投降
[00:03:32.200 --> 00:03:34.600]  而不是日本政府無條件投降
[00:03:34.600 --> 00:03:36.800]  是軍隊無條件投降
[00:03:36.800 --> 00:03:38.800]  日本軍隊可以自由回國
[00:03:38.800 --> 00:03:43.800]  日本仍然可以保留軍主立憲的國際
[00:03:43.800 --> 00:03:46.800]  日本仍然可以發展草工業
[00:03:46.800 --> 00:03:50.200]  所以這個歷史稱為Postum的最後通牒
[00:03:50.200 --> 00:03:52.200]  看來一點都不苛刻
[00:03:52.200 --> 00:03:54.800]  當時日本的外相Togo
[00:03:54.800 --> 00:04:00.600]  就要求國會內閣將這個通牒
[00:04:00.600 --> 00:04:03.000]  告諸於日本的國民
[00:04:03.000 --> 00:04:05.200]  讓日本人心理上有些預備
[00:04:05.200 --> 00:04:07.000]  說我們隨時會投降
[00:04:07.000 --> 00:04:11.000]  但是三分總司令就極力反對
[00:04:11.000 --> 00:04:13.200]  經過六個小時的辯論
[00:04:13.200 --> 00:04:21.600]  日本政府都最後決定將這個最後通牒告諸於世
[00:04:21.600 --> 00:04:24.600]  但是日本人都顧著面子
[00:04:24.600 --> 00:04:26.200]  他們就這麼說
[00:04:26.200 --> 00:04:27.800]  他說這個最後通牒
[00:04:27.800 --> 00:04:32.600]  不是經過正式的官式渠道向我們發出
[00:04:32.600 --> 00:04:34.800]  只是收音機發出
[00:04:34.800 --> 00:04:39.000]  所以我們宣佈投降
[00:04:39.000 --> 00:04:41.200]  不應該這麼快宣告
[00:04:41.200 --> 00:04:47.000]  是要民軍正式向我們發出通牒的時候
[00:04:47.000 --> 00:04:49.400]  我們才正式投降
[00:04:49.400 --> 00:04:54.400]  所以我們暫時不予置評
[00:04:54.400 --> 00:04:57.400]  到了7月28號
[00:04:57.400 --> 00:05:00.000]  這個通牒發出之後
[00:05:00.000 --> 00:05:04.000]  鈴木首相就舉行記者招待會
[00:05:04.000 --> 00:05:05.400]  記者很自然就問
[00:05:05.400 --> 00:05:07.000]  你一髮出這個通牒的時候
[00:05:07.000 --> 00:05:10.000]  日本政府有些什麼回應呢?
[00:05:10.000 --> 00:05:12.800]  由於他們的決定就說他們預備投降
[00:05:12.800 --> 00:05:17.400]  不過是要等待官方正式通告之後才投降
[00:05:17.400 --> 00:05:19.200]  所以
[00:05:19.200 --> 00:05:22.000]  鈴木首相當時輕描淡寫
[00:05:22.000 --> 00:05:25.400]  用了一個日本字來回復記者
[00:05:25.400 --> 00:05:29.200]  這個日本字叫MOKUSASU
[00:05:29.200 --> 00:05:30.400]  很不幸
[00:05:30.400 --> 00:05:33.200]  這個日本字MOKUSASU這個字
[00:05:33.200 --> 00:05:35.000]  是很難翻譯的
[00:05:35.000 --> 00:05:37.000]  很難翻譯成英文
[00:05:37.000 --> 00:05:38.800]  什麼叫MOKUSASU?
[00:05:38.800 --> 00:05:42.200]  MOKUSASU這個字是由兩個字組成
[00:05:42.200 --> 00:05:43.400]  一個MOKU
[00:05:43.400 --> 00:05:45.400]  MOKU就是殺
[00:05:45.400 --> 00:05:47.400]  KILL就是殺
[00:05:47.400 --> 00:05:48.600]  啊
[00:05:48.600 --> 00:05:49.200]  不是
[00:05:49.200 --> 00:05:50.400]  SASU是殺
[00:05:50.400 --> 00:05:52.000]  MOKU是靜
[00:05:52.000 --> 00:05:53.400]  就是SILENCE的意思
[00:05:53.400 --> 00:05:54.800]  兩個字加起來
[00:05:54.800 --> 00:05:56.400]  就是
[00:05:56.400 --> 00:05:58.800]  MOKUSASU如果你翻譯成英文
[00:05:58.800 --> 00:06:01.600]  是KILL with SILENCE
[00:06:01.600 --> 00:06:05.800]  那什麼叫用靜來殺呢?
[00:06:05.800 --> 00:06:07.400]  就看你怎麼看
[00:06:07.400 --> 00:06:09.200]  所以你翻譯成英文的時候
[00:06:09.200 --> 00:06:11.200]  有兩個解釋
[00:06:11.200 --> 00:06:12.800]  最通常的解釋就是
[00:06:12.800 --> 00:06:14.800]  鈴木心目中所說的
[00:06:14.800 --> 00:06:15.600]  就是
[00:06:15.600 --> 00:06:16.800]  不予置評
[00:06:16.800 --> 00:06:17.800]  NO COMMENT
[00:06:17.800 --> 00:06:20.600]  因為他要等到官方通知的時候
[00:06:20.600 --> 00:06:23.000]  他才會正式投降
[00:06:23.000 --> 00:06:24.200]  但是第二個解法
[00:06:24.200 --> 00:06:27.400]  日本人的解法
[00:06:27.400 --> 00:06:30.000]  彩你都多餘
[00:06:30.000 --> 00:06:31.600]  不是不予置評
[00:06:31.600 --> 00:06:32.800]  而是不彩
[00:06:32.800 --> 00:06:34.400]  英文所謂ignore
[00:06:34.400 --> 00:06:35.400]  不彩
[00:06:35.400 --> 00:06:37.600]  當時讀賣新聞記者
[00:06:37.600 --> 00:06:39.200]  是一個愛國分子
[00:06:39.200 --> 00:06:42.600]  就是日本軍國主義的愛國分子
[00:06:42.600 --> 00:06:45.000]  所以他一聽到MOKUSASU這些字
[00:06:45.000 --> 00:06:46.600]  他馬上翻譯成
[00:06:46.600 --> 00:06:48.400]  是很少理
[00:06:48.400 --> 00:06:50.000]  彩你都多餘
[00:06:50.000 --> 00:06:52.000]  消息一傳出去之後
[00:06:52.000 --> 00:06:54.400]  那些內閣成員就大為震驚
[00:06:54.400 --> 00:06:56.000]  但是為時已晚
[00:06:56.000 --> 00:06:57.600]  美軍一接到消息之後
[00:06:57.600 --> 00:06:59.000]  立即採取行動
[00:06:59.000 --> 00:07:01.200]  就在8月6號美軍的軍機
[00:07:01.200 --> 00:07:03.600]  就將這個原子彈降下去
[00:07:03.600 --> 00:07:05.600]  長崎和港島
[00:07:05.600 --> 00:07:08.400]  以至數以萬計的人死亡
[00:07:08.400 --> 00:07:10.600]  日本也都在這個時候
[00:07:10.600 --> 00:07:12.600]  宣告無條件的投降
[00:07:12.600 --> 00:07:17.000]  結束了這個太平洋的戰爭
[00:07:17.000 --> 00:07:21.200]  歷史沒有這段記載的
[00:07:21.200 --> 00:07:23.400]  這段記載呢
[00:07:23.400 --> 00:07:25.600]  是不是歷史事實呢
[00:07:25.600 --> 00:07:27.000]  就不知道
[00:07:27.000 --> 00:07:28.200]  但大多數
[00:07:28.200 --> 00:07:31.800]  有些人相信這是一個歷史事實
[00:07:31.800 --> 00:07:33.200]  但是沒有去問是否歷史事實
[00:07:33.200 --> 00:07:35.800]  這個故事給我們看到一個很有趣的字
[00:07:35.800 --> 00:07:38.400]  一字之差
[00:07:38.400 --> 00:07:40.400]  一字之差
[00:07:40.400 --> 00:07:44.400]  就數以萬計的無辜生命喪天
[00:07:44.400 --> 00:07:48.000]  真是到你問你怕不怕
[00:07:48.000 --> 00:07:50.600]  這個故事在講明瞭一個很
[00:07:50.600 --> 00:07:53.400]  很現實的一件事
[00:07:53.400 --> 00:07:55.600]  一般人聽東西呢
[00:07:55.600 --> 00:07:57.600]  不是在乎你怎麼講法
[00:07:57.600 --> 00:07:59.800]  而是在乎他怎麼聽法
[00:07:59.800 --> 00:08:01.400]  或者講得更加清楚
[00:08:01.400 --> 00:08:04.200]  是在乎他怎麼想法
[00:08:04.200 --> 00:08:08.200]  他想些什麼
[00:08:08.200 --> 00:08:12.200]  溝通是一件很有趣的事
[00:08:12.200 --> 00:08:14.000]  中國人的聽字呢
[00:08:14.000 --> 00:08:15.400]  是怎麼寫法呢
[00:08:15.400 --> 00:08:19.200]  是個耳字
[00:08:19.200 --> 00:08:20.400]  是一個
[00:08:20.400 --> 00:08:21.400]  那個不是四字
[00:08:21.400 --> 00:08:22.400]  是一個目字
[00:08:22.400 --> 00:08:23.800]  眼
[00:08:23.800 --> 00:08:25.200]  就是怎麼看法
[00:08:25.200 --> 00:08:26.600]  你的眼
[00:08:26.600 --> 00:08:29.200]  然後心是怎麼想法
[00:08:29.200 --> 00:08:30.400]  聽是怎麼聽法呢
[00:08:30.400 --> 00:08:32.200]  不是靠你的耳朵
[00:08:32.200 --> 00:08:34.400]  是靠你怎麼看法
[00:08:34.400 --> 00:08:38.200]  和看你怎麼想法
[00:08:38.200 --> 00:08:40.600]  事實上是
[00:08:40.600 --> 00:08:42.200]  我發覺很多次了
[00:08:42.200 --> 00:08:43.400]  在教會裡面
[00:08:43.400 --> 00:08:46.800]  在同宮宣告一些東西的時候
[00:08:46.800 --> 00:08:48.800]  後來和那些弟兄姊妹問法
[00:08:48.800 --> 00:08:49.800]  我都不知道
[00:08:49.800 --> 00:08:50.800]  我說不是
[00:08:50.800 --> 00:08:52.800]  每個禮拜都有報告
[00:08:52.800 --> 00:08:54.600]  我們有東寧會
[00:08:54.600 --> 00:08:56.000]  下個禮拜是最後嗎
[00:08:56.000 --> 00:08:56.800]  是嗎
[00:08:56.800 --> 00:08:59.800]  有東寧會嗎
[00:08:59.800 --> 00:09:01.200]  聽不到
[00:09:01.200 --> 00:09:02.200]  然後說
[00:09:02.200 --> 00:09:03.200]  誰講道
[00:09:03.200 --> 00:09:04.200]  溫偉耀講道
[00:09:04.200 --> 00:09:04.800]  是嗎
[00:09:04.800 --> 00:09:06.400]  溫偉耀會來嗎
[00:09:06.400 --> 00:09:08.200]  我都不知道
[00:09:08.200 --> 00:09:10.800]  講了二十次都有了
[00:09:10.800 --> 00:09:12.200]  那為什麼呢
[00:09:12.200 --> 00:09:13.800]  很簡單一件事
[00:09:13.800 --> 00:09:15.600]  我們教會報告的呢
[00:09:15.600 --> 00:09:17.600]  通常講完道就報告
[00:09:17.600 --> 00:09:20.200]  已經用了三十多四十分鐘
[00:09:20.200 --> 00:09:22.200]  聽到這麼多了
[00:09:22.200 --> 00:09:23.200]  那就應該
[00:09:23.200 --> 00:09:24.400]  街門關閉
[00:09:24.400 --> 00:09:26.600]  耳朵就暫時關了
[00:09:26.600 --> 00:09:28.200]  所以你怎麼講話的呢
[00:09:28.200 --> 00:09:29.200]  沒有人聽
[00:09:29.200 --> 00:09:31.600]  所以有一個心理學家研究過
[00:09:31.600 --> 00:09:32.800]  一般人聽東西
[00:09:32.800 --> 00:09:33.800]  那些牧師講道
[00:09:33.800 --> 00:09:36.000]  只有12%的人在聽
[00:09:36.000 --> 00:09:39.200]  而聽只是最多聽二十分鐘
[00:09:39.200 --> 00:09:40.400]  所以太長的道
[00:09:40.400 --> 00:09:42.200]  大部分沒人聽
[00:09:42.200 --> 00:09:43.400]  所以問題是什麼呢
[00:09:43.400 --> 00:09:44.600]  什麼叫聽呢
[00:09:44.600 --> 00:09:45.800]  聽不是在乎
[00:09:45.800 --> 00:09:46.800]  你說什麼
[00:09:46.800 --> 00:09:48.400]  你說什麼沒什麼用
[00:09:48.400 --> 00:09:50.000]  是在乎
[00:09:50.000 --> 00:09:51.800]  他怎麼想法
[00:09:51.800 --> 00:09:55.600]  是在乎他怎麼看法
[00:09:55.600 --> 00:09:57.800]  在我們中間做爸爸媽媽
[00:09:57.800 --> 00:09:59.600]  就很清楚這個問題
[00:09:59.600 --> 00:10:01.200]  你教子女呢
[00:10:01.200 --> 00:10:03.400]  就算你有些東西講千萬次
[00:10:03.400 --> 00:10:04.600]  你叫他洗碗啊
[00:10:04.600 --> 00:10:05.600]  不要打機啊
[00:10:05.600 --> 00:10:06.400]  做功課啦
[00:10:06.400 --> 00:10:07.000]  睡覺啦
[00:10:07.000 --> 00:10:08.400]  不要看電視的啦
[00:10:08.400 --> 00:10:09.600]  他一於呢
[00:10:09.600 --> 00:10:10.800]  聽而不聞
[00:10:10.800 --> 00:10:12.600]  視而不見
[00:10:12.600 --> 00:10:14.400]  但是有些東西他就很清楚
[00:10:14.400 --> 00:10:15.800]  餵 出糧啦 有錢啦
[00:10:15.800 --> 00:10:17.600]  哇 很快就出來了
[00:10:17.600 --> 00:10:19.200]  反應快而准
[00:10:19.200 --> 00:10:20.000]  所以問題呢
[00:10:20.000 --> 00:10:21.400]  不是在乎你說什麼
[00:10:21.400 --> 00:10:23.200]  而是在乎聽什麼
[00:10:23.200 --> 00:10:25.200]  是選擇來聽的
[00:10:25.200 --> 00:10:27.600]  往往是適合聽的就聽
[00:10:27.600 --> 00:10:29.800]  不適合聽就不聽
[00:10:29.800 --> 00:10:32.200]  總之聽就是這樣了
[00:10:32.200 --> 00:10:34.200]  不單止聽是這樣
[00:10:34.200 --> 00:10:36.200]  信更加是這樣
[00:10:36.200 --> 00:10:38.800]  那你以為看見就信啦
[00:10:38.800 --> 00:10:39.600]  錯
[00:10:39.600 --> 00:10:41.600]  看到都未必信的
[00:10:41.600 --> 00:10:45.000]  他是選擇來看的
[00:10:45.000 --> 00:10:48.200]  選擇來聽 選擇來看的
[00:10:48.200 --> 00:10:50.200]  他覺得這個是順意的
[00:10:50.200 --> 00:10:51.400]  那他就聽
[00:10:51.400 --> 00:10:53.800]  覺得這個好看的就拿來看
[00:10:53.800 --> 00:10:56.200]  大多數是選擇來看的
[00:10:56.200 --> 00:10:58.800]  所以你會發覺有一樣東西
[00:10:58.800 --> 00:11:00.400]  跟人講道理是很難的
[00:11:00.400 --> 00:11:02.200]  講道理沒什麼用的
[00:11:02.200 --> 00:11:04.400]  就是看他想些什麼
[00:11:04.400 --> 00:11:05.600]  他在想些什麼
[00:11:05.600 --> 00:11:07.800]  他期望些什麼
[00:11:07.800 --> 00:11:10.400]  馬克套溫說過一句話很有趣
[00:11:10.400 --> 00:11:12.400]  他說 我就不信有鬼的
[00:11:12.400 --> 00:11:14.000]  但是我就怕鬼
[00:11:14.000 --> 00:11:15.600]  那我想想真的很奇怪
[00:11:15.600 --> 00:11:16.400]  你不信有鬼
[00:11:16.400 --> 00:11:18.200]  怎麼會怕鬼呢
[00:11:18.200 --> 00:11:19.800]  人就是這麼奇怪的
[00:11:19.800 --> 00:11:23.800]  就是你看東西信就是這樣
[00:11:23.800 --> 00:11:26.000]  你選擇來信的
[00:11:26.000 --> 00:11:28.200]  不是說跟你講道理的
[00:11:28.200 --> 00:11:30.000]  希伯來書第十二章第一節
[00:11:30.000 --> 00:11:31.600]  第二節就告訴你
[00:11:31.600 --> 00:11:34.600]  聖經裡面說的信是什麼意思
[00:11:34.600 --> 00:11:37.800]  信是所望之時的實體
[00:11:37.800 --> 00:11:40.400]  是未見之時的確具
[00:11:40.400 --> 00:11:43.000]  然後他就告訴你
[00:11:43.000 --> 00:11:46.800]  信有三個很重要很重要的因素
[00:11:46.800 --> 00:11:49.600]  信是什麼 是將來的事
[00:11:49.600 --> 00:11:52.600]  不是現在的事 是將來的事
[00:11:52.600 --> 00:11:55.000]  將來就當然不知道了
[00:11:55.000 --> 00:11:56.200]  不能夠肯定
[00:11:56.200 --> 00:11:58.600]  就因為不能夠肯定和不知道
[00:11:58.600 --> 00:12:01.600]  所以你需要信心
[00:12:01.600 --> 00:12:03.000]  現在我看得見的東西
[00:12:03.000 --> 00:12:05.000]  我用不著你信信心
[00:12:05.000 --> 00:12:08.400]  所以信有第二個很重要的條件
[00:12:08.400 --> 00:12:11.800]  是未見之時
[00:12:11.800 --> 00:12:15.400]  你信不信我是人呢
[00:12:15.400 --> 00:12:16.800]  我想你不用信了
[00:12:16.800 --> 00:12:18.200]  你看了就知道了
[00:12:18.200 --> 00:12:19.600]  這些不是將來的事
[00:12:19.600 --> 00:12:22.600]  你信不信梁振英下台之後
[00:12:22.600 --> 00:12:24.000]  就我做特首
[00:12:24.000 --> 00:12:27.600]  這個就需要很大很大的信心
[00:12:27.600 --> 00:12:29.600]  就是需要非常非常大的信心
[00:12:29.600 --> 00:12:32.200]  因為這些是將來的事
[00:12:32.200 --> 00:12:33.800]  未見的事
[00:12:33.800 --> 00:12:35.000]  在這樣的情形之下
[00:12:35.000 --> 00:12:37.200]  你就需要信心
[00:12:37.200 --> 00:12:39.400]  所以信心肯定一樣東西
[00:12:39.400 --> 00:12:42.200]  是一定是未知之數
[00:12:42.200 --> 00:12:43.200]  不能夠肯定的
[00:12:43.200 --> 00:12:44.600]  那你才要信心
[00:12:44.600 --> 00:12:46.400]  你肯定你不需要信心
[00:12:46.400 --> 00:12:47.800]  你如果是百分之一百的
[00:12:47.800 --> 00:12:48.400]  你不需要信心
[00:12:48.400 --> 00:12:49.600]  見到的現在的事
[00:12:49.600 --> 00:12:50.600]  你不需要信心
[00:12:50.600 --> 00:12:52.400]  信心就是將來的事
[00:12:52.400 --> 00:12:53.600]  未見之時
[00:12:53.600 --> 00:12:55.000]  但是在聖經裡面
[00:12:55.000 --> 00:12:57.400]  講了第三個很重要的
[00:12:57.400 --> 00:13:02.400]  是將來之時的確據
[00:13:02.400 --> 00:13:06.000]  是未見之時的實體
[00:13:06.000 --> 00:13:10.200]  雖然是不知道
[00:13:10.200 --> 00:13:12.600]  雖然是看不見
[00:13:12.600 --> 00:13:17.400]  雖然是有一種所謂未知之數
[00:13:17.400 --> 00:13:19.600]  Element of uncertainty
[00:13:19.600 --> 00:13:21.800]  但是憑著信心
[00:13:21.800 --> 00:13:25.400]  你知的是確定的
[00:13:25.400 --> 00:13:27.000]  我舉一個簡單的例子
[00:13:27.000 --> 00:13:30.600]  你信不信明天會天亮
[00:13:30.600 --> 00:13:32.800]  太陽會出來
[00:13:32.800 --> 00:13:34.200]  有多少人不信
[00:13:34.200 --> 00:13:35.800]  太陽明天不會出來
[00:13:35.800 --> 00:13:36.800]  你每個人都信
[00:13:36.800 --> 00:13:38.600]  這個是未見之時
[00:13:38.600 --> 00:13:39.200]  明天
[00:13:39.200 --> 00:13:40.400]  將來之時
[00:13:40.400 --> 00:13:42.000]  那為什麼你會信明天會
[00:13:42.000 --> 00:13:46.800]  明天的太陽會出來呢
[00:13:46.800 --> 00:13:48.400]  你說因為天天都會出來
[00:13:48.400 --> 00:13:49.600]  所以明天會出來
[00:13:49.600 --> 00:13:51.800]  你是從經驗
[00:13:51.800 --> 00:13:56.000]  你是從你的經驗和數據
[00:13:56.000 --> 00:13:56.600]  講出來
[00:13:56.600 --> 00:13:58.000]  你相信數據
[00:13:58.000 --> 00:13:59.200]  你相信經驗
[00:13:59.200 --> 00:14:02.000]  所以你就說明天太陽一定會出來
[00:14:02.000 --> 00:14:05.000]  但基督的信心不是在乎數字
[00:14:05.000 --> 00:14:08.000]  基督的信心比數字更加重要
[00:14:08.000 --> 00:14:10.200]  在乎上帝的應許
[00:14:10.200 --> 00:14:12.200]  在乎耶穌基督的話語
[00:14:12.200 --> 00:14:16.600]  這個就是我們信心確據的基礎
[00:14:16.600 --> 00:14:19.600]  沒錯是將來的事
[00:14:19.600 --> 00:14:23.600]  沒錯是未見之時
[00:14:23.600 --> 00:14:27.200]  但是是神應許的
[00:14:27.200 --> 00:14:30.200]  我們就相信上帝這個應許
[00:14:30.200 --> 00:14:34.200]  我們就將信心放在那裡
[00:14:34.200 --> 00:14:35.600]  事實上很多時候
[00:14:35.600 --> 00:14:39.000]  你都是憑著人的說話
[00:14:39.000 --> 00:14:41.200]  你相信他
[00:14:41.200 --> 00:14:43.800]  你說我不會的
[00:14:43.800 --> 00:14:45.800]  人家說話我不是隨便信的
[00:14:45.800 --> 00:14:47.400]  這樣的時候
[00:14:47.400 --> 00:14:48.800]  你就不用生活了
[00:14:48.800 --> 00:14:50.600]  中國人一句話說得好
[00:14:50.600 --> 00:14:52.800]  人而無信不知其可也
[00:14:52.800 --> 00:14:54.400]  如果你樣樣有人說
[00:14:54.400 --> 00:14:56.000]  我這個飛機可以飛到哪裡
[00:14:56.000 --> 00:14:56.800]  我不信他的
[00:14:56.800 --> 00:14:58.200]  那你就不要乘飛機
[00:14:58.200 --> 00:15:01.600]  有人說我這些食物不是省渠油
[00:15:01.600 --> 00:15:02.600]  我不信他
[00:15:02.600 --> 00:15:04.200]  那你就不要吃飯
[00:15:04.200 --> 00:15:06.200]  這樣你就生存不了
[00:15:06.200 --> 00:15:08.800]  人而無信不知其可也
[00:15:08.800 --> 00:15:10.800]  或者我們來看看這一段聖經
[00:15:10.800 --> 00:15:12.800]  聖經裡面所講的信是什麼意思
[00:15:12.800 --> 00:15:15.800]  首先我們看43至44節
[00:15:15.800 --> 00:15:17.800]  過了那兩天
[00:15:17.800 --> 00:15:18.800]  耶穌來了那地方
[00:15:18.800 --> 00:15:20.800]  往加里里去
[00:15:20.800 --> 00:15:22.800]  因為耶穌自己坐過見證說
[00:15:22.800 --> 00:15:26.800]  先知在本地是沒有人尊敬的
[00:15:26.800 --> 00:15:29.800]  這句說話非常重要
[00:15:29.800 --> 00:15:31.800]  耶穌講的這句說話很重要
[00:15:31.800 --> 00:15:32.800]  為什麼我說重要呢
[00:15:32.800 --> 00:15:35.800]  因為不是很多句聖經
[00:15:35.800 --> 00:15:37.800]  在馬太、馬可、羅加、約翰
[00:15:37.800 --> 00:15:38.800]  都有重復過
[00:15:38.800 --> 00:15:40.800]  但是這句聖經
[00:15:40.800 --> 00:15:41.800]  在四卷福音書
[00:15:41.800 --> 00:15:43.800]  馬太、馬可、羅加、約翰
[00:15:43.800 --> 00:15:46.800]  都重復記載
[00:15:46.800 --> 00:15:48.800]  耶穌說
[00:15:48.800 --> 00:15:52.800]  先知在本地是沒有人尊敬的
[00:15:52.800 --> 00:15:55.800]  耶穌離開了祂自己的地方
[00:15:55.800 --> 00:15:56.800]  不是因為
[00:15:56.800 --> 00:15:58.800]  祂在祂自己的地方做到倒閉
[00:15:58.800 --> 00:15:59.800]  一敗塗地
[00:15:59.800 --> 00:16:00.800]  無地
[00:16:00.800 --> 00:16:01.800]  無訂企
[00:16:01.800 --> 00:16:03.800]  所以要走人
[00:16:03.800 --> 00:16:04.800]  不是
[00:16:04.800 --> 00:16:05.800]  而是因為祂做得成功
[00:16:05.800 --> 00:16:06.800]  要走人
[00:16:06.800 --> 00:16:08.800]  如果你看看馬可福音第六章第四節
[00:16:08.800 --> 00:16:10.800]  你就會知道
[00:16:10.800 --> 00:16:12.800]  耶穌對他們說
[00:16:12.800 --> 00:16:13.800]  大凡先知
[00:16:13.800 --> 00:16:15.800]  除了本地親屬
[00:16:15.800 --> 00:16:16.800]  本家之外
[00:16:16.800 --> 00:16:17.800]  沒有人
[00:16:17.800 --> 00:16:18.800]  沒有不被人尊敬
[00:16:18.800 --> 00:16:19.800]  耶穌就說
[00:16:19.800 --> 00:16:23.800]  那裡不得行什麼義能
