
[00:00:00.000 --> 00:00:08.000]  我們一起去分享上帝的說話前 我們一起低頭祈禱
[00:01:43.000 --> 00:01:46.000]  不長 不過裏面的內容就很豐富
[00:01:46.000 --> 00:01:56.000]  首先在頭幾節裏面 講給我們聽原來基督徒的行為標誌是怎樣
[00:01:56.000 --> 00:01:58.000]  其中有七個的不好
[00:01:58.000 --> 00:02:00.000]  你們沒有做那些
[00:02:00.000 --> 00:02:02.000]  七個的行為
[00:02:02.000 --> 00:02:04.000]  還有四個就是你要做的行為
[00:02:04.000 --> 00:02:07.000]  第一個跟大家分享的就是二十五節
[00:02:07.000 --> 00:02:09.000]  講的就是
[00:02:09.000 --> 00:02:11.000]  不講大話
[00:02:11.000 --> 00:02:14.000]  不過要講誠實的說話
[00:02:14.000 --> 00:02:19.000]  聖經裏面告訴我們我們要棄絕
[00:02:19.000 --> 00:02:21.000]  棄絕去謊言
[00:02:21.000 --> 00:02:23.000]  棄絕講大話
[00:02:23.000 --> 00:02:26.000]  因為謊言是一個罪
[00:02:26.000 --> 00:02:29.000]  不過在我們身處的社會和世界裏面
[00:02:29.000 --> 00:02:33.000]  講大話 講謊言似乎是一件很小的事
[00:02:33.000 --> 00:02:35.000]  中間有個諺語叫做什麼
[00:02:35.000 --> 00:02:37.000]  講大話當吃什麼
[00:02:37.000 --> 00:02:39.000]  可能我這個年紀才知道
[00:02:39.000 --> 00:02:41.000]  講大話當生菜
[00:02:41.000 --> 00:02:44.000]  不過我相信為什麼要講大話
[00:02:44.000 --> 00:02:47.000]  可能部分人只是覺得很小事
[00:02:47.000 --> 00:02:50.000]  講個大話免得麻煩
[00:02:50.000 --> 00:02:52.000]  不想解釋那麼多
[00:02:52.000 --> 00:02:54.000]  我曾經有個朋友
[00:02:54.000 --> 00:03:00.000]  他很認同楊茂谷博士的一句說話
[00:03:00.000 --> 00:03:05.000]  結了婚之後千萬不要忘記要拍拖
[00:03:05.000 --> 00:03:09.000]  不過當每一次她想和她的先生出去拍拖的時候
[00:03:09.000 --> 00:03:13.000]  她不敢很誠實地告訴她的小朋友
[00:03:13.000 --> 00:03:14.000]  為什麼
[00:03:14.000 --> 00:03:16.000]  因為怕他們接受不到
[00:03:16.000 --> 00:03:18.000]  為什麼你們兩個自己去玩
[00:03:18.000 --> 00:03:21.000]  就會哭 會嘮叨
[00:03:21.000 --> 00:03:23.000]  上面就會打電話來騷擾
[00:03:23.000 --> 00:03:26.000]  於是就告訴對方 告訴小朋友
[00:03:26.000 --> 00:03:29.000]  我遲些回來因為我要加班
[00:03:29.000 --> 00:03:33.000]  於是小朋友就已經接受了父母要上班
[00:03:33.000 --> 00:03:36.000]  於是就唯有接受
[00:03:36.000 --> 00:03:39.000]  不過在一次聚會中
[00:03:39.000 --> 00:03:43.000]  聖靈透過一些提醒讓他知道
[00:03:43.000 --> 00:03:47.000]  講大話今天如果我們認為無傷大雅
[00:03:47.000 --> 00:03:50.000]  可能我們會越講越濫
[00:03:50.000 --> 00:03:53.000]  這個壞榜樣可能在不知不覺之間
[00:03:53.000 --> 00:03:55.000]  你都會傳給我們的小朋友
[00:03:55.000 --> 00:03:57.000]  於是他開始學習
[00:03:57.000 --> 00:03:59.000]  這些那麼小那麼小無關痛癢的大話
[00:03:59.000 --> 00:04:01.000]  他都不講
[00:04:01.000 --> 00:04:03.000]  他其實告訴他的小朋友
[00:04:03.000 --> 00:04:05.000]  我今天和爸爸去拍拖
[00:04:05.000 --> 00:04:07.000]  正如他所料
[00:04:07.000 --> 00:04:11.000]  很麻煩又嘮叨又哭
[00:04:11.000 --> 00:04:14.000]  但當他堅持和溫柔解釋之後
[00:04:14.000 --> 00:04:16.000]  他的小朋友慢慢地接受了
[00:04:16.000 --> 00:04:23.000]  接受原來爸爸媽媽都要有自己的時間和生活
[00:04:23.000 --> 00:04:25.000]  當然我相信講大話
[00:04:25.000 --> 00:04:29.000]  更加是因為想逃避一些我們要承擔的責任
[00:04:29.000 --> 00:04:32.000]  又或者想逃避一些我們曾經做過的錯事
[00:04:32.000 --> 00:04:34.000]  所帶來的惡果
[00:04:34.000 --> 00:04:40.000]  又或者講大話讓我們得到我們不應該得到的利益
[00:04:40.000 --> 00:04:42.000]  在這半年裏
[00:04:42.000 --> 00:04:46.000]  政府的高官以及各類選舉的候選人
[00:04:46.000 --> 00:04:48.000]  已經向我們示範了
[00:04:48.000 --> 00:04:51.000]  講大話的這些原因
[00:04:51.000 --> 00:04:55.000]  當然他們都正在承受這些惡果
[00:04:55.000 --> 00:04:59.000]  欺絕謊言其實只不過是一個很消極的行為
[00:04:59.000 --> 00:05:01.000]  所以在選舉裏同時間告訴他們
[00:05:01.000 --> 00:05:05.000]  我們要積極地去講誠實的話
[00:05:05.000 --> 00:05:08.000]  以誠實的去和別人相處
[00:05:08.000 --> 00:05:10.000]  不過可能你會問牧師
[00:05:10.000 --> 00:05:14.000]  不是叫我們有碗話碗有碟話碟吧
[00:05:14.000 --> 00:05:16.000]  當然不是
[00:05:16.000 --> 00:05:18.000]  在《聖經》裏面的第二佛所書四章十五節
[00:05:18.000 --> 00:05:20.000]  他曾經這樣說過
[00:05:20.000 --> 00:05:23.000]  我們反而要用愛心說誠實話
[00:05:23.000 --> 00:05:26.000]  當我們講真話講誠實話的時候
[00:05:26.000 --> 00:05:27.000]  我們要問我們自己
[00:05:27.000 --> 00:05:31.000]  我們是否帶著一份的愛心去講出這些誠實的話
[00:05:31.000 --> 00:05:35.000]  另外在二佛所書的四章二十九節
[00:05:35.000 --> 00:05:37.000]  他也這樣說
[00:05:37.000 --> 00:05:39.000]  只要隨著需要
[00:05:39.000 --> 00:05:41.000]  隨著需要
[00:05:41.000 --> 00:05:43.000]  去講一些造就人的好說話
[00:05:43.000 --> 00:05:45.000]  讓聽見的人得益處
[00:05:45.000 --> 00:05:47.000]  當我們承受去表達的同時
[00:05:47.000 --> 00:05:50.000]  我們要為對方的好處著想
[00:05:50.000 --> 00:05:53.000]  早前有位年青人跟我分享一段經文
[00:05:53.000 --> 00:05:55.000]  就是《針研》的十五章二十三節
[00:05:55.000 --> 00:05:57.000]  非常之好
[00:05:57.000 --> 00:05:58.000]  這個經文說
[00:05:58.000 --> 00:06:00.000]  口善應對
[00:06:00.000 --> 00:06:01.000]  自覺喜樂
[00:06:01.000 --> 00:06:03.000]  話合其時
[00:06:03.000 --> 00:06:05.000]  何等美好
[00:06:05.000 --> 00:06:06.000]  在適當的時候
[00:06:06.000 --> 00:06:08.000]  做適當的事
[00:06:08.000 --> 00:06:10.000]  講適當的說話
[00:06:10.000 --> 00:06:12.000]  目標就是為了建立造就其他人
[00:06:12.000 --> 00:06:14.000]  讓對方得到最大的好處
[00:06:14.000 --> 00:06:16.000]  是多麼美好的一件事呢
[00:06:16.000 --> 00:06:18.000]  在二十五節裏面
[00:06:18.000 --> 00:06:19.000]  同樣告訴我們
[00:06:19.000 --> 00:06:21.000]  因為我們是互為肢體
[00:06:21.000 --> 00:06:22.000]  為什麼我們講誠實話呢
[00:06:22.000 --> 00:06:24.000]  因為我們是互為肢體
[00:06:24.000 --> 00:06:26.000]  這句說話正是暗示給我們知道
[00:06:26.000 --> 00:06:28.000]  原來在主裏面的弟兄姊妹
[00:06:28.000 --> 00:06:31.000]  更加要誠實
[00:06:31.000 --> 00:06:33.000]  可能你會問
[00:06:33.000 --> 00:06:35.000]  如果我講真話
[00:06:35.000 --> 00:06:37.000]  會傷害到對方的時候
[00:06:37.000 --> 00:06:40.000]  那我要怎樣去選擇呢
[00:06:40.000 --> 00:06:42.000]  其實講說話
[00:06:42.000 --> 00:06:44.000]  真是一門很高深的學問
[00:06:44.000 --> 00:06:46.000]  我們要好好地學習
[00:06:46.000 --> 00:06:47.000]  不過同時間我們知道
[00:06:47.000 --> 00:06:49.000]  聖靈是我們的導師
[00:06:49.000 --> 00:06:51.000]  是我們的教師
[00:06:51.000 --> 00:06:53.000]  祂願意教我們
[00:06:53.000 --> 00:06:55.000]  怎樣去
[00:06:55.000 --> 00:06:57.000]  何時去講那些合宜的說話
[00:06:57.000 --> 00:06:59.000]  重要的就是我們知道
[00:06:59.000 --> 00:07:01.000]  有一個重心就是
[00:07:01.000 --> 00:07:03.000]  我們既不去騙人
[00:07:03.000 --> 00:07:05.000]  更加是要以誠實的
[00:07:05.000 --> 00:07:07.000]  去跟人相處
[00:07:07.000 --> 00:07:09.000]  人上帝是幫助我們
[00:07:09.000 --> 00:07:11.000]  懂得怎樣去講誠實的說話
[00:07:11.000 --> 00:07:13.000]  在二十六至二十七節裏面
[00:07:13.000 --> 00:07:15.000]  是講到第二和第三個
[00:07:15.000 --> 00:07:17.000]  不可以做的
[00:07:17.000 --> 00:07:19.000]  就是生氣卻不要犯罪
[00:07:19.000 --> 00:07:21.000]  不要讓魔鬼留地步
[00:07:21.000 --> 00:07:23.000]  基督徒可不可以生氣呢
[00:07:23.000 --> 00:07:25.000]  當然可以
[00:07:25.000 --> 00:07:27.000]  我想你和我都生氣過
[00:07:27.000 --> 00:07:29.000]  因為上帝做人是有情緒的
[00:07:29.000 --> 00:07:31.000]  遇到一些不公義的事
[00:07:31.000 --> 00:07:33.000]  遇到和自己的期望
[00:07:33.000 --> 00:07:35.000]  相違背的事情
[00:07:35.000 --> 00:07:37.000]  甚至遇到我們被人委屈
[00:07:37.000 --> 00:07:39.000]  我們被傷害
[00:07:39.000 --> 00:07:41.000]  被毀謗
[00:07:41.000 --> 00:07:43.000]  被無理的對待
[00:07:43.000 --> 00:07:45.000]  我想每個人都會生氣
[00:07:45.000 --> 00:07:47.000]  這個是我們情緒的自然反應
[00:07:47.000 --> 00:07:49.000]  只不過生氣的時候
[00:07:49.000 --> 00:07:51.000]  生氣這個情緒出現之後
[00:07:51.000 --> 00:07:53.000]  我們會有什麼相應的行動
[00:07:53.000 --> 00:07:55.000]  去作出回應呢
[00:07:55.000 --> 00:07:57.000]  這個才是關鍵所在
[00:07:57.000 --> 00:07:59.000]  所以聖經告訴我們
[00:07:59.000 --> 00:08:01.000]  生氣卻不要犯罪
[00:08:01.000 --> 00:08:03.000]  不要含怒到日落
[00:08:03.000 --> 00:08:05.000]  就是不要容忍
[00:08:05.000 --> 00:08:07.000]  這個恨和怨積在心裏面
[00:08:07.000 --> 00:08:09.000]  因為當我們不去處理
[00:08:09.000 --> 00:08:11.000]  我們那份生氣
[00:08:11.000 --> 00:08:13.000]  它就會慢慢發展成
[00:08:13.000 --> 00:08:15.000]  一份恨
[00:08:15.000 --> 00:08:17.000]  一份怨
[00:08:17.000 --> 00:08:19.000]  一份恨的恨怨
[00:08:19.000 --> 00:08:21.000]  就會蠶食我們生命的苦毒
[00:08:21.000 --> 00:08:23.000]  所以我們千萬不要
[00:08:23.000 --> 00:08:25.000]  用怒氣去引發我們
[00:08:25.000 --> 00:08:27.000]  去做出一些讓自己後悔的事
[00:08:27.000 --> 00:08:29.000]  和罪
[00:08:29.000 --> 00:08:31.000]  因為形形的怒氣
[00:08:31.000 --> 00:08:33.000]  就好像我們吃過一些不乾淨的食物
[00:08:33.000 --> 00:08:35.000]  身體的保護機能
[00:08:35.000 --> 00:08:37.000]  自然就想將食物套出來
[00:08:37.000 --> 00:08:39.000]  我們都知道
[00:08:39.000 --> 00:08:41.000]  我們不應該
[00:08:41.000 --> 00:08:43.000]  吐在別人身上
[00:08:43.000 --> 00:08:45.000]  就算吐在地上
[00:08:45.000 --> 00:08:47.000]  也是一個很厭惡性的清潔行為
[00:08:47.000 --> 00:08:49.000]  無論是自己清潔還是別人清潔
[00:08:49.000 --> 00:08:51.000]  不過埋在身體裏面
[00:08:51.000 --> 00:08:53.000]  其實都對自己不好
[00:08:53.000 --> 00:08:55.000]  那麼
[00:08:55.000 --> 00:08:57.000]  應該將它怎樣呢
[00:08:57.000 --> 00:08:59.000]  當然將它套在合適的地方上
[00:08:59.000 --> 00:09:01.000]  是最妥當的
[00:09:01.000 --> 00:09:03.000]  恰當地去紓解
[00:09:03.000 --> 00:09:05.000]  發洩怒氣
[00:09:05.000 --> 00:09:07.000]  是我們需要學習的
[00:09:07.000 --> 00:09:09.000]  只要我們紓解的時候
[00:09:09.000 --> 00:09:11.000]  不會傷害別人
[00:09:11.000 --> 00:09:13.000]  也不會傷害我們自己
[00:09:13.000 --> 00:09:15.000]  當然
[00:09:15.000 --> 00:09:17.000]  有些傷害不是
[00:09:17.000 --> 00:09:19.000]  到天黑到日落
[00:09:19.000 --> 00:09:21.000]  就可以沒事
[00:09:21.000 --> 00:09:23.000]  例如性侵犯的受害人
[00:09:23.000 --> 00:09:25.000]  最近奧運有一位選手
[00:09:25.000 --> 00:09:27.000]  看報紙才知道
[00:09:27.000 --> 00:09:29.000]  原來他在年幼的時候
[00:09:29.000 --> 00:09:31.000]  受到他失信任的教練性侵犯
[00:09:31.000 --> 00:09:33.000]  他經過了很多很多年
[00:09:33.000 --> 00:09:35.000]  也經過身邊很多朋友的支持
[00:09:35.000 --> 00:09:37.000]  同行
[00:09:37.000 --> 00:09:39.000]  他才能夠慢慢走出
[00:09:39.000 --> 00:09:41.000]  被傷害的痛楚
[00:09:41.000 --> 00:09:43.000]  所以我們千萬不要
[00:09:43.000 --> 00:09:45.000]  用這句說話
[00:09:45.000 --> 00:09:47.000]  不要含怒到日落
[00:09:47.000 --> 00:09:49.000]  去教訓和勸勉別人
[00:09:49.000 --> 00:09:51.000]  去硬要一些未準備好
[00:09:51.000 --> 00:09:53.000]  去放下一些
[00:09:53.000 --> 00:09:55.000]  嬲怒
[00:09:55.000 --> 00:09:57.000]  去放下怨憤
[00:09:57.000 --> 00:09:59.000]  原來我們放下的時候
[00:09:59.000 --> 00:10:01.000]  都要準備好
[00:10:01.000 --> 00:10:03.000]  我們這時候應該去接納對方
[00:10:03.000 --> 00:10:05.000]  並且為對方禱告
[00:10:05.000 --> 00:10:07.000]  讓他裏面受傷害的心靈
[00:10:07.000 --> 00:10:09.000]  可以得到醫治
[00:10:09.000 --> 00:10:11.000]  不要含怒到日落
[00:10:11.000 --> 00:10:13.000]  提醒我們不要容養恨
[00:10:13.000 --> 00:10:15.000]  怨長期積積在我們心裏
[00:10:15.000 --> 00:10:17.000]  更加不要因此
[00:10:17.000 --> 00:10:19.000]  而做出一些傷害自己
[00:10:19.000 --> 00:10:21.000]  傷害其他人的事
[00:10:21.000 --> 00:10:23.000]  魔鬼很厲害
[00:10:23.000 --> 00:10:25.000]  我不知道大家對他有什麼認識
[00:10:25.000 --> 00:10:27.000]  因為他的厲害在於
[00:10:27.000 --> 00:10:29.000]  他無論在什麼時刻
[00:10:29.000 --> 00:10:31.000]  他都會等候機會
[00:10:31.000 --> 00:10:33.000]  去尋找一些罅隙
[00:10:33.000 --> 00:10:35.000]  來攻擊我們
[00:10:35.000 --> 00:10:37.000]  引誘我們犯罪
[00:10:37.000 --> 00:10:39.000]  我們連叮點的機會都不要給他
[00:10:39.000 --> 00:10:43.000]  其實需要我們
[00:10:43.000 --> 00:10:45.000]  時刻的清醒
[00:10:45.000 --> 00:10:47.000]  知道自己在做什麼
[00:10:47.000 --> 00:10:49.000]  更加知道
[00:10:49.000 --> 00:10:51.000]  魔鬼的詭計有多厲害
[00:10:51.000 --> 00:10:53.000]  這個需要我們
[00:10:53.000 --> 00:10:55.000]  每一天
[00:10:55.000 --> 00:10:57.000]  去依靠聖靈
[00:10:57.000 --> 00:10:59.000]  當中給我們提醒
[00:10:59.000 --> 00:11:01.000]  每一天的祈禱
[00:11:01.000 --> 00:11:03.000]  每一天去審查自己當日的經過
[00:11:03.000 --> 00:11:05.000]  花時間去細心聆聽
[00:11:05.000 --> 00:11:07.000]  我們的指引 提點
[00:11:07.000 --> 00:11:09.000]  讓我們不會容易陷入
[00:11:09.000 --> 00:11:11.000]  一個誘惑厭字之
[00:11:11.000 --> 00:11:13.000]  有一套荷里活的電影
[00:11:13.000 --> 00:11:15.000]  其實已經做了很多年
[00:11:15.000 --> 00:11:17.000]  它的名字叫《追魂交易》
[00:11:17.000 --> 00:11:19.000]  千萬不要以為是無線電視
[00:11:19.000 --> 00:11:21.000]  那一套
[00:11:21.000 --> 00:11:23.000]  它的英文名字叫
[00:11:23.000 --> 00:11:25.000]  《Constantine》
[00:11:25.000 --> 00:11:27.000]  是阿爾柏仙奴和基諾里維斯主演的
[00:11:27.000 --> 00:11:29.000]  這套電影對於魔鬼
[00:11:29.000 --> 00:11:31.000]  層出不窮的誘惑
[00:11:31.000 --> 00:11:33.000]  有很全神的描述
[00:11:33.000 --> 00:11:35.000]  我會推介大家有時間可以看一看
[00:11:35.000 --> 00:11:37.000]  究竟魔鬼是怎樣
[00:11:37.000 --> 00:11:39.000]  在我們的生活裏面
[00:11:39.000 --> 00:11:41.000]  尋找罅隙來攻擊我們
[00:11:41.000 --> 00:11:45.000]  接下來是第28節
[00:11:45.000 --> 00:11:47.000]  它告訴我們不要偷竊
[00:11:47.000 --> 00:11:49.000]  要勤勞地去做正當的事
[00:11:49.000 --> 00:11:53.000]  本來是想提醒
[00:11:53.000 --> 00:11:55.000]  要我未信耶穌的時候
[00:11:55.000 --> 00:11:57.000]  的已忽所信徒
[00:11:57.000 --> 00:11:59.000]  如果他們有偷竊的惡習的時候
[00:11:59.000 --> 00:12:01.000]  應該改變
[00:12:01.000 --> 00:12:03.000]  用勤勞
[00:12:03.000 --> 00:12:05.000]  和做正當的事來替代
[00:12:05.000 --> 00:12:07.000]  並且
[00:12:07.000 --> 00:12:09.000]  可以和有缺乏的人
[00:12:09.000 --> 00:12:11.000]  分享他們所有的
[00:12:11.000 --> 00:12:13.000]  我在想一般人
[00:12:13.000 --> 00:12:15.000]  當然不會做盜賊的行為
[00:12:15.000 --> 00:12:17.000]  否則都沒有機會坐在那裏
[00:12:17.000 --> 00:12:19.000]  但我們的社會
[00:12:19.000 --> 00:12:21.000]  價值觀正正慢慢地
[00:12:21.000 --> 00:12:23.000]  去墮落
[00:12:23.000 --> 00:12:25.000]  早前我聽到一個個案
[00:12:25.000 --> 00:12:27.000]  兩個高小學生
[00:12:27.000 --> 00:12:29.000]  他們一起去汽水機買汽水
[00:12:29.000 --> 00:12:31.000]  有一個同學
[00:12:31.000 --> 00:12:33.000]  按錯了按鈕
[00:12:33.000 --> 00:12:35.000]  另外一個同學
[00:12:35.000 --> 00:12:37.000]  損失了四個半
[00:12:37.000 --> 00:12:39.000]  買了一包飲品
[00:12:39.000 --> 00:12:41.000]  但這包飲品不是他想要的
[00:12:41.000 --> 00:12:43.000]  於是向對方追究
[00:12:43.000 --> 00:12:45.000]  要求對方賠給他五元
[00:12:45.000 --> 00:12:47.000]  我好奇地問
[00:12:47.000 --> 00:12:49.000]  為何不是賠四個半
[00:12:49.000 --> 00:12:51.000]  而是賠五元呢
[00:12:51.000 --> 00:12:53.000]  這個小朋友就告訴我
[00:12:53.000 --> 00:12:55.000]  並且很理直氣壯地告訴我
[00:12:55.000 --> 00:12:57.000]  那五毫子
[00:12:57.000 --> 00:12:59.000]  是手續費
[00:12:59.000 --> 00:13:01.000]  有人說這個小朋友
[00:13:01.000 --> 00:13:03.000]  很有生意頭腦
[00:13:03.000 --> 00:13:05.000]  不過他認為
[00:13:05.000 --> 00:13:07.000]  這個和偷竊
[00:13:07.000 --> 00:13:09.000]  沒有分別
[00:13:09.000 --> 00:13:11.000]  因為不勞而獲的信念正正蔓延
[00:13:11.000 --> 00:13:13.000]  牢牢地在這個小朋友的
[00:13:13.000 --> 00:13:15.000]  心靈世界裏正正滋長
[00:13:15.000 --> 00:13:17.000]  應該告訴我們
[00:13:17.000 --> 00:13:19.000]  我們需要勤勞
[00:13:19.000 --> 00:13:21.000]  親手做正當
[00:13:21.000 --> 00:13:23.000]  即是不犯法的事情
[00:13:23.000 --> 00:13:25.000]  早前有一位
[00:13:25.000 --> 00:13:27.000]  我們即興的團友
[00:13:27.000 --> 00:13:29.000]  介紹給我們一班團友
[00:13:29.000 --> 00:13:31.000]  明珠台有一個節目
[00:13:31.000 --> 00:13:33.000]  講述這三十年間
[00:13:33.000 --> 00:13:35.000]  中國基督徒的面貌
[00:13:35.000 --> 00:13:37.000]  其中一集是講
[00:13:37.000 --> 00:13:39.000]  天國與財利
[00:13:39.000 --> 00:13:41.000]  影片裏面訪問了
[00:13:41.000 --> 00:13:43.000]  很多在國內
[00:13:43.000 --> 00:13:45.000]  做生意的基督徒
[00:13:45.000 --> 00:13:47.000]  他們堅持用正當的方法
[00:13:47.000 --> 00:13:49.000]  去努力
[00:13:49.000 --> 00:13:51.000]  賺大錢
[00:13:51.000 --> 00:13:53.000]  去見證基督
[00:13:53.000 --> 00:13:55.000]  做生意當然要賺大錢
[00:13:55.000 --> 00:13:57.000]  因為賺大錢的時候
[00:13:57.000 --> 00:13:59.000]  本身就已經是見證上帝
[00:13:59.000 --> 00:14:01.000]  這個包含了他們要勤勞
[00:14:01.000 --> 00:14:03.000]  他們要信靠上帝
[00:14:03.000 --> 00:14:05.000]  他們更加謙卑地承認
[00:14:05.000 --> 00:14:07.000]  這一切賺錢的能力和機會
[00:14:07.000 --> 00:14:09.000]  都是從上帝而來
[00:14:09.000 --> 00:14:11.000]  第二個信念就是在國內
[00:14:11.000 --> 00:14:13.000]  要賺大錢其實不是很難
[00:14:13.000 --> 00:14:15.000]  難就是難
[00:14:15.000 --> 00:14:17.000]  在於要用正當的方法
[00:14:17.000 --> 00:14:19.000]  這個堅持
[00:14:19.000 --> 00:14:21.000]  這個堅持
[00:14:21.000 --> 00:14:23.000]  成為了基督徒一個最大
[00:14:23.000 --> 00:14:25.000]  和最好的見證
[00:14:25.000 --> 00:14:27.000]  第三,他們賺了大錢之後
[00:14:27.000 --> 00:14:29.000]  不忘記去擴展上帝的國
[00:14:29.000 --> 00:14:31.000]  並且慷慨地和別人分享
[00:14:31.000 --> 00:14:33.000]  上帝給他們的財富
[00:14:33.000 --> 00:14:37.000]  接下來的第29節在這裏告訴我們
[00:14:37.000 --> 00:14:39.000]  不要說壞話
[00:14:39.000 --> 00:14:41.000]  要隨時
[00:14:41.000 --> 00:14:43.000]  去說造作人的好說話
[00:14:43.000 --> 00:14:45.000]  舊的《禍本聖經》
[00:14:45.000 --> 00:14:47.000]  翻譯壞話叫做
[00:14:47.000 --> 00:14:49.000]  污穢的言語
[00:14:49.000 --> 00:14:51.000]  新修煉的《禍本》
[00:14:51.000 --> 00:14:53.000]  翻譯成壞話
[00:14:53.000 --> 00:14:55.000]  壞話不只是在別人背後
[00:14:55.000 --> 00:14:57.000]  說別人的壞話
[00:14:57.000 --> 00:14:59.000]  也包括了在別人面前
[00:14:59.000 --> 00:15:01.000]  說一些不應該說的說話
[00:15:01.000 --> 00:15:03.000]  包括一些會觸動
[00:15:03.000 --> 00:15:05.000]  對方有負面情緒的說話
[00:15:05.000 --> 00:15:07.000]  沒禮貌
[00:15:07.000 --> 00:15:09.000]  粗俗
[00:15:09.000 --> 00:15:11.000]  罵人
[00:15:11.000 --> 00:15:13.000]  甚至是惡毒
[00:15:13.000 --> 00:15:15.000]  想敗壞對方
[00:15:15.000 --> 00:15:17.000]  都是一些壞話
[00:15:17.000 --> 00:15:19.000]  原來我們說
[00:15:19.000 --> 00:15:21.000]  暴力是分身體的暴力和語言的暴力
[00:15:21.000 --> 00:15:25.000]  說出一句壞話
[00:15:25.000 --> 00:15:27.000]  似乎不會傷害對方的身體
[00:15:27.000 --> 00:15:29.000]  不留痕跡
[00:15:29.000 --> 00:15:31.000]  沒有任何傷痕
[00:15:31.000 --> 00:15:33.000]  但它是傷害了對方的心靈
[00:15:33.000 --> 00:15:35.000]  真是
[00:15:35.000 --> 00:15:37.000]  他在滴血
[00:15:37.000 --> 00:15:39.000]  我們都不知道
[00:15:39.000 --> 00:15:41.000]  這個提點
[00:15:41.000 --> 00:15:43.000]  我們的就是
[00:15:43.000 --> 00:15:45.000]  壞話原來一句都不可以出口
[00:15:45.000 --> 00:15:47.000]  其實和
[00:15:47.000 --> 00:15:49.000]  這個第25節裡面
[00:15:49.000 --> 00:15:51.000]  所說的棄絕謊言
[00:15:51.000 --> 00:15:53.000]  是一個相和形
[00:15:53.000 --> 00:15:55.000]  如果我們有說謊
[00:15:55.000 --> 00:15:57.000]  或者說壞話的
[00:15:57.000 --> 00:15:59.000]  習慣的說話
[00:15:59.000 --> 00:16:01.000]  就要絕對和徹底地
[00:16:01.000 --> 00:16:03.000]  去對付
[00:16:03.000 --> 00:16:05.000]  在亞哥書的三章二節
[00:16:05.000 --> 00:16:07.000]  是這樣說的
[00:16:07.000 --> 00:16:09.000]  如果有人在言語上沒有過失
[00:16:09.000 --> 00:16:11.000]  他就是完全的人
[00:16:11.000 --> 00:16:13.000]  我看到原來
[00:16:13.000 --> 00:16:15.000]  約出我們的說話
[00:16:15.000 --> 00:16:17.000]  約出我們的言語是多麼重要
[00:16:17.000 --> 00:16:19.000]  而且說話不是
[00:16:19.000 --> 00:16:21.000]  為了逞一時之快
[00:16:21.000 --> 00:16:23.000]  只會發表自己裡面的意念
[00:16:23.000 --> 00:16:25.000]  說話的目標
[00:16:25.000 --> 00:16:27.000]  是為了讓聽見的人
[00:16:27.000 --> 00:16:29.000]  得益處
[00:16:29.000 --> 00:16:31.000]  在三十節這裡提到
[00:16:31.000 --> 00:16:33.000]  不要讓性靈去擔憂
[00:16:33.000 --> 00:16:35.000]  當我們面對
[00:16:35.000 --> 00:16:37.000]  前面所說的一些
[00:16:37.000 --> 00:16:39.000]  誘惑
[00:16:39.000 --> 00:16:41.000]  包括港大的誘惑
[00:16:41.000 --> 00:16:43.000]  被觸動
[00:16:43.000 --> 00:16:45.000]  很憤怒
[00:16:45.000 --> 00:16:47.000]  考慮怎樣去還以痛擊的時候
