
[00:00:00.000 --> 00:00:02.560]  弟兄姐妹大家平安
[00:04:09.960 --> 00:04:12.860]  耶穌耶穌你充滿我們
[00:04:12.860 --> 00:04:16.800]  讓我們體驗主你的愛在我們當中
[00:04:16.800 --> 00:04:18.560]  這個永生生的家
[00:04:18.560 --> 00:04:20.140]  教會弟兄姊妹
[00:04:20.140 --> 00:04:22.800]  因耶穌基督你的大愛
[00:04:22.800 --> 00:04:24.140]  彼此連接
[00:04:24.140 --> 00:04:25.960]  也將這個愛回去
[00:04:25.960 --> 00:04:28.860]  帶到我們自己的家庭裡面
[00:04:28.860 --> 00:04:31.740]  主我們相信你垂聽我們的禱告
[00:04:31.740 --> 00:04:32.760]  我們這樣的祈求
[00:04:32.760 --> 00:04:34.940]  是奉主耶穌基督的名
[00:04:34.940 --> 00:04:41.000]  阿們
[00:04:41.000 --> 00:04:44.540]  我先講一個簡單的故事
[00:04:44.540 --> 00:04:48.560]  有一個人叫安娜華娜
[00:04:48.560 --> 00:04:50.140]  她有個妹妹
[00:04:50.140 --> 00:04:53.000]  她有個姊姊叫蘇珊
[00:04:53.000 --> 00:04:57.740]  那麼這個本人的姊姊
[00:04:57.740 --> 00:04:59.640]  你現在看到她的樣子了
[00:04:59.640 --> 00:05:01.340]  是黑白的照片
[00:05:01.340 --> 00:05:03.000]  所以是很久以前的
[00:05:03.000 --> 00:05:08.040]  差不多是150年前的照片
[00:05:08.040 --> 00:05:10.700]  她的父親是律師
[00:05:10.700 --> 00:05:13.500]  是在美國紐約的
[00:05:13.500 --> 00:05:15.400]  很出名的人
[00:05:15.400 --> 00:05:17.200]  但是因為19世紀末
[00:05:17.200 --> 00:05:18.300]  20世紀初
[00:05:18.300 --> 00:05:21.700]  美國也是經濟大蕭條
[00:05:21.700 --> 00:05:24.200]  有一點像現在的美國經濟
[00:05:24.200 --> 00:05:27.640]  好像越來越令我們全世界的經濟都很緊張
[00:05:27.640 --> 00:05:30.360]  但是在19世紀到20世紀初
[00:05:30.360 --> 00:05:31.440]  大蕭條的時候
[00:05:31.440 --> 00:05:33.760]  美國的經濟更差
[00:05:33.760 --> 00:05:36.460]  所以他們的家庭有本來的富裕
[00:05:36.460 --> 00:05:38.800]  變得很貧窮了
[00:05:38.800 --> 00:05:42.000]  她就跟她的妹妹一起
[00:05:42.000 --> 00:05:45.140]  要想辦法賺錢
[00:05:45.140 --> 00:05:46.840]  對於他們來講
[00:05:46.840 --> 00:05:49.840]  比較可以做的就是寫故事
[00:05:49.840 --> 00:05:51.560]  寫小說
[00:05:51.560 --> 00:05:56.400]  然後她妹妹寫詩詞
[00:05:56.400 --> 00:05:58.940]  在這個故事的介紹裡面
[00:05:58.940 --> 00:06:00.660]  也講到禮拜天
[00:06:00.660 --> 00:06:03.560]  他們會到附近的很著名的學校
[00:06:03.560 --> 00:06:07.440]  西點軍校去教聖經課程
[00:06:07.440 --> 00:06:08.900]  剛才我們崇拜之前
[00:06:08.900 --> 00:06:13.100]  也看到這裡有幾個成長的小組
[00:06:13.100 --> 00:06:14.940]  都是很好的
[00:06:14.940 --> 00:06:16.700]  那麼她寫了一本書
[00:06:16.700 --> 00:06:19.500]  就是剛才你現在能夠看到的
[00:06:19.500 --> 00:06:23.740]  叫英文是 Say and Sell
[00:06:23.740 --> 00:06:27.460]  大概的意思就是講出來 記出去
[00:06:27.460 --> 00:06:30.040]  這本書是小說
[00:06:30.040 --> 00:06:31.540]  如果你在網上找的話
[00:06:31.540 --> 00:06:32.260]  還能夠找到
[00:06:32.260 --> 00:06:35.340]  我這個圖片就是在網上找到的
[00:06:35.340 --> 00:06:38.200]  上下兩側
[00:06:38.200 --> 00:06:41.840]  因為這本書裡面有一個情節
[00:06:41.840 --> 00:06:47.200]  有一個安慰將要死去的孩子的一段話
[00:06:47.200 --> 00:06:49.660]  我今天才提到
[00:06:49.660 --> 00:06:54.760]  這個蘇珊和安娜這兩個姊妹
[00:06:54.760 --> 00:07:02.000]  或者說華娜姐妹 梁姐妹的故事
[00:07:02.000 --> 00:07:05.660]  這個小孩子快要死去的時候要安慰她
[00:07:05.660 --> 00:07:10.940]  書裡面有一個詩詞
[00:07:10.940 --> 00:07:17.040]  中文是 耶穌愛我 我知道
[00:07:17.040 --> 00:07:20.900]  應有聖經告訴我
[00:07:20.900 --> 00:07:24.440]  凡小孩子主牧養
[00:07:24.440 --> 00:07:29.300]  我雖軟弱 主剛強
[00:07:29.300 --> 00:07:36.700]  主耶穌愛我 主耶穌愛我 主耶穌愛我
[00:07:36.700 --> 00:07:38.140]  最後一句話
[00:07:38.140 --> 00:07:43.200]  有聖經告訴我
[00:07:43.200 --> 00:07:45.140]  當我讀這個詞的時候
[00:07:45.140 --> 00:07:47.340]  我相信很多到教會的
[00:07:47.340 --> 00:07:50.240]  尤其是參加過主日學的都知道
[00:07:50.240 --> 00:07:55.600]  這是一首可以唱的兒童詩歌
[00:07:55.600 --> 00:07:58.300]  已經唱了150多年了
[00:07:58.300 --> 00:08:02.340]  因為這本書是1860年出版的
[00:08:02.340 --> 00:08:04.300]  以後被一位弟兄
[00:08:04.300 --> 00:08:08.340]  會作歌的弟兄看到了以後受感動
[00:08:08.340 --> 00:08:12.400]  他就加了剛才我讀的那個副歌
[00:08:12.400 --> 00:08:16.600]  原來的字是 Yes Jesus loves me
[00:08:16.600 --> 00:08:19.940]  Yes Jesus loves me
[00:08:19.940 --> 00:08:22.800]  但重要的是最後一句話
[00:08:22.800 --> 00:08:27.300]  怎麼知道 是聖經告訴我
[00:08:27.300 --> 00:08:30.500]  所以今天我會透過聖經跟大家看
[00:08:30.500 --> 00:08:32.700]  我們很有限的時間
[00:08:32.700 --> 00:08:36.840]  看耶穌的愛是怎樣的
[00:08:36.840 --> 00:08:39.600]  耶穌的愛第一方面
[00:08:39.600 --> 00:08:43.300]  就是我們今天在程序表也打出來的經文
[00:08:43.300 --> 00:08:46.340]  《馬太福音》23章
[00:08:46.340 --> 00:08:47.800]  如果你有聖經的話
[00:08:47.800 --> 00:08:51.060]  請你打開《馬太福音》23章
[00:08:51.060 --> 00:08:55.300]  或者是你用手機按到《馬太福音》23章
[00:08:55.300 --> 00:08:59.840]  37節 我讀給大家
[00:08:59.840 --> 00:09:03.300]  耶穌說耶路撒冷啊 耶路撒冷啊
[00:09:03.300 --> 00:09:05.860]  你常殺害先知
[00:09:05.860 --> 00:09:11.300]  又用石頭打死那奉猜遣到你這裡來的人
[00:09:11.300 --> 00:09:14.500]  我多次願意聚集你的兒女
[00:09:14.500 --> 00:09:20.340]  好像母雞把小雞聚集在翅膀底下
[00:09:20.340 --> 00:09:25.400]  只是你們不願意
[00:09:25.400 --> 00:09:27.640]  當我找耶穌基督生平
[00:09:27.640 --> 00:09:32.660]  跟母愛有關係的經文很難找
[00:09:32.660 --> 00:09:34.700]  因為耶穌基督愛門徒
[00:09:34.700 --> 00:09:37.660]  耶穌基督愛世人 神愛世人
[00:09:37.660 --> 00:09:39.500]  充滿了聖經
[00:09:39.500 --> 00:09:42.100]  當然耶穌基督我們說是新約
[00:09:42.100 --> 00:09:44.900]  舊約是上帝耶和華愛我們
[00:09:44.900 --> 00:09:47.700]  但是以母性來愛的經文
[00:09:47.700 --> 00:09:50.140]  其實不是很多
[00:09:50.140 --> 00:09:53.300]  偉大的母親當然很多
[00:09:53.300 --> 00:09:55.660]  撒摩爾先知的母親
[00:09:55.660 --> 00:09:58.660]  提摩太的母親
[00:09:58.660 --> 00:10:00.800]  等等等等很多
[00:10:00.800 --> 00:10:03.660]  拿爾米 路德等等
[00:10:03.660 --> 00:10:06.840]  但是以耶穌基督
[00:10:06.840 --> 00:10:11.300]  從母性的角度看到祂的愛的經文不多
[00:10:11.300 --> 00:10:13.940]  這裡是其中一個
[00:10:13.940 --> 00:10:20.200]  好像母雞把小雞聚集在翅膀底下
[00:10:20.200 --> 00:10:25.740]  也就是耶穌基督對祂兒女的保護
[00:10:25.740 --> 00:10:28.300]  我們都知道母雞保護小雞
[00:10:28.300 --> 00:10:33.000]  是因為有天上的飛鷹要攻擊
[00:10:33.000 --> 00:10:36.240]  那麼母雞當然是用自己的性命
[00:10:36.240 --> 00:10:43.500]  用自己的身體來保護小雞
[00:10:43.500 --> 00:10:49.360]  剛才的經文是一首哀歌
[00:10:49.360 --> 00:10:53.060]  不是喜樂的歌
[00:10:53.060 --> 00:10:56.440]  這個經文說耶路撒冷啊 耶路撒冷啊
[00:10:56.440 --> 00:11:00.140]  你常殺害先知
[00:11:00.140 --> 00:11:07.040]  用石頭打死那奉猜遣到你這裡來的人
[00:11:07.040 --> 00:11:09.240]  二十三章 馬太福音
[00:11:09.240 --> 00:11:13.260]  整章是一個很不容易讀的
[00:11:13.260 --> 00:11:15.660]  就是讀起來很有壓力的
[00:11:15.660 --> 00:11:19.500]  因為前面是指責以色列的領袖
[00:11:19.500 --> 00:11:24.560]  法利塞人和文士教育的 宗教的
[00:11:24.560 --> 00:11:28.160]  民間的領袖他們的罪過
[00:11:28.160 --> 00:11:31.360]  然後後面就講了有禍了
[00:11:31.360 --> 00:11:36.800]  七個禍宰這一幫人
[00:11:36.800 --> 00:11:40.240]  結束的時候就是這段話
[00:11:40.240 --> 00:11:43.760]  但這段話很重要
[00:11:43.760 --> 00:11:46.860]  因為不單單是耶穌基督講
[00:11:46.860 --> 00:11:50.640]  在使徒行傳有一篇很長很長的講道
[00:11:50.640 --> 00:11:53.660]  也是很有學問的人講的
[00:11:53.660 --> 00:11:55.740]  他是斯提反
[00:11:55.740 --> 00:11:58.060]  斯提反在他一個很長的講道
[00:11:58.060 --> 00:12:00.400]  是講到以色列人的歷史
[00:12:00.400 --> 00:12:03.500]  從亞伯拉罕開始
[00:12:03.500 --> 00:12:06.460]  但是結束的時候也是這句話
[00:12:06.460 --> 00:12:10.260]  我讀給大家聽 使徒行傳第七章
[00:12:10.260 --> 00:12:14.140]  整章是斯提反的講道
[00:12:14.140 --> 00:12:15.560]  結束的時候他說
[00:12:15.560 --> 00:12:19.140]  哪一個先知不是你們祖宗逼迫的呢
[00:12:19.140 --> 00:12:21.240]  他們也把預先傳說
[00:12:21.240 --> 00:12:25.300]  那譯者要來的人殺了
[00:12:25.300 --> 00:12:30.660]  如今你們又把那譯者賣了 殺了
[00:12:30.660 --> 00:12:32.440]  講完這個結論以後
[00:12:32.440 --> 00:12:37.300]  聽的人用石頭把講道的人斯提反
[00:12:37.300 --> 00:12:39.360]  也就是講以色列人歷史的
[00:12:39.360 --> 00:12:43.340]  講舊約聖經歷史的核心教訓跟結論的人
[00:12:43.340 --> 00:12:47.760]  用石頭打死了
[00:12:47.760 --> 00:12:53.200]  這是猶太人歷史的悲劇
[00:12:53.200 --> 00:12:55.900]  歷史給我們參考
[00:12:55.900 --> 00:12:57.940]  我們說他山之石
[00:12:57.940 --> 00:13:02.740]  你看到以色列人的歷史來參考我們
[00:13:02.740 --> 00:13:04.700]  是一面鏡子
[00:13:04.700 --> 00:13:12.500]  我們看到以色列人怎麼樣回應上帝的愛
[00:13:12.500 --> 00:13:15.840]  中國的歷史也很悠久
[00:13:15.840 --> 00:13:18.400]  中國的民族也很優秀
[00:13:18.400 --> 00:13:22.660]  我們單單看過去這二百年
[00:13:22.660 --> 00:13:24.360]  為什麼是二百年呢
[00:13:24.360 --> 00:13:27.360]  今年是2023年
[00:13:27.360 --> 00:13:31.360]  1823年的時候有一個人出生了
[00:13:31.360 --> 00:13:34.100]  我最近讀他的傳記才留意到
[00:13:34.100 --> 00:13:37.360]  這個人叫李鴻章
[00:13:37.360 --> 00:13:39.060]  他是一個很能幹的人
[00:13:39.060 --> 00:13:42.900]  每天早上五點鐘就起床
[00:13:42.900 --> 00:13:46.300]  太平天國的問題他來安定了
[00:13:46.300 --> 00:13:50.340]  但是問題是在1895年的甲午戰爭
[00:13:50.340 --> 00:13:52.740]  跟日本人的作戰
[00:13:52.740 --> 00:13:55.400]  中國戰敗了
[00:13:55.400 --> 00:13:58.940]  這二百年的歷史前面一百五十年
[00:13:58.940 --> 00:14:01.600]  我們都知道
[00:14:01.600 --> 00:14:05.840]  當然今天我們是提到以色列人的歷史
[00:14:05.840 --> 00:14:09.460]  背後有一個重要的教訓
[00:14:09.460 --> 00:14:13.900]  那就是拒絕上帝的愛
[00:14:13.900 --> 00:14:16.140]  剛才那句話裡面有
[00:14:16.140 --> 00:14:20.700]  我多次願意聚集你的兒女
[00:14:20.700 --> 00:14:26.300]  耶穌基督突然上到一個很高的地位
[00:14:26.300 --> 00:14:28.700]  是歷史的主
[00:14:28.700 --> 00:14:31.400]  因為這段經文的前面幾節
[00:14:31.400 --> 00:14:33.100]  回去慢慢看
[00:14:33.100 --> 00:14:35.440]  它說從亞伯的血
[00:14:35.440 --> 00:14:37.700]  就是創世紀亞伯的血
[00:14:37.700 --> 00:14:41.060]  到先知撒加利亞的血
[00:14:41.060 --> 00:14:42.900]  流這些先知的血
[00:14:42.900 --> 00:14:49.160]  你們和你們的祖宗都有份
[00:14:49.160 --> 00:14:50.640]  這是一個哀歌
[00:14:50.640 --> 00:14:55.900]  拒絕上帝的愛
[00:14:55.900 --> 00:14:59.400]  上帝的愛是什麼
[00:14:59.400 --> 00:15:02.340]  主耶穌的愛是什麼
[00:15:02.340 --> 00:15:03.900]  簡單講
[00:15:03.900 --> 00:15:06.040]  長闊高升
[00:15:06.040 --> 00:15:08.300]  這是保羅說的
[00:15:08.300 --> 00:15:09.640]  彼得說
[00:15:09.640 --> 00:15:11.800]  主耶穌的愛叫人有
[00:15:11.800 --> 00:15:14.660]  說不出來的大喜樂
[00:15:14.660 --> 00:15:17.140]  彼得前書第一章第八節
[00:15:17.140 --> 00:15:19.440]  講不出來的喜樂
[00:15:19.440 --> 00:15:20.900]  大家想一想
[00:15:20.900 --> 00:15:24.100]  一個家庭最大的需要是什麼
[00:15:24.100 --> 00:15:26.960]  剛才我們說今天坐地鐵是半價
[00:15:26.960 --> 00:15:28.800]  很多人很開心
[00:15:28.800 --> 00:15:32.760]  經濟的需要是物質方面的基本需要
[00:15:32.760 --> 00:15:34.240]  但是經濟的需要
[00:15:34.240 --> 00:15:38.200]  並不能夠建立一個幸福的家庭
[00:15:38.200 --> 00:15:41.600]  一個社會最大的需要是什麼
[00:15:41.600 --> 00:15:43.540]  也是經濟的需要
[00:15:43.540 --> 00:15:44.700]  但是經濟的需要
[00:15:44.700 --> 00:15:48.340]  並不能夠建立一個幸福的社會
[00:15:48.340 --> 00:15:52.040]  人類社會最大的需要是什麼
[00:15:52.040 --> 00:15:54.340]  使徒約翰在很老的時候
[00:15:54.340 --> 00:15:57.240]  寫約翰一書二書三書
[00:15:57.240 --> 00:15:58.840]  他也寫了約翰福音
[00:15:58.840 --> 00:16:01.840]  都在聖經裡面
[00:16:01.840 --> 00:16:04.040]  主耶穌愛我
[00:16:04.040 --> 00:16:05.540]  聖經告訴我
[00:16:05.540 --> 00:16:06.840]  約翰怎麼說呢
[00:16:06.840 --> 00:16:08.740]  神就是愛
[00:16:08.740 --> 00:16:12.800]  我們愛因為神先愛我們
[00:16:12.800 --> 00:16:17.440]  家庭的幸福是因為有母愛
[00:16:17.440 --> 00:16:19.160]  當然也有父愛
[00:16:19.160 --> 00:16:20.540]  也有兄弟姐妹的愛
[00:16:20.540 --> 00:16:24.340]  但是核心不能少的是母愛
[00:16:24.340 --> 00:16:27.040]  做一個成功的父親容易
[00:16:27.040 --> 00:16:28.900]  因為我是父親
[00:16:28.900 --> 00:16:29.760]  我已經退休了
[00:16:29.760 --> 00:16:32.340]  所以我可以跟大家分享
[00:16:32.340 --> 00:16:35.560]  成功的父親其中一個方法
[00:16:35.560 --> 00:16:37.840]  就是要有一個成功的母親
[00:16:37.840 --> 00:16:40.340]  在後面支持你
[00:16:40.340 --> 00:16:43.140]  但是成功的母親
[00:16:43.140 --> 00:16:47.960]  不一定有成功的父親支持他
[00:16:47.960 --> 00:16:52.140]  所以母愛跟父愛有一點點不一樣
[00:16:52.140 --> 00:16:53.660]  如果爸爸們不同意
[00:16:53.660 --> 00:16:58.340]  上會以後我們可以交流交流
[00:16:58.340 --> 00:17:00.200]  耶穌基督的愛
[00:17:00.200 --> 00:17:02.700]  第二方面我們來看
[00:17:11.340 --> 00:17:15.600]  約翰福音第十三章
[00:17:15.600 --> 00:17:19.500]  耶穌基督在上十字架之前
[00:17:19.500 --> 00:17:21.640]  給門徒洗腳
[00:17:21.640 --> 00:17:23.600]  剛才馬太福音二十三章
[00:17:23.600 --> 00:17:26.540]  也是耶穌基督上十字架之前
[00:17:26.540 --> 00:17:28.440]  講的一首愛歌
[00:17:28.440 --> 00:17:30.500]  拒絕祂的愛
[00:17:30.500 --> 00:17:33.100]  甚至被祂殺
[00:17:33.100 --> 00:17:36.060]  約翰福音十三章第四節跟第五節說
[00:17:36.060 --> 00:17:39.160]  耶穌就離席站起來脫了衣服
[00:17:39.160 --> 00:17:42.000]  拿一條手巾束腰
[00:17:42.000 --> 00:17:44.400]  隨後把水倒在盆子裡
[00:17:44.400 --> 00:17:46.360]  洗門徒的腳
[00:17:46.360 --> 00:17:52.200]  並且用自己所束的手巾給他們擦乾
[00:17:52.200 --> 00:17:55.600]  你會想門徒是小孩子還是大人
[00:17:55.600 --> 00:17:58.240]  是病人還是健康的人
[00:17:58.240 --> 00:18:00.140]  門徒是大人
[00:18:00.140 --> 00:18:02.960]  門徒是健康的人
[00:18:02.960 --> 00:18:05.200]  所以在家庭教育裡面
[00:18:05.200 --> 00:18:07.500]  大人會說你沒有手嗎
[00:18:07.500 --> 00:18:10.100]  你不會自己洗嗎
[00:18:10.100 --> 00:18:12.360]  要練習叫小孩子自己洗
[00:18:12.360 --> 00:18:15.940]  自己擦乾自己弄水
[00:18:15.940 --> 00:18:17.540]  但是在這裡是
[00:18:17.540 --> 00:18:22.400]  耶穌基督給門徒洗腳
[00:18:22.400 --> 00:18:24.100]  在這段經文的第一節
[00:18:24.100 --> 00:18:27.540]  十三章的第一節有這樣一句話
[00:18:27.540 --> 00:18:30.700]  祂既然愛世間屬自己的人
[00:18:30.700 --> 00:18:35.640]  就愛他們到底
[00:18:35.640 --> 00:18:39.400]  愛是延續的
[00:18:39.400 --> 00:18:41.840]  愛是永不止息的
[00:18:41.840 --> 00:18:46.100]  這是談戀愛的人跟新婚的夫妻不知道的
[00:18:46.100 --> 00:18:47.500]  或者現在知道
[00:18:47.500 --> 00:18:50.800]  但是愛是不會停的不會死的
[00:18:50.800 --> 00:18:54.300]  要延續下去
[00:18:54.300 --> 00:18:55.960]  我再插一句
[00:18:55.960 --> 00:18:58.900]  婚姻浪漫也好
[00:18:58.900 --> 00:19:01.000]  婚姻有實質也好
[00:19:01.000 --> 00:19:03.460]  不是在新婚的時候
[00:19:03.460 --> 00:19:07.400]  是在你頭髮開始白了的時候
[00:19:07.400 --> 00:19:09.400]  家庭也是一樣
[00:19:09.400 --> 00:19:11.940]  幸福家庭是什麼
[00:19:11.940 --> 00:19:14.740]  現在流行問AI Checkbot
[00:19:14.740 --> 00:19:17.400]  就是人工智能手機裡面
[00:19:17.400 --> 00:19:19.940]  它可以告訴你很多問題的
[00:19:19.940 --> 00:19:21.540]  我有一天問了他
[00:19:21.540 --> 00:19:23.800]  他的回答給我有幫助
[00:19:23.800 --> 00:19:29.440]  他說幸福家庭是一個持續的過程
[00:19:29.440 --> 00:19:31.700]  不是今天幸福今年幸福
[00:19:31.700 --> 00:19:34.240]  是一直都幸福的
[00:19:34.240 --> 00:19:36.960]  愛是一直下去的
[00:19:36.960 --> 00:19:42.100]  耶穌基督愛門徒是愛他們到底
[00:19:42.100 --> 00:19:45.700]  然而這裡有一個我們要留意的
[00:19:45.700 --> 00:19:47.340]  來到第六節
[00:19:47.340 --> 00:19:48.800]  愛到西門彼得
[00:19:48.800 --> 00:19:49.700]  彼得對祂說
[00:19:49.700 --> 00:19:54.100]  主啊 祢洗我的腳嗎
[00:19:54.100 --> 00:19:57.760]  那我們心想彼得一定願意自己洗
[00:19:57.760 --> 00:19:59.560]  我們都不願意叫別人洗腳
[00:19:59.560 --> 00:20:02.460]  除非是你很貴
[00:20:02.460 --> 00:20:05.660]  給錢到專門洗腳按摩的地方
[00:20:05.660 --> 00:20:08.800]  而別人給你洗腳還OK
[00:20:08.800 --> 00:20:12.400]  別人給你洗腳總是不方便
[00:20:12.400 --> 00:20:15.200]  我猜想彼得大概也有這樣的想法
[00:20:15.200 --> 00:20:16.800]  但是真正的想法是
[00:20:16.800 --> 00:20:20.500]  老師沒有給學生洗腳的
[00:20:20.500 --> 00:20:25.060]  而猶太人在羅馬帝國時代是奴隸
[00:20:25.060 --> 00:20:27.360]  是下人 是工人
[00:20:27.360 --> 00:20:29.140]  是做事情的人
[00:20:29.140 --> 00:20:31.460]  是保姆之類的
[00:20:31.460 --> 00:20:33.940]  是他的工作的
[00:20:33.940 --> 00:20:35.760]  才給他們洗腳
[00:20:35.760 --> 00:20:38.360]  猶太 巴勒斯坦地
[00:20:38.360 --> 00:20:42.560]  他們是穿那種露腳的 涼鞋
[00:20:42.560 --> 00:20:45.600]  當然常常洗腳 每一天洗腳
[00:20:45.600 --> 00:20:47.700]  有工人 有奴隸的人給他們洗腳
[00:20:47.700 --> 00:20:52.060]  所以彼得不會接受耶穌基督給他洗腳
