
[00:00:00.000 --> 00:00:08.360]  在教會內有兩個禮儀是和我們的核心信仰有關
[00:01:28.680 --> 00:01:31.720]  大家所認識的有多少個宗派呢
[00:01:31.720 --> 00:01:32.720]  金星會
[00:01:32.720 --> 00:01:35.880]  除了金星會以外
[00:01:35.880 --> 00:01:37.360]  宣道會
[00:01:37.360 --> 00:01:38.480]  還有什麼會 宣道會
[00:01:38.480 --> 00:01:40.360]  宣道會
[00:01:40.360 --> 00:01:40.920]  信義會
[00:01:40.920 --> 00:01:42.040]  信義會
[00:01:42.040 --> 00:01:42.760]  聖公會
[00:01:42.760 --> 00:01:43.400]  聖公會
[00:01:43.400 --> 00:01:45.440]  聖公會
[00:01:45.440 --> 00:01:46.600]  還有什麼
[00:01:46.600 --> 00:01:47.600]  路德會
[00:01:47.600 --> 00:01:48.760]  路德會
[00:01:48.760 --> 00:01:52.440]  路德會和信義會其實教義是一樣的
[00:01:52.440 --> 00:01:55.240]  路德會和信義會的教義是相同的
[00:01:55.240 --> 00:01:56.600]  一個來自美國
[00:01:56.600 --> 00:01:57.840]  都來自美國
[00:01:57.840 --> 00:01:59.200]  一個來自北歐
[00:01:59.200 --> 00:02:01.200]  一個來自北歐
[00:02:01.200 --> 00:02:02.840]  還有什麼宗派呢
[00:02:02.840 --> 00:02:05.240]  還有什麼宗派呢
[00:02:05.240 --> 00:02:06.960]  巡禮會
[00:02:06.960 --> 00:02:07.840]  巡禮會
[00:02:07.840 --> 00:02:10.960]  還有專門摸門的摸門教
[00:02:10.960 --> 00:02:12.920]  還有摸門教
[00:02:12.920 --> 00:02:15.640]  不過這些是異端邪教
[00:02:15.640 --> 00:02:17.680]  可是這個是異端邪教
[00:02:17.680 --> 00:02:21.040]  在基督教內部很多不同的宗派
[00:02:21.040 --> 00:02:24.480]  在基督教內部有很多不同的宗派
[00:02:24.480 --> 00:02:27.320]  同一個主餐有不同的理解
[00:02:27.320 --> 00:02:29.560]  同一個主餐有不同的理解
[00:02:29.560 --> 00:02:32.680]  天主教和我們的理解更加是南轅北轍
[00:02:32.680 --> 00:02:37.400]  天主教的理解跟我們基督教更是南轅北轍
[00:02:37.400 --> 00:02:39.360]  在教會的內部
[00:02:39.360 --> 00:02:40.800]  在教會的內部
[00:02:40.800 --> 00:02:43.440]  主餐又叫做聖餐
[00:02:43.440 --> 00:02:45.920]  主餐又叫聖餐
[00:02:45.920 --> 00:02:47.960]  另外一個名詞是很熟齡的
[00:02:47.960 --> 00:02:49.160]  不過我們很少叫的
[00:02:49.160 --> 00:02:51.000]  另外有一個名詞很熟齡
[00:02:51.000 --> 00:02:53.360]  但是我們很少用到
[00:02:53.360 --> 00:02:55.480]  抹餅聚會
[00:02:55.480 --> 00:02:57.160]  擺餅聚會
[00:02:57.160 --> 00:02:59.280]  又叫做愛言
[00:02:59.280 --> 00:03:00.560]  又叫愛言
[00:03:00.560 --> 00:03:03.160]  我們現在聽到愛言是吃一餐的
[00:03:03.160 --> 00:03:05.240]  我們現在用愛言這個名詞是
[00:03:05.240 --> 00:03:07.320]  我們吃一頓飯
[00:03:07.320 --> 00:03:09.200]  以前的愛言是很熟齡的
[00:03:09.200 --> 00:03:10.920]  以前的愛言是很熟齡的
[00:03:10.920 --> 00:03:14.480]  是分享主耶穌基督的餅和酒的
[00:03:14.480 --> 00:03:17.920]  是分享主耶穌基督的餅和酒的
[00:03:17.920 --> 00:03:20.000]  天主教就叫做尼撒
[00:03:20.000 --> 00:03:23.040]  天主教叫尼撒
[00:03:23.040 --> 00:03:25.880]  剛才提到很多不同的宗派
[00:03:25.880 --> 00:03:28.000]  剛才提到很多不同的宗派
[00:03:28.000 --> 00:03:30.360]  這宗派裡面其實習大成者
[00:03:30.360 --> 00:03:34.000]  又有一個叫做概括性的名詞的宗派
[00:03:34.000 --> 00:03:35.280]  就叫做福音派
[00:03:35.280 --> 00:03:37.600]  這麼多的宗派
[00:03:37.600 --> 00:03:42.560]  我們又有一個統稱叫他們做福音派
[00:03:42.560 --> 00:03:45.000]  浸信會、宣道會、播道會等等
[00:03:45.000 --> 00:03:50.360]  浸信會、播道會、宣道會這些我們都叫
[00:03:50.360 --> 00:03:52.840]  很強調信徒是祭司
[00:03:52.840 --> 00:03:56.840]  很強調信徒是祭司
[00:03:56.840 --> 00:04:00.640]  教會在地上的使命是為了宣教
[00:04:00.640 --> 00:04:03.280]  教會在地上的使命是宣教
[00:04:03.280 --> 00:04:05.480]  全福音所以叫做福音派
[00:04:05.480 --> 00:04:08.480]  全福音所以他們叫福音派
[00:04:08.480 --> 00:04:12.840]  福音派大多數所採用的就是主餐禮
[00:04:12.840 --> 00:04:16.840]  福音派大多數所採用的就是主餐禮
[00:04:16.840 --> 00:04:20.600]  剛才有些弟兄姊妹提到有些禮儀教會
[00:04:20.600 --> 00:04:24.080]  剛才弟兄姊妹有提到一些禮儀的教會
[00:04:24.080 --> 00:04:26.800]  好像聖公會
[00:04:26.800 --> 00:04:30.320]  他們將主餐稱之為聖餐
[00:04:30.320 --> 00:04:32.800]  他們將主餐稱之為聖餐
[00:04:32.800 --> 00:04:35.600]  要留意天主教有七個禮儀
[00:04:35.600 --> 00:04:38.400]  要留意天主教有七個禮儀
[00:04:38.400 --> 00:04:41.320]  彌撒也可以稱之為聖餐
[00:04:41.320 --> 00:04:44.040]  彌撒也可以稱之為聖餐
[00:04:44.040 --> 00:04:46.120]  在天主教的眼光裏面看
[00:04:46.120 --> 00:04:49.920]  聖餐是有神聖和神蹟的功能
[00:04:49.920 --> 00:04:51.960]  在天主教裏面
[00:04:51.960 --> 00:04:54.960]  聖餐是有神聖和神蹟的功能
[00:04:54.960 --> 00:04:57.720]  還帶有救贖的意義
[00:04:57.720 --> 00:04:59.680]  還帶有救贖的意義
[00:04:59.680 --> 00:05:01.120]  所以獸仔一出世
[00:05:01.120 --> 00:05:07.440]  就會將他放在神父的手裏面
[00:05:07.440 --> 00:05:08.920]  施行水禮
[00:05:08.920 --> 00:05:10.400]  所以嬰兒一出生
[00:05:10.400 --> 00:05:13.600]  就會把他帶到神父的手中
[00:05:13.600 --> 00:05:16.640]  就在教會施行洗禮
[00:05:16.640 --> 00:05:21.800]  意思就是將獸仔放在神的恩典之中成長
[00:05:21.800 --> 00:05:23.480]  意思就是把小孩子
[00:05:23.480 --> 00:05:25.800]  放在神的恩典裏面成長
[00:05:25.800 --> 00:05:28.800]  甚至稱這個已經受洗的獸仔
[00:05:28.800 --> 00:05:31.200]  已經得到救恩
[00:05:31.200 --> 00:05:34.560]  甚至說這個已經受洗的小孩子
[00:05:34.560 --> 00:05:36.480]  已經得到救恩了
[00:05:36.480 --> 00:05:40.920]  所以當天主教清泥沙做聖禮的時候
[00:05:40.920 --> 00:05:42.880]  也都包含了這個意義
[00:05:42.880 --> 00:05:45.800]  所以天主教教泥沙做聖禮
[00:05:45.800 --> 00:05:47.560]  也是包含了這個意思
[00:05:47.560 --> 00:05:49.480]  一方面說信徒已經得救了
[00:05:49.480 --> 00:05:51.960]  一方面說信徒已經得救了
[00:05:51.960 --> 00:05:55.200]  但是還沒有百分之百得救
[00:05:55.200 --> 00:05:57.560]  但是還沒有百分之百得救
[00:05:57.560 --> 00:06:01.320]  必須要每次守泥沙的時候再得救
[00:06:01.320 --> 00:06:05.440]  必須要每次守泥沙才每次得救
[00:06:05.440 --> 00:06:08.360]  所以耶穌基督不是死一次的
[00:06:08.360 --> 00:06:10.840]  所以耶穌基督不是死一次
[00:06:10.840 --> 00:06:14.840]  每一次在我們守泥沙的時候
[00:06:14.840 --> 00:06:16.280]  耶穌再死一次
[00:06:16.280 --> 00:06:17.320]  身體被抹開
[00:06:17.320 --> 00:06:18.800]  流出寶血
[00:06:18.800 --> 00:06:21.400]  所以每一次在守泥沙的時候
[00:06:21.400 --> 00:06:23.160]  耶穌會再死一次
[00:06:23.160 --> 00:06:26.160]  在丁十字架再流出寶血
[00:06:26.160 --> 00:06:27.640]  再救贖我們一次
[00:06:27.640 --> 00:06:29.240]  這個是天主教的看法
[00:06:29.240 --> 00:06:32.040]  這是天主教的看法
[00:06:32.040 --> 00:06:34.800]  在使徒彼得的時代
[00:06:34.800 --> 00:06:36.600]  在使徒彼得的年代
[00:06:36.600 --> 00:06:38.240]  開始建立教會了
[00:06:38.240 --> 00:06:40.240]  開始建立教會了
[00:06:40.240 --> 00:06:44.080]  那些信徒是非常愛慕
[00:06:44.080 --> 00:06:46.240]  和耶穌基督同在的
[00:06:46.240 --> 00:06:49.600]  信徒非常愛慕與耶穌基督同在
[00:06:49.600 --> 00:06:51.120]  根據《使徒行卷》的記載
[00:06:51.120 --> 00:06:53.120]  根據《使徒行卷》的記載
[00:06:53.120 --> 00:06:56.320]  當時的信徒是天天同心合意
[00:06:56.320 --> 00:07:00.600]  當時的信徒是天天同心合意
[00:07:00.600 --> 00:07:02.440]  我相信今天我們做不到
[00:07:02.440 --> 00:07:04.440]  我相信今天我們做不到
[00:07:04.440 --> 00:07:07.080]  是每一天同心合意
[00:07:07.080 --> 00:07:09.320]  是每一天都同心合意
[00:07:09.320 --> 00:07:11.040]  每一天同一條心
[00:07:11.040 --> 00:07:12.800]  每一天同一條心
[00:07:12.800 --> 00:07:16.200]  還要恆切的在聖殿和家裏面
[00:07:16.200 --> 00:07:17.280]  抹餅聚會
[00:07:17.280 --> 00:07:21.760]  還要恆切的在聖殿和家裏面拜餅聚會
[00:07:21.760 --> 00:07:24.160]  就是說最初有教會的時候
[00:07:24.160 --> 00:07:26.400]  抹餅是天天抹的
[00:07:26.400 --> 00:07:31.200]  代表說當初在有教會的時候
[00:07:31.200 --> 00:07:34.200]  他們是在家裏每一天都拜餅的
[00:07:34.200 --> 00:07:35.200]  每一天都抹餅
[00:07:35.200 --> 00:07:38.600]  每一天都用葡萄汁
[00:07:38.600 --> 00:07:43.840]  每一次聚會都有拜餅跟葡萄汁
[00:07:43.840 --> 00:07:47.120]  起初的時候每個聚會都有主餐
[00:07:47.120 --> 00:07:49.320]  起初每個聚會都有主餐
[00:07:49.320 --> 00:07:50.520]  到二世紀的時候
[00:07:50.520 --> 00:07:53.120]  改為每個禮拜一次主餐
[00:07:53.120 --> 00:07:56.880]  到第二個世紀改為一個星期一次
[00:07:56.880 --> 00:07:58.920]  主餐都有轉變的
[00:07:58.920 --> 00:08:00.280]  主餐都有轉變的
[00:08:00.280 --> 00:08:04.280]  現在香港教會一般是每個月一次主餐
[00:08:04.280 --> 00:08:08.120]  香港的教會一般來說都是一個月一次主餐
[00:08:08.120 --> 00:08:11.720]  大家認不認識有些教會是方派教會
[00:08:11.720 --> 00:08:14.360]  它是每個禮拜一次首主餐
[00:08:14.360 --> 00:08:16.640]  大家有沒有認識一些福音派的教會
[00:08:16.640 --> 00:08:20.320]  他們是每一個星期一次首主餐的呢
[00:08:20.320 --> 00:08:24.320]  大家不妨開闊自己的眼睛
[00:08:24.320 --> 00:08:27.160]  參加其他教會的聚會
[00:08:27.160 --> 00:08:30.120]  大家不妨開闊大家的眼界
[00:08:30.120 --> 00:08:32.920]  去參加一下其他教會的聚會
[00:08:32.920 --> 00:08:34.880]  這個教會的名字
[00:08:34.880 --> 00:08:37.520]  參加聚會的人就會得到平安
[00:08:37.520 --> 00:08:43.640]  參加這個教會的人就會得到平安
[00:08:43.640 --> 00:08:45.720]  它叫做平安福音堂
[00:08:45.720 --> 00:08:48.200]  就叫平安福音堂
[00:08:48.200 --> 00:08:51.040]  平安福音堂是崇拜完結了
[00:08:51.040 --> 00:08:53.920]  平安福音堂它們是崇拜結束了
[00:08:53.920 --> 00:08:57.920]  請會友或者是受水禮的頂接留下
[00:08:57.920 --> 00:09:01.120]  請會友或者已經受了水禮的會友
[00:09:01.120 --> 00:09:02.840]  弟兄姊妹留下來
[00:09:02.840 --> 00:09:05.440]  然後一起分享主餐
[00:09:05.440 --> 00:09:07.800]  然後一起分享主餐
[00:09:07.800 --> 00:09:10.120]  剛才提到天主教有尼撒
[00:09:10.120 --> 00:09:12.480]  剛才提到天主教的尼撒
[00:09:12.480 --> 00:09:13.800]  尼撒是一個中文
[00:09:13.800 --> 00:09:14.920]  尼撒是中文
[00:09:14.920 --> 00:09:17.280]  其實是拉丁文譯做中文的尼撒
[00:09:17.280 --> 00:09:20.600]  其實是拉丁文翻譯成中文的尼撒
[00:09:20.600 --> 00:09:21.760]  尼撒是什麼意思
[00:09:21.760 --> 00:09:24.120]  尼撒是什麼意思呢
[00:09:24.120 --> 00:09:25.400]  我們說是首主餐
[00:09:25.400 --> 00:09:26.960]  我們說首主餐
[00:09:26.960 --> 00:09:29.200]  其實尼撒這個字不是首主餐
[00:09:29.200 --> 00:09:31.920]  其實尼撒這個字不是首主餐的意思
[00:09:31.920 --> 00:09:33.680]  是什麼意思呢
[00:09:33.680 --> 00:09:34.800]  遣散
[00:09:34.800 --> 00:09:35.760]  遣散
[00:09:35.760 --> 00:09:37.600]  首主餐怎麼會遣散呢
[00:09:37.600 --> 00:09:39.880]  首主餐為什麼會遣散呢
[00:09:39.880 --> 00:09:44.160]  因為當時的教會有部分參加崇拜的人
[00:09:44.160 --> 00:09:45.320]  未必是信主的
[00:09:45.320 --> 00:09:47.360]  因為當時參加崇拜的人
[00:09:47.360 --> 00:09:50.040]  有部分未必是已經信主了
[00:09:50.040 --> 00:09:51.160]  或者信了主
[00:09:51.160 --> 00:09:52.880]  他未接受禮禮的
[00:09:52.880 --> 00:09:54.520]  或許是信了主了
[00:09:54.520 --> 00:09:56.680]  但是還沒有接受敬禮了
[00:09:56.680 --> 00:10:00.720]  所以天主教教會就將這一類的
[00:10:00.720 --> 00:10:04.880]  還未接受禮禮或信耶穌的人遣散出去
[00:10:04.880 --> 00:10:07.560]  所以天主教教會就把這一類還沒信主
[00:10:07.560 --> 00:10:11.080]  或者是還沒受敬禮的人遣散出去
[00:10:11.080 --> 00:10:13.360]  留下的都是接受了水禮的人
[00:10:13.360 --> 00:10:15.080]  可以守主餐的
[00:10:15.080 --> 00:10:19.440]  留下來的人都是已經行了水禮了
[00:10:19.440 --> 00:10:22.640]  所以他們可以留下來守這個主餐
[00:10:22.640 --> 00:10:24.600]  在保羅的時代
[00:10:24.600 --> 00:10:27.720]  主餐和晚飯是連在一起的
[00:10:27.720 --> 00:10:31.440]  在保羅的時代主餐跟晚飯是一起的
[00:10:31.440 --> 00:10:35.120]  根據哥倫多前書《經文》的記載
[00:10:35.120 --> 00:10:38.440]  根據哥倫多前書《經文》的記載
[00:10:38.440 --> 00:10:40.640]  他們所吃的應該是晚餐
[00:10:40.640 --> 00:10:42.920]  他們所吃的應該是晚餐
[00:10:42.920 --> 00:10:45.840]  先吃晚餐然後用主餐
[00:10:45.840 --> 00:10:50.320]  先吃晚飯然後就用首主餐
[00:10:50.320 --> 00:10:56.480]  在哥倫多教會當時有一班比較有錢的信徒
[00:10:56.480 --> 00:11:02.320]  在哥倫多教會當時有一群比較有錢的信徒
[00:11:02.320 --> 00:11:07.840]  他們就會在家裏做了大量豐富
[00:11:07.840 --> 00:11:10.240]  精貴的食物帶回來教會
[00:11:10.240 --> 00:11:12.080]  他們就會預先在家裏
[00:11:12.080 --> 00:11:16.280]  預備了很多很多很豐富很貴重的食物
[00:11:16.280 --> 00:11:17.440]  帶回去教會
[00:11:17.440 --> 00:11:21.440]  他們還帶有大量的飲料
[00:11:21.440 --> 00:11:24.440]  還有帶有很大量的飲料
[00:11:24.440 --> 00:11:28.280]  估計大多數都是葡萄酒
[00:11:28.280 --> 00:11:31.360]  估計當時候應該是葡萄酒
[00:11:31.360 --> 00:11:35.600]  無論中文聖經哪個譯本不同都好
[00:11:35.600 --> 00:11:39.320]  無論哪一本翻譯本的聖經
[00:11:39.320 --> 00:11:43.000]  有汁有酒有水
[00:11:43.000 --> 00:11:46.000]  有汁有酒有水
[00:11:46.000 --> 00:11:48.760]  其實正確來說一樣就是酒
[00:11:48.760 --> 00:11:51.640]  其實正確來講只有一樣就是酒
[00:11:51.640 --> 00:11:53.160]  如果將來有機會
[00:11:53.160 --> 00:11:55.880]  相關經文提到我會解釋一下
[00:11:55.880 --> 00:11:59.720]  如果日後有機會我們會遇到相關的經文
[00:11:59.720 --> 00:12:01.560]  我會解釋一下的
[00:12:01.560 --> 00:12:04.040]  葡萄酒釀製的過程
[00:12:04.040 --> 00:12:06.640]  知道之後沒有人夠膽喝
[00:12:06.640 --> 00:12:10.560]  葡萄酒讓雞的過程裏面
[00:12:10.560 --> 00:12:13.720]  如果大家知道的話沒有人敢去喝
[00:12:13.720 --> 00:12:15.400]  大家有沒有看《外回家》
[00:12:15.400 --> 00:12:17.960]  大家有沒有看電視劇《挨回家》
[00:12:17.960 --> 00:12:19.760]  那個老豆劉丹飾演的
[00:12:19.760 --> 00:12:23.840]  那個當父親的劉丹扮演的角色
[00:12:23.840 --> 00:12:26.720]  他所製作的月餅是沒有人敢吃的
[00:12:26.720 --> 00:12:30.760]  他自己做月餅沒有人敢吃
[00:12:30.760 --> 00:12:33.080]  因為他是用腳踩下去的
[00:12:33.080 --> 00:12:35.240]  因為他是用腳踩下去的
[00:12:35.240 --> 00:12:39.440]  葡萄酒首先第一步就是將葡萄踩爛
[00:12:39.440 --> 00:12:42.920]  葡萄酒就是第一個步驟
[00:12:42.920 --> 00:12:45.400]  就是用腳踩葡萄
[00:12:45.400 --> 00:12:49.000]  有錢人所帶來的飲食材料
[00:12:49.000 --> 00:12:54.520]  那些有錢的信徒就帶來很多飲食食物
[00:12:54.520 --> 00:12:57.680]  教會無論什麼時代都好
[00:12:57.680 --> 00:13:01.120]  總體來說不會大多數的人都是有錢的
[00:13:01.120 --> 00:13:03.600]  教會的那個時代來講
[00:13:03.600 --> 00:13:07.320]  整體來說不會所有人都很富有的吧
[00:13:07.320 --> 00:13:12.440]  不過我聽聞港福堂是一些高產階級的人
[00:13:12.440 --> 00:13:17.040]  但是我聽聞港福堂都是一些
[00:13:17.040 --> 00:13:21.360]  港福堂香港的港福堂
[00:13:21.360 --> 00:13:25.520]  他們應該是有大部分都是有錢人的
[00:13:25.520 --> 00:13:29.120]  曾經有個神學生想參加祈禱會
[00:13:29.120 --> 00:13:33.560]  曾經有一位神學生想參加他們的禱告會
[00:13:33.560 --> 00:13:37.080]  因為依理不整被驅逐出獄
[00:13:37.080 --> 00:13:38.880]  因為他衣衫不整齊
[00:13:38.880 --> 00:13:40.480]  所以被趕出去了
[00:13:40.480 --> 00:13:43.360]  過不了很多貧窮的信徒
[00:13:43.360 --> 00:13:46.080]  各人都有很多貧窮的信徒
[00:13:46.080 --> 00:13:49.520]  只有在家裏製作一些無烤餅
[00:13:49.520 --> 00:13:53.080]  或者是蛋糕、麵包帶回來教會
[00:13:53.080 --> 00:13:59.320]  他們只能在家裏做一些無教餅、蛋糕、麵包等等
[00:13:59.320 --> 00:14:01.120]  帶回去教會
[00:14:01.120 --> 00:14:03.200]  無論有錢或者是窮人
[00:14:03.200 --> 00:14:05.960]  帶備很多食物來到教會彼此分享
[00:14:05.960 --> 00:14:07.680]  無論是有錢的窮人
[00:14:07.680 --> 00:14:09.920]  他們都帶很多食物回去教會
[00:14:09.920 --> 00:14:12.400]  可以同來分享
[00:14:12.400 --> 00:14:20.120]  但是來到教會的人總有人早來
[00:14:20.120 --> 00:14:22.080]  有些人是晚來的
[00:14:22.080 --> 00:14:27.520]  估計這些有錢人可以安排到自己的時間
[00:14:27.520 --> 00:14:32.480]  估計那些有錢的信徒可以容易安排自己的時間
[00:14:32.480 --> 00:14:33.720]  早到教會
[00:14:33.720 --> 00:14:35.520]  就早一點回來教會
[00:14:35.520 --> 00:14:39.600]  但是那些工人未必按時放工
[00:14:39.600 --> 00:14:43.240]  但是那些工人未必按時下班
[00:14:43.240 --> 00:14:44.600]  可能會遲到了
[00:14:44.600 --> 00:14:46.400]  就可能遲到了
[00:14:46.400 --> 00:14:52.200]  另外當時羅馬帝國有三分一至一半的人口呢
[00:14:52.200 --> 00:14:57.840]  另外當時羅馬帝國三分之一到一半的人口呢
[00:14:57.840 --> 00:14:58.760]  都是奴隸
[00:14:58.760 --> 00:14:59.800]  都是奴隸
[00:14:59.800 --> 00:15:00.920]  不是自由身的
[00:15:00.920 --> 00:15:02.120]  不是自由身的
[00:15:02.120 --> 00:15:10.080]  他要等主人熟睡之後在某一刻的環境
[00:15:10.080 --> 00:15:11.760]  偷偷摸摸的回到教會
[00:15:11.760 --> 00:15:15.520]  他要等候他的主人已經睡覺了
[00:15:15.520 --> 00:15:20.200]  他就偷偷摸摸的摸黑的跑出來去教會
[00:15:20.200 --> 00:15:22.960]  有錢人帶來的食物已經凍了
[00:15:22.960 --> 00:15:25.680]  有錢人帶回來的食物已經變冷了
[00:15:25.680 --> 00:15:28.000]  有錢的弟兄姊妹已經肚子餓了
[00:15:28.000 --> 00:15:30.480]  有錢的弟兄姊妹已經肚子餓了
[00:15:30.480 --> 00:15:31.560]  那應該怎麼辦呢
[00:15:31.560 --> 00:15:32.960]  那應該怎麼辦呢
[00:15:32.960 --> 00:15:33.880]  那就先吃吧
[00:15:33.880 --> 00:15:35.240]  先吃吧
[00:15:35.240 --> 00:15:37.240]  他們吃到一種情況是
[00:15:37.240 --> 00:15:40.920]  經文記載是飲飽食醉
[00:15:40.920 --> 00:15:44.560]  他們吃飽的那種情況
[00:15:44.560 --> 00:15:45.960]  聖經裡面所說的
[00:15:45.960 --> 00:15:48.280]  就是他們已經喝飽了
[00:15:48.280 --> 00:15:49.120]  飲飽了
[00:15:49.120 --> 00:15:50.920]  吃得非常的飽
[00:15:50.920 --> 00:15:51.960]  大家想像一下
[00:15:51.960 --> 00:15:54.080]  飲到醉了
[00:15:54.080 --> 00:15:56.960]  大家想像一下他們喝醉了
[00:15:56.960 --> 00:15:58.720]  如果葡萄汁很難醉的
[00:15:58.720 --> 00:16:00.480]  其實葡萄汁很難喝醉的
[00:16:00.480 --> 00:16:02.480]  應該是葡萄酒
[00:16:02.480 --> 00:16:04.200]  所以是葡萄酒
[00:16:04.200 --> 00:16:07.280]  他們是喝慣了葡萄酒都可以喝得醉的
[00:16:07.280 --> 00:16:11.200]  他們是習慣喝葡萄酒也能喝醉的
[00:16:11.200 --> 00:16:13.920]  他們有沒有顧及這些窮人的需要
[00:16:13.920 --> 00:16:17.200]  他們有沒有顧及窮人的需要呢
[00:16:17.200 --> 00:16:20.120]  這個煮的晚餐叫愛言有沒有意思
[00:16:20.120 --> 00:16:22.960]  這個煮的晚餐叫愛言有沒有意思呢
[00:16:22.960 --> 00:16:24.160]  現在是我吃我的
[00:16:24.160 --> 00:16:25.480]  他吃他的
[00:16:25.480 --> 00:16:26.440]  我吃我的
[00:16:26.440 --> 00:16:27.440]  他吃他的
[00:16:27.440 --> 00:16:31.680]  保羅面對這些情況是非常氣憤
[00:16:31.680 --> 00:16:34.960]  保羅面對這種情況是非常憤怒
[00:16:34.960 --> 00:16:37.040]  在經文裡面提到
[00:16:37.040 --> 00:16:39.760]  保羅擇備這些有錢的信徒
[00:16:39.760 --> 00:16:42.040]  在經文裡面提到保羅
[00:16:42.040 --> 00:16:44.440]  擇備這些有錢的信徒
[00:16:44.440 --> 00:16:48.640]  在第十八節稱他們為「分門別類」
[00:16:48.640 --> 00:16:53.200]  在第十八節稱為他們「分門別類」
[00:16:53.200 --> 00:16:56.400]  十九節又說他們「分門結黨」
[00:16:56.400 --> 00:16:58.960]  十九節又說他們「分門結黨」
[00:16:58.960 --> 00:17:02.280]  意思就是我們這一班有錢的信徒
[00:17:02.280 --> 00:17:04.240]  就是一個完整的群體
[00:17:04.240 --> 00:17:07.560]  意思就是我們這一群富有的信徒
[00:17:07.560 --> 00:17:09.360]  就是一個完整的群體
[00:17:09.360 --> 00:17:10.880]  就是基督的身體
[00:17:10.880 --> 00:17:12.240]  就是基督的身體
[00:17:12.240 --> 00:17:13.920]  那些窮人還沒來到
[00:17:13.920 --> 00:17:16.160]  不是基督身體的一部份
[00:17:16.160 --> 00:17:17.960]  那些窮人還沒來到
[00:17:17.960 --> 00:17:20.080]  就不是基督身體的一部份
[00:17:20.080 --> 00:17:24.160]  他們不小心破壞了基督裡面合一的精神
[00:17:24.160 --> 00:17:28.320]  他們不經不覺的破壞了基督裡面合一的精神
[00:17:28.320 --> 00:17:31.720]  第一次問我們怎樣理解我們一班第一次會呢
[00:17:31.720 --> 00:17:35.520]  第一兄姊妹你怎樣去理解我們當中的第一兄姊妹呢
[00:17:35.520 --> 00:17:37.160]  有人覺得我就是我 你就是你
[00:17:37.160 --> 00:17:39.080]  有人覺得我是我 你是你
[00:17:39.080 --> 00:17:41.200]  你不要關心我 我都不會關心你的
[00:17:41.200 --> 00:17:44.240]  你不需要關心我 因為我也不會關心你的
[00:17:44.240 --> 00:17:46.800]  在保羅的心目中
[00:17:46.800 --> 00:17:50.120]  教會就是基督的身體
[00:17:50.120 --> 00:17:53.720]  在保羅心目中教會就是基督的身體
[00:17:53.720 --> 00:17:55.240]  我們每一個人都有身體
[00:17:55.240 --> 00:17:56.840]  我們每一個人都有身體
[00:17:56.840 --> 00:17:59.680]  明白到身體裡面有很多的肢體
[00:17:59.680 --> 00:18:02.760]  明白到身體裡面有很多的肢體
