
[00:00:00.000 --> 00:00:08.000]  Dewsbury 啟示錄到了第十九章
[00:11:01.000 --> 00:11:03.000]  大概常常都用這一段聖經
[00:11:03.000 --> 00:11:05.000]  講的做妻子的要順服丈夫
[00:11:05.000 --> 00:11:07.000]  講的做丈夫的要愛妻子
[00:11:07.000 --> 00:11:10.000]  就好像教會怎麼樣子愛教會
[00:11:10.000 --> 00:11:11.000]  基督怎麼愛教會
[00:11:11.000 --> 00:11:12.000]  為教會捨己
[00:11:12.000 --> 00:11:15.000]  是不是
[00:11:15.000 --> 00:11:16.000]  有沒有
[00:11:16.000 --> 00:11:17.000]  婚姻
[00:11:17.000 --> 00:11:18.000]  在禮福所說
[00:11:18.000 --> 00:11:22.000]  用婚姻來預表著
[00:11:22.000 --> 00:11:25.000]  基督跟教會的關係
[00:11:25.000 --> 00:11:27.000]  你知道你的婚姻
[00:11:27.000 --> 00:11:31.000]  在神的眼中有多麼樣子的重要嗎
[00:11:31.000 --> 00:11:33.000]  你知道你的婚姻
[00:11:33.000 --> 00:11:38.000]  就在反映基督跟教會之間的關係
[00:11:38.000 --> 00:11:40.000]  在藉著你的婚姻
[00:11:40.000 --> 00:11:41.000]  親愛的同志們
[00:11:41.000 --> 00:11:43.000]  神藉著我們的婚姻
[00:11:43.000 --> 00:11:46.000]  就在向這一個不忠的社會
[00:11:46.000 --> 00:11:49.000]  向這一個破裂婚姻的時代
[00:11:49.000 --> 00:11:50.000]  證明一件事情
[00:11:50.000 --> 00:11:53.000]  讓人看見在基督裡面的婚姻
[00:11:53.000 --> 00:11:54.000]  是不一樣的
[00:11:54.000 --> 00:11:56.000]  有沒有
[00:11:56.000 --> 00:11:59.000]  如果你的妻子或丈夫就在你旁邊
[00:11:59.000 --> 00:12:00.000]  你就跟他說
[00:12:00.000 --> 00:12:04.000]  我愛你愛到底
[00:12:04.000 --> 00:12:05.000]  趕快啊
[00:12:05.000 --> 00:12:10.000]  趕快存款啊
[00:12:10.000 --> 00:12:11.000]  不管有口無心
[00:12:11.000 --> 00:12:24.000]  有心無口或者是
[00:12:24.000 --> 00:12:27.000]  弟子們
[00:12:27.000 --> 00:12:29.000]  我們真是人很
[00:12:29.000 --> 00:12:31.000]  真的是
[00:12:31.000 --> 00:12:32.000]  我們的人
[00:12:32.000 --> 00:12:34.000]  我常覺得說我們真的是
[00:12:34.000 --> 00:12:36.000]  如果我們今天神要是
[00:12:36.000 --> 00:12:38.000]  要來救察我們的罪孽
[00:12:38.000 --> 00:12:39.000]  我們真的是
[00:12:39.000 --> 00:12:40.000]  不知道到哪個地方
[00:12:40.000 --> 00:12:42.000]  要鑽到哪裡去
[00:12:42.000 --> 00:12:43.000]  是不是
[00:12:43.000 --> 00:12:44.000]  想想看
[00:12:44.000 --> 00:12:46.000]  神這樣子的看重我們
[00:12:46.000 --> 00:12:49.000]  藉著基督跟教會之間的關係
[00:12:49.000 --> 00:12:52.000]  來形容今天這個婚姻
[00:12:52.000 --> 00:12:55.000]  那我們是不是
[00:12:55.000 --> 00:12:56.000]  更應該要
[00:12:56.000 --> 00:12:58.000]  把我們自己的婚姻
[00:12:58.000 --> 00:13:00.000]  好好的經營
[00:13:00.000 --> 00:13:05.000]  反照出神在我們身上的心意
[00:13:05.000 --> 00:13:07.000]  那麼到了啟示錄
[00:13:07.000 --> 00:13:09.000]  到了啟示錄
[00:13:09.000 --> 00:13:10.000]  你可以看見
[00:13:10.000 --> 00:13:12.000]  在啟示錄裡面
[00:13:12.000 --> 00:13:14.000]  從第一章開始
[00:13:14.000 --> 00:13:18.000]  新郎就預備好了
[00:13:18.000 --> 00:13:20.000]  你看見在第一章裡面
[00:13:20.000 --> 00:13:22.000]  就講到這個人子
[00:13:22.000 --> 00:13:24.000]  有一個人子出現
[00:13:24.000 --> 00:13:26.000]  約翰看見這個人子出現
[00:13:26.000 --> 00:13:28.000]  這個全身的光芒
[00:13:28.000 --> 00:13:30.000]  這個白色的衣服
[00:13:30.000 --> 00:13:32.000]  潔白等等的這些
[00:13:32.000 --> 00:13:34.000]  然後聽到這位基督講說
[00:13:34.000 --> 00:13:35.000]  我是首先的
[00:13:35.000 --> 00:13:36.000]  我是末後的
[00:13:36.000 --> 00:13:37.000]  我又是那個
[00:13:37.000 --> 00:13:39.000]  這個存活的
[00:13:39.000 --> 00:13:41.000]  所以耶穌基督
[00:13:41.000 --> 00:13:43.000]  從啟示錄的第一章裡面
[00:13:43.000 --> 00:13:44.000]  就已經是
[00:13:44.000 --> 00:13:47.000]  這個新郎就已經準備好了
[00:13:47.000 --> 00:13:50.000]  一直到了十九章
[00:13:50.000 --> 00:13:52.000]  這個羔羊的婚娶的
[00:13:52.000 --> 00:13:54.000]  這一天來臨的時候
[00:13:54.000 --> 00:13:57.000]  羔羊婚娶的這個時候
[00:13:57.000 --> 00:13:58.000]  這個時候
[00:13:58.000 --> 00:14:01.000]  新婦預備好了
[00:14:01.000 --> 00:14:06.000]  你看新婦預備好了
[00:14:06.000 --> 00:14:08.000]  新婦預備好了
[00:14:08.000 --> 00:14:10.000]  穿著潔白的
[00:14:10.000 --> 00:14:12.000]  全身潔白的
[00:14:12.000 --> 00:14:13.000]  這一個衣服
[00:14:13.000 --> 00:14:15.000]  這一個婚紗
[00:14:15.000 --> 00:14:21.000]  等候新郎來迎娶了
[00:14:21.000 --> 00:14:23.000]  這個婚禮的女主角
[00:14:23.000 --> 00:14:29.000]  新娘預表的是教會
[00:14:29.000 --> 00:14:30.000]  教會是什麼
[00:14:30.000 --> 00:14:32.000]  教會就是
[00:14:32.000 --> 00:14:35.000]  凡是信仰神的
[00:14:35.000 --> 00:14:38.000]  信仰耶穌基督的這一群人
[00:14:38.000 --> 00:14:39.000]  聚集在一起
[00:14:39.000 --> 00:14:41.000]  這個叫教會
[00:14:41.000 --> 00:14:42.000]  所以親愛的同事們
[00:14:42.000 --> 00:14:43.000]  我們在這個地方
[00:14:43.000 --> 00:14:44.000]  這個叫做教會
[00:14:44.000 --> 00:14:45.000]  是不是
[00:14:45.000 --> 00:14:48.000]  但是如果這個禮拜堂不在了
[00:14:48.000 --> 00:14:49.000]  假設有一天
[00:14:49.000 --> 00:14:50.000]  這個禮拜堂不在了
[00:14:50.000 --> 00:14:52.000]  你我聚在哪一個人家
[00:14:52.000 --> 00:14:54.000]  或者聚在公園裡面
[00:14:54.000 --> 00:14:55.000]  聚在一起
[00:14:55.000 --> 00:14:57.000]  那也是什麼
[00:14:57.000 --> 00:14:58.000]  教會
[00:14:58.000 --> 00:15:02.000]  所以教會是消滅不了的
[00:15:02.000 --> 00:15:04.000]  今天在很多的國家
[00:15:04.000 --> 00:15:06.000]  不允許教堂存在
[00:15:06.000 --> 00:15:09.000]  不允許教會公開的聚會
[00:15:09.000 --> 00:15:11.000]  但是基督徒仍然
[00:15:11.000 --> 00:15:13.000]  偷偷的秘密的聚在一起
[00:15:13.000 --> 00:15:14.000]  聚會
[00:15:14.000 --> 00:15:15.000]  那就是什麼
[00:15:15.000 --> 00:15:17.000]  那就是教會
[00:15:17.000 --> 00:15:18.000]  那就是教會
[00:15:18.000 --> 00:15:19.000]  親愛的同事們
[00:15:19.000 --> 00:15:26.000]  而教會就是基督的心腹
[00:15:26.000 --> 00:15:28.000]  基督的心腹
[00:15:28.000 --> 00:15:30.000]  你我每一個人
[00:15:30.000 --> 00:15:33.000]  就是預備做基督的心腹
[00:15:33.000 --> 00:15:34.000]  所以當我們講到
[00:15:34.000 --> 00:15:36.000]  跟神的關係的時候呢
[00:15:36.000 --> 00:15:40.000]  可以有主僕的關係
[00:15:40.000 --> 00:15:41.000]  是不是
[00:15:41.000 --> 00:15:49.000]  有王跟王國的子民
[00:15:49.000 --> 00:15:50.000]  對不對
[00:15:50.000 --> 00:15:51.000]  可以有這個關係
[00:15:51.000 --> 00:15:52.000]  還有什麼樣子的關係
[00:15:52.000 --> 00:15:57.000]  來做比喻呢
[00:15:57.000 --> 00:15:58.000]  身體
[00:15:58.000 --> 00:16:01.000]  頭跟身體的關係
[00:16:01.000 --> 00:16:02.000]  是不是
[00:16:02.000 --> 00:16:04.000]  在聖經裡面提到
[00:16:04.000 --> 00:16:08.000]  有一個最讓人最喜歡的
[00:16:08.000 --> 00:16:11.000]  就是講到夫妻的關係
[00:16:11.000 --> 00:16:13.000]  新郎跟新婦的關係
[00:16:13.000 --> 00:16:16.000]  所以你看那個雅各書有沒有
[00:16:16.000 --> 00:16:18.000]  讀雅各書的時候有沒有
[00:16:18.000 --> 00:16:22.000]  哇你看見新郎跟新婦
[00:16:22.000 --> 00:16:24.000]  那個良人跟家偶
[00:16:24.000 --> 00:16:26.000]  他們之間的那個關係
[00:16:26.000 --> 00:16:27.000]  那樣子的親密
[00:16:27.000 --> 00:16:28.000]  那個就是我們今天
[00:16:28.000 --> 00:16:32.000]  跟一組的義肝友的關係啊
[00:16:32.000 --> 00:16:34.000]  親愛的同事們
[00:16:34.000 --> 00:16:36.000]  所以我們今天要來看
[00:16:36.000 --> 00:16:39.000]  我們這個婚禮快到了
[00:16:39.000 --> 00:16:40.000]  大家會說
[00:16:40.000 --> 00:16:41.000]  主耶穌快來了
[00:16:41.000 --> 00:16:43.000]  是不是
[00:16:43.000 --> 00:16:45.000]  事實上今天聖餐
[00:16:45.000 --> 00:16:47.000]  是一個非常好的時間
[00:16:47.000 --> 00:16:49.000]  來講這個主題
[00:16:49.000 --> 00:16:50.000]  因為每一次
[00:16:50.000 --> 00:16:51.000]  當我們在這個地方
[00:16:51.000 --> 00:16:52.000]  紀念主的時候
[00:16:52.000 --> 00:16:55.000]  聖經上說什麼
[00:16:55.000 --> 00:16:58.000]  我們如此行
[00:16:58.000 --> 00:17:01.000]  為的是紀念主
[00:17:01.000 --> 00:17:05.000]  只等到祂來
[00:17:05.000 --> 00:17:07.000]  你看到沒有
[00:17:07.000 --> 00:17:08.000]  也就是說
[00:17:08.000 --> 00:17:11.000]  每一次當我們在聖餐的時候
[00:17:11.000 --> 00:17:13.000]  我們紀念祂
[00:17:13.000 --> 00:17:15.000]  好像這一個新婦
[00:17:15.000 --> 00:17:17.000]  在那邊等候這個新郎
[00:17:17.000 --> 00:17:19.000]  要來迎娶她
[00:17:19.000 --> 00:17:21.000]  一直等啊一直等啊
[00:17:21.000 --> 00:17:24.000]  一直等到主耶穌再來的時候
[00:17:24.000 --> 00:17:26.000]  The second coming of Jesus Christ
[00:17:26.000 --> 00:17:29.000]  當主耶穌第二次再來的時候
[00:17:29.000 --> 00:17:32.000]  那就是羔羊迎娶的時間了
[00:17:32.000 --> 00:17:33.000]  親愛的同事們
[00:17:33.000 --> 00:17:34.000]  我們過去講到主再來的時候
[00:17:34.000 --> 00:17:35.000]  我們講到末日進了
[00:17:35.000 --> 00:17:37.000]  我們講到審判進了
[00:17:37.000 --> 00:17:38.000]  我們講到這一切
[00:17:38.000 --> 00:17:39.000]  但是今天我們要說
[00:17:39.000 --> 00:17:41.000]  主耶穌要來了
[00:17:41.000 --> 00:17:43.000]  祂要來迎娶祂的新婦
[00:17:43.000 --> 00:17:45.000]  Are you ready
[00:17:45.000 --> 00:17:47.000]  Amen
[00:17:47.000 --> 00:17:49.000]  Are you ready
