
[00:00:00.000 --> 00:00:05.000]  各位「恩全堂」和「恩全浸信會」的弟兄姊妹,平安!
[00:06:52.000 --> 00:06:55.000]  是裡面的寶貝,他們信耶穌的,他們服侍主的,
[00:06:55.000 --> 00:07:00.000]  他們才有這種能力裝出來,所以我不喪膽,我不怕的,
[00:07:00.000 --> 00:07:03.000]  人看起來我軟弱,但是我不怕,我不喪膽,
[00:07:03.000 --> 00:07:06.000]  因為我裡面那個很勁很勁的power,
[00:07:06.000 --> 00:07:10.000]  有神的寶貝在我裡面,有主的生命在我裡面,
[00:07:10.000 --> 00:07:17.000]  四月九號,我回香港,
[00:07:17.000 --> 00:07:22.000]  回去大約三個禮拜,主要因為我以前服侍的教會,
[00:07:22.000 --> 00:07:27.000]  他們是三十週年堂慶,我回去講四堂培靈會,
[00:07:27.000 --> 00:07:32.000]  我記得我到埗的日子是星期三晚上,
[00:07:32.000 --> 00:07:36.000]  星期五就開始培靈會,一連續四堂,
[00:07:36.000 --> 00:07:41.000]  導演姐妹都很擔心,怕我脫褲子,這麼近就要講,
[00:07:41.000 --> 00:07:44.000]  我說我都不要緊,我都習慣了,
[00:07:44.000 --> 00:07:49.000]  我們在紅磡海洋酒店訂了六晚,讓你可以好好休息等等,
[00:07:49.000 --> 00:07:54.000]  我說不要了,海洋酒店二三千元一晚,教會的錢都是上帝的錢,
[00:07:54.000 --> 00:07:58.000]  我家裡睡就行了,現在不睡了,
[00:07:58.000 --> 00:08:04.000]  於是我星期三晚上到,星期五晚上我就去教會講培靈會,
[00:08:04.000 --> 00:08:08.000]  導演姐妹都有點擔心,這個老人家會不會Jack Leg等等,
[00:08:08.000 --> 00:08:11.000]  很感恩,後來講完幾堂之後,
[00:08:11.000 --> 00:08:17.000]  她說你好像精力充沛,星如虹中,又是這麼有中氣,
[00:08:17.000 --> 00:08:19.000]  可以講完幾堂,她說真是神的恩典,
[00:08:19.000 --> 00:08:22.000]  你七十幾歲可以有這樣的情況等等,
[00:08:22.000 --> 00:08:25.000]  我聽了導演姐妹的回應都覺得很感恩,
[00:08:25.000 --> 00:08:29.000]  我這個雅氣,我沒得抵賴的,七十幾八十幾,
[00:08:29.000 --> 00:08:34.000]  如果去到的時候,但我的身體精力會越來越弱,
[00:08:34.000 --> 00:08:37.000]  但我侍奉神的心,神的寶貝在我裡面的時候,
[00:08:37.000 --> 00:08:40.000]  祂發出來的能力是何等豪大,
[00:08:40.000 --> 00:08:45.000]  在那三個星期裡面,我抽空一段中段的時間,
[00:08:45.000 --> 00:08:48.000]  坐飛機去了浙江幾天,
[00:08:48.000 --> 00:08:53.000]  去探望我以前熟悉的教會和同工,
[00:08:53.000 --> 00:08:57.000]  我記得那次坐飛機去到浙江一個城市的時候,
[00:08:57.000 --> 00:09:00.000]  本來來接我飛機的目的,我不會來機場很麻煩,
[00:09:00.000 --> 00:09:05.000]  他說你機場有個輕鐵,可以直去到輕鐵站總站,
[00:09:05.000 --> 00:09:07.000]  我在總站等你,好,很容易,
[00:09:07.000 --> 00:09:10.000]  我說坐輕鐵,到機場之後輕鐵去到,
[00:09:10.000 --> 00:09:16.000]  已經很晚了,六點幾,七點幾,都還沒吃飯,
[00:09:16.000 --> 00:09:19.000]  於是我倒步的時候,一倒步如話不說,
[00:09:19.000 --> 00:09:24.000]  開車,車了去鄉郊的教會,乘半小時,
[00:09:24.000 --> 00:09:26.000]  我記得去到附近的時候,一片農田,
[00:09:26.000 --> 00:09:28.000]  全部周圍都是農田,
[00:09:28.000 --> 00:09:33.000]  忽然間在農田當中,一座很高很大座的教堂出現在那裡,
[00:09:33.000 --> 00:09:37.000]  那座教堂我十三年前去過,不止一次,
[00:09:37.000 --> 00:09:40.000]  裡面的兄弟沒去培訓,去港島,他們都認識我,
[00:09:40.000 --> 00:09:43.000]  所以我去到那個庭的時候,車停在教堂外面,
[00:09:43.000 --> 00:09:45.000]  已經聽見有人唱歌在裡面,
[00:09:45.000 --> 00:09:47.000]  原來那晚來了一百八十幾人,
[00:09:47.000 --> 00:09:50.000]  那個不是周末來的,沒有聚會的,
[00:09:50.000 --> 00:09:53.000]  因為他們知道羅牧師來探他們,
[00:09:53.000 --> 00:09:55.000]  所以有些人因為這個原因就回來了,
[00:09:55.000 --> 00:09:58.000]  一百八十幾人,一倒步的時候那個牧師說,
[00:09:58.000 --> 00:10:01.000]  我們先去廚房,你都還沒吃飯,先吃東西,
[00:10:01.000 --> 00:10:03.000]  我說那時候已經七點四了,
[00:10:03.000 --> 00:10:06.000]  我說他們來了多久?
[00:10:06.000 --> 00:10:08.000]  他說六點半開始了,
[00:10:08.000 --> 00:10:10.000]  那個飛機遲了,所以他遲了,
[00:10:10.000 --> 00:10:14.000]  我說不行,唱了很久了,
[00:10:14.000 --> 00:10:17.000]  我說先不要吃,不吃,不吃,我說上港台,上港台,
[00:10:17.000 --> 00:10:20.000]  於是他帶我去面對一百八十幾人,
[00:10:20.000 --> 00:10:22.000]  然後那個長老見到我進來的時候,
[00:10:22.000 --> 00:10:24.000]  那個牧師的手勢這樣,
[00:10:24.000 --> 00:10:27.000]  他說聽知會,他說我們的老朋友羅牧師,
[00:10:27.000 --> 00:10:29.000]  他今天來探我們,
[00:10:29.000 --> 00:10:32.000]  我們請羅牧師和大家問候,
[00:10:32.000 --> 00:10:35.000]  於是我就上台,打開聖經,
[00:10:35.000 --> 00:10:42.000]  用馬大夫音第五章問候了他們五十分鐘。
[00:10:42.000 --> 00:10:45.000]  以前,在疫情之前,我回大陸的時候,
[00:10:45.000 --> 00:10:47.000]  那裡有二十多年我回大陸,
[00:10:47.000 --> 00:10:50.000]  去超過二十四個省,超過一百個大城市,
[00:10:50.000 --> 00:10:53.000]  我講到最少六百至七百篇講道,
[00:10:53.000 --> 00:10:55.000]  從來都沒有人看過我講道,
[00:10:55.000 --> 00:10:57.000]  我大來大鼓地進去,從來都沒有事,
[00:10:57.000 --> 00:11:00.000]  但是之後這段時間完全不行。
[00:11:00.000 --> 00:11:02.000]  所以現在我們的做法就是,
[00:11:02.000 --> 00:11:05.000]  不是講道,他們做什麼?問候。
[00:11:05.000 --> 00:11:07.000]  那我問候了他們五十分鐘。
[00:11:07.000 --> 00:11:09.000]  問候完,坐下來的時候,
[00:11:09.000 --> 00:11:10.000]  即是下台的時候,
[00:11:10.000 --> 00:11:13.000]  那些頂智慧蜂擁來到我面前,
[00:11:13.000 --> 00:11:17.000]  她說羅牧師,你都十三年沒有來,
[00:11:17.000 --> 00:11:20.000]  十三年前你都已經年過六十了,
[00:11:20.000 --> 00:11:23.000]  現在七十幾歲,你樣子都沒有變,
[00:11:23.000 --> 00:11:27.000]  跟剛才一樣,還是這麼好中氣,
[00:11:27.000 --> 00:11:30.000]  大家很熱心,很開心,很興奮。
[00:11:30.000 --> 00:11:32.000]  我感受到保羅所講的,
[00:11:32.000 --> 00:11:34.000]  雅氣是我,
[00:11:34.000 --> 00:11:36.000]  但是當我服侍的時候,
[00:11:36.000 --> 00:11:39.000]  裡面的power,裡面的能力是寶貝。
[00:11:39.000 --> 00:11:41.000]  所以人看見寶樹保羅說,
[00:11:41.000 --> 00:11:43.000]  人家見到的不是那個雅氣,
[00:11:43.000 --> 00:11:45.000]  見到的是裡面生命的能力,
[00:11:45.000 --> 00:11:48.000]  therefore 我不喪膽。
[00:11:48.000 --> 00:11:52.000]  多好理由,我為什麼要喪膽?
[00:11:52.000 --> 00:11:56.000]  我是軟弱而已,我知道,我會衰敗,我知道,
[00:11:56.000 --> 00:11:57.000]  但是當我肯服侍的時候,
[00:11:57.000 --> 00:12:01.000]  裡面的能力大聲,我為什麼要喪膽?
[00:12:01.000 --> 00:12:03.000]  所以這句保羅是第一個原因,
[00:12:03.000 --> 00:12:06.000]  我外體偉壞,但是我們不喪膽,
[00:12:06.000 --> 00:12:08.000]  因為我裡面的,我是雅氣,
[00:12:08.000 --> 00:12:11.000]  但是我裡面的是什麼呢?是寶貝。
[00:12:11.000 --> 00:12:14.000]  顯出的是上帝的生命能力,人人見到。
[00:12:14.000 --> 00:12:16.000]  第二個原因,
[00:12:16.000 --> 00:12:18.000]  第二個原因,
[00:12:18.000 --> 00:12:20.000]  就是第四章第十二節,
[00:12:20.000 --> 00:12:24.000]  這樣看來,死在我們身上發動,
[00:12:24.000 --> 00:12:27.000]  生卻在你們身上發動。
[00:12:27.000 --> 00:12:30.000]  第一個原因就是,我雖然是雅氣,
[00:12:30.000 --> 00:12:31.000]  但是當我服侍的時候,
[00:12:31.000 --> 00:12:33.000]  人看見裡面的寶貝,
[00:12:33.000 --> 00:12:35.000]  看見神的能力,將榮耀歸給神。
[00:12:35.000 --> 00:12:37.000]  但是另一件事就是,
[00:12:37.000 --> 00:12:40.000]  當我服侍的時候,死在我裡面發動,
[00:12:40.000 --> 00:12:41.000]  就是說我會越來越軟弱,
[00:12:41.000 --> 00:12:44.000]  我會裝上能量,裝上,裝上,裝上,
[00:12:44.000 --> 00:12:46.000]  但是問題是我發覺很有趣的,
[00:12:46.000 --> 00:12:48.000]  當我服侍的時候,
[00:12:48.000 --> 00:12:50.000]  我就好像越來越弱,
[00:12:50.000 --> 00:12:52.000]  但是你又不同,你越來越強。
[00:12:52.000 --> 00:12:54.000]  透過神,透過我的生命服侍,
[00:12:54.000 --> 00:12:55.000]  你越來越強。
[00:12:55.000 --> 00:12:58.000]  死在我裡面發動,但是生在你裡面發動。
[00:12:58.000 --> 00:13:00.000]  這盤生意絕對做得過。
[00:13:00.000 --> 00:13:03.000]  是不是?這盤生意絕對做得過。
[00:13:03.000 --> 00:13:05.000]  我見到服侍的時候,
[00:13:05.000 --> 00:13:07.000]  那些人的生命一直長,
[00:13:07.000 --> 00:13:09.000]  我真的覺得很值得。
[00:13:09.000 --> 00:13:11.000]  我還膽怯什麼?
[00:13:11.000 --> 00:13:13.000]  我這樣服侍,我為什麼要膽怯?
[00:13:13.000 --> 00:13:15.000]  你記得那個鄉間教會嗎?
[00:13:15.000 --> 00:13:17.000]  鄉下教會通常,
[00:13:17.000 --> 00:13:19.000]  講完之後,
[00:13:19.000 --> 00:13:21.000]  那些會眾就會來捉住,
[00:13:21.000 --> 00:13:23.000]  特別是牧師在海外回來,
[00:13:23.000 --> 00:13:25.000]  就叫牧師幫他們祈禱,
[00:13:25.000 --> 00:13:27.000]  我家裡的豬病了,為什麼要為牠祈禱?
[00:13:27.000 --> 00:13:29.000]  誰的女兒已經結婚,
[00:13:29.000 --> 00:13:31.000]  年齡還沒嫁,為什麼要為牠祈禱?
[00:13:31.000 --> 00:13:33.000]  就是很多人排隊,
[00:13:33.000 --> 00:13:35.000]  那一晚,
[00:13:35.000 --> 00:13:37.000]  要祈禱都是習慣來的,
[00:13:37.000 --> 00:13:39.000]  但是那個牧師就幫我擋駕,
[00:13:39.000 --> 00:13:41.000]  他說大家知道,
[00:13:41.000 --> 00:13:43.000]  牧師剛剛下飛機,沒多久,就在這裡,
[00:13:43.000 --> 00:13:45.000]  他飯都還沒吃,
[00:13:45.000 --> 00:13:47.000]  等他今晚先吃完飯,
[00:13:47.000 --> 00:13:49.000]  祈禱嗎?
[00:13:49.000 --> 00:13:51.000]  明天他為大家祈禱,
[00:13:51.000 --> 00:13:53.000]  明天早上九點鐘大家回來,
[00:13:53.000 --> 00:13:55.000]  如果你需要牢牧師祈禱,
[00:13:55.000 --> 00:13:57.000]  大家回來,他為你祈禱,
[00:13:57.000 --> 00:13:59.000]  第二天早上,我早上來了賓館,
[00:13:59.000 --> 00:14:01.000]  在市區裡面,
[00:14:01.000 --> 00:14:03.000]  然後由開半小時就到教會裡面,
[00:14:03.000 --> 00:14:05.000]  去到的時候已經九點三,
[00:14:05.000 --> 00:14:07.000]  兩三個字已經,
[00:14:07.000 --> 00:14:09.000]  on the way的時候,
[00:14:09.000 --> 00:14:11.000]  那個牧師跟我說,
[00:14:11.000 --> 00:14:13.000]  很快的,通常都是八九個人,
[00:14:13.000 --> 00:14:15.000]  就是我們那個海邊觀光,
[00:14:15.000 --> 00:14:17.000]  很漂亮,去海邊觀光,
[00:14:17.000 --> 00:14:19.000]  祈禱之後就帶你去海邊觀光,
[00:14:19.000 --> 00:14:21.000]  然後我們就去哪裡哪裡,吃東西等等,
[00:14:21.000 --> 00:14:23.000]  好啊好啊,那我來也放鬆一下,
[00:14:23.000 --> 00:14:25.000]  誰知道去到的時候,
[00:14:25.000 --> 00:14:27.000]  上到賦堂的時候,
[00:14:27.000 --> 00:14:29.000]  有二十幾個人在這裡,
[00:14:29.000 --> 00:14:31.000]  有二十幾個人在這裡等著祈禱,
[00:14:31.000 --> 00:14:33.000]  他就把我放在房間裡面,
[00:14:33.000 --> 00:14:35.000]  房間好像診所一樣,
[00:14:35.000 --> 00:14:37.000]  一張桌子,
[00:14:37.000 --> 00:14:39.000]  我坐在桌子後面,
[00:14:39.000 --> 00:14:41.000]  然後桌子前面有兩張椅子,
[00:14:41.000 --> 00:14:43.000]  特別的就是有一張椅子,
[00:14:43.000 --> 00:14:45.000]  長老坐在那裡,
[00:14:45.000 --> 00:14:47.000]  房間只有我跟長老兩個人,
[00:14:47.000 --> 00:14:49.000]  我坐在那裡,
[00:14:49.000 --> 00:14:51.000]  然後門在一個旅船上,
[00:14:51.000 --> 00:14:53.000]  外面那二十幾個人你記得嗎?
[00:14:53.000 --> 00:14:55.000]  他就像大人看秤一樣,
[00:14:55.000 --> 00:14:59.000]  那天我自己粗略的分析一下,
[00:14:59.000 --> 00:15:01.000]  有一半的人,
[00:15:01.000 --> 00:15:03.000]  男的也有,女的也有,
[00:15:03.000 --> 00:15:05.000]  年紀大也有,年紀輕的也有,
[00:15:05.000 --> 00:15:07.000]  有些一家四口,
[00:15:07.000 --> 00:15:09.000]  一半以上的人,
[00:15:09.000 --> 00:15:11.000]  例如有癌症,
[00:15:11.000 --> 00:15:13.000]  苦疾等等,
[00:15:13.000 --> 00:15:15.000]  很想神醫治他等等,
[00:15:15.000 --> 00:15:17.000]  於是他就來了,
[00:15:17.000 --> 00:15:19.000]  但有一半的人有各種其他問題,
[00:15:19.000 --> 00:15:21.000]  經濟上的問題,
[00:15:21.000 --> 00:15:23.000]  家庭上的問題,
[00:15:23.000 --> 00:15:25.000]  人際的問題,
[00:15:25.000 --> 00:15:27.000]  困難等等,
[00:15:27.000 --> 00:15:29.000]  這些是不同的問題,
[00:15:29.000 --> 00:15:31.000]  就算是侍奉的問題也有,
[00:15:31.000 --> 00:15:33.000]  但他們也有一個特色,
[00:15:33.000 --> 00:15:35.000]  他們在旅船帶我進來的時候,
[00:15:35.000 --> 00:15:37.000]  他們看著我的表情,
[00:15:37.000 --> 00:15:41.000]  每個人的臉都好像有很大重擔,
[00:15:41.000 --> 00:15:43.000]  因為等人祈禱,
[00:15:43.000 --> 00:15:45.000]  很大壓力,很大重擔,
[00:15:45.000 --> 00:15:47.000]  進來的時候就坐下來,
[00:15:47.000 --> 00:15:49.000]  有些人還沒坐下來就流眼淚,
[00:15:49.000 --> 00:15:51.000]  已經哭了,
[00:15:51.000 --> 00:15:53.000]  你感覺到他們受很大的壓力,
[00:15:53.000 --> 00:15:55.000]  很大的壓傷,
[00:15:55.000 --> 00:15:57.000]  很大的重擔,
[00:15:57.000 --> 00:15:59.000]  坐在那裡,
[00:15:59.000 --> 00:16:01.000]  然後我坐在那裡很留心的,
[00:16:01.000 --> 00:16:03.000]  很細心地聽他們說,
[00:16:03.000 --> 00:16:05.000]  聽完之後我用我自己所認識的聖經,
[00:16:05.000 --> 00:16:07.000]  在我的頭上為他們祈禱,
[00:16:07.000 --> 00:16:09.000]  為他們祝福,
[00:16:09.000 --> 00:16:11.000]  祈禱之後,
[00:16:11.000 --> 00:16:13.000]  一個現象就是進來的時候,
[00:16:13.000 --> 00:16:15.000]  表情是一樣的,
[00:16:15.000 --> 00:16:17.000]  愁眉苦臉,
[00:16:17.000 --> 00:16:19.000]  但離開的時候,
[00:16:19.000 --> 00:16:21.000]  表情也是一樣的,
[00:16:21.000 --> 00:16:23.000]  每個人站起來的時候,
[00:16:23.000 --> 00:16:25.000]  臉上帶著笑容,
[00:16:25.000 --> 00:16:27.000]  第一樣是多謝牧師,
[00:16:27.000 --> 00:16:29.000]  你感覺到他們的重擔已經被釋放一樣,
[00:16:29.000 --> 00:16:31.000]  面部帶著絲絲的笑容,
[00:16:31.000 --> 00:16:33.000]  然後就離開,
[00:16:33.000 --> 00:16:35.000]  當我站起來之後,
[00:16:35.000 --> 00:16:37.000]  我都沒有看中,
[00:16:37.000 --> 00:16:39.000]  12點10分,
[00:16:39.000 --> 00:16:41.000]  整整三小時,
[00:16:41.000 --> 00:16:43.000]  這麼多人,
[00:16:43.000 --> 00:16:45.000]  三小時祈禱,
[00:16:45.000 --> 00:16:47.000]  原來不是,
[00:16:47.000 --> 00:16:49.000]  那個旅船說,
[00:16:49.000 --> 00:16:51.000]  那天來了62個人,
[00:16:51.000 --> 00:16:53.000]  那些人一站起來就打電話,
[00:16:53.000 --> 00:16:55.000]  喂,喂,喂,
[00:16:55.000 --> 00:16:57.000]  祈禱啊,
[00:16:57.000 --> 00:16:59.000]  喂,喂,喂,
[00:16:59.000 --> 00:17:01.000]  整整六十幾個人,
[00:17:01.000 --> 00:17:03.000]  之後,
[00:17:03.000 --> 00:17:05.000]  我那個海邊觀光就炮影了,
[00:17:05.000 --> 00:17:07.000]  已經沒得去,
[00:17:07.000 --> 00:17:09.000]  但是,
[00:17:09.000 --> 00:17:11.000]  你明白嗎,
[00:17:11.000 --> 00:17:13.000]  這個就是我經歷保羅所說的那樣,
[00:17:13.000 --> 00:17:15.000]  我累,
[00:17:15.000 --> 00:17:17.000]  站了三小時,
[00:17:17.000 --> 00:17:19.000]  幾十歲的人,
[00:17:19.000 --> 00:17:21.000]  本來觀光都沒有,
[00:17:21.000 --> 00:17:23.000]  我自己好像死在我生命裡,
[00:17:23.000 --> 00:17:25.000]  好像一直在謝,
[00:17:25.000 --> 00:17:27.000]  謝,謝,給up,
[00:17:27.000 --> 00:17:29.000]  消耗,消耗,消耗,
[00:17:29.000 --> 00:17:31.000]  死,生卻在你生命裡,
[00:17:31.000 --> 00:17:33.000]  我這個服侍令到那幫人,
[00:17:33.000 --> 00:17:35.000]  有一個六十幾人,
[00:17:35.000 --> 00:17:37.000]  他們得著釋放,
[00:17:37.000 --> 00:17:39.000]  得著神意恩典,
[00:17:39.000 --> 00:17:41.000]  他們滿心歡喜的,
[00:17:41.000 --> 00:17:43.000]  感謝他的神,信心增加的,
[00:17:43.000 --> 00:17:45.000]  感謝他的神而離開,
[00:17:45.000 --> 00:17:47.000]  這個就是保羅所說的,
[00:17:47.000 --> 00:17:49.000]  這盤生意做得過,
[00:17:49.000 --> 00:17:51.000]  死在我裡面消耗,
[00:17:51.000 --> 00:17:53.000]  但是生卻在我服侍人身上,
[00:17:53.000 --> 00:17:55.000]  他們能夠,
[00:17:55.000 --> 00:17:57.000]  這個絕對是賺錢的生意,
[00:17:57.000 --> 00:17:59.000]  從這個角度看的時候,
[00:17:59.000 --> 00:18:01.000]  所以,
[00:18:01.000 --> 00:18:03.000]  我是封神,
[00:18:03.000 --> 00:18:05.000]  無論我怎樣毀壞,
[00:18:05.000 --> 00:18:07.000]  我不喪膽,
[00:18:07.000 --> 00:18:09.000]  清楚嗎?
[00:18:09.000 --> 00:18:11.000]  第三個理由來了,
[00:18:11.000 --> 00:18:13.000]  看下去,
[00:18:13.000 --> 00:18:15.000]  那段經文真的很精彩,
[00:18:15.000 --> 00:18:17.000]  第三個理由,
