
[00:00:00.000 --> 00:00:03.000]  我們再一次禱告,弟兄姐妹
[00:05:04.000 --> 00:05:05.000]  耶穌
[00:05:05.000 --> 00:05:07.000]  做他的門徒
[00:05:07.000 --> 00:05:10.000]  最終我們就效法基督的生命
[00:05:10.000 --> 00:05:11.000]  去賜他
[00:05:11.000 --> 00:05:13.000]  所以這裡說得著的生命
[00:05:13.000 --> 00:05:17.000]  不只是肉體上不死的那種
[00:05:17.000 --> 00:05:19.000]  是我們有一個豐盛的生命
[00:05:19.000 --> 00:05:20.000]  一個像基督
[00:05:20.000 --> 00:05:22.000]  誰想得著
[00:05:22.000 --> 00:05:24.000]  如果一個人想自己
[00:05:24.000 --> 00:05:26.000]  拿著自己的生命
[00:05:26.000 --> 00:05:27.000]  就會失去
[00:05:27.000 --> 00:05:29.000]  你越拿著就越失去
[00:05:29.000 --> 00:05:31.000]  你越說主和福音放下
[00:05:31.000 --> 00:05:33.000]  你就越得著
[00:05:33.000 --> 00:05:35.000]  他就三十六、三十七節
[00:05:35.000 --> 00:05:36.000]  舉多一個例子
[00:05:36.000 --> 00:05:37.000]  他說誰
[00:05:37.000 --> 00:05:39.000]  就算你賺到全世界
[00:05:39.000 --> 00:05:42.000]  你蝕了自己的生命
[00:05:42.000 --> 00:05:44.000]  有什麼益處呢?
[00:05:44.000 --> 00:05:48.000]  他說人還可以用什麼去換生命呢?
[00:05:48.000 --> 00:05:50.000]  這裡說的生命
[00:05:50.000 --> 00:05:52.000]  當然我們都可以理解
[00:05:52.000 --> 00:05:53.000]  一個人死了
[00:05:53.000 --> 00:05:55.000]  有錢也沒用
[00:05:55.000 --> 00:05:57.000]  有任何的東西
[00:05:57.000 --> 00:05:58.000]  都不能夠叫一個人
[00:05:58.000 --> 00:06:01.000]  從死而活過來
[00:06:01.000 --> 00:06:03.000]  所以耶穌在這裡說了
[00:06:03.000 --> 00:06:04.000]  很重要的抉擇
[00:06:04.000 --> 00:06:05.000]  不單止
[00:06:05.000 --> 00:06:08.000]  耶穌在天國的比喻
[00:06:08.000 --> 00:06:10.000]  也說了一個這樣的經文
[00:06:10.000 --> 00:06:12.000]  我請文進讀
[00:06:12.000 --> 00:06:15.000]  馬太十三章四十四到四十六節
[00:06:39.000 --> 00:06:41.000]  耶穌說天國是什麼呢?
[00:06:41.000 --> 00:06:43.000]  天國就好像一個人
[00:06:43.000 --> 00:06:46.000]  他找到一個寶貝
[00:06:46.000 --> 00:06:48.000]  他將它收起來
[00:06:48.000 --> 00:06:50.000]  埋在地上
[00:06:50.000 --> 00:06:52.000]  然後用他所有的
[00:06:52.000 --> 00:06:54.000]  他願意付出的所有
[00:06:54.000 --> 00:06:56.000]  買了這塊地
[00:06:56.000 --> 00:06:58.000]  他要得著這個寶貝
[00:06:58.000 --> 00:07:00.000]  就好像商人尋找
[00:07:00.000 --> 00:07:02.000]  最珍貴的珍珠
[00:07:02.000 --> 00:07:03.000]  他找到
[00:07:03.000 --> 00:07:05.000]  他就變賣他所有的
[00:07:05.000 --> 00:07:06.000]  因為什麼呢?
[00:07:06.000 --> 00:07:08.000]  因為這個值得
[00:07:08.000 --> 00:07:10.000]  他擺上他所有的
[00:07:10.000 --> 00:07:12.000]  天國就是這樣
[00:07:12.000 --> 00:07:18.000]  耶穌基督遇到一個少年的官
[00:07:18.000 --> 00:07:21.000]  耶穌一樣給他一個挑戰
[00:07:21.000 --> 00:07:23.000]  在馬太十三章十九章二十到二十二節
[00:07:23.000 --> 00:07:25.000]  我請文進讀
[00:07:25.000 --> 00:07:27.000]  那青年說
[00:07:27.000 --> 00:07:29.000]  我這一切我都遵守了
[00:07:29.000 --> 00:07:31.000]  還缺少什麼呢?
[00:07:31.000 --> 00:07:33.000]  耶穌說
[00:07:33.000 --> 00:07:35.000]  你若願意作完全人
[00:07:35.000 --> 00:07:37.000]  去變賣你所有的
[00:07:37.000 --> 00:07:39.000]  分給窮人
[00:07:39.000 --> 00:07:41.000]  就必有財寶在天上
[00:07:41.000 --> 00:07:43.000]  然後來跟從我
[00:07:43.000 --> 00:07:45.000]  那青年聽見這話
[00:07:45.000 --> 00:07:48.000]  就悠悠愁愁地走了
[00:07:48.000 --> 00:07:50.000]  因為他的產業很多
[00:07:50.000 --> 00:07:52.000]  三段聖經
[00:07:52.000 --> 00:07:54.000]  都是耶穌
[00:07:54.000 --> 00:07:56.000]  在福音書裡面教導
[00:07:56.000 --> 00:07:58.000]  人生
[00:07:58.000 --> 00:08:00.000]  跟從主的人
[00:08:00.000 --> 00:08:02.000]  要做一個聰明的抉擇
[00:08:02.000 --> 00:08:04.000]  來到保羅這裡
[00:08:04.000 --> 00:08:06.000]  剛才我們讀了三章七和三章八
[00:08:06.000 --> 00:08:08.000]  特別是第八節
[00:08:08.000 --> 00:08:10.000]  他說我以認識基督為至寶
[00:08:10.000 --> 00:08:12.000]  其他東西
[00:08:12.000 --> 00:08:14.000]  不能給
[00:08:14.000 --> 00:08:16.000]  我直接當是糞土
[00:08:16.000 --> 00:08:18.000]  以前我覺得
[00:08:18.000 --> 00:08:20.000]  好的東西
[00:08:20.000 --> 00:08:22.000]  現在我覺得是令我虧損
[00:08:22.000 --> 00:08:24.000]  以前我覺得賺的東西
[00:08:24.000 --> 00:08:26.000]  今天我覺得虧損
[00:08:26.000 --> 00:08:28.000]  我們回來看回
[00:08:28.000 --> 00:08:30.000]  肥立比書
[00:08:30.000 --> 00:08:32.000]  第三章一到三節
[00:08:32.000 --> 00:08:34.000]  第一節
[00:08:34.000 --> 00:08:36.000]  沒了的話
[00:08:36.000 --> 00:08:38.000]  他第一件事是勸勉他們
[00:08:38.000 --> 00:08:40.000]  你們要常喜樂
[00:08:40.000 --> 00:08:42.000]  要靠主喜樂
[00:08:42.000 --> 00:08:44.000]  這裡說靠主
[00:08:44.000 --> 00:08:46.000]  其實原文沒有靠字
[00:08:46.000 --> 00:08:48.000]  他說你要在基督裡面喜樂
[00:08:48.000 --> 00:08:50.000]  肥立比書一到二章
[00:08:50.000 --> 00:08:52.000]  都一路說這件事
[00:08:52.000 --> 00:08:54.000]  後面四章又說
[00:08:54.000 --> 00:08:56.000]  很奇妙
[00:08:56.000 --> 00:08:58.000]  你見到他說沒了的話
[00:08:58.000 --> 00:09:00.000]  其實你讀一到三節
[00:09:00.000 --> 00:09:02.000]  就是保羅
[00:09:02.000 --> 00:09:04.000]  所想說的最重要
[00:09:04.000 --> 00:09:06.000]  沒了的話
[00:09:06.000 --> 00:09:08.000]  他說你們要喜樂
[00:09:08.000 --> 00:09:10.000]  前面第一章有說
[00:09:10.000 --> 00:09:12.000]  第二章有說
[00:09:12.000 --> 00:09:14.000]  第三章第一節
[00:09:14.000 --> 00:09:16.000]  結束之前我想說
[00:09:16.000 --> 00:09:18.000]  你們要喜樂
[00:09:18.000 --> 00:09:20.000]  所以後面第四章
[00:09:20.000 --> 00:09:22.000]  說很多你們要靠主
[00:09:22.000 --> 00:09:24.000]  要靠主喜樂
[00:09:24.000 --> 00:09:26.000]  但是
[00:09:26.000 --> 00:09:28.000]  他說我和你們說這一番說話
[00:09:28.000 --> 00:09:30.000]  對我
[00:09:30.000 --> 00:09:32.000]  是沒什麼困難
[00:09:32.000 --> 00:09:34.000]  但對你們來說
[00:09:34.000 --> 00:09:36.000]  卻是妥當
[00:09:36.000 --> 00:09:38.000]  因為保護護照
[00:09:38.000 --> 00:09:40.000]  對你們是很重要
[00:09:40.000 --> 00:09:42.000]  能夠幫你們的生命
[00:09:42.000 --> 00:09:44.000]  穩陣一些
[00:09:44.000 --> 00:09:46.000]  有什麼不保護護照
[00:09:46.000 --> 00:09:48.000]  有什麼怕他們不妥當
[00:09:48.000 --> 00:09:50.000]  關鍵就在第二節
[00:09:50.000 --> 00:09:52.000]  第二節他說
[00:09:52.000 --> 00:09:54.000]  你們要防備那些犬類
[00:09:54.000 --> 00:09:56.000]  要防備作惡的
[00:09:56.000 --> 00:09:58.000]  防備那些妄自行惡的
[00:09:58.000 --> 00:10:00.000]  這裡說了三個
[00:10:00.000 --> 00:10:02.000]  防備防備防備
[00:10:02.000 --> 00:10:04.000]  你們要看著
[00:10:04.000 --> 00:10:06.000]  防備那些假教師
[00:10:06.000 --> 00:10:08.000]  第三節
[00:10:08.000 --> 00:10:10.000]  那裡說
[00:10:10.000 --> 00:10:12.000]  他說那些真正受國禮的
[00:10:12.000 --> 00:10:14.000]  就是我們那些
[00:10:14.000 --> 00:10:16.000]  藉著神的靈
[00:10:16.000 --> 00:10:18.000]  去服侍或敬拜的人
[00:10:18.000 --> 00:10:20.000]  以耶穌基督誇耀
[00:10:20.000 --> 00:10:22.000]  以耶穌基督誇口
[00:10:22.000 --> 00:10:24.000]  不依靠肉體的人
[00:10:24.000 --> 00:10:26.000]  不依靠肉體的人
[00:10:26.000 --> 00:10:28.000]  他說什麼呢
[00:10:28.000 --> 00:10:30.000]  第二第三節
[00:10:30.000 --> 00:10:32.000]  他說因為當時教會
[00:10:32.000 --> 00:10:34.000]  整個基督教信仰
[00:10:34.000 --> 00:10:36.000]  裡面
[00:10:36.000 --> 00:10:38.000]  仍然有很多猶太人的
[00:10:38.000 --> 00:10:40.000]  思想
[00:10:40.000 --> 00:10:42.000]  衝擊著教會裡面
[00:10:42.000 --> 00:10:44.000]  無論是猶太人
[00:10:44.000 --> 00:10:46.000]  還是外邦人
[00:10:46.000 --> 00:10:48.000]  為什麼保羅這麼緊張
[00:10:48.000 --> 00:10:50.000]  因為如果拿了猶太人
[00:10:50.000 --> 00:10:52.000]  這些價值觀
[00:10:52.000 --> 00:10:54.000]  他們價值觀的核心思想
[00:10:54.000 --> 00:10:56.000]  就是靠肉體
[00:10:56.000 --> 00:10:58.000]  等一下我們會看
[00:10:58.000 --> 00:11:00.000]  後面第四節
[00:11:00.000 --> 00:11:02.000]  保羅說如果說靠肉體
[00:11:02.000 --> 00:11:04.000]  我還可以靠
[00:11:04.000 --> 00:11:06.000]  四五六七都是說
[00:11:06.000 --> 00:11:08.000]  靠肉體有多厲害
[00:11:08.000 --> 00:11:10.000]  但是前面留意
[00:11:10.000 --> 00:11:12.000]  第一段末了
[00:11:12.000 --> 00:11:14.000]  保羅說你們要喜樂
[00:11:14.000 --> 00:11:16.000]  所以後面第四章
[00:11:16.000 --> 00:11:18.000]  他就說你們要喜樂
[00:11:18.000 --> 00:11:20.000]  前面一直有說
[00:11:20.000 --> 00:11:22.000]  在基督裡的喜樂
[00:11:22.000 --> 00:11:24.000]  一百六十幾次
[00:11:24.000 --> 00:11:26.000]  保羅書信說
[00:11:26.000 --> 00:11:28.000]  在基督裡
[00:11:28.000 --> 00:11:30.000]  這裡說你們在基督裡要喜樂
[00:11:30.000 --> 00:11:32.000]  為什麼喜樂這麼寶貴
[00:11:32.000 --> 00:11:34.000]  這麼重要
[00:11:34.000 --> 00:11:36.000]  保羅要上上去看
[00:11:36.000 --> 00:11:38.000]  因為
[00:11:38.000 --> 00:11:40.000]  有喜樂的人
[00:11:40.000 --> 00:11:42.000]  有從主
[00:11:42.000 --> 00:11:44.000]  在基督裡的喜樂的人
[00:11:44.000 --> 00:11:46.000]  就能夠面對世界各樣的
[00:11:46.000 --> 00:11:48.000]  困難和挑戰
[00:11:48.000 --> 00:11:50.000]  你看到第一章第二章
[00:11:50.000 --> 00:11:52.000]  第三第四章
[00:11:52.000 --> 00:11:54.000]  整個菲律賓監獄書信裡
[00:11:54.000 --> 00:11:56.000]  保羅一路面對
[00:11:56.000 --> 00:11:58.000]  很多困難
[00:11:58.000 --> 00:12:00.000]  第二章說伊巴菲提病到
[00:12:00.000 --> 00:12:02.000]  幾乎要死
[00:12:02.000 --> 00:12:04.000]  但是保羅他的喜樂
[00:12:04.000 --> 00:12:06.000]  他說如果你能夠掌握
[00:12:06.000 --> 00:12:08.000]  基督的心腸
[00:12:08.000 --> 00:12:10.000]  你明白神的計劃
[00:12:10.000 --> 00:12:12.000]  你不單可以上上喜樂
[00:12:12.000 --> 00:12:14.000]  你還能夠不發怨言
[00:12:14.000 --> 00:12:16.000]  在世界好像明光照耀
[00:12:16.000 --> 00:12:18.000]  顯出生命的道
[00:12:18.000 --> 00:12:20.000]  你的生命
[00:12:20.000 --> 00:12:22.000]  是可以得勝
[00:12:22.000 --> 00:12:24.000]  菲律賓書
[00:12:24.000 --> 00:12:26.000]  雖然是一個監獄的書信
[00:12:26.000 --> 00:12:28.000]  但是充滿著喜樂
[00:12:28.000 --> 00:12:30.000]  歡呼得勝
[00:12:30.000 --> 00:12:32.000]  但是這裡
[00:12:32.000 --> 00:12:34.000]  他講完喜樂
[00:12:34.000 --> 00:12:36.000]  他後面再展述
[00:12:36.000 --> 00:12:38.000]  他最重要的是
[00:12:38.000 --> 00:12:40.000]  你要防備
[00:12:40.000 --> 00:12:42.000]  犬類是什麼呢
[00:12:42.000 --> 00:12:44.000]  猶太人會看外邦人為犬類
[00:12:44.000 --> 00:12:46.000]  這裡保羅用犬類這個字
[00:12:46.000 --> 00:12:48.000]  哇 你說保羅都去到這麼盡
[00:12:48.000 --> 00:12:50.000]  跟你立場不同的人
[00:12:50.000 --> 00:12:52.000]  就覺得對方是邪惡
[00:12:52.000 --> 00:12:54.000]  但是你留意
[00:12:54.000 --> 00:12:56.000]  在這串書56章
[00:12:56.000 --> 00:12:58.000]  神自己
[00:12:58.000 --> 00:13:00.000]  去描述那些假師傅
[00:13:00.000 --> 00:13:02.000]  假先知
[00:13:02.000 --> 00:13:04.000]  他就好像一個生畜
[00:13:04.000 --> 00:13:06.000]  一隻啞巴狗
[00:13:06.000 --> 00:13:08.000]  貪食 只是貪睡
[00:13:08.000 --> 00:13:10.000]  他們在神的眼前
[00:13:10.000 --> 00:13:12.000]  就好像一個生畜一樣
[00:13:12.000 --> 00:13:14.000]  保羅
[00:13:14.000 --> 00:13:16.000]  或者猶太人
[00:13:16.000 --> 00:13:18.000]  他讀完神的話
[00:13:18.000 --> 00:13:20.000]  他們會看到罪人
[00:13:20.000 --> 00:13:22.000]  很多人
[00:13:22.000 --> 00:13:24.000]  都稱自己好像生畜
[00:13:24.000 --> 00:13:26.000]  你看大學的詩篇
[00:13:26.000 --> 00:13:28.000]  他都會稱自己
[00:13:28.000 --> 00:13:30.000]  好像一個畜類
[00:13:30.000 --> 00:13:32.000]  但是猶太人
[00:13:32.000 --> 00:13:34.000]  自高覺得自己優秀
[00:13:34.000 --> 00:13:36.000]  看不起別人
[00:13:36.000 --> 00:13:38.000]  猶太人的特點就是
[00:13:38.000 --> 00:13:40.000]  依靠肉體
[00:13:40.000 --> 00:13:42.000]  去判斷
[00:13:42.000 --> 00:13:44.000]  用比較的心態
[00:13:44.000 --> 00:13:46.000]  所以
[00:13:46.000 --> 00:13:48.000]  保羅說你要防備
[00:13:48.000 --> 00:13:50.000]  這些犬類
[00:13:50.000 --> 00:13:52.000]  就好像神描述
[00:13:52.000 --> 00:13:54.000]  所有這些敵黨神福音的人
[00:13:54.000 --> 00:13:58.000]  我相信
[00:13:58.000 --> 00:14:00.000]  保羅那麼愛他的同胞
[00:14:00.000 --> 00:14:02.000]  所以他這個犬類
[00:14:02.000 --> 00:14:04.000]  就好像用神的角度
[00:14:04.000 --> 00:14:06.000]  去看敵黨福音的人
[00:14:06.000 --> 00:14:08.000]  就好像犬類一樣
[00:14:08.000 --> 00:14:10.000]  第二
[00:14:10.000 --> 00:14:12.000]  作惡的應該明白
[00:14:12.000 --> 00:14:14.000]  第三
[00:14:14.000 --> 00:14:16.000]  妄自行葛
[00:14:16.000 --> 00:14:18.000]  他們在肉體上
[00:14:18.000 --> 00:14:20.000]  堅持要靠
[00:14:20.000 --> 00:14:22.000]  葛禮
[00:14:22.000 --> 00:14:24.000]  才能夠得到神的稱許
[00:14:24.000 --> 00:14:26.000]  才能夠稱義
[00:14:26.000 --> 00:14:28.000]  才能夠得到神的喜悅
[00:14:28.000 --> 00:14:30.000]  所以你要防備
[00:14:30.000 --> 00:14:32.000]  這類的人
[00:14:32.000 --> 00:14:34.000]  他們的重點就是靠肉體
[00:14:34.000 --> 00:14:36.000]  第三節
[00:14:36.000 --> 00:14:38.000]  肉體受葛禮
[00:14:38.000 --> 00:14:40.000]  肉體受葛禮
[00:14:40.000 --> 00:14:42.000]  不是真猶太人
[00:14:42.000 --> 00:14:44.000]  心靈受葛禮
[00:14:44.000 --> 00:14:46.000]  才是真正猶太人
[00:14:46.000 --> 00:14:48.000]  猶太人就是神的子民
[00:14:48.000 --> 00:14:50.000]  在耶利米蘇也有這樣說
[00:14:50.000 --> 00:14:52.000]  他說
[00:14:52.000 --> 00:14:54.000]  肉體受葛禮
[00:14:54.000 --> 00:14:56.000]  不是真猶太人
[00:14:56.000 --> 00:14:58.000]  心靈要受葛禮
[00:14:58.000 --> 00:15:00.000]  才是真猶太人
[00:15:00.000 --> 00:15:02.000]  新舊約也說到
[00:15:02.000 --> 00:15:04.000]  真受葛禮
[00:15:04.000 --> 00:15:06.000]  是靈去服侍敬拜的人
[00:15:06.000 --> 00:15:10.000]  而不是死守
[00:15:10.000 --> 00:15:12.000]  猶太人的傳統規矩
[00:15:12.000 --> 00:15:14.000]  以基督為榮
[00:15:14.000 --> 00:15:18.000]  這裡說到
[00:15:18.000 --> 00:15:20.000]  耶穌基督
[00:15:20.000 --> 00:15:22.000]  祂為我們成就的恩
[00:15:22.000 --> 00:15:24.000]  基督的救恩不是靠肉體
[00:15:24.000 --> 00:15:26.000]  所以最後第三節說
[00:15:26.000 --> 00:15:28.000]  靠肉體
[00:15:28.000 --> 00:15:30.000]  就是這個世界的觀點
[00:15:30.000 --> 00:15:32.000]  你知道這個世界
[00:15:32.000 --> 00:15:34.000]  為什麼耶穌被拒絕
[00:15:34.000 --> 00:15:36.000]  為什麼耶穌的門徒
[00:15:36.000 --> 00:15:38.000]  傳呼音猶太人那麼拒絕
[00:15:38.000 --> 00:15:40.000]  因為猶太人
[00:15:40.000 --> 00:15:42.000]  整個傳統就是靠肉體
[00:15:42.000 --> 00:15:44.000]  從外貌
[00:15:44.000 --> 00:15:46.000]  他們不僅看不起外邦人
[00:15:46.000 --> 00:15:48.000]  他們連自己裏面的人
[00:15:48.000 --> 00:15:50.000]  如果你差一點
[00:15:50.000 --> 00:15:52.000]  你不是守足律法
[00:15:52.000 --> 00:15:54.000]  他們也看不起你
[00:15:54.000 --> 00:15:56.000]  他們很多精英教育
[00:15:56.000 --> 00:15:58.000]  很多很自我
[00:15:58.000 --> 00:16:00.000]  他們甚至靠肉體
[00:16:00.000 --> 00:16:02.000]  到了一個地步
[00:16:02.000 --> 00:16:04.000]  聲稱外邦人
[00:16:04.000 --> 00:16:06.000]  不值得生存
[00:16:06.000 --> 00:16:08.000]  他們有拉比寫
[00:16:08.000 --> 00:16:10.000]  如果有外邦人生產
[00:16:10.000 --> 00:16:12.000]  嬰兒不能出生
[00:16:12.000 --> 00:16:14.000]  你也不要幫他守
[00:16:14.000 --> 00:16:16.000]  因為多個外邦人出生
[00:16:16.000 --> 00:16:18.000]  多個罪人在世界沒什麼好處
[00:16:18.000 --> 00:16:20.000]  外邦人在世界最大的作用
[00:16:20.000 --> 00:16:22.000]  就是服侍猶太人
[00:16:22.000 --> 00:16:24.000]  很高傲
[00:16:24.000 --> 00:16:26.000]  神揀選他們
