
[00:00:00.000 --> 00:00:03.180]  《羅馬書》第25講
[00:04:43.880 --> 00:04:46.320]  我們今天就來到這個部分
[00:04:46.320 --> 00:04:49.120]  是一個不是那麼容易明白的部分
[00:04:49.120 --> 00:04:51.160]  求神憐憫給我智慧
[00:04:51.160 --> 00:04:54.400]  希望是能夠講得明白
[00:04:54.400 --> 00:04:57.880]  其中一個神的屬性是什麼?
[00:04:57.880 --> 00:04:59.560]  就是神的主權
[00:04:59.560 --> 00:05:02.680]  就是第九章要告訴我們
[00:05:02.680 --> 00:05:05.720]  有很多經文都是這樣告訴我們
[00:05:05.720 --> 00:05:06.920]  神是有主權
[00:05:06.920 --> 00:05:09.360]  祂喜歡做什麼就做什麼
[00:05:09.360 --> 00:05:12.720]  好像詩篇的185篇第三節
[00:05:12.720 --> 00:05:15.280]  然而我們的神在天上
[00:05:15.280 --> 00:05:19.160]  都隨自己的意志行事
[00:05:19.160 --> 00:05:22.040]  難以理輸的四章三十五節
[00:05:22.040 --> 00:05:24.280]  是誰說的話?
[00:05:24.280 --> 00:05:26.520]  是一代的梟雄
[00:05:26.520 --> 00:05:29.920]  巴比倫王尼布格尼撒
[00:05:29.920 --> 00:05:34.040]  這個一代梟雄的王他怎麼說?
[00:05:34.040 --> 00:05:36.400]  他說在天上的萬鈞
[00:05:36.400 --> 00:05:38.320]  和世上的居民中
[00:05:38.320 --> 00:05:41.560]  他都憑自己的意志行事
[00:05:41.560 --> 00:05:44.000]  無人能攔住他的手
[00:05:44.000 --> 00:05:47.520]  或問他說你做什麼呢?
[00:05:47.520 --> 00:05:50.680]  喂 神做什麼不需要得到你的同意
[00:05:50.680 --> 00:05:54.680]  無人能攔住神的手
[00:05:54.680 --> 00:05:56.280]  還有呢?
[00:05:56.280 --> 00:05:57.720]  在《說新約》
[00:05:57.720 --> 00:06:00.600]  提摩太前書的六章十五節
[00:06:00.600 --> 00:06:04.120]  說那可稱眾獨有權能的
[00:06:04.120 --> 00:06:07.480]  萬王之王 萬主之主
[00:06:07.480 --> 00:06:10.160]  這位不單止是世上的王
[00:06:10.160 --> 00:06:11.720]  好像巴比倫王
[00:06:11.720 --> 00:06:14.600]  他還是萬王之王 萬主之主
[00:06:14.600 --> 00:06:17.600]  所以他喜歡做什麼 他就做什麼
[00:06:17.600 --> 00:06:20.920]  啟示錄的四章十一節經文說
[00:06:20.920 --> 00:06:23.080]  我們的主 我們的神
[00:06:23.080 --> 00:06:26.920]  你是配得榮耀尊貴權柄的
[00:06:26.920 --> 00:06:29.000]  因為你創造了萬物
[00:06:29.000 --> 00:06:32.320]  並且萬物都是因你的旨意
[00:06:32.320 --> 00:06:34.600]  被創造而有的
[00:06:34.600 --> 00:06:36.640]  有誰能夠說
[00:06:36.640 --> 00:06:38.640]  我創造宇宙萬物
[00:06:38.640 --> 00:06:41.160]  只有世上唯一的真神
[00:06:41.160 --> 00:06:43.960]  所以他喜歡做什麼都可以
[00:06:43.960 --> 00:06:46.240]  針研的十六章四節
[00:06:46.240 --> 00:06:48.360]  為耶和華所造的
[00:06:48.360 --> 00:06:50.040]  各式其用
[00:06:50.040 --> 00:06:54.960]  就是惡人也為禍患的日子所造的
[00:06:54.960 --> 00:06:58.280]  剛才說巴比倫王就是一個例子
[00:06:58.280 --> 00:07:01.840]  我們稍後會見到法老王都是一樣
[00:07:01.840 --> 00:07:03.880]  是被神興起
[00:07:03.880 --> 00:07:05.800]  要彰顯神的榮耀
[00:07:05.800 --> 00:07:07.280]  就算惡人
[00:07:07.280 --> 00:07:09.720]  都是神興起他們
[00:07:09.720 --> 00:07:11.760]  有很多其他
[00:07:11.760 --> 00:07:15.880]  有關神主權的經文我不能夠全部說完
[00:07:15.880 --> 00:07:18.080]  我會留在powerpoint那裡
[00:07:18.080 --> 00:07:22.440]  大家有興趣的可以download來看
[00:07:22.440 --> 00:07:26.240]  其實上一次我已經說了第一點
[00:07:26.240 --> 00:07:30.360]  就是神的話語神的應許有沒有落空
[00:07:30.360 --> 00:07:31.640]  絕對沒有
[00:07:31.640 --> 00:07:33.360]  個人立場
[00:07:33.360 --> 00:07:36.760]  以色列人永遠都有愚民會相信
[00:07:36.760 --> 00:07:38.200]  而不是神的旨意
[00:07:38.200 --> 00:07:42.000]  所有的以色列人都相信 都接受他
[00:07:42.000 --> 00:07:43.280]  第二點
[00:07:43.280 --> 00:07:45.120]  我們今天要說的
[00:07:45.120 --> 00:07:48.360]  就是神的決定是否不公平
[00:07:48.360 --> 00:07:52.040]  九章十四節到二十四節
[00:07:52.040 --> 00:07:55.160]  羅馬書九章十四節怎麼說
[00:07:55.160 --> 00:07:57.920]  「這樣我們可說什麼
[00:07:57.920 --> 00:08:01.360]  難道神有什麼不公平嗎
[00:08:01.360 --> 00:08:03.720]  斷乎沒有」
[00:08:03.720 --> 00:08:06.320]  保羅說神揀選了以色列人
[00:08:06.320 --> 00:08:08.760]  現在又將他們放在一旁
[00:08:08.760 --> 00:08:10.240]  是不是不公平
[00:08:10.240 --> 00:08:10.960]  不是
[00:08:10.960 --> 00:08:12.960]  這只不過是暫時
[00:08:12.960 --> 00:08:15.360]  現在他是興起教會
[00:08:15.360 --> 00:08:18.920]  來做以色列人所沒有做的事
[00:08:18.920 --> 00:08:21.520]  上一次我跟大家說
[00:08:21.520 --> 00:08:23.960]  神的應許沒有落空的時候
[00:08:23.960 --> 00:08:27.160]  我說到羅馬書九章十一節
[00:08:27.160 --> 00:08:29.760]  「雙子還沒有生下來
[00:08:29.760 --> 00:08:32.320]  善惡還沒有作出來
[00:08:32.320 --> 00:08:34.360]  神依經揀選」
[00:08:34.360 --> 00:08:37.800]  神的揀選不是在乎我們的行為
[00:08:37.800 --> 00:08:41.240]  是在乎他的意志
[00:08:41.240 --> 00:08:43.920]  很多時候我們就會說
[00:08:43.920 --> 00:08:45.960]  神是不公平的
[00:08:45.960 --> 00:08:48.640]  他怎可以揀選某些人
[00:08:48.640 --> 00:08:51.320]  而不揀選另外一些人呢
[00:08:51.320 --> 00:08:55.720]  甚至在基督教的群體裏面都是一樣的
[00:08:55.720 --> 00:08:57.440]  如果我們說
[00:08:57.440 --> 00:09:00.040]  這是基督教的教義
[00:09:00.040 --> 00:09:02.920]  神在宇宙開始之先
[00:09:02.920 --> 00:09:06.200]  已經揀選某些人得救
[00:09:06.200 --> 00:09:08.320]  甚至基督徒會怎樣說
[00:09:08.320 --> 00:09:09.840]  不公平
[00:09:09.840 --> 00:09:12.320]  我兩個女兒小時候最喜歡這樣說
[00:09:12.320 --> 00:09:13.480]  不公平
[00:09:13.480 --> 00:09:16.640]  不公平不公義
[00:09:16.640 --> 00:09:19.880]  我們很喜歡用自己的智慧
[00:09:19.880 --> 00:09:21.560]  來質問神
[00:09:21.560 --> 00:09:24.800]  來甚至質疑神的品格
[00:09:24.800 --> 00:09:27.240]  就好像約伯的太太
[00:09:27.240 --> 00:09:30.080]  記不記得約伯的太太怎樣對約伯說
[00:09:30.080 --> 00:09:32.400]  約伯的子女都死了
[00:09:32.400 --> 00:09:34.960]  生到全身都是瘡
[00:09:34.960 --> 00:09:36.880]  他的老婆怎樣對他說
[00:09:36.880 --> 00:09:39.600]  你的神都不公平 都不公義
[00:09:39.600 --> 00:09:42.160]  你詛咒他死了更好
[00:09:42.160 --> 00:09:44.240]  你還在獻誓
[00:09:44.240 --> 00:09:45.880]  這就是約伯的太太
[00:09:45.880 --> 00:09:50.680]  很多時候我們都是一樣的
[00:09:50.680 --> 00:09:52.320]  保羅說
[00:09:52.320 --> 00:09:54.600]  那神是否不公義
[00:09:54.600 --> 00:09:58.000]  你看到保羅很喜歡自問自答
[00:09:58.000 --> 00:09:59.480]  問了這個問題之後
[00:09:59.480 --> 00:10:02.200]  他就說「斷乎沒有」
[00:10:02.200 --> 00:10:05.560]  在希臘文當中最強的語氣
[00:10:05.560 --> 00:10:07.280]  保羅用來說
[00:10:07.280 --> 00:10:08.920]  神絕對是公義
[00:10:08.920 --> 00:10:11.120]  神不是不公義
[00:10:11.120 --> 00:10:13.520]  有很多的經文在聖經裡面
[00:10:13.520 --> 00:10:15.600]  都說神是公義
[00:10:15.600 --> 00:10:18.760]  我也會留在PowerPoint裡面
[00:10:18.760 --> 00:10:22.160]  上次我說神的英許沒有落空的時候
[00:10:22.160 --> 00:10:25.080]  我說保羅給了我們兩個例子
[00:10:25.080 --> 00:10:27.440]  以撒和雅各
[00:10:27.440 --> 00:10:30.480]  現在他又給我們兩個例子
[00:10:30.480 --> 00:10:33.000]  摩西和法老王
[00:10:33.000 --> 00:10:35.760]  我們先看摩西的例子
[00:10:35.760 --> 00:10:38.480]  在羅馬書的九章十五節
[00:10:38.480 --> 00:10:39.320]  保羅說
[00:10:39.320 --> 00:10:41.120]  「因他對摩西說
[00:10:41.120 --> 00:10:43.560]  我要憐憫誰就憐憫誰
[00:10:43.560 --> 00:10:46.520]  要恩待誰就恩待誰」
[00:10:46.520 --> 00:10:49.880]  這個就是我們今天的主題
[00:10:49.880 --> 00:10:52.320]  其實保羅是引用了
[00:10:52.320 --> 00:10:57.360]  出埃及記的三十三章十九節
[00:10:57.360 --> 00:10:59.840]  又要說一些背景
[00:10:59.840 --> 00:11:04.080]  為何保羅會用這一節的經文
[00:11:04.080 --> 00:11:06.600]  其實這一節的經文是取自
[00:11:06.600 --> 00:11:09.000]  出埃及記的三十三章
[00:11:09.000 --> 00:11:12.000]  而在三十二章發生了什麼事
[00:11:12.000 --> 00:11:16.360]  記不記得神在西乃山頒律法給以色列人
[00:11:16.360 --> 00:11:18.480]  山下發生了什麼事
[00:11:18.480 --> 00:11:20.840]  以色列人就作反
[00:11:20.840 --> 00:11:24.080]  他們叫阿倫做一隻金牛給他們
[00:11:24.080 --> 00:11:26.760]  讓他們可以來敬拜
[00:11:26.760 --> 00:11:29.080]  於是神就大怒
[00:11:29.080 --> 00:11:32.360]  立刻擊殺了三千人
[00:11:32.360 --> 00:11:35.000]  當時的那些以色列人
[00:11:35.000 --> 00:11:37.480]  人心惶惶驚到不得了
[00:11:37.480 --> 00:11:40.320]  膽戰心驚
[00:11:40.320 --> 00:11:43.560]  接著在出埃及記的三十三章
[00:11:43.560 --> 00:11:48.240]  神就叫摩西帶領以色列人進入加南地
[00:11:48.240 --> 00:11:50.240]  進入英許之地
[00:11:50.240 --> 00:11:52.720]  摩西很害怕
[00:11:52.720 --> 00:11:55.200]  摩西怎樣回答神
[00:11:55.200 --> 00:11:58.920]  在三十三章十三節和十六節他說
[00:11:58.920 --> 00:12:00.960]  我們怎知道
[00:12:00.960 --> 00:12:02.840]  我和你的百姓
[00:12:02.840 --> 00:12:06.040]  在你的眼前蒙蔭
[00:12:06.040 --> 00:12:07.840]  什麼意思
[00:12:07.840 --> 00:12:09.920]  就是說我們怎知道
[00:12:09.920 --> 00:12:13.200]  你叫我們去加南地 去英許之地
[00:12:13.200 --> 00:12:16.320]  會不會在路上突然間又發作
[00:12:16.320 --> 00:12:18.880]  又大怒 又殺死幾千
[00:12:18.880 --> 00:12:21.440]  甚至將我們全部殺光
[00:12:21.440 --> 00:12:24.200]  我們怎知道我們在你眼前蒙蔭
[00:12:24.200 --> 00:12:26.600]  這就是摩西所說的
[00:12:26.600 --> 00:12:28.280]  神怎樣回答
[00:12:28.280 --> 00:12:31.080]  在出埃及記的三十三章十七節
[00:12:31.080 --> 00:12:32.760]  他和摩西說
[00:12:32.760 --> 00:12:35.120]  我按你的名認識你
[00:12:35.120 --> 00:12:37.520]  你在我的眼前蒙蔭
[00:12:37.520 --> 00:12:42.560]  就是說我一早就已經認識你 我揀選你
[00:12:42.560 --> 00:12:44.160]  但是摩西
[00:12:44.160 --> 00:12:46.560]  仍然缺乏信心
[00:12:46.560 --> 00:12:48.400]  摩西要求什麼
[00:12:48.400 --> 00:12:49.600]  他要求神
[00:12:49.600 --> 00:12:53.200]  你可不可以讓我看看你的榮耀
[00:12:53.200 --> 00:12:56.360]  哇 摩西也挺聰明的
[00:12:56.360 --> 00:12:58.960]  世上沒有人見過神
[00:12:58.960 --> 00:13:03.080]  如果神讓他見到神的榮耀代表什麼
[00:13:03.080 --> 00:13:06.280]  他真的在神的眼前蒙蔭
[00:13:06.280 --> 00:13:10.000]  所以他說你可不可以讓我看看你的榮耀
[00:13:10.000 --> 00:13:11.280]  於是
[00:13:11.280 --> 00:13:15.120]  神就在出埃及記的三十三章十九節
[00:13:15.120 --> 00:13:16.600]  回答摩西
[00:13:16.600 --> 00:13:19.400]  這就是今天保羅所引用的
[00:13:19.400 --> 00:13:21.640]  羅馬書九章十五節
[00:13:21.640 --> 00:13:23.960]  耶和華和摩西說
[00:13:23.960 --> 00:13:26.960]  我要顯我一切的恩慈
[00:13:26.960 --> 00:13:28.960]  在你的面前經過
[00:13:28.960 --> 00:13:30.480]  宣告我的名
[00:13:30.480 --> 00:13:33.240]  我要恩待誰就恩待誰
[00:13:33.240 --> 00:13:36.840]  我要憐憫誰就憐憫誰
[00:13:36.840 --> 00:13:38.280]  神說好啊
[00:13:38.280 --> 00:13:40.520]  我在你的眼前經過
[00:13:40.520 --> 00:13:43.200]  我讓你看我的榮耀
[00:13:43.200 --> 00:13:44.720]  但我要你知道
[00:13:44.720 --> 00:13:47.800]  我是有權殺死三千人
[00:13:47.800 --> 00:13:50.840]  我喜歡審判誰我就審判誰
[00:13:50.840 --> 00:13:53.120]  我喜歡恩待誰就恩待誰
[00:13:53.120 --> 00:13:55.600]  我喜歡憐憫誰就憐憫誰
[00:13:55.600 --> 00:13:58.080]  但我仍然有權審判人
[00:13:58.080 --> 00:14:02.880]  這就是神回答摩西的話語
[00:14:02.880 --> 00:14:06.960]  我們要知道我們每一個人都是罪人
[00:14:06.960 --> 00:14:09.520]  聖經說罪的公價是什麼
[00:14:09.520 --> 00:14:10.760]  是死
[00:14:10.760 --> 00:14:13.040]  我們每個人都是活該
[00:14:13.040 --> 00:14:16.400]  現在神是讓我們有恩典有憐憫
[00:14:16.400 --> 00:14:19.360]  接受祂的人就可以得救
[00:14:19.360 --> 00:14:20.960]  我們應該要感恩
[00:14:20.960 --> 00:14:23.760]  但我們應不應該去質問神
[00:14:23.760 --> 00:14:26.960]  為什麼你揀選這個不揀選那個
[00:14:26.960 --> 00:14:28.320]  你不公平
[00:14:28.320 --> 00:14:30.400]  我們應不應該這樣做
[00:14:30.400 --> 00:14:32.640]  我們絕對不應該
[00:14:32.640 --> 00:14:37.200]  有一個幾好下的比喻是什麼
[00:14:37.200 --> 00:14:40.480]  就好像你去到海灘
[00:14:40.480 --> 00:14:42.840]  晚上水漲
[00:14:42.840 --> 00:14:46.600]  將那些海星沖到岸上
[00:14:46.600 --> 00:14:49.400]  然後早上水退了
[00:14:49.400 --> 00:14:52.720]  那些海星全部就在岸上
[00:14:52.720 --> 00:14:54.320]  慢慢爬到海面
[00:14:54.320 --> 00:14:56.520]  但是海星爬得很慢
[00:14:56.520 --> 00:14:58.120]  太陽出來了
[00:14:58.120 --> 00:15:02.960]  眼看所有的海星都會被太陽曬死
[00:15:02.960 --> 00:15:05.760]  就在那個時候有個人走出來
[00:15:05.760 --> 00:15:08.560]  拼命將那些海星扔到海裏面
[00:15:08.560 --> 00:15:10.720]  打救那些海星
[00:15:10.720 --> 00:15:13.680]  但是又有另外一個人走出來
[00:15:13.680 --> 00:15:15.480]  大哥
[00:15:15.480 --> 00:15:17.760]  老友你不公平
[00:15:17.760 --> 00:15:19.680]  為什麼你扔這邊的海星
[00:15:19.680 --> 00:15:23.720]  你不扔那邊的海星到海裏面
[00:15:23.720 --> 00:15:26.600]  不是這個人走去扔海星
[00:15:26.600 --> 00:15:29.320]  所有的海星都要死
[00:15:29.320 --> 00:15:31.480]  他盡量在那裏扔
[00:15:31.480 --> 00:15:32.920]  你是誰
[00:15:32.920 --> 00:15:35.480]  說他不公平
[00:15:35.480 --> 00:15:36.680]  說到神的屬性
[00:15:36.680 --> 00:15:38.520]  不是那麼容易的事
[00:15:38.520 --> 00:15:40.040]  沒有完美的例子
[00:15:40.040 --> 00:15:42.040]  但我相信這個例子是多麼好
[00:15:42.040 --> 00:15:43.360]  讓我們看到
[00:15:43.360 --> 00:15:46.720]  我們根本是沒有權來質問神
[00:15:46.720 --> 00:15:49.120]  為什麼你救某些人
[00:15:49.120 --> 00:15:50.960]  你不救其他的人
[00:15:50.960 --> 00:15:53.080]  因為我們每個人都是活該
[00:15:53.080 --> 00:15:55.640]  生出來就是有罪
[00:15:55.640 --> 00:15:57.240]  接著
[00:15:57.240 --> 00:16:00.840]  保羅在羅馬書的九章十六節怎麼說
[00:16:00.840 --> 00:16:04.480]  他說神的揀選不在乎那定義的
[00:16:04.480 --> 00:16:07.520]  也不在乎那奔跑的
[00:16:07.520 --> 00:16:09.080]  什麼意思
[00:16:09.080 --> 00:16:11.120]  定義是什麼
[00:16:11.120 --> 00:16:14.120]  不是說你想要得就得
[00:16:14.120 --> 00:16:15.600]  你可以坐在那裏
[00:16:15.600 --> 00:16:18.520]  你說我希望得就
[00:16:18.520 --> 00:16:20.200]  但不是你定義
[00:16:20.200 --> 00:16:22.520]  不是你渴望
[00:16:22.520 --> 00:16:24.360]  也不是奔跑
[00:16:24.360 --> 00:16:25.960]  奔跑是什麼
[00:16:25.960 --> 00:16:27.560]  去追求
[00:16:27.560 --> 00:16:29.960]  不是說甚至是你的行為
[00:16:29.960 --> 00:16:31.400]  因為你的行為
[00:16:31.400 --> 00:16:34.080]  你就能夠被神揀選
[00:16:34.080 --> 00:16:35.200]  不是定義
[00:16:35.200 --> 00:16:36.960]  不是追求
[00:16:36.960 --> 00:16:40.320]  我上次說了以撒馬利的例子
[00:16:40.320 --> 00:16:43.760]  以撒馬利希望得到神的祝福
[00:16:43.760 --> 00:16:46.080]  他有沒有得到神的祝福
[00:16:46.080 --> 00:16:47.560]  你說有
[00:16:47.560 --> 00:16:49.800]  創世紀的十七章二十節
[00:16:49.800 --> 00:16:53.160]  說他的後人會成為大國
[00:16:53.160 --> 00:16:54.880]  但這是地上的祝福
[00:16:54.880 --> 00:16:56.960]  不是天上的祝福
[00:16:56.960 --> 00:16:58.760]  他沒有被神揀選
[00:16:58.760 --> 00:17:01.400]  神是揀選以撒
[00:17:01.400 --> 00:17:03.360]  還有以掃呢
[00:17:03.360 --> 00:17:06.640]  以掃為了祝福奔跑
[00:17:06.640 --> 00:17:08.600]  創世紀的二十七章
[00:17:08.600 --> 00:17:11.240]  他甚至淚流滿面地
[00:17:11.240 --> 00:17:16.000]  希望他的父親以撒能夠祝福自己
[00:17:16.000 --> 00:17:17.920]  但他有沒有得到祝福
[00:17:17.920 --> 00:17:19.320]  他沒有得到祝福
[00:17:19.320 --> 00:17:21.480]  已經是太遲了
[00:17:21.480 --> 00:17:26.320]  是他自己賣了他自己長子的名份
[00:17:26.320 --> 00:17:27.240]  所以是
[00:17:27.240 --> 00:17:28.640]  是神揀選
[00:17:28.640 --> 00:17:29.840]  但我們看到
[00:17:29.840 --> 00:17:33.800]  人的責任也是很重要
[00:17:33.800 --> 00:17:35.800]  雅各就是一個例子
[00:17:35.800 --> 00:17:37.440]  神揀選雅各
[00:17:37.440 --> 00:17:39.440]  沒有揀選以掃
[00:17:39.440 --> 00:17:42.840]  雅各不是一個那麼好的人
[00:17:42.840 --> 00:17:45.640]  他的名字的意思就是握著
[00:17:45.640 --> 00:17:47.520]  他每樣都希望得到
[00:17:47.520 --> 00:17:50.560]  希望得到哥哥長子的名份
[00:17:50.560 --> 00:17:54.240]  但他最後是捉住神不放
[00:17:54.240 --> 00:17:56.520]  是要神祝福他為止
[00:17:56.520 --> 00:17:59.320]  在希伯來書的一章二十節也說
[00:17:59.320 --> 00:18:01.960]  雅各因著信
[00:18:01.960 --> 00:18:02.920]  所以我們看到
[00:18:02.920 --> 00:18:05.360]  這就是聖經裡面的教導
[00:18:05.360 --> 00:18:07.480]  永遠都是一方面
[00:18:07.480 --> 00:18:08.960]  是神的主權
[00:18:08.960 --> 00:18:10.440]  但另一方面
[00:18:10.440 --> 00:18:12.320]  是我們的責任
[00:18:12.320 --> 00:18:14.320]  這也是原因
[00:18:14.320 --> 00:18:18.480]  為何羅馬書的第九章是講到神的主權
[00:18:18.480 --> 00:18:20.480]  而羅馬書的第十章
[00:18:20.480 --> 00:18:23.400]  是講到以色列人的責任
[00:18:23.400 --> 00:18:25.560]  神的主權和人的責任
[00:18:25.560 --> 00:18:28.840]  永遠都是相勝相負
[00:18:28.840 --> 00:18:31.880]  講完摩西的例子
[00:18:31.880 --> 00:18:33.840]  這是正面的例子
[00:18:33.840 --> 00:18:36.080]  保羅給了我們另外一個例子
[00:18:36.080 --> 00:18:37.880]  就是法老王的例子
[00:18:37.880 --> 00:18:39.880]  這個例子是負面的
[00:18:39.880 --> 00:18:42.760]  保羅給了我們一個正面一個負面
