
[00:00:00.000 --> 00:00:04.000]  陳志全:鄧小平,我們今天會看一個題目叫如何突破限制,
[00:10:58.000 --> 00:11:00.000]  他怎樣改變人生呢?
[00:11:00.000 --> 00:11:02.000]  不單止過去這些東西已經過去了,
[00:11:02.000 --> 00:11:05.000]  他由一個愛幫人變成一個神的子民,
[00:11:05.000 --> 00:11:07.000]  就好像我們每一個人一樣,
[00:11:07.000 --> 00:11:10.000]  但是他堅持一樣東西,
[00:11:10.000 --> 00:11:12.000]  就是他有一個不變的信心,
[00:11:12.000 --> 00:11:13.000]  你看他們講什麼,
[00:11:13.000 --> 00:11:15.000]  他說當時耶和華的僕人摩西,
[00:11:15.000 --> 00:11:17.000]  叫我窺探這地,
[00:11:17.000 --> 00:11:20.000]  如果大家記得的就是那十二探子,
[00:11:20.000 --> 00:11:22.000]  他和藥師和另外十個人回來,
[00:11:22.000 --> 00:11:28.000]  大家很開心抬著土產,菩提子,土產來到一起享用,
[00:11:28.000 --> 00:11:30.000]  真是流乃於物之地,
[00:11:30.000 --> 00:11:35.000]  但是這塊山地攻不進去,
[00:11:35.000 --> 00:11:38.000]  因為那些人好像巨人一樣,
[00:11:38.000 --> 00:11:39.000]  我們沒有辦法去,
[00:11:39.000 --> 00:11:42.000]  所以迦納就和藥師講,
[00:11:42.000 --> 00:11:43.000]  你記不記得藥師,
[00:11:43.000 --> 00:11:48.000]  當時我們去到這個地方窺探的時候,
[00:11:48.000 --> 00:11:50.000]  我當時只是四十歲,
[00:11:50.000 --> 00:11:53.000]  還是年青,力壯的時候,
[00:11:53.000 --> 00:11:57.000]  於是我就回報給摩西知道,
[00:11:57.000 --> 00:11:59.000]  那個真是流乃於物之地,
[00:11:59.000 --> 00:12:02.000]  當你望見一件事件的時候,
[00:12:02.000 --> 00:12:06.000]  藥師和迦納都有一件很重要的事情,
[00:12:06.000 --> 00:12:08.000]  就是我們上一次講耶利哥的時候,
[00:12:08.000 --> 00:12:09.000]  和大家分享過,
[00:12:09.000 --> 00:12:12.000]  我們有一種屬靈的眼光,
[00:12:12.000 --> 00:12:16.000]  我們不是看到一些負面的東西,
[00:12:16.000 --> 00:12:18.000]  單只看到一些做不到的東西,
[00:12:18.000 --> 00:12:20.000]  而我們看到這個是不是上帝要我們去做的,
[00:12:20.000 --> 00:12:22.000]  既然上帝答應了,
[00:12:22.000 --> 00:12:24.000]  說這塊流乃於物之地,
[00:12:24.000 --> 00:12:26.000]  祂是應許給我們的,
[00:12:26.000 --> 00:12:28.000]  我們就要信靠,
[00:12:28.000 --> 00:12:29.000]  應許我們的上帝,
[00:12:29.000 --> 00:12:30.000]  因為上帝不會說謊,
[00:12:30.000 --> 00:12:35.000]  但是迦納和我上去的眾弟兄,
[00:12:35.000 --> 00:12:37.000]  另外十個探子,
[00:12:37.000 --> 00:12:41.000]  講的話使所有的人都很沮喪,
[00:12:41.000 --> 00:12:43.000]  都覺得沒有機會,
[00:12:43.000 --> 00:12:45.000]  沒有可能做得到,
[00:12:45.000 --> 00:12:49.000]  但是我,迦納和我專心跟從耶和華,
[00:12:49.000 --> 00:12:50.000]  我是上帝,
[00:12:50.000 --> 00:12:51.000]  但是我心裏面就是,
[00:12:51.000 --> 00:12:53.000]  我抓緊上帝,
[00:12:53.000 --> 00:12:55.000]  我專心一意,
[00:12:55.000 --> 00:12:56.000]  一心一意,
[00:12:56.000 --> 00:13:01.000]  誠心實意這樣去跟著上帝的應許,
[00:13:01.000 --> 00:13:04.000]  四十幾年來,
[00:13:04.000 --> 00:13:06.000]  我都沒有改變過,
[00:13:06.000 --> 00:13:11.000]  所以現在當然我面對希伯倫這個地方,
[00:13:11.000 --> 00:13:12.000]  我沒辦法,
[00:13:12.000 --> 00:13:14.000]  我們還是沒辦法攻進去,
[00:13:14.000 --> 00:13:16.000]  因為當中的巨人仍然在這裏,
[00:13:16.000 --> 00:13:18.000]  城池仍然在這裏,
[00:13:18.000 --> 00:13:19.000]  困難仍然在這裏,
[00:13:19.000 --> 00:13:21.000]  而我也已經老了,
[00:13:21.000 --> 00:13:25.000]  但是我仍然專心跟從上帝,
[00:13:25.000 --> 00:13:28.000]  因為既然上帝說這個是應許的,
[00:13:28.000 --> 00:13:30.000]  我仍然能夠去做得到,
[00:13:30.000 --> 00:13:32.000]  你看看這個信心,
[00:13:32.000 --> 00:13:33.000]  雖然他年紀大了,
[00:13:33.000 --> 00:13:35.000]  但是信心沒有改變,
[00:13:35.000 --> 00:13:37.000]  一直過去怎樣的信心,
[00:13:37.000 --> 00:13:40.000]  他仍然今天怎樣的信心,
[00:13:40.000 --> 00:13:41.000]  第二件事,
[00:13:41.000 --> 00:13:44.000]  我想加勒給我們每個基督徒看到的就是,
[00:13:44.000 --> 00:13:47.000]  當你面對限制的時候,
[00:13:47.000 --> 00:13:49.000]  我們應該採取什麼態度呢?
[00:13:49.000 --> 00:13:50.000]  第一件事,
[00:13:50.000 --> 00:13:53.000]  我們要認同自己的限制,
[00:13:53.000 --> 00:13:55.000]  你看看加勒怎樣說,
[00:13:55.000 --> 00:13:57.000]  他說當日摩西起勢,
[00:13:57.000 --> 00:13:59.000]  你腳所踏之地,
[00:13:59.000 --> 00:14:02.000]  定要歸你和你的子孫永遠為業,
[00:14:02.000 --> 00:14:03.000]  因為你專心跟從,
[00:14:03.000 --> 00:14:04.000]  耶和華,
[00:14:04.000 --> 00:14:06.000]  我的上帝,
[00:14:06.000 --> 00:14:08.000]  加勒說當日,
[00:14:08.000 --> 00:14:10.000]  四十幾年前,
[00:14:10.000 --> 00:14:12.000]  摩西這樣起勢,
[00:14:12.000 --> 00:14:15.000]  你跟我說已經是四十五年之前,
[00:14:15.000 --> 00:14:18.000]  所以我現在已經八十五歲,
[00:14:18.000 --> 00:14:21.000]  我明白現在我已經是年紀大,
[00:14:21.000 --> 00:14:27.000]  我明白到我現在的年歲已經是八十五歲了,
[00:14:27.000 --> 00:14:30.000]  自從他跟我講了這個說話的時候,
[00:14:30.000 --> 00:14:35.000]  耶和華被我存活到現在八十五歲,
[00:14:35.000 --> 00:14:37.000]  四十五年在曠野裏面行走,
[00:14:37.000 --> 00:14:38.000]  沒有叫我死,
[00:14:38.000 --> 00:14:40.000]  現在八十五歲了,
[00:14:40.000 --> 00:14:42.000]  沒錯我已經年紀大,
[00:14:42.000 --> 00:14:47.000]  我已經是渡渡人的晚年了,
[00:14:47.000 --> 00:14:49.000]  這個是我的限制,
[00:14:49.000 --> 00:14:51.000]  但是一樣很重要,
[00:14:51.000 --> 00:14:52.000]  雖然我有我的限制,
[00:14:52.000 --> 00:14:56.000]  但是我仍然能夠檢視自己的能力,
[00:14:56.000 --> 00:14:58.000]  加勒說,
[00:14:58.000 --> 00:15:01.000]  但是我現在仍然是強壯,
[00:15:01.000 --> 00:15:02.000]  好像廉頗,
[00:15:02.000 --> 00:15:03.000]  好像王宗一樣,
[00:15:03.000 --> 00:15:05.000]  仍然能夠有力量,
[00:15:05.000 --> 00:15:07.000]  好像摩西打回去的那一天一樣,
[00:15:07.000 --> 00:15:09.000]  好像四十五年前一樣,
[00:15:09.000 --> 00:15:10.000]  無論征戰出入,
[00:15:10.000 --> 00:15:12.000]  我的力量當時是怎樣,
[00:15:12.000 --> 00:15:14.000]  現在仍然是這樣,
[00:15:14.000 --> 00:15:16.000]  當然不是每一個老人家,
[00:15:16.000 --> 00:15:19.000]  八十五歲都可以講這些說話,
[00:15:19.000 --> 00:15:24.000]  但是這兩樣東西提醒我們一樣很重要的信息,
[00:15:24.000 --> 00:15:26.000]  就是當我們有限制的時候,
[00:15:26.000 --> 00:15:28.000]  我們要接納自己的限制,
[00:15:28.000 --> 00:15:34.000]  有些事情的確我們不能像年輕那樣去做,
[00:15:34.000 --> 00:15:37.000]  你看我也是,
[00:15:37.000 --> 00:15:40.000]  我經常跟太太和一些電影節目講,
[00:15:40.000 --> 00:15:43.000]  如果我年輕多二三十年,
[00:15:43.000 --> 00:15:46.000]  有些事情繼續可以去做,
[00:15:46.000 --> 00:15:48.000]  但是有些事情真的做不了,
[00:15:48.000 --> 00:15:50.000]  特別其中一樣東西,
[00:15:50.000 --> 00:15:51.000]  其中幾樣東西,
[00:15:51.000 --> 00:15:54.000]  第一就是因為體力的衰退,
[00:15:54.000 --> 00:15:56.000]  第一就是老花,
[00:15:56.000 --> 00:15:58.000]  我四十五歲已經開始有老花了,
[00:15:58.000 --> 00:16:01.000]  所以已經開始少看書,
[00:16:01.000 --> 00:16:04.000]  我有時也會很沮喪,
[00:16:04.000 --> 00:16:07.000]  不可以再像以前那樣看書,
[00:16:07.000 --> 00:16:11.000]  因為老花看了眼力就不夠,
[00:16:11.000 --> 00:16:12.000]  另外就是體力,
[00:16:12.000 --> 00:16:15.000]  以前我記得三十歲的時候,
[00:16:15.000 --> 00:16:22.000]  可以放了一些會議之後回家十點半,
[00:16:22.000 --> 00:16:23.000]  仍然去做功課,
[00:16:23.000 --> 00:16:27.000]  仍然去讀博士學位的時候,
[00:16:27.000 --> 00:16:28.000]  仍然去做功課,
[00:16:28.000 --> 00:16:29.000]  做到兩三點,
[00:16:29.000 --> 00:16:30.000]  第二天早上六點又起床,
[00:16:30.000 --> 00:16:32.000]  早上會每天睡三個小時,
[00:16:32.000 --> 00:16:34.000]  多厲害,
[00:16:34.000 --> 00:16:36.000]  那時候三十歲,
[00:16:36.000 --> 00:16:37.000]  現在接近六十歲,
[00:16:37.000 --> 00:16:41.000]  根本那些人說老人家應該睡少一點,
[00:16:41.000 --> 00:16:42.000]  誰說的,
[00:16:42.000 --> 00:16:46.000]  睡六個小時都不夠,
[00:16:46.000 --> 00:16:49.000]  因為個人開始很容易疲倦,
[00:16:49.000 --> 00:16:55.000]  在體力裡面的確我們要接受自己的限制,
[00:16:55.000 --> 00:16:59.000]  但是我們也會看老人家不是純粹體力,
[00:16:59.000 --> 00:17:01.000]  還有很多事情是我們可以做得到的,
[00:17:01.000 --> 00:17:04.000]  例如我的經驗,
[00:17:04.000 --> 00:17:07.000]  無論是成功的經驗還是失敗的經驗,
[00:17:07.000 --> 00:17:11.000]  我過去這麼多年跟人相處,
[00:17:11.000 --> 00:17:14.000]  或者看事物的一些經驗,
[00:17:14.000 --> 00:17:17.000]  甚至是人緣,
[00:17:17.000 --> 00:17:19.000]  建立了很多人際之間的關係,
[00:17:19.000 --> 00:17:23.000]  或者是對於很多現有的科技,
[00:17:23.000 --> 00:17:26.000]  自己仍然有心和有能力的學習,
[00:17:26.000 --> 00:17:30.000]  看不到書的我可以上網去看資料,
[00:17:30.000 --> 00:17:34.000]  很多事情我仍然可以去做的,
[00:17:34.000 --> 00:17:36.000]  仍然能夠去做的,
[00:17:36.000 --> 00:17:39.000]  仍然可以有著健康的走來走去,
[00:17:39.000 --> 00:17:40.000]  去探訪,
[00:17:40.000 --> 00:17:43.000]  去做一些關顧的工作,
[00:17:43.000 --> 00:17:45.000]  可以加勒這樣說,
[00:17:45.000 --> 00:17:47.000]  可以仍是強壯的,
[00:17:47.000 --> 00:17:48.000]  跟昔日一樣,
[00:17:48.000 --> 00:17:50.000]  所以鄧小平我想我們今天要想的就是,
[00:17:50.000 --> 00:17:54.000]  有些什麼事情是我們真的接受自己是做不到的,
[00:17:54.000 --> 00:17:57.000]  在現在的光景裡面,
[00:17:57.000 --> 00:18:00.000]  可能你的限制就是你家人,
[00:18:00.000 --> 00:18:01.000]  兒女還小,
[00:18:01.000 --> 00:18:04.000]  有些事情的確你要照顧家庭,
[00:18:04.000 --> 00:18:09.000]  你沒有辦法可以去好像單身那樣去服侍主,
[00:18:09.000 --> 00:18:13.000]  但是你生命裡面不只是做一件事,
[00:18:13.000 --> 00:18:15.000]  有些事情是你仍然有能力做到的,
[00:18:15.000 --> 00:18:17.000]  當你有能力做到的時候,
[00:18:17.000 --> 00:18:22.000]  我們是不是仍然可以繼續去用那些可以有的能力,
[00:18:22.000 --> 00:18:24.000]  去侍奉我們的上帝呢?
[00:18:24.000 --> 00:18:28.000]  我在以前教育一個老人家,
[00:18:28.000 --> 00:18:33.000]  是很值得我去分享一下他的見證,
[00:18:33.000 --> 00:18:34.000]  他已經回到天家,
[00:18:34.000 --> 00:18:37.000]  但是他當時成90歲,
[00:18:37.000 --> 00:18:38.000]  80多90歲,
[00:18:38.000 --> 00:18:40.000]  他就跟我說,
[00:18:40.000 --> 00:18:43.000]  牧師我不可以搬搬抬抬,
[00:18:43.000 --> 00:18:48.000]  我也不可以有這樣的精神去帶組,
[00:18:48.000 --> 00:18:51.000]  去做很多年輕人做的工作,
[00:18:51.000 --> 00:18:54.000]  我也不可以走來走去去探訪,
[00:18:54.000 --> 00:18:56.000]  因為身體行動已經不便,
[00:18:56.000 --> 00:18:58.000]  但是他提醒我一件事,
[00:18:58.000 --> 00:19:00.000]  牧師,我有一件事可以做,
[00:19:00.000 --> 00:19:04.000]  就是每天我可以在家裡為你禱告,
[00:19:04.000 --> 00:19:06.000]  可以為弟兄姐妹禱告,
[00:19:06.000 --> 00:19:09.000]  可以為一些軟弱的肢體禱告,
[00:19:09.000 --> 00:19:10.000]  他就說牧師,
[00:19:10.000 --> 00:19:12.000]  這個就是我現在有的能力,
[00:19:12.000 --> 00:19:14.000]  和我有空間可以做這件事,
[00:19:14.000 --> 00:19:18.000]  他說你可不可以每天告訴我們有什麼待討,
[00:19:18.000 --> 00:19:21.000]  他真的每天要求我,
[00:19:21.000 --> 00:19:22.000]  或者他親自打電話給我,
[00:19:22.000 --> 00:19:23.000]  如果我不找他,
[00:19:23.000 --> 00:19:24.000]  他就會打電話給我,
[00:19:24.000 --> 00:19:27.000]  要求我告訴他今天有什麼待討事項,
[00:19:27.000 --> 00:19:28.000]  為你祈禱,
[00:19:28.000 --> 00:19:33.000]  也叫我有什麼人是需要有待討的,
[00:19:33.000 --> 00:19:36.000]  甚至他不可以探訪他們,
[00:19:36.000 --> 00:19:38.000]  但是他可以打電話給他們,
[00:19:38.000 --> 00:19:39.000]  去鼓勵他們,
[00:19:39.000 --> 00:19:41.000]  在電話裡面為他們祈禱,
[00:19:41.000 --> 00:19:42.000]  這個老人家,
[00:19:42.000 --> 00:19:44.000]  這個姐妹真是厲害,
[00:19:44.000 --> 00:19:47.000]  他有時候知道弟兄姐妹有什麼需要,
[00:19:47.000 --> 00:19:49.000]  年輕的那班打電話給他,
[00:19:49.000 --> 00:19:50.000]  鼓勵他們,
[00:19:50.000 --> 00:19:52.000]  甚至他經常跟他們說,
[00:19:52.000 --> 00:19:55.000]  你聽到有沒有這個星期講什麼信息,
[00:19:55.000 --> 00:19:57.000]  因為我行動不便回不了教會,
[00:19:57.000 --> 00:19:58.000]  你可不可以告訴我,
[00:19:58.000 --> 00:20:00.000]  這個星期牧師講什麼道,
