
[00:00:00.000 --> 00:00:02.320]  今天見到一家大小,開唔開心呀?
[00:03:38.320 --> 00:03:41.040]  因為所羅門王之後
[00:03:41.040 --> 00:03:46.880]  以色列國就分北國南國分裂
[00:03:46.880 --> 00:03:49.360]  唯一所羅門王嘅時候
[00:03:49.360 --> 00:03:56.640]  榮耀大到隔離其他地方嘅人來朝拜
[00:03:56.640 --> 00:03:58.640]  去到以色列國嘅地方
[00:03:58.640 --> 00:04:03.920]  去聽所羅門王自衛嘅言語
[00:04:03.920 --> 00:04:06.080]  大衛王嘅時候
[00:04:06.080 --> 00:04:07.840]  大衛王之前
[00:04:07.840 --> 00:04:11.360]  蘇羅王嘅時候佢哋都忙於打仗
[00:04:11.360 --> 00:04:12.960]  因為入到迦南地
[00:04:12.960 --> 00:04:15.680]  入到一個神所應許流奶與蜜之地
[00:04:15.680 --> 00:04:18.240]  佢哋未能夠一統迦南
[00:04:18.240 --> 00:04:20.160]  直至大衛王
[00:04:20.160 --> 00:04:23.120]  佢先至能夠一統迦南
[00:04:23.120 --> 00:04:27.200]  所以上帝
[00:04:27.200 --> 00:04:30.480]  唔想佢建造上帝嘅殿
[00:04:30.480 --> 00:04:34.480]  因為佢手裏面太多血
[00:04:34.480 --> 00:04:40.080]  所以嚟到所羅門王建造上帝嘅殿
[00:04:40.080 --> 00:04:42.560]  當所羅門王登基嘅時候
[00:04:42.560 --> 00:04:45.120]  大衛王佢點樣祈禱呢
[00:04:45.120 --> 00:04:47.440]  我係讀一道七節
[00:04:47.440 --> 00:04:50.240]  我哋一同讀
[00:04:50.240 --> 00:04:52.400]  聽弟兄讀單節
[00:04:52.400 --> 00:04:54.000]  姐妹讀雙節
[00:04:54.000 --> 00:04:54.960]  弟兄先讀
[00:04:54.960 --> 00:04:56.320]  準備起
[00:04:56.320 --> 00:05:00.080]  神呀求你將你的公平賜給王
[00:05:00.080 --> 00:05:10.080]  將你的公義賜給王嘅兒子
[00:05:10.080 --> 00:05:24.080]  大山小山都要因公義使百姓得享平安
[00:05:24.080 --> 00:05:25.600]  太陽還存
[00:05:25.600 --> 00:05:27.120]  月亮猶在
[00:05:27.120 --> 00:05:37.760]  人要敬畏你直到萬代
[00:05:37.760 --> 00:05:39.440]  在他的日子
[00:05:39.440 --> 00:05:40.960]  公義要興旺
[00:05:40.960 --> 00:05:42.480]  大有平安
[00:05:42.480 --> 00:05:45.280]  除非月亮不在
[00:05:45.280 --> 00:05:48.320]  你估
[00:05:48.320 --> 00:05:50.800]  當
[00:05:50.800 --> 00:05:52.400]  其實唔係好夠膽估應該
[00:05:52.400 --> 00:05:54.240]  我哋都經驗過㗎啦
[00:05:54.240 --> 00:05:59.360]  當我哋自己香港嘅特首
[00:05:59.360 --> 00:06:02.080]  一個特首傳去第二個特首嘅時候
[00:06:02.080 --> 00:06:05.760]  通常特首嘅盼望係啲乜嘢呢
[00:06:05.760 --> 00:06:07.280]  講得最多嘅就係
[00:06:07.280 --> 00:06:10.080]  香港經濟發展
[00:06:10.080 --> 00:06:11.520]  係咪呀
[00:06:11.520 --> 00:06:13.440]  講得最多嘅
[00:06:13.440 --> 00:06:17.280]  就係香港點樣可以賺多啲錢
[00:06:17.280 --> 00:06:19.840]  呢個就係
[00:06:19.840 --> 00:06:21.120]  好多時候
[00:06:21.120 --> 00:06:26.480]  無論係唔間接香港好多國家一開始嘅時候
[00:06:26.480 --> 00:06:29.840]  就職就講經濟
[00:06:29.840 --> 00:06:33.920]  就職就講我哋點樣活得更快樂
[00:06:33.920 --> 00:06:35.840]  就職
[00:06:35.840 --> 00:06:38.000]  唔會講
[00:06:38.000 --> 00:06:39.600]  在國中
[00:06:39.600 --> 00:06:43.920]  在香港有公平有公義
[00:06:43.920 --> 00:06:46.320]  唔會
[00:06:46.320 --> 00:06:48.800]  但係大衛王
[00:06:48.800 --> 00:06:51.600]  佢喺所羅無人就職嘅時候
[00:06:51.600 --> 00:06:54.560]  頭嗰七節出現得最多嘅字
[00:06:54.560 --> 00:06:56.480]  特別一二三
[00:06:56.480 --> 00:06:58.520]  節講係公義
[00:06:58.520 --> 00:06:59.560]  公義
[00:06:59.560 --> 00:07:02.880]  公平
[00:07:02.880 --> 00:07:07.240]  因為第七十二篇唔係單單係所羅無人就職嘅
[00:07:07.240 --> 00:07:08.760]  登基嘅詩篇
[00:07:08.760 --> 00:07:11.080]  佢都係預表緊
[00:07:11.080 --> 00:07:15.680]  主耶穌基督降臨神嘅國興起嘅時候
[00:07:15.680 --> 00:07:19.520]  上帝國臨到基督作王嘅時候
[00:07:19.520 --> 00:07:22.080]  一篇嘅詩篇
[00:07:22.080 --> 00:07:25.680]  喺其中
[00:07:25.680 --> 00:07:31.040]  神將公平公義要賜畀領導者
[00:07:31.040 --> 00:07:35.920]  公平公義呢個係對神對所有領袖一個
[00:07:35.920 --> 00:07:40.000]  不可缺少嘅要求
[00:07:40.000 --> 00:07:42.560]  上帝嘅要求
[00:07:42.560 --> 00:07:47.440]  以至第一節到第四節有啲咩結果出現呢
[00:07:47.440 --> 00:07:50.240]  困苦人
[00:07:50.240 --> 00:07:54.600]  佢所面對嘅審判係公平
[00:07:54.600 --> 00:07:58.440]  佢有冤情佢能夠得到新冤
[00:07:58.440 --> 00:08:04.840]  亦都因為呢個國度係公平係公義嘅百姓能夠得到安穩能夠得到平安
[00:08:04.840 --> 00:08:06.640]  貧窮嘅人
[00:08:06.640 --> 00:08:09.440]  能夠得到拯救
[00:08:09.440 --> 00:08:12.760]  欺壓嗰啲人欺壓人嘅人
[00:08:12.760 --> 00:08:15.080]  佢哋會被審判
[00:08:15.080 --> 00:08:17.640]  苦情上達
[00:08:17.640 --> 00:08:21.480]  有冤有勞素
[00:08:21.480 --> 00:08:23.780]  人能夠得安穩
[00:08:23.780 --> 00:08:26.840]  得拯救有出路嘅盼望
[00:08:26.840 --> 00:08:29.660]  唔會再受到壓制
[00:08:29.660 --> 00:08:30.680]  呢個
[00:08:30.680 --> 00:08:32.740]  就係所羅門王
[00:08:32.740 --> 00:08:34.780]  當佢登基嘅時候
[00:08:34.780 --> 00:08:38.620]  上帝交付喺佢身上嘅心意
[00:08:38.620 --> 00:08:41.940]  其實邊啲人會能夠有咁嘅能力去壓制人呀
[00:08:41.940 --> 00:08:44.500]  通常都有權嘅人囉
[00:08:44.500 --> 00:08:47.060]  有錢嘅人囉
[00:08:47.060 --> 00:08:48.860]  佢先至有咁嘅能力
[00:08:48.860 --> 00:08:52.960]  有咁嘅資源有咁嘅資本去壓制人以至
[00:08:52.960 --> 00:08:55.520]  喺人身上面能夠
[00:08:55.520 --> 00:08:57.820]  掠奪更多
[00:08:57.820 --> 00:09:03.460]  佢想要嘅無論係錢或者其他嘢
[00:09:03.460 --> 00:09:06.020]  上帝嘅國
[00:09:06.020 --> 00:09:08.840]  其中一個好重要嘅標記
[00:09:08.840 --> 00:09:10.880]  公義
[00:09:10.880 --> 00:09:14.220]  以至第五節去到第七節
[00:09:14.220 --> 00:09:17.800]  太陽還傳月亮猶在人要敬畏你
[00:09:17.800 --> 00:09:22.160]  當大家睇佢住嘅時候人要敬畏你有另一種嘅逆法七十四逆本
[00:09:22.160 --> 00:09:23.680]  願他永活
[00:09:23.680 --> 00:09:25.740]  我覺得呢個逆法更加好嘅
[00:09:25.740 --> 00:09:27.780]  變咗第五節去到第七節
[00:09:27.780 --> 00:09:31.120]  係完完全全講個登基嘅君王
[00:09:31.120 --> 00:09:33.420]  太陽還傳月亮猶在
[00:09:33.420 --> 00:09:35.980]  願他永活直到萬代
[00:09:35.980 --> 00:09:41.860]  他必降臨像雨降在已割嘅草地上如甘霖之潤田地
[00:09:41.860 --> 00:09:44.680]  在他的日子公義要興旺
[00:09:44.680 --> 00:09:47.760]  大有平安除非月亮不在
[00:09:47.760 --> 00:09:50.060]  呢度好明顯係講到
[00:09:50.060 --> 00:09:52.360]  上帝作主
[00:09:52.360 --> 00:09:53.900]  基督作王
[00:09:53.900 --> 00:09:55.940]  以至能夠直到萬代
[00:09:55.940 --> 00:09:58.760]  只有太陽嘅時候只有月亮嘅時候
[00:09:58.760 --> 00:10:02.340]  公義就喺度
[00:10:02.340 --> 00:10:06.700]  公義要得興旺大有平安
[00:10:06.700 --> 00:10:10.540]  所羅門王登基之後
[00:10:10.540 --> 00:10:12.320]  以色列國大有榮耀
[00:10:12.320 --> 00:10:17.180]  以至第72篇嘅第八節第九節第十節
[00:10:17.180 --> 00:10:21.020]  得到部分嘅成就
[00:10:21.020 --> 00:10:24.360]  因為佢嘅名聲全遍海外
[00:10:24.360 --> 00:10:27.940]  士巴嘅王都要嚟獻禮物
[00:10:27.940 --> 00:10:29.220]  第十一節
[00:10:29.220 --> 00:10:31.260]  去到第十四節
[00:10:31.260 --> 00:10:33.060]  縱王都要
[00:10:33.060 --> 00:10:36.380]  求拜他萬國都要侍奉他
[00:10:36.380 --> 00:10:38.940]  喺公義嘅社會裏面
[00:10:38.940 --> 00:10:42.020]  發生咩事呢十二到第十四節
[00:10:42.020 --> 00:10:44.320]  結果
[00:10:44.320 --> 00:10:46.360]  貧窮人呼求
[00:10:46.360 --> 00:10:48.160]  他要答救
[00:10:48.160 --> 00:10:50.720]  無人幫助嘅困苦人
[00:10:50.720 --> 00:10:53.020]  他也答救
[00:10:53.020 --> 00:10:56.360]  他要憐憫貧寒和貧窮的人
[00:10:56.360 --> 00:10:58.920]  拯救貧窮人的性命
[00:10:58.920 --> 00:11:03.020]  他要救贖他們脫離欺壓和殘暴
[00:11:03.020 --> 00:11:04.040]  他的血
[00:11:04.040 --> 00:11:05.320]  在他眼中
[00:11:05.320 --> 00:11:07.360]  捍衛寶貴
[00:11:07.360 --> 00:11:11.980]  當大家睇第十二節到第十四節嘅時候大家會發現
[00:11:11.980 --> 00:11:15.300]  神非常之看重
[00:11:15.300 --> 00:11:16.060]  貧窮人
[00:11:16.060 --> 00:11:18.620]  但係呢度所講嘅貧窮人呢
[00:11:18.620 --> 00:11:19.900]  唔係話
[00:11:19.900 --> 00:11:22.220]  冇錢嘅人咁簡單
[00:11:22.220 --> 00:11:23.740]  當大家睇到後面嘅時候
[00:11:23.740 --> 00:11:27.080]  係被欺壓以至於貧窮
[00:11:27.080 --> 00:11:29.640]  係被欺負以至於貧窮
[00:11:29.640 --> 00:11:31.180]  因為受不公平
[00:11:31.180 --> 00:11:33.220]  嘅對待以至於貧窮
[00:11:33.220 --> 00:11:36.040]  嘅一班貧窮人
[00:11:36.040 --> 00:11:37.580]  上帝眼中
[00:11:37.580 --> 00:11:40.400]  貧窮同憐憫正如一個硬幣嘅兩面
[00:11:40.400 --> 00:11:46.020]  公義同埋憐憫係一個硬幣嘅兩面
[00:11:46.020 --> 00:11:50.120]  上帝佢期待每一個按住佢形象所做嘅人
[00:11:50.120 --> 00:11:51.920]  無論係領導人
[00:11:51.920 --> 00:11:55.240]  無論係領袖或者我哋每一個嘅人
[00:11:55.240 --> 00:12:00.360]  都有個愛嘅心一個憐憫人嘅心
[00:12:00.360 --> 00:12:02.920]  我哋照住佢所形象做
[00:12:02.920 --> 00:12:05.480]  但係同樣愛裏面
[00:12:05.480 --> 00:12:07.520]  有界線
[00:12:07.520 --> 00:12:10.600]  一個界線就係上帝嘅聖潔
[00:12:10.600 --> 00:12:13.680]  上帝嘅正直
[00:12:13.680 --> 00:12:15.720]  呢個就係公義
[00:12:15.720 --> 00:12:18.020]  舉個例子
[00:12:18.020 --> 00:12:21.360]  我哋可以自己喺神面前
[00:12:21.360 --> 00:12:27.240]  非常之對付自己嘅生命期望自己做得好好好好
[00:12:27.240 --> 00:12:29.800]  自己關埋房門
[00:12:29.800 --> 00:12:33.140]  祈禱讀經非常嘅好
[00:12:33.140 --> 00:12:34.160]  不過
[00:12:34.160 --> 00:12:40.300]  我哋可以對外面嘅事外面嘅人眼旁觀做啲咩事
[00:12:40.300 --> 00:12:42.860]  面對咩事都獨善其身
[00:12:42.860 --> 00:12:44.920]  我哋可以
[00:12:44.920 --> 00:12:46.440]  如果係咁
[00:12:46.440 --> 00:12:49.780]  呢個亦都唔係上帝嘅心意
[00:12:49.780 --> 00:12:51.820]  上帝嘅心意要憐憫
[00:12:51.820 --> 00:12:54.640]  要愛
[00:12:54.640 --> 00:12:57.980]  但係上帝嘅心意都唔係單單憐憫單單愛
[00:12:57.980 --> 00:13:00.020]  我哋都唔可以因愛之名
[00:13:00.020 --> 00:13:02.320]  亂咁嚟
[00:13:02.320 --> 00:13:04.620]  因為我愛佢
[00:13:04.620 --> 00:13:09.500]  無論係同性異性
[00:13:09.500 --> 00:13:11.540]  唔可以咁樣
[00:13:11.540 --> 00:13:14.860]  唔可以話係兩夫婦
[00:13:14.860 --> 00:13:21.260]  看見你一個女孩子更加美麗因愛之名我唔要呢邊
[00:13:21.260 --> 00:13:22.540]  唔可以
[00:13:22.540 --> 00:13:25.360]  愛裏面有聖潔
[00:13:25.360 --> 00:13:27.400]  愛裏面有正直
[00:13:27.400 --> 00:13:30.740]  愛裏面有神嘅公義
[00:13:30.740 --> 00:13:34.820]  神嘅公義係一條界線
[00:13:34.820 --> 00:13:39.940]  所以當大家睇到第十二節到第十四節嘅時候
[00:13:39.940 --> 00:13:43.280]  上帝係為嗰啲被欺壓嘅
[00:13:43.280 --> 00:13:45.580]  神員
[00:13:45.580 --> 00:13:46.860]  聖經裏面
[00:13:46.860 --> 00:13:48.660]  上帝上上
[00:13:48.660 --> 00:13:51.460]  特別為嗰啲窮人去出聲
[00:13:51.460 --> 00:13:58.120]  特別小仙之書原因得一個因為佢哋係弱勢被欺壓嘅一群
[00:13:58.120 --> 00:14:00.940]  貧窮本身
[00:14:00.940 --> 00:14:03.240]  有好多唔同嘅原因
[00:14:03.240 --> 00:14:06.820]  有啲嘅原因係因為自己做得唔好
[00:14:06.820 --> 00:14:11.940]  以達節嘅後果可能係爛賭可能係亂咁碌卡數
[00:14:11.940 --> 00:14:13.460]  有啲係自己
[00:14:13.460 --> 00:14:15.520]  所帶嚟嘅後果
[00:14:15.520 --> 00:14:19.100]  自己要承受呢個後果
[00:14:19.100 --> 00:14:20.640]  負上責任
[00:14:20.640 --> 00:14:22.180]  但屋企人
[00:14:22.180 --> 00:14:24.740]  係無辜嘅
[00:14:24.740 --> 00:14:29.340]  但亦都有一啲嘅貧窮
[00:14:29.340 --> 00:14:31.140]  唔係自己唔負責任
[00:14:31.140 --> 00:14:34.460]  唔係因為自己懶惰
[00:14:34.460 --> 00:14:38.820]  舉例我哋有識唔少嘅人就算我係弟兄姊妹中間
[00:14:38.820 --> 00:14:40.600]  因為生活嘅緣故
[00:14:40.600 --> 00:14:46.220]  唔單止做一份工係做兩份工做三份工
[00:14:46.220 --> 00:14:49.300]  做三份工一路做嘅時候唔單止身體
[00:14:49.300 --> 00:14:52.620]  健康受損精神健康受損
[00:14:52.620 --> 00:14:55.700]  但係為咗生活冇辦法
[00:14:55.700 --> 00:14:58.260]  所賺嚟嘅錢絕大部分
[00:14:58.260 --> 00:14:59.280]  放咗喺
[00:14:59.280 --> 00:15:01.080]  租金放咗喺
[00:15:01.080 --> 00:15:03.380]  層樓上面
[00:15:03.380 --> 00:15:08.240]  以至好多時聽到弟兄姊妹傾計嘅時候點呀
[00:15:08.240 --> 00:15:12.080]  我請年假嘅所放假我就病
[00:15:12.080 --> 00:15:13.100]  因為
[00:15:13.100 --> 00:15:14.900]  面對工作嘅壓力
[00:15:14.900 --> 00:15:16.940]  太大啦就病
[00:15:16.940 --> 00:15:19.500]  話自己係冇咗生命都冇咗生活
[00:15:19.500 --> 00:15:22.060]  因為個生活就係朝早起身就返工
[00:15:22.060 --> 00:15:28.720]  夜晚返到屋企已經好夜啦食埋飯就瞓覺
[00:15:28.720 --> 00:15:30.520]  呢個
[00:15:30.520 --> 00:15:32.300]  係被工作
[00:15:32.300 --> 00:15:36.140]  被香港嘅社會環境所欺壓
[00:15:36.140 --> 00:15:37.420]  我哋嘅生命
[00:15:37.420 --> 00:15:41.780]  就係咁樣一日一日咁樣過
[00:15:41.780 --> 00:15:43.820]  甚至乎有一啲
[00:15:43.820 --> 00:15:45.620]  係冇機會
[00:15:45.620 --> 00:15:48.940]  喺工作裏面繼續嘅翻身
[00:15:48.940 --> 00:15:51.500]  有好多好多
[00:15:51.500 --> 00:15:53.300]  上帝
[00:15:53.300 --> 00:15:55.080]  佢會問
[00:15:55.080 --> 00:15:58.160]  點解我哋
[00:15:58.160 --> 00:16:01.480]  嘅生活點解喺香港嘅生活
[00:16:01.480 --> 00:16:06.600]  我哋絕大部分係畀曬啲地產商
[00:16:06.600 --> 00:16:07.620]  我哋會問
[00:16:07.620 --> 00:16:09.920]  定我哋互相比較
[00:16:09.920 --> 00:16:12.240]  以至喺公司裏面
[00:16:12.240 --> 00:16:14.280]  都會被欺壓
[00:16:14.280 --> 00:16:17.360]  無論係被性騷擾
[00:16:17.360 --> 00:16:19.660]  無論係被人篤背脊
[00:16:19.660 --> 00:16:21.700]  問點解
[00:16:21.700 --> 00:16:24.000]  上帝知
[00:16:24.000 --> 00:16:25.540]  上帝
[00:16:25.540 --> 00:16:32.720]  要申願
[00:16:32.720 --> 00:16:34.500]  當上帝
[00:16:34.500 --> 00:16:36.800]  建立神的國度嘅時候
[00:16:36.800 --> 00:16:38.860]  佢講到呢個將來嘅盼望
[00:16:38.860 --> 00:16:43.720]  但係當我哋見到主耶穌佢第一次降臨嘅時候
[00:16:43.720 --> 00:16:46.020]  差唔多二千年前
[00:16:46.020 --> 00:16:48.840]  佢用一個咩嘅態度降臨
[00:16:48.840 --> 00:16:50.620]  佢唔係單單
[00:16:50.620 --> 00:16:52.420]  一個救贖主嘅
[00:16:52.420 --> 00:16:54.220]  角色佢都有軍王嘅角色
[00:16:54.220 --> 00:16:56.000]  不過佢用一個軍王嘅角色
[00:16:56.000 --> 00:17:01.900]  佢唔係話要領導一班嘅軍隊去打遍整個嘅羅馬政權
[00:17:01.900 --> 00:17:06.500]  去返一個不公義嘅政權佢唔係
[00:17:06.500 --> 00:17:09.320]  佢掌管人嘅心
[00:17:09.320 --> 00:17:11.880]  佢拯救人嘅生命
[00:17:11.880 --> 00:17:14.440]  佢用嘅方式
[00:17:14.440 --> 00:17:15.980]  係服侍
[00:17:15.980 --> 00:17:18.540]  佢用嘅方式係犧牲
[00:17:18.540 --> 00:17:20.080]  佢用嘅方式
[00:17:20.080 --> 00:17:23.140]  係自己上十字架
[00:17:23.140 --> 00:17:26.480]  唯有佢第二次降臨嘅時候
[00:17:26.480 --> 00:17:28.020]  國權
[00:17:28.020 --> 00:17:30.320]  得到重新建立
[00:17:30.320 --> 00:17:32.100]  公義嘅國度
[00:17:32.100 --> 00:17:35.180]  得以完全嘅實現
[00:17:35.180 --> 00:17:36.720]  審判
[00:17:36.720 --> 00:17:37.740]  申冤
[00:17:37.740 --> 00:17:41.060]  嗰個時候開始
[00:17:41.060 --> 00:17:42.860]  咁如果係咁嘅時候
[00:17:42.860 --> 00:17:45.680]  我哋作為基督嘅身體
[00:17:45.680 --> 00:17:47.720]  教會係基督嘅身體
[00:17:47.720 --> 00:17:49.260]  當我哋將基督
[00:17:49.260 --> 00:17:51.560]  憐憫嘅訊息要傳遞出去
[00:17:51.560 --> 00:17:54.120]  將基督公義嘅訊息要傳遞出去嘅時候
[00:17:54.120 --> 00:17:57.200]  我哋點樣傳遞
[00:17:57.200 --> 00:18:01.040]  我哋用主耶穌基督嘅方式
[00:18:01.040 --> 00:18:02.820]  我哋在世上
[00:18:02.820 --> 00:18:04.620]  主耶穌早講過
[00:18:04.620 --> 00:18:07.700]  跟隨佢係要背十字架
[00:18:07.700 --> 00:18:10.760]  就即使話當我哋傳遞上帝嘅公義
[00:18:10.760 --> 00:18:14.100]  當我哋為公義發聲嘅時候
[00:18:14.100 --> 00:18:15.880]  拒絕暴力
[00:18:15.880 --> 00:18:17.940]  拒絕強權
[00:18:17.940 --> 00:18:22.280]  拒絕威嚇嘅說話
[00:18:22.280 --> 00:18:24.840]  跟隨上帝嘅
[00:18:24.840 --> 00:18:26.380]  心意
[00:18:26.380 --> 00:18:28.680]  主耶穌嘅榜樣
[00:18:28.680 --> 00:18:30.480]  與困苦嘅人
[00:18:30.480 --> 00:18:33.800]  與被欺壓嘅人同行
[00:18:33.800 --> 00:18:36.360]  一同受苦
[00:18:36.360 --> 00:18:40.980]  以至喺同行裏面讓人知道上帝仍在顧念
[00:18:40.980 --> 00:18:42.260]  上帝嘅眼目
[00:18:42.260 --> 00:18:44.040]  在佢哋身上
[00:18:44.040 --> 00:18:47.640]  透過我哋嗰份嘅愛讓佢哋知道能夠明白
[00:18:47.640 --> 00:18:49.420]  上帝知道佢哋嘅苦情
[00:18:49.420 --> 00:18:54.800]  係上帝差遣我哋去服侍佢哋
[00:18:54.800 --> 00:18:57.360]  當我哋面對貧窮嘅時候
[00:18:57.360 --> 00:19:00.440]  其實我哋對我哋嚟講唔係一件陌生嘅事
[00:19:00.440 --> 00:19:04.780]  五十幾年前我哋喺雞寮嗰度開始嘅時候
[00:19:04.780 --> 00:19:07.600]  嗰時大家全部都係窮人
[00:19:07.600 --> 00:19:11.960]  大家喺七層大廈喺嗰度去聚會
[00:19:11.960 --> 00:19:14.260]  全部都係基層嘅
[00:19:14.260 --> 00:19:18.360]  全部都係自己一手一腳去養大啲子女嘅
[00:19:18.360 --> 00:19:21.420]  個個都要做嘢
[00:19:21.420 --> 00:19:24.240]  豐盛家嘅日子就係咁樣走過
[00:19:24.240 --> 00:19:26.040]  嚟到呢度
[00:19:26.040 --> 00:19:29.880]  我哋嘅情況比過往好原因係乜嘢呀
[00:19:29.880 --> 00:19:32.440]  因為當我哋嘅上一代
[00:19:32.440 --> 00:19:34.480]  喺上帝面前不斷嘅祈禱
[00:19:34.480 --> 00:19:36.020]  不斷嘅努力工作
[00:19:36.020 --> 00:19:39.100]  要將所有嘅心思放喺子女身上
[00:19:39.100 --> 00:19:42.420]  按住上帝嘅真理去教導教養子女嘅時候
[00:19:42.420 --> 00:19:44.220]  子女一路一路大
[00:19:44.220 --> 00:19:47.540]  第二代嘅環境一路一路好
[00:19:47.540 --> 00:19:52.660]  所以我哋咪可以坐喺呢度囉
[00:19:52.660 --> 00:19:55.480]  但係唔好唔記得
[00:19:55.480 --> 00:19:58.540]  我哋由基層走過嚟
[00:19:58.540 --> 00:20:00.860]  我哋曾經窮過
[00:20:00.860 --> 00:20:02.640]  喺呢度
[00:20:02.640 --> 00:20:05.460]  都好多貧窮人
[00:20:05.460 --> 00:20:09.300]  我哋要返返去
[00:20:09.300 --> 00:20:13.140]  我哋知道窮嘅經驗係乜嘢
[00:20:13.140 --> 00:20:14.680]  我哋知道
[00:20:14.680 --> 00:20:20.300]  苦捱餓嘅經驗係乜嘢
[00:20:20.300 --> 00:20:22.360]  甚至乎有一次
[00:20:22.360 --> 00:20:24.160]  我媽咪同我講
[00:20:24.160 --> 00:20:26.200]  我唔知呀 因為嗰時我仲好細
