
[00:00:00.000 --> 00:00:02.540]  讓我們進入經文之前一起禱告好嗎
[00:03:40.600 --> 00:03:43.800]  由伯利恆的以法他
[00:03:43.800 --> 00:03:46.000]  你在猶太諸城中為小
[00:03:46.000 --> 00:03:49.000]  將來必有一位從里那裡出來
[00:03:49.000 --> 00:03:52.200]  在以色列中為我作掌權的
[00:03:52.200 --> 00:03:54.200]  他的根源從耿古
[00:03:54.200 --> 00:03:55.800]  從太初就有
[00:03:55.800 --> 00:03:57.400]  所以其實這幾位學者
[00:03:57.400 --> 00:03:59.800]  很可能是從猶太人的經典裡面
[00:03:59.800 --> 00:04:02.800]  他知道有一位救主要降生
[00:04:02.800 --> 00:04:05.000]  要掌權 要作王
[00:04:05.000 --> 00:04:07.200]  加上他們是官升
[00:04:07.200 --> 00:04:09.200]  所以其實他們發現了
[00:04:09.200 --> 00:04:12.000]  最近有一些不尋常的星象
[00:04:12.000 --> 00:04:15.000]  所以他們產生了一些很好奇
[00:04:15.000 --> 00:04:16.600]  而另外一群人
[00:04:16.600 --> 00:04:17.800]  其實一個人
[00:04:17.800 --> 00:04:20.800]  他也是要來尋找主耶穌
[00:04:20.800 --> 00:04:22.400]  他就是希律
[00:04:22.400 --> 00:04:26.400]  其實希律是猶太地的統治者
[00:04:26.400 --> 00:04:30.600]  但我們不要以為他本身就是一個
[00:04:30.600 --> 00:04:31.800]  有權力地位的人
[00:04:31.800 --> 00:04:33.000]  其實不是的
[00:04:33.000 --> 00:04:36.600]  他本身是一個普通的以東人
[00:04:36.600 --> 00:04:41.200]  但就是因為他爸爸曾經救過凱撒弟弟一命
[00:04:41.200 --> 00:04:44.000]  所以他被獲斥這個權力
[00:04:44.000 --> 00:04:48.000]  所以他才能夠在以色列管治
[00:04:48.000 --> 00:04:50.600]  過著一些忽然富貴的生活
[00:04:50.600 --> 00:04:54.000]  所以其實原本的權力不是屬於他的
[00:04:54.000 --> 00:04:57.400]  另外希律就有一樣東西出名的
[00:04:57.400 --> 00:04:59.800]  就是他出名了捕雷
[00:04:59.800 --> 00:05:02.400]  其實我們經常說希律都知道他捕雷
[00:05:02.400 --> 00:05:03.600]  其實他做了些什麼呢
[00:05:03.600 --> 00:05:05.200]  可能我們都會知道
[00:05:05.200 --> 00:05:11.000]  他當然是透過他要去殘殺一些小朋友來有出名
[00:05:11.000 --> 00:05:12.600]  但其實原來不是
[00:05:12.600 --> 00:05:13.600]  不止的
[00:05:13.600 --> 00:05:18.000]  就在這個經民主耶穌降生之前沒有多久
[00:05:18.000 --> 00:05:21.000]  其實他就是因為他太太他老婆
[00:05:21.000 --> 00:05:23.400]  曾經去稱讚他兩個兒子
[00:05:23.400 --> 00:05:28.000]  都有潛質來去接管他的地位
[00:05:28.000 --> 00:05:30.200]  於是乎他一妒忌
[00:05:30.200 --> 00:05:31.800]  他發火
[00:05:31.800 --> 00:05:33.600]  他一生氣之下
[00:05:33.600 --> 00:05:37.400]  竟然將他的老婆子女處死
[00:05:37.400 --> 00:05:39.800]  處死了他老婆的爸爸
[00:05:39.800 --> 00:05:44.200]  其實這件事令到全城的人都很震驚
[00:05:44.200 --> 00:05:48.400]  因為他覺得這個人忽然間來到他們的地方
[00:05:48.400 --> 00:05:49.400]  去管治他
[00:05:49.400 --> 00:05:51.600]  而且還是一個這麼暴戾的人
[00:05:51.600 --> 00:05:53.200]  而在當時來說
[00:05:53.200 --> 00:05:55.400]  他其實已經是年老
[00:05:55.400 --> 00:05:58.000]  他還是身患重病
[00:05:58.000 --> 00:06:03.800]  所以其實按當時猶太古史記載他身患重病
[00:06:03.800 --> 00:06:05.800]  按當時的做法
[00:06:05.800 --> 00:06:08.600]  其實一個管治者他身患重病
[00:06:08.600 --> 00:06:12.400]  是應該要退位讓他的位置讓給別人
[00:06:12.400 --> 00:06:14.600]  但他仍然都不肯
[00:06:14.600 --> 00:06:18.200]  他仍然都是死去抓緊他的權力
[00:06:18.200 --> 00:06:19.600]  不肯讓給別人
[00:06:19.600 --> 00:06:21.400]  所以當預言
[00:06:21.400 --> 00:06:25.000]  有一個猶太君王要降生的時候
[00:06:25.000 --> 00:06:27.000]  就算他病緊死死
[00:06:27.000 --> 00:06:29.200]  他也是很擔心
[00:06:29.200 --> 00:06:32.000]  他的疾度又回升了
[00:06:32.000 --> 00:06:36.000]  經文提到耶路撒冷合城也不安
[00:06:36.000 --> 00:06:37.200]  其實就是這個原因
[00:06:37.200 --> 00:06:42.000]  因為他不知道他再會再一次做些什麼
[00:06:42.000 --> 00:06:44.200]  所以其實無論是希律
[00:06:44.200 --> 00:06:47.200]  還是猶太耶路撒冷城的人
[00:06:47.200 --> 00:06:49.000]  都非常不安
[00:06:49.000 --> 00:06:53.400]  其實主耶穌就是在一個很不安的狀態下降生
[00:06:53.400 --> 00:06:57.000]  你發覺兩個很不同背景的人
[00:06:57.000 --> 00:06:59.000]  但他們都有一個共通點
[00:06:59.000 --> 00:07:02.400]  其實他們都是想知道主耶穌降生在哪裏
[00:07:02.400 --> 00:07:04.800]  他們想來尋找主耶穌
[00:07:04.800 --> 00:07:07.400]  但當中我們發現希律
[00:07:07.400 --> 00:07:10.200]  他內心其實很邪惡很黑暗
[00:07:10.200 --> 00:07:15.200]  你發覺他就是一個會為達成自己心裏的目的
[00:07:15.200 --> 00:07:17.400]  是一個不擇手段的人
[00:07:17.400 --> 00:07:19.800]  他是一個非常自我中心的人
[00:07:19.800 --> 00:07:22.800]  其實我們會說他是一個很有問題的人
[00:07:22.800 --> 00:07:24.800]  實在是一個非常大問題的人
[00:07:24.800 --> 00:07:26.800]  鏡頭一轉
[00:07:26.800 --> 00:07:31.600]  我們又來看看他們尋找主耶穌的動機和態度
[00:07:31.600 --> 00:07:33.800]  我們先看希律
[00:07:33.800 --> 00:07:37.800]  這幾節經文都看到他
[00:07:37.800 --> 00:07:41.200]  其實他是代表著一個拒絕改變
[00:07:41.200 --> 00:07:44.400]  而且是拒絕踏出自己的安殊區的人
[00:07:44.400 --> 00:07:45.800]  其實他很害怕
[00:07:45.800 --> 00:07:48.600]  他的不安就代表著他很害怕
[00:07:48.600 --> 00:07:52.600]  主耶穌的出生會挑戰自己的現況
[00:07:52.600 --> 00:07:57.600]  代表著他當時的情緒和態度
[00:07:57.600 --> 00:07:59.600]  他很不安他很怕改變
[00:07:59.600 --> 00:08:04.600]  他很怕主耶穌的出現會令他有損失
[00:08:04.600 --> 00:08:10.600]  他很怕主耶穌的出現會令他的現況帶來很大的改變
[00:08:10.600 --> 00:08:13.600]  他不知道會發生甚麼
[00:08:13.600 --> 00:08:17.600]  但怎知我們從福音書裏看到
[00:08:17.600 --> 00:08:23.600]  其實主耶穌建立的並不是一個地上高的權柄
[00:08:23.600 --> 00:08:26.600]  一個政權的國家的權勢
[00:08:26.600 --> 00:08:31.600]  他的政權其實是建立在人的心裏面
[00:08:31.600 --> 00:08:34.600]  人的生命裏面帶來人的生命的改變
[00:08:34.600 --> 00:08:40.600]  所以主耶穌的降生是可以幫助希律自己改變的
[00:08:40.600 --> 00:08:44.600]  但希律拒絕了解更加多
[00:08:44.600 --> 00:08:47.600]  其實他去了解更加多的時候
[00:08:47.600 --> 00:08:52.600]  他也可以得到更新和改變
[00:08:52.600 --> 00:08:54.600]  但他拒絕了解更加多
[00:08:54.600 --> 00:09:00.600]  所以他就召了博士來找軍王
[00:09:00.600 --> 00:09:03.600]  他心目中所謂的軍王
[00:09:03.600 --> 00:09:05.600]  其實不是他心目中
[00:09:05.600 --> 00:09:08.600]  他覺得這個人是挑戰他的現況
[00:09:08.600 --> 00:09:11.600]  但他叫這些博士如果找到的話就告訴他
[00:09:11.600 --> 00:09:14.600]  他還說要去拜祂
[00:09:14.600 --> 00:09:16.600]  其實我們都知道
[00:09:16.600 --> 00:09:21.600]  以他過去的集聖的部類的生命就知道
[00:09:21.600 --> 00:09:23.600]  其實他找到之後
[00:09:23.600 --> 00:09:25.600]  他很想去殺死主耶穌
[00:09:25.600 --> 00:09:29.600]  他很想這個可能會挑戰他
[00:09:29.600 --> 00:09:33.600]  可能會影響他的地位的主耶穌來消失
[00:09:33.600 --> 00:09:37.600]  但我在想這個希律王
[00:09:37.600 --> 00:09:39.600]  我們會覺得他有很大問題
[00:09:39.600 --> 00:09:41.600]  但其實我們想
[00:09:41.600 --> 00:09:43.600]  希律王的生命
[00:09:43.600 --> 00:09:45.600]  可能都是我們的寫照
[00:09:45.600 --> 00:09:47.600]  其實我們信了主之後
[00:09:47.600 --> 00:09:49.600]  我們盡心的去尋求主
[00:09:49.600 --> 00:09:52.600]  有時我們都會有很多計算
[00:09:52.600 --> 00:09:54.600]  有時我們覺得
[00:09:54.600 --> 00:09:56.600]  再盡心去尋求主
[00:09:56.600 --> 00:10:00.600]  都會擔心我們自己的情況
[00:10:00.600 --> 00:10:02.600]  我們自己的現況來被改變
[00:10:02.600 --> 00:10:04.600]  其實我們信了主之後
[00:10:04.600 --> 00:10:06.600]  我們知道我們要學習主耶穌
[00:10:06.600 --> 00:10:10.600]  我們要去學習祈禱
[00:10:10.600 --> 00:10:12.600]  要去讀經和靈修
[00:10:12.600 --> 00:10:14.600]  這些都是門徒的本份
[00:10:14.600 --> 00:10:17.600]  因為我們要去認識主耶穌更加多
[00:10:17.600 --> 00:10:19.600]  我們不是盲目的
[00:10:19.600 --> 00:10:20.600]  我們不是迷信
[00:10:20.600 --> 00:10:21.600]  我們要知道
[00:10:21.600 --> 00:10:25.600]  究竟這個主耶穌是一個怎樣的神
[00:10:25.600 --> 00:10:29.600]  所以其實讀經和靈修
[00:10:29.600 --> 00:10:32.600]  靈修是幫助我們在社會上
[00:10:32.600 --> 00:10:39.600]  繼續以主耶穌的教導來行我們真理的道路
[00:10:39.600 --> 00:10:44.600]  提醒我們每一天照著真理而行
[00:10:44.600 --> 00:10:48.600]  讀經就是我們要去熟習更加多上帝的話
[00:10:48.600 --> 00:10:52.600]  祈禱就是我們要和上帝有一個緊密的關係
[00:10:52.600 --> 00:10:57.600]  因為我們知道我們要和上帝有一個緊密的關係
[00:10:57.600 --> 00:10:59.600]  這些是有益的
[00:10:59.600 --> 00:11:00.600]  要付出的
[00:11:00.600 --> 00:11:02.600]  我們知道要做這些要操練
[00:11:02.600 --> 00:11:03.600]  要付出的
[00:11:03.600 --> 00:11:05.600]  要花時間的
[00:11:05.600 --> 00:11:08.600]  而這些操練是要計劃的
[00:11:08.600 --> 00:11:10.600]  要特意來計劃
[00:11:10.600 --> 00:11:12.600]  可能原本我們習慣了
[00:11:12.600 --> 00:11:15.600]  某些空閒的時間我們去做我們自己喜歡的事
[00:11:15.600 --> 00:11:17.600]  但是我們發覺
[00:11:17.600 --> 00:11:19.600]  信了主之後我們要去操練
[00:11:19.600 --> 00:11:22.600]  我們要去更加進深認識的時間
[00:11:22.600 --> 00:11:24.600]  我們就要改變了
[00:11:24.600 --> 00:11:26.600]  我們就要特意來計劃
[00:11:26.600 --> 00:11:29.600]  來安排我們自己去祈禱
[00:11:29.600 --> 00:11:31.600]  靈修讀經
[00:11:31.600 --> 00:11:33.600]  可能我們一開始也會掙扎不想
[00:11:33.600 --> 00:11:35.600]  忽然想要去
[00:11:35.600 --> 00:11:38.600]  導師說要我們去讀經
[00:11:38.600 --> 00:11:41.600]  忽然平時經常拿起手機
[00:11:41.600 --> 00:11:45.600]  拿起手機已經是我們每一個香港人很習慣的
[00:11:45.600 --> 00:11:47.600]  好像有一個強迫症
[00:11:47.600 --> 00:11:48.600]  有什麼空閒
[00:11:48.600 --> 00:11:51.600]  有剩下來的時間一定要拿起手機
[00:11:51.600 --> 00:11:54.600]  但是忽然打開手機的APP
[00:11:54.600 --> 00:11:56.600]  發覺這個手機特別沉重
[00:11:56.600 --> 00:12:01.600]  發覺每一個APP都可以看很久
[00:12:01.600 --> 00:12:04.600]  但是唯獨是聖經APP或者靈修APP
[00:12:04.600 --> 00:12:07.600]  比較難以維持
[00:12:07.600 --> 00:12:08.600]  比較困難
[00:12:08.600 --> 00:12:10.600]  發覺時間很難過
[00:12:10.600 --> 00:12:12.600]  發覺因為這些東西
[00:12:12.600 --> 00:12:15.600]  要改變你自己原本的習慣
[00:12:15.600 --> 00:12:17.600]  所以你會有不安
[00:12:17.600 --> 00:12:19.600]  你會有掙扎
[00:12:19.600 --> 00:12:21.600]  而我們領受了很多神
[00:12:21.600 --> 00:12:24.600]  在我們的生命裡的恩典
[00:12:24.600 --> 00:12:28.600]  發覺導師和傳達人教我們領受了神
[00:12:28.600 --> 00:12:30.600]  去拯救我們生命
[00:12:30.600 --> 00:12:33.600]  給了我們人生裡很多帶領和指引
[00:12:33.600 --> 00:12:36.600]  所以我們有很多恩情要回報
[00:12:36.600 --> 00:12:39.600]  所以我們要透過生活裡的侍奉
[00:12:39.600 --> 00:12:42.600]  生活裡的見證和我們教會裡的侍奉
[00:12:42.600 --> 00:12:45.600]  來作為一個感恩的回報
[00:12:45.600 --> 00:12:47.600]  所以沒多久之後
[00:12:47.600 --> 00:12:50.600]  導師和傳達人就會教你
[00:12:50.600 --> 00:12:57.600]  教會裡也要做一些侍奉來作為感恩的途徑
[00:12:57.600 --> 00:13:01.600]  有些人以為侍奉就是做
[00:13:01.600 --> 00:13:02.600]  就是做一些事情
[00:13:02.600 --> 00:13:04.600]  其實不是
[00:13:04.600 --> 00:13:08.600]  侍奉就是因為我們知道上帝在我們生命裡有很多恩典
[00:13:08.600 --> 00:13:11.600]  所以我們要禁不住
[00:13:11.600 --> 00:13:13.600]  我們要為祂做一些事情
[00:13:13.600 --> 00:13:15.600]  就好像你有一個朋友
[00:13:15.600 --> 00:13:17.600]  他為你做很多事情
[00:13:17.600 --> 00:13:19.600]  他送給你很多禮物
[00:13:19.600 --> 00:13:20.600]  他幫你很多
[00:13:20.600 --> 00:13:23.600]  你忍不住要幫他做更多
[00:13:23.600 --> 00:13:25.600]  一樣的心情
[00:13:25.600 --> 00:13:28.600]  所以其實侍奉就是當你去到一個
[00:13:28.600 --> 00:13:31.600]  盡心去理解和明白上帝的恩典的時候
[00:13:31.600 --> 00:13:34.600]  你忍不住和禁不住去做
[00:13:34.600 --> 00:13:36.600]  一個回報
[00:13:36.600 --> 00:13:38.600]  一個感恩的回報
[00:13:38.600 --> 00:13:41.600]  教會也有很多侍奉的機會
[00:13:41.600 --> 00:13:43.600]  但到了這個時間
[00:13:43.600 --> 00:13:45.600]  可能我們也會想
[00:13:45.600 --> 00:13:48.600]  有人要我們去做私事
[00:13:48.600 --> 00:13:50.600]  即是要早點回來
[00:13:50.600 --> 00:13:53.600]  有時十點半回來
[00:13:53.600 --> 00:13:55.600]  我們也會覺得難
[00:13:55.600 --> 00:13:57.600]  覺得很晚,要早點起床
[00:13:57.600 --> 00:13:59.600]  是呀,要早點起床
[00:13:59.600 --> 00:14:01.600]  要付出
[00:14:01.600 --> 00:14:03.600]  你可能會想
[00:14:03.600 --> 00:14:05.600]  又會想
[00:14:05.600 --> 00:14:07.600]  如果我不答應就可以多睡一會
[00:14:07.600 --> 00:14:09.600]  因為很累,這麼早回來教會
[00:14:09.600 --> 00:14:11.600]  但我們又不會想到
[00:14:11.600 --> 00:14:13.600]  平日我們上班又可以準時
[00:14:13.600 --> 00:14:14.600]  又有很多大動力
[00:14:14.600 --> 00:14:16.600]  但我們回報我們上帝
[00:14:16.600 --> 00:14:18.600]  究竟我們的心可以放多少進去呢?
[00:14:18.600 --> 00:14:22.600]  然後有人就覺得你能夠盡心
[00:14:22.600 --> 00:14:24.600]  可以做導師
[00:14:24.600 --> 00:14:26.600]  可以做主要學的導師
[00:14:26.600 --> 00:14:28.600]  然後你會計算
[00:14:28.600 --> 00:14:30.600]  你會覺得
[00:14:30.600 --> 00:14:32.600]  做主要學老師
[00:14:32.600 --> 00:14:34.600]  就要預備
[00:14:34.600 --> 00:14:36.600]  要花很多時間
[00:14:36.600 --> 00:14:39.600]  又要用很多心血
[00:14:39.600 --> 00:14:41.600]  有時平時
[00:14:41.600 --> 00:14:43.600]  可能你自己也是做學生的時候
[00:14:43.600 --> 00:14:46.600]  有時上主要學放空
[00:14:46.600 --> 00:14:48.600]  一段時間就過
[00:14:48.600 --> 00:14:50.600]  但做主要學老師有壓力
[00:14:50.600 --> 00:14:52.600]  要預備
[00:14:52.600 --> 00:14:55.600]  同學不知道他們的反應是怎樣
[00:14:55.600 --> 00:14:58.600]  有反應又怕太猛烈
[00:14:58.600 --> 00:15:02.600]  沒反應又怕自己教不好
[00:15:02.600 --> 00:15:04.600]  要付出
[00:15:04.600 --> 00:15:06.600]  然後再盡心
[00:15:06.600 --> 00:15:08.600]  要入部做執事
[00:15:08.600 --> 00:15:10.600]  然後又想
[00:15:10.600 --> 00:15:12.600]  要開會,要付出心力
[00:15:12.600 --> 00:15:14.600]  要做榜樣
[00:15:14.600 --> 00:15:16.600]  我們很怕被改變
[00:15:16.600 --> 00:15:18.600]  我們很怕
[00:15:18.600 --> 00:15:20.600]  我們的現況被改變
[00:15:20.600 --> 00:15:22.600]  我們都會猶豫不安
[00:15:22.600 --> 00:15:24.600]  甚至有人覺得
[00:15:24.600 --> 00:15:26.600]  你很陽光氣色
[00:15:26.600 --> 00:15:28.600]  不如你做青少年導師
[00:15:28.600 --> 00:15:30.600]  青少年的團體導師
[00:15:30.600 --> 00:15:32.600]  更大的付出
[00:15:32.600 --> 00:15:33.600]  為什麼呢?
[00:15:33.600 --> 00:15:35.600]  我們知道做青少年工作
[00:15:35.600 --> 00:15:36.600]  其實不容易
[00:15:36.600 --> 00:15:38.600]  青少年工作是一種很近身
[00:15:38.600 --> 00:15:40.600]  很緊貼的工作
[00:15:40.600 --> 00:15:42.600]  生命很近身的接觸
[00:15:42.600 --> 00:15:44.600]  青少年導師做的工作
[00:15:44.600 --> 00:15:46.600]  真正的工作是三更半夜
[00:15:46.600 --> 00:15:48.600]  真正的工作
[00:15:48.600 --> 00:15:50.600]  半夜才會說真心話
[00:15:50.600 --> 00:15:52.600]  你要有關係
[00:15:52.600 --> 00:15:54.600]  你跟他花時間建立關係
[00:15:54.600 --> 00:15:56.600]  他才會跟你說
[00:15:56.600 --> 00:15:58.600]  他內心真正的掙扎
[00:15:58.600 --> 00:16:00.600]  他才會跟你說
[00:16:00.600 --> 00:16:02.600]  他不開心的地方
[00:16:02.600 --> 00:16:04.600]  你跟他沒有關係是怎樣呢?
[00:16:04.600 --> 00:16:06.600]  你跟他說話,他會跟你說話
[00:16:06.600 --> 00:16:08.600]  他好像跟你說話,但只是說話
[00:16:08.600 --> 00:16:10.600]  說到他心裏的那一刻
[00:16:10.600 --> 00:16:12.600]  真是遇到問題
[00:16:12.600 --> 00:16:14.600]  但你要花時間跟他們建立關係
[00:16:14.600 --> 00:16:16.600]  我最記得
[00:16:16.600 --> 00:16:18.600]  每次夏令會
[00:16:18.600 --> 00:16:20.600]  剛剛那一次夏令會
[00:16:20.600 --> 00:16:22.600]  很不容易過一天
[00:16:22.600 --> 00:16:24.600]  因為很疲倦
[00:16:24.600 --> 00:16:26.600]  雖然很開心
[00:16:26.600 --> 00:16:28.600]  但節目是由早編排到晚
[00:16:28.600 --> 00:16:30.600]  其實對成年人來說
[00:16:30.600 --> 00:16:32.600]  都很大負擔
[00:16:32.600 --> 00:16:34.600]  我是一個青少年的傳導
[00:16:34.600 --> 00:16:36.600]  所以真正的工作
[00:16:36.600 --> 00:16:38.600]  其實就是在半夜
[00:16:38.600 --> 00:16:40.600]  那一晚
[00:16:40.600 --> 00:16:42.600]  十時多
[00:16:42.600 --> 00:16:44.600]  洗澡
[00:16:44.600 --> 00:16:46.600]  終於洗澡了
[00:16:46.600 --> 00:16:48.600]  準備睡覺休息
[00:16:48.600 --> 00:16:50.600]  準備洗澡的時候
[00:16:50.600 --> 00:16:52.600]  聽到後面有個人說
[00:16:52.600 --> 00:16:54.600]  洗澡後我們去玩狼人
[00:16:54.600 --> 00:16:56.600]  我心想,其實挺要命的
[00:16:56.600 --> 00:16:58.600]  其實都很大付出
[00:16:58.600 --> 00:17:00.600]  所以其實
[00:17:00.600 --> 00:17:02.600]  做導師
[00:17:02.600 --> 00:17:04.600]  做一個榜樣
[00:17:04.600 --> 00:17:06.600]  做在教會裏面
[00:17:06.600 --> 00:17:08.600]  來侍奉
[00:17:08.600 --> 00:17:10.600]  或者是盡心的
[00:17:10.600 --> 00:17:12.600]  來尋求主耶穌
[00:17:12.600 --> 00:17:14.600]  我們發覺是要付出
[00:17:14.600 --> 00:17:16.600]  會挑戰到你現況
[00:17:16.600 --> 00:17:18.600]  要花時間
[00:17:18.600 --> 00:17:20.600]  我們發覺我們要去關心身邊弟兄姊妹
[00:17:20.600 --> 00:17:22.600]  都要付出
[00:17:22.600 --> 00:17:24.600]  你發覺原來我們要學習主耶穌
[00:17:24.600 --> 00:17:26.600]  來關心弱勢,更加要付出
[00:17:26.600 --> 00:17:28.600]  實在我們的生命見證
[00:17:28.600 --> 00:17:30.600]  或者侍奉
[00:17:30.600 --> 00:17:32.600]  實在不單止職份上高
[00:17:32.600 --> 00:17:34.600]  其實在我們的家庭裏
[00:17:34.600 --> 00:17:36.600]  我們知道
[00:17:36.600 --> 00:17:38.600]  耶穌基督教我們要愛人如己
[00:17:38.600 --> 00:17:40.600]  我們都會不安
[00:17:40.600 --> 00:17:42.600]  為什麼呢?
[00:17:42.600 --> 00:17:44.600]  可能平時我們就是一個
[00:17:44.600 --> 00:17:46.600]  我喜歡怎樣就怎樣的人
[00:17:46.600 --> 00:17:48.600]  可能我們都不懂得怎樣向人表達愛
[00:17:48.600 --> 00:17:50.600]  可能我們會覺得
[00:17:50.600 --> 00:17:52.600]  哎呀
[00:17:52.600 --> 00:17:54.600]  總之一天不要跟人
[00:17:54.600 --> 00:17:56.600]  的關係這麼親密就好了
[00:17:56.600 --> 00:17:58.600]  因為愛人
[00:17:58.600 --> 00:18:00.600]  和我們向人表達愛
[00:18:00.600 --> 00:18:02.600]  表達關懷
[00:18:02.600 --> 00:18:04.600]  都是要付出
[00:18:04.600 --> 00:18:06.600]  都是會挑戰到你的性格
