
[00:00:00.000 --> 00:00:05.480]  首先請大家不要誤解我今天不是講時裝潮流
[00:02:40.800 --> 00:02:43.920]  他對神有個祈禱的回應
[00:02:43.920 --> 00:02:46.040]  正正就是反映到這一點
[00:02:46.040 --> 00:02:47.600]  我們今天要學習
[00:02:47.600 --> 00:02:49.560]  神的作爲是怎樣
[00:02:49.560 --> 00:02:54.520]  將來他也要這樣去做
[00:02:54.520 --> 00:02:56.720]  我們一起先有祈禱
[00:02:56.720 --> 00:02:59.920]  求聖靈幫助我們能夠堅信
[00:02:59.920 --> 00:03:01.520]  死靈裏面神的應許
[00:03:01.520 --> 00:03:03.720]  因爲過往神要怎樣工作
[00:03:03.720 --> 00:03:06.120]  將來也要怎樣去審判烈國
[00:03:06.120 --> 00:03:07.960]  拯救祂的子民
[00:03:07.960 --> 00:03:09.360]  奉耶穌基督的名禱
[00:03:09.360 --> 00:03:13.240]  阿彌陀佛
[00:03:13.240 --> 00:03:14.640]  第二節
[00:03:14.640 --> 00:03:16.840]  說到我用的修訂版這樣說
[00:03:16.840 --> 00:03:19.080]  耶和華我聽見禰的名聲
[00:03:19.080 --> 00:03:21.440]  耶和華我懼怕禰的作爲
[00:03:21.440 --> 00:03:23.000]  求禰在這些年間
[00:03:23.000 --> 00:03:25.440]  復興禰的作爲
[00:03:25.440 --> 00:03:27.920]  在這些年間將祂顯明出來
[00:03:27.920 --> 00:03:31.960]  在發露的時候要以廉穩爲念
[00:03:31.960 --> 00:03:33.840]  先知說祂在這些年間
[00:03:33.840 --> 00:03:35.600]  復興禰的作爲
[00:03:35.600 --> 00:03:37.960]  什麼作爲去到第六節
[00:03:37.960 --> 00:03:39.240]  繼續這樣說
[00:03:39.240 --> 00:03:41.120]  祂暫立震動大地
[00:03:41.120 --> 00:03:42.840]  祂觀看震動烈國
[00:03:42.840 --> 00:03:44.600]  永久的山崩裂
[00:03:44.600 --> 00:03:46.520]  長存的靈塔陷
[00:03:46.520 --> 00:03:50.720]  祂的作爲與古時一樣
[00:03:50.720 --> 00:03:52.600]  以前神怎麼做
[00:03:52.600 --> 00:03:54.720]  將來神怎麼做
[00:03:54.720 --> 00:03:56.920]  第三章是一個詩歌的題材
[00:03:56.920 --> 00:04:01.040]  也是先知對神一個禱告的回應
[00:04:01.040 --> 00:04:03.120]  裏面說到有些字眼
[00:04:03.120 --> 00:04:04.400]  或者甚至地方名
[00:04:04.400 --> 00:04:05.720]  如果我們不能夠明白
[00:04:05.720 --> 00:04:07.680]  似乎就蒙雜茶了
[00:04:07.680 --> 00:04:09.120]  特別我們見到
[00:04:09.120 --> 00:04:11.360]  在第二和第三節
[00:04:11.360 --> 00:04:18.880]  有兩個地方名提出
[00:04:18.880 --> 00:04:20.680]  上帝從提曼而來
[00:04:20.680 --> 00:04:23.080]  聖者從巴蘭山臨到
[00:04:23.080 --> 00:04:24.640]  是在說什麼呢
[00:04:24.640 --> 00:04:25.760]  其實兩個地方
[00:04:25.760 --> 00:04:30.320]  簡單來說就是巴勒斯坦地向南落
[00:04:30.320 --> 00:04:31.800]  正所謂巴蘭礦業
[00:04:31.800 --> 00:04:32.720]  或者以東地
[00:04:32.720 --> 00:04:34.800]  或者西內半島的輪徑一帶
[00:04:34.800 --> 00:04:36.520]  或者再簡單一點
[00:04:36.520 --> 00:04:38.440]  就是以色列人出埃及神
[00:04:38.440 --> 00:04:41.840]  帶領他們去到西乃山
[00:04:41.840 --> 00:04:44.160]  或者有些回來做西乃山
[00:04:44.160 --> 00:04:46.440]  那裏聚集
[00:04:46.440 --> 00:04:48.840]  讓神的國在那裏慢慢盛行上
[00:04:48.840 --> 00:04:50.520]  去攀布祿法給他們
[00:04:50.520 --> 00:04:51.880]  然後他們沿着一條路
[00:04:51.880 --> 00:04:53.080]  應該就進入加拿大
[00:04:53.080 --> 00:04:54.800]  因爲以色列人不信
[00:04:54.800 --> 00:04:56.840]  神要他們再在礦業兜了四十年
[00:04:56.840 --> 00:05:00.360]  其實都就在大概這個範圍裏面
[00:05:00.360 --> 00:05:02.560]  這裏說的是神建立他的國
[00:05:02.560 --> 00:05:03.600]  去拯救他的子民
[00:05:03.600 --> 00:05:07.000]  好像是一個很歷史性的起點
[00:05:07.000 --> 00:05:08.720]  神就在那裏攀布祿法
[00:05:08.720 --> 00:05:11.160]  讓他們能夠開始進入加拿大
[00:05:11.160 --> 00:05:16.840]  也就是那裏他們正式脫離了埃及的一個制肘
[00:05:16.840 --> 00:05:18.920]  然後讓我們去見到
[00:05:18.920 --> 00:05:20.680]  神要怎麼帶着以色列人
[00:05:20.680 --> 00:05:21.920]  拯救他們
[00:05:21.920 --> 00:05:26.640]  和讓他們能夠脫離
[00:05:26.640 --> 00:05:29.720]  途中很多列國對他們的威脅
[00:05:29.720 --> 00:05:34.320]  1-6特別提到神在他們當中的顯現
[00:05:34.320 --> 00:05:35.760]  不知道大家有沒有一些印象
[00:05:35.760 --> 00:05:40.520]  神在西奈山要向以色列人所謂的光臨顯現
[00:05:40.520 --> 00:05:44.240]  去和他們攀布所謂十誡要立約
[00:05:44.240 --> 00:05:46.040]  是做些什麼的呢
[00:05:46.040 --> 00:05:47.720]  那裏其實如果我們看回歷史
[00:05:47.720 --> 00:05:53.440]  以色列人起碼都留在那裏最少有一年的時間
[00:05:53.440 --> 00:05:56.080]  有時說到很多人想見到神
[00:05:56.080 --> 00:05:57.640]  特別這裏說到神的顯現
[00:05:57.640 --> 00:06:01.400]  我想問以色列人是否很想見到神呢
[00:06:01.400 --> 00:06:02.440]  我有時都想
[00:06:02.440 --> 00:06:04.600]  如果今天見到耶穌的樣子多好
[00:06:04.600 --> 00:06:06.920]  突然之間晚上發夢
[00:06:06.920 --> 00:06:11.120]  或者是耶穌向我們顯現了幾個人
[00:06:11.120 --> 00:06:15.120]  以色列人是否想見到耶和華神的光臨顯現呢
[00:06:15.120 --> 00:06:18.640]  根據《採取記》第20章18-19節
[00:06:18.640 --> 00:06:20.920]  這羣百姓是這樣說的
[00:06:20.920 --> 00:06:23.440]  「衆百姓見雷轟閃電
[00:06:23.440 --> 00:06:24.960]  各星山上無煙
[00:06:24.960 --> 00:06:27.200]  百姓看見就都戰鬥
[00:06:27.200 --> 00:06:28.400]  遠遠站着
[00:06:28.400 --> 00:06:29.680]  他們對摩西說
[00:06:29.680 --> 00:06:31.160]  請你向我們說話
[00:06:31.160 --> 00:06:32.040]  我們必聽
[00:06:32.040 --> 00:06:34.160]  不要讓神向我們說話
[00:06:34.160 --> 00:06:39.800]  免得我們死亡」
[00:06:39.800 --> 00:06:40.800]  《採取記》說到
[00:06:40.800 --> 00:06:42.680]  神要在西內山降臨
[00:06:42.680 --> 00:06:45.920]  向以色列人顯現和納約
[00:06:45.920 --> 00:06:48.760]  原來整個天下大地都出現了
[00:06:48.760 --> 00:06:50.200]  何止那十號風球
[00:06:50.200 --> 00:06:51.600]  雷轟閃電
[00:06:51.600 --> 00:06:53.640]  各星山上無煙
[00:06:53.640 --> 00:06:54.960]  甚至有其他地方說到
[00:06:54.960 --> 00:06:57.040]  似乎有地震的情況
[00:06:57.040 --> 00:06:58.960]  百姓害怕得鼻子都沒有肉
[00:06:58.960 --> 00:06:59.880]  然後跟摩西說
[00:06:59.880 --> 00:07:00.760]  摩西 摩西
[00:07:00.760 --> 00:07:03.240]  其實不需要我們這麼多人一起見祂
[00:07:03.240 --> 00:07:04.560]  你去見神
[00:07:04.560 --> 00:07:07.240]  然後你回來告訴祂就行了
[00:07:07.240 --> 00:07:10.360]  這個角色在聖經裏叫中保
[00:07:10.360 --> 00:07:12.400]  中間人
[00:07:12.400 --> 00:07:15.200]  原來神在舊約的時候會顯現
[00:07:15.200 --> 00:07:18.480]  任何一個記載到聖經
[00:07:18.480 --> 00:07:23.160]  見過神的人都驚到怕死
[00:07:23.160 --> 00:07:25.000]  但這裏第一召第六節
[00:07:25.000 --> 00:07:26.800]  就是神顯現的時候
[00:07:26.800 --> 00:07:30.560]  整個天下大地都好像有反應
[00:07:30.560 --> 00:07:33.800]  就是剛纔我們所讀哈瑪谷書的經文
[00:07:33.800 --> 00:07:37.400]  講到祂的輝煌如同日光
[00:07:37.400 --> 00:07:40.320]  第四節祂的手發出光芒
[00:07:40.320 --> 00:07:42.360]  再講到有瘟疫流行
[00:07:42.360 --> 00:07:45.600]  有地震 有山崩
[00:07:45.600 --> 00:07:50.160]  神的顯現是具能力
[00:07:50.160 --> 00:07:52.000]  然後第七節第十五節
[00:07:52.000 --> 00:07:54.920]  講到不單止神的顯現顯出祂的能力
[00:07:54.920 --> 00:07:57.360]  全個大地受衆物都要去震動
[00:07:57.360 --> 00:08:01.720]  甚至講到神也透過祂自己的能力
[00:08:01.720 --> 00:08:03.520]  在大前的彰顯
[00:08:03.520 --> 00:08:08.680]  去爲以色列人 爲祂的子民去爭戰
[00:08:08.680 --> 00:08:11.680]  第六節到第七節
[00:08:11.680 --> 00:08:13.080]  祂站立震動大地
[00:08:13.080 --> 00:08:14.440]  祂觀看震動列國
[00:08:14.440 --> 00:08:16.480]  永久的山崩裂
[00:08:16.480 --> 00:08:18.240]  長存的嶺塌陷
[00:08:18.240 --> 00:08:20.800]  祂的作爲與古時一樣
[00:08:20.800 --> 00:08:22.120]  然後第七節繼續講
[00:08:22.120 --> 00:08:23.800]  有兩個民族的名字
[00:08:23.800 --> 00:08:26.640]  我見古山的帳棚糟爛
[00:08:26.640 --> 00:08:28.800]  米滇地的萬子動搖
[00:08:28.800 --> 00:08:32.040]  這兩個民族正正就是剛纔所講
[00:08:32.040 --> 00:08:34.360]  以色列人出埃及的時候
[00:08:34.360 --> 00:08:39.560]  他們在那些地方居住的兩個民族
[00:08:39.560 --> 00:08:44.120]  都是曾經嘗試用那些方法去攻擊以色列人
[00:08:44.120 --> 00:08:46.160]  但是神就爲他們爭戰
[00:08:46.160 --> 00:08:47.960]  同樣顯出祂的能力
[00:08:47.960 --> 00:08:50.560]  然後第八節到第十二節
[00:08:50.560 --> 00:08:53.160]  繼續在經文裏面講到
[00:08:53.160 --> 00:08:56.600]  神如何透過海 透過天 透過地
[00:08:56.600 --> 00:08:59.600]  去爲神的子民去爭戰 去審判列國
[00:08:59.600 --> 00:09:00.960]  第八節到第十節
[00:09:00.960 --> 00:09:01.480]  這樣去講
[00:09:01.480 --> 00:09:07.240]  「若話,你豈是向江河發怒,向江河生氣,向海流發烈?
[00:09:07.240 --> 00:09:10.240]  你騎在馬上,坐在德勝的戰車上
[00:09:10.240 --> 00:09:14.000]  你的功全然顯露,戰是發誓的言語
[00:09:14.000 --> 00:09:16.320]  你以江河分開大地
[00:09:16.320 --> 00:09:18.160]  山嶺見你無不戰鬥
[00:09:18.160 --> 00:09:19.640]  大水氾濫而過
[00:09:19.640 --> 00:09:22.480]  深淵發聲 洶湧泛騰」
[00:09:22.480 --> 00:09:27.000]  這裏講到大水要爲神作戰
[00:09:27.000 --> 00:09:28.640]  是神要用的武器
[00:09:28.640 --> 00:09:30.640]  我想問在出埃及的經驗裏面
[00:09:30.640 --> 00:09:39.800]  最具體神是哪一次用水去攻擊神子民的仇敵
[00:09:39.800 --> 00:09:41.640]  過紅海
[00:09:41.640 --> 00:09:44.040]  當以色人去到紅海的時候
[00:09:44.040 --> 00:09:45.400]  神叫他們過去
[00:09:45.400 --> 00:09:47.400]  讓以色人去走過紅海的乾地
[00:09:47.400 --> 00:09:49.800]  然後當埃及大軍要進入上市
[00:09:49.800 --> 00:09:51.160]  渡過紅海的時候
[00:09:51.160 --> 00:09:53.640]  神就叫水返來
[00:09:53.640 --> 00:09:58.440]  那些埃及軍全都淹死了
[00:09:58.440 --> 00:09:59.800]  第十一節
[00:09:59.800 --> 00:10:02.640]  講到連天都要幫以色人去打仗
[00:10:02.640 --> 00:10:04.400]  「因你的箭射出光芒
[00:10:04.400 --> 00:10:06.760]  你的槍閃出光耀
[00:10:06.760 --> 00:10:09.200]  日月都停在原處」
[00:10:09.200 --> 00:10:11.120]  日月什麼時候停在原處
[00:10:11.120 --> 00:10:14.000]  大家記不記得曾經發生過
[00:10:14.000 --> 00:10:16.200]  是什麼一場戰役
[00:10:16.200 --> 00:10:17.840]  就是當入到迦南的時候
[00:10:17.840 --> 00:10:22.520]  約書亞帶領以色人去打阿摩利人
[00:10:22.520 --> 00:10:24.920]  約書亞向神去禱告
[00:10:24.920 --> 00:10:26.320]  求神將日頭停住
[00:10:26.320 --> 00:10:27.440]  月亮停住
[00:10:27.440 --> 00:10:31.280]  以至他們有足夠時間將阿摩利人剷除
[00:10:31.280 --> 00:10:34.400]  於是聖經講到日頭就在天空裏面停住
[00:10:34.400 --> 00:10:36.640]  若有一日
[00:10:36.640 --> 00:10:38.280]  日月都要停住
[00:10:38.280 --> 00:10:41.920]  爲着神要爲百姓去征戰
[00:10:41.920 --> 00:10:42.760]  不單止海
[00:10:42.760 --> 00:10:45.680]  不單止地都要爲百姓去征戰
[00:10:45.680 --> 00:10:47.080]  是神所用的武器
[00:10:47.080 --> 00:10:47.680]  第十二節
[00:10:47.680 --> 00:10:49.480]  「你法路偏行大地
[00:10:49.480 --> 00:10:53.680]  以怒氣宅打你國 如打穀一般」
[00:10:53.680 --> 00:10:57.840]  看回第三章講到地所造的有地震
[00:10:57.840 --> 00:10:58.800]  有瘟疫
[00:10:58.800 --> 00:11:00.880]  有蝗蟲等等
[00:11:00.880 --> 00:11:02.960]  而我們記得在聖經裏面
[00:11:02.960 --> 00:11:03.760]  文素記記載
[00:11:03.760 --> 00:11:07.560]  甚至神子們的犯罪一樣地發生一件事
[00:11:07.560 --> 00:11:09.960]  就是曾經有幾班人
[00:11:09.960 --> 00:11:13.560]  統稱爲可拉 阿比蘭
[00:11:13.560 --> 00:11:17.760]  這幾個大黨派的領袖
[00:11:17.760 --> 00:11:20.120]  但這班人要背叛摩西
[00:11:20.120 --> 00:11:23.680]  神就說叫這班人離開
[00:11:23.680 --> 00:11:27.360]  讓他們集中在自己住的營裏面
[00:11:27.360 --> 00:11:31.240]  然後神用什麼方法去審判他們
[00:11:31.240 --> 00:11:32.920]  地就裂開
[00:11:32.920 --> 00:11:34.160]  吞了他們下去
[00:11:34.160 --> 00:11:35.760]  然後翻過來
[00:11:35.760 --> 00:11:39.200]  以色人就驚慌
[00:11:39.200 --> 00:11:42.000]  原來神會有個審判
[00:11:42.000 --> 00:11:44.200]  是天地海
[00:11:44.200 --> 00:11:45.440]  神都要用
[00:11:45.440 --> 00:11:47.160]  要審判列國
[00:11:47.160 --> 00:11:49.360]  要違約
[00:11:49.360 --> 00:11:50.400]  以色人
[00:11:50.400 --> 00:11:52.080]  神的百姓去征戰
[00:11:52.080 --> 00:11:54.800]  而且最特別的就是第三節
[00:11:54.800 --> 00:11:55.560]  我再講回
[00:11:55.560 --> 00:11:56.920]  上帝從提曼而來
[00:11:56.920 --> 00:11:58.960]  聖者從巴蘭山臨到
[00:11:58.960 --> 00:12:02.800]  好像講到神要做一些事
[00:12:02.800 --> 00:12:04.600]  神好像去了一個地方
[00:12:04.600 --> 00:12:06.960]  而那只是一個起點
[00:12:06.960 --> 00:12:09.080]  但是哈佛谷第三章這裏
[00:12:09.080 --> 00:12:12.000]  只講到神在那裏出發
[00:12:12.000 --> 00:12:14.200]  那神去哪裏
[00:12:14.200 --> 00:12:17.000]  原來看回當時哈佛谷的處境
[00:12:17.000 --> 00:12:19.360]  神說要審判的是誰
[00:12:19.360 --> 00:12:20.120]  巴比倫
[00:12:20.120 --> 00:12:22.160]  巴比倫在北邊
[00:12:22.160 --> 00:12:28.200]  暗示神的審判要由南至北上
[00:12:28.200 --> 00:12:31.920]  神透過巴比倫去審判不義的猶太國
[00:12:31.920 --> 00:12:36.120]  然後神再用方法去審判更加不義的巴比倫
[00:12:36.120 --> 00:12:39.160]  所以說只講到神在那裏出發未完
[00:12:39.160 --> 00:12:40.320]  沒有講到哪裏就停了
[00:12:40.320 --> 00:12:42.280]  因爲神繼續想 繼續想
[00:12:42.280 --> 00:12:44.920]  甚至我們知道從新約聖經講到
[00:12:44.920 --> 00:12:47.320]  神不單止要由南至北去審判
[00:12:47.320 --> 00:12:49.120]  由東至西一樣去審判
[00:12:49.120 --> 00:12:53.160]  全地都要神去審判不義的國度
[00:12:53.160 --> 00:12:56.760]  和不義的人
[00:12:56.760 --> 00:12:58.760]  當我們說
[00:12:58.760 --> 00:13:02.680]  我們去信神的應許
[00:13:02.680 --> 00:13:07.680]  和我們去信黃大仙的求知簽證所說的話有什麼分別
[00:13:07.680 --> 00:13:09.560]  是不是都是迷信呢
[00:13:09.560 --> 00:13:11.160]  我們要有信心
[00:13:11.160 --> 00:13:13.000]  但是有沒有多少證據
[00:13:13.000 --> 00:13:16.880]  我們的信心是否多不多得過我們以前拜過黃大仙
[00:13:16.880 --> 00:13:18.920]  當然有
[00:13:18.920 --> 00:13:20.760]  神的作爲以前是怎樣
[00:13:20.760 --> 00:13:24.040]  哈伯谷才說求你復古復興你的作爲
[00:13:24.040 --> 00:13:26.120]  將來你怎麼去審判烈國
[00:13:26.120 --> 00:13:30.200]  怎麼去爲你自己的百姓去爭戰
[00:13:30.200 --> 00:13:33.400]  哈伯谷特別用了很多的語法
[00:13:33.400 --> 00:13:36.200]  講到神是一個戰士
[00:13:36.200 --> 00:13:39.480]  他爲他的百姓去戰鬥
[00:13:39.480 --> 00:13:40.760]  有人這麼說
[00:13:40.760 --> 00:13:42.680]  Trust and character
[00:13:42.680 --> 00:13:46.920]  信任和一個人的性格
[00:13:46.920 --> 00:13:48.240]  是什麼呢
[00:13:48.240 --> 00:13:50.480]  Repeated behaviors
[00:13:50.480 --> 00:13:53.760]  重複的行爲
[00:13:53.760 --> 00:13:55.440]  你稍爲認識一個人久一點
[00:13:55.440 --> 00:13:58.400]  你就大概知道他說的話有多可信
[00:13:58.400 --> 00:14:00.720]  大概知道他對性格是怎樣
[00:14:00.720 --> 00:14:02.200]  我認識有個人
[00:14:02.200 --> 00:14:05.680]  見到你撞到你一定會說一句話
[00:14:05.680 --> 00:14:08.200]  開心啊 然後他就說
[00:14:08.200 --> 00:14:09.960]  遲些就請你喫飯
[00:14:09.960 --> 00:14:12.160]  一定不是跟你去喝茶
[00:14:12.160 --> 00:14:13.720]  是請你喫飯
[00:14:13.720 --> 00:14:17.160]  於是你一開始認識他以爲他那麼闊綽
[00:14:17.160 --> 00:14:19.560]  遲些就找你請你喫飯
[00:14:19.560 --> 00:14:21.760]  但是認識他久了的人都知道
[00:14:21.760 --> 00:14:23.600]  他見到每個人都這麼說
[00:14:23.600 --> 00:14:25.120]  最後有沒有請他喫飯
[00:14:25.120 --> 00:14:26.000]  沒有
[00:14:26.000 --> 00:14:29.720]  他自己根本一無分文
[00:14:29.720 --> 00:14:31.840]  你知道這個人說話不可信
[00:14:31.840 --> 00:14:33.160]  Repeated behaviors
[00:14:33.160 --> 00:14:34.520]  他不斷做又做都是這樣
[00:14:34.520 --> 00:14:35.920]  你知道他的性格就是這樣
[00:14:35.920 --> 00:14:38.160]  喜歡誇耀
[00:14:38.160 --> 00:14:42.320]  喜歡用方言讓人覺得他多好
[00:14:42.320 --> 00:14:47.920]  同樣如果你知道餘牧師說到又沉悶又長
[00:14:47.920 --> 00:14:49.680]  你就知道
[00:14:49.680 --> 00:14:51.840]  哎呀 今天餘牧師說到不好意思
[00:14:51.840 --> 00:14:53.160]  我想你遲些喫飯吧
[00:14:53.160 --> 00:14:55.840]  可能book兩點鐘吧
[00:14:55.840 --> 00:14:58.720]  你知道 因爲餘牧師似乎說到都over run
[00:14:58.720 --> 00:15:01.800]  你知道餘牧師是個怎樣的人
[00:15:01.800 --> 00:15:03.840]  所以原來每一個人
[00:15:03.840 --> 00:15:05.000]  我們做的事情
[00:15:05.000 --> 00:15:06.280]  我們重複幾次之後
[00:15:06.280 --> 00:15:07.800]  慢慢成爲了我們的性格
[00:15:07.800 --> 00:15:09.800]  人家認識我們都知道是這樣
[00:15:09.800 --> 00:15:11.120]  原來我們要明白
[00:15:11.120 --> 00:15:13.000]  神的應許 他的說話可信
[00:15:13.000 --> 00:15:16.400]  都是看神以往是怎麼做事的
[00:15:16.400 --> 00:15:18.280]  斯芝哈巴谷就是這樣
[00:15:18.280 --> 00:15:21.240]  當他見到這麼不義的世界
[00:15:21.240 --> 00:15:23.800]  加勒底人要來侵略
[00:15:23.800 --> 00:15:29.200]  不單止是大國 甚至是當時整個世界的時候
[00:15:29.200 --> 00:15:32.440]  哈布見到 誰能夠對付他們
[00:15:32.440 --> 00:15:34.680]  神爲什麼讓這不義的事發生
[00:15:34.680 --> 00:15:35.640]  神是不是傻了
[00:15:35.640 --> 00:15:36.600]  他不是聖潔的嗎
[00:15:36.600 --> 00:15:40.000]  他不是不看這些罪惡的嗎
[00:15:40.000 --> 00:15:42.000]  但當他和神對話之後
[00:15:42.000 --> 00:15:44.360]  他思想發現 不是的
[00:15:44.360 --> 00:15:50.160]  昔日以色列人們在埃及的時候被奴役
[00:15:50.160 --> 00:15:55.760]  神紀念他幾百年前和阿伯拉罕所立的約
[00:15:55.760 --> 00:16:00.240]  於是就安排摩西去拯救以色列人
[00:16:00.240 --> 00:16:01.560]  而只是在埃及
[00:16:01.560 --> 00:16:05.400]  那十災已經顯出神透過大前的威力
[00:16:05.400 --> 00:16:08.400]  去讓埃及人知道誰纔是真神
[00:16:08.400 --> 00:16:09.640]  他還不相信嗎
[00:16:09.640 --> 00:16:12.320]  出賣去紅海
[00:16:12.320 --> 00:16:14.920]  讓埃及人知道
[00:16:14.920 --> 00:16:17.800]  耶和華以色列那位的真神
[00:16:17.800 --> 00:16:20.640]  纔是值得信任的那一位
[00:16:20.640 --> 00:16:23.400]  所以我們說 神以往那麼厲害
[00:16:23.400 --> 00:16:26.480]  出埃及 過紅海 這些神蹟奇事
[00:16:26.480 --> 00:16:29.480]  但今天我們沒有再見
[00:16:29.480 --> 00:16:30.840]  也很難相信
[00:16:30.840 --> 00:16:33.840]  聖經說的話是神話嗎
[00:16:33.840 --> 00:16:36.600]  上星期有位姐妹在週六晚說見證
[00:16:36.600 --> 00:16:41.600]  她說她小時候也是學校的緣故看聖經
[00:16:41.600 --> 00:16:45.840]  但長大了一段時間就沒有再回教會
[00:16:45.840 --> 00:16:47.320]  當然現在回來了
[00:16:47.320 --> 00:16:51.280]  她說有一次她工作出差去到以色列
[00:16:51.280 --> 00:16:55.560]  去到以色列看到有個路牌寫着耶路撒冷
[00:16:55.560 --> 00:16:56.960]  做了聖人
[00:16:56.960 --> 00:16:58.880]  她突然間說
[00:16:58.880 --> 00:17:02.320]  原來她以前看聖經的東西是真的
[00:17:02.320 --> 00:17:07.560]  原來耶路撒冷是真的存在的
[00:17:07.560 --> 00:17:10.320]  昨天大家有沒有留意一個電視節目
[00:17:10.320 --> 00:17:12.600]  是一個英文節目
[00:17:12.600 --> 00:17:15.160]  我經常覺得這個節目製作成本很簡單
[00:17:15.160 --> 00:17:18.080]  做事也很簡單 但似乎帶來很好的果效
[00:17:18.080 --> 00:17:22.680]  主持就拿着一輛吉保車
[00:17:22.680 --> 00:17:26.720]  在聖地一帶以色列開車走來走去
[00:17:26.720 --> 00:17:28.440]  去到那裏只能說到
[00:17:28.440 --> 00:17:33.960]  這裏就是耶路撒冷以前聖殿所在的地方
[00:17:33.960 --> 00:17:36.160]  以前耶穌在這裏說道
[00:17:36.160 --> 00:17:39.080]  在這裏與法利強人辯論
[00:17:39.080 --> 00:17:40.880]  然後就弄了一句聖經出來
[00:17:40.880 --> 00:17:42.520]  相關的聖經等等
[00:17:42.520 --> 00:17:45.360]  同一次又拿着去別的地方
[00:17:45.360 --> 00:17:48.560]  這麼簡單的節目又講完了
[00:17:48.560 --> 00:17:50.840]  但是帶來很好的果效
[00:17:50.840 --> 00:17:54.400]  因爲讓人知道聖經不是一本神話書
[00:17:54.400 --> 00:17:56.040]  是真有其事的
[00:17:56.040 --> 00:17:58.400]  真的有故事在這些實際的地方
[00:17:58.400 --> 00:18:01.560]  歷史裏面發生過
[00:18:01.560 --> 00:18:02.520]  對比什麼呢
[00:18:02.520 --> 00:18:05.920]  對比我以前還在外國讀書
[00:18:05.920 --> 00:18:07.840]  小時候我還記得有一次
[00:18:07.840 --> 00:18:11.520]  和一個西人朋友一起去電影院看戲
[00:18:11.520 --> 00:18:14.280]  看《蝙蝠俠》
