
[00:00:00.000 --> 00:00:01.080]  鄭智梅:鄭智梅,平安。
[00:07:18.120 --> 00:07:20.560]  民事用種種的方法,
[00:07:20.560 --> 00:07:24.280]  好想突顯他們自己好有學識,
[00:07:24.280 --> 00:07:26.720]  他們身份好特殊,
[00:07:26.720 --> 00:07:28.680]  社會地位好特殊,
[00:07:28.680 --> 00:07:33.160]  他們好享受物性的注視和恭維。
[00:07:33.160 --> 00:07:40.000]  其實這種行為背後是反映一種什麼心態呢?
[00:07:40.000 --> 00:07:44.480]  有色經學者這樣來解釋,
[00:07:45.480 --> 00:07:51.840]  他說因為猶太人經歷了幾個世紀的奴役和迫害之後,
[00:07:51.840 --> 00:07:55.720]  猶太人仍然能夠去遵守律法。
[00:07:55.720 --> 00:08:00.600]  律法在律法書裡,
[00:08:00.600 --> 00:08:04.760]  怎樣說到標誌他們是神的選民?
[00:08:04.760 --> 00:08:07.880]  所以作為民事的角色,
[00:08:07.880 --> 00:08:11.560]  當大部份人不識字的時候,
[00:08:11.560 --> 00:08:14.840]  就要靠民事去宣講神的話語,
[00:08:15.040 --> 00:08:18.520]  去靠聽,靠記,去學習經人的時候,
[00:08:18.520 --> 00:08:21.680]  民事覺得自己居高不小。
[00:08:21.680 --> 00:08:24.640]  所以在耶穌時代,
[00:08:24.640 --> 00:08:27.760]  這些宗教領袖都有種優越感,
[00:08:27.760 --> 00:08:31.000]  當然這是耶穌不認同的,
[00:08:31.000 --> 00:08:34.240]  耶穌看到他們內心的偽善。
[00:08:34.240 --> 00:08:37.880]  這班人,民事,他們感興趣,
[00:08:37.880 --> 00:08:42.240]  和他們很著重的是在人面前有一個好的表現,
[00:08:42.840 --> 00:08:45.120]  而不是真心去取悅神。
[00:08:45.120 --> 00:08:49.680]  耶穌對民事很嚴厲的責備,
[00:08:49.680 --> 00:08:51.440]  並不單是這樣,
[00:08:51.440 --> 00:08:53.440]  耶穌斥責民事,
[00:08:53.440 --> 00:08:56.840]  濫用他們特殊的身份來欺壓弱者,
[00:08:56.840 --> 00:08:59.760]  去侵犯寡婦的家產。
[00:08:59.760 --> 00:09:02.640]  在舊約和新約的時期,
[00:09:02.640 --> 00:09:04.720]  其實寡婦除了神之外,
[00:09:04.720 --> 00:09:06.520]  還有沒有其他的依靠。
[00:09:06.520 --> 00:09:11.040]  寡婦沒有其他的依靠,
[00:09:11.240 --> 00:09:14.440]  他們是依靠信仰的制度和宗教領袖,
[00:09:14.440 --> 00:09:18.200]  來彰顯神自己的眷顧。
[00:09:18.200 --> 00:09:22.000]  如果依照舊約律法的教導,
[00:09:22.000 --> 00:09:26.160]  照顧孤兒寡婦是任何一個人的義務和責任,
[00:09:26.160 --> 00:09:30.000]  但是一班教導人認識律法的民事,
[00:09:30.000 --> 00:09:32.200]  他們竟然反過來,
[00:09:32.200 --> 00:09:37.280]  利用摩西律法來欺壓、壓榨寡婦的錢財,
[00:09:37.280 --> 00:09:40.200]  這種惡行是極其的嚴重。
[00:09:42.200 --> 00:09:47.200]  民事不僅是利用欺騙的手段去侵吞寡婦的家財,
[00:09:47.200 --> 00:09:51.000]  在第四十節和合本這樣寫的,
[00:09:51.000 --> 00:09:53.600]  他們侵吞寡婦的家產,
[00:09:53.600 --> 00:09:56.200]  假意作很長的禱告,
[00:09:56.200 --> 00:09:58.400]  對比起其他的譯本,
[00:09:58.400 --> 00:10:01.200]  二代中文譯本、司高本和雷震宗譯本,
[00:10:01.200 --> 00:10:02.800]  分別是這樣說的,
[00:10:02.800 --> 00:10:06.000]  他們侵吞寡婦的家產之後,
[00:10:06.000 --> 00:10:08.800]  然後表現長篇的禱告,
[00:10:09.520 --> 00:10:11.760]  他們侵吞寡婦的家產之後,
[00:10:11.760 --> 00:10:15.040]  用長久的禱告來作掩飾,
[00:10:15.040 --> 00:10:17.760]  他們侵吞寡婦的家產之後,
[00:10:17.760 --> 00:10:20.240]  還作一個很長的禱告,
[00:10:20.240 --> 00:10:24.240]  目的是要來掩飾他們的惡行。
[00:10:24.240 --> 00:10:28.440]  所以民事這些行為,
[00:10:28.440 --> 00:10:31.040]  可以說簡直是褻瀆上帝,
[00:10:31.040 --> 00:10:33.840]  他們的罪行是很嚴重的,
[00:10:33.840 --> 00:10:36.240]  難怪耶穌來斷言,
[00:10:36.440 --> 00:10:40.440]  這些行為一定要受上帝更嚴厲的懲罰。
[00:10:40.440 --> 00:10:44.440]  實在是太可惜了,
[00:10:44.440 --> 00:10:49.040]  民事它沒有意識到自己在上帝面前的光景,
[00:10:49.040 --> 00:10:53.040]  民事它實在是太過不懂得去珍惜,
[00:10:53.040 --> 00:10:56.440]  上帝賜予給它一個很獨特的慰分。
[00:10:56.440 --> 00:11:00.440]  在當時作為一個律法的教師,
[00:11:00.440 --> 00:11:03.040]  若然它能夠安守本分,
[00:11:03.240 --> 00:11:07.040]  盡力去完成上帝所交託的,
[00:11:07.040 --> 00:11:12.240]  其實它已經可以是相當受到大眾和其他人的敬重。
[00:11:12.240 --> 00:11:16.240]  若果它能夠善用這一份優勢,
[00:11:16.240 --> 00:11:19.440]  去幫助一些其他人是幫不到的人,
[00:11:19.440 --> 00:11:22.640]  去做一些其他人是做不到的事情,
[00:11:22.640 --> 00:11:28.640]  這樣它就真是能夠去承傳它自己所教導的律法,
[00:11:28.640 --> 00:11:30.840]  成為一個盡心盡性,
[00:11:31.040 --> 00:11:33.640]  盡力盡意愛神愛人的好榜樣。
[00:11:33.640 --> 00:11:38.040]  若果以聖經教導的原則,
[00:11:38.040 --> 00:11:41.240]  敬畏要說是智慧的開端,
[00:11:41.240 --> 00:11:45.640]  有真智慧的人是不得敬畏神的,
[00:11:45.640 --> 00:11:50.440]  這樣民事它只是空有頭上的知識,
[00:11:50.440 --> 00:11:52.240]  它沒有真智慧,
[00:11:52.240 --> 00:11:55.640]  它不能夠稱得上為一個智者。
[00:11:55.640 --> 00:11:58.840]  智慧是一個人,
[00:11:59.240 --> 00:12:03.840]  它帶著一個敬畏上帝的心的一種存在狀態,
[00:12:03.840 --> 00:12:08.040]  智慧是一個人對著神那種的敬畏。
[00:12:08.040 --> 00:12:13.840]  當一個人真心去尊重神,去敬畏神的時候,
[00:12:13.840 --> 00:12:16.240]  他會進入一種狀態,
[00:12:16.240 --> 00:12:22.840]  他會用一種敬畏神、愛神的心來判別、判斷事物。
[00:12:22.840 --> 00:12:28.040]  今天我們很多時候作決定的時候,
[00:12:28.840 --> 00:12:30.840]  或者我們回應事物的方式,
[00:12:30.840 --> 00:12:34.840]  無論你多麼有學識,無論你多麼理性,
[00:12:34.840 --> 00:12:37.840]  很多時候我們都會不知不覺地,
[00:12:37.840 --> 00:12:43.640]  讓個人的喜好和一些情緒的因素、情緒的取向,
[00:12:43.640 --> 00:12:46.840]  來影響我們的決定。
[00:12:46.840 --> 00:12:50.640]  所以有人說,當你很生氣的時候,
[00:12:50.640 --> 00:12:53.440]  千萬不要在很生氣的時候作一個重大的決定。
[00:12:56.240 --> 00:13:02.440]  當一個人真心去尊重神,真心去敬畏神的時候,
[00:13:02.440 --> 00:13:05.840]  我們的心靈是會進入一種狀態,
[00:13:05.840 --> 00:13:10.240]  我們會用一種敬畏神的態度去回應事物,
[00:13:10.240 --> 00:13:16.440]  我們能夠去活出一種彰顯耶穌基督在我們生命裏頭那種生命的特質。
[00:13:16.440 --> 00:13:21.640]  第一,姐妹們,如果今天我們學習聖經,
[00:13:21.640 --> 00:13:25.440]  我們是過於著重頭腦上的認知,
[00:13:26.440 --> 00:13:30.040]  而不能夠將神的話語連繫到我們生命的時候,
[00:13:30.040 --> 00:13:35.440]  我們生命不能夠帶來那種生命的改變和更生的時候,
[00:13:35.440 --> 00:13:40.840]  就好像民事一樣,我們要問,究竟我們發生什麼事呢?
[00:13:40.840 --> 00:13:50.840]  第二點,傳言獻上的窮寡婦,我們看四十一和四十二節。
[00:13:54.240 --> 00:13:59.840]  請聽說:耶穌對人富助著,看眾人怎樣投錢富,
[00:13:59.840 --> 00:14:03.640]  有好色財主往裡投了若干的錢,
[00:14:03.640 --> 00:14:09.840]  有一個窮寡婦來,往裡投了兩個小錢,就是一個大錢。
[00:14:09.840 --> 00:14:15.440]  耶穌和門徒坐在擺放這些奉獻箱對面,
[00:14:15.440 --> 00:14:20.640]  目的就是要去看大家怎樣投錢奉獻箱。
[00:14:22.640 --> 00:14:27.240]  耶穌坐的地方稱為「女院」,就是女士都可以進入的範圍。
[00:14:27.240 --> 00:14:33.040]  女院擺放了十三個用金來做的奉獻箱,
[00:14:33.040 --> 00:14:38.840]  這裏所說的「富」並不是指一個地方,是指這些奉獻箱。
[00:14:38.840 --> 00:14:44.240]  當時的奉獻,除了是男士必須擺放聖經的稅之外,
[00:14:44.240 --> 00:14:46.640]  還有其他不同種類的奉獻。
[00:14:48.240 --> 00:14:52.840]  究竟耶穌為何會看到這一幕呢?
[00:14:52.840 --> 00:15:01.040]  他又怎樣知道奉獻的人究竟擺放了多少的獻金在奉獻箱裏面呢?
[00:15:01.040 --> 00:15:08.040]  原來當時的錢幣是用金、銀和銅來儲蓄的,
[00:15:08.040 --> 00:15:12.240]  為了要讓這些奉獻箱顯得更加有特色,
[00:15:12.240 --> 00:15:15.640]  工人就會將這些奉獻箱擺放在錢的地方,
[00:15:16.440 --> 00:15:22.640]  造成長管彎曲的喇叭形狀。
[00:15:22.640 --> 00:15:27.840]  由色經學者形容為好似號角,上闊下窄。
[00:15:27.840 --> 00:15:36.040]  當硬幣、金、銀和不同的金幣製成的硬幣,
[00:15:36.040 --> 00:15:40.040]  當它投入這些金屬的奉獻箱裏面時,
[00:15:40.040 --> 00:15:44.440]  就會發出美妙的迴響,
[00:15:45.440 --> 00:15:49.440]  就像打敲擊樂一樣,發出美妙的節奏。
[00:15:49.440 --> 00:15:51.440]  就是因為這樣,
[00:15:51.440 --> 00:15:56.440]  為何這麼多人喜歡坐在這個地方看別人奉獻?
[00:15:56.440 --> 00:16:00.840]  當這些錢投入奉獻箱裏面時,
[00:16:00.840 --> 00:16:05.640]  就會發出不同大小的聲音,就像音樂一樣。
[00:16:05.640 --> 00:16:14.040]  當然,這些聲音、這些響聲的大小和錢幣投入的比例是成正比的。
[00:16:16.040 --> 00:16:20.640]  有錢人和窮寡婦所能奉獻的金錢,
[00:16:20.640 --> 00:16:23.640]  在一個貧富懸殊的社會結構之下,
[00:16:23.640 --> 00:16:25.840]  形成一個強烈的對比。
[00:16:25.840 --> 00:16:29.840]  財主將他的錢投入奉獻箱裏面時,
[00:16:29.840 --> 00:16:33.840]  彷彿吹響了號角一樣的響亮的聲音。
[00:16:33.840 --> 00:16:40.440]  當這個婦人將兩個銀錢投放在奉獻箱裏面時,
[00:16:40.840 --> 00:16:46.640]  就會響起又輕又短,叮噹兩聲,顯得相形見絕。
[00:16:46.640 --> 00:16:52.040]  但是耶穌卻稱讚婦人的擺賞,
[00:16:52.040 --> 00:16:56.640]  因為財主在他的豐厚家財裏面拿出來,
[00:16:56.640 --> 00:16:59.440]  沒有將全部的擺賞,
[00:16:59.440 --> 00:17:05.640]  而這個窮寡婦是將近乎零的生活費存現的擺賞。
[00:17:05.640 --> 00:17:08.840]  值得留意的是,
[00:17:09.040 --> 00:17:11.040]  在經文四十一、四十二節這裡,
[00:17:11.040 --> 00:17:14.240]  記載一個窮寡婦奉獻兩個小錢,
[00:17:14.240 --> 00:17:20.640]  與之前耶穌譴責民事的惡行其實是有密切的關係的。
[00:17:20.640 --> 00:17:23.240]  因為耶穌指出,
[00:17:23.240 --> 00:17:26.440]  去譴責這些民事,
[00:17:26.440 --> 00:17:29.640]  他們侵吞寡婦的家產,
[00:17:29.640 --> 00:17:32.440]  然後在這裏特別提到,
[00:17:32.440 --> 00:17:36.840]  耶穌看到這個窮寡婦所奉獻兩個小錢的這一幕,
[00:17:37.440 --> 00:17:39.440]  稱讚這個窮寡婦的奉獻,
[00:17:39.440 --> 00:17:43.240]  比那些有錢的財主所奉獻的更加的多。
[00:17:43.240 --> 00:17:48.040]  耶穌所稱讚的、寡婦所擺賞的,
[00:17:48.040 --> 00:17:51.040]  並不是指出祂奉獻的數量,
[00:17:51.040 --> 00:17:54.640]  而是稱讚婦人奉獻的心態。
[00:17:54.640 --> 00:18:02.640]  這個窮寡婦的心理質素其實是很值得我們學習的,
[00:18:03.840 --> 00:18:08.240]  她能夠無視所有我們決定的環境因素,
[00:18:08.240 --> 00:18:12.840]  她處身在一個不公平、被剝削、
[00:18:12.840 --> 00:18:15.040]  在很困難的環境裏面,
[00:18:15.040 --> 00:18:20.640]  這個婦人仍然表現出一種對神傳言的依靠的信心。
[00:18:20.640 --> 00:18:25.640]  窮寡婦才是更值得人尊敬的。
[00:18:25.640 --> 00:18:28.840]  窮寡婦是無依無靠,
[00:18:28.840 --> 00:18:31.440]  這裏特別形容她的窮。
[00:18:32.040 --> 00:18:36.040]  她的窮某程度上是受到不公平的對待,
[00:18:36.040 --> 00:18:39.040]  正如經文所描述的,民事對她的剝削。
[00:18:39.040 --> 00:18:43.840]  當一個人長期在一個不公平的對待,
[00:18:43.840 --> 00:18:47.240]  在差別的待遇,在這樣的環境裏面,
[00:18:47.240 --> 00:18:51.240]  其實是會產生一種怎樣的心理狀態呢?
[00:18:51.240 --> 00:18:55.640]  在社會裏面,在我們的職場裏面,
[00:18:55.640 --> 00:18:59.040]  或者在我們教會服侍的環境裏面,
[00:18:59.840 --> 00:19:02.240]  當我們遇到不公平的對待的時候,
[00:19:02.240 --> 00:19:04.240]  很多時候人之常情,
[00:19:04.240 --> 00:19:09.040]  起初都會想很努力地作出很多的改變,
[00:19:09.040 --> 00:19:13.040]  很想很努力地去改變這些情況,
[00:19:13.040 --> 00:19:17.840]  但是很努力之後,情況沒有改變的時候,
[00:19:17.840 --> 00:19:22.240]  然後就會開始想放棄,
[00:19:22.240 --> 00:19:25.440]  所謂的「習得無助」的心態。
[00:19:25.440 --> 00:19:29.440]  我們會去放棄,變得消極,
[00:19:30.040 --> 00:19:31.840]  會憤怒,會不再投入,
[00:19:31.840 --> 00:19:34.840]  甚至會選擇黯然離場。
[00:19:34.840 --> 00:19:38.640]  但是你看看這個婦女,你看看這個婦人,
[00:19:38.640 --> 00:19:43.240]  她處身在一個那麼不公平,被欺壓的環境之中,
[00:19:43.240 --> 00:19:47.240]  她是可以有理由變得憤世嫉俗的,
[00:19:47.240 --> 00:19:49.240]  她順手可以生氣,
[00:19:49.240 --> 00:19:52.240]  她更加有理由不去奉獻的,
[00:19:52.240 --> 00:19:54.240]  因為她自己都不夠,
[00:19:54.240 --> 00:19:57.640]  但是這位窮寡婦,
[00:19:57.840 --> 00:20:01.440]  會因為這些環境因素而心生怨恨,
[00:20:01.440 --> 00:20:05.440]  相反的,她甚至是超出本分,
[00:20:05.440 --> 00:20:09.640]  毫無保留地獻上她自己的全部,
[00:20:09.640 --> 00:20:13.440]  所以她得到耶穌基督的稱讚。
[00:20:13.440 --> 00:20:18.840]  我們看看耶穌如何稱讚她。
[00:20:18.840 --> 00:20:22.440]  第三點,在第十三、四十四節裏面,
[00:20:22.440 --> 00:20:25.640]  耶穌叫門徒來。
[00:20:26.040 --> 00:20:28.840]  耶穌說:「我實在告訴你們,
[00:20:28.840 --> 00:20:32.040]  這窮寡婦投入婦女的,
[00:20:32.040 --> 00:20:34.640]  比眾人所投的更多,
[00:20:34.640 --> 00:20:37.440]  因為他們都是自己猶如,
[00:20:37.440 --> 00:20:39.640]  那出來投在裏頭,
[00:20:39.640 --> 00:20:42.440]  但這婦女是自己不足,
[00:20:42.440 --> 00:20:46.240]  把她一切養生的都投上了。」
[00:20:46.240 --> 00:20:50.840]  我們要留心在第四十四節裏面,
[00:20:50.840 --> 00:20:52.040]  耶穌所說的,
[00:20:52.840 --> 00:20:58.640]  「這位寡婦把她一切養生的都投上了。」
[00:20:58.640 --> 00:21:02.240]  這句說話,其中的「養生的」,
[00:21:02.240 --> 00:21:05.040]  原文可以譯為「生命」。
[00:21:05.040 --> 00:21:09.240]  換言之,所謂「一切養生的」,
[00:21:09.240 --> 00:21:13.440]  並不是僅僅是指獻上物質的一切。
[00:21:13.440 --> 00:21:17.240]  作者馬可很想在此指出,
[00:21:17.240 --> 00:21:22.240]  如果這位寡婦把她一切都獻上的話,
[00:21:22.440 --> 00:21:27.240]  其實連同她的生命都存在的。
[00:21:27.240 --> 00:21:31.240]  因此,這奉獻行動背後,
[00:21:31.240 --> 00:21:33.440]  馬可很想讓我們知道,
[00:21:33.440 --> 00:21:35.640]  這位寡婦的行動,
[00:21:35.640 --> 00:21:39.440]  是證明她對耶穌有著一個完全的信心,
[00:21:39.440 --> 00:21:42.640]  以致她願意將生命擺上,
[00:21:42.640 --> 00:21:49.040]  認定上帝總會保護她、照顧她、供應給她。
[00:21:49.040 --> 00:21:52.040]  無怪在耶穌的心目中,
[00:21:52.640 --> 00:21:56.640]  這位寡婦所獻上的是最大的奉獻。
[00:21:56.640 --> 00:22:03.040]  最後,讓我們思想,
[00:22:03.040 --> 00:22:06.040]  今天我們學習聖經。
[00:22:06.040 --> 00:22:10.640]  學習聖經可以是一種知識的追求,
[00:22:10.640 --> 00:22:13.040]  但更重要的是,
[00:22:13.040 --> 00:22:17.640]  我們要讓神話語成為我們生命的裡頭,
[00:22:17.640 --> 00:22:19.640]  一個智慧的源頭。
[00:22:20.240 --> 00:22:24.440]  我們要在神話語裡得到這份真正的智慧。
[00:22:24.440 --> 00:22:27.240]  我們學會、我們學識,
[00:22:27.240 --> 00:22:30.240]  用一種敬愛神、愛神的心,
[00:22:30.240 --> 00:22:33.440]  來判別事物、回應事物。
[00:22:33.440 --> 00:22:38.440]  無論今天你和我處身在一個怎樣的環境,
[00:22:38.440 --> 00:22:40.840]  或者將來會變成怎樣都好,
[00:22:40.840 --> 00:22:45.640]  在這個環境、在這個社會、在你的職場裡,
[00:22:45.640 --> 00:22:49.040]  在你的心靈圈子裡,或者在你侍奉的地方,
[00:22:49.640 --> 00:22:53.640]  我們可以因著從神而來這份真智慧,
[00:22:53.640 --> 00:22:57.040]  成為我們生命裡頭最強的後盾,
[00:22:57.040 --> 00:23:00.240]  讓我們可以好像窮寡婦一樣,
[00:23:00.240 --> 00:23:03.040]  無視環境的蕩房,
[00:23:03.040 --> 00:23:05.640]  無視環境的變遷,
[00:23:05.640 --> 00:23:09.440]  無論環境是多麼惡劣、多麼的不公平,
