
[00:00:00.000 --> 00:00:03.160]  今天是耶穌基督復活的主日
[00:05:32.160 --> 00:05:34.160]  如果沒有了耶穌基督的復活
[00:05:34.160 --> 00:05:35.880]  我們信什麼呢?
[00:05:35.880 --> 00:05:38.040]  我們所傳的是什麼呢?
[00:05:38.040 --> 00:05:39.520]  我們做了什麼見證呢?
[00:05:39.520 --> 00:05:42.960]  完全都是沒有用的
[00:05:42.960 --> 00:05:44.600]  聖經裡面講得很清楚
[00:05:44.600 --> 00:05:48.520]  哥倫多前書十五章是一個復活的經文
[00:05:48.520 --> 00:05:50.680]  十四節和十五節這樣講
[00:05:50.680 --> 00:05:53.160]  如果基督沒有復活
[00:05:53.160 --> 00:05:56.480]  看紅字就看神或者基督的工作
[00:05:56.480 --> 00:06:00.560]  藍字就看門徒我們的遺憾
[00:06:00.560 --> 00:06:01.200]  十四節
[00:06:01.200 --> 00:06:03.560]  如果基督沒有復活
[00:06:03.560 --> 00:06:05.400]  三樣東西就會講了
[00:06:05.400 --> 00:06:07.640]  我們所傳的便是謊言
[00:06:07.640 --> 00:06:10.160]  我們所信的也是謊言
[00:06:10.160 --> 00:06:12.840]  並且明顯我們是畏神
[00:06:12.840 --> 00:06:15.200]  妄造見證
[00:06:15.200 --> 00:06:15.680]  如果這樣講
[00:06:15.680 --> 00:06:17.560]  我們的見證是假的
[00:06:17.560 --> 00:06:18.800]  我們根本上不需要傳
[00:06:18.800 --> 00:06:19.200]  傳什麼呢?
[00:06:19.200 --> 00:06:20.200]  沒得傳
[00:06:20.200 --> 00:06:21.880]  基督沒有復活傳什麼呢?
[00:06:21.880 --> 00:06:22.760]  我們的信
[00:06:22.760 --> 00:06:23.880]  信仰的根基
[00:06:23.880 --> 00:06:26.200]  就放在耶穌基督的復活裡面
[00:06:26.200 --> 00:06:27.880]  祂如果沒有復活的話
[00:06:27.880 --> 00:06:29.720]  我們做什麼信呢?
[00:06:29.720 --> 00:06:31.960]  根基都沒有了
[00:06:31.960 --> 00:06:33.960]  但是我們認清楚就是說
[00:06:33.960 --> 00:06:36.800]  真正基督有復活
[00:06:36.800 --> 00:06:40.120]  所以我們能夠真正地明證
[00:06:40.120 --> 00:06:41.840]  基督是復活的
[00:06:41.840 --> 00:06:43.800]  當我們明證基督復活的時候
[00:06:43.800 --> 00:06:45.880]  就是說我們有信息要傳
[00:06:45.880 --> 00:06:47.880]  有見證去做
[00:06:47.880 --> 00:06:50.560]  還有當中我們的信仰有根基去摘
[00:06:50.560 --> 00:06:54.000]  因為知道基督已經復活了
[00:06:54.000 --> 00:06:56.720]  如果在思想當中的時候就問
[00:06:56.720 --> 00:06:58.320]  就是我們藉著基督復活
[00:06:58.320 --> 00:07:00.240]  所賜下的榮耀和盼望
[00:07:00.240 --> 00:07:01.480]  我們堅信這件事
[00:07:01.480 --> 00:07:03.320]  基督是復活了
[00:07:03.320 --> 00:07:08.320]  我們的生命應該是一個帶有什麼使命的生命
[00:07:08.320 --> 00:07:09.480]  我的問題不是問
[00:07:09.480 --> 00:07:12.480]  我們的生命應該是什麼樣的生命
[00:07:12.480 --> 00:07:13.680]  我的問題是問
[00:07:13.680 --> 00:07:17.600]  我們的生命應該帶有什麼使命的生命
[00:07:17.600 --> 00:07:18.880]  因為我們知道
[00:07:18.880 --> 00:07:22.600]  我們已經從黑暗入光明
[00:07:22.600 --> 00:07:24.040]  我們不是在罪裡面了
[00:07:24.040 --> 00:07:24.840]  在光明裡面
[00:07:24.840 --> 00:07:25.960]  永恆裡面了
[00:07:25.960 --> 00:07:27.080]  永生裡面了
[00:07:27.080 --> 00:07:29.560]  所以我們要做的工作就是傳
[00:07:29.560 --> 00:07:33.560]  是我們從黑暗入光明的奇妙者的美德
[00:07:33.560 --> 00:07:34.520]  如果這樣說
[00:07:34.520 --> 00:07:36.120]  就是說我們的生命
[00:07:36.120 --> 00:07:37.520]  有復活主義的生命裡面
[00:07:37.520 --> 00:07:38.680]  是有一個使命的
[00:07:38.680 --> 00:07:39.960]  還有一個目標的
[00:07:39.960 --> 00:07:42.120]  不是說我們得了一個福份之後
[00:07:42.120 --> 00:07:43.320]  感謝神
[00:07:43.320 --> 00:07:44.320]  我們得永生
[00:07:44.320 --> 00:07:45.000]  就是這麼簡單
[00:07:45.000 --> 00:07:47.080]  不是這麼簡單
[00:07:47.080 --> 00:07:49.160]  如果在思想當中的時候
[00:07:49.160 --> 00:07:52.800]  我們的信仰根基就擺在基督復活裡面
[00:07:52.800 --> 00:07:54.200]  如果再說我們的生命
[00:07:54.200 --> 00:07:56.560]  都是擺在基督復活裡面
[00:07:56.560 --> 00:07:59.920]  我們的使命也是擺在基督復活裡面
[00:07:59.920 --> 00:08:02.880]  這三樣東西是不可以分割的
[00:08:02.880 --> 00:08:03.640]  如果我們明白
[00:08:03.640 --> 00:08:07.080]  信仰、生命和使命是擺在一起的話
[00:08:07.080 --> 00:08:10.200]  我就知道怎樣去做好我們的遺憾
[00:08:10.200 --> 00:08:11.600]  我們不可以只是單單說
[00:08:11.600 --> 00:08:12.520]  我們的生命
[00:08:12.520 --> 00:08:13.680]  屬靈上面的粗田
[00:08:13.680 --> 00:08:15.120]  做好它
[00:08:15.120 --> 00:08:16.080]  不說使命
[00:08:16.080 --> 00:08:17.280]  不行的
[00:08:17.280 --> 00:08:18.760]  我們不可以不斷地做使命
[00:08:18.760 --> 00:08:19.920]  做做做
[00:08:19.920 --> 00:08:21.560]  不理我們屬靈的光景
[00:08:21.560 --> 00:08:22.840]  也不行的
[00:08:22.840 --> 00:08:24.120]  我們的信仰是怎樣
[00:08:24.120 --> 00:08:25.480]  是擺在一起的
[00:08:25.480 --> 00:08:28.360]  信仰、生命和使命不可以分割
[00:08:28.360 --> 00:08:29.280]  缺一不可
[00:08:29.280 --> 00:08:32.760]  就是這個意思
[00:08:32.760 --> 00:08:34.160]  我們看重點經文當中的時候
[00:08:34.160 --> 00:08:36.080]  《路加福音書》二十四章
[00:08:36.080 --> 00:08:37.160]  其實我想說的經文
[00:08:37.160 --> 00:08:41.320]  是多一點在後面三十六節到四十九節
[00:08:41.320 --> 00:08:44.920]  但是故事十三節到三十五節是重要的
[00:08:44.920 --> 00:08:46.960]  所以我會慢慢打出所有經文出來的時候
[00:08:46.960 --> 00:08:48.800]  大家可以慢慢去看這些經文
[00:08:48.800 --> 00:08:51.000]  但是要快一點去思想
[00:08:51.000 --> 00:08:52.400]  這個故事的背景就是說
[00:08:52.400 --> 00:08:53.680]  耶穌基督復活之後
[00:08:53.680 --> 00:08:55.280]  就向兩個門徒顯現
[00:08:55.280 --> 00:08:59.600]  這兩個門徒正在走到二萬五師路上
[00:08:59.600 --> 00:09:03.200]  當中的時候是在十五節
[00:09:03.200 --> 00:09:05.080]  正在他們談論的時候
[00:09:05.080 --> 00:09:06.080]  他們發生了什麼事情
[00:09:06.080 --> 00:09:07.280]  又發生了什麼事情的時候
[00:09:07.280 --> 00:09:09.840]  耶穌是親自就近他們
[00:09:09.840 --> 00:09:12.200]  和他們同行
[00:09:12.200 --> 00:09:13.440]  大家看清楚這件事說
[00:09:13.440 --> 00:09:15.240]  耶穌是親自
[00:09:15.240 --> 00:09:20.040]  耶穌主動親自就近他們
[00:09:20.040 --> 00:09:22.280]  和他們一起同行
[00:09:22.280 --> 00:09:25.040]  一起去探討這個問題
[00:09:25.040 --> 00:09:27.760]  耶穌當時的同行
[00:09:27.760 --> 00:09:29.000]  十六節這樣說
[00:09:29.000 --> 00:09:30.920]  他們眼睛迷糊
[00:09:30.920 --> 00:09:32.520]  不認識他
[00:09:32.520 --> 00:09:34.240]  認不出這個是耶穌
[00:09:34.240 --> 00:09:37.800]  只是一個平常的人在當中
[00:09:37.800 --> 00:09:38.600]  十七節
[00:09:38.600 --> 00:09:40.000]  耶穌開始問他們
[00:09:40.000 --> 00:09:43.480]  你們走到彼此談論的是什麼事情
[00:09:43.480 --> 00:09:45.400]  他就問什麼事情
[00:09:45.400 --> 00:09:46.160]  這個當中的時候
[00:09:46.160 --> 00:09:47.720]  你猜耶穌知不知道什麼事情
[00:09:47.720 --> 00:09:48.680]  一定知道
[00:09:48.680 --> 00:09:50.520]  但是耶穌當中要問
[00:09:50.520 --> 00:09:51.480]  為什麼意思
[00:09:51.480 --> 00:09:53.280]  就等於打西洋拳一樣
[00:09:53.280 --> 00:09:54.800]  西洋拳是怎樣打法的
[00:09:54.800 --> 00:09:57.240]  一拳、一拳、一拳、一拳打
[00:09:57.240 --> 00:09:59.120]  但是探拳來的
[00:09:59.120 --> 00:10:00.440]  不是打得重的
[00:10:00.440 --> 00:10:01.720]  看你怎樣反應
[00:10:01.720 --> 00:10:02.720]  知道怎樣走位之後
[00:10:02.720 --> 00:10:05.240]  一拳重就打出來了
[00:10:05.240 --> 00:10:06.800]  但是現在耶穌問
[00:10:06.800 --> 00:10:08.360]  怎麼回事
[00:10:08.360 --> 00:10:09.640]  是什麼討論什麼事情
[00:10:09.640 --> 00:10:11.080]  是一個探拳這樣
[00:10:11.080 --> 00:10:13.000]  看你怎樣回答
[00:10:13.000 --> 00:10:15.160]  他們當中的時候面帶愁容
[00:10:15.160 --> 00:10:16.200]  一個就回答
[00:10:16.200 --> 00:10:17.600]  就這樣跟耶穌說
[00:10:17.600 --> 00:10:19.320]  你在耶路撒冷做黑人
[00:10:19.320 --> 00:10:21.640]  你不知道近來發生什麼事情嗎
[00:10:21.640 --> 00:10:24.040]  耶穌十九節再問
[00:10:24.040 --> 00:10:25.320]  什麼事情
[00:10:25.320 --> 00:10:28.280]  這個是第二次的探拳
[00:10:28.280 --> 00:10:29.560]  然後他們就回答
[00:10:29.560 --> 00:10:31.880]  他們回答的時候回答了五件事
[00:10:31.880 --> 00:10:35.600]  很清晰地說了五件事出來
[00:10:35.600 --> 00:10:36.760]  十九節他們就說
[00:10:36.760 --> 00:10:38.800]  他怎樣看耶穌基督是誰
[00:10:38.800 --> 00:10:40.000]  他們怎樣看耶穌基督
[00:10:40.000 --> 00:10:41.920]  耶穌基督是一個先知
[00:10:41.920 --> 00:10:44.480]  他的話語、他的行事
[00:10:44.480 --> 00:10:46.520]  是大有能力的
[00:10:46.520 --> 00:10:47.240]  第二件事是說
[00:10:47.240 --> 00:10:48.760]  祭司長怎樣看他
[00:10:48.760 --> 00:10:49.920]  怎樣看耶穌
[00:10:49.920 --> 00:10:51.720]  祭司長和做官的
[00:10:51.720 --> 00:10:54.520]  已經把祂壓解了
[00:10:54.520 --> 00:10:55.080]  鎖了祂
[00:10:55.080 --> 00:10:56.080]  然後釘祂死罪
[00:10:56.080 --> 00:10:57.920]  釘祂十字架
[00:10:57.920 --> 00:10:59.000]  第三件事
[00:10:59.000 --> 00:10:59.680]  他們說
[00:10:59.680 --> 00:11:01.440]  他們對耶穌基督的盼望是什麼
[00:11:01.440 --> 00:11:02.280]  他們盼望什麼
[00:11:02.280 --> 00:11:04.200]  耶穌基督成為祂的救贖
[00:11:04.200 --> 00:11:05.760]  成為祂的盼望
[00:11:05.760 --> 00:11:07.440]  這個就是耶穌
[00:11:07.440 --> 00:11:10.560]  祂來就是幫助我們得到救贖
[00:11:10.560 --> 00:11:11.520]  但是
[00:11:11.520 --> 00:11:12.360]  是怎樣的
[00:11:12.360 --> 00:11:13.760]  現在都不知道怎樣
[00:11:13.760 --> 00:11:15.400]  很亂當中的時候
[00:11:15.400 --> 00:11:17.000]  然後第四件事他就說
[00:11:17.000 --> 00:11:18.080]  二十二節
[00:11:18.080 --> 00:11:19.560]  中間有幾個婦人
[00:11:19.560 --> 00:11:21.400]  很驚奇地就跑去
[00:11:21.400 --> 00:11:22.280]  去墳墓看耶穌
[00:11:22.280 --> 00:11:23.400]  看看耶穌怎麼樣
[00:11:23.400 --> 00:11:25.200]  跑去的時候見不到耶穌
[00:11:25.200 --> 00:11:26.520]  但是見到什麼
[00:11:26.520 --> 00:11:28.320]  天使顯現給他們知道
[00:11:28.320 --> 00:11:29.800]  就說出他們說
[00:11:29.800 --> 00:11:32.800]  耶穌已經復活了
[00:11:32.800 --> 00:11:34.320]  後來第五點他就說
[00:11:34.320 --> 00:11:35.360]  門徒又怎麼樣
[00:11:35.360 --> 00:11:37.280]  門徒聽到婦女說之後
[00:11:37.280 --> 00:11:38.560]  就跑去
[00:11:38.560 --> 00:11:40.640]  就等於婦女所見到一樣
[00:11:40.640 --> 00:11:43.920]  但是見不到耶穌的身體
[00:11:43.920 --> 00:11:45.400]  他回答了這五點之後
[00:11:45.400 --> 00:11:46.840]  耶穌就開始說話了
[00:11:46.840 --> 00:11:51.760]  耶穌就開始出一拳很重的拳
[00:11:51.760 --> 00:11:53.560]  二十五節耶穌跟他們說
[00:11:53.560 --> 00:11:54.640]  無知的人
[00:11:54.640 --> 00:11:55.840]  先知所說一切的話
[00:11:55.840 --> 00:12:00.080]  你們心裡信得太遲鈍了
[00:12:00.080 --> 00:12:00.560]  二十六節
[00:12:00.560 --> 00:12:01.680]  基督這樣受害
[00:12:01.680 --> 00:12:02.840]  又進入他的榮耀
[00:12:02.840 --> 00:12:06.000]  豈不是應當的麼
[00:12:06.000 --> 00:12:07.280]  於是
[00:12:07.280 --> 00:12:08.680]  這就於是
[00:12:08.680 --> 00:12:13.720]  耶穌就從摩西眾聖節繁經所指出的說話
[00:12:13.720 --> 00:12:18.280]  是給他們講解明白了
[00:12:18.280 --> 00:12:20.840]  在這裡耶穌是用這些時間
[00:12:20.840 --> 00:12:22.480]  跟門徒說
[00:12:22.480 --> 00:12:22.960]  沒錯
[00:12:22.960 --> 00:12:23.720]  問了兩個問題
[00:12:23.720 --> 00:12:24.880]  什麼事情
[00:12:24.880 --> 00:12:27.280]  就說他們太遲鈍了
[00:12:27.280 --> 00:12:28.720]  或者他們無知了
[00:12:28.720 --> 00:12:30.640]  然後耶穌就教他們了
[00:12:30.640 --> 00:12:31.760]  耶穌怎樣教
[00:12:31.760 --> 00:12:33.960]  從摩西和眾師所說的
[00:12:33.960 --> 00:12:35.120]  經文所指的東西
[00:12:35.120 --> 00:12:36.240]  都是關於耶穌基督的
[00:12:36.240 --> 00:12:37.560]  全都告訴他們
[00:12:37.560 --> 00:12:39.640]  其實很另類的
[00:12:39.640 --> 00:12:40.240]  在這裡來說
[00:12:40.240 --> 00:12:43.680]  我覺得有三重的特別的顯現
[00:12:43.680 --> 00:12:46.080]  耶穌可以這樣說
[00:12:46.080 --> 00:12:48.440]  祂復活了的顯現
[00:12:48.440 --> 00:12:49.000]  給門徒看
[00:12:49.000 --> 00:12:51.040]  已經是獨特的顯現
[00:12:51.040 --> 00:12:52.520]  因為你不是一個
[00:12:52.520 --> 00:12:54.280]  我們平常明白的道理
[00:12:54.280 --> 00:12:55.960]  復活耶穌基督
[00:12:55.960 --> 00:12:57.000]  從死裡復活之後
[00:12:57.000 --> 00:12:58.200]  祂顯現給門徒
[00:12:58.200 --> 00:13:00.040]  是一個特殊的顯現
[00:13:00.040 --> 00:13:01.200]  第二
[00:13:01.200 --> 00:13:02.960]  聖經舊約經文
[00:13:02.960 --> 00:13:06.560]  是一個獨特神的顯現的平台
[00:13:06.560 --> 00:13:10.240]  聖經是神獨特的顯現的平台
[00:13:10.240 --> 00:13:11.560]  而且第三
[00:13:11.560 --> 00:13:14.320]  這個顯現就是耶穌基督是用舊約的經文
[00:13:14.320 --> 00:13:17.760]  抽出一些經文來講基督的說話
[00:13:17.760 --> 00:13:20.320]  講給宣講教導
[00:13:20.320 --> 00:13:23.080]  讓這兩個門徒明白了解
[00:13:23.080 --> 00:13:24.320]  這是第三個彰顯
[00:13:24.320 --> 00:13:25.600]  另類的彰顯
[00:13:25.600 --> 00:13:27.880]  而這三個另類的彰顯當中的時候
[00:13:27.880 --> 00:13:32.000]  耶穌已經足夠讓門徒明白基督論
[00:13:32.000 --> 00:13:33.280]  在記錄中頭裡面
[00:13:33.280 --> 00:13:36.400]  這兩個門徒成為基督論的專家
[00:13:36.400 --> 00:13:37.600]  耶穌當中的時候
[00:13:37.600 --> 00:13:40.400]  是一個活生生的解經家
[00:13:40.400 --> 00:13:42.400]  所以門徒不可以再說
[00:13:42.400 --> 00:13:45.080]  不知道基督復活的道理
[00:13:45.080 --> 00:13:48.360]  基督復活的現實
[00:13:48.360 --> 00:13:50.640]  然後他們繼續上路
[00:13:50.640 --> 00:13:51.600]  到了這個時候
[00:13:51.600 --> 00:13:53.440]  耶穌想再走前一點讓他們看到
[00:13:53.440 --> 00:13:54.320]  但是兩個門徒就說
[00:13:54.320 --> 00:13:54.720]  不要了
[00:13:54.720 --> 00:13:55.440]  你留在這裡吧
[00:13:55.440 --> 00:13:56.120]  太晚了
[00:13:56.120 --> 00:13:57.680]  你要留在我們這裡住一晚
[00:13:57.680 --> 00:13:59.880]  耶穌就在這裡當中住一晚
[00:13:59.880 --> 00:14:02.520]  到了三十字當中的時候
[00:14:02.520 --> 00:14:04.400]  到了坐直的時候
[00:14:04.400 --> 00:14:06.360]  耶穌做了四個動作
[00:14:06.360 --> 00:14:11.320]  「拿起餅來,祝謝,抹開,遞給他們」
[00:14:11.320 --> 00:14:13.080]  這四個動作
[00:14:13.080 --> 00:14:16.920]  就是讓其他的信徒當中
[00:14:16.920 --> 00:14:18.640]  能夠看到
[00:14:18.640 --> 00:14:21.640]  耶穌就在這裡當中
[00:14:21.640 --> 00:14:22.840]  這四個動作
[00:14:22.840 --> 00:14:25.000]  就讓門徒認得出
[00:14:25.000 --> 00:14:28.080]  這個是耶穌
[00:14:28.080 --> 00:14:29.800]  當時三十一節聖經裡說
[00:14:29.800 --> 00:14:31.760]  眼睛是明亮的
[00:14:31.760 --> 00:14:33.960]  眼睛明來才認出耶穌
[00:14:33.960 --> 00:14:38.400]  突然之間耶穌就不見了
[00:14:38.400 --> 00:14:40.160]  當中大家再討論
[00:14:40.160 --> 00:14:42.280]  議論當中的時候
[00:14:42.280 --> 00:14:43.160]  他就說
[00:14:43.160 --> 00:14:44.080]  三十二節
[00:14:44.080 --> 00:14:45.400]  我們在路上當時
[00:14:45.400 --> 00:14:47.880]  是不是很火熱的
[00:14:47.880 --> 00:14:49.600]  當耶穌講福音
[00:14:49.600 --> 00:14:50.800]  講祂的經歷
[00:14:50.800 --> 00:14:52.800]  講祂的舊約經文的時候
[00:14:52.800 --> 00:14:55.080]  你是不是很火熱的
[00:14:55.080 --> 00:14:56.840]  當時原來他察覺
[00:14:56.840 --> 00:14:59.920]  這個真的是耶穌
[00:14:59.920 --> 00:15:01.280]  你們讀聖經當時
[00:15:01.280 --> 00:15:08.080]  有沒有這樣的火熱的心
[00:15:08.080 --> 00:15:09.640]  講完之後
[00:15:09.640 --> 00:15:10.760]  三十三節
[00:15:10.760 --> 00:15:13.080]  他立即站起來回耶路撒冷
[00:15:13.080 --> 00:15:16.680]  回耶路撒冷大約有十一公里的路
[00:15:16.680 --> 00:15:17.680]  然後跟門徒
[00:15:17.680 --> 00:15:18.640]  十一個門徒再講
[00:15:18.640 --> 00:15:20.160]  他們發生了什麼事情
[00:15:20.160 --> 00:15:20.880]  他說
[00:15:20.880 --> 00:15:23.680]  三十四節
[00:15:23.680 --> 00:15:26.400]  主果然復活了
