
[00:00:00.000 --> 00:00:03.320]  我覺得約拿書,我們好像很熟悉
[00:02:23.120 --> 00:02:24.520]  三節聖經,很簡單
[00:02:24.520 --> 00:02:27.120]  我們看到第一節和第二節
[00:02:27.120 --> 00:02:30.920]  其實可以說是約拿書的很清晰的背景
[00:02:30.920 --> 00:02:32.920]  這個背景,他一開始就說
[00:02:32.920 --> 00:02:35.520]  耶和華的話臨到一個人物
[00:02:35.520 --> 00:02:39.120]  這個人物就是阿米太的兒子約拿
[00:02:39.120 --> 00:02:40.920]  當然,如果看回這個背景的時候
[00:02:40.920 --> 00:02:42.920]  我們必須要先了解
[00:02:42.920 --> 00:02:45.720]  這個約拿是生在什麼時代
[00:02:45.720 --> 00:02:49.320]  我們看回舊約,去到列王記下十四章的時候
[00:02:49.320 --> 00:02:53.920]  我們發現到,原來約拿是生在主前
[00:02:53.920 --> 00:02:55.720]  大概第八世紀
[00:02:55.720 --> 00:02:59.520]  當時的王國是北國的以色列王國
[00:02:59.520 --> 00:03:02.520]  裡面的皇帝叫耶羅波安二世
[00:03:02.520 --> 00:03:05.120]  在索羅門之後,猶太以色列民國
[00:03:05.120 --> 00:03:07.120]  他的國家一分為二
[00:03:07.120 --> 00:03:09.920]  北國就是以色列,南國就是猶大
[00:03:09.920 --> 00:03:12.720]  而當時約拿被神所呼召
[00:03:12.720 --> 00:03:15.920]  是去到北國的以色列做先知
[00:03:15.920 --> 00:03:17.920]  當時和他同期的先知
[00:03:17.920 --> 00:03:19.920]  有阿摩斯和荷西亞
[00:03:19.920 --> 00:03:23.320]  這些在聖經裡面,都有他們的名字在當中
[00:03:23.320 --> 00:03:25.520]  當時他曾經去到皇帝面前
[00:03:25.520 --> 00:03:28.120]  去到耶羅波安面前,去說過一些話
[00:03:28.120 --> 00:03:33.520]  而上帝也都應驗約拿所說的話是成真
[00:03:33.520 --> 00:03:36.120]  所以約拿在主前八世紀
[00:03:36.120 --> 00:03:38.720]  是當耶羅波安二世做皇帝的時候
[00:03:38.720 --> 00:03:43.320]  他的確是一個很有名氣的先知
[00:03:43.320 --> 00:03:46.720]  我們必須要記住,他是一個很有名氣的先知
[00:03:46.720 --> 00:03:49.120]  他是當時能夠去到皇宮當中
[00:03:49.120 --> 00:03:51.920]  與皇帝對話的一個先知
[00:03:51.920 --> 00:03:53.920]  但同樣,我們看回第二節
[00:03:53.920 --> 00:03:57.320]  上帝要約拿去一個城市
[00:03:57.320 --> 00:03:58.920]  叫做尼尼尾城
[00:03:58.920 --> 00:04:02.320]  甚至這裡的描述是尼尼尾的大城
[00:04:02.320 --> 00:04:04.520]  很明顯,這個城市是當時來說
[00:04:04.520 --> 00:04:06.720]  也是很出名的一個城市
[00:04:06.720 --> 00:04:08.720]  如果要探討尼尼尾城
[00:04:08.720 --> 00:04:11.320]  回到《創世紀》第十章
[00:04:11.320 --> 00:04:13.920]  其實已經出現了這個尼尼尾城
[00:04:13.920 --> 00:04:18.320]  這個尼尼尾城是含的後裔
[00:04:18.320 --> 00:04:22.320]  一個叫做寧祿的兒子建立這個城市
[00:04:22.320 --> 00:04:25.520]  去到主前大概十三世紀的時候
[00:04:25.520 --> 00:04:28.520]  當時亞述國,有一個國家叫做亞述國
[00:04:28.520 --> 00:04:30.320]  是開始興盛
[00:04:30.320 --> 00:04:35.320]  這個國家一直去到主前八世紀的前半部
[00:04:35.320 --> 00:04:37.920]  開始衰微
[00:04:37.920 --> 00:04:41.320]  因為他們內亂,他們自己之間不和
[00:04:41.320 --> 00:04:44.320]  於是這個皇朝很強盛
[00:04:44.320 --> 00:04:47.120]  慢慢去到主前八世紀初的時候
[00:04:47.120 --> 00:04:48.520]  開始弱下來
[00:04:48.520 --> 00:04:52.320]  直至耶羅波安二世,死了之後一年
[00:04:52.320 --> 00:04:54.720]  這個國家出現了一個皇帝
[00:04:54.720 --> 00:04:58.720]  這個皇帝叫做提格拉比列昔三世
[00:04:58.720 --> 00:05:00.920]  大家未必記得這個名字
[00:05:00.920 --> 00:05:05.520]  出現了亞述王的提格拉比列昔三世
[00:05:05.520 --> 00:05:08.320]  當時他就中興了亞述國
[00:05:08.320 --> 00:05:10.720]  去到主前七百二十二年
[00:05:10.720 --> 00:05:14.520]  他就推翻了北國的以色列
[00:05:14.520 --> 00:05:17.320]  所羅門之後一分為二
[00:05:17.320 --> 00:05:19.520]  北國以色列南國猶大
[00:05:19.520 --> 00:05:24.520]  北國以色列亡在亞述國家的手下
[00:05:24.520 --> 00:05:27.120]  大概在主前七百二十二年
[00:05:27.120 --> 00:05:31.920]  接著第二個皇帝叫做西拿基納接續這個皇帝
[00:05:31.920 --> 00:05:35.720]  他更加推亞述國成為一個更強的國
[00:05:35.720 --> 00:05:36.920]  甚至去到一個地步
[00:05:36.920 --> 00:05:40.120]  他想滅掉南國的猶大
[00:05:40.120 --> 00:05:42.520]  他想統領世界,很厲害
[00:05:42.520 --> 00:05:46.320]  於是他就帶了十八萬五千大軍
[00:05:46.320 --> 00:05:48.720]  去到耶路撒冷
[00:05:48.720 --> 00:05:51.120]  準備攻陷耶路撒冷
[00:05:51.120 --> 00:05:52.720]  來到一統天下
[00:05:52.720 --> 00:05:54.120]  但是感謝神
[00:05:54.120 --> 00:05:55.920]  在那個時候神就出手
[00:05:55.920 --> 00:05:59.520]  上帝知道南國猶大還有一些好皇帝
[00:05:59.520 --> 00:06:01.520]  不能夠這個時候被滅
[00:06:01.520 --> 00:06:02.920]  於是他就出手
[00:06:02.920 --> 00:06:08.120]  一夜之間將十八萬五千的亞述的軍隊
[00:06:08.120 --> 00:06:11.720]  一夜之間死在耶路撒冷的城門外
[00:06:11.720 --> 00:06:13.120]  剩下一個皇帝
[00:06:13.120 --> 00:06:14.520]  這個西拿基納皇帝
[00:06:14.520 --> 00:06:16.320]  就逃回尼尼尾城
[00:06:16.320 --> 00:06:19.720]  結果他自己被他的兒子殺死
[00:06:19.720 --> 00:06:22.920]  自此亞述國就開始衰落
[00:06:22.920 --> 00:06:26.520]  去到主前六百二十一年就被另一個國家
[00:06:26.520 --> 00:06:27.720]  叫做巴比倫
[00:06:27.720 --> 00:06:29.320]  巴比倫大家可能聽得多一點
[00:06:29.320 --> 00:06:32.720]  巴比倫就推翻了滅了亞述國
[00:06:32.720 --> 00:06:36.720]  而當時巴比倫也都滅了南國猶大
[00:06:36.720 --> 00:06:39.320]  以致到當時有秘魯的先知
[00:06:39.320 --> 00:06:41.720]  就是達爾里以西傑
[00:06:41.720 --> 00:06:43.120]  這些就是秘魯的先知
[00:06:43.120 --> 00:06:45.120]  是秘魯到去巴比倫
[00:06:45.120 --> 00:06:46.920]  這個就是尼尼尾城
[00:06:46.920 --> 00:06:49.320]  曾經是叱吒整個世界
[00:06:49.320 --> 00:06:52.120]  這個皇帝非常之強盛
[00:06:52.120 --> 00:06:56.120]  但去到主前六百二十一年終於被滅
[00:06:56.120 --> 00:06:59.120]  但是去到第二節的最後一句
[00:06:59.120 --> 00:07:00.320]  耶和華神說
[00:07:00.320 --> 00:07:03.920]  因為他們的惡踏到我的面前
[00:07:03.920 --> 00:07:07.720]  究竟尼尼尾城犯了甚麼罪
[00:07:07.720 --> 00:07:13.320]  以致到華神要約拿去尼尼尾城傳福音
[00:07:13.320 --> 00:07:14.320]  用今日來說
[00:07:14.320 --> 00:07:15.320]  他要傳福音
[00:07:15.320 --> 00:07:16.320]  究竟犯了甚麼罪
[00:07:16.320 --> 00:07:17.720]  約拿書那邊沒有說
[00:07:17.720 --> 00:07:20.320]  沒有交代究竟他犯了甚麼罪
[00:07:20.320 --> 00:07:24.320]  不過我們可以用其他的經書來看
[00:07:24.320 --> 00:07:27.120]  究竟尼尼尾城當時犯了甚麼罪
[00:07:27.120 --> 00:07:29.320]  舊約有另一本書
[00:07:29.320 --> 00:07:30.920]  叫做《拿紅書》
[00:07:30.920 --> 00:07:32.320]  大家聽過沒有
[00:07:32.320 --> 00:07:33.320]  有聽過沒聽過
[00:07:33.320 --> 00:07:35.320]  其實《拿紅書》也是一個先知
[00:07:35.320 --> 00:07:36.120]  李同介說
[00:07:36.120 --> 00:07:38.320]  聖經那邊有《拿紅書》
[00:07:38.320 --> 00:07:41.120]  《拿紅書》裡面
[00:07:41.120 --> 00:07:45.120]  差不多全部是描述尼尼尾城的罪
[00:07:45.120 --> 00:07:47.120]  而當中最重要的
[00:07:47.120 --> 00:07:48.720]  就是尼尼尾城的人
[00:07:48.720 --> 00:07:51.920]  他們要想辦法去攻擊耶和華
[00:07:51.920 --> 00:07:55.720]  是擺明居馬和耶和華是對立的
[00:07:55.720 --> 00:07:58.520]  甚至因為他們和耶和華對立
[00:07:58.520 --> 00:08:00.720]  去到《拿紅書》第三章第一節
[00:08:00.720 --> 00:08:01.720]  那裡這樣說
[00:08:01.720 --> 00:08:04.720]  「禍災者流人血的城
[00:08:04.720 --> 00:08:08.720]  充滿荒詐和強暴搶奪的士」
[00:08:08.720 --> 00:08:10.120]  下面有四個字
[00:08:10.120 --> 00:08:11.520]  「總不止食」
[00:08:11.520 --> 00:08:13.920]  就是說這個城市是充滿罪惡
[00:08:13.920 --> 00:08:14.720]  充滿強暴
[00:08:14.720 --> 00:08:15.520]  充滿荒詐
[00:08:15.520 --> 00:08:18.120]  是充滿殺戮的一個城市
[00:08:18.120 --> 00:08:19.520]  所以很明顯
[00:08:19.520 --> 00:08:21.120]  尼尼尾城在當時來說
[00:08:21.120 --> 00:08:23.920]  它的惡是去到神的面前
[00:08:23.920 --> 00:08:25.320]  而這個惡的背後
[00:08:25.320 --> 00:08:28.920]  他們擺明居馬是攻擊耶和華
[00:08:28.920 --> 00:08:30.520]  但是耶和華神很有趣
[00:08:30.520 --> 00:08:31.520]  祂被攻擊
[00:08:31.520 --> 00:08:33.720]  李英就滅了祂
[00:08:33.720 --> 00:08:35.320]  就全部殺了祂
[00:08:35.320 --> 00:08:36.520]  祂不是
[00:08:36.520 --> 00:08:38.320]  反而上帝在那個時候
[00:08:38.320 --> 00:08:41.120]  就呼召了若拿
[00:08:41.120 --> 00:08:42.120]  祂說若拿
[00:08:42.120 --> 00:08:43.720]  你要去到尼尼尾城
[00:08:43.720 --> 00:08:45.720]  你要呼喊
[00:08:45.720 --> 00:08:48.320]  然後這個城市有機會回轉
[00:08:48.320 --> 00:08:49.520]  歸向耶和華神
[00:08:49.520 --> 00:08:52.520]  這個是上帝很清晰的呼召
[00:08:52.520 --> 00:08:54.520]  祂是將上帝的說話
[00:08:54.520 --> 00:08:55.920]  臨到若拿
[00:08:55.920 --> 00:08:57.320]  祂不單止跟若拿說
[00:08:57.320 --> 00:08:58.520]  祂要去尼尼尾城
[00:08:58.520 --> 00:09:02.120]  甚至解釋為何祂要去尼尼尾城
[00:09:02.120 --> 00:09:03.920]  就是因為尼尼尾城的惡
[00:09:03.920 --> 00:09:05.720]  是去到我的面前
[00:09:05.720 --> 00:09:07.520]  這個是一條方程式
[00:09:07.520 --> 00:09:10.520]  就是每當神呼召人的時候
[00:09:10.520 --> 00:09:12.320]  很清楚都是神的話
[00:09:12.320 --> 00:09:13.520]  我們看到神的話
[00:09:13.520 --> 00:09:15.520]  臨到耶利米
[00:09:15.520 --> 00:09:17.120]  神的話臨到阿伯拉罕
[00:09:17.120 --> 00:09:18.720]  神的話臨到以西傑
[00:09:18.720 --> 00:09:20.520]  神的話臨到以利亞
[00:09:20.520 --> 00:09:23.520]  甚至今天每一個傳道人
[00:09:23.520 --> 00:09:25.520]  今天我們成為一個牧者
[00:09:25.520 --> 00:09:28.920]  我們都是有神的話臨到我們
[00:09:28.920 --> 00:09:29.920]  是呼召我們
[00:09:29.920 --> 00:09:31.720]  所以如果有弟兄姊妹去到我面前
[00:09:31.720 --> 00:09:33.520]  牧師 我今天想讀神學院
[00:09:33.520 --> 00:09:34.720]  為什麼要讀神學院
[00:09:34.720 --> 00:09:36.920]  因為神呼召我
[00:09:36.920 --> 00:09:39.120]  要成為一個神的僕人
[00:09:39.120 --> 00:09:40.320]  我就會問他
[00:09:40.320 --> 00:09:41.720]  神怎樣呼召你
[00:09:41.720 --> 00:09:43.520]  藉著神的話
[00:09:43.520 --> 00:09:45.520]  以賽華書第六章很清楚的
[00:09:45.520 --> 00:09:47.120]  我在這裏 請拆棄我
[00:09:47.120 --> 00:09:48.720]  當我讀到這段聖經的時候
[00:09:48.720 --> 00:09:49.920]  我就哭得很厲害
[00:09:49.920 --> 00:09:51.320]  於是我就相信
[00:09:51.320 --> 00:09:53.320]  上帝呼召我要進去
[00:09:53.320 --> 00:09:55.320]  這個神學院受詛咒
[00:09:55.320 --> 00:09:57.920]  神是昨日今日一直到永遠
[00:09:57.920 --> 00:09:59.920]  是永不改變
[00:09:59.920 --> 00:10:00.920]  都是一樣的神
[00:10:00.920 --> 00:10:02.520]  所以昔日的方程式
[00:10:02.520 --> 00:10:05.320]  今天仍然用在我們這個世代
[00:10:05.320 --> 00:10:06.720]  所以甚至有童工
[00:10:06.720 --> 00:10:07.720]  進來童福堂
[00:10:07.720 --> 00:10:08.520]  我也會問他
[00:10:08.520 --> 00:10:09.920]  為什麼進來童福堂
[00:10:09.920 --> 00:10:10.520]  因為祈禱
[00:10:10.520 --> 00:10:11.720]  上帝給我感動
[00:10:11.720 --> 00:10:13.920]  要進來這個教會服侍
[00:10:13.920 --> 00:10:14.920]  怎樣感動
[00:10:14.920 --> 00:10:15.520]  上帝的說話
[00:10:15.520 --> 00:10:18.120]  聖經中未必有童福堂三個字
[00:10:18.120 --> 00:10:19.520]  但是祂說
[00:10:19.520 --> 00:10:20.720]  神感動我要來
[00:10:20.720 --> 00:10:21.520]  弟兄姊妹
[00:10:21.520 --> 00:10:23.120]  很有趣的
[00:10:23.120 --> 00:10:25.320]  神的感動是很個人
[00:10:25.320 --> 00:10:26.920]  神的呼召很個人
[00:10:26.920 --> 00:10:27.920]  但是神的感動
[00:10:27.920 --> 00:10:29.720]  一定是有神的話
[00:10:29.720 --> 00:10:31.720]  這個是千篇一律
[00:10:31.720 --> 00:10:32.720]  是沒有改變
[00:10:32.720 --> 00:10:33.520]  這條方程式
[00:10:33.520 --> 00:10:35.520]  是到今天仍然一樣
[00:10:35.520 --> 00:10:37.320]  等於今天有什麼侍奉
[00:10:37.320 --> 00:10:38.320]  你做什麼侍奉
[00:10:38.320 --> 00:10:39.120]  你都會說
[00:10:39.120 --> 00:10:40.320]  是神感動我
[00:10:40.320 --> 00:10:41.720]  又去更新部
[00:10:41.720 --> 00:10:42.320]  神感動我
[00:10:42.320 --> 00:10:43.320]  又去敬拜部
[00:10:43.320 --> 00:10:44.120]  神感動我
[00:10:44.120 --> 00:10:45.120]  又去什麼部門
[00:10:45.120 --> 00:10:46.520]  繼續在那個部門那邊
[00:10:46.520 --> 00:10:47.920]  來參與侍奉
[00:10:47.920 --> 00:10:49.320]  這個是背景
[00:10:49.320 --> 00:10:50.520]  今天背景
[00:10:50.520 --> 00:10:52.720]  我們看回這個約拿
[00:10:52.720 --> 00:10:55.120]  今天我們重點是看第三節
[00:10:55.120 --> 00:10:58.520]  就是和大家讀多一次第三節
[00:10:58.520 --> 00:10:59.920]  我希望大家讀的時候
[00:10:59.920 --> 00:11:02.320]  我嘗試希望大家慢慢讀
[00:11:02.320 --> 00:11:03.520]  不要讀這麼快
[00:11:03.520 --> 00:11:05.320]  我們很慢地讀第三節
[00:11:05.320 --> 00:11:06.320]  一個讀的時候
[00:11:06.320 --> 00:11:08.720]  你感受一下第三節好嗎
[00:11:08.720 --> 00:11:10.920]  一二三
[00:11:10.920 --> 00:11:13.320]  約拿卻起來
[00:11:13.320 --> 00:11:15.920]  逃往他思去
[00:11:15.920 --> 00:11:17.720]  躲避耶和華
[00:11:17.720 --> 00:11:19.720]  下到約帕
[00:11:19.720 --> 00:11:21.520]  遇見一隻船
[00:11:21.520 --> 00:11:23.920]  要往他思去
[00:11:23.920 --> 00:11:26.520]  他就給了船家
[00:11:26.520 --> 00:11:28.320]  想了船
[00:11:28.320 --> 00:11:30.320]  要與船上的人
[00:11:30.320 --> 00:11:32.720]  同往他思去
[00:11:32.720 --> 00:11:35.120]  躲避耶和華
[00:11:35.120 --> 00:11:37.720]  一節聖經
[00:11:37.720 --> 00:11:39.120]  有一句說話
[00:11:39.120 --> 00:11:41.320]  出現了三次
[00:11:41.320 --> 00:11:44.120]  有一句說話出現了兩次
[00:11:44.120 --> 00:11:46.520]  出現了三次是哪句說話呢
[00:11:46.520 --> 00:11:47.320]  去哪裡
[00:11:47.320 --> 00:11:49.520]  逃往他思去
[00:11:49.520 --> 00:11:50.520]  三次
[00:11:50.520 --> 00:11:51.920]  第一次他說
[00:11:51.920 --> 00:11:53.120]  約拿卻起來
[00:11:53.120 --> 00:11:54.920]  逃往他思去
[00:11:54.920 --> 00:11:56.720]  他就定了
[00:11:56.720 --> 00:11:57.520]  我一定要走
[00:11:57.520 --> 00:11:58.520]  一定要去他思
[00:11:58.520 --> 00:11:59.920]  然後去到約帕的地方
[00:11:59.920 --> 00:12:01.320]  買船票
[00:12:01.320 --> 00:12:03.520]  當時的船肯定沒有現在的地鐵那麼多
[00:12:03.520 --> 00:12:05.120]  要很久才有一架船
[00:12:05.120 --> 00:12:06.120]  他計算了時間
[00:12:06.120 --> 00:12:07.720]  去到約帕買船票
[00:12:07.720 --> 00:12:09.720]  他定義要去哪裡
[00:12:09.720 --> 00:12:10.920]  要去他思
[00:12:10.920 --> 00:12:12.520]  要與一班坐船的人
[00:12:12.520 --> 00:12:13.920]  一起去他思
[00:12:13.920 --> 00:12:14.920]  三次
[00:12:14.920 --> 00:12:15.920]  還有一句說話
[00:12:15.920 --> 00:12:17.120]  是出現了兩次
[00:12:17.120 --> 00:12:18.520]  很清楚出現了兩次
[00:12:18.520 --> 00:12:22.920]  就是躲避耶和華
[00:12:22.920 --> 00:12:26.120]  因為約拿很清楚
[00:12:26.120 --> 00:12:30.520]  他公開違背耶和華的命令
[00:12:30.520 --> 00:12:33.720]  耶和華叫他去哪裡
[00:12:33.720 --> 00:12:34.320]  去哪裡
[00:12:34.320 --> 00:12:35.520]  記不記得
[00:12:35.520 --> 00:12:36.520]  年年尾姓
[00:12:36.520 --> 00:12:37.720]  我要記得
[00:12:37.720 --> 00:12:39.320]  他去哪裡
[00:12:39.320 --> 00:12:39.920]  去他思
[00:12:39.920 --> 00:12:41.320]  如果不記得舊約的名字
[00:12:41.320 --> 00:12:42.520]  你記得現在的名字
[00:12:42.520 --> 00:12:43.720]  神要他去哪裡
[00:12:43.720 --> 00:12:44.720]  伊拉克
[00:12:44.720 --> 00:12:45.720]  他自己想去哪裡
[00:12:45.720 --> 00:12:46.320]  西班牙
[00:12:46.320 --> 00:12:46.920]  記得了
[00:12:46.920 --> 00:12:50.120]  很容易記
[00:12:50.120 --> 00:12:50.920]  第一次會
[00:12:50.920 --> 00:12:54.520]  神要他去伊拉克
[00:12:54.520 --> 00:12:56.120]  要他去年年尾
[00:12:56.120 --> 00:12:56.920]  但是他說
[00:12:56.920 --> 00:12:58.520]  我要去西班牙
[00:12:58.520 --> 00:13:01.120]  我要去他思
[00:13:01.120 --> 00:13:02.320]  三次
[00:13:02.320 --> 00:13:03.320]  一句聖經
[00:13:03.320 --> 00:13:04.320]  出現了三次
[00:13:04.320 --> 00:13:06.520]  他說我要去他思
[00:13:06.520 --> 00:13:10.120]  兩次出現了躲避耶和華
[00:13:10.120 --> 00:13:11.920]  其實如果將這五句說話
[00:13:11.920 --> 00:13:13.120]  刪除了
[00:13:13.120 --> 00:13:15.320]  這次聖經所剩無幾
[00:13:15.320 --> 00:13:16.120]  只給了錢
[00:13:16.120 --> 00:13:17.720]  坐船就這麼多
[00:13:17.720 --> 00:13:19.120]  但究竟這句聖經
[00:13:19.120 --> 00:13:20.720]  為什麼這麼密
[00:13:20.720 --> 00:13:22.920]  出現三次和兩次
[00:13:22.920 --> 00:13:25.720]  我覺得上帝一定有他的意思
[00:13:25.720 --> 00:13:27.920]  我今天嘗試用這兩個說話
[00:13:27.920 --> 00:13:29.520]  來做一個分析
[00:13:29.520 --> 00:13:30.720]  作為一個起步
[00:13:30.720 --> 00:13:33.120]  我們去了解約拿
[00:13:33.120 --> 00:13:35.320]  是不是今天我的題目這麼簡單
[00:13:35.320 --> 00:13:38.520]  就是一個不馴服的約拿
[00:13:38.520 --> 00:13:40.920]  究竟我比起約拿
[00:13:40.920 --> 00:13:44.120]  究竟有過之而無不及
[00:13:44.120 --> 00:13:45.520]  還是我比他好
[00:13:45.520 --> 00:13:47.120]  還是我們自己的生命
[00:13:47.120 --> 00:13:49.320]  今天我們有沒有做過約拿
[00:13:49.320 --> 00:13:51.920]  或者今天我們自己這個時間
[00:13:51.920 --> 00:13:53.120]  是不是一個約拿
[00:13:53.120 --> 00:13:56.520]  我們希望能夠作為一個生命的反省
[00:13:56.520 --> 00:13:57.320]  第一
[00:13:57.320 --> 00:13:58.920]  逃往他思
[00:13:58.920 --> 00:14:00.120]  出現了三次
[00:14:00.120 --> 00:14:01.720]  我是要去他思
[00:14:01.720 --> 00:14:03.120]  弟兄姊妹
[00:14:03.120 --> 00:14:06.720]  當我們嚴謹地看第三節
[00:14:06.720 --> 00:14:07.720]  一開始說
[00:14:07.720 --> 00:14:12.120]  約拿卻起來逃往他思去
[00:14:12.120 --> 00:14:14.120]  很有趣的
[00:14:14.120 --> 00:14:17.720]  約拿之去他思的原因是什麼
[00:14:17.720 --> 00:14:19.520]  是因為第一節
[00:14:19.520 --> 00:14:22.520]  第一節耶和華叫他去哪裡
[00:14:22.520 --> 00:14:23.720]  去尼尼美
[00:14:23.720 --> 00:14:26.920]  所以他今天去他思的原因
[00:14:26.920 --> 00:14:30.120]  是耶和華叫他去尼尼美
[00:14:30.120 --> 00:14:32.320]  弟兄姊妹很有趣
[00:14:32.320 --> 00:14:35.120]  他是不是真的不馴服
[00:14:35.120 --> 00:14:37.520]  如果一個真正不馴服的先知
[00:14:37.520 --> 00:14:38.720]  真的不馴服
[00:14:38.720 --> 00:14:39.720]  如果耶和華說
[00:14:39.720 --> 00:14:41.120]  你去尼尼美
[00:14:41.120 --> 00:14:42.920]  我不動
[00:14:42.920 --> 00:14:43.920]  剛才我說了
[00:14:43.920 --> 00:14:47.120]  他在當時做一個先知
[00:14:47.120 --> 00:14:48.520]  是很有名的
[00:14:48.520 --> 00:14:50.520]  他可以直接去哪裡
[00:14:50.520 --> 00:14:51.720]  直接去皇帝
[00:14:51.720 --> 00:14:52.920]  可以跟皇帝說話
[00:14:52.920 --> 00:14:53.720]  說笑話
[00:14:53.720 --> 00:14:56.720]  今天你可不可以隨時去跟CY說話
[00:14:56.720 --> 00:14:58.520]  隨時去跟習近平說話
[00:14:58.520 --> 00:14:59.920]  因為未有資格
[00:14:59.920 --> 00:15:02.120]  頂多在電視見習近平
[00:15:02.120 --> 00:15:04.120]  今天沒有資格去跟他聊天
[00:15:04.120 --> 00:15:05.520]  他可以
[00:15:05.520 --> 00:15:06.720]  他很有名
[00:15:06.720 --> 00:15:08.520]  他可以很舒服地
[00:15:08.520 --> 00:15:12.120]  仍然在他自己的崗位上
[00:15:12.120 --> 00:15:13.120]  來到中心
[00:15:13.120 --> 00:15:15.920]  做回他這個崗位那邊的先知
[00:15:15.920 --> 00:15:18.720]  不過他也起來
[00:15:18.720 --> 00:15:21.920]  聖經說他起來
[00:15:21.920 --> 00:15:23.920]  他也去
[00:15:23.920 --> 00:15:24.720]  不過他去哪裡
[00:15:24.720 --> 00:15:27.320]  去西班牙
[00:15:27.320 --> 00:15:28.720]  弟兄姊妹
[00:15:28.720 --> 00:15:31.120]  如果今天忽然間上帝呼召我
[00:15:31.120 --> 00:15:32.720]  海志地牧師
[00:15:32.720 --> 00:15:36.720]  你要去西非
[00:15:36.720 --> 00:15:38.520]  想一想
[00:15:38.520 --> 00:15:43.320]  我就去加拿大
[00:15:43.320 --> 00:15:45.520]  好像很威風
[00:15:45.520 --> 00:15:48.920]  但其實如果是我
[00:15:48.920 --> 00:15:50.520]  我直接不動
[00:15:50.520 --> 00:15:51.920]  為什麼要去加拿大
[00:15:51.920 --> 00:15:53.920]  你以為加拿大很容易嗎
[00:15:53.920 --> 00:15:56.520]  加拿大牧會是全世界其中一個
[00:15:56.520 --> 00:15:58.720]  最難牧會的地方
[00:15:58.720 --> 00:15:59.520]  為什麼
