
[00:00:00.000 --> 00:00:02.960]  老太子保佑讓我們聽上帝的說話
[00:02:21.000 --> 00:02:23.680]  很多時候我相信第一個感受就是
[00:02:23.680 --> 00:02:24.880]  感覺良好了
[00:02:24.880 --> 00:02:27.360]  我估計大部分人都會感覺良好了
[00:02:27.360 --> 00:02:29.640]  因為有人稱讚當然是好
[00:02:29.640 --> 00:02:31.440]  因為有人稱讚當然是很好
[00:02:31.440 --> 00:02:33.400]  甚至可能你會沾沾自喜
[00:02:33.400 --> 00:02:34.840]  甚至會沾沾自喜
[00:02:34.840 --> 00:02:37.160]  然後想全福音機會來了
[00:02:37.160 --> 00:02:38.720]  甚至會想全福音機會到了
[00:02:38.720 --> 00:02:40.240]  既然你對我這麼有好感
[00:02:40.240 --> 00:02:43.440]  你這樣對我又何必打蛇除棍賞
[00:02:43.440 --> 00:02:46.080]  就打蛇除棍賞
[00:02:46.080 --> 00:02:47.360]  就說既然這樣
[00:02:47.360 --> 00:02:49.680]  你不如跟我一起去教會吧
[00:02:49.680 --> 00:02:53.040]  不如說你跟我一起去信耶穌吧
[00:02:53.040 --> 00:02:55.680]  想快點受洗
[00:02:55.680 --> 00:02:57.400]  這樣很快就能受洗
[00:02:57.400 --> 00:02:59.400]  一起做基督徒就好了
[00:02:59.400 --> 00:03:01.040]  一起做基督徒更好
[00:03:01.040 --> 00:03:03.680]  其實這些傳統方式
[00:03:03.680 --> 00:03:06.160]  我其實在未信主之前都遇過不少
[00:03:06.160 --> 00:03:07.920]  自從我沒信主之前
[00:03:07.920 --> 00:03:10.520]  這種傳統方式我都見過不少
[00:03:10.520 --> 00:03:13.320]  很多基督徒很雀躍地去追求
[00:03:13.320 --> 00:03:17.160]  希望盡快帶多點人回教會
[00:03:17.160 --> 00:03:19.400]  有很多基督徒很想
[00:03:19.400 --> 00:03:21.400]  絕對地帶更多人來教會
[00:03:21.400 --> 00:03:22.520]  因為不知道為什麼
[00:03:22.520 --> 00:03:25.600]  很多時候說到傳福音這件事的時候
[00:03:25.600 --> 00:03:27.480]  特別是講到搶福音的事實
[00:03:27.480 --> 00:03:29.000]  以前上一代的基督徒
[00:03:29.000 --> 00:03:31.200]  以至今天很多傳統人都這樣傳的
[00:03:31.200 --> 00:03:38.520]  我們要在上帝的生命冊上面
[00:03:38.520 --> 00:03:39.880]  要做多點事情
[00:03:39.880 --> 00:03:41.840]  加點名字給上帝的
[00:03:41.840 --> 00:03:43.960]  我們要在上帝的生命冊上面
[00:03:43.960 --> 00:03:45.960]  要加一些名字給上帝的
[00:03:45.960 --> 00:03:47.400]  我們不做多點事情
[00:03:47.400 --> 00:03:50.960]  上帝的生命冊是空白的
[00:03:50.960 --> 00:03:53.160]  上帝的生命冊是空白的
[00:03:53.160 --> 00:03:54.680]  所以要我們做多點
[00:03:54.680 --> 00:03:56.080]  所以我們要多做一點
[00:03:56.080 --> 00:03:57.760]  多點人名寫上去
[00:03:57.760 --> 00:03:59.760]  多一點人的名字寫上去
[00:03:59.760 --> 00:04:02.760]  自然我們在天上就多一點信仰
[00:04:02.760 --> 00:04:05.560]  自然我們在天上就會有更多的信仰
[00:04:05.560 --> 00:04:07.520]  將來在永恆的當中
[00:04:07.520 --> 00:04:09.600]  我們就會得到上帝多一點祝福
[00:04:09.600 --> 00:04:13.920]  我們在上帝裡面將會得到更多的祝福
[00:04:13.920 --> 00:04:15.880]  你不要以為我這樣亂說
[00:04:15.880 --> 00:04:17.520]  你不要以為我在亂講
[00:04:17.520 --> 00:04:18.720]  以為我癡人說夢
[00:04:18.720 --> 00:04:19.320]  不是
[00:04:19.320 --> 00:04:20.480]  是不是癡人說夢
[00:04:20.480 --> 00:04:21.760]  的而且確很多信徒
[00:04:21.760 --> 00:04:24.760]  甚至傳道人都是這樣傳主道的
[00:04:24.760 --> 00:04:26.640]  的確是有很多信徒
[00:04:26.640 --> 00:04:28.560]  包括傳道人都是這樣傳主道
[00:04:28.560 --> 00:04:30.120]  而這樣傳道下去
[00:04:30.120 --> 00:04:32.920]  結局造成今天很多教會的領袖
[00:04:32.920 --> 00:04:34.200]  就這樣傳下去
[00:04:34.200 --> 00:04:35.840]  造成今天教會很多領袖
[00:04:35.840 --> 00:04:38.280]  或者很多教會的機構
[00:04:38.280 --> 00:04:39.720]  或者很多教會的機構
[00:04:39.720 --> 00:04:42.200]  都是由這種信仰組成的
[00:04:42.200 --> 00:04:44.120]  都是由這樣的信仰而組成的
[00:04:44.120 --> 00:04:45.160]  鄧挺師妹
[00:04:45.160 --> 00:04:46.080]  什麼?
[00:04:46.080 --> 00:04:49.200]  是不是我們傳道就是要用這樣的方式
[00:04:49.200 --> 00:04:51.640]  是不是我們傳道就是要用這樣的方式
[00:04:51.640 --> 00:04:53.920]  這樣才吸引人回教會呢?
[00:04:53.920 --> 00:04:56.080]  是不是這樣才吸引人回教會呢?
[00:04:56.080 --> 00:04:57.760]  使人覺得好了
[00:04:57.760 --> 00:04:58.640]  舒服了
[00:04:58.640 --> 00:04:59.680]  使人覺得好
[00:04:59.680 --> 00:05:00.520]  覺得舒服
[00:05:00.520 --> 00:05:01.920]  人就會回來教會了
[00:05:01.920 --> 00:05:03.880]  人就會回到教會
[00:05:03.880 --> 00:05:05.400]  而這樣信主的人
[00:05:05.400 --> 00:05:07.040]  這些信主的人
[00:05:07.040 --> 00:05:10.200]  又是不是真的上帝想要的信主的人呢?
[00:05:10.200 --> 00:05:12.800]  是不是上帝所想要的信主的人呢?
[00:05:12.800 --> 00:05:14.440]  我聽過無數人這樣講的
[00:05:14.440 --> 00:05:15.640]  我聽過無數人這麼講
[00:05:15.640 --> 00:05:17.360]  因為我認識一個高基督徒
[00:05:17.360 --> 00:05:19.680]  我認識一個高基督徒
[00:05:19.680 --> 00:05:20.920]  這個高基督徒人挺好
[00:05:20.920 --> 00:05:22.280]  然後我又沒什麼朋友
[00:05:22.280 --> 00:05:23.520]  我又沒什麼朋友
[00:05:23.520 --> 00:05:25.160]  那一陣子我又單單的
[00:05:25.160 --> 00:05:27.480]  那一陣子我又比較孤單
[00:05:27.480 --> 00:05:28.240]  不是孤單
[00:05:28.240 --> 00:05:28.880]  單單的
[00:05:28.880 --> 00:05:30.040]  我比較憂傷
[00:05:30.040 --> 00:05:31.160]  比較憂傷
[00:05:31.160 --> 00:05:33.160]  好像沒有什麼著落
[00:05:33.160 --> 00:05:34.640]  他就沒什麼著落
[00:05:34.640 --> 00:05:36.080]  那我就跟他回去
[00:05:36.080 --> 00:05:37.040]  所以我跟他回教會
[00:05:37.040 --> 00:05:37.360]  哎呀
[00:05:37.360 --> 00:05:38.240]  很開心的
[00:05:38.240 --> 00:05:39.160]  回到去
[00:05:39.160 --> 00:05:40.720]  回到教會真是非常開心
[00:05:40.720 --> 00:05:41.760]  我不是回到教會
[00:05:41.760 --> 00:05:42.640]  他叫我受洗
[00:05:42.640 --> 00:05:43.480]  我就受洗
[00:05:43.480 --> 00:05:45.480]  在教會要我是受禁
[00:05:45.480 --> 00:05:46.240]  我就受禁
[00:05:46.240 --> 00:05:47.040]  無所謂
[00:05:47.840 --> 00:05:49.520]  我聽過無數這樣的人信主
[00:05:49.520 --> 00:05:51.720]  我見過無數人這樣信主
[00:05:51.720 --> 00:05:53.160]  我就最掃興那個
[00:05:53.160 --> 00:05:54.360]  我最掃興的那個
[00:05:54.360 --> 00:05:55.080]  掃什麼興呢?
[00:05:55.080 --> 00:05:55.480]  就是
[00:05:55.480 --> 00:05:56.320]  掃什麼興呢?
[00:05:56.320 --> 00:05:56.840]  那就問
[00:05:56.840 --> 00:05:58.480]  那你有沒有認罪悔改呢?
[00:05:58.480 --> 00:06:00.040]  你有沒有認罪悔改呢?
[00:06:00.040 --> 00:06:00.800]  信主的時候
[00:06:00.800 --> 00:06:02.440]  你有沒有看見你自己的罪呢?
[00:06:02.440 --> 00:06:04.640]  你信主的時候有沒有看到自己罪呢?
[00:06:04.640 --> 00:06:05.520]  那你一這樣問
[00:06:05.520 --> 00:06:06.080]  人家又說
[00:06:06.080 --> 00:06:07.360]  你為什麼要這樣問呢?
[00:06:07.360 --> 00:06:08.480]  挑戰我信仰嗎?
[00:06:08.480 --> 00:06:09.960]  你這麼一問
[00:06:09.960 --> 00:06:10.960]  別人就會說
[00:06:10.960 --> 00:06:12.040]  不是挑戰信仰
[00:06:12.040 --> 00:06:13.120]  讓我們知道
[00:06:13.120 --> 00:06:16.280]  真正聖經所講的信徒
[00:06:16.280 --> 00:06:18.720]  因為聖經上講真正的信徒
[00:06:18.720 --> 00:06:22.040]  肅神的子民應該是認罪悔改而信
[00:06:22.040 --> 00:06:25.120]  肅神的子民都是認罪而悔改而信
[00:06:25.120 --> 00:06:27.040]  不是跟大隊
[00:06:27.040 --> 00:06:28.000]  不是誰大隊
[00:06:28.000 --> 00:06:30.320]  我覺得大隊多舒服多開心
[00:06:30.320 --> 00:06:32.280]  所以大隊舒服開心
[00:06:32.280 --> 00:06:36.200]  那跟著不就是等同於大隊一起做基督徒了
[00:06:36.200 --> 00:06:38.520]  就是那誰大隊來做基督徒
[00:06:38.520 --> 00:06:41.040]  所以為什麼很多人喜歡一個大的教會
[00:06:41.040 --> 00:06:41.800]  就是這個原因
[00:06:41.800 --> 00:06:44.080]  為什麼很多人願意去大的教會
[00:06:44.080 --> 00:06:44.560]  就是這個原因
[00:06:44.560 --> 00:06:46.080]  因為大群人
[00:06:46.080 --> 00:06:47.000]  如果一大群人
[00:06:47.000 --> 00:06:48.360]  那就是說沒錯了
[00:06:48.360 --> 00:06:49.880]  大眾就一定是對的
[00:06:49.880 --> 00:06:50.280]  是不是?
[00:06:50.280 --> 00:06:51.800]  大眾一定是對的
[00:06:51.800 --> 00:06:55.240]  我剛才所說的這番話
[00:06:55.240 --> 00:06:57.200]  我前面所講的這番話
[00:06:57.200 --> 00:07:00.120]  其實反映了本身金正恩的信仰基礎在哪裡
[00:07:00.120 --> 00:07:02.680]  反映了我們信仰基礎在什麼地方
[00:07:02.680 --> 00:07:05.320]  當如果有人這樣跟我講
[00:07:05.320 --> 00:07:07.640]  當有人這麼跟我講
[00:07:07.640 --> 00:07:09.520]  你因為基督徒這麼好
[00:07:09.520 --> 00:07:10.720]  所以我又回教會
[00:07:10.720 --> 00:07:12.080]  所以我又信耶穌
[00:07:12.080 --> 00:07:13.720]  所以基督徒這麼好
[00:07:13.720 --> 00:07:14.800]  我才去教會
[00:07:14.800 --> 00:07:15.600]  我才信耶穌
[00:07:15.600 --> 00:07:17.360]  因為我也想做好人
[00:07:17.360 --> 00:07:18.600]  因為我也想做好人
[00:07:18.600 --> 00:07:19.880]  那基督徒做好人
[00:07:19.880 --> 00:07:20.600]  那我又做好人
[00:07:20.600 --> 00:07:21.520]  那就好了
[00:07:21.520 --> 00:07:22.760]  那基督徒做好人
[00:07:22.760 --> 00:07:23.640]  我也做好人
[00:07:23.640 --> 00:07:24.720]  那這樣不很嗎?
[00:07:24.720 --> 00:07:26.320]  當有人這樣講的時候
[00:07:26.320 --> 00:07:28.080]  我就知道他的錯誤在哪裡
[00:07:28.080 --> 00:07:29.760]  他當有人這麼講的時候
[00:07:29.760 --> 00:07:31.120]  我就知道他錯誤在什麼地方
[00:07:31.120 --> 00:07:34.520]  他就認為基督徒是等同於好人
[00:07:34.520 --> 00:07:37.800]  因為我就知道他是不是將基督徒等於好人
[00:07:37.800 --> 00:07:40.160]  所以當一個基督徒做一些事
[00:07:40.160 --> 00:07:42.080]  不合人心意的時候
[00:07:42.080 --> 00:07:44.880]  當一個基督徒做一些不合人心意的時候
[00:07:44.880 --> 00:07:47.840]  這些人就被人認為不是信耶穌的人
[00:07:47.840 --> 00:07:50.360]  就會認為他不是信耶穌的人
[00:07:50.360 --> 00:07:51.600]  在歷史當中
[00:07:51.600 --> 00:07:52.280]  在歷史當中
[00:07:52.280 --> 00:07:54.880]  有不少真正屬於上帝的人
[00:07:54.880 --> 00:07:56.880]  有不少真正屬於上帝的人
[00:07:56.880 --> 00:07:57.680]  他做的事
[00:07:57.680 --> 00:07:59.440]  其實根本不是討人喜悅的事
[00:07:59.440 --> 00:08:01.000]  因為他做的事不是討人喜悅的事
[00:08:01.000 --> 00:08:02.200]  人家很憎恨他
[00:08:02.200 --> 00:08:03.520]  人家很憎恨他
[00:08:03.520 --> 00:08:04.680]  所以當有人講
[00:08:04.680 --> 00:08:06.400]  我因為有基督徒好
[00:08:06.400 --> 00:08:07.640]  我就信耶穌
[00:08:07.640 --> 00:08:08.360]  然後有人講
[00:08:08.360 --> 00:08:09.360]  我因為基督徒好
[00:08:09.360 --> 00:08:10.280]  我就信耶穌
[00:08:10.280 --> 00:08:11.200]  其實在我心裡面
[00:08:11.200 --> 00:08:12.600]  我不是尖尖自喜
[00:08:12.600 --> 00:08:14.120]  也都不是感覺良好
[00:08:14.120 --> 00:08:15.640]  在我心裡面不是尖尖自喜
[00:08:15.640 --> 00:08:16.880]  也不是感覺良好
[00:08:16.880 --> 00:08:19.040]  而是感覺到有一種羞愧
[00:08:19.040 --> 00:08:20.560]  甚至感覺到一種羞愧
[00:08:20.560 --> 00:08:23.160]  甚至有一種在屬靈生命上面
[00:08:23.160 --> 00:08:25.840]  被聖靈在那裡去催逼我
[00:08:25.840 --> 00:08:28.200]  甚至在聖靈上被聖靈來催逼
[00:08:28.200 --> 00:08:30.600]  我需要去幫助他們去認順
[00:08:30.600 --> 00:08:32.160]  清楚怎樣去信耶穌
[00:08:32.160 --> 00:08:33.600]  我們要幫助他們
[00:08:33.600 --> 00:08:35.160]  怎麼清晰地認識
[00:08:35.160 --> 00:08:36.400]  去相信耶穌
[00:08:36.400 --> 00:08:37.840]  因為我知道很多人
[00:08:37.840 --> 00:08:41.000]  如果他因為是基督徒很好的緣故
[00:08:41.000 --> 00:08:44.240]  因為基督徒很好的緣故
[00:08:44.240 --> 00:08:46.880]  然後回到教會
[00:08:46.880 --> 00:08:49.360]  很大程度上這種人繼續回到教會
[00:08:49.360 --> 00:08:53.400]  都是建基於一種誤信
[00:08:53.400 --> 00:08:57.440]  或者誤會
[00:08:57.440 --> 00:09:03.400]  對基督耶穌的拯救核心的原意
[00:09:03.400 --> 00:09:06.720]  其實已經有了誤解
[00:09:06.720 --> 00:09:10.160]  甚至有些基督徒利用人對基督徒的好感
[00:09:10.160 --> 00:09:14.000]  甚至有人利用對基督徒的好感
[00:09:14.000 --> 00:09:15.520]  作出很多利誘的方式
[00:09:15.520 --> 00:09:17.720]  引誘他們回到他們自己的教會當中
[00:09:17.720 --> 00:09:19.240]  作為引誘的方式
[00:09:19.240 --> 00:09:20.360]  要他來到我們教會當中
[00:09:20.360 --> 00:09:22.720]  群眾越大他以為就越對
[00:09:22.720 --> 00:09:26.240]  以為群眾越多就越對
[00:09:26.240 --> 00:09:27.800]  但其實結局是造成
[00:09:27.800 --> 00:09:29.840]  一個很大的群體
[00:09:29.840 --> 00:09:31.480]  造成一個很大的轉折
[00:09:31.480 --> 00:09:33.120]  不需要認罪悔改
[00:09:33.120 --> 00:09:34.400]  不需要認罪悔改
[00:09:34.400 --> 00:09:36.520]  的一批假的基督徒
[00:09:36.520 --> 00:09:38.200]  一批假的基督徒
[00:09:38.200 --> 00:09:41.000]  當我見到有人這樣說話的時候
[00:09:41.000 --> 00:09:41.960]  其實在我心裏面
[00:09:41.960 --> 00:09:45.000]  我有一種迫切想去糾正他們的看法
[00:09:45.000 --> 00:09:46.240]  當有人這樣說的時候
[00:09:46.240 --> 00:09:50.840]  我心裏就有一種迫切想去糾正他們的想法
[00:09:50.840 --> 00:09:55.160]  我不想他們在這個最初頭的時間已經錯誤開始
[00:09:55.160 --> 00:09:58.600]  因為我不希望在最初的開始就錯了
[00:09:58.600 --> 00:10:00.320]  很多信徒其實實質上
[00:10:00.320 --> 00:10:02.400]  他們在教會 正在返回教會的時候
[00:10:02.400 --> 00:10:04.560]  其實不斷地為其他人信主
[00:10:04.560 --> 00:10:06.400]  而擺下很多的路障
[00:10:06.400 --> 00:10:11.440]  因為很多人在教會為其他信主擺設了很多路障
[00:10:11.440 --> 00:10:14.640]  使得他們以為他們已經進入了救恩的門內
[00:10:14.640 --> 00:10:18.520]  使得他們以為他們進了救恩的門內
[00:10:18.520 --> 00:10:20.080]  但其實包括他自己
[00:10:20.080 --> 00:10:21.000]  甚至包括他自己
[00:10:21.000 --> 00:10:23.440]  仍然存留在救恩的門外
[00:10:23.440 --> 00:10:26.720]  甚至存留在救恩的門外
[00:10:26.720 --> 00:10:28.480]  上帝所訪的救恩
[00:10:28.480 --> 00:10:32.480]  可以拒之於千里之外
[00:10:32.480 --> 00:10:34.440]  甚至拒之於千里之外
[00:10:34.440 --> 00:10:35.440]  我講這番說話
[00:10:35.440 --> 00:10:37.080]  其實今天正正路德記
[00:10:37.080 --> 00:10:39.680]  是用我們所看的經文所要提出的重點
[00:10:39.680 --> 00:10:41.760]  其實我所講的這些一番話
[00:10:41.760 --> 00:10:45.000]  正好是路德記裏面提出的重點
[00:10:45.000 --> 00:10:46.280]  我們今天會繼續看一個
[00:10:46.280 --> 00:10:49.720]  很多人覺得他很好的基督徒
[00:10:49.720 --> 00:10:51.600]  因為我們今天可以看到
[00:10:51.600 --> 00:10:53.600]  這個很好的一個基督徒
[00:10:53.600 --> 00:10:55.400]  準確一點 未必是基督徒
[00:10:55.400 --> 00:10:57.200]  神的子民 我應該這樣說
[00:10:57.200 --> 00:10:59.040]  應該準確地講是神的子民
[00:10:59.040 --> 00:11:00.240]  我們來看一下他
[00:11:00.240 --> 00:11:03.120]  我們看一下他的行為舉止
[00:11:03.120 --> 00:11:04.720]  他的行為 他的舉止
[00:11:04.720 --> 00:11:06.240]  如果用今天的標準來講
[00:11:06.240 --> 00:11:07.520]  一個非常之好
[00:11:07.520 --> 00:11:09.880]  以今天來看 非常之好
[00:11:09.880 --> 00:11:12.000]  但是實質上是不是真的
[00:11:12.000 --> 00:11:13.840]  我們這麼多人以為這麼好呢
[00:11:13.840 --> 00:11:16.680]  是不是我們以為他這麼好呢
[00:11:16.680 --> 00:11:17.880]  今天我們看的經文就是
[00:11:17.880 --> 00:11:19.640]  從第七節到第十節
[00:11:19.640 --> 00:11:21.120]  因為我們今天所看的經文是
[00:11:21.120 --> 00:11:22.680]  第七節到第十節
[00:11:22.680 --> 00:11:23.960]  路德記的第一章
[00:11:23.960 --> 00:11:24.720]  路德記的第一章
[00:11:24.720 --> 00:11:26.000]  在這個經文裏面
[00:11:26.000 --> 00:11:27.160]  在這個經文裏面
[00:11:27.160 --> 00:11:29.880]  再次記載了三位的女主角
[00:11:29.880 --> 00:11:32.080]  再次記載了三位女主角
[00:11:32.080 --> 00:11:33.520]  這一段的女主角
[00:11:33.520 --> 00:11:34.800]  這一段的女主角
[00:11:34.800 --> 00:11:36.040]  在這一段的女主角當中
[00:11:36.040 --> 00:11:37.360]  包括有三個人物
[00:11:37.360 --> 00:11:38.360]  她其中一個
[00:11:38.360 --> 00:11:40.240]  三個的名字叫拿阿米
[00:11:40.240 --> 00:11:41.240]  有三個女主角
[00:11:41.240 --> 00:11:42.000]  拿阿米
[00:11:42.000 --> 00:11:43.160]  我尾巴
[00:11:43.160 --> 00:11:43.760]  我尾巴
[00:11:43.760 --> 00:11:44.520]  不是路德
[00:11:44.520 --> 00:11:45.080]  是路德
[00:11:45.080 --> 00:11:47.560]  我們會更加仔細地
[00:11:47.560 --> 00:11:49.560]  去進入她的內心世界當中
[00:11:49.560 --> 00:11:52.000]  我們現在就要在這些世界當中
[00:11:52.000 --> 00:11:53.280]  去探索一下
[00:11:53.280 --> 00:11:54.200]  去探索一下
[00:11:54.200 --> 00:11:56.400]  作者其實想我們明白
[00:11:56.400 --> 00:11:59.360]  怎樣才是一個真正信上帝的人
[00:11:59.360 --> 00:12:00.920]  作者其實想我們明白
[00:12:00.920 --> 00:12:03.160]  怎樣才是一個相信上帝的人
[00:12:03.160 --> 00:12:04.440]  即是說他們存在一個
[00:12:04.440 --> 00:12:07.240]  不屬於他們的世界和時間空間裏面
[00:12:07.240 --> 00:12:08.440]  即是說他們存在一個
[00:12:08.440 --> 00:12:10.440]  不屬於他們的時間空間裏面
[00:12:10.440 --> 00:12:12.240]  他們應該有一個什麼樣的生命表現
[00:12:12.240 --> 00:12:14.360]  他們應該有一個什麼樣的生命表現
[00:12:14.360 --> 00:12:16.360]  然而就讓我們明白到
[00:12:16.360 --> 00:12:17.680]  讓我們明白到
[00:12:17.680 --> 00:12:21.400]  怎樣才能夠學會去配搭與神侍奉
[00:12:21.400 --> 00:12:24.160]  怎樣才能夠學會去配搭與神侍奉
[00:12:24.160 --> 00:12:26.040]  我們一起再看看這段經文
[00:12:26.040 --> 00:12:27.160]  我們再看看這段經文
[00:12:27.160 --> 00:12:29.520]  首先我們在前文已經講過了
[00:12:29.520 --> 00:12:31.080]  因為我們在前文已經講過
[00:12:31.080 --> 00:12:35.200]  從第七節到第十九節的上半節
[00:12:35.200 --> 00:12:37.080]  從第七節到十九節的上半節
[00:12:37.080 --> 00:12:41.120]  我們要將這段經文分為三個回合的討論
[00:12:41.120 --> 00:12:42.960]  我們要將這段經文分為三個回合的討論
[00:12:42.960 --> 00:12:45.040]  在這三個回合的討論裏面
[00:12:45.040 --> 00:12:47.520]  主要的角色就是拿俄米
[00:12:47.520 --> 00:12:48.880]  在這三個回合的討論
[00:12:48.880 --> 00:12:50.120]  主要的角色就是拿俄米
[00:12:50.120 --> 00:12:51.720]  如果你忘記他是誰
[00:12:51.720 --> 00:12:53.400]  我就再講一次
[00:12:53.400 --> 00:12:57.760]  他其實就是以利米勒加裏面的女主人
[00:12:57.760 --> 00:12:59.360]  因為她是以利
[00:12:59.360 --> 00:13:03.160]  加上女主人
[00:13:03.160 --> 00:13:05.360]  在這段的討論裏面
[00:13:05.360 --> 00:13:06.720]  七至十九節上
[00:13:06.720 --> 00:13:08.480]  我們可以分為三個部分
[00:13:08.480 --> 00:13:11.240]  因為從七節到十九節上
[00:13:11.240 --> 00:13:12.040]  可以分為三個部分
[00:13:12.040 --> 00:13:13.400]  三個部分是七至十節
[00:13:13.400 --> 00:13:14.600]  就是今天我們看的經文
[00:13:14.600 --> 00:13:16.760]  第一個是七到十節
[00:13:16.760 --> 00:13:19.800]  接著就是從十一節至十四節的上半節
[00:13:19.800 --> 00:13:23.120]  第二個是從十一節到十四節的上半節
[00:13:23.120 --> 00:13:25.880]  然後是十四節的下半節至十九節的上半節
[00:13:25.880 --> 00:13:29.040]  然後是十四節的下半節到十九節的上半節
[00:13:29.040 --> 00:13:32.800]  我們會分開三堂很仔細去解讀這段聖經
[00:13:32.800 --> 00:13:36.680]  我們會分成三堂來仔細解釋這段聖經
[00:13:36.680 --> 00:13:40.000]  去看看作者怎樣去鋪排大衛家族的出現
[00:13:40.000 --> 00:13:42.880]  怎麼鋪排大衛家族的出現
[00:13:42.880 --> 00:13:45.480]  可以說是步步驚心
[00:13:45.480 --> 00:13:47.160]  可以說是步步驚心
[00:13:47.160 --> 00:13:48.320]  不是劇集來的
[00:13:48.320 --> 00:13:49.560]  不是主題
[00:13:49.560 --> 00:13:54.720]  每一步可以說是上帝的工作隨時被人解僱
[00:13:54.720 --> 00:13:59.640]  可以說是上帝的工作隨時被人破壞
[00:13:59.640 --> 00:14:01.000]  我們講一些前文
[00:14:01.000 --> 00:14:02.360]  我們講一些前文
[00:14:02.360 --> 00:14:03.760]  我們已經從前文看過
[00:14:03.760 --> 00:14:06.560]  從第一節至第六節
[00:14:06.560 --> 00:14:07.640]  因為我們看了前文
[00:14:07.640 --> 00:14:09.080]  從第一節到第六節
[00:14:09.080 --> 00:14:12.200]  我們知道以利米勒的家人是什麼樣的背景
