
[00:00:00.000 --> 00:00:05.000]  首先在這裏祝大家父親節快樂
[00:02:51.000 --> 00:02:53.000]  他一路走的時候
[00:02:53.000 --> 00:02:55.000]  當然走得很辛苦
[00:02:55.000 --> 00:02:57.000]  大汗滴小汗
[00:02:57.000 --> 00:02:59.000]  臉都紅了
[00:02:59.000 --> 00:03:02.000]  他指著上面指著兒子
[00:03:02.000 --> 00:03:08.000]  意思就是我回來你就知道了
[00:03:08.000 --> 00:03:12.000]  他上去的時候
[00:03:12.000 --> 00:03:17.000]  兒子當然已經躲在媽媽的後面
[00:03:17.000 --> 00:03:23.000]  媽媽就對她丈夫講了幾句話
[00:03:23.000 --> 00:03:27.000]  她說我知道有些人
[00:03:27.000 --> 00:03:30.000]  在你生命裏面是非常重要的
[00:03:30.000 --> 00:03:33.000]  我也知道有些人
[00:03:33.000 --> 00:03:36.000]  是做過一些傷害你的事
[00:03:36.000 --> 00:03:41.000]  但是我知道你不會好像他那樣
[00:03:41.000 --> 00:03:43.000]  對你的兒子
[00:03:43.000 --> 00:03:45.000]  講完之後
[00:03:45.000 --> 00:03:48.000]  她就拍拍她丈夫
[00:03:48.000 --> 00:03:51.000]  她說我知道你是一個好爸爸
[00:03:51.000 --> 00:03:55.000]  然後媽媽就轉身滑了下去
[00:03:55.000 --> 00:03:59.000]  剩下爸爸和兒子
[00:03:59.000 --> 00:04:03.000]  我不知道如果你是這個爸爸
[00:04:03.000 --> 00:04:06.000]  你遇到這個處境的時候
[00:04:06.000 --> 00:04:08.000]  你會怎樣做
[00:04:08.000 --> 00:04:12.000]  這個爸爸上去
[00:04:12.000 --> 00:04:17.000]  就把兒子抱在他的膝蓋上
[00:04:17.000 --> 00:04:19.000]  他對兒子說
[00:04:19.000 --> 00:04:23.000]  你見到我一步一步地走上來的
[00:04:23.000 --> 00:04:24.000]  是不是
[00:04:24.000 --> 00:04:28.000]  兒子就震很震很震地說是
[00:04:28.000 --> 00:04:30.000]  你見到我臉紅了是不是
[00:04:30.000 --> 00:04:32.000]  是
[00:04:32.000 --> 00:04:34.000]  你知道我很生氣是不是
[00:04:34.000 --> 00:04:39.000]  是
[00:04:39.000 --> 00:04:42.000]  你知道我一定會罰你的是不是
[00:04:42.000 --> 00:04:45.000]  是
[00:04:45.000 --> 00:04:48.000]  接著爸爸就對兒子說
[00:04:48.000 --> 00:04:53.000]  他說本來我真的想了很多的方法
[00:04:53.000 --> 00:04:55.000]  我要去罰你
[00:04:55.000 --> 00:05:01.000]  但是你媽媽的說話是提醒了我
[00:05:01.000 --> 00:05:06.000]  她邀請我去做一個更好的爸爸
[00:05:06.000 --> 00:05:09.000]  所以我希望你原諒我
[00:05:09.000 --> 00:05:11.000]  剛才罵你的說話
[00:05:11.000 --> 00:05:14.000]  我說過那些傷害你的說話
[00:05:14.000 --> 00:05:18.000]  不如現在我們一起找一個辦法
[00:05:18.000 --> 00:05:19.000]  我們滑下去
[00:05:19.000 --> 00:05:24.000]  我們一起吃午餐好不好
[00:05:24.000 --> 00:05:26.000]  這個八歲的小嬸嬸
[00:05:26.000 --> 00:05:30.000]  就把手放在爸爸的胸口上
[00:05:30.000 --> 00:05:33.000]  然後就說媽媽說得對
[00:05:33.000 --> 00:05:38.000]  你真是一個好爸爸
[00:05:38.000 --> 00:05:43.000]  我相信面對同樣的處境
[00:05:43.000 --> 00:05:47.000]  可能不同的人是有不同的做法
[00:05:47.000 --> 00:05:49.000]  而他們不同的做法
[00:05:49.000 --> 00:05:53.000]  也都可能引發自有不同的後果
[00:05:53.000 --> 00:05:57.000]  後果是可以是一場家庭風暴
[00:05:57.000 --> 00:06:03.000]  或者後果可以是這一個故事所講的
[00:06:03.000 --> 00:06:06.000]  是一點事情都沒有的
[00:06:06.000 --> 00:06:09.000]  平安無事的
[00:06:09.000 --> 00:06:13.000]  不同人不同的做法
[00:06:13.000 --> 00:06:16.000]  歸根究底是從哪裡來的呢
[00:06:16.000 --> 00:06:23.000]  我相信就是由那個人的品格而來
[00:06:23.000 --> 00:06:27.000]  於是這個故事就帶我們進入
[00:06:27.000 --> 00:06:32.000]  今天這個主題品格的磨練
[00:06:32.000 --> 00:06:37.000]  讓我們再一次低頭禱告
[00:06:37.000 --> 00:06:40.000]  親愛的店舖我們感謝你
[00:06:40.000 --> 00:06:45.000]  感謝你因為你是那一位滿有恩典
[00:06:45.000 --> 00:06:49.000]  那一位愛我們愛到底的主
[00:06:49.000 --> 00:06:55.000]  主我們感恩你將你寶貴的話語賜下給我們
[00:06:55.000 --> 00:06:59.000]  以致我們人生是有目標有方向
[00:06:59.000 --> 00:07:03.000]  當我們謙卑的打開主你的話語的時候
[00:07:03.000 --> 00:07:06.000]  我們求主你的靈是引導我們每一個
[00:07:06.000 --> 00:07:11.000]  讓我們可以明白真理進入真理當中
[00:07:11.000 --> 00:07:13.000]  不單止在頭腦上面明白
[00:07:13.000 --> 00:07:16.000]  我們更加是願意在我們的生命裡面
[00:07:16.000 --> 00:07:18.000]  去活出主你的真理
[00:07:18.000 --> 00:07:20.000]  求主你幫助我們
[00:07:20.000 --> 00:07:22.000]  多謝你聽我們的祈禱
[00:07:22.000 --> 00:07:27.000]  奉耶穌基督聖名祈求 阿們
[00:07:27.000 --> 00:07:29.000]  什麼是品格呢
[00:07:29.000 --> 00:07:36.000]  有人就說品格就是一種習慣性的特定的選擇
[00:07:36.000 --> 00:07:39.000]  這個選擇是從哪裡來的呢
[00:07:39.000 --> 00:07:42.000]  是源自在我們的心靈意志
[00:07:42.000 --> 00:07:45.000]  就是說在我們的內心那裡來的
[00:07:45.000 --> 00:07:50.000]  剛才那個故事的爸爸也都做了一個特定的選擇
[00:07:50.000 --> 00:07:57.000]  而他的選擇是令到整件事是平安是沒事的
[00:07:57.000 --> 00:08:02.000]  他的選擇是從他的內心而來
[00:08:02.000 --> 00:08:07.000]  也是從他的品格而來
[00:08:07.000 --> 00:08:10.000]  品格重不重要呢
[00:08:10.000 --> 00:08:12.000]  品格是非常之重要的
[00:08:12.000 --> 00:08:17.000]  因為品格能夠決定你一生的成就
[00:08:17.000 --> 00:08:23.000]  品格能夠決定你是不是值得其他的人去認識你和尊重你
[00:08:23.000 --> 00:08:32.000]  品格也都能夠建立或者破壞你生命當中的那個關係
[00:08:32.000 --> 00:08:37.000]  你和其他人的那個關係
[00:08:37.000 --> 00:08:40.000]  聖經怎樣說呢
[00:08:40.000 --> 00:08:50.000]  剛才主席剛才和我們讀過這個哥林多後書四章的十六節
[00:08:50.000 --> 00:08:56.000]  剛才讀的版本就是和合本的版本來的
[00:08:56.000 --> 00:09:01.000]  所以我們見到和合本的說法就是
[00:09:01.000 --> 00:09:04.000]  外體雖然毀壞
[00:09:04.000 --> 00:09:08.000]  內心卻一天伸似一天
[00:09:08.000 --> 00:09:12.000]  神學家王明道就告訴我們
[00:09:12.000 --> 00:09:17.000]  這個和合本的翻譯是有些問題的
[00:09:17.000 --> 00:09:19.000]  為什麼有問題呢
[00:09:19.000 --> 00:09:23.000]  因為原文裏面是有一個人字
[00:09:23.000 --> 00:09:27.000]  這個人字和合本是沒有翻譯出來
[00:09:27.000 --> 00:09:32.000]  原文也都沒有那個心字
[00:09:32.000 --> 00:09:37.000]  而和合本就翻譯了內心一天伸似一天
[00:09:37.000 --> 00:09:39.000]  那個人字沒有翻譯出來
[00:09:39.000 --> 00:09:43.000]  它就說外體雖然毀壞
[00:09:43.000 --> 00:09:48.000]  所以這個翻譯是有相確的地方
[00:09:48.000 --> 00:09:55.000]  接著和合本修訂版就已經改了
[00:09:55.000 --> 00:09:59.000]  而新漢語譯本的譯法就是
[00:09:59.000 --> 00:10:04.000]  雖然我們外在的人是日前毀壞
[00:10:04.000 --> 00:10:09.000]  我們內在的人卻是日日更新
[00:10:09.000 --> 00:10:13.000]  這個是新漢語譯本的翻譯
[00:10:13.000 --> 00:10:16.000]  原來我們信耶穌的人
[00:10:16.000 --> 00:10:19.000]  我們有一個外在的人
[00:10:19.000 --> 00:10:22.000]  我們也都有一個內在的人
[00:10:22.000 --> 00:10:24.000]  我們裏面的人
[00:10:24.000 --> 00:10:29.000]  而我們的品格就是我們裏面的人
[00:10:29.000 --> 00:10:31.000]  我想大家都聽過
[00:10:31.000 --> 00:10:35.000]  有些人說江山易改,品性難移
[00:10:35.000 --> 00:10:37.000]  或者有些人說三歲就定八十了
[00:10:37.000 --> 00:10:38.000]  他小時候是這樣
[00:10:38.000 --> 00:10:40.000]  他將來長大也是這樣
[00:10:40.000 --> 00:10:42.000]  我想問問大家
[00:10:42.000 --> 00:10:47.000]  究竟人的品格可不可以改?
[00:10:47.000 --> 00:10:51.000]  我相信一個最低限度
[00:10:51.000 --> 00:10:54.000]  一個信耶穌的人
[00:10:54.000 --> 00:10:59.000]  他的品格是有機會被神去塑造
[00:10:59.000 --> 00:11:02.000]  有機會去被神更新、改變的
[00:11:02.000 --> 00:11:07.000]  而聖靈當然就是更新、改變最重要的元素
[00:11:07.000 --> 00:11:10.000]  不過神有些時候
[00:11:10.000 --> 00:11:17.000]  也都會用不同的處境去磨練人的品格
[00:11:17.000 --> 00:11:23.000]  接著17、18節那裡就說到
[00:11:23.000 --> 00:11:28.000]  人是會遇到痛苦和逆境
[00:11:28.000 --> 00:11:32.000]  是這些的處境、這些的情況
[00:11:32.000 --> 00:11:37.000]  可能是神是想磨練這個人的品格
[00:11:37.000 --> 00:11:40.000]  而我們基督徒我們是明白
[00:11:40.000 --> 00:11:43.000]  受苦只不過是短暫的
[00:11:43.000 --> 00:11:47.000]  而將來的榮耀卻是永遠的
[00:11:47.000 --> 00:11:53.000]  我們眼所看到的都是暫時的
[00:11:53.000 --> 00:11:58.000]  而我們看不到的卻是永遠的
[00:11:58.000 --> 00:12:02.000]  基督徒有一個永恆的觀念
[00:12:02.000 --> 00:12:05.000]  而這個永恆的觀念
[00:12:05.000 --> 00:12:10.000]  是讓我們和這個世界所看的東西
[00:12:10.000 --> 00:12:13.000]  是有不同的
[00:12:13.000 --> 00:12:17.000]  讓我們是有一個不同的視野
[00:12:17.000 --> 00:12:24.000]  我想和大家從一個聖經人物摩西
[00:12:24.000 --> 00:12:30.000]  去看一下神怎樣去塑造摩西的品格
[00:12:30.000 --> 00:12:33.000]  我們看到摩西的品格
[00:12:33.000 --> 00:12:40.000]  第一點就是它從衝動變為穩重
[00:12:40.000 --> 00:12:45.000]  我們看到年少的摩西很衝動的
[00:12:45.000 --> 00:12:49.000]  在《出埃及記》的儀章裡就記載
[00:12:49.000 --> 00:12:54.000]  摩西看到有一個埃及人打他的同胞
[00:12:54.000 --> 00:12:56.000]  欺負他的同胞
[00:12:56.000 --> 00:12:59.000]  於是摩西就左右觀看
[00:12:59.000 --> 00:13:03.000]  看到沒有人了就將這個埃及人打死了
[00:13:03.000 --> 00:13:06.000]  並且是藏在沙土裡
[00:13:06.000 --> 00:13:11.000]  當時的摩西是衝動的
[00:13:11.000 --> 00:13:15.000]  他是憑血氣去做事
[00:13:15.000 --> 00:13:18.000]  他是去呈匹夫之勇
[00:13:18.000 --> 00:13:21.000]  而這個衝動的品格
[00:13:21.000 --> 00:13:31.000]  是並不足以讓摩西去承擔神將要託付給他的使命
[00:13:31.000 --> 00:13:34.000]  摩西殺了這個埃及人
[00:13:34.000 --> 00:13:36.000]  這件事就傳給法老
[00:13:36.000 --> 00:13:40.000]  於是法老就下令要去殺摩西
[00:13:40.000 --> 00:13:44.000]  摩西於是就要逃亡逃走
[00:13:44.000 --> 00:13:48.000]  去到米甸這個地方
[00:13:48.000 --> 00:13:52.000]  在那裡一住就住了四十年
[00:13:52.000 --> 00:13:54.000]  有時候我在想
[00:13:54.000 --> 00:13:57.000]  摩西在這四十年裡
[00:13:57.000 --> 00:13:59.000]  在米甸這四十年裡
[00:13:59.000 --> 00:14:02.000]  他做過些什麼呢
[00:14:02.000 --> 00:14:05.000]  好像聖經記載了
[00:14:05.000 --> 00:14:10.000]  說他結了婚、生了孩子、有牧羊
[00:14:10.000 --> 00:14:14.000]  但是他卻是好像一事無成那樣
[00:14:14.000 --> 00:14:16.000]  但是我相信
[00:14:16.000 --> 00:14:18.000]  在這四十年裡
[00:14:18.000 --> 00:14:24.000]  摩西的品格已經漸漸被神改變
[00:14:24.000 --> 00:14:30.000]  他做事已經從衝動變成了穩重
[00:14:30.000 --> 00:14:35.000]  你說楊牧師你怎麼知道他穩重
[00:14:35.000 --> 00:14:39.000]  我們看一下聖經怎麼說
[00:14:39.000 --> 00:14:43.000]  摩西他在焚燒的荊棘當中
[00:14:43.000 --> 00:14:46.000]  他領受上帝給他的召命
[00:14:46.000 --> 00:14:52.000]  那個召命就是要他帶那些以色列人出埃及
[00:14:52.000 --> 00:14:55.000]  他領受了召命之後他怎麼做呢
[00:14:55.000 --> 00:14:59.000]  首先他就去找他的岳父葉剔羅
[00:14:59.000 --> 00:15:01.000]  他跟葉剔羅說
[00:15:01.000 --> 00:15:03.000]  求你容我回去
[00:15:03.000 --> 00:15:05.000]  見我在埃及的弟兄
[00:15:05.000 --> 00:15:08.000]  看他們還在不在
[00:15:08.000 --> 00:15:11.000]  葉剔羅就跟摩西說
[00:15:11.000 --> 00:15:15.000]  你可以平平安安地去吧
[00:15:15.000 --> 00:15:18.000]  摩西穩重的性格
[00:15:18.000 --> 00:15:23.000]  讓他首先去跟他岳父說了
[00:15:23.000 --> 00:15:29.000]  我想回去埃及去見我們那些同胞
[00:15:29.000 --> 00:15:32.000]  葉剔羅就讓他去了
[00:15:32.000 --> 00:15:35.000]  但是摩西仍然沒有起程
[00:15:35.000 --> 00:15:37.000]  仍然沒有去
[00:15:37.000 --> 00:15:44.000]  雖然他已經領受了神的呼召要去
[00:15:44.000 --> 00:15:46.000]  他沒有馬上起行
[00:15:46.000 --> 00:15:52.000]  還要等到神第二次跟摩西說
[00:15:52.000 --> 00:15:55.000]  耶和華在米甸對摩西說
[00:15:55.000 --> 00:15:57.000]  你要回埃及去
[00:15:57.000 --> 00:16:01.000]  因為尋索你命的人都死了
[00:16:01.000 --> 00:16:05.000]  在神兩度呼召摩西之後
[00:16:05.000 --> 00:16:09.000]  摩西言之後才起行
[00:16:09.000 --> 00:16:16.000]  帶著他的妻子帶著他的兒子就去埃及
[00:16:16.000 --> 00:16:18.000]  第二姊妹
[00:16:18.000 --> 00:16:21.000]  從摩西這個的經歷
[00:16:21.000 --> 00:16:24.000]  不知道你學了些什麼功課呢
[00:16:24.000 --> 00:16:30.000]  你能不能夠分辨得出衝動和穩重呢
[00:16:30.000 --> 00:16:35.000]  你能不能夠分辨得出憑血氣那個的侍奉
[00:16:35.000 --> 00:16:41.000]  和真正回應神呼召那個的侍奉
[00:16:41.000 --> 00:16:47.000]  唯有確認那個呼召是真的從神而來
[00:16:47.000 --> 00:16:52.000]  我們的侍奉才是經得起考驗
[00:16:52.000 --> 00:17:01.000]  第二摩西的品格就是從自我去到謙卑
[00:17:01.000 --> 00:17:06.000]  他回埃及之後他就跟法老說
[00:17:06.000 --> 00:17:09.000]  他說耶和華以色列的神如此說
[00:17:09.000 --> 00:17:17.000]  用我的百姓去再抗野向我守節
[00:17:17.000 --> 00:17:22.000]  這是出埃及的五章的第一節
[00:17:22.000 --> 00:17:26.000]  法老怎樣回應摩西這個的要求呢
[00:17:26.000 --> 00:17:30.000]  法老就說耶和華是誰
[00:17:30.000 --> 00:17:34.000]  我們如果用現代的語言就是
[00:17:34.000 --> 00:17:36.000]  神是誰
[00:17:36.000 --> 00:17:39.000]  法老說我不知道祂是誰
[00:17:39.000 --> 00:17:41.000]  我不認識祂
[00:17:41.000 --> 00:17:48.000]  我也不准以色列人去抗野那裡
[00:17:48.000 --> 00:17:53.000]  法老是拒絕了摩西那個的要求
[00:17:53.000 --> 00:17:56.000]  但是令到摩西最傷心的
[00:17:56.000 --> 00:17:59.000]  卻是祂那些同胞
[00:17:59.000 --> 00:18:02.000]  那些以色列人的反應
[00:18:02.000 --> 00:18:07.000]  在出埃及記的五章二十一節就記載了
[00:18:07.000 --> 00:18:11.000]  那些以色列人對摩西和亞倫怎樣說
[00:18:11.000 --> 00:18:14.000]  他說願耶和華監察你們
[00:18:14.000 --> 00:18:16.000]  施行判斷
[00:18:16.000 --> 00:18:22.000]  因你們使我們在法老和他神僕面前有了臭名
[00:18:22.000 --> 00:18:28.000]  把刀遞在他們手中 殺我們
[00:18:28.000 --> 00:18:33.000]  摩西所愛所服侍的以色列人
[00:18:33.000 --> 00:18:38.000]  竟然對摩西說出這一番話
[00:18:38.000 --> 00:18:42.000]  你說摩西是多麼的傷心
[00:18:42.000 --> 00:18:48.000]  祂行神蹟的時候那個的威風好像沒有了
[00:18:48.000 --> 00:18:52.000]  祂在同胞面前的誠信也好像沒有了
[00:18:52.000 --> 00:18:58.000]  摩西的自尊心是受傷害的
[00:18:58.000 --> 00:19:02.000]  弟兄姊妹 我不知道你有沒有經歷過
[00:19:02.000 --> 00:19:05.000]  當你回應趙明的時候
[00:19:05.000 --> 00:19:08.000]  明明是神叫你這樣做的了
[00:19:08.000 --> 00:19:10.000]  你回應神的呼召
[00:19:10.000 --> 00:19:12.000]  但是當你做的時候
[00:19:12.000 --> 00:19:14.000]  你的努力卻是失敗了
[00:19:14.000 --> 00:19:17.000]  你的計劃卻是搞垮了
[00:19:17.000 --> 00:19:26.000]  你還要被你所服侍的弟兄姊妹去抨擊你
[00:19:26.000 --> 00:19:29.000]  基督徒要學習的功課
[00:19:29.000 --> 00:19:33.000]  就是神要使用一個人之前
[00:19:33.000 --> 00:19:36.000]  是先要我們去降卑
[00:19:36.000 --> 00:19:39.000]  先要我們謙卑下來
[00:19:39.000 --> 00:19:41.000]  除去我們的自我
[00:19:41.000 --> 00:19:49.000]  然後我們才有可能成為神合用的器皿
[00:19:49.000 --> 00:19:55.000]  在這裡還有一個重要的功課
[00:19:55.000 --> 00:19:57.000]  這個功課就是
[00:19:57.000 --> 00:20:00.000]  不要以為在侍奉過程當中
[00:20:00.000 --> 00:20:02.000]  你遇到挫折失敗
[00:20:02.000 --> 00:20:07.000]  這樣你就不是走在神的計劃裡面
[00:20:07.000 --> 00:20:08.000]  不要這樣想
[00:20:08.000 --> 00:20:12.000]  因為有些時候
[00:20:12.000 --> 00:20:18.000]  神是可能會帶你經歷過一些很困難
[00:20:18.000 --> 00:20:23.000]  很水深火熱的環境的處境
[00:20:23.000 --> 00:20:25.000]  而當你謙卑下來
[00:20:25.000 --> 00:20:28.000]  傳言的去依靠神的時候
[00:20:28.000 --> 00:20:35.000]  這樣神才能夠帶你去流淚與脈的地方
[00:20:35.000 --> 00:20:38.000]  得到更美的祝福
[00:20:38.000 --> 00:20:47.000]  第三 摩西的品格是從恐懼變為勇敢
[00:20:47.000 --> 00:20:50.000]  當年法老說要殺摩西
[00:20:50.000 --> 00:20:52.000]  摩西就害怕
[00:20:52.000 --> 00:20:55.000]  就立刻要逃亡去到米甸
[00:20:55.000 --> 00:20:58.000]  在那裡躲起來了40年
[00:20:58.000 --> 00:21:03.000]  這個是法老第一次說要殺摩西
[00:21:03.000 --> 00:21:07.000]  當年的法老就死了
[00:21:07.000 --> 00:21:09.000]  有新的法老
[00:21:09.000 --> 00:21:13.000]  法老王繼位的
[00:21:13.000 --> 00:21:16.000]  而新的法老王
[00:21:16.000 --> 00:21:21.000]  見到摩西行的一個一個的神蹟
[00:21:21.000 --> 00:21:26.000]  大家看聖經都見到那十災
[00:21:26.000 --> 00:21:32.000]  經過了九災到最後的第十災
[00:21:32.000 --> 00:21:39.000]  就是要將所有埃及人的長子都殺死
[00:21:39.000 --> 00:21:45.000]  而當時的法老就跟摩西說
[00:21:45.000 --> 00:21:48.000]  他說你離開我去吧
[00:21:48.000 --> 00:21:52.000]  你要小心 不要再見我的面
[00:21:52.000 --> 00:21:56.000]  因為你見我面的那天 你就必死
[00:21:56.000 --> 00:22:00.000]  這個是法老對摩西第二次的死亡威脅
[00:22:00.000 --> 00:22:04.000]  而摩西他面對第二次的死亡威脅
[00:22:04.000 --> 00:22:06.000]  他已經是完全不同了
[00:22:06.000 --> 00:22:08.000]  今時不同往日
[00:22:08.000 --> 00:22:12.000]  他從恐懼變為勇敢
[00:22:12.000 --> 00:22:18.000]  摩西是很大膽的去跟法老說
[00:22:18.000 --> 00:22:23.000]  他說你說得好 我必不再見你的面料
[00:22:23.000 --> 00:22:29.000]  經過多年被神磨練的摩西
[00:22:29.000 --> 00:22:35.000]  他的品格是從恐懼到勇敢
[00:22:35.000 --> 00:22:40.000]  從自我去到謙卑
[00:22:40.000 --> 00:22:45.000]  從衝動變為穩重
[00:22:45.000 --> 00:22:47.000]  經過多年的磨練
[00:22:47.000 --> 00:22:54.000]  摩西終於是可以承擔神所託付給他的使命
[00:22:54.000 --> 00:23:02.000]  將他的同胞 以色列人全部帶離開了埃及
[00:23:02.000 --> 00:23:05.000]  有一個爸爸
[00:23:05.000 --> 00:23:11.000]  他就用一個鉛筆的故事來教他的子女
[00:23:11.000 --> 00:23:13.000]  他跟他的子女說
[00:23:13.000 --> 00:23:17.000]  他說你要成為一支好的鉛筆
[00:23:17.000 --> 00:23:21.000]  你必須記住有五樣東西
[00:23:21.000 --> 00:23:28.000]  第一 你要願意被人握在手裏面
[00:23:28.000 --> 00:23:32.000]  才能夠寫出偉大的作品
[00:23:32.000 --> 00:23:40.000]  第二 你會不斷的經歷被削尖的痛苦
[00:23:40.000 --> 00:23:43.000]  大家都刨過鉛筆的 你一定知道
[00:23:43.000 --> 00:23:49.000]  你要承受這個被削尖的痛苦
[00:23:49.000 --> 00:23:53.000]  但是這個是你必經之路
[00:23:53.000 --> 00:23:57.000]  第三點 你寫錯了字
[00:23:57.000 --> 00:24:00.000]  是要有修改的能力
[00:24:00.000 --> 00:24:02.000]  第四點
[00:24:02.000 --> 00:24:08.000]  一支鉛筆最重要的是哪一部份呢?
[00:24:08.000 --> 00:24:11.000]  一支鉛筆最重要的
[00:24:11.000 --> 00:24:15.000]  就是那一支裏面那支的筆芯
[00:24:15.000 --> 00:24:18.000]  我不知道大家有沒有試過用鉛筆呢?
[00:24:18.000 --> 00:24:20.000]  寫下又斷了
[00:24:20.000 --> 00:24:22.000]  寫下又斷了 刨下又斷了
[00:24:22.000 --> 00:24:24.000]  根本是都用不到的
[00:24:24.000 --> 00:24:27.000]  所以 鉛筆最重要的部份
[00:24:27.000 --> 00:24:30.000]  就是它裏面的筆芯
[00:24:30.000 --> 00:24:32.000]  最後一點 第五點
[00:24:32.000 --> 00:24:35.000]  無論在任何的環境
[00:24:35.000 --> 00:24:40.000]  都要堅持留下你的筆跡
[00:24:40.000 --> 00:24:43.000]  這個是鉛筆的故事
[00:24:43.000 --> 00:24:46.000]  但其實這個鉛筆的故事
[00:24:46.000 --> 00:24:49.000]  對於我們基督徒來說
[00:24:49.000 --> 00:24:53.000]  都有非常之重要的提醒
[00:24:53.000 --> 00:24:58.000]  第一姊妹 你要成為合乎主用的人
[00:24:58.000 --> 00:25:01.000]  你也都要記住五件事
[00:25:01.000 --> 00:25:03.000]  哪五件事呢?
[00:25:03.000 --> 00:25:08.000]  第一 你要願意讓神掌管你的生命
[00:25:08.000 --> 00:25:12.000]  才能夠做合神心意的事
[00:25:12.000 --> 00:25:16.000]  第二 神是會用逆境
[00:25:16.000 --> 00:25:19.000]  會用苦難來磨練你
[00:25:19.000 --> 00:25:22.000]  是令到你更加堅強
[00:25:22.000 --> 00:25:25.000]  第三 你是會犯錯
[00:25:25.000 --> 00:25:31.000]  但是神會給你機會去改過
[00:25:31.000 --> 00:25:37.000]  第四 你生命最重要的是什麼?
[00:25:37.000 --> 00:25:41.000]  是你裏面的品格
[00:25:41.000 --> 00:25:46.000]  第五 在你的人生每一個的階段
[00:25:46.000 --> 00:25:50.000]  都要留下街尾的腳蹤
[00:25:50.000 --> 00:25:54.000]  去永神 益人
[00:25:54.000 --> 00:25:57.000]  聽完這個鉛筆的故事
[00:25:57.000 --> 00:26:02.000]  我希望大家都能夠記住
[00:26:02.000 --> 00:26:05.000]  你生命裏面最重要的部分
[00:26:05.000 --> 00:26:09.000]  是你的品格
[00:26:09.000 --> 00:26:14.000]  以及你是要讓神去掌管你的生命
[00:26:14.000 --> 00:26:19.000]  你才能夠成為合乎主用的器皿
[00:26:19.000 --> 00:26:22.000]  在我們人生每一個階段
[00:26:22.000 --> 00:26:28.000]  我們都要留下街尾的腳蹤
[00:26:28.000 --> 00:26:35.000]  第一姊妹 品格是從磨練中
[00:26:35.000 --> 00:26:38.000]  才能夠成長的
[00:26:38.000 --> 00:26:43.000]  但是神是怎樣去磨練我們的呢?
