
[00:00:00.000 --> 00:00:02.000]  「同類敬拜,親生皇后」
[00:11:48.000 --> 00:11:50.000]  就是帶著恩典的意思
[00:11:50.000 --> 00:11:52.000]  然後這個更加
[00:11:52.000 --> 00:11:54.000]  就是一個永約
[00:11:54.000 --> 00:11:56.000]  Everlasting
[00:11:56.000 --> 00:11:58.000]  意思就是原來從
[00:11:58.000 --> 00:12:00.000]  開始的時候就一直
[00:12:00.000 --> 00:12:02.000]  直到永遠
[00:12:02.000 --> 00:12:04.000]  不會改變
[00:12:04.000 --> 00:12:06.000]  這個就是神給我們的應許
[00:12:06.000 --> 00:12:08.000]  神在約裏面給我們的堅定
[00:12:08.000 --> 00:12:10.000]  所以當我們能夠進入這個約的時候
[00:12:10.000 --> 00:12:12.000]  就能夠有一個
[00:12:12.000 --> 00:12:14.000]  永遠的基礎
[00:12:14.000 --> 00:12:16.000]  永遠的結局
[00:12:16.000 --> 00:12:18.000]  所以這個就是帶來
[00:12:18.000 --> 00:12:20.000]  讓我們看見非常寶貴
[00:12:20.000 --> 00:12:22.000]  神與人納約
[00:12:22.000 --> 00:12:24.000]  從舊約開始
[00:12:24.000 --> 00:12:26.000]  透過和大衛所納的約
[00:12:26.000 --> 00:12:28.000]  堅定這個角度
[00:12:28.000 --> 00:12:30.000]  應許有一個王者來到
[00:12:30.000 --> 00:12:32.000]  所以二賽亞書第55章第三節
[00:12:32.000 --> 00:12:34.000]  我們一起來讀
[00:12:34.000 --> 00:12:36.000]  這節的經文好不好
[00:12:36.000 --> 00:12:38.000]  請讀
[00:12:44.000 --> 00:12:46.000]  永約
[00:12:46.000 --> 00:12:48.000]  就是應許大衛納
[00:12:48.000 --> 00:12:50.000]  可靠的恩典
[00:12:50.000 --> 00:12:52.000]  所以這裏有幾個重要的字
[00:12:52.000 --> 00:12:54.000]  第一
[00:12:54.000 --> 00:12:56.000]  這個是永約
[00:12:56.000 --> 00:12:58.000]  這是神與我們納的永約
[00:12:58.000 --> 00:13:00.000]  是怎樣的呢
[00:13:00.000 --> 00:13:02.000]  是一個應許來的
[00:13:02.000 --> 00:13:04.000]  是應許直著大衛
[00:13:04.000 --> 00:13:06.000]  延伸的角度
[00:13:06.000 --> 00:13:08.000]  然後第三個很重要的字
[00:13:08.000 --> 00:13:10.000]  就是恩典
[00:13:10.000 --> 00:13:12.000]  原來這個是伯伯神給我們的恩典
[00:13:12.000 --> 00:13:14.000]  在上帝奇妙的句白
[00:13:14.000 --> 00:13:16.000]  透過大衛
[00:13:16.000 --> 00:13:18.000]  應驗在
[00:13:18.000 --> 00:13:20.000]  大衛的後裔就是耶穌基督的身上
[00:13:20.000 --> 00:13:22.000]  以致神的
[00:13:22.000 --> 00:13:24.000]  永恆角度
[00:13:24.000 --> 00:13:26.000]  堅立大衛的
[00:13:26.000 --> 00:13:28.000]  寶座的基礎
[00:13:28.000 --> 00:13:30.000]  由他的後裔來到
[00:13:30.000 --> 00:13:32.000]  永遠坐著為王
[00:13:32.000 --> 00:13:34.000]  這個就是那個應許之王
[00:13:34.000 --> 00:13:36.000]  所以我們看見
[00:13:36.000 --> 00:13:38.000]  當大衛
[00:13:38.000 --> 00:13:40.000]  的後裔
[00:13:40.000 --> 00:13:42.000]  其實就是一直
[00:13:42.000 --> 00:13:44.000]  一直一直去到約瑟
[00:13:44.000 --> 00:13:46.000]  約瑟當時
[00:13:46.000 --> 00:13:48.000]  在羅馬的時候他們要叫他們
[00:13:48.000 --> 00:13:50.000]  回到他們的故鄉報名
[00:13:50.000 --> 00:13:52.000]  結果所有人就回到那裏
[00:13:52.000 --> 00:13:54.000]  約瑟的
[00:13:54.000 --> 00:13:56.000]  家人就回到那裏
[00:13:56.000 --> 00:13:58.000]  去伯利恆
[00:13:58.000 --> 00:14:00.000]  伯利恆在那裏呢
[00:14:00.000 --> 00:14:02.000]  剛開始宣召的經文就講到
[00:14:02.000 --> 00:14:04.000]  伯利恆
[00:14:04.000 --> 00:14:06.000]  這個本來是一個小的城
[00:14:06.000 --> 00:14:08.000]  但是卻成為
[00:14:08.000 --> 00:14:10.000]  一個很重要的
[00:14:10.000 --> 00:14:12.000]  大衛之城
[00:14:12.000 --> 00:14:14.000]  大衛的故鄉
[00:14:14.000 --> 00:14:16.000]  這個就是伯利恆
[00:14:16.000 --> 00:14:18.000]  所以為甚麼要回到伯利恆呢
[00:14:18.000 --> 00:14:20.000]  為甚麼要回到伯利恆呢
[00:14:20.000 --> 00:14:22.000]  因為要承受這個應許實現
[00:14:22.000 --> 00:14:24.000]  回到大衛的故鄉
[00:14:24.000 --> 00:14:26.000]  回到大衛之城
[00:14:26.000 --> 00:14:28.000]  應許臨到
[00:14:28.000 --> 00:14:30.000]  新生王在此降下
[00:14:30.000 --> 00:14:32.000]  Amen
[00:14:32.000 --> 00:14:33.000]  讚美主
[00:14:33.000 --> 00:14:35.000]  所以我們今天來到讚美
[00:14:35.000 --> 00:14:38.000]  上帝好像適合天使的歌聲
[00:14:38.000 --> 00:14:40.000]  來到讚美這位主一樣
[00:14:40.000 --> 00:14:42.000]  叫我們來到
[00:14:42.000 --> 00:14:45.000]  傳揚主基督
[00:14:45.000 --> 00:14:47.000]  叫這位應許之王
[00:14:47.000 --> 00:14:49.000]  配受讚美
[00:14:49.000 --> 00:14:50.000]  配受敬拜
[00:14:50.000 --> 00:14:52.000]  我們高唱Hallelujah
[00:14:52.000 --> 00:14:54.000]  天使在歌唱
[00:14:54.000 --> 00:14:56.000]  所以我們感謝神下神
[00:14:56.000 --> 00:14:58.000]  是那位基督
[00:14:58.000 --> 00:15:00.000]  就是這位應許之王
[00:15:00.000 --> 00:15:02.000]  我們和天使天君
[00:15:02.000 --> 00:15:04.000]  一同的讚美主
[00:15:04.000 --> 00:15:06.000]  是全人類頒佈這個預言
[00:15:06.000 --> 00:15:08.000]  萬眾能夠得救
[00:15:08.000 --> 00:15:09.000]  我們感謝神
[00:15:09.000 --> 00:15:11.000]  更加感謝的是
[00:15:11.000 --> 00:15:13.000]  我們能夠在這個應許當中
[00:15:13.000 --> 00:15:16.000]  能夠承受神的恩典
[00:15:16.000 --> 00:15:18.000]  承受神給我們
[00:15:18.000 --> 00:15:20.000]  在世人當中
[00:15:20.000 --> 00:15:21.000]  救贖的應許
[00:15:21.000 --> 00:15:23.000]  Amen
[00:15:23.000 --> 00:15:25.000]  第二我們看到這位
[00:15:25.000 --> 00:15:27.000]  新生王
[00:15:27.000 --> 00:15:29.000]  這位賜生命永活的王
[00:15:29.000 --> 00:15:32.000]  是一位和平之君
[00:15:32.000 --> 00:15:34.000]  所以剛才我們讀過的
[00:15:34.000 --> 00:15:36.000]  就是舊約的歷史書
[00:15:36.000 --> 00:15:38.000]  接著我們來看看第二段的經文
[00:15:38.000 --> 00:15:40.000]  是出自舊約的先知書
[00:15:40.000 --> 00:15:42.000]  舊約的先知書
[00:15:42.000 --> 00:15:44.000]  我們來看以賽亞書的
[00:15:44.000 --> 00:15:46.000]  七章和第九章的經文
[00:15:46.000 --> 00:15:47.000]  我們很熟悉的
[00:15:47.000 --> 00:15:50.000]  第七章第十三十四節
[00:15:50.000 --> 00:15:52.000]  請弟兄姊妹同聲讀出
[00:15:52.000 --> 00:15:54.000]  以賽亞書
[00:15:54.000 --> 00:15:56.000]  大衛加夏
[00:15:56.000 --> 00:15:58.000]  你們當庭
[00:15:58.000 --> 00:16:00.000]  你們使人
[00:16:00.000 --> 00:16:02.000]  豈算小事
[00:16:02.000 --> 00:16:05.000]  還要使我的上帝
[00:16:05.000 --> 00:16:06.000]  厭煩嗎
[00:16:06.000 --> 00:16:08.000]  因且主自己
[00:16:08.000 --> 00:16:11.000]  要給你們一個兆頭
[00:16:11.000 --> 00:16:13.000]  必有同類
[00:16:13.000 --> 00:16:15.000]  懷孕生者
[00:16:15.000 --> 00:16:17.000]  給他起名叫
[00:16:17.000 --> 00:16:19.000]  以馬代理
[00:16:19.000 --> 00:16:21.000]  很多時候我們讀這節經文
[00:16:21.000 --> 00:16:23.000]  沒有留意到第十三節
