
[00:00:00.000 --> 00:00:01.900]  又一齊讀《路德記》了
[00:05:24.000 --> 00:05:25.800]  哎呀,真是多謝你了
[00:05:25.800 --> 00:05:28.700]  你看到這個是一個問句
[00:05:28.700 --> 00:05:31.500]  我只不過是外邦人
[00:05:31.500 --> 00:05:35.700]  為什麼都能夠蒙你的照顧呢
[00:05:35.700 --> 00:05:37.000]  這樣的問號
[00:05:37.000 --> 00:05:38.400]  其實是一個感恩
[00:05:38.400 --> 00:05:39.600]  俯伏在地
[00:05:39.600 --> 00:05:41.300]  哎呀,很多謝你
[00:05:41.300 --> 00:05:44.200]  多謝你照顧我這個異邦人
[00:05:44.200 --> 00:05:46.400]  一個卑微的小女子
[00:05:46.400 --> 00:05:48.000]  很多謝,很多謝
[00:05:48.000 --> 00:05:50.100]  明白這樣的意思
[00:05:50.100 --> 00:05:51.200]  這樣就不是說
[00:05:51.200 --> 00:05:53.100]  問你,我想問問題
[00:05:53.100 --> 00:05:55.200]  發問,為什麼你要照顧我
[00:05:55.200 --> 00:05:56.400]  是不是看中我
[00:05:56.400 --> 00:05:58.800]  是不是
[00:05:58.800 --> 00:05:59.900]  怎樣
[00:05:59.900 --> 00:06:02.400]  他這句話純粹是感恩
[00:06:02.400 --> 00:06:04.000]  用問話來感恩
[00:06:04.000 --> 00:06:05.800]  哎呀,我何德何能
[00:06:05.800 --> 00:06:07.600]  哎呀,我為什麼這個外邦人
[00:06:07.600 --> 00:06:10.800]  都被你這麼照顧呢
[00:06:10.800 --> 00:06:11.800]  其實
[00:06:11.800 --> 00:06:12.700]  為什麼會這麼照顧呢
[00:06:12.700 --> 00:06:14.500]  波斯就回答他這句
[00:06:14.500 --> 00:06:17.100]  感恩的問號
[00:06:17.100 --> 00:06:18.800]  自從你丈夫死後
[00:06:18.800 --> 00:06:21.100]  犯你向婆婆所行的
[00:06:21.100 --> 00:06:23.600]  並你離開父母和本地
[00:06:23.600 --> 00:06:25.600]  都數不認識的民眾
[00:06:25.600 --> 00:06:30.700]  這些事人傳都告訴我了
[00:06:30.700 --> 00:06:34.400]  因為我聽到你所做的事
[00:06:34.400 --> 00:06:35.900]  丈夫死了
[00:06:35.900 --> 00:06:37.300]  老爺死了
[00:06:37.300 --> 00:06:41.000]  你不離開你的婆婆
[00:06:41.000 --> 00:06:42.200]  拿我米
[00:06:42.200 --> 00:06:44.500]  而且你跟著他
[00:06:44.500 --> 00:06:47.400]  來到數不認識的民眾
[00:06:47.400 --> 00:06:49.400]  來到我們以色列民眾
[00:06:49.400 --> 00:06:52.100]  你怎樣沿路照顧他
[00:06:52.100 --> 00:06:54.300]  現在又自己出來拾墨碎
[00:06:54.300 --> 00:06:56.100]  哎呀,厲害
[00:06:56.100 --> 00:06:58.600]  我全部都聽到
[00:06:58.600 --> 00:07:01.800]  就願意照你所行的賞賜你
[00:07:01.800 --> 00:07:02.800]  就是說
[00:07:02.800 --> 00:07:03.800]  他欣賞我
[00:07:03.800 --> 00:07:04.600]  所以他才會說
[00:07:04.600 --> 00:07:06.400]  願神賞賜你
[00:07:06.400 --> 00:07:08.200]  就是我也很欣賞
[00:07:08.200 --> 00:07:09.400]  第二點就是
[00:07:09.400 --> 00:07:10.300]  他欣賞他什麼呢
[00:07:10.300 --> 00:07:13.100]  你來投靠耶和華以色列的
[00:07:13.100 --> 00:07:15.500]  傍臂的翅膀底下
[00:07:15.500 --> 00:07:18.100]  願你滿得他的賞賜
[00:07:18.100 --> 00:07:20.800]  耶和華照你所行的賞賜你
[00:07:20.800 --> 00:07:22.900]  願你滿得他的賞賜
[00:07:22.900 --> 00:07:25.800]  你來投靠耶和華
[00:07:25.800 --> 00:07:27.500]  厲害,欣賞
[00:07:27.500 --> 00:07:29.800]  你這個愛邦女子
[00:07:29.800 --> 00:07:32.800]  跟著來信靠耶和華以色列神
[00:07:32.800 --> 00:07:34.300]  投靠在他的翅膀
[00:07:34.300 --> 00:07:35.900]  任臂底下
[00:07:35.900 --> 00:07:37.200]  就是說
[00:07:37.200 --> 00:07:38.700]  他一看就覺得
[00:07:38.700 --> 00:07:40.500]  耶和華要用翅膀
[00:07:40.500 --> 00:07:42.700]  任臂你這個愛邦女子
[00:07:42.700 --> 00:07:44.500]  因此他就做了
[00:07:44.500 --> 00:07:48.700]  耶和華要做的工作
[00:07:48.700 --> 00:07:51.000]  我就會知道耶和華的心意
[00:07:51.000 --> 00:07:52.200]  所以我
[00:07:52.200 --> 00:07:53.100]  任臂你
[00:07:53.100 --> 00:07:54.300]  這樣子
[00:07:54.300 --> 00:07:55.000]  好了,路德說
[00:07:55.000 --> 00:07:55.800]  我主啊
[00:07:55.800 --> 00:07:57.800]  願在你眼前蒙恩
[00:07:57.800 --> 00:07:59.100]  我其實
[00:07:59.100 --> 00:08:00.500]  不及你一個侍女
[00:08:00.500 --> 00:08:01.500]  哎呀,我
[00:08:01.500 --> 00:08:02.000]  其實呢
[00:08:02.000 --> 00:08:03.000]  我只是一個愛邦女子
[00:08:03.000 --> 00:08:05.200]  跟著來撿東西的窮人而已
[00:08:05.200 --> 00:08:06.400]  那你想不到
[00:08:06.400 --> 00:08:09.600]  你比我跟你的侍女一樣
[00:08:09.600 --> 00:08:10.700]  我根本連你一個
[00:08:10.700 --> 00:08:13.400]  以色列侍女都不及
[00:08:13.400 --> 00:08:14.300]  第三點
[00:08:14.300 --> 00:08:15.900]  阿博亞斯真是仁慈
[00:08:15.900 --> 00:08:17.200]  你還用人
[00:08:17.200 --> 00:08:18.900]  用慈愛的話
[00:08:18.900 --> 00:08:21.600]  安慰我的心
[00:08:21.600 --> 00:08:23.800]  我覺得很入
[00:08:23.800 --> 00:08:25.700]  哎呀,你用慈愛的話
[00:08:25.700 --> 00:08:27.800]  哎呀,我都不及你一個侍女
[00:08:27.800 --> 00:08:32.000]  你還用說話安慰我
[00:08:32.000 --> 00:08:34.400]  OK啦,很正常
[00:08:34.400 --> 00:08:36.600]  哎呀,我這個進來
[00:08:36.600 --> 00:08:38.400]  唉,素未謀面
[00:08:38.400 --> 00:08:40.200]  在這裡不值一提
[00:08:40.200 --> 00:08:41.000]  沒有人認識我
[00:08:41.000 --> 00:08:41.900]  多了不多
[00:08:41.900 --> 00:08:43.300]  少了不少
[00:08:43.300 --> 00:08:44.600]  那我都是窮到
[00:08:44.600 --> 00:08:46.200]  唉,沒辦法
[00:08:46.200 --> 00:08:47.700]  我先來撿一下墨水
[00:08:47.700 --> 00:08:49.100]  多謝你給我撿
[00:08:49.100 --> 00:08:49.700]  照顧我
[00:08:49.700 --> 00:08:51.700]  還給我水喝
[00:08:51.700 --> 00:08:53.300]  哎呀,我真是很蒙恩
[00:08:53.300 --> 00:08:55.600]  多謝你,多謝你
[00:08:55.600 --> 00:08:56.400]  最重要就是
[00:08:56.400 --> 00:09:00.000]  你竟然還用說話來安慰我
[00:09:00.000 --> 00:09:01.900]  那不就很夠了
[00:09:01.900 --> 00:09:03.200]  不過他說的是
[00:09:03.200 --> 00:09:05.800]  你用慈愛的話
[00:09:05.800 --> 00:09:07.800]  來安慰我的心
[00:09:07.800 --> 00:09:12.200]  嘩,即是路德說話都算好靚
[00:09:12.200 --> 00:09:12.800]  好靚
[00:09:12.800 --> 00:09:15.400]  具體和深入
[00:09:15.400 --> 00:09:17.500]  而且你用說話安慰我
[00:09:17.500 --> 00:09:18.800]  那不就已經很夠了
[00:09:18.800 --> 00:09:21.700]  你還是用慈愛的話
[00:09:21.700 --> 00:09:24.600]  來安慰我的心
[00:09:24.600 --> 00:09:26.400]  嘩,這樣聽到
[00:09:26.400 --> 00:09:29.600]  真是我想波亞斯的心都蠢蠢欲動
[00:09:29.600 --> 00:09:33.300]  哎呀,這個女孩這麼懂得感恩
[00:09:33.300 --> 00:09:34.800]  哎呀,她真是
[00:09:34.800 --> 00:09:37.600]  她都很體會到我的心
[00:09:37.600 --> 00:09:39.200]  我其實只是想安慰她的心
[00:09:39.200 --> 00:09:41.800]  我都知道她很淒涼
[00:09:41.800 --> 00:09:43.500]  那她很懂得說
[00:09:43.500 --> 00:09:45.100]  她又很懂得欣賞
[00:09:45.100 --> 00:09:46.900]  於是其實是
[00:09:46.900 --> 00:09:50.000]  波亞斯是恩代路德
[00:09:50.000 --> 00:09:52.400]  是恩代與欣賞
[00:09:52.400 --> 00:09:54.200]  雖然兩個恩字不同寫法
[00:09:54.200 --> 00:09:56.200]  一個是恩代,一個是欣賞
[00:09:56.200 --> 00:09:57.800]  那她對路德欣賞
[00:09:57.800 --> 00:10:00.800]  有很深刻的印象
[00:10:00.800 --> 00:10:04.700]  因此,有時候我見到很多人
[00:10:04.700 --> 00:10:06.500]  不論男女
[00:10:06.500 --> 00:10:09.500]  他們想別人注意他
[00:10:09.500 --> 00:10:11.500]  欣賞他
[00:10:11.500 --> 00:10:15.900]  那你用了很多奇奇怪怪的方法
[00:10:15.900 --> 00:10:17.400]  有些就是一班人聊天
[00:10:17.400 --> 00:10:20.000]  他講話特別大聲
[00:10:20.000 --> 00:10:21.600]  有些笑得特別大聲
[00:10:21.600 --> 00:10:22.300]  哈哈哈哈
[00:10:22.300 --> 00:10:24.500]  有些是穿得特別奇特
[00:10:24.500 --> 00:10:27.300]  有些穿得那些布特別少
[00:10:27.300 --> 00:10:30.100]  他覺得沒什麼人欣賞他
[00:10:30.100 --> 00:10:32.900]  他唯有露出自己的身體多一點
[00:10:32.900 --> 00:10:34.900]  多了男生看
[00:10:34.900 --> 00:10:37.600]  於是人家就會欣賞他
[00:10:37.600 --> 00:10:39.400]  是不會的
[00:10:39.400 --> 00:10:41.600]  開頭會,遲下就不會
[00:10:41.600 --> 00:10:43.000]  那你知道
[00:10:43.000 --> 00:10:46.200]  想人家欣賞與恩代
[00:10:46.200 --> 00:10:53.200]  是你有一些個人的氣質與實質
[00:10:53.200 --> 00:10:55.200]  實質不一定是身材好
[00:10:55.200 --> 00:10:56.800]  有錢漂亮
[00:10:56.800 --> 00:10:58.700]  是要有些氣質
[00:10:58.700 --> 00:11:06.300]  然後你是有一些會被人欣賞的性格
[00:11:06.300 --> 00:11:08.400]  或者你的粗手
[00:11:08.400 --> 00:11:09.700]  或者你的個性
[00:11:09.700 --> 00:11:12.500]  或者你做事是很好
[00:11:12.500 --> 00:11:15.600]  或者是個人的素質
[00:11:15.600 --> 00:11:16.500]  所以其實
[00:11:16.500 --> 00:11:18.900]  你想人家欣賞與恩代
[00:11:18.900 --> 00:11:22.600]  是要有氣質與素質
[00:11:22.600 --> 00:11:23.900]  這個最為重要
[00:11:23.900 --> 00:11:25.900]  兩個質
[00:11:25.900 --> 00:11:27.800]  欣賞與恩代
[00:11:27.800 --> 00:11:32.500]  與你的氣質與素質是很有關係的
[00:11:32.500 --> 00:11:38.200]  這個我就在波亞斯考與路德
[00:11:38.200 --> 00:11:41.400]  然後就欣賞與恩代
[00:11:41.400 --> 00:11:44.700]  其實路德本身是有吸引力的
[00:11:44.700 --> 00:11:47.700]  是有他的氣質與素質
[00:11:47.700 --> 00:11:50.300]  而波亞斯就欣賞與恩代
[00:11:50.300 --> 00:11:52.100]  太好了
[00:11:52.100 --> 00:11:53.800]  有一拍即合
[00:11:53.800 --> 00:11:54.800]  非常感恩
[00:11:54.800 --> 00:11:57.200]  我們一起禱告學習
[00:11:57.200 --> 00:11:59.400]  求主幫助我們
[00:11:59.400 --> 00:12:00.700]  主要我們很多時候
[00:12:00.700 --> 00:12:05.200]  落力提升自己的學術
[00:12:05.200 --> 00:12:09.600]  提升自己的賺錢的能力
[00:12:09.600 --> 00:12:12.100]  提升自己的外貌
[00:12:12.100 --> 00:12:14.000]  甚至提升自己的身材
[00:12:14.000 --> 00:12:16.000]  但其實未必最有用
[00:12:16.000 --> 00:12:20.400]  未必能夠換取別人的欣賞與恩代
[00:12:20.400 --> 00:12:21.900]  教導我們不論男女
[00:12:21.900 --> 00:12:25.000]  給我們更有氣質與素質
[00:12:25.000 --> 00:12:29.300]  這個才是真正能夠讓人歡喜的
[00:12:29.300 --> 00:12:32.000]  讓人欣賞與恩代
[00:12:32.000 --> 00:12:33.200]  祝福我們
[00:12:33.200 --> 00:12:35.200]  給我們更多倚靠你
[00:12:35.200 --> 00:12:38.000]  我們是行公義好憐憫
[00:12:38.000 --> 00:12:40.600]  傳一個謙卑的心與你同行
[00:12:40.600 --> 00:12:44.700]  這些是你最欣賞的素質與氣質
[00:12:44.700 --> 00:12:46.200]  亦都是人家最欣賞
[00:12:46.200 --> 00:12:48.000]  是你會恩代的
[00:12:48.000 --> 00:12:49.200]  你會同在的
[00:12:49.200 --> 00:12:50.400]  你會賜福的
[00:12:50.400 --> 00:12:52.600]  我們才是真正無福
[00:12:52.600 --> 00:12:53.600]  誰聽祈禱
[00:12:53.600 --> 00:12:55.100]  奉耶穌基督的名
[00:12:55.100 --> 00:12:56.100]  阿門
