
[00:00:00.000 --> 00:00:06.000]  「我喜歡看書,其中一樣我喜歡看的是漫畫書」
[00:08:15.000 --> 00:08:19.500]  這個就是天國的盼望
[00:08:19.500 --> 00:08:24.500]  想到將來神要顯明我們的榮耀
[00:08:24.500 --> 00:08:28.500]  我們現在可能是有苦楚
[00:08:28.500 --> 00:08:31.500]  或者無論我們經歷什麼苦楚的話
[00:08:31.500 --> 00:08:37.000]  我們就不再那麼介意了
[00:08:37.000 --> 00:08:42.000]  有一位主的僕人在歐洲報導完了
[00:08:42.000 --> 00:08:44.500]  回到美國
[00:08:44.500 --> 00:08:47.000]  在紐約碼頭上岸
[00:08:47.000 --> 00:08:50.500]  看到成千上萬的群眾來到碼頭
[00:08:50.500 --> 00:08:54.500]  但是他們不是來接這位宣教士
[00:08:54.500 --> 00:09:01.500]  卻是歡迎一位同一船回來的魔術家
[00:09:01.500 --> 00:09:07.000]  當這位宣教士知道竟然沒有一個人來接他
[00:09:07.000 --> 00:09:09.500]  他感到心灰意冷
[00:09:09.500 --> 00:09:13.000]  就在這個時候主對他說
[00:09:13.000 --> 00:09:17.500]  你還沒回到家裡呢? 沒錯
[00:09:17.500 --> 00:09:22.500]  我們的榮耀不是這個世上的虛榮
[00:09:22.500 --> 00:09:24.500]  而是永世裡面
[00:09:24.500 --> 00:09:30.500]  在神國裡面的榮耀
[00:09:30.500 --> 00:09:34.500]  再說權柄
[00:09:34.500 --> 00:09:37.500]  耶穌交給我們的大使命
[00:09:37.500 --> 00:09:44.000]  在馬太福音28章18節至20節是這樣記載的
[00:09:44.000 --> 00:09:47.500]  天上地下所有的權柄都此給我了
[00:09:47.500 --> 00:09:51.500]  所以你們要去使萬民作我的門徒
[00:09:51.500 --> 00:09:55.000]  奉父指聖靈的名給他們施洗
[00:09:55.000 --> 00:09:59.000]  凡我所吩咐你們的都教訓他們遵守
[00:09:59.000 --> 00:10:05.000]  我就常與你們同在直到世界的沒了
[00:10:05.000 --> 00:10:12.500]  耶穌說天上地下所有的權柄都此給我了
[00:10:12.500 --> 00:10:14.500]  權柄是什麼呢?
[00:10:14.500 --> 00:10:17.500]  權柄不是勢力
[00:10:17.500 --> 00:10:23.000]  權柄比勢力更加的有力、更加的強大
[00:10:23.000 --> 00:10:26.500]  權柄是控制勢力的
[00:10:26.500 --> 00:10:30.000]  譬如一輛很大的貨櫃車
[00:10:30.000 --> 00:10:32.500]  很高速的駛過來
[00:10:32.500 --> 00:10:35.500]  它的衝力、它的馬力
[00:10:35.500 --> 00:10:38.500]  這些是勢力的表現
[00:10:38.500 --> 00:10:42.000]  到了十字路口紅燈一亮
[00:10:42.000 --> 00:10:45.500]  又或者警察的手輕輕一舉
[00:10:45.500 --> 00:10:49.000]  大貨車就要立刻停下來
[00:10:49.000 --> 00:10:53.500]  這個就是權柄控制勢力的實例
[00:10:53.500 --> 00:10:55.500]  由此我們可以看到
[00:10:55.500 --> 00:10:59.500]  勢力是有形方面的力量
[00:10:59.500 --> 00:11:03.000]  權柄是無形的
[00:11:03.000 --> 00:11:08.000]  在2007年6月29號
[00:11:08.000 --> 00:11:10.500]  太太和我回到香港
[00:11:10.500 --> 00:11:16.000]  這個時候正是香港回歸十週年的前兩天
[00:11:16.000 --> 00:11:19.500]  香港的機場比一般的日子都繁忙
[00:11:19.500 --> 00:11:25.000]  很多人都趕著回到香港一起慶祝回歸
[00:11:25.000 --> 00:11:30.500]  太太和我在晚上大約十點多到達香港的機場
[00:11:30.500 --> 00:11:33.000]  過移民局的時候
[00:11:33.000 --> 00:11:37.000]  一個小小一粒移民局的官員望一望他
[00:11:37.000 --> 00:11:40.500]  很快就在他的護照上面蓋印
[00:11:40.500 --> 00:11:43.000]  然後到我了
[00:11:43.000 --> 00:11:44.500]  他望一下我
[00:11:44.500 --> 00:11:46.500]  又望一下護照
[00:11:46.500 --> 00:11:49.500]  又在電腦上面打一陣
[00:11:49.500 --> 00:11:51.000]  再望一下我
[00:11:51.000 --> 00:11:53.000]  又望一下護照
[00:11:53.000 --> 00:11:56.000]  然後又在電腦上面打一陣
[00:11:56.000 --> 00:11:59.000]  再和隔壁的同事又不知道說了什麼
[00:11:59.000 --> 00:12:01.000]  再望一下我
[00:12:01.000 --> 00:12:02.500]  又望一下護照
[00:12:02.500 --> 00:12:05.500]  再打一陣電腦
[00:12:05.500 --> 00:12:07.500]  站在櫃檯前面的我們
[00:12:07.500 --> 00:12:08.500]  傻傻的
[00:12:08.500 --> 00:12:10.500]  不知道發生什麼事
[00:12:10.500 --> 00:12:15.000]  接著那個移民局的官員更加拿起電話
[00:12:15.000 --> 00:12:17.000]  又聽不到他說什麼
[00:12:17.000 --> 00:12:19.500]  面對著這位的官員
[00:12:19.500 --> 00:12:22.500]  我又不可以去催促他
[00:12:22.500 --> 00:12:29.500]  因為他的的確確有這樣的權柄去查清楚
[00:12:29.500 --> 00:12:34.500]  我是要信服在他使用的這個權柄之下
[00:12:34.500 --> 00:12:39.000]  於是在我的腦海裡面同時又在盤算
[00:12:39.000 --> 00:12:42.500]  是不是多年前我離開香港的時候
[00:12:42.500 --> 00:12:44.500]  有什麼手續搞不清楚
[00:12:44.500 --> 00:12:48.000]  會不會有什麼入息稅還沒交足等等
[00:12:48.000 --> 00:12:50.000]  在我腦海裡面
[00:12:50.000 --> 00:12:52.500]  有很多的思想很多的畫面
[00:12:52.500 --> 00:12:54.000]  感恩的是
[00:12:54.000 --> 00:12:58.500]  我都知道我沒有犯上什麼事
[00:12:58.500 --> 00:13:00.000]  就在這個時候
[00:13:00.000 --> 00:13:01.500]  有兩三個
[00:13:01.500 --> 00:13:07.500]  穿著好像一件避彈衣的一些移民局的官員走過來
[00:13:07.500 --> 00:13:11.000]  原本幫我檢查證件的那個
[00:13:11.000 --> 00:13:13.000]  就馬上指著我
[00:13:13.000 --> 00:13:15.000]  Suspect Suspect
[00:13:15.000 --> 00:13:16.500]  在那個時候
[00:13:16.500 --> 00:13:20.500]  我不知道我太太她心裡在想什麼
[00:13:20.500 --> 00:13:24.000]  因為那次是她和我第一次回香港
[00:13:24.000 --> 00:13:25.500]  她可能會在想
[00:13:25.500 --> 00:13:31.000]  她是不是嫁給了一個頭號的通緝犯
[00:13:31.000 --> 00:13:35.000]  結果我們被帶到去另一間房
[00:13:35.000 --> 00:13:37.500]  裡面已經有一些人
[00:13:37.500 --> 00:13:40.500]  甚至有一些是盤膝而坐
[00:13:40.500 --> 00:13:43.000]  有一些在打坐
[00:13:43.000 --> 00:13:45.000]  於是我和我太太說
[00:13:45.000 --> 00:13:49.500]  千萬我們大家不要走過去和其他人去交談
[00:13:49.500 --> 00:13:52.500]  不知道他們是什麼身份
[00:13:52.500 --> 00:13:55.000]  我們千萬不要問他們是什麼原因
[00:13:55.000 --> 00:13:59.500]  以免那些官員以為我們和他們是同黨
[00:13:59.500 --> 00:14:03.000]  我們唯有就默默的禱告
[00:14:03.000 --> 00:14:06.000]  也都有默默的等
[00:14:06.000 --> 00:14:09.500]  神也都給我們很平安
[00:14:09.500 --> 00:14:13.000]  移民局的官員拿著我的護照走來走去
[00:14:13.000 --> 00:14:16.000]  久不久又回來問我一兩句
[00:14:16.000 --> 00:14:18.000]  又譬如你的中文名字是什麼
[00:14:18.000 --> 00:14:19.500]  怎麼寫
[00:14:19.500 --> 00:14:23.500]  終於搞到差不多一個小時之後
[00:14:23.500 --> 00:14:26.000]  把我的護照交給我
[00:14:26.000 --> 00:14:30.000]  然後說你們可以走了
[00:14:30.000 --> 00:14:33.000]  當我拿回我的護照的時候
[00:14:33.000 --> 00:14:36.500]  當我的護照實實在在在我手裡的時候
[00:14:36.500 --> 00:14:40.500]  我才問那位官員究竟什麼事
[00:14:40.500 --> 00:14:44.000]  他說只是例行的抽樣檢查
[00:14:44.000 --> 00:14:46.500]  算了 算了 可以走已經算了
[00:14:46.500 --> 00:14:51.500]  因為他們的確有這樣的權柄
[00:14:51.500 --> 00:14:54.500]  大家想不想知道究竟發生什麼事
[00:14:54.500 --> 00:14:57.500]  後來我明查暗訪
[00:14:57.500 --> 00:15:00.500]  雖然是未經證實
[00:15:00.500 --> 00:15:04.000]  但是由種種的環境證供看來
[00:15:04.000 --> 00:15:07.500]  都十分可信我的想法
[00:15:07.500 --> 00:15:12.500]  原來6月30日是中國國家主席到訪香港
[00:15:12.500 --> 00:15:16.000]  機場是一個高度戒備的地方
[00:15:16.000 --> 00:15:22.500]  加上在世界各地的法輪功弟子都要去香港
[00:15:22.500 --> 00:15:24.500]  我們走出去接機大堂
[00:15:24.500 --> 00:15:28.500]  也見到已經有人拉起橫額
[00:15:28.500 --> 00:15:34.000]  移民局於是可能會有一些黑名單
[00:15:34.000 --> 00:15:40.500]  而John Lee這個名字是極普遍的一個名字
[00:15:40.500 --> 00:15:43.000]  尤其是今天大家都知道
[00:15:43.000 --> 00:15:47.000]  這一屆的特首都是叫John Lee
[00:15:47.000 --> 00:15:50.000]  可能是名單裡面其中一個有姓李
[00:15:50.000 --> 00:15:53.500]  又叫John的人跟名字相同
[00:15:53.500 --> 00:15:57.500]  於是就招來無端端的麻煩
[00:15:57.500 --> 00:16:00.000]  這裡我再次聲明
[00:16:00.000 --> 00:16:05.500]  以上所說的完全是個人的揣測
[00:16:05.500 --> 00:16:07.500]  但是由這件事看來
[00:16:07.500 --> 00:16:11.500]  權柄在人手的時候
[00:16:11.500 --> 00:16:14.500]  是有很多出錯的機會
[00:16:14.500 --> 00:16:16.500]  在過往的歷史當中
[00:16:16.500 --> 00:16:19.500]  因為權柄而爭個你死我活
[00:16:19.500 --> 00:16:21.500]  改朝換代
[00:16:21.500 --> 00:16:23.500]  在世界的政治舞台上
[00:16:23.500 --> 00:16:26.000]  絕對是尋常之事
[00:16:26.000 --> 00:16:27.500]  在神的手裡面
[00:16:27.500 --> 00:16:31.000]  他的權柄是至高無上的
[00:16:31.000 --> 00:16:33.000]  是積極正面的
[00:16:33.000 --> 00:16:36.000]  是永不出錯的
[00:16:36.000 --> 00:16:40.500]  是為我們帶來最好的
[00:16:40.500 --> 00:16:47.000]  神權柄的範圍很廣泛
[00:16:47.000 --> 00:16:54.500]  第一 神擁有統治宇宙的權柄
[00:16:54.500 --> 00:16:58.000]  宇宙是神所創造的
[00:16:58.000 --> 00:17:02.500]  也是神掌管之中的
[00:17:02.500 --> 00:17:06.500]  詩篇103篇19節
[00:17:06.500 --> 00:17:09.500]  耶和華在天上立定寶座
[00:17:09.500 --> 00:17:13.500]  他的權柄統管萬有
[00:17:13.500 --> 00:17:15.500]  宇宙是如此廣大
[00:17:15.500 --> 00:17:19.000]  其中的事物也是如此複雜
[00:17:19.000 --> 00:17:23.000]  若不是一位全知全能的神在這裡統管
[00:17:23.000 --> 00:17:27.500]  宇宙根本不能夠繼續存在
[00:17:27.500 --> 00:17:28.500]  可惜的是
[00:17:28.500 --> 00:17:32.000]  很多人仍然橫頂著他們的心腸
[00:17:32.000 --> 00:17:34.000]  口裡面硬是要說相信
[00:17:34.000 --> 00:17:35.500]  他們連自己也相信
[00:17:35.500 --> 00:17:37.500]  他們自己也不相信的
[00:17:37.500 --> 00:17:41.500]  什麼大爆炸
[00:17:41.500 --> 00:17:43.500]  聖經上面有很多的例子證明
[00:17:43.500 --> 00:17:46.500]  神也都將統管宇宙
[00:17:46.500 --> 00:17:48.500]  統管萬有的權柄
[00:17:48.500 --> 00:17:51.000]  賜給他的兒女
[00:17:51.000 --> 00:17:55.000]  約書亞曾經叫過日月停止
[00:17:55.000 --> 00:18:01.000]  記載在約書亞記十章十二到十三節
[00:18:01.000 --> 00:18:03.500]  當耶和華將阿摩利人
[00:18:03.500 --> 00:18:07.500]  交付以色列人的日子
[00:18:07.500 --> 00:18:10.500]  約書亞就禱告耶和華
[00:18:10.500 --> 00:18:14.000]  在以色列人眼前說
[00:18:14.000 --> 00:18:17.000]  「日頭啊,你要停在基片」
[00:18:17.000 --> 00:18:20.500]  「月亮啊,你要止在阿雅倫谷」
[00:18:20.500 --> 00:18:24.000]  「於是日頭停留,月亮止住」
[00:18:24.000 --> 00:18:27.500]  「直等國民向敵人報仇」
[00:18:27.500 --> 00:18:32.000]  「這是豈不是寫在亞撒爾書上嗎?」
[00:18:32.000 --> 00:18:35.500]  「日頭在天當中停住」
[00:18:35.500 --> 00:18:41.500]  「不急速下落,若有一日之久」
[00:18:41.500 --> 00:18:43.000]  第二
[00:18:43.000 --> 00:18:47.500]  神擁有掌握生命的權柄
[00:18:47.500 --> 00:18:51.000]  生命的權柄在神手裏面
[00:18:51.000 --> 00:18:53.000]  不是在醫生的手裏面
[00:18:53.000 --> 00:18:55.500]  不是在科學家的手裏面
[00:18:55.500 --> 00:18:58.000]  不是在統治者的手裏面
[00:18:58.000 --> 00:19:00.000]  也不在你的仇敵
[00:19:00.000 --> 00:19:03.000]  或者是你自己的手裏面
[00:19:03.000 --> 00:19:05.000]  主耶穌說
[00:19:05.000 --> 00:19:08.500]  「復活在我,生命也在我」
[00:19:08.500 --> 00:19:15.000]  主耶穌擁有掌握生命的權柄
[00:19:15.000 --> 00:19:22.500]  有一句話很值得我們心思和反思
[00:19:22.500 --> 00:19:26.000]  The biggest risk God took in His creation
[00:19:26.000 --> 00:19:29.500]  was giving us free will
[00:19:29.500 --> 00:19:32.500]  神在創造的時候最大的冒險
[00:19:32.500 --> 00:19:35.500]  是讓人有自由意志
[00:19:35.500 --> 00:19:39.000]  大家還記得在上一篇道我講過
[00:19:39.000 --> 00:19:41.500]  神讓人有自由意志
[00:19:41.500 --> 00:19:44.000]  不是什麼事都可以做
[00:19:44.000 --> 00:19:48.000]  祂期望人擁有的自由是
[00:19:48.000 --> 00:19:52.500]  我什麼事都有最大的自由可以做
[00:19:52.500 --> 00:19:56.000]  但我也有一種自由
[00:19:56.000 --> 00:20:01.000]  就是我有自由可以選擇不去做某些事
[00:20:01.000 --> 00:20:04.000]  不去犯罪
[00:20:04.000 --> 00:20:07.000]  我們要反思的是
[00:20:07.000 --> 00:20:10.500]  有了這個自由意志之後
[00:20:10.500 --> 00:20:15.000]  it broke His heart and it still does
[00:20:15.000 --> 00:20:17.000]  我們傷他的心
[00:20:17.000 --> 00:20:22.000]  到今天仍然如是,是嗎?
[00:20:22.000 --> 00:20:25.000]  感恩的是這句話還沒完
[00:20:25.000 --> 00:20:30.000]  but Jesus was and is His plan
[00:20:30.000 --> 00:20:36.000]  主耶穌並且一直都是父神的計劃
[00:20:36.000 --> 00:20:38.000]  為了我們這幫罪人
[00:20:38.000 --> 00:20:43.000]  主耶穌是父神的計劃
[00:20:43.000 --> 00:20:48.500]  到這裡我不知道你們有沒有這樣的想法
[00:20:48.500 --> 00:20:53.000]  主耶穌是父神的計劃
[00:20:53.000 --> 00:20:57.000]  那主耶穌豈不是很無辜
[00:20:57.000 --> 00:20:59.000]  他沒得選擇
[00:20:59.000 --> 00:21:00.500]  說得不好聽
[00:21:00.500 --> 00:21:04.000]  他豈不是是父神的棋子
[00:21:04.000 --> 00:21:06.000]  硬是要他頂我們的罪
[00:21:06.000 --> 00:21:08.000]  替我們死
[00:21:08.000 --> 00:21:20.000]  剛才我不是說主耶穌擁有掌握生命的權柄
[00:21:20.000 --> 00:21:28.000]  現在連掌握自己生命的權柄他都沒有?
[00:21:28.000 --> 00:21:35.000]  主耶穌是掌握生命權柄的那位主
[00:21:35.000 --> 00:21:41.000]  但為何他自己會被人釘死在十字架上?
[00:21:41.000 --> 00:21:49.000]  我們要知道的是主的生命並不是被人或被魔鬼奪去
[00:21:49.000 --> 00:21:55.000]  而是主他自己願意他自己寫去的
[00:21:55.000 --> 00:21:59.000]  約翰福音十章十七到十八節
[00:21:59.000 --> 00:22:07.000]  兩節記載:我父愛我,因我將命寫去,好在取回來
[00:22:07.000 --> 00:22:11.000]  沒有人奪我的命去,是我自己寫的
[00:22:11.000 --> 00:22:15.000]  我有權柄寫了,也有權柄取回來
[00:22:15.000 --> 00:22:19.000]  這是我從父所授的命令
[00:22:19.000 --> 00:22:26.000]  因此我們要知道主耶穌不是一定要替我們頂罪
[00:22:26.000 --> 00:22:28.000]  替我們受死
[00:22:28.000 --> 00:22:31.000]  他可以不為我們寫命
[00:22:31.000 --> 00:22:39.000]  但是因為他將命寫去是他自己寫的
[00:22:39.000 --> 00:22:48.000]  我們今天才可以這樣有自由的去運用我們的自由意志
[00:22:48.000 --> 00:22:50.000]  明白了這一點
[00:22:50.000 --> 00:22:55.000]  各位朋友、各位弟子們你會怎樣回應?
[00:22:55.000 --> 00:23:00.000]  沒錯,沒有人能夠將主的生命奪去
[00:23:00.000 --> 00:23:06.000]  同樣,也沒有人能夠將我們的生命奪去
[00:23:06.000 --> 00:23:10.000]  只有掌握生命權柄的神
[00:23:10.000 --> 00:23:17.000]  會在最合宜的時候召我們回天下去
[00:23:17.000 --> 00:23:23.000]  第三,神是擁有赦罪趕鬼的權柄
[00:23:23.000 --> 00:23:26.000]  當日的民事和法理賽人
[00:23:26.000 --> 00:23:30.000]  始終不相信主耶穌就是神的兒子
[00:23:30.000 --> 00:23:38.000]  他們不相信祂就是他們一直期盼的尼塞亞
[00:23:38.000 --> 00:23:42.000]  因此當他們看到主醫病的時候
[00:23:42.000 --> 00:23:43.000]  還沒有什麼所謂
[00:23:43.000 --> 00:23:45.000]  因為在歷史上我們知道
[00:23:45.000 --> 00:23:46.000]  就算有很多先知
[00:23:46.000 --> 00:23:50.000]  他們也行過類似的神蹟
[00:23:50.000 --> 00:23:53.000]  但是當他們聽到主耶穌在《老家福音》
[00:23:53.000 --> 00:23:56.000]  五章二十節那裡醫病
[00:23:56.000 --> 00:23:58.000]  但是祂對坦子說
[00:23:58.000 --> 00:24:01.000]  「你的罪赦了」
[00:24:01.000 --> 00:24:04.000]  就在那個時候他們受不住
[00:24:04.000 --> 00:24:06.000]  他們接受不了
[00:24:06.000 --> 00:24:10.000]  又是一節,他們紛紛就議論說
[00:24:10.000 --> 00:24:16.000]  「這說遣妄話的是誰?
[00:24:16.000 --> 00:24:21.000]  除了神以外,誰能赦罪呢?」
[00:24:21.000 --> 00:24:23.000]  可惜他們只是答對了一半
[00:24:23.000 --> 00:24:29.000]  他們始終不相信主耶穌在二十四節所說的
[00:24:29.000 --> 00:24:36.000]  「人子在地上有赦罪的權柄」
[00:24:36.000 --> 00:24:40.000]  最後我們說到榮耀
[00:24:40.000 --> 00:24:42.000]  在舊約時代
[00:24:42.000 --> 00:24:48.000]  摩世、耳西結等等他們都見過神的榮耀
[00:24:48.000 --> 00:24:49.000]  而在新約時代
