
[00:00:00.000 --> 00:00:03.800]  很高興今天和大家一起來學習思想
[00:06:16.400 --> 00:06:18.500]  因為聖經是神所默示
[00:06:18.500 --> 00:06:21.000]  大家讀一讀第四章第一節
[00:06:21.000 --> 00:06:37.800]  當我看到這段聖經節
[00:06:37.800 --> 00:06:39.200]  我嚇壞了
[00:06:40.300 --> 00:06:42.700]  你上到這裡來我要將以後
[00:06:42.700 --> 00:06:44.200]  或者會發生
[00:06:44.200 --> 00:06:45.200]  或者是必成
[00:06:45.200 --> 00:06:47.700]  必成是什麼意思
[00:06:47.700 --> 00:06:49.000]  百分之五十是不是必成
[00:06:49.000 --> 00:06:51.700]  百分之九十五是不是必成
[00:06:51.700 --> 00:06:53.600]  百分之一百
[00:06:53.600 --> 00:06:57.900]  我問你古今中外有沒有什麼其他經典
[00:06:57.900 --> 00:07:00.200]  講說以後必成的事
[00:07:00.200 --> 00:07:00.900]  有沒有
[00:07:00.900 --> 00:07:02.600]  有沒有
[00:07:02.600 --> 00:07:06.800]  當我看到這段聖經節的時候
[00:07:07.800 --> 00:07:13.000]  我就開始對神的話語更深延續
[00:07:13.000 --> 00:07:16.100]  想明白什麼是神所講
[00:07:16.100 --> 00:07:17.900]  以後必成的事
[00:07:17.900 --> 00:07:23.200]  我講聖經已經講了三十幾年
[00:07:23.200 --> 00:07:26.400]  但是每一次我都一定要強調
[00:07:26.400 --> 00:07:28.200]  沒有一個人
[00:07:28.200 --> 00:07:29.600]  任何人
[00:07:29.600 --> 00:07:31.600]  沒有一個人可以完全明白
[00:07:31.600 --> 00:07:32.800]  神自己的話語
[00:07:32.800 --> 00:07:36.500]  雖然聖經已經講了二千年
[00:07:36.500 --> 00:07:38.100]  沒有一個人可以說
[00:07:38.100 --> 00:07:40.900]  我完全明白這個義言是講什麼
[00:07:40.900 --> 00:07:43.600]  所以我每一次都要提醒
[00:07:43.600 --> 00:07:46.400]  我這些分享有可能完全錯
[00:07:46.400 --> 00:07:47.700]  求神憐憫
[00:07:47.700 --> 00:07:51.800]  當我看啟示錄
[00:07:51.800 --> 00:07:54.200]  第六章講到
[00:07:54.200 --> 00:07:56.800]  七個人四匹馬
[00:07:56.800 --> 00:07:59.800]  我就找了很多參考書
[00:07:59.800 --> 00:08:02.500]  講到是白馬是指瘟疫
[00:08:02.500 --> 00:08:04.800]  紅馬是指屠殺
[00:08:04.800 --> 00:08:06.400]  黑馬是指饑荒
[00:08:06.700 --> 00:08:08.400]  飛馬是指死亡
[00:08:08.400 --> 00:08:10.300]  我很失望
[00:08:10.300 --> 00:08:12.700]  古今中外
[00:08:12.700 --> 00:08:14.400]  人類有沒有經歷瘟疫
[00:08:14.400 --> 00:08:15.500]  有沒有經歷屠殺
[00:08:15.500 --> 00:08:16.700]  有沒有經歷饑荒
[00:08:16.700 --> 00:08:17.700]  死亡有沒有
[00:08:17.700 --> 00:08:21.700]  如果聖經以後必成的事
[00:08:21.700 --> 00:08:23.300]  只是講到有瘟疫
[00:08:23.300 --> 00:08:24.300]  屠殺饑荒
[00:08:24.300 --> 00:08:25.400]  我很失望
[00:08:25.400 --> 00:08:27.600]  神不需要啟示
[00:08:27.600 --> 00:08:33.000]  就等於如果你說日本會有地震
[00:08:33.000 --> 00:08:36.100]  你是不是一個義言家
[00:08:37.000 --> 00:08:39.600]  你隨便講日本會有地震
[00:08:39.600 --> 00:08:40.700]  會不會發生
[00:08:40.700 --> 00:08:43.200]  遲了都會發生
[00:08:43.200 --> 00:08:46.500]  所以我就有點失望
[00:08:46.500 --> 00:08:48.100]  但是感謝神
[00:08:48.100 --> 00:08:50.100]  我就義勉懷在神面前
[00:08:50.100 --> 00:08:51.800]  神我相信你的懷疑
[00:08:51.800 --> 00:08:54.300]  一定有更高更明
[00:08:54.300 --> 00:08:55.900]  更清楚的啟示
[00:08:55.900 --> 00:08:57.600]  以後必成的事
[00:08:57.600 --> 00:09:01.700]  當我看其他的參考書的時候
[00:09:01.700 --> 00:09:03.100]  解經家所講
[00:09:03.800 --> 00:09:07.200]  他們講到公其中講到公
[00:09:07.200 --> 00:09:08.600]  他說公是指公劍
[00:09:08.600 --> 00:09:09.600]  我說不行的
[00:09:09.600 --> 00:09:12.800]  如果聖經是講公就是公
[00:09:12.800 --> 00:09:14.200]  公劍就是公劍
[00:09:14.200 --> 00:09:17.000]  我們可不可以神的懷疑加嚴加嘈
[00:09:17.000 --> 00:09:17.700]  可以嗎
[00:09:17.700 --> 00:09:22.300]  聖經只是用公就是公
[00:09:22.300 --> 00:09:27.100]  大家先看看第三第四節
[00:09:27.100 --> 00:09:28.800]  很快盡量快用
[00:09:28.800 --> 00:09:31.200]  大家讀一讀第三第四節
[00:09:31.200 --> 00:09:31.700]  OK
[00:09:34.000 --> 00:09:35.400]  公劍就是公
[00:09:35.400 --> 00:09:37.100]  公劍就是公
[00:09:37.100 --> 00:09:39.100]  公劍就是公
[00:09:39.100 --> 00:09:40.100]  公劍就是公
[00:09:40.100 --> 00:09:41.100]  公劍就是公
[00:09:41.100 --> 00:09:42.100]  公劍就是公
[00:09:42.100 --> 00:09:43.100]  公劍就是公
[00:09:43.100 --> 00:09:44.100]  公劍就是公
[00:09:44.100 --> 00:09:45.100]  公劍就是公
[00:09:45.100 --> 00:09:46.100]  公劍就是公
[00:09:46.100 --> 00:09:47.100]  公劍就是公
[00:09:47.100 --> 00:09:48.100]  公劍就是公
[00:09:48.100 --> 00:09:49.100]  公劍就是公
[00:09:49.100 --> 00:09:50.300]  好多謝
[00:09:50.300 --> 00:09:52.500]  為什麼我由第二個印開始
[00:09:52.500 --> 00:09:54.700]  我第一個印比較難一點明白
[00:09:54.700 --> 00:09:56.700]  第二個印就講到一個
[00:09:56.700 --> 00:09:58.800]  紅色的政權要興起
[00:09:58.800 --> 00:10:00.300]  它有權柄
[00:10:00.300 --> 00:10:01.100]  它要奪去
[00:10:01.100 --> 00:10:04.100]  提平使人彼此相殺
[00:10:04.100 --> 00:10:06.400]  原文的意思
[00:10:06.400 --> 00:10:10.900]  彼此相殺是內部自己彼此相殺
[00:10:10.900 --> 00:10:13.100]  另外那個大都
[00:10:13.100 --> 00:10:15.700]  原文那個大都可以是
[00:10:15.700 --> 00:10:17.700]  殺動物的屠刀
[00:10:17.700 --> 00:10:22.800]  所以新一版翻譯這段聖經節是說
[00:10:22.800 --> 00:10:24.900]  使人彼此屠殺
[00:10:24.900 --> 00:10:28.900]  三十年前當我思想這段聖經節
[00:10:28.900 --> 00:10:31.200]  我就想一想過去人類2000年
[00:10:31.200 --> 00:10:36.100]  有哪一個時代有一個紅色的政權起來
[00:10:36.100 --> 00:10:39.600]  造成內部很大彼此的相殺
[00:10:39.600 --> 00:10:44.400]  三十年前我就想一想
[00:10:44.400 --> 00:10:48.200]  有沒有這個是共產政權興起的時代
[00:10:48.200 --> 00:10:51.500]  現在大家到第一第二節
[00:10:51.500 --> 00:10:52.500]  好繪讀
[00:10:52.500 --> 00:10:53.000]  謝謝
[00:10:58.900 --> 00:11:15.700]  這段很清楚是講到拿了弓
[00:11:15.700 --> 00:11:16.600]  不是弓箭
[00:11:16.600 --> 00:11:17.400]  只是弓
[00:11:17.400 --> 00:11:18.900]  是白馬
[00:11:18.900 --> 00:11:21.700]  所以新上一代我就想到
[00:11:21.700 --> 00:11:25.300]  如果是第二個印
[00:11:25.300 --> 00:11:27.500]  是指共產政權
[00:11:28.000 --> 00:11:30.200]  共產政權興起的時代
[00:11:30.200 --> 00:11:32.900]  第一個政權是什麼
[00:11:32.900 --> 00:11:35.600]  我就開始想有沒有可能是
[00:11:35.600 --> 00:11:41.900]  白色人種殖民地主主義興起的時代
[00:11:41.900 --> 00:11:44.300]  為什麼我這樣說
[00:11:44.300 --> 00:11:47.300]  這段很清楚是講到拿了弓
[00:11:47.300 --> 00:11:50.500]  如果你要打仗打勝仗
[00:11:50.500 --> 00:11:51.900]  你拿了弓行不行
[00:11:51.900 --> 00:11:54.900]  你要弓你需要什麼
[00:11:54.900 --> 00:11:56.400]  需要劍
[00:11:57.000 --> 00:11:58.600]  但是很明顯只是弓
[00:11:58.600 --> 00:12:01.100]  但是他竟然可以打勝仗
[00:12:01.100 --> 00:12:03.500]  所以我就思想一下
[00:12:03.500 --> 00:12:05.000]  好像印度
[00:12:05.000 --> 00:12:07.600]  英國怎樣征服印度
[00:12:07.600 --> 00:12:09.200]  從歷史我們知道
[00:12:09.200 --> 00:12:15.500]  英國開始是組織東印度貿易公司做生意
[00:12:15.500 --> 00:12:20.100]  開初不是為了搶奪那些領土
[00:12:20.100 --> 00:12:23.100]  開初做生意是黑色那些地方
[00:12:23.100 --> 00:12:26.000]  大家有錢賺很開心
[00:12:26.200 --> 00:12:29.100]  但是當時印度有很多諸侯百家
[00:12:29.100 --> 00:12:31.800]  彼此經常打仗
[00:12:31.800 --> 00:12:35.600]  英國這些商人很厲害
[00:12:35.600 --> 00:12:38.600]  大家有錢賺很開心
[00:12:38.600 --> 00:12:41.000]  他就說你需要我保護你嗎
[00:12:41.000 --> 00:12:42.300]  太好了
[00:12:42.300 --> 00:12:44.100]  如果你能夠保護我最好
[00:12:44.100 --> 00:12:46.400]  結果生意越做越大
[00:12:46.400 --> 00:12:51.000]  結果整個印度都被英國保護起來
[00:12:52.200 --> 00:12:56.400]  開初只是做生意
[00:12:56.400 --> 00:12:59.700]  拿了弓不是弓箭
[00:12:59.700 --> 00:13:04.000]  但是四位成為他的殖民地
[00:13:04.000 --> 00:13:06.800]  以前香港是不是英國的殖民地
[00:13:06.800 --> 00:13:12.300]  拿了弓勝了又要勝
[00:13:12.300 --> 00:13:15.900]  大家看看第三個人
[00:13:15.900 --> 00:13:17.200]  好 讀一讀 麻煩你
[00:13:22.200 --> 00:13:29.800]  (天平代表公正公義 二千年傳統)
[00:13:29.800 --> 00:13:32.500]  他死活 似乎有一聲音說
[00:13:32.500 --> 00:13:33.500]  一起讀下去
[00:13:33.500 --> 00:13:45.900]  (天平代表公正公義 二千年傳統)
[00:13:45.900 --> 00:13:54.200]  天平 今天天平代表公正公義 二千年前天平做什麼
[00:13:54.200 --> 00:13:56.200]  做生意
[00:13:56.200 --> 00:14:01.100]  所以三十年前當我開始思想聖經這段聖經節
[00:14:01.100 --> 00:14:07.200]  我就說有沒有可能這個是國際貿易經濟掛帥的時代
[00:14:07.200 --> 00:14:13.600]  第三個人的時候有和早不可糟蹋
[00:14:14.200 --> 00:14:16.400]  早都是糧食變勵
[00:14:16.400 --> 00:14:21.200]  意思是說有和糧食不要浪費
[00:14:21.200 --> 00:14:26.000]  意思是有和早價錢會越來越便宜或越來越貴
[00:14:26.000 --> 00:14:30.600]  除了最近油價跌
[00:14:30.600 --> 00:14:36.600]  但是始終油價慢慢都是一路升上去
[00:14:36.600 --> 00:14:41.200]  我們要明白有和早不可糟蹋
[00:14:41.200 --> 00:14:45.600]  不是第一個人不是第二個人是第三個人
[00:14:45.600 --> 00:14:49.000]  如果這個解釋是這樣是對的話
[00:14:49.000 --> 00:14:52.600]  我問你我們今天是活在哪一個人的時代
[00:14:52.600 --> 00:14:54.600]  哪一個人
[00:14:54.600 --> 00:14:56.400]  是不是第三個人
[00:14:56.400 --> 00:15:00.000]  繼續讀下去的時候
[00:15:00.000 --> 00:15:02.400]  遲些我們會讀第四第五個人
[00:15:02.400 --> 00:15:05.400]  現在我們看看美國的活絡
[00:15:06.800 --> 00:15:13.800]  感謝神我是七十年代末期我已經在北美洲很多機會分享神的話語聖經語言
[00:15:13.800 --> 00:15:21.300]  到1987年美國中國信徒報道會一個很重要的一個雜誌
[00:15:21.300 --> 00:15:25.300]  主編就請我講國際事局自己那個想法
[00:15:25.300 --> 00:15:29.500]  感謝神我就1988年寫出來
[00:15:29.500 --> 00:15:34.200]  當時我就講到東西德要統一
[00:15:35.200 --> 00:15:40.000]  當時我講到美國要退出歐洲的政治舞台
[00:15:40.000 --> 00:15:46.200]  我問你八十年代有沒有人敢講東西德統一
[00:15:46.200 --> 00:15:52.000]  1987年3月我有一個科學顧問
[00:15:52.000 --> 00:15:54.800]  感謝神當我是主持加拿大國防太空的時候
[00:15:54.800 --> 00:15:56.200]  加拿大政府給我錢
[00:15:56.200 --> 00:16:00.800]  邀請很叻的人成為我的科學顧問
[00:16:01.800 --> 00:16:09.400]  其中一個科學顧問就是設計阿波羅11登陸月球的總工程師
[00:16:09.400 --> 00:16:11.000]  他是我的科學顧問
[00:16:11.000 --> 00:16:14.000]  當時他跟我開會
[00:16:14.000 --> 00:16:19.800]  他的太太當時陪他來玩
[00:16:19.800 --> 00:16:22.400]  你知不知道他太太當時是做什麼
[00:16:22.400 --> 00:16:26.800]  當時他本來是美國馬省理工學院的副校長
[00:16:27.600 --> 00:16:34.600]  後來克林頓做總統的時候他太太成為美國空軍部第一次的女人做空軍部部長
[00:16:34.600 --> 00:16:38.000]  那次他先生跟我開會
[00:16:38.000 --> 00:16:42.800]  我和我太太就很珍惜有這麼珍貴的美國朋友
[00:16:42.800 --> 00:16:44.200]  就請他們吃飯
[00:16:44.200 --> 00:16:50.400]  吃完飯之後我就特意講那個中國話題
[00:16:50.400 --> 00:16:52.400]  因為他知道我是幾多頭
[00:16:52.400 --> 00:16:57.200]  我就和Widnall這個我的科學顧問
[00:16:57.200 --> 00:17:01.200]  我說東西可能很快要統一
[00:17:01.200 --> 00:17:07.600]  我想不到我的科學顧問馬上很激動就很大聲跟我說
[00:17:07.600 --> 00:17:09.200]  梁博士絕對不可能
[00:17:09.200 --> 00:17:11.600]  你想一想第一次世界大戰
[00:17:11.600 --> 00:17:14.600]  蘇聯因為德國的研究死了多少人
[00:17:14.600 --> 00:17:17.000]  你想一想第二次世界大戰
[00:17:17.000 --> 00:17:19.400]  蘇聯因為德國的研究死了多少人
[00:17:19.400 --> 00:17:21.000]  你知不知道第二次世界大戰
[00:17:21.000 --> 00:17:23.200]  蘇聯死了二千七百萬人
[00:17:25.200 --> 00:17:29.200]  蘇聯有第一次第二次世界大戰這樣的經歷
[00:17:29.200 --> 00:17:32.400]  他如果有什麼國際性的影響力
[00:17:32.400 --> 00:17:36.000]  他怎會比德國再一次統一
[00:17:36.000 --> 00:17:42.000]  成為對蘇聯人民第三次生命的威脅
[00:17:42.000 --> 00:17:45.200]  我問你他這樣講有沒有理由
[00:17:45.200 --> 00:17:47.400]  有沒有理由
[00:17:47.400 --> 00:17:49.600]  結果怎樣大家都知道
[00:17:49.600 --> 00:17:56.600]  東西德統一整個西歐東歐完全改變
[00:17:56.600 --> 00:18:01.200]  同樣一篇文章我講到
[00:18:01.200 --> 00:18:05.000]  大陸會有可能發生很緊要的事情
[00:18:05.000 --> 00:18:07.600]  當時我很沉重講到
[00:18:07.600 --> 00:18:13.000]  雖然大陸改革開放有很多知識分子出去
[00:18:13.000 --> 00:18:15.000]  這些知識分子一出去
[00:18:15.000 --> 00:18:18.600]  就看見外面的東西和以前宣傳教育不同
[00:18:19.200 --> 00:18:21.800]  他回到國內和那些軍人
[00:18:21.800 --> 00:18:23.800]  那些軍人當時我看不到
[00:18:23.800 --> 00:18:27.200]  有什麼解放軍領導在外面看這些東西
[00:18:27.200 --> 00:18:30.400]  我就擔心這些軍人和民人
[00:18:30.400 --> 00:18:31.800]  遲早會有衝突
[00:18:31.800 --> 00:18:33.600]  如果有衝突哪些人吃虧
[00:18:33.600 --> 00:18:37.200]  哪些人吃虧 民人吃虧
[00:18:37.200 --> 00:18:39.800]  想不到我88年寫出來
[00:18:39.800 --> 00:18:42.200]  89年就發生天安門事件
[00:18:44.000 --> 00:18:50.200]  為什麼我是說美國遲早要退出歐洲的政治舞台
[00:18:50.200 --> 00:18:52.800]  因為當我看《審判聖經》
[00:18:52.800 --> 00:18:56.600]  我看不到美國末日有什麼角色
[00:18:56.600 --> 00:18:59.200]  如果美國有什麼角色
[00:18:59.200 --> 00:19:02.000]  唯一是這個可能是指美國
[00:19:02.000 --> 00:19:04.200]  小狀的獅子
[00:19:04.200 --> 00:19:06.400]  大家知道獅子是代表英國
[00:19:06.400 --> 00:19:10.400]  所以由《解經》加上小狀獅子有可能是指美國
[00:19:10.400 --> 00:19:12.800]  但是美國的角色是什麼
[00:19:12.800 --> 00:19:15.200]  美國只有抗議的角色
[00:19:15.200 --> 00:19:21.800]  所以80年代我大膽的說
[00:19:21.800 --> 00:19:25.000]  美國遲早要退出歐洲的政治舞台
[00:19:25.000 --> 00:19:27.400]  另外一個989
[00:19:27.400 --> 00:19:29.400]  美國有一個很重要的機構
[00:19:29.400 --> 00:19:31.400]  它想幫美國算命
[00:19:31.400 --> 00:19:33.400]  幫全世界算命
[00:19:33.400 --> 00:19:36.800]  看看到2020年
[00:19:36.800 --> 00:19:39.200]  全世界會變成怎樣的世界
[00:19:40.800 --> 00:19:45.400]  當時他們找了很多不同的專家學者來大家思想
[00:19:45.400 --> 00:19:47.800]  因為我是主持加拿大國防提控
[00:19:47.800 --> 00:19:49.200]  他就請我來參加
[00:19:49.200 --> 00:19:50.200]  我很開心
[00:19:50.200 --> 00:19:50.800]  為什麼呢
[00:19:50.800 --> 00:19:53.000]  因為我右手拿著《聖經》
[00:19:53.000 --> 00:19:54.400]  左手我可以跟他們思想
[00:19:54.400 --> 00:19:56.200]  究竟他們說了些什麼
[00:19:56.200 --> 00:20:01.800]  結果2000年11月他們公佈他們的結果
[00:20:01.800 --> 00:20:05.600]  Yankee going home
[00:20:05.600 --> 00:20:07.400]  美國拿回家
[00:20:09.200 --> 00:20:13.000]  我們要明白989
[00:20:13.000 --> 00:20:15.800]  美國是唯一超級強國
[00:20:15.800 --> 00:20:18.400]  沒有人可以向它挑戰
[00:20:18.400 --> 00:20:20.600]  這個是911發生之前
[00:20:20.600 --> 00:20:24.000]  但是已經說了Yankee going home
[00:20:24.000 --> 00:20:27.800]  說到美國是外交失敗
[00:20:27.800 --> 00:20:30.000]  說到美國經濟衰退
[00:20:30.000 --> 00:20:32.000]  說到美國預算測試
[00:20:32.000 --> 00:20:34.600]  說到是全世界
[00:20:35.600 --> 00:20:40.800]  好像是國際警察把美國拿回家
[00:20:40.800 --> 00:20:42.800]  我問你
[00:20:42.800 --> 00:20:48.000]  當國際警察回家
[00:20:48.000 --> 00:20:49.800]  是不是世界看平
[00:20:49.800 --> 00:20:52.000]  世界怎樣
[00:20:52.000 --> 00:20:53.400]  好不好
[00:20:53.400 --> 00:21:00.400]  另外說到沙地阿拉伯皇族家庭要被推翻
[00:21:02.200 --> 00:21:06.400]  你想一想如果是沙地阿拉伯皇族家庭被推翻
[00:21:06.400 --> 00:21:09.400]  總之事情划算嗎
[00:21:09.400 --> 00:21:14.800]  過去你知道聯合國如果有什麼行動
[00:21:14.800 --> 00:21:16.200]  美國一定是低頭
[00:21:16.200 --> 00:21:21.400]  但是2011年聯合國對利比亞制裁
[00:21:21.400 --> 00:21:24.400]  第一次美國沒有低頭
[00:21:24.400 --> 00:21:28.200]  所以當時英國報紙就有這樣的文化
[00:21:28.200 --> 00:21:31.000]  美國拿回家
