
[00:00:00.000 --> 00:00:02.200]  今天要講的是失控
[00:07:23.920 --> 00:07:25.560]  一輪辛苦之後
[00:07:25.560 --> 00:07:27.120]  竟然去哪
[00:07:27.120 --> 00:07:29.280]  去格拉森
[00:07:29.280 --> 00:07:31.200]  那個外方人的地方
[00:07:31.200 --> 00:07:34.120]  又遇見另一件很恐懼的事
[00:07:34.120 --> 00:07:36.960]  那裡見到什麼
[00:07:36.960 --> 00:07:37.880]  見到這件事
[00:07:37.880 --> 00:07:38.440]  我們一起讀
[00:07:38.440 --> 00:07:38.840]  好嗎
[00:07:38.840 --> 00:07:40.640]  八章二十七二十八字一起讀
[00:07:40.640 --> 00:07:41.560]  一二三
[00:07:41.560 --> 00:07:43.120]  耶穌上了岸
[00:07:43.120 --> 00:07:44.800]  受了神聖的火
[00:07:44.800 --> 00:07:47.600]  被祂救出一人的天天而降
[00:07:47.600 --> 00:07:50.000]  一人被救出神聖的祈福
[00:07:50.000 --> 00:07:51.440]  從此無恥
[00:07:51.440 --> 00:07:53.440]  至終有了神聖的力
[00:07:53.440 --> 00:07:55.560]  那一天耶穌受苦
[00:07:55.560 --> 00:07:57.000]  抱在祂面前
[00:07:57.000 --> 00:07:58.840]  大聲喊叫「雪」
[00:07:58.840 --> 00:08:01.160]  以祂老神的義子耶穌
[00:08:01.160 --> 00:08:03.360]  我願祢有心無雙方
[00:08:03.360 --> 00:08:05.920]  求祢真的要為我受苦
[00:08:05.920 --> 00:08:08.600]  去到又瘋了
[00:08:08.600 --> 00:08:11.280]  今次的瘋不是環境
[00:08:11.280 --> 00:08:13.000]  是人內心的瘋
[00:08:13.000 --> 00:08:14.680]  這兩個東西連繫
[00:08:14.680 --> 00:08:15.600]  告訴我們
[00:08:15.600 --> 00:08:17.600]  無論外面和內心的瘋
[00:08:17.600 --> 00:08:18.440]  神都見到
[00:08:18.440 --> 00:08:18.800]  好了
[00:08:18.800 --> 00:08:20.720]  不過我們先講這件事
[00:08:20.720 --> 00:08:21.720]  這件事很奇怪
[00:08:21.720 --> 00:08:22.800]  一下船
[00:08:22.800 --> 00:08:24.240]  打算先休息一下
[00:08:24.240 --> 00:08:25.840]  有個人衝過來
[00:08:25.840 --> 00:08:26.240]  哇
[00:08:26.240 --> 00:08:27.280]  至高聖的義子
[00:08:27.280 --> 00:08:28.640]  我和祢有什麼相干
[00:08:28.640 --> 00:08:30.920]  當年剛才我們讀了一個柔和的
[00:08:30.920 --> 00:08:32.960]  至高聖的義子
[00:08:32.960 --> 00:08:34.880]  我和祢有什麼相干
[00:08:34.880 --> 00:08:35.200]  不是
[00:08:35.200 --> 00:08:36.840]  那個人很瘋的
[00:08:36.840 --> 00:08:38.840]  還不單止是這樣
[00:08:38.840 --> 00:08:41.040]  這個描述祂住在哪裡
[00:08:41.040 --> 00:08:43.200]  墳營
[00:08:43.200 --> 00:08:44.320]  墳營即是怎樣
[00:08:44.320 --> 00:08:45.040]  很簡單
[00:08:45.040 --> 00:08:48.160]  你幻想一下你一個銀行的職員
[00:08:48.160 --> 00:08:50.320]  有一次有人來申請開戶口
[00:08:50.320 --> 00:08:51.200]  你跟他說
[00:08:51.200 --> 00:08:52.960]  你寫一個申請表
[00:08:52.960 --> 00:08:54.280]  填一下你住在哪裡
[00:08:54.280 --> 00:08:55.040]  他就填了
[00:08:55.040 --> 00:08:57.080]  我們住在香港博古林
[00:08:57.080 --> 00:08:58.480]  華人
[00:08:58.480 --> 00:08:59.240]  基督徒
[00:08:59.240 --> 00:09:00.160]  永遠墳場
[00:09:00.160 --> 00:09:01.160]  可以嗎
[00:09:01.160 --> 00:09:02.560]  接著第三段
[00:09:02.560 --> 00:09:03.320]  第二個位
[00:09:03.320 --> 00:09:04.920]  你看一看
[00:09:04.920 --> 00:09:06.400]  什麼東西
[00:09:06.400 --> 00:09:07.600]  這些東西是瘋的
[00:09:07.600 --> 00:09:08.400]  你明白嗎
[00:09:08.400 --> 00:09:10.160]  住在墳營
[00:09:10.160 --> 00:09:11.920]  你看一看你隔壁住在哪裡
[00:09:11.920 --> 00:09:14.000]  有沒有人住在墳營
[00:09:14.000 --> 00:09:15.920]  沒有的
[00:09:15.920 --> 00:09:18.000]  這件事很奇怪
[00:09:18.000 --> 00:09:19.800]  是彼而所思的
[00:09:19.800 --> 00:09:22.760]  我們不去這個地方
[00:09:22.760 --> 00:09:23.800]  很有趣
[00:09:23.800 --> 00:09:27.400]  有時候我們進入危險危機險境
[00:09:27.400 --> 00:09:28.920]  我們有時候覺得
[00:09:28.920 --> 00:09:30.800]  順境是不是離開了我
[00:09:30.800 --> 00:09:32.840]  耶穌是不是再不看著我
[00:09:32.840 --> 00:09:35.440]  祝福是不是不再在我那裡
[00:09:35.440 --> 00:09:36.880]  這兩件事已經告訴你
[00:09:36.880 --> 00:09:38.560]  不是
[00:09:38.560 --> 00:09:42.440]  我們進入危險險境的原因
[00:09:42.440 --> 00:09:47.120]  是學一些順境學不到的功課
[00:09:47.120 --> 00:09:48.960]  而我們進入去
[00:09:48.960 --> 00:09:51.440]  會令到我們完結整件事
[00:09:51.440 --> 00:09:54.400]  我們的生命更加豐富
[00:09:54.400 --> 00:09:56.640]  在我們順境裡面
[00:09:56.640 --> 00:09:59.400]  永遠都觸摸不到的東西
[00:09:59.400 --> 00:10:02.680]  學到永遠在那個處境
[00:10:02.680 --> 00:10:04.880]  都看不到的事
[00:10:04.880 --> 00:10:06.440]  我不知道大家記不記得
[00:10:06.440 --> 00:10:08.080]  又是六家福音
[00:10:08.080 --> 00:10:12.120]  耶穌三次被試探的時候
[00:10:12.120 --> 00:10:14.200]  路加怎樣記載
[00:10:14.200 --> 00:10:19.680]  誰帶耶穌進入這些處境
[00:10:19.680 --> 00:10:21.000]  記不記得
[00:10:21.000 --> 00:10:21.720]  誰說的
[00:10:21.720 --> 00:10:23.160]  聖靈
[00:10:23.160 --> 00:10:24.560]  路加福音四章一節
[00:10:24.560 --> 00:10:25.360]  我們一起讀
[00:10:25.360 --> 00:10:26.520]  一二三
[00:10:26.520 --> 00:10:28.880]  耶穌被聖靈充滿
[00:10:28.880 --> 00:10:30.640]  充滿了
[00:10:30.640 --> 00:10:34.240]  聖靈將耶穌抗野
[00:10:34.240 --> 00:10:38.240]  聖靈將耶穌抗野
[00:10:38.240 --> 00:10:40.920]  去經歷一些未經歷過的事
[00:10:40.920 --> 00:10:43.080]  四十天沒有吃東西
[00:10:43.080 --> 00:10:47.480]  再被撒旦試探
[00:10:47.480 --> 00:10:48.800]  很奇怪的
[00:10:48.800 --> 00:10:50.800]  當我們突然間體驗到一些
[00:10:50.800 --> 00:10:53.840]  我們完全未預知的事
[00:10:53.840 --> 00:10:55.480]  你的真我就出現了
[00:10:55.480 --> 00:10:56.240]  行不行
[00:10:56.240 --> 00:10:57.280]  你平時準備好
[00:10:57.280 --> 00:10:58.680]  你都沒有出現
[00:10:58.680 --> 00:11:00.160]  我再說一個小經歷
[00:11:00.160 --> 00:11:01.320]  也是很有趣的
[00:11:01.320 --> 00:11:02.640]  如果一早有人告訴我們
[00:11:02.640 --> 00:11:03.760]  你過入境的時候
[00:11:03.760 --> 00:11:04.440]  你要準備錢
[00:11:04.440 --> 00:11:05.360]  我就很懷疑
[00:11:05.360 --> 00:11:05.960]  怎樣準備呢
[00:11:05.960 --> 00:11:06.680]  去不去呢
[00:11:06.680 --> 00:11:08.920]  我們基督徒不會貪污
[00:11:08.920 --> 00:11:10.640]  就是那一刻
[00:11:10.640 --> 00:11:11.720]  突然聽到
[00:11:11.720 --> 00:11:13.800]  你得那兩分鐘的決定
[00:11:13.800 --> 00:11:14.840]  你就馬上
[00:11:14.840 --> 00:11:16.200]  好像我一樣
[00:11:16.200 --> 00:11:16.720]  主啊
[00:11:16.720 --> 00:11:17.800]  即是怎樣
[00:11:17.800 --> 00:11:18.680]  突然間
[00:11:18.680 --> 00:11:19.680]  很短時間突然間
[00:11:19.680 --> 00:11:20.680]  很敬畏主
[00:11:20.680 --> 00:11:22.560]  你給我一條出路行行
[00:11:22.560 --> 00:11:23.360]  是嗎
[00:11:23.360 --> 00:11:24.080]  怎樣啊
[00:11:24.080 --> 00:11:24.640]  即是怎樣
[00:11:24.640 --> 00:11:25.120]  即是怎樣
[00:11:25.120 --> 00:11:25.960]  上帝你即是怎樣
[00:11:25.960 --> 00:11:26.600]  即是怎樣呢
[00:11:26.600 --> 00:11:27.560]  這樣
[00:11:27.560 --> 00:11:29.280]  我決定最後都不給
[00:11:29.280 --> 00:11:30.400]  我過了
[00:11:30.400 --> 00:11:33.720]  不過我的同事過不了
[00:11:33.720 --> 00:11:35.960]  滯留了
[00:11:35.960 --> 00:11:38.680]  最後好幾個字
[00:11:38.680 --> 00:11:39.600]  他出來了
[00:11:39.600 --> 00:11:41.920]  那我就懶得問他做了些什麼
[00:11:41.920 --> 00:11:43.800]  真的會這樣啊
[00:11:43.800 --> 00:11:44.760]  接著
[00:11:44.760 --> 00:11:45.680]  結束了
[00:11:45.680 --> 00:11:46.680]  那輛吉普車
[00:11:46.680 --> 00:11:47.120]  我問
[00:11:47.120 --> 00:11:47.880]  是
[00:11:47.880 --> 00:11:48.720]  順提我
[00:11:48.720 --> 00:11:50.240]  你不要以為人看不到
[00:11:50.240 --> 00:11:52.840]  你就去古古怪怪做點事
[00:11:52.840 --> 00:11:54.120]  我就告訴你
[00:11:54.120 --> 00:11:55.520]  你要留意啊
[00:11:55.520 --> 00:11:57.320]  人家看不到的事
[00:11:57.320 --> 00:11:58.200]  我都知道
[00:11:58.200 --> 00:12:00.280]  即是就是在外蒙都被人截停
[00:12:00.280 --> 00:12:01.120]  我又沒有車埋
[00:12:01.120 --> 00:12:02.320]  會搞錯啊
[00:12:02.320 --> 00:12:04.160]  接著更有趣
[00:12:04.160 --> 00:12:05.800]  我當我祈禱的時候
[00:12:05.800 --> 00:12:07.560]  那個神為什麼我騎馬
[00:12:07.560 --> 00:12:08.760]  我都知道不行的
[00:12:08.760 --> 00:12:09.360]  不過很有趣
[00:12:09.360 --> 00:12:10.200]  我上馬
[00:12:10.200 --> 00:12:12.200]  那些蒙古人以為我是蒙古人
[00:12:12.200 --> 00:12:13.040]  馬上去了
[00:12:13.040 --> 00:12:13.360]  嘩
[00:12:13.360 --> 00:12:15.040]  迴轉彎彎地在山上走
[00:12:15.040 --> 00:12:16.400]  我都還沒怕刺
[00:12:16.400 --> 00:12:17.240]  我都還沒拉到
[00:12:17.240 --> 00:12:17.520]  砰
[00:12:17.520 --> 00:12:18.440]  一跌下去
[00:12:18.440 --> 00:12:19.040]  神跟我說
[00:12:19.040 --> 00:12:21.320]  你先自量一下
[00:12:21.320 --> 00:12:22.360]  你明不明白
[00:12:22.360 --> 00:12:24.680]  你明明你自己的能力
[00:12:24.680 --> 00:12:26.080]  究竟去到哪兒才行
[00:12:26.080 --> 00:12:27.440]  你要知道自己
[00:12:27.440 --> 00:12:28.880]  是的
[00:12:28.880 --> 00:12:30.800]  原來有些處境
[00:12:30.800 --> 00:12:32.960]  會學到一些我平時看不到
[00:12:32.960 --> 00:12:35.320]  自己看不到的東西
[00:12:35.320 --> 00:12:39.040]  神是引導我們看前行的主
[00:12:39.040 --> 00:12:41.320]  我不知道你知不知道
[00:12:41.320 --> 00:12:44.560]  我們牧者
[00:12:44.560 --> 00:12:47.120]  這大半年帶領三十間教會
[00:12:47.120 --> 00:12:49.240]  不同的牧者領袖
[00:12:49.240 --> 00:12:50.520]  帶他們做門徒
[00:12:50.520 --> 00:12:53.520]  也都幫助他們的教會成為門徒教會
[00:12:53.520 --> 00:12:54.440]  在兩個星期
[00:12:54.440 --> 00:12:56.160]  兩天前
[00:12:56.160 --> 00:12:57.960]  我們有個牧者聚會
[00:12:57.960 --> 00:13:00.160]  其中一個叫蔡牧師
[00:13:00.160 --> 00:13:01.880]  分享她的生命
[00:13:01.880 --> 00:13:02.480]  三件事
[00:13:02.480 --> 00:13:04.200]  我覺得很配合今天的講題
[00:13:04.200 --> 00:13:04.960]  我問過她
[00:13:04.960 --> 00:13:07.080]  她說可以講
[00:13:07.080 --> 00:13:08.160]  我先講她第一樣
[00:13:08.160 --> 00:13:10.360]  她本來是一個醫生
[00:13:10.360 --> 00:13:12.240]  她小時候很窮
[00:13:12.240 --> 00:13:13.440]  很努力讀書
[00:13:13.440 --> 00:13:14.480]  讀名校
[00:13:14.480 --> 00:13:15.880]  我沒有記錯是聖科
[00:13:15.880 --> 00:13:16.360]  co-ed
[00:13:16.360 --> 00:13:17.160]  接著
[00:13:17.160 --> 00:13:19.080]  進了香港大學做醫生
[00:13:19.080 --> 00:13:21.120]  她知道神和她一起
[00:13:21.120 --> 00:13:23.680]  她知道神呼召她做一個好醫生
[00:13:23.680 --> 00:13:25.400]  她是一個病理科的醫生
[00:13:25.400 --> 00:13:27.400]  不過她說當她回想
[00:13:27.400 --> 00:13:31.240]  當進去考專科的時候
[00:13:31.240 --> 00:13:32.640]  她覺得應該沒問題
[00:13:32.640 --> 00:13:33.600]  又是神照明
[00:13:33.600 --> 00:13:34.360]  不過
[00:13:34.360 --> 00:13:35.360]  她出來
[00:13:35.360 --> 00:13:36.680]  就不合格了
[00:13:36.680 --> 00:13:39.240]  對她來說很震撼
[00:13:39.240 --> 00:13:40.240]  她為什麼會這樣呢
[00:13:40.240 --> 00:13:41.120]  神在咪度呢
[00:13:41.120 --> 00:13:42.200]  為什麼不是神帶我
[00:13:42.200 --> 00:13:43.560]  不是神叫我的嗎
[00:13:43.560 --> 00:13:44.520]  為什麼會不合格
[00:13:44.520 --> 00:13:47.120]  當她懷疑的時候
[00:13:47.120 --> 00:13:49.640]  她又知道她要去英國
[00:13:49.640 --> 00:13:51.560]  要再考準備考試
[00:13:51.560 --> 00:13:52.320]  當年不是今天
[00:13:52.320 --> 00:13:54.240]  她現在是六十九歲
[00:13:54.240 --> 00:13:55.120]  講了四十年前
[00:13:55.120 --> 00:13:55.800]  不是現在
[00:13:55.800 --> 00:13:57.120]  隨便買機票
[00:13:57.120 --> 00:13:58.880]  不同了
[00:13:58.880 --> 00:14:01.640]  當她懷疑的時候
[00:14:01.640 --> 00:14:06.040]  她懷疑的時候
[00:14:06.040 --> 00:14:07.560]  接著她靈修
[00:14:07.560 --> 00:14:09.000]  立刻
[00:14:09.000 --> 00:14:09.920]  經文
[00:14:09.920 --> 00:14:12.120]  西班牙書她就看到
[00:14:12.120 --> 00:14:13.080]  那段經文說
[00:14:13.080 --> 00:14:18.400]  The Lord is in my midst
[00:14:18.400 --> 00:14:21.640]  神就在我的中間
[00:14:21.640 --> 00:14:24.480]  她知道原來不是靠她
[00:14:24.480 --> 00:14:26.880]  她知道人的限制
[00:14:26.880 --> 00:14:28.360]  她知道在什麼情況
[00:14:28.360 --> 00:14:30.240]  神都和她一起
[00:14:30.240 --> 00:14:33.320]  打破了她有很多的思想
[00:14:33.320 --> 00:14:34.640]  但我的意思是說
[00:14:34.640 --> 00:14:35.760]  我們想想就知道了
[00:14:35.760 --> 00:14:36.720]  如果她
