
[00:00:00.000 --> 00:00:07.640]  我們再一齊同心祈禱 將現在的時間再交給主
[00:05:33.320 --> 00:05:34.800]  很多時候要很留心
[00:05:34.800 --> 00:05:39.480]  免得我們會將一些社會用的一種的分門別類
[00:05:39.480 --> 00:05:43.040]  敵我之分的一種的關係
[00:05:43.040 --> 00:05:47.280]  帶進入教會而產生那種互相的排斥
[00:05:47.280 --> 00:05:49.480]  沒錯我們會有不同的意見
[00:05:49.480 --> 00:05:51.480]  但是我們更加知道的
[00:05:51.480 --> 00:05:54.600]  我們是屬神的子民
[00:05:54.600 --> 00:05:56.480]  我們是弟兄姊妹
[00:05:56.480 --> 00:05:59.360]  也都學習以愛 以正義
[00:05:59.360 --> 00:06:01.440]  來關心這個社會
[00:06:01.440 --> 00:06:04.000]  關心政治的事情
[00:06:04.000 --> 00:06:05.920]  所以今天我們思想一段經文
[00:06:05.920 --> 00:06:09.000]  你會發覺裡面有很多重要對我們的提醒
[00:06:09.000 --> 00:06:11.480]  怎樣能夠在爭議當中
[00:06:11.480 --> 00:06:14.480]  來持守公正和良善
[00:06:14.480 --> 00:06:16.120]  我們一起看聖經
[00:06:16.120 --> 00:06:21.280]  在聖經的二十三章的經文
[00:06:21.280 --> 00:06:24.200]  如果大家留意到《出一甲記》的前面
[00:06:24.200 --> 00:06:25.560]  第二十章
[00:06:25.560 --> 00:06:26.800]  很多電影節目都知道
[00:06:26.800 --> 00:06:30.440]  這段經文二十章是提到有十誡
[00:06:30.440 --> 00:06:33.720]  上帝在西賴山頒佈十誡
[00:06:33.720 --> 00:06:35.360]  而十誡分為兩部份
[00:06:35.360 --> 00:06:37.760]  第一部份第一到第四誡
[00:06:37.760 --> 00:06:41.800]  大家知道是關乎人對神應有的態度
[00:06:41.800 --> 00:06:43.640]  對神的敬畏
[00:06:43.640 --> 00:06:46.960]  而第五誡到第十誡
[00:06:46.960 --> 00:06:48.840]  這六誡的經文
[00:06:48.840 --> 00:06:51.160]  是提到人際的相處
[00:06:51.160 --> 00:06:53.160]  彼此相待有關的
[00:06:53.160 --> 00:06:56.080]  聖經對我們的提醒
[00:06:56.080 --> 00:06:59.040]  當十誡在二十章出現之後
[00:06:59.040 --> 00:07:01.080]  二十一到二十三章
[00:07:01.080 --> 00:07:05.040]  就講到在社會上人與人的相處
[00:07:05.040 --> 00:07:07.760]  那種應該有的態度
[00:07:07.760 --> 00:07:10.800]  是有關人際相處的律例
[00:07:10.800 --> 00:07:14.200]  亦都承接著第二部份的十誡
[00:07:14.200 --> 00:07:16.240]  所提及的訊息
[00:07:16.240 --> 00:07:17.560]  來到二十三章的時候
[00:07:17.560 --> 00:07:20.960]  大家見到在新譯本的標題寫著
[00:07:20.960 --> 00:07:23.480]  「司法公正」
[00:07:23.480 --> 00:07:27.240]  是在講司法上 在法庭上
[00:07:27.240 --> 00:07:30.000]  很多時候要分辨是非
[00:07:30.000 --> 00:07:31.400]  但要留心
[00:07:31.400 --> 00:07:33.760]  很容易會跌入一些陷阱
[00:07:33.760 --> 00:07:36.560]  一些不義不公的陷阱
[00:07:36.560 --> 00:07:38.800]  而提醒當時神的子民
[00:07:38.800 --> 00:07:42.960]  要留心按公正來作判斷
[00:07:42.960 --> 00:07:46.120]  當然這些經文不單在講法庭上
[00:07:46.120 --> 00:07:48.360]  亦都在講屬神的子民
[00:07:48.360 --> 00:07:51.560]  如何留心在日常生活上
[00:07:51.560 --> 00:07:56.520]  要防範跌入這些不公不義的事上
[00:07:56.520 --> 00:07:58.640]  因此二十三章這段經文
[00:07:58.640 --> 00:08:01.360]  亦都是今天當我們關心社會的時候
[00:08:01.360 --> 00:08:05.400]  要留心如何能夠行在公正的事上面
[00:08:05.400 --> 00:08:10.440]  我們先看第一節到第三節
[00:08:10.440 --> 00:08:13.160]  聖經說不可傳播謠言
[00:08:13.160 --> 00:08:17.920]  也不可與惡人攜手作假見證
[00:08:17.920 --> 00:08:21.000]  聖經提到謠言 大家都會很熟悉
[00:08:21.000 --> 00:08:26.160]  在生活上久不久就會聽見一些謠言的事情
[00:08:26.160 --> 00:08:29.320]  謠言是在講一些不正確的描述
[00:08:29.320 --> 00:08:32.200]  或者不正確的結論
[00:08:32.200 --> 00:08:36.480]  但是人將這些不正確的事情不斷傳達出去
[00:08:36.480 --> 00:08:40.160]  我們常常講「雜非成事」
[00:08:40.160 --> 00:08:43.200]  講得多就以為是事實
[00:08:43.200 --> 00:08:45.600]  而產生很多的虛假
[00:08:45.600 --> 00:08:49.200]  很多的一種破壞明星的情況
[00:08:49.200 --> 00:08:53.600]  很多人如果刻意講述謠言的動機
[00:08:53.600 --> 00:08:58.280]  我們都知道背後是想破壞一個人的明星
[00:08:58.280 --> 00:09:01.640]  聖經說不可傳播
[00:09:01.640 --> 00:09:04.160]  如果你聽到某一些的傳言
[00:09:04.160 --> 00:09:06.800]  而你不知道事實是如何
[00:09:06.800 --> 00:09:08.240]  你要很小心
[00:09:08.240 --> 00:09:12.320]  要讓這些傳播就止息在你那裡
[00:09:12.320 --> 00:09:14.080]  就停止
[00:09:14.080 --> 00:09:16.960]  所以你記得我們中國人的一句話
[00:09:16.960 --> 00:09:20.760]  「謠言止於智者」
[00:09:20.760 --> 00:09:22.440]  真正的智慧的人
[00:09:22.440 --> 00:09:27.320]  是不讓謠言透過自己的口繼續傳播出去
[00:09:27.320 --> 00:09:32.160]  而聖經就這樣勉勵我們不可傳播謠言
[00:09:32.160 --> 00:09:33.280]  而同樣聖經就說
[00:09:33.280 --> 00:09:37.240]  也不可與惡人攜手作假見證
[00:09:37.240 --> 00:09:38.880]  當然你同學都會體會
[00:09:38.880 --> 00:09:41.160]  不應該講假見證的
[00:09:41.160 --> 00:09:45.320]  但為什麼有些時候會講了假的見證呢?
[00:09:45.320 --> 00:09:47.280]  不是的 不是那件事情
[00:09:47.280 --> 00:09:49.520]  但是就說是那件事
[00:09:49.520 --> 00:09:52.920]  背後可能是因為怕一些的惡人
[00:09:52.920 --> 00:09:55.600]  怕惡人傷害自己
[00:09:55.600 --> 00:09:59.280]  或者會與這些惡人有某些個人的關係
[00:09:59.280 --> 00:10:00.880]  基於某些人情
[00:10:00.880 --> 00:10:05.120]  就與他攜手去做假見證
[00:10:05.120 --> 00:10:07.200]  這些人情的事上面
[00:10:07.200 --> 00:10:08.800]  受到牽制
[00:10:08.800 --> 00:10:12.720]  以至不能夠講真實的說話
[00:10:12.720 --> 00:10:15.160]  當我們講到人情的時候
[00:10:15.160 --> 00:10:16.600]  大家會體會
[00:10:16.600 --> 00:10:19.440]  人情有一種很大的拉力
[00:10:19.440 --> 00:10:22.200]  可以幫你去做一些正確的事
[00:10:22.200 --> 00:10:26.320]  也可以幫你去做一些錯誤的事情
[00:10:26.320 --> 00:10:28.480]  但聖經給我們的方向就是
[00:10:28.480 --> 00:10:31.520]  一個重要的原則
[00:10:31.520 --> 00:10:37.240]  不可與惡人攜手作假見證
[00:10:37.240 --> 00:10:38.680]  聖經再提的時候你會發覺
[00:10:38.680 --> 00:10:40.800]  後面再提一件很重要的
[00:10:40.800 --> 00:10:42.000]  對我們的勉勵
[00:10:42.000 --> 00:10:42.920]  第二節
[00:10:42.920 --> 00:10:44.640]  不可隨眾行惡
[00:10:44.640 --> 00:10:46.600]  不可再訴訟的事上
[00:10:46.600 --> 00:10:49.720]  隨眾說歪曲正義的話
[00:10:49.720 --> 00:10:52.560]  大家發覺有兩個字重覆地提
[00:10:52.560 --> 00:10:56.280]  是哪兩個字呢?
[00:10:56.280 --> 00:10:58.240]  是不可
[00:10:58.240 --> 00:11:00.000]  另外呢?
[00:11:00.000 --> 00:11:02.440]  隨眾
[00:11:02.440 --> 00:11:05.080]  我們有些時候會容易隨眾
[00:11:05.080 --> 00:11:07.600]  隨著眾人所做的事去做
[00:11:07.600 --> 00:11:09.880]  如果大家去過一些比較擠迫的地方
[00:11:09.880 --> 00:11:11.320]  很多人潮
[00:11:11.320 --> 00:11:13.760]  你跟著人潮走的時候會舒服一點
[00:11:13.760 --> 00:11:16.840]  你逆流而上會比較辛苦
[00:11:16.840 --> 00:11:19.520]  同樣你發覺社會上有一些觀念
[00:11:19.520 --> 00:11:22.040]  是一般人都有的
[00:11:22.040 --> 00:11:26.400]  當你順著這些觀念去說話去行事
[00:11:26.400 --> 00:11:28.480]  你會覺得舒服一點
[00:11:28.480 --> 00:11:30.560]  被人接受多一點
[00:11:30.560 --> 00:11:35.280]  因此隨眾會做出很多
[00:11:35.280 --> 00:11:37.720]  你自己知道未必對
[00:11:37.720 --> 00:11:41.720]  但又好像無可奈何做了的事情
[00:11:41.720 --> 00:11:43.440]  但聖經仍然這樣提醒我們
[00:11:43.440 --> 00:11:45.600]  不可隨眾行惡
[00:11:45.600 --> 00:11:47.160]  不可再訴訟的事上
[00:11:47.160 --> 00:11:50.880]  隨眾說歪曲正義的說話
[00:11:50.880 --> 00:11:52.080]  無論如何
[00:11:52.080 --> 00:11:55.360]  原則仍然是正義的事情
[00:11:55.360 --> 00:11:59.080]  仍然不可以歪曲正義
[00:11:59.080 --> 00:12:00.480]  甚至下面再講一點
[00:12:00.480 --> 00:12:02.040]  就是第三節
[00:12:02.040 --> 00:12:07.680]  也不可再訴訟的事上偏惡窮人
[00:12:07.680 --> 00:12:09.640]  我們都會平時留意到
[00:12:09.640 --> 00:12:13.880]  社會容易偏袒那些有權有勢的人
[00:12:13.880 --> 00:12:15.920]  我們常常見到這樣的事
[00:12:15.920 --> 00:12:19.120]  但同時聖經很清楚地講出一個現實
[00:12:19.120 --> 00:12:22.200]  有些時候會覺得窮人
[00:12:22.200 --> 00:12:25.360]  他們一定是受欺壓的人
[00:12:25.360 --> 00:12:28.640]  我們香港常常說弱勢群體
[00:12:28.640 --> 00:12:30.680]  弱勢群體一定是受欺壓的人
[00:12:30.680 --> 00:12:33.640]  因此不分黑白是非
[00:12:33.640 --> 00:12:38.520]  就會來維護這些弱勢的人士
[00:12:38.520 --> 00:12:40.480]  但聖經就叫我們留心
[00:12:40.480 --> 00:12:43.840]  不要去偏惡權勢的人
[00:12:43.840 --> 00:12:46.760]  也不要偏惡窮人
[00:12:46.760 --> 00:12:50.880]  重要的仍然是正義公義的原則
[00:12:50.880 --> 00:12:55.640]  我請大家一起去看後面的利美記
[00:12:55.640 --> 00:12:58.400]  我們看多一次經文
[00:12:58.400 --> 00:13:05.040]  聖經利美記第十九章
[00:13:05.040 --> 00:13:19.440]  在第十九章第十五節
[00:13:36.040 --> 00:13:48.720]  聖經一路對我們的勉勵和提醒
[00:13:48.720 --> 00:13:50.360]  接著你發覺三節經文
[00:13:50.360 --> 00:13:52.720]  都是重複地講一件事
[00:13:52.720 --> 00:13:56.560]  就是無論你正在承受哪些壓力
[00:13:56.560 --> 00:13:58.680]  又或者你察覺整個社會
[00:13:58.680 --> 00:14:01.080]  你旁邊的人很多的群眾
[00:14:01.080 --> 00:14:03.600]  有他們固定的看法
[00:14:03.600 --> 00:14:05.880]  你在當中要小心分辨
[00:14:05.880 --> 00:14:10.920]  甚麼是真正正義公正的事情
[00:14:10.920 --> 00:14:14.520]  而按正義來行事
[00:14:14.520 --> 00:14:17.160]  這個都是我們在聖經裏面
[00:14:17.160 --> 00:14:19.760]  對我們常常有的提醒
[00:14:19.760 --> 00:14:21.200]  或者我們再下去
[00:14:21.200 --> 00:14:26.520]  回到《出埃及記》二十三章
[00:14:26.520 --> 00:14:31.160]  我們跳到下面的第六節
[00:14:31.160 --> 00:14:32.200]  第六節聖經說
[00:14:32.200 --> 00:14:37.240]  不可在窮人訴訟的事上歪曲正義
[00:14:37.240 --> 00:14:39.680]  再強調不要讓自己
[00:14:39.680 --> 00:14:42.600]  受到對方的經濟地位
[00:14:42.600 --> 00:14:46.720]  而影響你對他一個正確的判斷
[00:14:46.720 --> 00:14:49.680]  第七節要遠離虛假的事
[00:14:49.680 --> 00:14:55.120]  不可殺無辜和正義的人
[00:14:55.120 --> 00:14:57.840]  我剛剛看到一些
[00:14:57.840 --> 00:15:00.560]  美國歷史上的一件事情
[00:15:00.560 --> 00:15:03.160]  在美國二十世紀初期
[00:15:03.160 --> 00:15:05.760]  差不多有二十年的時間
[00:15:05.760 --> 00:15:08.560]  有一個很特別的社會現象
[00:15:08.560 --> 00:15:12.400]  就是當時有一種私刑的情況
[00:15:12.400 --> 00:15:14.640]  有一些特別是當時的美國人
[00:15:14.640 --> 00:15:16.760]  他們是非洲裔
[00:15:16.760 --> 00:15:20.200]  但是很多的人對他們有不滿
[00:15:20.200 --> 00:15:23.320]  又或者覺得他們是藐視自己
[00:15:23.320 --> 00:15:25.440]  然後就將他們扎在木柱上
[00:15:25.440 --> 00:15:27.560]  就燒死他們
[00:15:27.560 --> 00:15:30.640]  執行私刑在當時二十世紀的初期
[00:15:30.640 --> 00:15:34.520]  有上千上萬的這些黑人
[00:15:34.520 --> 00:15:38.200]  是被燒死或者是被殘殺
[00:15:38.200 --> 00:15:39.520]  在這種情況之下
[00:15:39.520 --> 00:15:43.560]  甚至有些驕徒都參與在這件事上
[00:15:43.560 --> 00:15:45.560]  後來這個歷史告訴我們知道
[00:15:45.560 --> 00:15:48.760]  有十二位的姐妹
[00:15:48.760 --> 00:15:50.360]  她們一路見到這樣的情況的時候
[00:15:50.360 --> 00:15:51.760]  她們很難受
[00:15:51.760 --> 00:15:53.760]  她們覺得聖經很清楚說
[00:15:53.760 --> 00:15:56.440]  無論是哪一種的民族
[00:15:56.440 --> 00:15:58.680]  或者是有錢的沒有錢的
[00:15:58.680 --> 00:16:01.880]  我們都應該以公義來代替她們
[00:16:01.880 --> 00:16:03.560]  因此她們組織了一個特別的協會
[00:16:03.560 --> 00:16:08.040]  叫做「南方婦女反對私刑協會」
[00:16:08.040 --> 00:16:10.360]  在美國的南部份的
[00:16:10.360 --> 00:16:12.760]  的驕徒的姐妹
[00:16:12.760 --> 00:16:15.800]  這個協會開始的時候遇到很大的壓力
[00:16:15.800 --> 00:16:19.000]  但後來她們透過很多不同的文字的
[00:16:19.000 --> 00:16:20.440]  一些的宣傳
[00:16:20.440 --> 00:16:24.680]  去不斷鼓勵人來關心愛護這些的生命
[00:16:24.680 --> 00:16:26.240]  經過了一段時間之後
[00:16:26.240 --> 00:16:30.160]  她們聯繫了差不多四百萬的婦女
[00:16:30.160 --> 00:16:33.120]  有很多個驕徒的團體
[00:16:33.120 --> 00:16:34.840]  絕大多數是驕徒的人士
[00:16:34.840 --> 00:16:36.240]  她們組合在一起
[00:16:36.240 --> 00:16:39.240]  來要求政府去面對這件事情
[00:16:39.240 --> 00:16:41.640]  亦都不斷去遊說很多的人士
[00:16:41.640 --> 00:16:43.240]  包括一些的警察
[00:16:43.240 --> 00:16:46.520]  來毀身要保護這些的生命
[00:16:46.520 --> 00:16:49.240]  大概去到一九五零年代
[00:16:49.240 --> 00:16:52.280]  已經完全是消失了這種的
[00:16:52.280 --> 00:16:55.560]  執行私刑的做法
[00:16:55.560 --> 00:16:57.040]  當我看回這些歷史的時候
[00:16:57.040 --> 00:16:58.920]  就發覺當中的姐妹們
[00:16:58.920 --> 00:17:02.720]  她們是真的擺上她們的生命
[00:17:02.720 --> 00:17:06.680]  來去愛護這些被殘害的人
[00:17:06.680 --> 00:17:11.040]  她們留心到聖經所給她們的勉勵
[00:17:11.040 --> 00:17:13.960]  不單止自己追求個人的良善
[00:17:13.960 --> 00:17:16.120]  亦都真的愛護她們身邊
[00:17:16.120 --> 00:17:19.120]  受到不公義對待的人
[00:17:19.120 --> 00:17:20.360]  當你看回聖經的時候
[00:17:20.360 --> 00:17:22.800]  上帝不斷勉勵她的子民
[00:17:22.800 --> 00:17:27.080]  不可在窮人訴訟的事上歪曲正義
[00:17:27.080 --> 00:17:29.080]  要遠離虛假的事
[00:17:29.080 --> 00:17:32.360]  虛假的事是指一些錯誤的控訴
[00:17:32.360 --> 00:17:36.080]  大家記得剛才說的法庭上的狀況
[00:17:36.080 --> 00:17:39.480]  要遠離一些虛假錯誤的控訴
[00:17:39.480 --> 00:17:42.680]  不可以殺無辜和正義的人
[00:17:42.680 --> 00:17:43.320]  接著說
[00:17:43.320 --> 00:17:49.520]  因為我決不以惡人為義人
[00:17:49.520 --> 00:17:52.000]  比達出上帝是審判的主
[00:17:52.000 --> 00:17:54.400]  祂不會看不見的
[00:17:54.400 --> 00:17:56.640]  祂是會作出祂的審判
[00:17:56.640 --> 00:17:58.560]  亦都來勉勵我們
[00:17:58.560 --> 00:18:03.400]  按祂自己的心意來行事
[00:18:03.400 --> 00:18:06.560]  大家留意到我們剛才跳過了第四 第五節
[00:18:06.560 --> 00:18:09.880]  我們回頭看一看
[00:18:09.880 --> 00:18:11.880]  這裡提到要關心你的仇敵
[00:18:11.880 --> 00:18:14.480]  他的嘔怒 他的需要
[00:18:14.480 --> 00:18:15.760]  或者你覺得很奇怪
[00:18:15.760 --> 00:18:18.600]  在說法庭的司法公正
[00:18:18.600 --> 00:18:22.360]  為什麼突然間說關心別人的事呢?
[00:18:22.360 --> 00:18:23.600]  所以你會留意到
[00:18:23.600 --> 00:18:26.000]  其實從聖經的上下文看
[00:18:26.000 --> 00:18:28.600]  就會發覺這裡所說的仇敵
[00:18:28.600 --> 00:18:32.680]  是在說法庭當中一些敵對的人
[00:18:32.680 --> 00:18:35.080]  或者是和你之間有一種
[00:18:35.080 --> 00:18:39.840]  好像是互相對峙的一些敵人
[00:18:39.840 --> 00:18:40.800]  因此請再說
[00:18:40.800 --> 00:18:43.400]  不單要公義的對待
[00:18:43.400 --> 00:18:46.200]  而且要良善的對待他們
[00:18:46.200 --> 00:18:48.600]  我們看第四節
[00:18:48.600 --> 00:18:52.560]  如果你遇見你仇敵的牛或是驢
[00:18:52.560 --> 00:18:54.160]  走迷了路
[00:18:54.160 --> 00:18:58.800]  就應該把他牽回來給他
[00:18:58.800 --> 00:18:59.800]  聖經特別說
[00:18:59.800 --> 00:19:03.520]  如果你看到和你有對抗的人
[00:19:03.520 --> 00:19:05.400]  他的牛驢走迷了路
[00:19:05.400 --> 00:19:08.280]  你看到他的牛知道是屬於他的
[00:19:08.280 --> 00:19:09.680]  可能你內心
[00:19:09.680 --> 00:19:10.720]  或者我們有些時候
[00:19:10.720 --> 00:19:12.200]  都有人的軟弱
[00:19:12.200 --> 00:19:15.320]  就會很心涼
[00:19:15.320 --> 00:19:18.120]  哇 活該他了
[00:19:18.120 --> 00:19:20.320]  他做那麼多錯事
[00:19:20.320 --> 00:19:23.320]  活該他有這樣的損失
[00:19:23.320 --> 00:19:26.320]  有些時候人都有這樣自然的反應
[00:19:26.320 --> 00:19:26.960]  但聖經就說
[00:19:26.960 --> 00:19:29.600]  你不要因為見到是仇敵的牛和驢
[00:19:29.600 --> 00:19:30.920]  就不理他
[00:19:30.920 --> 00:19:35.920]  你應該把他牽回來給他
[00:19:35.920 --> 00:19:40.000]  然而以良善來對待他們
[00:19:40.000 --> 00:19:44.840]  然而留心到他們所需要的幫助
[00:19:44.840 --> 00:19:47.600]  來關心他們
[00:19:47.600 --> 00:19:50.720]  然後第五節
[00:19:50.720 --> 00:19:53.800]  如果你看見恨你的人
[00:19:53.800 --> 00:19:56.480]  他的驢伏在重擔之下
[00:19:56.480 --> 00:19:58.200]  因為背了很多重擔
[00:19:58.200 --> 00:20:00.680]  被重擔壓下站不起來
[00:20:00.680 --> 00:20:03.240]  你不可走開不理他
[00:20:03.240 --> 00:20:05.480]  你應該與驢主
[00:20:05.480 --> 00:20:07.880]  這個驢主就是剛才所說的仇敵
[00:20:07.880 --> 00:20:10.200]  是那些和你有對峙的人
[00:20:10.200 --> 00:20:15.000]  甚至前面所說是恨你的人
[00:20:15.000 --> 00:20:16.400]  見到他的時候
[00:20:16.400 --> 00:20:19.000]  見到他的驢被重擔壓著
[00:20:19.000 --> 00:20:23.080]  他自己又不夠力伏起驢
[00:20:23.080 --> 00:20:26.760]  你會有甚麼反應呢?
[00:20:26.760 --> 00:20:28.800]  我不需要多說
[00:20:28.800 --> 00:20:30.320]  你可以想像
[00:20:30.320 --> 00:20:33.560]  人的內心裏面有很多不同的想念
[00:20:33.560 --> 00:20:35.960]  但聖經裏面所要說的就是
[00:20:35.960 --> 00:20:39.880]  你不可走開不理
[00:20:39.880 --> 00:20:47.080]  你應該與驢主一同卸下他的重擔
[00:20:47.080 --> 00:20:48.200]  在香港
[00:20:48.200 --> 00:20:50.480]  有些時候我們要遇到一些朋友
[00:20:50.480 --> 00:20:53.760]  和你的政見會不同
[00:20:53.760 --> 00:20:55.960]  又或者他和你某些事情上
[00:20:55.960 --> 00:20:57.760]  有不同的看法
[00:20:57.760 --> 00:20:59.560]  甚至有爭論
[00:20:59.560 --> 00:21:00.720]  但無論怎樣也好
[00:21:00.720 --> 00:21:04.400]  你仍然要顧念他的需要
[00:21:04.400 --> 00:21:07.640]  聖經給我們很清楚一個方向就是
