
[00:00:00.000 --> 00:00:04.960]  今天我們就會講以西傑書的比喻
[00:03:11.840 --> 00:03:14.720]  就講一個嬰兒被遺棄了
[00:03:14.720 --> 00:03:16.840]  但是怎麼讓人來收養
[00:03:16.840 --> 00:03:18.160]  然後給他清潔
[00:03:18.160 --> 00:03:19.440]  養大他
[00:03:19.440 --> 00:03:21.120]  後來還愛他
[00:03:21.120 --> 00:03:26.200]  但是他竟然拋棄對他有恩典的人
[00:03:26.200 --> 00:03:28.520]  這一章是挺長的
[00:03:28.520 --> 00:03:32.840]  接著第十七章就是講鷹和樹的比喻
[00:03:32.840 --> 00:03:37.760]  我就會解釋為什麼要講這麼多這樣的比喻
[00:03:37.760 --> 00:03:39.800]  其實就是含沙射影
[00:03:39.800 --> 00:03:41.840]  講當時的皇帝
[00:03:41.840 --> 00:03:46.440]  第十八章就是一句俗語引申出的信息
[00:03:46.440 --> 00:03:50.400]  這個我也會安排講一篇道
[00:03:50.400 --> 00:03:52.400]  一句俗語是怎麼講呢?
[00:03:52.400 --> 00:03:54.320]  他說葡萄是酸的
[00:03:54.320 --> 00:03:55.400]  爸爸吃了之後
[00:03:55.400 --> 00:03:58.280]  但是兒子的牙就會酸軟
[00:03:58.280 --> 00:03:59.000]  不是吧?
[00:03:59.000 --> 00:04:02.240]  爸爸吃酸葡萄應該是爸爸酸軟的
[00:04:02.240 --> 00:04:05.440]  為什麼會是兒子酸軟呢?
[00:04:05.440 --> 00:04:09.760]  我們會特別的來解釋這一節的經文
[00:04:09.760 --> 00:04:11.520]  好了,接著我們再看下去
[00:04:11.520 --> 00:04:14.480]  第十九章
[00:04:14.480 --> 00:04:17.680]  就講到獅子和葡萄園的信息
[00:04:17.680 --> 00:04:21.240]  第二十章就講到叛逆的民
[00:04:21.240 --> 00:04:26.040]  還有樹木被焚燒
[00:04:26.040 --> 00:04:31.440]  然後第二十一章就講到復仇的刀
[00:04:31.440 --> 00:04:34.040]  第二十二章就講到流血的城
[00:04:34.040 --> 00:04:36.920]  就是指以色列領袖的罪
[00:04:36.920 --> 00:04:39.680]  好了,第二十三章也是很長的
[00:04:39.680 --> 00:04:47.800]  你留意二十三章和器英第十六章是遙遙相仿的
[00:04:47.800 --> 00:04:52.720]  最後一個的比喻就是獸窩的比喻
[00:04:52.720 --> 00:04:55.200]  然後就是象徵性的行動
[00:04:55.200 --> 00:04:57.680]  就是先知的妻子死了
[00:04:57.680 --> 00:05:00.520]  但是不可以來舉哀
[00:05:00.520 --> 00:05:03.960]  好了,這些筆記裡面就會列出了
[00:05:03.960 --> 00:05:07.240]  究竟這個主題是什麼
[00:05:07.240 --> 00:05:09.600]  然後指出他們的什麼罪
[00:05:09.600 --> 00:05:11.600]  而神怎樣懲罰他們
[00:05:11.600 --> 00:05:15.680]  我再說,筆記是會放在我們的網頁上
[00:05:15.680 --> 00:05:17.880]  又或者大家如果需要的話
[00:05:17.880 --> 00:05:19.760]  你可以來WhatsApp給我
[00:05:19.760 --> 00:05:22.480]  我就會將這些筆記傳給大家
[00:05:22.480 --> 00:05:23.920]  我還想講一講
[00:05:23.920 --> 00:05:26.200]  我教以色列書其中一個期望
[00:05:26.200 --> 00:05:28.720]  因為我們會來抽那個重點
[00:05:28.720 --> 00:05:31.240]  譬如今天全部基本集中在講比喻
[00:05:31.240 --> 00:05:33.640]  上次是講象徵性的行動
[00:05:33.640 --> 00:05:36.600]  下一堂就會講審判和復興
[00:05:36.600 --> 00:05:39.840]  我希望引起大家的體會
[00:05:39.840 --> 00:05:44.400]  最後我想你從頭到尾來看一次
[00:05:44.400 --> 00:05:47.040]  如果你能夠編勾到那個筆記
[00:05:47.040 --> 00:05:49.720]  我想對你對以色列的研讀
[00:05:49.720 --> 00:05:51.720]  是會有更大的幫助
[00:05:51.720 --> 00:05:53.560]  我們看第一個的比喻
[00:05:53.560 --> 00:05:58.400]  就是狐狸裡面在方牆上來出現
[00:05:58.400 --> 00:06:01.080]  我們先來看以色列書13章
[00:06:01.080 --> 00:06:04.960]  第一到第九節
[00:06:04.960 --> 00:06:07.640]  耶和華的話臨到我說
[00:06:07.640 --> 00:06:09.840]  人子啊你要說預言
[00:06:09.840 --> 00:06:13.240]  攻擊以色列中說預言的先知
[00:06:13.240 --> 00:06:16.640]  對那些本己心發預言的說
[00:06:16.640 --> 00:06:19.440]  你們當聽耶和華的話
[00:06:19.440 --> 00:06:21.480]  主耶和華如此說
[00:06:21.480 --> 00:06:23.840]  如還的先知有禍了
[00:06:23.840 --> 00:06:27.920]  他們隨從自己的心意卻一無所見
[00:06:27.920 --> 00:06:30.040]  以色列啊你的先知
[00:06:30.040 --> 00:06:32.400]  好像方牆中的狐狸
[00:06:32.400 --> 00:06:35.040]  沒有上去搗黨破口
[00:06:35.040 --> 00:06:38.600]  也沒有為以色列家重修長門
[00:06:38.600 --> 00:06:41.120]  使他們當耶和華的日子
[00:06:41.120 --> 00:06:44.160]  在鎮上站立得住
[00:06:44.160 --> 00:06:47.080]  這些人所見的是虛假
[00:06:47.080 --> 00:06:49.040]  是荒詐的占卜
[00:06:49.040 --> 00:06:51.640]  他們說是耶和華說的
[00:06:51.640 --> 00:06:55.000]  其實耶和華並沒有猜險他們
[00:06:55.000 --> 00:06:57.640]  他們倒使人子望那話
[00:06:57.640 --> 00:06:59.280]  必然立定
[00:06:59.280 --> 00:07:03.000]  你們豈不是見了虛假的異象嗎
[00:07:03.000 --> 00:07:06.360]  豈不是說了荒詐的占卜嗎
[00:07:06.360 --> 00:07:08.880]  你們說這是耶和華說的
[00:07:08.880 --> 00:07:10.800]  其實我沒有說
[00:07:10.800 --> 00:07:13.480]  所以主耶和華如此說
[00:07:13.480 --> 00:07:15.720]  因你們說的是虛假
[00:07:15.720 --> 00:07:17.400]  見的是荒詐
[00:07:17.400 --> 00:07:19.360]  我就與你們反對
[00:07:19.360 --> 00:07:21.760]  這是主耶和華說的
[00:07:21.760 --> 00:07:25.360]  我的手必攻擊那件虛假異象
[00:07:25.360 --> 00:07:29.120]  用荒詐占卜的先知
[00:07:29.120 --> 00:07:32.280]  他們必不列在我百姓的會中
[00:07:32.280 --> 00:07:34.960]  不錄在以色列家的冊上
[00:07:34.960 --> 00:07:37.000]  也不進入以色列地
[00:07:37.000 --> 00:07:40.240]  你們就知道我是主耶和華
[00:07:40.240 --> 00:07:41.480]  這裡很清楚
[00:07:41.480 --> 00:07:45.840]  其實是在指責一群假先知
[00:07:45.840 --> 00:07:48.720]  在荒場上的狐狸
[00:07:48.720 --> 00:07:51.960]  荒場就是指他們那個地方
[00:07:51.960 --> 00:07:55.040]  因為被攻擊以至荒廢
[00:07:55.040 --> 00:07:58.640]  很多地方已經成為頹垣敗瓦
[00:07:58.640 --> 00:08:01.600]  接著有些狐狸出現
[00:08:01.600 --> 00:08:08.120]  這些狐狸是說到假先知做的破壞性的事
[00:08:08.120 --> 00:08:10.680]  這些假先知是做些什麼呢?
[00:08:10.680 --> 00:08:17.600]  他們會去宣講子民喜歡聽的說話
[00:08:17.600 --> 00:08:19.320]  雖然兵臨城下
[00:08:19.320 --> 00:08:22.840]  他仍然說今天有神保護著我們
[00:08:22.840 --> 00:08:26.800]  我們必定會得勝的
[00:08:26.800 --> 00:08:28.800]  但是他們沒有體會到
[00:08:28.800 --> 00:08:32.440]  原來他們不斷拒絕神的教導下
[00:08:32.440 --> 00:08:34.440]  被神帶來提醒他們
[00:08:34.440 --> 00:08:35.840]  他們都聰耳不聞
[00:08:35.840 --> 00:08:38.200]  所以最後神要審判他們
[00:08:38.200 --> 00:08:42.720]  他們就會說一些平安、安慰的話
[00:08:42.720 --> 00:08:43.560]  很真實
[00:08:43.560 --> 00:08:47.600]  人是喜歡聽這些說話的
[00:08:47.600 --> 00:08:50.280]  但是作為神的僕人不是這樣
[00:08:50.280 --> 00:08:52.920]  有時候你要說責備的信息
[00:08:52.920 --> 00:08:54.960]  子民是不喜歡聽的
[00:08:54.960 --> 00:08:57.840]  就是說他們的破壞性是非常大的
[00:08:57.840 --> 00:08:59.360]  如果你看看今天
[00:08:59.360 --> 00:09:00.840]  很多的領袖
[00:09:00.840 --> 00:09:03.200]  不單單是宗教的領袖
[00:09:03.200 --> 00:09:06.720]  也都可能是社會裡面的領袖
[00:09:06.720 --> 00:09:08.320]  面對一些危機的時候
[00:09:08.320 --> 00:09:13.640]  往往有時候都會在安慰我們一班的市民
[00:09:13.640 --> 00:09:15.040]  沒事的
[00:09:15.040 --> 00:09:16.560]  去責備我們
[00:09:16.560 --> 00:09:20.800]  或者對我們有些懲治
[00:09:20.800 --> 00:09:23.200]  但是對我們的影響不大
[00:09:23.200 --> 00:09:24.600]  很簡單舉個例子
[00:09:24.600 --> 00:09:27.200]  現在運東西去美國的時候
[00:09:27.200 --> 00:09:29.960]  不能夠再有Made in Hong Kong
[00:09:29.960 --> 00:09:31.840]  就是這個品牌
[00:09:31.840 --> 00:09:33.280]  香港製造
[00:09:33.280 --> 00:09:36.640]  要成為中國製造
[00:09:36.640 --> 00:09:39.800]  如果你看回一些廠家
[00:09:39.800 --> 00:09:43.000]  他說真的有很大的傷痛
[00:09:43.000 --> 00:09:46.600]  因為香港製造是一個很好的品牌
[00:09:46.600 --> 00:09:49.640]  賣的東西都會在美國是貴一點
[00:09:49.640 --> 00:09:51.440]  但是人們都會買的
[00:09:51.440 --> 00:09:54.520]  但是當你說到中國製造的時候
[00:09:54.520 --> 00:09:58.160]  但是其實就會將到我們這個品牌
[00:09:58.160 --> 00:10:00.000]  其實是被人誤會了
[00:10:00.000 --> 00:10:01.600]  因為他們分不清是哪些
[00:10:01.600 --> 00:10:03.960]  我們的收入影響是很大的
[00:10:03.960 --> 00:10:05.160]  不單單是我們的收入
[00:10:05.160 --> 00:10:08.520]  而影響那些工人
[00:10:08.520 --> 00:10:09.880]  但是你有沒有留意到
[00:10:09.880 --> 00:10:12.600]  就是商經局邱騰華出來都說
[00:10:12.600 --> 00:10:14.120]  哦沒事的
[00:10:14.120 --> 00:10:16.880]  我們出口那個去美國
[00:10:16.880 --> 00:10:18.600]  其實數目不多的
[00:10:18.600 --> 00:10:20.960]  影響不大的
[00:10:20.960 --> 00:10:22.760]  你有沒有留意到很多時候
[00:10:22.760 --> 00:10:24.560]  這些說話
[00:10:24.560 --> 00:10:25.280]  第一
[00:10:25.280 --> 00:10:28.160]  很可能真的令到一些不知道的市民
[00:10:28.160 --> 00:10:30.080]  覺得沒什麼
[00:10:30.080 --> 00:10:32.560]  但是其實可能那個影響性是很深遠的
[00:10:32.560 --> 00:10:34.480]  如果我們不是指出那個問題
[00:10:34.480 --> 00:10:36.200]  那個嚴重性的時候
[00:10:36.200 --> 00:10:38.560]  我們就不會有這份警覺
[00:10:38.560 --> 00:10:39.360]  所以你留意到
[00:10:39.360 --> 00:10:41.120]  原來當時那些是假先知
[00:10:41.120 --> 00:10:42.560]  就是做這些事情
[00:10:42.560 --> 00:10:45.000]  甚至我沒有給他們說話
[00:10:45.000 --> 00:10:46.480]  但是去宣講
[00:10:46.480 --> 00:10:49.520]  這個是他們憑自己的心意去做的
[00:10:49.520 --> 00:10:50.880]  大家聽我讀出
[00:10:50.880 --> 00:10:55.800]  耶利米蘇第23章的16到第18節
[00:10:55.800 --> 00:10:58.440]  耶利米蘇第23章16到第18節
[00:10:58.440 --> 00:11:01.760]  耶利米蘇和以西傑是差不多同一時間
[00:11:01.760 --> 00:11:04.960]  都是在指責那些假先知
[00:11:04.960 --> 00:11:07.000]  萬君子耶華如此說
[00:11:07.000 --> 00:11:09.040]  「借先知向你們說預言
[00:11:09.040 --> 00:11:11.160]  你們不要聽他們的話
[00:11:11.160 --> 00:11:13.680]  他們以虛空教訓你們
[00:11:13.680 --> 00:11:17.080]  所說的意象是出於自己的心
[00:11:17.080 --> 00:11:19.360]  不是出於耶和華的口
[00:11:19.360 --> 00:11:21.880]  他們常對藐視我的人說
[00:11:21.880 --> 00:11:24.920]  耶和華說你們必享平安
[00:11:24.920 --> 00:11:29.440]  又對一切按自己環境之心而行的人說
[00:11:29.440 --> 00:11:33.280]  別沒有災禍臨到你們」
[00:11:33.280 --> 00:11:34.600]  你有沒有留意到
[00:11:34.600 --> 00:11:37.240]  他就是在說平安
[00:11:37.240 --> 00:11:38.280]  沒事
[00:11:38.280 --> 00:11:40.880]  但是這個平安和沒事
[00:11:40.880 --> 00:11:42.720]  是虛假的信息
[00:11:42.720 --> 00:11:44.920]  所以我們要去反思
[00:11:44.920 --> 00:11:46.960]  而很可悲地
[00:11:46.960 --> 00:11:48.880]  但是子民喜歡聽的
[00:11:48.880 --> 00:11:55.360]  甚至以西傑書第33章的32、33兩節
[00:11:55.360 --> 00:11:58.800]  子民很想聆聽先知說話
[00:11:58.800 --> 00:12:00.440]  不過聽什麼呢?
[00:12:00.440 --> 00:12:01.720]  大家聽我讀出
[00:12:01.720 --> 00:12:08.720]  以西傑書33章的第32、33兩節
[00:12:08.720 --> 00:12:12.080]  「他們看你如善於奏樂
[00:12:12.080 --> 00:12:16.120]  聲音優雅之人所唱的雅歌
[00:12:16.120 --> 00:12:19.240]  他們聽你的話卻不去行
[00:12:19.240 --> 00:12:23.240]  看那所說的快要應驗了
[00:12:23.240 --> 00:12:27.240]  他們就知道在他們中間有了先知」
[00:12:27.240 --> 00:12:29.960]  下一節我們會特別再看以西傑先知
[00:12:29.960 --> 00:12:31.800]  但是他備神呼召
[00:12:31.800 --> 00:12:33.960]  要做一個守望者
[00:12:33.960 --> 00:12:35.640]  當他去宣告的時候
[00:12:35.640 --> 00:12:37.240]  原來那些人都是聽的
[00:12:37.240 --> 00:12:38.640]  但是聽的是什麼呢?
[00:12:38.640 --> 00:12:40.600]  他想當他是唱歌
[00:12:40.600 --> 00:12:43.560]  想聽一篇很安慰的信息
[00:12:43.560 --> 00:12:45.480]  但是原來不是
[00:12:45.480 --> 00:12:49.400]  所以今天有些人都是這樣
[00:12:49.400 --> 00:12:52.360]  我很記得有一個人他不肯回教會
[00:12:52.360 --> 00:12:53.600]  他說什麼?
[00:12:53.600 --> 00:12:54.760]  沒事的
[00:12:54.760 --> 00:12:56.560]  他說我已經出來做事已經受氣
[00:12:56.560 --> 00:12:58.200]  有時候被老闆罵
[00:12:58.200 --> 00:13:01.280]  回來又聽到那個牧者來罵我
[00:13:01.280 --> 00:13:04.600]  那時候我回來教會要受氣的嗎?
[00:13:04.600 --> 00:13:06.240]  那他就走了
[00:13:06.240 --> 00:13:08.000]  後來我問他
[00:13:08.000 --> 00:13:10.760]  我說為什麼你會覺得那個牧者是罵你
[00:13:10.760 --> 00:13:13.040]  他明明針對我
[00:13:13.040 --> 00:13:16.600]  我跟他說一個正常的牧者
[00:13:16.600 --> 00:13:19.640]  他不會特別為一個人寫一篇道
[00:13:19.640 --> 00:13:22.120]  你不要看得自己這麼大
[00:13:22.120 --> 00:13:24.680]  整篇道是為了你而講
[00:13:24.680 --> 00:13:26.840]  今天在聖靈的啟迪下
[00:13:26.840 --> 00:13:28.800]  他來得是去寫下他的講章
[00:13:28.800 --> 00:13:32.440]  如果你覺得心裡面有不開心
[00:13:32.440 --> 00:13:33.880]  好像受責備
[00:13:33.880 --> 00:13:39.120]  你就要先檢討這個責備是對還是錯
[00:13:39.120 --> 00:13:42.040]  而不是來得是去針對你
[00:13:42.040 --> 00:13:44.240]  我第一間侍奉的教會
[00:13:44.240 --> 00:13:46.720]  當然已經是很多很多年之前了
[00:13:46.720 --> 00:13:49.120]  已經三十多四十年前了
[00:13:49.120 --> 00:13:50.680]  那時候
[00:13:50.680 --> 00:13:52.440]  有一個老人家
[00:13:52.440 --> 00:13:54.320]  後來沒有回教會
[00:13:54.320 --> 00:13:55.760]  為什麼呢?
[00:13:55.760 --> 00:13:56.720]  後來他跟別人說
[00:13:56.720 --> 00:14:00.080]  連續兩堂道都是責備他的
[00:14:00.080 --> 00:14:02.040]  我記得第一堂道
[00:14:02.040 --> 00:14:03.280]  我就是說什麼呢?
[00:14:03.280 --> 00:14:04.840]  因為我剛剛預備
[00:14:04.840 --> 00:14:06.480]  雖然我們開了那間教會三年
[00:14:06.480 --> 00:14:07.720]  但是我瘋瘋癲癲的
[00:14:07.720 --> 00:14:09.680]  我就已經去開分堂
[00:14:09.680 --> 00:14:10.960]  我鼓勵人們不來
[00:14:10.960 --> 00:14:12.960]  但是去奉獻
[00:14:12.960 --> 00:14:14.480]  誰知道呢?
[00:14:14.480 --> 00:14:16.800]  我就說哈蓋書
[00:14:16.800 --> 00:14:19.320]  如果大家熟悉哈蓋書的話
[00:14:19.320 --> 00:14:21.520]  神就透過先知責備他們
[00:14:21.520 --> 00:14:23.840]  今天神的殿荒涼
[00:14:23.840 --> 00:14:27.600]  但是你們卻是自己住在天花板的房屋
[00:14:27.600 --> 00:14:30.320]  所以神說我會來
[00:14:30.320 --> 00:14:31.880]  但是去懲罰你
[00:14:31.880 --> 00:14:34.440]  讓你所種的你會失去
[00:14:34.440 --> 00:14:37.040]  你的健康也會不好
[00:14:37.040 --> 00:14:38.640]  後來我講完道之後
[00:14:38.640 --> 00:14:41.000]  我還去跟這位婆婆聊天
[00:14:41.000 --> 00:14:43.360]  我說你很久沒見了
[00:14:43.360 --> 00:14:45.440]  這幾個星期都沒見你
[00:14:45.440 --> 00:14:48.160]  接著她就說了一句話
[00:14:48.160 --> 00:14:50.240]  藤牧師不會說這些道
[00:14:50.240 --> 00:14:51.720]  我都呆了
[00:14:51.720 --> 00:14:52.720]  藤牧師不會說
[00:14:52.720 --> 00:14:54.960]  藤振輝牧師是我的牧師
[00:14:54.960 --> 00:14:57.160]  那我無理了
[00:14:57.160 --> 00:14:58.960]  好了,接著再過兩個星期
[00:14:58.960 --> 00:15:00.840]  剛好我們的堂慶
[00:15:00.840 --> 00:15:02.040]  我們的堂慶的時候
[00:15:02.040 --> 00:15:03.160]  我就講《肥辣比書》
[00:15:03.160 --> 00:15:05.160]  忘記背後老李面前
[00:15:05.160 --> 00:15:07.040]  我就說到今天
[00:15:07.040 --> 00:15:09.960]  我們應該要忘記我們過去的成就
[00:15:09.960 --> 00:15:11.040]  覺得自有不足
[00:15:11.040 --> 00:15:12.520]  繼續去追求
[00:15:12.520 --> 00:15:13.720]  接著我就講了
[00:15:13.720 --> 00:15:16.760]  今天我們的牧者最怕見到一些人
[00:15:16.760 --> 00:15:19.640]  以為自己信主很久已經很好了
[00:15:19.640 --> 00:15:21.680]  而不再積極去追求
[00:15:21.680 --> 00:15:23.080]  還可能指指點點
[00:15:23.080 --> 00:15:25.840]  這些是我們最怕見到的人
[00:15:25.840 --> 00:15:26.800]  我講完這段道之後
[00:15:26.800 --> 00:15:29.240]  他就沒有再回來了
[00:15:29.240 --> 00:15:30.400]  後來透過第三者
[00:15:30.400 --> 00:15:33.080]  我才知道原來他覺得我罵他
[00:15:33.080 --> 00:15:35.400]  原來我不知道他家剛剛裝修
[00:15:35.400 --> 00:15:37.080]  所以那幾個星期他沒有回來
[00:15:37.080 --> 00:15:38.440]  好了,我講《哈該書》的時候
[00:15:38.440 --> 00:15:40.160]  你自己住在天花板房屋
[00:15:40.160 --> 00:15:42.760]  享受自己家裡的享受
[00:15:42.760 --> 00:15:44.560]  但你卻沒有去理會神的事
[00:15:44.560 --> 00:15:46.040]  罵我
[00:15:46.040 --> 00:15:47.600]  接著第二堂
[00:15:47.600 --> 00:15:49.360]  就是我堂慶的時候
[00:15:49.360 --> 00:15:51.680]  就說我們很怕見到信主很多年的人
[00:15:51.680 --> 00:15:53.360]  我已經信主很多年
[00:15:53.360 --> 00:15:55.560]  但是他又覺得我罵他
[00:15:55.560 --> 00:15:57.360]  那你真是很冤枉
[00:15:57.360 --> 00:15:58.640]  但是記住
[00:15:58.640 --> 00:16:02.520]  這個其實可能是神在我們身上來做工作
[00:16:02.520 --> 00:16:05.680]  所以有時候有些人寧願講一些
[00:16:05.680 --> 00:16:07.000]  彼此相愛
[00:16:07.000 --> 00:16:08.360]  互相包容
[00:16:08.360 --> 00:16:12.640]  不要太敏感的說話
[00:16:12.640 --> 00:16:14.720]  但作為神的僕人不是這樣
[00:16:14.720 --> 00:16:16.880]  你留意到這些假先知
[00:16:16.880 --> 00:16:20.720]  就是給子民一個虛假的平安
[00:16:20.720 --> 00:16:21.840]  結果神審判他們
[00:16:21.840 --> 00:16:22.640]  第一
[00:16:22.640 --> 00:16:23.320]  審判是什麼?
[00:16:23.320 --> 00:16:24.640]  在第九節
[00:16:24.640 --> 00:16:28.680]  「你必不列在我百姓的會中」
[00:16:28.680 --> 00:16:30.240]  即是說什麼呢?
[00:16:30.240 --> 00:16:33.000]  他們不能夠離帶去敬拜神
[00:16:33.000 --> 00:16:36.520]  他們不能夠再離帶去宣講神的話
[00:16:36.520 --> 00:16:41.600]  不能夠按照神的律法典章去教導子民
[00:16:41.600 --> 00:16:44.640]  神是廢去了他們的職份
[00:16:44.640 --> 00:16:46.320]  第二
[00:16:46.320 --> 00:16:49.600]  「他不在以色列家的賊上」
[00:16:49.600 --> 00:16:51.400]  這個就是指什麼意思呢?
[00:16:51.400 --> 00:16:53.040]  絕對不要想著生命賊
[00:16:53.040 --> 00:16:54.560]  天上的這個
[00:16:54.560 --> 00:16:58.120]  你記不記得當他們回歸的時候
[00:16:58.120 --> 00:17:01.160]  他們都是要離帶去按照一些人
[00:17:01.160 --> 00:17:05.280]  已經在他們的族譜、家譜裡面
[00:17:05.280 --> 00:17:06.600]  離帶去有的
[00:17:06.600 --> 00:17:08.960]  於是才可以來到回歸
[00:17:08.960 --> 00:17:10.920]  以及你分到一些地
[00:17:10.920 --> 00:17:13.800]  在以斯拉記的第二章第62節
[00:17:13.800 --> 00:17:16.440]  以及尼西米記的第七章第64節裡面
[00:17:16.440 --> 00:17:18.280]  就有記載這個賊
[00:17:18.280 --> 00:17:20.520]  他們回歸的時候有這個賊
[00:17:20.520 --> 00:17:24.640]  即是說這群人是不能夠回歸自己的故土
[00:17:24.640 --> 00:17:28.000]  「不得進入以色列的地」
[00:17:28.000 --> 00:17:30.680]  就是他們秘魯歸回的時候
[00:17:30.680 --> 00:17:32.200]  他們是無份人
[00:17:32.200 --> 00:17:33.600]  總括來說
[00:17:33.600 --> 00:17:37.800]  就是他們不能夠再成為以色列的一份子
[00:17:37.800 --> 00:17:39.360]  神已經放棄他們
[00:17:39.360 --> 00:17:42.200]  雖然這群人好像是代神來說話
[00:17:42.200 --> 00:17:46.280]  但是他沒有按神的心意離帶去宣講
[00:17:46.280 --> 00:17:48.200]  只是討人的喜歡
[00:17:48.200 --> 00:17:49.800]  這個就是一個問題了
[00:17:49.800 --> 00:17:55.280]  接著第二個比喻是延續這個比喻
[00:17:55.280 --> 00:18:00.280]  就是沒有用灰離帶去抹這些牆
[00:18:00.280 --> 00:18:04.920]  以色列書十三章的第十到第十六節
[00:18:04.920 --> 00:18:09.080]  「因為他們有說我的百姓說平安
[00:18:09.080 --> 00:18:10.840]  其實沒有平安
[00:18:10.840 --> 00:18:13.080]  就像有人立起牆壁
[00:18:13.080 --> 00:18:17.000]  他們倒用未泡透的灰抹上
