
[00:00:00.000 --> 00:00:03.280]  好,大兄姊妹我們一起禱告
[00:11:38.440 --> 00:11:39.440]  上班下班
[00:11:39.440 --> 00:11:41.440]  吃飯睡覺
[00:11:41.440 --> 00:11:43.440]  好像行屍走肉一樣
[00:11:43.440 --> 00:11:44.440]  好像不由自主
[00:11:44.440 --> 00:11:46.440]  也不問原因
[00:11:46.440 --> 00:11:48.440]  就好像Zombie一樣
[00:11:48.440 --> 00:11:50.440]  所以就是這種文化
[00:11:50.440 --> 00:11:55.440]  反映有這些文化現象出來
[00:11:55.440 --> 00:11:57.440]  所以才這麼普及
[00:11:57.440 --> 00:11:59.440]  但是你有沒有想過
[00:11:59.440 --> 00:12:01.440]  這個正正就是警醒的相反
[00:12:01.440 --> 00:12:04.440]  沉睡的人就好像Zombie一樣
[00:12:04.440 --> 00:12:06.440]  求神幫助我們
[00:12:06.440 --> 00:12:08.440]  不要做一個Zombie
[00:12:08.440 --> 00:12:10.440]  屬靈Zombie
[00:12:10.440 --> 00:12:11.440]  屬靈Zombie
[00:12:11.440 --> 00:12:13.440]  屬靈喪屍
[00:12:13.440 --> 00:12:14.440]  就
[00:12:14.440 --> 00:12:17.440]  所以保羅就說你要警醒
[00:12:17.440 --> 00:12:19.440]  你要警醒
[00:12:19.440 --> 00:12:23.440]  而警醒怎樣可以做到呢
[00:12:23.440 --> 00:12:24.440]  其中一樣東西
[00:12:24.440 --> 00:12:27.440]  就是在禱告當中
[00:12:27.440 --> 00:12:28.440]  你問神
[00:12:28.440 --> 00:12:29.440]  你今天
[00:12:29.440 --> 00:12:30.440]  每天
[00:12:30.440 --> 00:12:31.440]  你活著
[00:12:31.440 --> 00:12:32.440]  你是有意義的
[00:12:32.440 --> 00:12:33.440]  你活著有意義的時候
[00:12:33.440 --> 00:12:36.440]  你怎樣去完成神的心意呢
[00:12:36.440 --> 00:12:38.440]  你退休
[00:12:38.440 --> 00:12:41.440]  退休不是只吃喝玩樂的
[00:12:41.440 --> 00:12:42.440]  你退休
[00:12:42.440 --> 00:12:43.440]  你想想
[00:12:43.440 --> 00:12:46.440]  你大半生的時間
[00:12:46.440 --> 00:12:48.440]  用來工作沒有去為神
[00:12:48.440 --> 00:12:49.440]  為神做過任何事
[00:12:49.440 --> 00:12:51.440]  現在退休多了時間
[00:12:51.440 --> 00:12:52.440]  有沒有想過
[00:12:52.440 --> 00:12:54.440]  可以為神做更多事呢
[00:12:54.440 --> 00:12:56.440]  是不是
[00:12:57.440 --> 00:13:01.440]  這個是警醒要問的問題
[00:13:01.440 --> 00:13:02.440]  在禱告當中
[00:13:02.440 --> 00:13:04.440]  我就是問這些問題
[00:13:04.440 --> 00:13:06.440]  我去檢查我的內心
[00:13:06.440 --> 00:13:10.440]  我是和神的旨意
[00:13:10.440 --> 00:13:12.440]  我在我的生活當中
[00:13:12.440 --> 00:13:13.440]  有沒有協調呢
[00:13:13.440 --> 00:13:15.440]  這個就是警醒
[00:13:15.440 --> 00:13:18.440]  接著
[00:13:18.440 --> 00:13:19.440]  在禱告當中
[00:13:19.440 --> 00:13:22.440]  當然也是有感恩的
[00:13:22.440 --> 00:13:23.440]  是不是
[00:13:23.440 --> 00:13:26.440]  禱告當中是有感恩
[00:13:26.440 --> 00:13:28.440]  一個基督徒
[00:13:28.440 --> 00:13:32.440]  其實很吸引人的地方
[00:13:32.440 --> 00:13:35.440]  就是他是一個很開心
[00:13:35.440 --> 00:13:36.440]  經常感恩的人
[00:13:36.440 --> 00:13:39.440]  反過來也是一樣
[00:13:39.440 --> 00:13:42.440]  一些很令人turn off的基督徒
[00:13:42.440 --> 00:13:48.440]  其實人家不在乎你的信仰有多熱心
[00:13:48.440 --> 00:13:50.440]  不在乎你回教會
[00:13:50.440 --> 00:13:52.440]  有多少籌入參與
[00:13:52.440 --> 00:13:53.440]  坦白說
[00:13:53.440 --> 00:13:55.440]  一個未信主的人
[00:13:55.440 --> 00:13:57.440]  他對於你的信仰
[00:13:57.440 --> 00:13:59.440]  覺得有沒有吸引力呢
[00:13:59.440 --> 00:14:01.440]  不是在乎你有多敬虔
[00:14:01.440 --> 00:14:03.440]  因為他不知道什麼叫敬虔
[00:14:03.440 --> 00:14:04.440]  也不care什麼叫敬虔
[00:14:04.440 --> 00:14:06.440]  他是在乎
[00:14:06.440 --> 00:14:07.440]  看到你
[00:14:07.440 --> 00:14:09.440]  是不是一個開心的人
[00:14:09.440 --> 00:14:10.440]  是不是一個感恩的人
[00:14:10.440 --> 00:14:12.440]  是不是一個滿足的人
[00:14:12.440 --> 00:14:14.440]  還是說你是一個愁眉苦臉的人
[00:14:14.440 --> 00:14:15.440]  還是說你是一個憤世嫉俗的人
[00:14:15.440 --> 00:14:17.440]  還是說你是一個經常都
[00:14:17.440 --> 00:14:18.440]  樣樣事
[00:14:18.440 --> 00:14:20.440]  就是不停地說人犯罪
[00:14:20.440 --> 00:14:21.440]  不停地說人罪惡
[00:14:21.440 --> 00:14:24.440]  但是自己又很不警醒的人
[00:14:26.440 --> 00:14:32.440]  這個是在禱告感恩的當中
[00:14:32.440 --> 00:14:35.440]  是一個提醒和操練
[00:14:35.440 --> 00:14:40.440]  接著禱告的內容
[00:14:40.440 --> 00:14:41.440]  當然保羅提到
[00:14:41.440 --> 00:14:43.440]  就是為了他
[00:14:43.440 --> 00:14:44.440]  即是傳福音的人
[00:14:44.440 --> 00:14:46.440]  和傳福音的士工
[00:14:46.440 --> 00:14:48.440]  讓我能夠得到口才
[00:14:48.440 --> 00:14:50.440]  能夠講到基督的奧秘
[00:14:50.440 --> 00:14:53.440]  當然是為那些傳福音的人
[00:14:53.440 --> 00:14:55.440]  為那些侍奉神的人
[00:14:55.440 --> 00:14:57.440]  為那些教會的士工
[00:14:57.440 --> 00:14:59.440]  為了那些天國的事業
[00:14:59.440 --> 00:15:02.440]  是我們禱告的內容
[00:15:02.440 --> 00:15:04.440]  很重要的一部分
[00:15:04.440 --> 00:15:06.440]  很多時候我們禱告的內容
[00:15:06.440 --> 00:15:08.440]  都是圍繞著自己的事情
[00:15:08.440 --> 00:15:10.440]  是否會轉變
[00:15:10.440 --> 00:15:12.440]  或者都是圍繞著這個世界的事情
[00:15:12.440 --> 00:15:13.440]  是否會轉變
[00:15:13.440 --> 00:15:14.440]  是不是
[00:15:14.440 --> 00:15:15.440]  有病
[00:15:15.440 --> 00:15:16.440]  醫治
[00:15:16.440 --> 00:15:18.440]  失業
[00:15:18.440 --> 00:15:19.440]  找到工作
[00:15:22.440 --> 00:15:26.440]  為那些孫子孫女
[00:15:26.440 --> 00:15:28.440]  或者子女學業
[00:15:28.440 --> 00:15:30.440]  全部都是這個世界的事情
[00:15:30.440 --> 00:15:31.440]  是否會轉變
[00:15:31.440 --> 00:15:32.440]  是不是
[00:15:32.440 --> 00:15:35.440]  但是你有沒有為他們的屬靈來禱告
[00:15:35.440 --> 00:15:39.440]  為你的子女或者孫子孫女
[00:15:39.440 --> 00:15:41.440]  屬靈生活禱告
[00:15:41.440 --> 00:15:42.440]  是不是
[00:15:42.440 --> 00:15:44.440]  有沒有為他們回教會生活來禱告
[00:15:44.440 --> 00:15:46.440]  還是現在教會都不回了
[00:15:46.440 --> 00:15:47.440]  你明白嗎
[00:15:47.440 --> 00:15:50.440]  是關心這些事情的
[00:15:50.440 --> 00:15:54.440]  有時候大兄姐妹就問一個問題
[00:15:54.440 --> 00:15:57.440]  牧師我怎樣可以更加多
[00:15:57.440 --> 00:16:00.440]  來去好像有那個醒覺
[00:16:00.440 --> 00:16:03.440]  或者有那個心來去關心
[00:16:03.440 --> 00:16:05.440]  一些譬如宣教
[00:16:05.440 --> 00:16:07.440]  或者一些教會的事情
[00:16:07.440 --> 00:16:08.440]  是不是
[00:16:08.440 --> 00:16:10.440]  起步點
[00:16:10.440 --> 00:16:12.440]  其實就是
[00:16:12.440 --> 00:16:14.440]  你去為那些事情禱告
[00:16:14.440 --> 00:16:17.440]  起步點是為那些事情禱告
[00:16:17.440 --> 00:16:19.440]  譬如我做牧師這樣
[00:16:19.440 --> 00:16:21.440]  有些人
[00:16:21.440 --> 00:16:24.440]  譬如可能新人來到
[00:16:24.440 --> 00:16:26.440]  我見到一兩次面
[00:16:26.440 --> 00:16:30.440]  有時候都未必認得到
[00:16:30.440 --> 00:16:33.440]  那個名和那個人match得到
[00:16:33.440 --> 00:16:36.440]  有時候可能我都
[00:16:36.440 --> 00:16:38.440]  舉例我去了英文堂
[00:16:38.440 --> 00:16:40.440]  有時候見到有個新人來
[00:16:40.440 --> 00:16:41.440]  有個名
[00:16:41.440 --> 00:16:42.440]  我看那個新人卡有個名
[00:16:42.440 --> 00:16:45.440]  但是我可能都match不到是誰
[00:16:45.440 --> 00:16:49.440]  但是何時我對這個人有印象
[00:16:49.440 --> 00:16:51.440]  是深刻的呢
[00:16:51.440 --> 00:16:55.440]  當我這樣說的時候
[00:16:55.440 --> 00:16:57.440]  你都知道答案了
[00:16:57.440 --> 00:16:59.440]  當我為這個人禱告的時候
[00:16:59.440 --> 00:17:01.440]  我就有印象
[00:17:01.440 --> 00:17:02.440]  就深刻了
[00:17:02.440 --> 00:17:03.440]  是不是
[00:17:03.440 --> 00:17:05.440]  他對我來說
[00:17:05.440 --> 00:17:07.440]  就不只是一個名字
[00:17:07.440 --> 00:17:10.440]  或者一個新人的面孔
[00:17:10.440 --> 00:17:12.440]  我為他來禱告
[00:17:13.440 --> 00:17:15.440]  同樣都是一樣的
[00:17:15.440 --> 00:17:17.440]  其實有很多事情
[00:17:17.440 --> 00:17:21.440]  你覺得好像一件事都不入腦
[00:17:21.440 --> 00:17:23.440]  或者不關自己的事的時候
[00:17:23.440 --> 00:17:25.440]  你為他禱告
[00:17:25.440 --> 00:17:26.440]  你認識他
[00:17:26.440 --> 00:17:27.440]  為他禱告
[00:17:27.440 --> 00:17:28.440]  為一個傳福音的人
[00:17:28.440 --> 00:17:30.440]  為一個傳福音的事供
