
[00:00:00.000 --> 00:00:04.040]  這段聖經的編排是可以這樣看的
[00:02:03.360 --> 00:02:07.600]  令到貧窮人是困苦的人衰敗
[00:02:07.600 --> 00:02:10.680]  不單止是吞嚇貧窮人
[00:02:10.680 --> 00:02:12.800]  貧窮人也沒甚麼吃的了
[00:02:12.800 --> 00:02:15.280]  你還吃貧窮人要吃的那些
[00:02:15.280 --> 00:02:16.480]  那即是甚麼
[00:02:16.480 --> 00:02:19.280]  欺壓 奸詐 搶
[00:02:19.280 --> 00:02:21.200]  這是一件事
[00:02:21.200 --> 00:02:24.280]  第二件事就是令到貧窮人衰敗
[00:02:24.280 --> 00:02:26.200]  衰敗的意思就是越來越差
[00:02:26.200 --> 00:02:28.560]  即是說不能翻身 永遠窮
[00:02:28.560 --> 00:02:30.960]  以致到你可以繼續控制他
[00:02:30.960 --> 00:02:32.880]  繼續欺詐他 無法反抗
[00:02:32.880 --> 00:02:35.880]  這一個心情心態
[00:02:35.880 --> 00:02:39.920]  是耶和華審判無法延遲的
[00:02:39.920 --> 00:02:42.400]  因為很多時間被以色列人去改
[00:02:42.400 --> 00:02:43.680]  但都改不了
[00:02:43.680 --> 00:02:46.040]  第二個宣告審判的實情
[00:02:46.040 --> 00:02:47.720]  是在第十四節
[00:02:47.720 --> 00:02:50.440]  是講到拜偶像的
[00:02:50.440 --> 00:02:54.000]  講到拜偶像就是拜金牛毒
[00:02:54.000 --> 00:02:57.000]  這個皇帝耶羅波安
[00:02:57.000 --> 00:03:00.480]  他在以色列北角那裏做皇帝
[00:03:00.480 --> 00:03:04.160]  南角有另外一個皇帝
[00:03:04.160 --> 00:03:05.600]  他想到一個辦法
[00:03:05.600 --> 00:03:07.640]  他不太想北角的人
[00:03:07.640 --> 00:03:11.000]  去南角耶路撒冷那裏敬拜神
[00:03:11.000 --> 00:03:12.800]  因為這些人民都走了
[00:03:12.800 --> 00:03:15.240]  他自己做皇帝也沒用
[00:03:15.240 --> 00:03:17.240]  所以就想到一個絕招
[00:03:17.240 --> 00:03:22.120]  這隻牛就是你們帶領你們出埃及的耶和華
[00:03:22.120 --> 00:03:24.040]  放在伯達利 放在丹的地方
[00:03:24.040 --> 00:03:26.360]  丹是北角最北的城市
[00:03:26.360 --> 00:03:27.800]  你們拜祂
[00:03:27.800 --> 00:03:30.880]  就等於你們在耶路撒冷那裏拜
[00:03:30.880 --> 00:03:33.600]  這個是極之大罪
[00:03:33.600 --> 00:03:35.240]  製造一隻金牛毒
[00:03:35.240 --> 00:03:38.520]  所以你看到第十四節講到牛毒 講到丹
[00:03:38.520 --> 00:03:41.200]  而他們就是向牛毒起誓
[00:03:41.200 --> 00:03:42.320]  就是敬拜
[00:03:42.320 --> 00:03:45.560]  又向丹的祭壇活神起誓
[00:03:45.560 --> 00:03:48.400]  還有很多其他假神 叫活神
[00:03:48.400 --> 00:03:51.960]  另外就是一個大道
[00:03:51.960 --> 00:03:53.680]  別氏巴的神道
[00:03:53.680 --> 00:03:55.760]  由別氏巴南面的城市
[00:03:55.760 --> 00:03:58.160]  人們是上去北面朝聖的
[00:03:58.160 --> 00:03:59.760]  就是朝聖那隻牛
[00:03:59.760 --> 00:04:02.880]  這條大道那些人都起誓的
[00:04:02.880 --> 00:04:05.040]  向著這個起誓
[00:04:05.040 --> 00:04:06.480]  第二大罪狀
[00:04:06.480 --> 00:04:07.600]  神是不言詞的
[00:04:07.600 --> 00:04:09.560]  就是他們利欺耶和華
[00:04:09.560 --> 00:04:10.360]  毀約
[00:04:10.360 --> 00:04:13.360]  然後敬拜牛像
[00:04:13.360 --> 00:04:15.360]  這是第二個大罪狀
[00:04:15.360 --> 00:04:17.840]  另外第三件事
[00:04:17.840 --> 00:04:22.120]  這段經文講的就是宣告那種懲罰的災難是甚麼
[00:04:22.120 --> 00:04:24.320]  就是第五節一直講
[00:04:24.320 --> 00:04:26.360]  這些災難都有很多的
[00:04:26.360 --> 00:04:30.680]  第八節開始講有地震
[00:04:30.680 --> 00:04:34.320]  原來地震在聖經裏面講是因為人的犯罪有的
[00:04:34.320 --> 00:04:36.000]  即是其中一樣
[00:04:36.000 --> 00:04:37.240]  聖經講過
[00:04:37.240 --> 00:04:40.000]  除非你看成它是一種比喻式
[00:04:40.000 --> 00:04:43.920]  即是那些疾苦好像地震一樣
[00:04:43.920 --> 00:04:46.440]  但其實是很字面解釋的
[00:04:46.440 --> 00:04:47.440]  是很literal的
[00:04:47.440 --> 00:04:53.960]  即是直接講地震是因之前那些人民的犯罪
[00:04:53.960 --> 00:04:55.760]  而這一個都有個證明
[00:04:55.760 --> 00:04:58.720]  就是阿摩斯書在第一章第一節講
[00:04:58.720 --> 00:05:02.360]  它講時間的時候是否說是大地震之前兩年
[00:05:02.360 --> 00:05:03.520]  即是得到默示
[00:05:03.520 --> 00:05:05.640]  其實它有伏筆寫在這裏
[00:05:05.640 --> 00:05:08.640]  即是地震是和人的罪有關
[00:05:08.640 --> 00:05:10.400]  這個是在這裏看到
[00:05:10.400 --> 00:05:16.040]  第二個的災難就是第九節有日蝕
[00:05:16.040 --> 00:05:20.440]  即是白日的時候會變黑
[00:05:20.440 --> 00:05:21.680]  這個是日蝕來的
[00:05:21.680 --> 00:05:26.480]  那些人查過在公元前二百多年是有兩次大日蝕的
[00:05:26.480 --> 00:05:29.000]  那現在日蝕對我們來說就沒甚麼特別了
[00:05:29.000 --> 00:05:30.880]  還拿著鏡去看
[00:05:30.880 --> 00:05:32.080]  那當時是怎樣的呢
[00:05:32.080 --> 00:05:34.240]  會不會覺得很恐怖
[00:05:34.240 --> 00:05:35.920]  應該是覺得很恐怖
[00:05:35.920 --> 00:05:36.840]  沒勢利
[00:05:36.840 --> 00:05:39.120]  即是很害怕
[00:05:39.120 --> 00:05:42.200]  那原來日蝕都有因素的
[00:05:42.200 --> 00:05:45.960]  都是人的犯罪的緣故是有的
[00:05:45.960 --> 00:05:47.640]  這個聖經裏面這樣講
[00:05:47.640 --> 00:05:49.760]  好 接著第十節講到大悲哀
[00:05:49.760 --> 00:05:51.840]  因為很多人死
[00:05:51.840 --> 00:05:55.920]  而特別講到歡樂的歌變成哀歌
[00:05:55.920 --> 00:05:58.440]  第三節都講到的
[00:05:58.440 --> 00:06:00.160]  即是敬拜得很厲害
[00:06:00.160 --> 00:06:03.600]  以色列人阿摩斯書提到一兩件事都挺有趣的
[00:06:03.600 --> 00:06:05.520]  他們敬拜不差的
[00:06:05.520 --> 00:06:09.400]  樂歌很多的 奉獻都非常好的
[00:06:09.400 --> 00:06:10.840]  上一次應該提到
[00:06:10.840 --> 00:06:13.200]  三日就奉獻一次的
[00:06:13.200 --> 00:06:14.560]  第五章那裏提到
[00:06:14.560 --> 00:06:17.240]  每三日奉上你們十分之一
[00:06:17.240 --> 00:06:19.680]  很多祭物獻的
[00:06:19.680 --> 00:06:24.080]  他們參與禮儀的敬拜樂歌
[00:06:24.080 --> 00:06:26.800]  即是聚會是不絕的
[00:06:26.800 --> 00:06:28.920]  不過原來神是不看這些
[00:06:28.920 --> 00:06:31.240]  因為他們的內心是
[00:06:31.240 --> 00:06:32.680]  剛才有人看到蘋果
[00:06:32.680 --> 00:06:34.440]  原來是腐化了的
[00:06:34.440 --> 00:06:37.560]  原來是在公平公義對貧窮人上
[00:06:37.560 --> 00:06:40.960]  和在心仍然是拜偶像的上
[00:06:40.960 --> 00:06:42.800]  是仍然很厲害的
[00:06:42.800 --> 00:06:44.760]  所以無論外表怎樣做都好
[00:06:44.760 --> 00:06:47.200]  原來神是不看這些的
[00:06:47.200 --> 00:06:50.520]  那麼這個大悲哀講到很多人死
[00:06:50.520 --> 00:06:53.200]  接著十一節有饑荒
[00:06:53.200 --> 00:06:56.120]  第十二節就提到逃難
[00:06:56.120 --> 00:06:57.640]  有饑荒就要走
[00:06:57.640 --> 00:07:00.640]  棲身的地方 謀生的地方逃難
[00:07:00.640 --> 00:07:01.920]  但是他們都找不到
[00:07:01.920 --> 00:07:03.840]  神的說話尋求不到
[00:07:03.840 --> 00:07:05.440]  然後第十四節尾
[00:07:05.440 --> 00:07:07.720]  最後一個的災難就是死亡
[00:07:07.720 --> 00:07:09.200]  很多人死
[00:07:09.200 --> 00:07:12.000]  這裡提到他們被擄 打仗
[00:07:12.000 --> 00:07:14.160]  天災人禍等等
[00:07:14.160 --> 00:07:18.280]  這個信息在當時就是一個先知預言
[00:07:18.280 --> 00:07:20.800]  以色列國會發生的事
[00:07:20.800 --> 00:07:24.400]  很多已經發生了
[00:07:24.400 --> 00:07:28.160]  譬如來到我們今天
[00:07:28.160 --> 00:07:31.520]  這些信息對我們的用處有多少呢
[00:07:31.520 --> 00:07:35.560]  末世的時代 神會回來的
[00:07:35.560 --> 00:07:40.560]  神回來的時候會審判的
[00:07:40.560 --> 00:07:43.000]  審判是甚麼呢
[00:07:43.000 --> 00:07:44.600]  聖經裡面都提到
[00:07:44.600 --> 00:07:48.000]  很多時候會按著我們的行為來審判
[00:07:48.000 --> 00:07:49.800]  有沒有印象
[00:07:49.800 --> 00:07:51.240]  保羅都提到
[00:07:51.240 --> 00:07:53.840]  那些人建造草木和街
[00:07:53.840 --> 00:07:55.240]  他那裡講到行為的
[00:07:55.240 --> 00:07:56.640]  看我們行為做成怎樣
[00:07:56.640 --> 00:07:58.760]  有些行為一燒就被火燒了
[00:07:58.760 --> 00:08:00.080]  渣都沒得剩
[00:08:00.080 --> 00:08:02.000]  有些是剛剛得救的
[00:08:02.000 --> 00:08:04.400]  有些就OK了
[00:08:04.400 --> 00:08:06.600]  那也都
[00:08:06.600 --> 00:08:09.240]  聖經耶穌都提到一些比喻
[00:08:09.240 --> 00:08:11.560]  給不給一些涼水的人喝呢
[00:08:11.560 --> 00:08:15.280]  其實都在講那個甚麼
[00:08:15.280 --> 00:08:17.680]  將來的獎賞的問題
[00:08:17.680 --> 00:08:21.040]  或者又講到不是稱呼我主啊主啊的人都得救的
[00:08:21.040 --> 00:08:24.480]  而是要進行神的話語的人才得救的
[00:08:24.480 --> 00:08:25.280]  那是
[00:08:25.280 --> 00:08:26.320]  保羅都提到
[00:08:26.320 --> 00:08:29.800]  按著行為來被審判
[00:08:29.800 --> 00:08:31.800]  所以我們都要很著實
[00:08:31.800 --> 00:08:34.600]  我們在地上的行為
[00:08:34.600 --> 00:08:38.600]  行為背後是行神的話語
[00:08:38.600 --> 00:08:40.120]  是神的心意
[00:08:40.120 --> 00:08:42.120]  然後是行出來
[00:08:42.120 --> 00:08:44.760]  以致我們的審判來到的時候
[00:08:44.760 --> 00:08:46.360]  就不被審判
[00:08:46.360 --> 00:08:49.000]  而是讓神越立
[00:08:49.000 --> 00:08:50.800]  這段聖經提到
[00:08:50.800 --> 00:08:53.200]  兩大的罪狀
[00:08:53.200 --> 00:08:55.240]  今天我們看看這兩大的罪狀
[00:08:55.240 --> 00:08:57.080]  在我們今天現在的社會裡面
[00:08:57.080 --> 00:08:58.960]  究竟其實是不是正在發生
[00:08:58.960 --> 00:09:00.960]  而我們應該怎樣回應呢
[00:09:00.960 --> 00:09:02.960]  第一大罪狀第四節
[00:09:02.960 --> 00:09:06.960]  吞吃貧窮人使困苦人衰敗
[00:09:06.960 --> 00:09:08.960]  而實際真的舉了一些例子
[00:09:08.960 --> 00:09:11.800]  第五第六節就舉了一些例子
[00:09:11.800 --> 00:09:13.400]  第五節提到
[00:09:13.400 --> 00:09:15.000]  那些有錢人
[00:09:15.000 --> 00:09:17.000]  就是控制市場的人
[00:09:17.000 --> 00:09:19.440]  或者做老闆的人就問
[00:09:19.440 --> 00:09:22.920]  月朔何時完快點我們可以賣糧
[00:09:22.920 --> 00:09:27.120]  這個安息日快點完我們可以賣糧
[00:09:27.120 --> 00:09:29.120]  其實是在說什麼
[00:09:29.120 --> 00:09:32.240]  他們是很想不理會
[00:09:32.240 --> 00:09:35.640]  法例上給工人休息的時間
[00:09:35.640 --> 00:09:37.640]  我這樣演繹
[00:09:37.640 --> 00:09:39.640]  很想他們的工人怎樣
[00:09:39.640 --> 00:09:43.160]  做多點不要放假不要請假
[00:09:43.160 --> 00:09:45.520]  安息日應該是不准做事的
[00:09:45.520 --> 00:09:47.520]  月朔是在說節期應該放假的
[00:09:47.520 --> 00:09:49.520]  放完假才做
[00:09:49.520 --> 00:09:51.520]  他們很想快點賣糧
[00:09:51.520 --> 00:09:53.120]  快點快點
[00:09:53.120 --> 00:09:54.880]  如果這樣看的時候
[00:09:54.880 --> 00:09:56.880]  我們現在這個社會
[00:09:56.880 --> 00:09:58.880]  有沒有這些情況發生
[00:09:58.880 --> 00:09:59.880]  有吧
[00:09:59.880 --> 00:10:03.600]  大家做事做到超時
[00:10:03.600 --> 00:10:05.600]  是吧
[00:10:05.600 --> 00:10:07.600]  要麼你是老闆令人超時
[00:10:07.600 --> 00:10:08.800]  你自己也超時
[00:10:08.800 --> 00:10:12.240]  要麼是老闆令你超時
[00:10:12.240 --> 00:10:15.240]  在很多基層的人那裏
[00:10:15.240 --> 00:10:17.240]  他們更加做的工作是長時間
[00:10:17.240 --> 00:10:19.240]  12個小時
[00:10:19.240 --> 00:10:20.720]  要站很久的
[00:10:20.720 --> 00:10:22.720]  但是工作的
[00:10:22.720 --> 00:10:23.720]  那個怎樣
[00:10:23.720 --> 00:10:26.120]  一點點就被扣錢
[00:10:26.120 --> 00:10:28.120]  很多時候要你開工
[00:10:28.120 --> 00:10:30.120]  當然有補水
[00:10:30.120 --> 00:10:31.120]  補多少呢
[00:10:31.120 --> 00:10:33.120]  雙倍還是三倍還是不補還是一半呢
[00:10:33.120 --> 00:10:35.120]  這些全部和公平公義有關
[00:10:35.120 --> 00:10:37.120]  我猜在我們的社會裏
[00:10:37.120 --> 00:10:39.120]  我們都聽到很多這些聲音
[00:10:39.120 --> 00:10:41.120]  以致到現在有最低工資
[00:10:41.120 --> 00:10:43.120]  28元現在談的是甚麼
[00:10:43.120 --> 00:10:45.120]  要33
[00:10:45.120 --> 00:10:47.120]  在爭論是不是30還是29
[00:10:47.120 --> 00:10:49.120]  這些在爭論
[00:10:49.120 --> 00:10:52.120]  其實背後是在說這些工作的時間
[00:10:52.120 --> 00:10:54.120]  那些工人的半個小時
[00:10:54.120 --> 00:10:56.120]  一個小時的休息
[00:10:56.120 --> 00:10:58.120]  吃飯的時候會不會給人工
[00:10:58.120 --> 00:11:00.120]  還是只是吃
[00:11:00.120 --> 00:11:02.120]  其實都在談
[00:11:02.120 --> 00:11:04.120]  都涉及這個工作的問題
[00:11:04.120 --> 00:11:06.120]  工作時間很長
[00:11:06.120 --> 00:11:08.120]  可不可以短一點呢
[00:11:08.120 --> 00:11:10.120]  那些人在爭取
[00:11:10.120 --> 00:11:12.120]  勞工價和
[00:11:12.120 --> 00:11:14.120]  所謂藍領價和白領價
[00:11:14.120 --> 00:11:16.120]  為甚麼不同呢
[00:11:16.120 --> 00:11:18.120]  這個歷史的問題
[00:11:18.120 --> 00:11:20.120]  都會拿出來談的
[00:11:20.120 --> 00:11:22.120]  工會的人已經拿出來談的
[00:11:22.120 --> 00:11:24.120]  不過太多東西拿不出來談
[00:11:24.120 --> 00:11:26.120]  公不公平的問題
[00:11:26.120 --> 00:11:28.120]  其實現在這個社會裏
[00:11:28.120 --> 00:11:30.120]  都在談
[00:11:30.120 --> 00:11:32.120]  而我們都見到
[00:11:32.120 --> 00:11:34.120]  是不是真的有這方面的問題
[00:11:34.120 --> 00:11:36.120]  是不是
[00:11:36.120 --> 00:11:38.120]  是令到很多
[00:11:38.120 --> 00:11:40.120]  貧困
[00:11:40.120 --> 00:11:42.120]  真的要依靠工作的人
[00:11:42.120 --> 00:11:44.120]  他不能走的
[00:11:44.120 --> 00:11:46.120]  他真的要做
[00:11:46.120 --> 00:11:48.120]  沒有假期都要做
[00:11:48.120 --> 00:11:50.120]  以致到很辛苦
[00:11:50.120 --> 00:11:52.120]  這些在香港社會裏
[00:11:52.120 --> 00:11:54.120]  一樣發生
[00:11:54.120 --> 00:11:56.120]  而我們都是活在這個社會的當中
[00:11:56.120 --> 00:11:58.120]  甚至你和我
[00:11:58.120 --> 00:12:00.120]  都是在
[00:12:00.120 --> 00:12:02.120]  這個機器的運作當中
[00:12:02.120 --> 00:12:04.120]  都涉及在這個
[00:12:04.120 --> 00:12:06.120]  不公平不公義裏面的當中
[00:12:06.120 --> 00:12:08.120]  所以我們不能走的
[00:12:08.120 --> 00:12:10.120]  是不是
[00:12:10.120 --> 00:12:12.120]  第二樣正經提到
[00:12:12.120 --> 00:12:14.120]  賣出就用小升斗
[00:12:14.120 --> 00:12:16.120]  收銀就用
[00:12:16.120 --> 00:12:18.120]  大凳子用鬼榨的天秤
[00:12:18.120 --> 00:12:20.120]  這是什麼意思呢
[00:12:20.120 --> 00:12:22.120]  他們的升斗
[00:12:22.120 --> 00:12:24.120]  是一個大概
[00:12:24.120 --> 00:12:26.120]  二十多公升的容器
[00:12:26.120 --> 00:12:28.120]  就用一條線畫住
[00:12:28.120 --> 00:12:30.120]  即是說一個大凳子
[00:12:30.120 --> 00:12:32.120]  一個箱子
[00:12:32.120 --> 00:12:34.120]  那些農民就拿那些穀物
[00:12:34.120 --> 00:12:36.120]  來賣
[00:12:36.120 --> 00:12:38.120]  多少
[00:12:38.120 --> 00:12:40.120]  一箱多少錢
[00:12:40.120 --> 00:12:42.120]  那些商人就將那條疤
[00:12:42.120 --> 00:12:44.120]  畫低一點
[00:12:44.120 --> 00:12:46.120]  是不是
[00:12:46.120 --> 00:12:48.120]  那些人
[00:12:48.120 --> 00:12:50.120]  那些貧窮人是不知道的
[00:12:50.120 --> 00:12:52.120]  我怎麼知道銀行裏面的細節
[00:12:52.120 --> 00:12:54.120]  是不是
[00:12:54.120 --> 00:12:56.120]  簽了名才知道
[00:12:56.120 --> 00:12:58.120]  這樣你意識你明白
[00:12:58.120 --> 00:13:00.120]  你說現在那條疤都不知道
[00:13:00.120 --> 00:13:02.120]  那我怎麼去量
[00:13:02.120 --> 00:13:04.120]  一個大凳子是二十二公升
[00:13:04.120 --> 00:13:06.120]  量少你一公升
[00:13:06.120 --> 00:13:08.120]  其實你都不知道
[00:13:08.120 --> 00:13:10.120]  除非你真的
[00:13:10.120 --> 00:13:12.120]  找把尺去量很熟悉
[00:13:12.120 --> 00:13:14.120]  其實不懂的當時的人
[00:13:14.120 --> 00:13:16.120]  那些人賭下去
[00:13:16.120 --> 00:13:18.120]  這裏這麼多
[00:13:18.120 --> 00:13:20.120]  其實是騙人的
[00:13:20.120 --> 00:13:22.120]  賣出就要大凳子
[00:13:22.120 --> 00:13:24.120]  意思這個凳子其實是一些
[00:13:24.120 --> 00:13:26.120]  金屬來的
[00:13:26.120 --> 00:13:28.120]  是一些重量來的
[00:13:28.120 --> 00:13:30.120]  天平裏面的凳子就放在這裏
[00:13:30.120 --> 00:13:32.120]  是不是
[00:13:32.120 --> 00:13:34.120]  然後那些人就拿金銀
[00:13:34.120 --> 00:13:36.120]  當時的銀就放在這裏
[00:13:36.120 --> 00:13:38.120]  如果平均的意思就是
[00:13:38.120 --> 00:13:40.120]  這麼多錢
[00:13:40.120 --> 00:13:42.120]  這裏提到商人這個凳子
[00:13:42.120 --> 00:13:44.120]  就是弄大它
[00:13:44.120 --> 00:13:46.120]  弄大
[00:13:46.120 --> 00:13:48.120]  譬如一公斤
[00:13:48.120 --> 00:13:50.120]  弄到1.1公斤大一點
[00:13:50.120 --> 00:13:52.120]  那些人要給銀紙去的時候
[00:13:52.120 --> 00:13:54.120]  是不是自然給多了
[00:13:54.120 --> 00:13:56.120]  那些
[00:13:56.120 --> 00:13:58.120]  普通的普羅百姓
[00:13:58.120 --> 00:14:00.120]  他怎麼知道這東西大
[00:14:00.120 --> 00:14:02.120]  看到就相信
[00:14:02.120 --> 00:14:04.120]  我去買菜的時候
[00:14:04.120 --> 00:14:06.120]  怎麼知道那條針會移一點
[00:14:06.120 --> 00:14:08.120]  怎麼知道那兜上面下面有塊鐵
[00:14:08.120 --> 00:14:10.120]  除非你真的拿去
[00:14:10.120 --> 00:14:12.120]  這樣才知道
[00:14:12.120 --> 00:14:14.120]  其實這些情況
[00:14:14.120 --> 00:14:16.120]  當時是發生一個不公平的
[00:14:16.120 --> 00:14:18.120]  詭詐的天平
[00:14:18.120 --> 00:14:20.120]  是欺控人的
[00:14:20.120 --> 00:14:22.120]  我們這個社會有沒有
[00:14:22.120 --> 00:14:24.120]  大把了
[00:14:24.120 --> 00:14:28.120]  買樓
[00:14:28.120 --> 00:14:32.120]  我們都被人這個天平
[00:14:32.120 --> 00:14:34.120]  騙了很久
[00:14:34.120 --> 00:14:38.120]  那些發水樓
[00:14:38.120 --> 00:14:40.120]  但最重要的是
[00:14:40.120 --> 00:14:42.120]  它是法律下
[00:14:42.120 --> 00:14:44.120]  容許的欺騙
[00:14:44.120 --> 00:14:46.120]  這個你才是
[00:14:46.120 --> 00:14:48.120]  在制度上結構上
[00:14:48.120 --> 00:14:50.120]  對貧窮人來說
[00:14:50.120 --> 00:14:52.120]  是不可以的
[00:14:52.120 --> 00:14:54.120]  這個才是神要審判
[00:14:54.120 --> 00:14:56.120]  就算你買隻蟹
[00:14:56.120 --> 00:14:58.120]  我上次聽人說
[00:14:58.120 --> 00:15:00.120]  買隻蟹吃
[00:15:00.120 --> 00:15:02.120]  報紙有賣
[00:15:02.120 --> 00:15:04.120]  綁著蟹的水草
[00:15:04.120 --> 00:15:06.120]  是等於你總共的重量
[00:15:06.120 --> 00:15:08.120]  佔了四分一或三分一
[00:15:08.120 --> 00:15:10.120]  那條水草很粗
[00:15:10.120 --> 00:15:12.120]  連水也浸了
[00:15:12.120 --> 00:15:14.120]  所以假設你給一百塊買隻蟹吃
[00:15:14.120 --> 00:15:16.120]  原來有二十五塊或三十三塊
[00:15:16.120 --> 00:15:18.120]  三毛三
[00:15:18.120 --> 00:15:20.120]  是去了買水草的
[00:15:20.120 --> 00:15:22.120]  是不是被人騙了
[00:15:22.120 --> 00:15:24.120]  你有沒有被人騙過
[00:15:24.120 --> 00:15:30.120]  原來我們的香港這麼文明
[00:15:30.120 --> 00:15:32.120]  原來都有這些詭詐的天平
[00:15:34.120 --> 00:15:36.120]  最好我們沒有
[00:15:36.120 --> 00:15:38.120]  大家有沒有試過
[00:15:38.120 --> 00:15:40.120]  買些東西是假的
[00:15:40.120 --> 00:15:42.120]  我試過在土瓜灣
[00:15:42.120 --> 00:15:44.120]  有一個公司
[00:15:44.120 --> 00:15:46.120]  買一隻吃蟹
[00:15:46.120 --> 00:15:48.120]  買一瓶醋
[00:15:48.120 --> 00:15:50.120]  幾塊錢
[00:15:50.120 --> 00:15:52.120]  買回來一吃
[00:15:52.120 --> 00:15:54.120]  和我以前那些味道差很遠
[00:15:54.120 --> 00:15:56.120]  真的不敢吃
[00:15:56.120 --> 00:15:58.120]  馬上扔掉
[00:15:58.120 --> 00:16:00.120]  幾塊錢
[00:16:00.120 --> 00:16:02.120]  原來很多東西是假的
[00:16:02.120 --> 00:16:04.120]  是不是
[00:16:04.120 --> 00:16:06.120]  這個社會其實都是這樣的
[00:16:06.120 --> 00:16:08.120]  那大家就想到些什麼
[00:16:08.120 --> 00:16:10.120]  我近期才知道
[00:16:10.120 --> 00:16:12.120]  就是
[00:16:12.120 --> 00:16:14.120]  現在在談東北的發展
[00:16:14.120 --> 00:16:16.120]  看看報紙
[00:16:16.120 --> 00:16:18.120]  原來在談政府土地的政策
[00:16:18.120 --> 00:16:20.120]  原來每個地區
[00:16:20.120 --> 00:16:22.120]  都規定了土地
[00:16:22.120 --> 00:16:24.120]  幾多個百分比是建公屋
[00:16:24.120 --> 00:16:26.120]  幾多個百分比是建私人樓宇
[00:16:26.120 --> 00:16:28.120]  是不是
[00:16:28.120 --> 00:16:30.120]  這個我不知道
[00:16:30.120 --> 00:16:32.120]  有人在談的時候
[00:16:32.120 --> 00:16:34.120]  原來過往
[00:16:34.120 --> 00:16:36.120]  因為停售居屋
[00:16:36.120 --> 00:16:38.120]  以致到
[00:16:38.120 --> 00:16:40.120]  公營的房屋
[00:16:40.120 --> 00:16:42.120]  那個百分比是縮小的
[00:16:42.120 --> 00:16:44.120]  原來是三十幾個百分比
[00:16:44.120 --> 00:16:46.120]  不知道二十幾還是三十幾個百分比
[00:16:46.120 --> 00:16:48.120]  現在在談的時候新市鎮發展
[00:16:48.120 --> 00:16:50.120]  其實很簡單叫政府
[00:16:50.120 --> 00:16:52.120]  你將公營的房屋
[00:16:52.120 --> 00:16:54.120]  建立的百分比擴闊
[00:16:54.120 --> 00:16:56.120]  現在在談是擴闊到
[00:16:56.120 --> 00:16:58.120]  50%或者55%
[00:16:58.120 --> 00:17:00.120]  政府自然要建多些房屋
[00:17:00.120 --> 00:17:02.120]  這樣就不錯了
[00:17:02.120 --> 00:17:04.120]  我就想一個問題
