
[00:00:00.000 --> 00:00:04.600]  如果大家有聖經,我們邀請大家一起去擁抱神的華語,一起祈禱
[00:06:18.540 --> 00:06:21.560]  要去羅馬就被軟禁
[00:06:21.560 --> 00:06:23.620]  逐親不愛就被坐牢
[00:06:23.620 --> 00:06:24.880]  在監獄裏面
[00:06:24.880 --> 00:06:26.420]  他又寫了多少封書呢
[00:06:26.420 --> 00:06:29.760]  沒錯了,大家的數學常識推理很好
[00:06:29.760 --> 00:06:31.300]  寫了四卷書
[00:06:31.300 --> 00:06:35.180]  哪四卷呢,很容易記得,保羅坐牢沒有工作的,他在吃popcorn
[00:06:35.180 --> 00:06:37.740]  所以他獄中就pour his popcorn
[00:06:37.740 --> 00:06:40.260]  寫了
[00:06:40.260 --> 00:06:43.580]  菲律賓、伊斯蘭、菲利門和哥羅西
[00:06:44.100 --> 00:06:46.660]  這四卷書信我們統稱為監獄書信
[00:06:46.660 --> 00:06:49.000]  而已不鎖就是其中一卷
[00:06:49.000 --> 00:06:50.540]  你可以想像一下
[00:06:50.540 --> 00:06:52.320]  已不鎖
[00:06:52.320 --> 00:06:56.660]  是保羅旅行報道時傳福音讓他們信主的
[00:06:56.660 --> 00:06:59.240]  換句話說
[00:06:59.240 --> 00:07:01.280]  這位牧者
[00:07:01.280 --> 00:07:03.080]  就是帶領你信主的那一位
[00:07:03.080 --> 00:07:05.120]  建立你的教會的那一位
[00:07:05.120 --> 00:07:06.460]  而他離開了之後
[00:07:06.460 --> 00:07:07.740]  一直和你保持聯絡
[00:07:07.740 --> 00:07:11.280]  你知道他也是為神受盡苦頭的僕人
[00:07:11.280 --> 00:07:13.080]  他被人抓去坐牢
[00:07:13.340 --> 00:07:14.360]  但在獄中
[00:07:14.360 --> 00:07:15.900]  仍然紀念你們
[00:07:15.900 --> 00:07:17.440]  寫一封信給你
[00:07:17.440 --> 00:07:19.480]  這封信多有份量
[00:07:19.480 --> 00:07:22.300]  你要多珍而重之
[00:07:22.300 --> 00:07:27.160]  而他在獄中出獄之後
[00:07:27.160 --> 00:07:29.460]  他再寫了三封
[00:07:29.460 --> 00:07:33.820]  教牧書信,你記住,死之前寫三封
[00:07:33.820 --> 00:07:35.860]  所以他死之前寫了三封信
[00:07:35.860 --> 00:07:39.200]  就是提摩太前後書和提多書
[00:07:39.200 --> 00:07:41.760]  很容易記得,死之前提提提
[00:07:41.760 --> 00:07:43.040]  提提你
[00:07:44.060 --> 00:07:50.200]  所以我們看一件以弗所書在保羅書信當時處於怎樣的處境而寫出
[00:07:50.200 --> 00:07:51.480]  處境而寫出
[00:07:51.480 --> 00:07:53.280]  我們可以看看
[00:07:53.280 --> 00:07:54.300]  以弗所書
[00:07:54.300 --> 00:07:56.860]  簡單來說都可以分為兩部份
[00:07:56.860 --> 00:08:01.980]  第一部份就是頭三章,第二部份就是尾三章
[00:08:01.980 --> 00:08:03.520]  在頭三章裏面
[00:08:03.520 --> 00:08:05.820]  他主要是說你所信的
[00:08:05.820 --> 00:08:08.640]  跟著那三章是說你所做的
[00:08:08.900 --> 00:08:15.040]  頭三章裏面教授你所信的教條上、信仰上、神學上
[00:08:15.040 --> 00:08:17.860]  基於你知道你所信的東西
[00:08:17.860 --> 00:08:20.160]  你應該怎樣去做去活出呢
[00:08:20.160 --> 00:08:22.220]  就是在尾三章裏面再說出
[00:08:22.220 --> 00:08:24.520]  值得留意一下
[00:08:24.520 --> 00:08:26.820]  一個命令式動詞
[00:08:26.820 --> 00:08:28.360]  甚麼是命令式動詞呢?
[00:08:28.360 --> 00:08:34.760]  你站起來,你坐下來,你走,你祈禱,你服事,這些全部都是命令式動詞
[00:08:34.760 --> 00:08:36.300]  在頭三章裏面
[00:08:36.300 --> 00:08:38.860]  只出現了一個命令式動詞
[00:08:39.100 --> 00:08:40.140]  在尾三章裏面
[00:08:40.140 --> 00:08:42.700]  出現了四十個命令式動詞
[00:08:42.700 --> 00:08:46.540]  換句話說,一開始他是解述
[00:08:46.540 --> 00:08:48.840]  讓你明白你所信
[00:08:48.840 --> 00:08:50.880]  跟著你知道你所信的時候
[00:08:50.880 --> 00:08:53.440]  你就應該這樣做,這樣做,這樣做
[00:08:53.440 --> 00:08:55.240]  去活出你所信
[00:08:55.240 --> 00:08:58.040]  我們今天去到第六章
[00:08:58.040 --> 00:08:59.580]  去到尾聲的時候
[00:08:59.580 --> 00:09:00.600]  你就這樣看
[00:09:00.600 --> 00:09:02.920]  很容易就斷章取義,就覺得
[00:09:02.920 --> 00:09:08.540]  說兒女和父母,說僕人和主人
[00:09:09.060 --> 00:09:11.880]  但如果我們抽離了上文下理
[00:09:11.880 --> 00:09:14.440]  我們都會忽略了一些很重要的事情
[00:09:14.440 --> 00:09:17.300]  在第五章裏面
[00:09:17.300 --> 00:09:20.880]  本來講到不要作糊塗人,要明白主的旨意如何
[00:09:20.880 --> 00:09:24.980]  不要醉酒,酒能使人放蕩,不要這樣做,不要這樣做,要做甚麼呢?
[00:09:24.980 --> 00:09:29.340]  要被聖靈充滿,這是主動詞在這句子裏面
[00:09:29.340 --> 00:09:30.360]  跟著
[00:09:30.360 --> 00:09:32.660]  他就用了一些不同的副詞
[00:09:32.660 --> 00:09:34.720]  英文就是participle
[00:09:34.720 --> 00:09:38.540]  副詞是解釋主動詞
[00:09:39.820 --> 00:09:43.420]  主動詞是你要被聖靈充滿,跟著他有五個副詞
[00:09:43.420 --> 00:09:44.220]  就是
[00:09:44.220 --> 00:09:51.400]  要用詩篇讚美詩靈歌彼此對說,這是第一個副詞,第二個副詞就是口唱,第三個就是心和
[00:09:51.400 --> 00:09:52.680]  讚美主
[00:09:52.680 --> 00:09:55.220]  凡事要奉我們主耶穌基督的名
[00:09:55.220 --> 00:09:57.800]  常常感謝父神,第四個副詞
[00:09:57.800 --> 00:10:02.140]  要全敬畏基督的心彼此信服,第五個副詞
[00:10:02.140 --> 00:10:03.420]  換句話說
[00:10:03.420 --> 00:10:04.960]  這些
[00:10:04.960 --> 00:10:07.000]  紅色的字眼
[00:10:07.000 --> 00:10:08.040]  就是在講
[00:10:08.300 --> 00:10:11.120]  被聖靈充滿的話,你就應該會這樣做
[00:10:11.120 --> 00:10:14.700]  這些就是被聖靈充滿,你可以見得到的情況
[00:10:14.700 --> 00:10:18.280]  而他說完之後
[00:10:18.280 --> 00:10:20.600]  他說要彼此信服
[00:10:20.600 --> 00:10:25.720]  跟著就去到大家很熟悉,在婚禮經常聽到一段經文,第五章美怨
[00:10:25.720 --> 00:10:27.000]  就是夫婦關係裏面
[00:10:27.000 --> 00:10:30.320]  怎樣彼此信服丈夫,愛妻子,妻子信服丈夫
[00:10:30.320 --> 00:10:32.120]  跟著
[00:10:32.120 --> 00:10:33.400]  就是今天這段經文
[00:10:33.400 --> 00:10:34.160]  講到
[00:10:34.160 --> 00:10:35.440]  父母兒女
[00:10:35.440 --> 00:10:37.740]  僕人和主人的關係
[00:10:39.280 --> 00:10:40.040]  換句話說
[00:10:40.040 --> 00:10:42.100]  保羅的大前提底下
[00:10:42.100 --> 00:10:43.120]  是在講
[00:10:43.120 --> 00:10:45.680]  被聖靈充滿應該要做些什麼
[00:10:45.680 --> 00:10:47.480]  包括信服
[00:10:47.480 --> 00:10:49.000]  信服
[00:10:49.000 --> 00:10:51.560]  他就講了三段關係
[00:10:51.560 --> 00:10:52.580]  就是
[00:10:52.580 --> 00:10:53.600]  夫婦
[00:10:53.600 --> 00:10:54.880]  父子
[00:10:54.880 --> 00:10:55.920]  主僕
[00:10:55.920 --> 00:10:59.500]  在這裏也是解釋
[00:10:59.500 --> 00:11:00.780]  怎樣去信服
[00:11:00.780 --> 00:11:01.800]  而信服
[00:11:01.800 --> 00:11:02.560]  就是
[00:11:02.560 --> 00:11:04.880]  這樣就能夠被聖靈充滿
[00:11:04.880 --> 00:11:07.440]  被聖靈充滿
[00:11:08.200 --> 00:11:10.000]  即是被聖靈所控制
[00:11:10.000 --> 00:11:12.040]  不是我自己控制我自己
[00:11:12.040 --> 00:11:13.840]  所以在講
[00:11:13.840 --> 00:11:16.140]  這個課題在宏觀些看的時候
[00:11:16.140 --> 00:11:20.740]  你因著你所信,你知道你所信的耶穌基督是一個怎樣的神
[00:11:20.740 --> 00:11:22.800]  以致你怎樣
[00:11:22.800 --> 00:11:25.860]  被聖靈充滿,你怎樣信服於祂
[00:11:25.860 --> 00:11:27.920]  你就在這個人際關係裏面見得到
[00:11:27.920 --> 00:11:30.740]  所以我們今天看到
[00:11:30.740 --> 00:11:33.800]  去看第六章,第一至九節
[00:11:33.800 --> 00:11:35.600]  主要的就是講到
[00:11:35.600 --> 00:11:37.640]  兒女和父母
[00:11:38.160 --> 00:11:39.180]  接著講到
[00:11:39.180 --> 00:11:40.980]  僕人和主人的時候
[00:11:40.980 --> 00:11:42.520]  讓我們思想一下
[00:11:42.520 --> 00:11:44.820]  我們怎樣去欣賞我們所信
[00:11:44.820 --> 00:11:47.380]  我們活出一個不一樣的生命
[00:11:47.380 --> 00:11:49.940]  我們會先看
[00:11:49.940 --> 00:11:52.500]  親子關係
[00:11:52.500 --> 00:11:54.280]  父母兒女,接著看
[00:11:54.280 --> 00:11:55.560]  僱員的關係
[00:11:55.560 --> 00:11:56.840]  僕人主人
[00:11:56.840 --> 00:11:58.120]  接著再思想
[00:11:58.120 --> 00:12:00.440]  我們怎樣專注為大
[00:12:00.440 --> 00:12:02.480]  去信服於耶穌基督
[00:12:02.480 --> 00:12:05.040]  在第六章第一節
[00:12:05.560 --> 00:12:10.680]  作兒女,你要在主裡聽從父母,這是理所當然的
[00:12:10.680 --> 00:12:14.520]  當孝敬父母,使你得福,在世長壽
[00:12:14.520 --> 00:12:17.080]  這是第一條大英雄的誡命
[00:12:17.080 --> 00:12:19.120]  在這裏
[00:12:19.120 --> 00:12:21.180]  他在講兩段關係
[00:12:21.180 --> 00:12:22.460]  父母
[00:12:22.460 --> 00:12:23.220]  子女
[00:12:23.220 --> 00:12:24.000]  接著
[00:12:24.000 --> 00:12:24.760]  主僕
[00:12:24.760 --> 00:12:25.780]  兩段關係
[00:12:25.780 --> 00:12:27.060]  兩段關係裏面
[00:12:27.060 --> 00:12:28.340]  他都是先跟
[00:12:28.340 --> 00:12:29.880]  小的講的
[00:12:29.880 --> 00:12:31.420]  父母裏面
[00:12:31.680 --> 00:12:36.540]  父子裏面,子是小於父,所以先跟子講,再跟父講
[00:12:36.540 --> 00:12:40.640]  主僕裏面,僕是小於主,所以先跟僕講,再跟主講
[00:12:40.640 --> 00:12:43.960]  在兩段關係裏面的情況之下,都是先
[00:12:43.960 --> 00:12:47.040]  跟你說話,接著教你做甚麼,接著說原因
[00:12:47.040 --> 00:12:49.860]  跟你說話,教你做甚麼,說原因
[00:12:49.860 --> 00:12:51.640]  這裏
[00:12:51.640 --> 00:12:54.980]  就是跟你說話,就是跟誰說話,跟兒女說話
[00:12:54.980 --> 00:12:57.280]  你就這樣看,我們很容易就會過了
[00:12:57.280 --> 00:12:58.040]  但你想一想
[00:12:58.040 --> 00:13:00.100]  保羅在這裏所說的話
[00:13:00.360 --> 00:13:04.700]  是非常之違反當時的文化和習俗
[00:13:04.700 --> 00:13:06.500]  而這裏
[00:13:06.500 --> 00:13:08.800]  他向兒女說話
[00:13:08.800 --> 00:13:11.360]  即是跟作為兒女說話
[00:13:11.360 --> 00:13:14.700]  我們這樣看是很簡單,但當時來說已經很不正常
[00:13:14.700 --> 00:13:15.720]  為甚麼呢
[00:13:15.720 --> 00:13:20.840]  因為只有成年的男人才會去會堂聽聖經
[00:13:20.840 --> 00:13:22.620]  他們不是一人一本聖經
[00:13:22.620 --> 00:13:23.660]  所以理論上
[00:13:23.660 --> 00:13:26.220]  婦孺根本不會在會堂出現
[00:13:26.220 --> 00:13:30.300]  當然這封信未必是在會堂讀的,可能在教會裏讀的
[00:13:30.560 --> 00:13:33.640]  但當我向兒女說話的時候
[00:13:33.640 --> 00:13:34.920]  都已經覺得
[00:13:34.920 --> 00:13:38.240]  都是違反常規的,違反當時的社會習俗
[00:13:38.240 --> 00:13:41.320]  兒女是甚麼樣的兒女呢
[00:13:41.320 --> 00:13:43.100]  這裏沒有清楚的講述
[00:13:43.100 --> 00:13:45.920]  起碼是聽得懂說話的兒女
[00:13:45.920 --> 00:13:48.240]  因為一歲的嬰兒可能聽不懂別人說話
[00:13:48.240 --> 00:13:51.300]  所以跟兒女說話是有理解能力的
[00:13:51.300 --> 00:13:52.580]  當時
[00:13:52.580 --> 00:13:55.400]  就算是一個成年的子女
[00:13:55.400 --> 00:13:58.220]  他仍然會在爸爸的家裏住
[00:13:58.220 --> 00:14:00.260]  所以都是附屬於爸爸的
[00:14:01.300 --> 00:14:03.340]  我們看看少許舊約的背景
[00:14:03.340 --> 00:14:06.860]  我們見到
[00:14:06.860 --> 00:14:08.920]  這裏都是引用《初埃及記》
[00:14:08.920 --> 00:14:10.440]  或《新明記》所說的
[00:14:10.440 --> 00:14:11.220]  十誡裏面說到
[00:14:11.220 --> 00:14:15.840]  當孝敬父母,使這些日子在耀華,你神所賜禮的地上,得以長久
[00:14:15.840 --> 00:14:17.920]  然後《新明記》再講述的時候
[00:14:17.920 --> 00:14:20.440]  要孝敬父母,正如耀華神所吩咐的
[00:14:20.440 --> 00:14:24.780]  使你得福,並使這些日子在耀華,神所賜禮的地上,得以長久
[00:14:24.780 --> 00:14:28.380]  在《舊約聖經》裏面都已經很清楚說到
[00:14:28.640 --> 00:14:30.940]  你要孝敬父母,你要聽父母的話
[00:14:30.940 --> 00:14:32.480]  所以這裏本來所說
[00:14:32.480 --> 00:14:35.300]  這是理所當然的,沒有什麼特別
[00:14:35.300 --> 00:14:37.340]  我們要明白到
[00:14:37.340 --> 00:14:39.900]  在《舊約聖經》裏面都已經很清楚見到
[00:14:39.900 --> 00:14:41.440]  當時的文化裏面
[00:14:41.440 --> 00:14:44.000]  父母是很有權柄
[00:14:44.000 --> 00:14:46.300]  去掌管著兒女
[00:14:46.300 --> 00:14:50.660]  有一段經文很少人讀的,在兒童聖經基本上是不會出現的
[00:14:50.660 --> 00:14:51.680]  就是
[00:14:51.680 --> 00:14:52.700]  《初埃及記》第一章
[00:14:52.700 --> 00:14:55.020]  打父母的必被處死
[00:14:55.020 --> 00:14:57.580]  咒罵父母的必被處死
[00:14:59.100 --> 00:15:00.380]  父母對兒女這樣說
[00:15:00.380 --> 00:15:01.660]  他頑皮的時候
[00:15:01.660 --> 00:15:04.480]  打我,先給你看看聖經
[00:15:04.480 --> 00:15:07.300]  這段經文
[00:15:07.300 --> 00:15:11.640]  這個必被處死,不是一定要將他處死
[00:15:11.640 --> 00:15:14.980]  但是你有這個能力,有這個權柄可以處死
[00:15:14.980 --> 00:15:16.760]  但是
[00:15:16.760 --> 00:15:18.560]  沒有任何記載過
[00:15:18.560 --> 00:15:20.340]  有人這樣做過
[00:15:20.340 --> 00:15:24.440]  在《舊約聖經》裏面,或者《拉比文獻》裏面,都沒有說到
[00:15:24.440 --> 00:15:27.520]  有個父母見兒子打了他一巴掌之後,就殺了他的兒子
[00:15:29.060 --> 00:15:31.620]  但我們看到,起碼那個權柄
[00:15:31.620 --> 00:15:34.940]  父母是很擁有
[00:15:34.940 --> 00:15:37.500]  這個子女的生命權
[00:15:37.500 --> 00:15:39.820]  所以是要聽他的話
[00:15:39.820 --> 00:15:43.660]  而在當時的希臘文化
[00:15:43.660 --> 00:15:45.440]  都一樣
[00:15:45.440 --> 00:15:48.760]  父母,子女都是要很聽父母的話的
[00:15:48.760 --> 00:15:50.560]  所以保羅在這裏說
[00:15:50.560 --> 00:15:53.640]  你要聽從父母的理所,當然這裏沒有什麼特別
[00:15:53.640 --> 00:15:55.680]  但是其中有一個
[00:15:55.680 --> 00:15:57.720]  很顛覆性的說話在這裏
[00:15:58.940 --> 00:16:01.660]  「你們要在主裏聽從父母」
[00:16:01.660 --> 00:16:04.620]  是在主裏聽從父母
[00:16:04.620 --> 00:16:07.700]  不是只聽從父母
[00:16:07.700 --> 00:16:11.720]  首先第一件事,我們知道的就是
[00:16:11.720 --> 00:16:14.800]  不是說父母叫你犯罪,你也去犯罪
[00:16:14.800 --> 00:16:16.860]  所以那個聽從是有限度的
[00:16:16.860 --> 00:16:18.300]  是在主裏面
[00:16:18.300 --> 00:16:20.640]  而第二件事,就是知道
[00:16:20.640 --> 00:16:23.180]  你聽從你的父母,都是因為主耶穌的緣故
[00:16:23.180 --> 00:16:26.140]  不是因為你的父母的能力比較大
[00:16:26.140 --> 00:16:28.180]  不是因為你的父母可以處死你
[00:16:28.180 --> 00:16:30.040]  不是因為你當時的習俗
[00:16:30.040 --> 00:16:33.120]  父母是應該可以控制到兒女
[00:16:33.120 --> 00:16:35.780]  你作為兒女,你去聽從父母
[00:16:35.780 --> 00:16:38.220]  是因為主的緣故
[00:16:38.220 --> 00:16:40.060]  你在主裏面聽從
[00:16:40.060 --> 00:16:43.480]  「使你得福在世長壽」
[00:16:43.480 --> 00:16:45.060]  是不是呢?
[00:16:45.060 --> 00:16:47.100]  這個也有很多人會問的
[00:16:47.100 --> 00:16:49.320]  你聽從父母就可以長壽
[00:16:49.320 --> 00:16:52.120]  那早死的是不是不聽從,不想孝敬父母呢?
[00:16:52.120 --> 00:16:53.980]  那究竟為什麼呢?
[00:16:53.980 --> 00:16:56.420]  那個人很不孝順,為什麼他可以這麼長命呢?
[00:16:56.420 --> 00:16:57.540]  那即是怎樣看呢?
[00:16:58.800 --> 00:16:59.540]  有些人就覺得
[00:16:59.540 --> 00:17:01.460]  這裏是在指
[00:17:01.460 --> 00:17:04.000]  因為《出埃及記》、《生命記》
[00:17:04.000 --> 00:17:07.880]  都是說他準備進入去英許之地的群體
[00:17:07.880 --> 00:17:10.540]  所以說是進入英許之地
[00:17:10.540 --> 00:17:12.120]  你可以在英許之地居住很長時間
[00:17:12.120 --> 00:17:13.760]  這個是神給你的
[00:17:13.760 --> 00:17:14.960]  這個也可以理解的
[00:17:14.960 --> 00:17:16.320]  但是在教育裏面
[00:17:16.320 --> 00:17:20.160]  似乎都可以超越了在英許之地的情況
[00:17:20.160 --> 00:17:22.360]  因為很明顯去到新約的時期
[00:17:22.360 --> 00:17:25.600]  即是伊弗所去都不是住在以色列地
[00:17:25.600 --> 00:17:27.200]  那這個指什麼呢?
[00:17:28.400 --> 00:17:29.200]  有些人就說
[00:17:29.200 --> 00:17:31.400]  我是指你得到永遠的生命
[00:17:31.400 --> 00:17:33.600]  這個都很難講得通
[00:17:33.600 --> 00:17:35.160]  因為永遠的生命就是永遠
[00:17:35.160 --> 00:17:36.800]  那你不能夠讓它再長一點
[00:17:36.800 --> 00:17:38.800]  那都不太講得通
[00:17:38.800 --> 00:17:41.360]  那似乎真是在講地上的生命
