
[00:00:00.000 --> 00:00:01.000]  大英之會早晨
[00:02:06.500 --> 00:02:07.500]  如果有時
[00:02:07.500 --> 00:02:08.500]  24號晚上
[00:02:08.500 --> 00:02:11.500]  因為我在中西區服侍的時候
[00:02:11.500 --> 00:02:13.500]  你分分鐘帶大英姊妹
[00:02:13.500 --> 00:02:14.500]  去到中環的時候
[00:02:14.500 --> 00:02:15.500]  報佳恩
[00:02:15.500 --> 00:02:16.500]  晚上的時候
[00:02:16.500 --> 00:02:17.500]  聖誕節
[00:02:17.500 --> 00:02:18.500]  真的很忙
[00:02:18.500 --> 00:02:21.500]  所以大英姊妹想不到就是
[00:02:21.500 --> 00:02:22.500]  為什麼你這麼空閒
[00:02:23.500 --> 00:02:24.500]  作為一個教目
[00:02:24.500 --> 00:02:26.500]  能夠回來香港這麼長時間
[00:02:26.500 --> 00:02:28.500]  你教會沒什麼事做嗎
[00:02:28.500 --> 00:02:30.500]  不是很多事做的
[00:02:30.500 --> 00:02:32.500]  我當初以為沒什麼事做
[00:02:32.500 --> 00:02:33.500]  其實都很多事做
[00:02:33.500 --> 00:02:35.500]  來到澳洲
[00:02:35.500 --> 00:02:36.500]  三年了
[00:02:36.500 --> 00:02:39.500]  發覺
[00:02:39.500 --> 00:02:40.500]  原來
[00:02:40.500 --> 00:02:43.500]  有些觀察就是
[00:02:43.500 --> 00:02:46.500]  由年頭望到年尾
[00:02:46.500 --> 00:02:48.500]  大家放假
[00:02:48.500 --> 00:02:49.500]  都很正常的事
[00:02:49.500 --> 00:02:52.500]  但是
[00:02:52.500 --> 00:02:54.500]  想不到原來澳洲放假
[00:02:54.500 --> 00:02:55.500]  有些公司
[00:02:55.500 --> 00:02:57.500]  好像以前在香港的時候
[00:02:57.500 --> 00:02:59.500]  有些內地的公司
[00:02:59.500 --> 00:03:01.500]  年初三
[00:03:01.500 --> 00:03:02.500]  或者年初一
[00:03:02.500 --> 00:03:04.500]  就放到年初十或十五
[00:03:04.500 --> 00:03:05.500]  所以被迫放假
[00:03:05.500 --> 00:03:06.500]  原來澳洲
[00:03:06.500 --> 00:03:08.500]  都有類似這樣的狀況
[00:03:08.500 --> 00:03:10.500]  有些公司放假
[00:03:10.500 --> 00:03:13.500]  最近和大英姊妹吃飯
[00:03:13.500 --> 00:03:14.500]  我現在收工了
[00:03:14.500 --> 00:03:15.500]  公司要放十天假
[00:03:15.500 --> 00:03:16.500]  所以
[00:03:16.500 --> 00:03:20.500]  你有20日的公眾利益的年薪假
[00:03:20.500 --> 00:03:22.500]  有10天公司逼你放假
[00:03:22.500 --> 00:03:24.500]  所以
[00:03:24.500 --> 00:03:25.500]  整間公司很空閒
[00:03:25.500 --> 00:03:27.500]  就放假十天
[00:03:27.500 --> 00:03:29.500]  甚至可能
[00:03:29.500 --> 00:03:31.500]  你覺得都會請多十天
[00:03:31.500 --> 00:03:32.500]  一個長假期
[00:03:32.500 --> 00:03:35.500]  我覺得匪夷所思
[00:03:35.500 --> 00:03:36.500]  在香港都沒可能
[00:03:36.500 --> 00:03:38.500]  香港你請多過十天
[00:03:38.500 --> 00:03:40.500]  你好像罪過那樣
[00:03:40.500 --> 00:03:42.500]  你老闆就覺得
[00:03:42.500 --> 00:03:43.500]  你為什麼請多過十天
[00:03:43.500 --> 00:03:45.500]  不用做
[00:03:45.500 --> 00:03:47.500]  但原來澳洲真的可以
[00:03:47.500 --> 00:03:48.500]  澳洲見到大英姊妹
[00:03:48.500 --> 00:03:50.500]  一放就放了整個月
[00:03:50.500 --> 00:03:53.500]  這是何等的一種福份
[00:03:53.500 --> 00:03:54.500]  我真的想像不到
[00:03:54.500 --> 00:03:56.500]  原來可以放這麼長假
[00:03:56.500 --> 00:03:58.500]  聖誕節
[00:03:58.500 --> 00:03:59.500]  你做些什麼呢
[00:03:59.500 --> 00:04:01.500]  這個月來
[00:04:01.500 --> 00:04:02.500]  你有些什麼做呢
[00:04:02.500 --> 00:04:05.500]  是不是放假這麼簡單呢
[00:04:05.500 --> 00:04:06.500]  聖誕節
[00:04:06.500 --> 00:04:09.500]  看著經文
[00:04:09.500 --> 00:04:10.500]  剛才所說
[00:04:10.500 --> 00:04:11.500]  在路加福音
[00:04:11.500 --> 00:04:14.500]  由第一章到第二章的時候
[00:04:14.500 --> 00:04:18.500]  天使有三次來報喜信
[00:04:18.500 --> 00:04:20.500]  給不同的人
[00:04:20.500 --> 00:04:22.500]  第一次是報給撒加利亞
[00:04:22.500 --> 00:04:23.500]  告訴他
[00:04:23.500 --> 00:04:26.500]  你將來會生一個兒子
[00:04:26.500 --> 00:04:27.500]  是你師世約翰
[00:04:27.500 --> 00:04:29.500]  不過撒加利亞
[00:04:29.500 --> 00:04:30.500]  就不太相信
[00:04:30.500 --> 00:04:31.500]  我這麼老了
[00:04:31.500 --> 00:04:32.500]  怎麼還可以生兒子呢
[00:04:32.500 --> 00:04:33.500]  就是他老婆
[00:04:33.500 --> 00:04:35.500]  然後第二個報喜信
[00:04:35.500 --> 00:04:37.500]  就給馬利亞
[00:04:37.500 --> 00:04:38.500]  告訴他
[00:04:38.500 --> 00:04:39.500]  你將會
[00:04:39.500 --> 00:04:40.500]  聖靈感動
[00:04:40.500 --> 00:04:42.500]  華人來到當中
[00:04:42.500 --> 00:04:43.500]  有一個嬰兒
[00:04:44.500 --> 00:04:45.500]  他就很懷疑
[00:04:45.500 --> 00:04:48.500]  不過就迎甘願接受
[00:04:48.500 --> 00:04:50.500]  而第三次報喜信
[00:04:50.500 --> 00:04:51.500]  就在一段經文
[00:04:51.500 --> 00:04:54.500]  天使報佳音當中
[00:04:54.500 --> 00:04:57.500]  在天使報佳音的時候
[00:04:57.500 --> 00:04:59.500]  有一段經文就是
[00:04:59.500 --> 00:05:00.500]  天使說
[00:05:00.500 --> 00:05:01.500]  不要懼怕
[00:05:01.500 --> 00:05:04.500]  我報給你們大喜的訊息
[00:05:04.500 --> 00:05:07.500]  是關乎萬民的
[00:05:07.500 --> 00:05:10.500]  當說大喜訊息的時候
[00:05:10.500 --> 00:05:12.500]  這個字其實是
[00:05:12.500 --> 00:05:14.500]  有特別的意思在當中
[00:05:14.500 --> 00:05:17.500]  因為我們剛才沒有讀到
[00:05:17.500 --> 00:05:19.500]  在路加福音二章一節
[00:05:19.500 --> 00:05:21.500]  是跟這個
[00:05:21.500 --> 00:05:24.500]  海撒阿古士督有關
[00:05:24.500 --> 00:05:25.500]  當下昔日子
[00:05:25.500 --> 00:05:28.500]  海撒阿古士督
[00:05:28.500 --> 00:05:29.500]  又旨意下來
[00:05:29.500 --> 00:05:32.500]  叫天下人民都報名上冊
[00:05:32.500 --> 00:05:35.500]  跟他有什麼關係呢
[00:05:35.500 --> 00:05:37.500]  原來好消息這個字眼
[00:05:37.500 --> 00:05:39.500]  是很有政治的味道
[00:05:39.500 --> 00:05:40.500]  在當中
[00:05:41.500 --> 00:05:43.500]  在當時的羅馬皇帝
[00:05:43.500 --> 00:05:45.500]  用來報告一些重要的消息
[00:05:45.500 --> 00:05:46.500]  給所有的百姓
[00:05:46.500 --> 00:05:48.500]  例如皇帝的出生
[00:05:48.500 --> 00:05:49.500]  加冕
[00:05:49.500 --> 00:05:50.500]  勝利
[00:05:50.500 --> 00:05:52.500]  或者很多戰士的當中
[00:05:52.500 --> 00:05:54.500]  所以說好消息發生了
[00:05:54.500 --> 00:05:55.500]  好消息發生了
[00:05:55.500 --> 00:05:57.500]  海撒阿古士督
[00:05:57.500 --> 00:05:59.500]  用這個消息
[00:05:59.500 --> 00:06:02.500]  來成為一個塑造字的
[00:06:02.500 --> 00:06:05.500]  是羅馬最有和平的君王
[00:06:05.500 --> 00:06:07.500]  是神聖的救主有關
[00:06:07.500 --> 00:06:09.500]  所以當用好消息的時候
[00:06:09.500 --> 00:06:11.500]  大家都知道被譽為
[00:06:11.500 --> 00:06:13.500]  是神聖的救主
[00:06:13.500 --> 00:06:16.500]  是皇帝製造和平的
[00:06:16.500 --> 00:06:17.500]  為什麼會這樣呢
[00:06:17.500 --> 00:06:20.500]  因為當時羅馬共和國
[00:06:20.500 --> 00:06:21.500]  裏面有很多內戰
[00:06:21.500 --> 00:06:23.500]  而海撒阿古士督
[00:06:23.500 --> 00:06:25.500]  是第一個羅馬帝國
[00:06:25.500 --> 00:06:27.500]  羅馬共和國和羅馬帝國
[00:06:27.500 --> 00:06:28.500]  兩樣東西來的
[00:06:28.500 --> 00:06:30.500]  他是羅馬帝國
[00:06:30.500 --> 00:06:31.500]  第一個皇帝
[00:06:31.500 --> 00:06:33.500]  他平定了羅馬共和國
[00:06:33.500 --> 00:06:35.500]  裏面的內戰
[00:06:35.500 --> 00:06:37.500]  所以對於百姓來說
[00:06:37.500 --> 00:06:39.500]  羅馬共和國的內戰
[00:06:39.500 --> 00:06:40.500]  終於結束了
[00:06:40.500 --> 00:06:42.500]  最有繁榮的時候了
[00:06:42.500 --> 00:06:44.500]  所以報告好消息
[00:06:44.500 --> 00:06:46.500]  被譽為是神聖的救主
[00:06:46.500 --> 00:06:48.500]  和和平的創造者
[00:06:48.500 --> 00:06:50.500]  所以長期的穩定
[00:06:50.500 --> 00:06:53.500]  和經濟帶來國家的意識
[00:06:53.500 --> 00:06:55.500]  就是一個拯救者
[00:06:55.500 --> 00:06:56.500]  是一個救主
[00:06:56.500 --> 00:06:58.500]  用這個術語來形容
[00:06:58.500 --> 00:07:03.500]  海撒阿古士督
[00:07:03.500 --> 00:07:05.500]  你試想像一下
[00:07:05.500 --> 00:07:07.500]  這個路加
[00:07:07.500 --> 00:07:09.500]  路加用講什麼呢
[00:07:09.500 --> 00:07:11.500]  是講好訊息
[00:07:11.500 --> 00:07:14.500]  他們是藉此講耶穌基督
[00:07:14.500 --> 00:07:16.500]  而不只是這樣
[00:07:16.500 --> 00:07:18.500]  這個大喜的訊息是什麼意思呢
[00:07:18.500 --> 00:07:21.500]  這個大喜就是很歡樂
[00:07:21.500 --> 00:07:22.500]  很開心
[00:07:22.500 --> 00:07:23.500]  其實這個字眼
[00:07:23.500 --> 00:07:24.500]  在第一章都用過的
[00:07:24.500 --> 00:07:26.500]  是形容
[00:07:26.500 --> 00:07:29.500]  是施捨一行出世
[00:07:29.500 --> 00:07:30.500]  很開心
[00:07:30.500 --> 00:07:31.500]  當然有寶寶出世
[00:07:31.500 --> 00:07:32.500]  當然很開心
[00:07:32.500 --> 00:07:34.500]  但是更重要的
[00:07:34.500 --> 00:07:36.500]  原來大喜的訊息
[00:07:36.500 --> 00:07:39.500]  在當時都是形容
[00:07:39.500 --> 00:07:42.500]  海撒阿古士督出生的時候
[00:07:42.500 --> 00:07:44.500]  是一個好訊息
[00:07:44.500 --> 00:07:46.500]  好像路加福音
[00:07:46.500 --> 00:07:49.500]  刻意利用這些政治的術語
[00:07:49.500 --> 00:07:51.500]  無論是好訊息也好
[00:07:51.500 --> 00:07:53.500]  或者是大喜的訊息也好
[00:07:53.500 --> 00:07:55.500]  好像有學者認為
[00:07:55.500 --> 00:07:59.500]  是不是刻意挑戰當時羅馬的政權
[00:07:59.500 --> 00:08:02.500]  但這個也不一定是這樣想
[00:08:02.500 --> 00:08:05.500]  但是反而路加利用這些術語
[00:08:05.500 --> 00:08:10.500]  去表達耶穌是一個真正的救主
[00:08:10.500 --> 00:08:14.500]  是全世界來的救主當中
[00:08:14.500 --> 00:08:16.500]  海撒被稱為救主
[00:08:16.500 --> 00:08:19.500]  是因為用軍事政治的成就
[00:08:19.500 --> 00:08:21.500]  而耶穌基督是靈魂的救主
[00:08:21.500 --> 00:08:23.500]  是帶來永恆的生命
[00:08:23.500 --> 00:08:25.500]  海撒用和平
[00:08:25.500 --> 00:08:27.500]  他的和平是通過武力
[00:08:27.500 --> 00:08:30.500]  和征服所有地方
[00:08:30.500 --> 00:08:33.500]  而耶穌帶來的和平是內心的和平
[00:08:33.500 --> 00:08:36.500]  是各道當中的和平
[00:08:36.500 --> 00:08:39.500]  海撒的王權是用政治的權力
[00:08:39.500 --> 00:08:41.500]  和軍事的力量
[00:08:41.500 --> 00:08:44.500]  但是耶穌的王權是利用犧牲
[00:08:44.500 --> 00:08:46.500]  是用於犧牲和愛
[00:08:46.500 --> 00:08:49.500]  而不屬於這個世界
[00:08:49.500 --> 00:08:53.500]  所以當路加重新定義什麼是好消息
[00:08:53.500 --> 00:08:58.500]  把焦點從世俗的觀念統治者
[00:08:58.500 --> 00:09:00.500]  轉向耶穌基督
[00:09:00.500 --> 00:09:03.500]  真正的救恩是來自神
[00:09:03.500 --> 00:09:09.500]  而不是這個帝國和這個皇帝
[00:09:09.500 --> 00:09:11.500]  我們要重拾聖誕的真諦
[00:09:11.500 --> 00:09:14.500]  要紀念耶穌基督大陸的救恩
[00:09:14.500 --> 00:09:16.500]  活出一世紀隆愛
[00:09:16.500 --> 00:09:17.500]  我想問一下
[00:09:17.500 --> 00:09:20.500]  澳洲有多少個聖誕節呢
[00:09:20.500 --> 00:09:21.500]  幾多個啊
[00:09:21.500 --> 00:09:22.500]  兩個是不是
[00:09:22.500 --> 00:09:24.500]  我都在問了
[00:09:24.500 --> 00:09:26.500]  哪兩個啊
[00:09:26.500 --> 00:09:27.500]  是七月了對不對
[00:09:27.500 --> 00:09:29.500]  有一次我第一次到Milburn的時候
[00:09:29.500 --> 00:09:30.500]  去Victoria Market
[00:09:30.500 --> 00:09:32.500]  哇很冷的對不對
[00:09:32.500 --> 00:09:34.500]  有些人唱聖誕歌的
[00:09:34.500 --> 00:09:36.500]  所以忽然之間
[00:09:36.500 --> 00:09:39.500]  原來在Victoria Market當天
[00:09:39.500 --> 00:09:42.500]  有個什麼Christmas in July
[00:09:42.500 --> 00:09:44.500]  原來有兩個的
[00:09:44.500 --> 00:09:45.500]  我就好奇
[00:09:45.500 --> 00:09:47.500]  原來澳洲有兩個聖誕節的
[00:09:47.500 --> 00:09:49.500]  忽然之間我來了三年
[00:09:49.500 --> 00:09:51.500]  我都經歷了六個聖誕節了
[00:09:51.500 --> 00:09:53.500]  不過我查過網上說
[00:09:53.500 --> 00:09:54.500]  這個都是非正式的聖誕節
[00:09:54.500 --> 00:09:56.500]  純粹是社交的聖誕節
[00:09:56.500 --> 00:09:59.500]  聖誕節是什麼呢
[00:09:59.500 --> 00:10:02.500]  我們很幸運地在這個
[00:10:02.500 --> 00:10:04.500]  Christmas in July
[00:10:04.500 --> 00:10:05.500]  七月份的聖誕節
[00:10:05.500 --> 00:10:07.500]  除了在Milburn見過
[00:10:07.500 --> 00:10:09.500]  我最近都見過的
[00:10:09.500 --> 00:10:11.500]  在KFC好像都說過
[00:10:11.500 --> 00:10:13.500]  Christmas in July
[00:10:13.500 --> 00:10:15.500]  有些特便宜的東西賣
[00:10:15.500 --> 00:10:16.500]  之類的東西
[00:10:16.500 --> 00:10:18.500]  但這個聖誕節
[00:10:18.500 --> 00:10:19.500]  有別於我們的聖誕節
[00:10:19.500 --> 00:10:21.500]  這個聖誕節是純粹
[00:10:21.500 --> 00:10:22.500]  商交的聖誕節
[00:10:22.500 --> 00:10:24.500]  這個聖誕節純粹是
[00:10:24.500 --> 00:10:26.500]  商務的聖誕節
[00:10:26.500 --> 00:10:28.500]  是時候買東西了
[00:10:28.500 --> 00:10:30.500]  是時候要交流一下了
[00:10:30.500 --> 00:10:34.500]  或者去到十一月初
[00:10:34.500 --> 00:10:36.500]  很多商場都不斷地
[00:10:36.500 --> 00:10:38.500]  佈置聖誕樹
[00:10:38.500 --> 00:10:40.500]  佈置聖誕燈飾
[00:10:40.500 --> 00:10:42.500]  它比教會還快
[00:10:42.500 --> 00:10:43.500]  教會張琳琪
[00:10:43.500 --> 00:10:44.500]  都是四個星期而已
[00:10:44.500 --> 00:10:47.500]  但是聖誕節的商場
[00:10:47.500 --> 00:10:48.500]  佈置聖誕節
[00:10:48.500 --> 00:10:50.500]  兩個月前已經通知說
[00:10:50.500 --> 00:10:52.500]  聖誕節快來了
[00:10:52.500 --> 00:10:54.500]  他的目的是要什麼
[00:10:54.500 --> 00:10:56.500]  買東西
[00:10:56.500 --> 00:10:57.500]  所以你看得到
[00:10:57.500 --> 00:11:01.500]  原來整個世界
[00:11:01.500 --> 00:11:03.500]  帶領我們說的聖誕節
[00:11:03.500 --> 00:11:05.500]  在商業的角度來說
[00:11:05.500 --> 00:11:08.500]  聖誕節是時候買東西了
[00:11:08.500 --> 00:11:10.500]  買禮物了
[00:11:10.500 --> 00:11:11.500]  你買了禮物沒有
[00:11:11.500 --> 00:11:12.500]  就是消費
[00:11:12.500 --> 00:11:14.500]  你買禮物給了朋友沒有
[00:11:14.500 --> 00:11:16.500]  買禮物給你的親人沒有
[00:11:16.500 --> 00:11:19.500]  買禮物給你的愛人沒有
[00:11:19.500 --> 00:11:22.500]  最重點就是你買了沒有
[00:11:22.500 --> 00:11:25.500]  在聖誕節的過程當中
[00:11:25.500 --> 00:11:27.500]  其實是在營造商業的氣氛
[00:11:27.500 --> 00:11:29.500]  說明你是時候買東西
[00:11:29.500 --> 00:11:33.500]  開始有購物
[00:11:33.500 --> 00:11:34.500]  還有什麼呢
[00:11:34.500 --> 00:11:36.500]  我想除了之外
[00:11:36.500 --> 00:11:37.500]  正如我剛才所說
[00:11:37.500 --> 00:11:39.500]  聖誕節
[00:11:39.500 --> 00:11:41.500]  去到我們從年頭尾開始工作
[00:11:41.500 --> 00:11:44.500]  是時候放一放長假期的時候
[00:11:44.500 --> 00:11:45.500]  你都要計劃一下
[00:11:45.500 --> 00:11:48.500]  究竟聖誕節我做什麼
[00:11:48.500 --> 00:11:51.500]  所以無論是商場來說
[00:11:51.500 --> 00:11:52.500]  說明是聖誕節
[00:11:52.500 --> 00:11:53.500]  你是時候要買東西了
[00:11:53.500 --> 00:11:56.500]  或者我們澳洲的工作文化的時候
[00:11:56.500 --> 00:11:58.500]  我做了新勞這麼久
[00:11:58.500 --> 00:12:01.500]  是時候要放假了
[00:12:01.500 --> 00:12:03.500]  久而久之都形成
[00:12:03.500 --> 00:12:06.500]  我們好像在聖誕節當中
[00:12:06.500 --> 00:12:09.500]  未必對得準主耶穌
[00:12:09.500 --> 00:12:11.500]  我們要留意這個世界
[00:12:11.500 --> 00:12:13.500]  給我們的價值觀
[00:12:13.500 --> 00:12:15.500]  那種的享樂主義
[00:12:15.500 --> 00:12:17.500]  是時候休息了
[00:12:17.500 --> 00:12:19.500]  是時候去玩了
[00:12:19.500 --> 00:12:21.500]  是時候去買東西了
[00:12:21.500 --> 00:12:23.500]  是時候開派對了
[00:12:23.500 --> 00:12:28.500]  是時候享受你新勞的
[00:12:28.500 --> 00:12:30.500]  你忙了十一個月
[00:12:30.500 --> 00:12:32.500]  是時候你要休息一下
[00:12:32.500 --> 00:12:35.500]  要享受一下你的人生
[00:12:35.500 --> 00:12:37.500]  上帝創造七天
[00:12:37.500 --> 00:12:40.500]  是給我們享受祂的創造
[00:12:40.500 --> 00:12:42.500]  休息是正常的
[00:12:42.500 --> 00:12:43.500]  有第七天休息
[00:12:43.500 --> 00:12:45.500]  上帝創造所有世界
[00:12:45.500 --> 00:12:46.500]  上帝創造萬物
[00:12:46.500 --> 00:12:47.500]  星河
[00:12:47.500 --> 00:12:49.500]  都是為了要享受祂的創造
[00:12:49.500 --> 00:12:50.500]  都是正常的
[00:12:50.500 --> 00:12:51.500]  不過呢
[00:12:51.500 --> 00:12:52.500]  在我們的人生
[00:12:52.500 --> 00:12:55.500]  甚至在我們聖誕節當中的時候
[00:12:55.500 --> 00:12:58.500]  那個焦點不是享受人生
[00:12:58.500 --> 00:13:03.500]  那個焦點不是我們的享樂主義
[00:13:03.500 --> 00:13:05.500]  聖誕節不單止是放假
[00:13:05.500 --> 00:13:07.500]  聖誕節不是開派對
[00:13:07.500 --> 00:13:11.500]  聖誕節不是去返鄉下
[00:13:11.500 --> 00:13:14.500]  可能是在鄉下日本
[00:13:14.500 --> 00:13:17.500]  這些都是正常的
[00:13:17.500 --> 00:13:19.500]  不過聖誕流流長
[00:13:19.500 --> 00:13:21.500]  是不是就是返鄉下去玩
[00:13:21.500 --> 00:13:22.500]  就這麼簡單呢
[00:13:22.500 --> 00:13:24.500]  而錯過了聖誕真正的意義
[00:13:24.500 --> 00:13:28.500]  在裡面是什麼呢
[00:13:28.500 --> 00:13:31.500]  聖誕節不斷鼓吹我們要娛樂
[00:13:31.500 --> 00:13:32.500]  消費
[00:13:32.500 --> 00:13:35.500]  好好享受你自己
[00:13:35.500 --> 00:13:36.500]  但我們要返回來
[00:13:36.500 --> 00:13:37.500]  返回來
[00:13:37.500 --> 00:13:40.500]  聖誕真正的真諦是什麼呢
[00:13:40.500 --> 00:13:43.500]  是耶穌帶來的出生
[00:13:43.500 --> 00:13:46.500]  每逢有嬰兒出生都很重要
[00:13:46.500 --> 00:13:47.500]  但是耶穌的出生有點不同
[00:13:47.500 --> 00:13:52.500]  耶穌的出生是帶來救恩的計劃
[00:13:52.500 --> 00:13:56.500]  若不是耶穌謙卑降世為人
[00:13:56.500 --> 00:13:58.500]  從世間來到當中
[00:13:58.500 --> 00:14:00.500]  到成肉身
[00:14:00.500 --> 00:14:02.500]  若在三年當中
[00:14:02.500 --> 00:14:04.500]  彰顯上帝的道
[00:14:04.500 --> 00:14:06.500]  若我們明白
[00:14:06.500 --> 00:14:07.500]  真理
[00:14:07.500 --> 00:14:09.500]  在祂這三年的傳道工作
[00:14:09.500 --> 00:14:12.500]  見得到祂的捨己和愛
[00:14:12.500 --> 00:14:15.500]  最後走上釘十字架的路
[00:14:15.500 --> 00:14:18.500]  為你為我為罪人死
[00:14:18.500 --> 00:14:21.500]  以致我們今天能有機會
[00:14:21.500 --> 00:14:25.500]  重拾和天父的關係
[00:14:25.500 --> 00:14:26.500]  丁子妹
[00:14:26.500 --> 00:14:28.500]  這個假期你有什麼要做呢
[00:14:28.500 --> 00:14:30.500]  是不是完全放假呢
[00:14:30.500 --> 00:14:32.500]  有沒有機會再次去反思
[00:14:32.500 --> 00:14:34.500]  怎樣實踐
[00:14:34.500 --> 00:14:36.500]  好像朱尼蘇一樣
[00:14:36.500 --> 00:14:38.500]  去捨己和愛呢
[00:14:38.500 --> 00:14:39.500]  其實你想一下
[00:14:39.500 --> 00:14:42.500]  有很多方案
[00:14:42.500 --> 00:14:44.500]  例如外遊
[00:14:44.500 --> 00:14:46.500]  千萬在外遊的時候
[00:14:46.500 --> 00:14:50.500]  多點去其他教會去崇拜
[00:14:50.500 --> 00:14:53.500]  縱然不同文化不同語言
[00:14:53.500 --> 00:14:56.500]  但眾聖徒一起在教會當中
[00:14:56.500 --> 00:14:57.500]  敬拜上帝
[00:14:57.500 --> 00:14:58.500]  這是一種福份
[00:14:58.500 --> 00:15:00.500]  或者在假期當中
[00:15:00.500 --> 00:15:04.500]  有很多人都未必離開雪梨
[00:15:04.500 --> 00:15:09.500]  會不會有機會去放下自己
[00:15:09.500 --> 00:15:10.500]  去服侍一下別人呢
[00:15:10.500 --> 00:15:12.500]  幫別人做花園
[00:15:12.500 --> 00:15:15.500]  或者約別人喝咖啡
[00:15:15.500 --> 00:15:18.500]  而你用這些時間
[00:15:18.500 --> 00:15:20.500]  好好地去活出
