
[00:00:00.000 --> 00:00:02.600]  再一次跟大家打招呼
[00:01:48.120 --> 00:01:51.120]  不是問你是誰的爸爸
[00:01:51.120 --> 00:01:55.120]  那個人又在回答我是教訓的
[00:01:55.120 --> 00:01:57.120]  我是一個老師
[00:01:57.120 --> 00:02:01.120]  那個聲音又說我不是問你做什麼職業
[00:02:01.120 --> 00:02:04.120]  我是問你是誰?
[00:02:04.120 --> 00:02:06.120]  然後就一問一答
[00:02:06.120 --> 00:02:09.120]  這個聲音一直都不滿意
[00:02:09.120 --> 00:02:12.120]  他回答的是什麼?
[00:02:12.120 --> 00:02:15.120]  可能那個男人被問的太多問題
[00:02:15.120 --> 00:02:17.120]  他終於醒過來了
[00:02:17.120 --> 00:02:22.120]  他醒過來之後就思考我是誰呢?
[00:02:22.120 --> 00:02:26.120]  他決定他要去好好去找這個答案
[00:02:26.120 --> 00:02:35.120]  今天我們一起來去看《出埃及記》第三章
[00:02:35.120 --> 00:02:39.120]  如果你們有聖經或者你們電子版的聖經
[00:02:39.120 --> 00:02:41.120]  你們可以打開是第三章
[00:02:41.120 --> 00:02:45.120]  然後我選讀的是新漢語的翻譯
[00:02:45.120 --> 00:02:50.120]  希望今天我們能夠找到我是誰這個答案
[00:02:50.120 --> 00:02:55.120]  讓我們同心禱告
[00:02:55.120 --> 00:02:57.120]  上主感謝你
[00:02:57.120 --> 00:02:58.120]  雖然有疫情
[00:02:58.120 --> 00:03:02.120]  但我們有機會來到你的面前敬拜你
[00:03:02.120 --> 00:03:04.120]  試想你的話語
[00:03:04.120 --> 00:03:07.120]  求你這一刻安靜我們的心
[00:03:07.120 --> 00:03:11.120]  對我們每一個人說話
[00:03:11.120 --> 00:03:13.120]  讓我們知道你認識你
[00:03:13.120 --> 00:03:16.120]  我們這樣的禱告封耶穌的名祈求
[00:03:16.120 --> 00:03:19.120]  Amen
[00:03:19.120 --> 00:03:21.120]  剛纔沒有按這個我是誰
[00:03:21.120 --> 00:03:22.120]  大家都記得啊
[00:03:22.120 --> 00:03:25.120]  到底我是誰呢?
[00:03:25.120 --> 00:03:27.120]  先聽我讀出今天的經文
[00:03:27.120 --> 00:03:31.120]  《出埃及記》三章七道十五節
[00:03:31.120 --> 00:03:32.120]  上主說
[00:03:32.120 --> 00:03:36.120]  我的確看見了我的百姓在埃及的困苦
[00:03:36.120 --> 00:03:40.120]  我聽見了他們因讀功而發的哀嚎
[00:03:40.120 --> 00:03:43.120]  我的確知道他們的痛苦
[00:03:43.120 --> 00:03:48.120]  我下來是要從埃及人的手中把他們救出來
[00:03:48.120 --> 00:03:50.120]  領他們從這地去
[00:03:50.120 --> 00:03:52.120]  到那美好之地
[00:03:52.120 --> 00:03:54.120]  到那流淚與蜜之地
[00:03:54.120 --> 00:03:56.120]  就是渣男人
[00:03:56.120 --> 00:03:57.120]  赫人
[00:03:57.120 --> 00:03:58.120]  亞摩利人
[00:03:58.120 --> 00:03:59.120]  比利時人
[00:03:59.120 --> 00:04:00.120]  細微人
[00:04:00.120 --> 00:04:02.120]  也不是人的地
[00:04:02.120 --> 00:04:03.120]  現在
[00:04:03.120 --> 00:04:04.120]  看啊
[00:04:04.120 --> 00:04:07.120]  以色列人的愛好達到我這裏
[00:04:07.120 --> 00:04:10.120]  我也看見了他們所受的壓迫
[00:04:10.120 --> 00:04:13.120]  那些埃及人在壓迫他們
[00:04:13.120 --> 00:04:15.120]  現在你要去
[00:04:15.120 --> 00:04:18.120]  我派你到法老南里去
[00:04:18.120 --> 00:04:21.120]  將我的百姓以色列人從埃及領出來
[00:04:21.120 --> 00:04:23.120]  摩西一堆神說
[00:04:23.120 --> 00:04:25.120]  我是誰
[00:04:25.120 --> 00:04:27.120]  僅能到法老南里去
[00:04:27.120 --> 00:04:30.120]  僅能把以色列人從埃及領出來
[00:04:30.120 --> 00:04:32.120]  上主說
[00:04:32.120 --> 00:04:33.120]  我是
[00:04:33.120 --> 00:04:34.120]  與你同在
[00:04:34.120 --> 00:04:37.120]  這就是我拆派你的記號
[00:04:37.120 --> 00:04:40.120]  當你將我的百姓從埃及領出來後
[00:04:40.120 --> 00:04:43.120]  你們要在這山上侍奉神
[00:04:43.120 --> 00:04:45.120]  摩西對神說
[00:04:45.120 --> 00:04:46.120]  看啊
[00:04:46.120 --> 00:04:48.120]  我到以色列人那裏
[00:04:48.120 --> 00:04:49.120]  對他們說
[00:04:49.120 --> 00:04:52.120]  你們先祖的神派我到你們這裏
[00:04:52.120 --> 00:04:54.120]  他們必問我說
[00:04:54.120 --> 00:04:56.120]  你叫什麼名字
[00:04:56.120 --> 00:04:59.120]  那我要對他們說什麼好呢
[00:04:59.120 --> 00:05:01.120]  神對摩西說
[00:05:01.120 --> 00:05:03.120]  我是就是我是
[00:05:03.120 --> 00:05:04.120]  他又說
[00:05:04.120 --> 00:05:06.120]  你要對以色列人怎樣說
[00:05:06.120 --> 00:05:08.120]  是那位我是
[00:05:08.120 --> 00:05:10.120]  派我來到你們這裏
[00:05:10.120 --> 00:05:12.120]  神又對摩西說
[00:05:12.120 --> 00:05:14.120]  你可以對以色列人怎樣說
[00:05:14.120 --> 00:05:17.120]  上主你們先祖的神
[00:05:17.120 --> 00:05:19.120]  就是亞伯拉罕的神
[00:05:19.120 --> 00:05:20.120]  以沙的神
[00:05:20.120 --> 00:05:21.120]  雅各的神
[00:05:21.120 --> 00:05:23.120]  派我來到你們這裏
[00:05:23.120 --> 00:05:26.120]  這是我的名字
[00:05:26.120 --> 00:05:28.120]  直到永永遠遠
[00:05:28.120 --> 00:05:29.120]  這是我的紀念
[00:05:29.120 --> 00:05:33.120]  直到萬世萬代
[00:05:33.120 --> 00:05:38.120]  今天我的講題是
[00:05:38.120 --> 00:05:40.120]  我是就是我是
[00:05:40.120 --> 00:05:42.120]  《出埃及記》的第三章
[00:05:42.120 --> 00:05:43.120]  可以說是
[00:05:43.120 --> 00:05:45.120]  《出埃及記》當中的重心
[00:05:45.120 --> 00:05:48.120]  很重要的這一章
[00:05:48.120 --> 00:05:50.120]  裏面記載了一段非常
[00:05:50.120 --> 00:05:52.120]  突出的經歷
[00:05:52.120 --> 00:05:54.120]  主人庸是摩西
[00:05:54.120 --> 00:05:56.120]  同樣他問了一個
[00:05:56.120 --> 00:05:58.120]  關於自己身份的一個問題
[00:05:58.120 --> 00:06:01.120]  他問神我是什麼人
[00:06:01.120 --> 00:06:03.120]  我是誰
[00:06:03.120 --> 00:06:04.120]  那發生什麼事情
[00:06:04.120 --> 00:06:06.120]  爲什麼他會問神
[00:06:06.120 --> 00:06:08.120]  我是誰
[00:06:08.120 --> 00:06:10.120]  他是懷疑不確定
[00:06:10.120 --> 00:06:12.120]  所以問這個問題
[00:06:12.120 --> 00:06:14.120]  盼望今天我們能夠回顧
[00:06:14.120 --> 00:06:16.120]  神對摩西的回應
[00:06:16.120 --> 00:06:21.120]  豈是讓我們認識神奉聖
[00:06:21.120 --> 00:06:24.120]  這是能夠明白神的奉聖
[00:06:24.120 --> 00:06:25.120]  大家有沒有曾經
[00:06:25.120 --> 00:06:28.120]  在生命當中
[00:06:28.120 --> 00:06:31.120]  喪遇徹底改變你一生的
[00:06:31.120 --> 00:06:33.120]  一個人和事情呢
[00:06:33.120 --> 00:06:35.120]  在我們當中有沒有
[00:06:35.120 --> 00:06:38.120]  或是在網絡上的弟兄姐妹
[00:06:38.120 --> 00:06:40.120]  如果你是基督徒的話
[00:06:40.120 --> 00:06:41.120]  你必定會有過
[00:06:41.120 --> 00:06:44.120]  改變生命的喪遇
[00:06:44.120 --> 00:06:46.120]  因爲我們已經遇見
[00:06:46.120 --> 00:06:48.120]  福活的主
[00:06:48.120 --> 00:06:50.120]  此時在《整版聖經》
[00:06:50.120 --> 00:06:54.120]  是記載關於神和人之間的故事
[00:06:54.120 --> 00:06:57.120]  是改變人生命的喪遇
[00:06:57.120 --> 00:07:01.120]  神的慈愛撫咒我們
[00:07:01.120 --> 00:07:06.120]  我們的神親自選擇跟我們喪遇
[00:07:06.120 --> 00:07:10.120]  跟我們的先祖立下聖約
[00:07:10.120 --> 00:07:13.120]  人類因爲墮落犯罪
[00:07:13.120 --> 00:07:18.120]  但是神的恩典沒有忘記我們
[00:07:18.120 --> 00:07:25.120]  他透過耶穌基督跟我們喪遇
[00:07:25.120 --> 00:07:28.120]  《出愛及記》第三章
[00:07:28.120 --> 00:07:31.120]  事情發生在荷列山
[00:07:31.120 --> 00:07:34.120]  摩西跟平常一樣在山上放羊
[00:07:34.120 --> 00:07:37.120]  但是就是這個生命的改變
[00:07:37.120 --> 00:07:39.120]  就在這個山上面
[00:07:39.120 --> 00:07:42.120]  因爲他與永生的神喪遇
[00:07:42.120 --> 00:07:46.120]  神在荊棘火焰中向摩西顯現
[00:07:46.120 --> 00:07:48.120]  摩西想要過去看一下
[00:07:48.120 --> 00:07:51.120]  爲什麼這個荊棘一直在消
[00:07:51.120 --> 00:07:53.120]  但是沒有消毀
[00:07:53.120 --> 00:07:56.120]  這個是在我們今天看的經文的前面
[00:07:56.120 --> 00:07:59.120]  就是一到六節裏面說到
[00:07:59.120 --> 00:08:02.120]  當他想走上去看的時候
[00:08:02.120 --> 00:08:05.120]  神就叫摩西摩西
[00:08:05.120 --> 00:08:10.120]  他說我在這裏
[00:08:10.120 --> 00:08:13.120]  摩西除了聽到神叫他的名字之外
[00:08:13.120 --> 00:08:16.120]  經文還指出這個聲音非常地
[00:08:16.120 --> 00:08:18.120]  輕視跟他說明他的身份
[00:08:18.120 --> 00:08:21.120]  他說這裏你不可以就近
[00:08:21.120 --> 00:08:24.120]  神叫摩西你不能就近走過來
[00:08:24.120 --> 00:08:27.120]  要他拖沙他腳上的鞋子
[00:08:27.120 --> 00:08:30.120]  因爲他所站的地方是上帝
[00:08:30.120 --> 00:08:33.120]  神就說我是你父親的神
[00:08:33.120 --> 00:08:34.120]  是亞伯拉罕的神
[00:08:34.120 --> 00:08:35.120]  是以沙的神
[00:08:35.120 --> 00:08:37.120]  是亞哥的神
[00:08:37.120 --> 00:08:39.120]  因爲摩西太害怕了
[00:08:39.120 --> 00:08:43.120]  所以他就蒙上了面
[00:08:43.120 --> 00:08:45.120]  因爲怕看見神
[00:08:45.120 --> 00:08:47.120]  然後神就告訴摩西
[00:08:47.120 --> 00:08:51.120]  爲什麼要向他顯現
[00:08:51.120 --> 00:08:54.120]  從七到十二節裏面
[00:08:54.120 --> 00:08:56.120]  我們會看到神看見
[00:08:56.120 --> 00:08:58.120]  神聽見
[00:08:58.120 --> 00:08:59.120]  神知道
[00:08:59.120 --> 00:09:00.120]  神紀念
[00:09:00.120 --> 00:09:02.120]  用了八隻我字
[00:09:02.120 --> 00:09:07.120]  證明神從來沒有授手旁觀
[00:09:07.120 --> 00:09:09.120]  我的確見了我百姓
[00:09:09.120 --> 00:09:12.120]  在埃及的困苦
[00:09:12.120 --> 00:09:16.120]  我聽見了他們因都公而發的愛好
[00:09:16.120 --> 00:09:19.120]  我的確知道他們的痛苦
[00:09:19.120 --> 00:09:22.120]  我下來是要從埃及人的手中
[00:09:22.120 --> 00:09:24.120]  把他們救出來
[00:09:24.120 --> 00:09:28.120]  我也看見了他們所受的壓迫
[00:09:28.120 --> 00:09:31.120]  我派你到法老那裏去
[00:09:31.120 --> 00:09:33.120]  我是與你同在
[00:09:33.120 --> 00:09:36.120]  我拆拍你
[00:09:36.120 --> 00:09:38.120]  這個當中裏面有
[00:09:38.120 --> 00:09:41.120]  就是看見其實神是紀念
[00:09:41.120 --> 00:09:44.120]  以色列的神
[00:09:44.120 --> 00:09:47.120]  因爲他曾經跟亞伯拉罕
[00:09:47.120 --> 00:09:49.120]  立個約
[00:09:49.120 --> 00:09:52.120]  所以他決定要把他們救出來
[00:09:52.120 --> 00:09:55.120]  所以神會去護照摩西
[00:09:55.120 --> 00:10:01.120]  其實這個護照是非常重大的用物
[00:10:01.120 --> 00:10:05.120]  摩西想百姓不一定會相信他
[00:10:05.120 --> 00:10:08.120]  法老也不會去見他
[00:10:08.120 --> 00:10:10.120]  更令他擔心的話
[00:10:10.120 --> 00:10:13.120]  可能法老會把他殺他
[00:10:13.120 --> 00:10:17.120]  或者跟以色列人更大的逼迫
[00:10:17.120 --> 00:10:20.120]  但是神是信使是守約的
[00:10:20.120 --> 00:10:24.120]  他對摩西作出肯定的保證
[00:10:24.120 --> 00:10:26.120]  他說我是與你同在
[00:10:26.120 --> 00:10:29.120]  神不會離棄我們
[00:10:29.120 --> 00:10:31.120]  令人擔心的是
[00:10:31.120 --> 00:10:34.120]  我們會離開神
[00:10:34.120 --> 00:10:37.120]  因爲我們的神是有始有終的
[00:10:37.120 --> 00:10:39.120]  他是拯救我們的主
[00:10:39.120 --> 00:10:42.120]  因此神上摩西顯現
[00:10:42.120 --> 00:10:44.120]  這個改變他生命的相遇
[00:10:44.120 --> 00:10:47.120]  對象全是神
[00:10:47.120 --> 00:10:52.120]  站在這個山上面神介入摩西的生命
[00:10:52.120 --> 00:10:55.120]  目的就是要派給他一個很大的任務
[00:10:55.120 --> 00:10:57.120]  一個命令
[00:10:57.120 --> 00:10:59.120]  神非常清晰的跟摩西說
[00:10:59.120 --> 00:11:03.120]  要打發他去見法老
[00:11:03.120 --> 00:11:10.120]  然後摩西非常地懷疑
[00:11:10.120 --> 00:11:12.120]  摩西懷疑自己的能力
[00:11:12.120 --> 00:11:14.120]  就問我是誰
[00:11:14.120 --> 00:11:17.120]  讓我們來看看摩西是誰好不好
[00:11:17.120 --> 00:11:19.120]  摩西是以色列人
[00:11:19.120 --> 00:11:21.120]  以色列人在埃及爲奴
[00:11:21.120 --> 00:11:23.120]  已經四百多年了
[00:11:23.120 --> 00:11:27.120]  他們越來越強盛
[00:11:27.120 --> 00:11:29.120]  當時的法老就是很害怕
[00:11:29.120 --> 00:11:32.120]  以色列人終有一天會連起
[00:11:32.120 --> 00:11:36.120]  他們埃及的敵人來一起攻擊他們
[00:11:36.120 --> 00:11:38.120]  所以他就下了一個命令
[00:11:38.120 --> 00:11:44.120]  要把當時的以色列的出生的小孩要殺死
[00:11:44.120 --> 00:11:48.120]  摩西出生在一個利威的家庭當中
[00:11:48.120 --> 00:11:52.120]  摩西怎樣可以此理徒生的呢
[00:11:52.120 --> 00:11:56.120]  就是他姐姐就把他放到一個山的裏面
[00:11:56.120 --> 00:11:57.120]  放到河裏
[00:11:57.120 --> 00:12:00.120]  讓法老的女兒救了他
[00:12:00.120 --> 00:12:05.120]  所以摩西就成爲法老的兒子
[00:12:05.120 --> 00:12:08.120]  給他起了一個名字叫摩西
[00:12:08.120 --> 00:12:12.120]  意思就是因我把他從水裏拉出來
[00:12:12.120 --> 00:12:16.120]  摩西在王宮長大受教育
[00:12:16.120 --> 00:12:18.120]  但是他長大之後呢
[00:12:18.120 --> 00:12:21.120]  還是非常熱愛他自己的民族
[00:12:21.120 --> 00:12:26.120]  有一次他見他的同胞受埃及人的毆打的時候
[00:12:26.120 --> 00:12:29.120]  摩西出手把這個埃及人打死
[00:12:29.120 --> 00:12:31.120]  他殺了這個人之後
[00:12:31.120 --> 00:12:34.120]  很害怕那個法老會追究
[00:12:34.120 --> 00:12:38.120]  所以他就逃命逃到那個米店居住
[00:12:38.120 --> 00:12:43.120]  除了當地一個濟世的女兒
[00:12:43.120 --> 00:12:46.120]  在荒野成爲放人的人
[00:12:46.120 --> 00:12:48.120]  藉助了四十年
[00:12:48.120 --> 00:12:54.120]  神默默的去做造這個摩西去建立他
[00:12:54.120 --> 00:12:57.120]  他經歷過人生的磨練
[00:12:57.120 --> 00:13:02.120]  神叉爲原來性格衝動的摩西
[00:13:02.120 --> 00:13:04.120]  他變得非常的謙卑
[00:13:04.120 --> 00:13:07.120]  性格非常的溫柔
[00:13:07.120 --> 00:13:10.120]  今天我們讀的經文
[00:13:10.120 --> 00:13:13.120]  他就像平常一樣去放羊
[00:13:13.120 --> 00:13:17.120]  在西來山的上面去看見大的異象
[00:13:17.120 --> 00:13:21.120]  如果是我們換的是我們的話
[00:13:21.120 --> 00:13:24.120]  看見那個火在消那個荊棘勢
[00:13:24.120 --> 00:13:27.120]  但是一直都沒有
[00:13:27.120 --> 00:13:31.120]  銷燬的時候也是會很想去看
[00:13:31.120 --> 00:13:33.120]  然後還沒有回應過來的時候
[00:13:33.120 --> 00:13:36.120]  有聲音叫你的名字
[00:13:36.120 --> 00:13:38.120]  這個還沒反應過來
[00:13:38.120 --> 00:13:42.120]  神已經跟他說要派給他一個很大的使命
[00:13:42.120 --> 00:13:50.120]  就是要他去救那個以色列民
[00:13:50.120 --> 00:13:56.120]  所以摩西他當神去派派他這個使命的時候
[00:13:56.120 --> 00:13:58.120]  他不是感恩
[00:13:58.120 --> 00:14:00.120]  他也不是驕傲
[00:14:00.120 --> 00:14:02.120]  他是懷疑和謙卑
[00:14:02.120 --> 00:14:06.120]  我是誰怎麼可能去見法老呢
[00:14:06.120 --> 00:14:09.120]  他心裏想自己年紀已經大了
[00:14:09.120 --> 00:14:13.120]  神去呼叫摩西的時候他已經八十歲
[00:14:13.120 --> 00:14:18.120]  他已經不是當年非常衝動的那個年輕人
[00:14:18.120 --> 00:14:22.120]  他知道憑自己的力量
[00:14:22.120 --> 00:14:26.120]  不可能去救這麼多的以色列人出埃及的
[00:14:26.120 --> 00:14:30.120]  所以他的反應就是否認
[00:14:30.120 --> 00:14:33.120]  自己覺得可以的
[00:14:33.120 --> 00:14:38.120]  但是神沒有因爲摩西的不肯定
[00:14:38.120 --> 00:14:40.120]  就去不管他
[00:14:40.120 --> 00:14:43.120]  神是跟我們對話的方式不是像
[00:14:43.120 --> 00:14:46.120]  我們講出我們的困難的時候
[00:14:46.120 --> 00:14:48.120]  他不管
[00:14:48.120 --> 00:14:51.120]  當摩西說我是不行的主
[00:14:51.120 --> 00:14:54.120]  神會說是的我知道
[00:14:54.120 --> 00:14:59.120]  他完全接受摩西自我的評估
[00:14:59.120 --> 00:15:02.120]  所以神跟摩西說
[00:15:02.120 --> 00:15:05.120]  我是與你同在
[00:15:05.120 --> 00:15:08.120]  我是與你同在
[00:15:08.120 --> 00:15:10.120]  不知道大家看得清楚
[00:15:10.120 --> 00:15:13.120]  意思就是神與人爲伴
[00:15:13.120 --> 00:15:16.120]  保證神跟我們在一起
[00:15:16.120 --> 00:15:20.120]  當神去呼叫我們的時候
[00:15:20.120 --> 00:15:24.120]  我們去履行神給我們的使命的時候
[00:15:24.120 --> 00:15:29.120]  神必定會賜給我們需要的保護和能力
[00:15:29.120 --> 00:15:35.120]  所以不是你摩西一個人去做
[00:15:35.120 --> 00:15:40.120]  是我神所策劃的
[00:15:40.120 --> 00:15:45.120]  大家可以看着那個屏幕
[00:15:45.120 --> 00:15:48.120]  從前你想救以色列人
[00:15:48.120 --> 00:15:51.120]  那是你想做的
[00:15:51.120 --> 00:15:56.120]  現在我神要你領以色列人去埃及
[00:15:56.120 --> 00:16:00.120]  是讓你曉得現在不是你做你想做的事
[00:16:00.120 --> 00:16:04.120]  而是神來邀請你
[00:16:04.120 --> 00:16:10.120]  去拯救以色列人的工作
[00:16:10.120 --> 00:16:13.120]  現在是神讓摩西曉得
[00:16:13.120 --> 00:16:16.120]  雖然他是不行的
[00:16:16.120 --> 00:16:19.120]  但是神與他同在
[00:16:19.120 --> 00:16:24.120]  要他知道做工的是神而不是他自己
[00:16:24.120 --> 00:16:27.120]  摩西成爲神的器皿
[00:16:27.120 --> 00:16:31.120]  我們看見是神向他顯現的一個目的
[00:16:31.120 --> 00:16:34.120]  同樣神要啓示他自己
[00:16:34.120 --> 00:16:37.120]  讓他知道其實不是他靠他自己而做
[00:16:37.120 --> 00:16:39.120]  而是神與他同在
[00:16:39.120 --> 00:16:42.120]  然後摩西繼續問神
[00:16:42.120 --> 00:16:44.120]  我到以色列人那裏
[00:16:44.120 --> 00:16:47.120]  對他們說你們祖宗的神
[00:16:47.120 --> 00:16:49.120]  差我到你們這裏來
[00:16:49.120 --> 00:16:52.120]  如果他們問我說你叫什麼名字
[00:16:52.120 --> 00:16:55.120]  那要對他們怎麼回答呢
[00:16:55.120 --> 00:16:57.120]  在聖經當中呢
[00:16:57.120 --> 00:17:00.120]  可是在我們中國人當中也是吧
[00:17:00.120 --> 00:17:03.120]  一個人的名字通常也有一些
[00:17:03.120 --> 00:17:05.120]  關於這個人的信息
[00:17:05.120 --> 00:17:09.120]  關於這個人的本質和護照的目的
[00:17:09.120 --> 00:17:12.120]  比如說亞伯拉罕的名字
[00:17:12.120 --> 00:17:14.120]  意思是多國之父
[00:17:14.120 --> 00:17:16.120]  他的名字就是
[00:17:16.120 --> 00:17:18.120]  呼應神的計劃
[00:17:18.120 --> 00:17:22.120]  還有他特別的角色
[00:17:22.120 --> 00:17:24.120]  我們看到摩西要承擔
[00:17:24.120 --> 00:17:28.120]  這個很重大的任務的時候
[00:17:28.120 --> 00:17:33.120]  神要透過他去救這個以色列人的時候
[00:17:33.120 --> 00:17:36.120]  當然是他自己要改變他自己一生
[00:17:36.120 --> 00:17:40.120]  但是他提出這個問題
[00:17:40.120 --> 00:17:44.120]  其實這個時候我是覺得很意外的
[00:17:44.120 --> 00:17:46.120]  不知道大家會不會覺得很意外
[00:17:46.120 --> 00:17:50.120]  神會回應其實他自己
[00:17:50.120 --> 00:17:52.120]  我們來思想一下
[00:17:52.120 --> 00:17:54.120]  摩西剛纔我說了
[00:17:54.120 --> 00:17:57.120]  他是一個失敗的王子
[00:17:57.120 --> 00:18:00.120]  是一個殺人的逃犯
[00:18:00.120 --> 00:18:04.120]  他是一個在荒野裏面的牧人
[00:18:04.120 --> 00:18:07.120]  僅然他請求神
[00:18:07.120 --> 00:18:10.120]  啓示他的名字
[00:18:10.120 --> 00:18:14.120]  因爲摩西知道神給他一個很大的任務
[00:18:14.120 --> 00:18:18.120]  他也知道自己的過去
[00:18:18.120 --> 00:18:22.120]  他也知道如果他去到以色列人當中的人
[00:18:22.120 --> 00:18:24.120]  他們不會相信他
[00:18:24.120 --> 00:18:29.120]  摩西對神說你叫什麼名字
[00:18:29.120 --> 00:18:34.120]  我們可以看到摩西問題中所潛藏的一些焦慮
[00:18:34.120 --> 00:18:39.120]  這個問題可能我們會想摩西你真是很大膽
[00:18:39.120 --> 00:18:43.120]  像永生的神拿一張名片
[00:18:43.120 --> 00:18:48.120]  神你給我的名片讓我看看你的名字可以嗎
[00:18:48.120 --> 00:18:52.120]  摩西的焦慮和體溫是可以理解
[00:18:52.120 --> 00:18:55.120]  雖然是有一點點的大膽
[00:18:55.120 --> 00:18:58.120]  但是憐憫我們的神
[00:18:58.120 --> 00:19:02.120]  他沒有斥責
[00:19:02.120 --> 00:19:04.120]  斥責
[00:19:04.120 --> 00:19:06.120]  這個很難這個字
[00:19:06.120 --> 00:19:13.120]  他沒有摩西你爲什麼怎麼傻怎麼沒有禮貌
[00:19:13.120 --> 00:19:17.120]  我們看見神是很有慈愛很內心的
[00:19:17.120 --> 00:19:22.120]  他很輔助卑微的去向摩西去顯現回答
[00:19:22.120 --> 00:19:25.120]  他也很樂意去啓示他自己
[00:19:25.120 --> 00:19:29.120]  我們的天父就是這樣的充滿憐憫
[00:19:29.120 --> 00:19:33.120]  在舊約中最偉大的經文之一
[00:19:33.120 --> 00:19:36.120]  就是解一節的經文
[00:19:36.120 --> 00:19:42.120]  在井本聖經當中唯一的一次神向人解釋他的名字的意義
[00:19:42.120 --> 00:19:46.120]  神回答說我是就是我是
[00:19:46.120 --> 00:19:51.120]  這不是神推託摩西就是隨便說一下我的名字
[00:19:51.120 --> 00:19:53.120]  而是啓示他的本性
[00:19:53.120 --> 00:19:55.120]  我是就是我是
[00:19:55.120 --> 00:19:58.120]  英文的是I am who I am
[00:19:58.120 --> 00:20:03.120]  是巴來文的那個是就是一個動詞
[00:20:03.120 --> 00:20:10.120]  不只單單指現在而是包括過去而未來
[00:20:10.120 --> 00:20:14.120]  正確的意思就是我就是
[00:20:14.120 --> 00:20:22.120]  我是我是今世世時以後永世的那一位
[00:20:22.120 --> 00:20:25.120]  唯有神是永遠
[00:20:25.120 --> 00:20:32.120]  他是永遠到將來的永遠是自由擁有的
[00:20:32.120 --> 00:20:34.120]  我是是神的啓示
[00:20:34.120 --> 00:20:44.120]  他的本性他的名字顯出他是獨一的神
[00:20:44.120 --> 00:20:48.120]  在中文翻譯當中我是就是我是
[00:20:48.120 --> 00:20:52.120]  有很深沉的幾個意義
[00:20:52.120 --> 00:20:55.120]  我是是神是自由擁有
[00:20:55.120 --> 00:20:57.120]  他是自傳
[00:20:57.120 --> 00:20:58.120]  他不是被造
[00:20:58.120 --> 00:21:00.120]  他是永遠遠遠的存在
[00:21:00.120 --> 00:21:03.120]  沒有時間空間的限制
[00:21:03.120 --> 00:21:09.120]  他是超越一切無限也超越空間
[00:21:09.120 --> 00:21:13.120]  另外我是是表達神的唯一
[00:21:13.120 --> 00:21:17.120]  神是唯一的標準
[00:21:17.120 --> 00:21:19.120]  他是絕對性
[00:21:19.120 --> 00:21:25.120]  也是終結的審判的標準
[00:21:25.120 --> 00:21:30.120]  神的名字即使我是也說明其他的神不是
[00:21:30.120 --> 00:21:33.120]  唯有他纔是
[00:21:33.120 --> 00:21:38.120]  還有我是的另外一個意義包含神的無限
[00:21:38.120 --> 00:21:41.120]  神的性情是豐富的
[00:21:41.120 --> 00:21:44.120]  神是充滿的忍耐
[00:21:44.120 --> 00:21:49.120]  神是充滿了愛是公義憐憫都在他的裏面
