
[00:00:00.000 --> 00:00:04.000]  好!無入而不自得的秘訣
[00:07:15.500 --> 00:07:16.500]  馬雲
[00:07:16.500 --> 00:07:17.500]  馬雲
[00:07:17.500 --> 00:07:18.500]  他就在
[00:07:18.500 --> 00:07:20.500]  去年就在Stanford大學裡面
[00:07:20.500 --> 00:07:22.500]  有個演講
[00:07:22.500 --> 00:07:23.500]  他講了三小怪
[00:07:23.500 --> 00:07:25.500]  覺得挺有意思的
[00:07:25.500 --> 00:07:27.500]  我就引用給大家聽
[00:07:27.500 --> 00:07:28.500]  他說
[00:07:28.500 --> 00:07:31.500]  你覺得用錢去解決問題的時候
[00:07:31.500 --> 00:07:33.500]  你的問題就來了
[00:07:33.500 --> 00:07:37.500]  你覺得
[00:07:37.500 --> 00:07:39.500]  你用錢去解決問題的時候
[00:07:39.500 --> 00:07:41.500]  你的問題才來了
[00:07:41.500 --> 00:07:42.500]  有沒有聽過
[00:07:42.500 --> 00:07:44.500]  我會再講下去的
[00:07:44.500 --> 00:07:46.500]  他說很多創業者為什麼死呢
[00:07:46.500 --> 00:07:48.500]  他說死在什麼呢
[00:07:48.500 --> 00:07:50.500]  因為他有太多錢
[00:07:50.500 --> 00:07:52.500]  創業者如果有太多錢
[00:07:52.500 --> 00:07:53.500]  他就死定了
[00:07:53.500 --> 00:07:54.500]  因為你覺得
[00:07:54.500 --> 00:07:55.500]  可以用錢去解決問題
[00:07:55.500 --> 00:07:57.500]  你的問題就來了
[00:07:57.500 --> 00:07:58.500]  他說我認為
[00:07:58.500 --> 00:08:00.500]  錢解決的問題
[00:08:00.500 --> 00:08:01.500]  都不是問題
[00:08:01.500 --> 00:08:05.500]  錢只是去解決問題的一個重要的手段
[00:08:05.500 --> 00:08:06.500]  所以很多人說
[00:08:06.500 --> 00:08:07.500]  我有錢
[00:08:07.500 --> 00:08:08.500]  我就可以做這個做那個
[00:08:08.500 --> 00:08:10.500]  這個就是他失敗的開始
[00:08:10.500 --> 00:08:13.500]  所以有錢未必是可以的
[00:08:13.500 --> 00:08:18.500]  所以原來錢是作怪的
[00:08:18.500 --> 00:08:19.500]  錢好像幫到你
[00:08:19.500 --> 00:08:21.500]  其實錢也有時候幫不到你的
[00:08:21.500 --> 00:08:23.500]  好像馬雲這樣說
[00:08:23.500 --> 00:08:24.500]  好了
[00:08:24.500 --> 00:08:27.500]  其實上面講了兩個常言道
[00:08:27.500 --> 00:08:31.500]  馬雲將兩個常言道再一次重新解釋
[00:08:31.500 --> 00:08:32.500]  第一個常言道
[00:08:32.500 --> 00:08:34.500]  大約是講的了
[00:08:34.500 --> 00:08:36.500]  講了錢能解決的問題就不是問題
[00:08:36.500 --> 00:08:37.500]  他在講這個問題
[00:08:37.500 --> 00:08:39.500]  你有沒有講過這個問題
[00:08:39.500 --> 00:08:41.500]  有沒有講過這個說話
[00:08:41.500 --> 00:08:42.500]  有沒有聽過這個說話
[00:08:42.500 --> 00:08:44.500]  有沒有啊
[00:08:44.500 --> 00:08:45.500]  你最近有沒有啊
[00:08:45.500 --> 00:08:46.500]  有
[00:08:46.500 --> 00:08:48.500]  錢能解決問題就不是問題
[00:08:48.500 --> 00:08:50.500]  其實錢不解決問題
[00:08:50.500 --> 00:08:52.500]  不如製造問題
[00:08:52.500 --> 00:08:53.500]  馬雲講的
[00:08:53.500 --> 00:08:54.500]  是不是
[00:08:54.500 --> 00:08:57.500]  錢他亂多了
[00:08:57.500 --> 00:08:59.500]  很多錢經過他手去運用
[00:08:59.500 --> 00:09:01.500]  錢不解決問題
[00:09:01.500 --> 00:09:05.500]  第二
[00:09:05.500 --> 00:09:11.500]  錢就不是萬能的
[00:09:11.500 --> 00:09:13.500]  不過沒有錢就萬萬不能
[00:09:13.500 --> 00:09:14.500]  有沒有聽過這句說話
[00:09:14.500 --> 00:09:15.500]  有沒有講過這句說話
[00:09:15.500 --> 00:09:17.500]  因為這個很高超千元
[00:09:17.500 --> 00:09:19.500]  我勝出一籌了
[00:09:19.500 --> 00:09:20.500]  錢是萬能的
[00:09:20.500 --> 00:09:21.500]  不過
[00:09:21.500 --> 00:09:23.500]  認真踏實些講
[00:09:23.500 --> 00:09:25.500]  沒有錢是不行的
[00:09:25.500 --> 00:09:26.500]  萬萬不能
[00:09:26.500 --> 00:09:28.500]  這句說話也是講了一年沒講
[00:09:28.500 --> 00:09:29.500]  我告訴你
[00:09:29.500 --> 00:09:31.500]  人家相信錢是無所不能的
[00:09:31.500 --> 00:09:32.500]  是不是
[00:09:32.500 --> 00:09:34.500]  其實講錢也是萬能的
[00:09:34.500 --> 00:09:37.500]  因為沒有錢萬萬不能
[00:09:37.500 --> 00:09:39.500]  有錢就萬萬都能
[00:09:41.500 --> 00:09:43.500]  馬雲就說不是
[00:09:43.500 --> 00:09:45.500]  有錢你做這做那
[00:09:45.500 --> 00:09:47.500]  就是你的問題的開始
[00:09:47.500 --> 00:09:49.500]  當然他要做生意
[00:09:49.500 --> 00:09:50.500]  那人生呢
[00:09:50.500 --> 00:09:51.500]  人生是怎樣看呢
[00:09:51.500 --> 00:09:53.500]  因為我們講錢
[00:09:53.500 --> 00:09:54.500]  那怎樣講呢
[00:09:54.500 --> 00:09:58.500]  本來講錢有種不同的講法
[00:09:58.500 --> 00:10:00.500]  他講一種的
[00:10:00.500 --> 00:10:03.500]  心理的質素
[00:10:03.500 --> 00:10:07.500]  有種講心理的質素
[00:10:07.500 --> 00:10:09.500]  即是我上一次講的
[00:10:09.500 --> 00:10:11.500]  軟實力
[00:10:11.500 --> 00:10:14.500]  軟實力是
[00:10:14.500 --> 00:10:17.500]  心理質素是軟實力的一種
[00:10:17.500 --> 00:10:18.500]  但換一種的方法來講
[00:10:18.500 --> 00:10:19.500]  是一種
[00:10:19.500 --> 00:10:20.500]  很多人很喜歡講的
[00:10:20.500 --> 00:10:22.500]  追求的人生最高境界是什麼呢
[00:10:22.500 --> 00:10:25.500]  是能入不自得
[00:10:25.500 --> 00:10:27.500]  即是動動都念的
[00:10:27.500 --> 00:10:30.500]  心情是自得的
[00:10:30.500 --> 00:10:32.500]  無虞而不自得
[00:10:32.500 --> 00:10:33.500]  一樣都自得
[00:10:33.500 --> 00:10:35.500]  自得其樂
[00:10:35.500 --> 00:10:37.500]  這個自得是一個中國人
[00:10:37.500 --> 00:10:39.500]  最高的境界
[00:10:39.500 --> 00:10:40.500]  自得
[00:10:40.500 --> 00:10:43.500]  蘇格拉底有一次
[00:10:43.500 --> 00:10:44.500]  有些學生問他
[00:10:44.500 --> 00:10:45.500]  阿Sir
[00:10:45.500 --> 00:10:47.500]  什麼叫做最有錢呢
[00:10:47.500 --> 00:10:48.500]  富足呢
[00:10:48.500 --> 00:10:49.500]  什麼叫做有錢呢
[00:10:49.500 --> 00:10:52.500]  很多老師都有學生問這個問題
[00:10:52.500 --> 00:10:54.500]  耶穌的學生都問過他
[00:10:54.500 --> 00:10:55.500]  拉皮
[00:10:55.500 --> 00:10:57.500]  什麼叫做有錢
[00:10:57.500 --> 00:10:58.500]  錢是什麼來的
[00:10:58.500 --> 00:11:00.500]  耶穌都回答過這些問題
[00:11:00.500 --> 00:11:02.500]  蘇格拉底怎樣回答呢
[00:11:02.500 --> 00:11:05.500]  他說能夠以最少來自足
[00:11:05.500 --> 00:11:07.500]  最少
[00:11:07.500 --> 00:11:09.500]  最少
[00:11:09.500 --> 00:11:11.500]  根本最少
[00:11:11.500 --> 00:11:12.500]  以最少最少
[00:11:12.500 --> 00:11:13.500]  最低限度
[00:11:13.500 --> 00:11:14.500]  最少
[00:11:14.500 --> 00:11:17.500]  以最少來自足
[00:11:17.500 --> 00:11:18.500]  這個就是
[00:11:18.500 --> 00:11:19.500]  這個人
[00:11:19.500 --> 00:11:22.500]  是世界上最富有的人
[00:11:22.500 --> 00:11:24.500]  大家明白他說什麼嗎
[00:11:24.500 --> 00:11:26.500]  我相信大家明白一點
[00:11:26.500 --> 00:11:27.500]  因為大家說
[00:11:27.500 --> 00:11:29.500]  怎樣可以用最少來自足呢
[00:11:29.500 --> 00:11:31.500]  這個純粹是一個心理
[00:11:31.500 --> 00:11:34.500]  人生的一個心理的質素
[00:11:34.500 --> 00:11:36.500]  人生的境界
[00:11:36.500 --> 00:11:40.500]  當你本來最滿足的時候
[00:11:40.500 --> 00:11:42.500]  根本就不需要那麼多外加之物
[00:11:42.500 --> 00:11:44.500]  來令你更加滿足
[00:11:44.500 --> 00:11:45.500]  不過
[00:11:45.500 --> 00:11:46.500]  有少少的東西
[00:11:46.500 --> 00:11:47.500]  都是好的
[00:11:47.500 --> 00:11:48.500]  都是滿足的
[00:11:48.500 --> 00:11:50.500]  他只要有很多
[00:11:50.500 --> 00:11:51.500]  有最少
[00:11:51.500 --> 00:11:52.500]  人有愛
[00:11:52.500 --> 00:11:53.500]  有愛有最少
[00:11:53.500 --> 00:11:54.500]  那就夠了
[00:11:54.500 --> 00:11:56.500]  都是很高境界
[00:11:56.500 --> 00:11:57.500]  而
[00:11:57.500 --> 00:11:58.500]  本王就學會了
[00:11:58.500 --> 00:11:59.500]  他說
[00:11:59.500 --> 00:12:01.500]  我已經學會了
[00:12:01.500 --> 00:12:02.500]  一起讀好不好
[00:12:02.500 --> 00:12:04.500]  我已經學會
[00:12:04.500 --> 00:12:06.500]  無論在什麼境況
[00:12:06.500 --> 00:12:08.500]  都可以自足
[00:12:08.500 --> 00:12:10.500]  這個說法是
[00:12:10.500 --> 00:12:13.500]  保羅將
[00:12:13.500 --> 00:12:17.500]  從基督而來的力量
[00:12:17.500 --> 00:12:20.500]  將他的屬靈的生命的體會
[00:12:20.500 --> 00:12:22.500]  浸積大量的大力
[00:12:22.500 --> 00:12:24.500]  在他的經歷當中
[00:12:24.500 --> 00:12:26.500]  然後注入了
[00:12:26.500 --> 00:12:28.500]  對於自足這個觀念
[00:12:28.500 --> 00:12:30.500]  這個境界
[00:12:30.500 --> 00:12:32.500]  一個新的定義
[00:12:32.500 --> 00:12:34.500]  並且將這個境界
[00:12:34.500 --> 00:12:36.500]  更加的提升
[00:12:36.500 --> 00:12:37.500]  這個提升
[00:12:37.500 --> 00:12:38.500]  不是因為這個人
[00:12:38.500 --> 00:12:39.500]  看得開
[00:12:39.500 --> 00:12:41.500]  或者眼界廣闊
[00:12:41.500 --> 00:12:42.500]  等等
[00:12:42.500 --> 00:12:43.500]  不是
[00:12:43.500 --> 00:12:44.500]  而是有一樣東西
[00:12:44.500 --> 00:12:46.500]  就是保羅在《孝文》所說的
[00:12:46.500 --> 00:12:49.500]  我靠著也
[00:12:49.500 --> 00:12:52.500]  加給我力量的
[00:12:52.500 --> 00:12:54.500]  凡事都能作
[00:12:54.500 --> 00:12:55.500]  是不是
[00:12:55.500 --> 00:12:57.500]  這個說法很多人
[00:12:57.500 --> 00:12:59.500]  搞錯了
[00:12:59.500 --> 00:13:01.500]  剛才唱的那首詩
[00:13:01.500 --> 00:13:02.500]  都搞錯了
[00:13:02.500 --> 00:13:04.500]  剛剛唱的那首詩
[00:13:04.500 --> 00:13:06.500]  他說什麼什麼
[00:13:06.500 --> 00:13:07.500]  凡事都能行
[00:13:07.500 --> 00:13:08.500]  是不是
[00:13:08.500 --> 00:13:10.500]  剛剛唱的那首詩
[00:13:10.500 --> 00:13:12.500]  剛剛唱的那首詩
[00:13:12.500 --> 00:13:14.500]  我靠著也
[00:13:14.500 --> 00:13:15.500]  度過一生
[00:13:15.500 --> 00:13:16.500]  凡事都能行
[00:13:16.500 --> 00:13:17.500]  譯錯了
[00:13:17.500 --> 00:13:19.500]  英文成字不是英文
[00:13:19.500 --> 00:13:21.500]  我靠著也度過今生
[00:13:21.500 --> 00:13:23.500]  我教著也度過今天
[00:13:23.500 --> 00:13:24.500]  是不是
[00:13:24.500 --> 00:13:26.500]  不是凡事都能行
[00:13:26.500 --> 00:13:29.500]  沒有搞錯
[00:13:29.500 --> 00:13:30.500]  因為
[00:13:30.500 --> 00:13:33.500]  自認為讀聖經讀得都很熟
[00:13:33.500 --> 00:13:35.500]  有很多金句的一位朋友
[00:13:35.500 --> 00:13:36.500]  兄弟
[00:13:36.500 --> 00:13:39.500]  他平時就掛著
[00:13:39.500 --> 00:13:41.500]  這樣那樣
[00:13:41.500 --> 00:13:42.500]  可能很熱心
[00:13:42.500 --> 00:13:43.500]  事件都未定
[00:13:43.500 --> 00:13:45.500]  沒有溫功課
[00:13:45.500 --> 00:13:47.500]  考試之前都沒有去讀書
[00:13:47.500 --> 00:13:49.500]  於是他就去搞
[00:13:49.500 --> 00:13:51.500]  他入考場的時候
[00:13:51.500 --> 00:13:53.500]  他就沒有一點準備
[00:13:53.500 --> 00:13:56.500]  我靠著那一階級我們任的
[00:13:56.500 --> 00:13:57.500]  凡事都能
[00:13:57.500 --> 00:13:58.500]  作
[00:13:58.500 --> 00:13:59.500]  老作
[00:13:59.500 --> 00:14:01.500]  知不知道是老作
[00:14:01.500 --> 00:14:07.500]  師父以前改過會考卷
[00:14:07.500 --> 00:14:09.500]  突然作了成幾篇子
[00:14:09.500 --> 00:14:12.500]  都沒有一點可以給分
[00:14:12.500 --> 00:14:14.500]  那個改卷的
[00:14:14.500 --> 00:14:15.500]  見到這些老作
[00:14:15.500 --> 00:14:17.500]  頭都暈了
[00:14:17.500 --> 00:14:18.500]  太大責任
[00:14:18.500 --> 00:14:20.500]  不可以不看他的垃圾
[00:14:20.500 --> 00:14:22.500]  靠作老作
[00:14:22.500 --> 00:14:24.500]  不是靠著那一級
[00:14:24.500 --> 00:14:25.500]  那一級我們用的
[00:14:25.500 --> 00:14:26.500]  凡事都能夠
[00:14:26.500 --> 00:14:29.500]  無中生有地作出來
[00:14:29.500 --> 00:14:31.500]  千萬不要搞錯
[00:14:31.500 --> 00:14:34.500]  好了
[00:14:34.500 --> 00:14:35.500]  究竟
[00:14:35.500 --> 00:14:36.500]  本來怎樣
[00:14:36.500 --> 00:14:37.500]  在這段經文
[00:14:37.500 --> 00:14:41.500]  梁毅師第四章
[00:14:41.500 --> 00:14:44.500]  第十節
[00:14:44.500 --> 00:14:46.500]  到第二十三節
[00:14:46.500 --> 00:14:47.500]  講
[00:14:47.500 --> 00:14:51.500]  他講到本來的一個管理學
[00:14:51.500 --> 00:14:53.500]  他們有個財務的管理學
[00:14:53.500 --> 00:14:56.500]  這個不是現代的財務管理學
[00:14:56.500 --> 00:14:58.500]  但是一個基督徒的財務管理學
[00:14:58.500 --> 00:15:01.500]  一個神的復仁的財務管理學
[00:15:01.500 --> 00:15:03.500]  一個教理的財務管理學
[00:15:03.500 --> 00:15:06.500]  一個天國子民的財務管理學
[00:15:06.500 --> 00:15:07.500]  怎樣管理呢
[00:15:07.500 --> 00:15:09.500]  如果大家是天國的子民
[00:15:09.500 --> 00:15:11.500]  大家是神的兒女
[00:15:11.500 --> 00:15:13.500]  你都應該要學一學
[00:15:13.500 --> 00:15:15.500]  了解一下保羅講什麼
[00:15:15.500 --> 00:15:16.500]  第一
[00:15:16.500 --> 00:15:17.500]  保羅
[00:15:17.500 --> 00:15:18.500]  在那段經文
[00:15:18.500 --> 00:15:20.500]  你再三讀一讀
[00:15:20.500 --> 00:15:21.500]  就是說
[00:15:21.500 --> 00:15:24.500]  大家水落石出讀了一篇
[00:15:24.500 --> 00:15:26.500]  都讀不出那個味道
[00:15:26.500 --> 00:15:28.500]  保羅在那裡兜兜轉轉
[00:15:28.500 --> 00:15:29.500]  又講一下
[00:15:29.500 --> 00:15:31.500]  多謝你幫助了我
[00:15:31.500 --> 00:15:33.500]  又講一下我的自足
[00:15:33.500 --> 00:15:35.500]  兜兜轉轉講來講去
[00:15:35.500 --> 00:15:37.500]  其實他有一點尷尬
[00:15:37.500 --> 00:15:39.500]  甚至好像保羅一個
[00:15:39.500 --> 00:15:41.500]  這麼偉大的神的復仁
[00:15:41.500 --> 00:15:43.500]  他怎樣講錢上面
[00:15:43.500 --> 00:15:45.500]  尤其是錢是關他事的話
[00:15:45.500 --> 00:15:47.500]  他都有一點尷尬
[00:15:47.500 --> 00:15:48.500]  為什麼
[00:15:48.500 --> 00:15:50.500]  因為他很明白一件事情
[00:15:50.500 --> 00:15:52.500]  就是財務
[00:15:52.500 --> 00:15:53.500]  錢銀
[00:15:53.500 --> 00:15:54.500]  金錢
[00:15:54.500 --> 00:15:56.500]  在人際關係當中
[00:15:56.500 --> 00:15:58.500]  包括在教會裡面
