
[00:00:00.000 --> 00:00:04.760]  教會在2018年就推出了讀經一個計劃
[00:04:40.840 --> 00:04:43.040]  喜愛神話語的人
[00:04:43.040 --> 00:04:45.800]  最後一個是要讚美神的人
[00:04:45.800 --> 00:04:49.280]  這個就是我們整個基督徒的人生
[00:04:49.280 --> 00:04:51.160]  我要喜愛讀聖經
[00:04:51.160 --> 00:04:53.520]  我要懂得感恩讚美
[00:04:53.520 --> 00:04:57.400]  這個就是一個完整的基督徒的生命
[00:04:57.400 --> 00:04:59.400]  這人便爲有福
[00:04:59.400 --> 00:05:05.920]  中文的聖經把它擺在第二節的第二句
[00:05:05.920 --> 00:05:07.480]  但是結尾
[00:05:07.480 --> 00:05:10.120]  但是假如是希伯來文的聖經
[00:05:10.120 --> 00:05:12.160]  跟英文聖經
[00:05:12.160 --> 00:05:15.360]  都會把這個這人便爲有福呢
[00:05:15.360 --> 00:05:16.440]  是第一句
[00:05:16.440 --> 00:05:18.280]  原文就是希伯來聖經
[00:05:18.280 --> 00:05:20.080]  都是擺在第一句
[00:05:20.080 --> 00:05:22.240]  這人便爲有福
[00:05:22.240 --> 00:05:25.440]  這個結構了跟馬太福音的八福一樣
[00:05:25.440 --> 00:05:28.120]  八福了我們是虛心的人有福了
[00:05:28.120 --> 00:05:29.560]  但是原文不是
[00:05:29.560 --> 00:05:31.360]  原文是有福了
[00:05:31.360 --> 00:05:36.080]  然後纔是虛心愛動溫柔忍耐那些詞
[00:05:36.080 --> 00:05:37.200]  後面搞懂
[00:05:37.200 --> 00:05:41.840]  作者其實最開始一講是有福的人是怎麼樣的
[00:05:41.840 --> 00:05:44.600]  而這個福呢是中文的翻譯
[00:05:44.600 --> 00:05:48.440]  直接的翻譯應該是快樂
[00:05:48.440 --> 00:05:51.520]  假如這個人喜愛讀神的話語
[00:05:51.520 --> 00:05:53.920]  他就會很快樂
[00:05:53.920 --> 00:05:59.120]  就是講我們中國人一直以爲是得到很多的福氣
[00:05:59.120 --> 00:06:03.160]  詩篇第一篇的作者就教導猶太人
[00:06:03.160 --> 00:06:06.560]  你要成爲一個快樂的人
[00:06:06.560 --> 00:06:10.440]  其實全球的人都是講快樂指數
[00:06:10.440 --> 00:06:12.280]  你活得怎麼樣
[00:06:12.280 --> 00:06:13.560]  原來很簡單
[00:06:13.560 --> 00:06:15.840]  就是愛神話語的人呢
[00:06:15.840 --> 00:06:19.560]  你就會有快樂的生命
[00:06:19.560 --> 00:06:24.040]  假如我們很喜歡讀神的話語
[00:06:24.040 --> 00:06:26.120]  那我們特別是詩篇
[00:06:26.120 --> 00:06:28.920]  我要知道神的感受是怎麼樣
[00:06:28.920 --> 00:06:30.280]  我喜歡他的話語呢
[00:06:30.280 --> 00:06:32.640]  神也喜歡我
[00:06:32.640 --> 00:06:33.960]  你想神喜愛你呢
[00:06:33.960 --> 00:06:36.240]  你就多讀他的話語
[00:06:36.240 --> 00:06:40.320]  好了這種人呢有不同的地方
[00:06:40.320 --> 00:06:42.240]  有什麼不同呢
[00:06:42.240 --> 00:06:45.640]  第一個是消極性的
[00:06:45.640 --> 00:06:49.800]  有三個消極的情況
[00:06:49.800 --> 00:06:53.240]  三個不開始不會怎麼樣呢
[00:06:53.240 --> 00:06:58.840]  這三種就有有第一個就是不做三種不良的行爲
[00:06:58.840 --> 00:07:01.080]  不從不佔不做
[00:07:01.080 --> 00:07:02.800]  就是這個
[00:07:02.800 --> 00:07:06.880]  第二個呢就是不參與一些不良的意識形態
[00:07:06.880 --> 00:07:09.840]  有種計謀道路跟座位
[00:07:09.840 --> 00:07:11.600]  我們不會參與的
[00:07:11.600 --> 00:07:12.640]  那第三個呢
[00:07:12.640 --> 00:07:16.000]  就是講三種不良的人有罪人
[00:07:16.000 --> 00:07:18.040]  有惡人
[00:07:18.040 --> 00:07:20.120]  剛纔讀的還有傲慢人
[00:07:20.120 --> 00:07:21.120]  這三種人呢
[00:07:21.120 --> 00:07:24.000]  我們也不會做這三種人很消極的
[00:07:24.000 --> 00:07:26.600]  我慢慢講下去
[00:07:26.600 --> 00:07:30.000]  不從就是不要聽從
[00:07:30.000 --> 00:07:31.000]  很簡單
[00:07:31.000 --> 00:07:34.600]  惡人呢不是我們常常說他很兇啊
[00:07:34.600 --> 00:07:35.360]  兇巴巴
[00:07:35.360 --> 00:07:37.280]  不是那種英文的翻譯
[00:07:37.280 --> 00:07:38.760]  就ungodly
[00:07:38.760 --> 00:07:40.520]  就是說沒有神的人呢
[00:07:40.520 --> 00:07:42.240]  甚至就是惡人
[00:07:42.240 --> 00:07:44.160]  不要以爲他的態度很惡啊
[00:07:44.160 --> 00:07:45.480]  或者怎麼樣
[00:07:45.480 --> 00:07:47.000]  就是心裏沒有神的人
[00:07:47.000 --> 00:07:51.560]  那這種人就很容易受引誘影響
[00:07:51.560 --> 00:07:52.120]  而且呢
[00:07:52.120 --> 00:07:54.960]  很容易參與一些壞人的計謀
[00:07:54.960 --> 00:07:56.440]  那第一句就說
[00:07:56.440 --> 00:08:00.080]  不要受那些心中沒有神的人的影響
[00:08:00.080 --> 00:08:00.840]  最簡單
[00:08:00.840 --> 00:08:02.080]  香港很流行
[00:08:02.080 --> 00:08:04.320]  就是特別過年的時候
[00:08:04.320 --> 00:08:05.600]  那些什麼師傅呢
[00:08:05.600 --> 00:08:08.200]  就出來了啊
[00:08:08.200 --> 00:08:11.400]  今年屬豬的屬狗的屬馬的會怎麼樣
[00:08:11.400 --> 00:08:13.640]  這些人都會告訴你
[00:08:13.640 --> 00:08:16.360]  那我們不要受這類人的影響
[00:08:16.360 --> 00:08:21.000]  香港人什麼神都拜
[00:08:21.000 --> 00:08:21.760]  古神
[00:08:21.760 --> 00:08:22.400]  賭神
[00:08:22.400 --> 00:08:23.040]  財神
[00:08:23.040 --> 00:08:26.040]  什麼男神女神都拜
[00:08:26.040 --> 00:08:27.600]  就是不拜真神
[00:08:27.600 --> 00:08:29.280]  很奇怪的
[00:08:29.280 --> 00:08:32.960]  第二個呢就不要站在罪人的道路上
[00:08:32.960 --> 00:08:35.840]  這個不站了就是停留
[00:08:35.840 --> 00:08:37.200]  就站在那邊看
[00:08:37.200 --> 00:08:41.640]  罪人都是習慣犯罪的一些人了
[00:08:41.640 --> 00:08:42.400]  道路呢
[00:08:42.400 --> 00:08:45.040]  也指他們做事的方法
[00:08:45.040 --> 00:08:46.360]  所以第二句就說
[00:08:46.360 --> 00:08:50.560]  不要認同那些習慣犯罪的人啊
[00:08:50.560 --> 00:08:53.400]  他們的做事的方法
[00:08:53.400 --> 00:08:56.280]  這裏叫我們連看
[00:08:56.280 --> 00:08:58.920]  連好奇都不可以
[00:08:58.920 --> 00:09:01.880]  那不用以爲很多時候我們信佛很久
[00:09:01.880 --> 00:09:03.800]  我靈性高超了
[00:09:03.800 --> 00:09:06.080]  或是我已經很熟悉聖經
[00:09:06.080 --> 00:09:06.600]  所以呢
[00:09:06.600 --> 00:09:08.400]  我百讀不清
[00:09:08.400 --> 00:09:08.920]  沒問題
[00:09:08.920 --> 00:09:11.240]  我看什麼都沒有問題
[00:09:11.240 --> 00:09:13.240]  那很容易就會中計
[00:09:13.240 --> 00:09:15.120]  保羅也警告提莫泰
[00:09:15.120 --> 00:09:17.240]  你要逃避少年的事欲
[00:09:17.240 --> 00:09:21.360]  我不知道你在這裏有沒有遇過
[00:09:21.360 --> 00:09:22.360]  我在大埔呢
[00:09:22.360 --> 00:09:25.080]  也是屬於比較鄉村的地方
[00:09:25.080 --> 00:09:26.160]  在街上呢
[00:09:26.160 --> 00:09:29.160]  特別從火車站走到那個菜市場那邊呢
[00:09:29.160 --> 00:09:34.200]  那條路上有有些人是開賭局
[00:09:34.200 --> 00:09:36.640]  有開的是棋局
[00:09:36.640 --> 00:09:38.960]  就說白皮啦
[00:09:38.960 --> 00:09:39.880]  誰人點頭了
[00:09:39.880 --> 00:09:41.160]  也看過了
[00:09:41.160 --> 00:09:45.720]  他挑戰你去贏我這一個殘局
[00:09:45.720 --> 00:09:47.400]  那有很多人就去看
[00:09:47.400 --> 00:09:48.920]  哦
[00:09:48.920 --> 00:09:49.600]  這個呢
[00:09:49.600 --> 00:09:50.280]  慢慢呢
[00:09:50.280 --> 00:09:51.720]  你會被他引誘
[00:09:51.720 --> 00:09:54.400]  因爲他還是一種賭錢的一部分
[00:09:54.400 --> 00:09:55.520]  那你贏他了
[00:09:55.520 --> 00:09:58.800]  那個殘局好下棋很厲害的這樣
[00:09:58.800 --> 00:10:00.320]  那你就會中計
[00:10:00.320 --> 00:10:05.080]  詩篇這裏叫不可以站在同一條道路上面
[00:10:05.080 --> 00:10:06.360]  不要跟他們一起
[00:10:06.360 --> 00:10:08.960]  也是老來啦
[00:10:08.960 --> 00:10:10.160]  老爺爺呀
[00:10:10.160 --> 00:10:11.920]  再看了差不多呢
[00:10:11.920 --> 00:10:14.600]  就會跟他們一起就堵在一堆了
[00:10:14.600 --> 00:10:16.200]  就認同了他的做法
[00:10:16.200 --> 00:10:16.920]  結果呢
[00:10:16.920 --> 00:10:19.080]  就好像他們同一幫人一樣
[00:10:19.080 --> 00:10:24.640]  就是不要把自己暴露在罪惡的面前
[00:10:24.640 --> 00:10:28.160]  最簡單下蛙就是一個很好的例子
[00:10:28.160 --> 00:10:32.320]  他不應該站在蛇的面前跟他對話
[00:10:32.320 --> 00:10:35.760]  對一看到他應該馬上就要走
[00:10:35.760 --> 00:10:38.200]  我們從前在劍道讀書的時候
[00:10:38.200 --> 00:10:40.520]  我們曾經畫了一個漫畫
[00:10:40.520 --> 00:10:43.920]  就是一條鞋在樹上面在引誘下蛙
[00:10:43.920 --> 00:10:44.880]  結果亞當呢
[00:10:44.880 --> 00:10:47.640]  用槍拿出來就把鞋打掉
[00:10:47.640 --> 00:10:49.720]  然後第二幅桃花的圖畫呢
[00:10:49.720 --> 00:10:51.280]  就是在喫那個蛇羹
[00:10:53.880 --> 00:10:59.040]  我們就是把這個情況的漫畫畫畫成圖畫
[00:10:59.040 --> 00:11:01.280]  就擺在那個我們喫飯的地方
[00:11:01.280 --> 00:11:05.680]  真的我們要不要跟他對話
[00:11:05.680 --> 00:11:07.240]  不要以爲我可以的
[00:11:07.240 --> 00:11:08.560]  我行的就是這樣
[00:11:08.560 --> 00:11:10.680]  古時候呢
[00:11:10.680 --> 00:11:12.840]  就說不佔罪人的道路
[00:11:12.840 --> 00:11:13.560]  現在呢
[00:11:13.560 --> 00:11:16.480]  改了應該是不佔罪人的網路
[00:11:16.480 --> 00:11:20.040]  現在是我們碰到就是這種
[00:11:20.040 --> 00:11:21.760]  有時候我打開電腦
[00:11:21.760 --> 00:11:27.280]  就有一個贏了獎的消息給我
[00:11:27.280 --> 00:11:30.320]  說你說是第100萬個人中了什麼獎
[00:11:30.320 --> 00:11:33.080]  要拿錢
[00:11:33.080 --> 00:11:35.560]  你要我漲經濟去哪裏
[00:11:35.560 --> 00:11:41.000]  但是你要先交幾千塊的那個行政費給他
[00:11:41.000 --> 00:11:43.000]  你就明白這個是什麼了
[00:11:43.000 --> 00:11:46.440]  所以我們要很小心看到這一些網絡
[00:11:46.440 --> 00:11:48.960]  我們也不要參與其中
[00:11:48.960 --> 00:11:51.240]  第三個不做傲慢人的作繪
[00:11:51.240 --> 00:11:52.880]  不做就參與了
[00:11:52.880 --> 00:11:53.800]  有份了
[00:11:53.800 --> 00:11:58.080]  剛剛今天早上看到一個新聞
[00:11:58.080 --> 00:12:00.160]  就是有一個泰國的女孩子
[00:12:00.160 --> 00:12:03.520]  就是酒吧喝酒喝醉了
[00:12:03.520 --> 00:12:07.280]  喝醉結果就給七八個男人強暴了
[00:12:07.280 --> 00:12:08.400]  最後還打死了
[00:12:08.400 --> 00:12:11.840]  只要他不去這種酒吧喝這個酒
[00:12:11.840 --> 00:12:15.760]  不站在坐在同一個座位上面的話
[00:12:15.760 --> 00:12:17.480]  他就不會失去他的生命
[00:12:18.480 --> 00:12:21.520]  那些傲慢人也是講高傲的人
[00:12:21.520 --> 00:12:22.720]  目中無人
[00:12:22.720 --> 00:12:23.720]  心中無神
[00:12:23.720 --> 00:12:26.200]  就是那些常說我不需要神
[00:12:26.200 --> 00:12:28.560]  我自止搞定
[00:12:28.560 --> 00:12:29.440]  我不需要神
[00:12:29.440 --> 00:12:31.160]  我不需要上帝
[00:12:31.160 --> 00:12:34.600]  讓我們不要跟這種人合股合作
[00:12:34.600 --> 00:12:35.600]  做生意也好
[00:12:35.600 --> 00:12:36.880]  什麼也好
[00:12:36.880 --> 00:12:38.960]  千萬不要跟他們在一起
[00:12:38.960 --> 00:12:42.320]  第三句就直接就說
[00:12:42.320 --> 00:12:45.080]  不要跟那些自以爲是的人
[00:12:45.080 --> 00:12:47.320]  不尊重聖經價值的人
[00:12:47.320 --> 00:12:50.480]  也不聽人勸的傲慢人走在一起
[00:12:50.480 --> 00:12:54.200]  簡單的說
[00:12:54.200 --> 00:12:57.120]  就不要受不信神的影響
[00:12:57.120 --> 00:13:00.680]  不要把自己暴露在罪惡的環境當中
[00:13:00.680 --> 00:13:06.880]  也不要跟那些自以爲是心中無神的人走在一起
[00:13:06.880 --> 00:13:11.800]  其實真言是張石四傑有同意的意念
[00:13:11.800 --> 00:13:13.680]  不可行惡人的路
[00:13:13.680 --> 00:13:15.840]  不要走壞人的道
[00:13:15.840 --> 00:13:17.000]  要躲避
[00:13:17.000 --> 00:13:19.760]  不可經過要轉移而去
[00:13:19.760 --> 00:13:21.840]  那個是很清楚的教導
[00:13:21.840 --> 00:13:25.520]  第二方面的是很積極的
[00:13:25.520 --> 00:13:30.200]  就是兩要要什麼呢
[00:13:30.200 --> 00:13:33.080]  要喜愛依赫華的律法
[00:13:33.080 --> 00:13:37.480]  律法廣義就是整本聖經
[00:13:37.480 --> 00:13:40.040]  但是猶他人的丹子摩西五經
[00:13:40.040 --> 00:13:43.200]  他們的律法托拉
[00:13:43.200 --> 00:13:45.960]  喜愛是講我要保護保守
[00:13:45.960 --> 00:13:47.760]  從心裏面去愛
[00:13:47.760 --> 00:13:51.280]  覺得神的話語很甘甜
[00:13:51.280 --> 00:13:52.400]  一看到聖經
[00:13:52.400 --> 00:13:53.920]  你會很高興
[00:13:53.920 --> 00:13:55.920]  但是呢
[00:13:55.920 --> 00:13:57.800]  有很像有一個廣告
[00:13:57.800 --> 00:14:00.520]  我不知道你們現在應該沒有這樣
[00:14:00.520 --> 00:14:02.440]  我小時候的時候呢
[00:14:02.440 --> 00:14:05.640]  有一個廣告就說我們有存錢在銀行
[00:14:05.640 --> 00:14:07.800]  然後你會有一個小的紅本
[00:14:07.800 --> 00:14:09.560]  現在也還有吧
[00:14:09.560 --> 00:14:11.880]  這我們叫香港叫打寶
[00:14:11.880 --> 00:14:16.400]  那你的小小全姐裏面就存了錢
[00:14:16.400 --> 00:14:17.400]  那個廣告呢
[00:14:17.400 --> 00:14:18.360]  一打開呢
[00:14:18.360 --> 00:14:20.960]  就有金光散出來
[00:14:20.960 --> 00:14:22.280]  然後呢
[00:14:22.280 --> 00:14:24.720]  那個人就好開心
[00:14:24.720 --> 00:14:25.840]  其實呢
[00:14:25.840 --> 00:14:28.360]  我能讀聖經就是要這樣
[00:14:28.360 --> 00:14:32.800]  聖經一打開就有金光散出來
[00:14:32.800 --> 00:14:34.200]  然後我看着呢
[00:14:34.200 --> 00:14:37.000]  就很甘甜很甘甜
[00:14:37.000 --> 00:14:38.920]  神的話語很好啊
[00:14:38.920 --> 00:14:40.560]  四篇十九篇也說了
[00:14:40.560 --> 00:14:43.280]  英華的律法全被使人甦醒
[00:14:43.280 --> 00:14:46.240]  英華的律法法度確定
[00:14:46.240 --> 00:14:48.600]  是於盟人有智慧
[00:14:48.600 --> 00:14:50.520]  英華的訓持正直
[00:14:50.520 --> 00:14:52.120]  使人快活
[00:14:52.120 --> 00:14:53.840]  英華的法令清潔
[00:14:53.840 --> 00:14:56.040]  令人眼目明亮
[00:14:56.040 --> 00:14:58.040]  我們最後覺得哎呀
[00:14:58.040 --> 00:15:00.000]  神的話語真好真好
[00:15:00.000 --> 00:15:04.920]  我不知道你現在讀經有沒有這種感覺
[00:15:04.920 --> 00:15:08.520]  我們要晝夜思想神的律法
[00:15:08.520 --> 00:15:11.200]  那晝夜思想集結的翻譯呢
[00:15:11.200 --> 00:15:12.680]  是think aloud
[00:15:12.680 --> 00:15:16.440]  就是說你會很奇怪的在讀聖經
[00:15:16.440 --> 00:15:18.600]  讀讀讀讀到進去呢
[00:15:18.600 --> 00:15:20.200]  你嘴巴就會說出來
[00:15:20.200 --> 00:15:24.240]  可能人會覺得你是神經的
[00:15:24.240 --> 00:15:27.520]  你在看聖經一面看一面笑
[00:15:27.520 --> 00:15:30.320]  一面看一面就會嘴巴就會講出來
[00:15:30.320 --> 00:15:32.800]  就日有所思夜有所夢
[00:15:32.800 --> 00:15:34.080]  你晚上做夢
[00:15:34.080 --> 00:15:35.280]  你在讀聖經
[00:15:35.280 --> 00:15:38.280]  我不知道你有沒有這個經驗
[00:15:38.280 --> 00:15:40.720]  做夢你在讀聖經
[00:15:40.720 --> 00:15:44.120]  因爲聖經有這麼多的好處
[00:15:44.120 --> 00:15:45.000]  你相信嗎
[00:15:45.000 --> 00:15:47.560]  真的使你有智慧
[00:15:47.560 --> 00:15:52.920]  還有希伯來說來講聖經的功效是怎麼活潑的
[00:15:52.920 --> 00:15:56.760]  有功效的比一個劍更鋒利
[00:15:56.760 --> 00:16:00.680]  把我們的骨髓也能剖開
[00:16:00.680 --> 00:16:04.320]  把我們心裏面的意念都能辨明
[00:16:04.320 --> 00:16:07.640]  你看讀經的好處好多好多
[00:16:07.640 --> 00:16:09.600]  我不知道你相不相信
[00:16:09.600 --> 00:16:14.400]  還是我從早到晚所想的就是工作啦
[00:16:14.400 --> 00:16:15.560]  錢啦
[00:16:15.560 --> 00:16:16.960]  男女朋友啦
[00:16:16.960 --> 00:16:17.680]  家人啦
[00:16:17.680 --> 00:16:19.480]  這些都是很重要
[00:16:19.480 --> 00:16:23.600]  但是神教導我們有優先性
[00:16:23.600 --> 00:16:25.640]  當兩者有衝突的時候
[00:16:25.640 --> 00:16:27.360]  我會先選神的心意
[00:16:27.360 --> 00:16:29.760]  求神給你智慧
[00:16:29.760 --> 00:16:33.040]  那我就很容易處理其他的問題
[00:16:33.040 --> 00:16:38.120]  絕書教我們要先求神的國跟意這些東西會加給我們
[00:16:38.120 --> 00:16:42.880]  常常默唸神的話語
[00:16:42.880 --> 00:16:45.200]  現在你是沒有接口了
[00:16:45.200 --> 00:16:47.920]  誰的手機沒有聖經的
[00:16:47.920 --> 00:16:48.600]  你不會說哎呀
[00:16:48.600 --> 00:16:49.320]  我沒帶啊
[00:16:49.320 --> 00:16:50.640]  聖經很厚啊
[00:16:50.640 --> 00:16:52.440]  我去旅遊沒時間了
[00:16:52.440 --> 00:16:54.760]  現在是每個人都能打開你的聖經
[00:16:54.760 --> 00:16:56.320]  因爲你手機上就有了
[00:16:56.320 --> 00:16:57.560]  什麼版本都有
[00:16:57.560 --> 00:17:02.760]  而且我們要常常念他的心意
[00:17:02.760 --> 00:17:03.840]  變成怎麼樣呢
[00:17:03.840 --> 00:17:05.560]  他會指導我的方向
[00:17:05.560 --> 00:17:07.800]  把聖經變成你的life style
[00:17:07.800 --> 00:17:10.160]  有一句話
[00:17:10.160 --> 00:17:12.000]  把教會生活化
[00:17:12.000 --> 00:17:16.040]  把生活教會化
[00:17:16.040 --> 00:17:19.840]  你知道兩姐之間扣在一起了
[00:17:19.840 --> 00:17:21.520]  我不是在教會一個人
[00:17:21.520 --> 00:17:24.080]  在外面就另外一個人
[00:17:24.080 --> 00:17:26.440]  我認識一位黑人弟兄
[00:17:26.440 --> 00:17:27.960]  他本來就會說法文
[00:17:27.960 --> 00:17:30.880]  因爲他在非洲長大生活的
[00:17:30.880 --> 00:17:34.800]  但是他是在美國犯了非常嚴重的罪
[00:17:34.800 --> 00:17:36.640]  在美國就坐牢
[00:17:36.640 --> 00:17:38.160]  一判判了15年
[00:17:38.160 --> 00:17:42.160]  結果他在監獄裏面信主
[00:17:42.160 --> 00:17:44.760]  就拿了一本英文的聖經
[00:17:44.760 --> 00:17:46.440]  他後來前前後後做了
[00:17:46.440 --> 00:17:48.960]  大概不到12年的時間就出獄了
[00:17:48.960 --> 00:17:51.720]  結果呢
[00:17:51.720 --> 00:17:54.960]  他能用英語來講道
[00:17:54.960 --> 00:17:57.360]  他本來一句英語都不會的
[00:17:57.360 --> 00:17:59.320]  他是講法語的
[00:17:59.320 --> 00:18:02.920]  這個弟兄我是在北京的國際教會認識他
[00:18:02.920 --> 00:18:04.640]  這個黑人弟兄
[00:18:04.640 --> 00:18:07.240]  因爲他犯罪坐牢信主
[00:18:07.240 --> 00:18:09.000]  得了一本英文聖經
[00:18:09.000 --> 00:18:10.920]  他是自己在讀
[00:18:10.920 --> 00:18:11.960]  拼命的讀
[00:18:11.960 --> 00:18:12.960]  讀到最後
[00:18:12.960 --> 00:18:16.360]  他現在用非常流利的英語來講道
[00:18:16.360 --> 00:18:18.640]  你看神的話語的能力好大
