
[00:00:00.000 --> 00:00:04.500]  我在全人堂的大英之煤平安
[00:01:31.700 --> 00:01:34.060]  不是在新聞看到
[00:01:34.060 --> 00:01:36.800]  這個好消息是我們等待著
[00:01:36.800 --> 00:01:41.100]  你從天上再次來到我們當中
[00:01:41.100 --> 00:01:42.040]  主耶穌基督
[00:01:42.040 --> 00:01:43.800]  你答應過我們
[00:01:43.800 --> 00:01:46.900]  當我們將福音傳遍的時候
[00:01:46.900 --> 00:01:48.240]  末期才來到
[00:01:48.240 --> 00:01:49.780]  你才會再回來
[00:01:49.780 --> 00:01:51.680]  所以求主祢加速我們的腳步
[00:01:51.680 --> 00:01:54.420]  讓我們心裡面扎心
[00:01:54.420 --> 00:01:58.320]  知道祢所喜悅的事
[00:01:58.320 --> 00:02:00.360]  知道祢所緊張的事
[00:02:00.360 --> 00:02:03.160]  知道祢給我們每個人的使命
[00:02:03.160 --> 00:02:05.620]  以及祢給我們的大誡命
[00:02:05.620 --> 00:02:07.260]  與我們都學習
[00:02:07.260 --> 00:02:09.600]  如何透過彼此相愛
[00:02:09.600 --> 00:02:11.600]  如何透過我們的生命
[00:02:11.600 --> 00:02:13.260]  去影響別人的生命
[00:02:13.260 --> 00:02:17.940]  以至福音能夠盡快地傳遍地極
[00:02:17.940 --> 00:02:19.800]  今天求聖靈與我們同在
[00:02:19.800 --> 00:02:22.580]  讓你的話語親自地打開
[00:02:22.580 --> 00:02:25.580]  讓我們心裡面有感動
[00:02:25.580 --> 00:02:27.820]  也能夠付諸行動
[00:02:27.820 --> 00:02:28.920]  受差遣
[00:02:28.920 --> 00:02:30.320]  能夠出到去外面
[00:02:30.320 --> 00:02:31.060]  多謝你
[00:02:31.060 --> 00:02:31.880]  聽我禱告
[00:02:31.880 --> 00:02:34.180]  是奉主耶穌基督得勝自已久
[00:02:34.180 --> 00:02:37.420]  阿門
[00:02:37.420 --> 00:02:41.300]  我選了一個經文很短的
[00:02:41.300 --> 00:02:43.600]  但是其實背後
[00:02:43.600 --> 00:02:45.060]  很想看一些東西
[00:02:45.060 --> 00:02:48.560]  我們今天面對的一些殘酷的現實
[00:02:48.560 --> 00:02:50.600]  因為有很多大多數的企業
[00:02:50.600 --> 00:02:54.900]  原來做了一些商業調查
[00:02:54.900 --> 00:02:57.840]  有很多很高潛力的公司
[00:02:57.840 --> 00:03:00.540]  其實都達不到目標
[00:03:00.540 --> 00:03:02.320]  九成
[00:03:02.320 --> 00:03:05.320]  然後百分之七十五的生產品
[00:03:05.320 --> 00:03:07.160]  很多人想了很多東西
[00:03:07.160 --> 00:03:08.460]  很多時候我們都看到
[00:03:08.460 --> 00:03:10.360]  這些生產品很好用
[00:03:10.360 --> 00:03:15.560]  有些東西又很方便
[00:03:15.560 --> 00:03:16.860]  以前又試過
[00:03:16.860 --> 00:03:19.060]  其實很早很早的時候
[00:03:19.060 --> 00:03:20.640]  就算蘋果
[00:03:20.640 --> 00:03:22.500]  現在我們用的手提電腦
[00:03:22.500 --> 00:03:25.700]  或者我們的手提電話
[00:03:25.700 --> 00:03:27.500]  其實在很早很早以前
[00:03:27.500 --> 00:03:28.780]  那個記事簿
[00:03:28.780 --> 00:03:29.840]  不知道大家還記不記得
[00:03:29.840 --> 00:03:32.220]  最初Apple出的那個東西
[00:03:32.220 --> 00:03:33.580]  我不記得叫什麼名字
[00:03:33.580 --> 00:03:35.020]  就是已經有筆在寫東西
[00:03:35.020 --> 00:03:37.360]  其實是二十多三十年前的產品
[00:03:37.360 --> 00:03:42.460]  那時候還沒有PDA那些
[00:03:42.460 --> 00:03:45.260]  在很早期Apple出的
[00:03:45.260 --> 00:03:47.620]  但是那些產品是幾千元
[00:03:47.620 --> 00:03:48.520]  六七千元一部
[00:03:48.520 --> 00:03:51.160]  但是其實出了一兩年就沒了
[00:03:51.160 --> 00:03:52.060]  但是到今天
[00:03:52.060 --> 00:03:56.200]  其實新的發明發展都很多很快
[00:03:56.200 --> 00:03:58.600]  但是那些東西是越來越短的
[00:03:58.600 --> 00:04:01.540]  其實很多東西都不是很成功
[00:04:01.540 --> 00:04:02.740]  所以那本書就是
[00:04:02.740 --> 00:04:04.720]  《生產章》裡面說過的
[00:04:04.720 --> 00:04:06.520]  生存的關鍵在哪裡
[00:04:06.520 --> 00:04:08.540]  東西可以或者不行
[00:04:08.540 --> 00:04:13.080]  是如何在創新過程中戰略轉向
[00:04:13.080 --> 00:04:14.820]  都很特別
[00:04:14.820 --> 00:04:17.820]  因為過去幾年我有機會去學習
[00:04:17.820 --> 00:04:20.260]  包括我們要向一些
[00:04:20.260 --> 00:04:22.060]  世俗的智慧學習
[00:04:22.060 --> 00:04:26.760]  譬如我在哈佛商學院裡面
[00:04:26.760 --> 00:04:29.700]  他有些課程是專門給NGO
[00:04:29.700 --> 00:04:31.400]  給我們這些慈善機構
[00:04:31.400 --> 00:04:32.140]  他怎麼升級
[00:04:32.140 --> 00:04:34.940]  我有機會跟國際不同的
[00:04:34.940 --> 00:04:36.180]  都是做NGO
[00:04:36.180 --> 00:04:38.780]  我是少有的
[00:04:38.780 --> 00:04:43.120]  是基督教背景和做宣教工作的NGO
[00:04:43.120 --> 00:04:44.120]  我跟他們談
[00:04:44.120 --> 00:04:46.620]  他們都很有興趣我們正在做的事情
[00:04:46.620 --> 00:04:49.580]  包括我們做一些文創的事業
[00:04:49.580 --> 00:04:50.680]  怎麼透過
[00:04:50.680 --> 00:04:52.220]  還有他們很有興趣
[00:04:52.220 --> 00:04:55.060]  我們在內地又怎麼做這些工作
[00:04:55.060 --> 00:04:57.700]  所以美國的有些本身是基督徒
[00:04:57.700 --> 00:04:58.600]  他都很有興趣
[00:04:58.600 --> 00:04:59.900]  我為你祈禱
[00:04:59.900 --> 00:05:01.700]  這些東西
[00:05:01.700 --> 00:05:05.000]  很難得在一個這麼世俗
[00:05:05.000 --> 00:05:06.740]  或者很商界裡面的
[00:05:06.740 --> 00:05:11.880]  在哈佛的商界裡面去理解
[00:05:11.880 --> 00:05:13.480]  他們都有一個字經常用
[00:05:13.480 --> 00:05:14.980]  就是這個戰略轉向
[00:05:14.980 --> 00:05:17.920]  我讀聯合國學院為什麼經常用這個字
[00:05:17.920 --> 00:05:20.860]  這個字的英文翻譯是pivot
[00:05:20.860 --> 00:05:24.820]  所以這個字經常出現
[00:05:24.820 --> 00:05:26.860]  那pivot是什麼呢
[00:05:26.860 --> 00:05:28.320]  戰略轉向
[00:05:28.320 --> 00:05:29.820]  其實意思就是
[00:05:29.820 --> 00:05:34.000]  其實有時候我們不是只能夠死撐一邊頸去做一件事
[00:05:34.000 --> 00:05:36.600]  而是因為世界變得太緊要
[00:05:36.600 --> 00:05:42.700]  我們要不斷的去適應去看那個形勢來轉變
[00:05:42.700 --> 00:05:44.580]  但是對我們基督徒來說
[00:05:44.580 --> 00:05:46.140]  不變的是什麼
[00:05:46.140 --> 00:05:47.940]  變的是什麼
[00:05:47.940 --> 00:05:49.980]  我們就要問得很清楚
[00:05:49.980 --> 00:05:51.380]  如果你說基督徒
[00:05:51.380 --> 00:05:53.080]  最近興什麼又搞什麼
[00:05:53.080 --> 00:05:56.080]  我們更新的競拜又搞什麼
[00:05:56.080 --> 00:05:57.620]  一批一批人
[00:05:57.620 --> 00:06:02.320]  有很多教會正在掙扎唱傳統詩歌還是現代詩歌
[00:06:02.320 --> 00:06:03.960]  我是很感恩今天
[00:06:03.960 --> 00:06:05.360]  其實偉雄帶完之後
[00:06:05.360 --> 00:06:06.760]  我覺得其實我都不用說
[00:06:06.760 --> 00:06:09.560]  今天的訊息他都很清楚掌握了
[00:06:09.560 --> 00:06:12.400]  選的詩歌都非常配合
[00:06:12.400 --> 00:06:14.500]  起承轉合有了
[00:06:14.500 --> 00:06:17.680]  就是很感動的
[00:06:17.680 --> 00:06:19.080]  以前的經典詩歌
[00:06:19.080 --> 00:06:23.740]  真的有聖靈同在和有經歷的人寫出來
[00:06:23.740 --> 00:06:24.740]  這些詩歌
[00:06:24.740 --> 00:06:25.740]  不是說現在新的沒有
[00:06:25.740 --> 00:06:26.980]  而是少一些
[00:06:26.980 --> 00:06:28.380]  因為這些留在這裡
[00:06:28.380 --> 00:06:30.160]  有一二百年的詩歌
[00:06:30.160 --> 00:06:35.860]  它真的是因為那些經過很多的匯眾一起去經歷的東西
[00:06:35.860 --> 00:06:36.900]  有什麼是變的東西
[00:06:36.900 --> 00:06:38.420]  有什麼是不變的東西
[00:06:38.420 --> 00:06:40.800]  是策略上如何去變
[00:06:40.800 --> 00:06:42.260]  或者我今天怎麼看
[00:06:42.260 --> 00:06:45.600]  但我今天說可能就不是說一個商業
[00:06:45.600 --> 00:06:49.480]  或者一個我們今天怎麼去轉變
[00:06:49.480 --> 00:06:51.080]  而是我們看回
[00:06:51.080 --> 00:06:55.040]  我們在生命裡面有哪些東西是真的不變
[00:06:55.040 --> 00:06:56.340]  以及有什麼例子
[00:06:56.340 --> 00:06:58.320]  誰的核心讓我們拿著
[00:06:58.320 --> 00:06:59.920]  以致我怎麼變都好
[00:06:59.920 --> 00:07:02.620]  不變的東西是在哪裡
[00:07:02.620 --> 00:07:04.880]  我想給大家猜一下
[00:07:04.880 --> 00:07:08.400]  這個現在很流行在企業裡面都說
[00:07:08.400 --> 00:07:13.640]  你寫出你的公司的核心價值在哪裡
[00:07:13.640 --> 00:07:14.400]  現在很流行的
[00:07:14.400 --> 00:07:16.600]  如果你搞了商管課程
[00:07:16.600 --> 00:07:19.300]  你搞了一些創業課程或者其他的
[00:07:19.300 --> 00:07:22.100]  都會問你這件事
[00:07:22.100 --> 00:07:23.940]  你的使命遠景是什麼
[00:07:23.940 --> 00:07:25.900]  我想大家猜一下
[00:07:25.900 --> 00:07:30.320]  這個使命遠景是某一間大跨國企業的
[00:07:30.320 --> 00:07:32.120]  大家都認識的
[00:07:32.120 --> 00:07:33.820]  一定是認識的
[00:07:33.820 --> 00:07:35.680]  我想你猜一下是哪一間公司
[00:07:35.680 --> 00:07:36.680]  大家猜不猜得到
[00:07:36.680 --> 00:07:38.960]  因為你說使命遠景的時候
[00:07:38.960 --> 00:07:40.320]  其實很寬的
[00:07:40.320 --> 00:07:42.020]  他寫的東西不是具體
[00:07:42.020 --> 00:07:43.520]  不是說目標
[00:07:43.520 --> 00:07:45.260]  是說使命遠景
[00:07:45.260 --> 00:07:48.860]  這就是一個最終他希望能夠
[00:07:48.860 --> 00:07:50.800]  我這件事在這個世界
[00:07:50.800 --> 00:07:52.040]  或者我開一間公司
[00:07:52.040 --> 00:07:55.280]  最終能夠達到一個什麼樣的遠景
[00:07:55.280 --> 00:07:57.880]  這個我想給大家猜一下
[00:07:57.880 --> 00:07:58.880]  我猜到了什麼
[00:07:58.880 --> 00:07:59.680]  其實很難的
[00:07:59.680 --> 00:08:01.480]  因為
[00:08:01.480 --> 00:08:02.780]  啊?
[00:08:02.780 --> 00:08:04.120]  可能我說完答案
[00:08:04.120 --> 00:08:06.720]  啊?是嗎?
[00:08:06.720 --> 00:08:08.060]  你猜一下
[00:08:08.060 --> 00:08:10.320]  比麥當勞
[00:08:10.320 --> 00:08:12.360]  都挺近的
[00:08:12.360 --> 00:08:13.360]  厲害
[00:08:13.360 --> 00:08:14.860]  你覺得是不是達到這個目的
[00:08:14.860 --> 00:08:15.800]  你覺得差不多
[00:08:15.800 --> 00:08:17.100]  以他來說是吧
[00:08:17.100 --> 00:08:19.100]  麥當勞
[00:08:19.100 --> 00:08:20.200]  類似一點
[00:08:20.200 --> 00:08:22.400]  都說得挺像的
[00:08:22.400 --> 00:08:25.100]  IBM
[00:08:25.100 --> 00:08:27.200]  哇!厲害
[00:08:27.200 --> 00:08:28.200]  厲害
[00:08:28.200 --> 00:08:29.140]  整天類似的
[00:08:29.140 --> 00:08:30.040]  麥當勞
[00:08:30.040 --> 00:08:31.580]  Coca-Cola
[00:08:31.580 --> 00:08:34.520]  這個真的是可樂的遠景
[00:08:34.520 --> 00:08:36.680]  你覺得很特別
[00:08:36.680 --> 00:08:38.780]  教會也可以
[00:08:38.780 --> 00:08:42.020]  慈善機構也可以
[00:08:42.020 --> 00:08:44.220]  可樂的一個遠景
[00:08:44.220 --> 00:08:45.260]  他是說什麼
[00:08:45.260 --> 00:08:47.700]  讓全球人的身體
[00:08:47.700 --> 00:08:48.700]  思想精神
[00:08:48.700 --> 00:08:50.760]  他是在用
[00:08:50.760 --> 00:08:53.140]  Body, Mind and Spirit
[00:08:53.140 --> 00:08:54.140]  在英文裡面
[00:08:54.140 --> 00:08:56.540]  他真的是用身心靈的
[00:08:56.540 --> 00:08:59.100]  更加疑神暢快
[00:08:59.100 --> 00:09:00.380]  我不知道
[00:09:00.380 --> 00:09:01.840]  有很多人真的不喝可樂
[00:09:01.840 --> 00:09:03.940]  是不行的
[00:09:03.940 --> 00:09:05.140]  你喝可樂
[00:09:05.140 --> 00:09:06.580]  還要喝冰凍的
[00:09:06.580 --> 00:09:07.940]  還要喝瓶裝的
[00:09:07.940 --> 00:09:09.480]  才會精神
[00:09:09.480 --> 00:09:10.480]  就是
[00:09:10.480 --> 00:09:12.780]  他是希望達到這個目的
[00:09:12.780 --> 00:09:14.620]  讓我們的品牌和行動
[00:09:14.620 --> 00:09:15.960]  不斷激發人
[00:09:15.960 --> 00:09:19.000]  保持樂觀向上
[00:09:19.000 --> 00:09:20.000]  就是
[00:09:20.000 --> 00:09:20.700]  想起可樂
[00:09:20.700 --> 00:09:22.360]  你也要想想
[00:09:22.360 --> 00:09:23.800]  你現在就算是年輕的
[00:09:23.800 --> 00:09:24.600]  也仍然是喝的
[00:09:24.600 --> 00:09:26.040]  這個是很厲害的
[00:09:26.040 --> 00:09:27.340]  白花油也要經過別人
[00:09:27.340 --> 00:09:28.540]  顏福偉那些
[00:09:28.540 --> 00:09:31.580]  慢慢將它轉化成一個新的形象
[00:09:31.580 --> 00:09:32.900]  又加一些紙花油
[00:09:32.900 --> 00:09:35.280]  讓年輕人覺得沒那麼老套
[00:09:35.280 --> 00:09:36.780]  就是很多人都想
[00:09:36.780 --> 00:09:38.380]  企圖將一些產品
[00:09:38.380 --> 00:09:39.480]  能夠不斷更新
[00:09:39.480 --> 00:09:42.920]  而令新的人都能夠接受
[00:09:42.920 --> 00:09:46.580]  讓我們所觸及的一切更具價值
[00:09:46.580 --> 00:09:48.820]  你可能拿著一杯可樂
[00:09:48.820 --> 00:09:50.220]  你去爬山
[00:09:50.220 --> 00:09:53.760]  你可能登山去到
[00:09:53.760 --> 00:09:55.420]  珠穆朗瑪峰裡面
[00:09:55.420 --> 00:09:57.240]  我就開個可樂在這裡喝
[00:09:57.240 --> 00:09:58.960]  或者你去到旅行
[00:09:58.960 --> 00:10:00.740]  他們的廣告都是這樣
[00:10:00.740 --> 00:10:02.840]  去到長城你又拿著一杯可樂
[00:10:02.840 --> 00:10:06.140]  你去到非洲在扶貧
[00:10:06.140 --> 00:10:07.940]  你又拿著一杯可樂
[00:10:07.940 --> 00:10:09.940]  那一刻令我覺得我所做的事
[00:10:09.940 --> 00:10:11.240]  真的很值得
[00:10:11.240 --> 00:10:12.980]  我加了一些能力
[00:10:12.980 --> 00:10:14.080]  或者很累
[00:10:14.080 --> 00:10:15.280]  晚上開通宵
[00:10:15.280 --> 00:10:18.660]  裡面有些咖啡因幫我提神
[00:10:18.660 --> 00:10:21.960]  可能你在勞動階層也是喝
[00:10:21.960 --> 00:10:26.800]  你在商業的談判桌上也是在用它
[00:10:26.800 --> 00:10:28.760]  政治角力裡面
[00:10:28.760 --> 00:10:30.440]  大家都是喝著可樂
[00:10:30.440 --> 00:10:32.900]  都很有趣
[00:10:32.900 --> 00:10:34.340]  麥當勞也是在賣可樂
[00:10:34.340 --> 00:10:36.840]  所以我覺得麥當勞真的很近
[00:10:36.840 --> 00:10:40.080]  就是究竟我們今天
[00:10:40.080 --> 00:10:41.200]  我們作為教會
[00:10:41.200 --> 00:10:45.140]  作為我們自己生命的
[00:10:45.140 --> 00:10:47.880]  我們自己在做的事情上面
[00:10:47.880 --> 00:10:51.520]  我們有沒有一個是命與願景呢?
[00:10:51.520 --> 00:10:57.700]  這個是很想跟大家一起再去重新想的
[00:10:57.700 --> 00:10:58.700]  在經文裡面
[00:10:58.700 --> 00:11:00.200]  其實背景大家
[00:11:00.200 --> 00:11:01.700]  我今天選的就是
[00:11:01.700 --> 00:11:04.400]  在《路加福音》第四章
[00:11:04.400 --> 00:11:05.640]  十八至十九節
[00:11:05.640 --> 00:11:06.440]  是耶穌
[00:11:06.440 --> 00:11:08.740]  這一句也不是耶穌自己說的
[00:11:08.740 --> 00:11:11.180]  是耶穌讀經文而已
[00:11:11.180 --> 00:11:14.780]  讀回引用《二塞亞書》第61章
[00:11:14.780 --> 00:11:17.220]  那個處境就好像這幅圖一樣
[00:11:17.220 --> 00:11:25.520]  當時是在一個類似在一個猶太人會堂裡面
[00:11:25.520 --> 00:11:27.600]  他去讀
[00:11:27.600 --> 00:11:30.660]  如果你看回經文前段一點
[00:11:30.660 --> 00:11:32.360]  四章十六節開始
[00:11:32.360 --> 00:11:36.140]  他是如常一樣去到一個守安息日
[00:11:36.140 --> 00:11:38.500]  耶穌當時也是守著安息日
[00:11:38.500 --> 00:11:39.880]  去到會堂裡面
[00:11:39.880 --> 00:11:42.440]  拿起律法書這樣讀
[00:11:42.440 --> 00:11:43.580]  當時你看見
[00:11:43.580 --> 00:11:46.740]  待會你讀了經文去細看的時候就知道
[00:11:46.740 --> 00:11:48.040]  真的是這樣的
[00:11:48.040 --> 00:11:50.020]  他讀的時候就是
[00:11:50.020 --> 00:11:51.980]  有人交了一個書卷給他
[00:11:51.980 --> 00:11:53.280]  就是一個羊皮卷
[00:11:53.280 --> 00:11:56.260]  所以讀完之後他就捲起來
[00:11:56.260 --> 00:11:57.560]  你就知道是羊皮卷
[00:11:57.560 --> 00:11:59.920]  羊皮卷又不是成本聖經的
[00:11:59.920 --> 00:12:01.000]  是某一段經文
[00:12:01.000 --> 00:12:02.760]  是《二塞亞書》謀某一些經文
[00:12:02.760 --> 00:12:03.700]  可能就是真的
[00:12:03.700 --> 00:12:05.560]  就是《二塞亞書》的61章也不一定
[00:12:05.560 --> 00:12:06.500]  就是這樣
[00:12:06.500 --> 00:12:08.740]  他就讀了他要讀的東西
[00:12:08.740 --> 00:12:10.240]  他也不是讀完的
[00:12:10.240 --> 00:12:10.740]  很有趣的
[00:12:10.740 --> 00:12:13.540]  如果你留意《二塞亞書》的經文61章
[00:12:13.540 --> 00:12:14.600]  他不是讀完的
[00:12:14.600 --> 00:12:16.740]  他讀了一章的一節
[00:12:16.740 --> 00:12:20.440]  然後剪掉了一點點
[00:12:20.440 --> 00:12:21.880]  右邊的圖
[00:12:21.880 --> 00:12:23.080]  在地圖上
[00:12:23.080 --> 00:12:23.740]  你就看到
[00:12:23.740 --> 00:12:27.260]  其實這個是耶穌一出來的時候
[00:12:27.260 --> 00:12:29.360]  四章第一節是去到哪裡?
[00:12:29.360 --> 00:12:31.760]  耶穌是受試探
[00:12:31.760 --> 00:12:32.420]  去到曠野
[00:12:32.420 --> 00:12:35.920]  曠野就在下面大一點的死海
[00:12:35.920 --> 00:12:38.060]  旁邊的曠野
[00:12:38.060 --> 00:12:38.800]  然後呢
[00:12:38.800 --> 00:12:42.800]  他完成了那40天的磨練之後
[00:12:42.800 --> 00:12:45.240]  他就去了北邊,就去了加伯隆那裡
[00:12:45.240 --> 00:12:48.200]  去做一些全方的工作
[00:12:48.200 --> 00:12:49.540]  在經文上
[00:12:49.540 --> 00:12:50.480]  你不是立刻看到
[00:12:50.480 --> 00:12:52.580]  你看到他受完試探之後
[00:12:52.580 --> 00:12:55.080]  就去這個會堂參加這個聚會
[00:12:55.080 --> 00:12:57.220]  但是其實在後面二十多節
[00:12:57.220 --> 00:13:01.080]  他也會說回他原來之前在加伯隆
[00:13:01.080 --> 00:13:02.180]  因為那些人就說
[00:13:02.180 --> 00:13:03.980]  你這麼厲害?
[00:13:03.980 --> 00:13:05.620]  你講得這麼好?
[00:13:05.620 --> 00:13:07.020]  你不如在加伯隆做的事
[00:13:07.020 --> 00:13:08.000]  你在這裡做吧
[00:13:08.000 --> 00:13:09.720]  就是他回到自己家鄉
[00:13:09.720 --> 00:13:10.760]  因為那段經文
[00:13:10.760 --> 00:13:12.460]  如果大家都知道的背景
[00:13:12.460 --> 00:13:13.800]  就是在說
[00:13:13.800 --> 00:13:15.640]  他回到拿薩勒
[00:13:15.640 --> 00:13:16.840]  回到自己家鄉
[00:13:16.840 --> 00:13:18.140]  這個小鎮
[00:13:18.140 --> 00:13:19.240]  也不是說太少人的
[00:13:19.240 --> 00:13:20.640]  也有兩萬人的
[00:13:20.640 --> 00:13:22.180]  就是回到這個鎮裡面的時候
[00:13:22.180 --> 00:13:24.900]  那些人其實不是十分照顧他
[00:13:24.900 --> 00:13:26.780]  但是他回到之前
[00:13:26.780 --> 00:13:28.380]  已經在加伯隆和其他地方
[00:13:28.380 --> 00:13:30.820]  也做了很多事工
[00:13:30.820 --> 00:13:31.920]  從他的事工
[00:13:31.920 --> 00:13:34.820]  從他的講話
[00:13:34.820 --> 00:13:35.880]  或者他的權柄
[00:13:35.880 --> 00:13:36.920]  也不簡單
[00:13:36.920 --> 00:13:39.160]  那些人就開始看到他的東西
[00:13:39.160 --> 00:13:41.060]  當然也埋下伏筆
[00:13:41.060 --> 00:13:42.860]  有人對得起他
[00:13:42.860 --> 00:13:44.600]  那些民事派來採訪的
[00:13:44.600 --> 00:13:45.660]  那些猶太人領袖
[00:13:45.660 --> 00:13:48.460]  也都覺得你這麼厲害
[00:13:48.460 --> 00:13:53.840]  可能會出現之後的問題
[00:13:53.840 --> 00:13:57.000]  在《爾塞亞書》引用的經文
[00:13:57.000 --> 00:13:58.940]  剛才我們也讀過那個經文
[00:13:58.940 --> 00:14:02.080]  這個其實是他引用的一個經文
[00:14:02.080 --> 00:14:03.540]  可能有點小
[00:14:03.540 --> 00:14:05.480]  不如我們一起讀
[00:14:05.480 --> 00:14:09.220]  這是原本的《爾塞亞書》61章1至2節
[00:14:09.220 --> 00:14:11.860]  那麼我們一起看著螢幕讀
[00:14:11.860 --> 00:14:15.100]  主耶和華的令在我身上
[00:14:15.100 --> 00:14:18.160]  因為耶和華用高高我
[00:14:18.160 --> 00:14:21.900]  叫我傳好信息給謙卑的人
[00:14:21.900 --> 00:14:25.300]  差遣我醫好傷心的人
[00:14:25.300 --> 00:14:28.440]  報告被老的得釋放
[00:14:28.440 --> 00:14:30.900]  被囚的出監牢
[00:14:30.900 --> 00:14:33.640]  報告耶和華的恩年
[00:14:33.640 --> 00:14:36.980]  和我們神報仇的日子
[00:14:36.980 --> 00:14:41.620]  安慰一切悲哀的人
[00:14:41.620 --> 00:14:45.760]  不見了第二節的後節
[00:14:45.760 --> 00:14:47.060]  很有趣的因為
[00:14:47.060 --> 00:14:49.420]  耶穌因為他這個
[00:14:49.420 --> 00:14:52.520]  是在他整個做事工之前的
[00:14:52.520 --> 00:14:55.000]  一個很清楚的
[00:14:55.000 --> 00:14:57.400]  差不多是入職宣言
[00:14:57.400 --> 00:14:59.240]  就像剛才所說的使命遠景
[00:14:59.240 --> 00:15:02.540]  他很清楚去引言裡面
[00:15:02.540 --> 00:15:07.280]  將他整個準備那三年傳道的日子
[00:15:07.280 --> 00:15:08.580]  要做的事
[00:15:08.580 --> 00:15:11.280]  做一個很清楚的引論
[00:15:11.280 --> 00:15:13.120]  以及一個遠景
[00:15:13.120 --> 00:15:14.620]  他想做些什麼
[00:15:14.620 --> 00:15:16.520]  那麼他引用的
[00:15:16.520 --> 00:15:18.280]  就是說他所做的
[00:15:18.280 --> 00:15:21.600]  都是應驗舊約大先知
[00:15:21.600 --> 00:15:25.000]  所清楚描述他要做的事
[00:15:25.000 --> 00:15:26.500]  以及他一開始引用這個
[00:15:26.500 --> 00:15:28.240]  耶和華的令在我身上
[00:15:28.240 --> 00:15:31.000]  所以耶穌親自說的就是
[00:15:31.000 --> 00:15:34.200]  以塞亞書六十一章根本就是應驗在他自己身上
[00:15:34.200 --> 00:15:36.700]  所以我們一看
[00:15:36.700 --> 00:15:39.940]  很清晰耶穌的身份
[00:15:39.940 --> 00:15:42.520]  以及他初頭出來這三年
[00:15:42.520 --> 00:15:45.280]  他出來傳道是為了什麼
[00:15:45.280 --> 00:15:47.980]  所以我們從那裡就看回我們的師父
[00:15:47.980 --> 00:15:50.360]  如果那個是我們的大哥的話
[00:15:50.360 --> 00:15:52.220]  看回大哥是做什麼
[00:15:52.220 --> 00:15:55.000]  我想這幾年我們都很知道
[00:15:55.000 --> 00:15:56.460]  大家都很多要
[00:15:56.460 --> 00:15:58.200]  政府官員
[00:15:58.200 --> 00:16:01.400]  警察、公務員都要學習
[00:16:01.400 --> 00:16:04.060]  其實我們更加要學習
[00:16:04.060 --> 00:16:08.400]  要向真正那位主耶穌基督學習
[00:16:08.400 --> 00:16:09.480]  他出來是為了什麼
[00:16:09.480 --> 00:16:13.580]  而今天我們是完成了他頒布的大使命
[00:16:13.580 --> 00:16:16.080]  所以他出來這件事
[00:16:16.080 --> 00:16:18.340]  我們就要很認真地去看看
[00:16:18.340 --> 00:16:21.480]  究竟他想我們做些什麼
[00:16:21.480 --> 00:16:22.620]  所以經文
[00:16:22.620 --> 00:16:23.780]  我們看回
[00:16:23.780 --> 00:16:30.400]  前文下理我們看回十六至二十一節
[00:16:30.400 --> 00:16:31.920]  我們重申一次
