
[00:00:00.000 --> 00:00:03.280]  不知道大家看完這個短片之後
[00:01:48.600 --> 00:01:50.600]  自己的青春
[00:01:50.600 --> 00:01:52.600]  但是還不知道爲什麼
[00:01:52.600 --> 00:01:54.600]  自己要繼續在這條路上走下去
[00:01:54.600 --> 00:01:56.600]  他們不知道爲何而活
[00:01:56.600 --> 00:02:00.600]  當我們看《聖經》的時候
[00:02:00.600 --> 00:02:02.600]  《針研》裏面怎麼說呢
[00:02:02.600 --> 00:02:04.600]  《針研》第十四章第八節說
[00:02:04.600 --> 00:02:06.600]  通達人的智慧
[00:02:06.600 --> 00:02:08.600]  是在乎明白幾度
[00:02:08.600 --> 00:02:10.600]  愚昧人的愚妄
[00:02:10.600 --> 00:02:12.600]  乃是自欺
[00:02:12.600 --> 00:02:14.600]  我們以爲
[00:02:14.600 --> 00:02:16.600]  拉扯的這羣同學
[00:02:16.600 --> 00:02:18.600]  應該通達人 智慧人
[00:02:18.600 --> 00:02:20.600]  全部是YELL畢業的
[00:02:20.600 --> 00:02:22.600]  通達人的智慧
[00:02:22.600 --> 00:02:24.600]  可以知道自己走的是什麼路
[00:02:24.600 --> 00:02:26.600]  但是這羣人受過高端教育
[00:02:26.600 --> 00:02:28.600]  事業上很成功
[00:02:28.600 --> 00:02:30.600]  Adam拉扯告訴我們
[00:02:30.600 --> 00:02:32.600]  他見到這些人的時候
[00:02:32.600 --> 00:02:34.600]  其實很多人都有頭一面
[00:02:34.600 --> 00:02:36.600]  在社會里面很有影響力
[00:02:36.600 --> 00:02:38.600]  但是竟然有八成的人
[00:02:38.600 --> 00:02:40.600]  80%
[00:02:40.600 --> 00:02:42.600]  不清楚自己爲何而活
[00:02:42.600 --> 00:02:44.600]  有八成的人
[00:02:44.600 --> 00:02:46.600]  不知道自己
[00:02:46.600 --> 00:02:48.600]  爲什麼繼續這樣生活
[00:02:50.600 --> 00:02:52.600]  作爲基督徒
[00:02:52.600 --> 00:02:54.600]  如果你信耶穌的話
[00:02:54.600 --> 00:02:56.600]  我們知不知道自己爲何而活
[00:02:56.600 --> 00:03:00.600]  我們知不知道
[00:03:00.600 --> 00:03:02.600]  怎樣才能夠享受
[00:03:02.600 --> 00:03:04.600]  聖經所應許給我們
[00:03:04.600 --> 00:03:06.600]  豐盛的人生
[00:03:06.600 --> 00:03:10.600]  如果你是像Adam拉扯
[00:03:10.600 --> 00:03:12.600]  所認識的這八成的人
[00:03:12.600 --> 00:03:14.600]  80%的人
[00:03:14.600 --> 00:03:18.600]  我希望今天這個信息
[00:03:18.600 --> 00:03:20.600]  能夠幫到你
[00:03:20.600 --> 00:03:22.600]  如果你說我幸運一點
[00:03:22.600 --> 00:03:24.600]  20%
[00:03:24.600 --> 00:03:26.600]  我覺得我生活的挺開心的
[00:03:26.600 --> 00:03:28.600]  挺快樂的
[00:03:28.600 --> 00:03:30.600]  每天都期待新的一天
[00:03:30.600 --> 00:03:32.600]  那我就鼓勵你
[00:03:32.600 --> 00:03:34.600]  基督神給你這些恩典
[00:03:34.600 --> 00:03:36.600]  你就會去幫助
[00:03:36.600 --> 00:03:38.600]  你身邊的八成的人
[00:03:38.600 --> 00:03:40.600]  希望你幫助他們
[00:03:40.600 --> 00:03:42.600]  可以找到人生的目的
[00:03:42.600 --> 00:03:44.600]  可以找到人生的意義
[00:03:44.600 --> 00:03:46.600]  因爲當你這樣做的時候
[00:03:46.600 --> 00:03:48.600]  會令你的生命
[00:03:48.600 --> 00:03:50.600]  變得更加快樂
[00:03:50.600 --> 00:03:52.600]  更加充實
[00:03:52.600 --> 00:03:56.600]  所以我們如何幫助這些人
[00:03:56.600 --> 00:03:58.600]  或者幫助我們自己
[00:03:58.600 --> 00:04:00.600]  首先我們要幫助他們
[00:04:00.600 --> 00:04:02.600]  去知道
[00:04:02.600 --> 00:04:04.600]  他們最關心的是什麼
[00:04:04.600 --> 00:04:06.600]  因爲當你知道
[00:04:06.600 --> 00:04:08.600]  你最關心的是什麼的時候
[00:04:08.600 --> 00:04:10.600]  就可以慢慢幫助我們
[00:04:10.600 --> 00:04:12.600]  去找到
[00:04:12.600 --> 00:04:14.600]  我們生活的目的
[00:04:16.600 --> 00:04:18.600]  有本書大家可能聽過
[00:04:18.600 --> 00:04:20.600]  叫做
[00:04:20.600 --> 00:04:22.600]  Seven Habits of Highly Effective People
[00:04:22.600 --> 00:04:24.600]  這個是Steven Covey
[00:04:24.600 --> 00:04:26.600]  一個很出名的著作
[00:04:26.600 --> 00:04:28.600]  成名作
[00:04:28.600 --> 00:04:30.600]  是講到那些高度成功人士
[00:04:30.600 --> 00:04:32.600]  的七個習慣
[00:04:32.600 --> 00:04:34.600]  他給了我一個很有趣的提議
[00:04:34.600 --> 00:04:36.600]  一個很有趣的
[00:04:36.600 --> 00:04:38.600]  一個提議
[00:04:38.600 --> 00:04:40.600]  他說你想象自己去參加一個安息禮拜
[00:04:40.600 --> 00:04:42.600]  是你自己的安息禮拜
[00:04:42.600 --> 00:04:44.600]  ok
[00:04:44.600 --> 00:04:46.600]  你要參加自己的安息禮拜
[00:04:46.600 --> 00:04:48.600]  安息禮拜裏面
[00:04:48.600 --> 00:04:50.600]  你請了四類不同的人找一個代表
[00:04:50.600 --> 00:04:52.600]  在你的安息禮拜上面
[00:04:52.600 --> 00:04:54.600]  是講你的調研
[00:04:54.600 --> 00:04:56.600]  如何去追思你
[00:04:56.600 --> 00:04:58.600]  如何去益述你
[00:04:58.600 --> 00:05:00.600]  一個當然是家裏人
[00:05:00.600 --> 00:05:02.600]  家裏人找一個代表
[00:05:02.600 --> 00:05:04.600]  然後一個是你的朋友
[00:05:04.600 --> 00:05:06.600]  朋友多數找一個代表
[00:05:06.600 --> 00:05:08.600]  然後你的同事找一個代表
[00:05:08.600 --> 00:05:10.600]  然後你在你的教會里面
[00:05:10.600 --> 00:05:12.600]  找一個代表
[00:05:12.600 --> 00:05:14.600]  這些人說話的時候
[00:05:14.600 --> 00:05:16.600]  只可以講真話
[00:05:16.600 --> 00:05:18.600]  不可以掩住良心
[00:05:18.600 --> 00:05:20.600]  只可以講好話
[00:05:20.600 --> 00:05:22.600]  你找四個人說
[00:05:22.600 --> 00:05:24.600]  你想聽到這些人
[00:05:24.600 --> 00:05:26.600]  如何去益述你
[00:05:26.600 --> 00:05:28.600]  你家裏人會說
[00:05:28.600 --> 00:05:30.600]  你是一個怎樣的丈夫
[00:05:30.600 --> 00:05:32.600]  怎樣的妻子
[00:05:32.600 --> 00:05:34.600]  怎樣的爸爸
[00:05:34.600 --> 00:05:36.600]  怎樣的媽媽
[00:05:36.600 --> 00:05:38.600]  他們如何去形容你
[00:05:38.600 --> 00:05:40.600]  去追思你
[00:05:40.600 --> 00:05:42.600]  你的同事
[00:05:42.600 --> 00:05:44.600]  你的朋友
[00:05:44.600 --> 00:05:46.600]  會分享一些
[00:05:46.600 --> 00:05:48.600]  令你值得懷念你的地方
[00:05:48.600 --> 00:05:50.600]  他們欣賞你什麼
[00:05:50.600 --> 00:05:52.600]  我記得Justin
[00:05:52.600 --> 00:05:54.600]  按立典禮的時候
[00:05:54.600 --> 00:05:56.600]  他說這位占卜師
[00:05:56.600 --> 00:05:58.600]  做了三十年都講過passion
[00:05:58.600 --> 00:06:00.600]  我不知道他會講這樣的東西
[00:06:00.600 --> 00:06:02.600]  I was threatened
[00:06:02.600 --> 00:06:04.600]  可能到我死的時候
[00:06:04.600 --> 00:06:06.600]  請他再講
[00:06:06.600 --> 00:06:08.600]  會不會講同樣的東西
[00:06:08.600 --> 00:06:10.600]  你是一個怎樣的基督徒
[00:06:10.600 --> 00:06:12.600]  教會的代表在臺上
[00:06:12.600 --> 00:06:14.600]  去追憶你的時候
[00:06:14.600 --> 00:06:16.600]  他會如何去形容你屬靈的生命
[00:06:16.600 --> 00:06:18.600]  他們會如何去
[00:06:18.600 --> 00:06:20.600]  懷念你
[00:06:20.600 --> 00:06:22.600]  如果你有機會重新再來一次
[00:06:22.600 --> 00:06:24.600]  當你聽完這些人說
[00:06:24.600 --> 00:06:26.600]  他們如何去看你之後
[00:06:26.600 --> 00:06:28.600]  如果你有機會重新再來一次
[00:06:28.600 --> 00:06:30.600]  你會做些什麼
[00:06:30.600 --> 00:06:32.600]  和他們重新
[00:06:32.600 --> 00:06:34.600]  建立一個關係
[00:06:36.600 --> 00:06:38.600]  Stephen Colby說
[00:06:38.600 --> 00:06:40.600]  如果我們能夠好好思考
[00:06:40.600 --> 00:06:42.600]  這幾個人所講的東西
[00:06:42.600 --> 00:06:44.600]  他們所給的答案
[00:06:44.600 --> 00:06:46.600]  就可以幫助我們
[00:06:46.600 --> 00:06:48.600]  界定我們人生的
[00:06:48.600 --> 00:06:50.600]  目的和方向
[00:06:50.600 --> 00:06:52.600]  可以幫助我們知道
[00:06:52.600 --> 00:06:54.600]  自己想做一個怎樣的人
[00:06:54.600 --> 00:06:56.600]  我們如何去過
[00:06:56.600 --> 00:06:58.600]  我們自己的生活
[00:06:58.600 --> 00:07:00.600]  你想過一個怎樣的生活
[00:07:00.600 --> 00:07:02.600]  因爲原來
[00:07:02.600 --> 00:07:04.600]  通常我們自己最關心
[00:07:04.600 --> 00:07:06.600]  最着緊
[00:07:06.600 --> 00:07:08.600]  會令我們興奮的
[00:07:08.600 --> 00:07:10.600]  那些東西
[00:07:10.600 --> 00:07:12.600]  就是我們最想做的東西
[00:07:12.600 --> 00:07:14.600]  你想起那些東西就很興奮
[00:07:14.600 --> 00:07:16.600]  或者你心裏
[00:07:16.600 --> 00:07:18.600]  經常想念那些東西
[00:07:18.600 --> 00:07:20.600]  那個通常就是神要你做的東西
[00:07:20.600 --> 00:07:22.600]  所以
[00:07:22.600 --> 00:07:24.600]  無疑這些答案
[00:07:24.600 --> 00:07:26.600]  這些問題的答案
[00:07:26.600 --> 00:07:28.600]  可以幫助我們
[00:07:28.600 --> 00:07:30.600]  找到我們人生的目的
[00:07:30.600 --> 00:07:32.600]  我們人生所要追求的理想
[00:07:32.600 --> 00:07:34.600]  在聖經裏
[00:07:34.600 --> 00:07:36.600]  一個很出名的人物
[00:07:36.600 --> 00:07:38.600]  大家知道保羅
[00:07:38.600 --> 00:07:40.600]  保羅一生裏
[00:07:40.600 --> 00:07:42.600]  你知不知道他最着緊的是什麼
[00:07:42.600 --> 00:07:44.600]  保羅一生裏
[00:07:44.600 --> 00:07:46.600]  你知不知道他最關心
[00:07:46.600 --> 00:07:48.600]  最令人興奮的是什麼
[00:07:48.600 --> 00:07:50.600]  我們看士徒行春二十章二十四節
[00:07:50.600 --> 00:07:52.600]  士徒行春二十章二十四節
[00:07:52.600 --> 00:07:54.600]  那裏說
[00:07:54.600 --> 00:07:56.600]  無論什麼事都不能難阻我
[00:07:56.600 --> 00:07:58.600]  哪怕是犧牲性命
[00:07:58.600 --> 00:08:00.600]  如果真的要犧牲
[00:08:00.600 --> 00:08:02.600]  我都不會惋惜
[00:08:02.600 --> 00:08:04.600]  我只盼望能夠
[00:08:04.600 --> 00:08:06.600]  走完這人生的路程
[00:08:06.600 --> 00:08:08.600]  是什麼
[00:08:08.600 --> 00:08:10.600]  完成主耶穌
[00:08:10.600 --> 00:08:12.600]  交託給我的責任
[00:08:12.600 --> 00:08:14.600]  全讓上帝
[00:08:14.600 --> 00:08:16.600]  恩惠的福音
[00:08:16.600 --> 00:08:18.600]  在保羅一生裏
[00:08:18.600 --> 00:08:20.600]  他最緊張
[00:08:20.600 --> 00:08:22.600]  最關心的是什麼事情
[00:08:22.600 --> 00:08:24.600]  是要完成主耶穌
[00:08:24.600 --> 00:08:26.600]  交付給他的責任
[00:08:26.600 --> 00:08:28.600]  就是全讓上帝
[00:08:28.600 --> 00:08:30.600]  恩惠的福音
[00:08:30.600 --> 00:08:32.600]  保羅一生看聖經就發覺
[00:08:32.600 --> 00:08:34.600]  就是爲了這件事去努力
[00:08:34.600 --> 00:08:36.600]  他在這件事情當中
[00:08:36.600 --> 00:08:38.600]  是得到最大的滿足
[00:08:38.600 --> 00:08:40.600]  和喜樂
[00:08:40.600 --> 00:08:42.600]  他最開心的是看到信耶穌
[00:08:42.600 --> 00:08:44.600]  生命改變
[00:08:44.600 --> 00:08:46.600]  特別是向那些外邦人
[00:08:46.600 --> 00:08:48.600]  因爲這是神給他的負擔和使命
[00:08:48.600 --> 00:08:50.600]  我想大家留意的是什麼
[00:08:50.600 --> 00:08:52.600]  在保羅知道自己
[00:08:52.600 --> 00:08:54.600]  爲何而活
[00:08:54.600 --> 00:08:56.600]  知道人生的目的
[00:08:56.600 --> 00:08:58.600]  背後其實有兩個
[00:08:58.600 --> 00:09:00.600]  很重要的前提
[00:09:00.600 --> 00:09:02.600]  第一是什麼呢
[00:09:02.600 --> 00:09:04.600]  他知道自己是誰
[00:09:04.600 --> 00:09:06.600]  信耶穌之前他不知道
[00:09:06.600 --> 00:09:08.600]  信耶穌之後他知道
[00:09:08.600 --> 00:09:10.600]  第二他知道自己爲誰而活
[00:09:10.600 --> 00:09:12.600]  知道自己是誰
[00:09:12.600 --> 00:09:14.600]  知道爲誰而活
[00:09:14.600 --> 00:09:16.600]  第一他知道自己是上帝的子女
[00:09:16.600 --> 00:09:18.600]  在世上的時候
[00:09:18.600 --> 00:09:20.600]  他是耶穌基督的差役
[00:09:20.600 --> 00:09:22.600]  被差法去向那些外邦人
[00:09:22.600 --> 00:09:24.600]  傳福音
[00:09:24.600 --> 00:09:26.600]  他再不是爲自己而活
[00:09:26.600 --> 00:09:28.600]  這是第二個前提
[00:09:28.600 --> 00:09:30.600]  在他信耶穌之後
[00:09:30.600 --> 00:09:32.600]  他是要爲救贖
[00:09:32.600 --> 00:09:34.600]  他的救主耶穌基督而活
[00:09:34.600 --> 00:09:36.600]  這兩個前提
[00:09:36.600 --> 00:09:38.600]  對我們基督徒來說
[00:09:38.600 --> 00:09:40.600]  都是相當重要的
[00:09:40.600 --> 00:09:42.600]  如果我們信耶穌和基督徒
[00:09:42.600 --> 00:09:44.600]  我們和保羅一樣
[00:09:44.600 --> 00:09:46.600]  是上帝所救贖的子民
[00:09:46.600 --> 00:09:48.600]  也是耶穌差遣我們
[00:09:48.600 --> 00:09:50.600]  在世界上的一個伯爺
[00:09:50.600 --> 00:09:52.600]  保羅發現自己是什麼呢
[00:09:52.600 --> 00:09:54.600]  是上帝將一個
[00:09:54.600 --> 00:09:56.600]  向外邦人傳福音的熱枕
[00:09:56.600 --> 00:09:58.600]  放在他的心裏
[00:09:58.600 --> 00:10:00.600]  所以今天
[00:10:00.600 --> 00:10:02.600]  你和我信耶穌的話
[00:10:02.600 --> 00:10:04.600]  也要去追求瞭解
[00:10:04.600 --> 00:10:06.600]  上帝將什麼熱枕
[00:10:06.600 --> 00:10:08.600]  將什麼負擔
[00:10:08.600 --> 00:10:10.600]  放在我們的心裏
[00:10:10.600 --> 00:10:12.600]  讓我們能夠
[00:10:12.600 --> 00:10:14.600]  完成神爲我們
[00:10:14.600 --> 00:10:16.600]  預備在世上的任務
[00:10:20.600 --> 00:10:22.600]  所以
[00:10:22.600 --> 00:10:24.600]  作爲天父的兒女
[00:10:24.600 --> 00:10:26.600]  這是第一個大前提
[00:10:26.600 --> 00:10:28.600]  作爲服侍基督的一個僕人
[00:10:28.600 --> 00:10:30.600]  這是第二個大前提
[00:10:30.600 --> 00:10:32.600]  在這兩個前提下我們要問自己
[00:10:32.600 --> 00:10:34.600]  我們關心什麼事
[00:10:34.600 --> 00:10:38.600]  我們覺得什麼重要
[00:10:38.600 --> 00:10:40.600]  我們緊張什麼
[00:10:40.600 --> 00:10:42.600]  天父賜給我有什麼特質
[00:10:42.600 --> 00:10:44.600]  是我喜歡去做的呢
[00:10:44.600 --> 00:10:46.600]  我喜歡做些什麼呢
[00:10:46.600 --> 00:10:48.600]  甚至
[00:10:48.600 --> 00:10:50.600]  就像波羅港鎮沒有報酬
[00:10:50.600 --> 00:10:52.600]  甚至連命都給了我也願意
[00:10:52.600 --> 00:10:54.600]  那些是什麼呢
[00:10:54.600 --> 00:10:56.600]  我們做些什麼會令我們開心
[00:10:56.600 --> 00:10:58.600]  令我們興奮
[00:10:58.600 --> 00:11:02.600]  當你去問這幾個問題的時候
[00:11:02.600 --> 00:11:06.600]  我相信神就會幫助我們知道
[00:11:06.600 --> 00:11:08.600]  以後你的人生要怎樣過
[00:11:08.600 --> 00:11:12.600]  比如說
[00:11:12.600 --> 00:11:14.600]  神讓你看到
[00:11:14.600 --> 00:11:16.600]  你是一個很會連恤人的
[00:11:16.600 --> 00:11:18.600]  特別
[00:11:18.600 --> 00:11:20.600]  對人的感覺
[00:11:20.600 --> 00:11:22.600]  很敏感
[00:11:22.600 --> 00:11:24.600]  而且你很喜歡去
[00:11:24.600 --> 00:11:26.600]  安慰人和鼓勵人
[00:11:26.600 --> 00:11:28.600]  你很開心
[00:11:28.600 --> 00:11:30.600]  見到人能夠重新振作
[00:11:30.600 --> 00:11:32.600]  當你每次有機會做這些事的時候
[00:11:32.600 --> 00:11:34.600]  你就會很快樂
[00:11:34.600 --> 00:11:36.600]  從今天開始
[00:11:36.600 --> 00:11:38.600]  從今天開始
[00:11:38.600 --> 00:11:40.600]  你就每天去安慰一個人
[00:11:40.600 --> 00:11:42.600]  每天去鼓勵一個你認識的人
[00:11:42.600 --> 00:11:44.600]  甚至不認識的
[00:11:44.600 --> 00:11:46.600]  你會愁眉苦臉地問
[00:11:46.600 --> 00:11:48.600]  你爲什麼這麼不開心
[00:11:48.600 --> 00:11:50.600]  有什麼我可以爲你祈禱
[00:11:50.600 --> 00:11:52.600]  如果你有這樣的恩賜
[00:11:52.600 --> 00:11:54.600]  有這樣的特質神
[00:11:54.600 --> 00:11:56.600]  有這樣的能力去做一件事的時候
[00:11:56.600 --> 00:11:58.600]  你就將這個變成你的生活方式
[00:11:58.600 --> 00:12:00.600]  將這個變成你的生活習慣
[00:12:00.600 --> 00:12:02.600]  將這個變成你人生的使命
[00:12:02.600 --> 00:12:04.600]  你每天都會覺得很開心
[00:12:04.600 --> 00:12:06.600]  會不會啊
[00:12:06.600 --> 00:12:08.600]  不信你試試
[00:12:08.600 --> 00:12:10.600]  找到之後你試試
[00:12:10.600 --> 00:12:12.600]  所以今天我要幫助你們
[00:12:12.600 --> 00:12:14.600]  你最關心的是什麼
[00:12:14.600 --> 00:12:16.600]  你最緊張的是什麼
[00:12:16.600 --> 00:12:18.600]  你最想做的是什麼
[00:12:18.600 --> 00:12:22.600]  神給你什麼特殊的恩典
[00:12:22.600 --> 00:12:24.600]  大家有沒有outline
[00:12:24.600 --> 00:12:26.600]  有沒有沒有outline
[00:12:26.600 --> 00:12:28.600]  有沒有沒有筆
[00:12:28.600 --> 00:12:30.600]  我給你一點時間
[00:12:30.600 --> 00:12:32.600]  now
[00:12:32.600 --> 00:12:34.600]  寫下來
[00:12:34.600 --> 00:12:36.600]  寫下來的是什麼
[00:12:36.600 --> 00:12:38.600]  你喜歡做什麼
[00:12:38.600 --> 00:12:40.600]  什麼會令你開心
[00:12:40.600 --> 00:12:42.600]  什麼你可以給神去用
[00:12:42.600 --> 00:12:44.600]  你覺得我可以手到拿來
[00:12:44.600 --> 00:12:46.600]  可以幫助到人的
[00:12:46.600 --> 00:12:48.600]  是什麼
[00:12:48.600 --> 00:12:50.600]  寫下來
[00:12:50.600 --> 00:12:52.600]  試下寫
[00:12:52.600 --> 00:12:54.600]  應該有的
[00:12:54.600 --> 00:12:56.600]  當你寫下來之後
[00:12:56.600 --> 00:12:58.600]  今晚回去祈禱的時候
[00:12:58.600 --> 00:13:00.600]  求天父上帝
[00:13:00.600 --> 00:13:02.600]  印證
[00:13:02.600 --> 00:13:04.600]  這個是不是你
[00:13:04.600 --> 00:13:06.600]  要做的事情
[00:13:06.600 --> 00:13:08.600]  是不是天父上帝
[00:13:08.600 --> 00:13:10.600]  將感動放在你心中
[00:13:10.600 --> 00:13:12.600]  你要去做
[00:13:12.600 --> 00:13:14.600]  當保羅知道
[00:13:14.600 --> 00:13:16.600]  他自己要做的是
[00:13:16.600 --> 00:13:18.600]  什麼的時候
[00:13:18.600 --> 00:13:20.600]  聖經告訴我們
[00:13:20.600 --> 00:13:22.600]  我就要好盡一個決心得獎的建議
[00:13:22.600 --> 00:13:24.600]  一樣嚴格地
[00:13:24.600 --> 00:13:26.600]  過着有紀律的生活
[00:13:26.600 --> 00:13:28.600]  使身體完全受我支配
[00:13:28.600 --> 00:13:30.600]  若非如此
[00:13:30.600 --> 00:13:32.600]  我努力地傳福音給別人
[00:13:32.600 --> 00:13:34.600]  使別人能夠參加這項屬靈的賽程
[00:13:34.600 --> 00:13:36.600]  自己卻可能被淘汰了
[00:13:36.600 --> 00:13:38.600]  意思是
[00:13:38.600 --> 00:13:40.600]  保羅說
[00:13:40.600 --> 00:13:42.600]  當他知道自己所關心的
[00:13:42.600 --> 00:13:44.600]  是什麼之後
[00:13:44.600 --> 00:13:46.600]  他就決心將它做好
[00:13:46.600 --> 00:13:48.600]  當他要做好一件事的時候
[00:13:48.600 --> 00:13:50.600]  他就要像想得到獎品的
[00:13:50.600 --> 00:13:52.600]  一個參賽的建議一樣
[00:13:52.600 --> 00:13:54.600]  去操練自己
[00:13:54.600 --> 00:13:56.600]  去紀律自己
[00:13:56.600 --> 00:13:58.600]  讓自己的身體受支配
[00:13:58.600 --> 00:14:00.600]  以至他能夠完成神交付給他
[00:14:00.600 --> 00:14:02.600]  這個工作
[00:14:02.600 --> 00:14:04.600]  我記得
[00:14:04.600 --> 00:14:06.600]  剛剛來到聖浩西的時候
[00:14:06.600 --> 00:14:08.600]  三十年前
[00:14:08.600 --> 00:14:10.600]  我是九零年纔來的
[00:14:10.600 --> 00:14:12.600]  二十幾年前
[00:14:12.600 --> 00:14:14.600]  剛剛來到聖浩西的時候
[00:14:14.600 --> 00:14:16.600]  有幾個弟兄來找我
[00:14:16.600 --> 00:14:18.600]  他說牧師
[00:14:18.600 --> 00:14:20.600]  上一任的牧師
[00:14:20.600 --> 00:14:22.600]  是中國問題專家
[00:14:22.600 --> 00:14:24.600]  我們建議你
[00:14:24.600 --> 00:14:26.600]  都要做一個專家
[00:14:26.600 --> 00:14:28.600]  什麼專家都好
[00:14:28.600 --> 00:14:30.600]  那你才能夠出名
[00:14:30.600 --> 00:14:32.600]  那些人才會來聽你講道
[00:14:32.600 --> 00:14:34.600]  我記得那時候
[00:14:34.600 --> 00:14:36.600]  我跟他說
[00:14:36.600 --> 00:14:38.600]  天父上帝給我的呼召是做牧師
[00:14:38.600 --> 00:14:40.600]  不是做專家
[00:14:40.600 --> 00:14:42.600]  我領受的
[00:14:42.600 --> 00:14:44.600]  神想要我做的
[00:14:44.600 --> 00:14:46.600]  是做一個牧師
[00:14:46.600 --> 00:14:48.600]  我能不能做一個好牧師我不知道
[00:14:48.600 --> 00:14:50.600]  只不過這是神給我的呼召
[00:14:50.600 --> 00:14:52.600]  我的負擔
[00:14:52.600 --> 00:14:54.600]  我做好一個牧師就應該做一個工作
[00:14:54.600 --> 00:14:56.600]  因爲這是神給我的領受
[00:14:56.600 --> 00:14:58.600]  在這節目裏
[00:14:58.600 --> 00:15:00.600]  我想告訴你們的是什麼呢
[00:15:00.600 --> 00:15:02.600]  生命的豐富
[00:15:02.600 --> 00:15:04.600]  和有沒有價值呢
[00:15:04.600 --> 00:15:06.600]  其實不在乎你做什麼
[00:15:06.600 --> 00:15:08.600]  做專家也好 做牧師也好 做工程師也好 做主婦也好
[00:15:08.600 --> 00:15:10.600]  It doesn't matter what you do
[00:15:10.600 --> 00:15:12.600]  你做什麼都不重要
[00:15:12.600 --> 00:15:14.600]  在乎你是不是在回應
[00:15:14.600 --> 00:15:16.600]  神呼召你去做的事
[00:15:16.600 --> 00:15:18.600]  你願意
[00:15:18.600 --> 00:15:20.600]  付出你的生命的時間
[00:15:20.600 --> 00:15:22.600]  去努力完成神給你的任務
[00:15:22.600 --> 00:15:24.600]  這個纔是最重要
[00:15:24.600 --> 00:15:26.600]  但是今天很多人還是不明白
[00:15:26.600 --> 00:15:28.600]  包括基督徒在內
[00:15:28.600 --> 00:15:30.600]  我們仍然相信
[00:15:30.600 --> 00:15:32.600]  我們要生活得好的話
[00:15:32.600 --> 00:15:34.600]  自己要努力的
[00:15:34.600 --> 00:15:36.600]  要積蓄財富
[00:15:36.600 --> 00:15:38.600]  令我們的生命富足
[00:15:38.600 --> 00:15:40.600]  令我們能夠不斷增值
[00:15:40.600 --> 00:15:42.600]  這是我們現在走的路
[00:15:42.600 --> 00:15:44.600]  因此我想告訴你們
[00:15:44.600 --> 00:15:46.600]  我們必須要明白一件事
[00:15:46.600 --> 00:15:48.600]  付出
[00:15:48.600 --> 00:15:50.600]  比罪孽
[00:15:50.600 --> 00:15:52.600]  能夠讓你的生命
[00:15:52.600 --> 00:15:54.600]  更加富足
[00:15:56.600 --> 00:15:58.600]  今言十一章二十四節
[00:15:58.600 --> 00:16:00.600]  落善好施的財富
