
[00:00:00.000 --> 00:00:01.400]  丙姐妹,早安!
[00:02:04.000 --> 00:02:07.440]  一談到政治議題
[00:02:07.440 --> 00:02:12.160]  很多家庭、很多教會、很多團契都會分裂
[00:02:12.160 --> 00:02:14.160]  沒錯
[00:02:14.160 --> 00:02:18.640]  有部分的團契、家庭、甚至教會確實分裂
[00:02:18.640 --> 00:02:20.640]  但是
[00:02:20.640 --> 00:02:25.760]  亦有部分的家庭、教會、團契是沒有事的
[00:02:25.760 --> 00:02:27.760]  為甚麼呢?
[00:02:27.760 --> 00:02:29.760]  分別在哪裏呢?
[00:02:29.760 --> 00:02:31.760]  弟兄姊妹
[00:02:31.760 --> 00:02:33.760]  因為凡是分裂與否
[00:02:33.760 --> 00:02:36.640]  都會有兩個因素
[00:02:36.640 --> 00:02:39.040]  第一個因素是外因
[00:02:39.040 --> 00:02:42.080]  第二個因素是內因
[00:02:42.080 --> 00:02:44.080]  外因是包括
[00:02:44.080 --> 00:02:46.080]  用今天作為例子
[00:02:46.080 --> 00:02:48.080]  可能是社會議題
[00:02:48.080 --> 00:02:53.760]  不過神學議題都會分裂
[00:02:55.760 --> 00:02:57.760]  我聽過一對
[00:02:57.760 --> 00:02:59.760]  牧者的夫婦
[00:02:59.760 --> 00:03:01.760]  兩位都是牧者
[00:03:01.760 --> 00:03:03.760]  有一次他們在家裏
[00:03:03.760 --> 00:03:05.760]  討論到底「一次得救」
[00:03:05.760 --> 00:03:07.760]  還是「永遠得救」呢?
[00:03:07.760 --> 00:03:11.760]  他們兩個完全抱相反的論點
[00:03:11.760 --> 00:03:13.760]  那次傳達人開玩笑地說
[00:03:13.760 --> 00:03:15.760]  那次討論得很激烈
[00:03:15.760 --> 00:03:17.760]  差不多討論到離婚
[00:03:17.760 --> 00:03:21.760]  當然最後沒有事
[00:03:21.760 --> 00:03:23.760]  亦有教會
[00:03:23.760 --> 00:03:25.760]  為了傳福音的事
[00:03:25.760 --> 00:03:27.760]  最後大家
[00:03:27.760 --> 00:03:29.760]  討論得很不開心
[00:03:29.760 --> 00:03:31.760]  分裂了
[00:03:31.760 --> 00:03:33.760]  更有教會,大家都聽過
[00:03:33.760 --> 00:03:35.760]  為了抗堂買地方
[00:03:35.760 --> 00:03:38.760]  裝修椅子的顏色
[00:03:38.760 --> 00:03:40.760]  買哪個牌子的冷氣機
[00:03:40.760 --> 00:03:42.760]  都討論得很不開心
[00:03:42.760 --> 00:03:44.760]  最後又分裂了
[00:03:44.760 --> 00:03:47.760]  弟兄姊妹
[00:03:47.760 --> 00:03:52.760]  這些外因都不及內因厲害
[00:03:52.760 --> 00:03:54.760]  內因是什麼呢?
[00:03:54.760 --> 00:03:56.760]  內因就是
[00:03:56.760 --> 00:03:57.760]  大家聽好了
[00:03:57.760 --> 00:04:00.760]  是關係薄弱
[00:04:00.760 --> 00:04:03.760]  如果關係薄弱
[00:04:03.760 --> 00:04:04.760]  會有什麼事發生呢?
[00:04:04.760 --> 00:04:06.760]  簡單來說
[00:04:06.760 --> 00:04:08.760]  為了芝麻綠豆的
[00:04:08.760 --> 00:04:10.760]  外因
[00:04:10.760 --> 00:04:12.760]  你都會分裂
[00:04:12.760 --> 00:04:14.760]  我們看例子
[00:04:14.760 --> 00:04:17.760]  在新聞隨時都見到
[00:04:17.760 --> 00:04:19.760]  這對父子
[00:04:19.760 --> 00:04:20.760]  一起住
[00:04:20.760 --> 00:04:22.760]  因為爭風扇
[00:04:22.760 --> 00:04:23.760]  而起衝突
[00:04:23.760 --> 00:04:24.760]  最後
[00:04:24.760 --> 00:04:25.760]  你打我,我打你
[00:04:25.760 --> 00:04:27.760]  左手邊就打到
[00:04:27.760 --> 00:04:29.760]  整間屋都亂了
[00:04:29.760 --> 00:04:30.760]  爭風扇
[00:04:30.760 --> 00:04:32.760]  小事嗎?
[00:04:32.760 --> 00:04:34.760]  小事了
[00:04:34.760 --> 00:04:36.760]  不過有一件更小事
[00:04:36.760 --> 00:04:38.760]  下一幅
[00:04:38.760 --> 00:04:40.760]  剛才那兩個都是大人
[00:04:40.760 --> 00:04:42.760]  這一幅是爺爺
[00:04:42.760 --> 00:04:46.760]  他和一個三歲的孫子爭電視
[00:04:46.760 --> 00:04:48.760]  孫子要看卡通片
[00:04:48.760 --> 00:04:50.760]  他要看運動台
[00:04:50.760 --> 00:04:52.760]  最後就大打出手
[00:04:52.760 --> 00:04:55.760]  不知怎樣三歲可以打到這樣
[00:04:55.760 --> 00:04:57.760]  可能有些人幫他
[00:04:57.760 --> 00:04:59.760]  最後打到
[00:04:59.760 --> 00:05:02.760]  又是出血了
[00:05:02.760 --> 00:05:04.760]  最後要警察上來調停
[00:05:04.760 --> 00:05:06.760]  送去醫院
[00:05:06.760 --> 00:05:07.760]  等等
[00:05:07.760 --> 00:05:08.760]  爭電視
[00:05:08.760 --> 00:05:10.760]  是不是小事?
[00:05:10.760 --> 00:05:11.760]  不過你會知道
[00:05:11.760 --> 00:05:13.760]  其實爭電視都是導火線
[00:05:13.760 --> 00:05:16.760]  本身關係薄弱
[00:05:16.760 --> 00:05:19.760]  爭電視都可以打到上警署
[00:05:19.760 --> 00:05:22.760]  自己也聽過
[00:05:22.760 --> 00:05:24.760]  有些情侶
[00:05:24.760 --> 00:05:25.760]  拍拖好好的
[00:05:25.760 --> 00:05:26.760]  結婚了
[00:05:26.760 --> 00:05:28.760]  辦婚禮
[00:05:28.760 --> 00:05:29.760]  買樓裝修
[00:05:29.760 --> 00:05:32.760]  辦婚禮的過程裡
[00:05:32.760 --> 00:05:33.760]  很多爭執
[00:05:33.760 --> 00:05:36.760]  最後結不成婚
[00:05:36.760 --> 00:05:40.760]  你說婚禮是否令到他們結不成婚呢?
[00:05:40.760 --> 00:05:41.760]  其實不是
[00:05:41.760 --> 00:05:43.760]  他們過往的問題
[00:05:43.760 --> 00:05:45.760]  一直積累著
[00:05:45.760 --> 00:05:48.760]  所以辦婚禮
[00:05:48.760 --> 00:05:50.760]  意見的分歧
[00:05:50.760 --> 00:05:51.760]  就可以分裂
[00:05:51.760 --> 00:05:56.760]  今天在社會最容易引起衝突的
[00:05:56.760 --> 00:05:58.760]  不是取態不一
[00:05:58.760 --> 00:06:03.760]  而是在關係薄弱的人的關係裡
[00:06:03.760 --> 00:06:05.760]  可能有一方
[00:06:05.760 --> 00:06:07.760]  很希望改變他人
[00:06:07.760 --> 00:06:09.760]  而改變他人的程度
[00:06:09.760 --> 00:06:11.760]  如果用暴力
[00:06:11.760 --> 00:06:12.760]  批評
[00:06:12.760 --> 00:06:13.760]  捏造事實
[00:06:13.760 --> 00:06:14.760]  聯盟
[00:06:14.760 --> 00:06:16.760]  孤立對方
[00:06:16.760 --> 00:06:18.760]  用這些不舒服的手法
[00:06:18.760 --> 00:06:21.760]  衝突就會發生
[00:06:21.760 --> 00:06:24.760]  不過基督徒要小心留意
[00:06:24.760 --> 00:06:27.760]  上帝擠我們在地上
[00:06:27.760 --> 00:06:29.760]  繼續讓我們活下去
[00:06:29.760 --> 00:06:34.760]  不是要我們做不改變人的人
[00:06:34.760 --> 00:06:36.760]  反而剛剛相反
[00:06:36.760 --> 00:06:39.760]  主耶穌要我們改變世界
[00:06:39.760 --> 00:06:40.760]  改變世人
[00:06:40.760 --> 00:06:45.760]  不過我們要找一條上帝喜悅的方式
[00:06:45.760 --> 00:06:47.760]  我們去改變世人
[00:06:47.760 --> 00:06:49.760]  這才是我們今天
[00:06:49.760 --> 00:06:52.760]  作主門徒的生命方向
[00:06:52.760 --> 00:06:56.760]  我家有兩個女兒
[00:06:56.760 --> 00:06:57.760]  一個四歲多
[00:06:57.760 --> 00:06:58.760]  一個快三歲
[00:06:58.760 --> 00:07:00.760]  天恩天愛
[00:07:00.760 --> 00:07:02.760]  她們兩個很小的時候
[00:07:02.760 --> 00:07:04.760]  打開電視機看新聞的時候
[00:07:04.760 --> 00:07:06.760]  她們都不知道發生什麼事
[00:07:06.760 --> 00:07:08.760]  她們最想的是快點看卡通片
[00:07:08.760 --> 00:07:10.760]  我自己想
[00:07:10.760 --> 00:07:13.760]  如果二十年後她們長大了
[00:07:13.760 --> 00:07:15.760]  一個會上街
[00:07:15.760 --> 00:07:17.760]  一個在家
[00:07:17.760 --> 00:07:20.760]  又有相關的社會議題
[00:07:20.760 --> 00:07:21.760]  如果她們問我
[00:07:21.760 --> 00:07:22.760]  爸爸
[00:07:22.760 --> 00:07:25.760]  你去還是留?
[00:07:25.760 --> 00:07:28.760]  你的態度是怎樣?
[00:07:28.760 --> 00:07:30.760]  我會跟她們說
[00:07:30.760 --> 00:07:32.760]  我說天恩天愛
[00:07:32.760 --> 00:07:35.760]  爸爸知道怎樣處豐富
[00:07:35.760 --> 00:07:37.760]  也知道怎樣處卑賤
[00:07:37.760 --> 00:07:40.760]  有好東西吃我開心
[00:07:40.760 --> 00:07:43.760]  沒有好東西吃我也會感恩
[00:07:43.760 --> 00:07:45.760]  不過我對她們兩個
[00:07:45.760 --> 00:07:48.760]  有一個比較自私的立場
[00:07:48.760 --> 00:07:53.760]  我希望她們無論出去或留在家裡
[00:07:53.760 --> 00:07:58.760]  她們都保護自己的身心靈
[00:07:58.760 --> 00:07:59.760]  因為我最希望
[00:07:59.760 --> 00:08:01.760]  作為爸爸最希望
[00:08:01.760 --> 00:08:04.760]  跟她們兩個可以繼續吃飯
[00:08:04.760 --> 00:08:06.760]  繼續見到她們
[00:08:06.760 --> 00:08:09.760]  為什麼我說自私呢?
[00:08:09.760 --> 00:08:11.760]  我會再跟她們說
[00:08:11.760 --> 00:08:18.760]  如果你們要承擔更大的使命
[00:08:18.760 --> 00:08:20.760]  這個使命是大到
[00:08:20.760 --> 00:08:23.760]  你需要去捐軀
[00:08:23.760 --> 00:08:24.760]  有危險的
[00:08:24.760 --> 00:08:27.760]  但如果這是上帝要你走的路
[00:08:27.760 --> 00:08:31.760]  你不要退縮
[00:08:31.760 --> 00:08:34.760]  我就學像瑪利亞一樣
[00:08:34.760 --> 00:08:37.760]  瑪利亞把耶穌帶大
[00:08:37.760 --> 00:08:40.760]  看著她的兒子釘上十字架
[00:08:40.760 --> 00:08:43.760]  我相信瑪利亞也有不捨
[00:08:43.760 --> 00:08:45.760]  但如果這是耶穌基督
[00:08:45.760 --> 00:08:48.760]  在上帝面前要走的路
[00:08:48.760 --> 00:08:51.760]  我們要讓祂成就
[00:08:51.760 --> 00:08:54.760]  不過自私一點就是
[00:08:54.760 --> 00:08:55.760]  作為爸爸
[00:08:55.760 --> 00:08:58.760]  我希望見到你們
[00:08:58.760 --> 00:09:01.760]  今天不少家長
[00:09:01.760 --> 00:09:04.760]  和自己家裡的青年人相處
[00:09:04.760 --> 00:09:08.760]  已經出現很頭痛的問題
[00:09:08.760 --> 00:09:12.760]  那些頭痛還未佔中發生
[00:09:12.760 --> 00:09:15.760]  所以今天我們這個題目
[00:09:15.760 --> 00:09:18.760]  門徒對親子的挑戰和出路
[00:09:18.760 --> 00:09:22.760]  我們盼望向上帝請教上帝
[00:09:22.760 --> 00:09:25.760]  神啊,我們今天怎樣做一個
[00:09:25.760 --> 00:09:33.760]  你喜悅並且又幫助青年人的父母的角色呢?
[00:09:33.760 --> 00:09:36.760]  我們一起用一段經文
[00:09:36.760 --> 00:09:43.760]  主耶穌在路加福音15章11-32節提到一個比喻
[00:09:43.760 --> 00:09:44.760]  我們一起讀
[00:09:44.760 --> 00:09:47.760]  我讀單節,你們讀雙節
[00:09:47.760 --> 00:10:01.760]  耶穌又說:一個人有兩個兒子
[00:10:01.760 --> 00:10:02.760]  過了不多幾日
[00:10:02.760 --> 00:10:05.760]  小兒子就把他一切所有的
[00:10:05.760 --> 00:10:08.760]  都收拾起來往遠方去了
[00:10:08.760 --> 00:10:20.760]  在那裡任意放蕩,浪費資財
[00:10:20.760 --> 00:10:22.760]  於是去投靠那地方的一個人
[00:10:22.760 --> 00:10:32.760]  那人打發他到田裡去放豬
[00:10:32.760 --> 00:10:33.760]  他醒不過來
[00:10:33.760 --> 00:10:38.760]  就說:我父親有多少的故宮,口糧有餘
[00:10:38.760 --> 00:10:49.760]  我倒在這裡餓死嗎?
[00:10:49.760 --> 00:10:52.760]  從今以後我不配稱為你的兒子
[00:10:52.760 --> 00:11:08.760]  把我當作一個故宮罷
[00:11:08.760 --> 00:11:12.760]  兒子說:父親,我得罪了天,又得罪了你
[00:11:12.760 --> 00:11:28.760]  從今以後我不配稱為你的兒子
[00:11:28.760 --> 00:11:39.760]  把那肥牛屬牽來載了,我們吃喝快樂
[00:11:39.760 --> 00:11:43.760]  那時大兒子正在田裡,他回來離家不遠
[00:11:43.760 --> 00:11:52.760]  聽見作樂跳舞的聲音
[00:11:52.760 --> 00:11:54.760]  獨人說:你兄弟來了
[00:11:54.760 --> 00:11:58.760]  你父親因為得他無災無病的回來
[00:11:58.760 --> 00:12:07.760]  把肥牛屬載了
[00:12:07.760 --> 00:12:10.760]  他對父親說:我服善你者多年
[00:12:10.760 --> 00:12:12.760]  從來沒有違背過你的命
[00:12:12.760 --> 00:12:14.760]  你並沒有給我一隻山羊羔
[00:12:14.760 --> 00:12:26.760]  叫我和朋友一同快樂
[00:12:26.760 --> 00:12:29.760]  父親對他說:以你上和我同在
[00:12:29.760 --> 00:12:45.760]  我一切所有的都是你的
[00:12:45.760 --> 00:12:47.760]  在這個慈父的比喻裡
[00:12:47.760 --> 00:12:50.760]  我們今天探討的焦點
[00:12:50.760 --> 00:12:53.760]  我們學習一下這個慈父的榜樣
[00:12:53.760 --> 00:12:59.760]  讓我們學會做一個上帝喜悅的父母家長
[00:12:59.760 --> 00:13:01.760]  在這個家裡
[00:13:01.760 --> 00:13:03.760]  第十一節提到
[00:13:03.760 --> 00:13:06.760]  耶穌說:一個人有兩個兒子
[00:13:06.760 --> 00:13:09.760]  這個家的結構很清楚
[00:13:09.760 --> 00:13:13.760]  父母一層,兒子一層
[00:13:13.760 --> 00:13:16.760]  很清楚的家庭結構
[00:13:16.760 --> 00:13:18.760]  今天的研究告訴我們
[00:13:18.760 --> 00:13:22.760]  如果這個結構維持得穩定
[00:13:22.760 --> 00:13:24.760]  維持得清楚
[00:13:24.760 --> 00:13:27.760]  家人基本上是很健康的
[00:13:27.760 --> 00:13:29.760]  生產力也很高
[00:13:29.760 --> 00:13:32.760]  亦常常很平靜
[00:13:32.760 --> 00:13:35.760]  如果調轉了就麻煩了
[00:13:35.760 --> 00:13:38.760]  就是說家裡的兒子說了算
[00:13:38.760 --> 00:13:41.760]  兒子可能是小學生
[00:13:41.760 --> 00:13:44.760]  又或者是幼稚園
[00:13:44.760 --> 00:13:47.760]  那就很麻煩了
[00:13:47.760 --> 00:13:49.760]  全家都變了傭人
[00:13:49.760 --> 00:13:51.760]  只有他說了算
[00:13:51.760 --> 00:13:54.760]  這件事就很麻煩了
[00:13:54.760 --> 00:13:57.760]  你發覺這次這個家
[00:13:57.760 --> 00:13:59.760]  是因為有一個人
[00:13:59.760 --> 00:14:03.760]  提出了一個很難接受的要求
[00:14:03.760 --> 00:14:05.760]  就是小兒子說
[00:14:05.760 --> 00:14:08.760]  我要分家產
[00:14:08.760 --> 00:14:10.760]  可能如果你在家裡
[00:14:10.760 --> 00:14:12.760]  有一個家人突然說他這樣的話
[00:14:12.760 --> 00:14:16.760]  大家都會覺得不是吧
[00:14:16.760 --> 00:14:18.760]  可能你未必夠膽出聲
[00:14:18.760 --> 00:14:21.760]  不過心裡很不滿
[00:14:21.760 --> 00:14:23.760]  這句話是你說的嗎?
[00:14:23.760 --> 00:14:26.760]  可能你也會這樣
[00:14:26.760 --> 00:14:29.760]  這個兒子有三宗罪
[00:14:29.760 --> 00:14:31.760]  第一宗罪是侮辱父母
[00:14:31.760 --> 00:14:33.760]  不知道你有沒有試過被人侮辱
[00:14:33.760 --> 00:14:35.760]  作為父母的
[00:14:35.760 --> 00:14:38.760]  可能我也快要經歷了
[00:14:38.760 --> 00:14:39.760]  第十二節
[00:14:39.760 --> 00:14:41.760]  小兒子對父親說
[00:14:41.760 --> 00:14:44.760]  父親,請你把我應得的產業分給我
[00:14:44.760 --> 00:14:47.760]  他父親就把產業分給他們
[00:14:47.760 --> 00:14:49.760]  當時的社會
[00:14:49.760 --> 00:14:51.760]  有兩件事是很清楚的
[00:14:51.760 --> 00:14:52.760]  第一件事是
[00:14:52.760 --> 00:14:54.760]  父親分家業
[00:14:54.760 --> 00:14:56.760]  會把他的財產分成三份
[00:14:56.760 --> 00:14:58.760]  大兒子分成兩份
[00:14:58.760 --> 00:15:00.760]  小兒子分成一份
[00:15:00.760 --> 00:15:01.760]  另外
[00:15:01.760 --> 00:15:05.760]  原來父親未過生前
[00:15:05.760 --> 00:15:10.760]  家人絕對不應該
[00:15:10.760 --> 00:15:18.760]  不能提出分家業的要求
[00:15:18.760 --> 00:15:20.760]  也就是說
[00:15:20.760 --> 00:15:23.760]  這個兒子做了一件
[00:15:23.760 --> 00:15:25.760]  在社會上也覺得
[00:15:25.760 --> 00:15:32.760]  他在侮辱父母的行為
[00:15:32.760 --> 00:15:34.760]  作為父親
[00:15:34.760 --> 00:15:36.760]  你有什麼感覺呢?
[00:15:36.760 --> 00:15:42.760]  一定很生氣
[00:15:42.760 --> 00:15:43.760]  我聽說媽媽
[00:15:43.760 --> 00:15:46.760]  有一次
[00:15:46.760 --> 00:15:48.760]  在超級市場
[00:15:48.760 --> 00:15:50.760]  在買東西的時候
[00:15:50.760 --> 00:15:51.760]  她看到兒子
[00:15:51.760 --> 00:15:52.760]  兒子放學後
[00:15:52.760 --> 00:15:56.760]  跟其他同學一起去超級市場買飲料
[00:15:56.760 --> 00:15:57.760]  媽媽就走過去
[00:15:57.760 --> 00:15:59.760]  跟兒子打個招呼
[00:15:59.760 --> 00:16:02.760]  問他今晚回來吃飯嗎?
[00:16:02.760 --> 00:16:04.760]  兒子很尷尬地
[00:16:04.760 --> 00:16:05.760]  回覆媽媽
[00:16:05.760 --> 00:16:07.760]  很快地閃開了
[00:16:07.760 --> 00:16:08.760]  然後
[00:16:08.760 --> 00:16:10.760]  同學問他
[00:16:10.760 --> 00:16:12.760]  這是你家人嗎?
[00:16:12.760 --> 00:16:14.760]  是你媽媽嗎?
[00:16:14.760 --> 00:16:17.760]  媽媽聽到兒子說
[00:16:17.760 --> 00:16:19.760]  這個不是我媽媽
[00:16:19.760 --> 00:16:22.760]  是我的傭人
[00:16:22.760 --> 00:16:24.760]  這個媽媽
[00:16:24.760 --> 00:16:26.760]  聽完這一句之後
[00:16:26.760 --> 00:16:28.760]  她在超級市場
[00:16:28.760 --> 00:16:30.760]  找到一個角落
[00:16:30.760 --> 00:16:37.760]  就哭了
[00:16:37.760 --> 00:16:38.760]  第二宗罪
[00:16:38.760 --> 00:16:40.760]  放縱私慾
[00:16:40.760 --> 00:16:41.760]  第十三節
[00:16:41.760 --> 00:16:43.760]  過了不多幾日
[00:16:43.760 --> 00:16:45.760]  小兒子就把一切所有的
[00:16:45.760 --> 00:16:48.760]  都收拾起來往遠方去了
[00:16:48.760 --> 00:16:51.760]  在那裡任意放蕩
[00:16:51.760 --> 00:16:53.760]  這個兒子拿了這麼多錢之後
[00:16:53.760 --> 00:16:55.760]  他怎麼用呢?
[00:16:55.760 --> 00:16:56.760]  他不是讀書
[00:16:56.760 --> 00:16:57.760]  也不是用來投資
[00:16:57.760 --> 00:16:59.760]  什麼都不是
[00:16:59.760 --> 00:17:03.760]  聖經說他被私慾控制住
[00:17:03.760 --> 00:17:05.760]  任意放蕩
[00:17:05.760 --> 00:17:07.760]  他把錢放在
[00:17:07.760 --> 00:17:11.760]  一些全無價值的東西上
[00:17:11.760 --> 00:17:13.760]  今天
[00:17:13.760 --> 00:17:14.760]  一些青少年有了錢之後
[00:17:14.760 --> 00:17:16.760]  會做些什麼呢?
[00:17:16.760 --> 00:17:19.760]  你有沒有試過離家出走?
[00:17:19.760 --> 00:17:20.760]  沒有試過
[00:17:20.760 --> 00:17:21.760]  你真乖
[00:17:21.760 --> 00:17:23.760]  我試過一次
[00:17:23.760 --> 00:17:25.760]  不知道是小一還是小二
[00:17:25.760 --> 00:17:26.760]  簡單來說
[00:17:26.760 --> 00:17:27.760]  我不知道做了什麼
[00:17:27.760 --> 00:17:28.760]  得罪了父母
[00:17:28.760 --> 00:17:29.760]  我父親就說
[00:17:29.760 --> 00:17:30.760]  你走啊
[00:17:30.760 --> 00:17:32.760]  以後不要回來
[00:17:32.760 --> 00:17:33.760]  我聽到這一句的時候
[00:17:33.760 --> 00:17:35.760]  我多開心
[00:17:35.760 --> 00:17:37.760]  是不是真的?
[00:17:37.760 --> 00:17:39.760]  以後不用回來
[00:17:39.760 --> 00:17:40.760]  馬上走
[00:17:40.760 --> 00:17:42.760]  我拿了我全副身家
[00:17:42.760 --> 00:17:44.760]  36元就走
[00:17:44.760 --> 00:17:46.760]  走到哪裡呢?
[00:17:46.760 --> 00:17:48.760]  走到我以前一個商場
[00:17:48.760 --> 00:17:49.760]  一個玩具商場
[00:17:49.760 --> 00:17:50.760]  現在已經結業了
[00:17:50.760 --> 00:17:51.760]  有一個玩具店
[00:17:51.760 --> 00:17:53.760]  有一輛模型車
[00:17:53.760 --> 00:17:54.760]  34元
[00:17:54.760 --> 00:17:56.760]  我就買了它
[00:17:56.760 --> 00:17:57.760]  剩下2元
[00:17:57.760 --> 00:17:59.760]  不知道怎麼過日子
[00:17:59.760 --> 00:18:01.760]  那時候真的很想買
[00:18:01.760 --> 00:18:03.760]  是不是?
[00:18:03.760 --> 00:18:05.760]  無論如何都要買
[00:18:05.760 --> 00:18:06.760]  最後買了
[00:18:06.760 --> 00:18:07.760]  很開心
[00:18:07.760 --> 00:18:08.760]  不過
[00:18:08.760 --> 00:18:09.760]  今天
[00:18:09.760 --> 00:18:10.760]  你給我
[00:18:10.760 --> 00:18:11.760]  我怎麼會再買呢?
[00:18:11.760 --> 00:18:12.760]  是不是?
[00:18:12.760 --> 00:18:13.760]  放縱私慾
[00:18:13.760 --> 00:18:15.760]  不過似乎每一個人都要經歷
[00:18:15.760 --> 00:18:17.760]  放縱私慾
[00:18:17.760 --> 00:18:18.760]  後來在街上
[00:18:18.760 --> 00:18:20.760]  我知道家人發散來找我
[00:18:20.760 --> 00:18:22.760]  我看到我祖母
[00:18:22.760 --> 00:18:23.760]  在那裡走來走去
[00:18:23.760 --> 00:18:24.760]  被她撞到
[00:18:24.760 --> 00:18:27.760]  然後回家了
[00:18:27.760 --> 00:18:29.760]  這個幕很有印象
[00:18:29.760 --> 00:18:30.760]  回到家
[00:18:30.760 --> 00:18:31.760]  爸爸假裝睡覺
[00:18:31.760 --> 00:18:35.760]  不過全桌都是食物
[00:18:35.760 --> 00:18:37.760]  我吃一點點吧
[00:18:37.760 --> 00:18:41.760]  其實挺餓的
[00:18:41.760 --> 00:18:43.760]  第三宗罪
[00:18:43.760 --> 00:18:44.760]  誤入歧途
[00:18:44.760 --> 00:18:47.760]  第十四到十六節
[00:18:47.760 --> 00:18:49.760]  既耗盡了一切所有的
[00:18:49.760 --> 00:18:52.760]  又遇著那地方大遭饑荒
[00:18:52.760 --> 00:18:54.760]  就窮苦起來
[00:18:54.760 --> 00:18:56.760]  於是去投靠那地方的一個人
[00:18:56.760 --> 00:18:59.760]  那人打發他去田裡放豬
[00:18:59.760 --> 00:19:02.760]  他恨不得拿豬所吃的豆夾充饑
[00:19:02.760 --> 00:19:05.760]  也沒有人給他
[00:19:05.760 --> 00:19:07.760]  這個兒子糟糕了
[00:19:07.760 --> 00:19:08.760]  他的錢用光了
[00:19:08.760 --> 00:19:09.760]  好像我一樣
[00:19:09.760 --> 00:19:11.760]  只剩下兩塊錢
[00:19:11.760 --> 00:19:13.760]  又遇到大饑荒
[00:19:13.760 --> 00:19:15.760]  那怎麼辦呢?
[00:19:15.760 --> 00:19:16.760]  沒辦法了
[00:19:16.760 --> 00:19:17.760]  他為了生存
[00:19:17.760 --> 00:19:18.760]  他什麼都要做
[00:19:18.760 --> 00:19:21.760]  那他做些什麼呢?
[00:19:21.760 --> 00:19:23.760]  他就投靠一個人
[00:19:23.760 --> 00:19:25.760]  那個人沒有說是誰
[00:19:25.760 --> 00:19:26.760]  不過也不用理了
[00:19:26.760 --> 00:19:27.760]  只是一個比喻
[00:19:27.760 --> 00:19:31.760]  這個人就叫他去田裡放豬
[00:19:31.760 --> 00:19:33.760]  你今天看到田裡放豬
[00:19:33.760 --> 00:19:35.760]  好像是一個挺正行的職業
[00:19:35.760 --> 00:19:39.760]  但當時聖經的背景就不是
[00:19:39.760 --> 00:19:45.760]  猶太人對豬有三個不字
[00:19:45.760 --> 00:19:47.760]  第一個不是不潔
[00:19:47.760 --> 00:19:49.760]  第二個不是不吃
[00:19:49.760 --> 00:19:52.760]  第三個不是不獻祭
[00:19:52.760 --> 00:19:54.760]  豬等同垃圾
[00:19:54.760 --> 00:20:02.760]  因此猶太人是不會做碰到豬的行業的
[00:20:02.760 --> 00:20:04.760]  離開越遠越好
