
[00:00:00.000 --> 00:00:01.840]  在這個春天裡
[00:03:04.480 --> 00:03:08.480]  「伊羅伊 伊羅伊 拉瑪撒伯各大利」
[00:03:08.480 --> 00:03:10.480]  翻出來的意思就是
[00:03:10.480 --> 00:03:12.480]  「我的神 我的神 為什麼你棄我?」
[00:03:12.480 --> 00:03:14.480]  其實這句經文
[00:03:14.480 --> 00:03:16.480]  是出自詩篇二十二篇第一節
[00:03:16.480 --> 00:03:18.480]  在這一刻
[00:03:18.480 --> 00:03:20.480]  耶穌可以說是憑歌寄意
[00:03:20.480 --> 00:03:22.480]  不是說耶穌
[00:03:22.480 --> 00:03:24.480]  很心情 唱歌
[00:03:24.480 --> 00:03:27.480]  有時我們就透過一些歌曲
[00:03:27.480 --> 00:03:29.480]  將我們的心境
[00:03:29.480 --> 00:03:31.480]  可以抒發出來
[00:03:31.480 --> 00:03:33.480]  耶穌這一刻就透過詩篇
[00:03:33.480 --> 00:03:35.480]  二十二篇將祂的心境
[00:03:35.480 --> 00:03:37.480]  去抒發出來
[00:03:37.480 --> 00:03:39.480]  祂感受到自己的心靈
[00:03:39.480 --> 00:03:42.480]  好像被刀割一樣
[00:03:42.480 --> 00:03:44.480]  祂所
[00:03:44.480 --> 00:03:46.480]  心裡面
[00:03:46.480 --> 00:03:48.480]  最愛的主
[00:03:48.480 --> 00:03:51.480]  最愛的天父好像離棄了祂
[00:03:51.480 --> 00:03:53.480]  其實這一刻
[00:03:53.480 --> 00:03:55.480]  耶穌在心靈裡面已經是
[00:03:55.480 --> 00:03:58.480]  面對著一個極沉重的痛苦
[00:03:58.480 --> 00:04:00.480]  首先我們看看
[00:04:00.480 --> 00:04:02.480]  祂在身體上
[00:04:02.480 --> 00:04:04.480]  在前一晚
[00:04:04.480 --> 00:04:07.480]  整夜被大祭司審判
[00:04:07.480 --> 00:04:09.480]  侮辱
[00:04:09.480 --> 00:04:11.480]  疲勞轟炸
[00:04:11.480 --> 00:04:13.480]  從來都沒有休息過
[00:04:13.480 --> 00:04:15.480]  去到後期
[00:04:15.480 --> 00:04:17.480]  祂被那裡審訊的人
[00:04:17.480 --> 00:04:19.480]  吐口水
[00:04:19.480 --> 00:04:22.480]  蒙面用拳打祂的臉
[00:04:22.480 --> 00:04:25.480]  和打祂的耳光
[00:04:25.480 --> 00:04:27.480]  然後被羅馬兵兵
[00:04:27.480 --> 00:04:29.480]  用荊棘姑勉刺在自己的頭上
[00:04:29.480 --> 00:04:31.480]  皮破血流
[00:04:31.480 --> 00:04:33.480]  更加被狗尾鞭打
[00:04:33.480 --> 00:04:37.480]  鞭打到整個背脊都爛了
[00:04:37.480 --> 00:04:40.480]  然後還要背上一個很沉重的十字架
[00:04:40.480 --> 00:04:42.480]  遊街示眾
[00:04:42.480 --> 00:04:44.480]  被人剝了衣服
[00:04:44.480 --> 00:04:46.480]  身體受盡痛苦之餘
[00:04:46.480 --> 00:04:49.480]  心靈被這麼多的屈辱
[00:04:49.480 --> 00:04:51.480]  被這麼多的出賣
[00:04:51.480 --> 00:04:54.480]  出賣去的有猶大
[00:04:54.480 --> 00:04:56.480]  祂所心愛的門徒
[00:04:56.480 --> 00:04:58.480]  抵得三次不認主
[00:04:58.480 --> 00:05:00.480]  十二個門徒都走了
[00:05:00.480 --> 00:05:02.480]  而且之前擁戴祂
[00:05:02.480 --> 00:05:04.480]  進入耶路撒冷城的群眾
[00:05:04.480 --> 00:05:06.480]  竟然說要釘祂上十字架
[00:05:06.480 --> 00:05:08.480]  這六個小時
[00:05:08.480 --> 00:05:10.480]  在十字架上高
[00:05:10.480 --> 00:05:13.480]  雙手左手右手被釘穿
[00:05:13.480 --> 00:05:15.480]  掛在木頭上高
[00:05:15.480 --> 00:05:17.480]  雙腳交叉被釘穿
[00:05:17.480 --> 00:05:19.480]  掛在木頭上高
[00:05:19.480 --> 00:05:25.480]  耶穌在身心靈都受著極大的沉重
[00:05:25.480 --> 00:05:27.480]  而在這一刻
[00:05:27.480 --> 00:05:30.480]  耶穌更加要承擔了人類的罪債
[00:05:30.480 --> 00:05:32.480]  與父神分離
[00:05:32.480 --> 00:05:34.480]  是一個極大極大的受苦
[00:05:34.480 --> 00:05:36.480]  這種孤單感
[00:05:36.480 --> 00:05:38.480]  感受不到父神的愛
[00:05:38.480 --> 00:05:46.480]  對於耶穌來說是極難的滋味
[00:05:46.480 --> 00:05:47.480]  因為我們知道
[00:05:47.480 --> 00:05:51.480]  耶穌與父神的愛是非常密切
[00:05:51.480 --> 00:05:53.480]  在整個馬方都看到
[00:05:53.480 --> 00:05:55.480]  耶穌與父神的愛是非常密切
[00:05:55.480 --> 00:05:58.480]  每一刻祂都與父神有好的溝通
[00:05:58.480 --> 00:05:59.480]  但是這一刻
[00:05:59.480 --> 00:06:02.480]  突然間好像與父神斷裂了一樣
[00:06:02.480 --> 00:06:04.480]  祂感覺到無力感
[00:06:04.480 --> 00:06:06.480]  孤單感
[00:06:06.480 --> 00:06:09.480]  好像被父神離棄
[00:06:09.480 --> 00:06:10.480]  弟兄姊妹
[00:06:10.480 --> 00:06:12.480]  你試過那種感覺沒有?
[00:06:12.480 --> 00:06:15.480]  你試過突然間感受不到上帝的同在
[00:06:15.480 --> 00:06:17.480]  沒有了神的平安沒有?
[00:06:17.480 --> 00:06:19.480]  我試過
[00:06:19.480 --> 00:06:20.480]  什麼時候呢?
[00:06:20.480 --> 00:06:25.480]  就是當我拒絕上帝給我的呼召
[00:06:25.480 --> 00:06:27.480]  我拒絕聽神的心意
[00:06:27.480 --> 00:06:29.480]  不信服神的時候
[00:06:29.480 --> 00:06:31.480]  那種犯罪感很重
[00:06:31.480 --> 00:06:33.480]  重到我感受不到
[00:06:33.480 --> 00:06:35.480]  一向包圍著我神的愛
[00:06:35.480 --> 00:06:38.480]  當我拒絕上帝給我的呼召的時候
[00:06:38.480 --> 00:06:40.480]  我好像一個行屍走肉一樣
[00:06:40.480 --> 00:06:42.480]  非常孤單
[00:06:42.480 --> 00:06:46.480]  沮喪和無力
[00:06:46.480 --> 00:06:47.480]  當然
[00:06:47.480 --> 00:06:50.480]  其實父神沒有離開過耶穌
[00:06:50.480 --> 00:06:53.480]  但是在耶穌心裡面的感受上
[00:06:53.480 --> 00:06:56.480]  祂是承擔了人類的罪債
[00:06:56.480 --> 00:06:58.480]  以致
[00:06:58.480 --> 00:07:00.480]  祂會感覺到
[00:07:00.480 --> 00:07:05.480]  父神因為人類的罪而離開了自己
[00:07:05.480 --> 00:07:09.480]  我們看到耶穌基督就是這樣的心靈沉重
[00:07:09.480 --> 00:07:12.480]  所以發出這一句大喊
[00:07:12.480 --> 00:07:18.480]  「伊羅伊!伊羅伊!拉瑪撒伯!葛大尼!」
[00:07:18.480 --> 00:07:23.480]  特別是因為耶穌是神的兒子
[00:07:23.480 --> 00:07:25.480]  所以當他沒有了父愛的時候
[00:07:25.480 --> 00:07:28.480]  對他來說是一個極大的痛苦
[00:07:28.480 --> 00:07:29.480]  比身體上的痛苦
[00:07:29.480 --> 00:07:33.480]  千萬倍的難受
[00:07:33.480 --> 00:07:40.480]  我們看到耶穌在十字架上跟父神斷裂的關係
[00:07:40.480 --> 00:07:44.480]  第二個讓我們看到耶穌為什麼是神的兒子
[00:07:44.480 --> 00:07:49.480]  在第37節
[00:07:49.480 --> 00:07:53.480]  「耶穌大聲喊叫,氣就斷了。」
[00:07:53.480 --> 00:07:57.480]  剛才馬福音記了耶穌兩句話
[00:07:57.480 --> 00:07:59.480]  我們經常聽到十格七言
[00:07:59.480 --> 00:08:04.480]  包括在路加福音、馬太福音和約翰福音
[00:08:04.480 --> 00:08:07.480]  但是在馬可只是說了兩句話
[00:08:07.480 --> 00:08:09.480]  嚴格來說不是兩句話
[00:08:09.480 --> 00:08:10.480]  一句剛才說了
[00:08:10.480 --> 00:08:13.480]  第二句只是喊叫
[00:08:13.480 --> 00:08:18.480]  還沒說話,氣就斷了
[00:08:18.480 --> 00:08:21.480]  在這三小時的遍地黑暗裡
[00:08:21.480 --> 00:08:24.480]  其實是一個反常的天文現象
[00:08:24.480 --> 00:08:28.480]  中午的時候應該是陽光燦爛的
[00:08:28.480 --> 00:08:29.480]  是最光的時間
[00:08:29.480 --> 00:08:32.480]  但是剛才33節經文說
[00:08:32.480 --> 00:08:34.480]  全地都黑暗了
[00:08:34.480 --> 00:08:36.480]  這個全地黑暗應該是指
[00:08:36.480 --> 00:08:39.480]  耶穌釘十字架的各個他山附近
[00:08:39.480 --> 00:08:42.480]  或者耶路撒冷附近的地方
[00:08:42.480 --> 00:08:44.480]  但是對於在場的人來說
[00:08:44.480 --> 00:08:49.480]  是一個非常奇特、不正常、難以接受的天文現象
[00:08:49.480 --> 00:08:51.480]  甚至很容易會產生一個聯想
[00:08:51.480 --> 00:08:56.480]  是不是天上的神都不滿意現在這個十字架的判刑呢?
[00:08:56.480 --> 00:09:00.480]  當耶穌大喊一聲氣就斷了
[00:09:00.480 --> 00:09:05.480]  這個現象同樣是奇怪和難度極高的
[00:09:05.480 --> 00:09:06.480]  為什麼呢?
[00:09:06.480 --> 00:09:08.480]  其實當耶穌斷氣的時候
[00:09:08.480 --> 00:09:10.480]  祂喊完之後
[00:09:10.480 --> 00:09:14.480]  好像是祂自己要將自己的氣斷了
[00:09:14.480 --> 00:09:16.480]  自己將自己的氣斷了
[00:09:16.480 --> 00:09:17.480]  不知道大家明白我說的意思嗎?
[00:09:17.480 --> 00:09:19.480]  你試試自己弄斷自己的氣
[00:09:19.480 --> 00:09:21.480]  你可不可以現在斷氣給自己
[00:09:21.480 --> 00:09:23.480]  除非你真的用刀割傷喉嚨
[00:09:23.480 --> 00:09:26.480]  否則你想自己斷氣都很難
[00:09:26.480 --> 00:09:29.480]  但經文有這樣的意思
[00:09:29.480 --> 00:09:32.480]  耶穌主動地斷氣
[00:09:32.480 --> 00:09:40.480]  同樣在路加福音十格七言的路加坊那邊
[00:09:40.480 --> 00:09:43.480]  耶穌大聲喊著說
[00:09:43.480 --> 00:09:46.480]  「父啊,我將我的靈交在你手裡」
[00:09:46.480 --> 00:09:49.480]  「他說了者說,氣就斷了」
[00:09:49.480 --> 00:09:51.480]  在約翰福音十九章三十節
[00:09:51.480 --> 00:09:54.480]  耶穌上了那一套書
[00:09:54.480 --> 00:09:57.480]  「成了就低下頭斷了氣」
[00:09:57.480 --> 00:09:59.480]  很明顯耶穌斷氣那一刻
[00:09:59.480 --> 00:10:01.480]  好像是祂知道自己要斷氣了
[00:10:01.480 --> 00:10:03.480]  而將自己的命交出來
[00:10:03.480 --> 00:10:06.480]  正如約翰福音十章十八節
[00:10:06.480 --> 00:10:08.480]  耶穌也是這樣說
[00:10:08.480 --> 00:10:11.480]  「沒有人奪去我的命,是我自己捨的」
[00:10:11.480 --> 00:10:15.480]  「我有權捨棄,也有權再取回」
[00:10:15.480 --> 00:10:19.480]  「這是我從我父所授的命令」
[00:10:19.480 --> 00:10:21.480]  在這裡我們可以看到
[00:10:21.480 --> 00:10:23.480]  耶穌真是神的兒子
[00:10:23.480 --> 00:10:26.480]  因為祂連自己的命都能操控
[00:10:26.480 --> 00:10:29.480]  祂要什麼時候交出來就什麼時候交出來
[00:10:29.480 --> 00:10:32.480]  是主耶穌主動將自己的命交出來
[00:10:32.480 --> 00:10:37.480]  不是彼拉多、不是群眾、不是大祭司
[00:10:37.480 --> 00:10:41.480]  而是耶穌自己甘心畏著我們做人的罪
[00:10:41.480 --> 00:10:43.480]  成為受罪的羔羊
[00:10:43.480 --> 00:10:45.480]  將自己的命交出來
[00:10:45.480 --> 00:10:48.480]  耶穌掌握自己的生命
[00:10:48.480 --> 00:10:50.480]  所以在第三十九節
[00:10:50.480 --> 00:10:51.480]  坐在對面的
[00:10:51.480 --> 00:10:55.480]  就是負責執行這次十字架的豪型的伯夫長
[00:10:55.480 --> 00:11:01.480]  他看見耶穌這樣喊叫斷氣
[00:11:01.480 --> 00:11:03.480]  伯夫長看見耶穌這樣斷氣
[00:11:03.480 --> 00:11:05.480]  這麼奇怪
[00:11:05.480 --> 00:11:07.480]  主動將氣交出來
[00:11:07.480 --> 00:11:12.480]  他就說「這人真是神的兒子」
[00:11:12.480 --> 00:11:15.480]  再次證明到耶穌不是普通人
[00:11:15.480 --> 00:11:17.480]  祂是祂自己掌握生命
[00:11:17.480 --> 00:11:19.480]  掌握自己的生死
[00:11:19.480 --> 00:11:23.480]  祂情願主動地將自己的命交出來
[00:11:23.480 --> 00:11:27.480]  第三,我們看見耶穌是神的兒子
[00:11:27.480 --> 00:11:29.480]  在第三十八節
[00:11:29.480 --> 00:11:34.480]  「便裡的萬子從上到下列為兩半」
[00:11:34.480 --> 00:11:37.480]  不知道大家明不明白背後的意思呢?
[00:11:37.480 --> 00:11:43.480]  這個「萬子」就是指耶路撒冷裏面的聖殿
[00:11:43.480 --> 00:11:47.480]  聖殿就是象徵著上帝與人同在的地方
[00:11:47.480 --> 00:11:50.480]  而在聖殿裏面有一個叫「致聖所」
[00:11:50.480 --> 00:11:53.480]  更加是上帝的寶座
[00:11:53.480 --> 00:11:56.480]  致聖所有一個萬子隔開了外面
[00:11:56.480 --> 00:11:59.480]  以致這個至神聖的地方
[00:11:59.480 --> 00:12:01.480]  是沒有人可以進入的
[00:12:01.480 --> 00:12:03.480]  只有大祭司一年一次
[00:12:03.480 --> 00:12:05.480]  在贖罪日的時候
[00:12:05.480 --> 00:12:11.480]  帶著羔羊的血進去為全以色列人贖罪
[00:12:11.480 --> 00:12:13.480]  他才能夠進入致聖所裏面
[00:12:13.480 --> 00:12:15.480]  而且更加要綁著繩子
[00:12:15.480 --> 00:12:17.480]  因為怕進入致聖所
[00:12:17.480 --> 00:12:19.480]  如果這個大祭司有什麼犯錯
[00:12:19.480 --> 00:12:20.480]  被上帝擊殺了
[00:12:20.480 --> 00:12:22.480]  沒有人能夠拉他出來
[00:12:22.480 --> 00:12:24.480]  所以有條繩子綁著他
[00:12:24.480 --> 00:12:28.480]  現在耶穌就是以大祭司的身份
[00:12:28.480 --> 00:12:33.480]  同時也以自己作為一個代屬羔羊的憲制
[00:12:33.480 --> 00:12:37.480]  在十字架上犧牲自己
[00:12:37.480 --> 00:12:39.480]  獻上生命
[00:12:39.480 --> 00:12:44.480]  用祂最寶貴的血來遮蓋我們的罪
[00:12:44.480 --> 00:12:48.480]  也不需要每年一次
[00:12:48.480 --> 00:12:51.480]  而是一次性一次過
[00:12:51.480 --> 00:12:54.480]  將上帝和人過去因為罪的隔膜
[00:12:54.480 --> 00:12:56.480]  而將這些完全地挪開
[00:12:56.480 --> 00:12:59.480]  所以這個萬子已經不再需要了
[00:12:59.480 --> 00:13:01.480]  萬子就要裂開
[00:13:01.480 --> 00:13:04.480]  上下裂為兩半
[00:13:04.480 --> 00:13:09.480]  我們看到一個神奇
[00:13:09.480 --> 00:13:11.480]  出人意外的現象
[00:13:11.480 --> 00:13:14.480]  萬子自動地裂開為兩半
[00:13:14.480 --> 00:13:16.480]  不是人手所做
[00:13:16.480 --> 00:13:17.480]  而同一時間
[00:13:17.480 --> 00:13:19.480]  這個聖殿也再沒有意義了
[00:13:19.480 --> 00:13:23.480]  因為耶穌成為了新的聖殿
[00:13:23.480 --> 00:13:26.480]  我們靠耶穌基督能夠與神和好
[00:13:26.480 --> 00:13:29.480]  我們靠耶穌基督就能夠與神同在
[00:13:29.480 --> 00:13:32.480]  耶穌基督就建立了這個新的群體
[00:13:32.480 --> 00:13:33.480]  就是教會
[00:13:33.480 --> 00:13:39.480]  教會就是藉著以耶穌基督為首的新聖殿
[00:13:39.480 --> 00:13:41.480]  這個萬子裂開
[00:13:41.480 --> 00:13:43.480]  裂開這個字
[00:13:43.480 --> 00:13:46.480]  在馬福音裏面出現過兩次
[00:13:46.480 --> 00:13:49.480]  不知道熟悉馬福音的人記不記得
[00:13:49.480 --> 00:13:51.480]  本來在日間的崇拜會
[00:13:51.480 --> 00:13:54.480]  挑戰一下台下的弟兄姊妹
[00:13:54.480 --> 00:13:56.480]  不過今天在網上高
[00:13:56.480 --> 00:14:01.480]  如果你在網上高喜歡在checkbook裏面打裂開這個字
[00:14:01.480 --> 00:14:05.480]  在馬福音除了剛才萬子裂開之外
[00:14:05.480 --> 00:14:08.480]  還有哪裏出現過呢?
[00:14:08.480 --> 00:14:09.480]  沒錯
[00:14:09.480 --> 00:14:13.480]  就是在耶穌受浸禮的時候
[00:14:13.480 --> 00:14:15.480]  天裂開了
[00:14:15.480 --> 00:14:19.480]  有聲音說了一句話
[00:14:19.480 --> 00:14:22.480]  「這是我的愛子,我所喜悅的」
[00:14:22.480 --> 00:14:25.480]  這一幕是非常神聖的
[00:14:25.480 --> 00:14:30.480]  我每次在浸禮時都很喜歡和受浸的弟兄姊妹分享這一幕
[00:14:30.480 --> 00:14:32.480]  三位一體
[00:14:32.480 --> 00:14:35.480]  聖父、聖子、聖靈一起出現
[00:14:35.480 --> 00:14:39.480]  聖靈彷彿格子降落在受浸的耶穌基督的身上
[00:14:39.480 --> 00:14:41.480]  而天裂開的時候
[00:14:41.480 --> 00:14:47.480]  天上有聲音就是父神向周圍見到耶穌受浸的人說
[00:14:47.480 --> 00:14:51.480]  「這就是我的愛子,我所喜悅的」
[00:14:51.480 --> 00:14:54.480]  馬福音在這裏做了一個首尾呼應
[00:14:54.480 --> 00:14:56.480]  直接裂開這個字
[00:14:56.480 --> 00:14:59.480]  在頭和第一章第十節出現了一次
[00:14:59.480 --> 00:15:03.480]  和在這裏第十五章的三十八節再出現的時候
[00:15:03.480 --> 00:15:05.480]  一個首尾呼應
[00:15:05.480 --> 00:15:10.480]  我們看到耶穌基督就是神的兒子
[00:15:10.480 --> 00:15:13.480]  是神所愛的
[00:15:13.480 --> 00:15:15.480]  耶穌基督藉著祂的犧牲
[00:15:15.480 --> 00:15:17.480]  藉著祂的補血
[00:15:17.480 --> 00:15:19.480]  萬子裂開了
[00:15:19.480 --> 00:15:23.480]  上帝和人的關係重新連結
[00:15:23.480 --> 00:15:24.480]  很奇妙
[00:15:24.480 --> 00:15:27.480]  本來裂開就像一個決裂
[00:15:27.480 --> 00:15:30.480]  但這個分開是一個重新的結連
[00:15:30.480 --> 00:15:39.480]  這個裂開是將上帝和人的關係重新的結連
[00:15:39.480 --> 00:15:45.480]  耶穌的死好像與神分開了
[00:15:45.480 --> 00:15:51.480]  但是祂是將神和人的關係重新連結了
[00:15:51.480 --> 00:15:54.480]  證明了耶穌基督不單止是受苦的僕人
[00:15:54.480 --> 00:15:56.480]  祂更加是神的兒子
[00:15:56.480 --> 00:16:00.480]  我們看到祂與父神的關係更加密切
[00:16:00.480 --> 00:16:04.480]  我們看到反常的天文現象
[00:16:04.480 --> 00:16:06.480]  因為耶穌基督是神的兒子
[00:16:06.480 --> 00:16:08.480]  而黑了三個小時
[00:16:08.480 --> 00:16:10.480]  耶穌是神的兒子
[00:16:10.480 --> 00:16:13.480]  所以祂能夠主動交出生命
[00:16:13.480 --> 00:16:15.480]  萬子裂開
[00:16:15.480 --> 00:16:16.480]  受針的時候
[00:16:16.480 --> 00:16:17.480]  天也裂開
[00:16:17.480 --> 00:16:24.480]  證明了耶穌千真萬確是神的兒子
[00:16:24.480 --> 00:16:27.480]  當我們知道耶穌是神的兒子的時候
[00:16:27.480 --> 00:16:33.480]  更加震撼的是那位受苦的僕人
[00:16:33.480 --> 00:16:34.480]  這位受苦的僕人
[00:16:34.480 --> 00:16:37.480]  受苦的上帝的兒子
[00:16:37.480 --> 00:16:39.480]  為什麼要受苦?
[00:16:39.480 --> 00:16:40.480]  應該大家都明白
[00:16:40.480 --> 00:16:42.480]  就是為了我們的罪
[00:16:42.480 --> 00:16:47.480]  你如何回應受苦的神的兒子呢?
[00:16:47.480 --> 00:16:49.480]  不同人有不同的反應
[00:16:49.480 --> 00:16:51.480]  在經文中我們要留意
[00:16:51.480 --> 00:16:52.480]  上一個部分
[00:16:52.480 --> 00:16:54.480]  我們35節
[00:16:54.480 --> 00:16:55.480]  旁邊站著的人
[00:16:55.480 --> 00:16:57.480]  有些聽見
[00:16:57.480 --> 00:16:58.480]  他這樣叫的時候
[00:16:58.480 --> 00:17:00.480]  都不知道他在叫什麼
[00:17:00.480 --> 00:17:01.480]  阿南文
[00:17:01.480 --> 00:17:02.480]  以來伊 以來伊
[00:17:02.480 --> 00:17:03.480]  是不是在叫以利亞
[00:17:03.480 --> 00:17:04.480]  是不是在叫以利亞
[00:17:04.480 --> 00:17:06.480]  他們35節就說
[00:17:06.480 --> 00:17:08.480]  好像在叫以利亞
[00:17:08.480 --> 00:17:09.480]  所以36節有人跑去
[00:17:09.480 --> 00:17:14.480]  就把海的湧渣滿了醋
[00:17:14.480 --> 00:17:16.480]  綁在葦子上給耶穌喝
[00:17:16.480 --> 00:17:18.480]  希望他喝了醋之後
[00:17:18.480 --> 00:17:19.480]  可以長命一點
[00:17:19.480 --> 00:17:20.480]  不要這麼快斷氣
[00:17:20.480 --> 00:17:23.480]  想看看以利亞是不是真的來
[00:17:23.480 --> 00:17:26.480]  為什麼要說以利亞會不會來呢?
[00:17:26.480 --> 00:17:29.480]  因為早前港獨也說過
[00:17:29.480 --> 00:17:31.480]  尼塞亞來之前有一個先鋒
[00:17:31.480 --> 00:17:33.480]  就是以利亞
[00:17:33.480 --> 00:17:35.480]  所以如果耶穌真是尼塞亞
[00:17:35.480 --> 00:17:36.480]  真是耶穌基督的話
[00:17:36.480 --> 00:17:38.480]  應該會有以利亞出現的
[00:17:38.480 --> 00:17:40.480]  這一刻就是
[00:17:40.480 --> 00:17:42.480]  以利亞出現拯救的時候
[00:17:42.480 --> 00:17:44.480]  否則他就不是尼塞亞了
[00:17:44.480 --> 00:17:45.480]  但是其實
[00:17:45.480 --> 00:17:47.480]  以利亞早就來了
[00:17:47.480 --> 00:17:51.480]  就是幫耶穌施浸的約翰
[00:17:51.480 --> 00:17:53.480]  就是以利亞
[00:17:53.480 --> 00:17:55.480]  但是你看看這群人
[00:17:55.480 --> 00:17:57.480]  你覺得這群人是好心嗎?
[00:17:57.480 --> 00:18:00.480]  還是吃花生呢?
[00:18:00.480 --> 00:18:02.480]  我覺得他們是在吃花生
[00:18:02.480 --> 00:18:04.480]  他們只是好奇
[00:18:04.480 --> 00:18:06.480]  寧願耶穌痛苦長一點
[00:18:06.480 --> 00:18:08.480]  讓他喝一點醋
[00:18:08.480 --> 00:18:09.480]  長命一點
[00:18:09.480 --> 00:18:10.480]  看看以利亞會不會來
[00:18:10.480 --> 00:18:12.480]  看看這場戲
[00:18:12.480 --> 00:18:14.480]  耶穌在十月天死了
[00:18:14.480 --> 00:18:17.480]  還是會有一場星球大戰出現呢?
[00:18:17.480 --> 00:18:20.480]  以利亞下來拯救耶穌呢?
[00:18:20.480 --> 00:18:22.480]  他們好像完全沒有理會過
[00:18:22.480 --> 00:18:24.480]  耶穌的感受
[00:18:24.480 --> 00:18:26.480]  更加沒有思考過
[00:18:26.480 --> 00:18:29.480]  耶穌在整個福音書裡面
[00:18:29.480 --> 00:18:31.480]  祂的教導
[00:18:31.480 --> 00:18:32.480]  祂的言行
