
[00:00:00.000 --> 00:00:04.200]  上星期三我和Irene在家附近的超級市場賣餸
[00:01:50.880 --> 00:01:52.920]  若拿就偏偏要行駛
[00:01:52.920 --> 00:01:56.120]  坐船出海去他屍
[00:01:56.120 --> 00:01:58.400]  但是神沒有放過若拿
[00:01:58.400 --> 00:02:01.600]  神差派一股烈風去追逐若拿
[00:02:01.600 --> 00:02:03.280]  搞到驚濤駭浪
[00:02:03.280 --> 00:02:06.120]  嚇得水手三魂不救七魄
[00:02:06.120 --> 00:02:09.000]  若拿就將事實說出來
[00:02:09.000 --> 00:02:11.360]  水手最初也不信邪的
[00:02:11.360 --> 00:02:13.520]  但是最終還是鬥不過風浪
[00:02:13.520 --> 00:02:16.320]  就唯有將若拿扔到海裡
[00:02:16.320 --> 00:02:18.880]  立刻風平浪靜
[00:02:18.880 --> 00:02:22.680]  本來若拿必死無疑注定
[00:02:22.680 --> 00:02:24.160]  葬身大海
[00:02:24.160 --> 00:02:28.760]  但是他在水裡跌落深淵的時候
[00:02:28.760 --> 00:02:30.160]  終於知死
[00:02:30.160 --> 00:02:31.960]  就向神喊救命
[00:02:31.960 --> 00:02:33.880]  神聽若拿的禱告
[00:02:33.880 --> 00:02:37.880]  差遣一條大魚一口吞了若拿下肚
[00:02:37.880 --> 00:02:39.440]  保住他一條命
[00:02:39.440 --> 00:02:43.600]  於是若拿就在魚肚裡過了三日三夜
[00:02:43.600 --> 00:02:46.480]  若拿書第二章記載的禱告
[00:02:46.480 --> 00:02:48.080]  就在這個時候發生了
[00:02:48.080 --> 00:02:49.320]  三日之後
[00:02:49.320 --> 00:02:52.640]  神命令這條大魚將若拿吐出乾地
[00:02:52.640 --> 00:02:55.960]  若拿為了承諾他對神的應許
[00:02:55.960 --> 00:02:59.280]  就真的去了利利眉警告那裡的人
[00:02:59.280 --> 00:03:01.200]  出乎意料地
[00:03:01.200 --> 00:03:04.400]  利利眉人竟然知死
[00:03:04.400 --> 00:03:07.720]  披麻蒙灰說要悔改
[00:03:07.720 --> 00:03:09.600]  所以神改變初衷
[00:03:09.600 --> 00:03:11.920]  沒有毀滅利利眉城
[00:03:11.920 --> 00:03:14.720]  但是這個反而令若拿很不高興
[00:03:14.720 --> 00:03:17.640]  利利眉這麼邪惡的國家
[00:03:17.640 --> 00:03:19.880]  神怎麼可以可憐他們
[00:03:19.880 --> 00:03:21.680]  真的太不公平了
[00:03:22.200 --> 00:03:23.560]  若拿對神說
[00:03:23.560 --> 00:03:25.520]  你讓我死吧
[00:03:25.520 --> 00:03:27.200]  我寧願死
[00:03:27.200 --> 00:03:30.680]  都不想活在這個這麼不公平的世界
[00:03:30.680 --> 00:03:34.640]  耶和華就反問若拿
[00:03:34.640 --> 00:03:38.600]  如果以色列和若拿你背叛我
[00:03:38.600 --> 00:03:40.520]  我都可以對你們有憐憫
[00:03:40.520 --> 00:03:44.360]  為什麼我對世界其他人有同樣的憐憫
[00:03:44.360 --> 00:03:46.640]  你四處唱我不公平呢?
[00:03:46.640 --> 00:03:50.840]  若拿的故事就在這個反問當中結束
[00:03:52.040 --> 00:03:57.200]  色堅家對若拿書尤其是第二章的禱告有不同的見解
[00:03:57.200 --> 00:04:00.920]  有人認為若拿書第二章是一個禱告模範
[00:04:00.920 --> 00:04:03.240]  有效的認罪禱告
[00:04:03.240 --> 00:04:04.520]  為什麼這麼說呢?
[00:04:04.520 --> 00:04:06.240]  禱告蒙英韻嘛
[00:04:06.240 --> 00:04:07.840]  打疫苗也沒有這麼快
[00:04:07.840 --> 00:04:10.440]  神立刻放他上地面
[00:04:10.440 --> 00:04:11.880]  教訓很明顯而已
[00:04:11.880 --> 00:04:13.280]  人紀念神
[00:04:13.280 --> 00:04:14.840]  神就會紀念人
[00:04:14.840 --> 00:04:17.320]  當人謙卑向神禱告的時候
[00:04:17.320 --> 00:04:20.040]  神必定會從天上垂聽
[00:04:20.040 --> 00:04:21.200]  而且回應
[00:04:21.360 --> 00:04:23.080]  所以危急的禱告
[00:04:23.080 --> 00:04:26.480]  往往就是功效顯著的禱告
[00:04:26.480 --> 00:04:29.520]  但是也有色堅家懷疑
[00:04:29.520 --> 00:04:31.920]  若拿書第二章這個禱告
[00:04:31.920 --> 00:04:33.920]  是不是有些不老實呢?
[00:04:33.920 --> 00:04:36.320]  雖然若拿之後沒有反悔
[00:04:36.320 --> 00:04:37.800]  真的去了尼尼美
[00:04:37.800 --> 00:04:40.920]  但似乎他心裡仍然是不願意的
[00:04:40.920 --> 00:04:46.440]  始終若拿不認為尼尼美人應該得到神的慈愛
[00:04:46.440 --> 00:04:47.920]  所以有人覺得
[00:04:48.040 --> 00:04:54.600]  若拿這個認罪禱告是神用槍指著他的額頭的時候做的
[00:04:54.600 --> 00:04:57.600]  有多真誠就見仁見智
[00:04:57.600 --> 00:05:01.320]  那些認為若拿是真心的回應說
[00:05:01.320 --> 00:05:03.120]  誰可以騙得了神呢?
[00:05:03.120 --> 00:05:05.280]  神看穿人的內心嘛
[00:05:05.280 --> 00:05:09.040]  但是持懷疑態度的人仍然會爭辯
[00:05:09.040 --> 00:05:11.600]  惹禍當然沒有上當
[00:05:11.600 --> 00:05:16.280]  神只不過以其人之道還治其人之身而已
[00:05:16.280 --> 00:05:21.960]  神只不過是賣過他這輩子都還不了的人性給若拿而已
[00:05:21.960 --> 00:05:26.640]  因為若拿在叛逆神的時候得到神的憐憫嘛
[00:05:26.640 --> 00:05:29.280]  所以當神憐憫其他人的時候
[00:05:29.280 --> 00:05:32.080]  若拿就沒有資格批評了
[00:05:32.080 --> 00:05:34.280]  如果若拿還有什麼牢騷
[00:05:34.280 --> 00:05:35.720]  夠膽四處唱
[00:05:35.720 --> 00:05:37.000]  神有什麼不公平
[00:05:37.000 --> 00:05:38.040]  神就可以說
[00:05:38.040 --> 00:05:39.720]  你得罪我的時候
[00:05:39.720 --> 00:05:41.560]  你求我打救你就可以了
[00:05:41.560 --> 00:05:44.240]  但現在我要去憐憫其他人
[00:05:44.240 --> 00:05:45.800]  你就亂七八糟
[00:05:45.800 --> 00:05:47.240]  你說誰不公平?
[00:05:47.240 --> 00:05:48.520]  是你還是我呢?
[00:05:48.520 --> 00:05:50.920]  結果神真的這麼說
[00:05:50.920 --> 00:05:57.520]  誰是若拿書第二章正確的理解呢?
[00:05:57.520 --> 00:06:03.000]  若拿的禱告是一個罪人在水深火熱當中的呼求
[00:06:03.000 --> 00:06:08.840]  還是一個反面教材提醒我們原來人性是充滿自私和虛偽的
[00:06:08.840 --> 00:06:09.720]  不信的話
[00:06:09.720 --> 00:06:11.920]  只要聽別人怎麼禱告你就知道了
[00:06:12.640 --> 00:06:17.800]  如果你手上有聖經就請大家跟我一起打開若拿書第二章
[00:06:17.800 --> 00:06:21.360]  讓我們可以清楚的理解上文下理
[00:06:21.360 --> 00:06:23.280]  如果你手上沒有聖經
[00:06:23.280 --> 00:06:25.800]  也可以在YouTube崇拜的網頁
[00:06:25.800 --> 00:06:27.600]  講道大綱當中
[00:06:27.600 --> 00:06:31.120]  找到若拿書第二章中英文的經文
[00:06:31.120 --> 00:06:34.400]  如果你看看英文那邊的翻譯
[00:06:34.400 --> 00:06:36.200]  應該不難留意得到
[00:06:36.200 --> 00:06:38.120]  第二到第七節
[00:06:38.120 --> 00:06:39.560]  是用過去式
[00:06:39.560 --> 00:06:41.400]  Past tense 來寫的
[00:06:41.400 --> 00:06:43.320]  第八節是用現在式
[00:06:43.320 --> 00:06:44.320]  Present tense
[00:06:44.320 --> 00:06:46.240]  第九節是用未來式
[00:06:46.240 --> 00:06:47.360]  Future tense 的
[00:06:47.360 --> 00:06:51.120]  希伯來文的 tense 和英文不一樣
[00:06:51.120 --> 00:06:53.160]  但是直譯的譯管
[00:06:53.160 --> 00:06:56.760]  原則是用英文捕捉原文的含義
[00:06:56.760 --> 00:06:59.320]  所以這個時式的轉變是故意的
[00:06:59.320 --> 00:07:02.080]  反映是一個心路歷程
[00:07:02.080 --> 00:07:05.520]  一個可以分為三個階段的過程
[00:07:05.520 --> 00:07:09.840]  表達出若拿書作者對生命三個的理解
[00:07:09.840 --> 00:07:11.600]  我認為可以這樣表達
[00:07:11.600 --> 00:07:15.840]  第一,未知死,焉知求生
[00:07:15.840 --> 00:07:19.880]  第二,未知死,焉知好生
[00:07:19.880 --> 00:07:23.680]  第三,未知死,焉知犧牲
[00:07:23.680 --> 00:07:26.080]  三個都是人性的體會
[00:07:26.080 --> 00:07:30.680]  但是發生在人生命成長三個不同的階段
[00:07:30.680 --> 00:07:33.840]  丹麥的哲學家齊克果認為
[00:07:33.840 --> 00:07:36.800]  人的生命發展可以分為三個階段
[00:07:36.800 --> 00:07:39.200]  在第一個感性的階段
[00:07:39.200 --> 00:07:41.200]  人追求幸福快樂
[00:07:41.200 --> 00:07:43.760]  所以人面對死亡就會知驚
[00:07:43.760 --> 00:07:46.040]  廣東話就說知死
[00:07:46.040 --> 00:07:48.920]  於是人的求生本能就出來了
[00:07:48.920 --> 00:07:51.360]  知死促使人求生
[00:07:51.360 --> 00:07:53.520]  在第二個倫理的階段
[00:07:53.520 --> 00:07:55.520]  人尋求道德正義
[00:07:55.520 --> 00:07:58.120]  良心告訴人己所不欲
[00:07:58.120 --> 00:07:59.400]  就物事於人
[00:07:59.400 --> 00:08:00.640]  自己不想死
[00:08:00.640 --> 00:08:03.400]  所以也會寶貴其他人的生命
[00:08:03.400 --> 00:08:05.040]  你不想被人殺
[00:08:05.040 --> 00:08:06.360]  你就不會殺人
[00:08:06.360 --> 00:08:09.760]  所以知死促使人好生
[00:08:09.760 --> 00:08:12.320]  但是到了第三個宗教階段
[00:08:12.320 --> 00:08:15.400]  人是透過信仰尋求永恆的價值
[00:08:15.400 --> 00:08:16.480]  人找到神
[00:08:16.480 --> 00:08:19.840]  知道生命最終其實在神的手裏面
[00:08:19.840 --> 00:08:22.800]  所以死不是最可怕的事情
[00:08:22.800 --> 00:08:24.800]  得罪神才是
[00:08:24.800 --> 00:08:28.240]  於是人能夠超越對死亡的恐懼
[00:08:28.240 --> 00:08:33.760]  甚至可以看到為其他人犧牲的永恆價值
[00:08:34.960 --> 00:08:39.160]  我不能夠說齊克果這個人生三階段的看法
[00:08:39.160 --> 00:08:41.160]  在神學上是完全正確的
[00:08:41.160 --> 00:08:44.520]  存在主義很多時候問對了問題
[00:08:44.520 --> 00:08:46.120]  只是給錯了答案
[00:08:46.120 --> 00:08:48.320]  但是齊克果這個劃分
[00:08:48.320 --> 00:08:50.800]  對理解若拿的禱告
[00:08:50.800 --> 00:08:52.840]  三個階段的進程
[00:08:52.840 --> 00:08:54.400]  我覺得很有幫助
[00:08:54.400 --> 00:08:58.240]  若拿被人扔下海的時候
[00:08:58.240 --> 00:08:59.360]  面對死亡
[00:08:59.360 --> 00:09:00.080]  你想
[00:09:00.080 --> 00:09:02.080]  你是若拿你怎麼想呢?
[00:09:02.080 --> 00:09:03.480]  這次死定了
[00:09:03.480 --> 00:09:04.880]  但是因為這樣
[00:09:05.080 --> 00:09:07.840]  他的求生本能就出來了
[00:09:07.840 --> 00:09:10.280]  走到死亡邊緣才發現
[00:09:10.280 --> 00:09:11.800]  暫時不想死
[00:09:11.800 --> 00:09:13.360]  不見棺材
[00:09:13.360 --> 00:09:14.480]  不流眼淚
[00:09:14.480 --> 00:09:16.800]  所以他就向神喊救命
[00:09:16.800 --> 00:09:21.640]  若拿在魚肚裏面做第二章的禱告
[00:09:21.640 --> 00:09:25.640]  但是第二節到第七節其實是用過去式的
[00:09:25.640 --> 00:09:29.520]  是他回想起之前他正在掉進水底的那幾分鐘
[00:09:29.520 --> 00:09:32.040]  他和神喊救命的禱告
[00:09:32.880 --> 00:09:37.320]  若拿正在無力自拔的掉進這個萬丈深淵
[00:09:37.320 --> 00:09:40.400]  他被大浪壓低
[00:09:40.400 --> 00:09:42.680]  一直掉到海中心
[00:09:42.680 --> 00:09:46.760]  他覺得自己可能永遠都會被神驅逐
[00:09:46.760 --> 00:09:49.640]  作為違抗神命令的懲罰
[00:09:49.640 --> 00:09:52.800]  身邊的水要吞沒他
[00:09:52.800 --> 00:09:54.040]  掙扎也沒用
[00:09:54.040 --> 00:09:56.640]  因為海草繞著他
[00:09:56.640 --> 00:09:59.880]  他一直掉進水底的山腳
[00:09:59.880 --> 00:10:01.800]  他知道很快
[00:10:02.120 --> 00:10:04.720]  要到達這個不歸之地
[00:10:04.720 --> 00:10:06.680]  要和這個世界永別
[00:10:06.680 --> 00:10:09.640]  但是就在這個彌留之際
[00:10:09.640 --> 00:10:12.120]  他突然之間回想起耶和華
[00:10:12.120 --> 00:10:14.040]  這個轉捩點
[00:10:14.040 --> 00:10:18.440]  就是他在這個經歷當中學到最重要的一個地方
[00:10:18.440 --> 00:10:21.280]  所以他在第二節就已經開宗明義
[00:10:21.280 --> 00:10:24.720]  說我在患難當中求告耶和華
[00:10:24.720 --> 00:10:27.760]  我在陰間的深處呼求
[00:10:27.760 --> 00:10:29.840]  結果神應允我
[00:10:29.840 --> 00:10:31.920]  神遂聽我
[00:10:31.920 --> 00:10:34.960]  壓低頸部聽我的聲音
[00:10:34.960 --> 00:10:38.080]  正如讀者在第一章結尾已經知道
[00:10:38.080 --> 00:10:40.920]  耶和華聽到這個禱告之後
[00:10:40.920 --> 00:10:43.040]  預備了一條大魚
[00:10:43.040 --> 00:10:46.280]  好像潛水艇般救回若拿
[00:10:46.280 --> 00:10:50.160]  可以想像若拿在這條大魚的肚子裡
[00:10:50.160 --> 00:10:51.600]  三日三夜
[00:10:51.600 --> 00:10:58.240]  腦海中不停地重播自己掉進萬象深淵的三分鐘
[00:10:58.240 --> 00:11:01.680]  危急和絕望的情景
[00:11:01.680 --> 00:11:05.760]  但是若拿在第二章做這個禱告的時候
[00:11:05.760 --> 00:11:08.040]  其實神已經拯救了他
[00:11:08.040 --> 00:11:11.160]  是他在潛水艇
[00:11:11.160 --> 00:11:13.320]  這個救生潛水艇當中
[00:11:13.320 --> 00:11:16.800]  shelter in place了三天之後的禱告
[00:11:16.800 --> 00:11:19.160]  你有沒有試過
[00:11:19.160 --> 00:11:22.680]  自己祈禱的時候回想起之前幾天
[00:11:22.680 --> 00:11:24.800]  神怎樣在危急當中
[00:11:24.800 --> 00:11:26.480]  應允你的禱告呢?
[00:11:26.480 --> 00:11:29.240]  為什麼你會一個禱告紀念另一個禱告呢?
[00:11:29.560 --> 00:11:32.080]  可能你是想讚美神
[00:11:32.080 --> 00:11:34.040]  感謝祂的救贖
[00:11:34.040 --> 00:11:38.280]  可能你是想幫自己好好地記得這個功課
[00:11:38.280 --> 00:11:39.640]  你知死了
[00:11:39.640 --> 00:11:41.720]  所以你不停地提醒自己
[00:11:41.720 --> 00:11:44.160]  以後不要再這樣了
[00:11:44.160 --> 00:11:45.520]  神叫你去東
[00:11:45.520 --> 00:11:48.160]  你反而想去西了
[00:11:48.160 --> 00:11:49.240]  那麼
[00:11:49.240 --> 00:11:52.120]  若拿這個禱告是不是真心的呢?
[00:11:52.120 --> 00:11:56.520]  如果我們先討論若拿正在掉進水裡的時候
[00:11:56.520 --> 00:11:58.120]  叫救命的禱告
[00:11:58.120 --> 00:11:59.240]  就不用問了
[00:11:59.240 --> 00:12:00.680]  當然是真心的了
[00:12:00.680 --> 00:12:02.360]  快要淹沒了
[00:12:02.360 --> 00:12:04.440]  還哪有時間去演戲呢?
[00:12:04.440 --> 00:12:06.120]  如果我正在掉進水裡
[00:12:06.120 --> 00:12:07.240]  我大聲地喊
[00:12:07.240 --> 00:12:08.520]  我的神!我的神!
[00:12:08.520 --> 00:12:09.800]  你為何離棄我?
[00:12:09.800 --> 00:12:13.760]  我只不過是在告白我的真正信仰
[00:12:13.760 --> 00:12:16.680]  我相信神有能力可以救我
[00:12:16.680 --> 00:12:19.400]  我希望神會救我
[00:12:19.400 --> 00:12:20.440]  就是這麼簡單
[00:12:20.440 --> 00:12:21.440]  臨死了
[00:12:21.440 --> 00:12:23.560]  真心的話就全說出來了
[00:12:23.560 --> 00:12:28.200]  那算不算是一個有效的認罪禱告呢?
[00:12:28.200 --> 00:12:31.200]  那就要看看何謂之有效了
[00:12:31.200 --> 00:12:35.080]  如果有效是指神回應了若拿呢?
[00:12:35.080 --> 00:12:37.440]  這個祈禱當然是有效的
[00:12:37.440 --> 00:12:39.240]  但是如果我們以為
[00:12:39.240 --> 00:12:42.200]  若拿因為做了這個禱告
[00:12:42.200 --> 00:12:44.360]  贏得神的拯救
[00:12:44.360 --> 00:12:47.040]  至少若拿本人就不是這麼看的
[00:12:47.040 --> 00:12:47.880]  因為
[00:12:47.880 --> 00:12:50.080]  若拿認為由始至終
[00:12:50.080 --> 00:12:51.960]  都是神做主動的
[00:12:51.960 --> 00:12:53.240]  祂是被動的
[00:12:53.240 --> 00:12:55.880]  是神將祂扔進大海當中的
[00:12:55.880 --> 00:12:59.320]  祂喊救命只不過是求生本能而已
[00:12:59.320 --> 00:13:01.520]  如果不是神逼祂
[00:13:01.520 --> 00:13:03.760]  祂根本就不會想起神
[00:13:03.760 --> 00:13:05.760]  也不會禱告
[00:13:05.760 --> 00:13:09.360]  聖經中記載了不少的禱告
[00:13:09.360 --> 00:13:13.000]  但是這些禱文不是神的 user manual 來的
[00:13:13.000 --> 00:13:16.480]  聖經作者寫下這些禱文
[00:13:16.480 --> 00:13:18.680]  不一定是想教你怎麼祈禱的
[00:13:18.680 --> 00:13:22.440]  好像耶穌主禱文教門徒怎麼祈禱一樣
[00:13:22.440 --> 00:13:23.880]  有時候這些禱文
[00:13:23.880 --> 00:13:26.320]  作者只是想和讀者
[00:13:26.320 --> 00:13:29.320]  去剖白他們的內心世界而已
[00:13:29.320 --> 00:13:32.800]  若拿希望讀者了解
[00:13:32.800 --> 00:13:35.560]  他原來是一個怎樣的人
[00:13:35.560 --> 00:13:39.520]  他為什麼在神面前逃跑呢?
[00:13:39.520 --> 00:13:42.000]  不是因為他不相信神
[00:13:42.000 --> 00:13:45.080]  是他不同意神的做事方法
[00:13:45.080 --> 00:13:46.520]  有些人覺得
[00:13:46.520 --> 00:13:49.400]  神如果讓他審判這個世界
[00:13:49.400 --> 00:13:51.960]  分分鐘他做得比神還要好
[00:13:51.960 --> 00:13:52.600]  自己
[00:13:52.760 --> 00:13:56.080]  若拿大概就是這樣的人
[00:13:56.080 --> 00:13:58.320]  回想起來他當然知道錯了
[00:13:58.320 --> 00:14:01.320]  所以若拿不是叫你有樣學樣
[00:14:01.320 --> 00:14:03.680]  他其實是想告訴讀者
[00:14:03.680 --> 00:14:08.480]  一個就算像他這麼自以為是的死硬派
[00:14:08.480 --> 00:14:10.280]  神也有辦法對付
[00:14:10.280 --> 00:14:12.720]  求人不如求己
[00:14:12.720 --> 00:14:15.160]  是美國文化體成為一種美德的
[00:14:15.160 --> 00:14:17.560]  有很多自力更生的人
[00:14:17.560 --> 00:14:20.080]  除非逼到他走投無路
[00:14:20.080 --> 00:14:22.200]  不是莫講求人
[00:14:22.200 --> 00:14:23.680]  求神也不會
[00:14:23.680 --> 00:14:25.840]  很多自力更生的人
[00:14:25.840 --> 00:14:27.960]  也是有率直的美德的
[00:14:27.960 --> 00:14:29.760]  有什麼令他扯火
[00:14:29.760 --> 00:14:31.480]  他一定立刻告訴你
[00:14:31.480 --> 00:14:33.600]  不會藏在心裡面的
[00:14:33.600 --> 00:14:35.840]  後來神方利利美一馬
[00:14:35.840 --> 00:14:38.200]  若拿就怒火中燒跟神說
[00:14:38.200 --> 00:14:40.160]  老闆你不相信了
[00:14:40.160 --> 00:14:41.760]  你讓我死掉吧
[00:14:41.760 --> 00:14:44.320]  若拿就好像今天很多人
[00:14:44.320 --> 00:14:45.840]  一天部署在 internet
[00:14:45.840 --> 00:14:48.520]  每天總要找一些新聞扯一下火
[00:14:48.520 --> 00:14:49.320]  火滾一下
[00:14:49.320 --> 00:14:51.000]  才可以過日辰的
[00:14:51.960 --> 00:14:56.200]  但是若拿在墮入深淵的那幾分鐘
[00:14:56.200 --> 00:14:58.240]  明白到一個重要的功課
[00:14:58.240 --> 00:15:00.680]  無論你是多麼硬頸
[00:15:00.680 --> 00:15:02.280]  你是多麼火爆
[00:15:02.280 --> 00:15:03.760]  神要你投降
[00:15:03.760 --> 00:15:06.880]  你最終都會屈膝在神的面前
[00:15:06.880 --> 00:15:10.760]  神甚至可以用一些很極端的手段
[00:15:10.760 --> 00:15:12.000]  逼你就範
[00:15:12.000 --> 00:15:16.400]  神將求生本能放在所有動物當中
[00:15:16.400 --> 00:15:19.400]  令到人知死就會求生
[00:15:19.520 --> 00:15:23.680]  所以就算是一些赤手空拳打天下的人
[00:15:23.680 --> 00:15:25.480]  去到生死關頭
[00:15:25.480 --> 00:15:28.200]  都要向生命的主宰低頭
[00:15:28.200 --> 00:15:33.600]  靠自己的人通常是不會浪費時間思想死亡的
[00:15:33.600 --> 00:15:36.080]  因為他知道死亡不到他控制
[00:15:36.080 --> 00:15:37.160]  孔子說
[00:15:37.160 --> 00:15:39.480]  未知生焉知死
[00:15:39.480 --> 00:15:43.680]  孔子就是一個典型的人本主義者
[00:15:43.680 --> 00:15:45.360]  天天為了生活忙碌
[00:15:45.360 --> 00:15:47.160]  哪有時間去思想死亡呢?
[00:15:47.440 --> 00:15:50.880]  孔子又說敬鬼神而遠之
[00:15:50.880 --> 00:15:51.960]  就是說
[00:15:51.960 --> 00:15:53.840]  是神也好
[00:15:53.840 --> 00:15:54.840]  是鬼也好
[00:15:54.840 --> 00:15:57.000]  總之你沒辦法控制的話
[00:15:57.000 --> 00:15:58.680]  最好就是給他一點錢
[00:15:58.680 --> 00:16:00.120]  打發了他走就算了
[00:16:00.120 --> 00:16:03.840]  但是否不思考一件事情
[00:16:03.840 --> 00:16:05.880]  他就不會發生呢?
[00:16:05.880 --> 00:16:08.240]  你避得一時不避得一世嘛
[00:16:08.240 --> 00:16:12.640]  德國哲學家Martin Heidegger 凱德格認為
[00:16:12.640 --> 00:16:14.400]  人面對死亡
[00:16:14.400 --> 00:16:16.600]  才會明白真我
[00:16:16.600 --> 00:16:19.280]  因為死亡逼人問自己
[00:16:19.280 --> 00:16:20.360]  我是誰?
[00:16:20.360 --> 00:16:22.000]  我相信些什麼?
[00:16:22.000 --> 00:16:24.720]  當死亡迫在眉睫的時候
[00:16:24.720 --> 00:16:25.960]  你只可以選擇
[00:16:25.960 --> 00:16:28.000]  你想叫救命求生
[00:16:28.000 --> 00:16:30.400]  還是死撐到底死而後已呢?
[00:16:30.400 --> 00:16:34.280]  若拿在跌入水底的時候
[00:16:34.280 --> 00:16:35.520]  認識了自己
[00:16:35.520 --> 00:16:36.480]  什麼呢?
[00:16:36.480 --> 00:16:38.880]  他在第四節裡面說
[00:16:38.880 --> 00:16:41.080]  雖然他被神所放逐
[00:16:41.080 --> 00:16:45.200]  他這個時候仍然要仰望神的聖殿
[00:16:45.600 --> 00:16:46.880]  死到臨頭
[00:16:46.880 --> 00:16:48.880]  若拿必須要問自己
[00:16:48.880 --> 00:16:52.000]  他想在地獄當中永遠被放逐呢?
[00:16:52.000 --> 00:16:54.000]  還是把最後一口氣
[00:16:54.000 --> 00:16:55.360]  和神和好
[00:16:55.360 --> 00:16:57.800]  是奄奄一息的時候
[00:16:57.800 --> 00:16:59.400]  都可以死得安樂一點呢?
[00:16:59.400 --> 00:17:02.800]  現代人很懂得
[00:17:02.800 --> 00:17:04.760]  天天為生活忙碌
[00:17:04.760 --> 00:17:07.640]  就不容許自己有時間去思想死亡的
[00:17:07.640 --> 00:17:11.080]  這個夏天美國疫情一直惡化
[00:17:11.080 --> 00:17:14.880]  有很多人說是拜18、22的年輕人所賜的
[00:17:14.880 --> 00:17:17.200]  因為年輕人那些還不懂得死
[00:17:17.200 --> 00:17:18.600]  以為就算中招
[00:17:18.600 --> 00:17:19.880]  都沒有什麼風險
[00:17:19.880 --> 00:17:23.000]  當你是不認識死的時候
[00:17:23.000 --> 00:17:24.440]  百無聊賴
[00:17:24.440 --> 00:17:27.160]  可能比死亡更加可怕
[00:17:27.160 --> 00:17:30.600]  只是到死亡真的打到靠近身體
[00:17:30.600 --> 00:17:32.840]  你的求生本能發作了
[00:17:32.840 --> 00:17:36.480]  你的看法才可能不再一樣
[00:17:36.480 --> 00:17:39.120]  可能八月中疫情高峰的時候
[00:17:39.120 --> 00:17:42.480]  就是有些人有嗨一點的 moment(時刻)
[00:17:42.480 --> 00:17:43.920]  凱德格時刻
[00:17:43.920 --> 00:17:45.600]  人快要下海了
[00:17:45.600 --> 00:17:47.160]  反而拿回人格
[00:17:47.160 --> 00:17:50.600]  當你親眼看到你旁邊的人
[00:17:50.600 --> 00:17:52.240]  只剩下半條人命
[00:17:52.240 --> 00:17:53.840]  你可能才明白
[00:17:53.840 --> 00:17:56.840]  什麼對你來說是真正重要
[00:17:56.840 --> 00:18:00.440]  明白到有些事情是不值得為他死的
