
[00:00:00.000 --> 00:00:05.620]  他今天是第一講,我給大家的題目是重建祭壇
[00:04:33.460 --> 00:04:37.000]  來到加密山上見我
[00:04:37.000 --> 00:04:38.400]  這個就是故事的背景
[00:04:38.400 --> 00:04:43.140]  來到加密山上的時候
[00:04:43.140 --> 00:04:46.640]  以利亞對那些百姓怎麼說呢?
[00:04:46.640 --> 00:04:50.480]  我們看看聶王記上的十八章
[00:04:50.480 --> 00:04:55.340]  聶王記十八章,以利亞就上前對人民說
[00:04:55.340 --> 00:04:58.540]  你們要到什麼時候才能拿定主意呢?
[00:04:58.540 --> 00:05:01.920]  如果上主是上帝,就敬拜他
[00:05:01.920 --> 00:05:05.980]  如果巴力是上帝,就去敬拜他
[00:05:05.980 --> 00:05:09.760]  可使人民一句話也不說
[00:05:09.760 --> 00:05:13.760]  這個以利亞就跟百姓說
[00:05:13.760 --> 00:05:15.360]  不要再三心兩意了
[00:05:15.360 --> 00:05:17.660]  到底你們信誰呢?
[00:05:17.660 --> 00:05:20.140]  如果你們真的相信耶和華神是上帝
[00:05:20.140 --> 00:05:21.040]  你就拜祂吧
[00:05:21.040 --> 00:05:23.640]  如果你們相信巴力是上帝
[00:05:23.640 --> 00:05:25.140]  那你就去拜祂好了
[00:05:25.140 --> 00:05:27.540]  不要現在還擺來擺去
[00:05:27.540 --> 00:05:29.740]  三心兩意
[00:05:29.740 --> 00:05:31.980]  其實很明顯
[00:05:31.980 --> 00:05:39.280]  這是以利亞先知對那些以色列人的一些挑戰
[00:05:39.280 --> 00:05:42.260]  就是你們現在要拿定心意了
[00:05:42.260 --> 00:05:47.320]  不要再又信這個又信那個
[00:05:47.320 --> 00:05:49.260]  但是有趣的是什麼呢?
[00:05:49.260 --> 00:05:52.160]  就是那些百姓有什麼反應呢?
[00:05:52.160 --> 00:05:54.460]  那些百姓有什麼反應呢?
[00:05:54.460 --> 00:05:58.440]  聖經說是沒有反應的
[00:05:58.440 --> 00:05:59.740]  百姓是沒有反應的
[00:05:59.740 --> 00:06:02.040]  聖經說一句話也不說
[00:06:02.040 --> 00:06:03.140]  竟然沒有人說話
[00:06:03.140 --> 00:06:04.380]  一句話也不敢說
[00:06:04.380 --> 00:06:08.520]  那我想為什麼他們會不說話呢?
[00:06:08.520 --> 00:06:10.320]  如果你是當日的百姓
[00:06:10.320 --> 00:06:12.820]  你聽到以利亞這樣問你
[00:06:12.820 --> 00:06:15.160]  為什麼你不出聲呢?
[00:06:15.160 --> 00:06:20.060]  我估計第一樣是他們不敢說
[00:06:20.060 --> 00:06:21.460]  不敢說什麼呢?
[00:06:21.460 --> 00:06:25.460]  他們已經沒有再去敬拜耶和華上帝
[00:06:25.460 --> 00:06:27.060]  因為聖經告訴我們
[00:06:27.060 --> 00:06:31.600]  你會發覺耶和華的祭壇已經是損毀
[00:06:31.600 --> 00:06:32.900]  有沒有人去修理呢?
[00:06:32.900 --> 00:06:34.980]  也沒有人去修理
[00:06:34.980 --> 00:06:39.540]  就是說他們已經沒有再去拜耶和華神
[00:06:39.540 --> 00:06:41.620]  他們轉而去拜巴黎
[00:06:41.620 --> 00:06:43.520]  那當然是不敢告訴先知
[00:06:43.520 --> 00:06:44.880]  以利亞先知
[00:06:44.880 --> 00:06:46.080]  在先知面前
[00:06:46.080 --> 00:06:49.020]  他怎麼可以承認他已經去拜偶像了
[00:06:49.020 --> 00:06:51.100]  不去拜上帝呢?
[00:06:51.100 --> 00:06:53.660]  其實如果大家知道
[00:06:53.660 --> 00:06:56.700]  巴黎的廟裡面有廟祭的話
[00:06:56.700 --> 00:06:58.300]  裡面是賣肉的
[00:06:58.300 --> 00:06:59.800]  他怎麼可以告訴先知
[00:06:59.800 --> 00:07:01.800]  我又去這個廟裡面買肉吃
[00:07:01.800 --> 00:07:04.540]  又去跟那些廟祭行淫呢?
[00:07:04.540 --> 00:07:06.640]  所以他們不敢說
[00:07:06.640 --> 00:07:10.180]  所以沒有人出聲
[00:07:10.180 --> 00:07:12.340]  換句話說
[00:07:12.340 --> 00:07:14.220]  當日的這群以色列人
[00:07:14.220 --> 00:07:17.420]  來見以利亞的這群人
[00:07:17.420 --> 00:07:18.780]  他們的信仰
[00:07:18.780 --> 00:07:20.220]  就是對耶和華神
[00:07:20.220 --> 00:07:22.020]  對真神的信仰
[00:07:22.020 --> 00:07:24.720]  已經被腐蝕了
[00:07:24.720 --> 00:07:27.260]  但是我們看到
[00:07:27.260 --> 00:07:29.960]  很明顯他們的心思意念
[00:07:29.960 --> 00:07:32.860]  已經被那些世俗潮流同化了
[00:07:32.860 --> 00:07:36.700]  他們在信仰上的價值觀
[00:07:36.700 --> 00:07:43.980]  也被環境周圍的情況壓縮和扭曲了
[00:07:43.980 --> 00:07:46.280]  這一群是以色列人
[00:07:46.280 --> 00:07:47.820]  他們知不知道自己是以色列人呢?
[00:07:47.820 --> 00:07:48.620]  當然知道
[00:07:48.620 --> 00:07:51.580]  以色列人有一個很值得驕傲的地方
[00:07:51.580 --> 00:07:52.580]  是什麼呢?
[00:07:52.580 --> 00:07:54.920]  他們是上帝的選民
[00:07:54.920 --> 00:07:56.320]  他們知不知道自己是上帝的選民呢?
[00:07:56.320 --> 00:07:57.620]  他們知道的
[00:07:57.620 --> 00:08:00.720]  所以他們不是說完全沒有敬拜上帝的印象
[00:08:00.720 --> 00:08:02.260]  只不過在那個時候
[00:08:02.260 --> 00:08:04.660]  他們已經不再去敬拜上帝
[00:08:04.660 --> 00:08:06.100]  只不過在那個時候
[00:08:06.100 --> 00:08:11.000]  他們已經不相信耶和華神是一個獨一的真神
[00:08:11.000 --> 00:08:12.700]  他們轉而去敬拜一個
[00:08:12.700 --> 00:08:15.880]  在當時十分流行的巴黎
[00:08:15.880 --> 00:08:17.740]  因為皇帝有拜 皇后有拜
[00:08:17.740 --> 00:08:20.180]  周圍都是他們的廟宇祭壇
[00:08:20.180 --> 00:08:24.820]  大家一起去拜 跟著大家去做
[00:08:24.820 --> 00:08:26.480]  當我看到這件事的時候
[00:08:26.480 --> 00:08:28.720]  我想起我們今天自己的教會
[00:08:28.720 --> 00:08:30.060]  不單單是我們教會
[00:08:30.060 --> 00:08:33.760]  教會是across the board 一般來說
[00:08:33.760 --> 00:08:35.260]  我們來敬拜上帝
[00:08:35.260 --> 00:08:37.560]  大家坐在這裡來敬拜上帝
[00:08:37.560 --> 00:08:40.360]  不知道我們有沒有三心兩意呢?
[00:08:40.360 --> 00:08:42.260]  一時相信神
[00:08:42.260 --> 00:08:43.400]  一時相信黃大仙
[00:08:43.400 --> 00:08:44.700]  這裡沒有黃大仙
[00:08:44.700 --> 00:08:48.040]  香港有黃大仙
[00:08:48.040 --> 00:08:50.540]  我們不知道會不會有這樣的情況出現
[00:08:50.540 --> 00:08:51.880]  我們信上帝的
[00:08:51.880 --> 00:08:52.680]  我們信神的
[00:08:52.680 --> 00:08:53.740]  我們是基督徒
[00:08:53.740 --> 00:08:58.240]  不過有時候我們心裡還有其他東西要相信
[00:08:58.240 --> 00:09:00.160]  我記得有一次去探訪一個姐妹
[00:09:00.160 --> 00:09:01.560]  當然是基督徒
[00:09:01.560 --> 00:09:02.560]  去到家裡的時候
[00:09:02.560 --> 00:09:03.960]  家裡很漂亮
[00:09:03.960 --> 00:09:06.860]  牆上掛了一個十字架
[00:09:06.860 --> 00:09:14.560]  然後還看到基督是我一家之主的擺設
[00:09:14.560 --> 00:09:16.940]  很開心 請我們吃飯
[00:09:16.940 --> 00:09:19.200]  不過忽然之間我發覺
[00:09:19.200 --> 00:09:21.340]  在牆角旁邊有一個櫃
[00:09:21.340 --> 00:09:23.240]  然後在牆角裡面
[00:09:23.240 --> 00:09:29.240]  竟然貼了一張保我合家平安的符咒在那裡
[00:09:29.240 --> 00:09:30.140]  不知道你們家有沒有呢?
[00:09:30.140 --> 00:09:31.740]  希望你們家裡沒有
[00:09:31.740 --> 00:09:34.420]  為什麼這個掛十字架
[00:09:34.420 --> 00:09:36.960]  那裡有一條符咒在那裡呢?
[00:09:36.960 --> 00:09:38.660]  不知道是廟宇還是什麼回來的
[00:09:38.660 --> 00:09:41.060]  很明顯的
[00:09:41.060 --> 00:09:42.520]  其實我不是第一次見的
[00:09:42.520 --> 00:09:44.200]  這個是姐妹其中之一
[00:09:44.200 --> 00:09:46.200]  以前我在以前教會
[00:09:46.200 --> 00:09:48.800]  有些老姐妹什麼都相信
[00:09:48.800 --> 00:09:51.300]  不過我現在選擇回教會
[00:09:51.300 --> 00:09:53.200]  是這樣的
[00:09:53.200 --> 00:09:54.600]  幸好我們不是
[00:09:54.600 --> 00:09:58.800]  我相信我們當中沒有這些人
[00:09:58.800 --> 00:10:02.500]  但是我們會不會都要想一下
[00:10:02.500 --> 00:10:05.500]  我們說我們相信神
[00:10:05.500 --> 00:10:08.500]  我們相信神的是什麼呢?
[00:10:08.500 --> 00:10:13.000]  我們所相信的神到底是一個怎樣的神呢?
[00:10:13.000 --> 00:10:15.300]  除了我們相信神之外
[00:10:15.300 --> 00:10:19.700]  我們有沒有其他信仰比相信神多呢?
[00:10:19.700 --> 00:10:22.400]  當我們遇到困難、有問題
[00:10:22.400 --> 00:10:24.300]  有些事情不知道的時候
[00:10:24.300 --> 00:10:27.000]  你是會先去祈禱、讀聖經
[00:10:27.000 --> 00:10:29.700]  還是先去查一下Google呢?
[00:10:29.700 --> 00:10:32.300]  還是去問一下Jeremiah
[00:10:32.300 --> 00:10:35.300]  或者是查GPT
[00:10:35.300 --> 00:10:36.900]  還是先去祈禱
[00:10:36.900 --> 00:10:39.500]  還是先去看聖經
[00:10:39.500 --> 00:10:41.100]  有時候我們在不知不覺
[00:10:41.100 --> 00:10:42.800]  當日的以色列人都一樣
[00:10:42.800 --> 00:10:46.300]  在不知不覺當中被社會的氛圍
[00:10:46.300 --> 00:10:48.200]  眼前所看到的那些東西
[00:10:48.200 --> 00:10:51.800]  特別是一些感官帶給我們的刺激引誘
[00:10:51.800 --> 00:10:54.600]  我們忘記了
[00:10:54.600 --> 00:10:57.200]  我們所相信的神是一個怎樣的神
[00:10:57.200 --> 00:11:00.600]  我們忘記了神曾經在我們的生命當中
[00:11:00.600 --> 00:11:02.000]  到底做過什麼
[00:11:02.000 --> 00:11:04.000]  我們將祂放在一旁
[00:11:04.000 --> 00:11:06.700]  聖經告訴我們
[00:11:06.700 --> 00:11:09.100]  這班巴力先知
[00:11:09.100 --> 00:11:11.000]  受伊利亞挑戰
[00:11:11.000 --> 00:11:11.800]  挑戰什麼呢?
[00:11:11.800 --> 00:11:14.600]  如果你那個是真神
[00:11:14.600 --> 00:11:16.600]  你有個祭壇 我有個祭壇
[00:11:16.600 --> 00:11:18.500]  我們一起獻祭
[00:11:18.500 --> 00:11:19.900]  但是怎樣獻祭呢?
[00:11:19.900 --> 00:11:22.000]  大家向自己的神祈禱
[00:11:22.000 --> 00:11:26.100]  叫神從天上降火下來
[00:11:26.100 --> 00:11:28.000]  燒盡祭壇上的祭室
[00:11:28.000 --> 00:11:29.700]  你去祈禱 我去祈禱
[00:11:29.700 --> 00:11:31.100]  看看誰比較靈
[00:11:31.100 --> 00:11:32.700]  看看誰的神比較厲害
[00:11:32.700 --> 00:11:40.300]  這就是伊利亞對巴力先知的挑戰
[00:11:40.300 --> 00:11:42.200]  如果你看聖經的時候
[00:11:42.200 --> 00:11:43.900]  他們很特別
[00:11:43.900 --> 00:11:46.300]  他們怎樣向他們的神祈禱
[00:11:46.300 --> 00:11:49.400]  你們這麼多人 你們先吧
[00:11:49.400 --> 00:11:51.300]  伊利亞就這樣跟他們說
[00:11:51.300 --> 00:11:54.500]  這班人又叫又跳
[00:11:54.500 --> 00:11:58.100]  大聲呼喊呼電搶地向神祈禱
[00:11:58.100 --> 00:12:00.700]  期來期去沒有什麼反應
[00:12:00.700 --> 00:12:02.900]  於是用刀割自己 刺自己
[00:12:02.900 --> 00:12:04.300]  讓自己流血在地上
[00:12:04.300 --> 00:12:07.700]  我們很誠心 為什麼你還不聽我們祈禱
[00:12:07.700 --> 00:12:09.200]  就算你不相信耶穌
[00:12:09.200 --> 00:12:11.200]  你不相信神 看到他這樣
[00:12:11.200 --> 00:12:13.200]  會不會多看兩眼
[00:12:13.200 --> 00:12:16.200]  用這麼特別的方法向神祈禱
[00:12:16.200 --> 00:12:18.200]  也會多看幾眼
[00:12:18.200 --> 00:12:21.200]  你信不信這回事
[00:12:21.200 --> 00:12:23.200]  當然聖經告訴我們
[00:12:23.200 --> 00:12:25.200]  是徒勞無功
[00:12:25.200 --> 00:12:27.200]  什麼都沒有發生
[00:12:27.200 --> 00:12:29.200]  但是無可否認
[00:12:29.200 --> 00:12:33.200]  他們那些行敬 敬拜神的方法
[00:12:33.200 --> 00:12:37.200]  真的吸了很多人的注意
[00:12:37.200 --> 00:12:40.200]  用我們今天的情況來說
[00:12:40.200 --> 00:12:44.200]  現在很多事情可以以假亂真
[00:12:44.200 --> 00:12:46.200]  特別是我們AI世代
[00:12:46.200 --> 00:12:48.200]  今早師母給我看了照片
[00:12:48.200 --> 00:12:50.200]  我說這真的是你嗎
[00:12:50.200 --> 00:12:53.200]  因為她將我十幾歲的照片
[00:12:53.200 --> 00:12:57.200]  不知道什麼時候在聖地安索
[00:12:57.200 --> 00:12:58.200]  遇到我弟兄
[00:12:58.200 --> 00:13:00.200]  他說現在的AI很厲害
[00:13:00.200 --> 00:13:02.200]  我將它完全復原
[00:13:02.200 --> 00:13:04.200]  比你那時候還要好看
[00:13:04.200 --> 00:13:06.200]  我看你真的好看很多
[00:13:06.200 --> 00:13:10.200]  不過現在的AI很厲害
[00:13:10.200 --> 00:13:12.200]  很多時候我們發覺
[00:13:12.200 --> 00:13:15.200]  現在科技發展到一個地步
[00:13:15.200 --> 00:13:19.200]  可以製造很多以假亂真的影像
[00:13:19.200 --> 00:13:21.200]  音樂的製作不需要自己做
[00:13:21.200 --> 00:13:23.200]  你叫AI去做就行
[00:13:23.200 --> 00:13:26.200]  很多圖片比你拍的時候更加好看
[00:13:26.200 --> 00:13:29.200]  但是原來這些所有的東西
[00:13:29.200 --> 00:13:32.200]  都是虛無縹緲的鷹品
[00:13:32.200 --> 00:13:33.200]  即是假貨
[00:13:33.200 --> 00:13:35.200]  不是真的
[00:13:35.200 --> 00:13:38.200]  但是可以騙人
[00:13:38.200 --> 00:13:41.200]  弟兄姊妹我想提的是什麼
[00:13:41.200 --> 00:13:42.200]  我們說相信上帝
[00:13:42.200 --> 00:13:43.200]  我們相信神
[00:13:43.200 --> 00:13:45.200]  但是在我們的生命當中
[00:13:45.200 --> 00:13:49.200]  我們有某些偶像
[00:13:49.200 --> 00:13:54.200]  不知不覺取代了上帝在我們心中的位置
[00:13:54.200 --> 00:13:57.200]  所以為什麼我們說復興
[00:13:57.200 --> 00:13:59.200]  因為太多人在不知不覺當中
[00:13:59.200 --> 00:14:01.200]  已經是drifting away
[00:14:01.200 --> 00:14:05.200]  慢慢飄離了我們信仰的那種本質
[00:14:05.200 --> 00:14:07.200]  說相信上帝
[00:14:07.200 --> 00:14:10.200]  但是只有相信上帝的一些活動
[00:14:10.200 --> 00:14:13.200]  我覺得自己是一個好傢伙
[00:14:13.200 --> 00:14:15.200]  只因為我們回來教會
[00:14:15.200 --> 00:14:18.200]  所以以利亞
[00:14:18.200 --> 00:14:21.200]  當他叫了所有的以色列人來
[00:14:21.200 --> 00:14:23.200]  當然是神給他的吩咐
[00:14:23.200 --> 00:14:27.200]  向巴黎的先知發出挑戰
[00:14:27.200 --> 00:14:28.200]  他們不行的
[00:14:28.200 --> 00:14:31.200]  你看他們的神祈禱
[00:14:31.200 --> 00:14:34.200]  由早上到下午都不行
[00:14:34.200 --> 00:14:38.200]  到下午三點
[00:14:38.200 --> 00:14:40.200]  以利亞就叫了所有的以色列人
[00:14:40.200 --> 00:14:42.200]  他們到現在都不行
[00:14:42.200 --> 00:14:43.200]  你們全部來
[00:14:43.200 --> 00:14:45.200]  你們全部走過來
[00:14:45.200 --> 00:14:49.200]  慰祝耶和華神的祭壇
[00:14:49.200 --> 00:14:52.200]  我剛才說這個祭壇已經損毀了
[00:14:52.200 --> 00:14:56.200]  1973年沒有人來
[00:14:56.200 --> 00:14:59.200]  以利亞就拿了12塊石頭
[00:14:59.200 --> 00:15:02.200]  代表12個支派
[00:15:02.200 --> 00:15:04.200]  以色列有12個支派
[00:15:04.200 --> 00:15:10.200]  用12塊石頭去收回耶和華神的祭壇
[00:15:10.200 --> 00:15:12.200]  聖經怎樣說呢?
[00:15:12.200 --> 00:15:14.200]  拿了12塊石頭
[00:15:14.200 --> 00:15:16.200]  每一塊代表一個支族
[00:15:16.200 --> 00:15:21.200]  這些支族就是以雅各的12個兒子命名的
[00:15:21.200 --> 00:15:25.200]  上主曾給雅各一個名字
[00:15:25.200 --> 00:15:27.200]  叫以色列
[00:15:27.200 --> 00:15:29.200]  提醒他們
[00:15:29.200 --> 00:15:32.200]  大家可能沒有留意到
[00:15:32.200 --> 00:15:36.200]  在舊約聖經的族長時期
[00:15:36.200 --> 00:15:38.200]  他們還沒有成為一個Nation
[00:15:38.200 --> 00:15:41.200]  但是一個族長
[00:15:41.200 --> 00:15:43.200]  亞伯拉罕、雅各、約翰那些
[00:15:43.200 --> 00:15:45.200]  亞伯拉罕、以撒亞各那些
[00:15:45.200 --> 00:15:47.200]  是族長時期
[00:15:47.200 --> 00:15:51.200]  以色列人的信仰是世襲的信仰
[00:15:51.200 --> 00:15:53.200]  是世襲的信仰
[00:15:53.200 --> 00:15:55.200]  你爸爸媽媽信誰
[00:15:55.200 --> 00:15:57.200]  我們就信誰
[00:15:57.200 --> 00:15:59.200]  所以是跟著家人去信耶穌
[00:15:59.200 --> 00:16:01.200]  對不起不是信耶穌
[00:16:01.200 --> 00:16:03.200]  是相信神
[00:16:03.200 --> 00:16:05.200]  所以你會看到舊約聖經
[00:16:05.200 --> 00:16:07.200]  當他們說到神的時候
[00:16:07.200 --> 00:16:09.200]  當然不敢說 因為神是神聖的
[00:16:09.200 --> 00:16:12.200]  他們要怎樣稱呼這個神呢?
[00:16:12.200 --> 00:16:14.200]  大家有沒有留意到
[00:16:14.200 --> 00:16:16.200]  在舊約聖經當他們要稱呼神的時候
[00:16:16.200 --> 00:16:18.200]  他們怎樣稱呼神呢?
[00:16:18.200 --> 00:16:21.200]  我祖亞伯拉罕的神
[00:16:21.200 --> 00:16:23.200]  以撒的神
[00:16:23.200 --> 00:16:25.200]  雅各的神
[00:16:25.200 --> 00:16:27.200]  通常當他們說到神的時候
[00:16:27.200 --> 00:16:29.200]  都會說是我的祖先
[00:16:29.200 --> 00:16:31.200]  是我的祖父
[00:16:31.200 --> 00:16:33.200]  以撒的神
[00:16:33.200 --> 00:16:35.200]  雅各的神
[00:16:35.200 --> 00:16:37.200]  是這樣說話的
[00:16:37.200 --> 00:16:41.200]  而上帝就跟雅各改了一個名字
[00:16:41.200 --> 00:16:43.200]  叫做以色列
[00:16:43.200 --> 00:16:45.200]  當以利雅拿了12塊石頭
[00:16:45.200 --> 00:16:47.200]  實物教材
[00:16:47.200 --> 00:16:49.200]  代表12個支派
[00:16:49.200 --> 00:16:51.200]  建立耶和華神的祭壇
[00:16:51.200 --> 00:16:53.200]  我們再次回到神的面前
[00:16:53.200 --> 00:16:55.200]  要向神敬拜
[00:16:55.200 --> 00:16:57.200]  你們要記得
[00:16:57.200 --> 00:17:01.200]  你們之所以能夠在這裡存在
[00:17:01.200 --> 00:17:03.200]  成家成國
[00:17:03.200 --> 00:17:05.200]  開枝散葉
[00:17:05.200 --> 00:17:07.200]  是因為你們的祖先
[00:17:07.200 --> 00:17:09.200]  經歷了上帝的祝福和恩典
[00:17:09.200 --> 00:17:11.200]  他以前的名字叫做雅各
[00:17:11.200 --> 00:17:15.200]  但是後來神改了名字叫做以色列
[00:17:15.200 --> 00:17:17.200]  如果大家認識雅各的時候
[00:17:17.200 --> 00:17:21.200]  就知道雅各其實是一個很狡猾的人
[00:17:21.200 --> 00:17:23.200]  雅各不是一個聖人
[00:17:23.200 --> 00:17:25.200]  雅各是一個很狡猾的人
[00:17:25.200 --> 00:17:29.200]  不但騙了他哥哥的長子的名分
[00:17:29.200 --> 00:17:31.200]  大家如果不知道就回去看聖經
[00:17:31.200 --> 00:17:33.200]  到了他岳父那裡
[00:17:33.200 --> 00:17:35.200]  他也想辦法將他岳父的樣子
[00:17:35.200 --> 00:17:37.200]  變成自己的樣子
[00:17:37.200 --> 00:17:39.200]  他經常在想
[00:17:39.200 --> 00:17:43.200]  怎樣能夠讓自己得到更多的好處
[00:17:43.200 --> 00:17:45.200]  所以他想盡心思
[00:17:45.200 --> 00:17:47.200]  到了後來他要回老家
[00:17:47.200 --> 00:17:49.200]  他這樣去騙他哥哥
[00:17:49.200 --> 00:17:51.200]  他很害怕
[00:17:51.200 --> 00:17:53.200]  怎麼辦呢
[00:17:53.200 --> 00:17:55.200]  就叫了一些老婆子女
[00:17:55.200 --> 00:17:57.200]  過河之後在這裡等
[00:17:57.200 --> 00:17:59.200]  就遇到上帝
[00:17:59.200 --> 00:18:01.200]  聖經怎麼說呢
[00:18:01.200 --> 00:18:03.200]  聖經說他和上帝角力
[00:18:03.200 --> 00:18:05.200]  那怎麼和上帝角力呢
[00:18:05.200 --> 00:18:07.200]  什麼意思呢
[00:18:07.200 --> 00:18:09.200]  死扯著神不肯放
[00:18:09.200 --> 00:18:11.200]  除非祢祝福我
[00:18:11.200 --> 00:18:13.200]  除非祢祝福我
[00:18:13.200 --> 00:18:15.200]  否則我不讓你走
[00:18:15.200 --> 00:18:17.200]  死扯著
[00:18:17.200 --> 00:18:19.200]  希望神能夠幫助他
[00:18:19.200 --> 00:18:21.200]  去面對他哥哥
[00:18:21.200 --> 00:18:23.200]  因為他不知道他哥哥會怎樣對他
[00:18:23.200 --> 00:18:25.200]  在那個時候
