
[00:00:00.000 --> 00:00:03.000]  大家 香港很需要這兩個字
[00:06:07.000 --> 00:06:10.000]  建安很相信這個神蹟
[00:06:10.000 --> 00:06:13.000]  是透過禱告
[00:06:13.000 --> 00:06:15.000]  在暴風雨中
[00:06:15.000 --> 00:06:17.000]  神又給我再一次
[00:06:17.000 --> 00:06:24.000]  經歷到暴風雨的禱告
[00:06:24.000 --> 00:06:27.000]  其實另一件很奇妙的事
[00:06:27.000 --> 00:06:29.000]  就是今日
[00:06:29.000 --> 00:06:31.000]  給我們有這樣的經歷
[00:06:31.000 --> 00:06:33.000]  然後來講
[00:06:33.000 --> 00:06:36.000]  這個誰在掌舵
[00:06:36.000 --> 00:06:38.000]  和我們的經文
[00:06:38.000 --> 00:06:40.000]  大家聽我讀一次
[00:06:40.000 --> 00:06:42.000]  誰在掌舵的經文
[00:06:42.000 --> 00:06:44.000]  記載在聖經馬可福音
[00:06:44.000 --> 00:06:48.000]  第四章35節到第41節
[00:06:48.000 --> 00:06:50.000]  大家可以聽我讀
[00:06:50.000 --> 00:06:53.000]  當那天晚上
[00:06:53.000 --> 00:06:55.000]  耶穌對門徒說
[00:06:55.000 --> 00:06:58.000]  我們到那邊去吧
[00:06:58.000 --> 00:07:00.000]  門徒離開眾人
[00:07:00.000 --> 00:07:02.000]  耶穌仍在船上
[00:07:02.000 --> 00:07:06.000]  他們就把他一同帶去
[00:07:06.000 --> 00:07:09.000]  也有別的船和他同船
[00:07:09.000 --> 00:07:12.000]  忽然起了暴風雨
[00:07:12.000 --> 00:07:14.000]  波浪打入船內
[00:07:14.000 --> 00:07:18.000]  甚至船要滿了水
[00:07:18.000 --> 00:07:20.000]  耶穌在船尾上
[00:07:20.000 --> 00:07:24.000]  枕著枕頭睡覺
[00:07:24.000 --> 00:07:26.000]  門徒叫醒了他
[00:07:26.000 --> 00:07:31.000]  說夫子我們喪命了
[00:07:31.000 --> 00:07:34.000]  你不理嗎
[00:07:34.000 --> 00:07:36.000]  有些譴責神在睡
[00:07:36.000 --> 00:07:40.000]  耶穌說他真的睡了
[00:07:40.000 --> 00:07:42.000]  耶穌醒了
[00:07:42.000 --> 00:07:44.000]  譴責風
[00:07:44.000 --> 00:07:46.000]  向海說
[00:07:46.000 --> 00:07:49.000]  住了吧靜了吧
[00:07:49.000 --> 00:07:51.000]  風就止住
[00:07:51.000 --> 00:07:54.000]  大大的平靜了
[00:07:54.000 --> 00:07:58.000]  耶穌對門徒說
[00:07:58.000 --> 00:08:01.000]  為什麼你們這麼害怕
[00:08:01.000 --> 00:08:05.000]  你們對我還沒有信心嗎
[00:08:05.000 --> 00:08:09.000]  門徒就大大對談
[00:08:09.000 --> 00:08:12.000]  彼此說
[00:08:12.000 --> 00:08:14.000]  這位到底是誰
[00:08:14.000 --> 00:08:17.000]  他們跟了他已經一兩年
[00:08:17.000 --> 00:08:18.000]  他們都要問
[00:08:18.000 --> 00:08:20.000]  這位到底是誰
[00:08:20.000 --> 00:08:23.000]  這位就是面前的耶穌
[00:08:23.000 --> 00:08:27.000]  用天和海也經過
[00:08:27.000 --> 00:08:31.000]  很短一段經歷
[00:08:31.000 --> 00:08:37.000]  但是他的情景和我星期天的經歷
[00:08:37.000 --> 00:08:43.000]  或者和大家星期天那十幾個小時
[00:08:43.000 --> 00:08:47.000]  可能都有做同樣的事情
[00:08:47.000 --> 00:08:49.000]  就算信徒、基督徒
[00:08:49.000 --> 00:08:52.000]  我們都會問
[00:08:52.000 --> 00:08:57.000]  當好像我們人類的玻璃罩再爆的時候
[00:08:57.000 --> 00:09:01.000]  耶穌為什麼這麼害怕
[00:09:01.000 --> 00:09:04.000]  但是
[00:09:04.000 --> 00:09:08.000]  耶穌在我的例子
[00:09:08.000 --> 00:09:10.000]  他用他的方法
[00:09:10.000 --> 00:09:12.000]  叫我
[00:09:12.000 --> 00:09:14.000]  總之我們沒有用到一個方法
[00:09:14.000 --> 00:09:18.000]  就停止了風浪
[00:09:18.000 --> 00:09:20.000]  當時我們坐在那裡
[00:09:20.000 --> 00:09:22.000]  是很沒辦法
[00:09:22.000 --> 00:09:23.000]  很無助
[00:09:23.000 --> 00:09:26.000]  我不知道大家有沒有同樣的感受
[00:09:26.000 --> 00:09:30.000]  但是為什麼我在三個星期前
[00:09:30.000 --> 00:09:32.000]  會想著用這一段經文
[00:09:32.000 --> 00:09:36.000]  其實是關於我二十年前
[00:09:36.000 --> 00:09:40.000]  就是1997、1998
[00:09:40.000 --> 00:09:44.000]  香港經歷了另一個超級的風暴
[00:09:44.000 --> 00:09:47.000]  叫做亞洲金融風暴
[00:09:47.000 --> 00:09:52.000]  我這個當時在財經界
[00:09:52.000 --> 00:09:56.000]  我剛才說的是一個綽號
[00:09:56.000 --> 00:10:00.000]  其實真是在市場傾波撞浪
[00:10:00.000 --> 00:10:06.000]  以為自己可以掌控一切
[00:10:06.000 --> 00:10:09.000]  但是在1998年
[00:10:09.000 --> 00:10:14.000]  都同樣被這一場完美的風暴
[00:10:14.000 --> 00:10:18.000]  打到焦頭爛額
[00:10:18.000 --> 00:10:21.000]  但是主耶穌正正
[00:10:21.000 --> 00:10:25.000]  是在這一場風暴的風眼當中
[00:10:25.000 --> 00:10:29.000]  出手拯救我
[00:10:29.000 --> 00:10:31.000]  有一篇詩篇
[00:10:31.000 --> 00:10:33.000]  詩篇十八篇
[00:10:33.000 --> 00:10:35.000]  詩人這樣說
[00:10:35.000 --> 00:10:40.000]  他就是上帝
[00:10:40.000 --> 00:10:44.000]  從高天伸手抓住我
[00:10:44.000 --> 00:10:48.000]  把我從大水中拉上岸
[00:10:48.000 --> 00:10:51.000]  他又領我到寬闊之處
[00:10:51.000 --> 00:10:53.000]  他救伐我
[00:10:53.000 --> 00:10:56.000]  因他給予我
[00:10:56.000 --> 00:10:59.000]  你必點著我的燈
[00:10:59.000 --> 00:11:03.000]  夜禍說我的神必照明我的朋友
[00:11:03.000 --> 00:11:06.000]  這些詩句
[00:11:06.000 --> 00:11:09.000]  正好描述了我
[00:11:09.000 --> 00:11:12.000]  怎樣迎接回耶穌
[00:11:12.000 --> 00:11:18.000]  上那條大沉的艦船上
[00:11:18.000 --> 00:11:21.000]  做我生命的障礙
[00:11:21.000 --> 00:11:25.000]  然後去頂我
[00:11:25.000 --> 00:11:29.000]  剛才那節經文說
[00:11:29.000 --> 00:11:35.000]  上帝從高天伸手抓住我的經文
[00:11:35.000 --> 00:11:37.000]  是一位屬靈的導師
[00:11:37.000 --> 00:11:41.000]  在1998年開始
[00:11:41.000 --> 00:11:45.000]  我離開了神有十二年
[00:11:45.000 --> 00:11:49.000]  在財經界證券界打滾
[00:11:49.000 --> 00:11:52.000]  翻天覆地自己
[00:11:52.000 --> 00:11:54.000]  離開了神
[00:11:54.000 --> 00:11:55.000]  遠離神
[00:11:55.000 --> 00:11:59.000]  其實我是中學思想主義
[00:11:59.000 --> 00:12:01.000]  但是神竟然
[00:12:01.000 --> 00:12:04.000]  透過一位屬靈的導師
[00:12:04.000 --> 00:12:05.000]  在1998年
[00:12:05.000 --> 00:12:07.000]  在我最低迷
[00:12:07.000 --> 00:12:10.000]  真的船就沉的時候
[00:12:10.000 --> 00:12:13.000]  我姐姐星妮在那裡
[00:12:13.000 --> 00:12:15.000]  她介紹了我電視
[00:12:15.000 --> 00:12:18.000]  由98年開始
[00:12:18.000 --> 00:12:20.000]  每一個星期
[00:12:20.000 --> 00:12:22.000]  星期三下午
[00:12:22.000 --> 00:12:24.000]  我有一個小時的時間
[00:12:24.000 --> 00:12:25.000]  在她那裡
[00:12:25.000 --> 00:12:27.000]  在灣仔
[00:12:27.000 --> 00:12:31.000]  她帶我祈禱
[00:12:31.000 --> 00:12:34.000]  帶我回到分神
[00:12:34.000 --> 00:12:36.000]  持續了七年
[00:12:36.000 --> 00:12:39.000]  七年來
[00:12:39.000 --> 00:12:42.000]  神很愛我
[00:12:42.000 --> 00:12:45.000]  神真的很愛我
[00:12:45.000 --> 00:12:48.000]  我一個這樣的人
[00:12:48.000 --> 00:12:52.000]  真的在很多人心目中
[00:12:52.000 --> 00:12:55.000]  真的不值得
[00:12:55.000 --> 00:12:59.000]  而那位屬靈長者Victor
[00:12:59.000 --> 00:13:01.000]  有些人說
[00:13:01.000 --> 00:13:03.000]  為什麼你跟Victor Choy祈禱
[00:13:03.000 --> 00:13:05.000]  可以這樣
[00:13:05.000 --> 00:13:09.000]  但是神真的沒有來祈禱
[00:13:09.000 --> 00:13:10.000]  他用了七年時間
[00:13:10.000 --> 00:13:12.000]  神用七年時間
[00:13:12.000 --> 00:13:16.000]  平靜了我人生的十級風暴
[00:13:16.000 --> 00:13:19.000]  一步一步帶我走出去
[00:13:19.000 --> 00:13:23.000]  走一條光明的路
[00:13:23.000 --> 00:13:25.000]  我跟你說
[00:13:25.000 --> 00:13:27.000]  這個過程
[00:13:27.000 --> 00:13:31.000]  這條路一點也不簡單
[00:13:31.000 --> 00:13:33.000]  我今天有兩台路有記錄
[00:13:33.000 --> 00:13:36.000]  有些真的認識了三十多年
[00:13:36.000 --> 00:13:38.000]  有些二十多年
[00:13:38.000 --> 00:13:42.000]  都是曾經帶過的
[00:13:42.000 --> 00:13:43.000]  你可以問問他們
[00:13:43.000 --> 00:13:44.000]  二十年的我
[00:13:44.000 --> 00:13:45.000]  前面的我
[00:13:45.000 --> 00:13:47.000]  和今天的我
[00:13:47.000 --> 00:13:49.000]  有什麼分別
[00:13:49.000 --> 00:13:51.000]  LKBS
[00:13:51.000 --> 00:14:00.000]  連我自己也認不出自己
[00:14:00.000 --> 00:14:06.000]  原來人生換了給耶穌做舵手之後
[00:14:06.000 --> 00:14:14.000]  按照聖經的真理去對事和對人
[00:14:14.000 --> 00:14:16.000]  不是說那些事情一定很順利
[00:14:16.000 --> 00:14:20.000]  但是你做事會事倍功倍
[00:14:20.000 --> 00:14:22.000]  節省很多時間
[00:14:22.000 --> 00:14:26.000]  身邊多了很多良朋益友
[00:14:26.000 --> 00:14:28.000]  你懂得分辨哪些人
[00:14:28.000 --> 00:14:33.000]  可以一齊去共事
[00:14:33.000 --> 00:14:36.000]  做少了很多無謂的事
[00:14:36.000 --> 00:14:39.000]  頭腦清醒很多
[00:14:39.000 --> 00:14:42.000]  多了時間去看聖經
[00:14:42.000 --> 00:14:44.000]  侍奉
[00:14:44.000 --> 00:14:46.000]  傳福音
[00:14:46.000 --> 00:14:48.000]  讀神學
[00:14:48.000 --> 00:14:50.000]  關心家人
[00:14:50.000 --> 00:14:53.000]  還有時間打歌
[00:14:53.000 --> 00:14:56.000]  和老婆行山
[00:14:56.000 --> 00:14:59.000]  陪媽媽看醫生
[00:14:59.000 --> 00:15:02.000]  頭痛的事真的少了很多
[00:15:02.000 --> 00:15:06.000]  晚上一定睡得著覺
[00:15:06.000 --> 00:15:08.000]  當然
[00:15:08.000 --> 00:15:10.000]  還有些最頭痛的事
[00:15:10.000 --> 00:15:13.000]  就是要預備上台說話
[00:15:13.000 --> 00:15:16.000]  要做神學功課
[00:15:16.000 --> 00:15:18.000]  或者預備查經
[00:15:18.000 --> 00:15:22.000]  這些都是開心的頭痛
[00:15:22.000 --> 00:15:27.000]  信耶穌不是找多一個黃大仙
[00:15:27.000 --> 00:15:32.000]  信耶穌是轉換生命的學習
[00:15:32.000 --> 00:15:36.000]  凡事都以耶穌基督為首
[00:15:36.000 --> 00:15:39.000]  盡量盡量
[00:15:39.000 --> 00:15:46.000]  做事要合乎上帝的心意
[00:15:46.000 --> 00:15:53.000]  要合乎上帝創造我們最初的意志
[00:15:53.000 --> 00:15:55.000]  聖經有八記這樣說
[00:15:55.000 --> 00:15:59.000]  第五章第七至九節
[00:15:59.000 --> 00:16:02.000]  人生在世
[00:16:02.000 --> 00:16:04.000]  必遇患難
[00:16:04.000 --> 00:16:08.000]  如同火星飛行
[00:16:08.000 --> 00:16:11.000]  至於我
[00:16:11.000 --> 00:16:13.000]  我怎樣放手
[00:16:13.000 --> 00:16:18.000]  將我的事情托付給祂
[00:16:18.000 --> 00:16:21.000]  祂恆大時不可測度
[00:16:21.000 --> 00:16:27.000]  恆其時不可聲數
[00:16:27.000 --> 00:16:29.000]  過去這二十年
[00:16:29.000 --> 00:16:33.000]  要數算神的恩典數算不盡
[00:16:33.000 --> 00:16:38.000]  其中一個最大的恩典
[00:16:38.000 --> 00:16:41.000]  就是在二千年
[00:16:41.000 --> 00:16:44.000]  其實在一九九年開始
[00:16:44.000 --> 00:16:48.000]  我和那位屬靈長者
[00:16:48.000 --> 00:16:51.000]  長輩不是長者
[00:16:51.000 --> 00:16:53.000]  祈禱
[00:16:53.000 --> 00:16:56.000]  要祈禱我太太二安信主
[00:16:56.000 --> 00:16:59.000]  二安在二千年信主
[00:16:59.000 --> 00:17:04.000]  因為她的信主
[00:17:04.000 --> 00:17:07.000]  我們兩個一起回教會
[00:17:07.000 --> 00:17:11.000]  一起在家中侍奉
[00:17:11.000 --> 00:17:14.000]  開始一個叫快樂家庭團體
[00:17:14.000 --> 00:17:16.000]  叫朋友來我們分享一下
[00:17:16.000 --> 00:17:18.000]  唱一下詩歌
[00:17:18.000 --> 00:17:19.000]  講一下見證
[00:17:19.000 --> 00:17:21.000]  希望帶領他們信奉
[00:17:21.000 --> 00:17:24.000]  這個由六個人開始的聚會
[00:17:24.000 --> 00:17:27.000]  慢慢慢慢研究地方
[00:17:27.000 --> 00:17:29.000]  去到逢星期四
[00:17:29.000 --> 00:17:31.000]  一路到今天
[00:17:31.000 --> 00:17:34.000]  從二零零二年到今天為止
[00:17:34.000 --> 00:17:37.000]  當然現在我們要借教會地方
[00:17:37.000 --> 00:17:40.000]  而這個快樂家庭團體
[00:17:40.000 --> 00:17:43.000]  在二零零四年
[00:17:43.000 --> 00:17:45.000]  一班弟兄姊妹
[00:17:45.000 --> 00:17:48.000]  開始基因敬拜音樂詩歌
[00:17:48.000 --> 00:17:52.000]  原因是神給了我太太靈感
[00:17:52.000 --> 00:17:54.000]  她作了一些詩歌
[00:17:54.000 --> 00:17:56.000]  到今天
[00:17:56.000 --> 00:17:59.000]  她作了大約二百多首詩歌
[00:17:59.000 --> 00:18:03.000]  四位用詩歌
[00:18:03.000 --> 00:18:05.000]  我們用見證
[00:18:05.000 --> 00:18:07.000]  去做報道會
[00:18:07.000 --> 00:18:08.000]  去教會
[00:18:08.000 --> 00:18:12.000]  去帶領更多人去親近耶穌
[00:18:12.000 --> 00:18:15.000]  這個是神給我們最大的恩典
[00:18:15.000 --> 00:18:19.000]  就是有這樣的機會
[00:18:19.000 --> 00:18:21.000]  去侍奉
[00:18:21.000 --> 00:18:23.000]  今天
[00:18:23.000 --> 00:18:27.000]  我能夠站在台上講話
[00:18:27.000 --> 00:18:30.000]  完全是神的恩典
[00:18:30.000 --> 00:18:33.000]  有一節經文那裡說
[00:18:33.000 --> 00:18:37.000]  禮詩篇九十四篇十七至十八節
[00:18:37.000 --> 00:18:40.000]  若不是耶和華幫助我
[00:18:40.000 --> 00:18:44.000]  我就住在寂靜之中
[00:18:44.000 --> 00:18:46.000]  我正說我失了腳
[00:18:46.000 --> 00:18:49.000]  耶和華那時你的慈愛
[00:18:49.000 --> 00:18:51.000]  輔助我
[00:18:51.000 --> 00:18:53.000]  這個是總結了我的生命
[00:18:53.000 --> 00:18:55.000]  我們大家一起祈禱
[00:18:55.000 --> 00:18:57.000]  低頭
[00:18:59.000 --> 00:19:01.000]  創天造地
[00:19:01.000 --> 00:19:05.000]  連公和海都聽你話的主耶穌
[00:19:05.000 --> 00:19:08.000]  我們感謝你
[00:19:08.000 --> 00:19:11.000]  今次山竹集訪
[00:19:11.000 --> 00:19:15.000]  你讓我們看到人是幾多渺小
[00:19:15.000 --> 00:19:18.000]  和不堪一擊
[00:19:18.000 --> 00:19:21.000]  主啊你是我們的避難所
[00:19:21.000 --> 00:19:23.000]  是我們的力量
[00:19:23.000 --> 00:19:27.000]  是我們在患難中隨時的幫助
[00:19:27.000 --> 00:19:29.000]  求你在我們
[00:19:29.000 --> 00:19:33.000]  特別是今天來到我們當中的朋友
[00:19:33.000 --> 00:19:36.000]  或者弟兄姊妹當中
[00:19:36.000 --> 00:19:39.000]  與他們同在
[00:19:39.000 --> 00:19:41.000]  幫助他們
[00:19:41.000 --> 00:19:46.000]  認證他們生命中遇到的大小的風浪
[00:19:46.000 --> 00:19:48.000]  做他們的舵手
[00:19:48.000 --> 00:19:51.000]  好像你做我的舵手那樣
[00:19:51.000 --> 00:19:55.000]  帶領我們一同走光明的道路
[00:19:55.000 --> 00:20:01.000]  賜給我們每一個人都有一份堅定信靠的內心
[00:20:01.000 --> 00:20:04.000]  做一個合乎你心意的人
[00:20:04.000 --> 00:20:06.000]  祝福我們
[00:20:06.000 --> 00:20:08.000]  也祝福香港
[00:20:08.000 --> 00:20:11.000]  有出乎意料的情況
[00:20:11.000 --> 00:20:13.000]  我們祈禱交代
[00:20:13.000 --> 00:20:15.000]  奉靠主耶穌基督得勝而救
[00:20:15.000 --> 00:20:16.000]  Amen
