
[00:00:00.000 --> 00:00:02.000]  各位頂尖的好
[00:02:44.000 --> 00:02:46.100]  似乎是一個優妻的問題
[00:02:46.100 --> 00:02:49.700]  好像探討一個律法的問題
[00:02:49.700 --> 00:02:51.500]  不過作者很快告訴我們
[00:02:51.500 --> 00:02:54.000]  這不僅是一個律法的問題
[00:02:54.000 --> 00:02:57.900]  弗利塞人的目的是要試探耶穌
[00:02:57.900 --> 00:02:59.100]  不過我們仍然會問
[00:02:59.100 --> 00:03:00.900]  究竟優妻的問題
[00:03:00.900 --> 00:03:02.500]  為什麼要去爭論呢?
[00:03:02.500 --> 00:03:03.900]  在我們印象裡
[00:03:03.900 --> 00:03:08.500]  優妻不是在《摩西五經》裡有提到是可以的嗎?
[00:03:08.500 --> 00:03:09.400]  既然可以了
[00:03:09.400 --> 00:03:11.100]  其實還有什麼要回答呢?
[00:03:11.100 --> 00:03:13.700]  回答可以或不可以就行了
[00:03:13.700 --> 00:03:16.400]  究竟為什麼會引成一個爭論呢?
[00:03:16.400 --> 00:03:17.900]  首先我們要明白
[00:03:17.900 --> 00:03:21.000]  究竟《摩西五經》裡提到優妻
[00:03:21.000 --> 00:03:24.300]  或者與優妻相關的一些條例
[00:03:24.300 --> 00:03:25.700]  是在說什麼呢?
[00:03:25.700 --> 00:03:27.900]  其中我們要特別留意的是
[00:03:27.900 --> 00:03:32.100]  《新榮記》二十四章一至四節的經文
[00:03:32.100 --> 00:03:35.300]  《新榮記》二十四章的一至四節
[00:03:35.300 --> 00:03:41.500]  是唯一一段比較詳細講到優妻的處境的一個問題
[00:03:41.500 --> 00:03:43.600]  這段經文很特別
[00:03:43.600 --> 00:03:46.800]  一至三節是在描述一個處境
[00:03:46.800 --> 00:03:49.200]  就是一個人遇到這樣的狀況
[00:03:49.200 --> 00:03:50.400]  就要怎麼做
[00:03:50.400 --> 00:03:53.900]  第四節就是他要做的一個行動
[00:03:53.900 --> 00:03:55.500]  第一節是這麼說的
[00:03:55.500 --> 00:04:08.300]  第三節我沒有顯示出來
[00:04:08.300 --> 00:04:09.800]  但是裡面的內容是說
[00:04:09.800 --> 00:04:12.200]  這個婦人之後再嫁
[00:04:12.200 --> 00:04:14.500]  但是這個第二任的丈夫
[00:04:14.500 --> 00:04:17.300]  也都休了她或者離世
[00:04:17.300 --> 00:04:18.400]  就是死去了
[00:04:18.400 --> 00:04:20.300]  這個婦人變回單身
[00:04:20.300 --> 00:04:21.900]  那怎麼辦呢?
[00:04:21.900 --> 00:04:23.400]  第四節就說了
[00:04:23.400 --> 00:04:35.400]  這條條例
[00:04:35.400 --> 00:04:40.400]  頭三節其實描述了一個非常複雜的處境
[00:04:40.400 --> 00:04:42.900]  不過整個條例裡面
[00:04:42.900 --> 00:04:45.400]  只有第四節才有一個吩咐
[00:04:45.400 --> 00:04:46.300]  一個命令
[00:04:46.300 --> 00:04:51.100]  就是說前夫不可以再娶前妻
[00:04:51.100 --> 00:04:54.300]  這個條例特別的地方是什麼呢?
[00:04:54.300 --> 00:04:56.900]  它是一種很處境性的條例
[00:04:56.900 --> 00:04:59.900]  它不是特別針對優妻這個問題
[00:04:59.900 --> 00:05:03.900]  而是說如果有優妻這個問題出現的時候
[00:05:03.900 --> 00:05:06.900]  那個男人應該要怎麼做的問題
[00:05:06.900 --> 00:05:09.900]  這個就變成一個很特別的狀況
[00:05:09.900 --> 00:05:13.700]  就是原來這條條例沒有直接吩咐這個男人
[00:05:13.700 --> 00:05:16.900]  說只要這個女人有不合意的事
[00:05:16.900 --> 00:05:18.500]  就要休她
[00:05:18.500 --> 00:05:19.700]  沒有這樣說過
[00:05:19.700 --> 00:05:22.900]  只是說如果有優妻這個狀況出現的時候
[00:05:22.900 --> 00:05:24.900]  你不要再娶她
[00:05:24.900 --> 00:05:26.500]  其實在《摩西五經》裡面
[00:05:26.500 --> 00:05:29.900]  常常都有一類型的所謂處境性的條例
[00:05:29.900 --> 00:05:33.100]  處境性的條例就不是那麼絕對的
[00:05:33.100 --> 00:05:34.400]  還有我們要留意
[00:05:34.400 --> 00:05:37.300]  究竟它吩咐的是說哪一個重點
[00:05:37.300 --> 00:05:40.700]  譬如在《摩西五經》裡面都有提過另一個情況
[00:05:40.700 --> 00:05:45.900]  就說如果有人跟另一個人爭鬥、打架
[00:05:45.900 --> 00:05:48.700]  他的吩咐就是
[00:05:48.700 --> 00:05:51.900]  你不可以嚴重傷害他的身體
[00:05:51.900 --> 00:05:55.700]  吩咐就是說你不可以嚴重傷害他的身體
[00:05:55.700 --> 00:05:57.500]  但是經文沒有說
[00:05:57.500 --> 00:06:00.300]  也沒有鼓勵你要爭鬥
[00:06:00.300 --> 00:06:02.500]  不過只是一個不幸的情況出現
[00:06:02.500 --> 00:06:03.700]  一個不理想的情況出現
[00:06:03.700 --> 00:06:05.500]  假如有爭鬥的時候
[00:06:05.500 --> 00:06:07.100]  你要怎麼做
[00:06:07.100 --> 00:06:09.100]  所以這種處境性的條例
[00:06:09.100 --> 00:06:10.900]  我們特別要小心
[00:06:10.900 --> 00:06:13.500]  其實在優妻這條條例裡面
[00:06:13.500 --> 00:06:15.500]  其實都有一個這樣的處境性條例
[00:06:15.500 --> 00:06:17.700]  就是如果有優妻出現
[00:06:17.700 --> 00:06:20.700]  你之後要怎麼去做後續的工作
[00:06:20.700 --> 00:06:24.100]  或者你怎麼不要做一些什麼事項
[00:06:24.100 --> 00:06:27.300]  所以在這個條例裡面
[00:06:27.300 --> 00:06:29.300]  其實反映的是
[00:06:29.300 --> 00:06:34.300]  《摩西五經》沒有直接去吩咐人要優妻
[00:06:34.300 --> 00:06:36.900]  而是在容許一個情況就是
[00:06:36.900 --> 00:06:40.700]  可以容許有優妻的狀況出現
[00:06:40.700 --> 00:06:42.100]  雖然不理想
[00:06:42.100 --> 00:06:44.500]  所以如果我們知道這樣的話
[00:06:44.500 --> 00:06:45.700]  當我們再看回剛才
[00:06:45.700 --> 00:06:48.700]  馬方第十章的三至五節
[00:06:48.700 --> 00:06:51.300]  耶穌和法利賽人的連續對答
[00:06:51.300 --> 00:06:52.900]  我們就發現一個很奇妙的地方
[00:06:52.900 --> 00:06:54.300]  一個很特別的地方
[00:06:54.300 --> 00:06:56.900]  就是當法利賽人問耶穌是否合法的時候
[00:06:56.900 --> 00:06:58.900]  耶穌沒有直接去回答
[00:06:58.900 --> 00:07:00.300]  耶穌反問
[00:07:00.300 --> 00:07:03.700]  他說摩西的吩咐是什麼
[00:07:03.700 --> 00:07:04.700]  法利賽人很聰明
[00:07:04.700 --> 00:07:06.100]  聽到這個字吩咐
[00:07:06.100 --> 00:07:08.100]  他就知道在《摩西五經》裡面
[00:07:08.100 --> 00:07:09.900]  有沒有吩咐過人要優妻
[00:07:09.900 --> 00:07:11.100]  是沒有的
[00:07:11.100 --> 00:07:14.900]  不過他如果用《新穎記》二十四章一至四節去說
[00:07:14.900 --> 00:07:18.300]  似乎是在容許這個情況出現
[00:07:18.300 --> 00:07:22.300]  所以在第四節法利賽人就說
[00:07:22.300 --> 00:07:24.300]  是摩西准許
[00:07:24.300 --> 00:07:26.700]  寫了優書就可以優妻
[00:07:26.700 --> 00:07:28.500]  你看到這個吩咐和准許
[00:07:28.500 --> 00:07:31.900]  其實很明顯是層次不同的東西
[00:07:31.900 --> 00:07:34.500]  一個是你要做或者你一定不要做
[00:07:34.500 --> 00:07:37.100]  一個是容讓你做
[00:07:37.100 --> 00:07:40.700]  所以耶穌繼續在回應他們的時候就說
[00:07:40.700 --> 00:07:42.500]  其實是摩西因為你們心硬
[00:07:42.500 --> 00:07:44.900]  所以寫者戒命給你們
[00:07:44.900 --> 00:07:46.100]  其實在摩西的時代
[00:07:46.100 --> 00:07:50.700]  男人和女人的地位很明顯和今天很不同
[00:07:50.700 --> 00:07:53.900]  你知道聖經裡面會有優妻這件事
[00:07:53.900 --> 00:07:56.700]  或者在古代世界裡面會有優妻這件事
[00:07:56.700 --> 00:07:58.900]  但是你從來都沒有聽過優夫
[00:07:58.900 --> 00:08:00.500]  因為沒有這件事
[00:08:00.500 --> 00:08:04.500]  女性從來在婚姻裡面是沒有這些權利的
[00:08:04.500 --> 00:08:07.700]  男性有權利可以將妻子休了
[00:08:07.700 --> 00:08:09.300]  但是反過來女性是沒有的
[00:08:09.300 --> 00:08:10.500]  在古代裡面
[00:08:10.500 --> 00:08:12.100]  一個女人嫁給男人之後
[00:08:12.100 --> 00:08:14.900]  女人是屬於男人的
[00:08:14.900 --> 00:08:16.300]  是他的財產之一
[00:08:16.300 --> 00:08:18.500]  當時如果想優妻
[00:08:18.500 --> 00:08:21.900]  就是未有優書這件事出現的時候
[00:08:21.900 --> 00:08:23.700]  男人優妻很簡單的
[00:08:23.700 --> 00:08:25.700]  就是將她逐出家門就可以了
[00:08:25.700 --> 00:08:26.700]  什麼都不用管的
[00:08:26.700 --> 00:08:28.300]  但是你知道在古代的時候
[00:08:28.300 --> 00:08:32.900]  一個女性,一個別人的妻子
[00:08:32.900 --> 00:08:34.700]  她這樣被逐出家門
[00:08:34.700 --> 00:08:36.500]  其實是一件很慘烈的事情
[00:08:36.500 --> 00:08:38.500]  因為她連生計都沒有
[00:08:38.500 --> 00:08:39.500]  因為在古代裡面
[00:08:39.500 --> 00:08:43.100]  一個婦女她只能夠依靠她的家人
[00:08:43.100 --> 00:08:45.900]  她的丈夫去供養她
[00:08:45.900 --> 00:08:50.100]  所以當一個妻子被人這樣逐出家門的時候
[00:08:50.100 --> 00:08:52.300]  其實她是一個很悲慘的狀況
[00:08:52.300 --> 00:08:57.900]  甚至有時候可以被丈夫反而指控她什麼呢?
[00:08:57.900 --> 00:08:59.700]  說她擅自離家出走
[00:08:59.700 --> 00:09:01.100]  因為沒有證明
[00:09:01.100 --> 00:09:03.900]  沒有證明丈夫休了妻子
[00:09:03.900 --> 00:09:05.900]  所以女性在這些情況
[00:09:05.900 --> 00:09:08.100]  其實是面對一個更大的艱難
[00:09:08.100 --> 00:09:11.500]  因此優書的設立
[00:09:11.500 --> 00:09:14.900]  其實就是在一個不理想的婚姻狀況
[00:09:14.900 --> 00:09:16.900]  現實出現之下
[00:09:16.900 --> 00:09:20.300]  仍然給女性一點點的保障
[00:09:20.300 --> 00:09:23.300]  容讓婦女可以再嫁
[00:09:23.300 --> 00:09:26.100]  可以重獲新生
[00:09:26.100 --> 00:09:27.900]  因此優書的設立
[00:09:27.900 --> 00:09:30.100]  不是鼓勵更多男人
[00:09:30.100 --> 00:09:31.900]  可以合法地休妻
[00:09:31.900 --> 00:09:35.100]  而是當這個不幸的現實出現的時候
[00:09:35.100 --> 00:09:37.900]  律法就能夠最低限度去保護到
[00:09:37.900 --> 00:09:39.900]  較軟弱的一方
[00:09:39.900 --> 00:09:43.500]  即使婦女真的面對人生最大的打擊也好
[00:09:43.500 --> 00:09:46.700]  不至於完全沒有出路
[00:09:46.700 --> 00:09:49.300]  如果我們明白這個條例的出現
[00:09:49.300 --> 00:09:51.900]  這個優書的出現是一個這樣的意義的時候
[00:09:51.900 --> 00:09:56.100]  當我們再讀今日我們看馬可.福音的經文
[00:09:56.100 --> 00:09:58.100]  我們見到法理錯人的提問
[00:09:58.100 --> 00:10:01.500]  其實我們就知道他露出一個端倪
[00:10:01.500 --> 00:10:05.300]  就是他們不是在理解律法的意義
[00:10:05.300 --> 00:10:07.300]  他們只是想斟酌
[00:10:07.300 --> 00:10:09.300]  究竟男人
[00:10:09.300 --> 00:10:12.100]  可以怎樣令他們在一個合法的情況之下
[00:10:12.100 --> 00:10:14.500]  達到他們休妻的目的
[00:10:14.500 --> 00:10:16.700]  而他們這樣去做的話
[00:10:16.700 --> 00:10:21.700]  其實是將律法帶來一個很大的扭曲
[00:10:21.700 --> 00:10:23.700]  在耶穌的時代法理錯人
[00:10:23.700 --> 00:10:25.700]  是怎樣去看待休妻
[00:10:25.700 --> 00:10:27.300]  在什麼處境下可以休妻呢?
[00:10:27.300 --> 00:10:29.500]  主要是有兩派的觀念
[00:10:29.500 --> 00:10:32.500]  剛才我們讀到新聞記二十四章一節說到
[00:10:32.500 --> 00:10:36.300]  如果當婦人、妻子有不合宜的事
[00:10:36.300 --> 00:10:38.300]  那你就寫休書了
[00:10:38.300 --> 00:10:40.300]  問題來了
[00:10:40.300 --> 00:10:42.700]  什麼叫做不合宜的事呢?
[00:10:42.700 --> 00:10:45.700]  那就要釋法的,要解釋的
[00:10:45.700 --> 00:10:48.700]  主要有兩派,一派比較嚴謹
[00:10:48.700 --> 00:10:58.700]  他們說只要在妻子有出軌不徵的行為的時候
[00:10:58.700 --> 00:11:03.700]  就可以休了她
[00:11:03.700 --> 00:11:05.700]  另一派比較寬鬆的
[00:11:05.700 --> 00:11:07.700]  他們是這樣說的
[00:11:07.700 --> 00:11:10.700]  任何不討丈夫喜悅的行為
[00:11:10.700 --> 00:11:14.700]  都可以構成休妻的理由
[00:11:14.700 --> 00:11:18.700]  例如持家不善
[00:11:18.700 --> 00:11:21.700]  特別在拉比的文獻裡有提到
[00:11:21.700 --> 00:11:26.700]  沒有煮好飯,不會煮飯
[00:11:26.700 --> 00:11:29.700]  都可以成為休妻的理由
[00:11:29.700 --> 00:11:31.700]  最極端的例子是什麼呢?
[00:11:31.700 --> 00:11:33.700]  有些拉比說
[00:11:33.700 --> 00:11:37.700]  丈夫找到一個比他原本的妻子更好的
[00:11:37.700 --> 00:11:41.700]  都可以寫休書,成為休妻的理由
[00:11:41.700 --> 00:11:47.700]  可能對男士來說,聽起來挺有好處
[00:11:47.700 --> 00:11:49.700]  一個大喜的訊息
[00:11:49.700 --> 00:11:52.700]  原來這樣的理由都可以
[00:11:52.700 --> 00:11:55.700]  事實上條例裡這麼關鍵的
[00:11:55.700 --> 00:11:58.700]  不合宜的事的定義
[00:11:58.700 --> 00:12:01.700]  原來可以無限的擴充
[00:12:01.700 --> 00:12:06.700]  佛利賽人在操控解釋律法的話語權的時候
[00:12:06.700 --> 00:12:09.700]  就可以任意而行
[00:12:09.700 --> 00:12:11.700]  令行使這個律法的人
[00:12:11.700 --> 00:12:14.700]  可以振振有詞地告訴別人
[00:12:14.700 --> 00:12:16.700]  我是依法辦事
[00:12:16.700 --> 00:12:19.700]  我沒有犯法,我沒有違反任何的律法
[00:12:19.700 --> 00:12:22.700]  我沒有做錯事
[00:12:22.700 --> 00:12:24.700]  因為律法是這樣解釋的
[00:12:24.700 --> 00:12:26.700]  不過我們要問一個很重要的問題
[00:12:26.700 --> 00:12:28.700]  就是律法的解釋
[00:12:28.700 --> 00:12:31.700]  是要走向去遷就人的方便
[00:12:31.700 --> 00:12:34.700]  按我們自己的需要去隨意剪裁
[00:12:34.700 --> 00:12:36.700]  還是律法的解釋
[00:12:36.700 --> 00:12:39.700]  是要幫助我們更清楚去理解
[00:12:39.700 --> 00:12:41.700]  律法設立的目的是什麼
[00:12:41.700 --> 00:12:43.700]  以致人能夠去遵守呢?
[00:12:43.700 --> 00:12:46.700]  事實上如果我們看舊約聖經
[00:12:46.700 --> 00:12:50.700]  神去頒佈他的律法給以色列人的觀念的時候
[00:12:50.700 --> 00:12:52.700]  我們要知道
[00:12:52.700 --> 00:12:55.700]  上帝是透過律法的設立
[00:12:55.700 --> 00:12:57.700]  去將神的性情
[00:12:57.700 --> 00:12:59.700]  神認為對的東西
[00:12:59.700 --> 00:13:01.700]  灌注在律法的裡面
[00:13:01.700 --> 00:13:03.700]  透過律法的踐行
[00:13:03.700 --> 00:13:05.700]  屬神的子民在生活的裡面
[00:13:05.700 --> 00:13:07.700]  去不斷被牧養
[00:13:07.700 --> 00:13:11.700]  以致他們能夠行出神的樣式
[00:13:11.700 --> 00:13:14.700]  並且能夠給列國去觀看
[00:13:14.700 --> 00:13:15.700]  成為見證
[00:13:15.700 --> 00:13:17.700]  見證到這班屬神的子民
[00:13:17.700 --> 00:13:21.700]  他們的生活跟其他人不一樣
[00:13:21.700 --> 00:13:22.700]  是有神的樣式的
[00:13:22.700 --> 00:13:24.700]  但是很可惜
[00:13:24.700 --> 00:13:25.700]  在耶穌的時代
[00:13:25.700 --> 00:13:27.700]  大家只是在意
[00:13:27.700 --> 00:13:31.700]  究竟怎樣去定義那個不合而
[00:13:31.700 --> 00:13:33.700]  怎樣在這些律法的枝節
[00:13:33.700 --> 00:13:36.700]  去利用他們的知識
[00:13:36.700 --> 00:13:38.700]  轉空子
[00:13:38.700 --> 00:13:41.700]  讓他們能夠可以合法地去休妻
[00:13:41.700 --> 00:13:42.700]  結果
[00:13:42.700 --> 00:13:44.700]  律法就被嚴重地扭曲
[00:13:44.700 --> 00:13:47.700]  被錯誤地運用
[00:13:47.700 --> 00:13:50.700]  依法辦事
[00:13:50.700 --> 00:13:54.700]  但是否合情合理呢?
[00:13:54.700 --> 00:13:56.700]  在我一些牧養的經驗裡面
[00:13:56.700 --> 00:13:58.700]  有時候都會跟一些
[00:13:58.700 --> 00:14:02.700]  有艱難的夫婦去傾談
[00:14:02.700 --> 00:14:05.700]  當然不是在我們教會裡面出現
[00:14:05.700 --> 00:14:08.700]  都面對過一些例子
[00:14:08.700 --> 00:14:14.700]  丈夫一心一意一定要離婚
[00:14:14.700 --> 00:14:17.700]  但是太太不想
[00:14:17.700 --> 00:14:22.700]  丈夫控訴責備太太
[00:14:22.700 --> 00:14:25.700]  為什麼要繼續纏著她
[00:14:25.700 --> 00:14:26.700]  有一次的傾談
[00:14:26.700 --> 00:14:28.700]  丈夫說
[00:14:28.700 --> 00:14:31.700]  我都做足了要求
[00:14:31.700 --> 00:14:33.700]  法律上說我要付贍養費
[00:14:33.700 --> 00:14:35.700]  我都願意付
[00:14:35.700 --> 00:14:37.700]  為什麼你不放過我呢?
[00:14:37.700 --> 00:14:39.700]  我都做了我要做的事
[00:14:39.700 --> 00:14:41.700]  聽到這些說話的時候
[00:14:41.700 --> 00:14:43.700]  心裡都是一個很大的
[00:14:43.700 --> 00:14:45.700]  很無奈
[00:14:45.700 --> 00:14:48.700]  如果你問法律的要求是什麼
[00:14:48.700 --> 00:14:50.700]  法律的要求就是
[00:14:50.700 --> 00:14:52.700]  要付贍養費
[00:14:52.700 --> 00:14:53.700]  要做足法律的規定
[00:14:53.700 --> 00:14:55.700]  去辦離婚的手續
[00:14:55.700 --> 00:14:56.700]  不過我相信
[00:14:56.700 --> 00:14:58.700]  這些說話如果是
[00:14:58.700 --> 00:15:02.700]  被太太和子女聽到的時候
[00:15:02.700 --> 00:15:05.700]  我想這個傷痛是非常大的
[00:15:05.700 --> 00:15:07.700]  那種關係的破裂
[00:15:07.700 --> 00:15:10.700]  以致他們的心靈受創
[00:15:10.700 --> 00:15:12.700]  是無法彌補的
[00:15:12.700 --> 00:15:14.700]  不是錢銀
[00:15:14.700 --> 00:15:18.700]  不是金錢能夠彌補
[00:15:18.700 --> 00:15:19.700]  是的
[00:15:19.700 --> 00:15:21.700]  是依法辦事
[00:15:21.700 --> 00:15:27.700]  但是似乎不是合情合理
[00:15:27.700 --> 00:15:29.700]  法理賽人他們就是
[00:15:29.700 --> 00:15:33.700]  針對律法可以不可以的問題
[00:15:33.700 --> 00:15:35.700]  但是耶穌的回應是教導我們
[00:15:35.700 --> 00:15:37.700]  給我們一個新的體見
[00:15:37.700 --> 00:15:39.700]  讓我們不只是斟酌
[00:15:39.700 --> 00:15:41.700]  那個字面的意思
[00:15:41.700 --> 00:15:43.700]  或者那個規則
[00:15:43.700 --> 00:15:45.700]  你怎樣去轉空子
[00:15:45.700 --> 00:15:47.700]  讓你可以做到你想做的事
[00:15:47.700 --> 00:15:49.700]  而是耶穌在他的回應裡面
[00:15:49.700 --> 00:15:51.700]  要提醒更新我們
[00:15:51.700 --> 00:15:53.700]  就是他怎樣去更新
[00:15:53.700 --> 00:15:55.700]  這個律法的意義
[00:15:55.700 --> 00:15:58.700]  讓我們知道怎樣去走下去
[00:15:58.700 --> 00:15:59.700]  今天很想和大家
[00:15:59.700 --> 00:16:01.700]  從兩個方向去看到
[00:16:01.700 --> 00:16:02.700]  耶穌的回應
[00:16:02.700 --> 00:16:04.700]  怎樣帶來兩方面
[00:16:04.700 --> 00:16:06.700]  對婚姻的更新
[00:16:06.700 --> 00:16:08.700]  第一方面
[00:16:08.700 --> 00:16:09.700]  耶穌指出
[00:16:09.700 --> 00:16:10.700]  在創造中裡面
[00:16:10.700 --> 00:16:13.700]  婚姻的本質是什麼
[00:16:13.700 --> 00:16:16.700]  在摩訶方十章第六節至第九節裡面
[00:16:16.700 --> 00:16:20.700]  提到當耶穌回應法理賽人的時候
[00:16:20.700 --> 00:16:24.700]  他說不是合不合法的問題
[00:16:24.700 --> 00:16:27.700]  是究竟上帝創造的心意是什麼
[00:16:27.700 --> 00:16:30.700]  所以說了第六節至第九節的內容
[00:16:30.700 --> 00:16:31.700]  我們一起讀
[00:16:31.700 --> 00:16:34.700]  但從起初創造的時候
[00:16:52.700 --> 00:16:55.700]  相對於法理賽人他們只是計較法律條文
[00:16:55.700 --> 00:16:56.700]  那些節節的問題
[00:16:56.700 --> 00:16:58.700]  其實我們更加要問的應該是
[00:16:58.700 --> 00:17:01.700]  究竟為什麼這個男人要休妻
[00:17:01.700 --> 00:17:04.700]  如果放在我們現代的處境裡面
[00:17:04.700 --> 00:17:05.700]  我們就要問
[00:17:05.700 --> 00:17:09.700]  為什麼一對夫婦要走到離婚的道路上
[00:17:09.700 --> 00:17:12.700]  不只是說那個可以不可以的問題
[00:17:12.700 --> 00:17:17.700]  今天很多教會對信徒夫婦離婚的原則
[00:17:17.700 --> 00:17:21.700]  大致上有兩個很基本的考慮
[00:17:21.700 --> 00:17:25.700]  第一就是如果有一方犯了姦淫
[00:17:25.700 --> 00:17:28.700]  有第三者出軌等等情況
[00:17:28.700 --> 00:17:31.700]  受傷的一方我們會接受
[00:17:31.700 --> 00:17:32.700]  不過不鼓勵
[00:17:32.700 --> 00:17:34.700]  接受他可以離婚
[00:17:34.700 --> 00:17:36.700]  而這樣的離婚對受傷的一方來說
[00:17:36.700 --> 00:17:39.700]  不視為一個犯罪
[00:17:39.700 --> 00:17:41.700]  在教會的角度不視為一個犯罪
[00:17:41.700 --> 00:17:43.700]  另外一個處境就是
[00:17:43.700 --> 00:17:46.700]  當有一方很堅決要提出離婚
[00:17:46.700 --> 00:17:48.700]  教會也對受傷的一方
[00:17:48.700 --> 00:17:51.700]  即是被動的一方都會較為接納和體諒
[00:17:51.700 --> 00:17:53.700]  都不會視為離婚
[00:17:53.700 --> 00:17:56.700]  對受傷的一方來說是視為犯罪
[00:17:56.700 --> 00:17:58.700]  當然還有一些很極端的情況
[00:17:58.700 --> 00:18:03.700]  教會就要按具體判斷再去處理
[00:18:03.700 --> 00:18:07.700]  不過誰會有心機去問
[00:18:07.700 --> 00:18:10.700]  我可不可以離婚呢
[00:18:10.700 --> 00:18:15.700]  我想這對夫婦在平常的日子裡
[00:18:15.700 --> 00:18:18.700]  不會無緣無故在丈夫和太太吃飯時
[00:18:18.700 --> 00:18:22.700]  問他們如何才可以離婚
[00:18:22.700 --> 00:18:23.700]  你不會這樣吧
[00:18:23.700 --> 00:18:25.700]  多數你思考這個問題的時候
[00:18:25.700 --> 00:18:27.700]  其實應該是你出了事
[00:18:27.700 --> 00:18:28.700]  你有問題
[00:18:28.700 --> 00:18:30.700]  夫婦才會多想
[00:18:30.700 --> 00:18:32.700]  其實聖經怎樣說
[00:18:32.700 --> 00:18:34.700]  是否可以還是不可以
[00:18:34.700 --> 00:18:36.700]  其實很多時候問這個問題的
[00:18:36.700 --> 00:18:38.700]  都是出了問題的夫婦
[00:18:38.700 --> 00:18:42.700]  我不知道每對夫婦之間發生了甚麼事
[00:18:42.700 --> 00:18:45.700]  但是我估計或者我經歷的
[00:18:45.700 --> 00:18:49.700]  很多都是在夫婦關係上有極大的磨難
[00:18:49.700 --> 00:18:52.700]  很長時間的灰心失望
[00:18:52.700 --> 00:18:54.700]  直到有一天他們感覺到絕望的時候
