
[00:00:00.000 --> 00:00:03.320]  今天我們繼續保羅生平的系列
[00:02:00.440 --> 00:02:03.360]  我們每個人都是有獨特的
[00:02:03.360 --> 00:02:11.240]  也就是說神對我們每一個人都有獨特的計劃和心意
[00:02:11.240 --> 00:02:15.960]  就是說神對我們每一個人都有獨特的計劃和心意
[00:02:15.960 --> 00:02:17.240]  你相信不相信呢
[00:02:17.240 --> 00:02:18.400]  你相信嗎
[00:02:18.400 --> 00:02:21.080]  就是可能我們頭腦我們相信
[00:02:21.360 --> 00:02:25.880]  可能我們頭腦上我們相信 口裏面我們可以相信
[00:02:25.880 --> 00:02:28.280]  我們口可能說相信
[00:02:28.280 --> 00:02:30.360]  然而我們經歷上面
[00:02:30.360 --> 00:02:37.000]  我們是不是真的感受得到神那種的計劃和心意
[00:02:37.000 --> 00:02:39.320]  然而從真實的經歷
[00:02:39.320 --> 00:02:42.440]  我們是否感受到神的心意呢
[00:02:42.440 --> 00:02:44.560]  還是其實在這一刻
[00:02:44.560 --> 00:02:48.880]  我們對於神的計劃和心意
[00:02:48.880 --> 00:02:51.640]  我們還是充滿着疑惑呢
[00:02:51.640 --> 00:02:56.200]  還是這一刻你對神的心意和計劃還是充滿了疑惑
[00:02:56.200 --> 00:03:02.400]  較早前我參加了我小兒子三年級學校的才藝表演
[00:03:02.400 --> 00:03:07.240]  之前我參加了我小兒子學校三年級的才藝表演
[00:03:07.240 --> 00:03:10.040]  講清楚我是去看不是去參加
[00:03:10.040 --> 00:03:12.680]  我只是去看不是去參加
[00:03:12.680 --> 00:03:14.080]  裏面有人玩樂器
[00:03:14.080 --> 00:03:16.360]  有人在演奏樂器
[00:03:16.360 --> 00:03:17.840]  有些小朋友會唱歌
[00:03:17.840 --> 00:03:19.280]  有些小孩會唱歌
[00:03:19.280 --> 00:03:20.800]  有些小朋友會講笑
[00:03:20.800 --> 00:03:22.640]  有些小孩會說笑話
[00:03:22.640 --> 00:03:27.320]  必須小孩就和另外四個男孩組織了一個男團
[00:03:27.320 --> 00:03:33.400]  我的小兒子畢竟就和其他四個小孩組成了男團
[00:03:33.400 --> 00:03:34.560]  他們跳舞
[00:03:34.560 --> 00:03:36.360]  他們表演跳舞
[00:03:36.360 --> 00:03:38.440]  不過我想講的不是我的兒子
[00:03:38.440 --> 00:03:41.040]  但是我想說的並不是我的小兒子
[00:03:41.040 --> 00:03:42.640]  我想講另外一個妹妹
[00:03:42.640 --> 00:03:44.520]  我想說另外一個小妹妹
[00:03:44.520 --> 00:03:47.800]  這個妹妹她的表演是表演魔術
[00:03:47.800 --> 00:03:50.440]  這個小妹妹表演的是魔術
[00:03:50.440 --> 00:03:52.480]  就是一個福音的魔術
[00:03:52.480 --> 00:03:54.560]  是一個福音的魔術
[00:03:54.560 --> 00:03:56.120]  不可以拍她的樣子
[00:03:56.120 --> 00:03:58.200]  所以我只拍了她的道具
[00:03:58.200 --> 00:04:00.200]  因爲不可以照她的樣子
[00:04:00.200 --> 00:04:02.960]  所以我只是把她的道具照下來
[00:04:02.960 --> 00:04:04.200]  魔術是這樣的
[00:04:04.200 --> 00:04:06.160]  這個魔術是這樣的
[00:04:06.160 --> 00:04:08.280]  其中一杯就是清水
[00:04:08.280 --> 00:04:09.560]  就代表我們的生命
[00:04:09.560 --> 00:04:11.120]  原本是中間那杯
[00:04:11.120 --> 00:04:14.400]  其中一杯是代表我們的生命
[00:04:14.400 --> 00:04:15.680]  就是中間那杯
[00:04:15.680 --> 00:04:17.360]  黑色那杯液體
[00:04:17.360 --> 00:04:18.960]  就代表着罪
[00:04:18.960 --> 00:04:24.240]  就把黑色的倒進去中間的清水
[00:04:24.240 --> 00:04:31.000]  就代表我們的生命被罪污染了
[00:04:31.000 --> 00:04:36.840]  他就說另外一杯是清水
[00:04:36.840 --> 00:04:41.760]  就象徵着耶穌的寶血
[00:04:41.760 --> 00:04:47.200]  他就說耶穌的寶血可以洗淨我們的罪
[00:04:47.360 --> 00:04:50.920]  他就說耶穌的寶血可以洗淨我們的罪
[00:04:50.920 --> 00:04:53.960]  他就將耶穌的血倒到中間那杯
[00:04:53.960 --> 00:04:56.680]  變了色象徵生命的杯裏面
[00:04:56.680 --> 00:05:00.080]  他就把這杯倒進中間那杯
[00:05:00.080 --> 00:05:02.920]  象徵我們生命的杯
[00:05:02.920 --> 00:05:07.880]  正當他在說耶穌的寶血洗淨我們的罪的時候
[00:05:07.880 --> 00:05:12.400]  他就在說耶穌的寶血洗淨我們的罪的時候
[00:05:12.400 --> 00:05:15.280]  我們的生命就好像杯一樣潔白
[00:05:15.280 --> 00:05:18.200]  我們的生命就像這杯這麼潔白
[00:05:18.200 --> 00:05:20.920]  但是中間那杯還是黑黑的
[00:05:20.920 --> 00:05:24.040]  但是中間那杯還是有點黑色
[00:05:24.040 --> 00:05:25.560]  就是他做完整個魔術
[00:05:25.560 --> 00:05:29.000]  將耶穌的血倒下去有罪的生命
[00:05:29.000 --> 00:05:32.880]  耶穌的血不夠力洗淨我們生命的罪
[00:05:32.880 --> 00:05:36.600]  他就算是倒進耶穌的寶血
[00:05:36.600 --> 00:05:40.240]  那耶穌的寶血也沒有這麼大的魔力
[00:05:40.240 --> 00:05:43.040]  可以洗淨這杯水
[00:05:43.040 --> 00:05:47.640]  在場的人就在笑
[00:05:47.640 --> 00:05:52.320]  我留意到爲什麼
[00:05:52.320 --> 00:05:57.320]  黑色那杯他倒得太多
[00:05:57.320 --> 00:06:01.160]  耶穌的血他倒得太少
[00:06:01.160 --> 00:06:04.960]  不夠力 稀釋
[00:06:04.960 --> 00:06:10.200]  所以耶穌就不斷地灌注他的寶血
[00:06:10.200 --> 00:06:20.360]  直到我們的生命是清潔爲止
[00:06:20.360 --> 00:06:24.400]  但是這個妹妹做得很好
[00:06:24.400 --> 00:06:26.760]  她是很有天分的
[00:06:26.760 --> 00:06:28.640]  我覺得她有膽量做這個魔術
[00:06:28.640 --> 00:06:34.520]  她是很大膽的
[00:06:34.520 --> 00:06:40.320]  小小的才藝表演也看到小朋友不同的人有不同的天分才藝
[00:06:40.320 --> 00:06:45.200]  這個小小的天才表演也看到每個小朋友有他的天賦
[00:06:45.200 --> 00:06:47.040]  神做每個小朋友都不同
[00:06:47.040 --> 00:06:49.800]  神做每個小朋友都不一樣
[00:06:49.800 --> 00:06:52.080]  神做我們每個都不同
[00:06:52.080 --> 00:06:54.480]  神做我們每個人都不一樣
[00:06:54.480 --> 00:06:56.240]  對我們都有計劃和心意
[00:06:56.240 --> 00:06:59.480]  對我們每一個都有計劃還有心意
[00:06:59.480 --> 00:07:02.280]  你相信不相信神對你有計劃和心意
[00:07:02.280 --> 00:07:06.280]  你相信不相信神對你有計劃和心意
[00:07:06.280 --> 00:07:08.920]  我們是否真心相信願意走下去
[00:07:08.920 --> 00:07:12.960]  我們是否真心相信願意走下去
[00:07:12.960 --> 00:07:14.400]  求神幫助我們低頭祈禱
[00:07:14.400 --> 00:07:16.720]  求神幫助我們低頭禱告
[00:07:16.720 --> 00:07:18.600]  親愛的恩主我們獻上感謝
[00:07:18.600 --> 00:07:20.840]  親愛的恩主我們獻上感謝
[00:07:20.840 --> 00:07:23.200]  因爲是你的恩手親手去做我們
[00:07:23.200 --> 00:07:25.720]  因爲是你的恩手親手去做我們
[00:07:25.720 --> 00:07:27.480]  在我們還在無福之前
[00:07:27.480 --> 00:07:29.240]  甚至乎未成形之前
[00:07:29.240 --> 00:07:32.160]  神你已經知道你對我們的計劃
[00:07:32.160 --> 00:07:34.640]  我們還在母胎之中
[00:07:34.640 --> 00:07:37.120]  你已經對我們有特別的計劃
[00:07:37.120 --> 00:07:38.880]  求主你感動我們
[00:07:38.880 --> 00:07:41.520]  求神你接受我們
[00:07:41.520 --> 00:07:44.600]  叫我們真的追求神你的計劃
[00:07:44.600 --> 00:07:47.640]  叫我們真的追隨神你的計劃
[00:07:47.640 --> 00:07:49.240]  被耶穌基督你吸引
[00:07:49.240 --> 00:07:51.280]  被耶穌基督你吸引
[00:07:51.280 --> 00:07:54.640]  去過一種合神心意的生活
[00:07:54.640 --> 00:07:57.200]  去過一種合神心意的生活
[00:07:57.200 --> 00:07:58.240]  求主你幫助
[00:07:58.240 --> 00:07:59.320]  求神你幫助
[00:07:59.320 --> 00:08:00.880]  祈禱奉耶穌基督的命求
[00:08:00.880 --> 00:08:03.160]  祈禱奉祖耶穌基督的命求
[00:08:03.160 --> 00:08:04.560]  阿們
[00:08:04.560 --> 00:08:05.880]  回到經文
[00:08:05.880 --> 00:08:07.720]  現在我們回到經文
[00:08:07.720 --> 00:08:10.560]  當保羅遇上了耶穌
[00:08:10.560 --> 00:08:12.560]  當保羅遇到耶穌
[00:08:12.560 --> 00:08:14.520]  神就說了一句
[00:08:14.520 --> 00:08:16.120]  神就說了一句
[00:08:16.120 --> 00:08:17.880]  保羅是我揀選的器命
[00:08:17.880 --> 00:08:19.920]  要在外邦人和君王
[00:08:19.920 --> 00:08:23.920]  還有以色列人的面前宣揚我的名
[00:08:23.920 --> 00:08:26.360]  祂是我所揀選的器命
[00:08:26.360 --> 00:08:28.160]  要在外邦人和君王
[00:08:28.160 --> 00:08:31.160]  還有以色列人的面前宣揚我的名
[00:08:31.160 --> 00:08:34.080]  其實這句話表達出了
[00:08:34.080 --> 00:08:36.280]  神對保羅的心意是怎樣的
[00:08:36.280 --> 00:08:37.840]  這一句話已經表達了
[00:08:37.840 --> 00:08:40.320]  神對保羅的心意是怎樣的
[00:08:40.320 --> 00:08:41.680]  要保羅去傳道
[00:08:41.680 --> 00:08:43.080]  要保羅去傳道
[00:08:43.080 --> 00:08:45.000]  但是這一刻在祂傳道之前
[00:08:45.000 --> 00:08:46.240]  大家要搞清楚
[00:08:46.240 --> 00:08:47.560]  其實祂不知道的
[00:08:47.560 --> 00:08:49.640]  但是大家要弄清楚
[00:08:49.640 --> 00:08:51.920]  在這一刻祂是不知道的
[00:08:51.920 --> 00:08:54.040]  祂甚至原本有祂自己的計劃的
[00:08:54.040 --> 00:08:56.560]  祂本來有祂自己的計劃
[00:08:56.560 --> 00:08:58.080]  經文很快就去說
[00:08:58.080 --> 00:08:59.200]  祂知道神的計劃
[00:08:59.200 --> 00:09:00.520]  祂就照着去做了
[00:09:00.520 --> 00:09:02.480]  經文很快就說到
[00:09:02.480 --> 00:09:03.840]  祂知道神的計劃
[00:09:03.840 --> 00:09:05.760]  然後祂就跟着做了
[00:09:05.760 --> 00:09:08.120]  我們或者很容易會以爲
[00:09:08.120 --> 00:09:11.680]  只要我們知道神的計劃
[00:09:11.680 --> 00:09:13.360]  這個答案
[00:09:13.360 --> 00:09:16.160]  只要我們照着去做
[00:09:16.160 --> 00:09:18.240]  就會沒有問題了
[00:09:18.240 --> 00:09:19.960]  我們可能這麼想
[00:09:19.960 --> 00:09:22.160]  就是如果我們知道神的計劃的話
[00:09:22.160 --> 00:09:23.560]  我們跟着去做
[00:09:23.560 --> 00:09:24.920]  那就很容易了
[00:09:24.920 --> 00:09:27.240]  就是照着神的計劃和心意去做
[00:09:27.240 --> 00:09:28.320]  就會好的了
[00:09:28.320 --> 00:09:29.720]  我還可以怎樣呢
[00:09:29.720 --> 00:09:35.000]  但是我想用個比喻
[00:09:35.000 --> 00:09:36.200]  就是神的計劃
[00:09:36.200 --> 00:09:38.720]  大卿姐妹好像洋蔥一樣
[00:09:38.720 --> 00:09:44.920]  你每撕開一層
[00:09:44.920 --> 00:09:46.680]  你會發現更多
[00:09:46.680 --> 00:09:50.440]  你再撕開一層
[00:09:50.440 --> 00:09:52.360]  你慢慢就會發現到
[00:09:52.360 --> 00:09:54.120]  這個洋蔥這個計劃
[00:09:54.120 --> 00:09:56.080]  中心的意義
[00:09:56.080 --> 00:10:03.040]  就在保羅傳道的時候
[00:10:03.040 --> 00:10:06.520]  他照着神的計劃去做
[00:10:06.520 --> 00:10:09.600]  經文沒有記載
[00:10:09.600 --> 00:10:11.520]  他帶了多少人信主
[00:10:11.520 --> 00:10:14.280]  我會問
[00:10:14.280 --> 00:10:15.720]  會不會其實保羅最初
[00:10:15.720 --> 00:10:17.920]  不是很成功去帶人信主呢
[00:10:23.920 --> 00:10:27.240]  但是聖經記載了保羅身邊的人
[00:10:27.240 --> 00:10:29.240]  對於保羅這一刻
[00:10:29.240 --> 00:10:32.360]  他說他去行神的計劃的時候
[00:10:32.360 --> 00:10:33.880]  這些人有什麼反應
[00:10:33.880 --> 00:10:42.040]  第一個反應是
[00:10:42.040 --> 00:10:44.120]  聽見保羅去傳道的人
[00:10:44.120 --> 00:10:45.360]  他們驚奇
[00:10:45.360 --> 00:10:50.640]  他們說
[00:10:50.640 --> 00:10:51.840]  不是
[00:10:51.840 --> 00:10:55.120]  這不就是之前殘害我們
[00:10:55.120 --> 00:10:57.160]  綁着我們那個人嗎
[00:10:57.160 --> 00:11:04.280]  驚奇一點都不是讚賞
[00:11:04.280 --> 00:11:11.480]  不是英文的marvelous這種讚美
[00:11:11.480 --> 00:11:16.080]  意思是不合理
[00:11:16.080 --> 00:11:20.520]  make no sense
[00:11:20.520 --> 00:11:22.480]  很不明白 很混亂
[00:11:22.480 --> 00:11:25.760]  容我來說就是質疑
[00:11:25.760 --> 00:11:29.360]  這個人
[00:11:29.360 --> 00:11:31.480]  現在他說他自己
[00:11:31.480 --> 00:11:33.680]  聽到神的計劃
[00:11:33.680 --> 00:11:34.880]  來傳道
[00:11:34.880 --> 00:11:36.800]  他會不會其實是
[00:11:36.800 --> 00:11:38.680]  無間道做臥底
[00:11:38.680 --> 00:11:46.040]  很平常的想法
[00:11:46.040 --> 00:11:49.680]  當保羅一傳道
[00:11:49.680 --> 00:11:51.200]  他就被人質疑了
[00:11:51.200 --> 00:11:58.800]  加拿大書記載了其他人的反應
[00:11:58.800 --> 00:12:03.520]  保羅的自白
[00:12:03.520 --> 00:12:07.640]  說他最初開始有感動的時候
[00:12:07.640 --> 00:12:10.000]  他沒有去和任何人商量
[00:12:10.000 --> 00:12:17.520]  他沒有去見其他使徒
[00:12:20.680 --> 00:12:23.920]  他是一個人去了阿拉伯
[00:12:23.920 --> 00:12:29.080]  一去就差不多三年
[00:12:29.080 --> 00:12:34.800]  三年之後他就去了見基法
[00:12:34.800 --> 00:12:35.840]  即是彼得
[00:12:35.840 --> 00:12:40.520]  次序很重要
[00:12:40.520 --> 00:12:42.080]  他和彼得住了15天
[00:12:42.080 --> 00:12:47.600]  我相信這15天是去講解
[00:12:47.600 --> 00:12:51.720]  過去三年的經歷和保羅的領袖和計劃
[00:12:51.720 --> 00:12:56.840]  他見完彼得
[00:12:56.840 --> 00:13:00.080]  我很相信是經過彼得的轉介
[00:13:00.080 --> 00:13:01.680]  他再去見雅各
[00:13:01.680 --> 00:13:09.200]  你有沒有想過爲什麼不見
[00:13:09.200 --> 00:13:13.120]  即是見一下有什麼問題
[00:13:13.120 --> 00:13:16.640]  有商有量
[00:13:16.640 --> 00:13:18.400]  有個計劃一起去做神的事宮
[00:13:18.400 --> 00:13:19.360]  不是更好嗎
[00:13:19.360 --> 00:13:26.480]  其實這裏在講
[00:13:26.480 --> 00:13:28.080]  就是見一下都有問題
[00:13:28.080 --> 00:13:35.120]  保羅說他見過耶穌
[00:13:35.120 --> 00:13:40.080]  他說他要去傳揚耶穌
[00:13:40.080 --> 00:13:45.200]  是不是每個人都相信他呢
[00:13:47.600 --> 00:13:49.320]  所有人對他的認識
[00:13:49.320 --> 00:13:52.160]  就是他明明是逼迫信耶穌的人
[00:13:52.160 --> 00:14:01.200]  其實他用了三年時間去證明他的感動
[00:14:01.200 --> 00:14:06.840]  甚至三年之後
[00:14:06.840 --> 00:14:09.760]  只有彼得願意去見保羅
[00:14:14.480 --> 00:14:16.800]  彼得接受保羅
[00:14:16.800 --> 00:14:19.440]  當時雅各這個大領袖
[00:14:19.440 --> 00:14:21.120]  才願意去見保羅
[00:14:21.120 --> 00:14:22.040]  相信他
[00:14:22.040 --> 00:14:30.560]  他做神的計劃
[00:14:30.560 --> 00:14:31.600]  又被質疑
[00:14:31.600 --> 00:14:33.000]  又被不相信
[00:14:33.000 --> 00:14:39.440]  到底爲什麼呢
[00:14:41.200 --> 00:14:45.840]  這個正正就是他人生走神的計劃的開始
[00:14:45.840 --> 00:14:53.440]  我們很容易會以爲
[00:14:53.440 --> 00:14:56.080]  神的計劃就是一個答案
[00:14:56.080 --> 00:14:57.680]  我們有這個答案
[00:14:57.680 --> 00:14:58.880]  我們很開心
[00:14:58.880 --> 00:15:01.440]  走下去就順利成功了
[00:15:01.440 --> 00:15:09.760]  給大家一個統計數字
[00:15:12.160 --> 00:15:13.440]  是美國的
[00:15:13.440 --> 00:15:17.280]  神學院畢業的神學生
[00:15:17.280 --> 00:15:20.160]  五年之後會有50%
[00:15:20.160 --> 00:15:23.360]  都沒有再木會或者是從事神學工作
[00:15:23.360 --> 00:15:36.640]  十年之後有多少個百分比還在做呢
[00:15:40.480 --> 00:15:41.760]  想不想猜一猜
[00:15:41.760 --> 00:15:50.880]  大概10個百分比
[00:15:50.880 --> 00:15:52.480]  當時我們神學生就說
[00:15:52.480 --> 00:15:55.360]  這個遊戲九死一生
[00:15:55.360 --> 00:16:01.760]  譚全道跟我說
[00:16:01.760 --> 00:16:02.400]  廣告沒有
[00:16:02.400 --> 00:16:03.920]  我們就是生還者
[00:16:03.920 --> 00:16:10.080]  保羅現在要知道要傳道
[00:16:11.440 --> 00:16:14.160]  但一傳道又質疑又不信任
[00:16:14.160 --> 00:16:20.080]  正常人都會問爲什麼你不放棄呢
[00:16:20.080 --> 00:16:24.320]  爲什麼要繼續呢
[00:16:24.320 --> 00:16:28.480]  我們問有什麼讓保羅繼續下去
[00:16:28.480 --> 00:16:34.480]  或者保羅繼續的原因對我們都有益處
[00:16:39.120 --> 00:16:40.800]  之前我的兒子送了一枝筆給我
[00:16:40.800 --> 00:16:45.120]  是一枝很粗的筆
[00:16:45.120 --> 00:16:51.040]  那些筆有很多個按到不同顏色出來的
[00:16:51.040 --> 00:16:55.760]  我很喜歡用這些筆
[00:16:55.760 --> 00:17:00.160]  我很喜歡一枝筆有很多顏色
[00:17:00.160 --> 00:17:03.280]  因爲我覺得
[00:17:03.280 --> 00:17:06.960]  無論是看書 做筆記 或者寫廣章
[00:17:06.960 --> 00:17:09.280]  不同的顏色可以代表不同的意義
[00:17:09.280 --> 00:17:16.080]  但這枝筆有問題
[00:17:16.080 --> 00:17:20.560]  一買回來紅色就按不出來
[00:17:20.560 --> 00:17:26.800]  沒問題的
[00:17:26.800 --> 00:17:27.920]  我喜歡做東西
[00:17:27.920 --> 00:17:28.720]  我打開了
[00:17:28.720 --> 00:17:30.160]  我做好一條彈弓
[00:17:30.160 --> 00:17:31.120]  就按得出來
[00:17:31.120 --> 00:17:35.760]  不過一大力寫的時候
[00:17:35.760 --> 00:17:37.040]  那枝紅色又彈回去了
[00:17:37.040 --> 00:17:44.080]  就算拿着紅色就這樣寫
[00:17:44.080 --> 00:17:45.520]  紅色也是沒有出色的
[00:17:45.520 --> 00:17:49.840]  其他顏色可以用
[00:17:49.840 --> 00:17:52.720]  這枝筆我沒有扔掉
[00:17:52.720 --> 00:17:58.160]  其實它大概有其他顏色都寫不出來
[00:17:58.160 --> 00:18:03.040]  父親節禮物
[00:18:03.040 --> 00:18:03.840]  不要扔掉
[00:18:05.760 --> 00:18:08.320]  這枝筆不是很貴
[00:18:08.320 --> 00:18:11.120]  但它的意義不是它的功能
[00:18:11.120 --> 00:18:12.800]  而是它的意義
[00:18:12.800 --> 00:18:15.280]  它的意義不是它的功能
[00:18:15.280 --> 00:18:16.560]  而是它的意義
[00:18:16.560 --> 00:18:17.520]  我還在繼續用
[00:18:17.520 --> 00:18:20.960]  坦白說
[00:18:20.960 --> 00:18:22.640]  特別在兒子面前我用多一點
[00:18:22.640 --> 00:18:24.800]  因爲這枝筆有目的
[00:18:24.800 --> 00:18:27.520]  因爲這枝筆有它的目的
[00:18:27.520 --> 00:18:29.840]  因爲這枝筆有它的目的
[00:18:29.840 --> 00:18:32.640]  因爲這枝筆有它的目的
[00:18:32.640 --> 00:18:35.840]  因爲這枝筆有它的目的
[00:18:35.840 --> 00:18:36.880]  是一個禮物
[00:18:36.880 --> 00:18:38.800]  是一個禮物
[00:18:38.800 --> 00:18:39.840]  是一個關係
[00:18:39.840 --> 00:18:40.960]  是一個關係
[00:18:40.960 --> 00:18:42.400]  而有時候當我去用的時候
[00:18:42.400 --> 00:18:44.640]  我更加覺得好像家人在支持自己一樣
[00:18:44.640 --> 00:18:45.440]  是不是
[00:18:45.440 --> 00:18:46.720]  我在用的時候
[00:18:46.720 --> 00:18:49.600]  感覺家人在支持我
[00:18:49.600 --> 00:18:51.840]  人都總會被質疑不信任
[00:18:51.840 --> 00:18:55.120]  人總是會被質疑不信任
[00:18:55.120 --> 00:18:56.320]  或者你經歷過
[00:18:56.320 --> 00:18:57.840]  或者你經歷過
[00:18:57.840 --> 00:18:59.520]  我們會問自己
[00:18:59.520 --> 00:19:01.680]  你會問自己
[00:19:01.680 --> 00:19:03.120]  我爲什麼要繼續下去呢
[00:19:03.120 --> 00:19:04.880]  我爲什麼要繼續下去呢
[00:19:04.880 --> 00:19:07.680]  我明明是好心的
[00:19:07.680 --> 00:19:09.200]  爲什麼都要這樣呢
[00:19:09.200 --> 00:19:11.840]  爲什麼我心底善良
[00:19:11.840 --> 00:19:12.960]  爲什麼會這樣呢
[00:19:12.960 --> 00:19:14.560]  其實我說的都不是這個意思
[00:19:14.560 --> 00:19:16.320]  爲什麼你這樣明白我呢
[00:19:16.320 --> 00:19:18.960]  我講的不是這個意思
[00:19:18.960 --> 00:19:20.960]  爲什麼你這樣理解呢
[00:19:20.960 --> 00:19:24.080]  其實我很相信保羅之所以能夠堅持
[00:19:24.080 --> 00:19:26.720]  是因爲他見得到
[00:19:26.720 --> 00:19:29.840]  這個不是他自己的計劃
[00:19:29.840 --> 00:19:31.440]  保羅可以堅持
[00:19:31.440 --> 00:19:34.640]  因爲他看到這不是他自己的計劃
[00:19:34.640 --> 00:19:37.360]  是神給他的目標和目的
[00:19:37.360 --> 00:19:41.680]  是神給他的目的和標杆
[00:19:41.680 --> 00:19:42.800]  你想象一下
[00:19:42.800 --> 00:19:46.560]  他從前是做自己的事
[00:19:46.560 --> 00:19:47.760]  你想象一下
[00:19:47.760 --> 00:19:50.640]  之前他是做自己的事
[00:19:50.640 --> 00:19:55.120]  今天他做的是神的事
[00:19:55.120 --> 00:19:57.920]  今天他做的是神的事
[00:19:57.920 --> 00:20:00.720]  神的計劃成爲了保羅的計劃
[00:20:00.720 --> 00:20:03.440]  神的計劃成爲了保羅的計劃
[00:20:03.440 --> 00:20:06.000]  保羅的計劃就是神的計劃
[00:20:06.000 --> 00:20:08.640]  保羅的計劃就是神的計劃
[00:20:08.640 --> 00:20:11.840]  他之所以能夠堅持下去
[00:20:11.840 --> 00:20:14.320]  因爲他所堅持的
[00:20:14.320 --> 00:20:16.560]  不是隻是他的事
[00:20:16.560 --> 00:20:17.920]  他可以堅持
[00:20:17.920 --> 00:20:21.760]  因爲這事情不是隻是他的事
[00:20:21.760 --> 00:20:26.080]  今天如果我們將我們掛心的事情
[00:20:26.080 --> 00:20:28.160]  交給神同神同工
[00:20:28.160 --> 00:20:29.920]  我們掛心的事情
[00:20:29.920 --> 00:20:32.240]  都不再只是我們的事
[00:20:32.240 --> 00:20:35.360]  如果今天我們把自己想做的事
[00:20:35.360 --> 00:20:36.640]  交託給神
[00:20:36.640 --> 00:20:39.520]  這已經不是隻是我們的事
[00:20:39.520 --> 00:20:41.920]  如果我們只是爲自己努力
[00:20:41.920 --> 00:20:43.680]  如果我們只是爲了自己而努力
[00:20:43.680 --> 00:20:46.080]  爲我們的事我們堅持
[00:20:46.080 --> 00:20:48.720]  爲了我們的事我們堅持
[00:20:48.720 --> 00:20:50.160]  可能到了某一個點
[00:20:50.160 --> 00:20:51.520]  我放棄了
[00:20:51.520 --> 00:20:53.680]  可能到了某一個點
[00:20:53.680 --> 00:20:54.800]  我們就放棄了
[00:20:54.800 --> 00:20:56.080]  那我放棄了
[00:20:56.080 --> 00:20:57.520]  那我就放棄了
[00:20:57.520 --> 00:20:59.360]  不同的是
[00:20:59.360 --> 00:21:04.000]  如果我們眼前需要去做的事情
[00:21:04.000 --> 00:21:05.760]  是有神在當中
[00:21:05.760 --> 00:21:09.600]  如果我們眼前所做的事有神在當中
[00:21:09.600 --> 00:21:11.520]  神就會支持我們
[00:21:11.520 --> 00:21:13.280]  神就會支持我們
[00:21:13.280 --> 00:21:15.680]  我們或者會面對很多質疑和信任
[00:21:15.680 --> 00:21:19.920]  我們或許會面對很多不信任和質疑
[00:21:19.920 --> 00:21:22.480]  很容易會面對挑戰壓力
[00:21:22.480 --> 00:21:23.920]  我們想放棄
[00:21:23.920 --> 00:21:27.040]  我們面對很多的壓力和挑戰
[00:21:27.040 --> 00:21:28.000]  想放棄
[00:21:28.000 --> 00:21:30.800]  但是當我們相信
[00:21:30.800 --> 00:21:34.160]  我們面前面對的是神的計劃
[00:21:34.160 --> 00:21:35.600]  神的心意
[00:21:35.600 --> 00:21:36.960]  神的事情
[00:21:36.960 --> 00:21:38.880]  神會支持我們
[00:21:38.880 --> 00:21:40.160]  不再一樣
