
[00:00:00.000 --> 00:00:02.000]  Hallelujah 讚美主
[00:05:39.000 --> 00:05:41.000]  經過去哪裡呢
[00:05:41.000 --> 00:05:44.000]  我早幾天回來香港的時候
[00:05:44.000 --> 00:05:46.000]  其中一程機就在日內瓦
[00:05:46.000 --> 00:05:50.000]  飛到土耳其轉機回來香港
[00:05:50.000 --> 00:05:52.000]  在去土耳其那程機那裡
[00:05:52.000 --> 00:05:54.000]  我就心想
[00:05:54.000 --> 00:05:56.000]  我就估計我應該會見到
[00:05:56.000 --> 00:05:59.000]  可能很多土耳其或穆斯林的人
[00:05:59.000 --> 00:06:01.000]  但我上機之後就發覺
[00:06:01.000 --> 00:06:04.000]  咦 不同我的估計
[00:06:04.000 --> 00:06:06.000]  機上有很多什麼人呢
[00:06:06.000 --> 00:06:08.000]  就是很多猶太人
[00:06:08.000 --> 00:06:10.000]  大家認不認得猶太人的樣子
[00:06:10.000 --> 00:06:12.000]  戴著黑帽
[00:06:12.000 --> 00:06:14.000]  很多鬍子
[00:06:14.000 --> 00:06:16.000]  整架機有很多猶太人
[00:06:16.000 --> 00:06:18.000]  我就奇怪 咦 為什麼呢
[00:06:18.000 --> 00:06:20.000]  土耳其都不算很多猶太人
[00:06:20.000 --> 00:06:22.000]  但我再想一想
[00:06:22.000 --> 00:06:27.000]  發覺是喔 土耳其是去以色列
[00:06:27.000 --> 00:06:29.000]  或者叫回以色列的
[00:06:29.000 --> 00:06:33.000]  其中一個重要的路
[00:06:33.000 --> 00:06:35.000]  或者叫必經之路
[00:06:35.000 --> 00:06:37.000]  其中一個
[00:06:37.000 --> 00:06:39.000]  當時這個黑蓋
[00:06:39.000 --> 00:06:42.000]  在出耶利哥這個位置的地方
[00:06:42.000 --> 00:06:44.000]  有什麼重要
[00:06:44.000 --> 00:06:47.000]  原來這個地方正正是猶太人
[00:06:47.000 --> 00:06:49.000]  去到耶路撒冷
[00:06:49.000 --> 00:06:51.000]  必經之路
[00:06:51.000 --> 00:06:53.000]  所以這個黑蓋也不簡單
[00:06:53.000 --> 00:06:55.000]  他也是聰明的
[00:06:55.000 --> 00:06:57.000]  他也知道去哪裡謀生
[00:06:57.000 --> 00:07:00.000]  他就不是普通的一般的黑蓋
[00:07:00.000 --> 00:07:03.000]  他也知道這裡應該多些人流
[00:07:03.000 --> 00:07:05.000]  有很多猶太人
[00:07:05.000 --> 00:07:07.000]  他就趕著去耶路撒冷
[00:07:07.000 --> 00:07:12.000]  應該多些人來可以幫到他
[00:07:12.000 --> 00:07:15.000]  再看看有什麼特別的地方
[00:07:15.000 --> 00:07:20.000]  這個剛才讀的46節的經文
[00:07:20.000 --> 00:07:22.000]  我們留意到它的名字
[00:07:22.000 --> 00:07:24.000]  你看看它的名字
[00:07:24.000 --> 00:07:26.000]  它的名字怎麼形容呢
[00:07:26.000 --> 00:07:29.000]  它是說底馬的兒子
[00:07:29.000 --> 00:07:31.000]  名叫巴底馬
[00:07:31.000 --> 00:07:33.000]  就這樣看沒什麼特別
[00:07:33.000 --> 00:07:35.000]  其實如果看馬可福音
[00:07:35.000 --> 00:07:36.000]  你會發現
[00:07:36.000 --> 00:07:37.000]  馬可福音介紹人的時候
[00:07:37.000 --> 00:07:38.000]  不是這樣介紹的
[00:07:38.000 --> 00:07:40.000]  他通常叫了一個人的名字
[00:07:40.000 --> 00:07:43.000]  然後再介紹他的身份
[00:07:43.000 --> 00:07:45.000]  希臘的身份
[00:07:45.000 --> 00:07:47.000]  但這裡就相反
[00:07:47.000 --> 00:07:49.000]  先說了他希臘的身份
[00:07:49.000 --> 00:07:52.000]  就是底馬這個希臘名
[00:07:52.000 --> 00:07:54.000]  就是這個人的兒子
[00:07:54.000 --> 00:07:58.000]  然後再說他自己的一個名字
[00:07:58.000 --> 00:07:59.000]  叫巴底馬
[00:07:59.000 --> 00:08:02.000]  為什麼會相反呢
[00:08:02.000 --> 00:08:05.000]  會不會他父親底馬是多出名呢
[00:08:05.000 --> 00:08:07.000]  我就查了聖經
[00:08:07.000 --> 00:08:10.000]  又好像不見他這個名字再出現
[00:08:10.000 --> 00:08:13.000]  有機會又未必一定是很出名
[00:08:13.000 --> 00:08:15.000]  然後我就聯想到了
[00:08:15.000 --> 00:08:17.000]  聖經很想告訴我們
[00:08:17.000 --> 00:08:18.000]  他有爸爸的
[00:08:18.000 --> 00:08:20.000]  這個爸爸叫底馬
[00:08:20.000 --> 00:08:23.000]  他就是底馬的兒子
[00:08:23.000 --> 00:08:26.000]  他有個名字叫巴底馬
[00:08:26.000 --> 00:08:28.000]  就是跟我們說什麼呢
[00:08:28.000 --> 00:08:30.000]  有爸爸但有沒有人理他
[00:08:30.000 --> 00:08:33.000]  這個黑眼的黑蓋
[00:08:33.000 --> 00:08:36.000]  可能被他爸爸遺棄了
[00:08:36.000 --> 00:08:38.000]  不去理他
[00:08:38.000 --> 00:08:41.000]  他就在這裡做行乞
[00:08:41.000 --> 00:08:43.000]  這個人物讓我們見到
[00:08:43.000 --> 00:08:45.000]  真是社會的悲劇
[00:08:45.000 --> 00:08:47.000]  一個很需要的人
[00:08:47.000 --> 00:08:49.000]  很被忽略的人
[00:08:49.000 --> 00:08:53.000]  原來耶穌最後一個的神蹟
[00:08:53.000 --> 00:08:57.000]  就是幫助這一類人
[00:08:57.000 --> 00:09:01.000]  我們見到耶穌在地上
[00:09:01.000 --> 00:09:04.000]  祂很想接觸的生命
[00:09:04.000 --> 00:09:07.000]  就是眾多我們都忽略了的生命
[00:09:07.000 --> 00:09:09.000]  祂很明白人的需要
[00:09:09.000 --> 00:09:13.000]  祂很知道祂很想幫這些生命
[00:09:13.000 --> 00:09:15.000]  這個最後的神蹟
[00:09:15.000 --> 00:09:18.000]  在這個巴底馬的黑蓋裡
[00:09:18.000 --> 00:09:21.000]  是一個很重要的轉捩點
[00:09:21.000 --> 00:09:23.000]  我們看第47節
[00:09:23.000 --> 00:09:25.000]  在第47節的時候
[00:09:25.000 --> 00:09:27.000]  怎麼說呢
[00:09:27.000 --> 00:09:30.000]  這個巴底馬黑眼的黑蓋
[00:09:30.000 --> 00:09:33.000]  他聽見在拿撒拉人的耶穌
[00:09:33.000 --> 00:09:35.000]  就喊叫說
[00:09:35.000 --> 00:09:37.000]  大衛的子孫耶穌啊
[00:09:37.000 --> 00:09:40.000]  可憐我爸
[00:09:40.000 --> 00:09:43.000]  在這個黑蓋的生命裡
[00:09:43.000 --> 00:09:45.000]  出現一個轉捩點
[00:09:45.000 --> 00:09:47.000]  他聽見耶穌
[00:09:47.000 --> 00:09:50.000]  他聽見這位耶穌
[00:09:50.000 --> 00:09:52.000]  正在來
[00:09:52.000 --> 00:09:55.000]  他很可能就知道
[00:09:55.000 --> 00:09:58.000]  這位耶穌就曾經在之前
[00:09:58.000 --> 00:10:01.000]  在不知哪個城行神蹟時
[00:10:01.000 --> 00:10:03.000]  就是這位耶穌
[00:10:03.000 --> 00:10:05.000]  正在來
[00:10:05.000 --> 00:10:08.000]  在我們的生命裡
[00:10:08.000 --> 00:10:11.000]  有沒有這個轉捩點呢
[00:10:11.000 --> 00:10:13.000]  你曾幾何時
[00:10:13.000 --> 00:10:16.000]  聽見耶穌這個名字呢
[00:10:16.000 --> 00:10:18.000]  可能是最近
[00:10:18.000 --> 00:10:20.000]  可能是很多年前
[00:10:20.000 --> 00:10:22.000]  如果在我的生命裡
[00:10:22.000 --> 00:10:24.000]  我都要多謝我的父母
[00:10:24.000 --> 00:10:26.000]  早早把我六兄弟姊妹
[00:10:26.000 --> 00:10:28.000]  放在教育學校裡
[00:10:28.000 --> 00:10:30.000]  他們當時還沒有認識耶穌
[00:10:30.000 --> 00:10:33.000]  不過把我們都推進了這些學校裡
[00:10:33.000 --> 00:10:36.000]  覺得那些學校都好的
[00:10:36.000 --> 00:10:38.000]  應該會教好我們
[00:10:38.000 --> 00:10:41.000]  於是我們從小
[00:10:41.000 --> 00:10:43.000]  我真的是一年級開始
[00:10:43.000 --> 00:10:47.000]  就去認識耶穌這個名字
[00:10:47.000 --> 00:10:49.000]  學校也教會我
[00:10:49.000 --> 00:10:51.000]  什麼叫做禱告
[00:10:51.000 --> 00:10:52.000]  我就認識
[00:10:52.000 --> 00:10:54.000]  原來可以向這位神
[00:10:54.000 --> 00:10:57.000]  創造我們的主去禱告
[00:10:57.000 --> 00:10:59.000]  我也認識有一對夫婦
[00:10:59.000 --> 00:11:01.000]  他們剛結婚的時候
[00:11:01.000 --> 00:11:03.000]  很多磨擦
[00:11:03.000 --> 00:11:05.000]  結了婚那些都體會到
[00:11:05.000 --> 00:11:07.000]  會容易有磨擦
[00:11:07.000 --> 00:11:09.000]  這位丈夫他聽見
[00:11:09.000 --> 00:11:11.000]  有一位耶穌
[00:11:11.000 --> 00:11:13.000]  於是他在法國
[00:11:13.000 --> 00:11:15.000]  他就回到教會
[00:11:15.000 --> 00:11:17.000]  他回到教會
[00:11:17.000 --> 00:11:18.000]  聽到
[00:11:18.000 --> 00:11:20.000]  他認識這位神
[00:11:20.000 --> 00:11:21.000]  聽了半年
[00:11:21.000 --> 00:11:23.000]  然後他就決定
[00:11:23.000 --> 00:11:25.000]  相信這位神
[00:11:25.000 --> 00:11:28.000]  讓他帶領著他的一生
[00:11:28.000 --> 00:11:30.000]  他太太也跟著
[00:11:30.000 --> 00:11:32.000]  一起去信耶穌
[00:11:32.000 --> 00:11:34.000]  結果這對夫婦
[00:11:34.000 --> 00:11:36.000]  就是剛才所說到
[00:11:36.000 --> 00:11:38.000]  我去法國探訪的那裡
[00:11:38.000 --> 00:11:40.000]  其中一對宣教士
[00:11:40.000 --> 00:11:43.000]  聽見耶穌
[00:11:43.000 --> 00:11:46.000]  真正跟從耶穌
[00:11:46.000 --> 00:11:49.000]  在這個宣教士家庭裡
[00:11:49.000 --> 00:11:51.000]  用了半年的時間
[00:11:51.000 --> 00:11:52.000]  而我呢
[00:11:52.000 --> 00:11:54.000]  我由一年級開始
[00:11:54.000 --> 00:11:55.000]  聽見這位耶穌
[00:11:55.000 --> 00:11:57.000]  我用了多久的時間
[00:11:57.000 --> 00:12:00.000]  去真正跟從這位耶穌呢
[00:12:00.000 --> 00:12:01.000]  我算一算
[00:12:01.000 --> 00:12:03.000]  用了十六年的時間
[00:12:03.000 --> 00:12:06.000]  都頗長
[00:12:06.000 --> 00:12:08.000]  中間發生什麼事呢?
[00:12:08.000 --> 00:12:10.000]  聽見有一位耶穌
[00:12:10.000 --> 00:12:14.000]  真正跟從他
[00:12:14.000 --> 00:12:17.000]  中間其實可以發生很多事
[00:12:17.000 --> 00:12:19.000]  我們看聖經
[00:12:19.000 --> 00:12:21.000]  這個黑蓋
[00:12:21.000 --> 00:12:23.000]  當我們聽見耶穌來的時候
[00:12:23.000 --> 00:12:24.000]  發生什麼事呢?
[00:12:24.000 --> 00:12:26.000]  48節
[00:12:26.000 --> 00:12:28.000]  當時原來
[00:12:28.000 --> 00:12:30.000]  有許多人
[00:12:30.000 --> 00:12:32.000]  在斥責他
[00:12:32.000 --> 00:12:35.000]  這個斥責是不斷地斥責
[00:12:35.000 --> 00:12:38.000]  說他不要出聲
[00:12:38.000 --> 00:12:40.000]  但是這個黑蓋
[00:12:40.000 --> 00:12:42.000]  他更加仿聲地喊叫
[00:12:42.000 --> 00:12:44.000]  大衛的子孫啊
[00:12:44.000 --> 00:12:46.000]  可憐我啊
[00:12:46.000 --> 00:12:49.000]  又再次重複說這句話
[00:12:49.000 --> 00:12:52.000]  原來聽見一位耶穌
[00:12:52.000 --> 00:12:55.000]  到了之後的歷程裡
[00:12:55.000 --> 00:12:57.000]  可能有遇到很多人的
[00:12:57.000 --> 00:12:59.000]  或者有些事情的影響
[00:12:59.000 --> 00:13:01.000]  你不會再繼續接觸
[00:13:01.000 --> 00:13:03.000]  當時有人罵他
[00:13:03.000 --> 00:13:04.000]  你不要出聲
[00:13:04.000 --> 00:13:05.000]  不要理了
[00:13:05.000 --> 00:13:07.000]  不要再吵了
[00:13:07.000 --> 00:13:08.000]  有些人的經歷
[00:13:08.000 --> 00:13:10.000]  可能真的被父母禁止
[00:13:10.000 --> 00:13:12.000]  你不要再回教會
[00:13:12.000 --> 00:13:14.000]  跟我的信仰不同
[00:13:14.000 --> 00:13:15.000]  你不要回了
[00:13:15.000 --> 00:13:17.000]  有些人可能純粹因為
[00:13:17.000 --> 00:13:19.000]  自己沒有興趣再回
[00:13:19.000 --> 00:13:21.000]  沒有興趣再認識
[00:13:21.000 --> 00:13:23.000]  覺得跟自己沒有關係
[00:13:23.000 --> 00:13:25.000]  我是屬於哪一樣呢?
[00:13:25.000 --> 00:13:27.000]  我當然是屬於後者
[00:13:27.000 --> 00:13:29.000]  跟我自己沒有什麼關係
[00:13:29.000 --> 00:13:31.000]  一年級聽過
[00:13:31.000 --> 00:13:32.000]  一直讀書也有聽
[00:13:32.000 --> 00:13:34.000]  不過好像跟我沒有什麼關係
[00:13:34.000 --> 00:13:37.000]  我好像沒有需要去接觸
[00:13:37.000 --> 00:13:42.000]  很多人都有這個心態
[00:13:42.000 --> 00:13:45.000]  回到這個黑檯
[00:13:45.000 --> 00:13:47.000]  面對別人攔阻著他
[00:13:47.000 --> 00:13:49.000]  去接觸耶穌的時候
[00:13:49.000 --> 00:13:51.000]  他有沒有停止
[00:13:51.000 --> 00:13:53.000]  沒有再喊呢?
[00:13:53.000 --> 00:13:55.000]  沒有啊
[00:13:55.000 --> 00:13:58.000]  他反而更加大聲地喊
[00:13:58.000 --> 00:13:59.000]  為什麼呢?
[00:13:59.000 --> 00:14:03.000]  為什麼跟一般人會有不同呢?
[00:14:03.000 --> 00:14:05.000]  因為他喊的說話裏面
[00:14:05.000 --> 00:14:08.000]  表達了他一種的相信
[00:14:08.000 --> 00:14:10.000]  他的說話裏面說什麼呢?
[00:14:10.000 --> 00:14:12.000]  我們大聲讀一讀吧
[00:14:12.000 --> 00:14:15.000]  大衛的子孫啊
[00:14:15.000 --> 00:14:17.000]  可憐我吧
[00:14:17.000 --> 00:14:19.000]  原來在他的說話裏面
[00:14:19.000 --> 00:14:21.000]  表達了兩個很重要的信息
[00:14:21.000 --> 00:14:24.000]  第一個就是大衛的子孫
[00:14:24.000 --> 00:14:26.000]  這個不是隨便說的
[00:14:26.000 --> 00:14:28.000]  當他這樣說的時候
[00:14:28.000 --> 00:14:30.000]  他真的相信那個人
[00:14:30.000 --> 00:14:32.000]  是出於名門貴族
[00:14:32.000 --> 00:14:33.000]  不僅如此
[00:14:33.000 --> 00:14:35.000]  這個大衛的子孫
[00:14:35.000 --> 00:14:38.000]  就是他們所期待的救贖主尼塞亞
[00:14:38.000 --> 00:14:41.000]  他期待來救他們
[00:14:41.000 --> 00:14:43.000]  幫他們拯救他們
[00:14:43.000 --> 00:14:45.000]  並不是羅馬政府
[00:14:45.000 --> 00:14:47.000]  期待的那位
[00:14:47.000 --> 00:14:49.000]  臨到幫助他們的
[00:14:49.000 --> 00:14:51.000]  大衛的子孫
[00:14:51.000 --> 00:14:53.000]  這個是黑檯的相信
[00:14:53.000 --> 00:14:56.000]  第二個相信就是他覺得有需要
[00:14:56.000 --> 00:14:58.000]  去求 去呼求
[00:14:58.000 --> 00:15:00.000]  你憐憫我吧
[00:15:00.000 --> 00:15:02.000]  你憐憫我吧
[00:15:02.000 --> 00:15:04.000]  這個就是當時的黑檯
[00:15:04.000 --> 00:15:07.000]  他表達了這個信念
[00:15:07.000 --> 00:15:09.000]  於是耶穌有什麼反應呢?
[00:15:09.000 --> 00:15:14.000]  耶穌風雲有黑檯在喊的時候
[00:15:14.000 --> 00:15:17.000]  我們一起讀49到50節吧
[00:15:17.000 --> 00:15:23.000]  耶穌站著說 把他叫過來
[00:15:23.000 --> 00:15:26.000]  他們就叫那黑眼的人
[00:15:26.000 --> 00:15:30.000]  對他說 放心吧 起來
[00:15:30.000 --> 00:15:32.000]  他叫你了
[00:15:32.000 --> 00:15:35.000]  他就丟下衣服
[00:15:35.000 --> 00:15:40.000]  跳起來 走到耶穌那裡
[00:15:40.000 --> 00:15:43.000]  耶穌聽到這些呼喊聲之後
[00:15:43.000 --> 00:15:46.000]  原來就派一些人去到黑檯
[00:15:46.000 --> 00:15:48.000]  請他來
[00:15:48.000 --> 00:15:49.000]  這些人是誰呢?
[00:15:49.000 --> 00:15:52.000]  很明顯是跟隨耶穌的門徒
[00:15:52.000 --> 00:15:54.000]  他們說了一句話
[00:15:54.000 --> 00:15:56.000]  放心吧
[00:15:56.000 --> 00:16:00.000]  他向黑檯說 放心吧 起來吧
[00:16:00.000 --> 00:16:03.000]  耶穌叫你來
[00:16:03.000 --> 00:16:08.000]  放心這個字是代表勇敢的意思
[00:16:08.000 --> 00:16:10.000]  你勇敢起來吧
[00:16:10.000 --> 00:16:13.000]  雖然有些人攔著你
[00:16:13.000 --> 00:16:15.000]  你勇敢起來吧
[00:16:15.000 --> 00:16:21.000]  耶穌叫你去
[00:16:21.000 --> 00:16:26.000]  在我16年的未信主的歷程裡
[00:16:26.000 --> 00:16:30.000]  當然我自己沒有這個醒覺
[00:16:30.000 --> 00:16:33.000]  覺得我有需要進入我的生命裡
[00:16:33.000 --> 00:16:37.000]  同時也沒有很多人像這群門徒那樣鼓勵我
[00:16:37.000 --> 00:16:39.000]  勇敢去到耶穌那裡
[00:16:39.000 --> 00:16:42.000]  祂想邀請你
[00:16:42.000 --> 00:16:44.000]  祂很想擁抱你 愛你
[00:16:44.000 --> 00:16:48.000]  不過在這16年裡
[00:16:48.000 --> 00:16:51.000]  我記得我曾經做了兩個祈禱
[00:16:51.000 --> 00:16:53.000]  不多不少都體會到
[00:16:53.000 --> 00:16:56.000]  這位神是一位怎樣的神呢?
[00:16:56.000 --> 00:16:58.000]  我記得我讀小學的時候
[00:16:58.000 --> 00:17:03.000]  家裡只剩下爸爸媽媽和我弟弟
[00:17:03.000 --> 00:17:06.000]  我記得父母在吵架
[00:17:06.000 --> 00:17:10.000]  我和弟弟還是小孩
[00:17:10.000 --> 00:17:12.000]  我記得我不知道該怎麼辦
[00:17:12.000 --> 00:17:15.000]  我就捉著弟弟
[00:17:15.000 --> 00:17:17.000]  那時候還很小
[00:17:17.000 --> 00:17:20.000]  我竟然帶著他去祈禱
[00:17:20.000 --> 00:17:21.000]  我竟然這樣做
[00:17:21.000 --> 00:17:23.000]  在學校學回來的
[00:17:23.000 --> 00:17:25.000]  我就帶著他去祈禱
[00:17:25.000 --> 00:17:26.000]  我不知道自己在祈禱什麼
[00:17:26.000 --> 00:17:28.000]  或者祈禱完之後發生什麼事
[00:17:28.000 --> 00:17:31.000]  但我記得我們沒有那麼害怕
[00:17:31.000 --> 00:17:33.000]  祈禱完之後
[00:17:33.000 --> 00:17:35.000]  小時候就是這樣經歷
[00:17:35.000 --> 00:17:38.000]  原來這位神當我向祂祈禱的時候
[00:17:38.000 --> 00:17:40.000]  祂就賜給我平安
[00:17:40.000 --> 00:17:42.000]  就這麼多了
[00:17:42.000 --> 00:17:45.000]  我仍然不覺得自己有很大需要
[00:17:45.000 --> 00:17:48.000]  到我差不多16年了
[00:17:48.000 --> 00:17:51.000]  我那時候在讀大學
[00:17:51.000 --> 00:17:52.000]  做實習
[00:17:52.000 --> 00:17:53.000]  存了一些錢
[00:17:53.000 --> 00:17:55.000]  和同學去歐洲玩
[00:17:55.000 --> 00:17:56.000]  那時候很流行
[00:17:56.000 --> 00:17:58.000]  背著背包去歐洲玩
[00:17:58.000 --> 00:17:59.000]  玩了50天
[00:17:59.000 --> 00:18:01.000]  很開心
[00:18:01.000 --> 00:18:03.000]  那時候不流行
[00:18:03.000 --> 00:18:05.000]  好像還沒有手提電話
[00:18:05.000 --> 00:18:07.000]  所以我年紀也不小
[00:18:07.000 --> 00:18:09.000]  沒有手提電話
[00:18:09.000 --> 00:18:12.000]  那時候要打長途電話回來香港
[00:18:12.000 --> 00:18:13.000]  回來香港
[00:18:13.000 --> 00:18:17.000]  讀書的學生當然是省錢
[00:18:17.000 --> 00:18:18.000]  很少打電話
[00:18:18.000 --> 00:18:19.000]  省錢的話
[00:18:19.000 --> 00:18:21.000]  我記得打了一兩次
[00:18:21.000 --> 00:18:23.000]  或者兩三次
[00:18:23.000 --> 00:18:24.000]  我記得我在德國
[00:18:24.000 --> 00:18:26.000]  我將要進科隆的大教堂
[00:18:26.000 --> 00:18:27.000]  如果你去過
[00:18:27.000 --> 00:18:30.000]  是全世界四大教堂
[00:18:30.000 --> 00:18:31.000]  很大很大
[00:18:31.000 --> 00:18:32.000]  我去之前
[00:18:32.000 --> 00:18:36.000]  我記得和同學在電話亭打長途電話
[00:18:36.000 --> 00:18:38.000]  打了長途電話回香港
[00:18:38.000 --> 00:18:40.000]  我記得家人告訴我
[00:18:40.000 --> 00:18:44.000]  我爸爸剛剛做完手術
[00:18:44.000 --> 00:18:46.000]  割了胃一部分
[00:18:46.000 --> 00:18:49.000]  我突然不知道發生什麼事
