
[00:00:00.000 --> 00:00:04.200]  有一次有兩個年輕人在談話
[00:02:42.800 --> 00:02:45.800]  我經常叫大家問為什麼
[00:02:45.800 --> 00:02:48.800]  為什麼主耶穌要多留兩天
[00:02:48.800 --> 00:02:49.800]  為什麼不多留一天
[00:02:49.800 --> 00:02:51.800]  為什麼不多留三天
[00:02:51.800 --> 00:02:53.800]  為什麼總是要多留兩天
[00:02:53.800 --> 00:02:56.800]  在這裡我們需要和大家做一些計算
[00:02:56.800 --> 00:02:57.800]  在第十八節
[00:02:57.800 --> 00:02:59.800]  耶穌講得很清楚
[00:02:59.800 --> 00:03:02.800]  由伯大利去耶路撒冷
[00:03:02.800 --> 00:03:04.800]  大概要六里路的路程
[00:03:04.800 --> 00:03:07.800]  而這段路程大概需要一天的時間
[00:03:07.800 --> 00:03:10.800]  就是說報信的人
[00:03:10.800 --> 00:03:13.800]  從伯大利去找耶穌
[00:03:13.800 --> 00:03:17.800]  大概需要一天的時間
[00:03:17.800 --> 00:03:19.800]  我跳早了
[00:03:19.800 --> 00:03:20.800]  回到之前那一章
[00:03:20.800 --> 00:03:24.800]  大概需要一天的路程
[00:03:24.800 --> 00:03:28.800]  而耶穌就是在那裡多留兩天
[00:03:28.800 --> 00:03:31.800]  然後用另外一天的行程去到伯大利
[00:03:31.800 --> 00:03:33.800]  總共需要多少天?
[00:03:33.800 --> 00:03:34.800]  需要四天
[00:03:34.800 --> 00:03:35.800]  大家計算一下
[00:03:35.800 --> 00:03:37.800]  換言之
[00:03:37.800 --> 00:03:42.800]  主耶穌故意多留兩天
[00:03:42.800 --> 00:03:49.800]  似乎原因是好使耶穌去到伯大利的時候
[00:03:49.800 --> 00:03:50.800]  是第幾天?
[00:03:50.800 --> 00:03:52.800]  第四天
[00:03:52.800 --> 00:03:54.800]  我們要問的問題是
[00:03:54.800 --> 00:03:57.800]  為什麼主耶穌需要這麼準確
[00:03:57.800 --> 00:04:00.800]  去到第四天才去到那裡呢?
[00:04:00.800 --> 00:04:02.800]  為什麼?
[00:04:02.800 --> 00:04:06.800]  原來根據一些人找到的資料
[00:04:06.800 --> 00:04:09.800]  當時猶太人有一個說法
[00:04:09.800 --> 00:04:12.800]  人死了之後的靈魂
[00:04:12.800 --> 00:04:17.800]  會留在身體附近三天
[00:04:17.800 --> 00:04:20.800]  所以在那三天裡
[00:04:20.800 --> 00:04:25.800]  他們仍然希望那個靈魂進入身體裡
[00:04:25.800 --> 00:04:28.800]  如果第四天都沒有任何事情發生
[00:04:28.800 --> 00:04:30.800]  他們就很肯定
[00:04:30.800 --> 00:04:31.800]  也接受了事實
[00:04:31.800 --> 00:04:33.800]  這個靈魂已經離開了
[00:04:33.800 --> 00:04:35.800]  而身體也開始腐爛
[00:04:35.800 --> 00:04:43.800]  那時候人就不會再有死者生還復生的任何希望
[00:04:43.800 --> 00:04:45.800]  由於這個原因
[00:04:45.800 --> 00:04:47.800]  在第四天的時候
[00:04:47.800 --> 00:04:51.800]  當時所有人都接受了拉薩路死亡的事實
[00:04:51.800 --> 00:04:53.800]  就在那個時候
[00:04:53.800 --> 00:04:55.800]  主耶穌到達
[00:04:55.800 --> 00:04:57.800]  我們跳到下一章
[00:04:57.800 --> 00:05:01.800]  我們看十一章的二十一到二十六節
[00:05:01.800 --> 00:05:06.800]  這幾節經文記載了主耶穌和馬大的一段對話
[00:05:06.800 --> 00:05:08.800]  這段對話我相信很重要
[00:05:08.800 --> 00:05:09.800]  大家要留心看
[00:05:09.800 --> 00:05:12.800]  因為這段對話讓我們理解到
[00:05:12.800 --> 00:05:14.800]  生命死亡與復活
[00:05:14.800 --> 00:05:16.800]  這三個觀念
[00:05:16.800 --> 00:05:18.800]  是一個很重要的
[00:05:18.800 --> 00:05:20.800]  我們需要理解的
[00:05:20.800 --> 00:05:23.800]  我們看第二十一節
[00:05:23.800 --> 00:05:25.800]  講到主耶穌說
[00:05:25.800 --> 00:05:26.800]  馬大就說
[00:05:26.800 --> 00:05:28.800]  主啊,如果你早就在這裡的時候
[00:05:28.800 --> 00:05:30.800]  我的兄弟就不會死了
[00:05:30.800 --> 00:05:32.800]  主耶穌就說
[00:05:32.800 --> 00:05:35.800]  你兄弟必然復活
[00:05:35.800 --> 00:05:36.800]  馬大就說
[00:05:36.800 --> 00:05:39.800]  我也知道在末日的時候他會復活
[00:05:39.800 --> 00:05:41.800]  接著主耶穌說了一句話
[00:05:41.800 --> 00:05:42.800]  復活在我
[00:05:42.800 --> 00:05:44.800]  生命也在我
[00:05:44.800 --> 00:05:46.800]  信我的人雖然死了
[00:05:46.800 --> 00:05:48.800]  也必復活
[00:05:48.800 --> 00:05:49.800]  我想大家留意
[00:05:49.800 --> 00:05:50.800]  第二十五節
[00:05:50.800 --> 00:05:54.800]  當主耶穌說這句話的時候
[00:05:54.800 --> 00:05:56.800]  有另外一個翻譯版本
[00:05:56.800 --> 00:05:59.800]  更加貼近原文
[00:05:59.800 --> 00:06:01.800]  我們如果看新譯本的時候
[00:06:01.800 --> 00:06:02.800]  主耶穌是這麼說的
[00:06:02.800 --> 00:06:04.800]  在譯本裡面說
[00:06:04.800 --> 00:06:08.800]  我就是復活和生命
[00:06:08.800 --> 00:06:10.800]  信我的人雖然死了
[00:06:10.800 --> 00:06:12.800]  也要復活
[00:06:12.800 --> 00:06:14.800]  什麼意思呢?
[00:06:14.800 --> 00:06:15.800]  主耶穌說
[00:06:15.800 --> 00:06:18.800]  我就是復活和生命
[00:06:18.800 --> 00:06:20.800]  是什麼意思呢?
[00:06:20.800 --> 00:06:22.800]  他的意思是不是指
[00:06:22.800 --> 00:06:24.800]  他有一個超能力
[00:06:24.800 --> 00:06:26.800]  可以治好一個
[00:06:26.800 --> 00:06:30.800]  已死的拉薩路呢?
[00:06:30.800 --> 00:06:31.800]  並不是
[00:06:31.800 --> 00:06:33.800]  主耶穌當他這樣宣稱的時候
[00:06:33.800 --> 00:06:37.800]  其實是指他就是生命的源頭
[00:06:37.800 --> 00:06:42.800]  他就是那個賜予生命
[00:06:42.800 --> 00:06:44.800]  掌管生命
[00:06:44.800 --> 00:06:48.800]  和取回生命的神
[00:06:48.800 --> 00:06:50.800]  接著主耶穌在第二十六節說
[00:06:50.800 --> 00:06:53.800]  凡活著信我的人
[00:06:53.800 --> 00:06:56.800]  必永遠不死
[00:06:56.800 --> 00:06:59.800]  大家相不相信主耶穌這句話?
[00:06:59.800 --> 00:07:02.800]  凡活著的人
[00:07:02.800 --> 00:07:04.800]  必永遠不死
[00:07:04.800 --> 00:07:06.800]  當然如果我們相信主耶穌就是基督
[00:07:06.800 --> 00:07:08.800]  如果我們相信主耶穌就是這個上帝的時候
[00:07:08.800 --> 00:07:09.800]  當然他所說的
[00:07:09.800 --> 00:07:10.800]  必定是真實
[00:07:10.800 --> 00:07:12.800]  不會說謊話
[00:07:12.800 --> 00:07:15.800]  如果主耶穌說這句話是真的時候
[00:07:15.800 --> 00:07:18.800]  基督徒仍然會死
[00:07:18.800 --> 00:07:20.800]  基督徒仍然會死
[00:07:20.800 --> 00:07:22.800]  包括這個故事裡面的拉薩路
[00:07:22.800 --> 00:07:25.800]  他就死了
[00:07:25.800 --> 00:07:28.800]  那為什麼主耶穌這樣說?
[00:07:28.800 --> 00:07:31.800]  主耶穌這樣說這句話的意思是什麼呢?
[00:07:31.800 --> 00:07:33.800]  如果我們很小心地看這幾節經文的時候
[00:07:33.800 --> 00:07:36.800]  其實這幾節經文說了兩類型的生命
[00:07:36.800 --> 00:07:39.800]  也說了兩類型的死亡
[00:07:39.800 --> 00:07:43.800]  肉身的生命和永恆的生命
[00:07:43.800 --> 00:07:46.800]  肉身的死亡和靈魂的永死
[00:07:46.800 --> 00:07:48.800]  當我們還沒有信主
[00:07:48.800 --> 00:07:49.800]  我們還沒有在基督徒之前
[00:07:49.800 --> 00:07:50.800]  聖經告訴我們
[00:07:50.800 --> 00:07:52.800]  我們每一個人都是死在什麼?
[00:07:52.800 --> 00:07:55.800]  我們每一個人都是死在罪惡過犯之中
[00:07:55.800 --> 00:07:58.800]  結局就是沉淪
[00:07:58.800 --> 00:08:01.800]  結局就是靈魂的永死
[00:08:01.800 --> 00:08:06.800]  歸宿就是永遠不會熄滅的流亡的火壺
[00:08:06.800 --> 00:08:09.800]  這個就是聖經裡面所說的第二次死
[00:08:09.800 --> 00:08:10.800]  但聖經也同時說
[00:08:10.800 --> 00:08:12.800]  如果我們真心相信耶穌基督的時候
[00:08:12.800 --> 00:08:14.800]  聖經告訴我們
[00:08:14.800 --> 00:08:20.800]  「出黑暗,入奇妙光明」
[00:08:20.800 --> 00:08:23.800]  而這個光明就是主耶穌基督
[00:08:23.800 --> 00:08:25.800]  記不記得我們上兩次
[00:08:25.800 --> 00:08:27.800]  主耶穌的其中一個宣稱是什麼?
[00:08:27.800 --> 00:08:29.800]  「我就是世界的光」
[00:08:29.800 --> 00:08:30.800]  記不記得?
[00:08:30.800 --> 00:08:32.800]  所以當主耶穌做這樣的宣稱
[00:08:32.800 --> 00:08:35.800]  說祂是生命與復活的時候
[00:08:35.800 --> 00:08:36.800]  意思就是說
[00:08:36.800 --> 00:08:37.800]  當我們進入主耶穌
[00:08:37.800 --> 00:08:40.800]  這個成為我們世界生命的光的時候
[00:08:40.800 --> 00:08:43.800]  我們同一個時間進入祂的生命
[00:08:43.800 --> 00:08:45.800]  進入祂的復活裡面
[00:08:45.800 --> 00:08:48.800]  連這個復活
[00:08:48.800 --> 00:08:51.800]  是指我們已經死去的靈魂
[00:08:51.800 --> 00:08:55.800]  得以重生
[00:08:55.800 --> 00:09:00.800]  所以我們永恆的生命
[00:09:00.800 --> 00:09:03.800]  並不是我們在肉身死亡之後才開始
[00:09:03.800 --> 00:09:05.800]  我們永恆的生命是何時開始?
[00:09:05.800 --> 00:09:09.800]  是在我們真心相信耶穌基督的時候
[00:09:09.800 --> 00:09:11.800]  這個永生就開始
[00:09:11.800 --> 00:09:13.800]  這個也是主耶穌所說
[00:09:13.800 --> 00:09:18.800]  「凡活著信我的人,必永遠不死」
[00:09:18.800 --> 00:09:20.800]  所以當我們有這樣的理解的時候
[00:09:20.800 --> 00:09:22.800]  基督有兩個生日
[00:09:22.800 --> 00:09:28.800]  第一個就是我們出母胎的時候的生日
[00:09:28.800 --> 00:09:30.800]  第二個生日是什麼時候?
[00:09:30.800 --> 00:09:33.800]  就是當聖靈進入我們的生命的時候
[00:09:33.800 --> 00:09:36.800]  我們得到這個靈魂的復生
[00:09:36.800 --> 00:09:39.800]  這個就是我們第二次的生日
[00:09:39.800 --> 00:09:41.800]  那麼基督徒有多少次死亡?
[00:09:41.800 --> 00:09:46.800]  基督徒最多只有一次死亡
[00:09:46.800 --> 00:09:48.800]  最多只有一次死亡
[00:09:48.800 --> 00:09:52.800]  因為在這個帖撒羅尼加前書的四章十七節
[00:09:52.800 --> 00:09:55.800]  那裡說到保羅說
[00:09:55.800 --> 00:09:59.800]  「以後我們這活著還存留的人
[00:09:59.800 --> 00:10:02.800]  必和他一同被提到雲裡
[00:10:02.800 --> 00:10:04.800]  在空中與主相遇」
[00:10:04.800 --> 00:10:09.800]  這樣我們就要與主永遠同在
[00:10:09.800 --> 00:10:11.800]  當我們明白了這個真理
[00:10:11.800 --> 00:10:14.800]  對於信徒來說
[00:10:14.800 --> 00:10:18.800]  肉身的死亡其實並不恐怖
[00:10:18.800 --> 00:10:22.800]  因為我們知道肉身的死亡並不是一個生命的終結
[00:10:22.800 --> 00:10:27.800]  而是我們用另外一個形式進入永遠的生命
[00:10:27.800 --> 00:10:31.800]  聖經告訴我們
[00:10:31.800 --> 00:10:34.800]  我們將會有一個新的身體
[00:10:34.800 --> 00:10:36.800]  一個榮耀的身體
[00:10:36.800 --> 00:10:39.800]  活在永恆的角度裡面
[00:10:39.800 --> 00:10:41.800]  與神一起
[00:10:41.800 --> 00:10:46.800]  也與我們所愛的親人一起
[00:10:46.800 --> 00:10:48.800]  我們再看下去
[00:10:48.800 --> 00:10:51.800]  三十八到四十節
[00:10:51.800 --> 00:10:53.800]  在基督的經文裡面
[00:10:53.800 --> 00:10:57.800]  提到主耶穌去到這個墳墓那裡
[00:10:57.800 --> 00:11:03.800]  叫那時候在場的人將石頭退開
[00:11:03.800 --> 00:11:07.800]  然後瑪達跟耶穌說
[00:11:07.800 --> 00:11:09.800]  主啊,不要拿開石頭
[00:11:09.800 --> 00:11:11.800]  因為他已經死了四天
[00:11:11.800 --> 00:11:13.800]  屍體應該發臭了
[00:11:13.800 --> 00:11:15.800]  耶穌就說
[00:11:15.800 --> 00:11:16.800]  我不是跟你說過嗎?
[00:11:16.800 --> 00:11:18.800]  如果你信的話
[00:11:18.800 --> 00:11:22.800]  就必看見神的榮耀
[00:11:22.800 --> 00:11:26.800]  我想大家留意主耶穌說這句話
[00:11:26.800 --> 00:11:28.800]  主耶穌說如果你信
[00:11:28.800 --> 00:11:30.800]  你就看見神的榮耀
[00:11:30.800 --> 00:11:33.800]  大家有沒有留意主耶穌說這句話
[00:11:33.800 --> 00:11:36.800]  所運用的邏輯
[00:11:36.800 --> 00:11:38.800]  所展現的邏輯
[00:11:38.800 --> 00:11:41.800]  其實與我們世界的邏輯
[00:11:41.800 --> 00:11:42.800]  恰恰相反
[00:11:42.800 --> 00:11:44.800]  為什麼我這麼說
[00:11:44.800 --> 00:11:45.800]  世界是說
[00:11:45.800 --> 00:11:47.800]  你讓我看見神的榮耀
[00:11:47.800 --> 00:11:51.800]  你讓我看見神存在的證據
[00:11:51.800 --> 00:11:53.800]  我就信了
[00:11:53.800 --> 00:11:54.800]  是不是
[00:11:54.800 --> 00:11:56.800]  我跟很多人說
[00:11:56.800 --> 00:12:00.800]  這個神說得這麼實在
[00:12:00.800 --> 00:12:01.800]  你讓我看見這個神
[00:12:01.800 --> 00:12:03.800]  有什麼證據證明這個神的實在
[00:12:03.800 --> 00:12:04.800]  我就信了
[00:12:04.800 --> 00:12:05.800]  但是主耶穌就說
[00:12:05.800 --> 00:12:06.800]  恰恰相反
[00:12:06.800 --> 00:12:08.800]  你若信的時候
[00:12:08.800 --> 00:12:11.800]  你必定看見神的榮耀
[00:12:11.800 --> 00:12:13.800]  很奇怪
[00:12:13.800 --> 00:12:16.800]  我從來沒有認識過一個人
[00:12:16.800 --> 00:12:22.800]  他是所有理性的問題完全解決了
[00:12:22.800 --> 00:12:23.800]  然後才信耶穌
[00:12:23.800 --> 00:12:25.800]  我也沒有見過一個人
[00:12:25.800 --> 00:12:28.800]  他所有生命上的困難
[00:12:28.800 --> 00:12:29.800]  完全得到解決
[00:12:29.800 --> 00:12:31.800]  然後才信耶穌
[00:12:31.800 --> 00:12:32.800]  沒有
[00:12:32.800 --> 00:12:34.800]  相反來說
[00:12:34.800 --> 00:12:41.800]  我見到很多人
[00:12:41.800 --> 00:12:44.800]  都有同一個情況
[00:12:44.800 --> 00:12:47.800]  在整個尋道的過程裏面
[00:12:47.800 --> 00:12:50.800]  在整個追尋真理的過程裏面
[00:12:50.800 --> 00:12:53.800]  我們總是去到一個點
[00:12:53.800 --> 00:12:56.800]  我們的理性是遊客止步
[00:12:56.800 --> 00:12:58.800]  理性止步
[00:12:58.800 --> 00:12:59.800]  總是去到一個點
[00:12:59.800 --> 00:13:02.800]  我們需要信心去踏過去
[00:13:02.800 --> 00:13:06.800]  哲學家叫這一點是信心的跳躍
[00:13:06.800 --> 00:13:08.800]  信心的跳躍
[00:13:08.800 --> 00:13:09.800]  奇怪就是說
[00:13:09.800 --> 00:13:10.800]  在這個信心跳躍之後
[00:13:10.800 --> 00:13:12.800]  就是說我們真的拿到信心
[00:13:12.800 --> 00:13:17.800]  來做一個超越理性的決定的時候
[00:13:17.800 --> 00:13:18.800]  你會發覺很多時候
[00:13:18.800 --> 00:13:20.800]  我們不明白的事情
[00:13:20.800 --> 00:13:22.800]  信了耶穌之後
[00:13:22.800 --> 00:13:24.800]  我們就似乎得到
[00:13:24.800 --> 00:13:27.800]  聖靈來幫助我們去明白
[00:13:27.800 --> 00:13:30.800]  有些事情我們很困擾的事情
[00:13:30.800 --> 00:13:32.800]  當我們信了耶穌之後
[00:13:32.800 --> 00:13:34.800]  這些被困擾我們的事情
[00:13:34.800 --> 00:13:37.800]  不再困擾我們
[00:13:37.800 --> 00:13:40.800]  就好像馬大在這裏的例子
[00:13:40.800 --> 00:13:43.800]  當我們信靠基督的時候
[00:13:43.800 --> 00:13:45.800]  我們就看到神的榮耀
[00:13:45.800 --> 00:13:46.800]  在同一個時間
[00:13:46.800 --> 00:13:47.800]  當我們信了神之後
[00:13:47.800 --> 00:13:49.800]  我們才能夠真正地
[00:13:49.800 --> 00:13:51.800]  經歷到神的愛
[00:13:51.800 --> 00:13:53.800]  和神的真實
[00:13:53.800 --> 00:13:56.800]  雖然馬大知道耶穌是基督
[00:13:56.800 --> 00:13:57.800]  聖經也告訴我們
[00:13:57.800 --> 00:14:00.800]  馬大是認耶穌是神的兒子
[00:14:00.800 --> 00:14:05.800]  但是他仍然叫耶穌不要拿那塊石頭
[00:14:05.800 --> 00:14:08.800]  當時在場的很多人
[00:14:08.800 --> 00:14:10.800]  都圍著墳墓
[00:14:10.800 --> 00:14:13.800]  這班人不是很認真的
[00:14:13.800 --> 00:14:16.800]  知道主耶穌基督的身份
[00:14:16.800 --> 00:14:18.800]  所以當主耶穌對那班人說
[00:14:18.800 --> 00:14:20.800]  拿開那塊石頭的時候
[00:14:20.800 --> 00:14:21.800]  大家可以想像
[00:14:21.800 --> 00:14:22.800]  如果你在場
[00:14:22.800 --> 00:14:24.800]  你不信耶穌是神的兒子的時候
[00:14:24.800 --> 00:14:28.800]  必定議論紛紛
[00:14:28.800 --> 00:14:31.800]  我們再看第43節
[00:14:31.800 --> 00:14:34.800]  主耶穌不單止叫他拿開那塊石頭
[00:14:34.800 --> 00:14:36.800]  接著這件事更加可怕
[00:14:36.800 --> 00:14:38.800]  拉撒漏出來
[00:14:38.800 --> 00:14:40.800]  叫死了那個出來
[00:14:40.800 --> 00:14:42.800]  你可以想像得到
[00:14:42.800 --> 00:14:45.800]  當主耶穌這樣叫拉撒漏出來的時候
[00:14:45.800 --> 00:14:48.800]  雖然在第37節
[00:14:48.800 --> 00:14:51.800]  那些人就半開玩笑地說
[00:14:51.800 --> 00:14:53.800]  這個耶穌基督沒錯
[00:14:53.800 --> 00:14:56.800]  他曾經開過一個盒子的眼睛
[00:14:56.800 --> 00:14:59.800]  他也應該有能力叫這個人死吧
[00:14:59.800 --> 00:15:01.800]  但很明顯是半開玩笑
[00:15:01.800 --> 00:15:04.800]  因為我相信在場
[00:15:04.800 --> 00:15:07.800]  當主耶穌叫拉撒漏出來的時候
[00:15:07.800 --> 00:15:08.800]  如果你在場
[00:15:08.800 --> 00:15:12.800]  你會不會期望拉撒漏真的這樣走出來
[00:15:12.800 --> 00:15:15.800]  有這樣的可能性
[00:15:15.800 --> 00:15:17.800]  所以我們可以想像
[00:15:17.800 --> 00:15:19.800]  當主耶穌這樣說的時候
[00:15:19.800 --> 00:15:21.800]  如果你在場
[00:15:21.800 --> 00:15:23.800]  原本是議論紛紛
[00:15:23.800 --> 00:15:26.800]  在評論這個耶穌有沒有能力
[00:15:26.800 --> 00:15:28.800]  這個拉撒漏真的會出來的時候
[00:15:28.800 --> 00:15:32.800]  當主耶穌這樣發出命令之後
[00:15:32.800 --> 00:15:37.800]  我相信全場鴉雀無聲
[00:15:37.800 --> 00:15:39.800]  烏鷹飛鵝都聽到
[00:15:39.800 --> 00:15:41.800]  心跳聲都聽到
[00:15:41.800 --> 00:15:43.800]  拉撒漏是不是真的會出來
[00:15:43.800 --> 00:15:47.800]  每個人的形神貫注看著這個洞口
[00:15:47.800 --> 00:15:52.800]  拉撒漏是不是真的會從這個洞口走出來
[00:15:52.800 --> 00:16:00.800]  拉撒漏真的從這個洞口走出來
[00:16:00.800 --> 00:16:04.800]  我不知道當時的人的反應是怎樣
[00:16:04.800 --> 00:16:08.800]  其實我很想知道當時的人怎樣反應
[00:16:08.800 --> 00:16:11.800]  大家想像一下如果你是這本書的作者
[00:16:11.800 --> 00:16:14.800]  嘩!這個驚世的一刻
[00:16:14.800 --> 00:16:16.800]  嘩!你當然是作到天花龍鳳
[00:16:16.800 --> 00:16:19.800]  描述得很厲害
[00:16:19.800 --> 00:16:22.800]  但是聖經的敘述很簡單
[00:16:22.800 --> 00:16:23.800]  它只是說
[00:16:23.800 --> 00:16:27.800]  拿死人就出來了
[00:16:27.800 --> 00:16:29.800]  聖經不是小說
[00:16:29.800 --> 00:16:33.800]  聖經只是將事實如實地報導
[00:16:33.800 --> 00:16:35.800]  這就是聖經的可靠性
[00:16:35.800 --> 00:16:39.800]  拉撒漏從墳墓走出來的時候
[00:16:39.800 --> 00:16:41.800]  我相信那個時候
[00:16:41.800 --> 00:16:44.800]  整個群眾都不能控制地
[00:16:44.800 --> 00:16:47.800]  嘩!不停地狂叫
[00:16:47.800 --> 00:16:50.800]  這個叫聲可能是來自什麼
[00:16:50.800 --> 00:16:51.800]  喜樂
[00:16:51.800 --> 00:16:54.800]  可能是來自震驚
[00:16:54.800 --> 00:16:57.800]  可能是來自恐懼
[00:16:57.800 --> 00:16:59.800]  大家可以想像一下
[00:16:59.800 --> 00:17:03.800]  一個手腳被布包著
[00:17:03.800 --> 00:17:05.800]  被毛巾包著的死人
[00:17:05.800 --> 00:17:07.800]  這樣從墳墓走出來
[00:17:07.800 --> 00:17:09.800]  嘩!是不是殭屍
[00:17:09.800 --> 00:17:12.800]  是不是木乃伊
[00:17:12.800 --> 00:17:14.800]  還是真的復活
[00:17:14.800 --> 00:17:16.800]  如果你是在場的一個
[00:17:16.800 --> 00:17:18.800]  你會怎樣反應
[00:17:18.800 --> 00:17:21.800]  走上去擁抱拉撒漏
[00:17:21.800 --> 00:17:22.800]  歡迎他
[00:17:22.800 --> 00:17:25.800]  還是立即彈開
[00:17:25.800 --> 00:17:30.800]  我相信這個不尋常的事件
[00:17:30.800 --> 00:17:35.800]  令在場所有的人都呆了
[00:17:35.800 --> 00:17:37.800]  他們不知道怎樣反應
[00:17:37.800 --> 00:17:38.800]  完全不知道怎樣反應
[00:17:38.800 --> 00:17:40.800]  但是耶穌跟他們說
[00:17:40.800 --> 00:17:41.800]  解開
[00:17:41.800 --> 00:17:44.800]  叫他走
[00:17:44.800 --> 00:17:49.800]  我相信大家對耶穌的指示
[00:17:49.800 --> 00:17:51.800]  很容易理解
[00:17:51.800 --> 00:17:55.800]  一個頭被布包著
[00:17:55.800 --> 00:17:57.800]  拉撒漏把布弄開
[00:17:57.800 --> 00:17:59.800]  讓他可以呼吸
[00:17:59.800 --> 00:18:01.800]  身體被布包得很緊的時候
[00:18:01.800 --> 00:18:03.800]  要馬上把布解開
[00:18:03.800 --> 00:18:05.800]  讓他可以活動
[00:18:05.800 --> 00:18:07.800]  讓血液可以再循環
[00:18:07.800 --> 00:18:10.800]  這是很容易理解的
[00:18:10.800 --> 00:18:12.800]  但是我覺得這個舉動
[00:18:12.800 --> 00:18:14.800]  其實也有一個很深刻的屬靈意義
[00:18:14.800 --> 00:18:16.800]  我們很多時候忽略的
[00:18:16.800 --> 00:18:18.800]  這個屬靈意義是什麼
[00:18:18.800 --> 00:18:21.800]  在某一個程度上
[00:18:21.800 --> 00:18:25.800]  如果拉撒漏這個復活的故事
[00:18:25.800 --> 00:18:29.800]  是可以比喻為我們屬靈的復活的時候
[00:18:29.800 --> 00:18:31.800]  我們的靈魂
[00:18:31.800 --> 00:18:33.800]  未信耶穌之前
[00:18:33.800 --> 00:18:36.800]  我們的靈魂都是死去
[00:18:36.800 --> 00:18:39.800]  所以沒有一個不信耶穌的人
[00:18:39.800 --> 00:18:40.800]  可以跟神溝通
[00:18:40.800 --> 00:18:41.800]  因為我們的靈魂
[00:18:41.800 --> 00:18:42.800]  未信耶穌之前
[00:18:42.800 --> 00:18:44.800]  已經死去
[00:18:44.800 --> 00:18:47.800]  但是由於神的恩典
[00:18:47.800 --> 00:18:48.800]  由於我們的信心
[00:18:48.800 --> 00:18:53.800]  我們已死的靈魂可以重生
