
[00:00:00.000 --> 00:00:01.520]  荷福堂大英主媒平安
[00:02:16.700 --> 00:02:19.000]  成子不容易折斷
[00:02:19.000 --> 00:02:20.800]  過去我們都通常說
[00:02:20.800 --> 00:02:22.840]  宣教鐵三角
[00:02:22.840 --> 00:02:24.380]  有教會有差會
[00:02:24.380 --> 00:02:26.180]  也有宣教士
[00:02:26.180 --> 00:02:32.320]  同樣我看這節的經文的時候讓我自己深深感受
[00:02:32.320 --> 00:02:35.900]  教會和宣教士的關係
[00:02:35.900 --> 00:02:38.200]  必然是有神在我們當中
[00:02:38.200 --> 00:02:41.020]  我們不單只是一個福音的夥伴
[00:02:41.020 --> 00:02:44.340]  不只是一些工作事工上的
[00:02:44.340 --> 00:02:45.380]  同工
[00:02:45.880 --> 00:02:48.180]  我們更加是唇齒相依
[00:02:48.180 --> 00:02:49.200]  我們是肢體
[00:02:49.200 --> 00:02:52.540]  好叫我們的關係上面
[00:02:52.540 --> 00:02:55.360]  可以彼此一切的關心同行
[00:02:55.360 --> 00:02:56.380]  今日
[00:02:56.380 --> 00:02:59.200]  大家所謂的關愛使者
[00:02:59.200 --> 00:03:01.500]  不單只是禱告和奉獻
[00:03:01.500 --> 00:03:03.800]  你更加是他家裏面的人
[00:03:03.800 --> 00:03:04.560]  所以
[00:03:04.560 --> 00:03:06.100]  他們無論在工場
[00:03:06.100 --> 00:03:08.160]  或者他們回來香港
[00:03:08.160 --> 00:03:11.220]  他們需要你的關顧
[00:03:11.220 --> 00:03:15.060]  關愛的角度的時候
[00:03:15.580 --> 00:03:16.600]  不單只是
[00:03:16.600 --> 00:03:19.160]  關愛使者自己去做一些工作
[00:03:19.160 --> 00:03:24.540]  他更加是好有一個心能夠將這個棒子
[00:03:24.540 --> 00:03:25.560]  交下去
[00:03:25.560 --> 00:03:27.100]  成全下去
[00:03:27.100 --> 00:03:28.120]  好似保羅
[00:03:28.120 --> 00:03:29.400]  對提摩太太一樣
[00:03:29.400 --> 00:03:30.680]  他知道
[00:03:30.680 --> 00:03:32.740]  他自己所走的路
[00:03:32.740 --> 00:03:33.500]  其實
[00:03:33.500 --> 00:03:34.780]  有個盡頭的
[00:03:34.780 --> 00:03:36.320]  在地上
[00:03:36.320 --> 00:03:40.400]  因為當時他寫菲律賓書在監獄當中
[00:03:40.400 --> 00:03:42.460]  當然他不是在那一次裏面
[00:03:42.460 --> 00:03:44.000]  立即殉道
[00:03:44.240 --> 00:03:46.280]  但是他準備好自己了
[00:03:46.280 --> 00:03:48.080]  準備好自己的時候
[00:03:48.080 --> 00:03:49.880]  如果他有什麼事
[00:03:49.880 --> 00:03:51.400]  他總是願意
[00:03:51.400 --> 00:03:54.220]  有人繼續在他福音的路上
[00:03:54.220 --> 00:03:55.760]  承接這個棒子
[00:03:55.760 --> 00:03:56.780]  所以
[00:03:56.780 --> 00:03:58.840]  他讓提摩太太
[00:03:58.840 --> 00:03:59.860]  跟隨他
[00:03:59.860 --> 00:04:02.420]  提摩太太的背景我相信大家並不陌生
[00:04:02.420 --> 00:04:06.520]  在新約的書信裏面起碼12卷書提到提摩太太
[00:04:06.520 --> 00:04:08.560]  更加有提摩太太的前後書
[00:04:08.560 --> 00:04:11.120]  我們認識提摩太太
[00:04:11.640 --> 00:04:15.480]  但是提摩太太的生命對你和我有什麼影響
[00:04:15.480 --> 00:04:22.140]  我自己很喜歡提摩太太的前後書,不單是因為我是一個傳道人,或者是一個牧者,是一個宣教士
[00:04:22.140 --> 00:04:23.920]  我更加是看見
[00:04:23.920 --> 00:04:27.520]  這個年輕的傳道人是有一位的
[00:04:27.520 --> 00:04:29.300]  老師
[00:04:29.300 --> 00:04:31.100]  有一位保羅
[00:04:31.100 --> 00:04:32.380]  與他同行
[00:04:32.380 --> 00:04:34.680]  不單止
[00:04:34.680 --> 00:04:35.700]  他自己
[00:04:35.700 --> 00:04:40.560]  不是一個完全的,十足十的猶太人,因為
[00:04:40.820 --> 00:04:46.460]  保羅在《哥羅西書》最後第四章裏面提到
[00:04:46.460 --> 00:04:49.020]  真是猶太人與他同工的
[00:04:49.020 --> 00:04:50.560]  所提的
[00:04:50.560 --> 00:04:52.340]  只是提了三個
[00:04:52.340 --> 00:04:55.920]  其他大部分都是外邦人,都是外邦的信徒
[00:04:55.920 --> 00:05:02.320]  而提摩太太正正就是一半是外邦人,因為他爸爸是希臘人,他媽媽就是猶太人
[00:05:02.320 --> 00:05:04.620]  所以領子妹
[00:05:04.620 --> 00:05:05.400]  今天
[00:05:05.400 --> 00:05:07.960]  我們究竟跟哪些人一起同行
[00:05:09.240 --> 00:05:11.040]  跟哪些人一起同工
[00:05:11.040 --> 00:05:12.320]  他未必是
[00:05:12.320 --> 00:05:14.620]  十足十的香港人,可能
[00:05:14.620 --> 00:05:17.940]  是我們的同胞,或者是一個外國人
[00:05:17.940 --> 00:05:19.740]  但是我們怎樣能夠在
[00:05:19.740 --> 00:05:25.620]  神的國度裏面一起要同工,我過去在海外基督使團的時候,在OMF
[00:05:25.620 --> 00:05:28.180]  也跟很多海外同工一起合作
[00:05:28.180 --> 00:05:35.600]  有南非的,有馬來西亞的,也有在加拿大的,也有一些
[00:05:35.600 --> 00:05:37.400]  在韓國的來
[00:05:37.920 --> 00:05:39.960]  但是在當中我們看見
[00:05:39.960 --> 00:05:43.040]  神招聚我們在不同的地方,來到
[00:05:43.040 --> 00:05:45.340]  在泰國這個工場裏面
[00:05:45.340 --> 00:05:46.620]  唯要的
[00:05:46.620 --> 00:05:48.160]  是見證他自己
[00:05:48.160 --> 00:05:49.700]  耶穌基督
[00:05:49.700 --> 00:05:51.480]  是我們的主,是我們的神
[00:05:51.480 --> 00:05:56.100]  我們怎樣能夠忠言我們有不同的國家,有不同的背景,甚至乎
[00:05:56.100 --> 00:05:57.640]  有些歷史的背景
[00:05:57.640 --> 00:05:59.940]  我們也有一些日本的同工
[00:05:59.940 --> 00:06:01.480]  一起去服侍
[00:06:01.480 --> 00:06:03.780]  但是神就是要我們
[00:06:03.780 --> 00:06:05.060]  去見證他
[00:06:05.060 --> 00:06:07.620]  見證他的信實
[00:06:08.120 --> 00:06:09.160]  和他的憐憫
[00:06:09.160 --> 00:06:14.540]  怎樣讓我們一起在不同的國籍裏面的時候,仍然可以放下自己
[00:06:14.540 --> 00:06:19.400]  同心合意地去將福音見證出來
[00:06:19.400 --> 00:06:20.420]  所以
[00:06:20.420 --> 00:06:22.460]  保羅招募了提摩泰
[00:06:22.460 --> 00:06:24.760]  究竟你跟我
[00:06:24.760 --> 00:06:25.800]  在這個
[00:06:25.800 --> 00:06:27.840]  福音的路上
[00:06:27.840 --> 00:06:31.160]  我們在扮演什麼角色呢
[00:06:31.160 --> 00:06:34.240]  讓我
[00:06:34.240 --> 00:06:36.020]  去引用
[00:06:37.060 --> 00:06:38.080]  龍為內醫生
[00:06:38.080 --> 00:06:39.620]  幾句說話
[00:06:39.620 --> 00:06:45.000]  龍為內醫生是保羅文化中心的其中之一個創辦人
[00:06:45.000 --> 00:06:46.280]  前身叫
[00:06:46.280 --> 00:06:49.340]  同路方,可能有些人聽過同路方
[00:06:49.340 --> 00:06:51.400]  但保羅文化中心就比較少
[00:06:51.400 --> 00:06:54.220]  龍為內醫生曾經這樣說
[00:06:54.220 --> 00:06:58.820]  差會和牧者看待宣教士不單是同工
[00:06:58.820 --> 00:07:02.660]  更加是純此相依的肢體
[00:07:02.660 --> 00:07:03.940]  更要動員
[00:07:03.940 --> 00:07:05.480]  不同的崗位
[00:07:05.740 --> 00:07:07.540]  根治和能力的信徒
[00:07:07.540 --> 00:07:10.360]  去學習關心宣教士
[00:07:10.360 --> 00:07:11.880]  不是傳者
[00:07:11.880 --> 00:07:13.940]  他就是關顧者
[00:07:13.940 --> 00:07:18.800]  就好像我們主日學一樣,你不是老師就是學生
[00:07:18.800 --> 00:07:20.080]  沒有一個
[00:07:20.080 --> 00:07:21.360]  應該是局外人
[00:07:21.360 --> 00:07:23.400]  我們都是局內人
[00:07:23.400 --> 00:07:25.200]  如果你不是傳的
[00:07:25.200 --> 00:07:25.960]  那個
[00:07:25.960 --> 00:07:29.040]  你就應該是關心傳福音的那個
[00:07:29.040 --> 00:07:30.820]  所以
[00:07:30.820 --> 00:07:31.600]  在座
[00:07:31.600 --> 00:07:33.380]  我們當中,窩福堂
[00:07:33.380 --> 00:07:34.920]  每一位的弟兄姊妹
[00:07:35.180 --> 00:07:36.720]  在這個關愛的
[00:07:36.720 --> 00:07:38.000]  天國裡面
[00:07:38.000 --> 00:07:39.020]  都有份
[00:07:39.020 --> 00:07:42.080]  你的身份是誰
[00:07:42.080 --> 00:07:44.900]  神要你出去做傳那個
[00:07:44.900 --> 00:07:49.760]  要你在背後成為關愛他們的
[00:07:49.760 --> 00:07:50.800]  同工呢
[00:07:50.800 --> 00:07:53.360]  你有沒有一個屬靈的兒子
[00:07:53.360 --> 00:07:54.380]  或者女兒
[00:07:54.380 --> 00:07:56.420]  可以讓你將你的棒
[00:07:56.420 --> 00:07:57.960]  繼續承傳下去
[00:07:57.960 --> 00:07:59.240]  交棒給他呢
[00:07:59.240 --> 00:08:02.060]  這個就是我所交棒的
[00:08:02.060 --> 00:08:04.360]  這位不是一個傳道人
[00:08:04.620 --> 00:08:05.640]  他是一個弟兄
[00:08:05.640 --> 00:08:06.400]  叫Nick
[00:08:06.400 --> 00:08:12.560]  其實在我剛剛在泰國的時候,開始生命之光堂的時候
[00:08:12.560 --> 00:08:14.080]  他還沒有信耶穌
[00:08:14.080 --> 00:08:18.700]  但他卻是和我們教會一個姊妹,年輕的姊妹阿布
[00:08:18.700 --> 00:08:19.980]  現在是媽媽
[00:08:19.980 --> 00:08:23.320]  那時候兩個都是大學生,在同一間大學裡面
[00:08:23.320 --> 00:08:26.900]  阿布很有心去奉獻自己
[00:08:26.900 --> 00:08:28.940]  做傳道的事
[00:08:28.940 --> 00:08:30.220]  做一個傳道人
[00:08:30.220 --> 00:08:33.540]  但他卻是認識了這位的朋友
[00:08:34.560 --> 00:08:36.600]  大學的同學是未信的
[00:08:36.600 --> 00:08:40.700]  所以他很早就帶她來見牧師師母
[00:08:40.700 --> 00:08:42.500]  見我們
[00:08:42.500 --> 00:08:44.540]  我們當然很關心
[00:08:44.540 --> 00:08:45.820]  因為這個姊妹
[00:08:45.820 --> 00:08:52.220]  將來是想奉獻的,但她卻是和一個未信的人一起走的時候
[00:08:52.220 --> 00:08:56.580]  究竟她要怎樣面對前面的路呢
[00:08:56.580 --> 00:08:59.140]  當我見到這個Nick
[00:08:59.140 --> 00:09:00.920]  我們一起
[00:09:00.920 --> 00:09:02.200]  鼓勵她
[00:09:02.200 --> 00:09:03.740]  一直帶著她
[00:09:04.260 --> 00:09:06.060]  和她未信,帶著她去信耶穌
[00:09:06.060 --> 00:09:08.360]  但在信耶穌那一刻,我也去問她
[00:09:08.360 --> 00:09:10.400]  如果有一天,你和阿布
[00:09:10.400 --> 00:09:12.960]  不是可以一起結婚的時候
[00:09:12.960 --> 00:09:14.500]  你會不會繼續去
[00:09:14.500 --> 00:09:16.040]  相信耶穌呢
[00:09:16.040 --> 00:09:17.060]  她說
[00:09:17.060 --> 00:09:17.840]  我會
[00:09:17.840 --> 00:09:19.880]  縱然我不會
[00:09:19.880 --> 00:09:21.920]  沒有機會和她結婚的時候
[00:09:21.920 --> 00:09:22.680]  我也會
[00:09:22.680 --> 00:09:24.480]  因為之前她曾經
[00:09:24.480 --> 00:09:26.280]  挑戰過,挑戰過我
[00:09:26.280 --> 00:09:30.380]  你又不是她阿布的爸爸媽媽,你為何要管我
[00:09:30.380 --> 00:09:33.440]  你為何要在當中攔住我
[00:09:33.700 --> 00:09:35.240]  和她拍拖呀
[00:09:35.240 --> 00:09:36.520]  那當然
[00:09:36.520 --> 00:09:37.800]  之後她就知道
[00:09:37.800 --> 00:09:39.080]  但是今天
[00:09:39.080 --> 00:09:40.880]  當我離開了泰國
[00:09:40.880 --> 00:09:41.900]  十多年了
[00:09:41.900 --> 00:09:43.940]  差不多接近20年了
[00:09:43.940 --> 00:09:47.520]  Nick在教會仍然在執事
[00:09:47.520 --> 00:09:50.600]  縱然現在沒有傳道人的時候
[00:09:50.600 --> 00:09:54.940]  他仍然和其他兩位弟兄在教會中心服侍
[00:09:54.940 --> 00:09:56.740]  這是神的恩典
[00:09:56.740 --> 00:09:58.780]  剛開始他們未結婚的時候
[00:09:58.780 --> 00:10:00.060]  直到今天
[00:10:00.060 --> 00:10:01.340]  兒子
[00:10:01.340 --> 00:10:02.360]  都已經
[00:10:02.360 --> 00:10:03.660]  升上中學了
[00:10:03.900 --> 00:10:05.960]  女兒的時候都很乖巧
[00:10:05.960 --> 00:10:07.500]  仍然在教會裏面
[00:10:07.500 --> 00:10:09.800]  一家四口都在教會裏面服侍
[00:10:09.800 --> 00:10:11.340]  這是神的恩典
[00:10:11.340 --> 00:10:14.660]  所以這個棒子究竟你可以交給誰呢
[00:10:14.660 --> 00:10:16.460]  你有沒有同樣
[00:10:16.460 --> 00:10:17.740]  找到
[00:10:17.740 --> 00:10:18.760]  你的寶樂
[00:10:18.760 --> 00:10:21.060]  或者找到你的提摩泰
[00:10:21.060 --> 00:10:25.160]  所以當我們做一個關愛使者的時候,我們在
[00:10:25.160 --> 00:10:27.200]  整個人際網絡裏面
[00:10:27.200 --> 00:10:29.500]  非常之重要一環就是
[00:10:29.500 --> 00:10:31.300]  我們知道我們身邊
[00:10:31.820 --> 00:10:34.900]  在我們家庭裏面,如果我們出去是一個家庭的時候
[00:10:34.900 --> 00:10:35.920]  我的
[00:10:35.920 --> 00:10:37.960]  配偶,我的兒女
[00:10:37.960 --> 00:10:40.780]  我是怎樣去和他們一起同心服侍
[00:10:40.780 --> 00:10:45.900]  我不能在外面的時候講福音,我們回到家就吵得很厲害
[00:10:45.900 --> 00:10:47.940]  有時候我們真的
[00:10:47.940 --> 00:10:50.000]  不能夠表裡一致
[00:10:50.000 --> 00:10:52.820]  所以弟兄姊妹,我們很需要
[00:10:52.820 --> 00:10:54.600]  就算甚至團隊
[00:10:54.600 --> 00:10:57.420]  不一定宣教士就可以同聲同氣
[00:10:57.420 --> 00:10:58.700]  就算
[00:10:58.700 --> 00:11:01.780]  我們同樣是被香港差派出去的
[00:11:02.280 --> 00:11:08.420]  但我又有很多其他國籍,我和他們當然講英文,甚至有時候用泰文溝通
[00:11:08.420 --> 00:11:13.040]  但是不一定同宣教的同工,或者關愛使者
[00:11:13.040 --> 00:11:14.060]  就和你同心
[00:11:14.060 --> 00:11:17.640]  有些我們在當中都面對很大的困難
[00:11:17.640 --> 00:11:20.720]  令我們非常之泣淚灰心
[00:11:20.720 --> 00:11:24.800]  但神在當中要繼續使用我們,無論是本地人或者
[00:11:24.800 --> 00:11:25.840]  外國人
[00:11:25.840 --> 00:11:28.400]  我們都可以因著神的國度
[00:11:28.400 --> 00:11:29.680]  放下自己
[00:11:30.460 --> 00:11:32.000]  來與他們同工
[00:11:32.000 --> 00:11:36.100]  加上當然我們也有一班教會裡面
[00:11:36.100 --> 00:11:38.400]  很核心的關顧小組
[00:11:38.400 --> 00:11:43.520]  也有我們在其他差派教會、差會或者海外
[00:11:43.520 --> 00:11:45.820]  的肢體和親友
[00:11:45.820 --> 00:11:49.140]  這個網絡其實都在當中繼續的支持
[00:11:49.140 --> 00:11:52.740]  關愛使者在前線的使工
[00:11:52.740 --> 00:11:55.560]  所以我們不單止要看見
[00:11:55.560 --> 00:11:59.640]  我們在關愛的使工上面,我們有我們的傳承人
[00:11:59.900 --> 00:12:01.940]  我們更加要把握時機
[00:12:01.940 --> 00:12:03.220]  保羅怎麼說呢
[00:12:03.220 --> 00:12:04.000]  保羅說
[00:12:04.000 --> 00:12:05.020]  第十九節
[00:12:05.020 --> 00:12:10.140]  我靠主耶穌希望很快能猜提摩太去見你們
[00:12:10.140 --> 00:12:13.460]  好讓我們知道你們的事而心裡
[00:12:13.460 --> 00:12:15.260]  得安慰
[00:12:15.260 --> 00:12:17.300]  保羅的計劃是
[00:12:17.300 --> 00:12:19.860]  不是他想什麼就去做什麼
[00:12:19.860 --> 00:12:21.140]  而是他
[00:12:21.140 --> 00:12:22.180]  計劃的
[00:12:22.180 --> 00:12:24.720]  都是放在神的手當中
[00:12:24.720 --> 00:12:26.260]  就好像打風一樣
[00:12:26.260 --> 00:12:27.540]  我們
[00:12:27.540 --> 00:12:29.600]  不斷在神面前祈禱
[00:12:29.860 --> 00:12:30.380]  神啊
[00:12:30.380 --> 00:12:31.400]  這個風
[00:12:31.400 --> 00:12:35.500]  打到來的時候,究竟我們星期六有沒有崇拜
[00:12:35.500 --> 00:12:37.540]  有沒有實體的崇拜
[00:12:37.540 --> 00:12:43.940]  教會安排了錄影,先錄影吧,星期四來到錄影
[00:12:43.940 --> 00:12:46.500]  原來有準備總比沒有準備好
[00:12:46.500 --> 00:12:49.300]  準備好的時候我們可以更加
[00:12:49.300 --> 00:12:51.360]  可以就算
[00:12:51.360 --> 00:12:53.400]  風球下了
[00:12:53.400 --> 00:12:55.960]  昨天六點鐘的時候
[00:12:55.960 --> 00:12:58.780]  我們仍然可以在網上一起敬拜
[00:13:00.320 --> 00:13:01.100]  主約他
[00:13:01.100 --> 00:13:02.620]  我會來到
[00:13:02.620 --> 00:13:04.420]  主約他的時候
[00:13:04.420 --> 00:13:10.820]  我也來錄影了,我不用來到的時候,但是今天我可以實體來到大家當中的時候
[00:13:10.820 --> 00:13:12.360]  去見證神的信實
[00:13:12.360 --> 00:13:13.900]  都是好得無比
[00:13:13.900 --> 00:13:20.560]  所以保羅要猜派提摩太去的時候,是因為他自己身在監獄,不可以去到菲律賓當中
[00:13:20.560 --> 00:13:21.820]  縱然他聽到
[00:13:21.820 --> 00:13:22.860]  教會的問題
[00:13:22.860 --> 00:13:24.900]  心裡寄寡
[00:13:24.900 --> 00:13:26.940]  很擔心
[00:13:26.940 --> 00:13:29.260]  但他希望提摩太去到的時候
[00:13:29.520 --> 00:13:30.040]  能夠
[00:13:30.040 --> 00:13:36.680]  更加能夠幫教會解決問題的時候,以致他心裡自己能夠得到安慰
[00:13:36.680 --> 00:13:40.260]  宣教士在工場不是只顧自己的事
[00:13:40.260 --> 00:13:44.880]  如果支持他的教會出問題的時候
[00:13:44.880 --> 00:13:47.940]  他心裡豈能夠安慰
[00:13:47.940 --> 00:13:49.740]  豈能夠安穩
[00:13:49.740 --> 00:13:52.560]  所以保羅同樣說
[00:13:52.560 --> 00:13:58.960]  因為我沒有別人與我同心,真正關懷你們,關懷教會的事
[00:14:00.240 --> 00:14:01.260]  這個就是提摩太
[00:14:01.260 --> 00:14:02.280]  可以幫助他
[00:14:02.280 --> 00:14:03.820]  去到教會當中
[00:14:03.820 --> 00:14:05.620]  所以提摩太要去
[00:14:05.620 --> 00:14:06.640]  但是
[00:14:06.640 --> 00:14:07.420]  保羅說
[00:14:07.420 --> 00:14:08.940]  主
[00:14:08.940 --> 00:14:09.700]  約他
[00:14:09.700 --> 00:14:13.800]  主,他要靠主去猜派提摩太
[00:14:13.800 --> 00:14:18.160]  但同樣他也知道,提摩太是值得他信任的同工
[00:14:18.160 --> 00:14:20.460]  因為他是經得起考驗
[00:14:20.460 --> 00:14:22.500]  甚麼為之經得起考驗呢
[00:14:22.500 --> 00:14:23.780]  就是說
[00:14:23.780 --> 00:14:25.060]  他表裡
[00:14:25.060 --> 00:14:26.080]  都一致
[00:14:26.080 --> 00:14:27.620]  他有信心
[00:14:27.620 --> 00:14:29.160]  但也有勇氣
[00:14:29.420 --> 00:14:31.980]  從羅馬去菲律賓教會
[00:14:31.980 --> 00:14:36.840]  當時沒有高鐵,也沒有飛機,沒有快車,沒有高速公路
[00:14:36.840 --> 00:14:41.200]  但是他要走四十天才可以從羅馬去到教會
[00:14:41.200 --> 00:14:42.980]  但是提摩太是順服的
[00:14:42.980 --> 00:14:46.320]  是聽話,保羅要派他去的時候,他就去
[00:14:46.320 --> 00:14:47.340]  所以
[00:14:47.340 --> 00:14:49.120]  保羅說
[00:14:49.120 --> 00:14:51.180]  提摩太是經得起考驗
[00:14:51.180 --> 00:14:54.760]  因為他願意去聽從,猜派
[00:14:54.760 --> 00:14:58.340]  願意順服,因為他服侍保羅
[00:14:58.600 --> 00:15:00.380]  疑似服侍父親
[00:15:00.380 --> 00:15:01.920]  我不知道大家
[00:15:01.920 --> 00:15:05.000]  在座做疑似的怎樣來服侍父親
[00:15:05.000 --> 00:15:06.780]  我爸爸現在94歲
[00:15:06.780 --> 00:15:11.400]  爸爸現在是需要住在一些安老院裡面
[00:15:11.400 --> 00:15:13.200]  昨晚
[00:15:13.200 --> 00:15:16.520]  其實他在凌晨兩點鐘的時候
[00:15:16.520 --> 00:15:21.640]  我平時會關掉電話,因為我休息,我真的要關掉電話,但是有些可能
[00:15:21.640 --> 00:15:23.940]  覺得不需要關掉電話
[00:15:23.940 --> 00:15:24.720]  但是
[00:15:24.720 --> 00:15:26.760]  昨晚我爸爸就是
[00:15:27.280 --> 00:15:30.100]  打了幾個電話給我在凌晨點幾鐘的時候
[00:15:30.100 --> 00:15:31.880]  但我明白
[00:15:31.880 --> 00:15:37.000]  他年紀大了,94歲了,他根本分不到早晚
[00:15:37.000 --> 00:15:38.280]  他打來的時候
[00:15:38.280 --> 00:15:41.620]  我接不到,但是我聽到錄音
[00:15:41.620 --> 00:15:43.660]  他很想我去探他
[00:15:43.660 --> 00:15:45.960]  很想我去和他解決問題
[00:15:45.960 --> 00:15:48.520]  但其實他經常都有很多藉口
[00:15:48.520 --> 00:15:49.300]  經常都會
[00:15:49.300 --> 00:15:52.360]  是不是呢,想見一下我,我很明白
[00:15:52.360 --> 00:15:54.680]  我是他大兒子嘛
[00:15:54.680 --> 00:15:56.980]  兒子代父親
[00:15:57.740 --> 00:16:01.320]  我們是不是能夠同樣在他不同的光景裡面
[00:16:01.320 --> 00:16:03.120]  都體諒他
[00:16:03.120 --> 00:16:04.400]  明白他
[00:16:04.400 --> 00:16:06.200]  與他同行呢
[00:16:06.200 --> 00:16:08.500]  提摩太可疑
[00:16:08.500 --> 00:16:10.280]  因為保羅
[00:16:10.280 --> 00:16:14.120]  仍然是他屬靈的父親,是他一位
[00:16:14.120 --> 00:16:18.480]  屬靈的長輩,更加他是一個依靠主的童工
[00:16:18.480 --> 00:16:20.280]  保羅在第
[00:16:20.280 --> 00:16:24.620]  24節說,但是我靠主的自信我不久也會去
[00:16:24.880 --> 00:16:27.700]  因為他在等待案件能夠怎樣去審
[00:16:27.700 --> 00:16:29.220]  有什麼結果
[00:16:29.220 --> 00:16:34.100]  如果得釋放的時候,他自己也希望去到菲律賓教會當中
[00:16:34.100 --> 00:16:36.140]  去探望教會
[00:16:36.140 --> 00:16:37.420]  所以,主持人
[00:16:37.420 --> 00:16:39.720]  以神的國
[00:16:39.720 --> 00:16:40.480]  為念
[00:16:40.480 --> 00:16:45.620]  就說,無論我在什麼光景裡面,保羅當時在監獄當中
[00:16:45.620 --> 00:16:47.660]  他不是單顧自己的事
[00:16:47.660 --> 00:16:51.760]  他仍然記掛紀念教會的需要
[00:16:51.760 --> 00:16:53.040]  以致他
[00:16:53.040 --> 00:16:54.580]  希望能夠聽到
[00:16:54.840 --> 00:16:58.420]  教會解決了問題的時候,他心裡能夠得到安慰
[00:16:58.420 --> 00:16:59.700]  窩福堂
[00:16:59.700 --> 00:17:01.500]  一班的童工
[00:17:01.500 --> 00:17:03.280]  一班的弟兄姊妹
[00:17:03.280 --> 00:17:05.840]  一班在工場裡面的關愛師姐
[00:17:05.840 --> 00:17:06.600]  我們
[00:17:06.600 --> 00:17:08.140]  唇齒相依
[00:17:08.140 --> 00:17:10.720]  我們能不能彼此的關顧
[00:17:10.720 --> 00:17:12.500]  彼此的同行呢
[00:17:12.500 --> 00:17:18.140]  今年一月的時候,一開通關關
[00:17:18.140 --> 00:17:19.920]  我立即飛到泰國
[00:17:19.920 --> 00:17:20.700]  因為
[00:17:20.700 --> 00:17:21.720]  很記掛
[00:17:21.720 --> 00:17:23.760]  一方面記掛自己的女兒
[00:17:24.020 --> 00:17:25.540]  因為她出了工場三年多
