
[00:00:00.000 --> 00:00:04.000]  多謝師父讓我們聽上帝的說話,以先讓我們同心同道
[00:04:42.000 --> 00:04:44.000]  他們心裡雜心
[00:04:44.000 --> 00:04:46.000]  我們先不看他為什麼會雜心
[00:04:46.000 --> 00:04:48.000]  我們先不看他為什麼會雜心
[00:04:48.000 --> 00:04:50.000]  但我們首先明白一點
[00:04:50.000 --> 00:04:52.000]  我們先明白一點
[00:04:52.000 --> 00:04:56.000]  原來當人聽了一個很重要的訊息的時候
[00:04:56.000 --> 00:04:59.000]  當人聽了一個很重要的訊息的時候
[00:04:59.000 --> 00:05:01.000]  他一定會有反應的
[00:05:01.000 --> 00:05:02.000]  一定會有反應
[00:05:02.000 --> 00:05:04.000]  換句話來講
[00:05:04.000 --> 00:05:06.000]  當一個人聽了主道之後
[00:05:06.000 --> 00:05:08.000]  當一個人聽了主道之後
[00:05:08.000 --> 00:05:10.000]  他是有反應的
[00:05:10.000 --> 00:05:11.000]  他是有反應的
[00:05:11.000 --> 00:05:14.000]  有反應的才是一個真正的信徒
[00:05:14.000 --> 00:05:16.000]  有反應的才是一個真正的信徒
[00:05:16.000 --> 00:05:20.000]  我相信這個情況不只是在聽主的道
[00:05:20.000 --> 00:05:20.000]  我相信這個情況不只是在聽主的道
[00:05:20.000 --> 00:05:22.000]  或者信耶穌這麼簡單
[00:05:22.000 --> 00:05:22.000]  或者信耶穌這麼簡單
[00:05:22.000 --> 00:05:26.000]  這個不是我聽主的道這麼簡單
[00:05:26.000 --> 00:05:27.000]  這個不是我聽主的道這麼簡單
[00:05:27.000 --> 00:05:29.000]  其實當我們每一個人
[00:05:29.000 --> 00:05:30.000]  其實當我們每一個人
[00:05:30.000 --> 00:05:32.000]  在不同的時間裡面
[00:05:32.000 --> 00:05:34.000]  在不同的時間裡面
[00:05:34.000 --> 00:05:38.000]  當我們聽到一些對我自己切身有關係的事情
[00:05:38.000 --> 00:05:38.000]  當我們聽到一些對我自己切身有關係的事情
[00:05:38.000 --> 00:05:40.000]  在我自己確實有關係的事情
[00:05:40.000 --> 00:05:41.000]  例如
[00:05:41.000 --> 00:05:42.000]  例如
[00:05:42.000 --> 00:05:44.000]  升職加薪
[00:05:44.000 --> 00:05:46.000]  例如升職加薪
[00:05:46.000 --> 00:05:48.000]  或者老闆叫你進房
[00:05:48.000 --> 00:05:48.000]  或者老闆叫你進房
[00:05:48.000 --> 00:05:49.000]  或者老闆叫你進房
[00:05:49.000 --> 00:05:51.000]  準備炒你魷魚
[00:05:51.000 --> 00:05:51.000]  或者老闆叫你進他的辦公室炒你魷魚
[00:05:51.000 --> 00:05:52.000]  或者老闆叫你進他的辦公室炒你魷魚
[00:05:52.000 --> 00:05:54.000]  或者老闆叫你進他的辦公室炒你魷魚
[00:05:54.000 --> 00:05:56.000]  或者很多婦女懷孕了
[00:05:56.000 --> 00:05:58.000]  或者很多婦女懷孕了
[00:05:58.000 --> 00:06:00.000]  然後要參加孕婦產前班
[00:06:00.000 --> 00:06:02.000]  然後要參加孕婦產前班
[00:06:02.000 --> 00:06:04.000]  比如說婦女懷孕要去參加產前班
[00:06:04.000 --> 00:06:05.000]  比如說婦女懷孕要去參加產前班
[00:06:05.000 --> 00:06:06.000]  或者你去看醫生
[00:06:06.000 --> 00:06:07.000]  或者你去看醫生
[00:06:07.000 --> 00:06:08.000]  或者你去看醫生
[00:06:08.000 --> 00:06:14.000]  比如說有病很不舒服好像我過去兩個禮拜裡面
[00:06:14.000 --> 00:06:15.000]  或者有病又去看醫生
[00:06:15.000 --> 00:06:16.000]  比如說差不多前兩週次線
[00:06:16.000 --> 00:06:17.000]  去看醫生的時候
[00:06:17.000 --> 00:06:18.000]  去看醫生次線
[00:06:18.000 --> 00:06:20.000]  醫生講每一個字
[00:06:20.000 --> 00:06:22.000]  醫生講每一句話
[00:06:22.000 --> 00:06:23.000]  每一句說話
[00:06:23.000 --> 00:06:24.000]  每一句說話
[00:06:24.000 --> 00:06:26.000]  都很留心去聽
[00:06:26.000 --> 00:06:28.000]  都很留心去聽
[00:06:28.000 --> 00:06:29.000]  還有很多日常生活為大事
[00:06:29.000 --> 00:06:30.000]  還有很多日常生活為大事
[00:06:30.000 --> 00:06:30.000]  還有很多日常生活為大事
[00:06:30.000 --> 00:06:31.000]  還有很多日常生活為大事
[00:06:31.000 --> 00:06:33.000]  還有很多日常生活為大事
[00:06:33.000 --> 00:06:35.000]  只有他講的事情
[00:06:35.000 --> 00:06:37.000]  只有他講的事情
[00:06:37.000 --> 00:06:39.000]  如果他自己有切身關係的話
[00:06:39.000 --> 00:06:41.000]  如果他自己有切身關係的話
[00:06:41.000 --> 00:06:42.000]  我相信
[00:06:42.000 --> 00:06:43.000]  我相信
[00:06:43.000 --> 00:06:45.000]  你一定打醒十二分精神去聽
[00:06:45.000 --> 00:06:47.000]  你一定會打醒十二分精神去聽
[00:06:47.000 --> 00:06:50.000]  並且會想盡方法
[00:06:50.000 --> 00:06:52.000]  並且會想盡方法
[00:06:52.000 --> 00:06:56.000]  怎樣去作出合宜的回應
[00:06:56.000 --> 00:06:57.000]  怎樣去作出合宜的回應
[00:06:57.000 --> 00:06:58.000]  作出合宜的回應
[00:06:58.000 --> 00:06:59.000]  你不會是聽了
[00:06:59.000 --> 00:07:00.000]  聽了
[00:07:00.000 --> 00:07:01.000]  聽了
[00:07:01.000 --> 00:07:02.000]  算了
[00:07:02.000 --> 00:07:03.000]  算了
[00:07:03.000 --> 00:07:04.000]  沒有反應
[00:07:04.000 --> 00:07:05.000]  你不會的
[00:07:05.000 --> 00:07:06.000]  我沒有反應
[00:07:06.000 --> 00:07:08.000]  如果老闆叫你進去辦公室
[00:07:08.000 --> 00:07:09.000]  如果老闆叫你進去辦公室
[00:07:09.000 --> 00:07:10.000]  如果老闆叫你進去辦公室
[00:07:10.000 --> 00:07:12.000]  他說我準備炒你魷魚
[00:07:12.000 --> 00:07:13.000]  他說我準備炒你魷魚
[00:07:13.000 --> 00:07:14.000]  你會怎樣回應
[00:07:14.000 --> 00:07:15.000]  你會怎樣回應
[00:07:15.000 --> 00:07:16.000]  你會怎樣回應
[00:07:16.000 --> 00:07:17.000]  炒就炒
[00:07:17.000 --> 00:07:18.000]  炒就炒
[00:07:18.000 --> 00:07:19.000]  你不會這樣
[00:07:19.000 --> 00:07:20.000]  你不會這樣
[00:07:20.000 --> 00:07:21.000]  你當然不會這樣
[00:07:21.000 --> 00:07:22.000]  你當然不會這樣
[00:07:22.000 --> 00:07:24.000]  你當然會馬上跟他說
[00:07:24.000 --> 00:07:25.000]  你會馬上跟他說
[00:07:25.000 --> 00:07:28.000]  你為什麼炒我魷魚
[00:07:28.000 --> 00:07:29.000]  你為什麼炒我魷魚
[00:07:29.000 --> 00:07:30.000]  你為什麼炒我魷魚
[00:07:30.000 --> 00:07:32.000]  然後老闆就逐樣逐樣講出來
[00:07:32.000 --> 00:07:33.000]  然後老闆就逐樣逐樣講出來
[00:07:33.000 --> 00:07:34.000]  然後老闆就逐樣逐樣講出來
[00:07:34.000 --> 00:07:36.000]  然後老闆就逐樣逐樣講出來
[00:07:36.000 --> 00:07:37.000]  那你是不是就算數呢
[00:07:37.000 --> 00:07:38.000]  那你是不是就算數呢
[00:07:38.000 --> 00:07:39.000]  你是不是就會算數呢
[00:07:39.000 --> 00:07:40.000]  當然不會的
[00:07:40.000 --> 00:07:41.000]  當然不會
[00:07:41.000 --> 00:07:42.000]  你仔細聽
[00:07:42.000 --> 00:07:43.000]  要仔細聽
[00:07:43.000 --> 00:07:44.000]  你仔細聽
[00:07:44.000 --> 00:07:47.000]  指出他有什麼地方是誤會了的
[00:07:47.000 --> 00:07:49.000]  指出他什麼地方是誤會了的
[00:07:49.000 --> 00:07:51.000]  有什麼是你做錯了的
[00:07:51.000 --> 00:07:53.000]  有什麼是你做錯了的
[00:07:53.000 --> 00:07:54.000]  做錯的你要怎樣做
[00:07:54.000 --> 00:07:55.000]  做錯了你應該怎樣做
[00:07:55.000 --> 00:07:56.000]  認錯
[00:07:56.000 --> 00:07:57.000]  認錯
[00:07:57.000 --> 00:07:59.000]  但如果不是自己真的錯的話呢
[00:07:59.000 --> 00:08:00.000]  但如果不是自己真的錯的話呢
[00:08:00.000 --> 00:08:01.000]  如果不是真的錯的話呢
[00:08:01.000 --> 00:08:02.000]  是誤會的話呢
[00:08:02.000 --> 00:08:03.000]  是誤會的話呢
[00:08:03.000 --> 00:08:04.000]  你會作出合宜及正確的回應
[00:08:04.000 --> 00:08:05.000]  你會作出合宜及正確的回應
[00:08:05.000 --> 00:08:06.000]  你會作出合宜及正確的回應
[00:08:06.000 --> 00:08:07.000]  你會作出合宜及正確的回應
[00:08:07.000 --> 00:08:08.000]  你會作出合宜及正確的回應
[00:08:08.000 --> 00:08:09.000]  你會作出合宜及正確的回應
[00:08:09.000 --> 00:08:10.000]  你會作出合宜及正確的回應
[00:08:10.000 --> 00:08:11.000]  37節
[00:08:11.000 --> 00:08:12.000]  37節
[00:08:12.000 --> 00:08:13.000]  同樣道理
[00:08:13.000 --> 00:08:14.000]  同樣道理
[00:08:14.000 --> 00:08:15.000]  這班猶太人的群眾
[00:08:15.000 --> 00:08:16.000]  這班猶太人的群眾
[00:08:16.000 --> 00:08:17.000]  這班猶太人的群眾
[00:08:17.000 --> 00:08:18.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:18.000 --> 00:08:19.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:19.000 --> 00:08:37.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:37.000 --> 00:08:38.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:38.000 --> 00:08:39.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:39.000 --> 00:08:40.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:40.000 --> 00:08:41.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:41.000 --> 00:08:42.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:42.000 --> 00:08:43.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:43.000 --> 00:08:44.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:44.000 --> 00:08:45.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:45.000 --> 00:08:46.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:46.000 --> 00:08:47.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:08:49.000 --> 00:08:50.000]  聽完彼得代表所有門徒講的這一段講道之後
[00:09:18.000 --> 00:09:20.000]  我們先前講過
[00:09:20.000 --> 00:09:21.000]  我們先前講過
[00:09:21.000 --> 00:09:23.000]  司徒們的反應很不同
[00:09:23.000 --> 00:09:25.000]  司徒們的反應很不同
[00:09:25.000 --> 00:09:27.000]  人家殺我的主
[00:09:27.000 --> 00:09:28.000]  人家殺我的主
[00:09:28.000 --> 00:09:30.000]  我作為門徒應該為主報仇的嗎
[00:09:30.000 --> 00:09:31.000]  我作為門徒應該為主報仇的嗎
[00:09:31.000 --> 00:09:32.000]  作為門徒我應該為主報仇
[00:09:32.000 --> 00:09:33.000]  作為門徒我應該為主報仇
[00:09:33.000 --> 00:09:34.000]  但彼得和門徒沒有這樣做
[00:09:34.000 --> 00:09:35.000]  但彼得和門徒沒有這樣做
[00:09:35.000 --> 00:09:36.000]  但彼得和門徒沒有這樣做
[00:09:36.000 --> 00:09:37.000]  但彼得和門徒沒有這樣做
[00:09:37.000 --> 00:09:38.000]  相反他將那些殺人兇手
[00:09:38.000 --> 00:09:39.000]  相反他將那些殺人兇手
[00:09:39.000 --> 00:09:40.000]  相反他將那些殺人兇手
[00:09:40.000 --> 00:09:41.000]  相反他將那些殺人兇手
[00:09:41.000 --> 00:09:48.000]  現在有回應這批眾人稱為弟兄們
[00:09:48.000 --> 00:09:50.000]  希望他們挽回到上帝面前
[00:09:50.000 --> 00:09:53.000]  希望他們挽回到上帝面前
[00:09:53.000 --> 00:09:55.000]  挽回只需要一件事
[00:09:55.000 --> 00:09:56.000]  挽回只需要一件事
[00:09:56.000 --> 00:09:57.000]  認罪悔改就行了
[00:09:57.000 --> 00:09:58.000]  認罪悔改就行了
[00:09:58.000 --> 00:09:59.000]  認罪悔改就行了
[00:09:59.000 --> 00:10:01.000]  而這段聖經第三十七節告訴我們
[00:10:01.000 --> 00:10:03.000]  而這段聖經第三十七節告訴我們
[00:10:03.000 --> 00:10:05.000]  這班人認罪悔改
[00:10:05.000 --> 00:10:06.000]  這班人認罪悔改
[00:10:06.000 --> 00:10:07.000]  這班人認罪悔改
[00:10:07.000 --> 00:10:08.000]  牧師我怎麼知道
[00:10:08.000 --> 00:10:09.000]  牧師我怎麼知道
[00:10:09.000 --> 00:10:11.000]  就是一個字
[00:10:11.000 --> 00:10:12.000]  剛才讀經我讀錯了
[00:10:12.000 --> 00:10:14.000]  剛才讀經我讀錯了
[00:10:14.000 --> 00:10:18.000]  就是這班人聽完說話之後覺得雜心
[00:10:18.000 --> 00:10:20.000]  就是這班人聽完說話之後覺得雜心
[00:10:20.000 --> 00:10:21.000]  就是這班人聽完說話之後覺得雜心
[00:10:21.000 --> 00:10:23.000]  雜心這個動詞
[00:10:23.000 --> 00:10:25.000]  雜心這個動詞
[00:10:25.000 --> 00:10:27.000]  是一個古晉宗的諺語
[00:10:27.000 --> 00:10:28.000]  是一個古晉宗的諺語
[00:10:28.000 --> 00:10:29.000]  是一個古晉宗的諺語
[00:10:29.000 --> 00:10:30.000]  很多一個人
[00:10:30.000 --> 00:10:31.000]  很多一個人
[00:10:31.000 --> 00:10:32.000]  當他聽到一個訊息之後
[00:10:32.000 --> 00:10:33.000]  當他聽到一個訊息之後
[00:10:33.000 --> 00:10:34.000]  聽到一個訊息之後
[00:10:34.000 --> 00:10:36.000]  心靈覺得很痛楚
[00:10:36.000 --> 00:10:38.000]  心靈覺得很痛楚
[00:10:38.000 --> 00:10:39.000]  很難堪
[00:10:39.000 --> 00:10:40.000]  很難堪
[00:10:40.000 --> 00:10:42.000]  看到自己的錯誤
[00:10:42.000 --> 00:10:43.000]  看到自己的錯誤
[00:10:43.000 --> 00:10:46.000]  引起他很大的內疚
[00:10:46.000 --> 00:10:47.000]  引起很大的內疚
[00:10:47.000 --> 00:10:48.000]  引起很大的內疚
[00:10:48.000 --> 00:10:49.000]  很想改變過來
[00:10:49.000 --> 00:10:50.000]  很想改變過來
[00:10:50.000 --> 00:10:52.000]  很想脫離這種痛楚
[00:10:52.000 --> 00:10:54.000]  很想脫離這種痛楚
[00:10:54.000 --> 00:10:56.000]  這種痛楚其實自己做出來的
[00:10:56.000 --> 00:10:57.000]  這種痛楚其實自己做出來的
[00:10:57.000 --> 00:10:58.000]  這個痛楚是自己做出來的
[00:10:58.000 --> 00:10:59.000]  這個痛楚是自己做出來的
[00:10:59.000 --> 00:11:00.000]  既然是自己做出來的
[00:11:00.000 --> 00:11:01.000]  既然是自己做出來的
[00:11:01.000 --> 00:11:04.000]  就要找方法自己努力去回應
[00:11:04.000 --> 00:11:07.000]  就要找方法自己努力去回應
[00:11:07.000 --> 00:11:09.000]  他聽完門徒講的講道
[00:11:09.000 --> 00:11:10.000]  他聽完門徒講的講道
[00:11:10.000 --> 00:11:12.000]  貼心得很重要
[00:11:12.000 --> 00:11:13.000]  貼心得很重要
[00:11:13.000 --> 00:11:14.000]  於是乎他鼓起勇氣
[00:11:14.000 --> 00:11:15.000]  於是乎他鼓起勇氣
[00:11:15.000 --> 00:11:16.000]  他鼓起勇氣
[00:11:16.000 --> 00:11:17.000]  記不記得士徒行傳第一章的時候
[00:11:17.000 --> 00:11:18.000]  記不記得士徒行傳第一章的時候
[00:11:18.000 --> 00:11:19.000]  我們開始講第一個題目
[00:11:19.000 --> 00:11:20.000]  我們開始講第一個題目
[00:11:20.000 --> 00:11:21.000]  就是第一章就講第一個題目
[00:11:21.000 --> 00:11:22.000]  就是第一章就講第一個題目
[00:11:22.000 --> 00:11:24.000]  就叫做下一步當作什麼呢
[00:11:24.000 --> 00:11:25.000]  就叫做下一步當作什麼呢
[00:11:25.000 --> 00:11:26.000]  下一步當作什麼呢
[00:11:26.000 --> 00:11:27.000]  大家還記得嗎
[00:11:27.000 --> 00:11:28.000]  大家還記得嗎
[00:11:28.000 --> 00:11:30.000]  希望記得
[00:11:30.000 --> 00:11:31.000]  希望記得
[00:11:31.000 --> 00:11:34.000]  這班人聽完主的道之後
[00:11:34.000 --> 00:11:36.000]  這班人聽完主的道之後
[00:11:36.000 --> 00:11:37.000]  馬上問
[00:11:37.000 --> 00:11:38.000]  馬上問
[00:11:38.000 --> 00:11:39.000]  下一步應該怎麼做呢
[00:11:39.000 --> 00:11:40.000]  下一步應該怎麼做呢
[00:11:40.000 --> 00:11:41.000]  下一步應該怎麼做呢
[00:11:41.000 --> 00:11:42.000]  他提出了很大的勇氣
[00:11:42.000 --> 00:11:43.000]  他提出了很大的勇氣
[00:11:43.000 --> 00:11:44.000]  他們提出了很大的勇氣
[00:11:44.000 --> 00:11:45.000]  這種勇氣
[00:11:45.000 --> 00:11:46.000]  是我們今天做基督徒應該要學的
[00:11:46.000 --> 00:11:47.000]  是我們今天做基督徒應該要學的
[00:11:47.000 --> 00:11:48.000]  是我們今天做基督徒應該要學的
[00:11:48.000 --> 00:11:49.000]  這種勇氣是肯承認自己的錯誤
[00:11:49.000 --> 00:11:50.000]  這種勇氣是肯承認自己的錯誤
[00:11:50.000 --> 00:11:51.000]  這種勇氣是肯承認自己的錯誤
[00:11:51.000 --> 00:11:52.000]  這種勇氣是肯承認自己的錯誤
[00:11:52.000 --> 00:11:53.000]  這種勇氣是肯承認自己的錯誤
[00:11:53.000 --> 00:11:54.000]  這種勇氣是肯承認自己的錯誤
[00:12:07.000 --> 00:12:08.000]  一般世人不會這樣
[00:12:08.000 --> 00:12:09.000]  一般世人不會這樣
[00:12:09.000 --> 00:12:10.000]  一般世人被人發現了他做錯事之後呢
[00:12:10.000 --> 00:12:11.000]  一般世人被人發現了他做錯事之後呢
[00:12:11.000 --> 00:12:12.000]  一般世人被人發現了他做錯事之後呢
[00:12:12.000 --> 00:12:13.000]  一般世人被人發現了他做錯事之後呢
[00:12:13.000 --> 00:12:14.000]  一般世人被人發現了他做錯事之後呢
[00:12:14.000 --> 00:12:15.000]  一般世人被人發現了他做錯事之後呢
[00:12:15.000 --> 00:12:16.000]  一般世人被人發現了他做錯事之後呢
[00:12:16.000 --> 00:12:17.000]  一般世人被人發現了他做錯事之後呢
[00:12:17.000 --> 00:12:18.000]  一般世人被人發現了他做錯事之後呢
[00:12:18.000 --> 00:12:19.000]  一般世人被人發現了他做錯事之後呢
[00:12:19.000 --> 00:12:20.000]  一般世人被人發現了他做錯事之後呢
[00:12:20.000 --> 00:12:21.000]  一般世人被人發現了他做錯事之後呢
[00:12:21.000 --> 00:12:48.000]  一般世人被人發現了他做錯事之後呢
[00:12:48.000 --> 00:12:49.000]  一般世人被人發現了他做錯事之後呢
[00:12:49.000 --> 00:12:50.000]  一般世人被人發現了他做錯事之後呢
[00:12:50.000 --> 00:12:52.000]  一般世人被人發現了他做錯事之後呢
[00:12:52.000 --> 00:12:53.000]  一般世人被人發現了他做錯事之後呢
[00:12:53.000 --> 00:13:21.000]  一般世人被人發現了他做錯事之後呢
[00:13:21.000 --> 00:13:24.000]  一般世人被人發現了他做錯事之後呢
[00:13:24.000 --> 00:13:25.000]  一般世人被人發現了他做錯事之後呢
[00:13:25.000 --> 00:13:26.000]  一般世人被人發現了他做錯事之後呢
[00:13:26.000 --> 00:13:27.000]  一般世人被人發現了他做錯事之後呢
[00:13:27.000 --> 00:13:28.000]  一般世人被人發現了他做錯事之後呢
[00:13:28.000 --> 00:13:29.000]  一般世人被人發現了他做錯事之後呢
[00:13:29.000 --> 00:13:30.000]  一般世人被人發現了他做錯事之後呢
[00:13:30.000 --> 00:13:31.000]  一般世人被人發現了他做錯事之後呢
[00:13:31.000 --> 00:13:32.000]  一般世人被人發現了他做錯事之後呢
[00:13:32.000 --> 00:13:33.000]  一般世人被人發現了他做錯事之後呢
[00:13:33.000 --> 00:13:34.000]  一般世人被人發現了他做錯事之後呢
[00:13:34.000 --> 00:13:35.000]  一般世人被人發現了他做錯事之後呢
[00:13:35.000 --> 00:13:36.000]  一般世人被人發現了他做錯事之後呢
[00:13:36.000 --> 00:13:56.000]  一般世人被人發現了他做錯事之後呢
[00:13:56.000 --> 00:14:16.000]  一般世人被人發現了他做錯事之後呢
[00:14:16.000 --> 00:14:17.000]  一般世人被人發現了他做錯事之後呢
[00:14:17.000 --> 00:14:18.000]  一般世人被人發現了他做錯事之後呢
[00:14:18.000 --> 00:14:19.000]  一般世人被人發現了他做錯事之後呢
[00:14:19.000 --> 00:14:20.000]  一般世人被人發現了他做錯事之後呢
[00:14:20.000 --> 00:14:21.000]  一般世人被人發現了他做錯事之後呢
[00:14:21.000 --> 00:14:22.000]  一般世人被人發現了他做錯事之後呢
[00:14:22.000 --> 00:14:23.000]  一般世人被人發現了他做錯事之後呢
[00:14:23.000 --> 00:14:24.000]  一般世人被人發現了他做錯事之後呢
[00:14:24.000 --> 00:14:25.000]  一般世人被人發現了他做錯事之後呢
[00:14:25.000 --> 00:14:32.000]  信徒有所回應的話,就證明你講的道內容沒有錯,就證明你講的道沒有錯。
[00:14:32.000 --> 00:14:35.000]  我重複講多次,我重複講一次。
