
[00:00:00.000 --> 00:00:02.000]  鄧影姊妹平安
[00:06:17.000 --> 00:06:22.000]  尼哥底姆見到耶穌所行的神蹟,覺得很厲害
[00:06:22.000 --> 00:06:28.000]  他覺得這個人一定和神有關係,一定有關係
[00:06:28.000 --> 00:06:32.000]  很可惜他搞錯了焦點
[00:06:32.000 --> 00:06:37.000]  焦點其實不是放在那件事上
[00:06:37.000 --> 00:06:41.000]  不是放在耶穌所行的神蹟上
[00:06:41.000 --> 00:06:48.000]  而是應該調教放在耶穌自己身上
[00:06:48.000 --> 00:06:58.000]  我發現這也是我們在工作間常常很容易插錯腳的地方
[00:06:58.000 --> 00:07:02.000]  面對一個很艱難的處境
[00:07:02.000 --> 00:07:10.000]  假如你樓上有一個怪獸老闆,怪獸同事
[00:07:10.000 --> 00:07:14.000]  可能覺得你每天上班非常難受
[00:07:14.000 --> 00:07:21.000]  於是我們就禱告求上帝幫我們解決這個困局
[00:07:21.000 --> 00:07:26.000]  要不就這樣,求上帝拿走他
[00:07:26.000 --> 00:07:30.000]  拿走這個老闆,拿走這個同事
[00:07:30.000 --> 00:07:34.000]  拿走他,拿走我,我走
[00:07:34.000 --> 00:07:40.000]  我不知道這是否我們常常有的想法
[00:07:40.000 --> 00:07:45.000]  不過耶穌在第三節就這樣回答他
[00:07:45.000 --> 00:07:48.000]  耶穌回答說:我實實在在地告訴你
[00:07:48.000 --> 00:07:52.000]  人若不從生,就不能見神的國
[00:07:52.000 --> 00:07:56.000]  回看剛才尼哥底姆的提問
[00:07:56.000 --> 00:08:01.000]  似乎耶穌的回應真是牛頭不對馬嘴
[00:08:01.000 --> 00:08:09.000]  不過這個回應正正是尼哥底姆很需要的答案
[00:08:09.000 --> 00:08:17.000]  他糾正了尼哥底姆的焦點當中的另一個偏差
[00:08:17.000 --> 00:08:23.000]  他要告訴尼哥底姆:中賢,你有身份,你有地位
[00:08:23.000 --> 00:08:28.000]  但我想告訴你,你的生命當中仍然欠缺一些東西
[00:08:28.000 --> 00:08:32.000]  就是未能進入上帝的國
[00:08:32.000 --> 00:08:36.000]  而要進入上帝的國有一個條件
[00:08:36.000 --> 00:08:38.000]  必須要從生
[00:08:38.000 --> 00:08:43.000]  於是主耶穌在第五至第八節
[00:08:43.000 --> 00:08:57.000]  繼續解釋從生和他自己將來要受死、復活、升天、聖靈降臨之間的種種關係
[00:08:57.000 --> 00:09:00.000]  其實早在約翰第一章
[00:09:00.000 --> 00:09:06.000]  已經提到施洗約翰為人施行悔改的洗禮
[00:09:06.000 --> 00:09:09.000]  以表明當人認罪悔改
[00:09:09.000 --> 00:09:11.000]  願意歸向上帝
[00:09:11.000 --> 00:09:14.000]  這是上帝喜悅的事
[00:09:14.000 --> 00:09:21.000]  當時耶穌仍然未將他要上十字架
[00:09:21.000 --> 00:09:27.000]  整個救贖計劃展現在當時的人面前
[00:09:27.000 --> 00:09:31.000]  所以當時的人當然不會想到
[00:09:31.000 --> 00:09:39.000]  原來受洗就等於我們和耶穌同死同埋葬同復活
[00:09:39.000 --> 00:09:43.000]  這些屬靈意義他們不知道
[00:09:43.000 --> 00:09:47.000]  所以對於尼哥底姆來說
[00:09:47.000 --> 00:09:50.000]  耶穌告訴他要從生
[00:09:50.000 --> 00:09:54.000]  其實都很難明白
[00:09:54.000 --> 00:10:01.000]  我們今天比起尼哥底姆幸福得多
[00:10:01.000 --> 00:10:04.000]  因為我們今天有聖經
[00:10:04.000 --> 00:10:08.000]  裡面將上帝整個救恩計劃
[00:10:08.000 --> 00:10:15.000]  已經給我們看清、明白、講得很清楚
[00:10:15.000 --> 00:10:18.000]  可能有部份人心裏這樣想
[00:10:18.000 --> 00:10:25.000]  講得很清楚,不過我們今天不是經常見到神蹟
[00:10:25.000 --> 00:10:30.000]  其實聖經講得很清楚
[00:10:30.000 --> 00:10:33.000]  神蹟不是焦點
[00:10:33.000 --> 00:10:40.000]  甚至神蹟在當時和耶穌同時代的人來說
[00:10:40.000 --> 00:10:44.000]  眼巴巴看著神蹟的發生
[00:10:44.000 --> 00:10:49.000]  仍然有很多人不相信
[00:10:49.000 --> 00:10:54.000]  甚至是嘲笑耶穌
[00:10:54.000 --> 00:11:00.000]  所以如果你和我都是尼哥底姆
[00:11:00.000 --> 00:11:06.000]  然後聽了耶穌講了一番關於從生的論述
[00:11:06.000 --> 00:11:14.000]  甚至你聽了三章十六節,一路讀下去
[00:11:14.000 --> 00:11:17.000]  那裡講神愛世人,甚至將他的獨生子賜給他們
[00:11:17.000 --> 00:11:21.000]  叫一切信他的,不至滅亡,反得永生
[00:11:21.000 --> 00:11:23.000]  都給你聽完了
[00:11:23.000 --> 00:11:30.000]  從生對於你來說,你會有什麼反應呢?
[00:11:30.000 --> 00:11:39.000]  你會不會明白得到究竟整個救贖計劃是一回什麼事呢?
[00:11:39.000 --> 00:11:43.000]  回到我們的工作場景
[00:11:43.000 --> 00:11:48.000]  其實很多時候我們都不要說明
[00:11:48.000 --> 00:11:52.000]  我們明白上帝在我們工作當中的那份照明
[00:11:52.000 --> 00:11:56.000]  講得那麼大那麼偉大
[00:11:56.000 --> 00:12:03.000]  有時候我們連上帝為何要放我們在現在這個工作崗位
[00:12:03.000 --> 00:12:07.000]  我們都搞不清楚,想多了都不明白
[00:12:07.000 --> 00:12:14.000]  又或者,如果你說我正在找工作,我在代業
[00:12:14.000 --> 00:12:21.000]  心裡更加有一份前路茫茫的感覺
[00:12:21.000 --> 00:12:25.000]  原因是因為我們信心不足
[00:12:25.000 --> 00:12:30.000]  我們看不透上帝為我們預備
[00:12:30.000 --> 00:12:34.000]  前面有一幅大圖畫給我們
[00:12:34.000 --> 00:12:37.000]  不過我們看不到
[00:12:37.000 --> 00:12:41.000]  這裡雖然尼哥底無
[00:12:41.000 --> 00:12:47.000]  他不是完全明白,甚至搞錯了焦點
[00:12:47.000 --> 00:12:50.000]  不過當我們讀下去的時候
[00:12:50.000 --> 00:12:57.000]  我們就會知道往後其實他的生命真的有更新改變
[00:12:57.000 --> 00:13:02.000]  我們看到他調教這個焦點
[00:13:02.000 --> 00:13:11.000]  不是再將自己的目光放在耶穌所行的神蹟騎士上
[00:13:11.000 --> 00:13:14.000]  他開始相信耶穌這個人
[00:13:14.000 --> 00:13:19.000]  於是生命的改變就來了
[00:13:19.000 --> 00:13:25.000]  當然,要相信耶穌,其實不是只有口說
[00:13:25.000 --> 00:13:32.000]  需要信心,勇氣,甚至需要一些行動
[00:13:32.000 --> 00:13:35.000]  尼哥底無有什麼行動?
[00:13:35.000 --> 00:13:39.000]  你就在第三章一路讀下去
[00:13:39.000 --> 00:13:42.000]  當你一路讀,一路讀
[00:13:42.000 --> 00:13:45.000]  整個片段結束了
[00:13:45.000 --> 00:13:48.000]  三章二十一節
[00:13:48.000 --> 00:13:54.000]  那裡仍然發覺什麼都沒有發生
[00:13:54.000 --> 00:13:59.000]  可能大家對於尼哥底無的認識
[00:13:59.000 --> 00:14:03.000]  都是集中在剛才說的重生
[00:14:03.000 --> 00:14:07.000]  《約翰福音》第三章這個片段
[00:14:07.000 --> 00:14:10.000]  不過我想告訴你
[00:14:10.000 --> 00:14:18.000]  其實這個人物在往後《約翰福音》裡也有被提及
[00:14:18.000 --> 00:14:21.000]  我們一提到第七章的時候
[00:14:21.000 --> 00:14:26.000]  我們發覺去到第七章的中段
[00:14:26.000 --> 00:14:31.000]  當時很多人為了耶穌基督
[00:14:31.000 --> 00:14:38.000]  耶穌是教導關於基督的論述
[00:14:38.000 --> 00:14:42.000]  當祂說的時候,很多人有不同的意見
[00:14:42.000 --> 00:14:48.000]  在這個時候,祭司長和法利賽人
[00:14:48.000 --> 00:14:53.000]  就打發一些差役去捉拿耶穌
[00:14:53.000 --> 00:14:56.000]  在七章三十二節那裡
[00:14:56.000 --> 00:15:02.000]  經文描述到當時是節期的最後一天
[00:15:02.000 --> 00:15:11.000]  耶穌說道,信我的人,就如經上所說,從他腹中要流出活水的江河來
[00:15:11.000 --> 00:15:15.000]  當然,當祂這樣說
[00:15:15.000 --> 00:15:20.000]  大家又去議論,究竟這是否先知,是否基督
[00:15:20.000 --> 00:15:22.000]  很多的紛爭
[00:15:22.000 --> 00:15:25.000]  不過爭論來爭論去,到最後
[00:15:25.000 --> 00:15:30.000]  這些差役都沒有捉到耶穌
[00:15:30.000 --> 00:15:38.000]  於是經文在第四十五至五十二節就這樣說
[00:15:38.000 --> 00:15:40.000]  我們一起讀
[00:15:40.000 --> 00:15:43.000]  四十五至五十二節,預備起
[00:15:43.000 --> 00:15:47.000]  差役回到祭司長和法利賽人那裡
[00:15:47.000 --> 00:15:52.000]  他們對差役說,你們為什麼沒有帶他來呢?
[00:15:52.000 --> 00:15:56.000]  差役回答說,從來沒有人像他這樣說話的
[00:15:56.000 --> 00:16:00.000]  法利賽人說,你們也受了迷惑嗎?
[00:16:00.000 --> 00:16:04.000]  官長或是法利賽人,豈有信他的呢?
[00:16:04.000 --> 00:16:08.000]  但這些不明白律法的百姓,是被詛咒的
[00:16:08.000 --> 00:16:13.000]  內宗友尼哥底姆,就是從前去見耶穌的
[00:16:13.000 --> 00:16:16.000]  對他們說,不先聽本人的口供
[00:16:16.000 --> 00:16:22.000]  不知道他所定的是,難道我們的律法還定他的罪嗎?
[00:16:22.000 --> 00:16:26.000]  他們回答說,你也是出於加利利嗎?
[00:16:26.000 --> 00:16:32.000]  你且去查考,就可知道加利利沒有出過先知
[00:16:32.000 --> 00:16:38.000]  不知道你有沒有試過在自己身處的工作崗位呢?
[00:16:38.000 --> 00:16:44.000]  有些時候因為信仰價值的緣故,你需要挺直你的腰板
[00:16:44.000 --> 00:16:48.000]  說一些似乎不太中聽的話
[00:16:48.000 --> 00:16:59.000]  甚至做出一些不合人情世故,違反行規的行為
[00:16:59.000 --> 00:17:07.000]  話說,因為聖殿裡的差役,他們沒有捉拿耶穌
[00:17:07.000 --> 00:17:15.000]  所以當他們回去見祭司長和法利賽人,兩手空空
[00:17:15.000 --> 00:17:18.000]  當然,預料到會被人罵
[00:17:18.000 --> 00:17:23.000]  46節形容他們在駁嘴
[00:17:23.000 --> 00:17:28.000]  他們說,覺得耶穌所說的話,他的教導很特別
[00:17:28.000 --> 00:17:36.000]  你不說猶自可,你這樣說,就更進一步招惹了責備
[00:17:36.000 --> 00:17:43.000]  47至48節,法利賽人繼續說
[00:17:43.000 --> 00:17:49.000]  你們也受了迷惑嗎?官長或是法利賽人豈有信他的呢?
[00:17:49.000 --> 00:17:55.000]  法利賽人這個輕描淡寫的嘲笑
[00:17:55.000 --> 00:18:01.000]  跟這班差役說,其實不是單單因為這班差役
[00:18:01.000 --> 00:18:06.000]  他們的身份是差役,應該奉命行事
[00:18:06.000 --> 00:18:12.000]  現在我叫你做,你不聽,不服從他們的宗教權威
[00:18:12.000 --> 00:18:19.000]  不是的,你想想,這班差役其實是在聖殿裡服侍
[00:18:19.000 --> 00:18:30.000]  這班是利美人,所以他們從小到大已經被教到舊約律法
[00:18:30.000 --> 00:18:39.000]  這次竟然有一個叫耶穌的人,走出來說一些不中聽的話
[00:18:39.000 --> 00:18:44.000]  反轉派對,那你說應該怎麼做呢?
[00:18:44.000 --> 00:18:53.000]  其實這種行規、文化、潛規則
[00:18:53.000 --> 00:19:02.000]  這些東西在今天的社會,其實身處的工作間非常普遍
[00:19:02.000 --> 00:19:09.000]  經常都會看到,偷工減料、回佣、送禮物、利是等等
[00:19:09.000 --> 00:19:13.000]  去換取一些方便,甚至一些利益
[00:19:13.000 --> 00:19:20.000]  你說在國內工作才有,我想告訴你不是的
[00:19:20.000 --> 00:19:26.000]  這種信仰衝擊在我們的生活上
[00:19:26.000 --> 00:19:32.000]  無論什麼地方,無論什麼時候,都會發生
[00:19:32.000 --> 00:19:40.000]  如果你是那個差役,我不知道你會怎樣應對
[00:19:40.000 --> 00:19:52.000]  那班做官和發理菜人,他們覺得自己有一份優越感,高人一等
[00:19:52.000 --> 00:19:57.000]  於是他們在第49節拐一個彎
[00:19:57.000 --> 00:20:02.000]  暗暗地對那班差役踩了一腳
[00:20:02.000 --> 00:20:09.000]  他將他們比作不明白律法的百姓
[00:20:09.000 --> 00:20:11.000]  他怎樣說他們呢?
[00:20:11.000 --> 00:20:17.000]  這些不明白律法的百姓是被咒詛的
[00:20:17.000 --> 00:20:22.000]  在這個時候,尼哥底姆就忍不住了
[00:20:22.000 --> 00:20:24.000]  他要挺身而出
[00:20:24.000 --> 00:20:28.000]  第50至51節,他這樣說
[00:20:28.000 --> 00:20:32.000]  「內中有尼哥底姆就是從前去見耶穌的
[00:20:32.000 --> 00:20:35.000]  對他們說,不先聽本人的口供
[00:20:35.000 --> 00:20:42.000]  不知道他所作的是,難道我們的律法還定他的罪嗎?」
[00:20:42.000 --> 00:20:48.000]  第3章,尼哥底姆對耶穌說
[00:20:48.000 --> 00:20:54.000]  的的確確對尼哥底姆產生了作用
[00:20:54.000 --> 00:20:58.000]  改變了他生命上的一些事
[00:20:58.000 --> 00:21:04.000]  因為被祭司長,被發理菜人的說話
[00:21:04.000 --> 00:21:09.000]  衝擊了尼哥底姆的底線
[00:21:09.000 --> 00:21:12.000]  所以他不吐不快
[00:21:12.000 --> 00:21:17.000]  他覺得需要為耶穌說話
[00:21:17.000 --> 00:21:20.000]  說一句公道的話
[00:21:20.000 --> 00:21:25.000]  但另一方面,尼哥底姆本身的身份
[00:21:25.000 --> 00:21:28.000]  位高權重
[00:21:28.000 --> 00:21:34.000]  其實不太方便直接為耶穌申辯
[00:21:34.000 --> 00:21:39.000]  所以他提出了一個程序的問題
[00:21:39.000 --> 00:21:43.000]  他說,祭司長,發理菜人
[00:21:43.000 --> 00:21:48.000]  我們應該先聽耶穌自己的口供
[00:21:48.000 --> 00:21:53.000]  這個尼哥底姆的說法
[00:21:53.000 --> 00:22:01.000]  其實在舊約裡沒有一個清楚支持的經文
[00:22:01.000 --> 00:22:07.000]  最接近的可能是當時拉比的教導
[00:22:07.000 --> 00:22:10.000]  不過如果按照今天的標準
[00:22:10.000 --> 00:22:12.000]  我相信大家都會同意
[00:22:12.000 --> 00:22:17.000]  我們都應該讓被告人有一個答辯的機會
[00:22:17.000 --> 00:22:22.000]  不過,說是說
[00:22:22.000 --> 00:22:27.000]  如果那個旁觀者是你
[00:22:27.000 --> 00:22:30.000]  我不知道你會怎樣反應
[00:22:30.000 --> 00:22:35.000]  我們會不會選擇為主來發聲呢?
[00:22:35.000 --> 00:22:40.000]  正所謂不出聲,沒有人說你啞巴
[00:22:40.000 --> 00:22:48.000]  就算尼哥底姆有足夠的江湖地位
[00:22:48.000 --> 00:22:51.000]  就算他說一句這樣的說話
[00:22:51.000 --> 00:22:56.000]  也不會為他帶來致命的傷害
[00:22:56.000 --> 00:23:02.000]  這樣公然挑戰發理菜人的權威
[00:23:02.000 --> 00:23:04.000]  其實真的沒有什麼好處
[00:23:04.000 --> 00:23:07.000]  說了又怎樣呢?
[00:23:07.000 --> 00:23:12.000]  其實尼哥底姆這樣的回應
[00:23:12.000 --> 00:23:17.000]  的確是很值得我們進一步想一想
[00:23:17.000 --> 00:23:22.000]  能夠鼓起勇氣為耶穌發聲
[00:23:22.000 --> 00:23:25.000]  其實都很不錯
[00:23:25.000 --> 00:23:30.000]  但是,會不會我們走前一點
[00:23:30.000 --> 00:23:34.000]  進一步提升這個要求呢?
[00:23:34.000 --> 00:23:39.000]  他為耶穌辯護,可不可以說得白一點呢?
[00:23:39.000 --> 00:23:44.000]  靈巧像蛇,馴良像夾子
[00:23:44.000 --> 00:23:48.000]  這是大家很熟悉的聖經教導
[00:23:48.000 --> 00:23:52.000]  但是,問心一句
[00:23:52.000 --> 00:23:57.000]  我們會不會有時候執埋了一邊
[00:23:57.000 --> 00:24:02.000]  特別是靈巧像蛇那邊
[00:24:02.000 --> 00:24:07.000]  因為我們執埋了靈巧像蛇那邊
[00:24:07.000 --> 00:24:12.000]  我們就以靈巧像蛇成為了
[00:24:12.000 --> 00:24:20.000]  我們忘記後半截馴良像夾子的一個藉口
[00:24:20.000 --> 00:24:26.000]  想告訴大家,跟隨上帝一定有風險
[00:24:26.000 --> 00:24:29.000]  必然需要付上代價
[00:24:29.000 --> 00:24:34.000]  但是,我們仍然需要謹記一件事
[00:24:34.000 --> 00:24:44.000]  我們凡事都不能夠單憑自己主觀的意念去做決定
[00:24:44.000 --> 00:24:47.000]  需要跟隨神,為什麼呢?
[00:24:47.000 --> 00:24:52.000]  因為上帝看得比我們更遠
[00:24:52.000 --> 00:24:59.000]  我們還記不記得,這位是全知全能的主?
[00:24:59.000 --> 00:25:06.000]  尼哥底姆這裡的抗辯不是去得很盡
[00:25:06.000 --> 00:25:15.000]  甚至他沒有很公開地展現他作為耶穌跟隨者的身份
[00:25:15.000 --> 00:25:24.000]  因此這班法利賽人就覺得他突然想歪了
[00:25:24.000 --> 00:25:26.000]  於是就取笑他
[00:25:26.000 --> 00:25:32.000]  就跟這班加利利人一樣,屬於低等的血統
[00:25:32.000 --> 00:25:35.000]  所以52節就這樣說他
[00:25:35.000 --> 00:25:44.000]  「你也是出於加利利嗎?你且去查考,就可知道加利利沒有出過先知」
[00:25:44.000 --> 00:25:48.000]  我無意去推敲第七章
[00:25:48.000 --> 00:25:56.000]  尼哥底姆為什麼不清晰一點,乾淨利落一點去為耶穌抗辯
[00:25:56.000 --> 00:26:00.000]  不過去到約翰福音第十九章
[00:26:00.000 --> 00:26:04.000]  因著他能夠站穩在耶穌的裡面
[00:26:04.000 --> 00:26:10.000]  他就願意公開作為一個耶穌追隨者的身份
[00:26:10.000 --> 00:26:15.000]  在那裡整幅圖畫就完全不同了
[00:26:15.000 --> 00:26:17.000]  我們一起讀吧
[00:26:17.000 --> 00:26:19.000]  38節,預備起
[00:26:19.000 --> 00:26:24.000]  「這就是以後,猶阿利瑪太人約瑟是耶穌的門徒
[00:26:24.000 --> 00:26:27.000]  因怕猶太人就暗暗地作門徒
[00:26:27.000 --> 00:26:32.000]  他來求比拉多要把耶穌的身體領去
[00:26:32.000 --> 00:26:36.000]  比拉多允准,他就把耶穌的身體領去了
[00:26:36.000 --> 00:26:41.000]  又見尼哥底姆就是先前夜裡去見耶穌的
[00:26:41.000 --> 00:26:46.000]  帶著抹藥和沉香約有一百斤前來
[00:26:46.000 --> 00:26:49.000]  他們就照猶太人殯葬的規矩
[00:26:49.000 --> 00:26:55.000]  把耶穌的身體用細麻布加上香料裹好了
[00:26:55.000 --> 00:26:59.000]  在耶穌釘十字架的地方有一個原子
[00:26:59.000 --> 00:27:04.000]  原子裡有一座身份是從來沒有人葬過的
[00:27:04.000 --> 00:27:09.000]  只因猶太人的預備日,又因那墳墓近
[00:27:09.000 --> 00:27:13.000]  他們就把耶穌安放在那裡」
[00:27:13.000 --> 00:27:16.000]  作為主的門徒
[00:27:16.000 --> 00:27:23.000]  在當時因為信奉舊約律法的猶太人
[00:27:23.000 --> 00:27:26.000]  是主導整個社會的
[00:27:26.000 --> 00:27:28.000]  所以他們是屬於少數
[00:27:28.000 --> 00:27:35.000]  這裡在38節就形容亞利馬太人約瑟只因怕猶太人
[00:27:35.000 --> 00:27:37.000]  就暗暗的作門徒
[00:27:37.000 --> 00:27:40.000]  給大家多一點背景
[00:27:40.000 --> 00:27:43.000]  在羅馬的律法底下
[00:27:43.000 --> 00:27:46.000]  被處死的囚犯
[00:27:46.000 --> 00:27:53.000]  他們的身體通常都會交給囚犯至親的家人
[00:27:53.000 --> 00:27:59.000]  但是因為煽動性的言論而被釘十字架的那些
[00:27:59.000 --> 00:28:01.000]  就不會了
[00:28:01.000 --> 00:28:08.000]  就會留下任憑禿鷹去剁食他們的遺體
[00:28:08.000 --> 00:28:13.000]  為的就是要洗到這一份羞辱
[00:28:13.000 --> 00:28:18.000]  雖然那個人死了,仍然要延續下去
[00:28:18.000 --> 00:28:23.000]  經文就提到約瑟
[00:28:23.000 --> 00:28:25.000]  聖經學者告訴我們
[00:28:25.000 --> 00:28:29.000]  其實他是猶太公會裡的其中一個成員
[00:28:29.000 --> 00:28:34.000]  約瑟很明顯不是耶穌的家人
[00:28:34.000 --> 00:28:36.000]  雖然如此
[00:28:36.000 --> 00:28:38.000]  可能他就想到
[00:28:38.000 --> 00:28:44.000]  耶穌的弟弟就算當時在耶路撒冷
[00:28:44.000 --> 00:28:48.000]  都未必敢去找比拉多
[00:28:48.000 --> 00:28:50.000]  領回耶穌的遺體
[00:28:50.000 --> 00:28:53.000]  就算他敢去找比拉多
[00:28:53.000 --> 00:28:56.000]  比拉多又未必會給
[00:28:56.000 --> 00:28:59.000]  所以約瑟為了愛耶穌的緣故
[00:28:59.000 --> 00:29:03.000]  就用了自己作為公會成員的身份
[00:29:03.000 --> 00:29:08.000]  鼓起勇氣去找比拉多
[00:29:08.000 --> 00:29:11.000]  目的是要把耶穌的身體領去
[00:29:11.000 --> 00:29:13.000]  好好安葬
[00:29:13.000 --> 00:29:17.000]  來到這裡,尼哥底姆又出現了
[00:29:17.000 --> 00:29:19.000]  39節說
[00:29:19.000 --> 00:29:24.000]  又有尼哥底姆就是先前夜裡去見耶穌的帶著抹藥和沉香
[00:29:24.000 --> 00:29:28.000]  約有一百斤前來
[00:29:28.000 --> 00:29:30.000]  這裡專門提醒我們
[00:29:30.000 --> 00:29:33.000]  尼哥底姆就是第三章那個
[00:29:33.000 --> 00:29:35.000]  是同一個人
[00:29:35.000 --> 00:29:39.000]  這裡我們很明顯見到
[00:29:39.000 --> 00:29:45.000]  其實尼哥底姆已經和這些門徒走在一起
[00:29:45.000 --> 00:29:48.000]  因為大家都有同一個想法
[00:29:48.000 --> 00:29:52.000]  希望好好去安葬耶穌
[00:29:52.000 --> 00:29:55.000]  第二,這裡告訴我們
[00:29:55.000 --> 00:30:00.000]  他真的預備了很多殯葬的材料
[00:30:00.000 --> 00:30:05.000]  一百斤的沉香
[00:30:05.000 --> 00:30:06.000]  一百斤有多少呢?
[00:30:06.000 --> 00:30:09.000]  大概有65磅
[00:30:09.000 --> 00:30:10.000]  試想像一下
[00:30:10.000 --> 00:30:13.000]  這麼多抹藥和沉香
[00:30:13.000 --> 00:30:16.000]  你也不會放在背包裡
[00:30:16.000 --> 00:30:18.000]  突然拿出來,對不對?
[00:30:18.000 --> 00:30:20.000]  不是這樣的
[00:30:20.000 --> 00:30:23.000]  其實沒辦法藏起來
