
[00:00:00.000 --> 00:00:02.240]  天后上帝祈求禰向我們說話
[00:01:37.720 --> 00:01:39.720]  因爲很明顯每一個人
[00:01:39.720 --> 00:01:41.720]  都有影響力
[00:01:41.720 --> 00:01:43.720]  可能你影響的是一兩個人
[00:01:43.720 --> 00:01:45.720]  不是像總統啊
[00:01:45.720 --> 00:01:47.720]  總裁啊
[00:01:47.720 --> 00:01:49.720]  可以影響上千上萬的人
[00:01:49.720 --> 00:01:52.720]  但是原來我們每一個人都有影響力
[00:01:52.720 --> 00:01:54.720]  可以影響我們身邊的人
[00:01:54.720 --> 00:01:56.720]  或者其他人
[00:01:56.720 --> 00:01:57.720]  做一些事情
[00:01:57.720 --> 00:01:59.720]  那些可以影響我們的妻子
[00:01:59.720 --> 00:02:00.720]  影響我們的丈夫
[00:02:00.720 --> 00:02:02.720]  可不可以影響我們的小孩
[00:02:02.720 --> 00:02:03.720]  For sure
[00:02:03.720 --> 00:02:06.720]  甚至有時候我們可以影響我們的父母
[00:02:06.720 --> 00:02:08.720]  或者其他的鄰居
[00:02:08.720 --> 00:02:10.720]  讓他們能夠做一些好的事情
[00:02:10.720 --> 00:02:13.720]  每一個人原來都有影響力的
[00:02:13.720 --> 00:02:15.720]  問題就好像我剛纔所講
[00:02:15.720 --> 00:02:17.720]  你的影響力能夠去到多遠呢
[00:02:17.720 --> 00:02:21.720]  你的影響力能夠影響多少人呢
[00:02:21.720 --> 00:02:23.720]  所以John Maxwell
[00:02:23.720 --> 00:02:25.720]  在2011年
[00:02:25.720 --> 00:02:27.720]  十幾年前
[00:02:27.720 --> 00:02:29.720]  他已經寫了一本書
[00:02:29.720 --> 00:02:33.720]  Develop The Leader Within You
[00:02:33.720 --> 00:02:35.720]  如何去培養
[00:02:35.720 --> 00:02:37.720]  去培植在你生命當中
[00:02:37.720 --> 00:02:40.720]  在你裏面的領袖呢
[00:02:40.720 --> 00:02:42.720]  換句話說
[00:02:42.720 --> 00:02:43.720]  如果你剛纔
[00:02:43.720 --> 00:02:44.720]  牧師問你
[00:02:44.720 --> 00:02:46.720]  你是領袖還是追隨者啊
[00:02:46.720 --> 00:02:47.720]  如果你說不是
[00:02:47.720 --> 00:02:48.720]  我不是領袖來的
[00:02:48.720 --> 00:02:49.720]  我只是追隨者
[00:02:49.720 --> 00:02:51.720]  這個只是你的感覺
[00:02:51.720 --> 00:02:53.720]  It's not true
[00:02:53.720 --> 00:02:56.720]  每個人都可以做領袖
[00:02:56.720 --> 00:03:00.720]  因爲每個人都可以影響一些人
[00:03:00.720 --> 00:03:01.720]  問題就是
[00:03:01.720 --> 00:03:05.720]  只要我們能夠有一個合適的環境
[00:03:05.720 --> 00:03:08.720]  在你裏面的領導力
[00:03:08.720 --> 00:03:09.720]  每個人都不一樣的
[00:03:09.720 --> 00:03:11.720]  就會出來了
[00:03:11.720 --> 00:03:13.720]  你說我不會說話的
[00:03:13.720 --> 00:03:14.720]  我很怕說話的
[00:03:14.720 --> 00:03:16.720]  我是很沉靜的人來的
[00:03:16.720 --> 00:03:18.720]  我又很怕發表意見的
[00:03:18.720 --> 00:03:20.720]  我不喜歡別人挑戰我的
[00:03:20.720 --> 00:03:23.720]  有很多人都是這樣的
[00:03:23.720 --> 00:03:25.720]  但是呢
[00:03:25.720 --> 00:03:27.720]  有些人可以透過
[00:03:27.720 --> 00:03:29.720]  他在音樂上面的才華
[00:03:29.720 --> 00:03:31.720]  我不是說上面那些不會說話的
[00:03:31.720 --> 00:03:32.720]  不好意思
[00:03:32.720 --> 00:03:33.720]  不是這個意思
[00:03:33.720 --> 00:03:36.720]  但是他可以透過音樂的才華
[00:03:36.720 --> 00:03:38.720]  帶領我們去敬拜神
[00:03:38.720 --> 00:03:41.720]  帶領我們去和上帝親近
[00:03:41.720 --> 00:03:43.720]  你明白我的意思嗎
[00:03:43.720 --> 00:03:45.720]  所以只要有合適的環境
[00:03:45.720 --> 00:03:47.720]  配合到神創造
[00:03:47.720 --> 00:03:50.720]  放在你裏面生命的那些質素的時候
[00:03:50.720 --> 00:03:52.720]  每個人都可以影響別人
[00:03:52.720 --> 00:03:56.720]  每個人都可以成爲一個領袖
[00:03:56.720 --> 00:03:58.720]  問題就是
[00:03:58.720 --> 00:04:01.720]  我們要做一個什麼樣的領袖
[00:04:01.720 --> 00:04:03.720]  今天我想和大家分享的是什麼呢
[00:04:03.720 --> 00:04:05.720]  我希望大家能夠學習
[00:04:05.720 --> 00:04:08.720]  不是去做一般人所想的
[00:04:08.720 --> 00:04:09.720]  好像CEO啊
[00:04:09.720 --> 00:04:11.720]  站在前面大聲疾呼說話的領袖
[00:04:11.720 --> 00:04:13.720]  No
[00:04:13.720 --> 00:04:15.720]  今天我希望大家學習的
[00:04:15.720 --> 00:04:18.720]  是一個屬靈的領袖
[00:04:18.720 --> 00:04:20.720]  一個屬靈的領袖
[00:04:20.720 --> 00:04:24.720]  是會帶領人去到上帝的面前
[00:04:24.720 --> 00:04:27.720]  我希望我們能夠學習
[00:04:27.720 --> 00:04:30.720]  用天父上帝放在我們生命當中的那種影響力
[00:04:30.720 --> 00:04:32.720]  無論是誰都好
[00:04:32.720 --> 00:04:37.720]  都能夠帶領他們去到天父上帝的面前
[00:04:37.720 --> 00:04:40.720]  這個就是做屬靈領袖應該做的事情
[00:04:40.720 --> 00:04:45.720]  大家知道我們繼續去看約書亞記
[00:04:45.720 --> 00:04:47.720]  其實約書亞記
[00:04:47.720 --> 00:04:49.720]  告訴我們
[00:04:49.720 --> 00:04:53.720]  約書亞是一個走馬上任的領袖
[00:04:53.720 --> 00:04:55.720]  摩西死了
[00:04:55.720 --> 00:04:56.720]  於是就說你做吧
[00:04:56.720 --> 00:04:58.720]  你一直都幫忙摩西的
[00:04:58.720 --> 00:04:59.720]  那你就上去做吧
[00:04:59.720 --> 00:05:03.720]  所以約書亞走馬上任
[00:05:03.720 --> 00:05:05.720]  是要帶領以色列人
[00:05:05.720 --> 00:05:09.720]  進迦南德爵的應許地
[00:05:09.720 --> 00:05:13.720]  事實上當日的以色列人
[00:05:13.720 --> 00:05:14.720]  摩西死了
[00:05:14.720 --> 00:05:15.720]  要跟着摩西的
[00:05:15.720 --> 00:05:16.720]  那我們就跟着你吧
[00:05:16.720 --> 00:05:18.720]  如果你看聖經的時候
[00:05:18.720 --> 00:05:21.720]  其實那些以色列人是向約書亞承諾
[00:05:21.720 --> 00:05:22.720]  我們會跟隨你的
[00:05:22.720 --> 00:05:23.720]  你要我們做什麼就做什麼
[00:05:23.720 --> 00:05:26.720]  我們跟隨你好像跟隨摩西一樣
[00:05:26.720 --> 00:05:28.720]  聽起來就很好
[00:05:28.720 --> 00:05:30.720]  但如果大家看聖經的時候
[00:05:30.720 --> 00:05:32.720]  這幫人其實是刁民
[00:05:32.720 --> 00:05:34.720]  神的形容詞是什麼
[00:05:34.720 --> 00:05:35.720]  這幫人是惡民
[00:05:35.720 --> 00:05:36.720]  爲什麼呢
[00:05:36.720 --> 00:05:39.720]  順利的時候就聽不順利的時候
[00:05:39.720 --> 00:05:41.720]  很多埋怨
[00:05:41.720 --> 00:05:43.720]  所以約書亞忽然之間
[00:05:43.720 --> 00:05:46.720]  成爲領袖一點都不簡單
[00:05:46.720 --> 00:05:49.720]  首先他要接誰的棒
[00:05:49.720 --> 00:05:50.720]  他上一任的領袖是誰
[00:05:50.720 --> 00:05:55.720]  以色列人偉大的英雄領袖摩西
[00:05:55.720 --> 00:05:57.720]  第二件事這幫民衆
[00:05:57.720 --> 00:05:59.720]  正如我剛纔所說的
[00:05:59.720 --> 00:06:01.720]  連摩西都時時埋怨
[00:06:01.720 --> 00:06:04.720]  連摩西他們都在投訴很多事
[00:06:04.720 --> 00:06:06.720]  何況是我呢
[00:06:06.720 --> 00:06:08.720]  所以做約書亞不簡單
[00:06:08.720 --> 00:06:10.720]  這幫百姓我相信
[00:06:10.720 --> 00:06:11.720]  說是這樣說
[00:06:11.720 --> 00:06:12.720]  但其實呢
[00:06:12.720 --> 00:06:14.720]  看下怎麼辦
[00:06:14.720 --> 00:06:15.720]  都要跟個人的
[00:06:15.720 --> 00:06:17.720]  看下你可不可以升任纔行
[00:06:17.720 --> 00:06:20.720]  我就試下去跟你
[00:06:20.720 --> 00:06:22.720]  這幫人很現實
[00:06:22.720 --> 00:06:26.720]  但從約書亞紀第三章裏面來說
[00:06:26.720 --> 00:06:28.720]  我們可以看到其實
[00:06:28.720 --> 00:06:30.720]  約書亞跟摩西很久都未定
[00:06:30.720 --> 00:06:35.720]  他有從上帝而來的那種肅靈智慧
[00:06:35.720 --> 00:06:37.720]  他知道呢
[00:06:37.720 --> 00:06:39.720]  他如果帶領這幫人的話
[00:06:39.720 --> 00:06:41.720]  他必須要做一件事
[00:06:41.720 --> 00:06:42.720]  做什麼呢
[00:06:42.720 --> 00:06:45.720]  不是要人去跟隨約書亞
[00:06:45.720 --> 00:06:46.720]  No
[00:06:46.720 --> 00:06:51.720]  他要指引百姓去跟隨上帝
[00:06:51.720 --> 00:06:54.720]  這個是十分緊要的原則
[00:06:54.720 --> 00:06:57.720]  我們看下約書亞的第三章
[00:06:57.720 --> 00:06:58.720]  第一節那裏說
[00:06:58.720 --> 00:07:02.720]  第二天早上約書亞和所有的以色列人起身
[00:07:02.720 --> 00:07:05.720]  離開他們紮營的地方叫什庭
[00:07:05.720 --> 00:07:08.720]  來到約旦河的河邊在那裏紮營
[00:07:08.720 --> 00:07:10.720]  預備過河
[00:07:10.720 --> 00:07:11.720]  然後第二節說
[00:07:11.720 --> 00:07:15.720]  三日之後人民的領袖就去到營中各處
[00:07:15.720 --> 00:07:16.720]  吩咐人民說
[00:07:16.720 --> 00:07:19.720]  你們看見利未知族的祭司們
[00:07:19.720 --> 00:07:24.720]  抬着上主你們上帝的約櫃前進的時候
[00:07:24.720 --> 00:07:26.720]  你們就要拔營了
[00:07:26.720 --> 00:07:28.720]  跟着他們前進
[00:07:28.720 --> 00:07:30.720]  你們沒有到過這個地方
[00:07:30.720 --> 00:07:34.720]  所以他們會在前頭領路
[00:07:34.720 --> 00:07:37.720]  但是你們不要靠近約櫃
[00:07:37.720 --> 00:07:39.720]  要跟着約櫃的後面
[00:07:39.720 --> 00:07:43.720]  保持大約一公里路的距離
[00:07:43.720 --> 00:07:46.720]  約櫃在舊約的時代
[00:07:46.720 --> 00:07:48.720]  在以色列人的民衆當中來說
[00:07:48.720 --> 00:07:50.720]  是代表着什麼呢
[00:07:50.720 --> 00:07:52.720]  上帝的同在
[00:07:52.720 --> 00:07:53.720]  有約櫃在那裏
[00:07:53.720 --> 00:07:54.720]  就是神與我們同在
[00:07:54.720 --> 00:07:56.720]  約櫃在那裏是提醒他們
[00:07:56.720 --> 00:07:58.720]  上帝讓我們應許
[00:07:58.720 --> 00:08:02.720]  要去應許他們得着這個地方
[00:08:02.720 --> 00:08:04.720]  所以這個約書雅說
[00:08:04.720 --> 00:08:06.720]  我們怎麼去迦南呢
[00:08:06.720 --> 00:08:08.720]  首先祭司抬着約櫃
[00:08:08.720 --> 00:08:11.720]  你看見祭司抬着約櫃走
[00:08:11.720 --> 00:08:14.720]  我們就跟着約櫃走
[00:08:14.720 --> 00:08:16.720]  約書雅說得很清楚
[00:08:16.720 --> 00:08:17.720]  也清楚地知道
[00:08:17.720 --> 00:08:19.720]  他們要去的地方
[00:08:19.720 --> 00:08:20.720]  聽聽很久了
[00:08:20.720 --> 00:08:22.720]  去過沒有
[00:08:22.720 --> 00:08:24.720]  除了十二個探子
[00:08:24.720 --> 00:08:25.720]  後來猜兩個探子
[00:08:25.720 --> 00:08:27.720]  都是去耶利哥城
[00:08:27.720 --> 00:08:30.720]  裏面一大片土地是怎麼樣的呢
[00:08:30.720 --> 00:08:32.720]  是從來沒去過的地方
[00:08:32.720 --> 00:08:33.720]  約書雅知道
[00:08:33.720 --> 00:08:34.720]  以色列人知道
[00:08:34.720 --> 00:08:35.720]  沒去過的地方
[00:08:35.720 --> 00:08:36.720]  緊不緊張啊
[00:08:36.720 --> 00:08:37.720]  怕不怕
[00:08:37.720 --> 00:08:39.720]  他說你不用怕
[00:08:39.720 --> 00:08:41.720]  雖然這個地方我從來沒去過
[00:08:41.720 --> 00:08:44.720]  但是有上帝在前頭帶路
[00:08:44.720 --> 00:08:46.720]  神帶着我們在前面走
[00:08:46.720 --> 00:08:48.720]  所以雖然我們不知道
[00:08:48.720 --> 00:08:49.720]  將來會有什麼挑戰
[00:08:49.720 --> 00:08:51.720]  將來會遇到什麼問題
[00:08:51.720 --> 00:08:52.720]  不需要懼怕
[00:08:52.720 --> 00:08:55.720]  只要跟着上帝的後面
[00:08:55.720 --> 00:08:57.720]  這個很重要
[00:08:57.720 --> 00:08:59.720]  跟着上帝的後面
[00:08:59.720 --> 00:09:01.720]  不要走在神的前面
[00:09:01.720 --> 00:09:03.720]  這個我們今天會考慮的問題
[00:09:03.720 --> 00:09:05.720]  我們走在前面帶着神走
[00:09:05.720 --> 00:09:07.720]  你幫我吧
[00:09:07.720 --> 00:09:08.720]  不是
[00:09:08.720 --> 00:09:10.720]  讓神在前面走
[00:09:10.720 --> 00:09:13.720]  我們跟在耶和華上帝的後面
[00:09:13.720 --> 00:09:15.720]  所以以後就算遇到什麼問題
[00:09:15.720 --> 00:09:16.720]  挑戰
[00:09:16.720 --> 00:09:18.720]  有神帶頭
[00:09:18.720 --> 00:09:22.720]  一切都會迎人而隔
[00:09:22.720 --> 00:09:23.720]  我覺得
[00:09:23.720 --> 00:09:25.720]  在我們President分堂
[00:09:25.720 --> 00:09:26.720]  下個星期
[00:09:26.720 --> 00:09:27.720]  如無意外
[00:09:27.720 --> 00:09:31.720]  就可以搬進去這個地方聚會
[00:09:31.720 --> 00:09:33.720]  我覺得能夠和大家重溫一個
[00:09:33.720 --> 00:09:36.720]  會點的經典故事
[00:09:36.720 --> 00:09:38.720]  是很有意思的
[00:09:38.720 --> 00:09:41.720]  President是怎麼開始的呢
[00:09:41.720 --> 00:09:43.720]  其他細節不說
[00:09:43.720 --> 00:09:44.720]  我們就是說
[00:09:44.720 --> 00:09:47.720]  2012年4月19號
[00:09:47.720 --> 00:09:49.720]  是星期四
[00:09:49.720 --> 00:09:52.720]  我們在那個時間已經做好宣傳了
[00:09:52.720 --> 00:09:54.720]  告訴整個社區的人
[00:09:54.720 --> 00:09:55.720]  星期日
[00:09:55.720 --> 00:09:57.720]  三天之後
[00:09:57.720 --> 00:09:59.720]  我們就會在
[00:09:59.720 --> 00:10:01.720]  歐化中心
[00:10:01.720 --> 00:10:03.720]  二二一室
[00:10:03.720 --> 00:10:06.720]  開始我們在這裏敬拜
[00:10:06.720 --> 00:10:08.720]  但下午四點多的時候
[00:10:08.720 --> 00:10:09.720]  我收到
[00:10:09.720 --> 00:10:12.720]  歐化中心老闆娘的電話
[00:10:12.720 --> 00:10:14.720]  牧師不好意思
[00:10:14.720 --> 00:10:17.720]  City說你們不能在這裏敬拜
[00:10:17.720 --> 00:10:19.720]  你聽過這個故事嗎
[00:10:19.720 --> 00:10:20.720]  有些人聽過
[00:10:20.720 --> 00:10:21.720]  有些人不記得
[00:10:21.720 --> 00:10:22.720]  如果你是新朋友
[00:10:22.720 --> 00:10:23.720]  可能你不知道
[00:10:23.720 --> 00:10:24.720]  你聽過
[00:10:24.720 --> 00:10:26.720]  讓我再去想一想
[00:10:26.720 --> 00:10:28.720]  這個地方是怎麼神爲我們而來的
[00:10:28.720 --> 00:10:30.720]  還有三天的時間
[00:10:30.720 --> 00:10:32.720]  你可以做些什麼
[00:10:32.720 --> 00:10:34.720]  不過我打發和大家說
[00:10:34.720 --> 00:10:36.720]  我聽到這個消息之後
[00:10:36.720 --> 00:10:39.720]  我心裏一點惶恐的感覺都沒有
[00:10:39.720 --> 00:10:40.720]  我說是嗎
[00:10:40.720 --> 00:10:41.720]  那怎麼辦
[00:10:41.720 --> 00:10:44.720]  我把布丟給他
[00:10:44.720 --> 00:10:45.720]  大家記得
[00:10:45.720 --> 00:10:46.720]  如果你們聽過這個故事
[00:10:46.720 --> 00:10:48.720]  那天師母生日
[00:10:48.720 --> 00:10:50.720]  我約了師母六點鐘喫飯
[00:10:50.720 --> 00:10:52.720]  ok
[00:10:52.720 --> 00:10:54.720]  我心裏一點驚恐都沒有
[00:10:54.720 --> 00:10:56.720]  why
[00:10:56.720 --> 00:10:57.720]  很簡單
[00:10:57.720 --> 00:10:59.720]  因爲從我們考慮
[00:10:59.720 --> 00:11:01.720]  開始在president這個分堂
[00:11:01.720 --> 00:11:04.720]  開始第一天
[00:11:04.720 --> 00:11:06.720]  每一個步驟
[00:11:06.720 --> 00:11:07.720]  其實我都看到
[00:11:07.720 --> 00:11:10.720]  有上帝在前面領路
[00:11:10.720 --> 00:11:12.720]  不是我們自己拿回來做的
[00:11:12.720 --> 00:11:14.720]  我們看到神在前面帶領我們
[00:11:14.720 --> 00:11:15.720]  每一步
[00:11:15.720 --> 00:11:17.720]  每一個轉折
[00:11:17.720 --> 00:11:18.720]  都見到神的工作
[00:11:18.720 --> 00:11:20.720]  既然是這樣的時候
[00:11:20.720 --> 00:11:22.720]  就交給上帝吧
[00:11:22.720 --> 00:11:25.720]  所以我一點懼怕都沒有
[00:11:25.720 --> 00:11:26.720]  要和大家交代的
[00:11:26.720 --> 00:11:29.720]  不過有神幫助
[00:11:29.720 --> 00:11:30.720]  感謝主
[00:11:30.720 --> 00:11:31.720]  兩個小時之後
[00:11:31.720 --> 00:11:32.720]  喫飯的時間
[00:11:32.720 --> 00:11:33.720]  這個老闆娘打電話
[00:11:33.720 --> 00:11:34.720]  師母搞定了
[00:11:34.720 --> 00:11:35.720]  我說怎麼搞定
[00:11:35.720 --> 00:11:38.720]  我們和李漁梅老闆娘談好了
[00:11:38.720 --> 00:11:41.720]  他們的宴會廳
[00:11:41.720 --> 00:11:44.720]  會遲一小時開門做生意
[00:11:44.720 --> 00:11:46.720]  讓你們在那裏敬拜
[00:11:46.720 --> 00:11:48.720]  然後第二堂敬拜
[00:11:48.720 --> 00:11:50.720]  我讓你另外一個空置的單位
[00:11:50.720 --> 00:11:52.720]  在那裏敬拜
[00:11:52.720 --> 00:11:54.720]  大家知不知道
[00:11:54.720 --> 00:11:56.720]  奇妙的地方是什麼
[00:11:56.720 --> 00:11:57.720]  原來神的計劃
[00:11:57.720 --> 00:11:59.720]  真的高過我們的計劃
[00:11:59.720 --> 00:12:01.720]  好像有師哥所說的
[00:12:01.720 --> 00:12:04.720]  因爲221只有坐50人
[00:12:04.720 --> 00:12:06.720]  第一天的敬拜
[00:12:06.720 --> 00:12:10.720]  4月22號我們有203人
[00:12:10.720 --> 00:12:13.720]  來參加我們的敬拜
[00:12:13.720 --> 00:12:15.720]  神的奇妙安排
[00:12:15.720 --> 00:12:20.720]  是不是值得我們歌頌和讚美
[00:12:20.720 --> 00:12:22.720]  天目上帝讓我們看到
[00:12:22.720 --> 00:12:24.720]  只要我們跟在後面的時候
[00:12:24.720 --> 00:12:26.720]  不要走到前面
[00:12:26.720 --> 00:12:27.720]  神是會祝福我們的
[00:12:27.720 --> 00:12:28.720]  神是會帶領我們的
[00:12:28.720 --> 00:12:30.720]  只要我們跟着祂走的時候
[00:12:30.720 --> 00:12:33.720]  無論你是哪一類型的領袖
[00:12:33.720 --> 00:12:36.720]  無論你能夠影響一兩個人
[00:12:36.720 --> 00:12:40.720]  或者你能夠影響成千上萬的人
[00:12:40.720 --> 00:12:41.720]  It doesn't matter
[00:12:41.720 --> 00:12:44.720]  只要我們能夠幫助人看到
[00:12:44.720 --> 00:12:49.720]  其實我們是帶領大家去跟隨上帝
[00:12:49.720 --> 00:12:52.720]  不是來跟隨我
[00:12:52.720 --> 00:12:54.720]  那個問題就會解決
[00:12:54.720 --> 00:12:55.720]  相反呢
[00:12:55.720 --> 00:12:57.720]  如果我們學做領袖
[00:12:57.720 --> 00:12:59.720]  就是想人家聽我們說
[00:12:59.720 --> 00:13:03.720]  想人家同意我們的說法
[00:13:03.720 --> 00:13:05.720]  我告訴你
[00:13:05.720 --> 00:13:06.720]  你未必是一個領袖
[00:13:06.720 --> 00:13:09.720]  不過你不能成爲一個屬靈領袖
[00:13:09.720 --> 00:13:10.720]  爲什麼呢
[00:13:10.720 --> 00:13:12.720]  因爲你沒有利用任何一個機會
[00:13:12.720 --> 00:13:13.720]  帶領人看到
[00:13:13.720 --> 00:13:16.720]  原來我們是跟着耶穌的
[00:13:16.720 --> 00:13:18.720]  原來我們是跟着上帝走的
[00:13:18.720 --> 00:13:19.720]  不是跟着我走
[00:13:19.720 --> 00:13:21.720]  不是跟着哪個人走
[00:13:21.720 --> 00:13:25.720]  是跟着上帝走前面的道路
[00:13:25.720 --> 00:13:26.720]  聖經說
[00:13:26.720 --> 00:13:29.720]  孫子真是很有屬靈智慧
[00:13:29.720 --> 00:13:31.720]  跟着我來
[00:13:31.720 --> 00:13:32.720]  沒有
[00:13:32.720 --> 00:13:33.720]  約瑰先走
[00:13:33.720 --> 00:13:35.720]  神帶領我們過河
[00:13:35.720 --> 00:13:37.720]  但是聖經裏面記載很奇怪
[00:13:37.720 --> 00:13:40.720]  它說你們不要那麼近
[00:13:40.720 --> 00:13:41.720]  約瑰在前面
[00:13:41.720 --> 00:13:43.720]  但是不要那麼近
[00:13:43.720 --> 00:13:45.720]  有聖經說
[00:13:45.720 --> 00:13:46.720]  九百米
[00:13:46.720 --> 00:13:48.720]  九百米大概一公里那麼遠
[00:13:48.720 --> 00:13:51.720]  祭司就抬着約瑰離開羣衆
[00:13:51.720 --> 00:13:53.720]  大概一公里那麼遠走
[00:13:53.720 --> 00:13:56.720]  爲什麼要離開那麼遠呢
[00:13:56.720 --> 00:13:58.720]  我相信有兩個很基本的原因
[00:13:58.720 --> 00:14:00.720]  第一個原因是什麼呢
[00:14:00.720 --> 00:14:02.720]  代表對上帝的尊敬
[00:14:02.720 --> 00:14:03.720]  大家記得
[00:14:03.720 --> 00:14:04.720]  如果是中國人
[00:14:04.720 --> 00:14:05.720]  你明白的
[00:14:05.720 --> 00:14:07.720]  以前那些人去見皇帝的時候
[00:14:07.720 --> 00:14:08.720]  遠遠的
[00:14:08.720 --> 00:14:09.720]  就俯伏下拜
[00:14:09.720 --> 00:14:10.720]  爲什麼呢
[00:14:10.720 --> 00:14:13.720]  表示對在位者
[00:14:13.720 --> 00:14:16.720]  對皇帝的敬畏
[00:14:16.720 --> 00:14:17.720]  一種尊重
[00:14:17.720 --> 00:14:18.720]  一種尊重
[00:14:18.720 --> 00:14:19.720]  除非他叫你靠近
[00:14:19.720 --> 00:14:20.720]  不然你不敢靠近
[00:14:20.720 --> 00:14:22.720]  因爲他是皇帝
[00:14:22.720 --> 00:14:23.720]  你不敢尊重他
[00:14:23.720 --> 00:14:25.720]  敬畏他
[00:14:25.720 --> 00:14:27.720]  這是第一個原因
[00:14:27.720 --> 00:14:28.720]  第二個原因
[00:14:28.720 --> 00:14:30.720]  我相信是爲什麼呢
[00:14:30.720 --> 00:14:33.720]  如果跟得太近的時候
[00:14:33.720 --> 00:14:35.720]  很多人就見不到
[00:14:35.720 --> 00:14:37.720]  祭司抬着約瑰走
[00:14:37.720 --> 00:14:40.720]  如果大家回去看文書的二十六章的時候
[00:14:40.720 --> 00:14:43.720]  在過河之前點人數
[00:14:43.720 --> 00:14:44.720]  聖經告訴我們
[00:14:44.720 --> 00:14:46.720]  單單是南丁
[00:14:46.720 --> 00:14:48.720]  二十歲以上
[00:14:48.720 --> 00:14:50.720]  有六十萬一千七百三十人
[00:14:50.720 --> 00:14:52.720]  很仔細
[00:14:52.720 --> 00:14:53.720]  數得很準確
[00:14:53.720 --> 00:14:54.720]  南丁而已
[00:14:54.720 --> 00:14:56.720]  二十歲以上
[00:14:56.720 --> 00:14:57.720]  所以據估計
[00:14:57.720 --> 00:14:59.720]  當日過約旦河的以色列有多少人呢
[00:14:59.720 --> 00:15:01.720]  大概是二百五十萬到三百萬人
[00:15:01.720 --> 00:15:03.720]  包括老婆子女
[00:15:03.720 --> 00:15:04.720]  諸如此類
[00:15:04.720 --> 00:15:06.720]  連長
[00:15:06.720 --> 00:15:08.720]  各方面
[00:15:08.720 --> 00:15:11.720]  二三百萬人一起過河
[00:15:11.720 --> 00:15:13.720]  你跟得太近的時候
[00:15:13.720 --> 00:15:15.720]  只有前面那羣人跟着看
[00:15:15.720 --> 00:15:17.720]  可以見到約瑰
[00:15:17.720 --> 00:15:18.720]  後面很多人
[00:15:18.720 --> 00:15:20.720]  見不到
[00:15:20.720 --> 00:15:22.720]  但是
[00:15:22.720 --> 00:15:24.720]  有一段距離的時候
[00:15:24.720 --> 00:15:26.720]  離遠一點的時候
[00:15:26.720 --> 00:15:28.720]  雖然覺得人很小
[00:15:28.720 --> 00:15:30.720]  但是祭司穿白袍
[00:15:30.720 --> 00:15:32.720]  抬着約瑰金光閃閃
[00:15:32.720 --> 00:15:34.720]  你見到祭司和約瑰
[00:15:34.720 --> 00:15:35.720]  抬着在前面
[00:15:35.720 --> 00:15:37.720]  很多人就能夠見到
[00:15:37.720 --> 00:15:39.720]  跟着去走
