
[00:00:00.000 --> 00:00:02.000]  我今天的信息是
[00:06:44.500 --> 00:06:46.000]  他們沒有牧師
[00:06:46.000 --> 00:06:47.200]  所以我半年在那邊
[00:06:47.200 --> 00:06:49.300]  半年在這邊
[00:06:49.300 --> 00:06:51.700]  那麼我又一次中暑
[00:06:51.700 --> 00:06:54.100]  我才知道原來中暑就是這個樣子
[00:06:54.100 --> 00:06:56.000]  頭重腳輕
[00:06:56.000 --> 00:06:58.100]  臉上泛紅
[00:06:58.100 --> 00:06:59.900]  然後躺下去
[00:06:59.900 --> 00:07:01.000]  眼睛一閉
[00:07:01.000 --> 00:07:03.000]  就天旋地轉
[00:07:03.000 --> 00:07:05.100]  要拼命喝水才可以
[00:07:05.100 --> 00:07:07.800]  但是感謝神
[00:07:07.800 --> 00:07:12.300]  其實我們禱告受到攔阻
[00:07:12.300 --> 00:07:14.600]  有許多的原因的
[00:07:14.600 --> 00:07:16.500]  因為今天內容長了一點
[00:07:16.500 --> 00:07:18.900]  所以我要快速地講一下
[00:07:18.900 --> 00:07:20.300]  有幾個重點
[00:07:20.300 --> 00:07:22.000]  多花一點時間
[00:07:22.000 --> 00:07:23.400]  第一個
[00:07:23.400 --> 00:07:25.200]  我們自己犯了罪
[00:07:25.200 --> 00:07:26.900]  來 請打出來
[00:07:26.900 --> 00:07:29.900]  第三吧
[00:07:29.900 --> 00:07:31.700]  十篇六十六篇
[00:07:31.700 --> 00:07:33.800]  十八節它說什麼
[00:07:33.800 --> 00:07:35.000]  你一起來念
[00:07:35.000 --> 00:07:38.100]  我若心裡注重罪孽
[00:07:38.100 --> 00:07:39.900]  阻必不聽
[00:07:39.900 --> 00:07:41.000]  是不是
[00:07:41.000 --> 00:07:43.000]  如果我們犯了罪
[00:07:43.000 --> 00:07:44.700]  因為我們的神
[00:07:44.700 --> 00:07:46.600]  是聖訣的神
[00:07:46.600 --> 00:07:48.600]  不管是我們外面顯出來
[00:07:48.600 --> 00:07:51.600]  或者裡面有了罪
[00:07:51.600 --> 00:07:54.300]  或者是心裡面有了不安分
[00:07:54.300 --> 00:07:55.500]  有了邪戀
[00:07:55.500 --> 00:07:56.700]  有了詭詐
[00:07:56.700 --> 00:07:57.800]  有了小心
[00:07:57.800 --> 00:07:59.600]  這都是罪
[00:07:59.600 --> 00:08:03.100]  我昨禮拜五特別講
[00:08:03.100 --> 00:08:04.900]  我們中國人對罪的看法
[00:08:04.900 --> 00:08:06.500]  跟洋人跟聖經
[00:08:06.500 --> 00:08:09.200]  跟猶太人完全不一樣
[00:08:09.200 --> 00:08:11.500]  我們對於罪的看法是說
[00:08:11.500 --> 00:08:13.500]  我如果沒有被抓了
[00:08:13.500 --> 00:08:15.100]  我就沒罪
[00:08:15.100 --> 00:08:16.300]  我沒有被判刑
[00:08:16.300 --> 00:08:17.700]  我就沒罪
[00:08:17.700 --> 00:08:18.900]  我沒有被關牢
[00:08:18.900 --> 00:08:20.800]  我就沒有罪
[00:08:20.800 --> 00:08:23.200]  那叫做 Committed a Crime
[00:08:23.200 --> 00:08:25.000]  你的罪
[00:08:25.000 --> 00:08:27.100]  你如果這叫做罪
[00:08:27.100 --> 00:08:28.500]  但是
[00:08:28.500 --> 00:08:30.100]  猶太人講的英文裡面
[00:08:30.100 --> 00:08:31.000]  你去看聖經
[00:08:31.000 --> 00:08:33.700]  罪至少有三到四種
[00:08:33.700 --> 00:08:36.300]  一種叫做 Iniquity
[00:08:36.300 --> 00:08:38.500]  你做得不夠
[00:08:38.500 --> 00:08:40.200]  你犯了罪是不該做的
[00:08:40.200 --> 00:08:41.600]  你做了
[00:08:41.600 --> 00:08:42.700]  但是你該做的
[00:08:42.700 --> 00:08:44.400]  你沒做 Iniquity
[00:08:44.400 --> 00:08:46.100]  也是罪
[00:08:46.100 --> 00:08:47.600]  因為罪的原文是說
[00:08:47.600 --> 00:08:51.600]  你打靶不中紅軍就是罪
[00:08:51.600 --> 00:08:53.900]  你稍微偏差一點就是罪
[00:08:53.900 --> 00:08:55.600]  我們有的時候到海邊去
[00:08:55.600 --> 00:08:57.200]  要到
[00:08:57.200 --> 00:09:00.000]  看到那邊有一個 Public Access
[00:09:00.000 --> 00:09:01.000]  這公共的路
[00:09:01.000 --> 00:09:02.600]  一路通到海邊
[00:09:02.600 --> 00:09:03.800]  但是你有的時候
[00:09:03.800 --> 00:09:05.700]  就想從人家後院穿過去
[00:09:05.700 --> 00:09:07.200]  不就完了嗎
[00:09:07.200 --> 00:09:09.200]  你看到它有一個牌子說
[00:09:09.200 --> 00:09:11.400]  No Trespassing
[00:09:11.400 --> 00:09:13.800]  不可以超絕境
[00:09:13.800 --> 00:09:14.800]  所以
[00:09:14.800 --> 00:09:15.600]  英文裡面
[00:09:15.600 --> 00:09:18.900]  罪有一個字叫做 Trespassing
[00:09:18.900 --> 00:09:21.300]  就是你超了絕境
[00:09:21.300 --> 00:09:22.200]  你想說
[00:09:22.200 --> 00:09:24.700]  哎呀又什麼關西牧師
[00:09:24.700 --> 00:09:25.900]  天不知地不知
[00:09:25.900 --> 00:09:27.500]  你不知我不知
[00:09:27.500 --> 00:09:29.400]  他們都知道
[00:09:29.400 --> 00:09:31.600]  是不是
[00:09:31.600 --> 00:09:32.300]  所以
[00:09:32.300 --> 00:09:34.100]  只要我們心裡面的
[00:09:34.100 --> 00:09:35.600]  我們做出來的
[00:09:35.600 --> 00:09:37.400]  都是罪
[00:09:37.400 --> 00:09:39.800]  還有一個叫做 Trespassing
[00:09:39.800 --> 00:09:40.300]  哇哦
[00:09:40.300 --> 00:09:41.400]  你做出來的
[00:09:41.400 --> 00:09:43.200]  或者是你心裡面有所
[00:09:43.200 --> 00:09:46.800]  或者甚至於我們帶的原罪都是罪
[00:09:46.800 --> 00:09:50.200]  所以我如果心裡面注重罪孽
[00:09:50.200 --> 00:09:52.100]  主必不聽
[00:09:52.100 --> 00:09:53.200]  感謝神
[00:09:53.200 --> 00:09:55.100]  因為跟著他說
[00:09:55.100 --> 00:09:56.100]  但神
[00:09:56.100 --> 00:09:57.000]  一起來念
[00:09:57.000 --> 00:09:59.600]  但神實在的聽見了
[00:09:59.600 --> 00:10:02.700]  他特爾聽了我的禱告的聲音
[00:10:02.700 --> 00:10:05.100]  神是應當稱頌的
[00:10:05.100 --> 00:10:08.100]  他並沒有推卻我的禱告
[00:10:08.100 --> 00:10:10.000]  也沒有叫他的慈愛
[00:10:10.000 --> 00:10:11.300]  離開我
[00:10:11.300 --> 00:10:14.800]  所以我們不管我們犯了什麼罪
[00:10:14.800 --> 00:10:17.400]  只要你願意迴轉歸向他
[00:10:17.400 --> 00:10:19.400]  只要願意回頭
[00:10:19.400 --> 00:10:21.900]  神的慈愛永不離開你
[00:10:21.900 --> 00:10:24.900]  不是說他沒有聽到你的禱告
[00:10:24.900 --> 00:10:26.400]  乃是說
[00:10:26.400 --> 00:10:27.900]  你帶了罪於身體
[00:10:27.900 --> 00:10:30.600]  你的禱告甚至於
[00:10:30.600 --> 00:10:32.800]  發生了問題的時候
[00:10:32.800 --> 00:10:34.800]  那麼本身的罪
[00:10:34.800 --> 00:10:38.200]  造成我們不蒙垂聽
[00:10:38.200 --> 00:10:39.400]  上次我們講的
[00:10:39.400 --> 00:10:42.400]  歷代之上下
[00:10:42.400 --> 00:10:45.400]  十一章四節他說怎麼樣
[00:10:45.400 --> 00:10:48.800]  這稱為我名下的子民
[00:10:48.800 --> 00:10:52.700]  他們若自卑禱告尋求我的面
[00:10:52.700 --> 00:10:54.700]  轉離他們的惡行
[00:10:54.700 --> 00:10:57.100]  我必從天上垂聽
[00:10:57.100 --> 00:10:59.100]  赦免他們的過犯
[00:10:59.100 --> 00:11:01.000]  醫治他們的地圖
[00:11:01.000 --> 00:11:02.700]  然後跟著一句話說
[00:11:02.700 --> 00:11:06.200]  我必睜眼看側耳聽
[00:11:06.200 --> 00:11:09.000]  你們在此處所獻的禱告
[00:11:09.000 --> 00:11:09.900]  是不是
[00:11:09.900 --> 00:11:12.600]  你有沒有自卑啊
[00:11:12.600 --> 00:11:14.600]  你有沒有禱告啊
[00:11:14.600 --> 00:11:17.000]  你有沒有轉離你的罪行啊
[00:11:17.000 --> 00:11:19.200]  你有沒有呼求他的名啊
[00:11:19.200 --> 00:11:20.200]  是不是
[00:11:20.200 --> 00:11:23.400]  所以難怪有的時候我們禱告神不聽
[00:11:23.400 --> 00:11:24.500]  還有一個是說
[00:11:24.500 --> 00:11:27.200]  來下一個
[00:11:27.200 --> 00:11:29.600]  我們沒有饒恕人啊
[00:11:29.600 --> 00:11:31.900]  馬可夫音來我們一起來念
[00:11:31.900 --> 00:11:34.000]  你們站著禱告的時候
[00:11:34.000 --> 00:11:37.300]  若想起有人得罪你們
[00:11:37.300 --> 00:11:39.100]  就當饒恕他
[00:11:39.100 --> 00:11:41.700]  好叫你們在天上的父
[00:11:41.700 --> 00:11:44.100]  要饒恕你們的過犯
[00:11:44.100 --> 00:11:46.300]  他就說你禱告的時候
[00:11:46.300 --> 00:11:49.000]  如果有什麼人沒有饒恕你
[00:11:49.000 --> 00:11:51.000]  你沒有饒恕別人
[00:11:51.000 --> 00:11:52.400]  你先要饒恕他
[00:11:52.400 --> 00:11:53.500]  甚至聖經上面說
[00:11:53.500 --> 00:11:56.400]  你如果帶了禮物來召見神的時候
[00:11:56.400 --> 00:11:58.100]  神說你禮物不要給我
[00:11:58.100 --> 00:11:59.800]  你先把禮物放下來
[00:11:59.800 --> 00:12:02.500]  去跟人家和好
[00:12:02.500 --> 00:12:03.400]  和好了以後
[00:12:03.400 --> 00:12:05.900]  神獵拿你的禮物
[00:12:05.900 --> 00:12:07.500]  哈雷勒贊你神
[00:12:07.500 --> 00:12:08.900]  是的
[00:12:08.900 --> 00:12:11.100]  因為我們的神是有恩典
[00:12:11.100 --> 00:12:12.200]  有慈愛
[00:12:12.200 --> 00:12:14.800]  有憐憫的神
[00:12:14.800 --> 00:12:16.100]  來下一個
[00:12:16.100 --> 00:12:17.000]  第三個原因
[00:12:17.000 --> 00:12:18.300]  神不聽我們的禱告
[00:12:18.300 --> 00:12:19.000]  是為什麼
[00:12:19.000 --> 00:12:19.700]  來
[00:12:19.700 --> 00:12:21.500]  請我父啊
[00:12:21.500 --> 00:12:23.000]  倘若可行
[00:12:23.000 --> 00:12:25.400]  求你叫這杯離開我
[00:12:25.400 --> 00:12:28.300]  然而不要照我的意識
[00:12:28.300 --> 00:12:30.800]  只要照著你的意識
[00:12:30.800 --> 00:12:31.800]  換句話說
[00:12:31.800 --> 00:12:35.400]  你的禱告合不合神的意識
[00:12:35.400 --> 00:12:39.200]  你的禱告有沒有背離聖經的原則
[00:12:39.200 --> 00:12:40.900]  聖經的教訓
[00:12:40.900 --> 00:12:42.700]  我也是開玩笑的說
[00:12:42.700 --> 00:12:45.300]  我說今天如果來到神的面前
[00:12:45.300 --> 00:12:46.400]  你說
[00:12:46.400 --> 00:12:48.700]  神啊
[00:12:48.700 --> 00:12:50.800]  公司來了一個好漂亮的妹妹
[00:12:50.800 --> 00:12:53.500]  我可不可以追她
[00:12:53.500 --> 00:12:55.200]  你開玩笑
[00:12:55.200 --> 00:12:56.600]  你家事都有了
[00:12:56.600 --> 00:12:58.500]  你還講這種話
[00:12:58.500 --> 00:13:00.500]  完全背離聖經的原則
[00:13:00.500 --> 00:13:01.600]  不是嗎
[00:13:01.600 --> 00:13:05.300]  更不用講合不合神的意識了
[00:13:05.300 --> 00:13:07.500]  所以我們要注意的
[00:13:07.500 --> 00:13:09.100]  耶穌
[00:13:09.100 --> 00:13:11.500]  祂帶了三個門徒來到克西馬林園
[00:13:11.500 --> 00:13:12.800]  叫門徒在下面等
[00:13:12.800 --> 00:13:14.500]  然後上去禱告
[00:13:14.500 --> 00:13:16.700]  一禱告就一個小時
[00:13:16.700 --> 00:13:18.200]  聖經說騙事
[00:13:18.200 --> 00:13:19.600]  祂是說
[00:13:19.600 --> 00:13:22.100]  這杯求你撤去這杯
[00:13:22.100 --> 00:13:23.600]  但是不要照我的意識
[00:13:23.600 --> 00:13:25.300]  要照你的意識
[00:13:25.300 --> 00:13:27.400]  所以耶穌
[00:13:27.400 --> 00:13:29.900]  祂是要遵循神的旨意
[00:13:29.900 --> 00:13:31.800]  我們向神禱告
[00:13:31.800 --> 00:13:34.800]  你要看神要你怎麼做
[00:13:34.800 --> 00:13:37.500]  而不是我們要怎麼做
[00:13:37.500 --> 00:13:41.600]  太多時候我們禱告都是為了我們自己
[00:13:41.600 --> 00:13:43.100]  是不是
[00:13:43.100 --> 00:13:44.300]  神啊你給我這個
[00:13:44.300 --> 00:13:45.400]  神啊你醫治我
[00:13:45.400 --> 00:13:47.600]  神啊你讓我孩子考上怎麼樣
[00:13:47.600 --> 00:13:49.600]  神啊你怎麼樣怎麼樣
[00:13:49.600 --> 00:13:53.600]  假如神沒有照你的意識呢
[00:13:53.600 --> 00:13:57.000]  再禱直到祂同意為止不是嗎
[00:13:57.000 --> 00:13:58.900]  哎呦不好了
[00:13:58.900 --> 00:14:01.300]  我就有碰到這個事情
[00:14:01.300 --> 00:14:02.900]  有人來跟我問說
[00:14:02.900 --> 00:14:04.100]  牧師你覺得怎麼樣
[00:14:04.100 --> 00:14:06.400]  神有沒有跟你講什麼話
[00:14:06.400 --> 00:14:08.200]  他問我一次兩次三次
[00:14:08.200 --> 00:14:09.300]  最後我真的煩了
[00:14:09.300 --> 00:14:11.800]  我說你看著辦吧
[00:14:11.800 --> 00:14:13.600]  因為他要我好像跟他說
[00:14:13.600 --> 00:14:14.500]  神跟你說
[00:14:14.500 --> 00:14:16.200]  沒事你去做吧
[00:14:16.200 --> 00:14:21.000]  但是如果神不阿門這個事情呢
[00:14:21.000 --> 00:14:24.200]  你是要聽你的還是要聽他的呢
[00:14:24.200 --> 00:14:27.500]  所以我們禱告
[00:14:27.500 --> 00:14:29.100]  我們橫切禱告
[00:14:29.100 --> 00:14:30.200]  但是你如果禱告
[00:14:30.200 --> 00:14:32.100]  你有沒有感覺到有一天
[00:14:32.100 --> 00:14:34.700]  你禱告的時候要向神求什麼
[00:14:34.700 --> 00:14:38.200]  你後來說神不要我這樣
[00:14:38.200 --> 00:14:39.800]  對不對
[00:14:39.800 --> 00:14:42.000]  保羅身上有一根刺
[00:14:42.000 --> 00:14:45.300]  他向神求了幾次啊
[00:14:45.300 --> 00:14:46.100]  三次
[00:14:46.100 --> 00:14:47.900]  神有沒有准他
[00:14:47.900 --> 00:14:48.900]  沒有
[00:14:48.900 --> 00:14:50.700]  保羅後來說什麼
[00:14:50.700 --> 00:14:53.700]  你的能力在我軟弱身上顯得更完全
[00:14:53.700 --> 00:14:56.000]  他知道神不要讓他好起來
[00:14:56.000 --> 00:14:56.800]  你知道
[00:14:56.800 --> 00:14:58.400]  而且他說
[00:14:58.400 --> 00:15:03.000]  我知道如果我身體這個病痛好起來
[00:15:03.000 --> 00:15:04.500]  我驕傲了
[00:15:04.500 --> 00:15:05.700]  我還以為靠我自己
[00:15:05.700 --> 00:15:08.600]  神就把這個刺放在我身上
[00:15:08.600 --> 00:15:10.300]  叫我不要驕傲
[00:15:10.300 --> 00:15:11.900]  叫我能夠聽他的
[00:15:11.900 --> 00:15:13.800]  能夠自卑禱告
[00:15:13.800 --> 00:15:16.400]  轉移惡心尋求他的面
[00:15:16.400 --> 00:15:19.900]  其實有人說那根刺
[00:15:19.900 --> 00:15:24.200]  實際上他有顛峰症
[00:15:24.200 --> 00:15:27.000]  他騎馬往大馬斯格的路上去的時候
[00:15:27.000 --> 00:15:29.800]  大光照射他掉下馬來
[00:15:29.800 --> 00:15:32.100]  他那時候就發生過一次
[00:15:32.100 --> 00:15:33.100]  眼睛也瞎了
[00:15:33.100 --> 00:15:34.500]  耳朵也聾了
[00:15:34.500 --> 00:15:36.100]  整個人都開始昏懸了
[00:15:36.100 --> 00:15:37.800]  他有這個
[00:15:37.800 --> 00:15:40.400]  或者叫做高原症
[00:15:40.400 --> 00:15:44.000]  他到了比較高架塑地區的時候
[00:15:44.000 --> 00:15:47.200]  那地方elevation比較高的時候
[00:15:47.200 --> 00:15:49.200]  他就頭昏了
[00:15:49.200 --> 00:15:51.700]  所以也叫高原症也是顛峰
[00:15:51.700 --> 00:15:53.100]  顛尖症
[00:15:53.100 --> 00:15:54.700]  好的
[00:15:54.700 --> 00:15:55.700]  下面一個
[00:15:55.700 --> 00:15:58.800]  還有一個禱告不合陰影的是
[00:15:58.800 --> 00:16:01.200]  如果我們三心二意
[00:16:01.200 --> 00:16:02.600]  大家我們一起來念
[00:16:02.600 --> 00:16:06.400]  你們中間若有缺少智慧的
[00:16:06.400 --> 00:16:09.900]  應當求那厚視於眾人
[00:16:09.900 --> 00:16:12.300]  也不自責任的神
[00:16:12.300 --> 00:16:14.400]  主必賜給他
[00:16:14.400 --> 00:16:16.800]  只要憑著信心求
[00:16:16.800 --> 00:16:19.300]  一點不迷惑
[00:16:19.300 --> 00:16:26.100]  被風吹動翻騰
[00:16:26.100 --> 00:16:27.300]  這樣的人
[00:16:27.300 --> 00:16:31.100]  不要想從處難得什麼
[00:16:31.100 --> 00:16:32.600]  好了看到沒有
[00:16:32.600 --> 00:16:34.400]  如果我們三心二意
[00:16:34.400 --> 00:16:35.300]  一下要這樣子
[00:16:35.300 --> 00:16:36.700]  一下要那樣子
[00:16:36.700 --> 00:16:38.700]  或者是說
[00:16:38.700 --> 00:16:41.700]  總是沒有
[00:16:41.700 --> 00:16:46.200]  沒有執著對神或對事情
[00:16:46.200 --> 00:16:48.900]  然後求的一下翻過來覆過去
[00:16:48.900 --> 00:16:50.400]  有的時候
[00:16:50.400 --> 00:16:53.200]  趙用基他說過
