
[00:00:00.000 --> 00:00:03.680]  我們今天進入了約書亞第24章
[00:02:05.760 --> 00:02:06.840]  他們就學習
[00:02:06.840 --> 00:02:08.760]  什麼叫做選擇耶和華
[00:02:08.760 --> 00:02:10.200]  而去到今天
[00:02:10.200 --> 00:02:11.560]  我們講的二十四章
[00:02:11.560 --> 00:02:13.600]  其實他們已經得地為業了
[00:02:13.600 --> 00:02:15.440]  他們已經進到迦蘭地
[00:02:15.440 --> 00:02:18.440]  並且在那裏安居了二十五年
[00:02:18.440 --> 00:02:19.840]  我們就會想
[00:02:19.840 --> 00:02:21.400]  為什麼那麼有趣
[00:02:21.400 --> 00:02:22.600]  明明已經進去了
[00:02:22.600 --> 00:02:25.040]  他們選擇神才進入了迦蘭地
[00:02:25.040 --> 00:02:25.720]  今天
[00:02:25.720 --> 00:02:28.040]  約書亞又再跟他們講一個說話
[00:02:28.040 --> 00:02:29.280]  是什麼呢
[00:02:29.280 --> 00:02:29.920]  就是說
[00:02:29.920 --> 00:02:32.240]  你們選定耶和華
[00:02:32.240 --> 00:02:33.720]  要是奉祂
[00:02:33.720 --> 00:02:36.200]  你們要選定耶和華
[00:02:36.200 --> 00:02:37.760]  要是奉祂
[00:02:37.760 --> 00:02:38.960]  為什麼那麼有趣呢
[00:02:38.960 --> 00:02:40.480]  不是已經選擇了嗎
[00:02:40.480 --> 00:02:42.880]  為什麼又再講同一件事呢
[00:02:42.880 --> 00:02:45.320]  因為約書亞想提醒以色列人
[00:02:45.320 --> 00:02:47.160]  就是人在安逸的裏面
[00:02:47.160 --> 00:02:48.440]  很容易鬆懈
[00:02:48.440 --> 00:02:51.960]  很容易再一次陷入罪的軟弱的裏面
[00:02:51.960 --> 00:02:53.200]  我們大家會很熟悉
[00:02:53.200 --> 00:02:55.200]  聖經中有一個人物大衛
[00:02:55.200 --> 00:02:58.600]  大衛什麼時候去犯下這天的奸淫罪呢
[00:02:58.600 --> 00:03:00.160]  他不是出去打仗
[00:03:00.160 --> 00:03:00.600]  是嗎
[00:03:00.600 --> 00:03:01.960]  那時候是非凡凡的事
[00:03:01.960 --> 00:03:03.920]  是他已經去立國
[00:03:03.920 --> 00:03:05.720]  他已經作王的時候
[00:03:05.720 --> 00:03:07.400]  自己不需要出征
[00:03:07.400 --> 00:03:08.560]  然後可以睡午覺
[00:03:08.560 --> 00:03:10.480]  睡到黃昏的時候
[00:03:10.480 --> 00:03:12.000]  在鬆懈的時候
[00:03:12.000 --> 00:03:15.000]  他就犯下這天的奸淫罪
[00:03:15.000 --> 00:03:16.920]  約書亞他年老
[00:03:16.920 --> 00:03:19.200]  去到二十四章的時候
[00:03:19.200 --> 00:03:20.360]  他知道他自己很快
[00:03:20.360 --> 00:03:22.360]  就已經要歸回塵土
[00:03:22.360 --> 00:03:24.560]  所以他很想把生命的裏面
[00:03:24.560 --> 00:03:26.520]  最重要的那份功課
[00:03:26.520 --> 00:03:28.480]  他告訴以色列人
[00:03:28.480 --> 00:03:29.520]  以色列人
[00:03:29.520 --> 00:03:30.520]  你知不知道
[00:03:30.520 --> 00:03:32.600]  是從列祖阿伯拉罕
[00:03:32.600 --> 00:03:35.320]  一直在出埃及的過程裏面
[00:03:35.320 --> 00:03:36.440]  整個進程
[00:03:36.440 --> 00:03:37.920]  整個的民族
[00:03:37.920 --> 00:03:40.040]  是在哭哭、跌過
[00:03:40.040 --> 00:03:42.120]  接著又再起身離國的裏面
[00:03:42.120 --> 00:03:43.600]  神一路一路的遂領
[00:03:43.600 --> 00:03:45.520]  告訴他們一回事就是
[00:03:45.520 --> 00:03:47.320]  人生一個什麼
[00:03:47.320 --> 00:03:49.320]  才是對的抉擇
[00:03:49.320 --> 00:03:51.320]  所以約書亞一路一路的
[00:03:51.320 --> 00:03:52.600]  在這個經文裏面
[00:03:52.600 --> 00:03:54.360]  就是一次又一次說
[00:03:54.360 --> 00:03:56.280]  你們選定耶和華
[00:03:56.280 --> 00:03:57.440]  要侍奉祂
[00:03:57.440 --> 00:03:59.240]  你們要選定耶和華
[00:03:59.240 --> 00:04:01.160]  要侍奉祂
[00:04:01.160 --> 00:04:02.160]  牧師經常說什麼
[00:04:02.160 --> 00:04:04.360]  重要的要說多少次
[00:04:04.360 --> 00:04:06.200]  五次啊
[00:04:06.200 --> 00:04:07.320]  是五次
[00:04:07.320 --> 00:04:09.640]  所以約書亞在這段經文裏面
[00:04:09.640 --> 00:04:10.480]  也不簡單
[00:04:10.480 --> 00:04:12.200]  他說了四次
[00:04:12.200 --> 00:04:14.040]  我們看看這四次
[00:04:14.040 --> 00:04:15.160]  第一次
[00:04:15.160 --> 00:04:16.800]  就是何牧師在上次
[00:04:16.800 --> 00:04:18.920]  在我們當中他分享訊息的時候
[00:04:18.920 --> 00:04:20.400]  他說了
[00:04:20.400 --> 00:04:21.720]  約書亞的二十四章
[00:04:21.720 --> 00:04:23.400]  頭十幾節的經文
[00:04:23.400 --> 00:04:24.640]  那裏說到什麼
[00:04:24.640 --> 00:04:25.880]  就是數算
[00:04:25.880 --> 00:04:27.840]  在過去的日子裏面
[00:04:27.840 --> 00:04:29.920]  神怎樣去帶領以色列人
[00:04:29.920 --> 00:04:32.760]  出埃及各樣的恩典
[00:04:32.760 --> 00:04:34.480]  接著約書亞就問
[00:04:34.480 --> 00:04:36.520]  你們是否願意去選定
[00:04:36.520 --> 00:04:38.520]  耶和華侍奉祂的時候
[00:04:38.520 --> 00:04:40.800]  第一次以色列人怎樣回應
[00:04:40.800 --> 00:04:42.240]  在十八節裏面說
[00:04:42.240 --> 00:04:44.720]  我們必侍奉耶和華
[00:04:44.720 --> 00:04:47.520]  因為祂是我們的神
[00:04:47.520 --> 00:04:49.320]  不過很有趣
[00:04:49.320 --> 00:04:50.480]  以色列人這樣回應
[00:04:50.480 --> 00:04:51.640]  但是約書亞呢
[00:04:51.640 --> 00:04:52.960]  約書亞接著說什麼
[00:04:52.960 --> 00:04:53.600]  他說
[00:04:53.600 --> 00:04:56.400]  你們不能侍奉耶和華
[00:04:56.400 --> 00:04:59.200]  因為祂是聖潔的神
[00:04:59.200 --> 00:05:00.600]  為什麼這麼有趣
[00:05:00.600 --> 00:05:02.440]  明明你問以色列人
[00:05:02.440 --> 00:05:03.960]  你願不願意的時候
[00:05:03.960 --> 00:05:05.400]  以色列人說我願意
[00:05:05.400 --> 00:05:06.560]  接著呢
[00:05:06.560 --> 00:05:08.720]  約書亞就說其實你們做不到的
[00:05:08.720 --> 00:05:09.800]  為什麼呢
[00:05:09.800 --> 00:05:12.680]  其實情況就好像一個家庭一樣
[00:05:12.680 --> 00:05:13.720]  一個家庭
[00:05:13.720 --> 00:05:15.560]  爸爸媽媽很愛惜子女
[00:05:15.560 --> 00:05:19.440]  然後子女有一天就跟爸爸媽媽說
[00:05:19.440 --> 00:05:22.120]  媽媽我有需要你會不會幫我
[00:05:22.120 --> 00:05:24.040]  媽媽通常會怎樣回答
[00:05:24.040 --> 00:05:25.240]  會
[00:05:25.240 --> 00:05:25.680]  為什麼
[00:05:25.680 --> 00:05:26.800]  因為愛嘛
[00:05:26.800 --> 00:05:28.680]  我會 我會幫你
[00:05:28.680 --> 00:05:29.560]  但是原來
[00:05:29.560 --> 00:05:31.600]  哇 子女原來問你
[00:05:31.600 --> 00:05:33.120]  開一個很大的瓶子說
[00:05:33.120 --> 00:05:34.440]  媽媽其實我要很大一筆錢
[00:05:34.440 --> 00:05:36.480]  我要做某一些事
[00:05:36.480 --> 00:05:38.680]  因為愛的緣故
[00:05:38.680 --> 00:05:40.560]  爸爸媽媽很快地回應
[00:05:40.560 --> 00:05:41.760]  因為愛的緣故
[00:05:41.760 --> 00:05:43.800]  以色列人知道神很愛他
[00:05:43.800 --> 00:05:46.200]  以色列人是領受過神那份的恩惠
[00:05:46.200 --> 00:05:47.880]  所以他即時的反應是什麼
[00:05:47.880 --> 00:05:48.840]  會
[00:05:48.840 --> 00:05:50.680]  我當然會侍奉耶和華
[00:05:50.680 --> 00:05:52.720]  耶和華對我這麼大的恩惠
[00:05:52.720 --> 00:05:54.880]  我當然要侍奉祂
[00:05:54.880 --> 00:05:56.120]  但是約書亞說
[00:05:56.120 --> 00:05:58.800]  你們不能侍奉耶和華的原因
[00:05:58.800 --> 00:06:00.800]  是因為神那份的屬性
[00:06:00.800 --> 00:06:02.320]  神是聖潔的神
[00:06:02.320 --> 00:06:03.800]  神是忌妻的神
[00:06:03.800 --> 00:06:04.800]  沒錯
[00:06:04.800 --> 00:06:07.240]  以色列人你們很想侍奉耶和華
[00:06:07.240 --> 00:06:08.280]  但是同時間
[00:06:08.280 --> 00:06:09.720]  你們心裡面
[00:06:09.720 --> 00:06:11.160]  你都很想侍奉
[00:06:11.160 --> 00:06:12.960]  我是幫神的偶像
[00:06:12.960 --> 00:06:15.640]  你都很想在外幫神的偶像裡面
[00:06:15.640 --> 00:06:17.480]  去拿到那些好處
[00:06:17.480 --> 00:06:18.680]  外幫神的偶像
[00:06:18.680 --> 00:06:20.640]  可能是一些有型的雕塑
[00:06:20.640 --> 00:06:22.360]  一些的佛像
[00:06:22.360 --> 00:06:23.240]  但是今天
[00:06:23.240 --> 00:06:24.720]  在我們生命裡面
[00:06:24.720 --> 00:06:28.240]  可能更多的是那些無形的偶像
[00:06:28.240 --> 00:06:30.760]  神賜給我們很多很美麗的東西
[00:06:30.760 --> 00:06:32.040]  很中性的東西
[00:06:32.040 --> 00:06:33.440]  給我們去享用
[00:06:33.440 --> 00:06:34.760]  給我們去管理
[00:06:34.760 --> 00:06:36.400]  給我們在群體裡面
[00:06:36.400 --> 00:06:38.200]  學習彼此的分享
[00:06:38.200 --> 00:06:39.520]  好像一些金錢
[00:06:39.520 --> 00:06:40.560]  一些權利
[00:06:40.560 --> 00:06:42.480]  甚至一些關係
[00:06:42.480 --> 00:06:43.720]  我們回來的侍奉崗位
[00:06:43.720 --> 00:06:44.840]  每一樣東西
[00:06:44.840 --> 00:06:46.840]  神賜的都是美好
[00:06:46.840 --> 00:06:48.640]  但是當我們將那些東西
[00:06:48.640 --> 00:06:50.320]  放在人生命裡面
[00:06:50.320 --> 00:06:51.760]  一個寶座的位置
[00:06:51.760 --> 00:06:53.640]  看這些東西是非常之重要
[00:06:53.640 --> 00:06:57.120]  甚至已經超過神那個位置
[00:06:57.120 --> 00:06:59.080]  成為我們人生目標的時候
[00:06:59.080 --> 00:07:01.920]  這個就是我們生命裡面的偶像
[00:07:01.920 --> 00:07:02.960]  約書人他怎樣說
[00:07:02.960 --> 00:07:03.760]  為什麼他說
[00:07:03.760 --> 00:07:06.080]  你們不能侍奉耶和華呢
[00:07:06.080 --> 00:07:09.120]  其實他很想揭示我們人性那份的軟弱
[00:07:09.120 --> 00:07:11.760]  就是我們什麼都想要
[00:07:11.760 --> 00:07:13.560]  而因為神那份的屬性
[00:07:13.560 --> 00:07:15.840]  是聖潔和記邪的緣故
[00:07:15.840 --> 00:07:17.080]  約書人想說
[00:07:17.080 --> 00:07:19.280]  如果不是出自神那份的憐憫
[00:07:19.280 --> 00:07:20.920]  和恩典的時候
[00:07:20.920 --> 00:07:24.160]  我們是不能夠去侍奉耶和華
[00:07:24.160 --> 00:07:28.320]  當葉式憐憫聽到約書人這樣說之後
[00:07:28.320 --> 00:07:29.720]  他第二次回應
[00:07:29.720 --> 00:07:31.240]  約書人是怎樣回應的
[00:07:31.240 --> 00:07:32.200]  他有一次說
[00:07:32.200 --> 00:07:35.160]  不然我一定要侍奉耶和華
[00:07:35.160 --> 00:07:35.880]  就算是這樣
[00:07:35.880 --> 00:07:37.400]  我已經決定了
[00:07:37.400 --> 00:07:40.080]  我已經決定要侍奉耶和華了
[00:07:40.080 --> 00:07:41.600]  所以到了第三次
[00:07:41.600 --> 00:07:42.680]  約書人就說
[00:07:42.680 --> 00:07:45.000]  你們選定耶和華要侍奉他
[00:07:45.000 --> 00:07:47.160]  你們自己作見證吧
[00:07:47.160 --> 00:07:49.040]  這次以色列人要做什麼
[00:07:49.040 --> 00:07:50.280]  是要作見證
[00:07:50.280 --> 00:07:51.680]  他們肯不肯
[00:07:51.680 --> 00:07:52.680]  肯
[00:07:52.680 --> 00:07:54.160]  聖經的二二兆說什麼
[00:07:54.160 --> 00:07:56.640]  我們願意作見證
[00:07:56.640 --> 00:07:58.560]  在這一次的裡面
[00:07:58.560 --> 00:08:01.680]  約書人帶著以色列人要進入一個群體裡面
[00:08:01.680 --> 00:08:04.200]  他說我們一個人面對我們的選擇
[00:08:04.200 --> 00:08:05.640]  我們會很軟弱
[00:08:05.640 --> 00:08:09.440]  但是進到群體那個彼此的見證的時候
[00:08:09.440 --> 00:08:11.600]  彼此就成為彼此的鼓勵
[00:08:11.600 --> 00:08:13.040]  彼此的守望
[00:08:13.040 --> 00:08:14.800]  就好像我們在小組裡面
[00:08:14.800 --> 00:08:17.240]  我們說我們要用生命去分享
[00:08:17.240 --> 00:08:19.720]  不只是分享我們得的地方
[00:08:19.720 --> 00:08:21.840]  我們也同時間將我們的軟弱
[00:08:21.840 --> 00:08:23.560]  我們分享出來
[00:08:23.560 --> 00:08:24.640]  分享出來
[00:08:24.640 --> 00:08:26.880]  弟兄姊妹不是去責罵你
[00:08:26.880 --> 00:08:27.800]  分享出來
[00:08:27.800 --> 00:08:30.680]  是讓弟兄姊妹和你同行
[00:08:30.680 --> 00:08:32.760]  當你軟弱的時候
[00:08:32.760 --> 00:08:33.640]  他會告訴你
[00:08:33.640 --> 00:08:35.040]  我為你祈禱
[00:08:35.040 --> 00:08:36.120]  當你軟弱的時候
[00:08:36.120 --> 00:08:37.400]  他會提醒你
[00:08:37.400 --> 00:08:39.360]  不要再行差踏錯了
[00:08:39.360 --> 00:08:42.840]  為你的生命作一個正確的決定
[00:08:42.840 --> 00:08:44.960]  所以在第三次
[00:08:44.960 --> 00:08:46.560]  約書人跟以色列人說
[00:08:46.560 --> 00:08:48.640]  你們要作見證的時候
[00:08:48.640 --> 00:08:53.080]  約書人帶著以色列人進入群體裡面
[00:08:53.080 --> 00:08:54.040]  以色列人說好
[00:08:54.040 --> 00:08:55.720]  我們願意作見證
[00:08:55.720 --> 00:08:57.320]  所以到第四次的時候
[00:08:57.320 --> 00:08:58.440]  約書人就說
[00:08:58.440 --> 00:09:01.720]  你們現在要除掉你們中間的外邦神
[00:09:01.720 --> 00:09:03.800]  專心歸向耶和華
[00:09:03.800 --> 00:09:05.440]  以色列的神
[00:09:05.440 --> 00:09:06.680]  以色列人怎樣回應
[00:09:06.680 --> 00:09:08.840]  他說我們必侍奉耶和華
[00:09:08.840 --> 00:09:11.520]  我們的神聽從祂的話
[00:09:11.520 --> 00:09:14.080]  到了第四次的時候
[00:09:14.080 --> 00:09:16.200]  約書人就叫以色列人
[00:09:16.200 --> 00:09:18.680]  不是再在言語上的回應
[00:09:18.680 --> 00:09:21.040]  而是你在你的行為上
[00:09:21.040 --> 00:09:22.360]  你的行動上
[00:09:22.360 --> 00:09:24.720]  去表明你的選擇
[00:09:24.720 --> 00:09:26.960]  而這個行動的表明是什麼
[00:09:26.960 --> 00:09:30.000]  除掉你們中間的外邦神
[00:09:30.000 --> 00:09:30.800]  除掉
[00:09:30.800 --> 00:09:32.000]  不是除下
[00:09:32.000 --> 00:09:32.560]  是吧
[00:09:32.560 --> 00:09:34.280]  就是我有帶著一隻錶
[00:09:34.280 --> 00:09:35.440]  當我回家的時候
[00:09:35.440 --> 00:09:37.200]  我會把錶除下
[00:09:37.200 --> 00:09:38.520]  放在一旁
[00:09:38.520 --> 00:09:40.080]  當我再出門的時候
[00:09:40.080 --> 00:09:42.880]  我會把錶再次戴在手上
[00:09:42.880 --> 00:09:45.160]  這個是除下
[00:09:45.160 --> 00:09:46.680]  但我們說除掉呢
[00:09:46.680 --> 00:09:49.240]  除掉是把我們手上拿著的東西
[00:09:49.240 --> 00:09:50.920]  我扔掉垃圾桶
[00:09:50.920 --> 00:09:51.760]  我想問
[00:09:51.760 --> 00:09:53.840]  我們當中會不會有人在垃圾桶裡
[00:09:53.840 --> 00:09:55.800]  拿回一些東西來用
[00:09:55.800 --> 00:09:57.560]  有的舉手
[00:09:57.560 --> 00:09:58.440]  沒有
[00:09:58.440 --> 00:10:00.240]  那我想問
[00:10:00.240 --> 00:10:01.280]  我們當中會不會有人
[00:10:01.280 --> 00:10:03.680]  將你很寶貴的東西放進垃圾桶
[00:10:03.680 --> 00:10:07.160]  將垃圾桶成為你的保險箱
[00:10:07.160 --> 00:10:08.120]  都沒有
[00:10:08.120 --> 00:10:09.200]  為什麼呢
[00:10:09.200 --> 00:10:11.400]  因為我們扔進了垃圾桶裡的東西
[00:10:11.400 --> 00:10:12.680]  我們覺得那些東西是什麼
[00:10:12.680 --> 00:10:14.080]  沒有價值
[00:10:14.080 --> 00:10:15.040]  互惠
[00:10:15.040 --> 00:10:17.320]  接著垃圾桶的東西會拿去哪裡
[00:10:17.320 --> 00:10:18.320]  堆填區
[00:10:18.320 --> 00:10:19.320]  焚化爐
[00:10:19.320 --> 00:10:22.960]  從此在我們生命的裡面不再出現
[00:10:22.960 --> 00:10:24.560]  而當約書有說
[00:10:24.560 --> 00:10:28.080]  除掉你們中間的外邦神的意思是什麼
[00:10:28.080 --> 00:10:29.880]  那些外邦的偶像
[00:10:29.880 --> 00:10:32.640]  從此在我們生命的裡面消失
[00:10:32.640 --> 00:10:34.560]  再跟我們沒有關係
[00:10:34.560 --> 00:10:36.880]  是一刀兩斷的意思
[00:10:36.880 --> 00:10:39.400]  而當我們說我們要去選擇耶和華
[00:10:39.400 --> 00:10:41.200]  我們要侍奉祂的時候
[00:10:41.200 --> 00:10:42.960]  是在說我們同偶像
[00:10:42.960 --> 00:10:45.160]  是一刀兩斷
[00:10:45.160 --> 00:10:46.320]  我們生命的寶座
[00:10:46.320 --> 00:10:49.200]  不是再給那些我們一路敬拜的偶像
[00:10:49.200 --> 00:10:51.560]  我們生命的寶座是會給誰
[00:10:51.560 --> 00:10:54.600]  專心歸向耶和華
[00:10:54.600 --> 00:10:56.200]  有一首金曲
[00:10:56.200 --> 00:10:59.080]  《其實你心裡有沒有我》
[00:10:59.080 --> 00:11:00.440]  咦 我還沒問大家有沒有聽過
[00:11:00.440 --> 00:11:02.280]  已經很多人入頭了
[00:11:02.280 --> 00:11:05.000]  當我們問我們所親愛的人
[00:11:05.000 --> 00:11:08.000]  我們說其實你心裡有沒有我的時候
[00:11:08.000 --> 00:11:10.080]  你心愛的人跟你說
[00:11:10.080 --> 00:11:12.120]  親愛的當然有
[00:11:12.120 --> 00:11:13.760]  你信不信
[00:11:13.760 --> 00:11:14.840]  都信 是吧
[00:11:14.840 --> 00:11:16.120]  但我們都會想
[00:11:16.120 --> 00:11:20.200]  會不會就是口甜舌滑哄哄我而已
[00:11:20.200 --> 00:11:22.240]  但如果當那個人
[00:11:22.240 --> 00:11:24.000]  你身邊你所愛的人
[00:11:24.000 --> 00:11:27.520]  他不單止說我心裡有你
[00:11:27.520 --> 00:11:30.360]  並且他會記住你說的話
[00:11:30.360 --> 00:11:33.240]  他會做你喜歡去做的事
[00:11:33.240 --> 00:11:35.760]  並且他會付上他寶貴的時間
[00:11:35.760 --> 00:11:37.840]  去陪著你的時候
[00:11:37.840 --> 00:11:39.360]  他的行為已經表達
[00:11:39.360 --> 00:11:40.760]  他對你那份的尊重
[00:11:40.760 --> 00:11:42.840]  他對你那份的敬愛 是吧
[00:11:42.840 --> 00:11:45.080]  而當在約書阿記那裡說
[00:11:45.080 --> 00:11:46.680]  當你除掉外邦的偶像
[00:11:46.680 --> 00:11:49.720]  要專心歸向耶和華的時候
[00:11:49.720 --> 00:11:50.840]  你生命的寶座
[00:11:50.840 --> 00:11:51.680]  我們經常說
[00:11:51.680 --> 00:11:54.120]  我們是給耶和華神的時候
[00:11:54.120 --> 00:11:56.840]  我們有沒有記住神說的話呢
[00:11:56.840 --> 00:11:59.440]  我們有沒有做神喜悅的事呢
[00:11:59.440 --> 00:12:01.360]  我們有沒有常常的
[00:12:01.360 --> 00:12:02.560]  我們黏住神
[00:12:02.560 --> 00:12:05.040]  其實不用做什麼特別的事
[00:12:05.040 --> 00:12:06.520]  就是黏住祂
[00:12:06.520 --> 00:12:07.520]  神陪著我們
[00:12:07.520 --> 00:12:09.120]  我們陪著神呢
[00:12:09.120 --> 00:12:10.240]  這裡說的
[00:12:10.240 --> 00:12:12.120]  專心歸向耶和華
[00:12:12.120 --> 00:12:14.360]  就是在問其實我們心裡面的寶座
[00:12:14.360 --> 00:12:16.840]  我們今天在給誰呢
[00:12:16.840 --> 00:12:18.760]  四次的選擇
[00:12:18.760 --> 00:12:20.560]  約書亞就帶領以色列人
[00:12:20.560 --> 00:12:22.000]  由口頭的承諾
[00:12:22.000 --> 00:12:24.640]  去進到一個群體的見證
[00:12:24.640 --> 00:12:27.120]  最後就是付上一個實質的行動
[00:12:27.120 --> 00:12:28.960]  代表著什麼呢
[00:12:28.960 --> 00:12:30.760]  就是原來我們的選擇
[00:12:30.760 --> 00:12:33.440]  不是留在我們言語上面
[00:12:33.440 --> 00:12:34.280]  我們的選擇
[00:12:34.280 --> 00:12:35.960]  我們需要一個群體
[00:12:35.960 --> 00:12:37.600]  彼此的見證
[00:12:37.600 --> 00:12:38.640]  我們的選擇
[00:12:38.640 --> 00:12:41.440]  是需要在我們的行動裡面
[00:12:41.440 --> 00:12:42.400]  去表明
[00:12:42.400 --> 00:12:46.800]  今天究竟什麼在我們生命裡面是最重要
[00:12:46.800 --> 00:12:49.040]  而當我們真的這樣走出來的時候
[00:12:49.040 --> 00:12:52.640]  我們就為我們生命去做這個選擇
[00:12:52.640 --> 00:12:55.920]  丁姐妹你有沒有選擇過呢
[00:12:55.920 --> 00:12:56.880]  一定有啦
[00:12:56.880 --> 00:13:01.120]  我們說一天都有三萬五千個選擇的時候
[00:13:01.120 --> 00:13:02.720]  在過去的日子
[00:13:02.720 --> 00:13:05.360]  我們做過什麼正確的選擇呢
[00:13:05.360 --> 00:13:07.760]  可能有些選擇我們做錯了
[00:13:07.760 --> 00:13:08.760]  但是我們當中
[00:13:08.760 --> 00:13:12.520]  我們要學習一個什麼功課呢
[00:13:12.520 --> 00:13:15.640]  而在約書亞不停地說
[00:13:15.640 --> 00:13:17.680]  他說你們要選定耶和華
[00:13:17.680 --> 00:13:19.520]  要侍奉祂的時候
[00:13:19.520 --> 00:13:23.440]  他說這個是人生裡面最重要最重要的選擇
[00:13:23.440 --> 00:13:24.560]  為什麼呢
[00:13:24.560 --> 00:13:26.920]  我們就可以從三方面去想
[00:13:26.920 --> 00:13:30.240]  為什麼這個選擇對我們來說這麼重要
[00:13:30.240 --> 00:13:32.320]  第一個我們要去想的就是
[00:13:32.320 --> 00:13:35.280]  什麼叫做侍奉耶和華
[00:13:35.280 --> 00:13:36.880]  侍奉耶和華很多時候
[00:13:36.880 --> 00:13:39.280]  我們就會將侍奉這個字
[00:13:39.280 --> 00:13:41.960]  就跟我們做什麼掛勾
[00:13:41.960 --> 00:13:43.680]  一個等號這樣
[00:13:43.680 --> 00:13:45.200]  但是你想想
[00:13:45.200 --> 00:13:48.040]  我們當中很多人都回小組
[00:13:48.040 --> 00:13:49.520]  如果你回小組
[00:13:49.520 --> 00:13:50.520]  你每一次回小組
[00:13:50.520 --> 00:13:52.040]  你的組長跟你說
[00:13:52.040 --> 00:13:54.720]  你加入什麼敬拜團隊
[00:13:54.720 --> 00:13:56.640]  侍奉團隊你加入嗎
[00:13:56.640 --> 00:13:59.160]  下次回來又跟你問同一個問題
[00:13:59.160 --> 00:14:01.360]  你想加入什麼侍奉
[00:14:01.360 --> 00:14:05.120]  當你這樣聽的時候你的感受是怎樣
[00:14:05.120 --> 00:14:07.200]  侍奉是不是真的只是在說
[00:14:07.200 --> 00:14:08.800]  我執行職務呢
[00:14:08.800 --> 00:14:11.200]  當然我們是教會的裡面
[00:14:11.200 --> 00:14:12.600]  我們是一個群體
[00:14:12.600 --> 00:14:14.320]  我們是集體敬拜
[00:14:14.320 --> 00:14:16.200]  保羅他自己也有說過
[00:14:16.200 --> 00:14:18.760]  他說當我們一班人一起聚集的時候
