
[00:00:00.000 --> 00:00:03.920]  各位兄弟姊妹晚安
[00:08:11.560 --> 00:08:13.560]  掌握自己的明天
[00:08:13.560 --> 00:08:15.440]  但原來不是
[00:08:15.440 --> 00:08:19.200]  他們忽視了人生一個很基本的問題
[00:08:19.200 --> 00:08:21.240]  什麼是生命
[00:08:21.240 --> 00:08:23.520]  生命原來是一片雲霧
[00:08:23.520 --> 00:08:26.640]  出現小事就不見了
[00:08:26.640 --> 00:08:30.960]  說的是我們的人生無常
[00:08:30.960 --> 00:08:33.520]  不是人所能夠掌握
[00:08:33.520 --> 00:08:36.280]  所以我們能夠眼望明天
[00:08:36.280 --> 00:08:38.360]  承認我們的無知
[00:08:38.360 --> 00:08:40.760]  這種無知是我們對明天的無知
[00:08:40.760 --> 00:08:42.360]  我們對生命的無知
[00:08:42.360 --> 00:08:45.320]  甚至是我們無能為力
[00:08:45.320 --> 00:08:46.760]  我們可以努力做一些事
[00:08:46.760 --> 00:08:51.120]  但我們沒有100%的把握
[00:08:51.120 --> 00:08:53.560]  沒有
[00:08:53.560 --> 00:08:55.160]  第二
[00:08:55.160 --> 00:08:56.760]  眼望上主
[00:08:56.760 --> 00:09:00.240]  擇善而行
[00:09:00.240 --> 00:09:02.840]  雅各在第15節說
[00:09:02.840 --> 00:09:05.000]  你們只當說主若願意
[00:09:05.000 --> 00:09:06.600]  我們就可以活著
[00:09:06.600 --> 00:09:10.120]  也可以作者是或作那是
[00:09:10.120 --> 00:09:12.120]  雅各在前文就說
[00:09:12.120 --> 00:09:13.120]  自誇的人
[00:09:13.120 --> 00:09:14.320]  那些做生意的人
[00:09:14.320 --> 00:09:15.560]  那些有錢的人
[00:09:15.560 --> 00:09:17.720]  你們有話說
[00:09:17.720 --> 00:09:19.400]  現在他是提醒他們
[00:09:19.400 --> 00:09:21.520]  你們只當說
[00:09:21.520 --> 00:09:23.320]  一個對比
[00:09:23.320 --> 00:09:26.520]  這樣顯示信徒是要做選擇的
[00:09:26.520 --> 00:09:27.720]  選擇什麼呢
[00:09:27.720 --> 00:09:28.840]  你們自己說
[00:09:28.840 --> 00:09:30.320]  即是你說是
[00:09:30.320 --> 00:09:31.360]  你計劃
[00:09:31.360 --> 00:09:32.920]  你以為掌控到
[00:09:32.920 --> 00:09:35.680]  還是你只當說
[00:09:35.680 --> 00:09:36.880]  只當說什麼
[00:09:36.880 --> 00:09:38.200]  主若願意
[00:09:38.200 --> 00:09:41.480]  即是說是主掌權
[00:09:41.480 --> 00:09:42.480]  雅各當然認為
[00:09:42.480 --> 00:09:47.240]  信徒應該選擇讓主掌權
[00:09:47.240 --> 00:09:48.840]  主若願意
[00:09:48.840 --> 00:09:52.960]  這句話反映了背後一種態度
[00:09:52.960 --> 00:09:56.240]  是謙卑的眼望上主
[00:09:56.240 --> 00:09:58.080]  眼望上主帶領他的人生
[00:09:58.080 --> 00:09:59.120]  以至
[00:09:59.120 --> 00:10:00.640]  好像雅各說
[00:10:00.640 --> 00:10:02.760]  他才可以活著
[00:10:02.760 --> 00:10:04.400]  他才可以做這事
[00:10:04.400 --> 00:10:06.480]  他才可以做那事
[00:10:06.480 --> 00:10:07.240]  我們常常說
[00:10:07.240 --> 00:10:09.880]  如果不是上帝准許
[00:10:09.880 --> 00:10:13.560]  我們今天沒有一個人的生命可以存留
[00:10:13.560 --> 00:10:15.680]  是上帝容許
[00:10:15.680 --> 00:10:19.120]  如果不是上帝准許
[00:10:19.120 --> 00:10:21.320]  我們想做的事情
[00:10:21.320 --> 00:10:23.800]  是不一定可以做到
[00:10:23.800 --> 00:10:25.080]  所以
[00:10:25.080 --> 00:10:28.200]  雅各是帶著一份很謙卑的心
[00:10:28.200 --> 00:10:30.440]  提醒當事人
[00:10:30.440 --> 00:10:33.960]  我們只能說主若願意
[00:10:33.960 --> 00:10:36.960]  近日我們中間多了一些話題
[00:10:36.960 --> 00:10:39.040]  不知道大家是否這樣
[00:10:39.040 --> 00:10:41.840]  就是打不打針
[00:10:41.840 --> 00:10:44.720]  打了沒有
[00:10:44.720 --> 00:10:46.800]  你們打不打針
[00:10:46.800 --> 00:10:48.360]  打了沒有
[00:10:48.360 --> 00:10:50.320]  每人都有不同的選擇
[00:10:50.320 --> 00:10:52.960]  基於之前一些個案
[00:10:52.960 --> 00:10:56.440]  令到一些人對打針有些憂慮
[00:10:56.440 --> 00:10:58.520]  有些人也基於需要
[00:10:58.520 --> 00:11:01.320]  或者基於覺得都是社會的責任
[00:11:01.320 --> 00:11:04.240]  所以鼓勵大家打
[00:11:04.240 --> 00:11:06.000]  或者選擇打
[00:11:06.000 --> 00:11:06.880]  有一天
[00:11:06.880 --> 00:11:08.720]  有位長者打電話給我
[00:11:08.720 --> 00:11:10.000]  先打回來教會
[00:11:10.000 --> 00:11:12.880]  接著我回覆他
[00:11:12.880 --> 00:11:13.800]  他說吳牧師
[00:11:13.800 --> 00:11:15.800]  我打了針
[00:11:15.800 --> 00:11:18.120]  不知道會不會有事
[00:11:18.120 --> 00:11:20.360]  我找了人教我
[00:11:20.360 --> 00:11:23.120]  寫了一張平安紙
[00:11:23.120 --> 00:11:26.240]  你可不可以做見證人
[00:11:26.240 --> 00:11:28.920]  我稱讚他很聰明
[00:11:28.920 --> 00:11:31.240]  我們真的不知道
[00:11:31.240 --> 00:11:32.320]  打了針會不會有事
[00:11:32.320 --> 00:11:33.560]  或者其實
[00:11:33.560 --> 00:11:34.840]  我們也不知道
[00:11:34.840 --> 00:11:37.240]  我們今天走出門口會不會有事
[00:11:37.240 --> 00:11:38.600]  以前梁牧師
[00:11:38.600 --> 00:11:39.920]  他一出外
[00:11:39.920 --> 00:11:43.360]  就留下一張平安紙給我和邵敏
[00:11:43.360 --> 00:11:45.360]  我之後也學了他
[00:11:45.360 --> 00:11:46.960]  每逢出門
[00:11:46.960 --> 00:11:50.360]  就留下一張平安紙
[00:11:50.360 --> 00:11:51.720]  其實
[00:11:51.720 --> 00:11:54.480]  明天如何我們真的不知道
[00:11:54.480 --> 00:11:55.520]  沒有人知道
[00:11:55.520 --> 00:11:57.040]  不只是打針
[00:11:57.040 --> 00:11:59.040]  每一天所發生的事
[00:11:59.040 --> 00:12:01.440]  不是你和我掌控
[00:12:01.440 --> 00:12:02.800]  是誰呢
[00:12:02.800 --> 00:12:04.320]  雅各華
[00:12:04.320 --> 00:12:06.280]  主日元宜
[00:12:06.280 --> 00:12:07.960]  2017年
[00:12:07.960 --> 00:12:09.480]  11月18日
[00:12:09.480 --> 00:12:11.160]  週六早堂的講員是
[00:12:11.160 --> 00:12:12.520]  申惠蘭博士
[00:12:12.520 --> 00:12:14.040]  他同樣講這段經文
[00:12:14.040 --> 00:12:14.960]  題目是
[00:12:14.960 --> 00:12:16.160]  明日
[00:12:16.160 --> 00:12:17.200]  話今天
[00:12:17.200 --> 00:12:19.200]  他講了四個重點
[00:12:19.200 --> 00:12:22.080]  當時是我第一次去完尼泊爾回來
[00:12:22.080 --> 00:12:23.440]  只是探索
[00:12:23.440 --> 00:12:26.560]  我未來是否要去這個地方服侍
[00:12:26.560 --> 00:12:27.640]  我寫下了
[00:12:27.640 --> 00:12:29.640]  講道不疲
[00:12:29.640 --> 00:12:30.480]  我說主啊
[00:12:30.480 --> 00:12:31.760]  我在這裡
[00:12:31.760 --> 00:12:33.360]  請差遣我
[00:12:33.360 --> 00:12:35.320]  也跟主說
[00:12:35.320 --> 00:12:36.800]  主日元宜
[00:12:36.800 --> 00:12:38.440]  是我可以活著
[00:12:38.440 --> 00:12:40.240]  並且我可以去
[00:12:40.240 --> 00:12:41.160]  尼泊爾
[00:12:41.160 --> 00:12:43.520]  這個地方
[00:12:43.520 --> 00:12:46.560]  2018年年中確認之後
[00:12:46.560 --> 00:12:48.600]  都是憑信心前行
[00:12:48.600 --> 00:12:49.800]  我心裡的計劃是
[00:12:49.800 --> 00:12:52.000]  50歲之前可以出發
[00:12:52.000 --> 00:12:54.320]  即是今年上半年
[00:12:54.320 --> 00:12:56.520]  又或者是8月之前
[00:12:56.520 --> 00:13:00.160]  出發我還是50歲
[00:13:00.160 --> 00:13:05.120]  不想拉高宣教士出工場的年齡
[00:13:05.120 --> 00:13:06.640]  但為了配合教會安排
[00:13:06.640 --> 00:13:08.280]  都是稍為推遲
[00:13:08.280 --> 00:13:11.040]  近日都有頂尖問我何時出發
[00:13:11.040 --> 00:13:12.480]  我只能夠說
[00:13:12.480 --> 00:13:13.560]  我的目標
[00:13:13.560 --> 00:13:14.720]  我的計劃
[00:13:14.720 --> 00:13:16.360]  是今年12月底
[00:13:16.360 --> 00:13:18.520]  或者之前
[00:13:18.520 --> 00:13:20.200]  不過一切都是主日元宜
[00:13:20.200 --> 00:13:23.080]  是需要求主開路
[00:13:23.080 --> 00:13:25.360]  因為尼泊爾暫時仍然封關
[00:13:25.360 --> 00:13:26.680]  要有一些特別的理由
[00:13:26.680 --> 00:13:29.000]  才可以入境
[00:13:29.000 --> 00:13:34.520]  是頂尖問明天如何傳遞主日元宜
[00:13:34.520 --> 00:13:36.200]  不過想到這樣的時候
[00:13:36.200 --> 00:13:38.000]  我們又不要矯枉過正
[00:13:38.000 --> 00:13:39.520]  不是每一天說些什麼
[00:13:39.520 --> 00:13:41.400]  做些短短的計劃
[00:13:41.400 --> 00:13:43.640]  或者長一點的計劃
[00:13:43.640 --> 00:13:48.080]  加上一句主日元宜
[00:13:48.080 --> 00:13:49.640]  今晚崇拜之後
[00:13:49.640 --> 00:13:52.000]  我們一起吃宵夜
[00:13:52.000 --> 00:13:53.120]  或者主日元宜
[00:13:53.120 --> 00:13:57.920]  我們明天下午回來開小組
[00:13:57.920 --> 00:14:01.000]  不是將這個掛在嘴唇邊
[00:14:01.000 --> 00:14:06.080]  而是我們說的潛台詞
[00:14:06.080 --> 00:14:09.120]  我們背後的潛台詞
[00:14:09.120 --> 00:14:12.640]  或者我們籌算的大前提
[00:14:12.640 --> 00:14:13.840]  所有的計劃
[00:14:13.840 --> 00:14:16.000]  我們說都是proposal來的
[00:14:16.000 --> 00:14:18.160]  計劃來的
[00:14:18.160 --> 00:14:21.840]  拍板的那個是上帝
[00:14:21.840 --> 00:14:24.160]  拍板的那個在上帝的手中
[00:14:24.160 --> 00:14:25.800]  唯有祂同意
[00:14:25.800 --> 00:14:30.280]  我們這些計劃才可以成功
[00:14:30.280 --> 00:14:32.720]  如果祂不同意
[00:14:32.720 --> 00:14:35.080]  我們需要主的恩典
[00:14:35.080 --> 00:14:38.480]  給我們再部署
[00:14:38.480 --> 00:14:41.280]  主日元宜反映我們對上帝
[00:14:41.280 --> 00:14:47.760]  和對生命的那份敬畏和仰望
[00:14:47.760 --> 00:14:50.440]  我們是否敬重上帝呢
[00:14:50.440 --> 00:14:53.080]  好像剛才文古人帶領我們唱詩那樣
[00:14:53.080 --> 00:14:56.400]  我們是否憑你以行
[00:14:56.400 --> 00:14:58.320]  我們生命的主權
[00:14:58.320 --> 00:15:00.920]  是否在上帝的手中
[00:15:00.920 --> 00:15:02.480]  我們是否真的知道自己
[00:15:02.480 --> 00:15:03.480]  沒有掌握前途
[00:15:03.480 --> 00:15:06.760]  和沒有掌握生命的主權
[00:15:06.760 --> 00:15:09.080]  我們是否真的知道
[00:15:09.080 --> 00:15:11.160]  我們沒有甚麼可以自誇
[00:15:11.160 --> 00:15:15.200]  我們沒有甚麼可以自恃
[00:15:15.200 --> 00:15:17.400]  雅各這樣說完
[00:15:17.400 --> 00:15:19.440]  他又提當時的信徒
[00:15:19.440 --> 00:15:20.800]  第十六節
[00:15:20.800 --> 00:15:22.200]  告訴我們雅各直言
[00:15:22.200 --> 00:15:24.520]  他們中間有些人選擇甚麼
[00:15:24.520 --> 00:15:25.880]  他不是選主日元宜
[00:15:25.880 --> 00:15:29.960]  他是選以張狂誇口
[00:15:29.960 --> 00:15:35.080]  並且以張狂誇口的定性為惡
[00:15:35.080 --> 00:15:38.440]  他說現今你們竟以張狂誇口
[00:15:38.440 --> 00:15:41.000]  凡這樣誇口都是惡
[00:15:41.000 --> 00:15:44.880]  張狂就是驕傲和囂張
[00:15:44.880 --> 00:15:50.280]  和雅各一直呼籲人謙卑是對立的
[00:15:50.280 --> 00:15:52.520]  富有人會忽視自己的生命
[00:15:52.520 --> 00:15:55.440]  不是完全掌握在自己的手中
[00:15:55.440 --> 00:15:57.560]  只是追求自己的目標
[00:15:57.560 --> 00:16:00.040]  以為一定能夠成就
[00:16:00.040 --> 00:16:03.240]  所以他被視為張狂誇口
[00:16:03.240 --> 00:16:06.320]  就是驕傲和囂張的人
[00:16:06.320 --> 00:16:09.880]  驕傲和囂張的人被視為惡
[00:16:09.880 --> 00:16:13.640]  那種惡是甚麼他沒有再解釋
[00:16:13.640 --> 00:16:15.480]  再看下文的時候你就知道
[00:16:15.480 --> 00:16:19.000]  其實是和善是相反的
[00:16:19.000 --> 00:16:22.600]  這裡除了說自誇驕傲是惡
[00:16:22.600 --> 00:16:24.160]  第十七節
[00:16:24.160 --> 00:16:25.400]  雅各又說
[00:16:25.400 --> 00:16:27.880]  知道行善他不去行
[00:16:27.880 --> 00:16:30.360]  就是罪
[00:16:30.360 --> 00:16:33.080]  這裡說的罪不是說作奸犯科
[00:16:33.080 --> 00:16:35.560]  不是說偷呃拐騙
[00:16:35.560 --> 00:16:37.320]  不是說姦淫擄掠
[00:16:37.320 --> 00:16:40.680]  殺人放火這些破壞性的行為
[00:16:40.680 --> 00:16:42.880]  這些是不作為的行為
[00:16:42.880 --> 00:16:46.120]  就是知道行善而不去行
[00:16:46.120 --> 00:16:47.600]  就是罪
[00:16:47.600 --> 00:16:51.280]  這種和上高的惡是彼此相連的
[00:16:51.280 --> 00:16:54.440]  其實他們拒絕行善
[00:16:54.440 --> 00:16:56.880]  都是在拒絕上帝
[00:16:56.880 --> 00:16:59.360]  因為上帝的旨意
[00:16:59.360 --> 00:17:02.080]  就是叫人行善
[00:17:02.080 --> 00:17:04.000]  而很明顯的
[00:17:04.000 --> 00:17:05.040]  前文是說
[00:17:05.040 --> 00:17:07.600]  明天如何你們不知道
[00:17:07.600 --> 00:17:10.280]  但是你們現在知道的是甚麼呢
[00:17:10.280 --> 00:17:12.440]  是知道行善
[00:17:12.440 --> 00:17:14.720]  有些是我們掌握的
[00:17:14.720 --> 00:17:17.280]  我們能夠掌握的是甚麼呢
[00:17:17.280 --> 00:17:20.160]  上帝已經藉著聖經多處的地方
[00:17:20.160 --> 00:17:22.640]  告訴我們我們可以行善
[00:17:22.640 --> 00:17:25.840]  我們可以做我們知道的事
[00:17:25.840 --> 00:17:28.320]  但是不做的時候
[00:17:28.320 --> 00:17:29.280]  雅各就說
[00:17:29.280 --> 00:17:31.480]  這個就是罪
[00:17:31.480 --> 00:17:32.920]  雅各很想帶出的是
[00:17:32.920 --> 00:17:34.920]  知道行善卻不去行的人
[00:17:34.920 --> 00:17:37.680]  其實都是自誇驕傲的人
[00:17:37.680 --> 00:17:41.560]  並且是上帝不喜悅的
[00:17:41.560 --> 00:17:43.520]  彼得前書五章五節
[00:17:43.520 --> 00:17:44.720]  下半節曾經說
[00:17:44.720 --> 00:17:46.600]  神阻擋驕傲的人
[00:17:46.600 --> 00:17:48.920]  賜恩給謙卑的人
[00:17:48.920 --> 00:17:50.840]  一個謙卑的人會得著神的恩典
[00:17:50.840 --> 00:17:52.240]  一個驕傲的人
[00:17:52.240 --> 00:17:54.120]  卻被攔在恩典之外
