
[00:00:00.000 --> 00:00:03.000]  我們一起讀一段經文,好嗎?
[00:02:33.000 --> 00:02:36.000]  怎樣將愛帶出去
[00:02:36.000 --> 00:02:38.000]  當我們想到的時候
[00:02:38.000 --> 00:02:41.000]  我們覺得我們人的愛
[00:02:41.000 --> 00:02:45.000]  教會的愛似乎慢慢
[00:02:45.000 --> 00:02:48.000]  很多大的宗派
[00:02:48.000 --> 00:02:51.000]  教會的聚會人數越做越減少
[00:02:51.000 --> 00:02:55.000]  教會裏面的愛心好像很少
[00:02:55.000 --> 00:02:58.000]  所以我剛才叫大家和隔壁打招呼
[00:02:58.000 --> 00:03:00.000]  其實很重要
[00:03:00.000 --> 00:03:05.000]  你的笑容其實很近距離
[00:03:05.000 --> 00:03:10.000]  我們發覺很容易太多事情去想
[00:03:10.000 --> 00:03:15.000]  我們忘記了將神的愛去表揚出來
[00:03:15.000 --> 00:03:17.000]  所以我們講到全方位
[00:03:17.000 --> 00:03:20.000]  我們經常都講,全方位只是講
[00:03:20.000 --> 00:03:23.000]  因為我們裏面沒有那種力量
[00:03:23.000 --> 00:03:25.000]  沒有那種愛的力量
[00:03:25.000 --> 00:03:28.000]  不知道大家有沒有這樣的共識
[00:03:28.000 --> 00:03:30.000]  我們很多事情,做很多事情
[00:03:30.000 --> 00:03:34.000]  但心中裏面的愛是發揮不出來
[00:03:34.000 --> 00:03:38.000]  我們唱最厲害的詩歌都變得不厲害
[00:03:38.000 --> 00:03:40.000]  因為沒有那種愛的力量
[00:03:40.000 --> 00:03:43.000]  我們失去了那種愛的力量
[00:03:43.000 --> 00:03:46.000]  求主今天幫助我們
[00:03:46.000 --> 00:03:47.000]  再一次看到
[00:03:47.000 --> 00:03:49.000]  今天我們主要是想得到神
[00:03:49.000 --> 00:03:54.000]  給我們重新這個愛的挑冠聖靈的能力
[00:03:54.000 --> 00:03:59.000]  好叫我們將愛帶給其他人
[00:03:59.000 --> 00:04:03.000]  我記得有位牧師講到猜拳
[00:04:03.000 --> 00:04:05.000]  很多教會都講猜拳
[00:04:05.000 --> 00:04:07.000]  有些風氣
[00:04:07.000 --> 00:04:09.000]  猜拳的動力後面都是愛
[00:04:09.000 --> 00:04:13.000]  怎樣愛一些我們很遠很遠的人
[00:04:13.000 --> 00:04:15.000]  我們都不會去那個地方
[00:04:15.000 --> 00:04:17.000]  所以教會裏面提供短孫
[00:04:17.000 --> 00:04:20.000]  來來去去只有幾個人
[00:04:20.000 --> 00:04:22.000]  不是幾個人,最多十幾個人
[00:04:22.000 --> 00:04:25.000]  對猜拳有力量
[00:04:25.000 --> 00:04:28.000]  其他人太過關注自己的事
[00:04:28.000 --> 00:04:32.000]  我們忘記了將這個愛去發揮出去
[00:04:32.000 --> 00:04:34.000]  所以求主幫助我們
[00:04:34.000 --> 00:04:36.000]  教會不是講生存
[00:04:36.000 --> 00:04:37.000]  是講猜拳
[00:04:37.000 --> 00:04:39.000]  將神的愛
[00:04:39.000 --> 00:04:41.000]  我們能夠出去
[00:04:41.000 --> 00:04:43.000]  其實不是去講甚麼
[00:04:43.000 --> 00:04:45.000]  是將我們基督的愛
[00:04:45.000 --> 00:04:49.000]  實際帶到人群當中
[00:04:49.000 --> 00:04:51.000]  我們今天有沒有這個愛呢
[00:04:51.000 --> 00:04:53.000]  所以今天我們主要敬拜的時候
[00:04:53.000 --> 00:04:56.000]  我們一路祈禱一路聽到的時候
[00:04:56.000 --> 00:04:57.000]  主求你的愛
[00:04:57.000 --> 00:04:59.000]  我們心裏面這樣祈禱
[00:04:59.000 --> 00:05:01.000]  求主的愛充滿我們
[00:05:01.000 --> 00:05:03.000]  充滿之後我們又怎樣呢
[00:05:03.000 --> 00:05:06.000]  有力量將神的愛帶出去
[00:05:06.000 --> 00:05:08.000]  影響這個社群
[00:05:08.000 --> 00:05:10.000]  影響這個世界
[00:05:10.000 --> 00:05:14.000]  所以所謂的聖經是非常之重要
[00:05:14.000 --> 00:05:16.000]  我們得到能力在耶路撒冷
[00:05:16.000 --> 00:05:17.000]  猶太傳地
[00:05:17.000 --> 00:05:19.000]  撒瑪利亞直到地極
[00:05:19.000 --> 00:05:21.000]  所以我用這段經文
[00:05:21.000 --> 00:05:23.000]  做今天我講到的outline
[00:05:23.000 --> 00:05:25.000]  我們將愛帶給一些
[00:05:25.000 --> 00:05:27.000]  先是我們身邊人
[00:05:27.000 --> 00:05:29.000]  一個無偽之愛
[00:05:29.000 --> 00:05:32.000]  化解親友的疑心
[00:05:32.000 --> 00:05:34.000]  其實我們身邊很多的人
[00:05:34.000 --> 00:05:36.000]  都聽過神的
[00:05:36.000 --> 00:05:38.000]  但我發覺
[00:05:38.000 --> 00:05:41.000]  人不是不相信神存在
[00:05:41.000 --> 00:05:45.000]  其實講到無神論者
[00:05:45.000 --> 00:05:49.000]  其實心裏面都相信神存在
[00:05:49.000 --> 00:05:51.000]  無神論者很厲害
[00:05:51.000 --> 00:05:53.000]  他未看過就當沒有
[00:05:53.000 --> 00:05:55.000]  其實心裏面知道
[00:05:55.000 --> 00:05:56.000]  是有一個神
[00:05:56.000 --> 00:05:58.000]  不過人最懷疑的是什麼呢
[00:05:58.000 --> 00:06:01.000]  最懷疑的是神是不是愛
[00:06:01.000 --> 00:06:03.000]  人最懷疑的是
[00:06:03.000 --> 00:06:05.000]  神是不是真是愛呢
[00:06:05.000 --> 00:06:06.000]  神就是愛
[00:06:06.000 --> 00:06:08.000]  有人在書裏面講得很清楚
[00:06:08.000 --> 00:06:10.000]  神就是愛
[00:06:10.000 --> 00:06:12.000]  但神是不是真是愛呢
[00:06:12.000 --> 00:06:14.000]  神的愛怎樣去彰顯出來呢
[00:06:14.000 --> 00:06:16.000]  在我們近的人
[00:06:16.000 --> 00:06:17.000]  耶路撒冷、猶太傳地
[00:06:17.000 --> 00:06:20.000]  我們講到我們的家人
[00:06:20.000 --> 00:06:22.000]  但家人信耶穌
[00:06:22.000 --> 00:06:23.000]  最難的是什麼呢
[00:06:23.000 --> 00:06:25.000]  即是你口講是不行的
[00:06:25.000 --> 00:06:27.000]  你只有一聲說是不行的
[00:06:27.000 --> 00:06:30.000]  他知道你是不是真是愛
[00:06:30.000 --> 00:06:32.000]  所以有一個朋友說
[00:06:32.000 --> 00:06:34.000]  他和那些警察
[00:06:34.000 --> 00:06:36.000]  現在我們都可以
[00:06:36.000 --> 00:06:38.000]  如果你住在你的城市
[00:06:38.000 --> 00:06:39.000]  你可以要求
[00:06:39.000 --> 00:06:41.000]  晚上和警察去巡更
[00:06:41.000 --> 00:06:42.000]  你知不知道
[00:06:42.000 --> 00:06:44.000]  是可以的
[00:06:44.000 --> 00:06:46.000]  警察會帶你去
[00:06:46.000 --> 00:06:48.000]  不過他說晚上
[00:06:48.000 --> 00:06:49.000]  我有朋友講
[00:06:49.000 --> 00:06:50.000]  最可怕是什麼呢
[00:06:50.000 --> 00:06:52.000]  就是家暴
[00:06:52.000 --> 00:06:54.000]  即是警察不是怕人打劫
[00:06:54.000 --> 00:06:56.000]  去到那些什麼家裏面
[00:06:56.000 --> 00:06:58.000]  兩夫妻吵架
[00:06:58.000 --> 00:07:00.000]  是非常危險的
[00:07:00.000 --> 00:07:02.000]  家暴
[00:07:02.000 --> 00:07:04.000]  在家庭裏面
[00:07:04.000 --> 00:07:06.000]  發生暴力
[00:07:06.000 --> 00:07:08.000]  很可怕
[00:07:08.000 --> 00:07:10.000]  我們見到很多很多的新聞
[00:07:10.000 --> 00:07:12.000]  在家庭裏面
[00:07:12.000 --> 00:07:14.000]  家本來是一個愛的地方
[00:07:14.000 --> 00:07:16.000]  但秉然之間
[00:07:16.000 --> 00:07:18.000]  變了一個暴力的地方
[00:07:18.000 --> 00:07:22.000]  是一個冷酷的地方
[00:07:22.000 --> 00:07:26.000]  你們聖誕節有沒有吃火雞呀
[00:07:26.000 --> 00:07:28.000]  有沒有吃火雞呀
[00:07:28.000 --> 00:07:30.000]  吃完那些火雞
[00:07:30.000 --> 00:07:32.000]  那些骨頭怎樣煮飯呢
[00:07:32.000 --> 00:07:34.000]  煮粥
[00:07:34.000 --> 00:07:36.000]  即是冷冰冰
[00:07:36.000 --> 00:07:38.000]  如果那個火雞都沒有人回來吃
[00:07:38.000 --> 00:07:40.000]  你父母都煮飯了
[00:07:40.000 --> 00:07:42.000]  其他的親戚都回來了
[00:07:42.000 --> 00:07:44.000]  沒有人回來
[00:07:44.000 --> 00:07:46.000]  自己啃那個火雞都很辛苦
[00:07:46.000 --> 00:07:48.000]  很冷酷
[00:07:48.000 --> 00:07:50.000]  我們發覺
[00:07:50.000 --> 00:07:52.000]  這個世界就是家庭裏面
[00:07:52.000 --> 00:07:54.000]  我們用一個無謂的愛心
[00:07:54.000 --> 00:07:56.000]  將基督的愛
[00:07:56.000 --> 00:07:58.000]  傳出去
[00:07:58.000 --> 00:08:00.000]  如果你的配偶還沒有信主
[00:08:00.000 --> 00:08:02.000]  我們看看彼得前書說
[00:08:02.000 --> 00:08:04.000]  你們作妻子的
[00:08:04.000 --> 00:08:06.000]  要信服自己的丈夫
[00:08:06.000 --> 00:08:08.000]  這樣又有不信從道理的丈夫
[00:08:08.000 --> 00:08:10.000]  他們雖然不聽道
[00:08:10.000 --> 00:08:12.000]  又可以因妻子的品行
[00:08:12.000 --> 00:08:14.000]  被感化過來
[00:08:14.000 --> 00:08:16.000]  我們信耶穌
[00:08:16.000 --> 00:08:18.000]  有些人是
[00:08:18.000 --> 00:08:20.000]  未結婚之前兩個都信了
[00:08:20.000 --> 00:08:22.000]  有些是結婚之後一個信一個沒信
[00:08:22.000 --> 00:08:24.000]  很多這樣的情況
[00:08:24.000 --> 00:08:26.000]  那怎麼辦呢
[00:08:26.000 --> 00:08:28.000]  我們用愛心走出來
[00:08:28.000 --> 00:08:30.000]  用愛心來見證
[00:08:30.000 --> 00:08:32.000]  神的
[00:08:32.000 --> 00:08:34.000]  存在
[00:08:34.000 --> 00:08:36.000]  我們有沒有用
[00:08:36.000 --> 00:08:38.000]  真誠的信心呢
[00:08:38.000 --> 00:08:40.000]  我喜歡羅馬書第十二章
[00:08:40.000 --> 00:08:42.000]  聖經裏面有幾個
[00:08:42.000 --> 00:08:44.000]  有名的愛章
[00:08:44.000 --> 00:08:46.000]  最有名是哥倫多前書
[00:08:46.000 --> 00:08:48.000]  十三章
[00:08:48.000 --> 00:08:50.000]  大家識背
[00:08:50.000 --> 00:08:52.000]  記下來
[00:08:52.000 --> 00:08:54.000]  但是羅馬書第十二章
[00:08:54.000 --> 00:08:56.000]  我覺得很實在
[00:08:56.000 --> 00:08:58.000]  這裡說
[00:08:58.000 --> 00:09:00.000]  愛人不可虛假
[00:09:00.000 --> 00:09:02.000]  第九節
[00:09:02.000 --> 00:09:04.000]  愛人不可假
[00:09:04.000 --> 00:09:06.000]  我發覺
[00:09:06.000 --> 00:09:08.000]  我們信耶穌
[00:09:08.000 --> 00:09:10.000]  信了很久都很假
[00:09:10.000 --> 00:09:14.000]  讚人漂亮
[00:09:14.000 --> 00:09:16.000]  就說你的衣服很漂亮
[00:09:16.000 --> 00:09:18.000]  其實那個人不漂亮
[00:09:18.000 --> 00:09:20.000]  我們應該說
[00:09:20.000 --> 00:09:22.000]  他很漂亮
[00:09:22.000 --> 00:09:24.000]  不是很漂亮
[00:09:24.000 --> 00:09:26.000]  好色說話
[00:09:26.000 --> 00:09:28.000]  好色說話和好看兩回事
[00:09:28.000 --> 00:09:32.000]  我們說你都很漂亮
[00:09:32.000 --> 00:09:34.000]  有些小朋友很天真
[00:09:34.000 --> 00:09:36.000]  很活潑
[00:09:36.000 --> 00:09:38.000]  只是很白熱
[00:09:38.000 --> 00:09:40.000]  我們很會說假的說話
[00:09:40.000 --> 00:09:42.000]  知不知道
[00:09:42.000 --> 00:09:44.000]  我們很會說一些
[00:09:44.000 --> 00:09:46.000]  不真實的
[00:09:46.000 --> 00:09:48.000]  回到家裏
[00:09:48.000 --> 00:09:50.000]  就說真話和太太
[00:09:50.000 --> 00:09:52.000]  在小朋友面前說真話
[00:09:52.000 --> 00:09:54.000]  所以很多牧師子女
[00:09:54.000 --> 00:09:56.000]  很難信耶穌
[00:09:56.000 --> 00:09:58.000]  因為他聽爸爸說真話
[00:09:58.000 --> 00:10:00.000]  在家裏說的話和在教會說的話
[00:10:00.000 --> 00:10:02.000]  不一樣
[00:10:02.000 --> 00:10:04.000]  為什麼這麼多批評
[00:10:04.000 --> 00:10:06.000]  為什麼這麼多
[00:10:06.000 --> 00:10:08.000]  這樣的說話
[00:10:08.000 --> 00:10:10.000]  我們愛人不可虛假
[00:10:10.000 --> 00:10:12.000]  惡要厭惡
[00:10:12.000 --> 00:10:14.000]  善要親近
[00:10:14.000 --> 00:10:16.000]  親熱
[00:10:16.000 --> 00:10:18.000]  恭敬人要彼此推揚
[00:10:18.000 --> 00:10:20.000]  殷勤不可懶惰
[00:10:20.000 --> 00:10:22.000]  我們愛人愛到很懶
[00:10:22.000 --> 00:10:24.000]  有沒有見過
[00:10:24.000 --> 00:10:26.000]  我很愛太太
[00:10:26.000 --> 00:10:28.000]  我見到有些丈夫很愛太太
[00:10:28.000 --> 00:10:30.000]  不過只是口說
[00:10:30.000 --> 00:10:32.000]  太太煮飯洗衣服照顧小孩
[00:10:32.000 --> 00:10:34.000]  什麼都做
[00:10:34.000 --> 00:10:36.000]  他坐電視機按腳
[00:10:36.000 --> 00:10:38.000]  還叫太太來幫他按摩
[00:10:38.000 --> 00:10:40.000]  這些是愛嗎
[00:10:40.000 --> 00:10:42.000]  這些不是愛
[00:10:42.000 --> 00:10:44.000]  我們想想虛假到
[00:10:44.000 --> 00:10:46.000]  我們常常說
[00:10:46.000 --> 00:10:48.000]  有空去吃飯
[00:10:48.000 --> 00:10:50.000]  跟弟兄姊妹
[00:10:50.000 --> 00:10:52.000]  講了兩三年都未吃得
[00:10:52.000 --> 00:10:54.000]  我們發覺
[00:10:54.000 --> 00:10:56.000]  我們常常都很假
[00:10:56.000 --> 00:11:00.000]  我們不能真正去講
[00:11:00.000 --> 00:11:02.000]  這裡說愛人不可虛假
[00:11:02.000 --> 00:11:04.000]  愛弟兄要彼此親熱
[00:11:04.000 --> 00:11:06.000]  恭敬人要彼此推揚
[00:11:06.000 --> 00:11:08.000]  要尊重其他人
[00:11:08.000 --> 00:11:10.000]  心裡火熱常常服侍主
[00:11:10.000 --> 00:11:12.000]  在指望中要喜樂
[00:11:12.000 --> 00:11:14.000]  在患難中要忍耐
[00:11:14.000 --> 00:11:16.000]  禱告要行切
[00:11:16.000 --> 00:11:18.000]  聖徒缺乏要幫補
[00:11:18.000 --> 00:11:20.000]  客要一味款待
[00:11:20.000 --> 00:11:22.000]  這句我們做得很好
[00:11:22.000 --> 00:11:24.000]  一味款待
[00:11:24.000 --> 00:11:26.000]  做多一味都不願意
[00:11:26.000 --> 00:11:28.000]  聖徒缺乏要幫補
[00:11:28.000 --> 00:11:30.000]  很實際
[00:11:30.000 --> 00:11:32.000]  教會裡面發揮的愛
[00:11:32.000 --> 00:11:34.000]  是不可以假的
[00:11:34.000 --> 00:11:36.000]  很實際
[00:11:36.000 --> 00:11:38.000]  我們每一個人信了主之後
[00:11:38.000 --> 00:11:40.000]  都有相當的假面具
[00:11:40.000 --> 00:11:42.000]  假的程度
[00:11:42.000 --> 00:11:44.000]  我們今天聽到的時候
[00:11:44.000 --> 00:11:46.000]  求主幫助我們將那些假的放下
[00:11:46.000 --> 00:11:48.000]  假的愛心放下
[00:11:48.000 --> 00:11:50.000]  很真誠的彼此相愛
[00:11:50.000 --> 00:11:52.000]  很真誠的彼此相愛
[00:11:52.000 --> 00:11:54.000]  很真誠的彼此相愛
[00:11:54.000 --> 00:11:56.000]  這個無偽的愛心
[00:11:56.000 --> 00:11:58.000]  這個無偽的愛心
[00:11:58.000 --> 00:12:00.000]  要在我們親人當中
[00:12:00.000 --> 00:12:02.000]  我們的親友那裡
[00:12:02.000 --> 00:12:04.000]  在我們的同事當中
[00:12:04.000 --> 00:12:06.000]  很近我們那些人
[00:12:06.000 --> 00:12:08.000]  讓他們看到
[00:12:08.000 --> 00:12:10.000]  我們真是愛神
[00:12:10.000 --> 00:12:12.000]  我們求主幫助我們
[00:12:12.000 --> 00:12:14.000]  我們在這裡
[00:12:14.000 --> 00:12:16.000]  今天我們在這裡聽到的時候
[00:12:16.000 --> 00:12:18.000]  我們想一想
[00:12:18.000 --> 00:12:20.000]  怎樣回應呢
[00:12:20.000 --> 00:12:22.000]  有什麼我應該放下
[00:12:22.000 --> 00:12:24.000]  不要再假了
[00:12:24.000 --> 00:12:26.000]  很真實的愛
[00:12:26.000 --> 00:12:28.000]  簡單來說
[00:12:28.000 --> 00:12:30.000]  愛是需要付出代價
[00:12:30.000 --> 00:12:32.000]  真正的代價
[00:12:32.000 --> 00:12:34.000]  當我們付出的時候
[00:12:34.000 --> 00:12:36.000]  是很有福的
[00:12:36.000 --> 00:12:40.000]  耶穌說:施比受更為有福
[00:12:40.000 --> 00:12:42.000]  如果我們有神的愛
[00:12:42.000 --> 00:12:44.000]  我們就願意施出去
[00:12:44.000 --> 00:12:46.000]  我們不只是接受
[00:12:46.000 --> 00:12:48.000]  我發覺基督徒
[00:12:48.000 --> 00:12:50.000]  其中一個罪就是
[00:12:50.000 --> 00:12:52.000]  我們很喜歡求神祝福
[00:12:52.000 --> 00:12:56.000]  但卻不願意成為別人的祝福
[00:12:56.000 --> 00:12:58.000]  卻不願意祝福其他人
[00:12:58.000 --> 00:13:00.000]  我們求主給我們很多祝福
[00:13:00.000 --> 00:13:02.000]  拿很多東西
[00:13:02.000 --> 00:13:04.000]  很多很多祝福
[00:13:04.000 --> 00:13:06.000]  但我們不願意
[00:13:06.000 --> 00:13:08.000]  將祝福帶給其他人
[00:13:08.000 --> 00:13:10.000]  所以我們奉獻的時候
[00:13:10.000 --> 00:13:12.000]  是祝福其他人
[00:13:12.000 --> 00:13:14.000]  我們將一些
[00:13:14.000 --> 00:13:16.000]  別人有需要的時候
[00:13:16.000 --> 00:13:18.000]  我們金錢物質的幫助
[00:13:18.000 --> 00:13:20.000]  其實是一個祝福
[00:13:20.000 --> 00:13:22.000]  我們的生命要化為一個祝福
[00:13:22.000 --> 00:13:24.000]  有力量去付出去
[00:13:24.000 --> 00:13:26.000]  這是無謂的愛
[00:13:26.000 --> 00:13:28.000]  所以今天第一個的重點
[00:13:28.000 --> 00:13:30.000]  希望大家記住
[00:13:30.000 --> 00:13:32.000]  我們見到
[00:13:32.000 --> 00:13:34.000]  別人有需要的時候
[00:13:34.000 --> 00:13:36.000]  我們要將這樣的愛
[00:13:36.000 --> 00:13:38.000]  去講出去
[00:13:38.000 --> 00:13:40.000]  我們的家人
[00:13:40.000 --> 00:13:42.000]  如果我們的家人說
[00:13:42.000 --> 00:13:44.000]  你真是愛神的話
[00:13:44.000 --> 00:13:46.000]  這個真是愛
[00:13:46.000 --> 00:13:50.000]  我們前幾年
[00:13:50.000 --> 00:13:52.000]  我們結婚三十週年
[00:13:52.000 --> 00:13:56.000]  有幾桌子
[00:13:56.000 --> 00:13:58.000]  大家聊天
[00:13:58.000 --> 00:14:00.000]  沒有請大家
[00:14:00.000 --> 00:14:02.000]  太多人
[00:14:02.000 --> 00:14:04.000]  下次再搞
[00:14:04.000 --> 00:14:06.000]  請所有人都可以
[00:14:06.000 --> 00:14:08.000]  兩夫婦聊天
[00:14:08.000 --> 00:14:10.000]  其中我太太說
[00:14:10.000 --> 00:14:12.000]  她說我真是愛她
[00:14:12.000 --> 00:14:14.000]  我很感動
[00:14:14.000 --> 00:14:16.000]  她說的
[00:14:16.000 --> 00:14:18.000]  不是我說的
[00:14:18.000 --> 00:14:22.000]  其實我覺得很羞愧
[00:14:22.000 --> 00:14:24.000]  其實很多假的
[00:14:24.000 --> 00:14:26.000]  假假地做給別人看
[00:14:26.000 --> 00:14:28.000]  做給子女看
[00:14:28.000 --> 00:14:32.000]  我們真是能夠
[00:14:32.000 --> 00:14:34.000]  如果我們的家人
[00:14:34.000 --> 00:14:36.000]  說我們真是愛神
[00:14:36.000 --> 00:14:38.000]  這個見證很厲害
[00:14:38.000 --> 00:14:42.000]  中環外的家人未信主
[00:14:42.000 --> 00:14:44.000]  但他能夠做一個見證
[00:14:44.000 --> 00:14:46.000]  我的配偶
[00:14:46.000 --> 00:14:48.000]  他是真是愛神的人
[00:14:48.000 --> 00:14:52.000]  這個見證是很美麗
[00:14:54.000 --> 00:14:56.000]  大家有沒有想到
[00:14:56.000 --> 00:14:58.000]  離開世界的那一刻
[00:14:58.000 --> 00:15:00.000]  我去過很多喪禮
[00:15:00.000 --> 00:15:02.000]  很多人說很多話
[00:15:02.000 --> 00:15:04.000]  喪禮有沒有聽過
[00:15:04.000 --> 00:15:06.000]  但如果那個配偶
[00:15:06.000 --> 00:15:08.000]  出來說
[00:15:08.000 --> 00:15:10.000]  這個真是愛神的人
[00:15:10.000 --> 00:15:12.000]  這個comment最好
[00:15:12.000 --> 00:15:14.000]  但有些人
[00:15:14.000 --> 00:15:16.000]  說得天花亂墜
[00:15:16.000 --> 00:15:18.000]  說到配偶
[00:15:18.000 --> 00:15:20.000]  太太推子女
[00:15:20.000 --> 00:15:22.000]  看看那個是不是你爸爸
[00:15:22.000 --> 00:15:24.000]  為什麼你說得這麼厲害
[00:15:24.000 --> 00:15:26.000]  好像不是他
[00:15:26.000 --> 00:15:28.000]  我們生命當中
[00:15:28.000 --> 00:15:30.000]  有這個見證
[00:15:30.000 --> 00:15:32.000]  在家人當中做見證
[00:15:32.000 --> 00:15:34.000]  第二點我想說的是連出境外
[00:15:34.000 --> 00:15:36.000]  排除異族的隔膜
[00:15:36.000 --> 00:15:40.000]  已不所書
[00:15:40.000 --> 00:15:42.000]  其實這個講道的series
[00:15:42.000 --> 00:15:44.000]  我們主要是講已不所書
[00:15:44.000 --> 00:15:46.000]  這個已不所書
[00:15:46.000 --> 00:15:48.000]  第二章十四節說
[00:15:48.000 --> 00:15:50.000]  因他使我們和睦
[00:15:50.000 --> 00:15:52.000]  將兩下合而為一
[00:15:52.000 --> 00:15:54.000]  拆斷了中間隔斷的牆
[00:15:54.000 --> 00:15:56.000]  第十六節
[00:15:56.000 --> 00:15:58.000]  既在十字架上滅了冤仇
[00:15:58.000 --> 00:16:00.000]  便藉著十字架
[00:16:00.000 --> 00:16:02.000]  兩下歸為一體
[00:16:02.000 --> 00:16:04.000]  與神和好
[00:16:04.000 --> 00:16:06.000]  十八節
[00:16:06.000 --> 00:16:08.000]  因為我們兩下藉著他
[00:16:08.000 --> 00:16:10.000]  被一個聖靈所感得
[00:16:10.000 --> 00:16:12.000]  已進到父的面前
[00:16:12.000 --> 00:16:14.000]  第二節
[00:16:14.000 --> 00:16:16.000]  你們也靠他同被建造
[00:16:16.000 --> 00:16:18.000]  成為神藉著聖靈居住的所在
[00:16:18.000 --> 00:16:20.000]  這個是聖靈居住
[00:16:20.000 --> 00:16:22.000]  的所在
[00:16:22.000 --> 00:16:24.000]  這講到不單只是我們的身體
[00:16:24.000 --> 00:16:26.000]  是講到整個教會
[00:16:26.000 --> 00:16:28.000]  是聖靈居住的所在
[00:16:28.000 --> 00:16:32.000]  已不所書第三章第五節
[00:16:32.000 --> 00:16:34.000]  講到奧秘
[00:16:34.000 --> 00:16:36.000]  這個奧秘是什麼呢?
[00:16:36.000 --> 00:16:38.000]  這奧秘在以前的世道沒有人叫人知道
[00:16:38.000 --> 00:16:40.000]  像如今藉著聖靈啟示
[00:16:40.000 --> 00:16:42.000]  他的聖使徒
[00:16:42.000 --> 00:16:44.000]  和先知一樣
[00:16:44.000 --> 00:16:46.000]  這奧秘就是外邦人
[00:16:46.000 --> 00:16:48.000]  基督耶穌女
[00:16:48.000 --> 00:16:50.000]  藉著福音得以同為後持
[00:16:50.000 --> 00:16:52.000]  成為一體同蒙應許
[00:16:52.000 --> 00:16:54.000]  已不所的教會
[00:16:54.000 --> 00:16:56.000]  是外邦人
[00:16:56.000 --> 00:16:58.000]  保羅替他說你們是外邦人
[00:16:58.000 --> 00:17:00.000]  不是猶太人
[00:17:00.000 --> 00:17:02.000]  猶太人相信是神的選民
[00:17:02.000 --> 00:17:04.000]  所以是神的選民
[00:17:04.000 --> 00:17:06.000]  才可以
[00:17:06.000 --> 00:17:08.000]  成為神的兒女
[00:17:08.000 --> 00:17:10.000]  才可以進入天國
[00:17:10.000 --> 00:17:12.000]  這是猶太人的信仰
[00:17:12.000 --> 00:17:14.000]  很不公平
[00:17:14.000 --> 00:17:16.000]  生出來的猶太人就是猶太人
[00:17:16.000 --> 00:17:18.000]  生出來的中國人就是中國人
[00:17:18.000 --> 00:17:20.000]  你有沒有發覺
[00:17:20.000 --> 00:17:22.000]  神對你很不公平
