
[00:00:00.000 --> 00:00:02.800]  歷史的史,叢林的叢
[00:05:58.200 --> 00:06:00.200]  我說我很飽
[00:06:00.200 --> 00:06:02.200]  明明你找不到路
[00:06:02.200 --> 00:06:04.200]  我就是要找
[00:06:04.200 --> 00:06:06.200]  我記得有一次回到美國
[00:06:06.200 --> 00:06:07.200]  有間教會
[00:06:07.200 --> 00:06:08.200]  有時候教會請我講
[00:06:08.200 --> 00:06:10.200]  有個分堂的講道
[00:06:10.200 --> 00:06:12.200]  我以為經常都會
[00:06:12.200 --> 00:06:14.200]  誰知迷路了
[00:06:14.200 --> 00:06:16.200]  看了一個小時都差不多了
[00:06:16.200 --> 00:06:17.200]  但我死要拿地圖
[00:06:17.200 --> 00:06:19.200]  脫下眼鏡來看
[00:06:19.200 --> 00:06:20.200]  地圖又小
[00:06:20.200 --> 00:06:22.200]  找了半個小時都找不到
[00:06:22.200 --> 00:06:23.200]  最後我都投降了
[00:06:23.200 --> 00:06:25.200]  問一下那個油站在哪裡
[00:06:25.200 --> 00:06:26.200]  就在旁邊
[00:06:26.200 --> 00:06:29.200]  為什麼要浪費這麼多時間呢
[00:06:29.200 --> 00:06:31.200]  要遙不器
[00:06:31.200 --> 00:06:33.200]  所以我回想萬智那句說話
[00:06:33.200 --> 00:06:34.200]  說得很好
[00:06:34.200 --> 00:06:35.200]  仁義禮智
[00:06:35.200 --> 00:06:37.200]  非由外卓也
[00:06:37.200 --> 00:06:39.200]  中國人時常說
[00:06:39.200 --> 00:06:41.200]  只要自己努力
[00:06:41.200 --> 00:06:43.200]  才能達到人生圓滿的境地
[00:06:43.200 --> 00:06:45.200]  不是靠外來的上帝
[00:06:45.200 --> 00:06:47.200]  外來的勢力去拯救
[00:06:47.200 --> 00:06:48.200]  去督促
[00:06:48.200 --> 00:06:50.200]  所謂人皆可謂堯信
[00:06:50.200 --> 00:06:54.200]  難怪佛教在中國很盛行
[00:06:54.200 --> 00:06:55.200]  佛教是講什麼
[00:06:55.200 --> 00:06:57.200]  佛教講人人皆可成佛
[00:06:57.200 --> 00:06:59.200]  是要你自己修行的
[00:06:59.200 --> 00:07:01.200]  是要你自己領受的
[00:07:01.200 --> 00:07:02.200]  佛教徒不是信徒
[00:07:02.200 --> 00:07:03.200]  你不是信佛教
[00:07:03.200 --> 00:07:05.200]  如果你說你信什麼教
[00:07:05.200 --> 00:07:06.200]  我信佛教
[00:07:06.200 --> 00:07:08.200]  就證明你根本不是佛教徒
[00:07:08.200 --> 00:07:10.200]  佛教是覺者
[00:07:10.200 --> 00:07:11.200]  是醒悟
[00:07:11.200 --> 00:07:12.200]  眾人皆聚
[00:07:12.200 --> 00:07:13.200]  我讀醒
[00:07:13.200 --> 00:07:14.200]  自己人人可以成佛
[00:07:14.200 --> 00:07:16.200]  是自己拯救自己
[00:07:16.200 --> 00:07:21.200]  合上中國人這種所謂骨氣傲氣的風格
[00:07:21.200 --> 00:07:26.200]  但我們忘記了一個很重要的因素
[00:07:26.200 --> 00:07:28.200]  不知廬山真面目
[00:07:28.200 --> 00:07:30.200]  子緣身在此山中
[00:07:30.200 --> 00:07:32.200]  我們是什麼人
[00:07:32.200 --> 00:07:35.200]  我們都是罪人
[00:07:35.200 --> 00:07:37.200]  中國人有句話講得很好
[00:07:37.200 --> 00:07:40.200]  匿者不能自救
[00:07:40.200 --> 00:07:43.200]  壯士不能自舉其身
[00:07:43.200 --> 00:07:46.200]  當一個人尋匿的時候
[00:07:46.200 --> 00:07:48.200]  他沒有辦法自拔
[00:07:48.200 --> 00:07:52.200]  當一個人以為自己力大無窮
[00:07:52.200 --> 00:07:54.200]  你永遠不能自拔
[00:07:54.200 --> 00:07:58.200]  我們看看中國人的「罪」字很有意思
[00:07:58.200 --> 00:08:01.200]  我們的「罪」字四字著「非」
[00:08:01.200 --> 00:08:04.200]  你看古時的字不是這樣寫的
[00:08:04.200 --> 00:08:06.200]  古時的「罪」字是怎樣寫的呢
[00:08:06.200 --> 00:08:08.200]  古時的「罪」字
[00:08:08.200 --> 00:08:11.200]  如果看一看秩序表
[00:08:11.200 --> 00:08:15.200]  我不知Michael多厲害
[00:08:15.200 --> 00:08:18.200]  在電腦也找到這個字
[00:08:18.200 --> 00:08:21.200]  自己的字下面有個「恨」字
[00:08:21.200 --> 00:08:24.200]  「身」字不是「恨」字
[00:08:24.200 --> 00:08:27.200]  字字有個「身」字
[00:08:27.200 --> 00:08:29.200]  自己拿出來「身」就是「罪」
[00:08:29.200 --> 00:08:34.200]  在古時的「罪」字是解「避」的意思
[00:08:34.200 --> 00:08:36.200]  這個「罪」字是「避」的
[00:08:36.200 --> 00:08:38.200]  我怎麼想都想不通
[00:08:38.200 --> 00:08:41.200]  「罪」和「避」有什麼關係呢
[00:08:41.200 --> 00:08:44.200]  「避」敏感就是「罪」敏感
[00:08:44.200 --> 00:08:47.200]  為何「避」要想清楚呢
[00:08:47.200 --> 00:08:51.200]  中國人的「罪」字真是很厲害
[00:08:51.200 --> 00:08:54.200]  每逢我誇耀自己的時候
[00:08:54.200 --> 00:08:56.200]  當然是指著自己的「避」字
[00:08:56.200 --> 00:08:58.200]  沒有人指著自己的耳朵
[00:08:58.200 --> 00:09:00.200]  我呀蘇穎蕊
[00:09:00.200 --> 00:09:03.200]  我是蘇東坡的後裔
[00:09:03.200 --> 00:09:05.200]  我呀沒有人指著頭頂
[00:09:05.200 --> 00:09:07.200]  光光地說我蘇穎蕊
[00:09:07.200 --> 00:09:08.200]  是蘇式的後裔
[00:09:08.200 --> 00:09:09.200]  不是的
[00:09:09.200 --> 00:09:11.200]  我指著我的「避」字
[00:09:11.200 --> 00:09:14.200]  我呀姓蘇的
[00:09:14.200 --> 00:09:17.200]  自大
[00:09:17.200 --> 00:09:20.200]  自我中心
[00:09:20.200 --> 00:09:23.200]  到秦始皇的時候就不喜歡這個字
[00:09:23.200 --> 00:09:27.200]  秦始皇因為這個字很像「王」字
[00:09:27.200 --> 00:09:30.200]  怕別人讀了秦始「避」或秦始「罪」就慘了
[00:09:30.200 --> 00:09:34.200]  所以他就把「罪」字改成「非」字
[00:09:34.200 --> 00:09:39.200]  所以今天我們有這個「罪」字是拜秦始皇所賜的
[00:09:39.200 --> 00:09:43.200]  否則我們就要自己拿苦來生的罪
[00:09:43.200 --> 00:09:46.200]  「四」字就不是「四」字
[00:09:46.200 --> 00:09:48.200]  「四」字是四部的意思
[00:09:48.200 --> 00:09:49.200]  意思就是網
[00:09:49.200 --> 00:09:50.200]  古時候是網
[00:09:50.200 --> 00:09:52.200]  形容一個犯罪的人
[00:09:52.200 --> 00:09:54.200]  好像一個下了網
[00:09:54.200 --> 00:09:55.200]  即是下網的
[00:09:55.200 --> 00:09:58.200]  即是說是下了網的魚一樣
[00:09:58.200 --> 00:10:00.200]  中國人很有心思
[00:10:00.200 --> 00:10:03.200]  這個「罪」字是一個下網的人
[00:10:03.200 --> 00:10:04.200]  網中人
[00:10:04.200 --> 00:10:06.200]  所以你經常上網要小心
[00:10:07.200 --> 00:10:09.200]  不能自拔的
[00:10:09.200 --> 00:10:12.200]  聖經的答案是告訴我們
[00:10:12.200 --> 00:10:14.200]  我們永遠不能夠自拔的
[00:10:14.200 --> 00:10:16.200]  因為我們都是罪人
[00:10:16.200 --> 00:10:18.200]  不能夠自拔怎麼辦呢
[00:10:18.200 --> 00:10:20.200]  《約翰福音》第三章就告訴我們
[00:10:20.200 --> 00:10:21.200]  重生
[00:10:21.200 --> 00:10:22.200]  信耶穌則重生
[00:10:22.200 --> 00:10:24.200]  人若不重生
[00:10:24.200 --> 00:10:26.200]  就不能見上帝的國
[00:10:26.200 --> 00:10:29.200]  希臘文的「罪」字也很有趣
[00:10:29.200 --> 00:10:30.200]  「Hymation」這個字
[00:10:30.200 --> 00:10:31.200]  「Hymation」是甚麼意思
[00:10:31.200 --> 00:10:33.200]  射不中的雄心
[00:10:33.200 --> 00:10:35.200]  不以上帝為中心
[00:10:35.200 --> 00:10:38.200]  不能夠達到上帝給我們的標準
[00:10:38.200 --> 00:10:39.200]  這個就是「罪」
[00:10:39.200 --> 00:10:40.200]  所以中國人「過」
[00:10:40.200 --> 00:10:42.200]  過了或者不達到
[00:10:42.200 --> 00:10:44.200]  舉個很簡單的例子
[00:10:44.200 --> 00:10:49.200]  人生的答案只有兩條路走
[00:10:49.200 --> 00:10:51.200]  就好像我舉個例子
[00:10:51.200 --> 00:10:52.200]  我們現在完結之後
[00:10:52.200 --> 00:10:54.200]  我們就去游水比賽
[00:10:54.200 --> 00:10:56.200]  目的地就是上海
[00:10:56.200 --> 00:10:59.200]  梁帆游水健將
[00:10:59.200 --> 00:11:01.200]  即是蛙式也可以
[00:11:01.200 --> 00:11:03.200]  蝴蝶式也可以
[00:11:03.200 --> 00:11:04.200]  自由式也可以
[00:11:04.200 --> 00:11:05.200]  狗仔式也可以
[00:11:05.200 --> 00:11:06.200]  一樣都可以
[00:11:06.200 --> 00:11:10.200]  他就決定游水去上海
[00:11:10.200 --> 00:11:12.200]  我就知道
[00:11:12.200 --> 00:11:14.200]  我游多久都游不到
[00:11:14.200 --> 00:11:16.200]  所以我一早就已經打算
[00:11:16.200 --> 00:11:18.200]  回家洗個澡
[00:11:18.200 --> 00:11:19.200]  收拾行李
[00:11:19.200 --> 00:11:20.200]  就去搭飛機
[00:11:20.200 --> 00:11:23.200]  去赤鱲角搭飛機
[00:11:23.200 --> 00:11:24.200]  那我就去上海
[00:11:24.200 --> 00:11:26.200]  兩條路走
[00:11:26.200 --> 00:11:28.200]  你游水去嗎
[00:11:28.200 --> 00:11:30.200]  靠自己力量嗎
[00:11:30.200 --> 00:11:32.200]  你永遠游不到
[00:11:32.200 --> 00:11:35.200]  力者不能自救
[00:11:35.200 --> 00:11:37.200]  你不能夠自拔的
[00:11:37.200 --> 00:11:39.200]  基督教就告訴你
[00:11:39.200 --> 00:11:41.200]  你承認你自己不行
[00:11:41.200 --> 00:11:44.200]  你承認你自己是一個罪人
[00:11:44.200 --> 00:11:47.200]  你承認從肉身生的是肉身
[00:11:47.200 --> 00:11:50.200]  除非你有一個絕對
[00:11:50.200 --> 00:11:53.200]  一百八十度的改變
[00:11:53.200 --> 00:11:55.200]  完全的改變過來
[00:11:55.200 --> 00:11:57.200]  重生
[00:11:57.200 --> 00:12:00.200]  將你的生命交給這個飛機師
[00:12:00.200 --> 00:12:04.200]  讓這個飛機師飛到你天國那裡
[00:12:04.200 --> 00:12:06.200]  這個叫重生
[00:12:06.200 --> 00:12:07.200]  或者我們來看看
[00:12:07.200 --> 00:12:10.200]  耶穌基督在約翰福音第三章
[00:12:10.200 --> 00:12:13.200]  所講的重生是什麼意思
[00:12:13.200 --> 00:12:15.200]  我們看第一節
[00:12:15.200 --> 00:12:17.200]  我們一起來讀讀第一節好不好
[00:12:17.200 --> 00:12:19.200]  有一個法利塞人
[00:12:19.200 --> 00:12:21.200]  名叫尼哥德姆
[00:12:21.200 --> 00:12:24.200]  是猶太人職官
[00:12:24.200 --> 00:12:26.200]  或者我們就看到這個位置
[00:12:26.200 --> 00:12:27.200]  法利塞人
[00:12:27.200 --> 00:12:29.200]  何許人也
[00:12:29.200 --> 00:12:31.200]  法利塞人不是吃法菜的人
[00:12:31.200 --> 00:12:33.200]  是法利塞人
[00:12:33.200 --> 00:12:37.200]  原來法利塞是以色列人的高層人物
[00:12:37.200 --> 00:12:39.200]  不單地位高
[00:12:39.200 --> 00:12:42.200]  層次他們以為層次也高
[00:12:42.200 --> 00:12:43.200]  在同一個時期
[00:12:43.200 --> 00:12:45.200]  根據猶太人的律法
[00:12:45.200 --> 00:12:50.200]  是永遠不能夠超過六千個法利塞人
[00:12:50.200 --> 00:12:52.200]  就是說你能夠有幸
[00:12:52.200 --> 00:12:55.200]  是入圍成為法利塞人
[00:12:55.200 --> 00:12:59.200]  比你進入香港賽馬會做會員更好
[00:12:59.200 --> 00:13:02.200]  是一個地位高
[00:13:02.200 --> 00:13:05.200]  崇高的跡象
[00:13:05.200 --> 00:13:07.200]  法利塞人每一個時期
[00:13:07.200 --> 00:13:10.200]  不可以超過六千人
[00:13:10.200 --> 00:13:13.200]  所以猶太人稱他們為Chabara
[00:13:13.200 --> 00:13:15.200]  Chabara的意思就是Brotherhood
[00:13:15.200 --> 00:13:17.200]  是好像兄弟一樣
[00:13:17.200 --> 00:13:19.200]  每一個法利塞人
[00:13:19.200 --> 00:13:22.200]  入會加入法利塞人的時候
[00:13:22.200 --> 00:13:26.200]  必須有三個見證人在面前宣誓
[00:13:26.200 --> 00:13:28.200]  宣誓入會
[00:13:28.200 --> 00:13:30.200]  他宣什麼誓呢?
[00:13:30.200 --> 00:13:31.200]  他會這樣說
[00:13:31.200 --> 00:13:33.200]  他說在我一生之內
[00:13:33.200 --> 00:13:36.200]  我要竭力遵守每一條誡命
[00:13:36.200 --> 00:13:39.200]  他所謂的誡命
[00:13:39.200 --> 00:13:42.200]  不單止是摩西的律法
[00:13:42.200 --> 00:13:48.200]  也包括以後所有對摩西律法詮釋的人
[00:13:48.200 --> 00:13:51.200]  猶太人就是Mishnah和Talmud
[00:13:51.200 --> 00:13:53.200]  他認為Mishnah和Talmud
[00:13:53.200 --> 00:13:56.200]  再加上聖經裡的摩西五經
[00:13:56.200 --> 00:14:00.200]  每一條律法都要遵守
[00:14:00.200 --> 00:14:02.200]  為什麼他們這樣說呢?
[00:14:02.200 --> 00:14:05.200]  因為猶太人相信他們上帝的選民
[00:14:05.200 --> 00:14:08.200]  只有猶太人才有上帝給他們的律法
[00:14:08.200 --> 00:14:09.200]  其他沒有
[00:14:09.200 --> 00:14:10.200]  只有猶太人才有律法
[00:14:10.200 --> 00:14:13.200]  所以他們特別看重律法
[00:14:13.200 --> 00:14:15.200]  但是他們看一看聖經的律法
[00:14:15.200 --> 00:14:17.200]  譬如他舉十誡
[00:14:17.200 --> 00:14:19.200]  十誡裡面
[00:14:19.200 --> 00:14:21.200]  當守安息日
[00:14:21.200 --> 00:14:23.200]  猶太人就拗頭
[00:14:23.200 --> 00:14:25.200]  當守安息日
[00:14:25.200 --> 00:14:28.200]  幾點鐘才開始是安息日呢?
[00:14:28.200 --> 00:14:30.200]  幾點鐘才完結呢?
[00:14:30.200 --> 00:14:32.200]  怎樣守法呢?
[00:14:32.200 --> 00:14:36.200]  如果上帝給了我們律法叫我們遵守
[00:14:36.200 --> 00:14:38.200]  你守律法你就上天堂
[00:14:38.200 --> 00:14:40.200]  你守不到律法你就落地獄
[00:14:40.200 --> 00:14:42.200]  這件事很大
[00:14:42.200 --> 00:14:44.200]  是生死問題
[00:14:44.200 --> 00:14:46.200]  所以他一定會問
[00:14:46.200 --> 00:14:48.200]  怎樣守法呢?
[00:14:48.200 --> 00:14:50.200]  有些叫專家
[00:14:50.200 --> 00:14:52.200]  法利賽人就是這些專家
[00:14:52.200 --> 00:14:54.200]  律法師
[00:14:54.200 --> 00:14:58.200]  去研究什麼叫當守安息日
[00:14:58.200 --> 00:15:02.200]  於是他們就做了類似我們現在的所謂by law
[00:15:02.200 --> 00:15:04.200]  那些符則
[00:15:04.200 --> 00:15:07.200]  在當守安息日就寫了
[00:15:07.200 --> 00:15:11.200]  二十四卷解釋什麼叫守安息日
[00:15:11.200 --> 00:15:13.200]  二十四個volume
[00:15:13.200 --> 00:15:16.200]  去解釋什麼叫安息日
[00:15:16.200 --> 00:15:18.200]  他們稱這個叫missionary
[00:15:18.200 --> 00:15:22.200]  後來發覺再看這些missionary都不清楚
[00:15:22.200 --> 00:15:24.200]  於是就每一個missionary
[00:15:24.200 --> 00:15:27.200]  每一章裏面就整個talmud
[00:15:27.200 --> 00:15:29.200]  一百五十六頁的talmud
[00:15:29.200 --> 00:15:31.200]  來解釋什麼是missionary
[00:15:31.200 --> 00:15:34.200]  missionary解釋律法是什麼意思
[00:15:34.200 --> 00:15:36.200]  所以每一個律法
[00:15:36.200 --> 00:15:39.200]  每一個拉比
[00:15:39.200 --> 00:15:42.200]  大概要花兩年半的時間
[00:15:42.200 --> 00:15:45.200]  才能讀完missionary的一章
[00:15:45.200 --> 00:15:47.200]  所以有些拉比說
[00:15:47.200 --> 00:15:52.200]  我窮一生研究什麼叫守安息日
[00:15:52.200 --> 00:15:55.200]  到最後我仍然不明白
[00:15:55.200 --> 00:15:57.200]  什麼叫守安息日
[00:15:57.200 --> 00:16:00.200]  也不知道守到什麼時候
[00:16:00.200 --> 00:16:02.200]  上帝才會覺得
[00:16:02.200 --> 00:16:04.200]  夠了夠了你搞定了
[00:16:04.200 --> 00:16:06.200]  你上天堂了,搞不定
[00:16:06.200 --> 00:16:08.200]  舉一個很簡單的例子
[00:16:08.200 --> 00:16:10.200]  全部是猶太人說的
[00:16:10.200 --> 00:16:12.200]  什麼叫守安息日
[00:16:12.200 --> 00:16:15.200]  穿衣服就不是
[00:16:15.200 --> 00:16:18.200]  守安息日才是不要做工
[00:16:18.200 --> 00:16:20.200]  問題是什麼叫做工
[00:16:20.200 --> 00:16:22.200]  你穿衣服就不是做工
[00:16:22.200 --> 00:16:24.200]  難道你安息日不穿衣服嗎
[00:16:24.200 --> 00:16:27.200]  所以你早上或安息日你穿衣服
[00:16:27.200 --> 00:16:29.200]  絕對沒問題
[00:16:29.200 --> 00:16:31.200]  打領帶是屬於穿衣服之一
[00:16:31.200 --> 00:16:33.200]  所以你打領帶
[00:16:33.200 --> 00:16:35.200]  就是沒有犯罪的
[00:16:35.200 --> 00:16:37.200]  完全沒有犯罪
[00:16:37.200 --> 00:16:39.200]  就像打領帶一樣穿衣服
[00:16:39.200 --> 00:16:41.200]  但相反
[00:16:41.200 --> 00:16:43.200]  如果你看到有井
[00:16:43.200 --> 00:16:45.200]  很渾渾的,你想去拿水
[00:16:45.200 --> 00:16:47.200]  你拿繩子拿著桶子
[00:16:47.200 --> 00:16:49.200]  去拿水來喝,你就犯了安息日罪
[00:16:49.200 --> 00:16:51.200]  因為你是在做工
[00:16:51.200 --> 00:16:53.200]  但你不拿繩子
[00:16:53.200 --> 00:16:55.200]  你拿領帶拿著桶子去拿水
[00:16:55.200 --> 00:16:57.200]  你就沒有犯罪,因為領帶是穿衣服的
[00:16:57.200 --> 00:16:59.200]  你和桶子是穿衣服的
[00:16:59.200 --> 00:17:01.200]  所以你完全沒有犯罪
[00:17:01.200 --> 00:17:03.200]  這的確是Mischa的說法
[00:17:03.200 --> 00:17:05.200]  你完全沒有問題
[00:17:05.200 --> 00:17:07.200]  你會覺得猶太人很聰明
[00:17:07.200 --> 00:17:09.200]  三分之一的路貝爾獎金
[00:17:09.200 --> 00:17:11.200]  是猶太人拿的
[00:17:11.200 --> 00:17:13.200]  竟然想到這麼古怪的事
[00:17:13.200 --> 00:17:15.200]  但還有
[00:17:15.200 --> 00:17:17.200]  不單止這樣
[00:17:17.200 --> 00:17:19.200]  他們還會說到
[00:17:19.200 --> 00:17:21.200]  什麼叫做做工呢
[00:17:21.200 --> 00:17:23.200]  做工就是無中生有
[00:17:23.200 --> 00:17:25.200]  沒有的東西有的就叫做工
[00:17:25.200 --> 00:17:27.200]  譬如你亮燈
[00:17:27.200 --> 00:17:29.200]  明明黑暗的
[00:17:29.200 --> 00:17:31.200]  亮了燈就叫做工
[00:17:31.200 --> 00:17:33.200]  所以安息日絕對不能開燈
[00:17:33.200 --> 00:17:35.200]  一開燈
[00:17:35.200 --> 00:17:37.200]  你就已經上不了天堂了
[00:17:37.200 --> 00:17:39.200]  安息日是不可以做工的
[00:17:39.200 --> 00:17:41.200]  你不要
[00:17:41.200 --> 00:17:43.200]  不單止是耶穌的時候
[00:17:43.200 --> 00:17:45.200]  你今天有機會去以色列
