
[00:00:00.000 --> 00:00:03.000]  好,弟兄姊妹,平安,我們一起祈禱
[00:02:21.500 --> 00:02:25.120]  你計算圓周的?嘩,這些很重要
[00:02:25.120 --> 00:02:28.120]  我猜你是在場唯一一個會用Pi的
[00:02:28.120 --> 00:02:31.600]  我們用的Pi,我們是用Apple Pi
[00:02:31.600 --> 00:02:35.580]  就是這樣
[00:02:35.580 --> 00:02:39.780]  所以,基本上我們一般人是很少會用到的
[00:02:39.780 --> 00:02:44.440]  所以,什麼情況下會有Pi的出現提醒我們
[00:02:44.440 --> 00:02:52.400]  在香港來說,在3月14日的時候,買蘋果批就是賣3個1.4港幣
[00:02:52.400 --> 00:03:01.800]  3個1.4港幣,即是計算一下美金,即是四毫,四毫幾就一個蘋果批
[00:03:01.800 --> 00:03:07.200]  我知道在其他地方賣披薩,披薩是一個圓的
[00:03:07.200 --> 00:03:12.880]  披薩圓的都可以利用Pi的原理做一些特價,又吸引人
[00:03:12.880 --> 00:03:19.240]  有另一個人很特別的,他在3月14日開了一間書店
[00:03:19.240 --> 00:03:23.780]  在Pi的那天開了一間書店,3月14日
[00:03:23.780 --> 00:03:31.580]  他最特別的地方,不只開了一間書店,他還說這間書店不知道開了多久
[00:03:31.580 --> 00:03:33.980]  不知道什麼時候倒閉的
[00:03:33.980 --> 00:03:39.500]  他就怎樣呢?他就在門口那裡有塊玻璃,通常門口有玻璃門
[00:03:39.500 --> 00:03:45.660]  就寫著3.14,3點即是3月14日,這個寫法3.14
[00:03:45.660 --> 00:03:49.000]  他就寫在玻璃門門口那裡
[00:03:49.000 --> 00:03:56.420]  跟著他說,如果這間店鋪活多一天,我就寫多一個跟著的數字下去
[00:03:56.420 --> 00:04:00.800]  這間店鋪第二天都沒倒閉,又寫多一個數字下去
[00:04:00.800 --> 00:04:05.480]  他就期望一路這樣寫下去寫下去,直至到這間店鋪倒閉
[00:04:05.480 --> 00:04:11.000]  當然你知道這是一個無理數,剛才說是無止境的
[00:04:11.000 --> 00:04:18.100]  如果這間店鋪長命百歲,就一直寫寫寫寫寫寫寫到沒有停止的了
[00:04:18.100 --> 00:04:22.700]  這些就是我們唯一可以用到Pi的方法
[00:04:22.700 --> 00:04:27.620]  事實上數字是在我們生活常常都要面對的東西
[00:04:27.620 --> 00:04:32.680]  這個就無理,不過我們生活裡面有很多數字都很有理的
[00:04:32.680 --> 00:04:38.680]  包括什麼呢?事實上這個數字跟我們的生活息息相關
[00:04:38.680 --> 00:04:46.940]  這裡正正在說無論你年輕時,年中時,年老時都會面對不同數字是我們敏感的
[00:04:46.940 --> 00:04:52.180]  包括你的出生日期,你的成長數字,你的高度
[00:04:52.180 --> 00:04:57.940]  當你還是年輕的時候,讀書就多少分,都很緊張的
[00:04:57.940 --> 00:05:04.660]  我們做父母的兒女其實更緊張的,多少分,下一大幾名
[00:05:04.660 --> 00:05:07.940]  這些是讀書時間,年輕的時候
[00:05:07.940 --> 00:05:10.020]  到了中年的時候,通常是什麼?
[00:05:10.020 --> 00:05:17.360]  就是上多少班,你的業績數字,你的薪水,你的體重
[00:05:17.360 --> 00:05:26.080]  你要交多少稅,年終相糧是否雙倍,或者是三倍
[00:05:26.080 --> 00:05:34.160]  到了年老的時候又怎樣?就是你的頭髮,你究竟是否像彈番薯一樣只有三條頭髮
[00:05:34.160 --> 00:05:44.680]  還是你的皺紋有多少條,你的血壓,你的血糖,你的心跳,每一個都很緊張
[00:05:44.680 --> 00:05:50.820]  事實上今天我們正正思考,人生裡面有很多數字都在我們常常身邊出現
[00:05:50.820 --> 00:05:58.420]  不過有些數字,我們怎樣去理解,怎樣去思考,特別有一首男子場的歌
[00:05:58.420 --> 00:06:03.100]  可能大家都有機會聽過,叫做《數字人生》,裡面其中一段歌詞是說
[00:06:03.100 --> 00:06:08.860]  填滿一生,全是數字,誰會真正知是何用意?
[00:06:08.860 --> 00:06:14.320]  煩惱一生,全為數字,原本的掌握,問誰可以?
[00:06:14.320 --> 00:06:19.760]  憑號碼來認識,你的IQ,你的身家,你的體魄,你的一切
[00:06:19.760 --> 00:06:27.360]  人與數字有許多怪事,看看計數機率,幽禁多少人質
[00:06:27.360 --> 00:06:32.820]  原來不知不覺,很多數字圍繞我們之後,這些數字成為我們人生的主導
[00:06:32.820 --> 00:06:38.860]  成為控制我們人生方向的一堆一堆的數字
[00:06:38.860 --> 00:06:44.160]  所以今天我們也藉著《創世紀》裡面的經文,我們去想一想
[00:06:44.160 --> 00:06:49.460]  我們怎樣去看這些數字,特別我們看到今天的經文裡面
[00:06:49.460 --> 00:06:56.360]  我們先看第一個部分,就是《創世紀十三章》一至七節
[00:06:56.360 --> 00:06:59.920]  讓我先去讀這段聖經
[00:06:59.920 --> 00:07:06.460]  阿伯蘭帶著他的妻子和羅德,並一切所有的都從埃及上南地去
[00:07:06.460 --> 00:07:11.620]  阿伯蘭的金銀生出極多,他從南地漸漸往伯特利去
[00:07:11.620 --> 00:07:17.200]  到了伯特利和埃的中間,就是從前支搭象棚的地方
[00:07:17.200 --> 00:07:22.900]  也是他起先祝壇的地方,他又在那裡求告耶和華的名
[00:07:22.900 --> 00:07:27.560]  與阿伯蘭同行的羅德,也有牛群羊群象棚
[00:07:27.560 --> 00:07:32.960]  那地容不下他們,因為他們的財物甚多,使他們不能同居
[00:07:32.960 --> 00:07:40.860]  同時加南人與比利西人在那裡居住,阿伯蘭的牧人和羅德的牧人相爭
[00:07:40.860 --> 00:07:47.660]  我們知道,我們一直看了幾次《創世紀》第十二章開始,正正好說的是
[00:07:47.660 --> 00:07:52.060]  阿伯蘭,聖經裡的阿伯蘭,亦是之後我們所說的阿伯拉罕
[00:07:52.060 --> 00:07:56.560]  我們說阿伯蘭,阿伯拉罕帶著上帝給他的使命
[00:07:56.560 --> 00:08:00.960]  記不記得上帝給阿伯蘭或阿伯拉罕的使命是什麼呢?
[00:08:00.960 --> 00:08:06.860]  就是上帝要祝福阿伯蘭,讓他在生命裡得到上帝豐富的祝福
[00:08:06.860 --> 00:08:12.260]  要藉著阿伯蘭的祝福,讓他成為一個民族的祝福
[00:08:12.260 --> 00:08:18.060]  要藉著他生養眾多,遍滿全地,成為一個民族的祝福
[00:08:18.060 --> 00:08:22.860]  不單止藉著他成為一個民族的祝福,更加成為萬國的祝福
[00:08:22.860 --> 00:08:25.460]  之後萬國都要因他而起
[00:08:25.460 --> 00:08:32.560]  我們也知道最後指向的就是耶穌基督的家譜從阿伯拉罕衍生下來
[00:08:32.560 --> 00:08:39.260]  在碼頭看到的就是耶穌的家譜,就是關於耶穌的降生
[00:08:39.260 --> 00:08:42.560]  所以很重要的,阿伯蘭帶著一個很重要的使命
[00:08:42.560 --> 00:08:48.060]  如何在世代裡成為一個見證,成為自己,成為自己民族
[00:08:48.060 --> 00:08:51.560]  成為整個世界各個民族的祝福呢?
[00:08:51.560 --> 00:08:58.860]  所以我們看到他帶著這個嬰兒離開了哈蘭,離開了吳爾的地方
[00:08:58.860 --> 00:09:01.860]  而去到迦南地裡
[00:09:01.860 --> 00:09:03.860]  當我們看回第十二章的段落的時候
[00:09:03.860 --> 00:09:12.860]  我們看到阿伯蘭就是帶著他的妻子撒內和他的侄兒羅德離開了哈蘭
[00:09:12.860 --> 00:09:21.860]  這裡第五節說,連他們在哈蘭所積蓄的財物,所得的人口都帶往迦南地去
[00:09:21.860 --> 00:09:24.360]  當我們今天看一堆數字的時候
[00:09:24.360 --> 00:09:29.860]  其中這段聖經最明顯說到的數字就是他們的身家,他們的財富
[00:09:29.860 --> 00:09:33.860]  所以我們今天就嘗試透過看看他們擁有的一切的時候
[00:09:33.860 --> 00:09:39.860]  他們如何去面對著這些他們生命裡很重要的一些數字
[00:09:39.860 --> 00:09:44.860]  就是這樣了,阿伯蘭就是帶著原來離開了他自己的家鄉的時候
[00:09:44.860 --> 00:09:50.860]  就帶著他們在當地所積蓄的財物,所得的人口
[00:09:50.860 --> 00:09:55.860]  在過去幾日子裡面,他們的家族一直累積了一些財富
[00:09:55.860 --> 00:09:58.860]  但這些財富也跟著他們,這些財富是什麼呢?
[00:09:58.860 --> 00:10:03.860]  很明顯主要是來自一些生口,一些財物等等
[00:10:03.860 --> 00:10:11.860]  就是這樣,離開了吾爾,然後再離開哈蘭去到迦南地的時候
[00:10:11.860 --> 00:10:16.860]  他去到英許地的時候,我們在上一次也看了
[00:10:16.860 --> 00:10:21.860]  阿伯蘭就去到這個地方,接著自搭帳篷,然後怎樣?
[00:10:21.860 --> 00:10:24.860]  去向神做了一座壇
[00:10:24.860 --> 00:10:26.860]  我們上次也提及了
[00:10:26.860 --> 00:10:32.860]  這座壇的目的是為了讓他能夠在這個義邦,外邦的地裡面
[00:10:32.860 --> 00:10:38.860]  還有很多其他不同宗教的地方,巴力等等的阿斯陀羅這些神明裡面
[00:10:38.860 --> 00:10:43.860]  去顯示了耶和華就是他的主,他的神
[00:10:43.860 --> 00:10:45.860]  這個就是上次說到的地方
[00:10:45.860 --> 00:10:49.860]  終於來到這個迦南地,也是這樣去發生
[00:10:49.860 --> 00:10:53.860]  不過去到後面,原來還有一些事情繼續在發生
[00:10:53.860 --> 00:10:55.860]  我們再看
[00:10:55.860 --> 00:10:57.860]  然後去到第九節之後
[00:10:57.860 --> 00:11:01.860]  就說到什麼呢?原來阿伯蘭生命裡面面對著一些經歷
[00:11:01.860 --> 00:11:05.860]  就是後來阿伯蘭又漸漸遷往南地去
[00:11:05.860 --> 00:11:11.860]  繼續在當地,去到不同的地方,去到南地,因為他是一些遊牧民族
[00:11:11.860 --> 00:11:14.860]  去到南地之後,去到第十節就說
[00:11:14.860 --> 00:11:17.860]  接著那個地方就遇上了饑荒
[00:11:17.860 --> 00:11:24.860]  因為饑荒甚大,阿伯蘭就下埃及去,要在那裡暫居
[00:11:24.860 --> 00:11:29.860]  說到這件事情,就是他面對生活著的艱苦
[00:11:29.860 --> 00:11:33.860]  就是什麼?就是饑荒代表什麼?
[00:11:33.860 --> 00:11:35.860]  收入都不太穩定了
[00:11:35.860 --> 00:11:38.860]  就是生活都不太安穩了
[00:11:38.860 --> 00:11:40.860]  可能都搞不定了
[00:11:40.860 --> 00:11:45.860]  於是他就要離開了他現在上帝應去的地方裡面的範圍
[00:11:45.860 --> 00:11:49.860]  於是去到埃及的地方裡面
[00:11:49.860 --> 00:11:53.860]  這個就是他面對著的狀況
[00:11:53.860 --> 00:11:55.860]  去到埃及的地方
[00:11:55.860 --> 00:11:58.860]  埃及的經歷,今天沒有時間去說
[00:11:58.860 --> 00:12:02.860]  不過你可以想像,他就遇上了埃及的王
[00:12:02.860 --> 00:12:05.860]  跟他有一番對話,有一番遭遇
[00:12:05.860 --> 00:12:09.860]  而結果去到第十三章,我們再看到
[00:12:09.860 --> 00:12:13.860]  當他在埃及地裡面一個短暫的逗留之後
[00:12:13.860 --> 00:12:16.860]  當然短暫都是有一些時間的
[00:12:16.860 --> 00:12:23.860]  他暫居,去到第十三章之後,他再一次回到上帝應去的地方
[00:12:23.860 --> 00:12:28.860]  回到上帝應去的地方,就是回到迦南地
[00:12:28.860 --> 00:12:31.860]  所以在我們剛才讀的經文裡面,我們就看到
[00:12:31.860 --> 00:12:35.860]  第一節裡面說,從埃及回到南地
[00:12:35.860 --> 00:12:39.860]  回到高一點的南地,然後再上什麼呢?
[00:12:39.860 --> 00:12:45.860]  再上從前滋踏象棚的地方,就是近伯特利的位置
[00:12:45.860 --> 00:12:50.860]  這裡我們可以看到,當阿伯蘭再一次回到迦南地的時候
[00:12:50.860 --> 00:12:56.860]  他重回上帝應去的土地,就在那裡滋踏象棚
[00:12:56.860 --> 00:12:59.860]  滋踏象棚是什麼意思呢?
[00:12:59.860 --> 00:13:02.860]  象棚你知道遊牧民族來說,所以一個象棚
[00:13:02.860 --> 00:13:07.860]  就等於我們今天搬屋,真是搬屋,他們不是我們那些搬屋
[00:13:07.860 --> 00:13:09.860]  他真是搬個象棚搬間屋
[00:13:09.860 --> 00:13:13.860]  所以一個象棚,正正好代表他們的居所
[00:13:13.860 --> 00:13:17.860]  這個居所就會隨著他們的遷移而搬遷
[00:13:17.860 --> 00:13:21.860]  而這個象棚也某程度上代表了他們的生活
[00:13:21.860 --> 00:13:24.860]  這個象棚就是他們的生活
[00:13:24.860 --> 00:13:27.860]  隨著象棚的遷移,他們的生活也會遷移
[00:13:27.860 --> 00:13:31.860]  再回到這個伯特利的地方的時候
[00:13:31.860 --> 00:13:36.860]  第一方面我們知道,他重回伯特利和埃中間的地方裡面
[00:13:36.860 --> 00:13:38.860]  再一次生活
[00:13:38.860 --> 00:13:41.860]  另外就是他重回這個地方的時候
[00:13:41.860 --> 00:13:44.860]  就是他之前在濟壇的地方
[00:13:44.860 --> 00:13:46.860]  正正好在說什麼呢?
[00:13:46.860 --> 00:13:51.860]  就是阿伯蘭願意讓他觸盤的地方就是他生活的地方
[00:13:51.860 --> 00:13:53.860]  不是,就是觸壇的地方就是他生活的地方
[00:13:53.860 --> 00:13:55.860]  生活的地方就是他觸壇的地方
[00:13:55.860 --> 00:13:57.860]  所以阿伯蘭的生活就是怎樣呢?
[00:13:57.860 --> 00:14:01.860]  他的生活的地方就是充滿敬拜上帝的生活
[00:14:01.860 --> 00:14:05.860]  無論他搬到哪裡,他都要敬拜那位上帝
[00:14:05.860 --> 00:14:08.860]  所以後面就說,再一次向神獻上敬拜
[00:14:08.860 --> 00:14:11.860]  在那裡叩告耶和華的命
[00:14:11.860 --> 00:14:15.860]  這就是阿伯蘭的生活的狀況
[00:14:15.860 --> 00:14:20.860]  不過,這次回到這個伯特利,這個加南地的時候
[00:14:20.860 --> 00:14:23.860]  已經不同了,今時不同往日
[00:14:23.860 --> 00:14:24.860]  有什麼不同呢?
[00:14:24.860 --> 00:14:26.860]  經文裡面告訴我們
[00:14:26.860 --> 00:14:33.860]  第二節,阿伯蘭的金銀生粥極多
[00:14:33.860 --> 00:14:34.860]  之前我們說什麼呢?
[00:14:34.860 --> 00:14:37.860]  他帶著他的積蓄離開家鄉
[00:14:37.860 --> 00:14:40.860]  靠之前儲下的,阿伯留下來的
[00:14:40.860 --> 00:14:43.860]  但是現在去到埃及地之後,怎樣說呢?
[00:14:43.860 --> 00:14:48.860]  他的金銀生粥極多,多了很多
[00:14:48.860 --> 00:14:51.860]  在聖經裡面,原文裡面來說
[00:14:51.860 --> 00:14:56.860]  這個極多是說什麼呢?
[00:14:56.860 --> 00:14:58.860]  是很大很大的意思
[00:14:58.860 --> 00:15:03.860]  或者這麼說,一個原文的意思就是很沉重
[00:15:03.860 --> 00:15:04.860]  極多就是很沉重
[00:15:04.860 --> 00:15:09.860]  就是說,你的財富多得,背得你全身都很厲害,很辛苦
[00:15:09.860 --> 00:15:11.860]  背了很多財富在身上
[00:15:11.860 --> 00:15:14.860]  這個圖畫就是這樣的圖畫
[00:15:14.860 --> 00:15:16.860]  這裡繼續說什麼呢?
[00:15:16.860 --> 00:15:17.860]  為什麼會這樣呢?
[00:15:17.860 --> 00:15:20.860]  我們看回第十二章的十六節的時候
[00:15:20.860 --> 00:15:23.860]  這裡說法老因為這個婦人
[00:15:23.860 --> 00:15:26.860]  就是當時阿伯蘭的妻子殺來的原因
[00:15:26.860 --> 00:15:29.860]  就厚待了阿伯蘭
[00:15:29.860 --> 00:15:31.860]  法老王厚待了阿伯蘭
[00:15:31.860 --> 00:15:39.860]  於是給她得了很多的牛、羊、駱駝、公驢、母驢和僕婢
[00:15:39.860 --> 00:15:43.860]  經歷這個舉家遷移的過程裡面
[00:15:43.860 --> 00:15:45.860]  這個搬遷過程裡面
[00:15:45.860 --> 00:15:51.860]  阿伯蘭有更加多的財富
[00:15:51.860 --> 00:15:55.860]  她那本的傳接打開多了幾個零
[00:15:55.860 --> 00:15:59.860]  哇,是不是好像很開心
[00:15:59.860 --> 00:16:03.860]  就是這樣,《聖經》就描述著多了很多的時候
[00:16:03.860 --> 00:16:05.860]  但是還有一樣東西是什麼呢?
[00:16:05.860 --> 00:16:07.860]  與阿伯蘭同行的羅德
[00:16:07.860 --> 00:16:13.860]  都有牛群、羊群和象棚
[00:16:13.860 --> 00:16:15.860]  你記得初初離開的時候
[00:16:15.860 --> 00:16:16.860]  羅德是什麼呢?
[00:16:16.860 --> 00:16:19.860]  跟著阿伯蘭離開哈蘭吾爾
[00:16:19.860 --> 00:16:22.860]  去到加南地
[00:16:22.860 --> 00:16:24.860]  是跟著這個叔叔
[00:16:24.860 --> 00:16:28.860]  跟著這個叫伯伯或者叔叔
[00:16:28.860 --> 00:16:31.860]  就是來到這個地方裡面
[00:16:31.860 --> 00:16:32.860]  還是一個年輕的時候
[00:16:32.860 --> 00:16:37.860]  跟著他出來工作、賺錢或者生活
[00:16:37.860 --> 00:16:38.860]  但是到了今時今日
[00:16:38.860 --> 00:16:41.860]  原來他去過埃及之後
[00:16:41.860 --> 00:16:45.860]  羅德的身價也不同了
[00:16:45.860 --> 00:16:46.860]  這裡說什麼?
[00:16:46.860 --> 00:16:48.860]  他都有牛群、羊群
[00:16:48.860 --> 00:16:49.860]  還有什麼?
[00:16:49.860 --> 00:16:52.860]  象棚
[00:16:52.860 --> 00:16:56.860]  《聖經》特別描述他有自己的象棚
[00:16:56.860 --> 00:16:58.860]  有自己的房子
[00:16:58.860 --> 00:17:00.860]  就是我們辛辛苦苦出來工作
[00:17:00.860 --> 00:17:02.860]  也是想有自己一個的家
[00:17:02.860 --> 00:17:04.860]  他有自己的象棚
[00:17:04.860 --> 00:17:06.860]  剛才說象棚代表什麼?
[00:17:06.860 --> 00:17:08.860]  生活
[00:17:08.860 --> 00:17:12.860]  就是說羅德開始有自己的生活
[00:17:12.860 --> 00:17:14.860]  有自己的財富
[00:17:14.860 --> 00:17:18.860]  哇,果然今時不同往日
[00:17:18.860 --> 00:17:21.860]  這個豐豐富富
[00:17:21.860 --> 00:17:23.860]  結果換來什麼呢?
[00:17:23.860 --> 00:17:29.860]  結果換來了因為財富而帶來的一些衝突
[00:17:29.860 --> 00:17:31.860]  《聖經》裡面說
[00:17:31.860 --> 00:17:34.860]  那地容不下他們
[00:17:34.860 --> 00:17:37.860]  因他們的財物甚多
[00:17:37.860 --> 00:17:39.860]  使他們不能同居
[00:17:39.860 --> 00:17:43.860]  當時加南人與比利西人在那地居住
[00:17:43.860 --> 00:17:48.860]  亞伯蘭的牧人和羅德的牧人相爭
[00:17:48.860 --> 00:17:49.860]  這裡說的是
[00:17:49.860 --> 00:17:51.860]  在他們所居住的地方裡面
[00:17:51.860 --> 00:17:54.860]  有很多不同的外族在那裡生活
[00:17:54.860 --> 00:17:57.860]  有加南人有比利西人
[00:17:57.860 --> 00:17:59.860]  簡單來說你可以想像加南人
[00:17:59.860 --> 00:18:06.860]  就是指一些城鎮比較穩定的地方的人
[00:18:06.860 --> 00:18:08.860]  比利西人大約你想像一下
[00:18:08.860 --> 00:18:11.860]  就是類似一些鄉村田間裡面居住的人
[00:18:11.860 --> 00:18:14.860]  在加南確實裡面有些小小的村
[00:18:14.860 --> 00:18:17.860]  有些比較小的地方
[00:18:17.860 --> 00:18:22.860]  但正正在這個仍然有外族居住的地方的時候
[00:18:22.860 --> 00:18:25.860]  現在出現一個問題是什麼呢?
[00:18:25.860 --> 00:18:32.860]  亞伯蘭的牧人和羅德的牧人相爭
[00:18:32.860 --> 00:18:34.860]  今天我們要去問一個問題就是
[00:18:34.860 --> 00:18:37.860]  原來當我們生命裡面有時候
[00:18:37.860 --> 00:18:40.860]  我們得到多一點的時候
[00:18:40.860 --> 00:18:45.860]  原來有時候未必一定是好事
[00:18:45.860 --> 00:18:47.860]  我們一開始什麼都沒有的時候
[00:18:47.860 --> 00:18:50.860]  好好的亞伯蘭和羅德一起生活
[00:18:50.860 --> 00:18:52.860]  很開心地跟著這個叔叔
[00:18:52.860 --> 00:18:54.860]  一直去不同的地方
[00:18:54.860 --> 00:18:56.860]  繼續安穩地發展
[00:18:56.860 --> 00:18:57.860]  到有一天
[00:18:57.860 --> 00:18:59.860]  大家都財富多了的時候
[00:18:59.860 --> 00:19:00.860]  數字多了的時候
[00:19:00.860 --> 00:19:02.860]  原來走過來的時候
[00:19:02.860 --> 00:19:05.860]  竟然可以讓大家彼此的牧人
[00:19:05.860 --> 00:19:07.860]  開始出現一些爭執
[00:19:07.860 --> 00:19:10.860]  出現一些紛爭
[00:19:10.860 --> 00:19:13.860]  所以原來人生裡面有很多的際遇
[00:19:13.860 --> 00:19:15.860]  可能是危機
[00:19:15.860 --> 00:19:16.860]  可能是轉機
[00:19:16.860 --> 00:19:18.860]  可能是生機
[00:19:18.860 --> 00:19:19.860]  問題就是
[00:19:19.860 --> 00:19:25.860]  你怎樣去面對著這些不同的遭遇呢?
[00:19:25.860 --> 00:19:28.860]  這個今天是我們值得去思考的
[00:19:28.860 --> 00:19:29.860]  我們看的時候
[00:19:29.860 --> 00:19:32.860]  我們是不是只看那些數字的多寡
[00:19:32.860 --> 00:19:34.860]  數字的變化
[00:19:34.860 --> 00:19:36.860]  就正如今天我們多了錢
[00:19:36.860 --> 00:19:38.860]  就是銀行多了
[00:19:38.860 --> 00:19:39.860]  我們的樓多了
[00:19:39.860 --> 00:19:41.860]  我們的職位升了
[00:19:41.860 --> 00:19:43.860]  我們的分數高了
[00:19:43.860 --> 00:19:45.860]  還是那些什麼呢?
[00:19:45.860 --> 00:19:47.860]  而這些的變化
[00:19:47.860 --> 00:19:49.860]  究竟是好還是壞呢?
[00:19:49.860 --> 00:19:52.860]  其實很視乎我們帶著什麼眼光
[00:19:52.860 --> 00:19:54.860]  去看這件事
[00:19:54.860 --> 00:19:56.860]  我們是不是帶著一個屬神的眼光
[00:19:56.860 --> 00:19:58.860]  去看我們所遭遇的
[00:19:58.860 --> 00:20:01.860]  那些身邊數字的變化呢?
[00:20:01.860 --> 00:20:05.860]  我自己在想這個題目的時候
[00:20:05.860 --> 00:20:06.860]  都在想
[00:20:06.860 --> 00:20:09.860]  我自己都在讀書的時候
[00:20:09.860 --> 00:20:11.860]  讀大學的時候
[00:20:11.860 --> 00:20:13.860]  我自己都很努力讀書
[00:20:13.860 --> 00:20:15.860]  都很勤力的
[00:20:15.860 --> 00:20:18.860]  當然我不是最厲害的學生
[00:20:18.860 --> 00:20:20.860]  但是都勤力的
[00:20:20.860 --> 00:20:23.860]  我記得我那時候很緊張的數字是什麼呢?
[00:20:23.860 --> 00:20:25.860]  就是拿多少GPA
[00:20:25.860 --> 00:20:26.860]  就是那些分數
[00:20:26.860 --> 00:20:28.860]  我不知道跟美國有什麼不一樣
[00:20:28.860 --> 00:20:30.860]  好像美國好像不同一點
[00:20:30.860 --> 00:20:32.860]  四分一滿分好像四點多吧
[00:20:32.860 --> 00:20:34.860]  四分一都是吧
[00:20:34.860 --> 00:20:37.860]  我看到我兒女讀書一百分滿分
[00:20:37.860 --> 00:20:39.860]  她拿一百零幾分
[00:20:39.860 --> 00:20:40.860]  我覺得不合理
[00:20:40.860 --> 00:20:42.860]  一百分滿分你拿一百零幾分
[00:20:42.860 --> 00:20:44.860]  我也不知道你在說什麼
[00:20:44.860 --> 00:20:45.860]  是不是?
[00:20:45.860 --> 00:20:46.860]  很奇怪
[00:20:46.860 --> 00:20:47.860]  就是這樣
[00:20:47.860 --> 00:20:50.860]  我自己讀書的時候很努力
[00:20:50.860 --> 00:20:52.860]  花很多心思去
[00:20:52.860 --> 00:20:53.860]  希望考好的成績
[00:20:53.860 --> 00:20:54.860]  拿GPA
[00:20:54.860 --> 00:20:56.860]  起碼拿三點多
[00:20:56.860 --> 00:20:58.860]  甚至再高一點
[00:20:58.860 --> 00:20:59.860]  多過三點五
[00:20:59.860 --> 00:21:01.860]  期望著自己有機會
[00:21:01.860 --> 00:21:03.860]  第一階段畢業
[00:21:03.860 --> 00:21:05.860]  一級榮譽學位畢業
[00:21:05.860 --> 00:21:07.860]  就最好了
[00:21:07.860 --> 00:21:09.860]  很努力很努力
[00:21:09.860 --> 00:21:10.860]  但是呢
[00:21:10.860 --> 00:21:12.860]  在我去到年二尾
[00:21:12.860 --> 00:21:15.860]  去到年三頭的時候
[00:21:15.860 --> 00:21:21.860]  就因為我爸媽分別患病
[00:21:21.860 --> 00:21:23.860]  患病又要入院
[00:21:23.860 --> 00:21:25.860]  又需要一些錢等等
[00:21:25.860 --> 00:21:27.860]  為了減輕我家裡的負擔
[00:21:27.860 --> 00:21:29.860]  我自己就
[00:21:29.860 --> 00:21:32.860]  在我年三畢業那一年裡
[00:21:32.860 --> 00:21:34.860]  為了家裡好一點
[00:21:34.860 --> 00:21:36.860]  因為太多壓力
[00:21:36.860 --> 00:21:39.860]  我自己就要做兼職
[00:21:39.860 --> 00:21:40.860]  做兼職的時候
[00:21:40.860 --> 00:21:41.860]  我做什麼兼職呢?
[00:21:41.860 --> 00:21:44.860]  我做的兼職就是
[00:21:44.860 --> 00:21:46.860]  晚上上班的
[00:21:46.860 --> 00:21:49.860]  就是晚上六點鐘上班
[00:21:49.860 --> 00:21:51.860]  放幾點?
[00:21:51.860 --> 00:21:55.860]  十二點?
[00:21:55.860 --> 00:21:56.860]  四點?
[00:21:56.860 --> 00:21:58.860]  我自己說Marco很聰明
[00:21:58.860 --> 00:22:00.860]  每次都猜中
[00:22:00.860 --> 00:22:03.860]  就是香港時間四點鐘下班
[00:22:03.860 --> 00:22:05.860]  早上
