
[00:00:00.000 --> 00:00:04.800]  今天我們要從游大叔這些內容裡頭
[00:12:50.100 --> 00:12:55.100]  並不是等到第一世紀末
[00:12:55.100 --> 00:12:59.100]  或者等到第四世紀初才有的
[00:12:59.100 --> 00:13:02.100]  所以這個猶太書
[00:13:02.100 --> 00:13:06.100]  猶太就用聖經裡頭有八個例子
[00:13:06.100 --> 00:13:12.100]  來說明背道的事情
[00:13:12.100 --> 00:13:15.100]  這個八個例子
[00:13:15.100 --> 00:13:18.100]  一個就是在第五節所說的
[00:13:18.100 --> 00:13:20.100]  出埃及的時候
[00:13:20.100 --> 00:13:24.100]  他說主救了他的百姓出埃及地
[00:13:24.100 --> 00:13:27.100]  後來就把那些不信的滅絕了
[00:13:27.100 --> 00:13:29.100]  這些不信的是誰呢
[00:13:29.100 --> 00:13:33.100]  就在曠野裡頭那些不聽神的話
[00:13:33.100 --> 00:13:35.100]  背逆神的人
[00:13:35.100 --> 00:13:38.100]  這個是第一個例子
[00:13:38.100 --> 00:13:39.100]  第二個呢
[00:13:39.100 --> 00:13:41.100]  他說第六節說
[00:13:41.100 --> 00:13:45.100]  有不守本位的離開自己住處的天使
[00:13:45.100 --> 00:13:48.100]  一些壞的天使
[00:13:48.100 --> 00:13:50.100]  那麼主就把鎖鏈
[00:13:50.100 --> 00:13:55.100]  把他鎖在黑暗裡頭等候最後的審判
[00:13:55.100 --> 00:13:57.100]  有這個壞的天使
[00:13:57.100 --> 00:13:58.100]  他不守本位
[00:13:58.100 --> 00:14:00.100]  他不聽從神
[00:14:00.100 --> 00:14:01.100]  他離開神
[00:14:01.100 --> 00:14:04.100]  跟從撒旦
[00:14:04.100 --> 00:14:05.100]  第三個例子呢
[00:14:05.100 --> 00:14:07.100]  就在第七節
[00:14:07.100 --> 00:14:09.100]  又如索多瑪厄莫蘭
[00:14:09.100 --> 00:14:12.100]  我們這兩個就很清楚了
[00:14:12.100 --> 00:14:14.100]  這個索多瑪厄莫蘭
[00:14:14.100 --> 00:14:21.100]  就是當時放縱情欲
[00:14:21.100 --> 00:14:24.100]  受到火的審判
[00:14:24.100 --> 00:14:26.100]  第四個例子呢
[00:14:26.100 --> 00:14:31.100]  就是當摩西死了以後
[00:14:31.100 --> 00:14:33.100]  第九節說
[00:14:33.100 --> 00:14:39.100]  為摩西的屍首與魔鬼爭辯
[00:14:39.100 --> 00:14:41.100]  這個天使講
[00:14:41.100 --> 00:14:44.100]  摩西死的時候
[00:14:44.100 --> 00:14:48.100]  是神把他領到山上
[00:14:48.100 --> 00:14:50.100]  他並沒有什麼人跟從他
[00:14:50.100 --> 00:14:51.100]  他就到山上
[00:14:51.100 --> 00:14:54.100]  然後他就在山上死了
[00:14:54.100 --> 00:14:56.100]  他死的時候是一百二十歲
[00:14:56.100 --> 00:15:02.100]  那麼神就把他埋葬在山上
[00:15:02.100 --> 00:15:04.100]  下面的人都不知道
[00:15:04.100 --> 00:15:07.100]  摩西埋在什麼地方
[00:15:07.100 --> 00:15:09.100]  也沒有看見他的屍首
[00:15:09.100 --> 00:15:14.100]  這個地方講到天使長跟魔鬼的爭辯
[00:15:14.100 --> 00:15:20.100]  就是說你怎麼對待摩西的屍首
[00:15:20.100 --> 00:15:24.100]  可能這地方聖經其他地方沒有說
[00:15:24.100 --> 00:15:30.100]  很可能魔鬼要把摩西的屍首給眾人知道
[00:15:30.100 --> 00:15:33.100]  可能是想搞一個大規模的埋葬
[00:15:33.100 --> 00:15:36.100]  但是天使長說不可以
[00:15:36.100 --> 00:15:38.100]  神的意思不是這樣
[00:15:38.100 --> 00:15:42.100]  他不要因做摩西這樣的屍首
[00:15:42.100 --> 00:15:44.100]  又變成一個偶像了
[00:15:44.100 --> 00:15:48.100]  人就又是到他的墳墓前面
[00:15:48.100 --> 00:15:50.100]  來舉行什麼儀式了
[00:15:50.100 --> 00:15:52.100]  把他捧得最高
[00:15:52.100 --> 00:15:58.100]  所以天使長就跟魔鬼爭辯
[00:15:58.100 --> 00:16:00.100]  不能夠按照他的意思
[00:16:00.100 --> 00:16:03.100]  來對待摩西的屍首
[00:16:03.100 --> 00:16:09.100]  這個就是撒旦就想離開神的意思
[00:16:09.100 --> 00:16:13.100]  要自己來達到他自己的目的
[00:16:13.100 --> 00:16:15.100]  要叫人離開神
[00:16:15.100 --> 00:16:21.100]  叫人去拜一個過去為神做了工作
[00:16:21.100 --> 00:16:24.100]  但是有很大功勞的這樣的一個神的僕人
[00:16:24.100 --> 00:16:26.100]  但神的意思不是這樣的
[00:16:26.100 --> 00:16:30.100]  第五個就講到該隱了
[00:16:30.100 --> 00:16:32.100]  第十一節說他的該隱
[00:16:32.100 --> 00:16:34.100]  該隱的路
[00:16:34.100 --> 00:16:36.100]  該隱是什麼
[00:16:36.100 --> 00:16:41.100]  他把他的弟兄殺掉了
[00:16:41.100 --> 00:16:47.100]  他看見神不看重他和他的記物
[00:16:47.100 --> 00:16:49.100]  所以他就很生氣
[00:16:49.100 --> 00:16:52.100]  起來就把他弟兄殺了
[00:16:52.100 --> 00:16:55.100]  這是巴蘭
[00:16:55.100 --> 00:16:56.100]  舉下一個說法
[00:16:56.100 --> 00:16:58.100]  巴蘭的錯誤
[00:16:58.100 --> 00:17:01.100]  巴蘭是一個貪財的賢子
[00:17:01.100 --> 00:17:03.100]  他為了錢
[00:17:03.100 --> 00:17:09.100]  他要去為摩亞王所用
[00:17:09.100 --> 00:17:11.100]  要去咒詛以色列人
[00:17:11.100 --> 00:17:14.100]  但是神掌管了一些
[00:17:14.100 --> 00:17:19.100]  不讓巴蘭去咒詛
[00:17:19.100 --> 00:17:24.100]  反而接著巴蘭的口要祝福以色列人
[00:17:24.100 --> 00:17:26.100]  這個是一個巴蘭
[00:17:26.100 --> 00:17:29.100]  他是貪財貪婪的賢子
[00:17:29.100 --> 00:17:34.100]  接下來可拉的背叛
[00:17:34.100 --> 00:17:37.100]  可拉就在明書記裡說的
[00:17:37.100 --> 00:17:40.100]  他是立位人
[00:17:40.100 --> 00:17:42.100]  但他是做立位人
[00:17:42.100 --> 00:17:46.100]  神是讓亞倫的子孫當祭祀
[00:17:46.100 --> 00:17:49.100]  所以可拉就要想當祭祀
[00:17:49.100 --> 00:17:53.100]  所以他就領導一些人起來
[00:17:53.100 --> 00:17:55.100]  要反對摩西和亞倫
[00:17:55.100 --> 00:17:57.100]  結果就受到審判了
[00:17:57.100 --> 00:18:00.100]  他是一個有野心的人
[00:18:00.100 --> 00:18:03.100]  要離開神的心意
[00:18:03.100 --> 00:18:06.100]  自己要做祭祀
[00:18:06.100 --> 00:18:10.100]  第八個就是到十四節了
[00:18:10.100 --> 00:18:14.100]  就講到以諾的預言
[00:18:14.100 --> 00:18:17.100]  以諾的預言裡頭就提到
[00:18:17.100 --> 00:18:21.100]  要在眾人身上行審判
[00:18:21.100 --> 00:18:30.100]  他說到有一天神主要帶著千萬的使者降臨
[00:18:30.100 --> 00:18:34.100]  他要對摩西這些不信的人
[00:18:34.100 --> 00:18:36.100]  離開神的人要審判
[00:18:36.100 --> 00:18:38.100]  這些人是什麼人呢
[00:18:38.100 --> 00:18:41.100]  這些人是不敬虔的人
[00:18:41.100 --> 00:18:45.100]  他們所做的事情是不敬虔的事情
[00:18:45.100 --> 00:18:50.100]  他們說的話是不敬虔的話
[00:18:50.100 --> 00:18:53.100]  這就是以諾
[00:18:53.100 --> 00:18:57.100]  雖然是在很早以前的人
[00:18:57.100 --> 00:19:00.100]  但是他已經看到幕後
[00:19:00.100 --> 00:19:04.100]  以後的時代有這種不敬虔的人
[00:19:04.100 --> 00:19:09.100]  這些人主耶穌要降臨的時候
[00:19:09.100 --> 00:19:12.100]  就會審判這些人
[00:19:12.100 --> 00:19:16.100]  所以我們看見猶大
[00:19:16.100 --> 00:19:19.100]  特別是用舊約聖經
[00:19:19.100 --> 00:19:22.100]  很多的例子來證明
[00:19:22.100 --> 00:19:26.100]  這個背道的事情是一定會有的
[00:19:26.100 --> 00:19:31.100]  尤其在末世的時候更加是厲害
[00:19:31.100 --> 00:19:36.100]  在中國有很多異端
[00:19:36.100 --> 00:19:41.100]  在西方的話我們也看見很多異端
[00:19:41.100 --> 00:19:46.100]  這些各種的異端出現
[00:19:46.100 --> 00:19:50.100]  都是各種的不同的方式
[00:19:50.100 --> 00:19:52.100]  有耶和華見證人
[00:19:52.100 --> 00:19:54.100]  有摩蒙教
[00:19:54.100 --> 00:19:58.100]  有好多這些假借的聖經
[00:19:58.100 --> 00:20:00.100]  假借的神的名
[00:20:00.100 --> 00:20:02.100]  有很多的異端
[00:20:02.100 --> 00:20:05.100]  所以有的人說的在美國的話
[00:20:05.100 --> 00:20:08.100]  就有兩千五百種異端
[00:20:08.100 --> 00:20:11.100]  大大小小的有很多
[00:20:11.100 --> 00:20:15.100]  就說到不但是背叛背道的事情
[00:20:15.100 --> 00:20:17.100]  是自古以來就有的
[00:20:17.100 --> 00:20:22.100]  而且在末世的時候就更加的明顯
[00:20:22.100 --> 00:20:25.100]  你看見中國有些叫東方閃電
[00:20:25.100 --> 00:20:29.100]  有這個叫做全能神教
[00:20:29.100 --> 00:20:32.100]  那麼就很多的異端出來
[00:20:32.100 --> 00:20:38.100]  叫很多人就不能夠分辨真跟假
[00:20:38.100 --> 00:20:40.100]  就上了他們的當
[00:20:40.100 --> 00:20:42.100]  跟從著他們
[00:20:42.100 --> 00:20:47.100]  這樣就信仰上就偏離了神純正的道理
[00:20:47.100 --> 00:20:52.100]  所以這樣的話是非常危險的
[00:20:52.100 --> 00:20:56.100]  因為當我們所信的信仰
[00:20:56.100 --> 00:21:00.100]  一旦是被歪曲以後扭曲以後
[00:21:00.100 --> 00:21:02.100]  不是純正的教訓的
[00:21:02.100 --> 00:21:08.100]  而是裡面摻雜了很多不是神的東西
[00:21:08.100 --> 00:21:10.100]  不是神的話
[00:21:10.100 --> 00:21:12.100]  他可能講的一百句話裡頭
[00:21:12.100 --> 00:21:15.100]  可能有九十句話是真的
[00:21:15.100 --> 00:21:17.100]  有九十句話是假的
[00:21:17.100 --> 00:21:21.100]  甚至可能他講了九十五句話是真的
[00:21:21.100 --> 00:21:24.100]  有五句是離開了真理的
[00:21:24.100 --> 00:21:26.100]  而且不是離開了一般的真理
[00:21:26.100 --> 00:21:29.100]  離開了很重要的真理
[00:21:29.100 --> 00:21:32.100]  這種情形的話就非常的多
[00:21:32.100 --> 00:21:37.100]  所以這個信仰一旦被扭曲以後
[00:21:37.100 --> 00:21:40.100]  這個行為就錯了
[00:21:40.100 --> 00:21:46.100]  因為你所信的就決定你所行的
[00:21:46.100 --> 00:21:49.100]  有人說你不要去
[00:21:49.100 --> 00:21:51.100]  不用讀那麼多神的話
[00:21:51.100 --> 00:21:53.100]  不用那麼多追求
[00:21:53.100 --> 00:21:55.100]  你只要好好做個基督徒就行了
[00:21:55.100 --> 00:21:57.100]  是不是這樣呢
[00:21:57.100 --> 00:21:58.100]  並不是這樣
[00:21:58.100 --> 00:22:00.100]  如果我們不好好的追求
[00:22:00.100 --> 00:22:03.100]  我們不掌握真正神的話
[00:22:03.100 --> 00:22:08.100]  我們就很容易在我們的行為上偏離的
[00:22:08.100 --> 00:22:12.100]  而且以後行為一錯了以後
[00:22:12.100 --> 00:22:16.100]  我們的性格也受到敗壞了
[00:22:16.100 --> 00:22:18.100]  就像蓋尹這樣的
[00:22:18.100 --> 00:22:23.100]  他是一個很嫉妒
