
[00:00:00.000 --> 00:00:19.000]  音樂
[00:01:33.000 --> 00:01:35.000]  那麼怎麼可以處理這個問題
[00:01:35.000 --> 00:01:36.000]  當然這是很重要
[00:01:36.000 --> 00:01:38.000]  今天我們一起來看聖經
[00:01:38.000 --> 00:01:40.000]  怎樣講到這方面的一些真理
[00:01:40.000 --> 00:01:41.000]  好嗎
[00:01:41.000 --> 00:01:42.000]  好
[00:01:42.000 --> 00:01:44.000]  那麼今天剛纔我們說了
[00:01:44.000 --> 00:01:47.000]  我已經把那個大綱也發過來了
[00:01:47.000 --> 00:01:50.000]  那麼我就按照這個大綱裏面的一些
[00:01:50.000 --> 00:01:52.000]  跟大家來談一下
[00:01:52.000 --> 00:01:54.000]  剛纔我們所念的經文呢
[00:01:54.000 --> 00:01:56.000]  主要是來自兩個部分
[00:01:56.000 --> 00:01:58.000]  兩個主要的來源
[00:01:58.000 --> 00:01:59.000]  一個是加拿大書
[00:01:59.000 --> 00:02:01.000]  就是保羅所寫的
[00:02:01.000 --> 00:02:03.000]  其中一個書
[00:02:03.000 --> 00:02:07.000]  那麼表達了保羅所描述的那件事情
[00:02:07.000 --> 00:02:09.000]  是什麼事情
[00:02:09.000 --> 00:02:10.000]  然後我們再談呢
[00:02:10.000 --> 00:02:12.000]  就是念到這個
[00:02:12.000 --> 00:02:13.000]  始祖行傳
[00:02:13.000 --> 00:02:14.000]  始祖行傳呢
[00:02:14.000 --> 00:02:15.000]  就表示呢
[00:02:15.000 --> 00:02:17.000]  在那個開會里面
[00:02:17.000 --> 00:02:19.000]  最後達到的那種的成果
[00:02:19.000 --> 00:02:21.000]  是怎樣的一個成果
[00:02:21.000 --> 00:02:23.000]  那麼這個事情是什麼事情
[00:02:23.000 --> 00:02:25.000]  我們先把它弄清楚
[00:02:25.000 --> 00:02:27.000]  我不想花太多時間
[00:02:27.000 --> 00:02:29.000]  來跟大家一起來談這兩個
[00:02:29.000 --> 00:02:31.000]  這個事情怎麼很簡單
[00:02:31.000 --> 00:02:33.000]  很快的就給大家
[00:02:33.000 --> 00:02:36.000]  下了一個陳述
[00:02:36.000 --> 00:02:37.000]  好嗎
[00:02:37.000 --> 00:02:38.000]  那麼我一集講下去
[00:02:38.000 --> 00:02:40.000]  你看着那個大綱就知道了
[00:02:40.000 --> 00:02:41.000]  講得比較快一點
[00:02:41.000 --> 00:02:43.000]  然後我們再看當中
[00:02:43.000 --> 00:02:45.000]  所發生的事情有什麼
[00:02:45.000 --> 00:02:46.000]  值得我們特別
[00:02:46.000 --> 00:02:48.000]  要理解跟留意的地方
[00:02:48.000 --> 00:02:51.000]  那麼我就給他那個
[00:02:51.000 --> 00:02:52.000]  發生的事情
[00:02:52.000 --> 00:02:54.000]  給他一個名字叫香城記
[00:02:54.000 --> 00:02:56.000]  Tear of Two Cities
[00:02:56.000 --> 00:02:57.000]  我們知道英國文學裏面
[00:02:57.000 --> 00:02:59.000]  有一個很著名的香城記
[00:02:59.000 --> 00:03:01.000]  那麼聖經裏面也有一個香城記
[00:03:01.000 --> 00:03:03.000]  那麼當然聖經裏面兩個城
[00:03:03.000 --> 00:03:06.000]  當然跟文學裏面
[00:03:06.000 --> 00:03:08.000]  那個兩個城不同
[00:03:08.000 --> 00:03:09.000]  那兩個城是什麼呢
[00:03:09.000 --> 00:03:12.000]  是耶路撒冷跟安提爾
[00:03:12.000 --> 00:03:14.000]  Jerusalem and Antioch
[00:03:14.000 --> 00:03:15.000]  那Jerusalem
[00:03:15.000 --> 00:03:17.000]  那耶路撒冷大家都知道了
[00:03:17.000 --> 00:03:20.000]  耶路撒冷是猶太人的
[00:03:20.000 --> 00:03:23.000]  猶太教的那個宗教的首都
[00:03:23.000 --> 00:03:26.000]  那麼耶穌也是在那裏定時之家
[00:03:26.000 --> 00:03:27.000]  然後基督教呢
[00:03:27.000 --> 00:03:28.000]  他跟隨耶穌的人
[00:03:28.000 --> 00:03:30.000]  也是從那裏開始
[00:03:30.000 --> 00:03:33.000]  所以這個耶路撒冷
[00:03:33.000 --> 00:03:36.000]  一直都是那些猶太人
[00:03:36.000 --> 00:03:39.000]  第一批新耶穌的基督徒的
[00:03:39.000 --> 00:03:42.000]  那種的一個最重要的地方
[00:03:42.000 --> 00:03:44.000]  當時候最重要的領袖
[00:03:44.000 --> 00:03:47.000]  就是彼得跟雅各
[00:03:47.000 --> 00:03:50.000]  那麼那個雅各是耶穌的弟弟
[00:03:50.000 --> 00:03:53.000]  所以他也特別有這個
[00:03:53.000 --> 00:03:55.000]  對耶穌的認識
[00:03:55.000 --> 00:03:56.000]  這是彼得跟雅各
[00:03:56.000 --> 00:03:58.000]  是對耶穌最認識的人
[00:03:58.000 --> 00:04:00.000]  那麼他們當然也是猶太人
[00:04:00.000 --> 00:04:01.000]  都是猶太人
[00:04:01.000 --> 00:04:03.000]  不過他們就是因爲
[00:04:03.000 --> 00:04:05.000]  在那個耶路撒冷裏面的時候呢
[00:04:05.000 --> 00:04:07.000]  信主的那些基督徒
[00:04:07.000 --> 00:04:08.000]  都是比較猶太
[00:04:08.000 --> 00:04:10.000]  那個背景很強的
[00:04:10.000 --> 00:04:13.000]  所以我們可以說是猶太文化
[00:04:13.000 --> 00:04:15.000]  宗教背景最強
[00:04:15.000 --> 00:04:18.000]  而且彼得跟雅各當領袖的
[00:04:18.000 --> 00:04:20.000]  就是這個耶路撒冷
[00:04:20.000 --> 00:04:23.000]  然後我們看使徒行傳
[00:04:23.000 --> 00:04:24.000]  過了一段時間以後
[00:04:24.000 --> 00:04:26.000]  又默寫了另外一個
[00:04:26.000 --> 00:04:28.000]  很重要的基督教的領袖
[00:04:28.000 --> 00:04:29.000]  可以說是初期教會里面
[00:04:29.000 --> 00:04:31.000]  最重要的兩個領袖之一
[00:04:31.000 --> 00:04:32.000]  就是保羅了
[00:04:32.000 --> 00:04:34.000]  那麼這個保羅呢
[00:04:34.000 --> 00:04:37.000]  這是比較在外邦的背景裏面出身
[00:04:37.000 --> 00:04:40.000]  當然他也很強調他是猶太人
[00:04:40.000 --> 00:04:41.000]  他也很愛猶太人
[00:04:41.000 --> 00:04:45.000]  但是神特別給他一個使命
[00:04:45.000 --> 00:04:47.000]  向外邦人
[00:04:47.000 --> 00:04:48.000]  就是外族人
[00:04:48.000 --> 00:04:50.000]  就是當時候的羅馬人啊
[00:04:50.000 --> 00:04:51.000]  希臘人啊
[00:04:51.000 --> 00:04:52.000]  其他的族裔的
[00:04:52.000 --> 00:04:54.000]  不是猶太人來傳福音
[00:04:54.000 --> 00:04:57.000]  那福音從那裏就慢慢擴展成了
[00:04:57.000 --> 00:05:00.000]  這個世界的一個基督教信仰
[00:05:00.000 --> 00:05:02.000]  所以那個保羅也非常重要
[00:05:02.000 --> 00:05:03.000]  保羅也是當時候
[00:05:03.000 --> 00:05:06.000]  一個最重要的領袖
[00:05:06.000 --> 00:05:09.000]  那麼他保羅最主要的那種的
[00:05:09.000 --> 00:05:12.000]  服侍的地點是什麼呢
[00:05:12.000 --> 00:05:14.000]  不是耶路撒冷
[00:05:14.000 --> 00:05:15.000]  是在安提爾
[00:05:15.000 --> 00:05:17.000]  就是北部一點的另外一個城市
[00:05:17.000 --> 00:05:18.000]  我們可以說是一個
[00:05:18.000 --> 00:05:21.000]  新的基督教的首都
[00:05:21.000 --> 00:05:23.000]  所以是一個
[00:05:23.000 --> 00:05:26.000]  當時候那個地方最主要的教會呢
[00:05:26.000 --> 00:05:30.000]  都是由外邦人所組成的
[00:05:30.000 --> 00:05:32.000]  所以這個外邦人的首都是安提爾
[00:05:32.000 --> 00:05:35.000]  那麼猶太人那種的背景的
[00:05:35.000 --> 00:05:37.000]  基督教的首都
[00:05:37.000 --> 00:05:40.000]  就是可以說是耶路撒冷
[00:05:40.000 --> 00:05:43.000]  那麼所以這個商城記就是這樣開始的
[00:05:43.000 --> 00:05:46.000]  那麼剛纔我們所念的第一部分呢
[00:05:46.000 --> 00:05:48.000]  就唸到這個加拿大書裏面呢
[00:05:48.000 --> 00:05:51.000]  第二章裏面所說的話
[00:05:51.000 --> 00:05:52.000]  第二部分呢
[00:05:52.000 --> 00:05:54.000]  大家可能沒有做這個研究
[00:05:54.000 --> 00:05:56.000]  我就給大家那個背景
[00:05:56.000 --> 00:05:57.000]  喜如行傳呢
[00:05:57.000 --> 00:05:58.000]  就講到十五章
[00:05:58.000 --> 00:06:00.000]  事實上兩個呢
[00:06:00.000 --> 00:06:01.000]  都有關係的
[00:06:01.000 --> 00:06:04.000]  一個是從這個歷史來表達
[00:06:04.000 --> 00:06:05.000]  喜如行傳嘛
[00:06:05.000 --> 00:06:06.000]  寫歷史嘛
[00:06:06.000 --> 00:06:07.000]  加拿大書呢
[00:06:07.000 --> 00:06:09.000]  就是保羅自己寫的時候
[00:06:09.000 --> 00:06:13.000]  描述當時候具體發生了什麼事情
[00:06:13.000 --> 00:06:16.000]  那麼如果你留意對比的時候
[00:06:16.000 --> 00:06:17.000]  你知道事實上呢
[00:06:17.000 --> 00:06:21.000]  加拿大書裏面不是說有一羣
[00:06:21.000 --> 00:06:23.000]  那個從耶路撒冷來到安提爾
[00:06:23.000 --> 00:06:26.000]  那個事情也發生在安提爾
[00:06:26.000 --> 00:06:27.000]  那個當時候
[00:06:27.000 --> 00:06:31.000]  當然保羅就是安提爾的教會的領袖
[00:06:31.000 --> 00:06:37.000]  那麼彼得跟他們呢也來了安提爾
[00:06:37.000 --> 00:06:38.000]  那麼大家一起呢
[00:06:38.000 --> 00:06:40.000]  見到外邦的基督徒
[00:06:40.000 --> 00:06:42.000]  彼得當作也非常好的
[00:06:42.000 --> 00:06:45.000]  很高興見到那麼多的基督徒
[00:06:45.000 --> 00:06:47.000]  還有不是猶太人的基督徒
[00:06:47.000 --> 00:06:48.000]  他也很高興
[00:06:48.000 --> 00:06:49.000]  大家一起喫飯
[00:06:49.000 --> 00:06:50.000]  就是在喫飯的時候
[00:06:50.000 --> 00:06:52.000]  就來了幾個呢
[00:06:52.000 --> 00:06:54.000]  在那個耶路撒冷也上來
[00:06:54.000 --> 00:06:55.000]  也來探訪
[00:06:55.000 --> 00:06:57.000]  他們也是教會的人
[00:06:57.000 --> 00:06:59.000]  但是他們的立場呢
[00:06:59.000 --> 00:07:00.000]  在喜如行傳裏面呢
[00:07:00.000 --> 00:07:01.000]  就比較複雜
[00:07:01.000 --> 00:07:02.000]  而且呢
[00:07:02.000 --> 00:07:04.000]  今天我們說有點異端
[00:07:04.000 --> 00:07:06.000]  他們立場就是說
[00:07:06.000 --> 00:07:07.000]  一來到說
[00:07:07.000 --> 00:07:08.000]  會
[00:07:08.000 --> 00:07:09.000]  是什麼
[00:07:09.000 --> 00:07:11.000]  你們的外邦人
[00:07:11.000 --> 00:07:13.000]  就算是基督徒嗎
[00:07:13.000 --> 00:07:14.000]  不算啊
[00:07:14.000 --> 00:07:15.000]  你信耶穌可以
[00:07:15.000 --> 00:07:17.000]  不過你還要當一個猶太人
[00:07:17.000 --> 00:07:18.000]  纔可以信耶穌
[00:07:18.000 --> 00:07:19.000]  因爲我們猶太人
[00:07:19.000 --> 00:07:22.000]  纔是神所選的選民
[00:07:22.000 --> 00:07:24.000]  那麼猶太人的特色
[00:07:24.000 --> 00:07:25.000]  這裏大家都知道
[00:07:25.000 --> 00:07:26.000]  背景也知道了
[00:07:26.000 --> 00:07:27.000]  受割
[00:07:27.000 --> 00:07:28.000]  受割禮的
[00:07:28.000 --> 00:07:30.000]  受割禮的意思就是
[00:07:30.000 --> 00:07:32.000]  身體裏面有一個mark
[00:07:32.000 --> 00:07:33.000]  有一個
[00:07:33.000 --> 00:07:35.000]  就代表了他們是
[00:07:35.000 --> 00:07:37.000]  所有的民族不同的
[00:07:37.000 --> 00:07:38.000]  所以那些人就說了
[00:07:38.000 --> 00:07:40.000]  如果你們希臘人
[00:07:40.000 --> 00:07:41.000]  要信耶穌
[00:07:41.000 --> 00:07:42.000]  可以
[00:07:42.000 --> 00:07:44.000]  不過還要差一點
[00:07:44.000 --> 00:07:47.000]  你先要再受一個割禮
[00:07:47.000 --> 00:07:48.000]  好像猶太人一樣
[00:07:48.000 --> 00:07:50.000]  然後就算是正規的
[00:07:50.000 --> 00:07:52.000]  神所愛的人了
[00:07:52.000 --> 00:07:54.000]  那麼保羅覺得這個是太
[00:07:54.000 --> 00:07:56.000]  太不可思議了
[00:07:56.000 --> 00:07:58.000]  不能接受
[00:07:58.000 --> 00:07:59.000]  對不對
[00:07:59.000 --> 00:08:01.000]  所以保羅就跟他辯論
[00:08:01.000 --> 00:08:03.000]  就是在辯論的時候
[00:08:03.000 --> 00:08:04.000]  發覺一件事情
[00:08:04.000 --> 00:08:05.000]  太令他
[00:08:05.000 --> 00:08:07.000]  太驚訝跟失望了
[00:08:07.000 --> 00:08:08.000]  就是那個彼得
[00:08:08.000 --> 00:08:09.000]  本來跟那些
[00:08:09.000 --> 00:08:11.000]  外邦的基督徒一起喫飯的
[00:08:11.000 --> 00:08:12.000]  然後他一直
[00:08:12.000 --> 00:08:14.000]  跟他們在爭論的時候
[00:08:14.000 --> 00:08:16.000]  那個彼得就走了
[00:08:16.000 --> 00:08:18.000]  就覺得不好意思了
[00:08:18.000 --> 00:08:19.000]  他覺得
[00:08:19.000 --> 00:08:21.000]  也是應該有點
[00:08:21.000 --> 00:08:23.000]  我們說是避嫌
[00:08:23.000 --> 00:08:25.000]  我還是
[00:08:25.000 --> 00:08:27.000]  以後你們討論到差不多
[00:08:27.000 --> 00:08:29.000]  我纔回來跟你們喫
[00:08:29.000 --> 00:08:31.000]  所以就跟那個
[00:08:31.000 --> 00:08:32.000]  吐出去了
[00:08:32.000 --> 00:08:34.000]  一吐出去的時候
[00:08:34.000 --> 00:08:35.000]  吐出去的時候
[00:08:35.000 --> 00:08:37.000]  那個
[00:08:37.000 --> 00:08:38.000]  保羅就
[00:08:38.000 --> 00:08:40.000]  你看當時候聖經就說
[00:08:40.000 --> 00:08:42.000]  保羅就集結地對彼得說
[00:08:42.000 --> 00:08:44.000]  你這樣做不對
[00:08:44.000 --> 00:08:45.000]  朋友
[00:08:45.000 --> 00:08:46.000]  他們最好的朋友
[00:08:46.000 --> 00:08:48.000]  兩個最主要的領袖
[00:08:48.000 --> 00:08:49.000]  不同意見了
[00:08:49.000 --> 00:08:51.000]  這個問題就來了
[00:08:51.000 --> 00:08:52.000]  你不能這樣啊
[00:08:52.000 --> 00:08:53.000]  保羅說
[00:08:53.000 --> 00:08:55.000]  既然啊
[00:08:55.000 --> 00:08:57.000]  你是那個帶領的人
[00:08:57.000 --> 00:08:58.000]  他們所講的
[00:08:58.000 --> 00:09:00.000]  你也知道他們不準確
[00:09:00.000 --> 00:09:02.000]  但是你就爲了這個原因
[00:09:02.000 --> 00:09:04.000]  你就退出來
[00:09:04.000 --> 00:09:06.000]  好像給人的感覺說
[00:09:06.000 --> 00:09:08.000]  你也贊成他們的看法
[00:09:08.000 --> 00:09:09.000]  你也不喜歡那些
[00:09:09.000 --> 00:09:10.000]  外邦的基督徒
[00:09:10.000 --> 00:09:12.000]  沒有受隔離的
[00:09:12.000 --> 00:09:13.000]  那他們
[00:09:13.000 --> 00:09:14.000]  也不是你想
[00:09:14.000 --> 00:09:15.000]  跟他們一起喫飯的
[00:09:15.000 --> 00:09:17.000]  所以他聖經
[00:09:17.000 --> 00:09:19.000]  保羅講得很垂直
[00:09:19.000 --> 00:09:20.000]  他說
[00:09:20.000 --> 00:09:22.000]  集結地跟他們說
[00:09:22.000 --> 00:09:24.000]  你不能夠這樣做
[00:09:24.000 --> 00:09:25.000]  好
[00:09:25.000 --> 00:09:27.000]  那麼兩個人就有一點的
[00:09:27.000 --> 00:09:28.000]  我們說一種張力了
[00:09:28.000 --> 00:09:29.000]  是吧
[00:09:29.000 --> 00:09:30.000]  好
[00:09:30.000 --> 00:09:31.000]  然後
[00:09:31.000 --> 00:09:33.000]  到了石頭行轉了
[00:09:33.000 --> 00:09:34.000]  石頭行轉的時候
[00:09:34.000 --> 00:09:36.000]  大概這個事情一發生的時候
[00:09:36.000 --> 00:09:38.000]  大家不同的地方的教會就傳了
[00:09:38.000 --> 00:09:39.000]  哇
[00:09:39.000 --> 00:09:41.000]  彼得跟保羅兩個人
[00:09:41.000 --> 00:09:43.000]  也有也有證認
[00:09:43.000 --> 00:09:45.000]  這兩個領袖
[00:09:45.000 --> 00:09:47.000]  產生可以產生非常
[00:09:47.000 --> 00:09:49.000]  危險非常那個
[00:09:49.000 --> 00:09:52.000]  破壞性的結果
[00:09:52.000 --> 00:09:53.000]  對不對
[00:09:53.000 --> 00:09:55.000]  可能教會就從此就分裂了
[00:09:55.000 --> 00:09:56.000]  所以大家就覺得
[00:09:56.000 --> 00:09:57.000]  哇
[00:09:57.000 --> 00:09:58.000]  怎麼辦
[00:09:58.000 --> 00:09:59.000]  怎麼辦
[00:09:59.000 --> 00:10:00.000]  然後
[00:10:00.000 --> 00:10:02.000]  第二個石頭行轉裏面就說了
[00:10:02.000 --> 00:10:03.000]  彼得
[00:10:03.000 --> 00:10:05.000]  回到耶路撒冷以後
[00:10:05.000 --> 00:10:07.000]  就邀請保羅
[00:10:07.000 --> 00:10:09.000]  跟他的幾個同工
[00:10:09.000 --> 00:10:12.000]  一起到耶路撒冷
[00:10:12.000 --> 00:10:13.000]  去
[00:10:13.000 --> 00:10:14.000]  大家談得清楚
[00:10:14.000 --> 00:10:15.000]  這個歷史上
[00:10:15.000 --> 00:10:17.000]  著名的耶路撒冷會議了
[00:10:17.000 --> 00:10:18.000]  可以說是教會里面
[00:10:18.000 --> 00:10:19.000]  第一個最
[00:10:19.000 --> 00:10:21.000]  最重要的會議
[00:10:21.000 --> 00:10:22.000]  那麼耶路撒冷會議
[00:10:22.000 --> 00:10:23.000]  記載在那個
[00:10:23.000 --> 00:10:25.000]  石頭行轉的15章裏面
[00:10:25.000 --> 00:10:26.000]  你看這個
[00:10:26.000 --> 00:10:28.000]  當保羅
[00:10:28.000 --> 00:10:29.000]  跟那個巴拿巴
[00:10:29.000 --> 00:10:31.000]  就是他們的同工
[00:10:31.000 --> 00:10:33.000]  從那個
[00:10:33.000 --> 00:10:35.000]  安提阿
[00:10:35.000 --> 00:10:37.000]  下到耶路撒冷的時候
[00:10:37.000 --> 00:10:38.000]  開會的情況
[00:10:38.000 --> 00:10:39.000]  很簡單的
[00:10:39.000 --> 00:10:41.000]  描述出來有幾個步驟
[00:10:41.000 --> 00:10:44.000]  我們不是說什麼開會的情緒
[00:10:44.000 --> 00:10:46.000]  最主要我們一起來聽聽
[00:10:46.000 --> 00:10:47.000]  看看
[00:10:47.000 --> 00:10:48.000]  那個
[00:10:48.000 --> 00:10:50.000]  開會的情況是怎樣的
[00:10:50.000 --> 00:10:51.000]  首先
[00:10:51.000 --> 00:10:53.000]  他們來到耶路撒冷的時候
[00:10:53.000 --> 00:10:54.000]  彼得
[00:10:54.000 --> 00:10:55.000]  在
[00:10:55.000 --> 00:10:56.000]  剛纔我們沒有念
[00:10:56.000 --> 00:10:57.000]  時間太長了
[00:10:57.000 --> 00:10:58.000]  經文
[00:10:58.000 --> 00:10:59.000]  有幾節
[00:10:59.000 --> 00:11:00.000]  第三節
[00:11:00.000 --> 00:11:01.000]  到了第四節裏面
[00:11:01.000 --> 00:11:03.000]  就講到了彼得
[00:11:03.000 --> 00:11:06.000]  先跟保羅在閉門會議
[00:11:06.000 --> 00:11:07.000]  他們沒有辦法
[00:11:07.000 --> 00:11:09.000]  但是私下來談一下
[00:11:09.000 --> 00:11:11.000]  聽聽保羅的看法怎樣
[00:11:11.000 --> 00:11:12.000]  然後
[00:11:12.000 --> 00:11:13.000]  就公開了
[00:11:13.000 --> 00:11:14.000]  其他的
[00:11:14.000 --> 00:11:15.000]  有一些代表性的人
[00:11:15.000 --> 00:11:17.000]  坐在這裏
[00:11:17.000 --> 00:11:18.000]  然後
[00:11:18.000 --> 00:11:19.000]  就
[00:11:19.000 --> 00:11:21.000]  聽聽他們是怎麼的
[00:11:21.000 --> 00:11:23.000]  彼得就
[00:11:23.000 --> 00:11:25.000]  最先發表他的講法
[00:11:25.000 --> 00:11:27.000]  他就開會
[00:11:27.000 --> 00:11:28.000]  以後
[00:11:28.000 --> 00:11:29.000]  他跟保羅就講了
[00:11:29.000 --> 00:11:30.000]  他表達
[00:11:30.000 --> 00:11:32.000]  他支持保羅的觀點
[00:11:32.000 --> 00:11:33.000]  很特別
[00:11:33.000 --> 00:11:34.000]  他說
[00:11:34.000 --> 00:11:35.000]  保羅說的對的
[00:11:35.000 --> 00:11:37.000]  外邦人也是神所愛的
[00:11:37.000 --> 00:11:39.000]  他們沒有受割離
[00:11:39.000 --> 00:11:40.000]  但是
[00:11:40.000 --> 00:11:41.000]  不需要受割離
[00:11:41.000 --> 00:11:42.000]  因爲
[00:11:42.000 --> 00:11:43.000]  神的恩典
[00:11:43.000 --> 00:11:44.000]  透過耶穌基督
[00:11:44.000 --> 00:11:47.000]  在每一個不同的民族裏面
[00:11:47.000 --> 00:11:48.000]  都有他的恩典
[00:11:48.000 --> 00:11:49.000]  所以他們
[00:11:49.000 --> 00:11:50.000]  接受福音
[00:11:50.000 --> 00:11:52.000]  我們就把他當作是我們的弟兄
[00:11:52.000 --> 00:11:53.000]  這個是
[00:11:53.000 --> 00:11:55.000]  所以我表示
[00:11:55.000 --> 00:11:56.000]  我表示
[00:11:56.000 --> 00:11:58.000]  就支持保羅的看法
[00:11:58.000 --> 00:11:59.000]  然後
[00:11:59.000 --> 00:12:01.000]  還要給保羅個機會
[00:12:01.000 --> 00:12:02.000]  保羅弟兄
[00:12:02.000 --> 00:12:03.000]  你來
[00:12:03.000 --> 00:12:05.000]  講一下你的經歷
[00:12:05.000 --> 00:12:07.000]  我也講了我的經歷
[00:12:07.000 --> 00:12:09.000]  我的經歷就是彼得說
[00:12:09.000 --> 00:12:10.000]  雖然我沒有你這樣的
[00:12:10.000 --> 00:12:11.000]  跑到外面去傳福音
[00:12:11.000 --> 00:12:13.000]  但是我也經歷過
[00:12:13.000 --> 00:12:14.000]  一次
[00:12:14.000 --> 00:12:15.000]  起碼
[00:12:15.000 --> 00:12:17.000]  我們在聖經裏面
[00:12:17.000 --> 00:12:19.000]  在異象當中
[00:12:19.000 --> 00:12:20.000]  記得嗎
[00:12:20.000 --> 00:12:22.000]  如果你的基督徒記得了
[00:12:22.000 --> 00:12:24.000]  神叫彼得去羅馬
[00:12:24.000 --> 00:12:26.000]  就是像一個意大利的
[00:12:26.000 --> 00:12:28.000]  一個軍人
[00:12:28.000 --> 00:12:30.000]  哥林留
[00:12:30.000 --> 00:12:31.000]  傳一個福音
[00:12:31.000 --> 00:12:33.000]  彼得最初也很反抗的
[00:12:33.000 --> 00:12:35.000]  因爲他是猶太人的背景
[00:12:35.000 --> 00:12:36.000]  哇 怎麼可以
[00:12:36.000 --> 00:12:37.000]  這些外邦人
[00:12:37.000 --> 00:12:39.000]  怎麼可以神愛他們呢
[00:12:39.000 --> 00:12:41.000]  神不是單單是愛我們猶太人嗎
[00:12:41.000 --> 00:12:43.000]  那當時他說好
[00:12:43.000 --> 00:12:45.000]  既然聖靈感動他去
[00:12:45.000 --> 00:12:46.000]  他就去了
[00:12:46.000 --> 00:12:48.000]  然後跟從來沒有聽過福音的人
[00:12:48.000 --> 00:12:49.000]  一談福音
[00:12:49.000 --> 00:12:51.000]  哎呀 那個人真的信了
[00:12:51.000 --> 00:12:53.000]  他也很驚訝
[00:12:53.000 --> 00:12:55.000]  哎 意大利人也可以信耶穌的
[00:12:55.000 --> 00:12:57.000]  所以他這裏就談到
[00:12:57.000 --> 00:12:58.000]  有這樣的經歷
[00:12:58.000 --> 00:13:00.000]  他說我也有這個經歷
[00:13:00.000 --> 00:13:01.000]  所以你看保羅
[00:13:01.000 --> 00:13:02.000]  他更多
[00:13:02.000 --> 00:13:04.000]  現在請保羅弟兄下來
[00:13:04.000 --> 00:13:05.000]  跟你們談談
[00:13:05.000 --> 00:13:07.000]  他的更豐富的經歷
[00:13:07.000 --> 00:13:09.000]  所以保羅就有機會
[00:13:09.000 --> 00:13:11.000]  在耶路撒冷這個猶太人
[00:13:11.000 --> 00:13:14.000]  這個背景的基督教的中心裏面
[00:13:14.000 --> 00:13:17.000]  談到他的對外邦人
[00:13:17.000 --> 00:13:19.000]  傳福音的見證的一種的
[00:13:19.000 --> 00:13:21.000]  經歷跟觀點
[00:13:21.000 --> 00:13:23.000]  然後我們看
[00:13:23.000 --> 00:13:25.000]  講完了以後
[00:13:25.000 --> 00:13:27.000]  雅各就出來了
[00:13:27.000 --> 00:13:29.000]  雅各就是也是代表耶路撒冷的
[00:13:29.000 --> 00:13:30.000]  就做一個總結
[00:13:30.000 --> 00:13:32.000]  雅各的總結呢
[00:13:32.000 --> 00:13:33.000]  就是說
[00:13:33.000 --> 00:13:36.000]  我們看到神的恩典就是這樣
[00:13:36.000 --> 00:13:39.000]  大家都應該接受那些外邦人
[00:13:39.000 --> 00:13:42.000]  不過我們有四個規定
[00:13:42.000 --> 00:13:43.000]  剛纔不好意思
[00:13:43.000 --> 00:13:46.000]  還沒有念十六節
[00:13:46.000 --> 00:13:47.000]  十六節裏面呢
[00:13:47.000 --> 00:13:49.000]  就有四個規定
[00:13:49.000 --> 00:13:50.000]  四個規定呢
[00:13:50.000 --> 00:13:52.000]  這兩個是信仰方面的
[00:13:52.000 --> 00:13:54.000]  兩個是在社交方面的
