
[00:00:00.000 --> 00:00:06.760]  今日想和大家一齊來看從以利亞的身上
[00:02:37.360 --> 00:02:39.240]  最重要這個配角是做什麼呢?
[00:02:39.240 --> 00:02:42.000]  是配合神的角色
[00:02:42.000 --> 00:02:46.840]  是很甘於在神給我的位份
[00:02:46.840 --> 00:02:49.160]  神給我的召命當中
[00:02:49.160 --> 00:02:52.640]  來活出這個召命
[00:02:52.640 --> 00:02:55.080]  上次講到第三講的時候
[00:02:55.080 --> 00:02:59.320]  我提到人不能夠如出神的作為
[00:02:59.320 --> 00:03:02.840]  正正是提醒我們人不可以去操控神
[00:03:02.840 --> 00:03:06.280]  因為神才是掌管萬有一切
[00:03:06.280 --> 00:03:11.240]  人要做的就是學習盼望、等候、忍耐
[00:03:11.240 --> 00:03:17.160]  人的忍耐其實是一個將盼望放在哪一處的考驗
[00:03:17.160 --> 00:03:20.640]  這是我們有時盼望放錯位的時候
[00:03:20.640 --> 00:03:24.520]  我們未必能夠有那份忍耐出來
[00:03:24.520 --> 00:03:28.960]  但如果我們將盼望放在正確的位置
[00:03:28.960 --> 00:03:32.560]  我們就能夠去忍耐、等候
[00:03:32.560 --> 00:03:34.800]  雖然我們不能夠如出神的作為
[00:03:34.800 --> 00:03:40.040]  但我們仍然要不斷去追求明白神的心意
[00:03:40.040 --> 00:03:44.440]  在伊利亞與神對話的時候
[00:03:44.440 --> 00:03:46.920]  去經歷神的顯現是什麼呢?
[00:03:46.920 --> 00:03:49.440]  不是狂風雷暴
[00:03:49.440 --> 00:03:51.760]  不是有很大的神跡的出現
[00:03:51.760 --> 00:03:53.440]  其實神顯現的特質
[00:03:53.440 --> 00:03:55.760]  在伊利亞的經歷中告訴我們
[00:03:55.760 --> 00:04:00.440]  是神的聲音、神的說話
[00:04:00.440 --> 00:04:04.520]  所以我們要不斷去追求明白神的心意
[00:04:04.520 --> 00:04:09.480]  透過我們更多的人去認識神的說話
[00:04:09.480 --> 00:04:12.240]  我們可以更體會神的心意
[00:04:12.240 --> 00:04:16.080]  就好像剛才在《亞漠斯書》裡面提醒我們
[00:04:16.080 --> 00:04:21.520]  神已經顯明祂的心意
[00:04:21.520 --> 00:04:23.480]  今天我很想和大家看看
[00:04:23.480 --> 00:04:25.880]  是《視神長冠》裡面信神預備
[00:04:25.880 --> 00:04:30.520]  神是我們人生舞台上高的主角
[00:04:30.520 --> 00:04:31.920]  剛才我提到
[00:04:31.920 --> 00:04:34.760]  伊利亞怎樣看自己的角色
[00:04:34.760 --> 00:04:37.640]  今天我們都要很正確去認清楚
[00:04:37.640 --> 00:04:40.880]  其實我們是配角
[00:04:40.880 --> 00:04:45.240]  神才是我們人生舞台上的主角
[00:04:45.240 --> 00:04:47.160]  如果我們混淆了
[00:04:47.160 --> 00:04:50.840]  或者我們誤解了的時候
[00:04:50.840 --> 00:04:53.240]  我們就很辛苦
[00:04:53.240 --> 00:04:54.640]  我不知道大家有沒有印象
[00:04:54.640 --> 00:04:57.640]  我聽過有一次頒獎禮的時候
[00:04:57.640 --> 00:05:00.800]  有人聽錯了他拿獎的名字
[00:05:00.800 --> 00:05:03.080]  即是急急腳走出去拿獎
[00:05:03.080 --> 00:05:05.400]  結果拿了獎就很尷尬
[00:05:05.400 --> 00:05:07.600]  原來那個獎不是頒給他的
[00:05:07.600 --> 00:05:09.080]  所以我們要很清楚
[00:05:09.080 --> 00:05:11.960]  到底在我們人生的舞台上高
[00:05:11.960 --> 00:05:15.400]  哪一個才是主角
[00:05:15.400 --> 00:05:18.320]  神是我們人生舞台上的主角
[00:05:18.320 --> 00:05:22.040]  但這個主角不是一般所謂的演員
[00:05:22.040 --> 00:05:23.760]  一個最佳的男主角
[00:05:23.760 --> 00:05:25.880]  或者最佳的女主角
[00:05:25.880 --> 00:05:28.880]  其實神是在我們人生的舞台上高
[00:05:28.880 --> 00:05:34.880]  祂是集監製、編劇、導演
[00:05:34.880 --> 00:05:38.560]  以致演員於一身
[00:05:38.560 --> 00:05:42.040]  是監編、導演於一身
[00:05:42.040 --> 00:05:43.760]  不是我們很簡單
[00:05:43.760 --> 00:05:46.840]  你做什麼角色好像只有一個
[00:05:46.840 --> 00:05:50.120]  當然有時有些戲可能一個人演幾個角色
[00:05:50.120 --> 00:05:51.520]  但在整個人生舞台上
[00:05:51.520 --> 00:05:57.520]  我相信神是集監製、編劇、導演
[00:05:57.520 --> 00:05:59.680]  以致演員於一身
[00:05:59.680 --> 00:06:05.000]  這個人生舞台,我們神是親自動工
[00:06:05.000 --> 00:06:09.200]  是祂才明白到在宇宙世界
[00:06:09.200 --> 00:06:12.600]  在我們社會發生的事情
[00:06:12.600 --> 00:06:16.560]  或者是微細到在你這個人生上
[00:06:16.560 --> 00:06:19.000]  人生舞台發生的事情
[00:06:19.000 --> 00:06:21.360]  是神親自動工
[00:06:21.360 --> 00:06:23.760]  其實這正正是以利亞人生
[00:06:23.760 --> 00:06:27.240]  祂自己要學習和體會
[00:06:27.240 --> 00:06:29.120]  從我們剛才提到
[00:06:29.120 --> 00:06:31.600]  以利亞和神的對話當中
[00:06:31.600 --> 00:06:34.360]  以利亞常常以為自己就是主角
[00:06:34.360 --> 00:06:37.000]  他以為自己為神做了很多事情
[00:06:37.000 --> 00:06:43.480]  神就應該怎樣去祝福他、去回報他
[00:06:43.480 --> 00:06:45.520]  我用一個例子
[00:06:45.520 --> 00:06:50.480]  以利亞以為自己為神除去了巴力的先知
[00:06:50.480 --> 00:06:53.840]  但其實我們看回聶王記上下的時候
[00:06:53.840 --> 00:06:56.080]  以利亞經歷過一役
[00:06:56.080 --> 00:06:59.640]  雖然他殺了四百多個先知
[00:06:59.640 --> 00:07:04.040]  但那一役並不能夠讓巴力的拜偶像
[00:07:04.040 --> 00:07:10.840]  這種不好的風氣去除去
[00:07:10.840 --> 00:07:14.600]  以利亞只不過是打了一場很漂亮的仗
[00:07:14.600 --> 00:07:20.680]  但其實他不是完成了除滅巴力的工作
[00:07:20.680 --> 00:07:22.680]  但以利亞就不明白自己的角色
[00:07:22.680 --> 00:07:26.840]  以利亞已經為神做了很轟轟烈烈的事情
[00:07:26.840 --> 00:07:33.320]  神為何不回報或沒有一些獎賞給他呢?
[00:07:33.320 --> 00:07:37.080]  最終在以色列國要除滅巴力
[00:07:37.080 --> 00:07:40.280]  大家知不知道是甚麼時候?
[00:07:40.280 --> 00:07:46.360]  當中曾經有耶護去殺了同樣很多巴力的先知
[00:07:46.360 --> 00:07:49.400]  但其實真正能夠除滅所有拜巴力偶像
[00:07:49.400 --> 00:07:53.320]  那種壞的風氣的時候
[00:07:53.320 --> 00:07:56.880]  就是讓以色列整個國家滅亡
[00:07:56.880 --> 00:08:02.040]  所以神的工作不是單單在以利亞人生裡面出現
[00:08:02.040 --> 00:08:04.280]  神繼續親自動工
[00:08:04.280 --> 00:08:07.400]  神在整個以色列的舞台上
[00:08:07.400 --> 00:08:10.320]  神繼續會做不同的工作
[00:08:10.320 --> 00:08:14.120]  是神親自去掌管
[00:08:14.120 --> 00:08:17.960]  其實神親自動工有一個更加重要
[00:08:17.960 --> 00:08:21.080]  或者我們更需要明白的是甚麼呢?
[00:08:21.080 --> 00:08:23.600]  可能剛才大家唱樂詩
[00:08:23.600 --> 00:08:27.160]  或者在這段時間的體會可能應該多一點
[00:08:27.160 --> 00:08:29.000]  其實神親自動工正正就是
[00:08:29.000 --> 00:08:31.440]  如果用另一個形容詞就是
[00:08:31.440 --> 00:08:33.840]  神自己落手落腳
[00:08:33.840 --> 00:08:36.560]  去集這個監編導演於一身
[00:08:36.560 --> 00:08:39.480]  一個最大的工作
[00:08:39.480 --> 00:08:41.360]  最大的工程
[00:08:41.360 --> 00:08:44.720]  大家知不知道是甚麼?
[00:08:44.720 --> 00:08:49.840]  正正就是在我們接下來進入壽難週
[00:08:49.840 --> 00:08:53.160]  我們要迎接復活節的時候
[00:08:53.160 --> 00:08:58.560]  這裡就是神自己親自導承肉身
[00:08:58.560 --> 00:09:02.360]  完成這個救贖的恩典
[00:09:02.360 --> 00:09:07.320]  這個是最大的一個舞台
[00:09:07.320 --> 00:09:09.480]  是最大的一個工作
[00:09:09.480 --> 00:09:13.000]  是神親自來做
[00:09:13.000 --> 00:09:16.360]  人不可以跨後
[00:09:16.360 --> 00:09:21.640]  所以神是這個救恩歷史裡面的主角
[00:09:21.640 --> 00:09:25.520]  神同樣是我們這個世界上
[00:09:25.520 --> 00:09:28.280]  這個舞台上的主導者
[00:09:28.280 --> 00:09:33.160]  是我們人生舞台的主角
[00:09:33.160 --> 00:09:38.640]  最近很多教會都在當中有一個改變
[00:09:38.640 --> 00:09:40.920]  我們開始網上崇拜
[00:09:40.920 --> 00:09:43.080]  在網上崇拜開始的時候
[00:09:43.080 --> 00:09:45.640]  都有一些弟兄姊妹問一些問題
[00:09:45.640 --> 00:09:50.000]  有關崇拜到底應該怎樣去看
[00:09:50.000 --> 00:09:52.280]  實體或者網上
[00:09:52.280 --> 00:09:55.960]  所以當時都有一些教務同工
[00:09:55.960 --> 00:10:00.360]  引用了齊克果對崇拜的形容
[00:10:00.360 --> 00:10:01.640]  這段說話
[00:10:01.640 --> 00:10:03.200]  我不知道大家有沒有看過
[00:10:03.200 --> 00:10:04.040]  有沒有印象
[00:10:04.040 --> 00:10:05.680]  在剛剛開始網上崇拜
[00:10:05.680 --> 00:10:08.520]  有一點點討論的時候
[00:10:08.520 --> 00:10:13.440]  其實齊克果講的說話都有他的個人理解
[00:10:13.440 --> 00:10:15.360]  當然齊克果這位神學家
[00:10:15.360 --> 00:10:19.800]  其實有時候他的神學都不是那麼容易明白
[00:10:19.800 --> 00:10:21.400]  所以說到崇拜是一台戲
[00:10:21.400 --> 00:10:26.280]  其實我們可能有不同的理解
[00:10:26.280 --> 00:10:29.200]  但我最怕有時候有些誤解
[00:10:29.200 --> 00:10:31.200]  如果當一場戲崇拜
[00:10:31.200 --> 00:10:32.440]  有時候我們覺得
[00:10:32.440 --> 00:10:33.640]  我們會不會誤解了
[00:10:33.640 --> 00:10:36.560]  回來都好像演戲般的崇拜
[00:10:36.560 --> 00:10:38.840]  但我想引用齊克果這段說話的時候
[00:10:38.840 --> 00:10:40.960]  我們都要小心去看
[00:10:40.960 --> 00:10:44.680]  但他提到神是唯一的觀眾
[00:10:44.680 --> 00:10:49.080]  我想從這一點來跟大家看看
[00:10:49.080 --> 00:10:51.640]  我相信當我們崇拜的時候
[00:10:51.640 --> 00:10:56.280]  最重要其實是向神敬拜和呈獻
[00:10:56.280 --> 00:11:00.440]  而神很接受我們這份敬拜
[00:11:00.440 --> 00:11:03.080]  但神是唯一的觀眾
[00:11:03.080 --> 00:11:06.840]  其實我相信不單止在我們崇拜裡面
[00:11:06.840 --> 00:11:08.200]  在我們的人生當中
[00:11:08.200 --> 00:11:10.320]  或在我們人生舞台裡面
[00:11:10.320 --> 00:11:13.320]  我相信神真的看著我們
[00:11:13.320 --> 00:11:15.920]  如果我們說神是觀眾
[00:11:15.920 --> 00:11:17.600]  我想意思就是告訴我們
[00:11:17.600 --> 00:11:19.640]  神看著我們
[00:11:19.640 --> 00:11:21.480]  神看見我們
[00:11:21.480 --> 00:11:23.680]  神看著我們
[00:11:23.680 --> 00:11:26.760]  當然有一段經文我覺得更加貼切
[00:11:26.760 --> 00:11:28.480]  或者都是我們熟悉的
[00:11:28.480 --> 00:11:29.560]  不知道大家還有沒有印象
[00:11:29.560 --> 00:11:32.960]  在你過去上一季成長班
[00:11:32.960 --> 00:11:37.400]  弟兄姊妹,你學習哪一本書?
[00:11:37.400 --> 00:11:40.320]  《哥林多前書》,應該還有印象
[00:11:40.320 --> 00:11:42.840]  《哥林多前書》有一篇經文
[00:11:42.840 --> 00:11:44.360]  我覺得很有意思
[00:11:44.360 --> 00:11:47.040]  臨前的四章九節
[00:11:47.040 --> 00:11:48.440]  這個告訴我們
[00:11:48.440 --> 00:11:53.480]  原來我們好像人生當中的一台戲
[00:11:53.480 --> 00:11:59.080]  而真的被世人和天使觀看
[00:11:59.080 --> 00:12:01.760]  所以神真的看著我們
[00:12:01.760 --> 00:12:04.800]  而我們的人生就好像一台戲
[00:12:04.800 --> 00:12:05.680]  但我仍然相信
[00:12:05.680 --> 00:12:08.600]  如果我們形容我們人生是一台戲的時候
[00:12:08.600 --> 00:12:10.720]  在我們這個人生舞台裡面
[00:12:10.720 --> 00:12:14.400]  神才是主角
[00:12:14.400 --> 00:12:17.920]  當然我們最應該做的是什麼?
[00:12:17.920 --> 00:12:22.480]  我們應該是和神做一個配合的角色
[00:12:22.480 --> 00:12:24.320]  所以這個配角如果大家熟悉
[00:12:24.320 --> 00:12:25.440]  我其實不太熟悉
[00:12:25.440 --> 00:12:27.320]  但有時候看就知道
[00:12:27.320 --> 00:12:29.840]  一套戲、一套舞台劇
[00:12:29.840 --> 00:12:31.840]  電影、電視劇也好
[00:12:31.840 --> 00:12:35.600]  有監製、有編劇、有導演、有演員
[00:12:35.600 --> 00:12:39.080]  但還有很多其他配合的人
[00:12:39.080 --> 00:12:41.440]  那些可以叫做配合的角色
[00:12:41.440 --> 00:12:47.720]  包括化妝、燈光、佈景、服裝
[00:12:47.720 --> 00:12:50.640]  很多不同的男女配角
[00:12:50.640 --> 00:12:53.480]  有不同的,簡單俗語叫做cadet fair
[00:12:53.480 --> 00:12:55.240]  都需要的
[00:12:55.240 --> 00:13:02.000]  這些都是可以和神這位主角一起演出的
[00:13:02.000 --> 00:13:07.600]  我們都是這個舞台上跟神配合的角色
[00:13:07.600 --> 00:13:10.960]  其實我相信我們不需要介意做什麼角色
[00:13:10.960 --> 00:13:13.800]  無論你是做燈光也好、做配角也好
[00:13:13.800 --> 00:13:16.600]  做第二主角也好、第三主角也好
[00:13:16.600 --> 00:13:18.120]  其實最重要我相信
[00:13:18.120 --> 00:13:22.200]  我們能夠和這位最偉大的導演
[00:13:22.200 --> 00:13:24.160]  最偉大的監製
[00:13:24.160 --> 00:13:27.040]  最偉大的編劇
[00:13:27.040 --> 00:13:28.280]  最偉大的神
[00:13:28.280 --> 00:13:32.800]  一起可以同台工作、同台演出
[00:13:32.800 --> 00:13:35.360]  我想這就是我們的榮幸
[00:13:35.360 --> 00:13:40.720]  所以我相信神真是在我們人生裡看著我們
[00:13:40.720 --> 00:13:45.520]  但祂也是我們人生舞台上高的主
[00:13:45.520 --> 00:13:49.560]  這個主角如果更加用一個最重要的形容就是
[00:13:49.560 --> 00:13:53.480]  在我們人生舞台,祂是我們的主
[00:13:53.480 --> 00:13:55.080]  祂是掌管著
[00:13:55.080 --> 00:14:01.040]  祂是明白我們的人生、我們的一生會是怎樣
[00:14:01.040 --> 00:14:03.560]  當然有時有些人會問
[00:14:03.560 --> 00:14:08.720]  我的人生舞台為什麼不是我是主角呢?
[00:14:08.720 --> 00:14:10.600]  這個舞台屬於我的
[00:14:10.600 --> 00:14:13.200]  為什麼不是我做主角
[00:14:13.200 --> 00:14:15.840]  而是神才是主角呢?
[00:14:15.840 --> 00:14:19.280]  是神才是最重要的那位
[00:14:19.280 --> 00:14:21.720]  神才是主呢?
[00:14:21.720 --> 00:14:25.880]  可能有時我們都要消化或者我們要去學習
[00:14:25.880 --> 00:14:29.240]  我們要帶著這份謙卑的心
[00:14:29.240 --> 00:14:33.080]  其實神在我們人生舞台是主的意思是告訴我們
[00:14:33.080 --> 00:14:35.720]  神是掌管著我們的人生
[00:14:35.720 --> 00:14:40.320]  我們可以放心來交給這位主
[00:14:40.320 --> 00:14:42.760]  我不知道你在人生的經歷裡
[00:14:42.760 --> 00:14:47.480]  有很多時候你有什麼擔心、有什麼憂慮
[00:14:47.480 --> 00:14:53.280]  你面對人生前面還有不知多少的人事
[00:14:53.280 --> 00:14:56.920]  你覺不覺得其實向你一路過每一天的時候
[00:14:56.920 --> 00:14:59.840]  你都可以有不同的喜怒哀樂
[00:14:59.840 --> 00:15:01.920]  但你能夠最放心的是什麼?
[00:15:01.920 --> 00:15:04.440]  原來你發現人生裡面
[00:15:04.440 --> 00:15:08.240]  有一位主是掌管著我的人生
[00:15:08.240 --> 00:15:12.720]  我相信這個是可以幫助你更加放心
[00:15:12.720 --> 00:15:18.760]  來將你自己的舞台交給這位主
[00:15:18.760 --> 00:15:21.720]  當然在這個時代講人生舞台
[00:15:21.720 --> 00:15:25.640]  或者要真正原來我們人生舞台有一位主的時候
[00:15:25.640 --> 00:15:31.600]  可能有人都會用另一個現代的狀況跟你聊聊天
[00:15:31.600 --> 00:15:37.960]  這個過去我們所經歷的社會的事件
[00:15:37.960 --> 00:15:39.520]  有一個名詞出來了
[00:15:39.520 --> 00:15:43.000]  不知道大家有沒有印象 最近比較少聽
[00:15:43.000 --> 00:15:46.920]  有一個名詞叫「無大台」
[00:15:46.920 --> 00:15:51.800]  這個人生舞台可能「無大台」
[00:15:51.800 --> 00:15:56.880]  告訴我們其實我們人生舞台不是受其他人影響
[00:15:56.880 --> 00:15:59.520]  這個人生舞台是我自己說了算
[00:15:59.520 --> 00:16:02.160]  在我們的人生裡面沒有什麼大台
[00:16:02.160 --> 00:16:06.160]  我最重要的是我自己喜歡怎麼做就行了
[00:16:06.160 --> 00:16:08.160]  我的人生舞台應該由我負責
[00:16:08.160 --> 00:16:15.880]  沒有任何更大的台可以帶著我或者掌管著我的人生
[00:16:15.880 --> 00:16:18.160]  但我想跟弟兄姊妹說
[00:16:18.160 --> 00:16:23.600]  如果今天在你的人生舞台裡你覺得你才是主角
[00:16:23.600 --> 00:16:26.400]  是你可以掌控一切的話
[00:16:26.400 --> 00:16:29.440]  你不需要有其他的大台的話
[00:16:29.440 --> 00:16:32.160]  其實我很想提醒弟兄姊妹
[00:16:32.160 --> 00:16:38.360]  這個未必是一個你自己能夠喜歡的人生
[00:16:38.360 --> 00:16:45.400]  或者讓你能夠放心、很安心去過每一天的人生
[00:16:45.400 --> 00:16:50.880]  正正今天如果我們用疫情底下的生活
[00:16:50.880 --> 00:16:53.440]  疫情底下的生活讓我們想到
[00:16:53.440 --> 00:16:58.320]  如果今天我們只是「無大台」的一個社會
[00:16:58.320 --> 00:17:08.360]  我們沒有任何人來負責去管理或者做好疫情的防控的時候
[00:17:08.360 --> 00:17:12.680]  其實我們可以想像一下整個社會的疫情
[00:17:12.680 --> 00:17:16.640]  整個世界的疫情會變成怎樣
[00:17:16.640 --> 00:17:19.400]  如果「無大台」擺在疫情裡面
[00:17:19.400 --> 00:17:26.040]  可能整個社會很快就會人人都成為確診者
[00:17:26.040 --> 00:17:30.960]  其實今天這個經歷疫情底下
[00:17:30.960 --> 00:17:34.880]  也是我們學習怎樣來到這個大時代
[00:17:34.880 --> 00:17:38.920]  我們去反思一下我們的人生
[00:17:38.920 --> 00:17:44.840]  人生的舞台不是由人自己來掌控
[00:17:44.840 --> 00:17:46.560]  我們人生的舞台
[00:17:46.560 --> 00:17:50.320]  特別很想提醒每一位弟兄姊妹、每一位基督徒
[00:17:50.320 --> 00:17:54.680]  我們人生舞台神先就是我們的主
[00:17:54.680 --> 00:17:57.240]  是由神來掌管著
[00:17:57.240 --> 00:17:59.160]  神來帶領著
[00:17:59.160 --> 00:18:04.680]  神讓我們可以和祂一起在這個舞台上得著榮耀
[00:18:04.680 --> 00:18:10.080]  這就是我們人生裡面的榮幸
[00:18:10.080 --> 00:18:14.160]  所以在以利亞身上
[00:18:14.160 --> 00:18:15.320]  在今天
[00:18:15.320 --> 00:18:18.400]  我想和大家來到仍然用「視神掌管」
[00:18:18.400 --> 00:18:22.480]  「信神預備」來作為信息的領袖
[00:18:22.480 --> 00:18:24.400]  在神的掌管底下
[00:18:24.400 --> 00:18:29.680]  其實所有的事都是一個長線深遠的工作
[00:18:29.680 --> 00:18:31.000]  或者用聖經所說
[00:18:31.000 --> 00:18:33.720]  「萬事都互相效力」
[00:18:33.720 --> 00:18:35.560]  人要學習甚麼呢?
[00:18:35.560 --> 00:18:42.440]  忍耐、放手、信靠、交託給神
[00:18:42.440 --> 00:18:45.480]  這是從以利亞身上可以學習
[00:18:45.480 --> 00:18:48.560]  是從聖經不同的人的身上
[00:18:48.560 --> 00:18:50.400]  可以讓我們有的學習
[00:18:50.400 --> 00:18:53.760]  皇上十九章的經文是我們剛才也讀過
[00:18:53.760 --> 00:18:59.000]  皇下二章十節是說到以利亞和以利沙之間的關係
[00:18:59.000 --> 00:19:00.680]  其實這是提醒我們甚麼呢?
[00:19:00.680 --> 00:19:03.360]  我們要將主權交回給神
[00:19:03.360 --> 00:19:05.320]  當我有機會和大家說以利沙的時候
[00:19:05.320 --> 00:19:08.160]  我會再和大家多說一點
[00:19:08.160 --> 00:19:11.080]  在《新約雅各書》裡面
[00:19:11.080 --> 00:19:15.840]  提到我們要忍耐直到主來
[00:19:15.840 --> 00:19:21.240]  告訴我們審判的主已經站在門口
[00:19:21.240 --> 00:19:23.640]  神是我們人生舞台的主
[00:19:23.640 --> 00:19:26.520]  這個主其實有很多的身份
[00:19:26.520 --> 00:19:30.800]  神更加是那位審判的主
[00:19:30.800 --> 00:19:34.880]  就算今天你覺得你的人生舞台是你掌控的
[00:19:34.880 --> 00:19:37.240]  或者甚至你覺得沒有大台
[00:19:37.240 --> 00:19:39.200]  但我很想提醒大家
[00:19:39.200 --> 00:19:42.520]  其實在我們人生最終要面對永恆裡面
[00:19:42.520 --> 00:19:44.040]  有一個叫做甚麼呢?
[00:19:44.040 --> 00:19:47.240]  審判台
[00:19:47.240 --> 00:19:48.840]  因為有一位審判的主
[00:19:48.840 --> 00:19:51.280]  要在這個審判台前
[00:19:51.280 --> 00:19:55.280]  讓我們重回
[00:19:55.280 --> 00:19:57.680]  重新再看我們的人生
[00:19:57.680 --> 00:20:00.880]  要將我們過往的人生帶到審判台前
[00:20:00.880 --> 00:20:04.480]  來攤開、顯明
[00:20:04.480 --> 00:20:06.000]  而在這個過程裡面
[00:20:06.000 --> 00:20:11.520]  仍然提醒我們要用不同的先知學
[00:20:11.520 --> 00:20:13.760]  過往的人去舉道約伯
[00:20:13.760 --> 00:20:15.320]  去舉道以利亞
[00:20:15.320 --> 00:20:16.480]  去告訴我們
[00:20:16.480 --> 00:20:19.840]  這是我們要學習的忍耐
[00:20:19.840 --> 00:20:23.040]  無論在約伯的身上、在以利亞的身上
[00:20:23.040 --> 00:20:24.520]  其實如果大家還有印象
[00:20:24.520 --> 00:20:28.160]  上一次我提到神更加是那位忍耐的神
[00:20:28.160 --> 00:20:29.440]  在舊恩的歷史裡面
[00:20:29.440 --> 00:20:31.080]  在教會的歷史裡面
[00:20:31.080 --> 00:20:34.680]  有人曾經形容神就是那位忍耐的神
[00:20:34.680 --> 00:20:39.040]  神其實忍耐了我們不同的人很多的時間
[00:20:39.040 --> 00:20:44.080]  是等待我們向祂迴轉
[00:20:44.080 --> 00:20:45.480]  而在這個忍耐過程
[00:20:45.480 --> 00:20:48.120]  以利亞給我們一個學習是甚麼呢?
[00:20:48.120 --> 00:20:55.160]  是按著神的吩咐來繼續祈禱
[00:20:55.160 --> 00:20:59.760]  當神給一些指令以利亞的時候
[00:20:59.760 --> 00:21:02.880]  其實神很清楚告訴以利亞
[00:21:02.880 --> 00:21:04.560]  甚麼時候應該祈禱
[00:21:04.560 --> 00:21:07.200]  甚麼時候應該來做一些行動
[00:21:07.200 --> 00:21:09.920]  所以以利亞是和我們一樣性情的人
[00:21:09.920 --> 00:21:11.600]  是告訴我們、提醒我們
[00:21:11.600 --> 00:21:16.360]  在我們艱難、在我們未必完全明白的時候
[00:21:16.360 --> 00:21:19.080]  我們最重要的是來到神的面前
[00:21:19.080 --> 00:21:24.720]  我們仍然去學習忍耐、學習等候
[00:21:24.720 --> 00:21:26.400]  就好像以利亞一樣
[00:21:26.400 --> 00:21:31.080]  在神面前繼續的禱告
[00:21:31.080 --> 00:21:35.360]  保羅在《羅馬書》告訴我們
[00:21:35.360 --> 00:21:38.960]  神是萬事互相效力的神
[00:21:38.960 --> 00:21:44.360]  其實這正是因為在所有的事情發生
[00:21:44.360 --> 00:21:46.800]  在我們所處身的處境當中
[00:21:46.800 --> 00:21:49.520]  都在神的掌管裏面
[00:21:49.520 --> 00:21:53.840]  所以我們更加要有這份信念
[00:21:53.840 --> 00:21:56.600]  在神的掌管
[00:21:56.600 --> 00:22:00.600]  另外人亦要測驗神喜悅的作為
[00:22:00.600 --> 00:22:03.480]  神的心意、神喜悅是甚麼呢?
[00:22:03.480 --> 00:22:05.800]  我們要更多聆聽神的說話
[00:22:05.800 --> 00:22:07.760]  明白祂的心意
[00:22:07.760 --> 00:22:10.080]  又按著祂的吩咐而行
[00:22:10.080 --> 00:22:13.600]  經歷神有奇妙的預備
[00:22:13.600 --> 00:22:15.720]  這裏我想和大家一起來溫習一下
[00:22:15.720 --> 00:22:17.760]  在過往我們在《諾恆聖言》裏面
[00:22:17.760 --> 00:22:21.280]  讀到以賽亞書的五十五章
