
[00:00:00.000 --> 00:00:03.540]  靚姐妹平安,我們先一齊祈禱
[00:11:01.040 --> 00:11:06.040]  主耶穌為什麼要再遲兩天才起程呢?
[00:11:06.040 --> 00:11:11.040]  原來猶太人相信當一個人死了之後
[00:11:11.040 --> 00:11:16.040]  他的靈魂還會在他的屍體附近
[00:11:16.040 --> 00:11:19.040]  三天之後才離開
[00:11:19.040 --> 00:11:22.040]  如果靈魂一旦離開
[00:11:22.040 --> 00:11:25.040]  死人就沒有復生的可能
[00:11:25.040 --> 00:11:30.040]  主耶穌故意等拉撒路被埋了四天之後
[00:11:30.040 --> 00:11:34.040]  才來到要使信他的人
[00:11:34.040 --> 00:11:39.040]  能夠進一步更加信他
[00:11:39.040 --> 00:11:45.040]  馬太和瑪利亞對耶穌能夠救回拉撒路
[00:11:45.040 --> 00:11:47.040]  是很有信心的
[00:11:47.040 --> 00:11:51.040]  故此兩姐妹一見到耶穌所說的話
[00:11:51.040 --> 00:11:52.040]  都是一樣的
[00:11:52.040 --> 00:11:54.040]  「主啊!要是祢再這裡
[00:11:54.040 --> 00:11:57.040]  我的弟弟就不會死」
[00:11:57.040 --> 00:12:01.040]  但是主耶穌要他們學習認識
[00:12:01.040 --> 00:12:05.040]  「我就是復活,就是生命
[00:12:05.040 --> 00:12:11.040]  信我的人雖然死了,仍然要活著
[00:12:11.040 --> 00:12:16.040]  活著信我的人一定永遠不死」
[00:12:16.040 --> 00:12:19.040]  哇!耶穌在說什麼呢?
[00:12:19.040 --> 00:12:22.040]  「信我的人雖然死了,仍然要活著」
[00:12:22.040 --> 00:12:26.040]  對我們這些相信人是有靈魂的人來說
[00:12:26.040 --> 00:12:28.040]  一點問題都沒有
[00:12:28.040 --> 00:12:31.040]  這句話很容易明白的
[00:12:31.040 --> 00:12:33.040]  但是耶穌接著還說
[00:12:33.040 --> 00:12:37.040]  「活著信我的人一定永遠不死」
[00:12:37.040 --> 00:12:39.040]  那就很難明白了
[00:12:39.040 --> 00:12:43.040]  基督徒不是和其他人一樣都會死嗎?
[00:12:43.040 --> 00:12:47.040]  很多人患癌症、心臟病或其他意外死亡
[00:12:47.040 --> 00:12:50.040]  基督徒都一樣會患那些病
[00:12:50.040 --> 00:12:53.040]  所以才有敘事禮拜
[00:12:53.040 --> 00:12:56.040]  甚至有很多墳場
[00:12:56.040 --> 00:12:58.040]  有基督徒的區域
[00:12:58.040 --> 00:13:01.040]  甚至是基督徒的墳場
[00:13:01.040 --> 00:13:07.040]  為什麼耶穌說「活著信我的人一定永遠不死」呢?
[00:13:07.040 --> 00:13:10.040]  要了解這句話
[00:13:10.040 --> 00:13:15.040]  我們一定要了解聖經對生命的看法
[00:13:15.040 --> 00:13:18.040]  生命是有兩種的
[00:13:18.040 --> 00:13:21.040]  一種是肉體的生命
[00:13:21.040 --> 00:13:26.040]  我們還沒死的人都是有生命的
[00:13:26.040 --> 00:13:30.040]  另一種是靈性的生命
[00:13:30.040 --> 00:13:33.040]  是肉眼看不到的
[00:13:33.040 --> 00:13:38.040]  靈性的生命是要和上帝連結的
[00:13:38.040 --> 00:13:42.040]  沒有和上帝連結的靈性生命
[00:13:42.040 --> 00:13:47.040]  就是屬於一種死的狀態
[00:13:47.040 --> 00:13:51.040]  在《創世紀》第三章記載了伊甸園的故事
[00:13:51.040 --> 00:13:56.040]  我們看到亞當和夏娃吃了禁果
[00:13:56.040 --> 00:13:58.040]  但他們吃了禁果時
[00:13:58.040 --> 00:14:00.040]  沒有突然咳嗽
[00:14:00.040 --> 00:14:01.040]  好像被吞在喉嚨
[00:14:01.040 --> 00:14:04.040]  然後掉在地上死亡
[00:14:04.040 --> 00:14:06.040]  雖然上帝曾經警告他們說
[00:14:06.040 --> 00:14:12.040]  「你們吃的日子必定死」
[00:14:12.040 --> 00:14:15.040]  其實這件事讓我們看到
[00:14:15.040 --> 00:14:18.040]  上帝對死的看法
[00:14:18.040 --> 00:14:21.040]  和我們是有點不同的
[00:14:21.040 --> 00:14:24.040]  在伊甸園的故事最後
[00:14:24.040 --> 00:14:29.040]  是亞當和夏娃被上帝趕出伊甸園
[00:14:29.040 --> 00:14:34.040]  即是說和上帝斷絕了關係
[00:14:34.040 --> 00:14:37.040]  被上帝逐出家門
[00:14:37.040 --> 00:14:43.040]  也就是說他們的靈性生命死了
[00:14:43.040 --> 00:14:47.040]  如果我們還記得主耶穌在
[00:14:47.040 --> 00:14:50.040]  《約翰福音》三章三節說
[00:14:50.040 --> 00:14:52.040]  「我鄭重地告訴你
[00:14:52.040 --> 00:14:55.040]  人若不重生
[00:14:55.040 --> 00:15:00.040]  就不能看見上帝國的實現」
[00:15:00.040 --> 00:15:05.040]  重生是指未信主的人的靈性
[00:15:05.040 --> 00:15:08.040]  是在一個死的狀態當中
[00:15:08.040 --> 00:15:14.040]  而只有聖靈可以使我們已經死的靈性生命
[00:15:14.040 --> 00:15:16.040]  再生一次
[00:15:16.040 --> 00:15:19.040]  就是所謂重生
[00:15:19.040 --> 00:15:22.040]  我們再看多兩節經文
[00:15:22.040 --> 00:15:25.040]  在二弗所書二章一節說
[00:15:25.040 --> 00:15:28.040]  「從前你們因犯罪
[00:15:28.040 --> 00:15:31.040]  違抗上帝的命令
[00:15:31.040 --> 00:15:35.040]  你們在靈性上是死了」
[00:15:35.040 --> 00:15:37.040]  靈性生命是死了
[00:15:37.040 --> 00:15:41.040]  生命未死仍然活著
[00:15:41.040 --> 00:15:45.040]  然後在二弗所書二章五節說
[00:15:45.040 --> 00:15:51.040]  「我們的靈性在為命的罪中死了的時候
[00:15:51.040 --> 00:15:55.040]  他使我們跟基督一同復活
[00:15:55.040 --> 00:15:59.040]  是他的恩典救了你們」
[00:15:59.040 --> 00:16:01.040]  在這裡我們又看到保羅說
[00:16:01.040 --> 00:16:03.040]  我們未認識耶穌之前
[00:16:03.040 --> 00:16:06.040]  靈性上是死了
[00:16:06.040 --> 00:16:10.040]  而他使我們跟基督一同復活
[00:16:10.040 --> 00:16:12.040]  這就是主耶穌所說的
[00:16:12.040 --> 00:16:18.040]  是聖靈使我們重生的意思
[00:16:18.040 --> 00:16:21.040]  重生了的人的靈魂
[00:16:21.040 --> 00:16:25.040]  就是永遠都會再死
[00:16:25.040 --> 00:16:28.040]  司提反也明白這個道理
[00:16:28.040 --> 00:16:30.040]  所以他臨死之前說
[00:16:30.040 --> 00:16:33.040]  主耶穌求你接納我的靈魂
[00:16:33.040 --> 00:16:36.040]  記載在《少林寺經》七章五十九節
[00:16:36.040 --> 00:16:40.040]  司提反是已經重生的人
[00:16:40.040 --> 00:16:43.040]  他知道他的靈魂是永遠不死的
[00:16:43.040 --> 00:16:47.040]  才求主耶穌接收他的靈魂
[00:16:47.040 --> 00:16:51.040]  回看《楊枉十一章》
[00:16:51.040 --> 00:16:53.040]  二十七節真的很經典
[00:16:53.040 --> 00:16:58.040]  雖然馬太曾埋怨主耶穌為何不早來
[00:16:58.040 --> 00:17:01.040]  但當主耶穌將真理告訴他的時候
[00:17:01.040 --> 00:17:03.040]  他就信主耶穌的話了
[00:17:03.040 --> 00:17:06.040]  因為他認識耶穌的身份
[00:17:06.040 --> 00:17:11.040]  「我信你是基督,是上帝的兒子
[00:17:11.040 --> 00:17:15.040]  就是那要臨到世界的」
[00:17:15.040 --> 00:17:20.040]  馬太的弟弟拉撒路復生了沒有?
[00:17:20.040 --> 00:17:22.040]  還沒有
[00:17:22.040 --> 00:17:25.040]  那時候拉撒路未曾復生
[00:17:25.040 --> 00:17:28.040]  耶穌未曾死而復活
[00:17:28.040 --> 00:17:33.040]  而馬太已經相信耶穌是基督
[00:17:33.040 --> 00:17:35.040]  是上帝的兒子
[00:17:35.040 --> 00:17:37.040]  很多猶太人
[00:17:37.040 --> 00:17:40.040]  尤其是那些宗教領袖
[00:17:40.040 --> 00:17:43.040]  就不肯相信耶穌是基督
[00:17:43.040 --> 00:17:46.040]  是上帝的兒子
[00:17:46.040 --> 00:17:49.040]  接著去到經文
[00:17:49.040 --> 00:17:52.040]  我們看到耶穌去到墳墓
[00:17:52.040 --> 00:17:54.040]  叫拉撒路出來
[00:17:54.040 --> 00:17:57.040]  結果他就出來了
[00:17:57.040 --> 00:18:00.040]  表明耶穌說的是真的
[00:18:00.040 --> 00:18:02.040]  因為他在二十五節說
[00:18:02.040 --> 00:18:05.040]  「我是復活,就是生命
[00:18:05.040 --> 00:18:10.040]  信我的人雖然死了,仍然要活著」
[00:18:10.040 --> 00:18:16.040]  我們留意當拉撒路從墳墓裡出來的時候
[00:18:16.040 --> 00:18:21.040]  他的手和腳仍然是裹著布條
[00:18:21.040 --> 00:18:25.040]  這是猶太人埋葬死人的方法
[00:18:25.040 --> 00:18:29.040]  用香料布條包著屍體
[00:18:29.040 --> 00:18:32.040]  放入石洞裡
[00:18:32.040 --> 00:18:37.040]  所以耶穌就吩咐在場的人說
[00:18:37.040 --> 00:18:40.040]  「解開它,讓它走」
[00:18:40.040 --> 00:18:45.040]  我覺得這個場面真的很有象徵性的意義
[00:18:45.040 --> 00:18:48.040]  有很多人雖然信了耶穌
[00:18:48.040 --> 00:18:54.040]  但仍然活在過去的傳統和價值觀裡
[00:18:54.040 --> 00:18:57.040]  被那些東西捆綁著
[00:18:57.040 --> 00:19:01.040]  我鼓勵大家要審查自己的價值觀
[00:19:01.040 --> 00:19:08.040]  是不是將今生和物質看為最重要呢?
[00:19:08.040 --> 00:19:12.040]  其實人生是短暫的
[00:19:12.040 --> 00:19:15.040]  每個人的人生都是短暫的
[00:19:15.040 --> 00:19:20.040]  只有永恆的生命才是最重要的
[00:19:20.040 --> 00:19:23.040]  我們要從物質的捆綁
[00:19:23.040 --> 00:19:27.040]  從現世的生命中釋放自己
[00:19:27.040 --> 00:19:31.040]  使我們活在耶穌所賜的
[00:19:31.040 --> 00:19:35.040]  永恆的生命和自由裡
[00:19:35.040 --> 00:19:39.040]  弟子們,看過今天的經文
[00:19:39.040 --> 00:19:44.040]  我想大家都看到耶穌對那三姊弟的家庭
[00:19:44.040 --> 00:19:48.040]  顯出的恩典和真理
[00:19:48.040 --> 00:19:52.040]  我嘗試想一想
[00:19:52.040 --> 00:19:56.040]  亞大和瑪利亞的情緒變化
[00:19:56.040 --> 00:20:01.040]  我相信他們會從盼望變成絕望
[00:20:01.040 --> 00:20:03.040]  又落到失望
[00:20:03.040 --> 00:20:06.040]  但最後卻是喜出望外
[00:20:06.040 --> 00:20:09.040]  當他們派人去找耶穌的時候
[00:20:09.040 --> 00:20:11.040]  他們是充滿希望的
[00:20:11.040 --> 00:20:15.040]  但當耶穌未及時來到
[00:20:15.040 --> 00:20:18.040]  而拉撒路又死了
[00:20:18.040 --> 00:20:22.040]  使他們變成很絕望
[00:20:22.040 --> 00:20:26.040]  弟弟被埋葬了四天之後
[00:20:26.040 --> 00:20:29.040]  耶穌才到
[00:20:29.040 --> 00:20:31.040]  他們質問耶穌
[00:20:31.040 --> 00:20:36.040]  表現出他們對耶穌的失望
[00:20:36.040 --> 00:20:40.040]  但當耶穌吩咐拉撒路
[00:20:40.040 --> 00:20:44.040]  從墳墓裡出來的時候
[00:20:44.040 --> 00:20:46.040]  而他們真的見到
[00:20:46.040 --> 00:20:49.040]  他們的弟弟竟然死而復生
[00:20:49.040 --> 00:20:54.040]  嘩!真是喜出望外
[00:20:54.040 --> 00:20:58.040]  以讓他們能夠喜出望外的關鍵
[00:20:58.040 --> 00:21:02.040]  就是他們的信心
[00:21:02.040 --> 00:21:06.040]  雖然他們對耶穌有過失望
[00:21:06.040 --> 00:21:09.040]  但仍然對祂有信心
[00:21:09.040 --> 00:21:12.040]  正如馬大對耶穌說
[00:21:12.040 --> 00:21:17.040]  主啊!是的,我信祢是基督,是上帝的兒子
[00:21:17.040 --> 00:21:21.040]  就是那要臨到世界的
[00:21:21.040 --> 00:21:27.040]  我們都要學習對主耶穌充滿信心
[00:21:27.040 --> 00:21:32.040]  即使當耶穌好像沒有答應我們祈禱的時候
[00:21:32.040 --> 00:21:37.040]  我們仍然要相信耶穌是上帝
[00:21:37.040 --> 00:21:39.040]  上帝是有主權的
[00:21:39.040 --> 00:21:42.040]  並且祂是愛我們的
[00:21:42.040 --> 00:21:44.040]  祂不給我們的東西
[00:21:44.040 --> 00:21:46.040]  仍然是對我們好的
[00:21:46.040 --> 00:21:49.040]  要將更好的東西賜給我們
[00:21:49.040 --> 00:21:51.040]  祂不按照我們的時間
[00:21:51.040 --> 00:21:54.040]  將我們所求的東西給我們
[00:21:54.040 --> 00:21:58.040]  是因為祂知道有更美妙的時間
[00:21:58.040 --> 00:22:01.040]  更合適的時間
[00:22:01.040 --> 00:22:04.040]  此外我想提醒大家
[00:22:04.040 --> 00:22:07.040]  對自己的永生要有把握
[00:22:07.040 --> 00:22:10.040]  要相信主耶穌的說話
[00:22:10.040 --> 00:22:13.040]  我就是復活,就是生命
[00:22:13.040 --> 00:22:16.040]  信我的人雖然死了
[00:22:16.040 --> 00:22:18.040]  仍然要活著
[00:22:18.040 --> 00:22:21.040]  凡活著信我的人
[00:22:21.040 --> 00:22:24.040]  必永遠不死
[00:22:24.040 --> 00:22:27.040]  已經信主的人
[00:22:27.040 --> 00:22:29.040]  不要懼怕死亡
[00:22:29.040 --> 00:22:33.040]  更加要由於認識屬靈的生命
[00:22:33.040 --> 00:22:36.040]  才是人生的生命之光
[00:22:36.040 --> 00:22:40.040]  才會令我們的人生變成有意義
[00:22:40.040 --> 00:22:43.040]  不受物質捆綁的生命
[00:22:43.040 --> 00:22:48.040]  讓我們的信仰改變我們的價值觀
[00:22:48.040 --> 00:22:52.040]  更加學會和其他人
[00:22:52.040 --> 00:22:57.040]  分享這個寶貴的恩典和真理
[00:22:57.040 --> 00:23:00.040]  讓我們一起祈禱
[00:23:00.040 --> 00:23:02.040]  親愛的主耶穌
[00:23:02.040 --> 00:23:05.040]  感謝祢讓我們認識祢
[00:23:05.040 --> 00:23:08.040]  就是復活,就是生命
[00:23:08.040 --> 00:23:11.040]  更加是我們的生命之光
[00:23:11.040 --> 00:23:14.040]  求祢幫助我們已經信祢的人
[00:23:14.040 --> 00:23:17.040]  對生和死有正確的認識
[00:23:17.040 --> 00:23:21.040]  並且會積極傳揚這個永生的好消息
[00:23:21.040 --> 00:23:24.040]  奉耶穌基督的名祈禱
[00:23:24.040 --> 00:23:26.040]  阿門
