
[00:00:00.000 --> 00:00:02.440]  Hello 弟兄姊妹 你好
[00:02:46.400 --> 00:02:48.400]  你可能是抱著你的小寶貝
[00:02:48.400 --> 00:02:50.200]  一起來崇拜也說不定
[00:02:50.200 --> 00:02:53.200]  但是當然除了愛情親子情之外
[00:02:53.200 --> 00:02:56.000]  我們很多兄弟姐妹的所謂手足情
[00:02:56.000 --> 00:02:58.200]  甚至我們很多的友誼
[00:02:58.200 --> 00:03:01.200]  對於我們人世間的關係來說
[00:03:01.200 --> 00:03:02.400]  都是很重要的
[00:03:02.400 --> 00:03:05.400]  但是在這些關係的網絡裏面
[00:03:05.400 --> 00:03:07.800]  我們發覺如果簡單地分類
[00:03:07.800 --> 00:03:09.400]  可以分開兩種的
[00:03:09.400 --> 00:03:12.400]  愛情和友情我們簡單地說
[00:03:12.400 --> 00:03:14.200]  它是一個道義的情
[00:03:14.200 --> 00:03:15.000]  為什麼呢
[00:03:15.000 --> 00:03:18.400]  因為它都是在一個盟約裏面而產生出來的
[00:03:18.400 --> 00:03:21.800]  就是說如果你和你鄰居結婚
[00:03:21.800 --> 00:03:23.800]  你們之間是在講愛情
[00:03:23.800 --> 00:03:25.800]  你們是在一個盟約裏面
[00:03:25.800 --> 00:03:28.800]  讓我們要繼續繼續下去的
[00:03:28.800 --> 00:03:30.000]  朋友也是的
[00:03:30.000 --> 00:03:31.400]  都是短暫的
[00:03:31.400 --> 00:03:32.400]  有時候
[00:03:32.400 --> 00:03:35.400]  小時候有沒有一些小學同學很友好的
[00:03:35.400 --> 00:03:37.800]  或者中學同學很友好的
[00:03:37.800 --> 00:03:39.000]  我小時候有很多的
[00:03:39.000 --> 00:03:41.400]  我們曾經想過是要一起結婚
[00:03:41.400 --> 00:03:43.200]  一起去一間大公司那裏
[00:03:43.200 --> 00:03:44.400]  去工作
[00:03:44.400 --> 00:03:46.400]  最好嫁幾個兄弟
[00:03:46.400 --> 00:03:48.200]  我們就不用分開了
[00:03:48.200 --> 00:03:50.400]  小朋友有很多很多的遐想
[00:03:50.400 --> 00:03:51.400]  但是無論如何
[00:03:51.400 --> 00:03:52.600]  我們都知道
[00:03:52.600 --> 00:03:55.000]  這些情誼是刻骨銘心的
[00:03:55.000 --> 00:03:56.200]  好朋友
[00:03:56.200 --> 00:03:57.200]  閨蜜
[00:03:57.200 --> 00:03:59.800]  這些是很重要的
[00:03:59.800 --> 00:04:03.000]  但是始終我們都會因為不同的原因
[00:04:03.000 --> 00:04:04.600]  有很多的離別
[00:04:04.600 --> 00:04:05.800]  但是有兩個情
[00:04:05.800 --> 00:04:07.200]  就是親子情和手足情
[00:04:07.200 --> 00:04:08.800]  我們被稱為公義之情
[00:04:08.800 --> 00:04:10.600]  是講求良心的
[00:04:10.600 --> 00:04:11.800]  為什麼這樣說呢
[00:04:11.800 --> 00:04:12.800]  它很有趣的
[00:04:12.800 --> 00:04:15.000]  它們是永遠都不會改變的
[00:04:15.000 --> 00:04:16.400]  這個關係
[00:04:16.400 --> 00:04:20.800]  但是是不是真的又是這麼甜蜜的呢
[00:04:20.800 --> 00:04:23.000]  是不是這麼令人回味的呢
[00:04:23.000 --> 00:04:24.000]  又不知道的
[00:04:24.000 --> 00:04:25.200]  因為很多家庭
[00:04:25.200 --> 00:04:28.200]  都是有很多不同的眼淚和困難的
[00:04:28.200 --> 00:04:29.400]  但是無論如何
[00:04:29.400 --> 00:04:30.200]  我們知道
[00:04:30.200 --> 00:04:32.200]  親子情和手足情
[00:04:32.200 --> 00:04:33.800]  我們是有血緣關係的
[00:04:33.800 --> 00:04:36.600]  無論你守不守這個約
[00:04:36.600 --> 00:04:37.800]  因為它沒有盟約的
[00:04:37.800 --> 00:04:39.800]  根本你奪不到它的
[00:04:39.800 --> 00:04:41.000]  不會說我離了婚
[00:04:41.000 --> 00:04:42.400]  我就和你沒有關係
[00:04:42.400 --> 00:04:44.200]  但是父母
[00:04:44.200 --> 00:04:45.000]  子女
[00:04:45.000 --> 00:04:47.000]  就算有時候你失散了
[00:04:47.000 --> 00:04:48.800]  就是離家出走那些
[00:04:48.800 --> 00:04:52.200]  父母都仍然很記掛著的
[00:04:52.200 --> 00:04:54.800]  所以這個血緣關係是很難脫的
[00:04:54.800 --> 00:04:56.000]  不過又這樣
[00:04:56.000 --> 00:04:57.400]  你有沒有發覺這些的關係
[00:04:57.400 --> 00:04:58.400]  這些的愛
[00:04:58.400 --> 00:05:02.800]  某程度上也受制於當時當代的價值觀
[00:05:02.800 --> 00:05:04.400]  因為不同的價值觀
[00:05:04.400 --> 00:05:06.400]  對於這些的愛情
[00:05:06.400 --> 00:05:09.600]  是有不同的詮釋
[00:05:09.600 --> 00:05:12.200]  以致到不同時代
[00:05:12.200 --> 00:05:13.200]  不同的人
[00:05:13.200 --> 00:05:14.400]  對於他的看法
[00:05:14.400 --> 00:05:16.000]  也有不同的
[00:05:16.000 --> 00:05:17.000]  簡單來說
[00:05:17.000 --> 00:05:18.200]  某程度上這個關係
[00:05:18.200 --> 00:05:21.200]  可能只是說有選擇還是沒有選擇
[00:05:21.200 --> 00:05:23.200]  譬如父母是我們沒有選擇的
[00:05:23.200 --> 00:05:24.200]  睜開眼
[00:05:24.200 --> 00:05:25.200]  你有意識的
[00:05:25.200 --> 00:05:26.400]  他就是你的父母
[00:05:26.400 --> 00:05:28.200]  兄弟姐妹都沒有選擇的
[00:05:28.200 --> 00:05:31.600]  很多人都很渴望有個妹妹
[00:05:31.600 --> 00:05:32.800]  很渴望有個弟弟
[00:05:32.800 --> 00:05:35.600]  但是有些人是很不想有個弟弟妹妹的
[00:05:35.600 --> 00:05:37.600]  但是無論如何
[00:05:37.600 --> 00:05:39.600]  好像我們的關係
[00:05:39.600 --> 00:05:41.000]  特別是血緣關係
[00:05:41.000 --> 00:05:42.600]  好像是到我們死去
[00:05:42.600 --> 00:05:45.200]  才算是真正的分開和完結
[00:05:45.200 --> 00:05:46.600]  反之而言
[00:05:46.600 --> 00:05:48.600]  愛情和友情
[00:05:48.600 --> 00:05:51.800]  好像是有些期限的
[00:05:51.800 --> 00:05:54.400]  特別現在離婚這麼容易
[00:05:54.400 --> 00:05:55.600]  我離婚的時候
[00:05:55.600 --> 00:05:57.200]  我和你之間所謂的愛情
[00:05:57.200 --> 00:05:58.400]  就結束了
[00:05:58.400 --> 00:06:02.000]  我們可以從第二個開始
[00:06:02.000 --> 00:06:06.400]  但是在維基百科裏面
[00:06:06.400 --> 00:06:08.200]  有一個叫做愛的風格
[00:06:08.200 --> 00:06:09.200]  其實也挺有趣的
[00:06:09.200 --> 00:06:11.200]  大家上網是可以隨便找到的
[00:06:11.200 --> 00:06:14.400]  他提到因為愛的衍生
[00:06:14.400 --> 00:06:16.400]  以致我們人際關係
[00:06:16.400 --> 00:06:21.200]  基本發展了不同的一個叫做愛的風格
[00:06:21.200 --> 00:06:23.600]  這六個風格我都覺得挺有意思的
[00:06:23.600 --> 00:06:26.200]  第一種就叫做情慾之愛
[00:06:26.200 --> 00:06:28.800]  特別是對於對方的外表
[00:06:28.800 --> 00:06:31.000]  你會突然間很吸睛
[00:06:31.000 --> 00:06:31.800]  很吸引
[00:06:31.800 --> 00:06:33.200]  很喜歡他
[00:06:33.200 --> 00:06:36.200]  特別我們見到青年期的時候
[00:06:36.200 --> 00:06:38.200]  是容易會見到這種的愛
[00:06:38.200 --> 00:06:44.400]  特別是男性是更加會受對方的外表影響
[00:06:44.400 --> 00:06:47.200]  第二種就叫做遊戲之愛
[00:06:47.200 --> 00:06:50.000]  就是大家一起玩得很開心
[00:06:50.000 --> 00:06:52.000]  我們叫玩伴
[00:06:52.000 --> 00:06:54.800]  但是往往也是充滿競爭的
[00:06:54.800 --> 00:06:58.000]  很多時候是很想贏對方
[00:06:58.000 --> 00:07:02.400]  如果我們男女拍拖帶有這種的愛
[00:07:02.400 --> 00:07:04.000]  都挺危險的
[00:07:04.000 --> 00:07:08.200]  很多人特別是在年輕的時間
[00:07:08.200 --> 00:07:11.800]  在學校或者青年的時代
[00:07:11.800 --> 00:07:13.800]  大家都想追求那個女孩
[00:07:13.800 --> 00:07:16.000]  追到就很威風
[00:07:16.000 --> 00:07:17.800]  很有滿足感
[00:07:17.800 --> 00:07:20.800]  如果你只是單單為了贏
[00:07:20.800 --> 00:07:24.400]  而去經營一段愛情
[00:07:24.400 --> 00:07:26.800]  事實上是有點危機的
[00:07:26.800 --> 00:07:29.200]  第三種就叫做友誼之愛
[00:07:29.200 --> 00:07:34.800]  是一個慢慢發展而出現的愛情
[00:07:34.800 --> 00:07:38.400]  是比較像老火湯
[00:07:38.400 --> 00:07:41.000]  慢慢熬出來是有味道一點的
[00:07:41.000 --> 00:07:44.600]  彼此的相顧相知相識
[00:07:44.600 --> 00:07:48.200]  也是有一個很好的友誼的根底
[00:07:48.200 --> 00:07:51.800]  所以很多人都夢寐以求
[00:07:51.800 --> 00:07:54.800]  可以我們由朋友開始
[00:07:54.800 --> 00:07:56.600]  朋友之後大家又合得來
[00:07:56.600 --> 00:07:57.400]  又合得來
[00:07:57.400 --> 00:08:00.200]  這樣發展愛情就應該會好一點
[00:08:00.200 --> 00:08:01.200]  但在現實生活裡
[00:08:01.200 --> 00:08:03.400]  我覺得好朋友要拍拖
[00:08:03.400 --> 00:08:05.000]  又很難開始
[00:08:05.000 --> 00:08:05.800]  為什麼?
[00:08:05.800 --> 00:08:06.800]  大家很害怕
[00:08:06.800 --> 00:08:09.000]  如果開始了這段關係
[00:08:09.000 --> 00:08:10.600]  不能結束的時候
[00:08:10.600 --> 00:08:13.400]  慘了就沒有好朋友了
[00:08:13.400 --> 00:08:15.400]  所以其實都是比較複雜的
[00:08:15.400 --> 00:08:18.200]  但是如果能夠真的有友誼之愛
[00:08:18.200 --> 00:08:20.400]  在一段戀情裡
[00:08:20.400 --> 00:08:22.400]  某程度上那個成功率
[00:08:22.400 --> 00:08:24.200]  其實是會高一點的
[00:08:24.200 --> 00:08:26.000]  第四種叫做現實之愛
[00:08:26.000 --> 00:08:28.200]  就是說其實是傾於
[00:08:28.200 --> 00:08:32.200]  我們會找一些對自己有利益的
[00:08:32.200 --> 00:08:34.400]  才會做朋友的
[00:08:34.400 --> 00:08:36.000]  或者建立關係的
[00:08:36.000 --> 00:08:39.000]  如果我們預想了
[00:08:39.000 --> 00:08:41.000]  有些對手是這樣想
[00:08:41.000 --> 00:08:42.400]  就有點困難了
[00:08:42.400 --> 00:08:43.800]  就好像電視劇一樣
[00:08:43.800 --> 00:08:46.600]  介入豪門 something like that
[00:08:46.600 --> 00:08:48.200]  但有一種可能大家沒有留意的
[00:08:48.200 --> 00:08:50.000]  叫做依附之愛
[00:08:50.000 --> 00:08:54.000]  就是其實他的愛是很濃的
[00:08:54.000 --> 00:08:55.800]  但是不穩定的
[00:08:55.800 --> 00:08:57.000]  很浪漫
[00:08:57.000 --> 00:09:00.800]  但是又可以突然間不見了
[00:09:00.800 --> 00:09:02.600]  為什麼有這麼特別的關係
[00:09:02.600 --> 00:09:04.000]  特別是依附關係
[00:09:04.000 --> 00:09:07.000]  是需要大家有時間去研究一下的
[00:09:07.000 --> 00:09:10.600]  這個依附關係的開始
[00:09:10.600 --> 00:09:13.600]  其實是源於我們跟我們出生之後
[00:09:13.600 --> 00:09:17.000]  第一個照顧者的微妙關係
[00:09:17.000 --> 00:09:18.000]  因為我們小時候
[00:09:18.000 --> 00:09:19.800]  怎樣去學人和相處
[00:09:19.800 --> 00:09:21.000]  怎樣去表達愛
[00:09:21.000 --> 00:09:22.200]  接受愛呢?
[00:09:22.200 --> 00:09:24.400]  其實是由第一個照顧我們的人那裡
[00:09:24.400 --> 00:09:26.200]  我們是先學到的
[00:09:26.200 --> 00:09:30.200]  所以有些人很依賴她的男朋友女朋友
[00:09:30.200 --> 00:09:32.800]  或者很依賴她的老公和老婆
[00:09:32.800 --> 00:09:35.400]  過份的依賴會令我們很容易jealous
[00:09:35.400 --> 00:09:37.000]  很容易嫉妒
[00:09:37.000 --> 00:09:38.400]  很不安全
[00:09:38.400 --> 00:09:40.600]  經常很怕沒有了他
[00:09:40.600 --> 00:09:44.200]  或者自己在對方心目中沒那麼重要
[00:09:44.200 --> 00:09:47.600]  所以會帶來情緒很不穩定
[00:09:47.600 --> 00:09:51.000]  也反而令到拍拖裡面
[00:09:51.000 --> 00:09:53.800]  增添了很多很多的煩惱
[00:09:53.800 --> 00:09:56.000]  第六種叫利他之愛
[00:09:56.000 --> 00:09:59.200]  這個愛簡直是夢寐以求
[00:09:59.200 --> 00:10:01.200]  是完全無私的愛
[00:10:01.200 --> 00:10:03.600]  可以不惜傷害自己
[00:10:03.600 --> 00:10:05.400]  或者捨棄任何的東西
[00:10:05.400 --> 00:10:06.800]  重視神教
[00:10:06.800 --> 00:10:11.400]  現在多數稱這種為真愛
[00:10:11.400 --> 00:10:14.400]  這裡的寫法令我有點害怕
[00:10:14.400 --> 00:10:18.000]  你想想不惜傷害自己
[00:10:18.000 --> 00:10:20.200]  去愛你
[00:10:20.200 --> 00:10:22.800]  你會不會覺得這種愛其實很重
[00:10:22.800 --> 00:10:26.800]  所謂的利他之愛是否真愛
[00:10:26.800 --> 00:10:29.200]  其實我也有些疑問
[00:10:29.200 --> 00:10:32.600]  但是無論如何身為牧師
[00:10:32.600 --> 00:10:33.800]  我真的很想說
[00:10:33.800 --> 00:10:35.200]  讀完這六個之後
[00:10:35.200 --> 00:10:37.400]  我更加覺得在聖經裡面
[00:10:37.400 --> 00:10:39.600]  讓我們看到的
[00:10:39.600 --> 00:10:42.600]  那個才是真正的愛
[00:10:42.600 --> 00:10:46.600]  耶穌基督親自降臨在世間裡面
[00:10:46.600 --> 00:10:48.800]  除了完成了救恩之外
[00:10:48.800 --> 00:10:52.000]  其實你去研讀耶穌基督的生平
[00:10:52.000 --> 00:10:53.400]  去領悟解主的時候
[00:10:53.400 --> 00:10:55.200]  你會發現祂的生命
[00:10:55.200 --> 00:10:59.200]  雖然三十多年在地上
[00:10:59.200 --> 00:11:01.000]  但是祂是親自示範了
[00:11:01.000 --> 00:11:02.800]  什麼叫做真正的愛
[00:11:02.800 --> 00:11:03.600]  同樣的
[00:11:03.600 --> 00:11:06.600]  耶穌基督今天呼召我們每一個做門徒的
[00:11:06.600 --> 00:11:08.400]  你都去跟從祂
[00:11:08.400 --> 00:11:10.800]  我們不單是去認識這份愛
[00:11:10.800 --> 00:11:12.200]  去學習這份愛
[00:11:12.200 --> 00:11:14.600]  我們更加需要活出這份愛
[00:11:14.600 --> 00:11:16.000]  特別在情人節裡面
[00:11:16.000 --> 00:11:18.000]  每個人都很想有一份愛情
[00:11:18.000 --> 00:11:22.600]  每個人都很想自己在浪漫幸福的裡面
[00:11:22.600 --> 00:11:25.200]  但是其實對於愛的定義
[00:11:25.200 --> 00:11:27.000]  維基百科也有另一個說法
[00:11:27.000 --> 00:11:28.400]  我覺得很棒的
[00:11:28.400 --> 00:11:31.200]  他說最佳定義的愛是什麼呢
[00:11:31.200 --> 00:11:33.400]  是主動心動
[00:11:33.400 --> 00:11:37.600]  以真心對待某一個生命體或者物體
[00:11:37.600 --> 00:11:40.800]  使其整體都得到快樂
[00:11:40.800 --> 00:11:42.000]  簡而言之
[00:11:42.000 --> 00:11:46.600]  他說愛是主動使整體得到快樂的
[00:11:46.600 --> 00:11:48.800]  那怎麼去理解和詮釋呢
[00:11:48.800 --> 00:11:49.800]  我們自己就會覺得
[00:11:49.800 --> 00:11:50.600]  他在看的時候
[00:11:50.600 --> 00:11:52.000]  其實他提出一樣東西
[00:11:52.000 --> 00:11:53.400]  什麼叫做愛
[00:11:53.400 --> 00:11:56.800]  愛原來不是在等別人愛自己
[00:11:56.800 --> 00:11:59.000]  也不是等別人滿足自己
[00:11:59.000 --> 00:12:00.600]  愛是一個動詞
[00:12:00.600 --> 00:12:04.800]  而且是一個自己可以決定愛還是不愛的
[00:12:04.800 --> 00:12:07.000]  所以他說愛是應該主動的
[00:12:07.000 --> 00:12:08.400]  但是什麼叫做愛呢
[00:12:08.400 --> 00:12:09.600]  當你去愛的時候
[00:12:09.600 --> 00:12:11.800]  其實是不會求回報的
[00:12:11.800 --> 00:12:15.400]  雖然是單方願意主動去付出
[00:12:15.400 --> 00:12:19.000]  但是他希望能夠得到整體
[00:12:19.000 --> 00:12:22.800]  其實是雙方都能夠快樂的
[00:12:22.800 --> 00:12:25.800]  這些定義好像很難理解
[00:12:25.800 --> 00:12:27.600]  但是在聖經裏面
[00:12:27.600 --> 00:12:29.800]  耶穌基督是一個很好的示範
[00:12:29.800 --> 00:12:32.000]  經文裏面告訴我們
[00:12:32.000 --> 00:12:34.200]  原來我們的上帝
[00:12:34.200 --> 00:12:37.600]  怎麼去示範這種主動付出
[00:12:37.600 --> 00:12:41.800]  而令大家都快樂的愛情呢
[00:12:41.800 --> 00:12:44.400]  就是當上帝愛我們的時候
[00:12:44.400 --> 00:12:47.200]  他願意犧牲他自己
[00:12:47.200 --> 00:12:52.200]  甚至是將獨生子耶穌基督降臨在世間
[00:12:52.200 --> 00:12:53.800]  來到死在十字架上
[00:12:53.800 --> 00:12:55.200]  這是苦惱
[00:12:55.200 --> 00:12:58.200]  但是他成就了一個很偉大的救恩
[00:12:58.200 --> 00:13:01.200]  就是讓上帝愛的這群人
[00:13:01.200 --> 00:13:02.600]  可以脫離罪惡
[00:13:02.600 --> 00:13:05.000]  回到上帝的身邊
[00:13:05.000 --> 00:13:06.200]  所以某程度來說
[00:13:06.200 --> 00:13:10.000]  在救恩裏面你和我是沒有付出的
[00:13:10.000 --> 00:13:11.400]  我們是真的被接受那個
[00:13:11.400 --> 00:13:13.000]  我們是被愛那個
[00:13:13.000 --> 00:13:16.400]  是上帝主動的付出
[00:13:16.400 --> 00:13:19.400]  但是結出一個很好的果子
[00:13:19.400 --> 00:13:20.600]  結局是什麼呢
[00:13:20.600 --> 00:13:23.200]  原來我們大家整體都快樂
[00:13:23.200 --> 00:13:24.200]  我們得到救恩
[00:13:24.200 --> 00:13:25.400]  我們很快樂
[00:13:25.400 --> 00:13:27.600]  上帝也很快樂
[00:13:27.600 --> 00:13:29.600]  單方面付出
[00:13:29.600 --> 00:13:31.400]  怎麼會快樂呢
[00:13:31.400 --> 00:13:32.200]  我們在聖經裏面
[00:13:32.200 --> 00:13:35.600]  看到上帝對人的那種喜愛
[00:13:35.600 --> 00:13:37.800]  當有一個人真的迴轉
[00:13:37.800 --> 00:13:39.400]  來信主的時候
[00:13:39.400 --> 00:13:43.800]  聖經說連天使也是歡呼快樂的
[00:13:43.800 --> 00:13:45.400]  所以當一個人
[00:13:45.400 --> 00:13:48.800]  能夠迴轉到上帝的身邊
[00:13:48.800 --> 00:13:51.000]  那個關係的復和
[00:13:51.000 --> 00:13:53.400]  是上帝也感受到很快樂
[00:13:53.400 --> 00:13:57.800]  雖然他為救恩付出了整體的代價
[00:13:57.800 --> 00:13:59.800]  如果這個是真正的愛
[00:13:59.800 --> 00:14:01.800]  這種叫做愛的時候
[00:14:01.800 --> 00:14:03.800]  弟兄姊妹你有沒有想過
[00:14:03.800 --> 00:14:08.800]  你自己是否願意主動去愛呢
[00:14:08.800 --> 00:14:10.200]  因為很多時候說愛情
[00:14:10.200 --> 00:14:11.200]  特別是現在
[00:14:11.200 --> 00:14:12.600]  不好意思我們是老人家
[00:14:12.600 --> 00:14:14.000]  覺得年輕的那些
[00:14:14.000 --> 00:14:16.200]  個個都是等人愛自己的
[00:14:16.200 --> 00:14:17.400]  從來都不會想
[00:14:17.400 --> 00:14:20.800]  我自己是應該要去主動去愛人
[00:14:20.800 --> 00:14:23.800]  還有經常覺得我主動付出這麼多
[00:14:23.800 --> 00:14:25.400]  我就很吃虧
[00:14:25.400 --> 00:14:27.200]  所以其實夫妻間
[00:14:27.200 --> 00:14:30.400]  為什麼結婚之後有這麼多爭執
[00:14:30.400 --> 00:14:33.200]  往往就是在很多的計算裏面
[00:14:33.200 --> 00:14:35.000]  心裏面就很不開心
[00:14:35.000 --> 00:14:36.400]  還有很不快樂
[00:14:36.400 --> 00:14:38.200]  所以弟兄姊妹我真的鼓勵你
[00:14:38.200 --> 00:14:39.400]  如果你真的覺得
[00:14:39.400 --> 00:14:42.200]  很希望自己的人際關係
[00:14:42.200 --> 00:14:44.400]  能夠真的進入一個更加浪漫
[00:14:44.400 --> 00:14:45.600]  更加開心
[00:14:45.600 --> 00:14:48.000]  更加滿足的愛情裏面
[00:14:48.000 --> 00:14:51.000]  我們需要在神的身上重新去學習
[00:14:51.000 --> 00:14:52.400]  什麼叫做愛
[00:14:52.400 --> 00:14:56.800]  我們要好好相信我們這位救世主
[00:14:56.800 --> 00:14:59.400]  因為他親自來示範
[00:14:59.400 --> 00:15:01.200]  什麼叫做真正的愛
[00:15:01.200 --> 00:15:04.600]  我們需要去竭力追求去認識他
[00:15:04.600 --> 00:15:06.000]  信主是不夠的
[00:15:06.000 --> 00:15:07.400]  因為你都不認識
[00:15:07.400 --> 00:15:10.800]  耶穌基督究竟怎樣去實踐這個愛
[00:15:10.800 --> 00:15:13.200]  我們要好好去學習
[00:15:13.200 --> 00:15:14.600]  好好去學習
[00:15:14.600 --> 00:15:17.000]  但是最重要的第三步
[00:15:17.000 --> 00:15:19.600]  就是我們需要謙卑和信服
[00:15:19.600 --> 00:15:22.400]  去跟從耶穌的教導去走
[00:15:22.400 --> 00:15:26.000]  在很多信主的個案裏面
[00:15:26.000 --> 00:15:27.800]  我們看到是感動的
[00:15:27.800 --> 00:15:31.800]  大家好好感受到上帝的幫助
[00:15:31.800 --> 00:15:32.800]  有很多神蹟歧視
[00:15:32.800 --> 00:15:35.400]  令我們很相信上帝是真神
[00:15:35.400 --> 00:15:37.800]  但相信上帝之後為何我們的生命
[00:15:37.800 --> 00:15:42.200]  又好像不是真正的豐盛和滿足
[00:15:42.200 --> 00:15:45.800]  其實往往是因為我們只是相信上帝
[00:15:45.800 --> 00:15:48.000]  我們沒有好好去認識上帝
[00:15:48.000 --> 00:15:52.200]  我們亦都不願意跟從耶穌的教導去走
[00:15:52.200 --> 00:15:54.600]  以致往往我們經歷不到
[00:15:54.600 --> 00:15:58.200]  這份真正的愛和真正的滿足
[00:15:58.200 --> 00:15:59.800]  聖經在《雅歌》裏面
[00:15:59.800 --> 00:16:03.000]  是一本寫情的書
[00:16:03.000 --> 00:16:05.800]  所以每逢拍拖的弟兄姊妹
[00:16:05.800 --> 00:16:08.600]  或者是新婚的那些
[00:16:08.600 --> 00:16:11.200]  或者是老年婚姻的那些
[00:16:11.200 --> 00:16:13.000]  你們應該去看看《雅歌》
[00:16:13.000 --> 00:16:17.000]  如果你們對愛情有些幻想的時候
[00:16:17.000 --> 00:16:18.800]  《雅歌》這本書是揭示出
[00:16:18.800 --> 00:16:21.200]  愛情是非常美妙
[00:16:21.200 --> 00:16:23.400]  亦都是非常迷人
[00:16:23.400 --> 00:16:25.800]  而且它肯定愛情
[00:16:25.800 --> 00:16:28.800]  是上帝賜給我們世人的恩物
[00:16:28.800 --> 00:16:30.000]  是上帝的恩典
[00:16:30.000 --> 00:16:31.400]  是上帝的恩賜
