
[00:00:00.000 --> 00:00:03.960]  傳福音是我們每個基督徒的使命,也是我們的責任。
[00:02:09.100 --> 00:02:13.420]  幾乎一碼內地廳,晚上都坐滿了人。
[00:02:13.420 --> 00:02:19.900]  然後下一張,大家都非常盡情,充滿熱情地來敬拜善美我們的主。
[00:02:19.900 --> 00:02:24.740]  我們可以說,這個14天,每天晚上都是非常榮耀的14天。
[00:02:25.020 --> 00:02:28.580]  我們看到地紅姐妹,都是非常歡喜快樂地來參加,
[00:02:28.580 --> 00:02:33.660]  帶領親朋好友來領受耶穌基督的救恩,領受醫治禱告。
[00:02:33.660 --> 00:02:36.060]  14天晚上,我每天晚上都來。
[00:02:36.060 --> 00:02:41.980]  我看到地紅姐妹如此熱心熱誠地參與14天醫治佈道大會,
[00:02:41.980 --> 00:02:44.620]  我心裡面就有一個很大的感動說,
[00:02:44.620 --> 00:02:48.260]  復興的火已經在燃燒了!阿們!
[00:02:48.260 --> 00:02:51.420]  高手旁邊的人說,復興的火已經在燃燒了!
[00:02:52.660 --> 00:02:56.300]  復興的火已經在燃燒了!在14天醫治佈道大會裡面,
[00:02:56.300 --> 00:02:59.300]  我們一共帶領了118個人信主。阿們!
[00:02:59.300 --> 00:03:00.500]  將榮耀歸給我們的神!
[00:03:00.500 --> 00:03:06.660]  平均每天晚上有502人來參加。
[00:03:06.660 --> 00:03:10.180]  禮拜一來了,我想說,到底有沒有人來?
[00:03:10.180 --> 00:03:11.060]  還是有人來。
[00:03:11.060 --> 00:03:14.860]  禮拜二,禮拜三,禮拜四,禮拜五,每天都有這麼多人來參加。
[00:03:14.860 --> 00:03:19.380]  我說,真的是神啊!復興的火已經在我們教會燃燒了!
[00:03:19.820 --> 00:03:23.220]  從這我也看見,地童姊妹的心被生來提升了。
[00:03:23.220 --> 00:03:24.940]  至少三方面被生來提升。
[00:03:24.940 --> 00:03:29.260]  首先,你更加體貼天父的心,你更加愛慕耶穌的心,
[00:03:29.260 --> 00:03:32.940]  還有你更加渴慕聖靈的心。
[00:03:32.940 --> 00:03:39.140]  咱們先來看看,地童姊妹們,更加渴慕、更加體貼天父的心。
[00:03:39.140 --> 00:03:41.740]  高手旁邊說,你更加體貼天父的心。
[00:03:41.740 --> 00:03:48.340]  我在14天裡面看見地童姊妹,真的是歡歡喜喜的來,
[00:03:48.340 --> 00:03:50.220]  不是愁眉苦臉的來。
[00:03:50.220 --> 00:03:53.300]  在每個人臉上都帶著一個偉大的期待。
[00:03:53.300 --> 00:03:56.420]  今天帶來的新朋友,要決自相信耶穌。
[00:03:56.420 --> 00:03:59.100]  今天所帶來的親朋好友,他們有疾病,
[00:03:59.100 --> 00:04:00.460]  所以要來醫治他們。
[00:04:00.460 --> 00:04:05.060]  他們真的是體貼了神的心意,明白神的心意。
[00:04:05.060 --> 00:04:07.260]  到底什麼是神的心意呢?
[00:04:07.260 --> 00:04:11.380]  我講最清楚明瞭的這兩節聖經,很清楚告訴我們,
[00:04:11.380 --> 00:04:12.660]  這就是神的心意。
[00:04:12.660 --> 00:04:16.620]  大家非常熟悉的約翰福音第三章,16節和17節,
[00:04:16.620 --> 00:04:18.660]  大家可以背,我一起來念來。
[00:04:18.660 --> 00:04:23.500]  神是人,甚至將他的獨生子賜給他們,
[00:04:23.500 --> 00:04:28.620]  叫一切信他的,不自滅亡,反得永生。
[00:04:28.620 --> 00:04:33.380]  因為神猜,他的兒子將士,不是要定世人的罪,
[00:04:33.380 --> 00:04:37.860]  乃是要叫世人,因他得救。
[00:04:37.860 --> 00:04:41.900]  我們非常熟悉的第16節說,神愛世人,
[00:04:41.900 --> 00:04:44.220]  這裡講到天父的愛,
[00:04:44.220 --> 00:04:47.340]  他的愛是有行動的一個偉大的行動,
[00:04:47.340 --> 00:04:52.620]  將他的愛子耶穌基督賜給每一位願意相信的人,
[00:04:52.620 --> 00:04:56.860]  叫一切信靠他的人,不自於滅亡,永遠與他分開,
[00:04:56.860 --> 00:05:00.940]  反而得永生的生命,有神的生命在他們裡面。
[00:05:00.940 --> 00:05:03.420]  所以16節講的是神的愛,
[00:05:03.420 --> 00:05:07.100]  17節就講到神的憐憫。
[00:05:07.100 --> 00:05:10.660]  因為神猜他的兒子將士,不是要定世人的罪,
[00:05:10.660 --> 00:05:15.900]  乃是要叫世人,因他得救。
[00:05:15.900 --> 00:05:17.460]  這裡講到神的憐憫,
[00:05:17.460 --> 00:05:21.060]  神不願有一個人沉淪,但願人人都悔改。
[00:05:21.060 --> 00:05:25.260]  一方面是神的愛,把他的愛子耶穌基督賜給我們,
[00:05:25.260 --> 00:05:28.820]  另一方面,他把他的愛子賜給我們,不是要定我們的罪。
[00:05:28.820 --> 00:05:32.780]  我們本來就是一個罪人,走向死亡的道路,
[00:05:32.780 --> 00:05:37.660]  但是因為耶穌基督,讓我們能因此得救,得永生。
[00:05:37.660 --> 00:05:39.540]  這是神的憐憫。
[00:05:39.540 --> 00:05:41.460]  當我們體貼天父的心的時候,
[00:05:41.460 --> 00:05:44.300]  我們就有一個天父憐憫的心。
[00:05:44.300 --> 00:05:45.980]  那你說什麼是憐憫呢?
[00:05:45.980 --> 00:05:47.460]  我查看了一下字典,
[00:05:47.460 --> 00:05:49.260]  字典裡面告訴我們,憐憫是什麼呢?
[00:05:49.260 --> 00:05:50.900]  憐憫Compassion,
[00:05:50.900 --> 00:05:55.700]  是指對他人所受的痛苦或不幸,感到同情,
[00:05:55.700 --> 00:05:59.540]  然後關注,還有幫助的一個意願。
[00:05:59.540 --> 00:06:01.180]  換句話說,是有行動的,
[00:06:01.180 --> 00:06:05.820]  你願意不但同情、關注,還要幫助他。
[00:06:05.820 --> 00:06:09.660]  然後,憐憫跟同情是有什麼不一樣的?
[00:06:09.660 --> 00:06:10.820]  是有不一樣的。
[00:06:10.820 --> 00:06:13.460]  憐憫和同情是不同的。
[00:06:13.460 --> 00:06:18.060]  同情是對其他人的受苦而悲傷、感情上的波動,
[00:06:18.060 --> 00:06:19.660]  而且稍微關注一下。
[00:06:19.660 --> 00:06:27.820]  但是憐憫則是因其他人的受苦而以溫暖及照顧回應。
[00:06:27.820 --> 00:06:31.980]  換句話說,憐憫是帶有行動的,帶有回應的。
[00:06:31.980 --> 00:06:36.300]  因此,憐憫跟同情是不一樣的。
[00:06:36.300 --> 00:06:39.260]  憐憫包括三方面,包括哪三部分呢?
[00:06:39.260 --> 00:06:43.660]  就是注意、感受、還有回應。
[00:06:43.660 --> 00:06:47.820]  舉個例子,當你知道你隔壁的鄰居得了癌症以後,
[00:06:47.820 --> 00:06:50.460]  你不但心中感覺很憂傷、難過,
[00:06:50.460 --> 00:06:52.140]  那可能只是個同情,
[00:06:52.140 --> 00:06:55.980]  那你開始有負擔,每天為他來禱告。
[00:06:55.980 --> 00:06:57.940]  等到這四十天醫治輔導大會的時候,
[00:06:57.940 --> 00:07:00.980]  你三番四次的邀請他來參加,
[00:07:00.980 --> 00:07:02.460]  請他吃飯,為他禱告,
[00:07:02.460 --> 00:07:03.540]  盼望他能夠來參加。
[00:07:03.540 --> 00:07:06.980]  結果你把他帶到十四天醫治輔導大會裡面,
[00:07:06.980 --> 00:07:10.140]  領受我們同工為他醫治禱告。
[00:07:10.140 --> 00:07:11.020]  這是什麼?
[00:07:11.020 --> 00:07:12.420]  這是憐憫。
[00:07:12.420 --> 00:07:15.100]  憐憫是帶有同情的一個行動,
[00:07:15.100 --> 00:07:16.820]  你願意幫助他。
[00:07:16.820 --> 00:07:17.660]  在十四天裡面,
[00:07:17.660 --> 00:07:21.900]  的確看見弟崇姊妹憐憫福音的朋友,
[00:07:21.900 --> 00:07:23.380]  還有那些病痛者。
[00:07:23.380 --> 00:07:27.060]  真的看見弟崇姊妹真的是憐憫那些病痛者。
[00:07:27.060 --> 00:07:30.140]  我們看耶穌基督其實是我們最好的榜樣。
[00:07:30.140 --> 00:07:35.260]  耶穌基督在馬克福音第六章三十四節,
[00:07:35.260 --> 00:07:35.620]  這裡說:
[00:07:35.620 --> 00:07:40.140]  「耶穌出來,見有許多人(同樣的字)就憐憫他們,
[00:07:40.140 --> 00:07:44.100]  因為他們如同羊,沒有牧人一般,
[00:07:44.100 --> 00:07:48.140]  於是開口教訓他們許多道理。」
[00:07:48.140 --> 00:07:52.380]  耶穌首先是看見他們,就憐憫他們。
[00:07:52.380 --> 00:07:53.900]  這個憐憫是有回應的,
[00:07:53.900 --> 00:07:55.940]  看到他們如同羊沒有牧人一樣,
[00:07:55.940 --> 00:07:58.380]  迷失了方向,非常的無助。
[00:07:58.380 --> 00:08:02.580]  因此,祂就開始開口教訓他們許多道理,
[00:08:02.580 --> 00:08:05.020]  講到耶穌就是有回應,有行動,
[00:08:05.020 --> 00:08:09.100]  幫助他們,把他們帶回到他的羊圈裡面。
[00:08:09.100 --> 00:08:13.540]  在馬太福音第十四章提到同樣的一段經文,
[00:08:13.540 --> 00:08:13.820]  祂說:
[00:08:13.820 --> 00:08:17.860]  「耶穌出來,見有許多人(同樣的字)就憐憫他們,
[00:08:17.860 --> 00:08:19.020]  這裡做了什麼呢?
[00:08:19.020 --> 00:08:22.220]  治好了他們的病人。」
[00:08:22.220 --> 00:08:25.180]  把馬太跟馬克加起來的話,
[00:08:25.180 --> 00:08:29.500]  耶穌看到這廣大的群眾,就動了憐憫的心,
[00:08:29.500 --> 00:08:31.700]  教訓他們關於天國的真理,
[00:08:31.700 --> 00:08:32.420]  然後這裡說:
[00:08:32.420 --> 00:08:35.340]  「醫治他們的病人。」
[00:08:35.340 --> 00:08:37.460]  其實在路教福音第九章,
[00:08:37.460 --> 00:08:40.700]  在約翰文第六章講述同樣的事情,
[00:08:40.700 --> 00:08:44.820]  但是當你如果了解這兩段經文的背景的話,
[00:08:44.820 --> 00:08:48.620]  你更加明白耶穌的憐憫是從何而來。
[00:08:48.620 --> 00:08:51.380]  首先,在這個憐憫之前,
[00:08:51.380 --> 00:08:56.860]  耶穌剛剛聽說祂的表哥世喜約翰被犀利王砍頭了,
[00:08:56.860 --> 00:08:58.900]  祂心裡非常憂傷難過,
[00:08:58.900 --> 00:09:04.020]  聖經告訴我們說祂就帶祂的門徒們想暗暗地退到曠野地方去,
[00:09:04.020 --> 00:09:05.340]  在那裡休息,
[00:09:05.340 --> 00:09:07.980]  因為聖經說他們連吃飯的功夫都沒有,
[00:09:07.980 --> 00:09:11.740]  而且這時候祂也想整理一下祂憂傷的情緒,
[00:09:11.740 --> 00:09:14.860]  沒想到眾人看見祂們退到曠野去,
[00:09:14.860 --> 00:09:16.380]  因此他們就跟著耶穌,
[00:09:16.380 --> 00:09:17.860]  而且走在祂們前頭,
[00:09:17.860 --> 00:09:21.260]  耶穌一到那個地方看見這麼多人,
[00:09:21.260 --> 00:09:22.140]  祂就說,
[00:09:22.140 --> 00:09:25.580]  「好麻煩啊!這麼多人,煩死人啊!」
[00:09:25.580 --> 00:09:28.300]  沒有,耶穌就憐憫他們,
[00:09:28.300 --> 00:09:31.860]  然後就開口教訓他們許多道理,
[00:09:31.860 --> 00:09:34.300]  耶穌看見他們就憐憫他們,
[00:09:34.300 --> 00:09:37.660]  醫治他們的病人。
[00:09:37.660 --> 00:09:38.740]  你可以想像,
[00:09:38.740 --> 00:09:41.500]  耶穌本來是要到安靜的地方,
[00:09:41.500 --> 00:09:45.180]  處理一下祂心中因為表哥世喜約翰的去世,
[00:09:45.180 --> 00:09:47.140]  感到憂傷難過的情緒,
[00:09:47.140 --> 00:09:48.700]  但是看到眾人的需要,
[00:09:48.700 --> 00:09:50.860]  祂就把祂自己的需要放在一邊,
[00:09:50.860 --> 00:09:53.140]  去滿足回應祂們的需要,
[00:09:53.140 --> 00:09:56.100]  醫治他們傳講天國的道理。
[00:09:56.100 --> 00:09:57.860]  因此我們看到耶穌基督的憐憫,
[00:09:57.860 --> 00:09:59.820]  是付上代價的,
[00:09:59.820 --> 00:10:01.260]  是做出犧牲的。
[00:10:01.260 --> 00:10:03.380]  因此我們看到在14天醫治步道大會裡面,
[00:10:03.380 --> 00:10:05.780]  地紅姊妹憐憫婦嬰朋友,
[00:10:05.780 --> 00:10:08.780]  還有病痛者的心也是如此。
[00:10:08.780 --> 00:10:10.820]  這真的讓我非常非常的感動,
[00:10:10.820 --> 00:10:14.860]  我們看見地紅姊妹非常熱心的帶領朋友來,
[00:10:14.860 --> 00:10:17.900]  一位姊妹14天醫治步道大會裡面,
[00:10:17.900 --> 00:10:20.220]  帶領了12個人來參加醫治步道大會,
[00:10:20.220 --> 00:10:22.460]  幾乎每天晚上都來了。
[00:10:22.460 --> 00:10:24.820]  還有另外一位小組長,
[00:10:24.820 --> 00:10:26.100]  在他們的小組裡面,
[00:10:26.100 --> 00:10:29.260]  一共帶領了5個人覺知信耶穌。
[00:10:29.260 --> 00:10:30.900]  更棒的是一個墓區裡面,
[00:10:30.900 --> 00:10:32.340]  他們做了一個統計,
[00:10:32.340 --> 00:10:33.380]  整個墓區裡面,
[00:10:33.380 --> 00:10:36.140]  一共帶領了31個人覺知信耶穌。
[00:10:36.140 --> 00:10:39.900]  Amen!加一切榮耀歸給我們的神!
[00:10:39.900 --> 00:10:41.500]  我相信你做小組長,做驅母,
[00:10:41.500 --> 00:10:43.620]  也可以在你的墓區裡面統計一下,
[00:10:43.620 --> 00:10:44.860]  看看你們的墓區裡面,
[00:10:44.860 --> 00:10:46.060]  小組帶領多少人,
[00:10:46.060 --> 00:10:49.940]  他們的確是真是體會了體貼的天父,
[00:10:49.940 --> 00:10:53.860]  憐憫的心願意把人帶到神的面前。
[00:10:53.860 --> 00:10:54.740]  而且每天晚上,
[00:10:54.740 --> 00:10:56.860]  我來看到弟兄姊妹們,
[00:10:56.860 --> 00:10:59.100]  帶了一條福的推坐輪椅,
[00:10:59.100 --> 00:11:02.580]  把他們的親朋好友帶到主人面前領受醫治。
[00:11:02.580 --> 00:11:05.620]  幾乎每天晚上都有坐輪椅,
[00:11:05.620 --> 00:11:07.780]  或者拿拐杖的人進到我們當中,
[00:11:07.780 --> 00:11:09.140]  尋求醫治禱告。
[00:11:09.140 --> 00:11:11.020]  看到弟兄姊妹非常有耐心,
[00:11:11.020 --> 00:11:13.660]  有愛心地為他們禱告,
[00:11:13.660 --> 00:11:15.180]  為他們醫治,
[00:11:15.180 --> 00:11:17.740]  來懇求主的恩典臨到他們身上。
[00:11:17.740 --> 00:11:22.100]  的確看見弟兄姊妹們,你們體貼天父的心,
[00:11:22.100 --> 00:11:25.260]  有那憐憫的心帶出行動,
[00:11:25.260 --> 00:11:26.180]  為你們感謝詹美女。
[00:11:26.180 --> 00:11:31.340]  再一次給你們致力一個鼓掌。
[00:11:31.340 --> 00:11:33.780]  因此我們看到有一百一十個人,
[00:11:33.780 --> 00:11:34.980]  決志相信耶穌基督。
[00:11:34.980 --> 00:11:36.540]  許多人病得醫治,
[00:11:36.540 --> 00:11:39.340]  他們耳朵耳鳴得醫治,
[00:11:39.340 --> 00:11:40.340]  痛風得醫治,
[00:11:40.340 --> 00:11:43.500]  甚至有些他們偏頭痛的得醫治。
[00:11:43.500 --> 00:11:44.900]  我們看到神的恩典,
[00:11:44.900 --> 00:11:47.700]  真是在我們當中大大的展現。
[00:11:47.700 --> 00:11:53.420]  因此我們要繼續把這樣一個復興的火繼續燃燒。
[00:11:53.420 --> 00:11:54.020]  怎麼燃燒呢?
[00:11:54.020 --> 00:11:55.740]  要繼續把人帶到主的面前。
[00:11:55.740 --> 00:11:56.300]  告訴旁邊的人說,
[00:11:56.300 --> 00:12:00.380]  要繼續把人帶到主的面前。
[00:12:00.380 --> 00:12:03.380]  雖然十四天醫治步道大會已經結束了,
[00:12:03.380 --> 00:12:09.540]  但是我相信神新的工作季節正在開始了。
[00:12:09.540 --> 00:12:12.340]  神醫治拯救靈魂的工作,
[00:12:12.340 --> 00:12:13.780]  永遠沒有停止。
[00:12:13.780 --> 00:12:15.580]  所以耶穌就很清楚告訴我們,
[00:12:15.580 --> 00:12:18.900]  當耶穌基督在雅各景盤,
[00:12:18.900 --> 00:12:21.220]  撒瑪利亞夫人談完道以後,
[00:12:21.220 --> 00:12:22.100]  祂的門徒回來了,
[00:12:22.100 --> 00:12:22.900]  把食物帶來,
[00:12:22.900 --> 00:12:24.060]  要把食物給耶穌吃。
[00:12:24.060 --> 00:12:25.500]  耶穌怎麼回答他們呢?
[00:12:25.500 --> 00:12:27.180]  看看約翰福音第四章,
[00:12:27.180 --> 00:12:28.540]  第四章耶穌說,
[00:12:28.540 --> 00:12:29.300]  上十四節,
[00:12:29.300 --> 00:12:32.340]  我的食物就是遵行猜我來者的旨意,
[00:12:32.340 --> 00:12:33.620]  就是天父的旨意,
[00:12:33.620 --> 00:12:35.460]  做成祂的功。
[00:12:35.460 --> 00:12:39.060]  你們豈不說到收割的時候還有四個月嗎?
[00:12:39.060 --> 00:12:40.140]  我告訴你們,
[00:12:40.140 --> 00:12:42.020]  舉目向前觀看,
[00:12:42.020 --> 00:12:44.660]  專家已經熟了,
[00:12:44.660 --> 00:12:46.180]  可以收割了。
[00:12:46.180 --> 00:12:48.860]  我們的確看到在十四天裡面,
[00:12:48.860 --> 00:12:51.460]  專家已經熟了。
[00:12:51.460 --> 00:12:56.460]  每天晚上都有人決志相信耶穌基督。
[00:12:56.460 --> 00:12:57.380]  你說奇妙不奇妙?
[00:12:57.380 --> 00:13:01.460]  每天晚上都有人願意來到主的面前,
[00:13:01.460 --> 00:13:03.580]  承認耶穌基督是他們個人的救主。
[00:13:03.580 --> 00:13:05.220]  專家已經熟了,
[00:13:05.220 --> 00:13:07.740]  我們要繼續把人帶到神的面前。
[00:13:07.740 --> 00:13:08.300]  但我們知道,
[00:13:08.300 --> 00:13:09.420]  當我們如此做的時候,
[00:13:09.420 --> 00:13:10.660]  仇敵、魔鬼、撒旦,
[00:13:10.660 --> 00:13:14.060]  千方百計的男主人來到祂的面前。
[00:13:14.060 --> 00:13:16.220]  記得祖母本來約好了一對年長的夫婦,
[00:13:16.220 --> 00:13:17.060]  要去探望他們,
[00:13:17.060 --> 00:13:18.420]  我們以前的鄰居,
[00:13:18.420 --> 00:13:20.140]  盼望能夠把他們帶到主的面前,
[00:13:20.140 --> 00:13:21.740]  晚上帶他們來參加聚會。
[00:13:21.740 --> 00:13:23.860]  沒想到前一天還打電話來說,
[00:13:23.860 --> 00:13:24.300]  不好意思,
[00:13:24.300 --> 00:13:25.900]  我得了新冠病毒,
[00:13:25.900 --> 00:13:27.100]  得了COVID,
[00:13:27.100 --> 00:13:29.020]  沒辦法來教會了。
[00:13:29.020 --> 00:13:31.620]  我平常早上行進禱告的時候,
[00:13:31.620 --> 00:13:34.820]  附近一個單親的媽媽,
[00:13:34.820 --> 00:13:35.620]  我就邀請她說,
[00:13:35.620 --> 00:13:37.380]  我們十四天一次步大會,
[00:13:37.380 --> 00:13:39.500]  哪一天你有空我可以帶你來參加。
[00:13:39.500 --> 00:13:39.780]  她說,
[00:13:39.780 --> 00:13:41.980]  不好意思,明天晚上我要回國去了。
[00:13:41.980 --> 00:13:44.380]  我們看到有很多類似的男主,
[00:13:44.380 --> 00:13:46.780]  可能你也遇到類似的情況,
[00:13:46.780 --> 00:13:48.460]  因此我們不要灰心,
[00:13:48.460 --> 00:13:50.260]  專家已經熟了。
[00:13:50.260 --> 00:13:52.820]  我要把人繼續帶到神的面前來,
[00:13:52.820 --> 00:13:56.660]  繼續把我們美好的十四天一次步大會的視頻,
[00:13:56.660 --> 00:13:58.660]  YouTube分享出去。
[00:13:58.660 --> 00:14:01.620]  我們還陸陸續續聽到有人告訴我們說,
[00:14:01.620 --> 00:14:04.260]  當他們把YouTube分享出去的時候,
[00:14:04.260 --> 00:14:06.380]  他們看了我們的視頻,
[00:14:06.380 --> 00:14:07.660]  有人絕志了,
[00:14:07.660 --> 00:14:09.260]  有家人信主了,
[00:14:09.260 --> 00:14:11.460]  甚至有人得醫治了。
[00:14:11.460 --> 00:14:13.460]  因此如果你要知道怎麼上網,
[00:14:13.460 --> 00:14:14.660]  怎麼去尋找,
[00:14:14.660 --> 00:14:18.180]  就打YouTube上的十四天一次步大會,
[00:14:18.180 --> 00:14:21.020]  十四天的講道信息都列出來,
[00:14:21.020 --> 00:14:24.180]  那你可以按照他們的需要分享出去。
[00:14:24.180 --> 00:14:27.340]  好讓更多人因此能有機會聽聞福音,
[00:14:27.340 --> 00:14:29.620]  得到福音的好處。
[00:14:29.620 --> 00:14:32.100]  因此當你體貼天父的心的時候,
[00:14:32.100 --> 00:14:32.820]  你會怎麼樣?
[00:14:32.820 --> 00:14:36.420]  你會更加更多地來愛慕耶穌的心。
[00:14:36.420 --> 00:14:40.460]  更多愛慕耶穌的心。
[00:14:40.460 --> 00:14:42.460]  第二,我看到丁宏前面被提升的是,
[00:14:42.460 --> 00:14:46.820]  大家更多愛慕耶穌的心。
[00:14:46.820 --> 00:14:48.500]  耶穌的心是什麼呢?
[00:14:48.500 --> 00:14:50.980]  就是要我們來遵行祂的命令。
[00:14:50.980 --> 00:14:52.260]  耶穌給我們的命令很簡單,
[00:14:52.260 --> 00:14:56.220]  就是你要敬心、敬意、敬意、敬力、愛主你的神。
[00:14:56.220 --> 00:14:58.700]  第二,要愛人如己,
[00:14:58.700 --> 00:15:02.620]  要我們來愛神、愛我們周圍的人。
[00:15:02.620 --> 00:15:04.580]  我們看見耶穌基督很清楚告訴我們,
[00:15:04.580 --> 00:15:07.180]  在約翰福音第十四章二十一節,
[00:15:07.180 --> 00:15:08.940]  他說:「有了我的命令,
[00:15:08.940 --> 00:15:12.740]  又遵守的就是愛我的。
[00:15:12.740 --> 00:15:15.260]  愛我的,必謀我父愛他。
[00:15:15.260 --> 00:15:18.420]  我也要愛他,並且向他顯現。」
[00:15:18.420 --> 00:15:24.220]  這裡說:「有了耶穌命令又遵守的就是愛耶穌的人。」
[00:15:24.220 --> 00:15:25.580]  我們看到愛耶穌的人,
[00:15:25.580 --> 00:15:28.260]  就是願意遵守耶穌基督的命令。
[00:15:28.260 --> 00:15:31.660]  耶穌自己本身為我們做了最好的榜樣。
[00:15:31.660 --> 00:15:34.260]  他說:「我來了,並不是要受人的服侍,
[00:15:34.260 --> 00:15:38.940]  乃是要服侍人,並且捨命做多人的暑假。」
[00:15:38.940 --> 00:15:41.140]  馬可福音第十章四十五節,
[00:15:41.140 --> 00:15:43.180]  耶穌基督捨己的服侍。
[00:15:43.180 --> 00:15:46.780]  我們看到地童姊妹也因此學習耶穌基督榜樣,
[00:15:46.780 --> 00:15:48.260]  捨己的服侍。
[00:15:48.260 --> 00:15:49.100]  所以在十四年裡面,
[00:15:49.100 --> 00:15:52.860]  我們看見地童姊妹們捨己愛人的服侍。
[00:15:52.860 --> 00:15:53.860]  阿里路亞!
[00:15:53.860 --> 00:15:57.340]  真的看見地童姊妹捨己愛人的服侍。
[00:15:57.340 --> 00:16:01.580]  我們看到當中有許多做招待的、做陪談的、
[00:16:01.580 --> 00:16:04.820]  帶領敬拜的、在背後看顧兒童的、
[00:16:04.820 --> 00:16:07.020]  還有負責AVL的、
[00:16:07.020 --> 00:16:10.660]  還有在我們當中做醫治禱告的童工。
[00:16:10.660 --> 00:16:11.940]  有些人告訴我說,
[00:16:11.940 --> 00:16:15.460]  他因為要服侍,請假,
[00:16:15.460 --> 00:16:17.860]  來參加十四年醫治部大會。
[00:16:17.860 --> 00:16:20.860]  有些人因為要來參加會前的禱告會,
[00:16:20.860 --> 00:16:23.460]  他提早下班來到教會。
[00:16:23.460 --> 00:16:25.620]  每次我看到教室裡面,
[00:16:25.620 --> 00:16:29.780]  站滿了地童姊妹為當晚的聚會禱告的時候,
[00:16:29.780 --> 00:16:31.660]  非常地感動。
[00:16:31.660 --> 00:16:33.260]  看到地童姊妹願意,
[00:16:33.260 --> 00:16:35.060]  因為愛耶穌基督的緣故,
[00:16:35.060 --> 00:16:37.780]  他們捨己地來服侍我們的主。
[00:16:37.780 --> 00:16:41.020]  我們看看這兩張相片來複習一下。
[00:16:41.020 --> 00:16:44.780]  大家不論是敬拜團的、舞蹈團的,
[00:16:44.780 --> 00:16:46.900]  然後我們看到另外一個墓區裡面,
[00:16:46.900 --> 00:16:48.340]  都是歡喜快樂,
[00:16:48.340 --> 00:16:52.380]  每天晚上差不多有三十個小組一起同心合意,
[00:16:52.380 --> 00:16:54.340]  來服侍地童姊妹,
[00:16:54.340 --> 00:16:56.700]  來帶領來信耶穌,來醫治禱告。
[00:16:56.700 --> 00:16:59.700]  我們看到地童姊妹真的是愛心的擺上,
[00:16:59.700 --> 00:17:02.780]  愛心的付出。
[00:17:02.780 --> 00:17:04.140]  特別是讓我感動的是,
[00:17:04.140 --> 00:17:06.140]  每天晚上看到有地童姊妹們,
[00:17:06.140 --> 00:17:10.900]  就是帶著那些推著輪椅的,
[00:17:10.900 --> 00:17:13.540]  然後帶著拐杖進來的。
[00:17:13.540 --> 00:17:18.100]  他們就是非常有愛心的為他們的醫治來禱告。
