
[00:00:00.000 --> 00:00:04.420]  大家好,今天是《瞞訓》系列講道
[00:14:21.720 --> 00:14:24.720]  他沒有把劍從王的土腹拔出來
[00:14:24.720 --> 00:14:26.720]  糞便就流出來
[00:14:26.720 --> 00:14:29.720]  大家可以想像當時的情景有多噁心
[00:14:29.720 --> 00:14:31.720]  有多臭
[00:14:31.720 --> 00:14:32.720]  不過很奇怪
[00:14:32.720 --> 00:14:35.720]  以弗卻可以若無其事地走出來
[00:14:35.720 --> 00:14:38.720]  將門鈕上鎖
[00:14:38.720 --> 00:14:40.720]  然後慢慢走出去
[00:14:40.720 --> 00:14:43.720]  負責看守頂樓的僕人
[00:14:43.720 --> 00:14:47.720]  還以為王在裡面大解
[00:14:47.720 --> 00:14:50.720]  趁著他的僕人還在糊裡糊塗
[00:14:50.720 --> 00:14:53.720]  以弗就逃到西伊拉
[00:14:53.720 --> 00:14:57.720]  在以法年的山區摧割召集以色列人
[00:14:57.720 --> 00:14:59.720]  以色列人跟著以弗
[00:14:59.720 --> 00:15:03.720]  下去佔據了摩亞對面約旦河的渡口
[00:15:03.720 --> 00:15:07.720]  然後擊殺了一萬個摩亞人
[00:15:07.720 --> 00:15:11.720]  以弗的故事大概就這樣完結了
[00:15:11.720 --> 00:15:15.720]  通過以弗入宮行刺王上的行動
[00:15:15.720 --> 00:15:19.720]  上帝就將以色列人拯救出來
[00:15:19.720 --> 00:15:22.720]  然後他們安享了八十年的日子
[00:15:22.720 --> 00:15:24.720]  聽到這裡可能大家都會覺得
[00:15:24.720 --> 00:15:27.720]  以弗用的手段不太好
[00:15:27.720 --> 00:15:28.720]  不太光明磊落
[00:15:28.720 --> 00:15:30.720]  用欺騙的手段
[00:15:30.720 --> 00:15:34.720]  然後進宮裡暗殺一個王上
[00:15:34.720 --> 00:15:35.720]  不太光明磊落
[00:15:35.720 --> 00:15:37.720]  不太道德
[00:15:37.720 --> 00:15:38.720]  不過在戰場上
[00:15:38.720 --> 00:15:41.720]  其實也沒什麼道德和不道德可說
[00:15:41.720 --> 00:15:43.720]  畢竟兵不厭詐
[00:15:43.720 --> 00:15:44.720]  大家都知道
[00:15:44.720 --> 00:15:47.720]  所以作為一個王
[00:15:47.720 --> 00:15:50.720]  一定會用很多方法去保護自己
[00:15:50.720 --> 00:15:53.720]  大家都知道擒賊先擒王
[00:15:53.720 --> 00:15:59.720]  作為王的一定會用很多關卡來保護自己
[00:15:59.720 --> 00:16:01.720]  大家有沒有看過一套電影
[00:16:01.720 --> 00:16:04.720]  那套電影叫《英雄》
[00:16:04.720 --> 00:16:07.720]  這套電影拍了很多年
[00:16:07.720 --> 00:16:09.720]  我也看了很多次
[00:16:09.720 --> 00:16:12.720]  陣容也相當鼎盛
[00:16:12.720 --> 00:16:18.720]  由李連杰、梁朝偉、張曼玉、張子怡、甄子丹來飾演
[00:16:18.720 --> 00:16:20.720]  大家都沒什麼反應
[00:16:20.720 --> 00:16:21.720]  很平凡
[00:16:21.720 --> 00:16:22.720]  不知道為什麼
[00:16:22.720 --> 00:16:23.720]  從昨晚說到現在
[00:16:23.720 --> 00:16:26.720]  每個人的表情都好像沒什麼特別
[00:16:26.720 --> 00:16:27.720]  一般般
[00:16:27.720 --> 00:16:33.720]  其實他們都是很厲害的演員
[00:16:33.720 --> 00:16:38.720]  《英雄》這套電影主要是講述一個武功很厲害的殺手
[00:16:38.720 --> 00:16:39.720]  他叫做毛明
[00:16:39.720 --> 00:16:41.720]  是由李連杰飾演的
[00:16:41.720 --> 00:16:42.720]  很好身手
[00:16:42.720 --> 00:16:46.720]  是講述他如何進入皇宮去刺殺秦王嬴政
[00:16:46.720 --> 00:16:48.720]  其實要刺殺他是很困難的
[00:16:48.720 --> 00:16:51.720]  要靠近秦王的身體是不容易的
[00:16:51.720 --> 00:16:53.720]  有很多關卡
[00:16:53.720 --> 00:16:57.720]  先前有很多殺手嘗試暗殺他都不成功
[00:16:57.720 --> 00:17:02.720]  後來毛明竟然可以突破所有關卡去到秦王的身邊
[00:17:02.720 --> 00:17:05.720]  不過最終都沒有刺殺到他
[00:17:05.720 --> 00:17:09.720]  作為皇上、作為皇帝、一國之君
[00:17:09.720 --> 00:17:11.720]  一定會保護自己
[00:17:11.720 --> 00:17:13.720]  有很精密的部署
[00:17:13.720 --> 00:17:17.720]  有一班親衛隊去保護他
[00:17:17.720 --> 00:17:19.720]  不是那麼容易靠近的
[00:17:19.720 --> 00:17:22.720]  不過看回《爾忽》這個故事就一反常態
[00:17:22.720 --> 00:17:26.720]  他很輕而易舉地進入皇宮
[00:17:26.720 --> 00:17:31.720]  然後很簡單又可以在頂樓上單獨跟皇上見面
[00:17:31.720 --> 00:17:33.720]  然後將他刺殺
[00:17:33.720 --> 00:17:35.720]  我們去讀這個故事的時候
[00:17:35.720 --> 00:17:39.720]  我們都會覺得哪有這麼簡單這麼容易
[00:17:39.720 --> 00:17:42.720]  當我們再留心看這個故事的時候
[00:17:42.720 --> 00:17:46.720]  會發現作者有很多細緻的地方沒有交代
[00:17:46.720 --> 00:17:49.720]  其實《爾忽》是否一早就有這樣的計劃
[00:17:49.720 --> 00:17:53.720]  他知道可以在頂樓上單獨跟皇上見面呢?
[00:17:53.720 --> 00:17:56.720]  他究竟獻了什麼禮物?
[00:17:56.720 --> 00:18:00.720]  他怎知道皇上會喜歡這份禮物又會接見他呢?
[00:18:00.720 --> 00:18:02.720]  他何時去吉格?
[00:18:02.720 --> 00:18:05.720]  他在吉格得到什麼機密?
[00:18:05.720 --> 00:18:10.720]  他又知道皇上會有好奇心去聽這個機密
[00:18:10.720 --> 00:18:16.720]  這一切其實作者是沒有很清楚交代的
[00:18:16.720 --> 00:18:18.720]  於是乎我們說
[00:18:18.720 --> 00:18:23.720]  與其整個故事是一個精心部署的結果
[00:18:23.720 --> 00:18:30.720]  倒不如說這是一連串偶然發生的事件放在一起
[00:18:30.720 --> 00:18:33.720]  從《爾忽》的入宮到行刺到逃跑
[00:18:33.720 --> 00:18:37.720]  到召集人去擊殺一萬個魔人
[00:18:37.720 --> 00:18:42.720]  這些全部都是巧合發生的事件
[00:18:42.720 --> 00:18:47.720]  不過《爾忽》懂得把握每一個機會
[00:18:47.720 --> 00:18:52.720]  在最合適的時候作出最合適的行動
[00:18:52.720 --> 00:18:55.720]  《爾忽》是一個經過特訓的勇士
[00:18:55.720 --> 00:18:58.720]  同時他懂得隨機應變
[00:18:58.720 --> 00:19:00.720]  懂得把握機會
[00:19:00.720 --> 00:19:04.720]  善用每一個機會的一個很聰明的人
[00:19:04.720 --> 00:19:07.720]  他入宮的時候其實也不知道會發生什麼事
[00:19:07.720 --> 00:19:09.720]  不過他見步行步
[00:19:09.720 --> 00:19:12.720]  有機會他就會用盡這個機會
[00:19:12.720 --> 00:19:15.720]  達到他的目的
[00:19:15.720 --> 00:19:20.720]  大家知道人生有很多事情不是我們可以預測
[00:19:20.720 --> 00:19:22.720]  可以控制的
[00:19:22.720 --> 00:19:25.720]  我們都會面對很多突發的事件
[00:19:25.720 --> 00:19:28.720]  很多意想不到的事情
[00:19:28.720 --> 00:19:32.720]  基督徒和非基督徒都會面對這些事情
[00:19:32.720 --> 00:19:37.720]  分別在於一個人有沒有上帝的信仰
[00:19:37.720 --> 00:19:43.720]  另一方面就是一個人有沒有彈性和隨機應變的能力
[00:19:43.720 --> 00:19:45.720]  我想很多人都沒有預測到
[00:19:45.720 --> 00:19:51.720]  這個疫情對社會對世界帶來這麼大的影響
[00:19:51.720 --> 00:19:54.720]  政府也採取了很多適切的措施
[00:19:54.720 --> 00:19:57.720]  去限制人流和人接觸
[00:19:57.720 --> 00:20:01.720]  這些措施也帶來很多的影響
[00:20:01.720 --> 00:20:04.720]  各行各界都受到很多的影響
[00:20:04.720 --> 00:20:06.720]  在這個艱難的時期
[00:20:06.720 --> 00:20:09.720]  究竟我們應該怎樣去面對和回應呢?
[00:20:09.720 --> 00:20:12.720]  我們坐在這裡等運動慢慢過去
[00:20:12.720 --> 00:20:16.720]  還是我們想一些方法去回應呢?
[00:20:16.720 --> 00:20:20.720]  這就是決定一個人、一個機構
[00:20:20.720 --> 00:20:25.720]  甚至一盤生意能否繼續生存下去的關鍵問題
[00:20:25.720 --> 00:20:30.720]  我們懂不懂得把握機會隨機應變
[00:20:30.720 --> 00:20:33.720]  教會也要做一些事來隨機應變
[00:20:33.720 --> 00:20:39.720]  教會要有網上的崇拜、網上的祈禱會、網上主日學
[00:20:39.720 --> 00:20:45.720]  甚至網上奉獻、網上的聖餐
[00:20:45.720 --> 00:20:49.720]  神學院也要做很多應變的措施
[00:20:49.720 --> 00:20:53.720]  我們要把實體的課程變成網上的教學
[00:20:53.720 --> 00:20:56.720]  我們要用Zoom來進行教學
